School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
Rutgers,2019-10-26,8,,Liberty,W,4,34
San Diego State,2019-10-26,8,@,Nevada-Las Vegas,W,2,17
San Jose State,2019-10-26,8,@,Army,W,4,29
South Alabama,2019-10-26,8,,Appalachian State,L,3,30
South Carolina,2019-10-26,8,@,Tennessee,L,5,41
South Florida,2019-10-26,8,@,East Carolina,W,2,20
Southern Mississippi,2019-10-26,8,@,Rice,W,1,6
Stanford,2019-10-26,8,,Arizona,W,4,31
Syracuse,2019-10-26,8,@,Florida State,L,5,35
Temple,2019-10-26,8,,Central Florida,L,9,63
Tennessee,2019-10-26,8,,South Carolina,W,3,21
Texas,2019-10-26,8,@,Texas Christian,L,4,37
Texas A&M,2019-10-26,8,,Mississippi State,W,4,30
Texas Christian,2019-10-26,7,,Texas,W,3,27
Texas State,2019-10-26,7,@,Arkansas State,L,5,38
Texas Tech,2019-10-26,8,@,Kansas,L,5,37
Toledo,2019-10-26,8,,Eastern Michigan,W,3,34
Troy,2019-10-26,7,@,Georgia State,L,7,52
Tulane,2019-10-26,8,@,Navy,L,5,41
Tulsa,2019-10-26,8,,Memphis,L,6,42
UCF,2019-10-26,8,@,Temple,W,3,21
UCLA,2019-10-26,8,,Arizona State,W,4,32
UNLV,2019-10-26,8,,San Diego State,L,2,20
Utah,2019-10-26,8,,California,W,0,0
Utah State,2019-10-26,7,@,Air Force,L,4,31
UTEP,2019-10-26,7,,Louisiana Tech,L,6,42
Virginia,2019-10-26,8,@,Louisville,L,4,28
Washington State,2019-10-26,8,@,Oregon,L,4,37
Western Kentucky,2019-10-26,8,@,Marshall,L,2,26
Western Michigan,2019-10-26,9,,Bowling Green State,W,1,10
Wisconsin,2019-10-26,8,@,Ohio State,L,5,38
Wyoming,2019-10-26,8,,Nevada,W,0,3
Appalachian State,2019-10-31,8,,Georgia Southern,L,3,24
Baylor,2019-10-31,8,,West Virginia,W,2,14
Georgia Southern,2019-10-31,8,@,Appalachian State,W,3,21
West Virginia,2019-10-31,8,@,Baylor,L,2,17
Connecticut,2019-11-01,9,,Navy,L,8,56
Navy,2019-11-01,8,@,Connecticut,W,1,10
Air Force,2019-11-02,9,,Army,W,2,13
Akron,2019-11-02,9,@,Bowling Green State,L,5,35
Arizona,2019-11-02,9,,Oregon State,L,8,56
Arkansas,2019-11-02,9,,Mississippi State,L,7,54
Arkansas State,2019-11-02,9,@,Louisiana-Monroe,W,6,41
Army,2019-11-02,9,@,Air Force,L,2,17
Auburn,2019-11-02,9,,Mississippi,W,2,14
Boise State,2019-11-02,8,@,San Jose State,W,5,42
Boston College,2019-11-02,9,@,Syracuse,W,3,27
Bowling Green State,2019-11-02,9,,Akron,W,0,6
Brigham Young,2019-11-02,8,@,Utah State,W,2,14
Buffalo,2019-11-02,9,@,Eastern Michigan,W,2,14
Central Michigan,2019-11-02,10,,Northern Illinois,W,1,10
Charlotte,2019-11-02,9,,Middle Tennessee State,W,3,20
Cincinnati,2019-11-02,8,@,East Carolina,W,5,43
Clemson,2019-11-02,9,,Wofford,W,2,14
Coastal Carolina,2019-11-02,8,,Troy,W,5,35
Colorado,2019-11-02,9,@,UCLA,L,4,31
Colorado State,2019-11-02,9,,Nevada-Las Vegas,W,2,17
East Carolina,2019-11-02,9,,Cincinnati,L,6,46
Eastern Michigan,2019-11-02,9,,Buffalo,L,6,43
Florida,2019-11-02,9,N,Georgia,L,2,24
Florida Atlantic,2019-11-02,9,@,Western Kentucky,W,3,24
Florida International,2019-11-02,9,,Old Dominion,W,2,17
Florida State,2019-11-02,9,,Miami (FL),L,3,27
Fresno State,2019-11-02,8,@,Hawaii,W,5,38
Georgia,2019-11-02,8,N,Florida,W,2,17
Georgia Tech,2019-11-02,8,,Pittsburgh,L,2,20
Hawaii,2019-11-02,9,,Fresno State,L,5,41
Houston,2019-11-02,9,@,Central Florida,L,6,44
Illinois,2019-11-02,9,,Rutgers,W,1,10
Indiana,2019-11-02,9,,Northwestern,W,0,3
Kansas,2019-11-02,9,,Kansas State,L,5,38
Kansas State,2019-11-02,8,@,Kansas,W,1,10
Liberty,2019-11-02,9,@,Massachusetts,W,3,21
Louisiana,2019-11-02,8,,Texas State,W,0,3
Louisiana-Monroe,2019-11-02,8,,Arkansas State,L,6,48
Marshall,2019-11-02,9,@,Rice,W,1,7
Maryland,2019-11-02,9,,Michigan,L,5,38
Massachusetts,2019-11-02,9,,Liberty,L,9,63
Memphis,2019-11-02,9,,Southern Methodist,W,6,48
Miami (FL),2019-11-02,9,@,Florida State,W,1,10
Michigan,2019-11-02,9,@,Maryland,W,1,7
Middle Tennessee State,2019-11-02,9,@,Charlotte,L,4,34
Mississippi State,2019-11-02,9,@,Arkansas,W,3,24
Nebraska,2019-11-02,9,@,Purdue,L,4,31
Nevada,2019-11-02,9,,New Mexico,W,1,10
New Mexico,2019-11-02,9,@,Nevada,L,3,21
North Carolina,2019-11-02,9,,Virginia,L,5,38
North Carolina State,2019-11-02,8,@,Wake Forest,L,5,44
North Texas,2019-11-02,9,,Texas-El Paso,W,4,26
Northern Illinois,2019-11-02,9,@,Central Michigan,L,6,48
Northwestern,2019-11-02,8,@,Indiana,L,4,34
Notre Dame,2019-11-02,8,,Virginia Tech,W,2,20
Oklahoma State,2019-11-02,9,,Texas Christian,W,3,27
Old Dominion,2019-11-02,9,@,Florida International,L,2,24
Ole Miss,2019-11-02,9,@,Auburn,L,2,20
Oregon,2019-11-02,9,@,Southern California,W,3,24
Oregon State,2019-11-02,8,@,Arizona,W,5,38
Pitt,2019-11-02,9,@,Georgia Tech,W,1,10
Purdue,2019-11-02,9,,Nebraska,W,3,27
Rice,2019-11-02,9,,Marshall,L,2,20
Rutgers,2019-11-02,9,@,Illinois,L,5,38
San Jose State,2019-11-02,9,,Boise State,L,7,52
SMU,2019-11-02,9,@,Memphis,L,6,54
South Carolina,2019-11-02,9,,Vanderbilt,W,1,7
Syracuse,2019-11-02,9,,Boston College,L,8,58
Tennessee,2019-11-02,9,,Alabama-Birmingham,W,1,7
Texas A&M,2019-11-02,9,,Texas-San Antonio,W,2,14
Texas Christian,2019-11-02,8,@,Oklahoma State,L,4,34
Texas State,2019-11-02,8,@,Louisiana,L,4,31
Troy,2019-11-02,8,@,Coastal Carolina,L,4,36
Tulane,2019-11-02,9,,Tulsa,W,2,26
Tulsa,2019-11-02,9,@,Tulane,L,5,38
UAB,2019-11-02,8,@,Tennessee,L,3,30
UCF,2019-11-02,9,,Houston,W,3,29
UCLA,2019-11-02,9,,Colorado,W,2,14
UNLV,2019-11-02,9,@,Colorado State,L,4,37
USC,2019-11-02,9,,Oregon,L,8,56
Utah,2019-11-02,9,@,Washington,W,4,28
Utah State,2019-11-02,8,,Brigham Young,L,6,42
UTEP,2019-11-02,8,@,North Texas,L,7,52
UTSA,2019-11-02,8,@,Texas A&M,L,6,45
Vanderbilt,2019-11-02,8,@,South Carolina,L,3,24
Virginia,2019-11-02,9,@,North Carolina,W,4,31
Virginia Tech,2019-11-02,8,@,Notre Dame,L,3,21
Wake Forest,2019-11-02,8,,North Carolina State,W,1,10
Washington,2019-11-02,9,,Utah,L,4,33
Western Kentucky,2019-11-02,9,,Florida Atlantic,L,5,35
Ball State,2019-11-05,9,@,Western Michigan,L,5,35
Kent State,2019-11-05,9,@,Toledo,L,5,35
Toledo,2019-11-05,9,,Kent State,W,4,33
Western Michigan,2019-11-05,10,,Ball State,W,4,31
Miami (OH),2019-11-06,9,@,Ohio,W,3,21
Ohio,2019-11-06,9,,Miami (OH),L,3,24
Coastal Carolina,2019-11-07,9,,Louisiana,L,6,48
Louisiana,2019-11-07,9,@,Coastal Carolina,W,1,7
South Florida,2019-11-07,9,,Temple,L,2,17
Temple,2019-11-07,9,@,South Florida,W,1,7
Oregon State,2019-11-08,9,,Washington,L,2,19
Tulsa,2019-11-08,10,,Central Florida,W,4,31
UCF,2019-11-08,10,@,Tulsa,L,4,34
Washington,2019-11-08,10,@,Oregon State,W,1,7
Alabama,2019-11-09,9,,Louisiana State,L,6,46
Appalachian State,2019-11-09,9,@,South Carolina,W,1,15
Arizona State,2019-11-09,9,,Southern California,L,4,31
Arkansas,2019-11-09,10,,Western Kentucky,L,6,45
Army,2019-11-09,10,,Massachusetts,W,1,7
Baylor,2019-11-09,9,@,Texas Christian,W,2,23
Boise State,2019-11-09,9,,Wyoming,W,2,17
Boston College,2019-11-09,10,,Florida State,L,5,38
Brigham Young,2019-11-09,9,,Liberty,W,3,24
California,2019-11-09,9,,Washington State,W,2,20
Charlotte,2019-11-09,10,@,Texas-El Paso,W,3,21
Cincinnati,2019-11-09,9,,Connecticut,W,0,3
Clemson,2019-11-09,10,@,North Carolina State,W,1,10
Colorado,2019-11-09,10,,Stanford,W,1,13
Connecticut,2019-11-09,10,@,Cincinnati,L,6,48
Duke,2019-11-09,9,,Notre Dame,L,5,38
East Carolina,2019-11-09,10,@,Southern Methodist,L,8,59
Florida,2019-11-09,10,,Vanderbilt,W,0,0
Florida Atlantic,2019-11-09,10,,Florida International,W,1,7
Florida International,2019-11-09,10,@,Florida Atlantic,L,4,37
Florida State,2019-11-09,10,@,Boston College,W,4,31
Fresno State,2019-11-09,9,,Utah State,L,4,37
Georgia,2019-11-09,9,,Missouri,W,0,0
Georgia Southern,2019-11-09,9,@,Troy,L,6,49
Georgia State,2019-11-09,9,@,Louisiana-Monroe,L,6,45
Georgia Tech,2019-11-09,9,@,Virginia,L,4,33
Hawaii,2019-11-09,10,,San Jose State,W,4,40
Illinois,2019-11-09,10,@,Michigan State,W,4,34
Iowa,2019-11-09,9,@,Wisconsin,L,3,24
Iowa State,2019-11-09,9,@,Oklahoma,L,6,42
Kansas State,2019-11-09,9,@,Texas,L,3,27
Kentucky,2019-11-09,9,,Tennessee,L,2,17
Liberty,2019-11-09,10,@,Brigham Young,L,4,31
Louisiana Tech,2019-11-09,9,,North Texas,W,2,17
Louisiana-Monroe,2019-11-09,9,,Georgia State,W,4,31
Louisville,2019-11-09,9,@,Miami (FL),L,7,52
LSU,2019-11-09,9,@,Alabama,W,6,41
Maryland,2019-11-09,10,@,Ohio State,L,10,73
Massachusetts,2019-11-09,10,@,Army,L,9,63
Miami (FL),2019-11-09,10,,Louisville,W,4,27
Michigan State,2019-11-09,9,,Illinois,L,5,37
Minnesota,2019-11-09,9,,Penn State,W,3,26
Missouri,2019-11-09,9,@,Georgia,L,2,27
Nevada,2019-11-09,10,@,San Diego State,W,1,13
New Mexico State,2019-11-09,9,@,Mississippi,L,5,41
North Carolina State,2019-11-09,9,,Clemson,L,8,55
North Texas,2019-11-09,10,@,Louisiana Tech,L,7,52
Northwestern,2019-11-09,9,,Purdue,L,3,24
Notre Dame,2019-11-09,9,@,Duke,W,1,7
Ohio State,2019-11-09,9,,Maryland,W,2,14
Oklahoma,2019-11-09,9,,Iowa State,W,6,41
Old Dominion,2019-11-09,10,,Texas-San Antonio,L,3,24
Ole Miss,2019-11-09,10,,New Mexico State,W,0,3
Penn State,2019-11-09,9,@,Minnesota,L,4,31
Purdue,2019-11-09,10,@,Northwestern,W,3,22
San Diego State,2019-11-09,9,,Nevada,L,2,17
San Jose State,2019-11-09,10,@,Hawaii,L,6,42
SMU,2019-11-09,10,,East Carolina,W,6,51
South Alabama,2019-11-09,9,@,Texas State,L,3,30
South Carolina,2019-11-09,10,,Appalachian State,L,2,20
Southern Mississippi,2019-11-09,9,,Alabama-Birmingham,W,0,2
Stanford,2019-11-09,9,@,Colorado,L,1,16
Tennessee,2019-11-09,10,@,Kentucky,W,2,13
Texas,2019-11-09,9,,Kansas State,W,3,24
Texas Christian,2019-11-09,9,,Baylor,L,3,29
Texas State,2019-11-09,9,,South Alabama,W,4,28
Texas Tech,2019-11-09,9,@,West Virginia,W,2,17
Troy,2019-11-09,9,,Georgia Southern,W,4,28
UAB,2019-11-09,9,@,Southern Mississippi,L,4,37
USC,2019-11-09,10,@,Arizona State,W,4,26
Utah State,2019-11-09,9,@,Fresno State,W,5,35
UTEP,2019-11-09,9,,Charlotte,L,3,28
UTSA,2019-11-09,9,@,Old Dominion,W,2,23
Vanderbilt,2019-11-09,9,@,Florida,L,8,56
Virginia,2019-11-09,10,,Georgia Tech,W,4,28
Virginia Tech,2019-11-09,9,,Wake Forest,W,2,17
Wake Forest,2019-11-09,9,@,Virginia Tech,L,4,36
Washington State,2019-11-09,9,@,California,L,5,33
West Virginia,2019-11-09,9,,Texas Tech,L,5,38
Western Kentucky,2019-11-09,10,@,Arkansas,W,3,19
Wisconsin,2019-11-09,9,,Iowa,W,2,22
Wyoming,2019-11-09,9,@,Boise State,L,2,20
Akron,2019-11-12,10,,Eastern Michigan,L,6,42
Eastern Michigan,2019-11-12,10,@,Akron,W,2,14
Ohio,2019-11-12,10,,Western Michigan,L,5,37
Western Michigan,2019-11-12,11,@,Ohio,W,4,34
Bowling Green State,2019-11-13,10,@,Miami (OH),L,6,44
Miami (OH),2019-11-13,10,,Bowling Green State,W,0,3
Northern Illinois,2019-11-13,10,@,Toledo,W,4,28
Toledo,2019-11-13,10,,Northern Illinois,L,4,31
Buffalo,2019-11-14,10,@,Kent State,L,3,30
Kent State,2019-11-14,10,,Buffalo,W,3,27
North Carolina,2019-11-14,10,@,Pittsburgh,L,4,34
Pitt,2019-11-14,10,,North Carolina,W,3,27
Fresno State,2019-11-15,10,@,San Diego State,L,2,17
Louisiana Tech,2019-11-15,10,@,Marshall,L,4,31
Marshall,2019-11-15,10,,Louisiana Tech,W,1,10
San Diego State,2019-11-15,10,,Fresno State,W,1,7
Air Force,2019-11-16,10,@,Colorado State,W,3,21
Alabama,2019-11-16,10,@,Mississippi State,W,1,7
Appalachian State,2019-11-16,10,@,Georgia State,W,4,27
Arizona,2019-11-16,10,@,Oregon,L,5,34
Arizona State,2019-11-16,10,@,Oregon State,L,5,35
Arkansas State,2019-11-16,10,,Coastal Carolina,W,3,27
Army,2019-11-16,11,,Virginia Military Institute,W,0,6
Auburn,2019-11-16,10,,Georgia,L,3,21
Ball State,2019-11-16,10,,Central Michigan,L,6,45
Baylor,2019-11-16,10,,Oklahoma,L,4,34
Boise State,2019-11-16,10,,New Mexico,W,1,9
Brigham Young,2019-11-16,10,,Idaho State,W,1,10
California,2019-11-16,10,,Southern California,L,5,41
Central Michigan,2019-11-16,11,@,Ball State,W,5,44
Cincinnati,2019-11-16,10,@,South Florida,W,2,17
Clemson,2019-11-16,11,,Wake Forest,W,0,3
Coastal Carolina,2019-11-16,10,@,Arkansas State,L,4,28
Colorado State,2019-11-16,10,,Air Force,L,5,38
Duke,2019-11-16,10,,Syracuse,L,7,49
Florida,2019-11-16,11,@,Missouri,W,0,6
Florida State,2019-11-16,11,,Alabama State,W,1,12
Georgia,2019-11-16,10,@,Auburn,W,2,14
Georgia Southern,2019-11-16,10,,Louisiana-Monroe,W,4,29
Georgia State,2019-11-16,10,,Appalachian State,L,8,56
Georgia Tech,2019-11-16,10,,Virginia Tech,L,6,45
Hawaii,2019-11-16,11,@,Nevada-Las Vegas,W,1,7
Houston,2019-11-16,10,,Memphis,L,6,45
Indiana,2019-11-16,10,@,Penn State,L,4,34
Iowa,2019-11-16,10,,Minnesota,W,2,19
Iowa State,2019-11-16,10,,Texas,W,3,21
Kansas,2019-11-16,10,@,Oklahoma State,L,4,31
Kansas State,2019-11-16,10,,West Virginia,L,3,24
Kentucky,2019-11-16,10,@,Vanderbilt,W,2,14
Louisiana,2019-11-16,10,@,South Alabama,W,5,27
Louisiana-Monroe,2019-11-16,10,@,Georgia Southern,L,7,51
Louisville,2019-11-16,10,@,North Carolina State,W,2,20
LSU,2019-11-16,10,@,Mississippi,W,5,37
Massachusetts,2019-11-16,11,@,Northwestern,L,6,45
Memphis,2019-11-16,10,@,Houston,W,3,27
Michigan,2019-11-16,10,,Michigan State,W,1,10
Michigan State,2019-11-16,10,@,Michigan,L,5,44
Middle Tennessee State,2019-11-16,10,,Rice,L,4,31
Minnesota,2019-11-16,10,@,Iowa,L,3,23
Mississippi State,2019-11-16,10,,Alabama,L,5,38
Missouri,2019-11-16,10,,Florida,L,2,23
Navy,2019-11-16,9,@,Notre Dame,L,7,52
Nebraska,2019-11-16,10,,Wisconsin,L,4,37
New Mexico,2019-11-16,10,@,Boise State,L,6,42
New Mexico State,2019-11-16,10,,Incarnate Word,W,4,28
North Carolina State,2019-11-16,10,,Louisville,L,5,34
Northwestern,2019-11-16,10,,Massachusetts,W,0,6
Notre Dame,2019-11-16,10,,Navy,W,2,20
Ohio State,2019-11-16,10,@,Rutgers,W,3,21
Oklahoma,2019-11-16,10,@,Baylor,W,4,31
Oklahoma State,2019-11-16,10,,Kansas,W,2,13
Ole Miss,2019-11-16,11,,Louisiana State,L,7,58
Oregon,2019-11-16,10,,Arizona,W,0,6
Oregon State,2019-11-16,10,,Arizona State,W,5,34
Penn State,2019-11-16,10,,Indiana,W,3,27
Rice,2019-11-16,10,@,Middle Tennessee State,W,4,28
Rutgers,2019-11-16,10,,Ohio State,L,8,56
South Alabama,2019-11-16,10,,Louisiana,L,4,37
South Carolina,2019-11-16,11,@,Texas A&M,L,3,30
South Florida,2019-11-16,10,,Cincinnati,L,2,20
Southern Mississippi,2019-11-16,10,@,Texas-San Antonio,W,2,17
Stanford,2019-11-16,10,@,Washington State,L,6,49
Syracuse,2019-11-16,10,@,Duke,W,0,6
Temple,2019-11-16,10,,Tulane,W,3,21
Texas,2019-11-16,10,@,Iowa State,L,2,23
Texas A&M,2019-11-16,10,,South Carolina,W,0,6
Texas Christian,2019-11-16,10,@,Texas Tech,W,4,31
Texas State,2019-11-16,10,,Troy,L,9,63
Texas Tech,2019-11-16,10,,Texas Christian,L,3,33
Troy,2019-11-16,10,@,Texas State,W,3,27
Tulane,2019-11-16,10,@,Temple,L,3,29
UAB,2019-11-16,10,,Texas-El Paso,W,1,10
UCLA,2019-11-16,10,@,Utah,L,7,49
UNLV,2019-11-16,10,,Hawaii,L,3,21
USC,2019-11-16,11,@,California,W,2,17
Utah,2019-11-16,10,,UCLA,W,0,3
Utah State,2019-11-16,10,,Wyoming,W,3,21
UTEP,2019-11-16,10,@,Alabama-Birmingham,L,4,37
UTSA,2019-11-16,10,,Southern Mississippi,L,5,36
Vanderbilt,2019-11-16,10,,Kentucky,L,5,38
Virginia Tech,2019-11-16,10,@,Georgia Tech,W,0,0
Wake Forest,2019-11-16,10,@,Clemson,L,7,52
Washington State,2019-11-16,10,,Stanford,W,3,22
West Virginia,2019-11-16,10,@,Kansas State,W,2,20
Wisconsin,2019-11-16,10,@,Nebraska,W,3,21
Wyoming,2019-11-16,10,@,Utah State,L,2,26
