School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
Memphis,2002-11-02,9,,Houston,L,4,26
Miami (FL),2002-11-02,8,@,Rutgers,W,2,17
Miami (OH),2002-11-02,10,,Ohio,W,3,20
Michigan,2002-11-02,9,,Michigan State,W,0,3
Michigan State,2002-11-02,9,@,Michigan,L,7,49
Middle Tennessee State,2002-11-02,9,@,New Mexico State,L,3,24
Minnesota,2002-11-02,9,@,Ohio State,L,4,34
Mississippi State,2002-11-02,8,,Kentucky,L,6,45
Missouri,2002-11-02,9,@,Iowa State,L,5,42
Nebraska,2002-11-02,10,,Texas,L,3,27
Nevada,2002-11-02,9,@,Southern Methodist,W,1,6
New Mexico State,2002-11-02,9,,Middle Tennessee State,W,3,21
North Carolina,2002-11-02,9,,Maryland,L,8,59
North Carolina State,2002-11-02,10,,Georgia Tech,L,2,24
North Texas,2002-11-02,9,,Louisiana-Monroe,W,0,2
Northwestern,2002-11-02,10,,Indiana,W,5,37
Notre Dame,2002-11-02,9,,Boston College,L,2,14
Ohio,2002-11-02,9,@,Miami (OH),L,5,38
Ohio State,2002-11-02,10,,Minnesota,W,0,3
Oklahoma,2002-11-02,8,,Colorado,W,1,11
Oklahoma State,2002-11-02,8,,Texas A&M,W,3,23
Ole Miss,2002-11-02,9,,Auburn,L,4,31
Oregon,2002-11-02,9,,Stanford,W,2,14
Oregon State,2002-11-02,9,,Arizona,W,0,3
Penn State,2002-11-02,9,,Illinois,W,1,7
Pitt,2002-11-02,9,@,Virginia Tech,W,3,21
Rice,2002-11-02,9,@,Tulsa,W,3,18
Rutgers,2002-11-02,9,,Miami (FL),L,5,42
San Diego State,2002-11-02,9,@,Brigham Young,L,4,34
San Jose State,2002-11-02,10,@,Hawaii,L,5,40
SMU,2002-11-02,10,,Nevada,L,3,24
South Carolina,2002-11-02,9,,Tennessee,L,2,18
South Florida,2002-11-02,8,,Charleston Southern,W,1,6
Stanford,2002-11-02,8,@,Oregon,L,5,41
Syracuse,2002-11-02,9,@,Central Florida,W,4,35
Temple,2002-11-02,9,,West Virginia,L,6,46
Tennessee,2002-11-02,8,@,South Carolina,W,1,10
Texas,2002-11-02,9,@,Nebraska,W,3,24
Texas A&M,2002-11-02,9,@,Oklahoma State,L,4,28
Texas Tech,2002-11-02,10,,Baylor,W,1,11
Troy,2002-11-02,10,@,Arkansas,L,3,23
Tulsa,2002-11-02,9,,Rice,L,4,33
UCF,2002-11-02,8,,Syracuse,L,5,38
UCLA,2002-11-02,9,@,Washington,W,3,24
UNLV,2002-11-02,9,,Wyoming,W,7,48
UTEP,2002-11-02,9,,Boise State,L,8,58
Vanderbilt,2002-11-02,9,,Alabama,L,3,30
Virginia Tech,2002-11-02,9,,Pittsburgh,L,4,28
Wake Forest,2002-11-02,10,,Florida State,L,4,34
Washington,2002-11-02,9,,UCLA,L,4,34
Washington State,2002-11-02,9,,Arizona State,W,2,22
West Virginia,2002-11-02,9,@,Temple,W,3,20
Western Michigan,2002-11-02,9,@,Ball State,L,2,17
Wisconsin,2002-11-02,10,@,Iowa,L,2,20
Wyoming,2002-11-02,9,@,Nevada-Las Vegas,L,7,49
Cincinnati,2002-11-07,9,@,Louisville,W,2,14
Louisville,2002-11-07,9,,Cincinnati,L,3,24
Air Force,2002-11-09,10,@,Army,W,4,30
Akron,2002-11-09,10,@,Ohio,L,3,27
Alabama,2002-11-09,10,,Mississippi State,W,1,14
Arizona,2002-11-09,10,,UCLA,L,4,37
Arizona State,2002-11-09,11,,California,L,7,55
Arkansas,2002-11-09,9,@,South Carolina,W,0,0
Arkansas State,2002-11-09,12,@,Louisiana,L,1,13
Army,2002-11-09,9,,Air Force,L,5,49
Auburn,2002-11-09,10,,Louisiana-Monroe,W,2,14
Baylor,2002-11-09,10,@,Texas,L,5,41
Boise State,2002-11-09,10,,Rice,W,1,7
Boston College,2002-11-09,9,@,West Virginia,L,3,24
Bowling Green State,2002-11-09,9,@,Northern Illinois,L,2,26
Brigham Young,2002-11-09,10,,Wyoming,W,4,31
Buffalo,2002-11-09,10,,Central Florida,L,6,45
California,2002-11-09,10,@,Arizona State,W,5,38
Central Michigan,2002-11-09,10,@,Toledo,L,5,44
Clemson,2002-11-09,10,@,North Carolina,W,1,12
Colorado,2002-11-09,10,@,Missouri,W,5,35
Connecticut,2002-11-09,10,,Kent State,W,3,21
East Carolina,2002-11-09,8,@,Houston,W,6,48
Eastern Michigan,2002-11-09,10,@,Western Michigan,L,3,33
Florida,2002-11-09,10,@,Vanderbilt,W,2,17
Florida State,2002-11-09,10,@,Georgia Tech,W,1,13
Fresno State,2002-11-09,10,,Tulsa,W,2,12
Georgia,2002-11-09,10,,Mississippi,W,2,17
Georgia Tech,2002-11-09,10,,Florida State,L,3,21
Houston,2002-11-09,9,,East Carolina,L,7,54
Idaho,2002-11-09,10,@,North Texas,L,1,10
Illinois,2002-11-09,10,@,Wisconsin,W,2,20
Indiana,2002-11-09,10,,Michigan State,L,8,56
Iowa,2002-11-09,11,,Northwestern,W,1,10
Iowa State,2002-11-09,11,@,Kansas State,L,8,58
Kansas,2002-11-09,11,@,Nebraska,L,6,45
Kansas State,2002-11-09,10,,Iowa State,W,1,7
Kent State,2002-11-09,10,@,Connecticut,L,9,63
Kentucky,2002-11-09,10,,Louisiana State,L,4,33
Louisiana,2002-11-09,10,,Arkansas State,W,1,10
Louisiana Tech,2002-11-09,9,@,San Jose State,L,6,42
Louisiana-Monroe,2002-11-09,10,@,Auburn,L,7,52
LSU,2002-11-09,9,@,Kentucky,W,4,30
Maryland,2002-11-09,10,,North Carolina State,W,3,21
Memphis,2002-11-09,10,@,South Florida,L,4,31
Miami (FL),2002-11-09,9,@,Tennessee,W,0,3
Michigan,2002-11-09,10,@,Minnesota,W,3,24
Michigan State,2002-11-09,10,@,Indiana,W,3,21
Minnesota,2002-11-09,10,,Michigan,L,5,41
Mississippi State,2002-11-09,9,@,Alabama,L,4,28
Missouri,2002-11-09,10,,Colorado,L,5,42
Navy,2002-11-09,9,,Notre Dame,L,4,30
Nebraska,2002-11-09,11,,Kansas,W,1,7
Nevada,2002-11-09,10,,Texas-El Paso,W,2,17
New Mexico,2002-11-09,10,,San Diego State,W,0,8
New Mexico State,2002-11-09,10,@,Utah State,L,4,32
North Carolina,2002-11-09,10,,Clemson,L,6,42
North Carolina State,2002-11-09,11,@,Maryland,L,3,24
North Texas,2002-11-09,10,,Idaho,W,0,0
Northern Illinois,2002-11-09,10,,Bowling Green State,W,2,17
Northwestern,2002-11-09,11,@,Iowa,L,9,62
Notre Dame,2002-11-09,10,@,Navy,W,3,23
Ohio,2002-11-09,10,,Akron,W,1,10
Ohio State,2002-11-09,11,@,Purdue,W,0,6
Oklahoma,2002-11-09,9,@,Texas A&M,L,4,30
Oklahoma State,2002-11-09,9,@,Texas Tech,L,7,49
Ole Miss,2002-11-09,10,@,Georgia,L,4,31
Oregon,2002-11-09,10,@,Washington State,L,4,32
Oregon State,2002-11-09,10,@,Washington,L,5,41
Penn State,2002-11-09,10,,Virginia,W,2,14
Pitt,2002-11-09,10,,Temple,W,1,22
Purdue,2002-11-09,10,,Ohio State,L,1,10
Rice,2002-11-09,10,@,Boise State,L,7,49
San Diego State,2002-11-09,10,@,New Mexico,L,2,15
San Jose State,2002-11-09,11,,Louisiana Tech,W,4,30
South Carolina,2002-11-09,10,,Arkansas,L,2,23
South Florida,2002-11-09,9,,Memphis,W,4,28
Southern Mississippi,2002-11-09,9,@,Alabama-Birmingham,W,1,13
Stanford,2002-11-09,9,,Southern California,L,7,49
Syracuse,2002-11-09,10,,Virginia Tech,W,6,42
Temple,2002-11-09,10,@,Pittsburgh,L,4,29
Tennessee,2002-11-09,9,,Miami (FL),L,2,26
Texas,2002-11-09,10,,Baylor,W,0,0
Texas A&M,2002-11-09,10,,Oklahoma,W,2,26
Texas Christian,2002-11-09,9,,Tulane,W,1,10
Texas Tech,2002-11-09,11,,Oklahoma State,W,3,24
Toledo,2002-11-09,9,,Central Michigan,W,2,17
Troy,2002-11-09,11,N,Florida A&M,W,1,7
Tulane,2002-11-09,10,@,Texas Christian,L,1,17
Tulsa,2002-11-09,10,@,Fresno State,L,4,31
UAB,2002-11-09,9,,Southern Mississippi,L,2,20
UCF,2002-11-09,9,@,Buffalo,W,3,21
UCLA,2002-11-09,10,@,Arizona,W,1,7
UNLV,2002-11-09,10,@,Utah,L,4,28
USC,2002-11-09,9,@,Stanford,W,2,17
Utah,2002-11-09,9,,Nevada-Las Vegas,W,2,17
Utah State,2002-11-09,9,,New Mexico State,W,4,30
UTEP,2002-11-09,10,@,Nevada,L,3,23
Vanderbilt,2002-11-09,10,,Florida,L,3,21
Virginia,2002-11-09,10,@,Penn State,L,4,35
Virginia Tech,2002-11-09,10,@,Syracuse,L,6,50
Washington,2002-11-09,10,,Oregon State,W,3,29
Washington State,2002-11-09,10,,Oregon,W,3,21
West Virginia,2002-11-09,10,,Boston College,W,2,14
Western Michigan,2002-11-09,10,,Eastern Michigan,W,4,31
Wisconsin,2002-11-09,11,,Illinois,L,4,37
Wyoming,2002-11-09,10,@,Brigham Young,L,5,35
Marshall,2002-11-12,9,,Miami (OH),W,4,34
Miami (OH),2002-11-12,11,@,Marshall,L,5,36
Louisville,2002-11-14,10,@,Southern Mississippi,W,2,17
Southern Mississippi,2002-11-14,10,,Louisville,L,2,20
Air Force,2002-11-16,11,@,Nevada-Las Vegas,W,4,32
Akron,2002-11-16,11,,Buffalo,W,1,10
Alabama,2002-11-16,11,@,Louisiana State,W,0,0
Arizona,2002-11-16,11,@,California,W,5,41
Arizona State,2002-11-16,12,@,Southern California,L,4,34
Arkansas,2002-11-16,10,,Louisiana,W,2,17
Arkansas State,2002-11-16,13,@,Idaho,W,4,29
Army,2002-11-16,10,@,Tulane,W,1,10
Auburn,2002-11-16,11,,Georgia,L,3,24
Ball State,2002-11-16,10,@,Central Michigan,W,3,21
Baylor,2002-11-16,11,,Oklahoma,L,7,49
Boise State,2002-11-16,11,,Louisiana Tech,W,1,10
Boston College,2002-11-16,10,,Syracuse,W,2,20
Bowling Green State,2002-11-16,10,@,South Florida,L,3,29
Brigham Young,2002-11-16,11,,New Mexico,L,3,20
Buffalo,2002-11-16,11,@,Akron,L,3,21
California,2002-11-16,11,,Arizona,L,7,52
Central Michigan,2002-11-16,11,,Ball State,L,5,38
Cincinnati,2002-11-16,10,,Houston,W,2,14
Clemson,2002-11-16,11,,Maryland,L,4,30
Colorado,2002-11-16,11,,Iowa State,W,4,27
Colorado State,2002-11-16,11,@,San Diego State,W,3,21
Connecticut,2002-11-16,11,@,Navy,W,0,0
Duke,2002-11-16,11,@,Georgia Tech,L,2,17
East Carolina,2002-11-16,9,@,Alabama-Birmingham,L,4,36
Eastern Michigan,2002-11-16,11,,Northern Illinois,L,7,49
Florida,2002-11-16,11,,South Carolina,W,1,7
Florida State,2002-11-16,11,,North Carolina,W,2,14
Fresno State,2002-11-16,11,,Nevada,W,4,30
Georgia,2002-11-16,11,@,Auburn,W,3,21
Georgia Tech,2002-11-16,11,,Duke,W,0,2
Hawaii,2002-11-16,10,@,Rice,W,4,28
Houston,2002-11-16,10,@,Cincinnati,L,6,47
Idaho,2002-11-16,11,,Arkansas State,L,5,38
Illinois,2002-11-16,11,,Ohio State,L,2,23
Indiana,2002-11-16,11,,Penn State,L,8,58
Iowa,2002-11-16,12,@,Minnesota,W,3,21
Iowa State,2002-11-16,12,@,Colorado,L,5,41
Kansas,2002-11-16,12,,Oklahoma State,L,8,55
Kansas State,2002-11-16,11,,Nebraska,W,1,13
Kent State,2002-11-16,11,@,Central Florida,L,3,32
Kentucky,2002-11-16,11,,Vanderbilt,W,3,21
Louisiana,2002-11-16,11,@,Arkansas,L,3,24
Louisiana Tech,2002-11-16,10,@,Boise State,L,5,36
Louisiana-Monroe,2002-11-16,11,@,Middle Tennessee State,L,5,44
LSU,2002-11-16,10,,Alabama,L,4,31
Maryland,2002-11-16,11,@,Clemson,W,0,12
Michigan,2002-11-16,11,,Wisconsin,W,2,14
Michigan State,2002-11-16,11,,Purdue,L,6,45
Middle Tennessee State,2002-11-16,10,,Louisiana-Monroe,W,4,28
Minnesota,2002-11-16,11,,Iowa,L,6,45
Mississippi State,2002-11-16,10,,Tennessee,L,5,35
Missouri,2002-11-16,11,@,Texas A&M,W,3,27
Navy,2002-11-16,10,,Connecticut,L,5,38
Nebraska,2002-11-16,12,@,Kansas State,L,7,49
Nevada,2002-11-16,11,@,Fresno State,L,5,38
New Mexico,2002-11-16,11,@,Brigham Young,W,1,16
New Mexico State,2002-11-16,11,@,North Texas,L,5,38
North Carolina,2002-11-16,11,@,Florida State,L,5,40
North Carolina State,2002-11-16,12,@,Virginia,L,2,14
North Texas,2002-11-16,11,,New Mexico State,W,4,27
Northern Illinois,2002-11-16,11,@,Eastern Michigan,W,3,21
Ohio State,2002-11-16,12,@,Illinois,W,1,16
Oklahoma,2002-11-16,10,@,Baylor,W,1,9
Oklahoma State,2002-11-16,10,@,Kansas,W,2,20
Oregon,2002-11-16,11,,Washington,L,6,42
Oregon State,2002-11-16,11,@,Stanford,W,3,21
Penn State,2002-11-16,11,@,Indiana,W,4,25
Purdue,2002-11-16,11,@,Michigan State,W,6,42
Rice,2002-11-16,11,,Hawaii,L,4,33
Rutgers,2002-11-16,10,,Temple,L,2,20
San Diego State,2002-11-16,11,,Colorado State,L,7,49
San Jose State,2002-11-16,12,@,Tulsa,W,5,38
SMU,2002-11-16,11,@,Texas-El Paso,W,5,35
South Carolina,2002-11-16,11,@,Florida,L,4,28
South Florida,2002-11-16,10,,Bowling Green State,W,1,7
Stanford,2002-11-16,10,,Oregon State,L,3,31
Syracuse,2002-11-16,11,@,Boston College,L,5,41
Temple,2002-11-16,11,@,Rutgers,W,2,17
Tennessee,2002-11-16,10,@,Mississippi State,W,2,17
Texas,2002-11-16,11,@,Texas Tech,L,6,42
Texas A&M,2002-11-16,11,,Missouri,L,4,33
Texas Tech,2002-11-16,12,,Texas,W,5,38
Toledo,2002-11-16,10,@,Western Michigan,W,3,21
Troy,2002-11-16,12,,Utah State,L,2,19
Tulane,2002-11-16,11,,Army,L,2,14
Tulsa,2002-11-16,11,,San Jose State,L,7,49
UAB,2002-11-16,10,,East Carolina,W,3,29
UCF,2002-11-16,10,,Kent State,W,0,6
UNLV,2002-11-16,11,,Air Force,L,7,49
USC,2002-11-16,10,,Arizona State,W,1,13
Utah,2002-11-16,10,@,Wyoming,W,2,18
Utah State,2002-11-16,10,@,Troy,W,1,16
UTEP,2002-11-16,11,,Southern Methodist,L,6,42
Vanderbilt,2002-11-16,11,@,Kentucky,L,6,41
Virginia,2002-11-16,11,,North Carolina State,W,1,9
Washington,2002-11-16,11,@,Oregon,W,2,14
Western Michigan,2002-11-16,11,,Toledo,L,5,42
Wisconsin,2002-11-16,12,@,Michigan,L,3,21
Wyoming,2002-11-16,11,,Utah,L,3,23
Virginia Tech,2002-11-20,11,,West Virginia,L,3,21
West Virginia,2002-11-20,11,@,Virginia Tech,W,2,18
Miami (FL),2002-11-21,10,,Pittsburgh,W,3,21
Pitt,2002-11-21,11,@,Miami (FL),L,4,28
Air Force,2002-11-23,12,,San Diego State,L,5,38
Akron,2002-11-23,12,@,Kent State,W,1,10
Alabama,2002-11-23,12,,Auburn,L,2,17
Arkansas,2002-11-23,11,@,Mississippi State,W,2,19
Army,2002-11-23,11,@,Memphis,L,5,38
Auburn,2002-11-23,12,@,Alabama,W,1,7
Ball State,2002-11-23,11,,Buffalo,W,3,21
Baylor,2002-11-23,12,@,Oklahoma State,L,9,63
Boise State,2002-11-23,12,@,Nevada,W,1,7
Boston College,2002-11-23,11,@,Temple,W,2,14
Bowling Green State,2002-11-23,11,,Eastern Michigan,W,3,21
Brigham Young,2002-11-23,12,@,Utah,L,1,13
Buffalo,2002-11-23,12,@,Ball State,L,6,41
California,2002-11-23,12,,Stanford,W,1,7
Central Michigan,2002-11-23,12,,Western Michigan,L,4,35
Cincinnati,2002-11-23,11,@,Hawaii,L,3,20
Clemson,2002-11-23,12,,South Carolina,W,2,20
Colorado State,2002-11-23,12,,New Mexico,W,2,14
Connecticut,2002-11-23,12,@,Iowa State,W,2,20
Duke,2002-11-23,12,,North Carolina,L,3,23
East Carolina,2002-11-23,10,,Texas Christian,W,4,28
Eastern Michigan,2002-11-23,12,@,Bowling Green State,L,9,63
Florida State,2002-11-23,12,@,North Carolina State,L,1,17
Fresno State,2002-11-23,12,@,San Jose State,W,1,16
Hawaii,2002-11-23,11,,Cincinnati,W,1,19
Houston,2002-11-23,11,,South Florida,L,5,32
Idaho,2002-11-23,12,,New Mexico State,L,4,35
Illinois,2002-11-23,12,@,Northwestern,W,3,24
Indiana,2002-11-23,12,@,Purdue,L,4,34
Iowa State,2002-11-23,13,,Connecticut,L,4,37
Kansas State,2002-11-23,12,@,Missouri,W,0,0
Kent State,2002-11-23,12,,Akron,L,7,48
Louisiana,2002-11-23,12,@,Louisiana-Monroe,L,5,34
Louisiana Tech,2002-11-23,11,,Texas-El Paso,W,3,24
Louisiana-Monroe,2002-11-23,12,,Louisiana,W,1,10
Louisville,2002-11-23,11,,Alabama-Birmingham,W,3,21
LSU,2002-11-23,11,,Mississippi,W,1,13
Marshall,2002-11-23,10,@,Ohio,W,3,21
Maryland,2002-11-23,12,@,Virginia,L,6,48
Memphis,2002-11-23,11,,Army,W,1,10
Miami (OH),2002-11-23,12,,Central Florida,L,7,48
Michigan,2002-11-23,12,@,Ohio State,L,2,14
Michigan State,2002-11-23,12,@,Penn State,L,9,61
Middle Tennessee State,2002-11-23,11,,North Texas,L,4,30
Minnesota,2002-11-23,12,@,Wisconsin,L,7,49
Mississippi State,2002-11-23,11,,Arkansas,L,3,26
Missouri,2002-11-23,12,,Kansas State,L,5,38
Navy,2002-11-23,11,@,Wake Forest,L,3,30
Nevada,2002-11-23,12,,Boise State,L,5,44
New Mexico,2002-11-23,12,@,Colorado State,L,2,22
New Mexico State,2002-11-23,12,@,Idaho,W,4,31
North Carolina,2002-11-23,12,@,Duke,W,3,21
North Carolina State,2002-11-23,13,,Florida State,W,1,7
North Texas,2002-11-23,12,@,Middle Tennessee State,W,3,20
Northern Illinois,2002-11-23,12,,Toledo,L,4,33
Northwestern,2002-11-23,12,,Illinois,L,4,31
Notre Dame,2002-11-23,11,,Rutgers,W,0,0
Ohio,2002-11-23,11,,Marshall,L,3,24
Ohio State,2002-11-23,13,,Michigan,W,0,9
Oklahoma,2002-11-23,11,,Texas Tech,W,2,15
Oklahoma State,2002-11-23,11,,Baylor,W,4,28
Ole Miss,2002-11-23,11,@,Louisiana State,L,2,14
Oregon,2002-11-23,12,@,Oregon State,L,6,45
Oregon State,2002-11-23,12,,Oregon,W,3,24
Penn State,2002-11-23,12,,Michigan State,W,1,7
Purdue,2002-11-23,12,,Indiana,W,1,10
Rutgers,2002-11-23,11,@,Notre Dame,L,6,42
San Diego State,2002-11-23,12,@,Air Force,W,5,34
San Jose State,2002-11-23,13,,Fresno State,L,1,19
SMU,2002-11-23,12,,Tulsa,W,3,21
South Carolina,2002-11-23,12,@,Clemson,L,3,27
South Florida,2002-11-23,11,@,Houston,W,2,14
Southern Mississippi,2002-11-23,11,@,Tulane,L,3,31
Stanford,2002-11-23,11,@,California,L,4,30
Temple,2002-11-23,12,,Boston College,L,4,36
Tennessee,2002-11-23,11,@,Vanderbilt,W,0,0
Texas Christian,2002-11-23,10,@,East Carolina,L,3,31
Texas Tech,2002-11-23,13,@,Oklahoma,L,8,60
Toledo,2002-11-23,11,@,Northern Illinois,W,3,30
Tulane,2002-11-23,12,,Southern Mississippi,W,1,10
Tulsa,2002-11-23,12,@,Southern Methodist,L,3,24
UAB,2002-11-23,11,@,Louisville,L,5,41
UCF,2002-11-23,11,@,Miami (OH),W,4,31
UCLA,2002-11-23,11,,Southern California,L,7,52
USC,2002-11-23,11,@,UCLA,W,3,21
Utah,2002-11-23,11,,Brigham Young,W,0,6
UTEP,2002-11-23,12,@,Louisiana Tech,L,5,38
Vanderbilt,2002-11-23,12,,Tennessee,L,2,24
Virginia,2002-11-23,12,,Maryland,W,1,13
Wake Forest,2002-11-23,11,,Navy,W,4,27
Washington,2002-11-23,12,@,Washington State,W,2,26
Washington State,2002-11-23,11,,Washington,L,2,29
Western Michigan,2002-11-23,12,@,Central Michigan,W,1,10
Wisconsin,2002-11-23,13,,Minnesota,W,3,31
Mississippi State,2002-11-28,12,@,Mississippi,L,3,24
Ole Miss,2002-11-28,12,,Mississippi State,W,1,12
Arizona,2002-11-29,12,,Arizona State,L,4,34
Arizona State,2002-11-29,13,@,Arizona,W,3,20
Arkansas,2002-11-29,12,,Louisiana State,W,2,20
Colorado,2002-11-29,12,@,Nebraska,W,1,13
LSU,2002-11-29,12,@,Arkansas,L,3,21
Nebraska,2002-11-29,13,,Colorado,L,4,28
Texas,2002-11-29,12,,Texas A&M,W,3,20
Texas A&M,2002-11-29,12,@,Texas,L,6,50
Alabama,2002-11-30,13,@,Hawaii,W,2,16
Ball State,2002-11-30,12,@,Marshall,L,5,38
Boston College,2002-11-30,12,,Rutgers,W,2,14
Bowling Green State,2002-11-30,12,@,Toledo,L,6,42
Cincinnati,2002-11-30,12,,Alabama-Birmingham,W,2,23
Colorado State,2002-11-30,13,,Nevada-Las Vegas,L,5,36
East Carolina,2002-11-30,11,@,Southern Mississippi,L,3,24
Florida,2002-11-30,12,@,Florida State,L,4,31
Florida State,2002-11-30,13,,Florida,W,1,14
Georgia,2002-11-30,12,,Georgia Tech,W,1,7
Georgia Tech,2002-11-30,12,@,Georgia,L,6,51
Hawaii,2002-11-30,12,,Alabama,L,3,21
Houston,2002-11-30,12,,Louisville,W,1,10
Kentucky,2002-11-30,12,@,Tennessee,L,3,24
Louisville,2002-11-30,12,@,Houston,L,3,27
Marshall,2002-11-30,11,,Ball State,W,2,14
Maryland,2002-11-30,13,,Wake Forest,W,2,14
Memphis,2002-11-30,12,@,Texas Christian,L,4,27
Miami (FL),2002-11-30,11,@,Syracuse,W,1,7
Middle Tennessee State,2002-11-30,12,,Utah State,W,4,28
New Mexico,2002-11-30,13,,Wyoming,W,3,20
Notre Dame,2002-11-30,12,@,Southern California,L,5,44
Ohio,2002-11-30,12,@,Central Florida,L,6,42
Oklahoma,2002-11-30,12,@,Oklahoma State,L,5,38
Oklahoma State,2002-11-30,12,,Oklahoma,W,4,28
Pitt,2002-11-30,12,,West Virginia,L,3,24
Rutgers,2002-11-30,12,@,Boston College,L,5,44
Southern Mississippi,2002-11-30,12,,East Carolina,W,1,7
Syracuse,2002-11-30,12,,Miami (FL),L,7,49
Tennessee,2002-11-30,12,,Kentucky,W,0,0
Texas Christian,2002-11-30,11,,Memphis,W,2,20
Toledo,2002-11-30,12,,Bowling Green State,W,3,24
UAB,2002-11-30,12,@,Cincinnati,L,4,31
UCF,2002-11-30,12,,Ohio,W,4,32
UNLV,2002-11-30,12,@,Colorado State,W,3,33
USC,2002-11-30,12,,Notre Dame,W,1,13
Utah State,2002-11-30,11,@,Middle Tennessee State,L,6,45
Virginia,2002-11-30,13,@,Virginia Tech,L,3,21
Virginia Tech,2002-11-30,12,,Virginia,W,1,9
Wake Forest,2002-11-30,12,@,Maryland,L,3,32
West Virginia,2002-11-30,12,@,Pittsburgh,W,2,17
Wyoming,2002-11-30,12,@,New Mexico,L,7,49
Fresno State,2002-12-05,13,@,Louisiana Tech,W,2,13
Louisiana Tech,2002-12-05,12,,Fresno State,L,6,45
Cincinnati,2002-12-06,13,@,East Carolina,W,3,26
East Carolina,2002-12-06,12,,Cincinnati,L,6,42
Arkansas,2002-12-07,13,N,Georgia,L,3,30
Army,2002-12-07,12,,Navy,L,8,58
Colorado,2002-12-07,13,N,Oklahoma,L,4,29
Georgia,2002-12-07,13,N,Arkansas,W,0,3
Hawaii,2002-12-07,13,,San Diego State,W,4,40
Marshall,2002-12-07,12,,Toledo,W,6,45
Miami (FL),2002-12-07,12,,Virginia Tech,W,6,45
Navy,2002-12-07,12,@,Army,W,1,12
Oklahoma,2002-12-07,13,N,Colorado,W,1,7
San Diego State,2002-12-07,13,@,Hawaii,L,6,41
Toledo,2002-12-07,13,@,Marshall,L,7,49
UCLA,2002-12-07,12,,Washington State,L,6,48
Virginia Tech,2002-12-07,13,@,Miami (FL),L,8,56
Washington State,2002-12-07,12,@,UCLA,W,4,27
Cincinnati,2002-12-17,14,N,North Texas,L,3,24
North Texas,2002-12-17,13,N,Cincinnati,W,2,19
Louisville,2002-12-18,13,N,Marshall,L,5,38
Marshall,2002-12-18,13,N,Louisville,W,2,15
Clemson,2002-12-23,13,N,Texas Tech,L,7,55
Texas Tech,2002-12-23,14,N,Clemson,W,2,15
Hawaii,2002-12-25,14,,Tulane,L,4,36
New Mexico,2002-12-25,14,N,UCLA,L,3,27
Tulane,2002-12-25,13,@,Hawaii,W,4,28
UCLA,2002-12-25,13,N,New Mexico,W,2,13
Boston College,2002-12-26,13,N,Toledo,W,3,25
Oregon State,2002-12-26,13,N,Pittsburgh,L,5,38
Pitt,2002-12-26,13,N,Oregon State,W,1,13
Toledo,2002-12-26,14,N,Boston College,L,6,51
Arizona State,2002-12-27,14,N,Kansas State,L,5,34
Kansas State,2002-12-27,13,N,Arizona State,W,3,27
Nebraska,2002-12-27,14,N,Mississippi,L,3,27
Oklahoma State,2002-12-27,13,N,Southern Mississippi,W,2,23
Ole Miss,2002-12-27,13,N,Nebraska,W,2,23
Southern Mississippi,2002-12-27,13,N,Oklahoma State,L,3,33
Colorado,2002-12-28,14,N,Wisconsin,L,4,31
Virginia,2002-12-28,14,N,West Virginia,W,3,22
West Virginia,2002-12-28,13,N,Virginia,L,6,48
Wisconsin,2002-12-28,14,N,Colorado,W,4,28
Arkansas,2002-12-30,14,N,Minnesota,L,2,29
Minnesota,2002-12-30,13,N,Arkansas,W,2,14
Oregon,2002-12-30,13,N,Wake Forest,L,5,38
Wake Forest,2002-12-30,13,N,Oregon,W,2,17
Air Force,2002-12-31,13,N,Virginia Tech,L,2,20
Boise State,2002-12-31,13,,Iowa State,W,2,16
Colorado State,2002-12-31,14,N,Texas Christian,L,2,17
Fresno State,2002-12-31,14,N,Georgia Tech,W,3,21
Georgia Tech,2002-12-31,13,N,Fresno State,L,3,30
Iowa State,2002-12-31,14,@,Boise State,L,5,34
Maryland,2002-12-31,14,N,Tennessee,W,0,3
Purdue,2002-12-31,13,N,Washington,W,3,24
Tennessee,2002-12-31,13,N,Maryland,L,3,30
Texas Christian,2002-12-31,12,N,Colorado State,W,0,3
Virginia Tech,2002-12-31,14,N,Air Force,W,1,13
Washington,2002-12-31,13,N,Purdue,L,4,34
Auburn,2003-01-01,13,N,Penn State,W,0,9
Florida,2003-01-01,13,N,Michigan,L,5,38
Florida State,2003-01-01,14,N,Georgia,L,2,26
Georgia,2003-01-01,14,N,Florida State,W,2,13
LSU,2003-01-01,13,N,Texas,L,5,35
Michigan,2003-01-01,13,N,Florida,W,4,30
North Carolina State,2003-01-01,14,N,Notre Dame,W,0,6
Notre Dame,2003-01-01,13,N,North Carolina State,L,4,28
Oklahoma,2003-01-01,14,N,Washington State,W,2,14
Penn State,2003-01-01,13,N,Auburn,L,2,13
Texas,2003-01-01,13,N,Louisiana State,W,2,20
Washington State,2003-01-01,13,N,Oklahoma,L,4,34
Iowa,2003-01-02,13,N,Southern California,L,5,38
USC,2003-01-02,13,N,Iowa,W,2,17
Miami (FL),2003-01-03,13,N,Ohio State,L,4,31
Ohio State,2003-01-03,14,N,Miami (FL),W,3,24
