School,Date,G,Loc,Opponent,WL,Total TD,Points For,Points Difference,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp
Mississippi State,2003-09-27,4,,Louisiana State,L,1,6,-35,14,25,56.0,191,1,35,163,4.7,3,1,1,2
Missouri,2003-09-27,5,@,Kansas,L,2,14,-21,14,23,60.9,111,0,48,207,4.3,5,1,0,1
Navy,2003-09-27,4,@,Rutgers,L,4,27,-21,15,22,68.2,155,1,53,249,4.7,5,1,1,2
Nevada,2003-09-27,4,,Southern Methodist,W,1,12,3,9,18,50.0,97,0,52,148,2.8,1,1,2,3
New Mexico,2003-09-27,5,,New Mexico State,W,3,24,7,15,32,46.9,258,2,38,106,2.8,0,3,2,5
New Mexico State,2003-09-27,4,@,New Mexico,L,2,17,-7,10,18,55.6,83,1,49,145,3.0,2,1,2,3
North Carolina,2003-09-27,4,@,North Carolina State,L,4,34,-13,23,30,76.7,423,1,39,192,4.9,4,0,0,0
North Carolina State,2003-09-27,5,,North Carolina,W,6,47,13,32,53,60.4,469,4,27,81,3.0,0,1,0,1
North Texas,2003-09-27,5,,Louisiana,W,5,44,21,22,38,57.9,200,1,31,27,0.9,1,0,3,3
Northern Illinois,2003-09-27,4,,Iowa State,W,3,24,8,16,33,48.5,182,0,47,173,3.7,1,0,2,2
Northwestern,2003-09-27,5,@,Ohio State,L,0,0,-20,19,32,59.4,186,1,35,125,3.6,1,0,1,1
Notre Dame,2003-09-27,4,@,Purdue,L,1,10,-13,12,24,50.0,127,2,41,96,2.3,0,0,0,0
Ohio,2003-09-27,4,,Western Michigan,L,4,32,-7,22,39,56.4,315,2,38,128,3.4,3,2,2,4
Ohio State,2003-09-27,5,,Northwestern,W,2,20,20,10,25,40.0,64,0,40,121,3.0,0,1,0,1
Ole Miss,2003-09-27,4,,Texas Tech,L,4,45,-4,44,64,68.8,661,6,17,52,3.1,1,3,1,4
Oregon,2003-09-27,5,,Washington State,L,2,16,-39,15,35,42.9,315,3,40,84,2.1,2,2,0,2
Oregon State,2003-09-27,5,,Arizona State,W,6,45,28,20,50,40.0,284,2,33,97,2.9,0,2,4,6
Penn State,2003-09-27,5,,Minnesota,L,2,14,-6,7,15,46.7,71,0,52,250,4.8,2,0,0,0
Pitt,2003-09-27,4,@,Texas A&M,W,5,37,11,21,39,53.8,317,2,39,227,5.8,1,3,1,4
Purdue,2003-09-27,4,,Notre Dame,W,2,23,13,29,62,46.8,297,1,25,49,2.0,0,0,4,4
Rice,2003-09-27,4,@,Hawaii,L,3,21,-20,42,70,60.0,397,2,27,119,4.4,3,2,0,2
Rutgers,2003-09-27,4,,Navy,W,7,48,21,5,15,33.3,117,1,55,373,6.8,3,3,0,3
San Diego State,2003-09-27,5,@,UCLA,L,1,10,-10,18,28,64.3,258,2,36,65,1.8,0,4,0,4
SMU,2003-09-27,4,@,Nevada,L,1,9,-3,11,25,44.0,96,0,33,164,5.0,0,1,2,3
South Carolina,2003-09-27,5,@,Tennessee,L,2,20,-3,13,22,59.1,149,2,36,117,3.3,1,0,0,0
South Florida,2003-09-27,3,@,Army,W,3,28,28,21,51,41.2,159,0,28,17,0.6,0,3,3,6
Stanford,2003-09-27,3,@,Washington,L,2,17,-11,20,34,58.8,231,2,40,165,4.1,1,2,0,2
Syracuse,2003-09-27,4,,Toledo,W,4,34,27,32,53,60.4,257,1,23,76,3.3,0,0,1,1
Temple,2003-09-27,4,@,Louisville,L,2,12,-9,13,24,54.2,197,3,43,187,4.3,0,1,2,3
Tennessee,2003-09-27,4,,South Carolina,W,3,23,3,12,30,40.0,154,1,44,217,4.9,1,0,1,1
Texas,2003-09-27,4,,Tulane,W,9,63,45,13,29,44.8,186,1,36,156,4.3,2,2,2,4
Texas A&M,2003-09-27,4,,Pittsburgh,L,3,26,-11,14,28,50.0,283,5,44,195,4.4,0,0,1,1
Texas Christian,2003-09-27,4,@,Arizona,W,1,13,3,14,30,46.7,276,1,29,33,1.1,0,0,4,4
Texas Tech,2003-09-27,4,@,Mississippi,W,7,49,4,29,49,59.2,409,3,34,169,5.0,0,0,2,2
Toledo,2003-09-27,5,@,Syracuse,L,1,7,-27,17,23,73.9,147,1,47,303,6.4,3,2,0,2
Troy,2003-09-27,5,,Marshall,W,4,33,9,33,52,63.5,319,3,27,98,3.6,0,1,3,4
Tulane,2003-09-27,5,@,Texas,L,3,18,-45,14,24,58.3,213,4,52,302,5.8,5,1,0,1
UCF,2003-09-27,4,@,Kent State,L,2,16,-20,16,23,69.6,141,2,56,121,2.2,1,1,0,1
UCLA,2003-09-27,4,,San Diego State,W,2,20,10,19,37,51.4,110,0,29,120,4.1,1,1,2,3
USC,2003-09-27,4,@,California,L,4,31,-3,27,37,73.0,326,3,48,143,3.0,1,2,2,4
Utah,2003-09-27,4,@,Colorado State,W,4,28,7,22,32,68.8,267,1,41,102,2.5,2,4,2,6
Utah State,2003-09-27,4,,Louisiana-Monroe,W,4,28,18,25,47,53.2,212,1,34,45,1.3,0,1,2,3
UTEP,2003-09-27,5,,Sam Houston State,W,8,59,45,13,30,43.3,147,0,38,116,3.1,2,4,2,6
Vanderbilt,2003-09-27,5,,Georgia Tech,L,2,17,-7,11,22,50.0,108,1,39,223,5.7,2,0,2,2
Virginia,2003-09-27,4,,Wake Forest,W,2,27,3,17,31,54.8,218,1,49,174,3.6,2,1,2,3
Virginia Tech,2003-09-27,4,,Connecticut,W,6,47,34,25,40,62.5,316,2,44,127,2.9,0,0,1,1
Wake Forest,2003-09-27,5,@,Virginia,L,3,24,-3,30,45,66.7,326,2,33,151,4.6,0,2,3,5
Washington,2003-09-27,4,,Stanford,W,4,28,11,16,32,50.0,159,2,40,129,3.2,0,0,2,2
Washington State,2003-09-27,5,@,Oregon,W,7,55,39,24,58,41.4,360,1,29,54,1.9,1,2,7,9
Western Michigan,2003-09-27,4,@,Ohio,W,5,39,7,13,29,44.8,223,1,48,170,3.5,3,3,2,5
Wisconsin,2003-09-27,5,@,Illinois,W,5,38,18,23,41,56.1,207,1,21,64,3.0,1,0,1,1
Wyoming,2003-09-27,5,@,Boise State,L,2,17,-16,27,38,71.1,285,4,50,155,3.1,0,2,1,3
East Carolina,2003-09-30,5,,Houston,L,1,13,-14,20,29,69.0,277,2,44,160,3.6,1,2,0,2
Houston,2003-09-30,5,@,East Carolina,W,3,27,14,10,27,37.0,95,0,36,105,2.9,1,0,3,3
Miami (FL),2003-10-02,5,,West Virginia,W,1,22,2,9,19,47.4,200,1,37,170,4.6,1,2,1,3
West Virginia,2003-10-02,5,@,Miami (FL),L,2,20,-2,37,54,68.5,352,1,28,88,3.1,0,1,2,3
Oregon,2003-10-03,6,@,Utah,L,1,13,-4,25,38,65.8,340,2,44,126,2.9,0,1,0,1
Utah,2003-10-03,5,,Oregon,W,2,17,4,16,34,47.1,277,0,32,80,2.5,1,1,1,2
Air Force,2003-10-04,6,@,Navy,L,3,25,-3,3,6,50.0,32,1,65,294,4.5,3,1,1,2
Akron,2003-10-04,6,@,Miami (OH),L,2,20,-25,31,47,66.0,369,2,42,184,4.4,4,0,0,0
Alabama,2003-10-04,6,@,Georgia,L,3,23,-14,24,43,55.8,274,2,44,96,2.2,1,1,2,3
Arizona,2003-10-04,6,@,Washington State,L,1,7,-23,22,37,59.5,352,2,42,161,3.8,0,2,1,3
Arizona State,2003-10-04,5,,Southern California,L,2,17,-20,17,34,50.0,331,2,36,198,5.5,2,2,1,3
Arkansas State,2003-10-04,6,,Louisiana-Monroe,W,6,44,3,24,41,58.5,330,4,42,208,5.0,1,2,2,4
Army,2003-10-04,5,@,Texas Christian,L,0,0,-27,19,31,61.3,265,2,41,182,4.4,0,1,0,1
Auburn,2003-10-04,5,,Tennessee,W,4,28,7,30,47,63.8,355,2,16,4,0.3,1,1,1,2
Ball State,2003-10-04,6,@,Kent State,W,4,34,17,17,41,41.5,205,1,40,160,4.0,1,3,1,4
Baylor,2003-10-04,5,,Colorado,W,6,42,12,19,37,51.4,399,2,27,57,2.1,2,3,2,5
Boise State,2003-10-04,5,@,Louisiana Tech,W,5,43,6,30,57,52.6,456,3,13,103,7.9,1,1,1,2
Bowling Green State,2003-10-04,5,,Central Michigan,W,2,23,20,15,29,51.7,126,0,42,158,3.8,0,0,0,0
Brigham Young,2003-10-04,6,@,San Diego State,W,5,44,8,18,35,51.4,352,3,34,40,1.2,0,2,1,3
Buffalo,2003-10-04,6,@,Central Florida,L,1,10,-9,6,14,42.9,59,0,55,298,5.4,1,1,0,1
California,2003-10-04,7,,Oregon State,L,3,21,-14,18,27,66.7,224,2,53,269,5.1,3,0,1,1
Central Michigan,2003-10-04,5,@,Bowling Green State,L,0,3,-20,25,36,69.4,298,0,46,210,4.6,2,1,0,1
Cincinnati,2003-10-04,5,,Southern Mississippi,L,2,20,-2,12,24,50.0,156,1,32,44,1.4,0,1,1,2
Clemson,2003-10-04,5,@,Maryland,L,1,7,-14,14,27,51.9,204,3,44,134,3.0,0,1,0,1
Colorado,2003-10-04,5,@,Baylor,L,4,30,-12,18,28,64.3,207,3,56,203,3.6,2,1,0,1
Colorado State,2003-10-04,6,,Fresno State,W,4,34,24,17,32,53.1,158,0,35,179,5.1,1,0,2,2
Connecticut,2003-10-04,6,,Lehigh,W,5,35,18,21,42,50.0,221,2,35,133,3.8,0,2,2,4
Eastern Michigan,2003-10-04,6,,Western Michigan,L,0,3,-28,19,32,59.4,282,3,31,95,3.1,1,0,1,1
Florida,2003-10-04,6,,Mississippi,L,2,17,-3,17,29,58.6,262,0,36,223,6.2,2,1,1,2
Fresno State,2003-10-04,6,@,Colorado State,L,1,10,-24,17,29,58.6,197,2,41,270,6.6,2,0,2,2
Georgia,2003-10-04,5,,Alabama,W,4,37,14,11,29,37.9,115,1,31,94,3.0,0,2,1,3
Georgia Tech,2003-10-04,6,,North Carolina State,W,3,29,8,31,47,66.0,344,2,19,-8,-0.4,0,1,0,1
Hawaii,2003-10-04,5,@,Tulsa,L,2,16,-11,14,28,50.0,141,1,49,285,5.8,2,0,0,0
Idaho,2003-10-04,6,@,New Mexico State,W,5,35,4,19,23,82.6,286,2,50,302,6.0,2,1,0,1
Illinois,2003-10-04,6,@,Purdue,L,1,10,-33,13,20,65.0,209,1,67,324,4.8,5,1,0,1
Indiana,2003-10-04,6,@,Michigan State,L,0,3,-28,33,41,80.5,382,2,27,104,3.9,2,0,0,0
Iowa,2003-10-04,6,,Michigan,W,3,30,3,26,49,53.1,389,2,33,74,2.2,1,0,1,1
Iowa State,2003-10-04,5,,Oklahoma,L,1,7,-46,29,39,74.4,414,5,41,199,4.9,1,0,1,1
Kansas State,2003-10-04,6,@,Texas,L,2,20,-4,10,22,45.5,157,1,52,133,2.6,1,2,0,2
Kent State,2003-10-04,6,,Ball State,L,2,17,-17,16,27,59.3,164,2,45,138,3.1,2,1,0,1
Louisiana,2003-10-04,6,@,Oklahoma State,L,0,3,-53,13,23,56.5,169,2,34,303,8.9,4,1,1,2
Louisiana Tech,2003-10-04,5,,Boise State,L,4,37,-6,41,61,67.2,569,3,45,163,3.6,2,3,0,3
Louisiana-Monroe,2003-10-04,6,@,Arkansas State,L,5,41,-3,12,22,54.5,138,3,37,227,6.1,2,0,0,0
Louisville,2003-10-04,5,@,South Florida,L,4,28,-3,26,48,54.2,256,1,38,119,3.1,3,0,3,3
Maryland,2003-10-04,6,,Clemson,W,3,21,14,22,45,48.9,320,1,29,10,0.3,0,0,2,2
Memphis,2003-10-04,5,,Alabama-Birmingham,L,1,10,-14,14,28,50.0,231,2,41,95,2.3,1,0,0,0
Miami (OH),2003-10-04,5,,Akron,W,6,45,25,23,44,52.3,258,2,20,47,2.4,0,0,3,3
Michigan,2003-10-04,6,@,Iowa,L,3,27,-3,17,34,50.0,195,2,37,100,2.7,1,0,1,1
Michigan State,2003-10-04,6,,Indiana,W,4,31,28,14,31,45.2,168,0,45,117,2.6,0,1,0,1
Middle Tennessee State,2003-10-04,5,,Temple,L,5,36,-8,18,38,47.4,197,1,40,170,4.3,4,1,0,1
Minnesota,2003-10-04,6,@,Northwestern,W,6,42,25,21,34,61.8,208,0,35,76,2.2,2,0,2,2
Mississippi State,2003-10-04,5,,Vanderbilt,W,3,30,9,22,35,62.9,295,2,39,95,2.4,1,2,1,3
Navy,2003-10-04,5,,Air Force,W,4,28,3,7,16,43.8,87,0,61,275,4.5,3,0,1,1
Nebraska,2003-10-04,5,,Troy,W,4,30,30,11,23,47.8,84,0,37,66,1.8,0,2,2,4
Nevada,2003-10-04,5,,Nevada-Las Vegas,L,1,12,-4,27,40,67.5,255,0,48,128,2.7,1,2,1,3
New Mexico,2003-10-04,6,,Utah State,W,4,34,27,14,31,45.2,166,1,31,55,1.8,0,3,0,3
New Mexico State,2003-10-04,5,,Idaho,L,4,31,-4,29,40,72.5,392,5,27,158,5.9,0,0,3,3
North Carolina,2003-10-04,5,,Virginia,L,1,13,-25,20,23,87.0,286,2,46,229,5.0,3,1,0,1
North Carolina State,2003-10-04,6,@,Georgia Tech,L,2,21,-8,24,38,63.2,283,2,41,89,2.2,1,1,0,1
Northern Illinois,2003-10-04,5,,Ohio,W,3,30,7,5,16,31.3,98,1,66,244,3.7,2,0,0,0
Northwestern,2003-10-04,6,,Minnesota,L,2,17,-25,12,17,70.6,331,4,44,241,5.5,2,0,0,0
Ohio,2003-10-04,5,@,Northern Illinois,L,3,23,-7,26,46,56.5,310,2,25,36,1.4,1,0,1,1
Oklahoma,2003-10-04,5,@,Iowa State,W,7,53,46,10,26,38.5,146,0,31,88,2.8,0,1,2,3
Oklahoma State,2003-10-04,5,,Louisiana,W,8,56,53,27,41,65.9,275,0,33,72,2.2,0,0,1,1
Ole Miss,2003-10-04,5,@,Florida,W,2,20,3,14,27,51.9,234,2,35,142,4.1,0,0,3,3
Oregon State,2003-10-04,6,@,California,W,5,35,14,9,34,26.5,52,0,29,185,6.4,2,1,1,2
Penn State,2003-10-04,6,,Wisconsin,L,3,23,-7,9,26,34.6,140,2,51,234,4.6,1,1,0,1
Purdue,2003-10-04,5,,Illinois,W,6,43,33,17,28,60.7,153,0,17,38,2.2,0,1,1,2
Rice,2003-10-04,5,,San Jose State,W,4,28,4,26,33,78.8,261,1,34,151,4.4,2,0,0,0
Rutgers,2003-10-04,5,,Virginia Tech,L,3,22,-26,18,28,64.3,287,4,42,186,4.4,2,1,3,4
San Diego State,2003-10-04,6,,Brigham Young,L,5,36,-8,17,27,63.0,180,2,45,238,5.3,2,3,0,3
San Jose State,2003-10-04,5,@,Rice,L,3,24,-4,10,13,76.9,110,1,61,297,4.9,3,1,1,2
SMU,2003-10-04,5,,Texas-El Paso,L,2,19,-2,8,17,47.1,190,2,49,232,4.7,0,0,0,0
South Florida,2003-10-04,4,,Louisville,W,4,31,3,20,41,48.8,272,2,42,187,4.5,2,0,2,2
Southern Mississippi,2003-10-04,5,@,Cincinnati,W,2,22,2,11,25,44.0,106,1,55,213,3.9,0,1,2,3
Temple,2003-10-04,5,@,Middle Tennessee State,W,5,44,8,18,29,62.1,205,2,55,227,4.1,3,2,2,4
Tennessee,2003-10-04,5,@,Auburn,L,3,21,-7,11,18,61.1,157,2,57,264,4.6,2,1,0,1
Texas,2003-10-04,5,,Kansas State,W,3,24,4,5,18,27.8,89,0,42,209,5.0,2,1,2,3
Texas A&M,2003-10-04,5,@,Texas Tech,L,4,28,-31,43,59,72.9,605,8,22,64,2.9,0,0,0,0
Texas Christian,2003-10-04,5,,Army,W,3,27,27,14,30,46.7,176,0,33,28,0.8,0,1,1,2
Texas Tech,2003-10-04,5,,Texas A&M,W,8,59,31,16,32,50.0,305,2,38,184,4.8,2,1,0,1
Troy,2003-10-04,6,@,Nebraska,L,0,0,-30,9,15,60.0,160,1,47,186,4.0,3,2,1,3
Tulsa,2003-10-04,5,,Hawaii,W,3,27,11,22,41,53.7,249,0,27,122,4.5,2,0,2,2
UAB,2003-10-04,5,@,Memphis,W,3,24,14,32,42,76.2,257,1,28,89,3.2,0,2,0,2
UCF,2003-10-04,5,,Buffalo,W,2,19,9,12,26,46.2,93,0,39,178,4.6,1,1,0,1
UCLA,2003-10-04,5,,Washington,W,6,46,30,26,46,56.5,281,1,31,77,2.5,0,1,3,4
UNLV,2003-10-04,5,@,Nevada,W,1,16,4,13,36,36.1,180,0,27,92,3.4,1,0,2,2
USC,2003-10-04,5,@,Arizona State,W,4,37,20,19,38,50.0,305,1,44,61,1.4,1,1,1,2
Utah State,2003-10-04,5,@,New Mexico,L,1,7,-27,14,28,50.0,244,1,51,160,3.1,3,0,1,1
UTEP,2003-10-04,6,@,Southern Methodist,W,3,21,2,14,30,46.7,195,0,36,118,3.3,2,2,1,3
Vanderbilt,2003-10-04,6,@,Mississippi State,L,3,21,-9,18,30,60.0,215,1,44,203,4.6,2,1,1,2
Virginia,2003-10-04,5,@,North Carolina,W,5,38,25,27,41,65.9,207,0,25,58,2.3,1,1,0,1
Virginia Tech,2003-10-04,5,@,Rutgers,W,7,48,26,16,33,48.5,182,1,31,129,4.2,1,0,4,4
Washington,2003-10-04,5,@,UCLA,L,1,16,-30,16,24,66.7,258,0,41,134,3.3,4,0,1,1
Washington State,2003-10-04,6,,Arizona,W,3,30,23,19,36,52.8,133,1,21,65,3.1,0,1,1,2
Western Michigan,2003-10-04,5,@,Eastern Michigan,W,4,31,28,11,20,55.0,46,0,39,88,2.3,0,1,2,3
Wisconsin,2003-10-04,6,@,Penn State,W,4,30,7,22,44,50.0,379,2,28,45,1.6,1,3,0,3
Brigham Young,2003-10-09,7,,Colorado State,L,1,13,-45,10,15,66.7,232,3,51,214,4.2,4,2,0,2
Colorado State,2003-10-09,7,@,Brigham Young,W,8,58,45,11,27,40.7,139,1,38,130,3.4,0,2,2,4
Kentucky,2003-10-09,6,@,South Carolina,L,3,21,-6,17,29,58.6,184,0,47,182,3.9,3,0,0,0
South Carolina,2003-10-09,6,,Kentucky,W,3,27,6,17,32,53.1,210,2,30,117,3.9,1,1,0,1
Michigan,2003-10-10,7,@,Minnesota,W,5,38,3,8,19,42.1,71,0,53,424,8.0,5,0,2,2
Minnesota,2003-10-10,7,,Michigan,L,5,35,-3,34,48,70.8,389,3,31,94,3.0,1,0,1,1
South Florida,2003-10-10,5,,Texas Christian,L,1,10,-3,10,19,52.6,133,1,45,100,2.2,0,0,0,0
Texas Christian,2003-10-10,6,@,South Florida,W,1,13,3,15,26,57.7,104,1,35,22,0.6,0,1,0,1
Air Force,2003-10-11,7,,Nevada-Las Vegas,W,3,24,17,8,20,40.0,84,0,41,166,4.0,1,1,1,2
Akron,2003-10-11,7,,Cal Poly,W,6,45,31,8,29,27.6,145,1,32,148,4.6,1,0,1,1
Alabama,2003-10-11,7,,Southern Mississippi,W,2,17,14,22,37,59.5,244,0,35,17,0.5,0,2,0,2
Arizona,2003-10-11,7,,UCLA,L,3,21,-3,19,30,63.3,230,0,34,103,3.0,2,1,2,3
Arizona State,2003-10-11,6,,Oregon,W,8,59,45,9,26,34.6,127,1,33,158,4.8,1,0,2,2
Arkansas,2003-10-11,5,,Auburn,L,0,3,-7,10,18,55.6,118,0,42,160,3.8,1,0,1,1
Arkansas State,2003-10-11,7,@,Mississippi,L,0,0,-55,27,40,67.5,390,4,43,192,4.5,3,1,1,2
Army,2003-10-11,6,@,Louisville,L,1,10,-24,20,32,62.5,411,0,37,208,5.6,4,2,1,3
Auburn,2003-10-11,6,@,Arkansas,W,1,10,7,13,28,46.4,168,0,39,173,4.4,0,1,0,1
Baylor,2003-10-11,6,@,Texas A&M,L,1,10,-63,15,24,62.5,282,4,49,437,8.9,5,1,1,2
Boise State,2003-10-11,6,,Tulsa,W,3,27,7,22,35,62.9,229,2,32,110,3.4,1,0,1,1
Boston College,2003-10-11,6,@,Temple,W,5,38,25,26,47,55.3,212,2,27,65,2.4,0,0,2,2
Bowling Green State,2003-10-11,6,@,Western Michigan,W,4,32,11,18,36,50.0,330,3,20,57,2.9,0,0,4,4
Buffalo,2003-10-11,7,@,Miami (OH),L,0,3,-56,21,31,67.7,264,4,38,223,5.9,2,1,0,1
Central Michigan,2003-10-11,6,,Northern Illinois,L,3,24,-16,17,27,63.0,198,0,47,206,4.4,4,1,0,1
Cincinnati,2003-10-11,6,@,Alabama-Birmingham,L,1,14,-17,12,21,57.1,277,2,45,105,2.3,2,0,1,1
Clemson,2003-10-11,6,,Virginia,W,4,30,3,33,48,68.8,271,2,22,53,2.4,1,0,2,2
Colorado,2003-10-11,6,,Kansas,W,6,50,3,20,31,64.5,422,3,37,164,4.4,3,0,0,0
Connecticut,2003-10-11,7,@,North Carolina State,L,3,24,-7,23,42,54.8,234,2,31,89,2.9,0,0,1,1
Duke,2003-10-11,6,@,Maryland,L,3,20,-13,18,32,56.3,238,1,31,131,4.2,2,1,1,2
East Carolina,2003-10-11,6,,North Carolina,L,2,17,-11,15,25,60.0,198,2,43,189,4.4,2,1,0,1
Eastern Michigan,2003-10-11,7,@,Toledo,L,2,14,-35,26,33,78.8,307,3,38,172,4.5,3,0,0,0
Florida,2003-10-11,7,@,Louisiana State,W,2,19,12,19,33,57.6,231,0,24,56,2.3,0,1,2,3
Florida State,2003-10-11,6,,Miami (FL),L,2,14,-8,15,28,53.6,181,1,34,131,3.9,0,2,3,5
Fresno State,2003-10-11,7,@,Hawaii,L,4,28,-27,42,64,65.6,404,6,20,145,7.3,1,1,0,1
Georgia,2003-10-11,6,@,Tennessee,W,5,41,27,13,27,48.1,187,2,27,61,2.3,0,2,2,4
Georgia Tech,2003-10-11,7,@,Wake Forest,W,3,24,17,14,28,50.0,132,0,32,145,4.5,1,0,2,2
Hawaii,2003-10-11,6,,Fresno State,W,7,55,27,25,38,65.8,242,3,34,140,4.1,1,3,0,3
Houston,2003-10-11,6,@,Tulane,W,6,45,3,25,34,73.5,264,3,21,116,5.5,3,2,1,3
Idaho,2003-10-11,7,,North Texas,L,2,14,-10,14,24,58.3,125,0,48,245,5.1,3,0,0,0
Illinois,2003-10-11,7,,Michigan State,L,2,14,-35,23,31,74.2,317,2,29,102,3.5,4,0,0,0
Indiana,2003-10-11,7,,Northwestern,L,4,31,-6,13,20,65.0,191,1,51,192,3.8,4,0,0,0
Iowa State,2003-10-11,6,@,Texas Tech,L,3,21,-31,52,78,66.7,535,3,33,240,7.3,4,2,2,4
Kansas,2003-10-11,6,@,Colorado,L,6,47,-3,38,54,70.4,419,2,39,179,4.6,4,2,1,3
Kansas State,2003-10-11,7,@,Oklahoma State,L,5,34,-4,12,21,57.1,190,2,45,187,4.2,2,0,1,1
Kent State,2003-10-11,7,@,Marshall,L,5,33,-16,27,32,84.4,392,5,41,212,5.2,2,1,2,3
Louisiana,2003-10-11,7,,Louisiana-Monroe,L,6,42,-3,21,30,70.0,299,2,47,238,5.1,4,2,0,2
Louisiana Tech,2003-10-11,6,@,Texas-El Paso,W,4,38,3,18,33,54.5,285,0,38,250,6.6,5,0,2,2
Louisiana-Monroe,2003-10-11,7,@,Louisiana,W,6,45,3,33,54,61.1,474,4,23,50,2.2,2,0,2,2
Louisville,2003-10-11,6,,Army,W,4,34,24,28,55,50.9,242,0,26,97,3.7,0,0,3,3
LSU,2003-10-11,6,,Florida,L,1,7,-12,18,30,60.0,229,2,40,81,2.0,0,1,0,1
Marshall,2003-10-11,6,,Kent State,W,7,49,16,16,32,50.0,348,4,38,88,2.3,1,0,1,1
Maryland,2003-10-11,7,,Duke,W,3,33,13,20,47,42.6,270,1,45,143,3.2,2,1,1,2
Memphis,2003-10-11,6,@,Mississippi State,L,3,27,-8,16,34,47.1,245,2,37,136,3.7,2,0,1,1
Miami (FL),2003-10-11,6,@,Florida State,W,2,22,8,20,42,47.6,235,2,37,61,1.6,0,3,2,5
Miami (OH),2003-10-11,6,,Buffalo,W,8,59,56,11,23,47.8,86,0,41,158,3.9,0,0,1,1
Michigan State,2003-10-11,7,@,Illinois,W,7,49,35,26,39,66.7,213,2,43,158,3.7,0,1,2,3
Middle Tennessee State,2003-10-11,6,,New Mexico State,W,5,35,17,18,32,56.3,207,0,54,318,5.9,2,1,3,4
Mississippi State,2003-10-11,6,,Memphis,W,5,35,8,32,61,52.5,398,1,28,170,6.1,2,0,2,2
Missouri,2003-10-11,6,,Nebraska,W,6,41,17,12,19,63.2,146,1,54,253,4.7,2,4,1,5
Navy,2003-10-11,6,@,Vanderbilt,W,4,37,10,18,30,60.0,227,1,31,146,4.7,2,1,0,1
Nebraska,2003-10-11,6,@,Missouri,L,3,24,-17,15,29,51.7,241,2,44,211,4.8,4,0,2,2
Nevada,2003-10-11,6,@,Washington,W,4,28,11,19,37,51.4,337,1,48,110,2.3,1,2,3,5
New Mexico State,2003-10-11,6,@,Middle Tennessee State,L,2,18,-17,9,12,75.0,208,3,37,85,2.3,1,0,0,0
North Carolina,2003-10-11,6,@,East Carolina,W,4,28,11,13,17,76.5,125,2,45,164,3.6,0,1,0,1
North Carolina State,2003-10-11,7,,Connecticut,W,4,31,7,21,39,53.8,299,3,39,153,3.9,0,1,1,2
North Texas,2003-10-11,6,@,Idaho,W,3,24,10,23,41,56.1,402,2,28,92,3.3,0,2,1,3
Northern Illinois,2003-10-11,6,@,Central Michigan,W,4,40,16,17,30,56.7,215,1,45,145,3.2,2,0,4,4
Northwestern,2003-10-11,7,@,Indiana,W,5,37,6,13,20,65.0,204,0,58,327,5.6,4,0,2,2
Notre Dame,2003-10-11,5,@,Pittsburgh,W,2,20,6,12,30,40.0,167,2,27,8,0.3,0,2,0,2
Ohio,2003-10-11,6,,Central Florida,W,4,28,28,8,24,33.3,104,0,22,-6,-0.3,0,2,0,2
Ohio State,2003-10-11,6,@,Wisconsin,L,1,10,-7,7,10,70.0,158,1,48,141,2.9,1,1,1,2
Oklahoma,2003-10-11,6,N,Texas,W,8,65,52,15,30,50.0,156,0,34,171,5.0,2,3,3,6
Oklahoma State,2003-10-11,6,,Kansas State,W,5,38,4,20,34,58.8,332,4,44,146,3.3,1,0,3,3
Ole Miss,2003-10-11,6,,Arkansas State,W,7,55,55,18,40,45.0,181,0,28,54,1.9,0,0,1,1
Oregon,2003-10-11,7,@,Arizona State,L,2,14,-45,20,30,66.7,338,3,44,159,3.6,4,0,0,0
Penn State,2003-10-11,7,@,Purdue,L,2,14,-14,17,28,60.7,131,0,51,219,4.3,2,0,1,1
Pitt,2003-10-11,5,,Notre Dame,L,2,14,-6,5,17,29.4,33,0,56,352,6.3,2,0,1,1
Purdue,2003-10-11,6,,Penn State,W,3,28,14,10,32,31.3,98,1,27,106,3.9,1,1,2,3
Rutgers,2003-10-11,6,@,West Virginia,L,2,19,-15,7,15,46.7,187,1,59,254,4.3,3,1,1,2
San Diego State,2003-10-11,7,@,Utah,L,0,6,-21,17,22,77.3,273,3,42,142,3.4,0,1,0,1
San Jose State,2003-10-11,6,,Southern Methodist,W,4,31,17,11,20,55.0,198,2,30,69,2.3,0,0,2,2
SMU,2003-10-11,6,@,San Jose State,L,2,14,-17,23,41,56.1,294,2,39,154,3.9,2,0,1,1
Southern Mississippi,2003-10-11,6,@,Alabama,L,0,3,-14,3,7,42.9,12,0,50,243,4.9,2,0,1,1
Stanford,2003-10-11,4,@,Southern California,L,3,21,-23,19,31,61.3,273,3,41,220,5.4,2,1,0,1
Syracuse,2003-10-11,5,@,Virginia Tech,L,1,7,-44,8,20,40.0,102,0,45,337,7.5,4,1,1,2
Temple,2003-10-11,6,,Boston College,L,2,13,-25,20,27,74.1,350,3,41,298,7.3,2,2,0,2
Tennessee,2003-10-11,6,,Georgia,L,2,14,-27,22,28,78.6,228,1,45,186,4.1,3,0,1,1
