School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,Fum,Pass Int,Turnovers
Northwestern,2002-10-19,8,@,Penn State,L,29,42,69.0,193,0,30,9,0.3,0,1,1,2
Notre Dame,2002-10-19,7,@,Air Force,W,8,15,53.3,112,0,56,335,6.0,3,3,0,3
Ohio,2002-10-19,8,@,Kent State,W,0,1,0.0,0,0,66,351,5.3,7,1,0,1
Ohio State,2002-10-19,8,@,Wisconsin,W,12,19,63.2,204,2,44,178,4.0,0,0,0,0
Oklahoma,2002-10-19,7,,Iowa State,W,14,24,58.3,168,1,66,199,3.0,5,1,0,1
Oklahoma State,2002-10-19,7,,Nebraska,W,17,27,63.0,192,2,42,195,4.6,1,1,0,1
Ole Miss,2002-10-19,7,@,Alabama,L,18,32,56.3,219,0,28,4,0.1,1,0,1,1
Oregon,2002-10-19,7,,Arizona State,L,21,32,65.6,288,3,31,169,5.5,3,1,1,2
Penn State,2002-10-19,7,,Northwestern,W,11,19,57.9,123,2,60,423,7.1,5,0,1,1
Purdue,2002-10-19,8,,Michigan,L,22,42,52.4,232,1,37,137,3.7,2,0,2,2
Rice,2002-10-19,7,@,Texas-El Paso,L,8,16,50.0,172,2,59,225,3.8,2,1,0,1
Rutgers,2002-10-19,7,@,Virginia Tech,L,17,34,50.0,222,2,25,-7,-0.3,0,0,2,2
San Diego State,2002-10-19,7,@,Wyoming,W,22,33,66.7,335,1,28,84,3.0,0,1,1,2
San Jose State,2002-10-19,8,@,Nevada,L,20,30,66.7,206,1,41,190,4.6,2,1,2,3
SMU,2002-10-19,8,,Louisiana Tech,W,21,30,70.0,296,3,58,162,2.8,2,1,1,2
South Carolina,2002-10-19,8,@,Louisiana State,L,10,22,45.5,127,1,30,148,4.9,1,0,2,2
South Florida,2002-10-19,7,@,East Carolina,W,19,33,57.6,321,5,30,89,3.0,0,0,0,0
Southern Mississippi,2002-10-19,7,,Cincinnati,W,7,22,31.8,92,1,32,119,3.7,1,1,0,1
Stanford,2002-10-19,6,,Arizona,W,21,37,56.8,197,1,49,175,3.6,0,0,1,1
Syracuse,2002-10-19,7,@,West Virginia,L,16,34,47.1,170,0,38,72,1.9,1,3,1,4
Temple,2002-10-19,7,@,Connecticut,W,8,23,34.8,117,2,45,242,5.4,1,0,3,3
Texas,2002-10-19,7,@,Kansas State,W,13,24,54.2,184,2,32,46,1.4,0,0,1,1
Texas A&M,2002-10-19,7,@,Kansas,W,20,37,54.1,428,3,35,138,3.9,2,1,2,3
Texas Christian,2002-10-19,7,@,Louisville,W,17,23,73.9,187,3,62,250,4.0,3,0,0,0
Texas Tech,2002-10-19,8,,Missouri,W,50,71,70.4,518,5,29,88,3.0,2,1,0,1
Toledo,2002-10-19,7,@,Central Florida,W,22,32,68.8,197,2,54,300,5.6,2,0,2,2
Troy,2002-10-19,8,@,Marshall,L,10,25,40.0,101,1,47,63,1.3,0,0,1,1
Tulane,2002-10-19,8,,Alabama-Birmingham,W,17,28,60.7,141,2,33,140,4.2,1,0,0,0
Tulsa,2002-10-19,7,@,Hawaii,L,25,43,58.1,257,0,35,74,2.1,2,0,1,1
UAB,2002-10-19,7,@,Tulane,L,18,37,48.6,194,2,39,98,2.5,0,0,1,1
UCF,2002-10-19,6,,Toledo,L,20,31,64.5,240,2,22,139,6.3,1,1,2,3
UCLA,2002-10-19,7,@,California,L,16,29,55.2,197,0,39,29,0.7,1,2,1,3
UNLV,2002-10-19,7,@,Brigham Young,W,12,16,75.0,155,0,45,164,3.6,1,3,0,3
USC,2002-10-19,7,,Washington,W,21,34,61.8,348,4,34,74,2.2,1,1,1,2
Utah,2002-10-19,7,,Colorado State,L,21,41,51.2,265,0,41,216,5.3,3,0,2,2
Utah State,2002-10-19,7,,New Mexico,W,16,34,47.1,340,4,23,107,4.7,2,0,2,2
UTEP,2002-10-19,7,,Rice,W,12,27,44.4,177,2,39,209,5.4,2,2,0,2
Vanderbilt,2002-10-19,7,@,Georgia,L,10,20,50.0,158,0,44,234,5.3,2,1,0,1
Virginia,2002-10-19,8,,North Carolina,W,14,27,51.9,194,2,47,229,4.9,2,1,1,2
Virginia Tech,2002-10-19,7,,Rutgers,W,12,16,75.0,150,1,50,342,6.8,3,2,1,3
Wake Forest,2002-10-19,8,@,Clemson,L,10,19,52.6,158,0,64,365,5.7,2,2,3,5
Washington,2002-10-19,7,@,Southern California,L,38,65,58.5,361,3,19,-5,-0.3,0,0,2,2
West Virginia,2002-10-19,7,,Syracuse,W,8,16,50.0,105,1,57,279,4.9,3,1,0,1
Western Michigan,2002-10-19,7,@,Bowling Green State,L,18,39,46.2,328,1,33,149,4.5,4,0,1,1
Wisconsin,2002-10-19,8,,Ohio State,L,11,19,57.9,160,1,44,180,4.1,1,1,1,2
Wyoming,2002-10-19,7,,San Diego State,L,33,51,64.7,257,3,36,131,3.6,0,0,1,1
Brigham Young,2002-10-24,8,@,Colorado State,L,17,26,65.4,148,0,29,65,2.2,1,3,1,4
Clemson,2002-10-24,8,,North Carolina State,L,13,32,40.6,163,0,27,66,2.4,0,3,2,5
Colorado State,2002-10-24,9,,Brigham Young,W,11,23,47.8,151,0,56,342,6.1,4,1,0,1
North Carolina State,2002-10-24,9,@,Clemson,W,15,24,62.5,129,0,50,240,4.8,3,1,1,2
Fresno State,2002-10-25,9,,Hawaii,L,18,29,62.1,167,1,43,166,3.9,1,0,2,2
Hawaii,2002-10-25,8,@,Fresno State,W,36,61,59.0,462,2,15,84,5.6,1,0,1,1
Air Force,2002-10-26,8,@,Wyoming,L,9,20,45.0,169,1,53,255,4.8,1,0,0,0
Akron,2002-10-26,8,@,Central Florida,L,30,42,71.4,283,1,41,138,3.4,1,2,0,2
Alabama,2002-10-26,8,@,Tennessee,W,7,12,58.3,128,0,46,172,3.7,3,1,1,2
Arizona,2002-10-26,8,,Washington State,L,22,46,47.8,224,1,21,-17,-0.8,0,1,2,3
Arizona State,2002-10-26,9,,Washington,W,18,28,64.3,184,2,37,45,1.2,1,1,0,1
Arkansas,2002-10-26,7,,Mississippi,W,7,15,46.7,79,1,41,257,6.3,3,0,1,1
Arkansas State,2002-10-26,10,,New Mexico State,L,18,26,69.2,205,0,38,93,2.4,3,0,0,0
Army,2002-10-26,8,,Alabama-Birmingham,L,18,32,56.3,101,1,35,136,3.9,1,1,1,2
Auburn,2002-10-26,8,,Louisiana State,W,7,11,63.6,105,1,45,216,4.8,3,1,0,1
Ball State,2002-10-26,8,@,Bowling Green State,L,23,41,56.1,205,2,37,153,4.1,0,2,2,4
Baylor,2002-10-26,8,,Kansas State,L,24,38,63.2,338,1,32,-37,-1.2,0,1,2,3
Boise State,2002-10-26,8,@,San Jose State,W,19,35,54.3,407,2,54,243,4.5,4,2,0,2
Boston College,2002-10-26,7,@,Pittsburgh,L,18,34,52.9,179,1,40,177,4.4,0,0,0,0
Bowling Green State,2002-10-26,7,,Ball State,W,19,32,59.4,195,2,40,250,6.3,3,2,2,4
Buffalo,2002-10-26,9,,Kent State,L,19,39,48.7,160,2,31,73,2.4,0,0,1,1
California,2002-10-26,9,@,Oregon State,L,27,51,52.9,284,0,28,16,0.6,1,1,1,2
Central Michigan,2002-10-26,8,,Marshall,L,15,32,46.9,183,0,48,208,4.3,2,0,1,1
Cincinnati,2002-10-26,8,,Memphis,W,21,34,61.8,225,0,53,213,4.0,5,1,1,2
Colorado,2002-10-26,8,,Texas Tech,W,9,23,39.1,116,2,41,162,4.0,1,0,2,2
Connecticut,2002-10-26,8,@,Vanderbilt,L,23,35,65.7,236,1,22,101,4.6,2,0,2,2
Duke,2002-10-26,9,,Maryland,L,19,34,55.9,202,2,34,129,3.8,0,0,3,3
East Carolina,2002-10-26,7,@,Louisville,L,16,41,39.0,229,0,29,68,2.3,2,0,1,1
Florida State,2002-10-26,8,,Notre Dame,L,21,43,48.8,325,2,32,93,2.9,1,2,2,4
Georgia,2002-10-26,8,@,Kentucky,W,27,47,57.4,357,6,40,172,4.3,1,0,1,1
Georgia Tech,2002-10-26,8,,Virginia,W,26,42,61.9,220,1,44,211,4.8,1,1,0,1
Idaho,2002-10-26,8,,Middle Tennessee State,W,14,26,53.8,226,1,38,242,6.4,2,2,0,2
Illinois,2002-10-26,8,,Indiana,W,18,27,66.7,211,2,49,248,5.1,4,0,0,0
Indiana,2002-10-26,8,@,Illinois,L,26,50,52.0,320,1,27,81,3.0,1,1,1,2
Iowa,2002-10-26,9,@,Michigan,W,18,29,62.1,222,3,49,177,3.6,1,0,0,0
Iowa State,2002-10-26,9,@,Texas,L,19,40,47.5,227,1,33,58,1.8,0,0,1,1
Kansas,2002-10-26,9,@,Missouri,L,20,44,45.5,252,2,37,124,3.4,0,0,1,1
Kansas State,2002-10-26,8,@,Baylor,W,10,21,47.6,88,0,49,279,5.7,3,1,1,2
Kent State,2002-10-26,8,@,Buffalo,W,4,12,33.3,44,0,46,206,4.5,0,0,2,2
Kentucky,2002-10-26,8,,Georgia,L,15,31,48.4,242,2,30,130,4.3,1,0,0,0
Louisiana,2002-10-26,8,,North Texas,L,21,41,51.2,232,0,19,9,0.5,0,2,1,3
Louisiana Tech,2002-10-26,8,,Nevada,W,20,29,69.0,376,3,25,92,3.7,3,3,0,3
Louisiana-Monroe,2002-10-26,8,,Utah State,W,26,44,59.1,470,4,34,184,5.4,3,2,0,2
Louisville,2002-10-26,8,,East Carolina,W,23,32,71.9,352,5,45,204,4.5,1,1,0,1
LSU,2002-10-26,8,@,Auburn,L,9,20,45.0,79,0,41,163,4.0,1,1,4,5
Marshall,2002-10-26,7,@,Central Michigan,W,29,42,69.0,374,2,30,92,3.1,0,1,1,2
Maryland,2002-10-26,8,@,Duke,W,17,24,70.8,277,2,40,151,3.8,2,2,1,3
Memphis,2002-10-26,8,@,Cincinnati,L,16,31,51.6,173,0,27,47,1.7,1,3,3,6
Miami (FL),2002-10-26,7,@,West Virginia,W,22,36,61.1,422,2,39,102,2.6,3,2,0,2
Miami (OH),2002-10-26,9,@,Toledo,W,22,31,71.0,299,0,39,164,4.2,3,0,0,0
Michigan,2002-10-26,8,,Iowa,L,17,39,43.6,149,0,20,22,1.1,1,1,0,1
Michigan State,2002-10-26,8,,Wisconsin,L,15,27,55.6,206,3,38,159,4.2,0,1,2,3
Middle Tennessee State,2002-10-26,8,@,Idaho,L,8,25,32.0,85,0,50,256,5.1,2,0,0,0
Missouri,2002-10-26,8,,Kansas,W,12,21,57.1,158,2,48,267,5.6,3,0,0,0
Navy,2002-10-26,8,@,Tulane,L,5,11,45.5,76,0,53,355,6.7,4,1,1,2
Nebraska,2002-10-26,9,@,Texas A&M,W,7,12,58.3,116,0,73,381,5.2,5,2,0,2
Nevada,2002-10-26,8,@,Louisiana Tech,L,31,40,77.5,338,3,44,195,4.4,4,0,2,2
New Mexico,2002-10-26,9,,Utah,W,11,24,45.8,134,2,50,268,5.4,4,1,0,1
New Mexico State,2002-10-26,8,@,Arkansas State,W,16,23,69.6,141,1,44,229,5.2,2,0,2,2
North Carolina,2002-10-26,8,@,Wake Forest,L,17,27,63.0,221,0,33,91,2.8,0,1,1,2
North Texas,2002-10-26,8,@,Louisiana,W,7,12,58.3,147,0,56,213,3.8,4,1,0,1
Northern Illinois,2002-10-26,9,@,Western Michigan,W,9,20,45.0,167,2,50,137,2.7,0,0,0,0
Northwestern,2002-10-26,9,,Purdue,L,18,35,51.4,150,1,30,118,3.9,1,0,2,2
Notre Dame,2002-10-26,8,@,Florida State,W,13,21,61.9,185,2,32,116,3.6,2,0,0,0
Ohio State,2002-10-26,9,,Penn State,W,13,20,65.0,112,0,49,141,2.9,0,2,2,4
Ole Miss,2002-10-26,8,@,Arkansas,L,42,56,75.0,414,2,25,36,1.4,1,3,2,5
Oregon,2002-10-26,8,,Southern California,L,20,45,44.4,336,2,27,76,2.8,1,0,2,2
Oregon State,2002-10-26,8,,California,W,8,24,33.3,80,0,43,301,7.0,3,1,0,1
Penn State,2002-10-26,8,@,Ohio State,L,14,28,50.0,98,0,23,81,3.5,1,0,3,3
Pitt,2002-10-26,8,,Boston College,W,20,38,52.6,201,1,32,143,4.5,0,0,0,0
Purdue,2002-10-26,9,@,Northwestern,W,8,10,80.0,144,2,69,407,5.9,4,2,0,2
Rice,2002-10-26,8,,Southern Methodist,W,5,12,41.7,68,0,47,245,5.2,2,2,0,2
Rutgers,2002-10-26,8,@,Syracuse,L,14,31,45.2,177,0,37,16,0.4,0,4,1,5
San Diego State,2002-10-26,8,,Nevada-Las Vegas,W,28,46,60.9,319,2,43,156,3.6,1,2,1,3
San Jose State,2002-10-26,9,,Boise State,L,32,52,61.5,256,1,18,102,5.7,0,2,1,3
SMU,2002-10-26,9,@,Rice,L,30,42,71.4,267,2,40,132,3.3,0,1,2,3
Stanford,2002-10-26,7,@,UCLA,L,10,22,45.5,75,0,49,166,3.4,1,0,1,1
Syracuse,2002-10-26,8,,Rutgers,W,13,23,56.5,117,2,44,289,6.6,3,1,0,1
Temple,2002-10-26,8,@,Virginia Tech,L,17,32,53.1,230,1,25,39,1.6,0,0,3,3
Tennessee,2002-10-26,7,,Alabama,L,15,27,55.6,163,0,26,59,2.3,1,3,3,6
Texas,2002-10-26,8,,Iowa State,W,16,23,69.6,141,0,56,245,4.4,3,2,1,3
Texas A&M,2002-10-26,8,,Nebraska,L,20,37,54.1,269,2,24,53,2.2,0,0,2,2
Texas Tech,2002-10-26,9,@,Colorado,L,36,65,55.4,268,0,30,91,3.0,1,1,4,5
Toledo,2002-10-26,8,,Miami (OH),L,30,46,65.2,341,1,33,155,4.7,1,1,0,1
Troy,2002-10-26,9,,Florida Atlantic,W,6,15,40.0,130,1,59,230,3.9,2,3,0,3
Tulane,2002-10-26,9,,Navy,W,25,35,71.4,329,5,36,106,2.9,1,0,1,1
Tulsa,2002-10-26,8,,Texas-El Paso,W,12,23,52.2,97,2,52,210,4.0,0,1,1,2
UAB,2002-10-26,8,@,Army,W,25,42,59.5,245,4,36,56,1.6,0,3,1,4
UCF,2002-10-26,7,,Akron,W,22,28,78.6,287,3,30,84,2.8,1,0,1,1
UCLA,2002-10-26,8,,Stanford,W,7,19,36.8,142,1,46,128,2.8,1,2,0,2
UNLV,2002-10-26,8,@,San Diego State,L,13,37,35.1,196,0,36,178,4.9,2,0,0,0
USC,2002-10-26,8,@,Oregon,W,31,42,73.8,448,5,46,160,3.5,1,0,1,1
Utah,2002-10-26,8,@,New Mexico,L,26,41,63.4,440,4,39,89,2.3,1,3,0,3
Utah State,2002-10-26,8,@,Louisiana-Monroe,L,26,50,52.0,368,3,34,81,2.4,3,1,1,2
UTEP,2002-10-26,8,@,Tulsa,L,12,27,44.4,94,0,40,116,2.9,0,3,3,6
Vanderbilt,2002-10-26,8,,Connecticut,W,11,18,61.1,171,1,51,221,4.3,3,2,0,2
Virginia,2002-10-26,9,@,Georgia Tech,L,41,59,69.5,372,1,20,53,2.7,1,0,1,1
Virginia Tech,2002-10-26,8,,Temple,W,13,20,65.0,146,1,54,199,3.7,1,2,2,4
Wake Forest,2002-10-26,9,,North Carolina,W,11,17,64.7,213,2,59,245,4.2,2,1,0,1
Washington,2002-10-26,8,@,Arizona State,L,18,37,48.6,210,1,38,42,1.1,1,1,1,2
Washington State,2002-10-26,8,@,Arizona,W,20,35,57.1,275,1,46,149,3.2,1,2,0,2
West Virginia,2002-10-26,8,,Miami (FL),L,6,18,33.3,60,0,62,363,5.9,3,1,2,3
Western Michigan,2002-10-26,8,,Northern Illinois,L,16,33,48.5,208,1,31,191,6.2,1,1,3,4
Wisconsin,2002-10-26,9,@,Michigan State,W,10,19,52.6,135,3,56,313,5.6,3,0,0,0
Wyoming,2002-10-26,8,,Air Force,W,32,43,74.4,387,2,33,97,2.9,2,0,0,0
Southern Mississippi,2002-10-30,8,@,Texas Christian,L,9,27,33.3,110,1,36,75,2.1,0,1,1,2
Texas Christian,2002-10-30,8,,Southern Mississippi,W,10,17,58.8,137,0,49,208,4.2,3,0,0,0
Air Force,2002-10-31,9,,Colorado State,L,3,8,37.5,29,1,55,221,4.0,1,2,0,2
Colorado State,2002-10-31,10,@,Air Force,W,12,19,63.2,142,0,52,199,3.8,3,0,0,0
Akron,2002-11-02,9,,Marshall,W,11,22,50.0,132,1,41,156,3.8,2,0,1,1
Alabama,2002-11-02,9,@,Vanderbilt,W,21,31,67.7,271,1,45,157,3.5,2,0,0,0
Arizona,2002-11-02,9,@,Oregon State,L,15,33,45.5,116,0,25,-23,-0.9,0,2,0,2
Arizona State,2002-11-02,10,@,Washington State,L,31,52,59.6,328,2,32,37,1.2,0,2,2,4
Arkansas,2002-11-02,8,,Troy,W,7,16,43.8,60,1,30,65,2.2,0,0,1,1
Arkansas State,2002-11-02,11,,Southern Utah,W,9,16,56.3,109,1,57,362,6.4,4,1,0,1
Auburn,2002-11-02,9,@,Mississippi,W,11,21,52.4,113,1,42,254,6.0,3,1,0,1
Ball State,2002-11-02,9,,Western Michigan,W,7,18,38.9,45,0,46,215,4.7,1,0,0,0
Baylor,2002-11-02,9,@,Texas Tech,L,23,35,65.7,254,1,34,95,2.8,0,1,0,1
Boise State,2002-11-02,9,@,Texas-El Paso,W,10,20,50.0,233,3,42,237,5.6,5,1,0,1
Boston College,2002-11-02,8,@,Notre Dame,W,9,20,45.0,77,0,33,107,3.2,1,0,1,1
Bowling Green State,2002-11-02,8,@,Kent State,W,19,25,76.0,214,2,45,272,6.0,4,0,0,0
Brigham Young,2002-11-02,9,,San Diego State,W,20,33,60.6,289,3,36,114,3.2,1,1,3,4
Central Michigan,2002-11-02,9,@,Eastern Michigan,W,8,12,66.7,69,0,72,488,6.8,5,0,0,0
Clemson,2002-11-02,9,@,Duke,W,34,52,65.4,420,4,33,59,1.8,0,2,0,2
Colorado,2002-11-02,9,@,Oklahoma,L,18,37,48.6,174,0,41,204,5.0,1,2,2,4
Connecticut,2002-11-02,9,,Florida Atlantic,W,17,28,60.7,282,3,49,214,4.4,4,1,0,1
Duke,2002-11-02,10,,Clemson,L,24,45,53.3,310,4,40,158,4.0,0,0,3,3
Eastern Michigan,2002-11-02,9,,Central Michigan,L,16,30,53.3,178,2,29,49,1.7,1,0,2,2
Florida,2002-11-02,9,N,Georgia,W,36,46,78.3,339,2,34,42,1.2,0,2,2,4
Florida State,2002-11-02,9,@,Wake Forest,W,28,44,63.6,278,2,43,255,5.9,2,2,1,3
Georgia,2002-11-02,9,N,Florida,L,14,36,38.9,168,1,36,126,3.5,0,2,1,3
Georgia Tech,2002-11-02,9,@,North Carolina State,W,22,37,59.5,214,1,42,143,3.4,1,0,1,1
Hawaii,2002-11-02,9,,San Jose State,W,34,59,57.6,440,4,26,113,4.3,1,0,2,2
Houston,2002-11-02,8,@,Memphis,W,15,23,65.2,210,2,49,179,3.7,2,0,2,2
Idaho,2002-11-02,9,@,Louisiana,L,24,39,61.5,319,3,32,98,3.1,1,1,3,4
Illinois,2002-11-02,9,@,Penn State,L,26,46,56.5,217,1,28,75,2.7,0,0,2,2
Indiana,2002-11-02,9,@,Northwestern,L,13,21,61.9,150,0,56,232,4.1,4,0,1,1
Iowa,2002-11-02,10,,Wisconsin,W,17,30,56.7,275,2,37,130,3.5,0,0,0,0
Iowa State,2002-11-02,10,,Missouri,W,31,47,66.0,425,1,39,177,4.5,4,1,0,1
Kansas,2002-11-02,10,,Kansas State,L,9,27,33.3,74,0,34,41,1.2,0,5,2,7
Kansas State,2002-11-02,9,@,Kansas,W,9,15,60.0,157,1,60,337,5.6,7,0,1,1
Kent State,2002-11-02,9,,Bowling Green State,L,9,20,45.0,113,0,44,252,5.7,2,1,4,5
Kentucky,2002-11-02,9,@,Mississippi State,W,12,26,46.2,161,1,41,105,2.6,2,0,0,0
Louisiana,2002-11-02,9,,Idaho,W,23,41,56.1,328,3,35,96,2.7,1,0,1,1
Louisiana-Monroe,2002-11-02,9,@,North Texas,L,16,37,43.2,119,0,37,67,1.8,0,2,1,3
Marshall,2002-11-02,8,@,Akron,L,33,52,63.5,344,0,30,76,2.5,2,5,2,7
Maryland,2002-11-02,9,@,North Carolina,W,7,14,50.0,200,1,49,388,7.9,6,0,0,0
Memphis,2002-11-02,9,,Houston,L,24,44,54.5,342,2,31,88,2.8,1,1,1,2
Miami (FL),2002-11-02,8,@,Rutgers,W,18,33,54.5,241,3,35,195,5.6,2,0,1,1
Miami (OH),2002-11-02,10,,Ohio,W,21,31,67.7,248,2,46,165,3.6,3,1,0,1
Michigan,2002-11-02,9,,Michigan State,W,19,31,61.3,253,3,53,188,3.5,4,0,0,0
Michigan State,2002-11-02,9,@,Michigan,L,15,35,42.9,178,0,30,59,2.0,0,0,1,1
Middle Tennessee State,2002-11-02,9,@,New Mexico State,L,3,6,50.0,46,0,43,300,7.0,3,1,1,2
Minnesota,2002-11-02,9,@,Ohio State,L,10,20,50.0,59,0,36,53,1.5,0,0,0,0
Mississippi State,2002-11-02,8,,Kentucky,L,9,34,26.5,162,3,43,230,5.3,0,1,4,5
Missouri,2002-11-02,9,@,Iowa State,L,24,35,68.6,247,2,36,118,3.3,2,0,1,1
Nebraska,2002-11-02,10,,Texas,L,7,16,43.8,98,2,47,320,6.8,1,0,2,2
Nevada,2002-11-02,9,@,Southern Methodist,W,23,35,65.7,270,2,39,151,3.9,0,1,0,1
New Mexico State,2002-11-02,9,,Middle Tennessee State,W,13,22,59.1,154,1,64,294,4.6,2,0,0,0
North Carolina,2002-11-02,9,,Maryland,L,21,42,50.0,233,0,35,79,2.3,1,0,1,1
North Carolina State,2002-11-02,10,,Georgia Tech,L,21,41,51.2,277,1,22,57,2.6,1,2,1,3
North Texas,2002-11-02,9,,Louisiana-Monroe,W,2,5,40.0,24,0,49,322,6.6,6,0,1,1
Northwestern,2002-11-02,10,,Indiana,W,19,29,65.5,256,1,39,240,6.2,5,2,0,2
Notre Dame,2002-11-02,9,,Boston College,L,20,40,50.0,235,1,44,122,2.8,0,3,2,5
Ohio,2002-11-02,9,@,Miami (OH),L,11,19,57.9,138,2,33,151,4.6,1,3,0,3
Ohio State,2002-11-02,10,,Minnesota,W,10,16,62.5,144,1,51,178,3.5,3,1,0,1
Oklahoma,2002-11-02,8,,Colorado,W,10,23,43.5,105,3,45,200,4.4,0,0,2,2
Oklahoma State,2002-11-02,8,,Texas A&M,W,17,33,51.5,216,1,37,135,3.6,3,0,0,0
Ole Miss,2002-11-02,9,,Auburn,L,26,46,56.5,284,3,28,74,2.6,0,0,3,3
Oregon,2002-11-02,9,,Stanford,W,20,36,55.6,254,3,42,170,4.0,2,0,1,1
Oregon State,2002-11-02,9,,Arizona,W,14,31,45.2,264,2,48,193,4.0,3,0,0,0
Penn State,2002-11-02,9,,Illinois,W,13,26,50.0,108,1,45,315,7.0,1,1,0,1
Pitt,2002-11-02,9,@,Virginia Tech,W,11,26,42.3,208,3,44,275,6.3,1,1,2,3
Rice,2002-11-02,9,@,Tulsa,W,2,3,66.7,61,0,75,427,5.7,4,1,0,1
Rutgers,2002-11-02,9,,Miami (FL),L,10,27,37.0,117,0,39,83,2.1,1,0,3,3
San Diego State,2002-11-02,9,@,Brigham Young,L,26,46,56.5,228,1,28,18,0.6,0,1,1,2
San Jose State,2002-11-02,10,@,Hawaii,L,15,30,50.0,287,4,28,171,6.1,0,1,3,4
SMU,2002-11-02,10,,Nevada,L,14,35,40.0,159,0,31,151,4.9,1,0,3,3
South Carolina,2002-11-02,9,,Tennessee,L,5,19,26.3,45,0,35,184,5.3,1,0,3,3
South Florida,2002-11-02,8,,Charleston Southern,W,18,43,41.9,258,1,50,267,5.3,4,1,1,2
Stanford,2002-11-02,8,@,Oregon,L,12,28,42.9,92,1,28,81,2.9,1,0,1,1
Syracuse,2002-11-02,9,@,Central Florida,W,13,19,68.4,199,2,50,197,3.9,3,0,0,0
Temple,2002-11-02,9,,West Virginia,L,14,34,41.2,182,3,24,52,2.2,0,1,4,5
Tennessee,2002-11-02,8,@,South Carolina,W,17,24,70.8,175,1,54,241,4.5,1,2,0,2
Texas,2002-11-02,9,@,Nebraska,W,29,47,61.7,419,2,36,79,2.2,1,0,1,1
Texas A&M,2002-11-02,9,@,Oklahoma State,L,25,46,54.3,332,2,30,71,2.4,1,0,2,2
Texas Tech,2002-11-02,10,,Baylor,W,48,61,78.7,512,6,20,142,7.1,3,0,2,2
Troy,2002-11-02,10,@,Arkansas,L,8,27,29.6,47,0,50,95,1.9,0,2,2,4
Tulsa,2002-11-02,9,,Rice,L,14,33,42.4,142,1,24,47,2.0,2,1,1,2
UCF,2002-11-02,8,,Syracuse,L,28,47,59.6,440,1,31,99,3.2,3,2,0,2
UCLA,2002-11-02,9,@,Washington,W,13,27,48.1,189,0,37,127,3.4,3,0,0,0
UNLV,2002-11-02,9,,Wyoming,W,21,27,77.8,331,2,47,313,6.7,5,1,0,1
UTEP,2002-11-02,9,,Boise State,L,6,23,26.1,46,0,54,204,3.8,0,0,4,4
Vanderbilt,2002-11-02,9,,Alabama,L,7,18,38.9,116,1,29,46,1.6,0,1,1,2
Virginia Tech,2002-11-02,9,,Pittsburgh,L,12,22,54.5,145,0,45,130,2.9,3,2,1,3
Wake Forest,2002-11-02,10,,Florida State,L,12,24,50.0,146,1,48,237,4.9,2,2,0,2
Washington,2002-11-02,9,,UCLA,L,29,60,48.3,429,3,32,69,2.2,0,0,4,4
Washington State,2002-11-02,9,,Arizona State,W,18,33,54.5,250,3,37,135,3.6,2,0,2,2
West Virginia,2002-11-02,9,@,Temple,W,10,18,55.6,74,0,59,230,3.9,6,0,0,0
Western Michigan,2002-11-02,9,@,Ball State,L,19,40,47.5,225,1,33,127,3.8,0,0,2,2
Wisconsin,2002-11-02,10,@,Iowa,L,11,30,36.7,137,0,33,78,2.4,0,0,2,2
Wyoming,2002-11-02,9,@,Nevada-Las Vegas,L,33,55,60.0,453,5,29,59,2.0,2,0,1,1
Cincinnati,2002-11-07,9,@,Louisville,W,9,23,39.1,120,0,50,115,2.3,2,0,0,0
Louisville,2002-11-07,9,,Cincinnati,L,12,32,37.5,106,0,33,70,2.1,1,2,0,2
Air Force,2002-11-09,10,@,Army,W,6,10,60.0,151,2,65,380,5.8,3,1,0,1
Akron,2002-11-09,10,@,Ohio,L,21,34,61.8,188,1,35,110,3.1,0,3,1,4
Alabama,2002-11-09,10,,Mississippi State,W,18,25,72.0,244,3,40,165,4.1,1,0,0,0
Arizona,2002-11-09,10,,UCLA,L,13,27,48.1,237,1,28,12,0.4,0,1,0,1
Arizona State,2002-11-09,11,,California,L,29,50,58.0,477,4,27,-2,-0.1,1,4,1,5
Arkansas,2002-11-09,9,@,South Carolina,W,10,18,55.6,113,2,50,200,4.0,0,0,0,0
Arkansas State,2002-11-09,12,@,Louisiana,L,10,19,52.6,103,0,26,158,6.1,1,1,1,2
Army,2002-11-09,9,,Air Force,L,11,23,47.8,181,0,41,149,3.6,4,0,1,1
Auburn,2002-11-09,10,,Louisiana-Monroe,W,21,30,70.0,293,4,42,210,5.0,3,1,1,2
Baylor,2002-11-09,10,@,Texas,L,11,22,50.0,86,0,27,41,1.5,0,1,2,3
Boise State,2002-11-09,10,,Rice,W,25,33,75.8,318,4,45,229,5.1,3,2,1,3
Boston College,2002-11-09,9,@,West Virginia,L,28,50,56.0,284,1,30,80,2.7,1,0,2,2
Bowling Green State,2002-11-09,9,@,Northern Illinois,L,27,53,50.9,271,2,30,86,2.9,0,0,2,2
Brigham Young,2002-11-09,10,,Wyoming,W,31,45,68.9,360,3,46,172,3.7,2,1,2,3
Buffalo,2002-11-09,10,,Central Florida,L,14,29,48.3,106,0,38,94,2.5,3,0,2,2
California,2002-11-09,10,@,Arizona State,W,16,35,45.7,213,5,42,168,4.0,0,2,1,3
