School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
New Mexico State,2000-11-04,9,,Utah State,L,6,44
North Carolina,2000-11-04,9,@,Pittsburgh,W,2,17
North Carolina State,2000-11-04,8,@,Maryland,L,5,35
North Texas,2000-11-04,9,,Idaho,L,1,16
Northern Illinois,2000-11-04,9,,Toledo,L,5,38
Northwestern,2000-11-04,9,,Michigan,W,7,51
Ohio,2000-11-04,9,@,Miami (OH),L,4,27
Ohio State,2000-11-04,9,,Michigan State,W,2,13
Oklahoma,2000-11-04,8,@,Baylor,W,1,7
Oklahoma State,2000-11-04,8,,Texas A&M,L,3,21
Ole Miss,2000-11-04,8,@,Arkansas,W,3,24
Oregon,2000-11-04,9,@,Washington State,W,3,24
Oregon State,2000-11-04,9,@,California,W,3,32
Penn State,2000-11-04,10,,Iowa,L,2,26
Pitt,2000-11-04,8,,North Carolina,L,2,20
Rice,2000-11-04,9,,Southern Methodist,W,2,14
San Diego State,2000-11-04,9,@,New Mexico,W,1,16
San Jose State,2000-11-04,10,,Texas Christian,W,3,24
SMU,2000-11-04,9,@,Rice,L,5,43
South Florida,2000-11-04,9,,Western Kentucky,W,3,24
Southern Mississippi,2000-11-04,8,,Louisville,L,7,49
Stanford,2000-11-04,9,@,UCLA,L,5,37
Syracuse,2000-11-04,8,@,West Virginia,W,3,27
Temple,2000-11-04,9,@,Boston College,L,4,31
Tennessee,2000-11-04,8,@,Memphis,W,2,17
Texas,2000-11-04,9,@,Texas Tech,W,2,17
Texas A&M,2000-11-04,9,@,Oklahoma State,W,2,16
Texas Christian,2000-11-04,8,@,San Jose State,L,3,27
Texas Tech,2000-11-04,10,,Texas,L,2,29
Toledo,2000-11-04,9,@,Northern Illinois,W,3,24
Tulane,2000-11-04,9,,Houston,W,3,23
UAB,2000-11-04,9,@,Cincinnati,L,3,33
UCF,2000-11-04,10,@,Louisiana Tech,W,2,16
UCLA,2000-11-04,9,,Stanford,W,5,35
UNLV,2000-11-04,9,@,Utah,L,5,38
USC,2000-11-04,9,@,Arizona State,W,4,38
Utah,2000-11-04,9,,Nevada-Las Vegas,W,2,16
Utah State,2000-11-04,9,@,New Mexico State,W,5,37
UTEP,2000-11-04,9,@,Nevada,W,3,22
Vanderbilt,2000-11-04,9,,Florida,L,5,43
Virginia Tech,2000-11-04,9,@,Miami (FL),L,6,41
Wake Forest,2000-11-04,8,,Duke,W,3,26
Washington,2000-11-04,9,,Arizona,W,4,32
Washington State,2000-11-04,9,,Oregon,L,3,27
West Virginia,2000-11-04,8,,Syracuse,L,4,31
Western Michigan,2000-11-04,9,@,Ball State,W,0,3
Wisconsin,2000-11-04,10,,Minnesota,W,2,20
Georgia Tech,2000-11-09,9,,Virginia,W,0,0
Virginia,2000-11-09,9,@,Georgia Tech,L,5,35
Air Force,2000-11-11,10,,Colorado State,W,6,40
Akron,2000-11-11,10,,Buffalo,W,2,14
Alabama,2000-11-11,10,@,Mississippi State,L,3,29
Arizona,2000-11-11,10,,Oregon State,L,3,33
Arizona State,2000-11-11,10,@,Stanford,L,4,29
Arkansas,2000-11-11,9,@,Tennessee,L,9,63
Arkansas State,2000-11-11,11,,North Texas,W,4,28
Army,2000-11-11,9,@,Louisville,L,5,38
Auburn,2000-11-11,10,,Georgia,W,2,26
Ball State,2000-11-11,10,@,Toledo,L,4,31
Baylor,2000-11-11,10,,Missouri,L,7,47
Boise State,2000-11-11,10,,Utah State,W,5,38
Boston College,2000-11-11,10,@,Notre Dame,L,4,28
Bowling Green State,2000-11-11,10,,Ohio,L,3,23
Buffalo,2000-11-11,10,@,Akron,L,6,49
California,2000-11-11,10,@,Oregon,L,3,25
Central Michigan,2000-11-11,10,,Western Michigan,W,2,17
Cincinnati,2000-11-11,10,@,Memphis,W,1,10
Colorado,2000-11-11,10,,Iowa State,L,4,35
Colorado State,2000-11-11,10,@,Air Force,L,5,44
Connecticut,2000-11-11,10,,Rhode Island,L,3,26
Duke,2000-11-11,10,@,North Carolina State,L,4,35
East Carolina,2000-11-11,9,,Houston,W,3,20
Eastern Michigan,2000-11-11,10,,Northern Illinois,W,3,32
Florida,2000-11-11,10,,South Carolina,W,3,21
Florida State,2000-11-11,11,@,Wake Forest,W,0,6
Fresno State,2000-11-11,9,@,Texas Christian,L,3,24
Georgia,2000-11-11,9,@,Auburn,L,3,29
Hawaii,2000-11-11,9,,Nevada,W,2,17
Houston,2000-11-11,10,@,East Carolina,L,8,62
Idaho,2000-11-11,10,,New Mexico State,W,5,41
Illinois,2000-11-11,10,,Ohio State,L,2,24
Indiana,2000-11-11,10,,Wisconsin,L,6,43
Iowa,2000-11-11,11,,Northwestern,W,2,17
Iowa State,2000-11-11,10,@,Colorado,W,4,27
Kansas,2000-11-11,10,,Texas,L,7,51
Kansas State,2000-11-11,11,,Nebraska,W,4,28
Kentucky,2000-11-11,10,,Vanderbilt,L,3,24
Louisiana,2000-11-11,10,,Jacksonville State,L,4,28
Louisiana Tech,2000-11-11,11,@,Louisiana-Monroe,W,3,19
Louisiana-Monroe,2000-11-11,10,,Louisiana Tech,L,5,42
Louisville,2000-11-11,10,,Army,W,2,17
LSU,2000-11-11,10,@,Mississippi,W,0,9
Marshall,2000-11-11,10,,Miami (OH),W,4,31
Maryland,2000-11-11,10,@,North Carolina,L,1,13
Memphis,2000-11-11,10,,Cincinnati,L,1,13
Miami (FL),2000-11-11,9,,Pittsburgh,W,1,7
Miami (OH),2000-11-11,10,@,Marshall,L,6,51
Michigan,2000-11-11,10,,Penn State,W,1,11
Michigan State,2000-11-11,10,,Purdue,W,1,10
Middle Tennessee State,2000-11-11,10,,South Florida,W,1,9
Mississippi State,2000-11-11,9,,Alabama,W,1,7
Missouri,2000-11-11,10,@,Baylor,W,3,22
Navy,2000-11-11,9,@,Tulane,L,7,50
Nebraska,2000-11-11,10,@,Kansas State,L,3,29
Nevada,2000-11-11,10,@,Hawaii,L,5,37
New Mexico,2000-11-11,11,@,Nevada-Las Vegas,L,2,18
New Mexico State,2000-11-11,10,@,Idaho,L,5,44
North Carolina,2000-11-11,10,,Maryland,W,1,10
North Carolina State,2000-11-11,9,,Duke,W,4,31
North Texas,2000-11-11,10,@,Arkansas State,L,7,53
Northern Illinois,2000-11-11,10,@,Eastern Michigan,L,5,39
Northwestern,2000-11-11,10,@,Iowa,L,3,27
Notre Dame,2000-11-11,9,,Boston College,W,2,16
Ohio,2000-11-11,10,@,Bowling Green State,W,3,21
Ohio State,2000-11-11,10,@,Illinois,W,3,21
Oklahoma,2000-11-11,9,@,Texas A&M,W,4,31
Oklahoma State,2000-11-11,9,@,Texas Tech,L,8,58
Ole Miss,2000-11-11,9,,Louisiana State,L,3,20
Oregon,2000-11-11,10,,California,W,2,17
Oregon State,2000-11-11,10,@,Arizona,W,0,9
Penn State,2000-11-11,11,@,Michigan,L,4,33
Pitt,2000-11-11,9,@,Miami (FL),L,5,35
Purdue,2000-11-11,10,@,Michigan State,L,4,30
Rice,2000-11-11,10,@,Texas-El Paso,L,5,38
Rutgers,2000-11-11,9,,West Virginia,L,4,31
SMU,2000-11-11,10,,Tulsa,W,3,20
South Carolina,2000-11-11,10,@,Florida,L,5,41
South Florida,2000-11-11,10,@,Middle Tennessee State,L,6,45
Southern Mississippi,2000-11-11,9,@,Alabama-Birmingham,W,3,30
Stanford,2000-11-11,10,,Arizona State,W,1,7
Syracuse,2000-11-11,9,@,Temple,W,1,12
Temple,2000-11-11,10,,Syracuse,L,4,31
Tennessee,2000-11-11,9,,Arkansas,W,3,20
Texas,2000-11-11,10,@,Kansas,W,2,16
Texas A&M,2000-11-11,10,,Oklahoma,L,4,35
Texas Christian,2000-11-11,9,,Fresno State,W,1,7
Texas Tech,2000-11-11,11,,Oklahoma State,W,0,0
Toledo,2000-11-11,10,,Ball State,W,0,3
Tulane,2000-11-11,10,,Navy,W,5,38
Tulsa,2000-11-11,10,@,Southern Methodist,L,3,24
UAB,2000-11-11,10,,Southern Mississippi,L,4,33
UCF,2000-11-11,11,,Virginia Tech,L,6,44
UCLA,2000-11-11,10,@,Washington,L,5,35
UNLV,2000-11-11,10,,New Mexico,W,2,14
USC,2000-11-11,10,,Washington State,L,5,33
Utah,2000-11-11,10,@,Wyoming,W,0,0
Utah State,2000-11-11,10,@,Boise State,L,8,66
UTEP,2000-11-11,10,,Rice,W,3,21
Vanderbilt,2000-11-11,10,@,Kentucky,W,2,20
Virginia Tech,2000-11-11,10,@,Central Florida,W,3,21
Wake Forest,2000-11-11,9,,Florida State,L,5,35
Washington,2000-11-11,10,,UCLA,W,4,28
Washington State,2000-11-11,10,@,Southern California,W,4,27
West Virginia,2000-11-11,9,@,Rutgers,W,3,24
Western Michigan,2000-11-11,10,@,Central Michigan,L,3,21
Wisconsin,2000-11-11,11,@,Indiana,W,2,22
Wyoming,2000-11-11,10,,Utah,L,4,34
Colorado State,2000-11-16,11,,Wyoming,W,1,13
Wyoming,2000-11-16,11,@,Colorado State,L,5,37
Air Force,2000-11-18,11,,San Diego State,W,3,24
Akron,2000-11-18,11,@,Kent State,W,1,6
Alabama,2000-11-18,11,,Auburn,L,0,9
Arkansas,2000-11-18,10,@,Mississippi State,W,1,10
Army,2000-11-18,10,,Alabama-Birmingham,L,3,27
Auburn,2000-11-18,11,@,Alabama,W,0,0
Ball State,2000-11-18,11,,Connecticut,W,0,0
Baylor,2000-11-18,11,@,Oklahoma State,L,7,50
Boise State,2000-11-18,11,,Idaho,W,3,24
Brigham Young,2000-11-18,11,,New Mexico,W,1,13
Buffalo,2000-11-18,11,,Miami (OH),L,2,17
California,2000-11-18,11,,Stanford,L,5,36
Central Michigan,2000-11-18,11,@,Northern Illinois,L,4,40
Cincinnati,2000-11-18,11,,Southern Mississippi,W,3,24
Clemson,2000-11-18,11,,South Carolina,W,2,14
Connecticut,2000-11-18,11,@,Ball State,L,4,29
Duke,2000-11-18,11,,North Carolina,L,8,59
East Carolina,2000-11-18,10,@,West Virginia,L,5,42
Eastern Michigan,2000-11-18,11,@,Western Michigan,L,4,28
Florida,2000-11-18,11,@,Florida State,L,4,30
Florida State,2000-11-18,12,,Florida,W,1,7
Fresno State,2000-11-18,10,,Southern Methodist,W,1,7
Georgia,2000-11-18,10,,Mississippi,W,2,14
Georgia Tech,2000-11-18,10,@,Maryland,W,3,22
Hawaii,2000-11-18,10,,Louisiana Tech,W,1,10
Houston,2000-11-18,11,,Louisville,L,3,32
Idaho,2000-11-18,11,@,Boise State,L,9,66
Illinois,2000-11-18,11,@,Northwestern,L,9,61
Indiana,2000-11-18,11,@,Purdue,L,6,41
Iowa,2000-11-18,12,@,Minnesota,L,3,27
Iowa State,2000-11-18,11,,Kansas,W,2,17
Kansas,2000-11-18,11,@,Iowa State,L,5,38
Kansas State,2000-11-18,12,@,Missouri,W,3,24
Kent State,2000-11-18,11,,Akron,L,4,34
Kentucky,2000-11-18,11,@,Tennessee,L,8,59
Louisiana,2000-11-18,11,@,Middle Tennessee State,L,5,41
Louisiana Tech,2000-11-18,12,@,Hawaii,L,4,27
Louisiana-Monroe,2000-11-18,11,,Wofford,L,3,24
Louisville,2000-11-18,11,@,Houston,W,2,13
Marshall,2000-11-18,11,@,Ohio,L,5,38
Maryland,2000-11-18,11,,Georgia Tech,L,5,35
Memphis,2000-11-18,11,@,Tulane,L,4,37
Miami (FL),2000-11-18,10,@,Syracuse,W,0,0
Miami (OH),2000-11-18,11,@,Buffalo,W,2,16
Michigan,2000-11-18,11,@,Ohio State,W,3,26
Michigan State,2000-11-18,11,@,Penn State,L,6,42
Middle Tennessee State,2000-11-18,11,,Louisiana,W,5,38
Minnesota,2000-11-18,11,,Iowa,W,3,24
Mississippi State,2000-11-18,10,,Arkansas,L,2,17
Missouri,2000-11-18,11,,Kansas State,L,3,28
Navy,2000-11-18,10,,Wake Forest,L,7,49
Nevada,2000-11-18,11,,Rice,W,4,28
New Mexico,2000-11-18,12,@,Brigham Young,L,4,37
New Mexico State,2000-11-18,11,@,North Texas,L,4,30
North Carolina,2000-11-18,11,@,Duke,W,3,21
North Carolina State,2000-11-18,10,@,Virginia,L,3,24
North Texas,2000-11-18,11,,New Mexico State,W,3,23
Northern Illinois,2000-11-18,11,,Central Michigan,W,1,6
Northwestern,2000-11-18,11,,Illinois,W,3,23
Notre Dame,2000-11-18,10,@,Rutgers,W,2,17
Ohio,2000-11-18,11,,Marshall,W,4,28
Ohio State,2000-11-18,11,,Michigan,L,5,38
Oklahoma,2000-11-18,10,,Texas Tech,W,1,13
Oklahoma State,2000-11-18,10,,Baylor,W,3,22
Ole Miss,2000-11-18,10,@,Georgia,L,4,32
Oregon,2000-11-18,11,@,Oregon State,L,3,23
Oregon State,2000-11-18,11,,Oregon,W,2,13
Penn State,2000-11-18,12,,Michigan State,W,3,23
Pitt,2000-11-18,10,@,Temple,W,0,0
Purdue,2000-11-18,11,,Indiana,W,2,13
Rice,2000-11-18,11,@,Nevada,L,4,34
Rutgers,2000-11-18,10,,Notre Dame,L,6,45
San Diego State,2000-11-18,10,@,Air Force,L,6,45
San Jose State,2000-11-18,11,@,Tulsa,L,4,28
SMU,2000-11-18,11,@,Fresno State,L,2,14
South Carolina,2000-11-18,11,@,Clemson,L,1,16
South Florida,2000-11-18,11,,Austin Peay,W,0,0
Southern Mississippi,2000-11-18,10,@,Cincinnati,L,3,27
Stanford,2000-11-18,11,@,California,W,4,30
Syracuse,2000-11-18,10,,Miami (FL),L,3,26
Temple,2000-11-18,11,,Pittsburgh,L,1,7
Tennessee,2000-11-18,10,,Kentucky,W,2,20
Texas Christian,2000-11-18,10,,Texas-El Paso,W,2,14
Texas Tech,2000-11-18,12,@,Oklahoma,L,4,27
Tulane,2000-11-18,11,,Memphis,W,2,14
Tulsa,2000-11-18,11,,San Jose State,W,2,17
UAB,2000-11-18,11,@,Army,W,1,7
UCLA,2000-11-18,11,,Southern California,L,5,38
USC,2000-11-18,11,@,UCLA,W,5,35
Utah State,2000-11-18,11,,Idaho State,L,3,27
UTEP,2000-11-18,11,@,Texas Christian,L,6,47
Virginia,2000-11-18,10,,North Carolina State,W,2,17
Wake Forest,2000-11-18,10,@,Navy,W,3,26
Washington,2000-11-18,11,@,Washington State,W,0,3
Washington State,2000-11-18,11,,Washington,L,7,51
West Virginia,2000-11-18,10,,East Carolina,W,3,24
Western Michigan,2000-11-18,11,,Eastern Michigan,W,0,0
Bowling Green State,2000-11-22,11,@,Toledo,L,6,51
Toledo,2000-11-22,11,,Bowling Green State,W,2,17
Mississippi State,2000-11-23,11,@,Mississippi,L,6,45
Ole Miss,2000-11-23,11,,Mississippi State,W,4,30
Arizona,2000-11-24,11,,Arizona State,L,3,30
Arizona State,2000-11-24,11,@,Arizona,W,2,17
Arkansas,2000-11-24,11,,Louisiana State,W,0,3
Brigham Young,2000-11-24,12,@,Utah,W,3,27
Colorado,2000-11-24,11,@,Nebraska,L,4,34
East Carolina,2000-11-24,11,@,Southern Mississippi,W,1,9
LSU,2000-11-24,11,@,Arkansas,L,2,14
Nebraska,2000-11-24,11,,Colorado,W,4,32
Pitt,2000-11-24,11,,West Virginia,W,4,28
SMU,2000-11-24,12,,Texas Christian,L,8,62
Southern Mississippi,2000-11-24,11,,East Carolina,L,2,14
Texas,2000-11-24,11,,Texas A&M,W,2,17
Texas A&M,2000-11-24,11,@,Texas,L,5,43
Texas Christian,2000-11-24,11,@,Southern Methodist,W,1,7
Utah,2000-11-24,11,,Brigham Young,L,3,34
West Virginia,2000-11-24,11,@,Pittsburgh,L,5,38
Boston College,2000-11-25,11,@,Miami (FL),L,7,52
Fresno State,2000-11-25,11,@,San Jose State,W,1,6
Georgia,2000-11-25,11,,Georgia Tech,L,3,27
Georgia Tech,2000-11-25,11,@,Georgia,W,2,15
Hawaii,2000-11-25,11,,Wisconsin,L,5,34
Miami (FL),2000-11-25,11,,Boston College,W,1,6
Nevada,2000-11-25,12,@,Tulsa,L,5,38
North Carolina State,2000-11-25,11,,Wake Forest,W,2,14
Notre Dame,2000-11-25,11,@,Southern California,W,3,21
Oklahoma,2000-11-25,11,@,Oklahoma State,W,1,7
Oklahoma State,2000-11-25,11,,Oklahoma,L,1,12
Rutgers,2000-11-25,11,@,Syracuse,L,7,49
San Diego State,2000-11-25,11,,Nevada-Las Vegas,L,4,31
San Jose State,2000-11-25,12,,Fresno State,L,3,37
Syracuse,2000-11-25,11,,Rutgers,W,3,21
Tennessee,2000-11-25,11,@,Vanderbilt,W,3,26
Tulsa,2000-11-25,12,,Nevada,W,0,3
UNLV,2000-11-25,11,@,San Diego State,W,3,24
USC,2000-11-25,12,,Notre Dame,L,5,38
Vanderbilt,2000-11-25,11,,Tennessee,L,4,28
Virginia,2000-11-25,11,@,Virginia Tech,L,6,42
Virginia Tech,2000-11-25,11,,Virginia,W,3,21
Wake Forest,2000-11-25,11,@,North Carolina State,L,4,32
Wisconsin,2000-11-25,12,@,Hawaii,W,3,18
Army,2000-12-02,11,@,Navy,L,3,30
Auburn,2000-12-02,12,N,Florida,L,4,28
Florida,2000-12-02,12,N,Auburn,W,0,6
Hawaii,2000-12-02,12,,Nevada-Las Vegas,L,4,34
Kansas State,2000-12-02,13,N,Oklahoma,L,3,27
Marshall,2000-12-02,12,,Western Michigan,W,2,14
Navy,2000-12-02,11,,Army,W,4,28
Oklahoma,2000-12-02,12,N,Kansas State,W,3,24
UNLV,2000-12-02,12,@,Hawaii,W,3,32
Western Michigan,2000-12-02,12,@,Marshall,L,2,19
