School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
UCLA,2009-12-29,13,N,Temple,W,3,21
Wisconsin,2009-12-29,13,N,Miami (FL),W,2,14
Arizona,2009-12-30,13,N,Nebraska,L,3,33
Bowling Green State,2009-12-30,13,N,Idaho,L,6,43
Idaho,2009-12-30,13,N,Bowling Green State,W,6,42
Nebraska,2009-12-30,14,N,Arizona,W,0,0
Air Force,2009-12-31,13,N,Houston,W,2,20
Houston,2009-12-31,14,N,Air Force,L,6,47
Iowa State,2009-12-31,13,N,Minnesota,W,1,13
Minnesota,2009-12-31,13,N,Iowa State,L,2,14
Missouri,2009-12-31,13,N,Navy,L,5,35
Navy,2009-12-31,14,N,Missouri,W,1,13
Oklahoma,2009-12-31,13,N,Stanford,W,3,27
Stanford,2009-12-31,13,N,Oklahoma,L,4,31
Tennessee,2009-12-31,13,N,Virginia Tech,L,4,37
Virginia Tech,2009-12-31,13,N,Tennessee,W,2,14
Auburn,2010-01-01,13,N,Northwestern,W,5,35
Cincinnati,2010-01-01,13,N,Florida,L,7,51
Florida,2010-01-01,14,N,Cincinnati,W,3,24
Florida State,2010-01-01,13,N,West Virginia,W,3,21
LSU,2010-01-01,13,N,Penn State,L,1,19
Northwestern,2010-01-01,13,N,Auburn,L,5,38
Ohio State,2010-01-01,13,N,Oregon,W,2,17
Oregon,2010-01-01,13,N,Ohio State,L,2,26
Penn State,2010-01-01,13,N,Louisiana State,W,2,17
West Virginia,2010-01-01,13,N,Florida State,L,3,33
Arkansas,2010-01-02,13,N,East Carolina,W,2,17
Connecticut,2010-01-02,13,N,South Carolina,W,1,7
East Carolina,2010-01-02,14,N,Arkansas,L,2,20
Michigan State,2010-01-02,13,N,Texas Tech,L,5,41
Northern Illinois,2010-01-02,13,N,South Florida,L,3,27
Oklahoma State,2010-01-02,13,N,Mississippi,L,3,21
Ole Miss,2010-01-02,13,N,Oklahoma State,W,1,7
South Carolina,2010-01-02,13,N,Connecticut,L,2,20
South Florida,2010-01-02,13,N,Northern Illinois,W,0,3
Texas Tech,2010-01-02,13,N,Michigan State,W,4,31
Boise State,2010-01-04,14,N,Texas Christian,W,1,10
Texas Christian,2010-01-04,13,N,Boise State,L,2,17
Georgia Tech,2010-01-05,14,N,Iowa,L,3,24
Iowa,2010-01-05,13,N,Georgia Tech,W,2,14
Central Michigan,2010-01-06,14,N,Troy,W,5,41
Troy,2010-01-06,13,N,Central Michigan,L,4,44
Alabama,2010-01-07,14,N,Texas,W,2,21
Texas,2010-01-07,14,N,Alabama,L,5,37
