School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
Florida State,2012-12-01,13,N,Georgia Tech,W,1,15
Georgia,2012-12-01,13,N,Alabama,L,4,32
Georgia Tech,2012-12-01,13,N,Florida State,L,3,21
Hawaii,2012-12-01,12,,South Alabama,W,1,7
Kansas,2012-12-01,12,@,West Virginia,L,8,59
Kansas State,2012-12-01,12,,Texas,W,3,24
Louisiana,2012-12-01,12,@,Florida Atlantic,W,3,21
Middle Tennessee State,2012-12-01,12,@,Arkansas State,L,6,45
Nebraska,2012-12-01,13,N,Wisconsin,L,10,70
Nevada,2012-12-01,12,,Boise State,L,3,27
New Mexico State,2012-12-01,12,@,Texas State,L,9,66
Oklahoma,2012-12-01,12,@,Texas Christian,W,2,17
Oklahoma State,2012-12-01,12,@,Baylor,L,5,41
Oregon State,2012-12-01,12,,Nicholls State,W,0,3
Pitt,2012-12-01,12,@,South Florida,W,0,3
South Alabama,2012-12-01,13,@,Hawaii,L,2,23
South Florida,2012-12-01,12,,Pittsburgh,L,3,27
Texas,2012-12-01,12,@,Kansas State,L,6,42
Texas Christian,2012-12-01,12,,Oklahoma,L,3,24
Texas State,2012-12-01,12,,New Mexico State,W,4,28
Tulsa,2012-12-01,13,,Central Florida,W,4,27
UCF,2012-12-01,13,@,Tulsa,L,5,33
West Virginia,2012-12-01,12,,Kansas,W,1,10
Wisconsin,2012-12-01,13,N,Nebraska,W,4,31
Army,2012-12-08,12,N,Navy,L,2,17
Navy,2012-12-08,12,N,Army,W,1,13
Arizona,2012-12-15,13,N,Nevada,W,6,48
Nevada,2012-12-15,13,N,Arizona,L,7,49
Toledo,2012-12-15,13,N,Utah State,L,5,41
Utah State,2012-12-15,13,N,Toledo,W,1,15
Brigham Young,2012-12-20,13,@,San Diego State,W,0,6
San Diego State,2012-12-20,13,,Brigham Young,L,3,23
Ball State,2012-12-21,13,N,Central Florida,L,5,38
UCF,2012-12-21,14,N,Ball State,W,2,17
Boise State,2012-12-22,13,N,Washington,W,3,26
East Carolina,2012-12-22,13,N,Louisiana,L,5,43
Louisiana,2012-12-22,13,N,East Carolina,W,4,34
Washington,2012-12-22,13,N,Boise State,L,3,28
Fresno State,2012-12-24,13,N,Southern Methodist,L,5,43
SMU,2012-12-24,13,N,Fresno State,W,1,10
Central Michigan,2012-12-26,13,N,Western Kentucky,W,3,21
Western Kentucky,2012-12-26,13,N,Central Michigan,L,3,24
Baylor,2012-12-27,13,N,UCLA,W,3,26
Bowling Green State,2012-12-27,13,N,San Jose State,L,3,29
Cincinnati,2012-12-27,13,N,Duke,W,4,34
Duke,2012-12-27,13,N,Cincinnati,L,6,48
San Jose State,2012-12-27,13,N,Bowling Green State,W,2,20
UCLA,2012-12-27,14,N,Baylor,L,7,49
Louisiana-Monroe,2012-12-28,13,N,Ohio,L,6,45
Minnesota,2012-12-28,13,N,Texas Tech,L,4,34
Ohio,2012-12-28,13,N,Louisiana-Monroe,W,2,14
Rutgers,2012-12-28,13,N,Virginia Tech,L,1,13
Texas Tech,2012-12-28,13,N,Minnesota,W,4,31
Virginia Tech,2012-12-28,13,N,Rutgers,W,1,10
Air Force,2012-12-29,13,N,Rice,L,4,33
Arizona State,2012-12-29,13,N,Navy,W,4,28
Michigan State,2012-12-29,13,N,Texas Christian,W,1,16
Navy,2012-12-29,13,N,Arizona State,L,9,62
Oregon State,2012-12-29,13,N,Texas,L,4,31
Rice,2012-12-29,13,N,Air Force,W,2,14
Syracuse,2012-12-29,13,N,West Virginia,W,2,14
Texas,2012-12-29,13,N,Oregon State,W,3,27
Texas Christian,2012-12-29,13,N,Michigan State,L,2,17
West Virginia,2012-12-29,13,N,Syracuse,L,4,38
Clemson,2012-12-31,13,N,Louisiana State,W,3,24
Georgia Tech,2012-12-31,14,N,Southern California,W,1,7
Iowa State,2012-12-31,13,N,Tulsa,L,4,31
LSU,2012-12-31,13,N,Clemson,L,3,25
North Carolina State,2012-12-31,13,@,Vanderbilt,L,5,38
Tulsa,2012-12-31,14,N,Iowa State,W,2,17
USC,2012-12-31,13,N,Georgia Tech,L,3,21
Vanderbilt,2012-12-31,13,,North Carolina State,W,3,24
Florida State,2013-01-01,14,N,Northern Illinois,W,1,10
Georgia,2013-01-01,14,N,Nebraska,W,4,31
Michigan,2013-01-01,13,N,South Carolina,L,5,33
Mississippi State,2013-01-01,13,N,Northwestern,L,4,34
Nebraska,2013-01-01,14,N,Georgia,L,6,45
Northern Illinois,2013-01-01,14,N,Florida State,L,4,31
Northwestern,2013-01-01,13,N,Mississippi State,W,2,20
Oklahoma State,2013-01-01,13,N,Purdue,W,2,14
Purdue,2013-01-01,13,N,Oklahoma State,L,7,58
South Carolina,2013-01-01,13,N,Michigan,W,3,28
Stanford,2013-01-01,14,N,Wisconsin,W,2,14
Wisconsin,2013-01-01,14,N,Stanford,L,2,20
Florida,2013-01-02,13,N,Louisville,L,4,33
Louisville,2013-01-02,13,N,Florida,W,3,23
Kansas State,2013-01-03,13,N,Oregon,L,4,35
Oregon,2013-01-03,13,N,Kansas State,W,2,17
Oklahoma,2013-01-04,13,N,Texas A&M,L,6,41
Texas A&M,2013-01-04,13,N,Oklahoma,W,1,13
Ole Miss,2013-01-05,13,N,Pittsburgh,W,2,17
Pitt,2013-01-05,13,N,Mississippi,L,5,38
Arkansas State,2013-01-06,13,N,Kent State,W,1,13
Kent State,2013-01-06,14,N,Arkansas State,L,2,17
Alabama,2013-01-07,14,N,Notre Dame,W,2,14
Notre Dame,2013-01-07,13,N,Alabama,L,6,42
