School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
Connecticut,2018-11-24,12,,Temple,L,7,57
Duke,2018-11-24,12,,Wake Forest,L,8,59
Florida,2018-11-24,12,@,Florida State,W,2,14
Florida Atlantic,2018-11-24,12,,Charlotte,L,3,27
Florida International,2018-11-24,12,,Marshall,L,4,28
Florida State,2018-11-24,12,,Florida,L,5,41
Fresno State,2018-11-24,12,,San Jose State,W,2,13
Georgia,2018-11-24,12,,Georgia Tech,W,3,21
Georgia Southern,2018-11-24,12,@,Georgia State,W,2,14
Georgia State,2018-11-24,12,,Georgia Southern,L,4,35
Georgia Tech,2018-11-24,12,@,Georgia,L,6,45
Hawaii,2018-11-24,13,@,San Diego State,W,4,30
Illinois,2018-11-24,12,@,Northwestern,L,3,24
Indiana,2018-11-24,12,,Purdue,L,4,28
Iowa State,2018-11-24,11,,Kansas State,W,5,38
Kansas State,2018-11-24,12,@,Iowa State,L,6,42
Kentucky,2018-11-24,12,@,Louisville,W,1,10
Liberty,2018-11-24,11,,New Mexico State,W,3,21
Louisiana,2018-11-24,12,@,Louisiana-Monroe,W,4,28
Louisiana Tech,2018-11-24,12,,Western Kentucky,L,4,30
Louisiana-Monroe,2018-11-24,12,,Louisiana,L,4,31
Louisville,2018-11-24,12,,Kentucky,L,8,56
LSU,2018-11-24,12,@,Texas A&M,L,9,74
Marshall,2018-11-24,11,@,Florida International,W,3,25
Maryland,2018-11-24,12,@,Penn State,L,5,38
Miami (FL),2018-11-24,12,,Pittsburgh,W,0,3
Michigan,2018-11-24,12,@,Ohio State,L,8,62
Michigan State,2018-11-24,12,,Rutgers,W,1,10
Middle Tennessee State,2018-11-24,12,,Alabama-Birmingham,W,0,3
Minnesota,2018-11-24,12,@,Wisconsin,W,2,15
Navy,2018-11-24,12,@,Tulane,L,4,29
Nevada,2018-11-24,12,@,Nevada-Las Vegas,L,5,34
New Mexico,2018-11-24,12,,Wyoming,L,4,31
New Mexico State,2018-11-24,12,@,Liberty,L,3,28
North Carolina,2018-11-24,11,,North Carolina State,L,5,34
North Carolina State,2018-11-24,11,@,North Carolina,W,3,28
North Texas,2018-11-24,12,@,Texas-San Antonio,W,3,21
Northwestern,2018-11-24,12,,Illinois,W,1,16
Notre Dame,2018-11-24,12,@,Southern California,W,2,17
Ohio State,2018-11-24,12,,Michigan,W,5,39
Oklahoma State,2018-11-24,12,@,Texas Christian,L,4,31
Old Dominion,2018-11-24,12,@,Rice,L,4,27
Penn State,2018-11-24,12,,Maryland,W,0,3
Pitt,2018-11-24,12,@,Miami (FL),L,3,24
Purdue,2018-11-24,12,@,Indiana,W,3,21
Rice,2018-11-24,13,,Old Dominion,W,1,13
Rutgers,2018-11-24,12,@,Michigan State,L,2,14
San Diego State,2018-11-24,12,,Hawaii,L,4,31
San Jose State,2018-11-24,12,@,Fresno State,L,4,31
SMU,2018-11-24,12,@,Tulsa,L,3,27
South Carolina,2018-11-24,11,@,Clemson,L,8,56
Southern Mississippi,2018-11-24,11,@,Texas-El Paso,W,1,7
Stanford,2018-11-24,11,@,UCLA,W,5,42
Syracuse,2018-11-24,12,@,Boston College,W,3,21
Temple,2018-11-24,12,@,Connecticut,W,1,7
Tennessee,2018-11-24,12,@,Vanderbilt,L,5,38
Texas A&M,2018-11-24,12,,Louisiana State,W,9,72
Texas Christian,2018-11-24,12,,Oklahoma State,W,3,24
Texas State,2018-11-24,12,,Arkansas State,L,4,33
Texas Tech,2018-11-24,12,,Baylor,L,5,35
Troy,2018-11-24,12,@,Appalachian State,L,3,21
Tulane,2018-11-24,12,,Navy,W,3,28
Tulsa,2018-11-24,12,,Southern Methodist,W,3,24
UAB,2018-11-24,12,@,Middle Tennessee State,L,3,27
UCLA,2018-11-24,12,,Stanford,L,6,49
UNLV,2018-11-24,12,,Nevada,W,3,29
USC,2018-11-24,12,,Notre Dame,L,3,24
Utah,2018-11-24,12,,Brigham Young,W,4,27
Utah State,2018-11-24,12,@,Boise State,L,4,33
UTEP,2018-11-24,12,,Southern Mississippi,L,5,39
UTSA,2018-11-24,12,,North Texas,L,3,24
Vanderbilt,2018-11-24,12,,Tennessee,W,2,13
Wake Forest,2018-11-24,12,@,Duke,W,1,7
Western Kentucky,2018-11-24,12,@,Louisiana Tech,W,1,15
Wisconsin,2018-11-24,12,,Minnesota,L,4,37
Wyoming,2018-11-24,12,@,New Mexico,W,0,3
Buffalo,2018-11-30,13,N,Northern Illinois,L,4,30
Northern Illinois,2018-11-30,13,N,Buffalo,W,4,29
Utah,2018-11-30,13,N,Washington,L,1,10
Washington,2018-11-30,13,N,Utah,W,0,3
Akron,2018-12-01,12,@,South Carolina,L,4,28
Alabama,2018-12-01,13,N,Georgia,W,4,28
Appalachian State,2018-12-01,12,,Louisiana,W,1,19
Boise State,2018-12-01,13,,Fresno State,L,2,19
California,2018-12-01,12,,Stanford,L,2,23
Clemson,2018-12-01,13,N,Pittsburgh,W,1,10
East Carolina,2018-12-01,12,@,North Carolina State,L,7,58
Fresno State,2018-12-01,13,@,Boise State,W,2,16
Georgia,2018-12-01,13,N,Alabama,L,6,35
Iowa State,2018-12-01,12,,Drake,W,3,24
Liberty,2018-12-01,12,,Norfolk State,W,2,17
Louisiana,2018-12-01,13,@,Appalachian State,L,3,30
Marshall,2018-12-01,12,@,Virginia Tech,L,5,41
Memphis,2018-12-01,13,@,Central Florida,L,8,56
Middle Tennessee State,2018-12-01,13,,Alabama-Birmingham,L,3,27
North Carolina State,2018-12-01,12,,East Carolina,W,0,3
Northwestern,2018-12-01,13,N,Ohio State,L,6,45
Ohio State,2018-12-01,13,N,Northwestern,W,3,24
Oklahoma,2018-12-01,13,N,Texas,W,4,27
Pitt,2018-12-01,13,N,Clemson,L,6,42
South Carolina,2018-12-01,12,,Akron,W,0,3
Stanford,2018-12-01,12,@,California,W,1,13
Texas,2018-12-01,13,N,Oklahoma,L,4,39
UAB,2018-12-01,13,@,Middle Tennessee State,W,2,25
UCF,2018-12-01,12,,Memphis,W,5,41
Virginia Tech,2018-12-01,12,,Marshall,W,3,20
Army,2018-12-08,12,N,Navy,W,1,10
Navy,2018-12-08,13,N,Army,L,2,17
Appalachian State,2018-12-15,13,N,Middle Tennessee State,W,1,13
Arizona State,2018-12-15,13,N,Fresno State,L,4,31
Eastern Michigan,2018-12-15,13,N,Georgia Southern,L,2,23
Fresno State,2018-12-15,14,N,Arizona State,W,2,20
Georgia Southern,2018-12-15,13,N,Eastern Michigan,W,3,21
Louisiana,2018-12-15,14,N,Tulane,L,5,41
Middle Tennessee State,2018-12-15,14,N,Appalachian State,L,6,45
North Texas,2018-12-15,13,N,Utah State,L,7,52
Tulane,2018-12-15,13,N,Louisiana,W,3,24
Utah State,2018-12-15,13,N,North Texas,W,2,13
Northern Illinois,2018-12-18,14,N,Alabama-Birmingham,L,4,37
UAB,2018-12-18,14,N,Northern Illinois,W,1,13
Ohio,2018-12-19,13,N,San Diego State,W,0,0
San Diego State,2018-12-19,13,N,Ohio,L,3,27
Marshall,2018-12-20,13,@,South Florida,W,2,20
South Florida,2018-12-20,13,,Marshall,L,5,38
Brigham Young,2018-12-21,13,N,Western Michigan,W,2,18
Florida International,2018-12-21,13,N,Toledo,W,4,32
Toledo,2018-12-21,13,N,Florida International,L,5,35
Western Michigan,2018-12-21,13,N,Brigham Young,L,7,49
Army,2018-12-22,13,N,Houston,W,2,14
Buffalo,2018-12-22,14,N,Troy,L,6,42
Hawaii,2018-12-22,14,N,Louisiana Tech,L,4,31
Houston,2018-12-22,13,N,Army,L,10,70
Louisiana Tech,2018-12-22,13,N,Hawaii,W,2,14
Memphis,2018-12-22,14,N,Wake Forest,L,4,37
Troy,2018-12-22,13,N,Buffalo,W,4,32
Wake Forest,2018-12-22,13,N,Memphis,W,5,34
California,2018-12-26,13,N,Texas Christian,L,1,10
Georgia Tech,2018-12-26,13,N,Minnesota,L,4,34
Minnesota,2018-12-26,13,N,Georgia Tech,W,1,10
Texas Christian,2018-12-26,13,N,California,W,1,7
Baylor,2018-12-27,13,N,Vanderbilt,W,5,38
Duke,2018-12-27,13,N,Temple,W,4,27
Miami (FL),2018-12-27,13,N,Wisconsin,L,5,35
Temple,2018-12-27,13,N,Duke,L,8,56
Vanderbilt,2018-12-27,13,N,Baylor,L,6,45
Wisconsin,2018-12-27,13,N,Miami (FL),W,0,3
Auburn,2018-12-28,13,N,Purdue,W,2,14
Iowa State,2018-12-28,13,N,Washington State,L,4,28
Purdue,2018-12-28,13,N,Auburn,L,9,63
Syracuse,2018-12-28,13,N,West Virginia,W,1,18
Washington State,2018-12-28,13,N,Iowa State,W,3,26
West Virginia,2018-12-28,12,N,Syracuse,L,4,34
Alabama,2018-12-29,14,N,Oklahoma,W,4,34
Arkansas State,2018-12-29,13,N,Nevada,L,2,16
Clemson,2018-12-29,14,N,Notre Dame,W,0,3
Florida,2018-12-29,13,N,Michigan,W,1,15
Michigan,2018-12-29,13,N,Florida,L,5,41
Nevada,2018-12-29,13,N,Arkansas State,W,1,13
Notre Dame,2018-12-29,13,N,Clemson,L,4,30
Oklahoma,2018-12-29,14,N,Alabama,L,6,45
South Carolina,2018-12-29,13,N,Virginia,L,4,28
Virginia,2018-12-29,13,N,South Carolina,W,0,0
Cincinnati,2018-12-31,13,N,Virginia Tech,W,4,31
Michigan State,2018-12-31,13,N,Oregon,L,1,7
Missouri,2018-12-31,13,N,Oklahoma State,L,5,38
North Carolina State,2018-12-31,13,N,Texas A&M,L,7,52
Northwestern,2018-12-31,14,N,Utah,W,2,20
Oklahoma State,2018-12-31,13,N,Missouri,W,4,33
Oregon,2018-12-31,13,N,Michigan State,W,0,6
Pitt,2018-12-31,14,N,Stanford,L,3,14
Stanford,2018-12-31,13,N,Pittsburgh,W,1,13
Texas A&M,2018-12-31,13,N,North Carolina State,W,1,13
Utah,2018-12-31,14,N,Northwestern,L,4,31
Virginia Tech,2018-12-31,13,N,Cincinnati,L,6,35
Georgia,2019-01-01,14,N,Texas,L,3,28
Iowa,2019-01-01,13,N,Mississippi State,W,2,22
Kentucky,2019-01-01,13,N,Penn State,W,3,24
LSU,2019-01-01,13,N,Central Florida,W,4,32
Mississippi State,2019-01-01,13,N,Iowa,L,3,27
Ohio State,2019-01-01,14,N,Washington,W,3,23
Penn State,2019-01-01,13,N,Kentucky,L,3,27
Texas,2019-01-01,14,N,Georgia,W,3,21
UCF,2019-01-01,13,N,Louisiana State,L,4,40
Washington,2019-01-01,14,N,Ohio State,L,4,28
Alabama,2019-01-07,15,N,Clemson,L,6,44
Clemson,2019-01-07,15,N,Alabama,W,2,16
