School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Pass Int,Turnovers
Georgia Tech,2007-09-29,5,,Clemson,W,7,16,43.8,67,0,46,189,4.1,1,14,7,1,1,2
Hawaii,2007-09-29,5,@,Idaho,W,32,51,62.7,394,3,25,91,3.6,1,11,5,1,5,6
Houston,2007-09-29,4,,East Carolina,L,30,41,73.2,345,3,46,139,3.0,1,6,2,1,2,3
Idaho,2007-09-29,5,,Hawaii,L,19,41,46.3,213,1,34,90,2.6,1,7,3,0,5,5
Illinois,2007-09-29,5,,Penn State,W,11,27,40.7,120,1,38,216,5.7,1,10,4,0,2,2
Indiana,2007-09-29,5,@,Iowa,W,19,26,73.1,322,3,35,73,2.1,2,10,9,1,1,2
Iowa,2007-09-29,5,,Indiana,L,24,42,57.1,308,3,37,120,3.2,0,2,0,1,1,2
Iowa State,2007-09-29,5,@,Nebraska,L,26,51,51.0,281,0,51,134,2.6,2,3,0,1,3,4
Kansas State,2007-09-29,4,@,Texas,W,22,38,57.9,177,1,35,95,2.7,1,2,2,0,0,0
Kent State,2007-09-29,5,@,Ohio,W,12,25,48.0,169,1,50,233,4.7,2,3,1,0,0,0
Kentucky,2007-09-29,5,,Florida Atlantic,W,27,35,77.1,305,5,40,209,5.2,0,8,0,1,1,2
Louisiana,2007-09-29,5,@,Central Florida,L,14,29,48.3,154,1,39,160,4.1,1,2,1,0,0,0
Louisiana Tech,2007-09-29,4,@,Fresno State,L,23,49,46.9,182,0,38,100,2.6,0,4,2,0,0,0
Louisiana-Monroe,2007-09-29,4,@,Troy,L,18,26,69.2,114,1,40,189,4.7,0,5,0,2,1,3
Louisville,2007-09-29,5,@,North Carolina State,W,20,35,57.1,251,1,47,247,5.3,2,5,3,0,1,1
LSU,2007-09-29,5,@,Tulane,W,17,32,53.1,257,0,38,134,3.5,4,8,2,0,1,1
Maryland,2007-09-29,5,@,Rutgers,W,18,28,64.3,219,1,59,239,4.1,3,5,2,0,0,0
Miami (FL),2007-09-29,5,,Duke,W,20,25,80.0,245,2,37,185,5.0,1,12,9,0,2,2
Miami (OH),2007-09-29,5,,Syracuse,W,13,26,50.0,150,0,50,286,5.7,2,4,2,0,3,3
Michigan,2007-09-29,5,@,Northwestern,W,23,38,60.5,260,3,38,120,3.2,1,11,4,0,0,0
Michigan State,2007-09-29,5,@,Wisconsin,L,22,36,61.1,323,2,37,241,6.5,2,8,2,1,0,1
Middle Tennessee State,2007-09-29,5,,Florida International,W,12,25,48.0,258,3,44,153,3.5,3,7,2,2,0,2
Minnesota,2007-09-29,5,,Ohio State,L,27,44,61.4,232,1,29,45,1.6,0,6,0,0,2,2
Mississippi State,2007-09-29,5,@,South Carolina,L,12,27,44.4,118,1,42,140,3.3,2,7,2,0,1,1
Navy,2007-09-29,5,,Air Force,W,4,7,57.1,79,0,56,302,5.4,4,8,1,0,0,0
Nebraska,2007-09-29,5,,Iowa State,W,19,29,65.5,239,3,30,130,4.3,1,9,3,2,1,3
Nevada,2007-09-29,4,,Nevada-Las Vegas,W,20,38,52.6,330,3,35,128,3.7,0,7,1,0,1,1
New Mexico,2007-09-29,5,,Brigham Young,L,20,38,52.6,231,1,36,115,3.2,2,9,3,3,2,5
New Mexico State,2007-09-29,5,,Arkansas-Pine Bluff,W,32,43,74.4,249,1,31,118,3.8,1,9,5,1,1,2
North Carolina,2007-09-29,5,@,Virginia Tech,L,16,25,64.0,182,0,45,124,2.8,1,6,4,1,1,2
North Carolina State,2007-09-29,5,,Louisville,L,24,39,61.5,249,1,24,85,3.5,0,3,0,3,2,5
North Texas,2007-09-29,4,@,Arkansas,L,15,41,36.6,189,0,35,140,4.0,1,0,0,0,2,2
Northern Illinois,2007-09-29,5,@,Central Michigan,L,24,49,49.0,318,1,39,203,5.2,0,8,2,2,4,6
Northwestern,2007-09-29,5,,Michigan,L,22,42,52.4,289,0,34,128,3.8,1,5,1,2,3,5
Notre Dame,2007-09-29,5,@,Purdue,L,34,52,65.4,377,3,26,49,1.9,0,7,2,1,2,3
Ohio,2007-09-29,5,,Kent State,L,22,40,55.0,271,2,30,88,2.9,1,10,2,0,2,2
Ohio State,2007-09-29,5,@,Minnesota,W,18,29,62.1,209,2,47,250,5.3,2,8,1,1,0,1
Oklahoma,2007-09-29,5,@,Colorado,L,8,19,42.1,112,1,27,118,4.4,2,8,3,1,2,3
Oklahoma State,2007-09-29,5,,Sam Houston State,W,20,30,66.7,287,2,48,297,6.2,2,6,2,1,2,3
Ole Miss,2007-09-29,5,@,Georgia,L,24,35,68.6,228,1,33,158,4.8,1,5,2,1,1,2
Oregon,2007-09-29,5,,California,L,31,44,70.5,306,1,39,191,4.9,2,10,1,2,2,4
Oregon State,2007-09-29,5,,UCLA,L,22,35,62.9,146,0,38,102,2.7,1,10,3,3,2,5
Penn State,2007-09-29,5,@,Illinois,L,21,38,55.3,298,1,36,129,3.6,1,4,0,1,3,4
Pitt,2007-09-29,5,@,Virginia,L,18,31,58.1,181,1,34,107,3.1,1,5,0,1,1,2
Purdue,2007-09-29,5,,Notre Dame,W,22,37,59.5,252,2,42,119,2.8,1,5,2,0,2,2
Rutgers,2007-09-29,4,,Maryland,L,25,44,56.8,310,2,23,82,3.6,1,10,2,2,1,3
San Diego State,2007-09-29,4,,Cincinnati,L,24,33,72.7,312,2,24,65,2.7,0,2,0,1,1,2
San Jose State,2007-09-29,5,,California-Davis,W,25,34,73.5,330,4,26,15,0.6,0,6,1,0,0,0
SMU,2007-09-29,5,,Texas-El Paso,L,15,29,51.7,259,2,45,257,5.7,3,5,2,1,1,2
South Carolina,2007-09-29,5,,Mississippi State,W,19,37,51.4,279,2,35,123,3.5,3,7,2,0,1,1
Stanford,2007-09-29,4,,Arizona State,L,20,35,57.1,237,0,26,-2,-0.1,0,10,6,2,1,3
Syracuse,2007-09-29,5,@,Miami (OH),L,17,36,47.2,236,2,26,66,2.5,0,4,2,1,0,1
Temple,2007-09-29,5,@,Army,L,24,43,55.8,359,2,40,104,2.6,1,9,1,3,2,5
Texas,2007-09-29,5,,Kansas State,L,20,43,46.5,217,1,32,113,3.5,2,5,1,0,4,4
Texas A&M,2007-09-29,5,,Baylor,W,16,29,55.2,200,1,65,352,5.4,3,2,0,0,1,1
Texas Christian,2007-09-29,5,,Colorado State,W,16,32,50.0,197,1,48,201,4.2,2,11,4,2,0,2
Texas Tech,2007-09-29,5,,Northwestern State,W,35,52,67.3,534,8,25,94,3.8,2,10,2,1,0,1
Toledo,2007-09-29,5,,Western Michigan,L,9,23,39.1,158,1,36,224,6.2,3,7,0,1,1,2
Troy,2007-09-29,5,,Louisiana-Monroe,W,29,49,59.2,288,2,26,101,3.9,0,6,2,0,2,2
Tulane,2007-09-29,4,,Louisiana State,L,12,32,37.5,139,0,33,88,2.7,1,11,6,2,1,3
Tulsa,2007-09-29,4,,Alabama-Birmingham,W,19,37,51.4,333,3,49,362,7.4,2,9,2,1,2,3
UAB,2007-09-29,4,@,Tulsa,L,22,46,47.8,242,3,36,161,4.5,0,6,2,1,1,2
UCF,2007-09-29,4,,Louisiana,W,13,24,54.2,166,1,50,300,6.0,3,6,2,2,0,2
UCLA,2007-09-29,5,@,Oregon State,W,14,25,56.0,220,2,50,133,2.7,3,5,3,2,1,3
UNLV,2007-09-29,5,@,Nevada,L,18,40,45.0,249,1,39,205,5.3,1,5,2,0,1,1
USC,2007-09-29,4,@,Washington,W,20,37,54.1,236,1,39,224,5.7,2,5,1,1,2,3
Utah,2007-09-29,5,,Utah State,W,18,29,62.1,181,2,36,144,4.0,1,7,1,0,2,2
Utah State,2007-09-29,5,@,Utah,L,17,24,70.8,139,1,46,136,3.0,1,4,1,1,0,1
UTEP,2007-09-29,5,@,Southern Methodist,W,18,36,50.0,250,2,52,308,5.9,5,3,0,0,2,2
Vanderbilt,2007-09-29,4,,Eastern Michigan,W,14,28,50.0,168,2,44,173,3.9,0,5,2,0,4,4
Virginia,2007-09-29,5,,Pittsburgh,W,16,31,51.6,169,3,42,173,4.1,3,5,3,1,0,1
Virginia Tech,2007-09-29,5,,North Carolina,W,11,20,55.0,76,0,36,165,4.6,2,9,6,0,1,1
Washington,2007-09-29,5,,Southern California,L,13,28,46.4,90,0,33,100,3.0,2,5,1,1,1,2
Washington State,2007-09-29,5,@,Arizona,L,35,58,60.3,347,3,25,71,2.8,0,2,0,0,2,2
Western Kentucky,2007-09-29,5,@,Bowling Green State,L,14,23,60.9,102,1,46,311,6.8,2,5,1,1,4,5
Western Michigan,2007-09-29,5,@,Toledo,W,21,29,72.4,229,3,58,261,4.5,3,6,1,1,1,2
Wisconsin,2007-09-29,5,,Michigan State,W,17,25,68.0,247,2,52,214,4.1,2,6,5,0,2,2
Marshall,2007-10-02,5,@,Memphis,L,23,32,71.9,220,2,34,185,5.4,1,1,0,1,1,2
Memphis,2007-10-02,5,,Marshall,W,30,46,65.2,346,2,35,99,2.8,0,4,2,0,0,0
Rice,2007-10-03,5,@,Southern Mississippi,W,9,21,42.9,67,2,41,169,4.1,2,7,4,1,1,2
Southern Mississippi,2007-10-03,5,,Rice,L,25,45,55.6,233,1,37,189,5.1,3,6,3,3,4,7
Kentucky,2007-10-04,6,@,South Carolina,L,23,40,57.5,227,2,38,157,4.1,0,10,5,3,1,4
South Carolina,2007-10-04,6,,Kentucky,W,17,30,56.7,256,2,36,86,2.4,1,7,3,1,0,1
Louisville,2007-10-05,6,,Utah,L,39,58,67.2,467,4,16,26,1.6,1,3,1,0,0,0
Utah,2007-10-05,6,@,Louisville,W,25,33,75.8,322,1,49,260,5.3,5,7,3,1,0,1
Air Force,2007-10-06,6,,Nevada-Las Vegas,W,9,14,64.3,123,0,42,309,7.4,4,5,3,2,0,2
Akron,2007-10-06,6,@,Western Michigan,W,23,41,56.1,389,4,31,112,3.6,0,7,2,2,1,3
Alabama,2007-10-06,6,,Houston,W,15,27,55.6,157,2,46,190,4.1,2,8,5,0,1,1
Arizona,2007-10-06,6,@,Oregon State,L,18,38,47.4,222,0,27,9,0.3,0,5,1,0,3,3
Arizona State,2007-10-06,6,@,Washington State,W,19,27,70.4,217,2,45,79,1.8,0,3,2,0,2,2
Arkansas,2007-10-06,5,,Chattanooga,W,13,22,59.1,116,1,53,257,4.8,3,8,1,2,1,3
Arkansas State,2007-10-06,5,@,Louisiana-Monroe,L,14,35,40.0,206,1,28,170,6.1,0,4,1,1,2,3
Army,2007-10-06,6,,Tulane,W,21,29,72.4,193,2,37,47,1.3,0,4,1,0,0,0
Auburn,2007-10-06,6,,Vanderbilt,W,14,18,77.8,165,1,39,239,6.1,4,7,2,0,1,1
Ball State,2007-10-06,6,,Central Michigan,L,18,38,47.4,228,1,39,141,3.6,3,5,0,1,0,1
Baylor,2007-10-06,6,,Colorado,L,36,60,60.0,410,1,18,55,3.1,2,7,1,1,2,3
Boston College,2007-10-06,6,,Bowling Green State,W,25,34,73.5,325,4,35,146,4.2,1,7,4,1,0,1
Bowling Green State,2007-10-06,5,@,Boston College,L,37,58,63.8,401,2,23,64,2.8,1,4,0,0,6,6
Buffalo,2007-10-06,6,,Ohio,W,11,20,55.0,146,0,56,251,4.5,4,4,2,0,0,0
Central Michigan,2007-10-06,6,@,Ball State,W,30,38,78.9,360,5,45,298,6.6,3,4,2,0,1,1
Cincinnati,2007-10-06,6,@,Rutgers,W,20,37,54.1,257,3,40,150,3.8,1,6,2,2,1,3
Clemson,2007-10-06,6,,Virginia Tech,L,38,67,56.7,372,2,23,8,0.3,0,8,3,1,2,3
Colorado,2007-10-06,6,@,Baylor,W,17,27,63.0,293,2,42,157,3.7,2,5,0,1,1,2
Colorado State,2007-10-06,5,,San Diego State,L,14,27,51.9,188,1,39,139,3.6,1,12,7,1,1,2
Duke,2007-10-06,6,,Wake Forest,L,21,47,44.7,291,4,31,95,3.1,1,5,1,0,2,2
East Carolina,2007-10-06,6,,Central Florida,W,15,27,55.6,210,3,37,160,4.3,3,6,1,0,0,0
Eastern Michigan,2007-10-06,6,@,Michigan,L,18,36,50.0,169,1,36,135,3.8,1,5,1,2,2,4
Florida,2007-10-06,6,@,Louisiana State,L,12,26,46.2,158,2,32,156,4.9,1,3,0,1,1,2
Florida Atlantic,2007-10-06,6,,South Florida,L,23,47,48.9,259,3,35,152,4.3,0,6,0,0,1,1
Florida International,2007-10-06,6,,Troy,L,19,41,46.3,248,1,34,81,2.4,1,6,3,0,2,2
Florida State,2007-10-06,5,,North Carolina State,W,16,28,57.1,257,1,35,124,3.5,1,14,6,0,0,0
Fresno State,2007-10-06,5,@,Nevada,W,10,16,62.5,168,0,35,307,8.8,5,8,4,2,0,2
Georgia,2007-10-06,6,@,Tennessee,L,16,34,47.1,174,2,25,69,2.8,0,3,0,0,1,1
Georgia Tech,2007-10-06,6,@,Maryland,L,22,34,64.7,309,1,43,175,4.1,1,9,4,1,0,1
Hawaii,2007-10-06,6,,Utah State,W,28,38,73.7,465,4,19,47,2.5,2,10,6,0,1,1
Houston,2007-10-06,5,@,Alabama,L,21,38,55.3,261,2,38,143,3.8,1,6,1,1,2,3
Idaho,2007-10-06,6,@,San Jose State,L,8,15,53.3,68,0,43,183,4.3,1,6,0,0,2,2
Illinois,2007-10-06,6,,Wisconsin,W,12,19,63.2,121,1,44,289,6.6,3,4,2,0,0,0
Indiana,2007-10-06,6,,Minnesota,W,24,36,66.7,235,1,42,228,5.4,3,6,2,0,1,1
Iowa,2007-10-06,6,@,Penn State,L,16,29,55.2,146,1,28,48,1.7,0,6,2,0,0,0
Iowa State,2007-10-06,6,@,Texas Tech,L,15,26,57.7,187,1,46,100,2.2,1,6,3,2,0,2
Kansas,2007-10-06,5,@,Kansas State,W,22,35,62.9,267,3,39,170,4.4,1,6,1,0,3,3
Kansas State,2007-10-06,5,,Kansas,L,32,49,65.3,310,2,21,53,2.5,1,5,3,0,3,3
Kent State,2007-10-06,6,,Miami (OH),L,19,33,57.6,260,0,45,203,4.5,1,8,4,1,2,3
Louisiana,2007-10-06,6,@,North Texas,W,10,20,50.0,114,2,36,300,8.3,3,7,2,2,0,2
Louisiana Tech,2007-10-06,5,@,Mississippi,L,17,31,54.8,151,0,48,150,3.1,0,4,2,2,0,2
Louisiana-Monroe,2007-10-06,5,,Arkansas State,W,15,23,65.2,195,2,52,235,4.5,1,6,1,0,0,0
LSU,2007-10-06,6,,Florida,W,14,28,50.0,144,1,52,247,4.8,3,2,2,0,1,1
Maryland,2007-10-06,6,,Georgia Tech,W,10,17,58.8,255,1,35,88,2.5,3,1,0,1,0,1
Miami (FL),2007-10-06,6,@,North Carolina,L,17,33,51.5,302,2,36,109,3.0,2,7,2,0,4,4
Miami (OH),2007-10-06,6,@,Kent State,W,16,22,72.7,310,1,36,101,2.8,1,7,5,2,0,2
Michigan,2007-10-06,6,,Eastern Michigan,W,18,28,64.3,204,1,37,255,6.9,3,7,3,0,2,2
Michigan State,2007-10-06,6,,Northwestern,L,17,31,54.8,194,1,32,287,9.0,5,10,1,0,0,0
Middle Tennessee State,2007-10-06,6,,Virginia,L,17,34,50.0,181,2,39,127,3.3,1,7,2,0,0,0
Minnesota,2007-10-06,6,@,Indiana,L,24,44,54.5,280,1,29,112,3.9,2,6,2,0,2,2
Mississippi State,2007-10-06,6,,Alabama-Birmingham,W,11,20,55.0,119,0,45,165,3.7,3,5,0,0,2,2
Missouri,2007-10-06,5,,Nebraska,W,34,49,69.4,411,3,36,195,5.4,2,4,2,0,0,0
Nebraska,2007-10-06,6,@,Missouri,L,25,43,58.1,223,0,25,74,3.0,0,3,0,0,1,1
Nevada,2007-10-06,5,,Fresno State,L,30,50,60.0,491,4,39,211,5.4,1,2,0,2,0,2
North Carolina,2007-10-06,6,,Miami (FL),W,15,23,65.2,218,0,46,183,4.0,3,6,3,1,0,1
North Carolina State,2007-10-06,6,@,Florida State,L,19,32,59.4,172,1,34,96,2.8,0,9,3,1,3,4
North Texas,2007-10-06,5,,Louisiana,L,35,57,61.4,383,3,40,144,3.6,1,7,2,1,3,4
Northern Illinois,2007-10-06,6,@,Temple,L,13,28,46.4,113,0,36,146,4.1,2,6,2,2,0,2
Northwestern,2007-10-06,6,@,Michigan State,W,38,49,77.6,520,5,34,91,2.7,2,2,0,0,0,0
Notre Dame,2007-10-06,6,@,UCLA,W,18,28,64.3,94,0,38,46,1.2,1,9,5,0,0,0
Ohio,2007-10-06,6,@,Buffalo,L,23,41,56.1,186,0,32,90,2.8,1,8,1,0,2,2
Ohio State,2007-10-06,6,@,Purdue,W,17,29,58.6,200,2,45,181,4.0,0,5,3,0,3,3
Oklahoma,2007-10-06,6,N,Texas,W,21,32,65.6,244,3,41,170,4.1,1,5,4,0,0,0
Oklahoma State,2007-10-06,6,@,Texas A&M,L,17,27,63.0,259,2,41,200,4.9,0,5,0,1,0,1
Ole Miss,2007-10-06,6,,Louisiana Tech,W,16,32,50.0,167,2,23,65,2.8,0,9,3,0,3,3
Oregon State,2007-10-06,6,,Arizona,W,20,35,57.1,164,1,41,187,4.6,2,10,7,0,2,2
Penn State,2007-10-06,6,,Iowa,W,18,32,56.3,233,1,50,256,5.1,2,6,5,1,2,3
Purdue,2007-10-06,6,,Ohio State,L,31,60,51.7,268,1,17,4,0.2,0,6,1,1,0,1
Rutgers,2007-10-06,5,,Cincinnati,L,22,38,57.9,334,0,43,98,2.3,1,6,2,1,3,4
San Diego State,2007-10-06,5,@,Colorado State,W,14,27,51.9,230,0,44,156,3.5,3,3,2,1,0,1
San Jose State,2007-10-06,6,,Idaho,W,22,30,73.3,302,2,48,134,2.8,2,8,3,0,1,1
South Florida,2007-10-06,5,@,Florida Atlantic,W,17,27,63.0,122,0,44,302,6.9,5,6,1,3,1,4
Stanford,2007-10-06,5,@,Southern California,W,11,30,36.7,149,1,39,86,2.2,1,6,4,0,1,1
Syracuse,2007-10-06,6,,West Virginia,L,6,16,37.5,108,1,37,94,2.5,1,5,0,1,2,3
Temple,2007-10-06,6,,Northern Illinois,W,18,33,54.5,202,0,41,150,3.7,0,5,2,1,1,2
Tennessee,2007-10-06,5,,Georgia,W,18,23,78.3,221,1,44,190,4.3,4,1,1,0,0,0
Texas,2007-10-06,6,N,Oklahoma,L,19,26,73.1,324,2,29,61,2.1,1,8,1,1,1,2
Texas A&M,2007-10-06,6,,Oklahoma State,W,12,21,57.1,218,1,43,150,3.5,2,7,1,0,0,0
Texas Christian,2007-10-06,6,@,Wyoming,L,22,39,56.4,210,2,43,134,3.1,0,7,1,2,1,3
Texas Tech,2007-10-06,6,,Iowa State,W,40,49,81.6,460,4,17,29,1.7,1,7,3,1,2,3
Toledo,2007-10-06,6,,Liberty,W,19,23,82.6,226,1,55,267,4.9,4,3,1,0,2,2
Troy,2007-10-06,6,@,Florida International,W,24,39,61.5,195,1,39,299,7.7,2,8,2,0,0,0
Tulane,2007-10-06,5,@,Army,L,16,25,64.0,154,0,45,247,5.5,2,13,5,1,0,1
Tulsa,2007-10-06,5,@,Texas-El Paso,L,27,45,60.0,409,2,43,239,5.6,4,12,1,1,2,3
UAB,2007-10-06,5,@,Mississippi State,L,16,35,45.7,217,1,23,71,3.1,0,5,1,0,1,1
UCF,2007-10-06,5,@,East Carolina,L,28,48,58.3,313,2,42,182,4.3,2,5,1,2,3,5
UCLA,2007-10-06,6,,Notre Dame,L,16,38,42.1,193,0,37,89,2.4,0,7,3,3,4,7
UNLV,2007-10-06,6,@,Air Force,L,24,39,61.5,287,0,47,184,3.9,2,1,1,1,0,1
USC,2007-10-06,5,,Stanford,L,24,41,58.5,364,2,38,95,2.5,1,4,4,1,4,5
Utah State,2007-10-06,6,@,Hawaii,L,21,29,72.4,247,2,44,123,2.8,1,6,1,1,0,1
UTEP,2007-10-06,6,,Tulsa,W,23,29,79.3,351,4,48,219,4.6,3,4,0,1,0,1
Vanderbilt,2007-10-06,5,@,Auburn,L,12,31,38.7,88,0,38,133,3.5,1,3,1,0,1,1
Virginia,2007-10-06,6,@,Middle Tennessee State,W,22,38,57.9,223,1,37,151,4.1,2,5,2,0,1,1
Virginia Tech,2007-10-06,6,@,Clemson,W,7,14,50.0,65,1,41,154,3.8,1,11,4,0,0,0
Wake Forest,2007-10-06,5,@,Duke,W,22,30,73.3,221,0,42,115,2.7,4,8,4,0,1,1
Washington State,2007-10-06,6,,Arizona State,L,27,51,52.9,369,2,25,82,3.3,0,14,7,0,1,1
West Virginia,2007-10-06,6,@,Syracuse,W,18,21,85.7,235,1,54,251,4.6,5,4,2,0,0,0
Western Michigan,2007-10-06,6,,Akron,L,27,40,67.5,375,3,44,116,2.6,2,4,2,2,0,2
Wisconsin,2007-10-06,6,@,Illinois,L,27,49,55.1,392,2,31,127,4.1,1,5,1,0,2,2
Wyoming,2007-10-06,5,,Texas Christian,W,12,26,46.2,134,2,51,232,4.5,1,8,3,1,1,2
Boise State,2007-10-07,5,,New Mexico State,W,24,36,66.7,371,5,43,233,5.4,3,12,7,0,0,0
New Mexico State,2007-10-07,6,@,Boise State,L,15,28,53.6,108,0,26,-19,-0.7,0,4,0,0,3,3
Navy,2007-10-10,6,@,Pittsburgh,W,9,14,64.3,166,2,70,331,4.7,4,4,0,0,0,0
Pitt,2007-10-10,6,,Navy,L,20,28,71.4,191,1,48,227,4.7,5,3,2,0,1,1
Florida State,2007-10-11,6,@,Wake Forest,L,24,48,50.0,283,2,24,47,2.0,1,16,1,2,2,4
Wake Forest,2007-10-11,6,,Florida State,W,19,27,70.4,215,2,48,180,3.8,1,8,0,1,2,3
Hawaii,2007-10-12,7,@,San Jose State,W,44,75,58.7,545,4,26,56,2.2,2,11,2,0,4,4
San Jose State,2007-10-12,7,,Hawaii,L,27,47,57.4,302,2,25,42,1.7,1,8,4,1,3,4
Air Force,2007-10-13,7,@,Colorado State,W,3,5,60.0,52,1,69,385,5.6,4,5,0,1,0,1
Akron,2007-10-13,7,,Temple,L,12,21,57.1,145,2,37,152,4.1,0,5,3,0,2,2
Alabama,2007-10-13,7,@,Mississippi,W,26,40,65.0,265,0,40,113,2.8,3,7,4,1,1,2
Arizona,2007-10-13,7,@,Southern California,L,30,43,69.8,233,0,16,22,1.4,1,13,3,3,0,3
Arizona State,2007-10-13,7,,Washington,W,20,31,64.5,227,2,49,296,6.0,2,6,3,0,1,1
Arkansas,2007-10-13,6,,Auburn,L,13,27,48.1,126,1,25,67,2.7,0,8,1,0,1,1
Arkansas State,2007-10-13,6,,Louisiana,W,17,23,73.9,275,5,62,406,6.5,2,4,1,1,0,1
Army,2007-10-13,7,@,Central Michigan,L,24,35,68.6,283,3,38,114,3.0,0,2,0,2,5,7
Auburn,2007-10-13,7,@,Arkansas,W,13,23,56.5,101,0,53,189,3.6,0,4,2,1,0,1
Ball State,2007-10-13,7,,Western Kentucky,W,21,31,67.7,288,3,29,75,2.6,2,7,2,2,1,3
Baylor,2007-10-13,7,@,Kansas,L,22,43,51.2,154,0,19,48,2.5,0,5,4,1,4,5
Boston College,2007-10-13,7,@,Notre Dame,W,32,49,65.3,291,2,34,168,4.9,2,2,2,0,1,1
Bowling Green State,2007-10-13,6,@,Miami (OH),L,19,32,59.4,207,1,26,25,1.0,1,7,3,2,1,3
Brigham Young,2007-10-13,6,@,Nevada-Las Vegas,W,21,33,63.6,214,1,45,227,5.0,2,5,0,1,3,4
Buffalo,2007-10-13,7,,Toledo,W,9,17,52.9,185,3,42,250,6.0,3,13,2,2,0,2
California,2007-10-13,6,,Oregon State,L,20,37,54.1,294,2,39,184,4.7,2,4,1,2,1,3
Central Michigan,2007-10-13,7,,Army,W,30,39,76.9,251,2,36,177,4.9,4,6,2,0,1,1
Cincinnati,2007-10-13,7,,Louisville,L,26,46,56.5,324,3,33,136,4.1,0,8,4,2,2,4
Colorado,2007-10-13,7,@,Kansas State,L,19,41,46.3,223,1,36,188,5.2,1,3,0,1,3,4
Colorado State,2007-10-13,6,,Air Force,L,16,29,55.2,156,1,43,224,5.2,1,3,1,0,4,4
Connecticut,2007-10-13,6,@,Virginia,L,17,33,51.5,176,1,33,78,2.4,0,6,2,2,0,2
Duke,2007-10-13,7,,Virginia Tech,L,14,28,50.0,122,1,36,72,2.0,1,11,4,2,1,3
East Carolina,2007-10-13,7,@,Texas-El Paso,W,19,34,55.9,299,2,32,208,6.5,2,8,3,0,4,4
Eastern Michigan,2007-10-13,7,@,Ohio,L,23,35,65.7,248,5,40,177,4.4,0,4,1,0,0,0
Fresno State,2007-10-13,6,@,Idaho,W,17,22,77.3,178,0,47,238,5.1,4,8,1,2,0,2
Georgia,2007-10-13,7,@,Vanderbilt,W,16,31,51.6,201,1,35,167,4.8,1,8,3,0,0,0
Georgia Tech,2007-10-13,7,@,Miami (FL),W,11,29,37.9,114,0,50,264,5.3,2,5,1,0,1,1
Houston,2007-10-13,6,,Rice,W,26,36,72.2,474,3,45,274,6.1,5,7,1,3,2,5
Idaho,2007-10-13,7,,Fresno State,L,9,26,34.6,144,2,45,279,6.2,1,5,1,2,0,2
Illinois,2007-10-13,7,@,Iowa,L,12,20,60.0,150,0,35,137,3.9,0,5,2,1,1,2
Indiana,2007-10-13,7,@,Michigan State,L,13,19,68.4,171,1,17,22,1.3,1,5,3,2,0,2
Iowa,2007-10-13,7,,Illinois,W,17,25,68.0,182,1,47,141,3.0,0,5,1,1,0,1
Iowa State,2007-10-13,7,,Texas,L,19,37,51.4,135,0,29,93,3.2,0,3,1,1,2,3
Kansas,2007-10-13,6,,Baylor,W,18,37,48.6,211,2,50,236,4.7,4,5,1,0,0,0
Kansas State,2007-10-13,6,,Colorado,W,15,28,53.6,214,1,39,249,6.4,3,4,2,0,0,0
Kent State,2007-10-13,7,@,Ohio State,L,6,15,40.0,62,0,48,161,3.4,0,5,2,1,1,2
Kentucky,2007-10-13,7,,Louisiana State,W,21,38,55.3,250,3,41,125,3.0,2,8,3,0,2,2
Louisiana,2007-10-13,7,@,Arkansas State,L,7,20,35.0,137,1,27,133,4.9,1,2,1,0,0,0
Louisiana Tech,2007-10-13,6,,New Mexico State,W,27,47,57.4,269,2,26,98,3.8,0,12,2,0,0,0
Louisiana-Monroe,2007-10-13,6,@,North Texas,L,21,45,46.7,291,3,40,130,3.3,0,6,4,0,3,3
Louisville,2007-10-13,7,@,Cincinnati,W,28,38,73.7,350,3,38,97,2.6,1,5,1,0,0,0
LSU,2007-10-13,7,@,Kentucky,L,18,37,48.6,142,1,50,261,5.2,3,4,0,0,1,1
Marshall,2007-10-13,6,@,Tulsa,L,21,37,56.8,260,2,38,184,4.8,2,7,2,0,0,0
Memphis,2007-10-13,6,,Middle Tennessee State,L,14,36,38.9,157,1,28,91,3.3,0,7,0,1,0,1
Miami (FL),2007-10-13,7,,Georgia Tech,L,8,18,44.4,56,1,38,167,4.4,1,2,0,0,0,0
Miami (OH),2007-10-13,7,,Bowling Green State,W,16,24,66.7,237,1,53,262,4.9,5,10,6,1,0,1
Michigan,2007-10-13,7,,Purdue,W,22,30,73.3,269,2,43,189,4.4,4,6,2,2,0,2
Michigan State,2007-10-13,7,,Indiana,W,20,23,87.0,190,1,67,368,5.5,5,7,5,1,0,1
Middle Tennessee State,2007-10-13,7,@,Memphis,W,16,27,59.3,230,1,47,260,5.5,2,5,2,2,2,4
Minnesota,2007-10-13,7,@,Northwestern,L,25,38,65.8,341,5,44,239,5.4,2,2,0,0,2,2
Mississippi State,2007-10-13,7,,Tennessee,L,18,33,54.5,203,2,36,135,3.8,1,7,0,0,0,0
Missouri,2007-10-13,6,@,Oklahoma,L,38,49,77.6,361,1,30,57,1.9,3,5,1,1,3,4
Nebraska,2007-10-13,7,,Oklahoma State,L,10,18,55.6,129,2,50,206,4.1,0,6,0,1,2,3
