School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
New Mexico State,2016-11-26,11,,Appalachian State,L,4,37
North Texas,2016-11-26,12,@,Texas-El Paso,L,7,52
Northwestern,2016-11-26,12,,Illinois,W,3,21
Notre Dame,2016-11-26,12,@,Southern California,L,6,45
Ohio State,2016-11-26,12,,Michigan,W,3,27
Old Dominion,2016-11-26,12,,Florida International,W,4,28
Ole Miss,2016-11-26,12,,Mississippi State,L,8,55
Oregon,2016-11-26,12,@,Oregon State,L,5,34
Oregon State,2016-11-26,12,,Oregon,W,3,24
Penn State,2016-11-26,12,,Michigan State,W,0,12
Pitt,2016-11-26,12,,Syracuse,W,9,61
Purdue,2016-11-26,12,@,Indiana,L,3,26
Rice,2016-11-26,12,@,Stanford,L,5,41
Rutgers,2016-11-26,12,@,Maryland,L,4,31
San Diego State,2016-11-26,12,,Colorado State,L,9,63
San Jose State,2016-11-26,12,@,Fresno State,W,2,14
SMU,2016-11-26,12,,Navy,L,11,75
South Alabama,2016-11-26,11,@,Idaho,L,5,38
South Carolina,2016-11-26,12,@,Clemson,L,8,56
South Florida,2016-11-26,12,,Central Florida,W,4,31
Stanford,2016-11-26,12,,Rice,W,2,17
Syracuse,2016-11-26,12,@,Pittsburgh,L,11,76
Temple,2016-11-26,12,,East Carolina,W,1,10
Tennessee,2016-11-26,12,@,Vanderbilt,L,6,45
Texas State,2016-11-26,11,,Troy,L,5,40
Troy,2016-11-26,11,@,Texas State,W,1,7
Tulane,2016-11-26,12,@,Connecticut,W,2,13
UCF,2016-11-26,12,@,South Florida,L,6,48
UCLA,2016-11-26,12,@,California,L,3,36
UNLV,2016-11-26,12,,Nevada,L,5,45
USC,2016-11-26,12,,Notre Dame,W,4,27
Utah,2016-11-26,12,@,Colorado,L,3,27
Utah State,2016-11-26,12,@,Brigham Young,L,4,28
UTEP,2016-11-26,12,,North Texas,W,3,24
UTSA,2016-11-26,12,,Charlotte,W,2,14
Vanderbilt,2016-11-26,12,,Tennessee,W,4,34
Virginia,2016-11-26,12,@,Virginia Tech,L,7,52
Virginia Tech,2016-11-26,12,,Virginia,W,1,10
Wake Forest,2016-11-26,12,,Boston College,L,2,17
West Virginia,2016-11-26,11,@,Iowa State,W,1,19
Western Kentucky,2016-11-26,12,@,Marshall,W,1,6
Wisconsin,2016-11-26,12,,Minnesota,W,2,17
Wyoming,2016-11-26,12,@,New Mexico,L,8,56
Colorado,2016-12-02,13,N,Washington,L,5,41
Ohio,2016-12-02,13,N,Western Michigan,L,2,29
Washington,2016-12-02,13,N,Colorado,W,1,10
Western Michigan,2016-12-02,13,N,Ohio,W,3,23
Alabama,2016-12-03,13,N,Florida,W,2,16
Arkansas State,2016-12-03,12,@,Texas State,W,2,14
Baylor,2016-12-03,12,@,West Virginia,L,3,24
Clemson,2016-12-03,13,N,Virginia Tech,W,5,35
Florida,2016-12-03,12,N,Alabama,L,7,54
Georgia Southern,2016-12-03,12,,Troy,W,3,24
Georgia State,2016-12-03,12,@,Idaho,L,4,37
Idaho,2016-12-03,12,,Georgia State,W,2,12
Kansas State,2016-12-03,12,@,Texas Christian,W,0,6
Louisiana,2016-12-03,12,@,Louisiana-Monroe,W,0,3
Louisiana Tech,2016-12-03,13,@,Western Kentucky,L,7,58
Louisiana-Monroe,2016-12-03,12,,Louisiana,L,3,30
Navy,2016-12-03,12,,Temple,L,4,34
New Mexico State,2016-12-03,12,@,South Alabama,L,5,35
Oklahoma,2016-12-03,12,,Oklahoma State,W,2,20
Oklahoma State,2016-12-03,12,@,Oklahoma,L,5,38
Penn State,2016-12-03,13,N,Wisconsin,W,4,31
San Diego State,2016-12-03,13,@,Wyoming,W,3,24
South Alabama,2016-12-03,12,,New Mexico State,W,4,28
Temple,2016-12-03,13,@,Navy,W,1,10
Texas Christian,2016-12-03,12,,Kansas State,L,4,30
Texas State,2016-12-03,12,,Arkansas State,L,5,36
Troy,2016-12-03,12,@,Georgia Southern,L,4,28
Virginia Tech,2016-12-03,13,N,Clemson,L,6,42
West Virginia,2016-12-03,12,,Baylor,W,3,21
Western Kentucky,2016-12-03,13,,Louisiana Tech,W,5,44
Wisconsin,2016-12-03,13,N,Penn State,L,5,38
Wyoming,2016-12-03,13,,San Diego State,L,3,27
Army,2016-12-10,12,N,Navy,W,2,17
Navy,2016-12-10,13,N,Army,L,3,21
Appalachian State,2016-12-17,13,N,Toledo,W,4,28
Arkansas State,2016-12-17,13,N,Central Florida,W,1,13
Houston,2016-12-17,13,N,San Diego State,L,4,34
Louisiana,2016-12-17,13,N,Southern Mississippi,L,4,28
New Mexico,2016-12-17,13,N,Texas-San Antonio,W,2,20
San Diego State,2016-12-17,14,N,Houston,W,1,10
Southern Mississippi,2016-12-17,13,N,Louisiana,W,3,21
Toledo,2016-12-17,13,N,Appalachian State,L,4,31
UCF,2016-12-17,13,N,Arkansas State,L,4,31
UTSA,2016-12-17,13,N,New Mexico,L,3,23
Central Michigan,2016-12-19,13,N,Tulsa,L,7,55
Tulsa,2016-12-19,13,N,Central Michigan,W,1,10
Memphis,2016-12-20,13,N,Western Kentucky,L,7,51
Western Kentucky,2016-12-20,14,N,Memphis,W,4,31
Brigham Young,2016-12-21,13,N,Wyoming,W,3,21
Wyoming,2016-12-21,14,N,Brigham Young,L,3,24
Colorado State,2016-12-22,13,N,Idaho,L,9,61
Idaho,2016-12-22,13,N,Colorado State,W,7,50
Eastern Michigan,2016-12-23,13,N,Old Dominion,L,3,24
Louisiana Tech,2016-12-23,14,N,Navy,W,6,45
Navy,2016-12-23,14,N,Louisiana Tech,L,6,48
Ohio,2016-12-23,14,N,Troy,L,4,28
Old Dominion,2016-12-23,13,N,Eastern Michigan,W,2,20
Troy,2016-12-23,13,N,Ohio,W,2,23
Hawaii,2016-12-24,14,N,Middle Tennessee State,W,5,35
Middle Tennessee State,2016-12-24,13,N,Hawaii,L,7,52
Boston College,2016-12-26,13,N,Maryland,W,4,30
Maryland,2016-12-26,13,N,Boston College,L,5,36
Miami (OH),2016-12-26,13,N,Mississippi State,L,2,17
Mississippi State,2016-12-26,13,N,Miami (OH),W,2,16
North Carolina State,2016-12-26,13,N,Vanderbilt,W,2,17
Vanderbilt,2016-12-26,13,N,North Carolina State,L,6,41
Army,2016-12-27,13,N,North Texas,W,4,31
Baylor,2016-12-27,13,N,Boise State,W,1,12
Boise State,2016-12-27,13,N,Baylor,L,4,31
Minnesota,2016-12-27,13,N,Washington State,W,1,12
North Texas,2016-12-27,13,N,Army,L,6,38
Temple,2016-12-27,14,N,Wake Forest,L,4,34
Wake Forest,2016-12-27,13,N,Temple,W,2,26
Washington State,2016-12-27,13,N,Minnesota,L,2,17
Indiana,2016-12-28,13,N,Utah,L,2,26
Kansas State,2016-12-28,13,N,Texas A&M,W,4,28
Miami (FL),2016-12-28,13,N,West Virginia,W,2,14
Northwestern,2016-12-28,13,N,Pittsburgh,W,3,24
Pitt,2016-12-28,13,N,Northwestern,L,4,31
Texas A&M,2016-12-28,13,N,Kansas State,L,4,33
Utah,2016-12-28,13,N,Indiana,W,3,24
West Virginia,2016-12-28,13,N,Miami (FL),L,4,31
Arkansas,2016-12-29,13,N,Virginia Tech,L,5,35
Colorado,2016-12-29,14,N,Oklahoma State,L,5,38
Oklahoma State,2016-12-29,13,N,Colorado,W,1,8
South Carolina,2016-12-29,13,N,South Florida,L,6,46
South Florida,2016-12-29,13,N,South Carolina,W,5,39
Virginia Tech,2016-12-29,14,N,Arkansas,W,3,24
Air Force,2016-12-30,13,N,South Alabama,W,3,21
Florida State,2016-12-30,13,N,Michigan,W,3,32
Georgia,2016-12-30,13,N,Texas Christian,W,3,23
Michigan,2016-12-30,13,N,Florida State,L,4,33
Nebraska,2016-12-30,13,N,Tennessee,L,5,38
North Carolina,2016-12-30,13,N,Stanford,L,2,25
South Alabama,2016-12-30,13,N,Air Force,L,5,45
Stanford,2016-12-30,13,N,North Carolina,W,3,23
Tennessee,2016-12-30,13,N,Nebraska,W,3,24
Texas Christian,2016-12-30,13,N,Georgia,L,4,31
Alabama,2016-12-31,14,N,Washington,W,1,7
Clemson,2016-12-31,14,N,Ohio State,W,0,0
Georgia Tech,2016-12-31,13,N,Kentucky,W,2,18
Kentucky,2016-12-31,13,N,Georgia Tech,L,3,33
Louisville,2016-12-31,13,N,Louisiana State,L,3,29
LSU,2016-12-31,12,N,Louisville,W,0,9
Ohio State,2016-12-31,13,N,Clemson,L,4,31
Washington,2016-12-31,14,N,Alabama,L,3,24
Auburn,2017-01-02,13,N,Oklahoma,L,5,35
Florida,2017-01-02,13,N,Iowa,W,0,3
Iowa,2017-01-02,13,N,Florida,L,3,30
Oklahoma,2017-01-02,13,N,Auburn,W,2,19
Penn State,2017-01-02,14,N,Southern California,L,6,52
USC,2017-01-02,13,N,Penn State,W,7,49
Western Michigan,2017-01-02,14,N,Wisconsin,L,3,24
Wisconsin,2017-01-02,14,N,Western Michigan,W,2,16
Alabama,2017-01-09,15,N,Clemson,L,5,35
Clemson,2017-01-09,15,N,Alabama,W,4,31
