School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,Fum,Pass Int,Turnovers
Fresno State,2004-11-12,9,,Hawaii,W,8,11,72.7,176,1,64,503,7.9,9,2,1,3
Hawaii,2004-11-12,9,@,Fresno State,L,26,45,57.8,167,1,22,106,4.8,1,2,2,4
Memphis,2004-11-12,9,,Southern Mississippi,W,21,37,56.8,247,1,42,280,6.7,3,1,1,2
Southern Mississippi,2004-11-12,8,@,Memphis,L,17,38,44.7,202,2,35,141,4.0,1,0,1,1
Air Force,2004-11-13,10,,San Diego State,L,10,20,50.0,133,0,65,353,5.4,4,4,2,6
Akron,2004-11-13,10,@,Ohio,W,15,22,68.2,190,1,44,102,2.3,2,0,0,0
Alabama,2004-11-13,10,@,Louisiana State,L,7,15,46.7,114,0,43,82,1.9,1,1,1,2
Arizona,2004-11-13,10,@,Southern California,L,15,32,46.9,165,1,25,90,3.6,0,0,2,2
Arizona State,2004-11-13,10,,Washington State,W,27,43,62.8,366,5,43,141,3.3,1,1,0,1
Arkansas,2004-11-13,9,,Mississippi,W,13,20,65.0,155,2,51,297,5.8,3,0,0,0
Army,2004-11-13,9,@,Tulane,L,22,41,53.7,232,1,27,88,3.3,2,0,2,2
Auburn,2004-11-13,10,,Georgia,W,19,23,82.6,218,2,37,186,5.0,1,0,1,1
Ball State,2004-11-13,10,,Central Florida,W,12,20,60.0,117,2,31,137,4.4,1,0,1,1
Baylor,2004-11-13,10,@,Oklahoma State,L,19,39,48.7,271,2,33,127,3.8,1,0,1,1
Boise State,2004-11-13,9,@,San Jose State,W,15,24,62.5,200,0,56,280,5.0,8,1,1,2
Boston College,2004-11-13,9,@,West Virginia,W,18,30,60.0,162,2,36,81,2.3,0,0,0,0
Bowling Green State,2004-11-13,10,,Marshall,W,24,37,64.9,389,5,35,154,4.4,2,1,1,2
Brigham Young,2004-11-13,10,,New Mexico,L,23,38,60.5,259,2,34,58,1.7,0,2,1,3
Buffalo,2004-11-13,10,,Central Michigan,W,7,22,31.8,164,0,48,223,4.6,4,1,1,2
California,2004-11-13,9,@,Washington,W,13,24,54.2,175,2,44,304,6.9,3,0,2,2
Central Michigan,2004-11-13,10,@,Buffalo,L,24,45,53.3,245,1,39,56,1.4,0,1,1,2
Clemson,2004-11-13,10,@,Duke,L,12,27,44.4,117,0,35,133,3.8,1,2,2,4
Colorado,2004-11-13,10,,Kansas State,W,15,27,55.6,225,2,36,157,4.4,3,0,1,1
Colorado State,2004-11-13,10,,Nevada-Las Vegas,W,14,19,73.7,255,3,40,129,3.2,2,0,0,0
Connecticut,2004-11-13,9,@,Georgia Tech,L,28,49,57.1,205,0,24,20,0.8,1,0,0,0
Duke,2004-11-13,10,,Clemson,W,20,32,62.5,213,1,38,21,0.6,0,0,1,1
East Carolina,2004-11-13,9,@,South Florida,L,15,27,55.6,156,1,30,91,3.0,0,0,2,2
Eastern Michigan,2004-11-13,10,@,Kent State,L,17,34,50.0,129,0,29,127,4.4,1,1,1,2
Florida,2004-11-13,10,,South Carolina,W,18,31,58.1,319,6,28,92,3.3,0,0,2,2
Florida Atlantic,2004-11-13,9,,New Mexico State,L,10,23,43.5,132,1,45,161,3.6,0,3,1,4
Florida International,2004-11-13,7,,Georgia Southern,L,27,37,73.0,281,2,33,187,5.7,2,1,2,3
Georgia,2004-11-13,10,@,Auburn,L,17,27,63.0,194,1,29,85,2.9,0,1,1,2
Georgia Tech,2004-11-13,9,,Connecticut,W,22,38,57.9,288,2,37,122,3.3,0,1,0,1
Houston,2004-11-13,10,@,Alabama-Birmingham,L,19,39,48.7,196,0,48,102,2.1,1,0,0,0
Idaho,2004-11-13,11,@,North Texas,L,24,42,57.1,328,2,36,98,2.7,2,0,3,3
Indiana,2004-11-13,10,,Penn State,L,11,22,50.0,137,0,46,138,3.0,1,0,1,1
Iowa,2004-11-13,10,@,Minnesota,W,24,39,61.5,333,2,27,6,0.2,0,0,0,0
Kansas,2004-11-13,10,,Texas,L,23,41,56.1,308,1,27,40,1.5,1,1,1,2
Kansas State,2004-11-13,10,@,Colorado,L,22,34,64.7,212,1,41,160,3.9,2,1,1,2
Kent State,2004-11-13,10,,Eastern Michigan,W,29,35,82.9,325,4,41,250,6.1,4,0,0,0
Kentucky,2004-11-13,10,,Vanderbilt,W,18,30,60.0,125,2,35,164,4.7,0,0,0,0
Louisiana,2004-11-13,10,,Troy,L,17,35,48.6,147,0,33,135,4.1,1,0,3,3
Louisiana Tech,2004-11-13,10,,Tulsa,W,11,26,42.3,164,1,43,269,6.3,3,2,0,2
Louisiana-Monroe,2004-11-13,10,@,Middle Tennessee State,L,25,47,53.2,291,2,36,137,3.8,1,0,2,2
LSU,2004-11-13,9,,Alabama,W,6,14,42.9,91,1,44,192,4.4,1,1,0,1
Marshall,2004-11-13,10,@,Bowling Green State,L,35,56,62.5,363,2,30,98,3.3,3,1,3,4
Miami (FL),2004-11-13,9,@,Virginia,W,18,33,54.5,177,2,40,203,5.1,1,0,0,0
Miami (OH),2004-11-13,10,@,Western Michigan,W,23,33,69.7,349,2,37,203,5.5,4,0,1,1
Michigan,2004-11-13,10,,Northwestern,W,20,29,69.0,190,2,39,231,5.9,3,0,0,0
Michigan State,2004-11-13,10,,Wisconsin,W,10,20,50.0,121,3,44,430,9.8,3,0,1,1
Middle Tennessee State,2004-11-13,10,,Louisiana-Monroe,W,26,37,70.3,241,2,38,213,5.6,2,1,0,1
Minnesota,2004-11-13,11,,Iowa,L,9,17,52.9,73,0,54,337,6.2,3,1,3,4
Nebraska,2004-11-13,10,@,Oklahoma,L,8,13,61.5,73,0,40,201,5.0,0,0,1,1
Nevada,2004-11-13,10,@,Southern Methodist,L,30,48,62.5,354,2,26,86,3.3,0,3,1,4
New Mexico,2004-11-13,10,@,Brigham Young,W,7,12,58.3,143,1,46,114,2.5,2,0,1,1
New Mexico State,2004-11-13,10,@,Florida Atlantic,W,18,31,58.1,239,2,44,190,4.3,3,0,0,0
North Carolina,2004-11-13,10,@,Wake Forest,W,19,37,51.4,234,2,38,166,4.4,2,1,1,2
North Texas,2004-11-13,10,,Idaho,W,13,18,72.2,168,2,44,334,7.6,4,0,0,0
Northwestern,2004-11-13,10,@,Michigan,L,24,44,54.5,215,1,34,190,5.6,1,0,0,0
Notre Dame,2004-11-13,10,,Pittsburgh,L,15,26,57.7,259,3,34,179,5.3,2,0,2,2
Ohio,2004-11-13,11,,Akron,L,14,27,51.9,157,0,38,138,3.6,2,3,2,5
Ohio State,2004-11-13,10,@,Purdue,L,14,29,48.3,192,1,30,146,4.9,1,1,3,4
Oklahoma,2004-11-13,10,,Nebraska,W,30,36,83.3,413,3,31,98,3.2,1,0,0,0
Oklahoma State,2004-11-13,10,,Baylor,W,8,15,53.3,164,2,54,305,5.6,4,0,0,0
Ole Miss,2004-11-13,9,@,Arkansas,L,15,34,44.1,168,0,28,175,6.3,0,1,0,1
Oregon,2004-11-13,10,,UCLA,L,15,29,51.7,192,1,29,145,5.0,1,0,2,2
Oregon State,2004-11-13,10,@,Stanford,W,29,42,69.0,334,3,38,36,0.9,0,0,4,4
Penn State,2004-11-13,10,@,Indiana,W,12,24,50.0,182,1,40,131,3.3,2,0,2,2
Pitt,2004-11-13,9,@,Notre Dame,W,26,42,61.9,334,5,38,98,2.6,0,1,0,1
Purdue,2004-11-13,10,,Ohio State,W,29,42,69.0,264,3,43,120,2.8,0,0,1,1
Rice,2004-11-13,10,@,Texas-El Paso,L,6,14,42.9,97,1,79,312,3.9,2,2,1,3
San Diego State,2004-11-13,10,@,Air Force,W,17,33,51.5,232,2,43,224,5.2,2,1,1,2
San Jose State,2004-11-13,9,,Boise State,L,16,33,48.5,288,2,58,179,3.1,5,1,1,2
SMU,2004-11-13,10,,Nevada,W,14,23,60.9,230,1,52,170,3.3,2,2,2,4
South Carolina,2004-11-13,10,@,Florida,L,14,29,48.3,132,1,42,147,3.5,1,0,4,4
South Florida,2004-11-13,8,,East Carolina,W,12,16,75.0,233,0,56,276,4.9,4,3,0,3
Stanford,2004-11-13,10,,Oregon State,L,17,45,37.8,247,2,21,1,0.0,0,0,1,1
Syracuse,2004-11-13,10,@,Temple,L,20,35,57.1,240,0,36,235,6.5,3,2,1,3
Temple,2004-11-13,10,,Syracuse,W,11,20,55.0,181,1,58,285,4.9,3,0,0,0
Texas,2004-11-13,10,@,Kansas,W,22,40,55.0,289,1,49,292,6.0,2,0,2,2
Texas A&M,2004-11-13,10,,Texas Tech,W,16,27,59.3,254,1,38,182,4.8,3,0,0,0
Texas Tech,2004-11-13,10,@,Texas A&M,L,31,50,62.0,294,2,26,117,4.5,1,0,3,3
Troy,2004-11-13,10,@,Louisiana,W,9,14,64.3,100,0,51,196,3.8,1,1,0,1
Tulane,2004-11-13,9,,Army,W,23,32,71.9,350,2,48,243,5.1,4,1,1,2
Tulsa,2004-11-13,10,@,Louisiana Tech,L,13,27,48.1,156,1,47,198,4.2,2,4,2,6
UAB,2004-11-13,9,,Houston,W,14,25,56.0,238,2,31,120,3.9,1,1,1,2
UCF,2004-11-13,10,@,Ball State,L,13,21,61.9,131,1,53,196,3.7,1,1,0,1
UCLA,2004-11-13,10,@,Oregon,W,12,22,54.5,215,1,56,227,4.1,2,1,0,1
UNLV,2004-11-13,10,@,Colorado State,L,11,28,39.3,108,0,41,179,4.4,1,2,1,3
USC,2004-11-13,10,,Arizona,W,31,40,77.5,369,3,38,216,5.7,4,3,0,3
Utah,2004-11-13,10,@,Wyoming,W,17,27,63.0,244,3,42,244,5.8,3,1,0,1
UTEP,2004-11-13,9,,Rice,W,19,28,67.9,191,3,28,83,3.0,1,2,1,3
Vanderbilt,2004-11-13,10,@,Kentucky,L,16,32,50.0,202,1,43,172,4.0,1,1,0,1
Virginia,2004-11-13,9,,Miami (FL),L,10,25,40.0,94,1,36,221,6.1,2,0,2,2
Wake Forest,2004-11-13,9,,North Carolina,L,12,29,41.4,109,0,49,226,4.6,2,0,1,1
Washington,2004-11-13,10,,California,L,20,44,45.5,328,1,33,84,2.5,0,1,3,4
Washington State,2004-11-13,10,@,Arizona State,L,20,37,54.1,236,1,35,141,4.0,2,1,1,2
West Virginia,2004-11-13,10,,Boston College,L,21,37,56.8,224,1,50,238,4.8,1,1,2,3
Western Michigan,2004-11-13,10,,Miami (OH),L,21,37,56.8,254,3,27,57,2.1,0,0,0,0
Wisconsin,2004-11-13,10,@,Michigan State,L,21,39,53.8,179,0,41,217,5.3,2,1,0,1
Wyoming,2004-11-13,10,,Utah,L,17,28,60.7,278,2,39,132,3.4,2,1,2,3
Arkansas State,2004-11-18,11,,North Texas,L,9,24,37.5,101,0,31,139,4.5,1,2,1,3
Maryland,2004-11-18,10,@,Virginia Tech,L,16,31,51.6,141,0,30,56,1.9,0,1,4,5
North Texas,2004-11-18,11,@,Arkansas State,W,17,25,68.0,200,3,44,202,4.6,1,0,0,0
Virginia Tech,2004-11-18,10,,Maryland,W,8,14,57.1,137,2,50,239,4.8,4,0,0,0
Air Force,2004-11-20,11,,Colorado State,W,11,19,57.9,203,2,70,373,5.3,5,0,0,0
Akron,2004-11-20,11,,Miami (OH),L,26,43,60.5,436,3,28,10,0.4,0,0,0,0
Alabama,2004-11-20,11,,Auburn,L,17,30,56.7,226,1,31,50,1.6,0,0,1,1
Arkansas,2004-11-20,10,@,Mississippi State,W,18,27,66.7,215,0,50,167,3.3,2,0,1,1
Army,2004-11-20,10,,Alabama-Birmingham,L,26,46,56.5,319,1,39,102,2.6,1,1,0,1
Auburn,2004-11-20,11,@,Alabama,W,18,24,75.0,224,1,41,74,1.8,2,1,1,2
Ball State,2004-11-20,11,@,Central Michigan,L,22,34,64.7,397,4,44,115,2.6,1,0,0,0
Baylor,2004-11-20,11,,Oklahoma,L,14,22,63.6,130,0,31,26,0.8,0,1,0,1
Boise State,2004-11-20,10,,Louisiana Tech,W,22,34,64.7,351,1,55,278,5.1,6,2,0,2
Boston College,2004-11-20,10,@,Temple,W,20,30,66.7,236,2,32,183,5.7,2,0,0,0
Brigham Young,2004-11-20,11,@,Utah,L,17,33,51.5,213,2,27,81,3.0,1,1,1,2
Buffalo,2004-11-20,11,@,Connecticut,L,4,21,19.0,35,0,28,61,2.2,0,0,1,1
California,2004-11-20,10,,Stanford,W,14,17,82.4,167,2,51,307,6.0,3,1,0,1
Central Michigan,2004-11-20,11,,Ball State,W,15,23,65.2,208,2,43,223,5.2,4,1,1,2
Cincinnati,2004-11-20,10,,South Florida,W,30,37,81.1,377,3,39,200,5.1,3,1,0,1
Clemson,2004-11-20,11,,South Carolina,W,15,28,53.6,151,0,48,162,3.4,3,0,1,1
Colorado State,2004-11-20,11,@,Air Force,L,17,27,63.0,229,1,28,108,3.9,1,0,1,1
Connecticut,2004-11-20,10,,Buffalo,W,29,39,74.4,285,1,39,192,4.9,2,0,0,0
Duke,2004-11-20,11,,North Carolina,L,19,35,54.3,181,0,25,53,2.1,1,1,1,2
East Carolina,2004-11-20,10,,Memphis,L,27,49,55.1,336,2,28,92,3.3,1,0,4,4
Eastern Michigan,2004-11-20,11,,Northern Illinois,L,23,51,45.1,267,1,28,156,5.6,0,1,5,6
Florida,2004-11-20,11,@,Florida State,W,20,40,50.0,237,1,40,140,3.5,1,1,1,2
Florida A&M,2004-11-20,10,N,Bethune-Cookman,L,25,46,54.3,462,6,43,136,3.2,1,1,1,2
Florida Atlantic,2004-11-20,10,,Illinois State,W,17,27,63.0,176,2,35,85,2.4,1,0,0,0
Florida International,2004-11-20,8,,Western Kentucky,L,27,44,61.4,286,1,32,133,4.2,1,0,3,3
Florida State,2004-11-20,11,,Florida,L,23,49,46.9,314,1,24,34,1.4,0,0,2,2
Fresno State,2004-11-20,10,,Nevada,W,11,18,61.1,171,2,46,279,6.1,5,0,1,1
Georgia Tech,2004-11-20,10,,Virginia,L,19,33,57.6,226,0,34,86,2.5,1,2,2,4
Hawaii,2004-11-20,10,,Idaho,W,27,38,71.1,413,6,25,87,3.5,1,0,3,3
Houston,2004-11-20,11,,Louisville,L,29,44,65.9,375,2,35,71,2.0,1,0,1,1
Idaho,2004-11-20,12,@,Hawaii,L,19,29,65.5,242,3,36,92,2.6,0,2,0,2
Illinois,2004-11-20,11,@,Northwestern,L,20,33,60.6,149,0,49,129,2.6,3,1,0,1
Indiana,2004-11-20,11,@,Purdue,L,21,34,61.8,239,1,39,119,3.1,1,1,0,1
Iowa,2004-11-20,11,,Wisconsin,W,15,24,62.5,186,3,39,76,1.9,0,0,3,3
Iowa State,2004-11-20,10,@,Kansas State,W,16,30,53.3,234,1,43,161,3.7,2,0,0,0
Kansas,2004-11-20,11,@,Missouri,W,24,36,66.7,239,2,42,135,3.2,2,1,1,2
Kansas State,2004-11-20,11,,Iowa State,L,6,18,33.3,58,0,46,257,5.6,3,2,2,4
Louisiana,2004-11-20,11,@,Louisiana-Monroe,L,18,31,58.1,195,1,44,186,4.2,0,1,2,3
Louisiana Tech,2004-11-20,11,@,Boise State,L,16,34,47.1,138,1,33,156,4.7,1,1,2,3
Louisiana-Monroe,2004-11-20,11,,Louisiana,W,17,38,44.7,172,0,32,122,3.8,0,0,1,1
Louisville,2004-11-20,9,@,Houston,W,22,27,81.5,424,4,42,242,5.8,5,0,1,1
LSU,2004-11-20,10,,Mississippi,W,8,24,33.3,81,0,52,360,6.9,3,0,1,1
Marshall,2004-11-20,11,,Western Michigan,W,18,28,64.3,169,1,31,260,8.4,2,1,3,4
Memphis,2004-11-20,10,@,East Carolina,W,21,37,56.8,200,1,45,242,5.4,4,0,1,1
Miami (FL),2004-11-20,10,,Wake Forest,W,19,27,70.4,424,4,39,155,4.0,2,0,0,0
Miami (OH),2004-11-20,11,@,Akron,W,18,28,64.3,208,2,36,229,6.4,2,1,0,1
Michigan,2004-11-20,11,@,Ohio State,L,27,54,50.0,328,2,22,71,3.2,1,0,2,2
Michigan State,2004-11-20,11,@,Penn State,L,20,40,50.0,177,1,33,161,4.9,0,0,5,5
Middle Tennessee State,2004-11-20,11,@,Troy,L,27,46,58.7,193,1,25,139,5.6,1,1,3,4
Mississippi State,2004-11-20,10,,Arkansas,L,20,27,74.1,214,2,31,150,4.8,1,0,0,0
Missouri,2004-11-20,10,,Kansas,L,15,40,37.5,262,2,27,-6,-0.2,0,0,1,1
Navy,2004-11-20,10,,Rutgers,W,4,7,57.1,137,1,67,476,7.1,6,2,0,2
Nevada,2004-11-20,11,@,Fresno State,L,18,32,56.3,186,0,37,166,4.5,2,1,1,2
New Mexico,2004-11-20,11,,Wyoming,W,5,15,33.3,40,0,45,304,6.8,2,1,1,2
New Mexico State,2004-11-20,11,@,Utah State,L,22,41,53.7,332,1,30,114,3.8,2,3,1,4
North Carolina,2004-11-20,11,@,Duke,W,17,24,70.8,201,1,48,285,5.9,3,1,0,1
Northern Illinois,2004-11-20,11,@,Eastern Michigan,W,16,27,59.3,158,2,62,408,6.6,2,0,0,0
Northwestern,2004-11-20,11,,Illinois,W,18,31,58.1,184,1,34,156,4.6,2,0,1,1
Ohio State,2004-11-20,11,,Michigan,W,13,23,56.5,241,2,47,205,4.4,1,0,0,0
Oklahoma,2004-11-20,11,@,Baylor,W,21,34,61.8,199,2,47,302,6.4,3,0,0,0
Ole Miss,2004-11-20,10,@,Louisiana State,L,10,26,38.5,98,0,33,156,4.7,1,0,2,2
Oregon,2004-11-20,11,@,Oregon State,L,13,32,40.6,126,3,40,109,2.7,0,0,3,3
Oregon State,2004-11-20,11,,Oregon,W,25,42,59.5,368,4,37,87,2.4,1,0,1,1
Penn State,2004-11-20,11,,Michigan State,W,11,19,57.9,105,1,50,192,3.8,3,0,1,1
Purdue,2004-11-20,11,,Indiana,W,35,56,62.5,590,7,34,173,5.1,2,1,0,1
Rutgers,2004-11-20,10,@,Navy,L,33,52,63.5,390,2,21,33,1.6,0,2,2,4
San Diego State,2004-11-20,11,,Nevada-Las Vegas,W,16,26,61.5,175,1,31,109,3.5,0,1,0,1
San Jose State,2004-11-20,10,@,Tulsa,L,9,25,36.0,111,1,43,245,5.7,1,0,1,1
SMU,2004-11-20,11,@,Texas-El Paso,L,21,33,63.6,234,2,32,122,3.8,2,0,1,1
South Carolina,2004-11-20,11,@,Clemson,L,9,27,33.3,131,1,28,66,2.4,0,1,1,2
South Florida,2004-11-20,9,@,Cincinnati,L,14,32,43.8,143,1,28,180,6.4,1,0,0,0
Southern Mississippi,2004-11-20,9,@,Texas Christian,L,20,48,41.7,254,0,34,66,1.9,2,1,2,3
Stanford,2004-11-20,11,@,California,L,9,28,32.1,156,0,30,24,0.8,0,1,1,2
Temple,2004-11-20,11,,Boston College,L,26,39,66.7,288,2,37,120,3.2,0,1,1,2
Tennessee,2004-11-20,10,@,Vanderbilt,W,19,30,63.3,189,2,38,236,6.2,3,0,2,2
Texas Christian,2004-11-20,10,,Southern Mississippi,W,19,34,55.9,250,1,48,234,4.9,4,0,1,1
Troy,2004-11-20,11,,Middle Tennessee State,W,8,17,47.1,144,2,43,222,5.2,1,3,0,3
Tulsa,2004-11-20,11,,San Jose State,W,13,18,72.2,147,2,49,295,6.0,2,1,0,1
UAB,2004-11-20,10,@,Army,W,20,32,62.5,199,2,36,158,4.4,0,2,0,2
UNLV,2004-11-20,11,@,San Diego State,L,21,45,46.7,216,0,41,81,2.0,0,2,2,4
Utah,2004-11-20,11,,Brigham Young,W,17,26,65.4,184,1,48,354,7.4,5,0,2,2
Utah State,2004-11-20,11,,New Mexico State,W,23,27,85.2,201,1,49,204,4.2,2,3,1,4
UTEP,2004-11-20,10,,Southern Methodist,W,23,32,71.9,363,5,40,165,4.1,1,0,1,1
Vanderbilt,2004-11-20,11,,Tennessee,L,22,33,66.7,314,3,33,106,3.2,2,2,2,4
Virginia,2004-11-20,10,@,Georgia Tech,W,19,28,67.9,171,0,41,207,5.0,3,0,0,0
Wake Forest,2004-11-20,10,@,Miami (FL),L,5,12,41.7,36,0,43,157,3.7,1,1,0,1
Washington,2004-11-20,11,@,Washington State,L,16,34,47.1,177,2,37,71,1.9,1,1,3,4
Washington State,2004-11-20,11,,Washington,W,15,24,62.5,240,2,44,153,3.5,1,2,0,2
Western Michigan,2004-11-20,11,@,Marshall,L,27,41,65.9,339,2,30,79,2.6,1,0,2,2
Wisconsin,2004-11-20,11,@,Iowa,L,18,39,46.2,145,0,30,41,1.4,1,2,2,4
Wyoming,2004-11-20,11,@,New Mexico,L,20,35,57.1,234,0,40,33,0.8,0,0,1,1
Bowling Green State,2004-11-23,11,@,Toledo,L,36,60,60.0,415,4,34,139,4.1,1,1,0,1
Kent State,2004-11-23,11,@,Central Florida,W,29,39,74.4,426,5,37,113,3.1,1,1,0,1
Toledo,2004-11-23,11,,Bowling Green State,W,24,39,61.5,338,3,39,179,4.6,4,1,2,3
UCF,2004-11-23,11,,Kent State,L,23,34,67.6,337,1,36,72,2.0,2,2,2,4
Connecticut,2004-11-25,11,@,Rutgers,W,19,30,63.3,264,3,48,223,4.6,3,0,2,2
Pitt,2004-11-25,10,,West Virginia,W,14,38,36.8,165,0,35,143,4.1,1,0,1,1
Rutgers,2004-11-25,11,,Connecticut,L,27,40,67.5,366,3,30,88,2.9,1,2,0,2
West Virginia,2004-11-25,11,@,Pittsburgh,L,14,27,51.9,145,0,49,213,4.3,1,0,2,2
Arizona,2004-11-26,11,,Arizona State,W,18,32,56.3,249,3,39,149,3.8,1,1,1,2
Arizona State,2004-11-26,11,@,Arizona,L,31,51,60.8,414,1,29,90,3.1,1,4,1,5
Arkansas,2004-11-26,11,,Louisiana State,L,12,32,37.5,152,2,31,95,3.1,0,0,3,3
Colorado,2004-11-26,11,@,Nebraska,W,18,29,62.1,222,1,48,198,4.1,1,1,1,2
LSU,2004-11-26,11,@,Arkansas,W,10,14,71.4,173,2,53,295,5.6,3,1,0,1
Nebraska,2004-11-26,11,,Colorado,L,29,55,52.7,306,2,23,67,2.9,1,0,4,4
Texas,2004-11-26,11,,Texas A&M,W,12,18,66.7,131,0,61,274,4.5,2,1,0,1
Texas A&M,2004-11-26,11,@,Texas,L,20,38,52.6,247,1,25,31,1.2,0,0,1,1
Boise State,2004-11-27,11,@,Nevada,W,19,27,70.4,271,3,49,287,5.9,3,0,2,2
Boston College,2004-11-27,11,,Syracuse,L,24,51,47.1,200,1,29,71,2.4,0,1,3,4
Cincinnati,2004-11-27,11,@,Louisville,L,8,27,29.6,33,0,57,153,2.7,1,2,2,4
East Carolina,2004-11-27,11,N,North Carolina State,L,10,28,35.7,110,0,38,30,0.8,1,0,2,2
Florida A&M,2004-11-27,11,@,Florida International,L,45,60,75.0,436,0,28,110,3.9,3,4,2,6
Florida Atlantic,2004-11-27,11,,Edward Waters,W,16,25,64.0,293,1,39,95,2.4,4,2,2,4
Florida International,2004-11-27,9,,Florida A&M,W,14,27,51.9,195,2,35,98,2.8,1,0,0,0
Fresno State,2004-11-27,11,@,San Jose State,W,12,19,63.2,228,3,52,313,6.0,6,2,1,3
Georgia,2004-11-27,11,,Georgia Tech,W,11,28,39.3,192,2,33,34,1.0,0,1,0,1
Georgia Tech,2004-11-27,11,@,Georgia,L,16,42,38.1,170,0,35,24,0.7,1,0,0,0
Hawaii,2004-11-27,11,,Northwestern,W,31,58,53.4,405,4,23,93,4.0,2,0,2,2
Iowa State,2004-11-27,11,,Missouri,L,16,29,55.2,206,0,50,143,2.9,2,0,1,1
Kentucky,2004-11-27,11,@,Tennessee,L,20,32,62.5,218,2,29,105,3.6,1,0,1,1
Louisville,2004-11-27,10,,Cincinnati,W,10,15,66.7,134,3,31,357,11.5,4,1,0,1
Maryland,2004-11-27,11,,Wake Forest,W,16,28,57.1,164,0,47,131,2.8,1,1,0,1
Memphis,2004-11-27,11,@,South Florida,W,12,21,57.1,142,1,51,328,6.4,2,0,0,0
Mississippi State,2004-11-27,11,@,Mississippi,L,8,28,28.6,150,0,26,70,2.7,0,2,1,3
Missouri,2004-11-27,11,@,Iowa State,W,13,24,54.2,150,0,50,208,4.2,2,1,1,2
Nevada,2004-11-27,12,,Boise State,L,27,46,58.7,304,1,27,70,2.6,1,1,2,3
North Carolina State,2004-11-27,11,N,East Carolina,W,18,35,51.4,227,3,42,160,3.8,2,3,1,4
Northwestern,2004-11-27,12,@,Hawaii,L,19,41,46.3,319,1,46,216,4.7,3,0,1,1
Notre Dame,2004-11-27,11,@,Southern California,L,15,30,50.0,105,1,37,195,5.3,0,0,0,0
Oklahoma State,2004-11-27,11,@,Texas Tech,L,7,14,50.0,66,0,44,176,4.0,0,0,0,0
Ole Miss,2004-11-27,11,,Mississippi State,W,13,26,50.0,138,1,62,283,4.6,1,1,3,4
San Jose State,2004-11-27,11,,Fresno State,L,12,25,48.0,149,1,42,190,4.5,3,1,0,1
South Florida,2004-11-27,10,,Memphis,L,18,37,48.6,191,0,40,240,6.0,2,0,0,0
Southern Mississippi,2004-11-27,10,,Alabama-Birmingham,W,14,26,53.8,162,2,40,125,3.1,1,1,0,1
Syracuse,2004-11-27,11,@,Boston College,W,9,16,56.3,88,0,52,309,5.9,4,0,2,2
Tennessee,2004-11-27,11,,Kentucky,W,27,43,62.8,402,2,40,204,5.1,3,0,2,2
Texas Christian,2004-11-27,11,,Tulane,L,20,37,54.1,280,1,44,197,4.5,3,1,1,2
Texas Tech,2004-11-27,11,,Oklahoma State,W,31,46,67.4,281,3,33,155,4.7,1,1,1,2
Tulane,2004-11-27,10,@,Texas Christian,W,22,37,59.5,282,5,37,94,2.5,0,0,1,1
Tulsa,2004-11-27,12,,Texas-El Paso,W,9,15,60.0,76,0,54,207,3.8,4,0,1,1
UAB,2004-11-27,11,@,Southern Mississippi,L,11,30,36.7,206,2,31,125,4.0,1,1,1,2
USC,2004-11-27,11,,Notre Dame,W,25,35,71.4,405,5,28,83,3.0,0,0,0,0
UTEP,2004-11-27,11,@,Tulsa,L,21,44,47.7,312,2,38,181,4.8,3,1,3,4
Virginia,2004-11-27,11,@,Virginia Tech,L,8,14,57.1,111,1,46,188,4.1,0,2,0,2
Virginia Tech,2004-11-27,11,,Virginia,W,16,22,72.7,200,2,40,147,3.7,1,1,0,1
Wake Forest,2004-11-27,11,@,Maryland,L,10,22,45.5,123,0,46,149,3.2,1,1,0,1
Louisiana Tech,2004-11-29,12,@,Rice,W,7,11,63.6,174,3,50,242,4.8,2,0,0,0
Rice,2004-11-29,11,,Louisiana Tech,L,5,12,41.7,72,0,59,257,4.4,2,2,1,3
Miami (OH),2004-12-02,12,N,Toledo,L,20,33,60.6,304,3,28,58,2.1,1,0,2,2
Toledo,2004-12-02,12,N,Miami (OH),W,18,25,72.0,251,4,46,186,4.0,0,0,1,1
Army,2004-12-04,11,N,Navy,L,21,42,50.0,170,2,34,149,4.4,0,0,1,1
Auburn,2004-12-04,12,N,Tennessee,W,27,36,75.0,374,3,49,185,3.8,2,1,1,2
California,2004-12-04,11,@,Southern Mississippi,W,15,28,53.6,223,2,44,323,7.3,1,0,1,1
Colorado,2004-12-04,12,N,Oklahoma,L,9,28,32.1,50,0,16,-4,-0.3,0,0,1,1
Florida Atlantic,2004-12-04,12,,Florida International,W,25,34,73.5,311,2,38,105,2.8,0,0,0,0
Florida International,2004-12-04,10,@,Florida Atlantic,L,26,44,59.1,277,1,20,50,2.5,0,0,0,0
Hawaii,2004-12-04,12,,Michigan State,W,29,49,59.2,416,4,23,120,5.2,2,0,0,0
Louisville,2004-12-04,11,@,Tulane,W,27,35,77.1,306,1,45,216,4.8,5,0,0,0
Miami (FL),2004-12-04,11,,Virginia Tech,L,16,31,51.6,139,0,22,51,2.3,1,1,1,2
Michigan State,2004-12-04,12,@,Hawaii,L,22,33,66.7,330,1,49,268,5.5,4,0,0,0
