School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
West Virginia,2013-11-30,12,,Iowa State,L,6,52
Western Kentucky,2013-11-30,12,,Arkansas State,W,4,31
Wisconsin,2013-11-30,12,,Penn State,L,4,31
Wyoming,2013-11-30,12,@,Utah State,L,5,35
Cincinnati,2013-12-05,12,,Louisville,L,4,31
Louisville,2013-12-05,12,@,Cincinnati,W,3,24
Bowling Green State,2013-12-06,13,N,Northern Illinois,W,3,27
Northern Illinois,2013-12-06,13,N,Bowling Green State,L,6,47
Arizona State,2013-12-07,13,,Stanford,L,5,38
Auburn,2013-12-07,13,N,Missouri,W,5,42
Baylor,2013-12-07,12,,Texas,W,1,10
Connecticut,2013-12-07,12,,Memphis,W,1,10
Duke,2013-12-07,13,N,Florida State,L,6,45
Florida State,2013-12-07,13,N,Duke,W,1,7
Fresno State,2013-12-07,13,,Utah State,W,2,17
Louisiana,2013-12-07,11,@,South Alabama,L,3,30
Marshall,2013-12-07,13,@,Rice,L,6,41
Memphis,2013-12-07,12,@,Connecticut,L,6,45
Michigan State,2013-12-07,13,N,Ohio State,W,3,24
Missouri,2013-12-07,13,N,Auburn,L,7,59
Ohio State,2013-12-07,13,N,Michigan State,L,4,34
Oklahoma,2013-12-07,12,@,Oklahoma State,W,3,24
Oklahoma State,2013-12-07,12,,Oklahoma,L,4,33
Rice,2013-12-07,13,,Marshall,W,3,24
Rutgers,2013-12-07,12,,South Florida,W,0,6
SMU,2013-12-07,12,,Central Florida,L,2,17
South Alabama,2013-12-07,11,,Louisiana,W,1,8
South Florida,2013-12-07,12,@,Rutgers,L,4,31
Stanford,2013-12-07,13,@,Arizona State,W,2,14
Texas,2013-12-07,12,@,Baylor,L,3,30
UCF,2013-12-07,12,@,Southern Methodist,W,1,13
Utah State,2013-12-07,13,@,Fresno State,L,3,24
Army,2013-12-14,12,N,Navy,L,4,34
Navy,2013-12-14,12,N,Army,W,1,7
Buffalo,2013-12-21,13,N,San Diego State,L,7,49
Colorado State,2013-12-21,14,N,Washington State,W,6,45
Fresno State,2013-12-21,14,N,Southern California,L,6,45
Louisiana,2013-12-21,13,N,Tulane,W,3,21
San Diego State,2013-12-21,13,N,Buffalo,W,3,24
Tulane,2013-12-21,13,N,Louisiana,L,3,24
USC,2013-12-21,14,N,Fresno State,W,3,20
Washington State,2013-12-21,13,N,Colorado State,L,5,48
East Carolina,2013-12-23,13,N,Ohio,W,2,20
Ohio,2013-12-23,13,N,East Carolina,L,5,37
Boise State,2013-12-24,13,N,Oregon State,L,5,38
Oregon State,2013-12-24,13,N,Boise State,W,2,23
Bowling Green State,2013-12-26,14,N,Pittsburgh,L,3,30
Northern Illinois,2013-12-26,14,N,Utah State,L,2,21
Pitt,2013-12-26,13,N,Bowling Green State,W,3,27
Utah State,2013-12-26,14,N,Northern Illinois,W,2,14
Brigham Young,2013-12-27,13,N,Washington,L,4,31
Marshall,2013-12-27,14,N,Maryland,W,2,20
Maryland,2013-12-27,13,N,Marshall,L,4,31
Minnesota,2013-12-27,13,N,Syracuse,L,3,21
Syracuse,2013-12-27,13,N,Minnesota,W,2,17
Washington,2013-12-27,13,N,Brigham Young,W,1,16
Cincinnati,2013-12-28,13,N,North Carolina,L,5,39
Kansas State,2013-12-28,13,N,Michigan,W,1,14
Louisville,2013-12-28,13,N,Miami (FL),W,1,9
Miami (FL),2013-12-28,13,N,Louisville,L,4,36
Michigan,2013-12-28,13,N,Kansas State,L,4,31
North Carolina,2013-12-28,13,N,Cincinnati,W,2,17
Notre Dame,2013-12-28,13,N,Rutgers,W,1,16
Rutgers,2013-12-28,13,N,Notre Dame,L,2,29
Arizona State,2013-12-30,14,N,Texas Tech,L,5,37
Georgia Tech,2013-12-30,13,N,Mississippi,L,3,25
Middle Tennessee State,2013-12-30,13,N,Navy,L,3,24
Navy,2013-12-30,13,N,Middle Tennessee State,W,0,6
Ole Miss,2013-12-30,13,N,Georgia Tech,W,2,17
Oregon,2013-12-30,13,N,Texas,W,1,7
Texas,2013-12-30,13,N,Oregon,L,3,30
Texas Tech,2013-12-30,13,N,Arizona State,W,2,23
Arizona,2013-12-31,13,N,Boston College,W,2,19
Boston College,2013-12-31,13,N,Arizona,L,6,42
Duke,2013-12-31,14,N,Texas A&M,L,7,52
Mississippi State,2013-12-31,13,N,Rice,W,1,7
Rice,2013-12-31,14,N,Mississippi State,L,6,44
Texas A&M,2013-12-31,13,N,Duke,W,6,48
UCLA,2013-12-31,13,N,Virginia Tech,W,1,12
Virginia Tech,2013-12-31,13,N,UCLA,L,6,42
Baylor,2014-01-01,13,N,Central Florida,L,7,52
Georgia,2014-01-01,13,N,Nebraska,L,3,24
Iowa,2014-01-01,13,N,Louisiana State,L,3,21
LSU,2014-01-01,13,N,Iowa,W,2,14
Michigan State,2014-01-01,14,N,Stanford,W,2,20
Nebraska,2014-01-01,13,N,Georgia,W,1,19
North Texas,2014-01-01,13,N,Nevada-Las Vegas,W,2,14
South Carolina,2014-01-01,13,N,Wisconsin,W,3,24
Stanford,2014-01-01,14,N,Michigan State,L,3,24
UCF,2014-01-01,13,N,Baylor,W,6,42
UNLV,2014-01-01,13,N,North Texas,L,5,36
Wisconsin,2014-01-01,13,N,South Carolina,L,5,34
Alabama,2014-01-02,13,N,Oklahoma,L,6,45
Oklahoma,2014-01-02,13,N,Alabama,W,4,31
Clemson,2014-01-03,13,N,Ohio State,W,5,35
Missouri,2014-01-03,14,N,Oklahoma State,W,4,31
Ohio State,2014-01-03,14,N,Clemson,L,6,40
Oklahoma State,2014-01-03,13,N,Missouri,L,5,41
Houston,2014-01-04,13,N,Vanderbilt,L,5,41
Vanderbilt,2014-01-04,13,N,Houston,W,3,24
Arkansas State,2014-01-05,13,N,Ball State,W,2,20
Ball State,2014-01-05,13,N,Arkansas State,L,2,23
Auburn,2014-01-06,14,N,Florida State,L,4,34
Florida State,2014-01-06,14,N,Auburn,W,4,31
