School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Pass Int,Turnovers
Florida,2017-10-14,6,,Texas A&M,L,18,27,66.7,135,1,41,236,5.8,1,6,2,0,2,2
Florida International,2017-10-14,6,,Tulane,W,17,31,54.8,220,1,44,218,5.0,1,5,3,0,2,2
Florida State,2017-10-14,5,@,Duke,W,18,21,85.7,197,1,40,228,5.7,1,4,1,0,2,2
Fresno State,2017-10-14,6,,New Mexico,W,13,23,56.5,299,3,36,227,6.3,2,5,2,1,0,1
Georgia,2017-10-14,7,,Missouri,W,18,26,69.2,326,2,54,370,6.9,4,2,,0,1,1
Georgia Southern,2017-10-14,5,,New Mexico State,L,6,9,66.7,73,0,50,192,3.8,2,7,3,0,0,0
Georgia State,2017-10-14,5,@,Louisiana-Monroe,W,26,35,74.3,446,4,41,224,5.5,2,7,7,0,0,0
Georgia Tech,2017-10-14,5,@,Miami (FL),L,3,7,42.9,55,1,53,226,4.3,1,5,3,1,0,1
Hawaii,2017-10-14,7,,San Jose State,W,13,24,54.2,177,2,50,274,5.5,3,7,4,1,0,1
Houston,2017-10-14,6,@,Tulsa,L,25,41,61.0,258,0,47,146,3.1,2,3,1,1,2,3
Idaho,2017-10-14,6,,Appalachian State,L,15,28,53.6,200,2,36,112,3.1,0,12,1,2,0,2
Illinois,2017-10-14,6,,Rutgers,L,20,38,52.6,308,2,29,86,3.0,1,5,1,1,2,3
Indiana,2017-10-14,6,,Michigan,L,21,43,48.8,198,1,29,80,2.8,1,5,,0,2,2
Iowa State,2017-10-14,6,,Kansas,W,18,30,60.0,212,1,43,106,2.5,4,7,,0,0,0
Kansas,2017-10-14,6,@,Iowa State,L,11,26,42.3,44,0,33,62,1.9,0,9,3,1,1,2
Kansas State,2017-10-14,6,,Texas Christian,L,11,30,36.7,146,0,29,70,2.4,0,4,1,1,0,1
Kent State,2017-10-14,7,,Miami (OH),W,10,18,55.6,161,2,44,167,3.8,0,5,3,0,0,0
Louisiana-Monroe,2017-10-14,6,,Georgia State,L,23,37,62.2,314,3,37,117,3.2,1,2,1,1,0,1
Louisville,2017-10-14,7,,Boston College,L,19,39,48.7,332,2,36,293,8.1,4,5,2,1,1,2
LSU,2017-10-14,7,,Auburn,W,13,25,52.0,206,1,39,157,4.0,1,7,3,1,0,1
Marshall,2017-10-14,6,,Old Dominion,W,12,23,52.2,176,3,40,195,4.9,1,10,3,0,0,0
Maryland,2017-10-14,6,,Northwestern,L,17,38,44.7,255,3,31,85,2.7,0,6,1,0,0,0
Memphis,2017-10-14,6,,Navy,W,24,40,60.0,279,3,29,118,4.1,0,4,1,1,0,1
Miami (FL),2017-10-14,5,,Georgia Tech,W,23,38,60.5,297,1,36,184,5.1,1,7,2,0,0,0
Miami (OH),2017-10-14,7,@,Kent State,L,12,30,40.0,174,2,34,161,4.7,0,8,2,0,2,2
Michigan,2017-10-14,6,@,Indiana,W,10,20,50.0,58,0,44,271,6.2,3,7,2,0,0,0
Michigan State,2017-10-14,6,@,Minnesota,W,9,18,50.0,120,0,50,245,4.9,3,2,2,2,1,3
Middle Tennessee State,2017-10-14,7,@,Alabama-Birmingham,L,24,44,54.5,263,1,32,131,4.1,0,7,,0,2,2
Minnesota,2017-10-14,6,,Michigan State,L,16,32,50.0,216,3,27,74,2.7,0,5,,1,1,2
Mississippi State,2017-10-14,6,,Brigham Young,W,20,31,64.5,240,2,53,306,5.8,3,2,1,1,2,3
Missouri,2017-10-14,6,@,Georgia,L,15,25,60.0,253,4,24,59,2.5,0,6,1,0,1,1
Navy,2017-10-14,6,@,Memphis,L,1,8,12.5,20,0,68,314,4.6,3,6,2,3,2,5
Nebraska,2017-10-14,7,,Ohio State,L,27,47,57.4,349,2,16,44,2.8,0,5,1,0,1,1
Nevada,2017-10-14,7,@,Colorado State,L,25,42,59.5,508,5,31,56,1.8,1,1,,0,0,0
New Mexico,2017-10-14,6,@,Fresno State,L,15,30,50.0,213,0,37,109,2.9,0,1,1,1,1,2
New Mexico State,2017-10-14,7,@,Georgia Southern,W,32,52,61.5,399,4,26,92,3.5,1,5,2,0,2,2
North Carolina,2017-10-14,7,,Virginia,L,7,18,38.9,46,0,35,211,6.0,2,7,4,0,3,3
North Carolina State,2017-10-14,7,@,Pittsburgh,W,14,25,56.0,198,1,38,248,6.5,3,7,1,0,0,0
North Texas,2017-10-14,6,,Texas-San Antonio,W,20,35,57.1,354,3,31,104,3.4,1,9,1,0,1,1
Northern Illinois,2017-10-14,6,@,Buffalo,W,20,31,64.5,224,1,55,219,4.0,1,6,4,2,0,2
Northwestern,2017-10-14,6,@,Maryland,W,27,49,55.1,293,1,44,238,5.4,3,9,2,0,2,2
Ohio,2017-10-14,7,@,Bowling Green State,W,7,22,31.8,105,1,43,335,7.8,5,9,2,0,2,2
Ohio State,2017-10-14,7,@,Nebraska,W,31,39,79.5,354,5,47,279,5.9,3,1,,0,0,0
Oklahoma,2017-10-14,6,@,Texas,W,18,28,64.3,344,2,39,174,4.5,1,4,3,0,1,1
Oklahoma State,2017-10-14,6,,Baylor,W,20,33,60.6,471,3,38,276,7.3,5,6,1,2,0,2
Old Dominion,2017-10-14,6,@,Marshall,L,14,27,51.9,116,0,36,81,2.3,0,5,1,1,1,2
Ole Miss,2017-10-14,6,,Vanderbilt,W,22,35,62.9,351,4,41,252,6.1,3,8,7,0,0,0
Oregon,2017-10-14,7,@,Stanford,L,5,13,38.5,33,0,43,276,6.4,1,5,,1,2,3
Oregon State,2017-10-14,7,,Colorado,L,20,37,54.1,289,0,46,280,6.1,3,4,2,0,1,1
Pitt,2017-10-14,7,,North Carolina State,L,24,45,53.3,231,1,32,95,3.0,1,4,,1,1,2
Purdue,2017-10-14,6,@,Wisconsin,L,13,29,44.8,155,0,26,66,2.5,0,8,1,0,1,1
Rutgers,2017-10-14,6,@,Illinois,W,6,12,50.0,102,0,47,274,5.8,5,4,2,3,0,3
San Diego State,2017-10-14,7,,Boise State,L,12,27,44.4,240,1,39,83,2.1,1,2,,1,0,1
San Jose State,2017-10-14,8,@,Hawaii,L,21,33,63.6,381,2,37,123,3.3,0,2,,1,1,2
South Carolina,2017-10-14,7,@,Tennessee,W,15,24,62.5,129,0,40,194,4.9,1,9,7,0,0,0
South Florida,2017-10-14,6,,Cincinnati,W,17,30,56.7,190,0,53,212,4.0,2,8,3,0,0,0
Southern Mississippi,2017-10-14,6,,Texas-El Paso,W,16,27,59.3,221,1,45,202,4.5,2,9,2,1,2,3
Stanford,2017-10-14,7,,Oregon,W,21,28,75.0,256,4,41,248,6.0,2,3,2,1,1,2
Temple,2017-10-14,7,,Connecticut,L,33,55,60.0,356,1,29,117,4.0,2,9,2,1,1,2
Tennessee,2017-10-14,6,,South Carolina,L,11,19,57.9,133,0,39,120,3.1,0,5,1,0,0,0
Texas,2017-10-14,6,,Oklahoma,L,21,41,51.2,289,1,39,139,3.6,2,4,2,0,0,0
Texas A&M,2017-10-14,7,@,Florida,W,8,24,33.3,180,0,38,83,2.2,1,8,5,0,1,1
Texas Christian,2017-10-14,6,@,Kansas State,W,27,37,73.0,297,0,36,98,2.7,3,6,2,1,0,1
Texas Tech,2017-10-14,6,@,West Virginia,L,24,39,61.5,323,4,33,190,5.8,1,5,4,0,1,1
Toledo,2017-10-14,6,@,Central Michigan,W,10,18,55.6,89,0,56,310,5.5,4,4,,0,0,0
Tulane,2017-10-14,6,@,Florida International,L,5,16,31.3,36,0,40,203,5.1,1,1,,1,1,2
Tulsa,2017-10-14,7,,Houston,W,9,18,50.0,128,1,53,288,5.4,4,8,3,0,1,1
UAB,2017-10-14,6,,Middle Tennessee State,W,16,31,51.6,174,1,44,260,5.9,2,7,2,0,1,1
UCF,2017-10-14,5,,East Carolina,W,25,31,80.6,365,2,41,235,5.7,5,4,1,1,0,1
UCLA,2017-10-14,6,@,Arizona,L,20,34,58.8,219,0,38,190,5.0,4,1,,1,3,4
UNLV,2017-10-14,6,@,Air Force,L,12,27,44.4,145,0,39,266,6.8,3,7,,1,1,2
USC,2017-10-14,7,,Utah,W,27,50,54.0,358,3,30,184,6.1,1,8,4,3,0,3
Utah,2017-10-14,6,@,Southern California,L,17,28,60.7,267,2,41,169,4.1,1,1,,0,1,1
Utah State,2017-10-14,7,,Wyoming,L,20,39,51.3,232,1,37,131,3.5,1,5,3,2,3,5
UTEP,2017-10-14,7,@,Southern Mississippi,L,14,28,50.0,130,0,22,17,0.8,0,5,,2,1,3
UTSA,2017-10-14,5,@,North Texas,L,13,25,52.0,215,2,41,174,4.2,0,9,3,0,0,0
Vanderbilt,2017-10-14,7,@,Mississippi,L,18,37,48.6,229,3,37,188,5.1,2,6,2,1,1,2
Virginia,2017-10-14,6,@,North Carolina,W,19,31,61.3,249,2,47,156,3.3,0,5,2,1,0,1
Washington,2017-10-14,7,@,Arizona State,L,17,30,56.7,139,0,31,91,2.9,1,6,2,0,0,0
West Virginia,2017-10-14,6,,Texas Tech,W,32,41,78.0,352,5,29,44,1.5,1,4,2,0,1,1
Western Kentucky,2017-10-14,6,,Charlotte,W,43,58,74.1,506,5,34,121,3.6,1,7,2,1,0,1
Wisconsin,2017-10-14,6,,Purdue,W,13,18,72.2,199,1,50,299,6.0,1,6,3,1,2,3
Wyoming,2017-10-14,6,@,Utah State,W,18,26,69.2,208,1,36,85,2.4,1,7,3,0,1,1
Akron,2017-10-15,7,@,Western Michigan,W,13,24,54.2,127,1,31,88,2.8,1,9,2,0,1,1
Western Michigan,2017-10-15,7,,Akron,L,17,29,58.6,182,1,53,244,4.6,0,6,2,0,1,1
Arkansas State,2017-10-19,6,,Louisiana,W,24,39,61.5,309,2,42,264,6.3,3,12,5,1,0,1
Houston,2017-10-19,7,,Memphis,L,29,41,70.7,315,1,54,239,4.4,4,7,2,2,1,3
Louisiana,2017-10-19,7,@,Arkansas State,L,15,36,41.7,179,0,41,91,2.2,0,3,1,1,1,2
Memphis,2017-10-19,7,@,Houston,W,33,53,62.3,471,1,23,30,1.3,4,7,1,1,1,2
Air Force,2017-10-20,7,@,Nevada,W,4,7,57.1,41,0,89,552,6.2,6,0,,1,1,2
Colorado State,2017-10-20,8,@,New Mexico,W,17,33,51.5,231,2,35,180,5.1,1,5,2,0,0,0
Marshall,2017-10-20,7,@,Middle Tennessee State,W,16,24,66.7,168,0,43,202,4.7,4,8,6,0,0,0
Middle Tennessee State,2017-10-20,8,,Marshall,L,14,33,42.4,220,1,31,53,1.7,0,7,,1,1,2
Nevada,2017-10-20,8,,Air Force,L,18,35,51.4,267,3,20,157,7.9,2,5,2,0,0,0
New Mexico,2017-10-20,7,,Colorado State,L,7,19,36.8,132,1,47,320,6.8,2,4,1,1,0,1
Old Dominion,2017-10-20,7,,Western Kentucky,L,17,25,68.0,180,0,48,268,5.6,4,8,3,1,3,4
Western Kentucky,2017-10-20,7,@,Old Dominion,W,25,35,71.4,343,5,33,73,2.2,0,3,,1,1,2
Akron,2017-10-21,8,@,Toledo,L,23,40,57.5,291,3,24,42,1.8,0,3,,1,1,2
Alabama,2017-10-21,8,,Tennessee,W,22,33,66.7,332,2,53,272,5.1,4,9,4,1,1,2
Appalachian State,2017-10-21,7,,Coastal Carolina,W,23,39,59.0,427,2,35,122,3.5,3,3,2,0,0,0
Arizona,2017-10-21,7,@,California,W,10,15,66.7,166,2,46,345,7.5,4,6,1,0,1,1
Arizona State,2017-10-21,7,@,Utah,W,19,29,65.5,140,0,46,205,4.5,2,6,2,0,1,1
Arkansas,2017-10-21,7,,Auburn,L,15,26,57.7,163,0,42,171,4.1,1,2,,3,0,3
Army,2017-10-21,8,,Temple,W,8,18,44.4,141,1,50,248,5.0,3,7,2,0,1,1
Auburn,2017-10-21,8,@,Arkansas,W,21,30,70.0,284,2,47,345,7.3,5,8,6,1,1,2
Ball State,2017-10-21,7,,Central Michigan,L,20,34,58.8,127,0,41,81,2.0,0,8,2,1,0,1
Baylor,2017-10-21,7,,West Virginia,L,24,40,60.0,370,2,42,127,3.0,2,5,1,0,0,0
Boise State,2017-10-21,7,,Wyoming,W,18,24,75.0,177,1,43,166,3.9,2,4,4,0,0,0
Boston College,2017-10-21,8,@,Virginia,W,19,24,79.2,275,3,47,237,5.0,1,7,3,0,0,0
Bowling Green State,2017-10-21,8,,Northern Illinois,L,13,23,56.5,175,1,44,192,4.4,1,5,2,2,3,5
Brigham Young,2017-10-21,8,@,East Carolina,L,26,41,63.4,319,2,31,102,3.3,0,4,1,0,1,1
Buffalo,2017-10-21,8,@,Miami (OH),L,17,41,41.5,202,2,25,69,2.8,0,2,,1,1,2
California,2017-10-21,8,,Arizona,L,29,49,59.2,301,2,47,172,3.7,4,5,1,0,2,2
Central Michigan,2017-10-21,8,@,Ball State,W,16,23,69.6,199,4,45,256,5.7,3,9,8,1,0,1
Charlotte,2017-10-21,8,,Alabama-Birmingham,W,14,28,50.0,154,1,49,222,4.5,2,3,,0,2,2
Cincinnati,2017-10-21,8,,Southern Methodist,L,22,35,62.9,189,2,42,249,5.9,1,5,3,1,1,2
Coastal Carolina,2017-10-21,7,@,Appalachian State,L,17,29,58.6,332,2,30,102,3.4,1,3,1,2,0,2
Colorado,2017-10-21,8,@,Washington State,L,13,34,38.2,94,0,40,80,2.0,0,3,2,1,0,1
Connecticut,2017-10-21,7,,Tulsa,W,23,29,79.3,372,1,42,69,1.6,1,11,6,0,0,0
Duke,2017-10-21,8,,Pittsburgh,L,16,34,47.1,283,2,26,76,2.9,0,9,3,1,1,2
East Carolina,2017-10-21,8,,Brigham Young,W,20,30,66.7,298,2,35,115,3.3,1,4,2,1,0,1
Eastern Michigan,2017-10-21,7,,Western Michigan,L,28,44,63.6,308,1,38,153,4.0,1,4,1,2,1,3
Florida Atlantic,2017-10-21,7,,North Texas,W,24,35,68.6,357,2,48,447,9.3,7,1,1,0,0,0
Florida State,2017-10-21,6,,Louisville,L,16,28,57.1,248,2,38,155,4.1,0,6,2,1,2,3
Fresno State,2017-10-21,7,@,San Diego State,W,10,16,62.5,176,0,38,199,5.2,3,11,4,0,0,0
Georgia Southern,2017-10-21,6,@,Massachusetts,L,5,18,27.8,155,0,41,136,3.3,2,7,,3,1,4
Georgia State,2017-10-21,6,,Troy,L,25,40,62.5,255,1,33,52,1.6,0,1,,0,1,1
Georgia Tech,2017-10-21,6,,Wake Forest,W,5,11,45.5,68,0,66,427,6.5,5,2,1,0,0,0
Idaho,2017-10-21,7,@,Missouri,L,22,36,61.1,197,3,38,81,2.1,0,4,1,1,0,1
Illinois,2017-10-21,7,@,Minnesota,L,20,27,74.1,161,1,36,121,3.4,1,3,,1,1,2
Indiana,2017-10-21,7,@,Michigan State,L,22,34,64.7,158,0,35,94,2.7,0,9,3,0,0,0
Iowa,2017-10-21,7,@,Northwestern,L,19,33,57.6,223,1,33,89,2.7,0,4,3,0,1,1
Iowa State,2017-10-21,7,@,Texas Tech,W,22,32,68.8,192,3,36,208,5.8,0,10,2,0,1,1
Kansas,2017-10-21,7,@,Texas Christian,L,8,18,44.4,46,0,31,-25,-0.8,0,6,1,0,0,0
Kansas State,2017-10-21,7,,Oklahoma,L,12,14,85.7,144,1,42,268,6.4,4,4,2,1,1,2
Kent State,2017-10-21,8,@,Ohio,L,7,17,41.2,64,0,35,102,2.9,0,9,3,1,1,2
Kentucky,2017-10-21,7,@,Mississippi State,L,14,30,46.7,145,0,29,115,4.0,1,3,,0,2,2
Louisiana Tech,2017-10-21,7,,Southern Mississippi,L,11,28,39.3,194,0,34,161,4.7,2,7,,1,1,2
Louisiana-Monroe,2017-10-21,7,@,South Alabama,L,14,23,60.9,179,0,41,309,7.5,3,6,,1,1,2
Louisville,2017-10-21,8,@,Florida State,W,13,21,61.9,156,1,44,293,6.7,3,4,2,1,0,1
LSU,2017-10-21,8,@,Mississippi,W,9,13,69.2,200,2,55,393,7.1,2,5,3,0,0,0
Maryland,2017-10-21,7,@,Wisconsin,L,13,30,43.3,125,1,35,143,4.1,0,3,,1,1,2
Massachusetts,2017-10-21,7,,Georgia Southern,W,21,28,75.0,350,4,44,320,7.3,4,9,3,2,0,2
Miami (FL),2017-10-21,6,,Syracuse,W,26,43,60.5,344,2,32,136,4.3,1,8,4,1,0,1
Miami (OH),2017-10-21,8,,Buffalo,W,13,20,65.0,177,0,43,172,4.0,3,4,3,0,0,0
Michigan,2017-10-21,7,@,Penn State,L,16,28,57.1,166,0,42,103,2.5,2,7,2,1,0,1
Michigan State,2017-10-21,7,,Indiana,W,16,30,53.3,185,1,44,89,2.0,1,4,1,1,0,1
Minnesota,2017-10-21,7,,Illinois,W,5,15,33.3,47,1,55,292,5.3,1,8,3,1,2,3
Mississippi State,2017-10-21,7,,Kentucky,W,19,27,70.4,159,1,48,282,5.9,4,7,3,0,0,0
Missouri,2017-10-21,7,,Idaho,W,24,34,70.6,475,6,30,183,6.1,2,12,5,0,1,1
Navy,2017-10-21,7,,Central Florida,L,5,13,38.5,171,1,59,248,4.2,2,5,1,1,2,3
North Carolina,2017-10-21,8,@,Virginia Tech,L,8,22,36.4,118,1,42,54,1.3,0,6,1,1,2,3
North Texas,2017-10-21,7,@,Florida Atlantic,L,31,47,66.0,283,2,33,137,4.2,2,3,,1,2,3
Northern Illinois,2017-10-21,7,@,Bowling Green State,W,21,34,61.8,239,3,55,338,6.1,2,8,3,1,0,1
Northwestern,2017-10-21,7,,Iowa,W,21,36,58.3,192,0,46,147,3.2,2,8,2,0,0,0
Notre Dame,2017-10-21,7,,Southern California,W,9,22,40.9,120,2,47,377,8.0,5,10,5,0,0,0
Ohio,2017-10-21,8,,Kent State,W,9,20,45.0,138,2,42,336,8.0,4,8,4,1,0,1
Oklahoma,2017-10-21,7,@,Kansas State,W,32,41,78.0,410,2,38,209,5.5,3,7,,1,1,2
Oklahoma State,2017-10-21,7,@,Texas,W,25,38,65.8,282,0,51,146,2.9,1,9,3,1,0,1
Ole Miss,2017-10-21,7,,Louisiana State,L,17,34,50.0,194,0,28,153,5.5,2,3,3,0,3,3
Oregon,2017-10-21,8,@,UCLA,L,8,15,53.3,74,0,62,246,4.0,2,3,2,1,1,2
Penn State,2017-10-21,7,,Michigan,W,17,26,65.4,282,1,35,224,6.4,5,8,7,0,1,1
Pitt,2017-10-21,8,@,Duke,W,8,18,44.4,149,0,57,336,5.9,3,5,2,0,0,0
Purdue,2017-10-21,7,@,Rutgers,L,23,44,52.3,195,1,41,279,6.8,0,7,1,0,2,2
Rice,2017-10-21,7,@,Texas-San Antonio,L,6,14,42.9,145,1,41,155,3.8,0,7,4,1,2,3
Rutgers,2017-10-21,7,,Purdue,W,9,18,50.0,87,1,37,130,3.5,1,2,,0,0,0
San Diego State,2017-10-21,8,,Fresno State,L,11,23,47.8,90,0,39,165,4.2,0,0,,1,0,1
SMU,2017-10-21,7,@,Cincinnati,W,26,37,70.3,295,2,44,140,3.2,2,8,2,0,1,1
South Alabama,2017-10-21,7,,Louisiana-Monroe,W,20,33,60.6,317,3,35,232,6.6,1,1,,0,1,1
South Florida,2017-10-21,7,@,Tulane,W,10,24,41.7,127,2,52,378,7.3,3,10,2,0,1,1
Southern Mississippi,2017-10-21,7,@,Louisiana Tech,W,32,53,60.4,301,3,45,190,4.2,0,8,2,1,2,3
Syracuse,2017-10-21,8,@,Miami (FL),L,14,42,33.3,135,0,51,264,5.2,1,4,,0,4,4
Temple,2017-10-21,8,@,Army,L,21,31,67.7,289,1,37,217,5.9,3,5,1,0,0,0
Tennessee,2017-10-21,7,@,Alabama,L,9,16,56.3,44,0,30,64,2.1,0,2,2,0,1,1
Texas,2017-10-21,7,,Oklahoma State,L,22,36,61.1,241,0,33,42,1.3,1,6,2,0,1,1
Texas Christian,2017-10-21,7,,Kansas,W,20,28,71.4,284,5,42,191,4.5,0,11,4,0,0,0
Texas Tech,2017-10-21,7,,Iowa State,L,31,41,75.6,207,0,41,129,3.1,2,2,,2,1,3
Toledo,2017-10-21,7,,Akron,W,18,28,64.3,323,5,43,303,7.0,1,2,1,0,1,1
Troy,2017-10-21,7,@,Georgia State,W,25,36,69.4,335,2,22,122,5.5,2,10,4,1,1,2
Tulane,2017-10-21,7,,South Florida,L,9,19,47.4,221,2,47,194,4.1,2,4,,0,1,1
Tulsa,2017-10-21,8,@,Connecticut,L,17,28,60.7,259,0,44,194,4.4,2,9,2,0,1,1
UAB,2017-10-21,7,@,Charlotte,L,21,29,72.4,182,1,33,162,4.9,2,5,,2,0,2
UCF,2017-10-21,6,@,Navy,W,16,24,66.7,236,1,42,247,5.9,3,3,,0,1,1
UCLA,2017-10-21,7,,Oregon,W,21,36,58.3,266,2,37,142,3.8,2,11,4,0,0,0
UNLV,2017-10-21,7,,Utah State,L,13,30,43.3,85,0,53,375,7.1,4,4,1,1,2,3
USC,2017-10-21,8,@,Notre Dame,L,25,36,69.4,260,2,31,76,2.5,0,5,1,2,1,3
Utah,2017-10-21,7,,Arizona State,L,19,35,54.3,155,0,25,110,4.4,1,4,1,0,4,4
Utah State,2017-10-21,8,@,Nevada-Las Vegas,W,20,29,69.0,323,2,47,265,5.6,5,3,2,2,0,2
UTSA,2017-10-21,6,,Rice,W,12,22,54.5,134,1,40,314,7.9,0,7,4,1,0,1
Virginia,2017-10-21,7,,Boston College,L,19,42,45.2,152,0,26,95,3.7,1,4,,0,3,3
Virginia Tech,2017-10-21,7,,North Carolina,W,15,27,55.6,202,4,46,181,3.9,1,13,6,0,0,0
Wake Forest,2017-10-21,7,@,Georgia Tech,L,17,30,56.7,252,2,31,110,3.5,1,8,3,0,1,1
Washington State,2017-10-21,8,,Colorado,W,20,43,46.5,212,3,35,194,5.5,1,6,3,2,0,2
West Virginia,2017-10-21,7,@,Baylor,W,26,37,70.3,375,5,29,118,4.1,0,12,6,0,0,0
Western Michigan,2017-10-21,8,@,Eastern Michigan,W,18,27,66.7,202,1,42,220,5.2,1,9,,2,0,2
Wisconsin,2017-10-21,7,,Maryland,W,16,24,66.7,225,2,41,215,5.2,2,6,2,1,1,2
Wyoming,2017-10-21,7,@,Boise State,L,12,27,44.4,131,1,34,111,3.3,1,7,3,0,2,2
Ball State,2017-10-26,8,,Toledo,L,18,37,48.6,105,0,46,204,4.4,2,1,,0,0,0
Eastern Michigan,2017-10-26,8,@,Northern Illinois,L,23,45,51.1,307,2,33,96,2.9,0,6,2,0,0,0
Georgia State,2017-10-26,7,,South Alabama,W,17,31,54.8,195,2,32,118,3.7,1,6,1,1,0,1
Northern Illinois,2017-10-26,8,,Eastern Michigan,W,23,40,57.5,278,2,36,114,3.2,2,7,2,1,0,1
Oregon State,2017-10-26,8,,Stanford,L,13,22,59.1,126,0,41,138,3.4,2,4,1,2,1,3
South Alabama,2017-10-26,8,@,Georgia State,L,27,48,56.3,297,1,23,41,1.8,0,1,,0,2,2
Stanford,2017-10-26,8,@,Oregon State,W,16,33,48.5,141,1,27,81,3.0,0,5,2,0,1,1
Toledo,2017-10-26,8,@,Ball State,W,8,18,44.4,267,3,33,335,10.2,4,8,3,1,0,1
Boston College,2017-10-27,9,,Florida State,W,7,21,33.3,88,2,55,241,4.4,3,6,2,0,0,0
Florida State,2017-10-27,7,@,Boston College,L,12,27,44.4,149,0,29,64,2.2,0,3,,2,1,3
Memphis,2017-10-27,8,,Tulane,W,18,31,58.1,298,3,32,259,8.1,4,12,7,0,1,1
SMU,2017-10-27,8,,Tulsa,W,20,34,58.8,366,2,30,215,7.2,3,7,1,0,0,0
Tulane,2017-10-27,8,@,Memphis,L,15,31,48.4,203,3,52,122,2.3,1,5,,1,0,1
Tulsa,2017-10-27,9,@,Southern Methodist,L,9,25,36.0,212,1,53,246,4.6,3,6,1,0,1,1
Air Force,2017-10-28,8,@,Colorado State,W,2,4,50.0,64,1,74,413,5.6,4,2,1,0,1,1
Akron,2017-10-28,9,,Buffalo,W,21,29,72.4,286,3,25,81,3.2,0,4,1,0,1,1
Appalachian State,2017-10-28,8,@,Massachusetts,L,14,29,48.3,133,2,47,234,5.0,1,7,4,2,1,3
Arizona,2017-10-28,8,,Washington State,W,10,17,58.8,275,2,34,310,9.1,4,1,1,2,1,3
Arizona State,2017-10-28,8,,Southern California,L,18,31,58.1,278,1,29,88,3.0,1,4,3,0,1,1
Arkansas,2017-10-28,8,@,Mississippi,W,19,30,63.3,189,3,53,260,4.9,1,3,1,1,1,2
Arkansas State,2017-10-28,7,@,New Mexico State,W,25,40,62.5,297,4,40,120,3.0,1,10,7,1,1,2
Baylor,2017-10-28,8,,Texas,L,21,38,55.3,218,0,37,31,0.8,1,8,2,2,1,3
Boise State,2017-10-28,8,@,Utah State,W,24,34,70.6,370,5,45,163,3.6,0,6,,0,0,0
Brigham Young,2017-10-28,9,,San Jose State,W,21,38,55.3,332,3,39,266,6.8,2,4,3,1,1,2
Buffalo,2017-10-28,9,@,Akron,L,34,50,68.0,313,0,34,141,4.1,2,4,1,0,1,1
California,2017-10-28,9,@,Colorado,L,30,53,56.6,374,4,25,61,2.4,0,6,3,0,1,1
Clemson,2017-10-28,8,,Georgia Tech,W,22,33,66.7,207,2,45,221,4.9,1,11,4,1,0,1
Coastal Carolina,2017-10-28,8,,Texas State,L,13,27,48.1,149,0,20,34,1.7,0,8,3,1,0,1
Colorado,2017-10-28,9,,California,W,21,27,77.8,353,3,53,200,3.8,1,6,4,1,0,1
Colorado State,2017-10-28,9,,Air Force,L,17,31,54.8,269,2,23,166,7.2,2,0,,0,3,3
Connecticut,2017-10-28,8,,Missouri,L,22,52,42.3,233,0,41,121,3.0,1,3,2,0,1,1
Duke,2017-10-28,9,@,Virginia Tech,L,10,24,41.7,82,0,35,101,2.9,0,2,1,1,1,2
Florida,2017-10-28,7,,Georgia,L,10,25,40.0,66,0,41,183,4.5,1,5,,1,1,2
Florida Atlantic,2017-10-28,8,@,Western Kentucky,W,10,24,41.7,93,1,55,368,6.7,4,6,2,0,1,1
Florida International,2017-10-28,7,@,Marshall,W,14,18,77.8,177,2,48,224,4.7,2,3,,0,0,0
Fresno State,2017-10-28,8,,Nevada-Las Vegas,L,16,27,59.3,152,0,34,140,4.1,2,7,,1,0,1
Georgia,2017-10-28,8,@,Florida,W,4,7,57.1,101,1,35,292,8.3,4,8,5,0,1,1
Georgia Southern,2017-10-28,7,@,Troy,L,6,12,50.0,82,0,62,227,3.7,2,2,,0,1,1
Georgia Tech,2017-10-28,7,@,Clemson,L,3,13,23.1,32,0,43,198,4.6,1,5,,1,0,1
Hawaii,2017-10-28,8,,San Diego State,L,19,33,57.6,160,0,23,35,1.5,1,4,1,0,0,0
Houston,2017-10-28,8,@,South Florida,W,14,25,56.0,142,1,48,255,5.3,3,12,4,1,0,1
Idaho,2017-10-28,8,,Louisiana-Monroe,W,28,42,66.7,360,3,39,158,4.1,1,7,2,0,0,0
Illinois,2017-10-28,8,,Wisconsin,L,9,31,29.0,152,0,33,134,4.1,1,6,1,1,2,3
Indiana,2017-10-28,8,@,Maryland,L,43,62,69.4,410,5,35,73,2.1,0,5,3,0,1,1
Iowa,2017-10-28,8,,Minnesota,W,15,27,55.6,190,1,33,125,3.8,1,7,4,1,1,2
Iowa State,2017-10-28,8,,Texas Christian,W,21,35,60.0,202,2,33,53,1.6,0,7,1,0,1,1
Kansas,2017-10-28,8,,Kansas State,L,23,48,47.9,418,1,28,64,2.3,1,12,2,1,1,2
Kansas State,2017-10-28,8,@,Kansas,W,8,13,61.5,138,0,43,202,4.7,2,9,4,1,0,1
Kentucky,2017-10-28,8,,Tennessee,W,7,16,43.8,82,0,36,289,8.0,4,12,7,4,0,4
Louisiana Tech,2017-10-28,8,@,Rice,W,21,32,65.6,237,1,39,180,4.6,4,2,1,0,0,0
