School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,Fum,Pass Int,Turnovers
Purdue,2003-10-18,7,@,Wisconsin,W,38,55,69.1,411,1,38,66,1.7,1,1,0,1
Rice,2003-10-18,6,,Navy,L,6,14,42.9,17,0,47,206,4.4,0,1,1,2
Rutgers,2003-10-18,7,,Pittsburgh,L,27,52,51.9,384,2,40,132,3.3,3,3,2,5
San Diego State,2003-10-18,8,,New Mexico,L,32,59,54.2,354,0,25,38,1.5,1,1,5,6
SMU,2003-10-18,7,,Boise State,L,13,32,40.6,134,0,37,80,2.2,0,0,1,1
South Carolina,2003-10-18,7,,Louisiana State,L,15,32,46.9,254,1,17,0,0.0,0,1,0,1
South Florida,2003-10-18,6,,Charleston Southern,W,3,11,27.3,79,1,46,250,5.4,6,0,0,0
Stanford,2003-10-18,5,,Washington State,L,20,50,40.0,217,1,34,42,1.2,1,0,2,2
Syracuse,2003-10-18,6,,Boston College,W,20,27,74.1,215,3,50,192,3.8,2,1,0,1
Temple,2003-10-18,7,@,Miami (FL),L,5,14,35.7,21,0,27,150,5.6,2,1,0,1
Texas,2003-10-18,7,@,Iowa State,W,19,26,73.1,343,2,53,235,4.4,3,0,1,1
Texas A&M,2003-10-18,7,@,Nebraska,L,9,27,33.3,109,0,37,135,3.6,0,3,5,8
Texas Christian,2003-10-18,7,,Alabama-Birmingham,W,18,36,50.0,193,0,48,212,4.4,2,0,2,2
Texas Tech,2003-10-18,7,@,Oklahoma State,L,42,67,62.7,552,5,20,109,5.5,2,0,2,2
Toledo,2003-10-18,7,@,Central Michigan,W,23,36,63.9,221,0,62,422,6.8,4,0,0,0
Troy,2003-10-18,7,,Florida International,W,12,22,54.5,220,1,52,204,3.9,2,1,1,2
Tulsa,2003-10-18,7,,Nevada,L,14,32,43.8,160,0,41,204,5.0,3,3,2,5
UAB,2003-10-18,7,@,Texas Christian,L,11,30,36.7,296,1,27,97,3.6,2,1,2,3
UCF,2003-10-18,7,@,Akron,L,25,34,73.5,259,2,20,58,2.9,1,1,2,3
UCLA,2003-10-18,7,,California,W,9,20,45.0,173,2,39,55,1.4,0,1,0,1
UNLV,2003-10-18,7,,Utah,L,13,31,41.9,211,1,35,85,2.4,0,2,0,2
USC,2003-10-18,7,@,Notre Dame,W,27,36,75.0,356,4,45,195,4.3,2,1,0,1
Utah,2003-10-18,7,@,Nevada-Las Vegas,W,16,24,66.7,221,1,51,220,4.3,3,1,0,1
Utah State,2003-10-18,7,@,North Texas,L,26,38,68.4,230,3,25,78,3.1,0,1,1,2
Vanderbilt,2003-10-18,8,,Georgia,L,11,21,52.4,102,1,39,116,3.0,0,1,1,2
Virginia,2003-10-18,7,,Florida State,L,39,54,72.2,326,2,9,-5,-0.6,0,1,1,2
Wake Forest,2003-10-18,7,@,Duke,W,4,4,100.0,78,0,56,256,4.6,5,0,0,0
Washington,2003-10-18,7,@,Oregon State,W,19,41,46.3,285,3,37,89,2.4,1,0,1,1
Washington State,2003-10-18,7,@,Stanford,W,26,52,50.0,331,3,29,70,2.4,0,0,1,1
Western Michigan,2003-10-18,7,@,Northern Illinois,L,18,37,48.6,229,1,18,-2,-0.1,0,0,3,3
Wisconsin,2003-10-18,8,,Purdue,L,11,18,61.1,196,0,34,97,2.9,1,3,1,4
Wyoming,2003-10-18,7,,Brigham Young,W,20,32,62.5,140,0,32,85,2.7,0,1,2,3
Virginia Tech,2003-10-22,7,@,West Virginia,L,14,22,63.6,146,0,29,65,2.2,0,1,3,4
West Virginia,2003-10-22,7,,Virginia Tech,W,7,14,50.0,162,1,59,264,4.5,3,1,0,1
Georgia Tech,2003-10-23,8,,Maryland,W,12,28,42.9,98,1,41,130,3.2,0,0,1,1
Maryland,2003-10-23,8,@,Georgia Tech,L,14,33,42.4,157,0,35,96,2.7,0,2,2,4
Akron,2003-10-25,9,@,Connecticut,L,15,26,57.7,223,1,48,160,3.3,2,1,1,2
Alabama,2003-10-25,9,,Tennessee,L,21,38,55.3,215,2,61,258,4.2,3,0,1,1
Arizona,2003-10-25,8,@,California,L,18,34,52.9,201,1,28,201,7.2,1,0,2,2
Arizona State,2003-10-25,8,@,UCLA,L,15,31,48.4,132,0,30,121,4.0,1,1,0,1
Arkansas,2003-10-25,7,@,Mississippi,L,13,32,40.6,155,0,32,82,2.6,1,1,1,2
Arkansas State,2003-10-25,8,@,Utah State,L,11,32,34.4,158,0,39,114,2.9,0,1,6,7
Army,2003-10-25,8,@,Cincinnati,L,11,27,40.7,132,3,26,6,0.2,0,1,3,4
Auburn,2003-10-25,8,@,Louisiana State,L,19,27,70.4,143,1,34,50,1.5,0,2,0,2
Ball State,2003-10-25,8,,Toledo,W,22,27,81.5,307,3,43,198,4.6,2,0,0,0
Baylor,2003-10-25,8,,Texas,L,16,34,47.1,169,0,40,91,2.3,0,2,1,3
Boise State,2003-10-25,8,,San Jose State,W,19,31,61.3,439,6,34,132,3.9,3,1,0,1
Boston College,2003-10-25,8,,Notre Dame,W,13,25,52.0,199,1,53,147,2.8,2,1,0,1
Bowling Green State,2003-10-25,8,,Northern Illinois,W,27,43,62.8,438,3,50,196,3.9,1,0,2,2
Brigham Young,2003-10-25,9,@,Nevada-Las Vegas,W,31,44,70.5,274,2,37,58,1.6,1,3,2,5
Buffalo,2003-10-25,9,,Ohio,W,4,18,22.2,83,1,62,188,3.0,1,0,1,1
California,2003-10-25,9,,Arizona,W,11,18,61.1,117,0,59,327,5.5,6,0,0,0
Central Michigan,2003-10-25,8,@,Central Florida,L,10,24,41.7,118,1,41,198,4.8,1,1,1,2
Cincinnati,2003-10-25,7,,Army,W,17,28,60.7,159,0,56,186,3.3,4,0,1,1
Clemson,2003-10-25,8,,North Carolina,W,18,35,51.4,309,1,37,219,5.9,2,0,0,0
Colorado,2003-10-25,8,,Oklahoma,L,24,33,72.7,187,3,25,40,1.6,0,1,1,2
Connecticut,2003-10-25,9,,Akron,W,24,43,55.8,299,5,36,178,4.9,0,1,2,3
Duke,2003-10-25,8,,North Carolina State,L,16,31,51.6,160,1,56,214,3.8,1,1,0,1
East Carolina,2003-10-25,8,,Louisville,L,24,42,57.1,291,1,37,166,4.5,1,0,1,1
Florida State,2003-10-25,8,,Wake Forest,W,25,40,62.5,367,3,41,138,3.4,2,1,1,2
Fresno State,2003-10-25,8,,Rice,W,23,36,63.9,205,1,34,194,5.7,2,0,1,1
Georgia,2003-10-25,8,,Alabama-Birmingham,W,20,33,60.6,221,1,34,116,3.4,0,0,2,2
Hawaii,2003-10-25,8,,Texas-El Paso,W,27,54,50.0,426,3,11,37,3.4,0,0,1,1
Houston,2003-10-25,8,,Texas Christian,L,17,37,45.9,434,4,37,250,6.8,3,2,1,3
Idaho,2003-10-25,9,@,Louisiana,L,19,33,57.6,213,1,30,179,6.0,1,2,2,4
Illinois,2003-10-25,9,,Minnesota,L,21,38,55.3,233,1,27,106,3.9,0,0,1,1
Indiana,2003-10-25,8,,Ohio State,L,17,26,65.4,143,1,32,-12,-0.4,0,0,1,1
Iowa,2003-10-25,8,,Penn State,W,13,26,50.0,174,2,51,212,4.2,1,1,2,3
Iowa State,2003-10-25,8,@,Nebraska,L,20,41,48.8,160,0,30,70,2.3,0,1,2,3
Kansas,2003-10-25,8,@,Kansas State,L,12,19,63.2,71,0,30,89,3.0,0,2,1,3
Kansas State,2003-10-25,9,,Kansas,W,10,20,50.0,138,1,51,257,5.0,4,2,0,2
Kent State,2003-10-25,9,,Miami (OH),L,19,38,50.0,349,2,24,68,2.8,2,1,2,3
Kentucky,2003-10-25,8,,Mississippi State,W,16,28,57.1,256,1,47,154,3.3,4,2,0,2
Louisiana,2003-10-25,9,,Idaho,W,14,21,66.7,144,1,54,227,4.2,3,1,1,2
Louisiana Tech,2003-10-25,8,@,Nevada,W,23,34,67.6,283,2,42,207,4.9,3,1,0,1
Louisiana-Monroe,2003-10-25,8,,New Mexico State,L,13,26,50.0,113,1,22,35,1.6,0,0,0,0
Louisville,2003-10-25,8,@,East Carolina,W,17,28,60.7,187,1,45,305,6.8,3,0,0,0
LSU,2003-10-25,8,,Auburn,W,17,28,60.7,224,3,33,157,4.8,1,0,1,1
Marshall,2003-10-25,8,@,Western Michigan,W,21,27,77.8,326,1,46,239,5.2,4,3,0,3
Memphis,2003-10-25,8,@,Tulane,W,17,31,54.8,178,2,46,288,6.3,3,2,0,2
Miami (OH),2003-10-25,8,@,Kent State,W,28,44,63.6,409,3,47,239,5.1,2,0,1,1
Michigan,2003-10-25,9,,Purdue,W,18,33,54.5,240,2,38,105,2.8,1,1,0,1
Middle Tennessee State,2003-10-25,8,,North Texas,L,23,33,69.7,252,1,37,75,2.0,3,1,1,2
Minnesota,2003-10-25,9,@,Illinois,W,12,16,75.0,237,3,57,338,5.9,2,0,0,0
Mississippi State,2003-10-25,8,@,Kentucky,L,14,25,56.0,155,1,32,150,4.7,1,0,3,3
Missouri,2003-10-25,8,,Texas Tech,W,13,24,54.2,128,0,55,469,8.5,8,0,0,0
Navy,2003-10-25,8,,Delaware,L,11,21,52.4,212,1,49,180,3.7,1,2,1,3
Nebraska,2003-10-25,8,,Iowa State,W,4,7,57.1,35,0,54,282,5.2,3,1,1,2
Nevada,2003-10-25,8,,Louisiana Tech,L,18,36,50.0,315,0,46,223,4.8,5,1,1,2
New Mexico,2003-10-25,8,@,Utah,W,9,24,37.5,226,1,60,407,6.8,3,1,1,2
New Mexico State,2003-10-25,8,@,Louisiana-Monroe,W,7,12,58.3,108,0,71,336,4.7,2,1,0,1
North Carolina,2003-10-25,8,@,Clemson,L,19,31,61.3,208,1,40,287,7.2,3,1,3,4
North Carolina State,2003-10-25,9,@,Duke,W,23,31,74.2,369,3,23,56,2.4,1,0,1,1
North Texas,2003-10-25,8,@,Middle Tennessee State,W,10,13,76.9,230,2,40,138,3.5,1,1,0,1
Northern Illinois,2003-10-25,8,@,Bowling Green State,L,14,30,46.7,165,2,27,62,2.3,0,0,3,3
Northwestern,2003-10-25,8,,Wisconsin,W,10,23,43.5,176,1,52,245,4.7,1,0,2,2
Notre Dame,2003-10-25,7,@,Boston College,L,23,39,59.0,350,2,34,47,1.4,0,0,2,2
Ohio,2003-10-25,8,@,Buffalo,L,11,30,36.7,141,1,44,118,2.7,1,3,1,4
Ohio State,2003-10-25,8,@,Indiana,W,25,33,75.8,387,2,39,216,5.5,3,2,1,3
Oklahoma,2003-10-25,8,@,Colorado,W,19,28,67.9,248,3,40,186,4.7,1,3,0,3
Oklahoma State,2003-10-25,8,@,Texas A&M,W,16,25,64.0,208,2,47,235,5.0,3,1,0,1
Ole Miss,2003-10-25,8,,Arkansas,W,17,32,53.1,145,1,41,130,3.2,0,1,1,2
Oregon,2003-10-25,8,,Stanford,W,23,27,85.2,265,0,40,193,4.8,4,2,0,2
Oregon State,2003-10-25,8,@,Washington State,L,16,42,38.1,276,1,42,15,0.4,0,3,2,5
Penn State,2003-10-25,8,@,Iowa,L,14,27,51.9,138,1,28,38,1.4,0,1,0,1
Pitt,2003-10-25,7,,Syracuse,W,21,32,65.6,310,3,39,44,1.1,0,1,1,2
Purdue,2003-10-25,8,@,Michigan,L,18,37,48.6,184,0,29,58,2.0,0,1,2,3
Rice,2003-10-25,7,@,Fresno State,L,1,4,25.0,34,0,62,384,6.2,4,1,0,1
Rutgers,2003-10-25,8,@,Temple,W,31,43,72.1,319,1,43,57,1.3,2,2,1,3
San Diego State,2003-10-25,9,,Wyoming,W,14,26,53.8,191,1,47,206,4.4,1,1,1,2
San Jose State,2003-10-25,7,@,Boise State,L,27,44,61.4,229,2,37,64,1.7,0,3,0,3
SMU,2003-10-25,8,@,Tulsa,L,6,16,37.5,51,0,58,245,4.2,1,1,0,1
South Carolina,2003-10-25,8,,Vanderbilt,W,13,21,61.9,161,1,45,218,4.8,4,0,0,0
South Florida,2003-10-25,7,@,Southern Mississippi,L,23,52,44.2,288,0,31,77,2.5,0,2,0,2
Southern Mississippi,2003-10-25,7,,South Florida,W,11,24,45.8,182,2,44,155,3.5,1,1,1,2
Stanford,2003-10-25,6,@,Oregon,L,15,34,44.1,225,0,35,101,2.9,0,1,3,4
Syracuse,2003-10-25,7,@,Pittsburgh,L,7,18,38.9,49,0,39,146,3.7,1,1,2,3
Temple,2003-10-25,8,,Rutgers,L,20,41,48.8,243,1,19,39,2.1,1,0,2,2
Tennessee,2003-10-25,7,@,Alabama,W,23,43,53.5,283,4,41,209,5.1,2,3,0,3
Texas,2003-10-25,8,@,Baylor,W,19,29,65.5,229,2,40,248,6.2,5,1,0,1
Texas A&M,2003-10-25,8,,Oklahoma State,L,13,27,48.1,183,0,39,184,4.7,1,0,1,1
Texas Christian,2003-10-25,8,@,Houston,W,17,28,60.7,375,4,65,407,6.3,4,1,0,1
Texas Tech,2003-10-25,8,@,Missouri,L,45,73,61.6,437,4,22,94,4.3,0,1,4,5
Toledo,2003-10-25,8,@,Ball State,L,33,42,78.6,320,2,27,120,4.4,0,1,2,3
Troy,2003-10-25,8,@,Virginia,L,12,29,41.4,174,0,40,140,3.5,0,1,2,3
Tulane,2003-10-25,8,,Memphis,L,12,32,37.5,105,1,45,192,4.3,0,0,2,2
Tulsa,2003-10-25,8,,Southern Methodist,W,10,17,58.8,177,5,34,167,4.9,0,0,1,1
UAB,2003-10-25,8,@,Georgia,L,12,21,57.1,97,0,37,101,2.7,1,0,1,1
UCF,2003-10-25,8,,Central Michigan,W,26,33,78.8,252,2,47,209,4.4,2,0,3,3
UCLA,2003-10-25,8,,Arizona State,W,14,28,50.0,190,1,41,213,5.2,1,0,2,2
UNLV,2003-10-25,8,,Brigham Young,L,14,36,38.9,161,1,44,110,2.5,1,1,1,2
USC,2003-10-25,8,@,Washington,W,19,29,65.5,351,4,43,214,5.0,1,1,0,1
Utah,2003-10-25,8,,New Mexico,L,18,32,56.3,220,4,27,80,3.0,1,1,0,1
Utah State,2003-10-25,8,,Arkansas State,W,15,25,60.0,275,4,41,91,2.2,2,1,1,2
UTEP,2003-10-25,8,@,Hawaii,L,14,31,45.2,170,0,54,244,4.5,1,2,1,3
Vanderbilt,2003-10-25,9,@,South Carolina,L,27,36,75.0,319,3,36,137,3.8,0,2,1,3
Virginia,2003-10-25,8,,Troy,W,24,37,64.9,250,1,42,173,4.1,2,0,1,1
Wake Forest,2003-10-25,8,@,Florida State,L,8,15,53.3,96,1,52,230,4.4,2,1,0,1
Washington,2003-10-25,8,,Southern California,L,22,42,52.4,274,1,32,86,2.7,2,1,1,2
Washington State,2003-10-25,8,,Oregon State,W,21,40,52.5,305,3,31,3,0.1,2,2,5,7
Western Michigan,2003-10-25,8,,Marshall,L,17,30,56.7,155,0,29,47,1.6,3,1,1,2
Wisconsin,2003-10-25,9,@,Northwestern,L,20,36,55.6,193,0,38,135,3.6,1,0,1,1
Wyoming,2003-10-25,8,@,San Diego State,L,25,45,55.6,247,2,27,45,1.7,0,0,3,3
Boise State,2003-10-30,9,@,Brigham Young,W,12,24,50.0,247,2,45,134,3.0,3,0,1,1
Brigham Young,2003-10-30,10,,Boise State,L,21,59,35.6,207,0,35,122,3.5,1,0,4,4
North Texas,2003-10-30,9,,Troy,W,11,15,73.3,127,0,46,141,3.1,2,1,1,2
Troy,2003-10-30,9,@,North Texas,L,11,31,35.5,124,0,30,87,2.9,0,2,3,5
Cincinnati,2003-10-31,8,@,South Florida,L,20,36,55.6,212,2,49,118,2.4,0,1,2,3
South Florida,2003-10-31,8,,Cincinnati,W,14,31,45.2,100,1,48,168,3.5,2,0,0,0
Air Force,2003-11-01,9,,Utah,L,6,15,40.0,74,1,70,288,4.1,5,1,0,1
Akron,2003-11-01,10,@,Marshall,L,20,38,52.6,250,1,29,141,4.9,1,0,2,2
Arizona,2003-11-01,9,@,Oregon State,L,13,31,41.9,142,2,36,90,2.5,1,0,1,1
Arizona State,2003-11-01,9,,California,L,17,36,47.2,253,2,36,98,2.7,1,2,2,4
Arkansas,2003-11-01,8,@,Kentucky,W,17,28,60.7,271,3,71,334,4.7,5,2,0,2
Arkansas State,2003-11-01,9,@,New Mexico State,W,17,29,58.6,206,2,42,196,4.7,2,0,1,1
Army,2003-11-01,9,@,Alabama-Birmingham,L,36,55,65.5,251,1,28,55,2.0,0,1,0,1
Auburn,2003-11-01,9,,Louisiana-Monroe,W,16,21,76.2,240,2,43,241,5.6,6,0,1,1
Ball State,2003-11-01,9,@,Northern Illinois,L,24,40,60.0,240,2,34,199,5.9,1,2,3,5
Baylor,2003-11-01,9,@,Kansas State,L,11,24,45.8,161,0,43,52,1.2,0,0,1,1
Boston College,2003-11-01,9,,Pittsburgh,L,12,29,41.4,186,0,38,149,3.9,1,0,0,0
Buffalo,2003-11-01,10,@,Toledo,L,23,37,62.2,254,0,45,140,3.1,2,0,1,1
California,2003-11-01,10,@,Arizona State,W,17,23,73.9,307,3,45,232,5.2,3,1,0,1
Central Michigan,2003-11-01,9,,Eastern Michigan,W,18,24,75.0,185,2,47,227,4.8,3,0,0,0
Clemson,2003-11-01,9,@,Wake Forest,L,35,57,61.4,343,2,24,62,2.6,0,2,1,3
Colorado,2003-11-01,9,@,Texas Tech,L,18,33,54.5,213,2,41,81,2.0,1,0,3,3
Colorado State,2003-11-01,9,@,Wyoming,L,17,29,58.6,205,1,46,304,6.6,3,2,0,2
Connecticut,2003-11-01,10,,Western Michigan,W,25,37,67.6,343,2,41,225,5.5,4,1,1,2
Duke,2003-11-01,9,@,Tennessee,L,12,21,57.1,119,0,48,180,3.8,0,1,0,1
East Carolina,2003-11-01,9,@,Memphis,L,16,32,50.0,168,1,39,55,1.4,1,2,1,3
Eastern Michigan,2003-11-01,9,@,Central Michigan,L,13,29,44.8,129,0,39,124,3.2,1,0,0,0
Florida,2003-11-01,9,N,Georgia,W,13,23,56.5,235,1,34,89,2.6,0,0,0,0
Florida State,2003-11-01,9,@,Notre Dame,W,17,31,54.8,327,3,37,98,2.6,0,0,3,3
Fresno State,2003-11-01,9,@,Southern Methodist,W,13,33,39.4,86,1,42,159,3.8,1,0,2,2
Georgia,2003-11-01,9,N,Florida,L,18,33,54.5,188,0,48,202,4.2,1,0,1,1
Hawaii,2003-11-01,9,@,San Jose State,W,28,46,60.9,332,1,17,79,4.6,1,0,2,2
Illinois,2003-11-01,10,@,Iowa,L,16,32,50.0,206,1,26,59,2.3,0,2,0,2
Indiana,2003-11-01,9,@,Minnesota,L,12,30,40.0,152,0,40,111,2.8,1,1,0,1
Iowa,2003-11-01,9,,Illinois,W,16,25,64.0,261,2,50,244,4.9,2,1,0,1
Kansas,2003-11-01,9,@,Texas A&M,L,26,38,68.4,328,4,34,153,4.5,1,2,1,3
Kansas State,2003-11-01,10,,Baylor,W,14,24,58.3,242,3,46,234,5.1,2,2,0,2
Kentucky,2003-11-01,9,,Arkansas,L,28,51,54.9,326,2,52,180,3.5,5,1,1,2
Louisiana,2003-11-01,10,@,Southern Mississippi,L,14,23,60.9,106,0,33,94,2.8,0,0,1,1
Louisiana Tech,2003-11-01,9,@,Louisiana State,L,16,39,41.0,220,1,25,121,4.8,0,0,2,2
Louisiana-Monroe,2003-11-01,9,@,Auburn,L,10,25,40.0,128,1,32,23,0.7,0,1,3,4
LSU,2003-11-01,9,,Louisiana Tech,W,25,31,80.6,372,4,41,281,6.9,2,1,0,1
Marshall,2003-11-01,9,,Akron,W,15,25,60.0,199,2,52,374,7.2,4,1,2,3
Maryland,2003-11-01,9,,North Carolina,W,16,27,59.3,360,4,50,252,5.0,3,0,0,0
Memphis,2003-11-01,9,,East Carolina,W,18,33,54.5,284,4,46,225,4.9,1,2,0,2
Miami (FL),2003-11-01,8,@,Virginia Tech,L,29,47,61.7,261,1,38,116,3.1,0,1,3,4
Michigan,2003-11-01,10,@,Michigan State,W,17,31,54.8,223,3,55,216,3.9,1,1,1,2
Michigan State,2003-11-01,9,,Michigan,L,21,41,51.2,254,1,16,36,2.3,0,0,1,1
Middle Tennessee State,2003-11-01,9,@,Utah State,L,22,45,48.9,196,2,29,93,3.2,1,1,2,3
Minnesota,2003-11-01,10,,Indiana,W,11,15,73.3,92,1,62,435,7.0,6,0,0,0
Navy,2003-11-01,9,,Tulane,W,2,7,28.6,57,0,58,357,6.2,5,3,1,4
Nebraska,2003-11-01,9,@,Texas,L,5,15,33.3,122,1,40,53,1.3,0,0,1,1
Nevada,2003-11-01,9,@,Rice,L,18,34,52.9,221,3,53,316,6.0,3,1,1,2
New Mexico,2003-11-01,9,,Nevada-Las Vegas,L,24,39,61.5,429,3,31,149,4.8,2,3,3,6
New Mexico State,2003-11-01,9,,Arkansas State,L,21,33,63.6,314,2,41,178,4.3,1,0,1,1
North Carolina,2003-11-01,9,@,Maryland,L,21,32,65.6,277,1,25,108,4.3,1,2,1,3
North Carolina State,2003-11-01,10,,Virginia,W,29,35,82.9,410,4,25,143,5.7,1,2,0,2
Northern Illinois,2003-11-01,9,,Ball State,W,14,19,73.7,185,2,57,252,4.4,5,1,0,1
Northwestern,2003-11-01,9,@,Purdue,L,14,24,58.3,165,0,51,161,3.2,2,4,0,4
Notre Dame,2003-11-01,8,,Florida State,L,20,52,38.5,175,0,30,146,4.9,0,0,3,3
Ohio State,2003-11-01,9,@,Penn State,W,17,29,58.6,148,2,39,153,3.9,1,0,1,1
Oklahoma,2003-11-01,9,,Oklahoma State,W,13,29,44.8,225,4,50,221,4.4,3,0,2,2
Oklahoma State,2003-11-01,9,@,Oklahoma,L,9,24,37.5,62,0,37,99,2.7,0,2,1,3
Ole Miss,2003-11-01,9,,South Carolina,W,30,42,71.4,391,3,43,147,3.4,3,1,1,2
Oregon,2003-11-01,9,@,Washington,L,16,29,55.2,246,1,34,73,2.1,0,2,1,3
Oregon State,2003-11-01,9,,Arizona,W,23,40,57.5,333,4,44,93,2.1,3,1,1,2
Penn State,2003-11-01,9,,Ohio State,L,27,42,64.3,253,1,27,33,1.2,0,0,1,1
Pitt,2003-11-01,8,@,Boston College,W,25,38,65.8,364,2,45,124,2.8,1,0,1,1
Purdue,2003-11-01,9,,Northwestern,W,14,24,58.3,212,0,48,178,3.7,4,0,0,0
Rice,2003-11-01,8,,Nevada,W,8,10,80.0,145,2,53,387,7.3,3,0,0,0
San Jose State,2003-11-01,8,,Hawaii,L,23,42,54.8,223,1,39,103,2.6,0,0,0,0
SMU,2003-11-01,9,,Fresno State,L,6,16,37.5,93,0,53,180,3.4,1,3,0,3
South Carolina,2003-11-01,9,@,Mississippi,L,14,32,43.8,298,4,28,118,4.2,2,0,0,0
Southern Mississippi,2003-11-01,8,,Louisiana,W,18,29,62.1,286,4,46,264,5.7,2,1,1,2
Stanford,2003-11-01,7,,UCLA,W,12,20,60.0,91,1,41,115,2.8,1,0,1,1
Tennessee,2003-11-01,8,,Duke,W,16,27,59.3,208,1,31,147,4.7,1,0,0,0
Texas,2003-11-01,9,,Nebraska,W,13,27,48.1,131,0,51,353,6.9,4,0,3,3
Texas A&M,2003-11-01,9,,Kansas,W,15,23,65.2,294,1,54,253,4.7,4,0,1,1
Texas Tech,2003-11-01,9,,Colorado,W,30,51,58.8,399,1,23,91,4.0,1,1,5,6
Toledo,2003-11-01,9,,Buffalo,W,26,32,81.3,467,6,37,218,5.9,2,0,1,1
Tulane,2003-11-01,9,@,Navy,L,27,40,67.5,214,2,35,145,4.1,0,1,2,3
Tulsa,2003-11-01,9,@,Texas-El Paso,W,15,22,68.2,219,2,45,287,6.4,6,0,1,1
UAB,2003-11-01,9,,Army,W,5,16,31.3,181,1,39,156,4.0,1,3,0,3
UCF,2003-11-01,9,@,West Virginia,L,27,45,60.0,253,1,20,44,2.2,1,1,1,2
UCLA,2003-11-01,9,@,Stanford,L,24,43,55.8,239,0,36,48,1.3,2,2,1,3
UNLV,2003-11-01,9,@,New Mexico,W,15,24,62.5,155,2,49,74,1.5,0,1,0,1
USC,2003-11-01,9,,Washington State,W,18,32,56.3,214,3,31,222,7.2,2,0,0,0
Utah,2003-11-01,9,@,Air Force,W,22,32,68.8,297,1,40,162,4.1,5,1,1,2
Utah State,2003-11-01,9,,Middle Tennessee State,W,22,35,62.9,301,3,39,194,5.0,2,1,0,1
UTEP,2003-11-01,9,,Tulsa,L,26,43,60.5,287,2,31,73,2.4,1,0,3,3
Virginia,2003-11-01,9,@,North Carolina State,L,41,55,74.5,393,4,23,50,2.2,0,1,1,2
Virginia Tech,2003-11-01,8,,Miami (FL),W,2,8,25.0,44,1,41,175,4.3,1,1,1,2
Wake Forest,2003-11-01,9,,Clemson,W,6,8,75.0,85,0,60,321,5.4,4,1,0,1
Washington,2003-11-01,9,,Oregon,W,16,32,50.0,214,2,41,261,6.4,3,0,0,0
Washington State,2003-11-01,9,@,Southern California,L,34,57,59.6,345,1,30,-25,-0.8,1,3,1,4
West Virginia,2003-11-01,8,,Central Florida,W,10,17,58.8,161,1,57,303,5.3,2,1,1,2
Western Michigan,2003-11-01,9,@,Connecticut,L,29,41,70.7,391,3,30,53,1.8,0,1,0,1
Wyoming,2003-11-01,9,,Colorado State,W,23,36,63.9,337,2,30,129,4.3,3,0,1,1
Bowling Green State,2003-11-04,9,@,Miami (OH),L,20,35,57.1,160,1,37,183,4.9,0,4,0,4
Miami (OH),2003-11-04,9,,Bowling Green State,W,20,29,69.0,250,0,36,126,3.5,4,2,1,3
Louisville,2003-11-05,9,@,Texas Christian,L,31,50,62.0,459,1,32,121,3.8,2,0,0,0
Texas Christian,2003-11-05,9,,Louisville,W,17,28,60.7,251,1,46,210,4.6,3,0,0,0
Arkansas,2003-11-06,9,,South Carolina,W,11,15,73.3,148,3,48,248,5.2,1,3,0,3
New Mexico State,2003-11-06,10,,Utah State,W,18,24,75.0,208,0,56,193,3.4,3,0,0,0
South Carolina,2003-11-06,10,@,Arkansas,L,21,36,58.3,181,0,29,123,4.2,0,2,2,4
Utah State,2003-11-06,10,@,New Mexico State,L,23,47,48.9,287,2,29,137,4.7,1,1,1,2
Colorado State,2003-11-07,10,@,New Mexico,L,16,24,66.7,217,1,40,111,2.8,2,2,0,2
New Mexico,2003-11-07,10,,Colorado State,W,8,12,66.7,106,1,45,319,7.1,3,0,0,0
Air Force,2003-11-08,10,,Army,W,9,15,60.0,74,0,67,372,5.6,3,0,0,0
Akron,2003-11-08,11,@,Central Michigan,W,27,34,79.4,416,2,53,191,3.6,3,2,0,2
Alabama,2003-11-08,10,@,Mississippi State,W,10,16,62.5,211,3,50,190,3.8,2,0,1,1
Arizona,2003-11-08,10,,Washington,W,11,26,42.3,151,1,37,250,6.8,3,0,1,1
Arizona State,2003-11-08,10,@,Stanford,L,23,53,43.4,357,4,23,97,4.2,0,2,1,3
Arkansas State,2003-11-08,10,,Idaho,W,15,24,62.5,137,2,50,190,3.8,1,0,1,1
Army,2003-11-08,10,@,Air Force,L,10,28,35.7,58,0,41,141,3.4,0,4,2,6
Auburn,2003-11-08,10,,Mississippi,L,14,26,53.8,231,1,33,158,4.8,1,0,0,0
Ball State,2003-11-08,10,@,Western Michigan,L,27,44,61.4,326,1,34,111,3.3,1,1,0,1
Baylor,2003-11-08,10,,Texas Tech,L,18,26,69.2,164,0,30,111,3.7,1,1,1,2
Boston College,2003-11-08,10,,West Virginia,L,30,55,54.5,317,3,36,158,4.4,1,0,4,4
Buffalo,2003-11-08,11,,Northern Illinois,L,19,37,51.4,176,0,35,130,3.7,1,2,2,4
California,2003-11-08,11,@,Oregon,L,15,27,55.6,188,1,40,106,2.7,1,0,1,1
Central Michigan,2003-11-08,10,,Akron,L,17,28,60.7,155,3,41,214,5.2,1,1,1,2
Cincinnati,2003-11-08,9,,Rhode Island,W,20,28,71.4,332,3,42,228,5.4,1,1,1,2
