School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
Georgia Southern,2017-11-25,11,@,Louisiana,W,3,24
Georgia State,2017-11-25,10,,Appalachian State,L,4,31
Georgia Tech,2017-11-25,11,,Georgia,L,5,38
Hawaii,2017-11-25,12,,Brigham Young,L,4,30
Idaho,2017-11-25,11,@,New Mexico State,L,2,17
Illinois,2017-11-25,12,,Northwestern,L,6,42
Indiana,2017-11-25,12,@,Purdue,L,4,31
Iowa State,2017-11-25,12,@,Kansas State,L,3,20
Kansas,2017-11-25,12,@,Oklahoma State,L,7,58
Kansas State,2017-11-25,12,,Iowa State,W,2,19
Kentucky,2017-11-25,12,,Louisville,L,5,44
Louisiana,2017-11-25,11,,Georgia Southern,L,4,34
Louisiana Tech,2017-11-25,12,,Texas-San Antonio,W,0,6
Louisiana-Monroe,2017-11-25,11,,Arkansas State,L,9,67
Louisville,2017-11-25,12,@,Kentucky,W,2,17
LSU,2017-11-25,12,,Texas A&M,W,3,21
Marshall,2017-11-25,12,,Southern Mississippi,L,4,28
Maryland,2017-11-25,12,,Penn State,L,9,66
Memphis,2017-11-25,11,,East Carolina,W,2,13
Michigan,2017-11-25,12,,Ohio State,L,4,31
Michigan State,2017-11-25,12,@,Rutgers,W,1,7
Middle Tennessee State,2017-11-25,12,,Old Dominion,W,1,10
Minnesota,2017-11-25,12,,Wisconsin,L,4,31
Nevada,2017-11-25,12,,Nevada-Las Vegas,W,1,16
New Mexico State,2017-11-25,11,,Idaho,W,1,10
North Carolina,2017-11-25,12,@,North Carolina State,L,5,33
North Carolina State,2017-11-25,12,,North Carolina,W,3,21
North Texas,2017-11-25,12,@,Rice,W,2,14
Northwestern,2017-11-25,12,@,Illinois,W,1,7
Notre Dame,2017-11-25,12,@,Stanford,L,5,38
Ohio State,2017-11-25,12,@,Michigan,W,3,20
Oklahoma,2017-11-25,12,,West Virginia,W,4,31
Oklahoma State,2017-11-25,12,,Kansas,W,2,17
Old Dominion,2017-11-25,12,@,Middle Tennessee State,L,5,41
Oregon,2017-11-25,12,,Oregon State,W,1,10
Oregon State,2017-11-25,12,@,Oregon,L,9,69
Penn State,2017-11-25,12,@,Maryland,W,0,3
Purdue,2017-11-25,12,,Indiana,W,3,24
Rice,2017-11-25,12,,North Texas,L,3,30
Rutgers,2017-11-25,12,,Michigan State,L,4,40
San Jose State,2017-11-25,13,,Wyoming,W,2,17
SMU,2017-11-25,12,,Tulane,W,5,38
South Carolina,2017-11-25,12,,Clemson,L,5,34
Southern Mississippi,2017-11-25,12,@,Marshall,W,4,27
Stanford,2017-11-25,12,,Notre Dame,W,2,20
Syracuse,2017-11-25,12,,Boston College,L,6,42
Temple,2017-11-25,12,@,Tulsa,W,2,22
Tennessee,2017-11-25,12,,Vanderbilt,L,6,42
Texas A&M,2017-11-25,12,@,Louisiana State,L,5,45
Tulane,2017-11-25,12,@,Southern Methodist,L,6,41
Tulsa,2017-11-25,12,,Temple,L,6,43
UAB,2017-11-25,12,,Texas-El Paso,W,1,7
UNLV,2017-11-25,12,@,Nevada,L,3,23
Utah,2017-11-25,12,,Colorado,W,2,13
Utah State,2017-11-25,12,@,Air Force,L,5,38
UTEP,2017-11-25,12,@,Alabama-Birmingham,L,3,28
UTSA,2017-11-25,11,@,Louisiana Tech,L,2,20
Vanderbilt,2017-11-25,12,@,Tennessee,W,3,24
Wake Forest,2017-11-25,12,,Duke,L,4,31
Washington,2017-11-25,12,,Washington State,W,2,14
Washington State,2017-11-25,12,@,Washington,L,5,41
West Virginia,2017-11-25,12,@,Oklahoma,L,8,59
Wisconsin,2017-11-25,12,@,Minnesota,W,0,0
Wyoming,2017-11-25,12,@,San Jose State,L,2,20
Stanford,2017-12-01,13,@,Southern California,L,4,31
USC,2017-12-01,13,,Stanford,W,4,28
Akron,2017-12-02,13,@,Toledo,L,6,45
Appalachian State,2017-12-02,12,,Louisiana,W,2,14
Arkansas State,2017-12-02,11,,Troy,L,4,32
Auburn,2017-12-02,13,,Georgia,L,3,28
Boise State,2017-12-02,13,,Fresno State,W,2,14
Clemson,2017-12-02,13,,Miami (FL),W,0,3
Coastal Carolina,2017-12-02,12,,Georgia Southern,W,2,17
Florida Atlantic,2017-12-02,13,,North Texas,W,2,17
Florida International,2017-12-02,12,,Massachusetts,W,6,45
Florida State,2017-12-02,12,,Louisiana-Monroe,W,1,10
Fresno State,2017-12-02,13,@,Boise State,L,2,17
Georgia,2017-12-02,13,@,Auburn,W,1,7
Georgia Southern,2017-12-02,12,@,Coastal Carolina,L,4,28
Georgia State,2017-12-02,11,,Idaho,L,3,24
Idaho,2017-12-02,12,@,Georgia State,W,1,10
Louisiana,2017-12-02,12,@,Appalachian State,L,9,63
Louisiana-Monroe,2017-12-02,12,@,Florida State,L,6,42
Massachusetts,2017-12-02,12,@,Florida International,L,9,63
Memphis,2017-12-02,12,@,Central Florida,L,8,62
Miami (FL),2017-12-02,12,@,Clemson,L,5,38
New Mexico State,2017-12-02,12,,South Alabama,W,2,17
North Texas,2017-12-02,13,@,Florida Atlantic,L,5,41
Ohio State,2017-12-02,13,@,Wisconsin,W,2,21
Oklahoma,2017-12-02,13,,Texas Christian,W,2,17
South Alabama,2017-12-02,12,@,New Mexico State,L,2,22
Texas Christian,2017-12-02,13,@,Oklahoma,L,5,41
Toledo,2017-12-02,13,,Akron,W,4,28
Troy,2017-12-02,12,@,Arkansas State,W,3,25
UCF,2017-12-02,12,,Memphis,W,7,55
Wisconsin,2017-12-02,13,,Ohio State,L,3,27
Army,2017-12-09,12,@,Navy,W,1,13
Navy,2017-12-09,12,,Army,L,2,14
Arkansas State,2017-12-16,12,,Middle Tennessee State,L,5,35
Boise State,2017-12-16,14,@,Oregon,W,4,28
Colorado State,2017-12-16,13,,Marshall,L,4,31
Georgia State,2017-12-16,12,,Western Kentucky,W,2,17
Marshall,2017-12-16,13,@,Colorado State,W,4,28
Middle Tennessee State,2017-12-16,13,@,Arkansas State,W,4,30
North Texas,2017-12-16,14,,Troy,L,7,50
Oregon,2017-12-16,13,,Boise State,L,5,38
Troy,2017-12-16,13,@,North Texas,W,4,30
Western Kentucky,2017-12-16,13,@,Georgia State,L,3,27
Akron,2017-12-19,14,@,Florida Atlantic,L,7,50
Florida Atlantic,2017-12-19,14,,Akron,W,0,3
Louisiana Tech,2017-12-20,13,@,Southern Methodist,W,1,10
SMU,2017-12-20,13,,Louisiana Tech,L,6,51
Florida International,2017-12-21,13,,Temple,L,4,28
Temple,2017-12-21,13,@,Florida International,W,0,3
Central Michigan,2017-12-22,13,@,Wyoming,L,4,37
Ohio,2017-12-22,13,,Alabama-Birmingham,W,0,6
UAB,2017-12-22,13,@,Ohio,L,6,41
Wyoming,2017-12-22,13,,Central Michigan,W,2,14
Appalachian State,2017-12-23,13,@,Toledo,W,0,0
Army,2017-12-23,13,,San Diego State,W,5,35
San Diego State,2017-12-23,13,@,Army,L,6,42
South Florida,2017-12-23,12,,Texas Tech,W,4,34
Texas Tech,2017-12-23,13,@,South Florida,L,5,38
Toledo,2017-12-23,14,,Appalachian State,L,4,34
Fresno State,2017-12-24,14,N,Houston,W,3,27
Houston,2017-12-24,12,N,Fresno State,L,3,33
Duke,2017-12-26,13,@,Northern Illinois,W,2,14
Kansas State,2017-12-26,13,@,UCLA,W,2,17
Northern Illinois,2017-12-26,13,,Duke,L,5,36
UCLA,2017-12-26,13,,Kansas State,L,5,35
Utah,2017-12-26,13,@,West Virginia,W,1,14
West Virginia,2017-12-26,13,,Utah,L,3,30
Arizona,2017-12-27,13,@,Purdue,L,5,38
Boston College,2017-12-27,13,,Iowa,L,3,27
Florida State,2017-12-27,13,,Southern Mississippi,W,2,13
Iowa,2017-12-27,13,@,Boston College,W,2,20
Missouri,2017-12-27,13,,Texas,L,4,33
Purdue,2017-12-27,13,,Arizona,W,5,35
Southern Mississippi,2017-12-27,13,@,Florida State,L,5,42
Texas,2017-12-27,13,@,Missouri,W,2,16
Michigan State,2017-12-28,13,,Washington State,W,2,17
Navy,2017-12-28,13,,Virginia,W,1,7
Oklahoma State,2017-12-28,13,,Virginia Tech,W,3,21
Stanford,2017-12-28,14,@,Texas Christian,L,5,39
Texas Christian,2017-12-28,14,,Stanford,W,5,37
Virginia,2017-12-28,13,@,Navy,L,7,49
Virginia Tech,2017-12-28,13,@,Oklahoma State,L,3,30
Washington State,2017-12-28,13,@,Michigan State,L,6,42
Arizona State,2017-12-29,13,,North Carolina State,L,7,52
Kentucky,2017-12-29,13,@,Northwestern,L,3,24
New Mexico State,2017-12-29,13,@,Utah State,W,2,20
North Carolina State,2017-12-29,13,@,Arizona State,W,4,31
Northwestern,2017-12-29,13,,Kentucky,W,3,23
Ohio State,2017-12-29,14,,Southern California,W,1,7
Texas A&M,2017-12-29,13,,Wake Forest,L,7,55
USC,2017-12-29,14,@,Ohio State,L,3,24
Utah State,2017-12-29,13,,New Mexico State,L,3,26
Wake Forest,2017-12-29,13,@,Texas A&M,W,7,52
Iowa State,2017-12-30,13,@,Memphis,W,2,20
Louisville,2017-12-30,13,@,Mississippi State,L,4,31
Memphis,2017-12-30,13,,Iowa State,L,3,21
Miami (FL),2017-12-30,13,,Wisconsin,L,4,34
Mississippi State,2017-12-30,13,,Louisville,W,3,27
Penn State,2017-12-30,13,,Washington,W,4,28
Washington,2017-12-30,13,@,Penn State,L,5,35
Wisconsin,2017-12-30,14,@,Miami (FL),W,3,24
Alabama,2018-01-01,13,@,Clemson,W,0,6
Auburn,2018-01-01,14,,Central Florida,L,4,34
Clemson,2018-01-01,14,,Alabama,L,3,24
Georgia,2018-01-01,14,@,Oklahoma,W,6,48
LSU,2018-01-01,13,,Notre Dame,L,2,21
Michigan,2018-01-01,13,@,South Carolina,L,3,26
Notre Dame,2018-01-01,13,@,Louisiana State,W,2,17
Oklahoma,2018-01-01,14,,Georgia,L,7,54
South Carolina,2018-01-01,13,,Michigan,W,1,19
UCF,2018-01-01,13,@,Auburn,W,3,27
Alabama,2018-01-08,14,@,Georgia,W,2,23
Georgia,2018-01-08,15,,Alabama,L,3,26
