School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
West Virginia,2010-12-28,13,N,North Carolina State,L,2,23
Arizona,2010-12-29,13,N,Oklahoma State,L,4,36
Baylor,2010-12-29,13,N,Illinois,L,4,38
East Carolina,2010-12-29,13,@,Maryland,L,7,51
Illinois,2010-12-29,13,N,Baylor,W,2,14
Maryland,2010-12-29,13,,East Carolina,W,2,20
Oklahoma State,2010-12-29,13,N,Arizona,W,1,10
Army,2010-12-30,13,N,Southern Methodist,W,2,14
Kansas State,2010-12-30,13,N,Syracuse,L,5,36
Nebraska,2010-12-30,14,N,Washington,L,2,19
North Carolina,2010-12-30,13,N,Tennessee,W,4,27
SMU,2010-12-30,14,N,Army,L,2,16
Syracuse,2010-12-30,13,N,Kansas State,W,5,34
Tennessee,2010-12-30,13,N,North Carolina,L,3,30
Washington,2010-12-30,13,N,Nebraska,W,1,7
Clemson,2010-12-31,13,N,South Florida,L,4,31
Florida State,2010-12-31,14,N,South Carolina,W,2,17
Georgia,2010-12-31,13,N,Central Florida,L,1,10
Miami (FL),2010-12-31,13,N,Notre Dame,L,3,33
Notre Dame,2010-12-31,13,N,Miami (FL),W,2,17
South Carolina,2010-12-31,14,N,Florida State,L,2,26
South Florida,2010-12-31,13,N,Clemson,W,3,26
UCF,2010-12-31,14,N,Georgia,W,0,6
Alabama,2011-01-01,13,N,Michigan State,W,1,7
Connecticut,2011-01-01,13,N,Oklahoma,L,6,48
Florida,2011-01-01,13,N,Penn State,W,3,24
Michigan,2011-01-01,13,N,Mississippi State,L,7,52
Michigan State,2011-01-01,13,N,Alabama,L,7,49
Mississippi State,2011-01-01,13,N,Michigan,W,2,14
Northwestern,2011-01-01,13,N,Texas Tech,L,6,45
Oklahoma,2011-01-01,14,N,Connecticut,W,2,20
Penn State,2011-01-01,13,N,Florida,L,4,37
Texas Christian,2011-01-01,13,N,Wisconsin,W,2,19
Texas Tech,2011-01-01,13,N,Northwestern,W,5,38
Wisconsin,2011-01-01,13,N,Texas Christian,L,3,21
Stanford,2011-01-03,13,N,Virginia Tech,W,1,12
Virginia Tech,2011-01-03,14,N,Stanford,L,6,40
Arkansas,2011-01-04,13,N,Ohio State,L,4,31
Ohio State,2011-01-04,13,N,Arkansas,W,2,26
Miami (OH),2011-01-06,14,N,Middle Tennessee State,W,3,21
Middle Tennessee State,2011-01-06,13,N,Miami (OH),L,5,35
LSU,2011-01-07,13,N,Texas A&M,W,3,24
Texas A&M,2011-01-07,13,N,Louisiana State,L,5,41
Kentucky,2011-01-08,13,N,Pittsburgh,L,3,27
Pitt,2011-01-08,13,N,Kentucky,W,1,10
Boston College,2011-01-09,13,N,Nevada,L,2,20
Nevada,2011-01-09,14,N,Boston College,W,1,13
Auburn,2011-01-10,14,N,Oregon,W,2,19
Oregon,2011-01-10,13,N,Auburn,L,2,22
