School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
Missouri,2008-12-29,14,N,Northwestern,W,3,23
North Carolina State,2008-12-29,13,N,Rutgers,L,3,29
Northwestern,2008-12-29,13,N,Missouri,L,3,30
Rutgers,2008-12-29,13,N,North Carolina State,W,3,23
Maryland,2008-12-30,13,N,Nevada,W,5,35
Nevada,2008-12-30,13,N,Maryland,L,6,42
Oklahoma State,2008-12-30,13,N,Oregon,L,6,42
Oregon,2008-12-30,13,N,Oklahoma State,W,4,31
Rice,2008-12-30,13,,Western Michigan,W,2,14
Western Michigan,2008-12-30,13,@,Rice,L,5,38
Air Force,2008-12-31,13,N,Houston,L,4,34
Boston College,2008-12-31,14,@,Vanderbilt,L,1,16
Georgia Tech,2008-12-31,13,,Louisiana State,L,5,38
Houston,2008-12-31,13,N,Air Force,W,3,28
Kansas,2008-12-31,13,N,Minnesota,W,3,21
LSU,2008-12-31,13,@,Georgia Tech,W,0,3
Minnesota,2008-12-31,13,N,Kansas,L,6,42
Oregon State,2008-12-31,13,N,Pittsburgh,W,0,0
Pitt,2008-12-31,13,N,Oregon State,L,0,3
Vanderbilt,2008-12-31,13,,Boston College,W,2,14
Cincinnati,2009-01-01,14,N,Virginia Tech,L,2,20
Clemson,2009-01-01,13,N,Nebraska,L,2,26
Georgia,2009-01-01,13,N,Michigan State,W,1,12
Iowa,2009-01-01,13,N,South Carolina,W,1,10
Michigan State,2009-01-01,13,N,Georgia,L,3,24
Nebraska,2009-01-01,13,N,Clemson,W,3,21
Penn State,2009-01-01,13,@,Southern California,L,5,38
South Carolina,2009-01-01,13,N,Iowa,L,4,31
USC,2009-01-01,13,,Penn State,W,3,24
Virginia Tech,2009-01-01,14,N,Cincinnati,W,1,7
Alabama,2009-01-02,14,N,Utah,L,4,31
East Carolina,2009-01-02,14,N,Kentucky,L,3,25
Kentucky,2009-01-02,13,N,East Carolina,W,2,19
Ole Miss,2009-01-02,13,N,Texas Tech,W,5,34
Texas Tech,2009-01-02,13,N,Mississippi,L,6,47
Utah,2009-01-02,13,N,Alabama,W,2,17
Buffalo,2009-01-03,14,N,Connecticut,L,5,38
Connecticut,2009-01-03,13,N,Buffalo,W,2,20
Ohio State,2009-01-05,13,N,Texas,L,3,24
Texas,2009-01-05,13,N,Ohio State,W,2,21
Ball State,2009-01-06,14,N,Tulsa,L,6,45
Tulsa,2009-01-06,14,N,Ball State,W,1,13
Florida,2009-01-08,14,N,Oklahoma,W,2,14
Oklahoma,2009-01-08,14,N,Florida,L,3,24
