School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
Ball State,2007-08-30,1,,Miami (OH),L,2,14
Boise State,2007-08-30,1,,Weber State,W,1,7
Buffalo,2007-08-30,1,@,Rutgers,L,5,38
Cincinnati,2007-08-30,1,,Southeast Missouri State,W,0,3
Iowa State,2007-08-30,1,,Kent State,L,3,23
Kent State,2007-08-30,1,@,Iowa State,W,2,14
Louisiana-Monroe,2007-08-30,1,,Tulsa,L,5,35
Louisville,2007-08-30,1,,Murray State,W,1,10
LSU,2007-08-30,1,@,Mississippi State,W,0,0
Miami (OH),2007-08-30,1,@,Ball State,W,1,13
Mississippi State,2007-08-30,1,,Louisiana State,L,6,45
New Mexico State,2007-08-30,1,,Southeastern Louisiana,W,2,14
Oregon State,2007-08-30,1,,Utah,W,1,7
Rutgers,2007-08-30,1,,Buffalo,W,0,3
Tulsa,2007-08-30,1,@,Louisiana-Monroe,W,2,17
UNLV,2007-08-30,1,@,Utah State,W,2,16
Utah,2007-08-30,1,@,Oregon State,L,3,24
Utah State,2007-08-30,1,,Nevada-Las Vegas,L,2,23
Navy,2007-08-31,1,@,Temple,W,2,19
Syracuse,2007-08-31,1,,Washington,L,6,42
Temple,2007-08-31,1,,Navy,L,3,30
Washington,2007-08-31,1,@,Syracuse,W,1,12
Air Force,2007-09-01,1,,South Carolina State,W,0,3
Akron,2007-09-01,1,,Army,W,2,14
Alabama,2007-09-01,1,,Western Carolina,W,0,6
Arizona,2007-09-01,1,@,Brigham Young,L,3,20
Arizona State,2007-09-01,1,,San Jose State,W,0,3
Arkansas,2007-09-01,1,,Troy,W,3,26
Arkansas State,2007-09-01,1,@,Texas,L,3,21
Army,2007-09-01,1,@,Akron,L,2,22
Auburn,2007-09-01,1,,Kansas State,W,1,13
Baylor,2007-09-01,1,@,Texas Christian,L,3,27
Boston College,2007-09-01,1,,Wake Forest,W,4,28
Bowling Green State,2007-09-01,1,@,Minnesota,W,4,31
Brigham Young,2007-09-01,1,,Arizona,W,1,7
California,2007-09-01,1,,Tennessee,W,4,31
Central Michigan,2007-09-01,1,@,Kansas,L,7,52
Colorado,2007-09-01,1,N,Colorado State,W,4,28
Colorado State,2007-09-01,1,N,Colorado,L,3,31
Connecticut,2007-09-01,1,@,Duke,W,2,14
Duke,2007-09-01,1,,Connecticut,L,5,45
East Carolina,2007-09-01,1,@,Virginia Tech,L,2,17
Eastern Michigan,2007-09-01,1,@,Pittsburgh,L,3,27
Florida,2007-09-01,1,,Western Kentucky,W,0,3
Florida Atlantic,2007-09-01,1,,Middle Tennessee State,W,2,14
Florida International,2007-09-01,1,@,Penn State,L,8,59
Fresno State,2007-09-01,1,,Sacramento State,W,0,3
Georgia,2007-09-01,1,,Oklahoma State,W,2,14
Georgia Tech,2007-09-01,1,@,Notre Dame,W,0,3
Hawaii,2007-09-01,1,,Northern Colorado,W,1,6
Houston,2007-09-01,1,@,Oregon,L,6,48
Idaho,2007-09-01,1,@,Southern California,L,5,38
Illinois,2007-09-01,1,N,Missouri,L,5,40
Indiana,2007-09-01,1,,Indiana State,W,1,7
Iowa,2007-09-01,1,@,Northern Illinois,W,0,3
Kansas,2007-09-01,1,,Central Michigan,W,1,7
Kansas State,2007-09-01,1,@,Auburn,L,2,23
Kentucky,2007-09-01,1,,Eastern Kentucky,W,1,10
Louisiana,2007-09-01,1,@,South Carolina,L,4,28
Louisiana Tech,2007-09-01,1,,Central Arkansas,W,1,7
Marshall,2007-09-01,1,@,Miami (FL),L,4,31
Maryland,2007-09-01,1,,Villanova,W,2,14
Memphis,2007-09-01,1,,Mississippi,L,3,23
Miami (FL),2007-09-01,1,,Marshall,W,0,3
Michigan,2007-09-01,1,,Appalachian State,L,4,34
Michigan State,2007-09-01,1,,Alabama-Birmingham,W,1,18
Middle Tennessee State,2007-09-01,1,@,Florida Atlantic,L,3,27
Minnesota,2007-09-01,1,,Bowling Green State,L,4,32
Missouri,2007-09-01,1,N,Illinois,W,5,34
Nebraska,2007-09-01,1,,Nevada,W,1,10
Nevada,2007-09-01,1,@,Nebraska,L,7,52
New Mexico,2007-09-01,1,@,Texas-El Paso,L,1,10
North Carolina,2007-09-01,1,,James Madison,W,2,14
North Carolina State,2007-09-01,1,,Central Florida,L,2,25
North Texas,2007-09-01,1,@,Oklahoma,L,11,79
Northern Illinois,2007-09-01,1,,Iowa,L,2,16
Northwestern,2007-09-01,1,,Northeastern,W,0,0
Notre Dame,2007-09-01,1,,Georgia Tech,L,3,33
Ohio,2007-09-01,1,,Gardner-Webb,W,2,14
Ohio State,2007-09-01,1,,Youngstown State,W,0,6
Oklahoma,2007-09-01,1,,North Texas,W,1,10
Oklahoma State,2007-09-01,1,@,Georgia,L,5,35
Ole Miss,2007-09-01,1,@,Memphis,W,3,21
Oregon,2007-09-01,1,,Houston,W,3,27
Penn State,2007-09-01,1,,Florida International,W,0,0
Pitt,2007-09-01,1,,Eastern Michigan,W,0,3
Purdue,2007-09-01,1,@,Toledo,W,3,24
Rice,2007-09-01,1,,Nicholls State,L,2,16
San Jose State,2007-09-01,1,@,Arizona State,L,6,45
South Carolina,2007-09-01,1,,Louisiana,W,2,14
South Florida,2007-09-01,1,,Elon,W,1,13
Southern Mississippi,2007-09-01,1,,Tennessee-Martin,W,1,13
Stanford,2007-09-01,1,,UCLA,L,6,45
Tennessee,2007-09-01,1,@,California,L,6,45
Texas,2007-09-01,1,,Arkansas State,W,1,13
Texas A&M,2007-09-01,1,,Montana State,W,1,7
Texas Christian,2007-09-01,1,,Baylor,W,0,0
Toledo,2007-09-01,1,,Purdue,L,7,52
Troy,2007-09-01,1,@,Arkansas,L,5,46
UAB,2007-09-01,1,@,Michigan State,L,7,55
UCF,2007-09-01,1,@,North Carolina State,W,3,23
UCLA,2007-09-01,1,@,Stanford,W,2,17
USC,2007-09-01,1,,Idaho,W,1,10
UTEP,2007-09-01,1,,New Mexico,W,0,6
Vanderbilt,2007-09-01,1,,Richmond,W,2,17
Virginia,2007-09-01,1,@,Wyoming,L,2,23
Virginia Tech,2007-09-01,1,,East Carolina,W,1,7
Wake Forest,2007-09-01,1,@,Boston College,L,5,38
Washington State,2007-09-01,1,@,Wisconsin,L,6,42
West Virginia,2007-09-01,1,,Western Michigan,W,3,24
Western Kentucky,2007-09-01,1,@,Florida,L,7,49
Western Michigan,2007-09-01,1,@,West Virginia,L,9,62
Wisconsin,2007-09-01,1,,Washington State,W,3,21
Wyoming,2007-09-01,1,,Virginia,W,0,3
Clemson,2007-09-03,1,,Florida State,W,2,18
Florida State,2007-09-03,1,@,Clemson,L,3,24
SMU,2007-09-03,1,,Texas Tech,L,7,49
Texas Tech,2007-09-03,1,@,Southern Methodist,W,0,9
Cincinnati,2007-09-06,2,,Oregon State,W,0,3
Louisville,2007-09-06,2,,Middle Tennessee State,W,6,42
Middle Tennessee State,2007-09-06,2,@,Louisville,L,7,58
Oregon State,2007-09-06,2,@,Cincinnati,L,4,34
Navy,2007-09-07,2,@,Rutgers,L,5,41
Rutgers,2007-09-07,2,,Navy,W,3,24
Air Force,2007-09-08,2,@,Utah,W,1,12
Akron,2007-09-08,2,@,Ohio State,L,2,20
Alabama,2007-09-08,2,@,Vanderbilt,W,1,10
Arizona,2007-09-08,2,,Northern Arizona,W,3,24
Arizona State,2007-09-08,2,,Colorado,W,2,14
Army,2007-09-08,2,,Rhode Island,W,1,7
Auburn,2007-09-08,2,,South Florida,L,3,26
Ball State,2007-09-08,2,@,Eastern Michigan,W,2,16
Baylor,2007-09-08,2,,Rice,W,2,17
Boise State,2007-09-08,2,@,Washington,L,3,24
Boston College,2007-09-08,2,,North Carolina State,W,2,17
Bowling Green State,2007-09-08,2,@,Michigan State,L,4,28
Brigham Young,2007-09-08,2,@,UCLA,L,3,27
Buffalo,2007-09-08,2,@,Temple,W,1,7
California,2007-09-08,2,@,Colorado State,W,4,28
Central Michigan,2007-09-08,2,,Toledo,W,4,31
Clemson,2007-09-08,2,,Louisiana-Monroe,W,3,26
Colorado,2007-09-08,2,@,Arizona State,L,5,33
Colorado State,2007-09-08,2,,California,L,4,34
Connecticut,2007-09-08,2,,Maine,W,0,0
Duke,2007-09-08,2,@,Virginia,L,3,24
East Carolina,2007-09-08,2,,North Carolina,W,4,31
Eastern Michigan,2007-09-08,2,,Ball State,L,5,38
Florida,2007-09-08,2,,Troy,W,4,31
Florida Atlantic,2007-09-08,2,@,Oklahoma State,L,6,42
Florida International,2007-09-08,2,,Maryland,L,3,26
Florida State,2007-09-08,2,,Alabama-Birmingham,W,3,24
Fresno State,2007-09-08,2,@,Texas A&M,L,5,47
Georgia,2007-09-08,2,,South Carolina,L,1,16
Georgia Tech,2007-09-08,2,,Samford,W,2,14
Hawaii,2007-09-08,2,@,Louisiana Tech,W,6,44
Idaho,2007-09-08,2,,Cal Poly,W,1,13
Illinois,2007-09-08,2,,Western Illinois,W,0,0
Indiana,2007-09-08,2,@,Western Michigan,W,4,27
Iowa,2007-09-08,2,,Syracuse,W,0,0
Iowa State,2007-09-08,2,,Northern Iowa,L,3,24
Kansas,2007-09-08,2,,Southeastern Louisiana,W,0,0
Kansas State,2007-09-08,2,,San Jose State,W,2,14
Kent State,2007-09-08,2,@,Kentucky,L,8,56
Kentucky,2007-09-08,2,,Kent State,W,3,20
Louisiana,2007-09-08,2,,Ohio,L,4,31
Louisiana Tech,2007-09-08,2,,Hawaii,L,6,45
Louisiana-Monroe,2007-09-08,2,@,Clemson,L,7,49
LSU,2007-09-08,2,,Virginia Tech,W,1,7
Marshall,2007-09-08,2,,West Virginia,L,7,48
Maryland,2007-09-08,2,@,Florida International,W,1,10
Miami (FL),2007-09-08,2,@,Oklahoma,L,7,51
Miami (OH),2007-09-08,2,@,Minnesota,L,6,41
Michigan,2007-09-08,2,,Oregon,L,5,39
Michigan State,2007-09-08,2,,Bowling Green State,W,2,17
Minnesota,2007-09-08,2,,Miami (OH),W,4,35
Mississippi State,2007-09-08,2,@,Tulane,W,2,17
Missouri,2007-09-08,2,@,Mississippi,W,4,25
Nebraska,2007-09-08,2,@,Wake Forest,W,2,17
Nevada,2007-09-08,2,@,Northwestern,L,4,36
New Mexico,2007-09-08,2,,New Mexico State,W,4,34
New Mexico State,2007-09-08,2,@,New Mexico,L,5,44
North Carolina,2007-09-08,2,@,East Carolina,L,4,34
North Carolina State,2007-09-08,2,@,Boston College,L,5,37
North Texas,2007-09-08,2,@,Southern Methodist,L,6,45
Northern Illinois,2007-09-08,2,,Southern Illinois,L,5,34
Northwestern,2007-09-08,2,,Nevada,W,4,31
Notre Dame,2007-09-08,2,@,Penn State,L,4,31
Ohio,2007-09-08,2,@,Louisiana,W,3,23
Ohio State,2007-09-08,2,,Akron,W,0,2
Oklahoma,2007-09-08,2,,Miami (FL),W,1,13
Oklahoma State,2007-09-08,2,,Florida Atlantic,W,0,6
Ole Miss,2007-09-08,2,,Missouri,L,5,38
Oregon,2007-09-08,2,@,Michigan,W,1,7
Penn State,2007-09-08,2,,Notre Dame,W,1,10
Pitt,2007-09-08,2,,Grambling State,W,1,10
Purdue,2007-09-08,2,,Eastern Illinois,W,0,6
Rice,2007-09-08,2,@,Baylor,L,6,42
San Diego State,2007-09-08,1,@,Washington State,L,6,45
San Jose State,2007-09-08,2,@,Kansas State,L,4,34
SMU,2007-09-08,2,,North Texas,W,4,31
South Carolina,2007-09-08,2,@,Georgia,W,0,12
South Florida,2007-09-08,2,@,Auburn,W,2,23
Southern Mississippi,2007-09-08,2,@,Tennessee,L,4,39
Syracuse,2007-09-08,2,@,Iowa,L,5,35
Temple,2007-09-08,2,,Buffalo,L,6,42
Tennessee,2007-09-08,2,,Southern Mississippi,W,1,19
Texas,2007-09-08,2,,Texas Christian,W,1,13
Texas A&M,2007-09-08,2,,Fresno State,W,6,45
Texas Christian,2007-09-08,2,@,Texas,L,4,34
Texas Tech,2007-09-08,2,,Texas-El Paso,W,4,31
Toledo,2007-09-08,2,@,Central Michigan,L,7,52
Troy,2007-09-08,2,@,Florida,L,8,59
Tulane,2007-09-08,1,,Mississippi State,L,5,38
UAB,2007-09-08,2,@,Florida State,L,4,34
UCLA,2007-09-08,2,,Brigham Young,W,2,17
UNLV,2007-09-08,2,,Wisconsin,L,2,20
Utah,2007-09-08,2,,Air Force,L,2,20
Utah State,2007-09-08,2,@,Wyoming,L,4,32
UTEP,2007-09-08,2,@,Texas Tech,L,6,45
Vanderbilt,2007-09-08,2,,Alabama,L,2,24
Virginia,2007-09-08,2,,Duke,W,1,13
Virginia Tech,2007-09-08,2,@,Louisiana State,L,6,48
Wake Forest,2007-09-08,2,,Nebraska,L,2,20
Washington,2007-09-08,2,,Boise State,W,1,10
Washington State,2007-09-08,2,,San Diego State,W,2,17
West Virginia,2007-09-08,2,@,Marshall,W,2,23
Western Kentucky,2007-09-08,2,,West Virginia Tech,W,0,0
Western Michigan,2007-09-08,2,,Indiana,L,4,37
Wisconsin,2007-09-08,2,@,Nevada-Las Vegas,W,1,13
Wyoming,2007-09-08,2,,Utah State,W,2,18
Air Force,2007-09-13,3,,Texas Christian,W,2,17
Maryland,2007-09-13,3,,West Virginia,L,4,31
Texas Christian,2007-09-13,3,@,Air Force,L,2,20
West Virginia,2007-09-13,3,@,Maryland,W,2,14
Oklahoma State,2007-09-14,3,@,Troy,L,6,41
Troy,2007-09-14,3,,Oklahoma State,W,3,23
Akron,2007-09-15,3,@,Indiana,L,5,41
Alabama,2007-09-15,3,,Arkansas,W,5,38
Arizona,2007-09-15,3,,New Mexico,L,3,29
Arizona State,2007-09-15,3,,San Diego State,W,1,13
Arkansas,2007-09-15,2,@,Alabama,L,5,41
Arkansas State,2007-09-15,2,,Southern Methodist,W,4,28
Army,2007-09-15,3,@,Wake Forest,L,3,21
Auburn,2007-09-15,3,,Mississippi State,L,2,19
Ball State,2007-09-15,3,@,Navy,W,4,31
Baylor,2007-09-15,3,,Texas State,W,3,27
Boise State,2007-09-15,3,,Wyoming,W,2,14
Boston College,2007-09-15,3,@,Georgia Tech,W,1,10
Brigham Young,2007-09-15,3,@,Tulsa,L,7,55
Buffalo,2007-09-15,3,@,Penn State,L,6,45
California,2007-09-15,3,,Louisiana Tech,W,2,12
Central Michigan,2007-09-15,3,@,Purdue,L,6,45
Cincinnati,2007-09-15,3,@,Miami (OH),W,1,10
Clemson,2007-09-15,3,,Furman,W,1,10
Colorado,2007-09-15,3,,Florida State,L,1,16
Connecticut,2007-09-15,3,,Temple,W,2,17
Duke,2007-09-15,3,@,Northwestern,W,2,14
East Carolina,2007-09-15,3,,Southern Mississippi,L,4,28
Eastern Michigan,2007-09-15,3,@,Northern Illinois,W,2,19
Florida,2007-09-15,3,,Tennessee,W,2,20
Florida Atlantic,2007-09-15,3,,Minnesota,W,5,39
Florida International,2007-09-15,3,@,Miami (FL),L,2,23
Florida State,2007-09-15,3,@,Colorado,W,1,6
Fresno State,2007-09-15,3,@,Oregon,L,7,52
Georgia,2007-09-15,3,,Western Carolina,W,1,16
Georgia Tech,2007-09-15,3,,Boston College,L,3,24
Hawaii,2007-09-15,3,@,Nevada-Las Vegas,W,2,14
Houston,2007-09-15,2,@,Tulane,W,1,10
Idaho,2007-09-15,3,@,Washington State,L,6,45
Illinois,2007-09-15,3,@,Syracuse,W,2,20
Indiana,2007-09-15,3,,Akron,W,3,24
Iowa,2007-09-15,3,@,Iowa State,L,0,15
Iowa State,2007-09-15,3,,Iowa,W,1,13
Kansas,2007-09-15,3,,Toledo,W,2,13
Kansas State,2007-09-15,3,,Missouri State,W,1,10
Kent State,2007-09-15,3,,Delaware State,W,1,7
Kentucky,2007-09-15,3,,Louisville,W,5,34
Louisiana,2007-09-15,3,,McNeese State,L,5,38
Louisiana Tech,2007-09-15,3,@,California,L,6,42
Louisiana-Monroe,2007-09-15,3,@,Texas A&M,L,7,54
Louisville,2007-09-15,3,@,Kentucky,L,5,40
LSU,2007-09-15,3,,Middle Tennessee State,W,0,0
Marshall,2007-09-15,3,,New Hampshire,L,6,48
Memphis,2007-09-15,2,,Jacksonville State,W,2,14
Miami (FL),2007-09-15,3,,Florida International,W,1,9
Miami (OH),2007-09-15,3,,Cincinnati,L,6,47
Michigan,2007-09-15,3,,Notre Dame,W,0,0
Michigan State,2007-09-15,3,,Pittsburgh,W,1,13
Middle Tennessee State,2007-09-15,3,@,Louisiana State,L,5,44
Minnesota,2007-09-15,3,@,Florida Atlantic,L,6,42
Mississippi State,2007-09-15,3,@,Auburn,W,2,14
Missouri,2007-09-15,3,,Western Michigan,W,3,24
Navy,2007-09-15,3,,Ball State,L,4,34
Nebraska,2007-09-15,3,,Southern California,L,7,49
Nevada,2007-09-15,3,,Nicholls State,W,2,17
New Mexico,2007-09-15,3,@,Arizona,W,3,27
New Mexico State,2007-09-15,3,,Texas-El Paso,W,3,24
North Carolina,2007-09-15,3,,Virginia,L,1,22
North Carolina State,2007-09-15,3,,Wofford,W,2,17
Northern Illinois,2007-09-15,3,,Eastern Michigan,L,3,21
Northwestern,2007-09-15,3,,Duke,L,3,20
Notre Dame,2007-09-15,3,@,Michigan,L,5,38
Ohio,2007-09-15,3,@,Virginia Tech,L,4,28
Ohio State,2007-09-15,3,@,Washington,W,2,14
Oklahoma,2007-09-15,3,,Utah State,W,0,3
Ole Miss,2007-09-15,3,@,Vanderbilt,L,4,31
Oregon,2007-09-15,3,,Fresno State,W,3,21
Oregon State,2007-09-15,3,,Idaho State,W,1,10
Penn State,2007-09-15,3,,Buffalo,W,3,24
Pitt,2007-09-15,3,@,Michigan State,L,2,17
Purdue,2007-09-15,3,,Central Michigan,W,3,22
Rice,2007-09-15,3,,Texas Tech,L,8,59
Rutgers,2007-09-15,3,,Norfolk State,W,0,0
San Diego State,2007-09-15,2,@,Arizona State,L,4,34
San Jose State,2007-09-15,3,@,Stanford,L,4,37
SMU,2007-09-15,3,@,Arkansas State,L,6,45
South Carolina,2007-09-15,3,,South Carolina State,W,0,3
Southern Mississippi,2007-09-15,3,@,East Carolina,W,3,21
Stanford,2007-09-15,2,,San Jose State,W,0,0
Syracuse,2007-09-15,3,,Illinois,L,5,41
Temple,2007-09-15,3,@,Connecticut,L,2,22
Tennessee,2007-09-15,3,@,Florida,L,8,59
Texas,2007-09-15,3,@,Central Florida,W,4,32
Texas A&M,2007-09-15,3,,Louisiana-Monroe,W,2,14
Texas Tech,2007-09-15,3,@,Rice,W,3,24
Toledo,2007-09-15,3,@,Kansas,L,6,45
Tulane,2007-09-15,2,,Houston,L,4,34
Tulsa,2007-09-15,2,,Brigham Young,W,7,47
UAB,2007-09-15,3,,Alcorn State,W,0,0
UCF,2007-09-15,2,,Texas,L,3,35
UCLA,2007-09-15,3,@,Utah,L,5,44
UNLV,2007-09-15,3,,Hawaii,L,7,49
USC,2007-09-15,2,@,Nebraska,W,4,31
Utah,2007-09-15,3,,UCLA,W,0,6
Utah State,2007-09-15,3,@,Oklahoma,L,7,54
UTEP,2007-09-15,3,@,New Mexico State,L,4,29
Vanderbilt,2007-09-15,3,,Mississippi,W,2,17
Virginia,2007-09-15,3,@,North Carolina,W,3,20
Virginia Tech,2007-09-15,3,,Ohio,W,1,7
Wake Forest,2007-09-15,3,,Army,W,1,10
Washington,2007-09-15,3,,Ohio State,L,4,33
Washington State,2007-09-15,3,,Idaho,W,4,28
Western Kentucky,2007-09-15,3,,Eastern Kentucky,W,0,6
Western Michigan,2007-09-15,3,@,Missouri,L,7,52
Wisconsin,2007-09-15,3,,Citadel,W,4,31
Wyoming,2007-09-15,3,@,Boise State,L,3,24
Miami (FL),2007-09-20,4,,Texas A&M,W,2,17
Middle Tennessee State,2007-09-20,4,,Western Kentucky,L,2,20
Texas A&M,2007-09-20,4,@,Miami (FL),L,4,34
Western Kentucky,2007-09-20,4,@,Middle Tennessee State,W,2,17
Oklahoma,2007-09-21,4,@,Tulsa,W,3,21
Tulsa,2007-09-21,3,,Oklahoma,L,9,62
Air Force,2007-09-22,4,@,Brigham Young,L,4,31
Akron,2007-09-22,4,,Kent State,W,2,20
Alabama,2007-09-22,4,,Georgia,L,3,26
Arizona,2007-09-22,4,@,California,L,6,45
Arizona State,2007-09-22,4,,Oregon State,W,4,32
Arkansas,2007-09-22,3,,Kentucky,L,6,42
Arkansas State,2007-09-22,3,@,Tennessee,L,6,48
Army,2007-09-22,4,@,Boston College,L,5,37
Auburn,2007-09-22,4,,New Mexico State,W,3,20
Ball State,2007-09-22,4,@,Nebraska,L,6,41
Baylor,2007-09-22,4,@,Buffalo,W,3,21
Boston College,2007-09-22,4,,Army,W,2,17
Bowling Green State,2007-09-22,3,,Temple,W,5,35
Brigham Young,2007-09-22,4,,Air Force,W,1,6
Buffalo,2007-09-22,4,,Baylor,L,4,34
California,2007-09-22,4,,Arizona,W,3,27
Central Michigan,2007-09-22,4,,North Dakota State,L,5,44
Cincinnati,2007-09-22,4,,Marshall,W,2,14
Clemson,2007-09-22,4,@,North Carolina State,W,3,20
Colorado,2007-09-22,4,,Miami (OH),W,0,0
Colorado State,2007-09-22,3,@,Houston,L,5,38
Connecticut,2007-09-22,4,@,Pittsburgh,W,2,14
Duke,2007-09-22,4,@,Navy,L,5,46
East Carolina,2007-09-22,4,@,West Virginia,L,6,48
Eastern Michigan,2007-09-22,4,,Howard,W,2,15
Florida,2007-09-22,4,@,Mississippi,W,2,24
Florida Atlantic,2007-09-22,4,@,North Texas,W,2,20
Florida International,2007-09-22,4,@,Kansas,L,7,55
Georgia,2007-09-22,4,@,Alabama,W,2,23
Georgia Tech,2007-09-22,4,@,Virginia,L,4,28
Hawaii,2007-09-22,4,,Charleston Southern,W,1,10
Houston,2007-09-22,3,,Colorado State,W,3,27
Idaho,2007-09-22,4,,Northern Illinois,L,6,42
Illinois,2007-09-22,4,@,Indiana,W,2,14
Indiana,2007-09-22,4,,Illinois,L,3,27
Iowa,2007-09-22,4,@,Wisconsin,L,2,17
Iowa State,2007-09-22,4,@,Toledo,L,5,36
Kansas,2007-09-22,4,,Florida International,W,0,3
Kent State,2007-09-22,4,@,Akron,L,3,27
Kentucky,2007-09-22,4,@,Arkansas,W,3,29
Louisiana,2007-09-22,4,,Troy,L,7,48
Louisville,2007-09-22,4,,Syracuse,L,5,38
LSU,2007-09-22,4,,South Carolina,W,2,16
Marshall,2007-09-22,4,@,Cincinnati,L,5,40
Maryland,2007-09-22,4,@,Wake Forest,L,4,31
Memphis,2007-09-22,3,@,Central Florida,L,8,56
Miami (OH),2007-09-22,4,@,Colorado,L,6,42
Michigan,2007-09-22,4,,Penn State,W,0,9
Michigan State,2007-09-22,4,@,Notre Dame,W,2,14
Minnesota,2007-09-22,4,,Purdue,L,6,45
Mississippi State,2007-09-22,4,,Gardner-Webb,W,1,15
Missouri,2007-09-22,4,,Illinois State,W,2,17
Navy,2007-09-22,4,,Duke,W,6,43
Nebraska,2007-09-22,4,,Ball State,W,5,40
New Mexico,2007-09-22,4,,Sacramento State,W,0,0
New Mexico State,2007-09-22,4,@,Auburn,L,8,55
North Carolina,2007-09-22,4,@,South Florida,L,4,37
North Carolina State,2007-09-22,4,,Clemson,L,4,42
North Texas,2007-09-22,3,,Florida Atlantic,L,3,30
Northern Illinois,2007-09-22,4,@,Idaho,W,5,35
Northwestern,2007-09-22,4,@,Ohio State,L,8,58
Notre Dame,2007-09-22,4,,Michigan State,L,4,31
Ohio,2007-09-22,4,,Wyoming,L,5,34
Ohio State,2007-09-22,4,,Northwestern,W,1,7
Oklahoma State,2007-09-22,4,,Texas Tech,W,6,45
Ole Miss,2007-09-22,4,,Florida,L,4,30
Oregon,2007-09-22,4,@,Stanford,W,4,31
Oregon State,2007-09-22,4,@,Arizona State,L,5,44
Penn State,2007-09-22,4,@,Michigan,L,2,14
Pitt,2007-09-22,4,,Connecticut,L,4,34
Purdue,2007-09-22,4,@,Minnesota,W,4,31
Rice,2007-09-22,4,@,Texas,L,7,58
San Diego State,2007-09-22,3,,Portland State,W,2,17
San Jose State,2007-09-22,4,@,Utah State,W,2,20
SMU,2007-09-22,4,@,Texas Christian,L,3,21
South Carolina,2007-09-22,4,@,Louisiana State,L,4,28
South Florida,2007-09-22,3,,North Carolina,W,1,10
Stanford,2007-09-22,3,,Oregon,L,7,55
Syracuse,2007-09-22,4,@,Louisville,W,5,35
Temple,2007-09-22,4,@,Bowling Green State,L,6,48
Tennessee,2007-09-22,4,,Arkansas State,W,3,27
Texas,2007-09-22,4,,Rice,W,2,14
Texas Christian,2007-09-22,4,,Southern Methodist,W,1,7
Texas Tech,2007-09-22,4,@,Oklahoma State,L,7,49
Toledo,2007-09-22,4,,Iowa State,W,5,35
Troy,2007-09-22,4,@,Louisiana,W,4,31
Tulane,2007-09-22,3,,Southeastern Louisiana,W,3,27
UCF,2007-09-22,3,,Memphis,W,3,20
UCLA,2007-09-22,4,,Washington,W,4,31
UNLV,2007-09-22,4,,Utah,W,0,0
USC,2007-09-22,3,,Washington State,W,2,14
Utah,2007-09-22,4,@,Nevada-Las Vegas,L,3,27
Utah State,2007-09-22,4,,San Jose State,L,3,23
UTEP,2007-09-22,4,,Texas Southern,W,2,12
Virginia,2007-09-22,4,,Georgia Tech,W,2,23
Virginia Tech,2007-09-22,4,,William & Mary,W,0,3
Wake Forest,2007-09-22,4,,Maryland,W,3,24
Washington,2007-09-22,4,@,UCLA,L,5,44
Washington State,2007-09-22,4,@,Southern California,L,6,47
West Virginia,2007-09-22,4,,East Carolina,W,1,7
Western Michigan,2007-09-22,4,,Central Connecticut State,W,2,14
Wisconsin,2007-09-22,4,,Iowa,W,1,13
Wyoming,2007-09-22,4,@,Ohio,W,3,33
Arkansas State,2007-09-27,4,,Memphis,W,4,31
Boise State,2007-09-27,4,,Southern Mississippi,W,2,16
Memphis,2007-09-27,4,@,Arkansas State,L,4,35
Southern Mississippi,2007-09-27,4,@,Boise State,L,5,38
South Florida,2007-09-28,4,,West Virginia,W,1,13
West Virginia,2007-09-28,5,@,South Florida,L,3,21
Air Force,2007-09-29,5,@,Navy,L,4,31
Akron,2007-09-29,5,@,Connecticut,L,6,44
Alabama,2007-09-29,5,N,Florida State,L,3,21
Arizona,2007-09-29,5,,Washington State,W,3,20
Arizona State,2007-09-29,5,@,Stanford,W,0,3
Arkansas,2007-09-29,4,,North Texas,W,1,7
Army,2007-09-29,5,,Temple,W,3,21
Auburn,2007-09-29,5,@,Florida,W,2,17
Ball State,2007-09-29,5,,Buffalo,W,2,14
Baylor,2007-09-29,5,@,Texas A&M,L,4,34
Boston College,2007-09-29,5,,Massachusetts,W,2,14
Bowling Green State,2007-09-29,4,,Western Kentucky,W,3,21
Brigham Young,2007-09-29,5,@,New Mexico,W,3,24
Buffalo,2007-09-29,5,@,Ball State,L,7,49
California,2007-09-29,5,@,Oregon,W,3,24
Central Michigan,2007-09-29,5,,Northern Illinois,W,1,10
Cincinnati,2007-09-29,5,@,San Diego State,W,3,23
Clemson,2007-09-29,5,@,Georgia Tech,L,1,13
Colorado,2007-09-29,5,,Oklahoma,W,3,24
Colorado State,2007-09-29,4,@,Texas Christian,L,3,24
Connecticut,2007-09-29,5,,Akron,W,1,10
Duke,2007-09-29,5,@,Miami (FL),L,3,24
East Carolina,2007-09-29,5,@,Houston,W,5,35
Eastern Michigan,2007-09-29,5,@,Vanderbilt,L,3,30
Florida,2007-09-29,5,,Auburn,L,2,20
Florida Atlantic,2007-09-29,5,@,Kentucky,L,6,45
Florida International,2007-09-29,5,@,Middle Tennessee State,L,6,47
Florida State,2007-09-29,4,N,Alabama,W,2,14
Fresno State,2007-09-29,4,,Louisiana Tech,W,0,6
Georgia,2007-09-29,5,,Mississippi,W,2,17
Georgia Tech,2007-09-29,5,,Clemson,W,0,3
Hawaii,2007-09-29,5,@,Idaho,W,2,20
