School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Pass Int,Turnovers
Illinois,2009-10-03,4,,Penn State,L,20,37,54.1,263,1,35,130,3.7,1,1,0,1,1,2
Indiana,2009-10-03,5,,Ohio State,L,20,34,58.8,210,2,26,18,0.7,0,7,3,1,2,3
Iowa,2009-10-03,5,,Arkansas State,W,18,27,66.7,296,3,33,124,3.8,0,6,2,0,2,2
Iowa State,2009-10-03,5,@,Kansas State,L,13,27,48.1,164,2,41,207,5.0,1,3,1,2,0,2
Kansas State,2009-10-03,5,,Iowa State,W,16,23,69.6,206,2,42,154,3.7,1,2,0,1,1,2
Kent State,2009-10-03,5,@,Baylor,L,25,46,54.3,259,1,25,165,6.6,1,12,2,1,2,3
Kentucky,2009-10-03,4,,Alabama,L,17,32,53.1,168,1,38,133,3.5,1,4,1,1,3,4
Louisiana-Monroe,2009-10-03,5,,Florida International,W,19,36,52.8,273,2,53,304,5.7,4,4,1,1,2,3
LSU,2009-10-03,5,@,Georgia,W,18,27,66.7,212,0,45,156,3.5,2,4,0,0,1,1
Marshall,2009-10-03,5,,East Carolina,L,16,32,50.0,127,0,38,179,4.7,2,5,0,0,2,2
Maryland,2009-10-03,5,,Clemson,W,19,26,73.1,215,2,45,69,1.5,1,4,3,2,0,2
Memphis,2009-10-03,5,@,Central Florida,L,16,31,51.6,258,2,26,67,2.6,0,6,0,0,2,2
Miami (FL),2009-10-03,4,,Oklahoma,W,19,28,67.9,202,3,32,140,4.4,0,8,3,0,2,2
Miami (OH),2009-10-03,5,,Cincinnati,L,33,47,70.2,286,1,35,30,0.9,1,2,0,0,2,2
Michigan,2009-10-03,5,@,Michigan State,L,17,32,53.1,223,2,28,28,1.0,0,8,2,1,1,2
Michigan State,2009-10-03,5,,Michigan,W,20,29,69.0,220,0,49,197,4.0,3,10,4,1,2,3
Minnesota,2009-10-03,5,,Wisconsin,L,16,30,53.3,271,1,28,57,2.0,1,3,0,2,1,3
Mississippi State,2009-10-03,5,,Georgia Tech,L,20,30,66.7,278,1,38,209,5.5,2,5,1,4,1,5
Navy,2009-10-03,5,,Air Force,W,3,4,75.0,36,0,56,173,3.1,1,4,0,1,1,2
Nevada,2009-10-03,4,,Nevada-Las Vegas,W,16,19,84.2,214,2,55,559,10.2,7,8,1,4,0,4
New Mexico,2009-10-03,5,@,Texas Tech,L,30,56,53.6,316,2,35,115,3.3,1,10,5,2,0,2
New Mexico State,2009-10-03,5,@,San Diego State,L,15,26,57.7,146,2,47,88,1.9,0,2,1,2,2,4
North Carolina,2009-10-03,5,,Virginia,L,20,36,55.6,135,0,23,39,1.7,0,10,4,1,2,3
North Carolina State,2009-10-03,5,@,Wake Forest,L,20,43,46.5,275,2,26,104,4.0,1,8,6,1,2,3
Northern Illinois,2009-10-03,5,,Western Michigan,W,9,15,60.0,135,1,50,255,5.1,3,2,0,0,0,0
Northwestern,2009-10-03,5,@,Purdue,W,28,45,62.2,224,0,43,87,2.0,2,5,3,1,0,1
Notre Dame,2009-10-03,5,,Washington,W,23,31,74.2,422,2,29,108,3.7,1,6,3,1,1,2
Ohio,2009-10-03,5,@,Bowling Green State,W,11,19,57.9,203,2,35,216,6.2,3,9,3,1,0,1
Ohio State,2009-10-03,5,@,Indiana,W,17,28,60.7,166,3,46,212,4.6,1,7,3,1,1,2
Oklahoma,2009-10-03,4,@,Miami (FL),L,18,30,60.0,188,1,42,153,3.6,1,4,4,1,0,1
Ole Miss,2009-10-03,4,@,Vanderbilt,W,19,34,55.9,237,3,43,160,3.7,0,5,4,0,3,3
Oregon,2009-10-03,5,,Washington State,W,21,27,77.8,196,1,59,318,5.4,6,6,4,1,0,1
Oregon State,2009-10-03,5,@,Arizona State,W,18,30,60.0,216,2,24,79,3.3,2,6,1,0,1,1
Penn State,2009-10-03,5,@,Illinois,W,17,25,68.0,175,0,40,338,8.5,5,7,3,1,0,1
Purdue,2009-10-03,5,,Northwestern,L,20,29,69.0,313,3,28,62,2.2,0,10,2,5,1,6
Rice,2009-10-03,5,,Tulsa,L,17,43,39.5,144,1,30,47,1.6,0,6,5,0,1,1
San Diego State,2009-10-03,5,,New Mexico State,W,8,28,28.6,144,2,31,108,3.5,1,6,3,0,1,1
SMU,2009-10-03,4,@,Texas Christian,L,17,38,44.7,240,2,18,-16,-0.9,0,4,1,1,2,3
South Carolina,2009-10-03,5,,South Carolina State,W,16,24,66.7,164,3,35,213,6.1,2,7,0,1,0,1
South Florida,2009-10-03,5,@,Syracuse,W,12,20,60.0,208,2,37,125,3.4,2,4,3,3,0,3
Stanford,2009-10-03,5,,UCLA,W,14,20,70.0,198,0,44,174,4.0,3,2,1,1,0,1
Syracuse,2009-10-03,5,,South Florida,L,25,46,54.3,269,2,30,75,2.5,0,6,2,2,5,7
Temple,2009-10-03,4,@,Eastern Michigan,W,9,18,50.0,123,1,44,242,5.5,2,7,1,1,0,1
Tennessee,2009-10-03,5,,Auburn,L,20,44,45.5,259,2,29,151,5.2,1,5,0,1,0,1
Texas A&M,2009-10-03,4,N,Arkansas,L,30,58,51.7,345,2,35,113,3.2,0,6,2,2,0,2
Texas Christian,2009-10-03,4,,Southern Methodist,W,12,20,60.0,189,2,53,229,4.3,3,5,4,2,1,3
Texas Tech,2009-10-03,5,,New Mexico,W,29,46,63.0,453,3,23,34,1.5,4,6,3,2,3,5
Toledo,2009-10-03,5,@,Ball State,W,30,38,78.9,422,5,24,57,2.4,0,8,5,2,1,3
Tulane,2009-10-03,4,@,Army,W,14,24,58.3,166,1,31,120,3.9,1,3,0,1,0,1
Tulsa,2009-10-03,5,@,Rice,W,21,32,65.6,251,1,45,134,3.0,2,12,4,1,0,1
UCF,2009-10-03,5,,Memphis,W,16,28,57.1,214,2,50,261,5.2,1,7,3,0,1,1
UCLA,2009-10-03,4,@,Stanford,L,22,34,64.7,204,0,26,95,3.7,1,4,1,0,0,0
UNLV,2009-10-03,5,@,Nevada,L,26,50,52.0,276,1,27,70,2.6,3,3,0,1,0,1
USC,2009-10-03,5,@,California,W,20,35,57.1,283,0,42,174,4.1,2,5,3,0,1,1
UTEP,2009-10-03,5,,Houston,W,19,30,63.3,276,2,41,305,7.4,5,1,1,0,0,0
Vanderbilt,2009-10-03,5,,Mississippi,L,10,27,37.0,69,1,38,171,4.5,0,6,1,0,1,1
Virginia,2009-10-03,4,@,North Carolina,W,16,27,59.3,148,0,43,106,2.5,1,6,2,0,0,0
Virginia Tech,2009-10-03,5,@,Duke,W,17,22,77.3,327,2,39,150,3.8,2,9,3,1,0,1
Wake Forest,2009-10-03,5,,North Carolina State,W,31,45,68.9,361,3,35,30,0.9,0,3,1,1,2,3
Washington,2009-10-03,5,@,Notre Dame,L,22,40,55.0,281,1,39,176,4.5,1,7,1,1,0,1
Washington State,2009-10-03,5,@,Oregon,L,8,15,53.3,51,0,32,107,3.3,1,8,1,1,2,3
Western Michigan,2009-10-03,5,@,Northern Illinois,L,19,37,51.4,178,0,23,73,3.2,0,3,0,1,3,4
Wisconsin,2009-10-03,5,@,Minnesota,W,16,26,61.5,159,1,49,295,6.0,3,9,4,2,1,3
Wyoming,2009-10-03,5,@,Florida Atlantic,W,29,38,76.3,223,0,46,198,4.3,4,6,2,1,1,2
Middle Tennessee State,2009-10-06,5,@,Troy,L,24,44,54.5,245,1,28,109,3.9,0,8,3,1,0,1
Troy,2009-10-06,5,,Middle Tennessee State,W,18,30,60.0,191,1,49,264,5.4,3,7,2,1,0,1
Missouri,2009-10-08,5,,Nebraska,L,17,43,39.5,134,0,35,91,2.6,1,6,1,1,2,3
Nebraska,2009-10-08,5,@,Missouri,W,14,33,42.4,158,3,33,105,3.2,1,6,2,2,0,2
Louisiana Tech,2009-10-09,5,@,Nevada,L,8,17,47.1,129,0,32,127,4.0,2,3,1,0,1,1
Nevada,2009-10-09,5,,Louisiana Tech,W,15,22,68.2,166,3,51,345,6.8,2,10,3,0,0,0
Air Force,2009-10-10,6,,Texas Christian,L,7,18,38.9,58,1,45,229,5.1,1,5,3,0,0,0
Akron,2009-10-10,5,,Ohio,L,19,42,45.2,187,0,34,159,4.7,1,6,0,3,2,5
Alabama,2009-10-10,6,@,Mississippi,W,16,35,45.7,154,0,41,200,4.9,1,5,1,1,0,1
Arizona,2009-10-10,5,@,Washington,L,39,53,73.6,384,1,30,77,2.6,2,2,2,0,2,2
Arizona State,2009-10-10,5,@,Washington State,W,22,33,66.7,190,1,37,220,5.9,3,23,12,3,3,6
Arkansas,2009-10-10,5,,Auburn,W,24,37,64.9,274,2,45,221,4.9,4,7,3,0,1,1
Army,2009-10-10,6,,Vanderbilt,W,7,16,43.8,47,0,57,222,3.9,1,3,1,1,0,1
Auburn,2009-10-10,6,@,Arkansas,L,15,29,51.7,133,0,35,242,6.9,3,4,1,3,0,3
Ball State,2009-10-10,6,@,Temple,L,22,37,59.5,237,2,23,53,2.3,0,6,0,3,2,5
Baylor,2009-10-10,5,@,Oklahoma,L,23,43,53.5,262,1,17,6,0.4,0,5,1,0,2,2
Boston College,2009-10-10,6,@,Virginia Tech,L,11,28,39.3,118,2,29,45,1.6,0,7,4,1,2,3
Bowling Green State,2009-10-10,6,@,Kent State,W,44,64,68.8,505,4,29,43,1.5,1,4,2,0,1,1
Brigham Young,2009-10-10,6,@,Nevada-Las Vegas,W,21,27,77.8,320,2,43,291,6.8,6,4,2,0,0,0
Buffalo,2009-10-10,6,,Gardner-Webb,W,19,26,73.1,258,3,47,250,5.3,3,9,3,0,0,0
Central Michigan,2009-10-10,6,,Eastern Michigan,W,16,22,72.7,318,3,39,203,5.2,4,6,2,0,0,0
Colorado,2009-10-10,5,@,Texas,L,9,23,39.1,85,2,34,42,1.2,0,6,2,0,2,2
Colorado State,2009-10-10,6,,Utah,L,12,24,50.0,184,1,31,150,4.8,1,1,1,0,3,3
Connecticut,2009-10-10,5,@,Pittsburgh,L,17,23,73.9,197,1,31,106,3.4,1,4,1,1,0,1
Duke,2009-10-10,6,@,North Carolina State,W,40,50,80.0,459,5,35,43,1.2,1,6,4,1,0,1
East Carolina,2009-10-10,6,@,Southern Methodist,L,20,34,58.8,181,0,44,176,4.0,2,5,1,1,1,2
Eastern Michigan,2009-10-10,5,@,Central Michigan,L,17,32,53.1,127,0,34,128,3.8,1,3,0,0,0,0
Florida,2009-10-10,5,@,Louisiana State,W,11,16,68.8,134,1,48,193,4.0,0,6,5,0,1,1
Florida International,2009-10-10,5,@,Western Kentucky,W,14,22,63.6,280,2,49,206,4.2,2,10,2,1,0,1
Florida State,2009-10-10,6,,Georgia Tech,L,26,36,72.2,359,5,30,180,6.0,1,2,0,2,0,2
Fresno State,2009-10-10,5,@,Hawaii,W,14,17,82.4,135,2,47,277,5.9,4,2,1,2,0,2
Georgia,2009-10-10,6,@,Tennessee,L,20,40,50.0,152,0,22,89,4.0,0,3,0,1,2,3
Georgia Tech,2009-10-10,6,@,Florida State,W,4,8,50.0,131,1,57,401,7.0,6,5,2,3,0,3
Hawaii,2009-10-10,5,,Fresno State,L,24,52,46.2,283,2,18,85,4.7,0,4,1,1,2,3
Houston,2009-10-10,5,@,Mississippi State,W,39,52,75.0,434,4,25,119,4.8,0,5,2,0,2,2
Idaho,2009-10-10,6,@,San Jose State,W,15,27,55.6,227,0,42,274,6.5,3,6,2,1,3,4
Illinois,2009-10-10,5,,Michigan State,L,9,28,32.1,140,1,32,132,4.1,1,5,1,0,1,1
Indiana,2009-10-10,6,@,Virginia,L,23,36,63.9,190,0,29,82,2.8,1,7,2,1,1,2
Iowa,2009-10-10,6,,Michigan,W,20,38,52.6,284,2,34,83,2.4,1,4,1,0,1,1
Iowa State,2009-10-10,6,@,Kansas,L,25,41,61.0,293,2,43,219,5.1,3,2,0,0,0,0
Kansas,2009-10-10,5,,Iowa State,W,37,49,75.5,442,4,31,109,3.5,2,4,1,0,1,1
Kansas State,2009-10-10,6,@,Texas Tech,L,16,24,66.7,168,0,28,116,4.1,1,6,2,2,0,2
Kent State,2009-10-10,6,,Bowling Green State,L,10,21,47.6,141,1,31,202,6.5,3,9,4,1,0,1
Kentucky,2009-10-10,5,@,South Carolina,L,11,22,50.0,155,1,47,205,4.4,2,5,3,0,0,0
Louisiana,2009-10-10,5,,North Texas,W,13,29,44.8,122,1,38,173,4.6,2,7,1,1,0,1
Louisville,2009-10-10,5,,Southern Mississippi,W,15,27,55.6,259,1,29,180,6.2,2,10,2,0,1,1
LSU,2009-10-10,6,,Florida,L,11,17,64.7,96,0,30,66,2.2,0,2,0,0,1,1
Marshall,2009-10-10,6,@,Tulane,W,18,24,75.0,207,1,27,116,4.3,2,5,1,0,1,1
Maryland,2009-10-10,6,@,Wake Forest,L,24,44,54.5,307,3,30,62,2.1,1,5,3,0,1,1
Memphis,2009-10-10,6,,Texas-El Paso,W,19,33,57.6,216,3,49,270,5.5,2,6,1,0,1,1
Miami (FL),2009-10-10,5,,Florida A&M,W,19,27,70.4,255,2,38,215,5.7,3,11,3,0,2,2
Miami (OH),2009-10-10,6,@,Northwestern,L,17,37,45.9,176,1,42,126,3.0,0,4,2,1,3,4
Michigan,2009-10-10,6,@,Iowa,L,11,23,47.8,124,0,45,195,4.3,3,7,2,3,2,5
Michigan State,2009-10-10,6,@,Illinois,W,13,25,52.0,179,0,45,193,4.3,2,8,6,1,1,2
Minnesota,2009-10-10,6,,Purdue,W,5,10,50.0,74,0,44,207,4.7,4,7,2,0,2,2
Mississippi State,2009-10-10,6,,Houston,L,15,25,60.0,160,0,51,330,6.5,2,2,1,2,2,4
Navy,2009-10-10,6,@,Rice,W,2,3,66.7,66,0,80,471,5.9,9,4,0,0,0,0
New Mexico,2009-10-10,6,@,Wyoming,L,26,40,65.0,252,1,32,47,1.5,0,4,0,0,2,2
New Mexico State,2009-10-10,6,,Utah State,W,8,25,32.0,81,0,41,149,3.6,2,5,3,0,1,1
North Carolina,2009-10-10,6,,Georgia Southern,W,16,24,66.7,125,0,50,164,3.3,4,9,2,2,1,3
North Carolina State,2009-10-10,6,,Duke,L,16,30,53.3,196,1,23,142,6.2,2,8,2,2,2,4
North Texas,2009-10-10,5,@,Louisiana,L,24,38,63.2,209,0,43,235,5.5,4,5,1,1,3,4
Northwestern,2009-10-10,6,,Miami (OH),W,15,31,48.4,191,0,41,128,3.1,2,10,8,0,1,1
Ohio,2009-10-10,6,@,Akron,W,11,21,52.4,132,1,41,160,3.9,0,3,1,1,1,2
Ohio State,2009-10-10,6,,Wisconsin,W,5,13,38.5,87,1,27,97,3.6,0,10,6,0,1,1
Oklahoma,2009-10-10,5,,Baylor,W,27,49,55.1,389,1,50,197,3.9,2,6,2,0,0,0
Oklahoma State,2009-10-10,5,@,Texas A&M,W,14,25,56.0,279,2,48,169,3.5,3,7,4,0,1,1
Ole Miss,2009-10-10,5,,Alabama,L,11,34,32.4,140,0,24,57,2.4,0,3,2,1,4,5
Oregon,2009-10-10,6,@,UCLA,W,9,17,52.9,82,1,43,221,5.1,0,7,5,0,1,1
Oregon State,2009-10-10,6,,Stanford,W,22,32,68.8,290,1,43,173,4.0,4,3,1,0,0,0
Penn State,2009-10-10,6,,Eastern Illinois,W,17,26,65.4,268,3,36,285,7.9,3,11,5,0,1,1
Pitt,2009-10-10,6,,Connecticut,W,21,31,67.7,268,2,40,221,5.5,0,6,3,0,2,2
Purdue,2009-10-10,6,@,Minnesota,L,25,47,53.2,299,2,30,103,3.4,0,6,3,1,2,3
Rice,2009-10-10,6,,Navy,L,21,38,55.3,251,2,16,21,1.3,0,4,0,0,2,2
Rutgers,2009-10-10,5,,Texas Southern,W,15,22,68.2,164,1,42,253,6.0,4,14,7,0,0,0
San Jose State,2009-10-10,5,,Idaho,L,31,43,72.1,302,2,21,45,2.1,1,1,0,1,2,3
SMU,2009-10-10,5,,East Carolina,W,17,29,58.6,266,2,21,28,1.3,0,7,2,1,0,1
South Carolina,2009-10-10,6,,Kentucky,W,16,23,69.6,233,3,33,128,3.9,1,3,0,1,1,2
Southern Mississippi,2009-10-10,6,@,Louisville,L,22,31,71.0,229,0,42,181,4.3,2,2,1,0,0,0
Stanford,2009-10-10,6,@,Oregon State,L,12,30,40.0,226,2,31,149,4.8,2,5,3,0,0,0
Syracuse,2009-10-10,6,,West Virginia,L,12,25,48.0,150,2,24,72,3.0,0,7,2,1,1,2
Temple,2009-10-10,5,,Ball State,W,17,30,56.7,186,1,50,106,2.1,2,9,5,1,0,1
Tennessee,2009-10-10,6,,Georgia,W,20,27,74.1,310,4,37,162,4.4,2,5,0,0,1,1
Texas,2009-10-10,5,,Colorado,W,33,40,82.5,267,1,25,46,1.8,1,10,3,1,1,2
Texas A&M,2009-10-10,5,,Oklahoma State,L,22,42,52.4,273,3,41,109,2.7,1,4,0,1,0,1
Texas Christian,2009-10-10,5,@,Air Force,W,16,28,57.1,198,0,52,195,3.8,2,4,1,2,1,3
Texas Tech,2009-10-10,6,,Kansas State,W,39,49,79.6,554,8,26,185,7.1,1,7,4,0,1,1
Toledo,2009-10-10,6,,Western Michigan,L,23,44,52.3,240,3,45,209,4.6,0,3,0,1,0,1
Tulane,2009-10-10,5,,Marshall,L,23,41,56.1,215,0,39,189,4.8,1,4,0,2,2,4
UCLA,2009-10-10,5,,Oregon,L,18,35,51.4,145,0,33,66,2.0,0,10,2,1,2,3
UNLV,2009-10-10,6,,Brigham Young,L,25,41,61.0,292,2,19,45,2.4,0,2,0,0,3,3
Utah,2009-10-10,5,@,Colorado State,W,24,32,75.0,248,2,40,209,5.2,1,5,2,1,1,2
Utah State,2009-10-10,5,@,New Mexico State,L,16,26,61.5,171,2,45,258,5.7,0,7,0,1,0,1
UTEP,2009-10-10,6,@,Memphis,L,21,40,52.5,319,2,27,123,4.6,0,6,0,1,2,3
Vanderbilt,2009-10-10,6,@,Army,L,11,24,45.8,144,0,37,160,4.3,0,4,0,1,2,3
Virginia,2009-10-10,5,,Indiana,W,21,31,67.7,305,1,45,231,5.1,5,4,2,0,0,0
Virginia Tech,2009-10-10,6,,Boston College,W,8,12,66.7,206,3,51,235,4.6,2,5,3,1,0,1
Wake Forest,2009-10-10,6,,Maryland,W,24,33,72.7,360,4,39,156,4.0,2,5,4,0,0,0
Washington,2009-10-10,6,,Arizona,W,12,23,52.2,140,3,24,116,4.8,1,6,1,0,1,1
Washington State,2009-10-10,6,,Arizona State,L,17,34,50.0,235,2,32,-54,-1.7,0,5,1,2,2,4
West Virginia,2009-10-10,5,@,Syracuse,W,25,34,73.5,258,1,40,127,3.2,4,3,2,1,0,1
Western Kentucky,2009-10-10,5,,Florida International,L,16,26,61.5,118,0,43,263,6.1,3,5,0,1,1,2
Western Michigan,2009-10-10,6,@,Toledo,W,17,27,63.0,282,4,31,252,8.1,4,5,0,1,0,1
Wisconsin,2009-10-10,6,@,Ohio State,L,27,45,60.0,250,0,44,118,2.7,1,7,2,0,2,2
Wyoming,2009-10-10,6,,New Mexico,W,15,31,48.4,232,3,43,179,4.2,2,11,5,0,0,0
Arkansas State,2009-10-13,5,@,Louisiana-Monroe,L,20,39,51.3,234,1,34,29,0.9,0,5,0,1,2,3
Louisiana-Monroe,2009-10-13,6,,Arkansas State,W,8,17,47.1,150,1,41,124,3.0,1,6,5,0,1,1
Boise State,2009-10-14,6,@,Tulsa,W,22,32,68.8,187,3,44,193,4.4,0,13,4,2,0,2
Tulsa,2009-10-14,6,,Boise State,L,15,28,53.6,207,3,26,88,3.4,0,7,1,0,0,0
Cincinnati,2009-10-15,6,@,South Florida,W,16,32,50.0,212,2,37,189,5.1,2,11,4,0,1,1
South Florida,2009-10-15,6,,Cincinnati,L,15,34,44.1,208,1,36,168,4.7,1,8,3,0,2,2
Pitt,2009-10-16,7,@,Rutgers,W,16,24,66.7,153,1,46,223,4.8,2,7,3,2,0,2
Rutgers,2009-10-16,6,,Pittsburgh,L,23,41,56.1,248,1,20,38,1.9,1,10,2,1,1,2
Air Force,2009-10-17,7,,Wyoming,W,1,5,20.0,2,0,69,267,3.9,1,7,5,0,0,0
Akron,2009-10-17,6,@,Buffalo,L,17,34,50.0,200,0,30,134,4.5,2,9,2,1,2,3
Alabama,2009-10-17,7,,South Carolina,W,10,20,50.0,92,0,38,264,6.9,1,9,5,2,2,4
Arizona,2009-10-17,6,,Stanford,W,40,52,76.9,415,3,14,138,9.9,2,3,1,2,0,2
Arizona State,2009-10-17,6,,Washington,W,22,36,61.1,295,2,27,169,6.3,1,4,2,1,0,1
Arkansas,2009-10-17,6,@,Florida,L,12,27,44.4,224,1,34,133,3.9,1,9,6,0,0,0
Army,2009-10-17,7,@,Temple,L,6,8,75.0,75,1,48,181,3.8,0,6,5,1,0,1
Auburn,2009-10-17,7,,Kentucky,L,11,25,44.0,95,0,49,220,4.5,1,6,1,0,1,1
Ball State,2009-10-17,7,,Bowling Green State,L,10,30,33.3,131,0,42,273,6.5,2,9,2,0,1,1
Baylor,2009-10-17,6,@,Iowa State,L,26,46,56.5,275,1,21,89,4.2,0,4,1,0,3,3
Boston College,2009-10-17,7,,North Carolina State,W,13,25,52.0,187,2,43,293,6.8,5,7,2,0,0,0
Bowling Green State,2009-10-17,7,@,Ball State,W,28,41,68.3,376,3,24,79,3.3,1,6,1,0,0,0
Brigham Young,2009-10-17,7,@,San Diego State,W,27,39,69.2,346,3,52,166,3.2,2,2,1,0,0,0
Buffalo,2009-10-17,7,,Akron,W,20,35,57.1,205,2,37,107,2.9,1,4,2,0,2,2
California,2009-10-17,6,@,UCLA,W,14,23,60.9,205,3,41,289,7.0,2,4,3,0,0,0
Central Michigan,2009-10-17,7,@,Western Michigan,W,18,31,58.1,238,2,29,178,6.1,2,5,3,1,0,1
Clemson,2009-10-17,6,,Wake Forest,W,15,24,62.5,187,1,33,195,5.9,4,12,5,2,0,2
Colorado,2009-10-17,6,,Kansas,W,14,25,56.0,175,1,43,147,3.4,3,7,4,2,1,3
Colorado State,2009-10-17,7,@,Texas Christian,L,10,20,50.0,112,0,35,70,2.0,0,1,0,1,0,1
Connecticut,2009-10-17,6,,Louisville,W,14,21,66.7,273,1,42,208,5.0,4,9,3,0,1,1
East Carolina,2009-10-17,7,,Rice,W,22,30,73.3,286,3,43,173,4.0,3,4,2,1,2,3
Eastern Michigan,2009-10-17,6,,Kent State,L,10,19,52.6,75,0,45,180,4.0,0,7,1,1,1,2
Florida,2009-10-17,6,,Arkansas,W,17,27,63.0,255,1,46,136,3.0,1,9,4,4,0,4
Florida Atlantic,2009-10-17,5,@,North Texas,W,21,40,52.5,308,3,40,220,5.5,3,7,0,0,0,0
Florida International,2009-10-17,6,,Troy,L,28,50,56.0,265,2,36,38,1.1,2,8,2,0,1,1
Fresno State,2009-10-17,6,,San Jose State,W,10,17,58.8,124,3,43,302,7.0,2,5,1,1,0,1
Georgia,2009-10-17,7,@,Vanderbilt,W,16,31,51.6,226,2,37,173,4.7,2,9,3,0,1,1
Georgia Tech,2009-10-17,7,,Virginia Tech,W,1,7,14.3,51,0,63,309,4.9,4,5,2,1,1,2
Hawaii,2009-10-17,6,@,Idaho,L,31,45,68.9,367,1,24,77,3.2,2,1,0,1,1,2
Houston,2009-10-17,6,@,Tulane,W,33,46,71.7,371,2,33,145,4.4,4,5,2,0,0,0
Idaho,2009-10-17,7,,Hawaii,W,14,17,82.4,226,1,39,194,5.0,4,8,4,1,0,1
Illinois,2009-10-17,6,@,Indiana,L,22,37,59.5,258,2,41,185,4.5,0,2,1,3,0,3
Indiana,2009-10-17,7,,Illinois,W,23,40,57.5,333,3,31,149,4.8,0,6,2,1,0,1
Iowa,2009-10-17,7,@,Wisconsin,W,17,23,73.9,218,1,39,65,1.7,1,7,4,1,0,1
Iowa State,2009-10-17,7,,Baylor,W,25,36,69.4,214,1,46,240,5.2,2,5,1,0,1,1
Kansas,2009-10-17,6,@,Colorado,L,32,54,59.3,431,2,22,-8,-0.4,1,6,3,1,1,2
Kansas State,2009-10-17,7,,Texas A&M,W,15,19,78.9,192,1,52,232,4.5,6,12,6,0,0,0
Kent State,2009-10-17,7,@,Eastern Michigan,W,11,25,44.0,195,3,41,152,3.7,1,7,4,0,2,2
Kentucky,2009-10-17,6,@,Auburn,W,9,22,40.9,75,0,49,282,5.8,3,3,0,0,0,0
Louisiana,2009-10-17,6,@,Western Kentucky,W,16,25,64.0,204,2,58,230,4.0,1,2,0,1,0,1
Louisiana Tech,2009-10-17,6,,New Mexico State,W,14,24,58.3,225,3,56,315,5.6,3,3,2,1,0,1
Louisville,2009-10-17,6,@,Connecticut,L,24,31,77.4,295,1,47,162,3.4,3,3,1,2,2,4
Marshall,2009-10-17,7,@,West Virginia,L,17,35,48.6,149,0,34,58,1.7,1,8,1,2,2,4
Maryland,2009-10-17,7,,Virginia,L,16,38,42.1,158,0,33,126,3.8,0,10,5,2,2,4
Memphis,2009-10-17,7,@,Southern Mississippi,L,28,44,63.6,262,1,34,163,4.8,0,3,2,0,2,2
Miami (FL),2009-10-17,6,@,Central Florida,W,20,27,74.1,293,1,46,70,1.5,2,5,2,0,0,0
Miami (OH),2009-10-17,7,@,Ohio,L,19,30,63.3,166,0,30,52,1.7,1,4,0,2,2,4
Michigan,2009-10-17,7,,Delaware State,W,15,18,83.3,266,2,54,461,8.5,6,8,2,1,0,1
Michigan State,2009-10-17,7,,Northwestern,W,21,31,67.7,281,2,34,94,2.8,1,6,4,1,0,1
Middle Tennessee State,2009-10-17,6,,Mississippi State,L,19,39,48.7,206,0,25,42,1.7,0,9,2,0,4,4
Minnesota,2009-10-17,7,@,Penn State,L,10,22,45.5,101,0,18,37,2.1,0,6,0,0,1,1
Mississippi State,2009-10-17,7,@,Middle Tennessee State,W,14,20,70.0,155,0,50,178,3.6,3,8,1,0,0,0
Missouri,2009-10-17,6,@,Oklahoma State,L,22,44,50.0,325,1,24,68,2.8,1,4,0,1,3,4
Navy,2009-10-17,7,@,Southern Methodist,W,4,9,44.4,68,0,60,331,5.5,5,2,0,1,0,1
Nebraska,2009-10-17,6,,Texas Tech,L,23,38,60.5,215,1,30,70,2.3,0,13,5,1,1,2
Nevada,2009-10-17,6,@,Utah State,W,10,24,41.7,189,3,46,313,6.8,2,12,5,1,1,2
New Mexico State,2009-10-17,7,@,Louisiana Tech,L,13,20,65.0,68,0,25,74,3.0,0,4,1,1,2,3
North Carolina State,2009-10-17,7,@,Boston College,L,31,55,56.4,315,1,27,79,2.9,1,6,1,1,2,3
North Texas,2009-10-17,6,,Florida Atlantic,L,17,24,70.8,246,2,36,270,7.5,4,0,0,2,0,2
Northern Illinois,2009-10-17,6,@,Toledo,L,15,26,57.7,157,0,37,164,4.4,3,9,2,0,1,1
Northwestern,2009-10-17,7,@,Michigan State,L,34,47,72.3,291,2,29,79,2.7,0,6,0,2,0,2
Notre Dame,2009-10-17,6,,Southern California,L,25,44,56.8,285,2,31,82,2.6,2,8,3,0,0,0
Ohio,2009-10-17,7,,Miami (OH),W,16,32,50.0,172,2,33,226,6.8,2,6,2,0,1,1
Ohio State,2009-10-17,7,@,Purdue,L,17,31,54.8,221,1,28,66,2.4,1,6,1,3,2,5
Oklahoma,2009-10-17,6,N,Texas,L,26,49,53.1,327,1,22,-16,-0.7,0,9,4,3,2,5
Oklahoma State,2009-10-17,6,,Missouri,W,22,36,61.1,227,1,35,124,3.5,1,4,1,0,0,0
Ole Miss,2009-10-17,6,,Alabama-Birmingham,W,21,31,67.7,338,4,33,163,4.9,2,8,3,0,0,0
Penn State,2009-10-17,7,,Minnesota,W,21,32,65.6,287,1,43,177,4.1,1,5,1,0,0,0
Purdue,2009-10-17,7,,Ohio State,W,31,52,59.6,281,2,31,80,2.6,0,8,5,1,2,3
