School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
Navy,2003-11-01,9,,Tulane,W,2,17
Nebraska,2003-11-01,9,@,Texas,L,4,31
Nevada,2003-11-01,9,@,Rice,L,7,52
New Mexico,2003-11-01,9,,Nevada-Las Vegas,L,4,37
New Mexico State,2003-11-01,9,,Arkansas State,L,4,28
North Carolina,2003-11-01,9,@,Maryland,L,7,59
North Carolina State,2003-11-01,10,,Virginia,W,4,37
Northern Illinois,2003-11-01,9,,Ball State,W,3,23
Northwestern,2003-11-01,9,@,Purdue,L,4,34
Notre Dame,2003-11-01,8,,Florida State,L,4,37
Ohio State,2003-11-01,9,@,Penn State,W,2,20
Oklahoma,2003-11-01,9,,Oklahoma State,W,1,9
Oklahoma State,2003-11-01,9,@,Oklahoma,L,7,52
Ole Miss,2003-11-01,9,,South Carolina,W,6,40
Oregon,2003-11-01,9,@,Washington,L,6,42
Oregon State,2003-11-01,9,,Arizona,W,3,23
Penn State,2003-11-01,9,,Ohio State,L,3,21
Pitt,2003-11-01,8,@,Boston College,W,1,13
Purdue,2003-11-01,9,,Northwestern,W,2,14
Rice,2003-11-01,8,,Nevada,W,6,42
San Jose State,2003-11-01,8,,Hawaii,L,2,13
SMU,2003-11-01,9,,Fresno State,L,2,20
South Carolina,2003-11-01,9,@,Mississippi,L,6,43
Southern Mississippi,2003-11-01,8,,Louisiana,W,0,3
Stanford,2003-11-01,7,,UCLA,W,2,14
Tennessee,2003-11-01,8,,Duke,W,0,6
Texas,2003-11-01,9,,Nebraska,W,1,7
Texas A&M,2003-11-01,9,,Kansas,W,5,33
Texas Tech,2003-11-01,9,,Colorado,W,3,21
Toledo,2003-11-01,9,,Buffalo,W,2,29
Tulane,2003-11-01,9,@,Navy,L,5,35
Tulsa,2003-11-01,9,@,Texas-El Paso,W,4,28
UAB,2003-11-01,9,,Army,W,1,9
UCF,2003-11-01,9,@,West Virginia,L,4,36
UCLA,2003-11-01,9,@,Stanford,L,3,21
UNLV,2003-11-01,9,@,New Mexico,W,5,35
USC,2003-11-01,9,,Washington State,W,2,16
Utah,2003-11-01,9,@,Air Force,W,6,43
Utah State,2003-11-01,9,,Middle Tennessee State,W,3,20
UTEP,2003-11-01,9,,Tulsa,L,8,56
Virginia,2003-11-01,9,@,North Carolina State,L,7,51
Virginia Tech,2003-11-01,8,,Miami (FL),W,1,7
Wake Forest,2003-11-01,9,,Clemson,W,2,17
Washington,2003-11-01,9,,Oregon,W,1,10
Washington State,2003-11-01,9,@,Southern California,L,5,43
West Virginia,2003-11-01,8,,Central Florida,W,2,18
Western Michigan,2003-11-01,9,@,Connecticut,L,6,41
Wyoming,2003-11-01,9,,Colorado State,W,4,28
Bowling Green State,2003-11-04,9,@,Miami (OH),L,4,33
Miami (OH),2003-11-04,9,,Bowling Green State,W,1,10
Louisville,2003-11-05,9,@,Texas Christian,L,4,31
Texas Christian,2003-11-05,9,,Louisville,W,3,28
Arkansas,2003-11-06,9,,South Carolina,W,0,6
New Mexico State,2003-11-06,10,,Utah State,W,3,21
South Carolina,2003-11-06,10,@,Arkansas,L,4,28
Utah State,2003-11-06,10,@,New Mexico State,L,3,26
Colorado State,2003-11-07,10,@,New Mexico,L,4,37
New Mexico,2003-11-07,10,,Colorado State,W,3,34
Air Force,2003-11-08,10,,Army,W,0,3
Akron,2003-11-08,11,@,Central Michigan,W,4,28
Alabama,2003-11-08,10,@,Mississippi State,W,0,0
Arizona,2003-11-08,10,,Washington,W,3,22
Arizona State,2003-11-08,10,@,Stanford,L,5,38
Arkansas State,2003-11-08,10,,Idaho,W,3,23
Army,2003-11-08,10,@,Air Force,L,3,31
Auburn,2003-11-08,10,,Mississippi,L,3,24
Ball State,2003-11-08,10,@,Western Michigan,L,4,28
Baylor,2003-11-08,10,,Texas Tech,L,9,62
Boston College,2003-11-08,10,,West Virginia,L,5,35
Buffalo,2003-11-08,11,,Northern Illinois,L,5,40
California,2003-11-08,11,@,Oregon,L,3,21
Central Michigan,2003-11-08,10,,Akron,L,5,40
Cincinnati,2003-11-08,9,,Rhode Island,W,3,24
Clemson,2003-11-08,10,,Florida State,W,1,10
Colorado,2003-11-08,10,,Missouri,W,2,16
Connecticut,2003-11-08,11,,Rutgers,W,4,31
Duke,2003-11-08,10,,Georgia Tech,W,2,17
East Carolina,2003-11-08,10,,South Florida,L,5,38
Eastern Michigan,2003-11-08,10,,Central Florida,W,1,13
Florida,2003-11-08,10,,Vanderbilt,W,2,17
Florida State,2003-11-08,10,@,Clemson,L,2,26
Fresno State,2003-11-08,10,@,Nevada,W,1,10
Georgia Tech,2003-11-08,9,@,Duke,L,5,41
Houston,2003-11-08,9,,Southern Mississippi,L,4,31
Idaho,2003-11-08,10,@,Arkansas State,L,3,24
Illinois,2003-11-08,11,@,Indiana,L,2,17
Indiana,2003-11-08,10,,Illinois,W,2,14
Iowa,2003-11-08,10,@,Purdue,L,3,27
Iowa State,2003-11-08,9,,Kansas State,L,6,45
Kansas,2003-11-08,10,,Nebraska,L,3,24
Kansas State,2003-11-08,11,@,Iowa State,W,0,0
Kent State,2003-11-08,10,@,Ohio,W,4,33
Louisiana,2003-11-08,11,,Florida International,W,1,10
Louisiana Tech,2003-11-08,10,,Southern Methodist,W,0,6
Louisiana-Monroe,2003-11-08,10,,North Texas,L,4,28
Miami (FL),2003-11-08,9,,Tennessee,L,1,10
Michigan State,2003-11-08,10,@,Ohio State,L,3,33
Middle Tennessee State,2003-11-08,10,,Troy,W,3,20
Minnesota,2003-11-08,11,,Wisconsin,W,4,34
Mississippi State,2003-11-08,9,,Alabama,L,5,38
Missouri,2003-11-08,9,@,Colorado,L,3,21
Navy,2003-11-08,10,@,Notre Dame,L,3,27
Nebraska,2003-11-08,10,@,Kansas,W,0,3
Nevada,2003-11-08,10,,Fresno State,L,3,27
North Carolina,2003-11-08,10,,Wake Forest,W,5,34
North Texas,2003-11-08,10,@,Louisiana-Monroe,W,3,26
Northern Illinois,2003-11-08,10,@,Buffalo,W,1,9
Northwestern,2003-11-08,10,,Penn State,W,1,7
Notre Dame,2003-11-08,9,,Navy,W,3,24
Ohio,2003-11-08,9,,Kent State,L,5,37
Ohio State,2003-11-08,10,,Michigan State,W,3,23
Oklahoma,2003-11-08,10,,Texas A&M,W,0,0
Oklahoma State,2003-11-08,10,,Texas,L,8,55
Ole Miss,2003-11-08,10,@,Auburn,W,2,20
Oregon,2003-11-08,10,,California,W,2,17
Penn State,2003-11-08,10,@,Northwestern,L,2,17
Pitt,2003-11-08,9,,Virginia Tech,W,4,28
Purdue,2003-11-08,10,,Iowa,W,2,14
Rice,2003-11-08,9,,Tulsa,L,4,31
Rutgers,2003-11-08,9,@,Connecticut,L,5,38
San Diego State,2003-11-08,10,@,Nevada-Las Vegas,W,0,0
San Jose State,2003-11-08,9,@,Texas-El Paso,W,5,41
SMU,2003-11-08,10,@,Louisiana Tech,L,5,41
South Florida,2003-11-08,9,@,East Carolina,W,5,37
Southern Mississippi,2003-11-08,9,@,Houston,W,1,10
Stanford,2003-11-08,8,,Arizona State,W,4,27
Syracuse,2003-11-08,8,,Temple,W,2,17
Temple,2003-11-08,9,@,Syracuse,L,5,41
Tennessee,2003-11-08,9,@,Miami (FL),W,0,6
Texas,2003-11-08,10,@,Oklahoma State,W,1,16
Texas A&M,2003-11-08,10,@,Oklahoma,L,11,77
Texas Tech,2003-11-08,10,@,Baylor,W,2,14
Troy,2003-11-08,10,@,Middle Tennessee State,L,3,27
Tulane,2003-11-08,10,@,Alabama-Birmingham,W,3,24
Tulsa,2003-11-08,10,@,Rice,W,4,28
UAB,2003-11-08,10,,Tulane,L,5,38
UCF,2003-11-08,10,@,Eastern Michigan,L,2,19
UCLA,2003-11-08,10,@,Washington State,L,4,31
UNLV,2003-11-08,10,,San Diego State,L,1,7
UTEP,2003-11-08,10,,San Jose State,L,10,69
Vanderbilt,2003-11-08,10,@,Florida,L,5,35
Virginia Tech,2003-11-08,9,@,Pittsburgh,L,4,31
Wake Forest,2003-11-08,10,@,North Carolina,L,5,42
Washington,2003-11-08,10,@,Arizona,L,4,27
Washington State,2003-11-08,10,,UCLA,W,1,13
West Virginia,2003-11-08,9,@,Boston College,W,4,28
Western Michigan,2003-11-08,10,,Ball State,W,2,20
Wisconsin,2003-11-08,10,@,Minnesota,L,4,37
Marshall,2003-11-12,10,@,Miami (OH),L,6,45
Miami (OH),2003-11-12,10,,Marshall,W,1,6
Maryland,2003-11-13,10,,Virginia,W,2,17
Virginia,2003-11-13,10,@,Maryland,L,3,27
Air Force,2003-11-15,11,@,New Mexico,L,3,24
Akron,2003-11-15,12,,Ohio,W,4,28
Alabama,2003-11-15,11,,Louisiana State,L,3,27
Arizona,2003-11-15,11,,Southern California,L,6,45
Arizona State,2003-11-15,11,@,Washington State,L,4,34
Arkansas,2003-11-15,10,,New Mexico State,W,2,20
Arkansas State,2003-11-15,11,@,North Texas,L,8,58
Army,2003-11-15,11,,Houston,L,4,34
Auburn,2003-11-15,11,@,Georgia,L,3,26
Ball State,2003-11-15,11,@,Eastern Michigan,L,5,38
Baylor,2003-11-15,11,@,Oklahoma,L,5,41
Boise State,2003-11-15,10,,Texas-El Paso,W,3,21
Boston College,2003-11-15,11,@,Rutgers,W,2,25
Bowling Green State,2003-11-15,10,,Kent State,W,5,33
Brigham Young,2003-11-15,11,@,Notre Dame,L,3,33
California,2003-11-15,12,,Washington,W,1,7
Central Michigan,2003-11-15,11,@,Western Michigan,L,6,44
Cincinnati,2003-11-15,10,@,Texas Christian,L,4,43
Clemson,2003-11-15,11,,Duke,W,1,7
Colorado,2003-11-15,11,@,Iowa State,W,1,10
Colorado State,2003-11-15,11,,San Diego State,W,0,6
Connecticut,2003-11-15,12,@,Wake Forest,W,2,17
Duke,2003-11-15,11,@,Clemson,L,5,40
Eastern Michigan,2003-11-15,11,,Ball State,W,2,14
Florida,2003-11-15,11,@,South Carolina,W,3,22
Florida State,2003-11-15,11,,North Carolina State,W,6,44
Fresno State,2003-11-15,11,,San Jose State,W,1,7
Georgia,2003-11-15,10,,Auburn,W,1,7
Georgia Tech,2003-11-15,10,,North Carolina,W,3,24
Hawaii,2003-11-15,10,@,Nevada,L,2,24
Houston,2003-11-15,10,@,Army,W,2,14
Idaho,2003-11-15,11,@,Louisiana-Monroe,W,3,20
Indiana,2003-11-15,11,@,Penn State,L,7,52
Iowa,2003-11-15,11,,Minnesota,W,2,22
Iowa State,2003-11-15,10,,Colorado,L,6,44
Kansas,2003-11-15,11,@,Oklahoma State,L,5,44
Kansas State,2003-11-15,12,@,Nebraska,W,1,9
Kent State,2003-11-15,11,@,Bowling Green State,L,6,42
Kentucky,2003-11-15,10,@,Vanderbilt,L,4,28
Louisiana,2003-11-15,12,@,Middle Tennessee State,W,6,51
Louisiana Tech,2003-11-15,11,@,Tulsa,L,7,48
Louisiana-Monroe,2003-11-15,11,,Idaho,L,8,58
Louisville,2003-11-15,10,,Memphis,L,4,37
LSU,2003-11-15,10,@,Alabama,W,0,3
Memphis,2003-11-15,10,@,Louisville,W,1,7
Miami (FL),2003-11-15,10,,Syracuse,W,1,10
Michigan,2003-11-15,11,@,Northwestern,W,1,10
Michigan State,2003-11-15,11,@,Wisconsin,L,8,56
Middle Tennessee State,2003-11-15,11,,Louisiana,L,7,57
Minnesota,2003-11-15,12,@,Iowa,L,4,40
Mississippi State,2003-11-15,10,@,Tennessee,L,8,59
Missouri,2003-11-15,10,,Texas A&M,W,2,22
Nebraska,2003-11-15,11,,Kansas State,L,5,38
Nevada,2003-11-15,11,,Hawaii,W,2,14
New Mexico,2003-11-15,11,,Air Force,W,1,12
New Mexico State,2003-11-15,11,@,Arkansas,L,7,48
North Carolina,2003-11-15,11,@,Georgia Tech,L,5,41
North Carolina State,2003-11-15,11,@,Florida State,L,6,50
North Texas,2003-11-15,11,,Arkansas State,W,2,14
Northern Illinois,2003-11-15,11,@,Toledo,L,7,49
Northwestern,2003-11-15,11,,Michigan,L,5,41
Notre Dame,2003-11-15,10,,Brigham Young,W,2,14
Ohio,2003-11-15,10,@,Akron,L,5,35
Ohio State,2003-11-15,11,,Purdue,W,1,13
Oklahoma,2003-11-15,11,,Baylor,W,0,3
Oklahoma State,2003-11-15,11,,Kansas,W,2,21
Oregon,2003-11-15,11,@,UCLA,W,1,13
Oregon State,2003-11-15,10,,Stanford,W,0,3
Penn State,2003-11-15,11,,Indiana,W,1,7
Pitt,2003-11-15,10,@,West Virginia,L,7,52
Purdue,2003-11-15,11,@,Ohio State,L,1,16
Rice,2003-11-15,10,@,Southern Methodist,W,3,20
Rutgers,2003-11-15,10,,Boston College,L,5,35
San Diego State,2003-11-15,11,@,Colorado State,L,3,21
San Jose State,2003-11-15,10,@,Fresno State,L,5,41
SMU,2003-11-15,11,,Rice,L,5,41
South Carolina,2003-11-15,11,,Florida,L,3,24
Southern Mississippi,2003-11-15,10,,Tulane,W,2,14
Stanford,2003-11-15,9,@,Oregon State,L,5,43
Syracuse,2003-11-15,9,@,Miami (FL),L,2,17
Temple,2003-11-15,10,,Virginia Tech,L,3,24
Tennessee,2003-11-15,10,,Mississippi State,W,3,21
Texas,2003-11-15,11,,Texas Tech,W,6,40
Texas A&M,2003-11-15,11,@,Missouri,L,6,45
Texas Christian,2003-11-15,10,,Cincinnati,W,1,10
Texas Tech,2003-11-15,11,@,Texas,L,5,43
Toledo,2003-11-15,10,,Northern Illinois,W,4,30
Troy,2003-11-15,11,@,Utah State,W,2,14
Tulane,2003-11-15,11,@,Southern Mississippi,L,3,28
Tulsa,2003-11-15,11,,Louisiana Tech,W,2,18
UCLA,2003-11-15,11,,Oregon,L,4,31
USC,2003-11-15,10,@,Arizona,W,0,0
Utah,2003-11-15,10,,Wyoming,W,2,17
Utah State,2003-11-15,11,,Troy,L,3,23
UTEP,2003-11-15,11,@,Boise State,L,6,51
Vanderbilt,2003-11-15,11,,Kentucky,W,2,17
Virginia Tech,2003-11-15,10,@,Temple,W,3,23
Wake Forest,2003-11-15,11,,Connecticut,L,6,51
Washington,2003-11-15,11,@,California,L,7,54
Washington State,2003-11-15,11,,Arizona State,W,2,19
West Virginia,2003-11-15,10,,Pittsburgh,W,4,31
Western Michigan,2003-11-15,11,,Central Michigan,W,3,21
Wisconsin,2003-11-15,11,,Michigan State,W,3,21
Wyoming,2003-11-15,10,@,Utah,L,6,47
Marshall,2003-11-19,11,@,Central Florida,W,1,7
UCF,2003-11-19,11,,Marshall,L,3,21
Arkansas State,2003-11-20,12,,Middle Tennessee State,L,3,24
Middle Tennessee State,2003-11-20,12,@,Arkansas State,W,2,14
Southern Mississippi,2003-11-20,11,,Texas Christian,W,3,28
Texas Christian,2003-11-20,11,@,Southern Mississippi,L,5,40
Boise State,2003-11-21,11,@,Fresno State,W,2,17
Fresno State,2003-11-21,12,,Boise State,L,4,31
Air Force,2003-11-22,12,@,San Diego State,L,3,24
Alabama,2003-11-22,12,@,Auburn,L,3,28
Arkansas,2003-11-22,11,,Mississippi State,W,0,6
Army,2003-11-22,12,@,Hawaii,L,8,59
Auburn,2003-11-22,12,,Alabama,W,3,23
Ball State,2003-11-22,12,,Bowling Green State,L,6,41
Baylor,2003-11-22,12,,Oklahoma State,L,5,38
Boston College,2003-11-22,12,@,Virginia Tech,W,3,27
Bowling Green State,2003-11-22,11,@,Ball State,W,2,14
Brigham Young,2003-11-22,12,,Utah,L,0,3
Buffalo,2003-11-22,12,@,Kent State,L,4,34
California,2003-11-22,13,@,Stanford,W,2,16
Central Michigan,2003-11-22,12,@,Navy,L,9,63
Cincinnati,2003-11-22,11,@,Memphis,L,3,21
Clemson,2003-11-22,12,@,South Carolina,W,2,17
Colorado State,2003-11-22,12,@,Nevada-Las Vegas,W,2,23
Duke,2003-11-22,12,@,North Carolina,W,3,22
East Carolina,2003-11-22,11,@,Tulane,L,4,28
Eastern Michigan,2003-11-22,12,@,Northern Illinois,L,4,38
Georgia,2003-11-22,11,,Kentucky,W,1,10
Georgia Tech,2003-11-22,11,@,Virginia,L,2,29
Hawaii,2003-11-22,11,,Army,W,4,28
Houston,2003-11-22,11,@,Louisville,L,9,66
Idaho,2003-11-22,12,,Utah State,W,1,13
Illinois,2003-11-22,12,,Northwestern,L,5,37
Indiana,2003-11-22,12,,Purdue,L,3,24
Iowa,2003-11-22,12,@,Wisconsin,W,3,21
Iowa State,2003-11-22,11,@,Kansas,L,5,36
Kansas,2003-11-22,12,,Iowa State,W,1,7
Kansas State,2003-11-22,13,,Missouri,W,2,14
Kent State,2003-11-22,12,,Buffalo,W,3,24
Kentucky,2003-11-22,11,@,Georgia,L,3,30
Louisiana-Monroe,2003-11-22,12,@,Troy,L,4,28
Louisville,2003-11-22,11,,Houston,W,6,45
LSU,2003-11-22,11,@,Mississippi,W,2,14
Maryland,2003-11-22,11,@,North Carolina State,W,3,24
Memphis,2003-11-22,11,,Cincinnati,W,2,16
Miami (FL),2003-11-22,11,,Rutgers,W,1,10
Miami (OH),2003-11-22,11,@,Ohio,W,4,31
Michigan,2003-11-22,12,,Ohio State,W,3,21
Michigan State,2003-11-22,12,,Penn State,W,1,10
Mississippi State,2003-11-22,11,@,Arkansas,L,7,52
Missouri,2003-11-22,11,@,Kansas State,L,3,24
Navy,2003-11-22,11,,Central Michigan,W,5,34
New Mexico,2003-11-22,12,@,Wyoming,W,0,3
North Carolina,2003-11-22,12,,Duke,L,3,30
North Carolina State,2003-11-22,12,,Maryland,L,3,26
Northern Illinois,2003-11-22,12,,Eastern Michigan,W,3,24
Northwestern,2003-11-22,12,@,Illinois,W,2,20
Ohio,2003-11-22,11,,Miami (OH),L,7,49
Ohio State,2003-11-22,12,@,Michigan,L,5,35
Oklahoma,2003-11-22,12,@,Texas Tech,W,3,25
Oklahoma State,2003-11-22,12,@,Baylor,W,3,21
Ole Miss,2003-11-22,11,,Louisiana State,L,2,17
Oregon,2003-11-22,12,,Oregon State,W,2,20
Oregon State,2003-11-22,11,@,Oregon,L,4,34
Penn State,2003-11-22,12,@,Michigan State,L,6,41
Pitt,2003-11-22,11,@,Temple,W,2,16
Purdue,2003-11-22,12,@,Indiana,W,1,16
Rice,2003-11-22,11,,Texas-El Paso,W,2,14
Rutgers,2003-11-22,11,@,Miami (FL),L,4,34
San Diego State,2003-11-22,12,,Air Force,W,0,3
San Jose State,2003-11-22,11,,Tulsa,L,5,34
South Carolina,2003-11-22,12,,Clemson,L,9,63
South Florida,2003-11-22,10,,Alabama-Birmingham,L,2,22
Stanford,2003-11-22,10,,California,L,4,28
Syracuse,2003-11-22,10,,West Virginia,L,4,34
Temple,2003-11-22,11,,Pittsburgh,L,4,30
Tennessee,2003-11-22,11,,Vanderbilt,W,0,0
Texas Tech,2003-11-22,12,,Oklahoma,L,8,56
Toledo,2003-11-22,11,,Western Michigan,W,2,17
Troy,2003-11-22,12,,Louisiana-Monroe,W,3,24
Tulane,2003-11-22,12,,East Carolina,W,2,18
Tulsa,2003-11-22,12,@,San Jose State,W,4,32
UAB,2003-11-22,11,@,South Florida,W,2,19
UCLA,2003-11-22,12,@,Southern California,L,6,47
UNLV,2003-11-22,11,,Colorado State,L,3,24
USC,2003-11-22,11,,UCLA,W,3,22
Utah,2003-11-22,11,@,Brigham Young,W,0,0
Utah State,2003-11-22,12,@,Idaho,L,2,20
UTEP,2003-11-22,12,@,Rice,L,6,45
Vanderbilt,2003-11-22,12,@,Tennessee,L,6,48
Virginia,2003-11-22,11,,Georgia Tech,W,2,17
Virginia Tech,2003-11-22,11,,Boston College,L,4,34
Washington,2003-11-22,12,,Washington State,W,1,19
Washington State,2003-11-22,12,@,Washington,L,4,27
West Virginia,2003-11-22,11,@,Syracuse,W,3,23
Western Michigan,2003-11-22,12,@,Toledo,L,5,34
Wisconsin,2003-11-22,12,,Iowa,L,3,27
Wyoming,2003-11-22,11,,New Mexico,L,3,26
New Mexico State,2003-11-25,12,,North Texas,L,1,13
North Texas,2003-11-25,12,@,New Mexico State,W,1,10
Mississippi State,2003-11-27,12,,Mississippi,L,4,31
Ole Miss,2003-11-27,12,@,Mississippi State,W,0,0
Arizona,2003-11-28,12,@,Arizona State,L,4,28
Arizona State,2003-11-28,12,,Arizona,W,1,7
Arkansas,2003-11-28,12,@,Louisiana State,L,7,55
Cincinnati,2003-11-28,12,,Louisville,L,6,43
Colorado,2003-11-28,12,,Nebraska,L,4,31
Louisville,2003-11-28,12,@,Cincinnati,W,4,40
LSU,2003-11-28,12,,Arkansas,W,3,24
Marshall,2003-11-28,12,,Ohio,W,0,0
Miami (OH),2003-11-28,12,@,Central Florida,W,3,21
Nebraska,2003-11-28,12,@,Colorado,W,3,22
Ohio,2003-11-28,12,@,Marshall,L,4,28
Texas,2003-11-28,12,@,Texas A&M,W,2,15
Texas A&M,2003-11-28,12,,Texas,L,6,46
UCF,2003-11-28,12,,Miami (OH),L,8,56
Alabama,2003-11-29,13,@,Hawaii,L,5,37
Boise State,2003-11-29,12,,Nevada,W,0,3
Bowling Green State,2003-11-29,12,,Toledo,W,3,23
East Carolina,2003-11-29,12,,Southern Mississippi,L,5,38
Florida,2003-11-29,12,,Florida State,L,5,38
Florida State,2003-11-29,12,@,Florida,W,3,34
Fresno State,2003-11-29,13,@,Texas-El Paso,W,2,20
Georgia,2003-11-29,12,@,Georgia Tech,W,2,17
Georgia Tech,2003-11-29,12,,Georgia,L,4,34
Hawaii,2003-11-29,12,,Alabama,W,4,29
Houston,2003-11-29,12,,Alabama-Birmingham,W,4,28
Iowa State,2003-11-29,12,@,Missouri,L,6,45
Kentucky,2003-11-29,12,,Tennessee,L,2,20
Louisiana Tech,2003-11-29,12,,Rice,L,7,49
Maryland,2003-11-29,12,@,Wake Forest,W,4,28
Memphis,2003-11-29,12,,South Florida,L,3,21
Miami (FL),2003-11-29,12,@,Pittsburgh,W,2,14
Missouri,2003-11-29,12,,Iowa State,W,1,7
Nevada,2003-11-29,12,@,Boise State,L,8,56
Notre Dame,2003-11-29,11,@,Stanford,W,1,7
Pitt,2003-11-29,12,,Miami (FL),L,4,28
Rice,2003-11-29,12,@,Louisiana Tech,W,2,14
Rutgers,2003-11-29,12,,Syracuse,W,1,7
SMU,2003-11-29,12,,Texas Christian,L,2,20
South Florida,2003-11-29,11,@,Memphis,W,2,16
Southern Mississippi,2003-11-29,12,@,East Carolina,W,3,21
Stanford,2003-11-29,11,,Notre Dame,L,8,57
Syracuse,2003-11-29,11,@,Rutgers,L,3,24
Temple,2003-11-29,12,@,West Virginia,L,6,45
Tennessee,2003-11-29,12,@,Kentucky,W,1,7
Texas Christian,2003-11-29,12,@,Southern Methodist,W,1,13
Toledo,2003-11-29,12,@,Bowling Green State,L,4,31
UAB,2003-11-29,12,@,Houston,L,8,56
UNLV,2003-11-29,12,@,Wyoming,W,3,24
UTEP,2003-11-29,13,,Fresno State,L,2,23
Virginia,2003-11-29,12,,Virginia Tech,W,3,21
Virginia Tech,2003-11-29,12,@,Virginia,L,5,35
Wake Forest,2003-11-29,12,,Maryland,L,6,41
West Virginia,2003-11-29,12,,Temple,W,4,28
Wyoming,2003-11-29,12,,Nevada-Las Vegas,L,4,35
Bowling Green State,2003-12-04,13,,Miami (OH),L,7,49
Miami (OH),2003-12-04,13,@,Bowling Green State,W,3,27
Army,2003-12-06,13,N,Navy,L,4,34
Boise State,2003-12-06,13,@,Hawaii,W,4,28
Georgia,2003-12-06,13,N,Louisiana State,L,4,34
Hawaii,2003-12-06,13,,Boise State,L,6,45
Kansas State,2003-12-06,14,N,Oklahoma,W,1,7
LSU,2003-12-06,13,N,Georgia,W,1,13
Navy,2003-12-06,12,N,Army,W,1,6
Notre Dame,2003-12-06,12,@,Syracuse,L,5,38
Oklahoma,2003-12-06,13,N,Kansas State,L,5,35
Oregon State,2003-12-06,12,@,Southern California,L,7,52
Syracuse,2003-12-06,12,,Notre Dame,W,1,12
USC,2003-12-06,12,,Oregon State,W,4,28
Memphis,2003-12-16,13,N,North Texas,W,2,17
North Texas,2003-12-16,13,N,Memphis,L,3,27
Louisville,2003-12-18,13,N,Miami (OH),L,7,49
Miami (OH),2003-12-18,14,N,Louisville,W,4,28
Kansas,2003-12-22,13,N,North Carolina State,L,8,56
North Carolina State,2003-12-22,13,N,Kansas,W,3,26
Boise State,2003-12-23,14,@,Texas Christian,W,4,31
Texas Christian,2003-12-23,13,,Boise State,L,4,34
New Mexico,2003-12-24,13,N,Oregon State,L,7,55
Oregon State,2003-12-24,13,N,New Mexico,W,2,14
Hawaii,2003-12-25,14,,Houston,W,6,48
Houston,2003-12-25,13,@,Hawaii,L,7,54
Bowling Green State,2003-12-26,14,N,Northwestern,W,3,24
California,2003-12-26,14,N,Virginia Tech,W,7,49
Northwestern,2003-12-26,13,N,Bowling Green State,L,4,28
Virginia Tech,2003-12-26,13,N,California,L,7,52
Pitt,2003-12-27,13,N,Virginia,L,2,23
Virginia,2003-12-27,13,N,Pittsburgh,W,2,16
Michigan State,2003-12-29,13,N,Nebraska,L,2,17
Nebraska,2003-12-29,13,N,Michigan State,W,0,3
Fresno State,2003-12-30,14,N,UCLA,W,1,9
Navy,2003-12-30,13,N,Texas Tech,L,5,38
Texas,2003-12-30,13,N,Washington State,L,4,28
Texas Tech,2003-12-30,13,N,Navy,W,2,14
UCLA,2003-12-30,13,N,Fresno State,L,2,17
Washington State,2003-12-30,13,N,Texas,W,2,20
Arkansas,2003-12-31,13,N,Missouri,W,2,14
Auburn,2003-12-31,13,N,Wisconsin,W,1,14
Boston College,2003-12-31,13,N,Colorado State,W,3,21
Colorado State,2003-12-31,13,N,Boston College,L,5,35
Minnesota,2003-12-31,13,N,Oregon,W,3,30
Missouri,2003-12-31,13,N,Arkansas,L,2,27
Oregon,2003-12-31,13,N,Minnesota,L,4,31
Southern Mississippi,2003-12-31,13,N,Utah,L,2,17
Utah,2003-12-31,12,N,Southern Mississippi,W,0,0
Wisconsin,2003-12-31,13,N,Auburn,L,4,28
Florida,2004-01-01,13,N,Iowa,L,4,37
Florida State,2004-01-01,13,@,Miami (FL),L,1,16
Georgia,2004-01-01,14,N,Purdue,W,3,27
Iowa,2004-01-01,13,N,Florida,W,2,17
Maryland,2004-01-01,13,N,West Virginia,W,1,7
Miami (FL),2004-01-01,13,,Florida State,W,2,14
Michigan,2004-01-01,13,@,Southern California,L,4,28
Purdue,2004-01-01,13,N,Georgia,L,4,34
USC,2004-01-01,13,,Michigan,W,2,14
West Virginia,2004-01-01,13,N,Maryland,L,5,41
Clemson,2004-01-02,13,N,Tennessee,W,2,14
Kansas State,2004-01-02,15,N,Ohio State,L,5,35
Ohio State,2004-01-02,13,N,Kansas State,W,4,28
Oklahoma State,2004-01-02,13,N,Mississippi,L,4,31
Ole Miss,2004-01-02,13,N,Oklahoma State,W,4,28
Tennessee,2004-01-02,13,N,Clemson,L,3,27
Georgia Tech,2004-01-03,13,N,Tulsa,W,1,10
Tulsa,2004-01-03,13,N,Georgia Tech,L,7,52
LSU,2004-01-04,14,N,Oklahoma,W,2,14
Oklahoma,2004-01-04,14,N,Louisiana State,L,3,21
