School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
Nevada,2014-11-29,12,@,Nevada-Las Vegas,W,3,27
New Mexico,2014-11-29,12,,Wyoming,W,3,30
New Mexico State,2014-11-29,12,@,Arkansas State,L,10,68
North Carolina,2014-11-29,12,,North Carolina State,L,5,35
North Carolina State,2014-11-29,12,@,North Carolina,W,1,7
North Texas,2014-11-29,12,@,Texas-San Antonio,L,5,34
Northwestern,2014-11-29,12,,Illinois,L,6,47
Notre Dame,2014-11-29,12,@,Southern California,L,7,49
Ohio State,2014-11-29,12,,Michigan,W,4,28
Old Dominion,2014-11-29,12,@,Florida Atlantic,W,4,28
Ole Miss,2014-11-29,12,,Mississippi State,W,2,17
Oregon,2014-11-29,12,@,Oregon State,W,2,19
Oregon State,2014-11-29,12,,Oregon,L,6,47
Penn State,2014-11-29,12,,Michigan State,L,4,34
Pitt,2014-11-29,12,@,Miami (FL),W,2,23
Purdue,2014-11-29,12,@,Indiana,L,2,23
Rice,2014-11-29,12,@,Louisiana Tech,L,11,76
Rutgers,2014-11-29,12,@,Maryland,W,5,38
San Diego State,2014-11-29,12,,San Jose State,W,1,7
San Jose State,2014-11-29,12,@,San Diego State,L,5,38
South Carolina,2014-11-29,12,@,Clemson,L,5,35
Southern Mississippi,2014-11-29,12,,Alabama-Birmingham,L,6,45
Syracuse,2014-11-29,12,@,Boston College,L,4,28
Temple,2014-11-29,11,,Cincinnati,L,2,14
Tennessee,2014-11-29,12,@,Vanderbilt,W,2,17
Texas State,2014-11-29,12,@,Georgia State,W,4,31
Texas Tech,2014-11-29,12,N,Baylor,L,6,48
Troy,2014-11-29,12,,Louisiana,L,6,42
UAB,2014-11-29,12,@,Southern Mississippi,W,3,24
UNLV,2014-11-29,13,,Nevada,L,7,49
USC,2014-11-29,12,,Notre Dame,W,2,14
Utah,2014-11-29,12,@,Colorado,W,4,34
Utah State,2014-11-29,13,@,Boise State,L,7,50
UTEP,2014-11-29,12,,Middle Tennessee State,W,3,21
UTSA,2014-11-29,12,,North Texas,W,2,27
Vanderbilt,2014-11-29,12,,Tennessee,L,3,24
Wake Forest,2014-11-29,12,@,Duke,L,5,41
Washington,2014-11-29,13,@,Washington State,W,2,13
Washington State,2014-11-29,12,,Washington,L,4,31
West Virginia,2014-11-29,12,@,Iowa State,W,3,24
Wisconsin,2014-11-29,12,,Minnesota,W,3,24
Wyoming,2014-11-29,12,@,New Mexico,L,5,36
East Carolina,2014-12-04,12,,Central Florida,L,3,32
UCF,2014-12-04,12,@,East Carolina,W,4,30
Arizona,2014-12-05,13,N,Oregon,L,6,51
Bowling Green State,2014-12-05,13,N,Northern Illinois,L,6,51
Northern Illinois,2014-12-05,13,N,Bowling Green State,W,2,17
Oregon,2014-12-05,13,N,Arizona,W,2,13
Alabama,2014-12-06,13,N,Missouri,W,1,13
Baylor,2014-12-06,12,,Kansas State,W,3,27
Boise State,2014-12-06,13,,Fresno State,W,2,14
Cincinnati,2014-12-06,12,N,Houston,W,4,31
Connecticut,2014-12-06,12,,Southern Methodist,L,3,27
Florida State,2014-12-06,13,N,Georgia Tech,W,5,35
Fresno State,2014-12-06,13,@,Boise State,L,4,28
Georgia Tech,2014-12-06,13,N,Florida State,L,4,37
Houston,2014-12-06,12,N,Cincinnati,L,5,38
Iowa State,2014-12-06,12,@,Texas Christian,L,7,55
Kansas State,2014-12-06,12,@,Baylor,L,5,38
Louisiana Tech,2014-12-06,13,@,Marshall,L,2,26
Marshall,2014-12-06,13,,Louisiana Tech,W,3,23
Missouri,2014-12-06,13,N,Alabama,L,6,42
Ohio State,2014-12-06,13,N,Wisconsin,W,0,0
Oklahoma,2014-12-06,12,,Oklahoma State,L,5,38
Oklahoma State,2014-12-06,12,@,Oklahoma,W,5,35
SMU,2014-12-06,12,@,Connecticut,W,3,20
Temple,2014-12-06,12,@,Tulane,W,0,3
Texas Christian,2014-12-06,12,,Iowa State,W,0,3
Tulane,2014-12-06,12,,Temple,L,1,10
Wisconsin,2014-12-06,13,N,Ohio State,L,8,59
Army,2014-12-13,12,N,Navy,L,2,17
Navy,2014-12-13,12,N,Army,W,1,10
Air Force,2014-12-20,13,N,Western Michigan,W,3,24
Bowling Green State,2014-12-20,14,N,South Alabama,W,4,28
Colorado State,2014-12-20,13,N,Utah,L,6,45
Louisiana,2014-12-20,13,N,Nevada,W,0,3
Nevada,2014-12-20,13,N,Louisiana,L,1,16
South Alabama,2014-12-20,13,N,Bowling Green State,L,4,33
Utah,2014-12-20,13,N,Colorado State,W,1,10
Utah State,2014-12-20,14,N,Texas-El Paso,W,0,6
UTEP,2014-12-20,13,N,Utah State,L,3,21
Western Michigan,2014-12-20,13,N,Air Force,L,5,38
Brigham Young,2014-12-22,13,N,Memphis,L,7,55
Memphis,2014-12-22,13,N,Brigham Young,W,6,48
Marshall,2014-12-23,14,N,Northern Illinois,W,2,23
Navy,2014-12-23,13,N,San Diego State,W,1,16
Northern Illinois,2014-12-23,14,N,Marshall,L,7,52
San Diego State,2014-12-23,13,N,Navy,L,2,17
Central Michigan,2014-12-24,13,N,Western Kentucky,L,7,49
Fresno State,2014-12-24,14,N,Rice,L,4,30
Rice,2014-12-24,13,N,Fresno State,W,0,6
Western Kentucky,2014-12-24,13,N,Central Michigan,W,7,48
Illinois,2014-12-26,13,N,Louisiana Tech,L,5,35
Louisiana Tech,2014-12-26,14,N,Illinois,W,2,18
North Carolina,2014-12-26,13,N,Rutgers,L,5,40
North Carolina State,2014-12-26,13,N,Central Florida,W,3,27
Rutgers,2014-12-26,13,N,North Carolina,W,3,21
UCF,2014-12-26,13,N,North Carolina State,L,4,34
Arizona State,2014-12-27,13,N,Duke,W,3,31
Boston College,2014-12-27,13,N,Penn State,L,4,31
Cincinnati,2014-12-27,13,N,Virginia Tech,L,3,33
Duke,2014-12-27,13,N,Arizona State,L,4,36
Miami (FL),2014-12-27,13,N,South Carolina,L,3,24
Nebraska,2014-12-27,13,N,Southern California,L,6,45
Penn State,2014-12-27,13,N,Boston College,W,4,30
South Carolina,2014-12-27,13,N,Miami (FL),W,2,21
USC,2014-12-27,13,N,Nebraska,W,5,42
Virginia Tech,2014-12-27,13,N,Cincinnati,W,2,17
Arkansas,2014-12-29,13,N,Texas,W,1,7
Clemson,2014-12-29,13,N,Oklahoma,W,1,6
Oklahoma,2014-12-29,13,N,Clemson,L,5,40
Texas,2014-12-29,13,N,Arkansas,L,4,31
Texas A&M,2014-12-29,13,N,West Virginia,W,4,37
West Virginia,2014-12-29,13,N,Texas A&M,L,6,45
Georgia,2014-12-30,13,N,Louisville,W,2,14
Louisville,2014-12-30,13,N,Georgia,L,4,37
LSU,2014-12-30,13,N,Notre Dame,L,4,31
Maryland,2014-12-30,13,N,Stanford,L,6,45
Notre Dame,2014-12-30,13,N,Louisiana State,W,4,28
Stanford,2014-12-30,13,N,Maryland,W,3,21
Arizona,2014-12-31,14,N,Boise State,L,5,38
Boise State,2014-12-31,14,N,Arizona,W,3,30
Georgia Tech,2014-12-31,14,N,Mississippi State,W,4,34
Mississippi State,2014-12-31,13,N,Georgia Tech,L,7,49
Ole Miss,2014-12-31,13,N,Texas Christian,L,6,42
Texas Christian,2014-12-31,13,N,Mississippi,W,0,3
Alabama,2015-01-01,14,N,Ohio State,L,5,42
Auburn,2015-01-01,13,N,Wisconsin,L,4,34
Baylor,2015-01-01,13,N,Michigan State,L,6,42
Florida State,2015-01-01,14,N,Oregon,L,8,59
Michigan State,2015-01-01,13,N,Baylor,W,5,41
Minnesota,2015-01-01,13,N,Missouri,L,4,33
Missouri,2015-01-01,14,N,Minnesota,W,2,17
Ohio State,2015-01-01,14,N,Alabama,W,5,35
Oregon,2015-01-01,14,N,Florida State,W,2,20
Wisconsin,2015-01-01,14,N,Auburn,W,4,31
Houston,2015-01-02,13,N,Pittsburgh,W,4,34
Iowa,2015-01-02,13,N,Tennessee,L,6,45
Kansas State,2015-01-02,13,N,UCLA,L,5,40
Oklahoma State,2015-01-02,13,N,Washington,W,3,22
Pitt,2015-01-02,13,N,Houston,L,5,35
Tennessee,2015-01-02,13,N,Iowa,W,4,28
UCLA,2015-01-02,13,N,Kansas State,W,4,35
Washington,2015-01-02,14,N,Oklahoma State,L,3,30
East Carolina,2015-01-03,13,N,Florida,L,4,28
Florida,2015-01-03,13,N,East Carolina,W,2,20
Arkansas State,2015-01-04,13,N,Toledo,L,9,63
Toledo,2015-01-04,13,N,Arkansas State,W,6,44
Ohio State,2015-01-12,15,N,Oregon,W,2,20
Oregon,2015-01-12,15,N,Ohio State,L,6,42
