"Player","unique_id","position","Date","G","School","Team Code","Loc","Opponent","Team Code opp","WL","Pass Comp","Pass Att","Pass Pct","Pass Yard","Pass TD","Pass Int","QBR","Rush Att","Rush Yard","Rush Avg","Rush TD","Rec","Rec Yards","Rec Avg","Rec TD","Tackle Solo","Tackle Assist","Tackle Tot","Tackle for Loss","Sack","Int Ret","Int Ret Yds","Int TD","Pass Broken Up","FR","FR Yds","FR TD","Fumble Forced","XP Made","XP Att","XP %","FG Made","FG Att","FG %","Pts","Kick Ret","Kick Ret Yds","Kick Ret Avg","Kick Ret TD","Punt Ret","Punt Ret Yds","Punt Ret Avg","Punt Ret TD"
"Ruschard Dodd-Masters","ruschard-dodd-masters-1","[]","2003-09-06",2,"UNLV",92,"@","Kansas",43,"L",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Randee Drew","randee-drew-1","[]","2003-09-06",2,"Northern Illinois",79,,"Tennessee Tech",208,"W",,,,,,,,,,,,,,,,,,,,,1,-2,0,,,,,,,,,,,,,1,24,24,0,,,,
"Larry Duncan","larry-duncan-1","[]","2003-09-06",2,"Air Force",83,"@","Northwestern",35,"W",,,,,,,,,,,,,,,,,,,,,1,23,0,,,,,,,,,,,,,,,,,,,,
"Jacob Elimimian","jacob-elimimian-1","[]","2003-09-06",2,"San Diego St.",90,"@","Ohio St.",36,"L",,,,,,,,,,,,,,,,,,,,,1,14,0,,,,,,,,,,,,,,,,,,,,
"Kevin Ford","kevin-ford-2","[]","2003-09-06",2,"Western Michigan",82,,"William & Mary",163,"W",,,,,,,,,,,,,,,,,,,,,1,3,0,,,,,,,,,,,,,,,,,,,,
"Lance Frazier","lance-frazier-1","[]","2003-09-06",2,"West Virginia",50,"@","East Carolina",4,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Jeremiah Garrison","jeremiah-garrison-1","[]","2003-09-06",2,"South Carolina",117,,"Virginia",24,"W",,,,,,,,,,,,,,,,,,,,,1,20,0,,,,,,,,,,,,,,,,,,,,
"Temo George","temo-george-1","[]","2003-09-06",2,"Duke",15,,"Western Carolina",234,"W",,,,,,,,,,,,,,,,,,,,,1,2,0,,,,,,,,,,,,,,,,,,,,
"Marvin Godbolt","marvin-godbolt-1","[]","2003-09-06",2,"TCU",47,,"Navy",7,"W",,,,,,,,,,,,,,,,,,,,,1,22,0,,,,,,,,,,,,,,,,,,,,
"Alex Green","alex-green-1","[]","2003-09-06",2,"Duke",15,,"Western Carolina",234,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Matt Griebel","matt-griebel-1","['DB']","2003-09-06",2,"New Mexico State",69,,"West. New Mexico",417,"W",,,,,,,,,,,,,,,,,,,,,1,5,0,,,,,,,,,,,,,,,,,,,,
"Cam Hall","cam-hall-1","['DB']","2003-09-06",1,"Boise St.",84,,"Idaho State",134,"W",,,,,,,,,,,,,,,,,,,,,1,13,0,,,,,,,,,,,,,,,,,,,,
"Deangelo Hall","deangelo-hall-1","[]","2003-09-06",2,"Virginia Tech",25,,"James Madison",155,"W",,,,,,,,,,,,1,9,9,0,,,,,,1,0,0,,,,,,,,,,,,,,,,,3,105,35,0
"Brandon Haw","brandon-haw-1","[]","2003-09-06",2,"Rutgers",39,"@","Michigan St.",32,"L",,,,,,,,,,,,,,,,,,,,,1,61,1,,,,,,,,,,,,,,,,,,,,
"Brandon Hefflin","brandon-hefflin-1","[]","2003-09-06",2,"Toledo",81,,"Liberty",67,"W",,,,,,,,,,,,,,,,,,,,,1,9,0,,,,,,,,,,,,,,,,,,,,
"Marshall Hendricks","marshall-hendricks-1","[]","2003-09-06",3,"San Jose St.",91,"@","Stanford",101,"L",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Trevor Hightower","trevor-hightower-1","[]","2003-09-06",2,"Air Force",83,"@","Northwestern",35,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Derrick Holoman","derrick-holoman-1","[]","2003-09-06",2,"Central Michigan",75,,"New Hampshire",157,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Wendell Hunter","wendell-hunter-1","[]","2003-09-06",3,"California",97,,"Colorado St.",85,"L",,,,,,,,,,,,,,,,,,,,,1,19,0,,,,,,,,,,,,,,,,,,,,
"D'Qwell Jackson","dqwell-jackson-1","['LB']","2003-09-06",2,"Maryland",30,"@","Florida St.",16,"L",,,,,,,,,,,,,,,,,,,,,1,58,1,,,,,,,,,,,,,,,,,,,,
"Matt Johnson","matt-johnson-1","[]","2003-09-06",2,"Baylor",41,"@","North Texas",57,"L",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Remuise Johnson","remuise-johnson-1","[]","2003-09-06",2,"Kansas",43,,"UNLV",92,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Gerald Jones","gerald-jones-1","[]","2003-09-06",3,"San Jose St.",91,"@","Stanford",101,"L",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Kyle Killion","kyle-killion-1","['LB']","2003-09-06",2,"Indiana",28,"@","Washington",105,"L",,,,,,,,,,,,,,,,,,,,,1,11,0,,,,,,,,,,,,,,,,,,,,
"Eric King","eric-king-1","[]","2003-09-06",2,"Wake Forest",26,,"NC State",20,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Markeith Knowlton","markeith-knowlton-1","[]","2003-09-06",2,"North Texas",57,,"Baylor",41,"W",,,,,,,,,,,,,,,,,,,,,1,30,0,,,,,,,,,,,,,,,,,,,,
"Johnny Lamar","johnny-lamar-1","[]","2003-09-06",2,"Florida",110,"@","Miami (FL)",19,"L",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Lance Laury","lance-laury-1","['LB']","2003-09-06",2,"South Carolina",117,,"Virginia",24,"W",,,,,,,,,,,,,,,,,,,,,1,-2,0,,,,,,,,,,,,,,,,,,,,
"Bernard Lay","bernard-lay-1","['DB']","2003-09-06",1,"Pittsburgh",22,,"Kent State",77,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Rob Lee","rob-lee-1","[]","2003-09-06",2,"Northern Illinois",79,,"Tennessee Tech",208,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Adam Lehnortt","adam-lehnortt-1","[]","2003-09-06",2,"West Virginia",50,"@","East Carolina",4,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Jim Leonhard","jim-leonhard-1","[]","2003-09-06",2,"Wisconsin",40,,"Akron",71,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,2,32,16,0
"Keith Lewis","keith-lewis-1","[]","2003-09-06",2,"Oregon",99,,"Nevada",88,"W",,,,,,,,,,,,,,,,,,,,,1,9,1,,,,,,,,,,,,,,,,,,,,
"Sean Lucas","sean-lucas-1","['DB']","2003-09-06",2,"Tulane",11,,"Northwestern State",243,"W",,,,,,,,,,,,,,,,,,,,,1,17,0,,,,,,,,,,,,,,,,,,,,
"Alfonso Marshall","alfonso-marshall-1","[]","2003-09-06",2,"Miami (FL)",19,,"Florida",110,"W",,,,,,,,,,,,,,,,,,,,,1,5,0,,,,,,,,,,,,,,,,,,,,
"Tom Martin","tom-martin-1","[]","2003-09-06",2,"Boston College",13,"@","Penn State",37,"W",,,,,,,,,,,,,,,,,,,,,1,25,0,,,,,,,,,,,,,,,,,,,,
"Rickey McKenzie","rickey-mckenzie-1","[]","2003-09-06",2,"Akron",71,"@","Wisconsin",40,"L",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Vincent Meeks","vincent-meeks-1","['RB', 'DB']","2003-09-06",2,"Texas Tech",49,,"New Mexico",89,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Steven Moore","steven-moore-1","[]","2003-09-06",2,"Oregon",99,,"Nevada",88,"W",,,,,,,,,,,,,,,,,,,,,1,4,0,,,,,,,,,,,,,,,,,4,45,11.3,0
"Dominique Morris","dominique-morris-1","[]","2003-09-06",2,"Vanderbilt",120,,"Chattanooga",227,"W",,,,,,,,,,,,,,,,,,,,,1,47,1,,,,,,,,,,,,,,,,,,,,
"Omar Nazel","omar-nazel-1","[]","2003-09-06",2,"USC",103,,"BYU",66,"W",,,,,,,,,,,,,,,,,,,,,1,16,1,,,,,,,,,,,,,,,,,,,,
"Jerome Nichols","jerome-nichols-1","[]","2003-09-06",2,"Wake Forest",26,,"NC State",20,"W",,,,,,,,,,,,,,,,,,,,,1,3,0,,,,,,,,,,,,,,,,,,,,
"Donte Nicholson","donte-nicholson-1","[]","2003-09-06",2,"Oklahoma",45,"@","Alabama",107,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Wes Nurse","wes-nurse-1","[]","2003-09-06",1,"Boise St.",84,,"Idaho State",134,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"R.J. Oliver","rj-oliver-1","[]","2003-09-06",1,"Arizona St.",96,,"Northern Arizona",137,"W",,,,,,,,,,,,,,,,,,,,,1,100,1,,,,,,,,,,,,,,,,,,,,
"Eric Pauly","eric-pauly-1","[]","2003-09-06",2,"Colorado St.",85,"@","California",97,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Antonio Perkins","antonio-perkins-1","[]","2003-09-06",2,"Oklahoma",45,"@","Alabama",107,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,4,3,0.8,0
"Shaun Phillips","shaun-phillips-1","[]","2003-09-06",1,"Purdue",38,,"Bowling Green",73,"L",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Dennis Poland","dennis-poland-1","[]","2003-09-06",2,"Air Force",83,"@","Northwestern",35,"W",,,,,,,,,,,,,,,,,,,,,1,17,0,,,,,,,,,,,,,,,,,,,,
"Will Poole","will-poole-1","[]","2003-09-06",2,"USC",103,,"BYU",66,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Brady Poppinga","brady-poppinga-1","[]","2003-09-06",2,"BYU",66,"@","USC",103,"L",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Walter Priestley","walter-priestley-1","[]","2003-09-06",2,"North Texas",57,,"Baylor",41,"W",,,,,,,,,,,,,,,,,,,,,1,5,0,,,,,,,,,,,,,,,,,,,,
"Ronnie Prude","ronnie-prude-1","['DB']","2003-09-06",2,"LSU",113,"@","Arizona",95,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Kellen Pruitt","kellen-pruitt-1","['LB']","2003-09-06",1,"Syracuse",23,"@","North Carolina",21,"W",,,,,,,,,,,,,,,,,,,,,1,16,0,,,,,,,,,,,,,,,,,,,,
"Robert Reynolds","robert-reynolds-1","[]","2003-09-06",2,"Ohio St.",36,,"San Diego St.",90,"W",,,,,,,,,,,,,,,,,,,,,1,19,0,,,,,,,,,,,,,,,,,,,,
"Leroy Smith","leroy-smith-1","[]","2003-09-06",2,"Florida St.",16,,"Maryland",30,"W",,,,,,,,,,,,,,,,,,,,,1,32,0,,,,,,,,,,,,,,,,,,,,
"Terrance Smith","terrance-smith-1","[]","2003-09-06",2,"Connecticut",3,"@","Army",65,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Cody Spencer","cody-spencer-1","[]","2003-09-06",2,"North Texas",57,,"Baylor",41,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Ben Stratton","ben-stratton-1","['DB']","2003-09-06",2,"Colorado St.",85,"@","California",97,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Demarquis Terry","demarquis-terry-1","[]","2003-09-06",2,"Memphis",6,,"Ole Miss",116,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Ricky Thomas","ricky-thomas-1","[]","2003-09-06",2,"Louisiana",126,,"Louisiana Tech",54,"L",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Gabriel Toomey","gabriel-toomey-1","[]","2003-09-06",2,"Kansas",43,,"UNLV",92,"W",,,,,,,,,,,,,,,,,,,,,1,29,1,,,,,,,,,,,,,,,,,,,,
"Don Turner","don-turner-1","['DB']","2003-09-06",2,"Washington St.",106,"@","Notre Dame",70,"L",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Charles Tynes","charles-tynes-1","[]","2003-09-06",2,"Marshall",55,"@","Tennessee",118,"L",,,,,,,,,,,,,,,,,,,,,1,19,0,,,,,,,,,,,,,,,,,,,,
"Rashad Washington","rashad-washington-1","[]","2003-09-06",3,"Kansas St.",44,,"McNeese State",241,"W",,,,,,,,,,,,,,,,,,,,,2,49,1,,,,,,,,,,,,,,,,,1,27,27,0
"Monquiz Wedlow","monquiz-wedlow-1","[]","2003-09-06",2,"Michigan St.",32,,"Rutgers",39,"W",,,,,,,,,,,,,,,,,,,,,1,29,1,,,,,,,,,,,,,,,,,,,,
"Sidney Wiley","sidney-wiley-1","[]","2003-09-06",2,"New Mexico",89,"@","Texas Tech",49,"L",,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,
"Chuck Wilke","chuck-wilke-1","[]","2003-09-06",1,"Army",65,,"Connecticut",3,"L",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Orlandus Williams","orlandus-williams-1","[]","2003-09-06",2,"Louisiana Tech",54,"@","Louisiana",126,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Stanley Wilson","stanley-wilson-1","[]","2003-09-06",1,"Stanford",101,,"San Jose St.",91,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Alan Zemaitis","alan-zemaitis-1","['DB']","2003-09-06",2,"Penn State",37,,"Boston College",13,"L",,,,,,,,,,,,,,,,,,,,,1,13,0,,,,,,,,,,,,,,,,,,,,
"Patrick Body","patrick-body-1","[]","2003-09-12",3,"Toledo",81,"@","Marshall",55,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Brandon Hefflin","brandon-hefflin-1","[]","2003-09-12",3,"Toledo",81,"@","Marshall",55,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Kedrick Alexander","kedrick-alexander-1","['DB']","2003-09-13",3,"Tulsa",12,,"Texas St.",128,"W",,,,,,,,,,,,,,,,,,,,,1,18,0,,,,,,,,,,,,,,,,,,,,
"Nate Allen","nate-allen-2","[]","2003-09-13",3,"Air Force",83,,"North Texas",57,"W",,,,,,,,,,,,,,,,,,,,,1,38,0,,,,,,,,,,,,,,,,,,,,
"Chad Anderson","chad-anderson-1","[]","2003-09-13",3,"Kentucky",112,"@","Alabama",107,"L",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Willie Andrews","willie-andrews-1","['DB']","2003-09-13",3,"Baylor",41,,"SMU",8,"W",,,,,,,,1,7,7,0,,,,,,,,,,1,0,0,,,,,,,,,,,,,1,27,27,0,3,67,22.3,0
"Derrick Ansley","derrick-ansley-1","[]","2003-09-13",3,"Troy",129,"@","UAB",61,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Trumaine Banks","trumaine-banks-1","['DB']","2003-09-13",3,"Minnesota",33,"@","Ohio",80,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Will Blackmon","will-blackmon-1","['DB', 'WR']","2003-09-13",3,"Boston College",13,"@","Connecticut",3,"W",,,,,,,,,,,,,,,,,,,,,2,20,0,,,,,,,,,,,,,1,47,47,0,1,7,7,0
"Delente Brewer","delente-brewer-1","[]","2003-09-13",2,"Army",65,,"Rutgers",39,"L",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Jamaal Brimmer","jamaal-brimmer-1","[]","2003-09-13",3,"UNLV",92,"@","Wisconsin",40,"W",,,,,,,,,,,,,,,,,,,,,2,65,0,,,,,,,,,,,,,,,,,,,,
"Greg Brooks","greg-brooks-1","[]","2003-09-13",3,"Southern Miss",60,,"Memphis",6,"W",,,,,,,,,,,,,,,,,,,,,2,24,0,,,,,,,,,,,,,,,,,,,,
"Jonathan Burke","jonathan-burke-1","[]","2003-09-13",3,"Arkansas St.",122,,"Southeast Missouri",206,"W",,,,,,,,,,,,,,,,,,,,,2,56,0,,,,,,,,,,,,,,,,,,,,
"John Busing","john-busing-1","['LB', 'DB']","2003-09-13",2,"Miami (OH)",78,"@","Northwestern",35,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Rashad Butler","rashad-butler-2","[]","2003-09-13",3,"Ohio",80,,"Minnesota",33,"L",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Warren Butler","warren-butler-1","[]","2003-09-13",3,"UAB",61,,"Troy",129,"L",,,,,,,,,,,,,,,,,,,,,1,9,0,,,,,,,,,,,,,,,,,,,,
"Eric Carrie","eric-carrie-1","[]","2003-09-13",3,"New Mexico State",69,"@","Oregon St.",100,"L",,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,
"Brandon Cathy","brandon-cathy-1","['DB']","2003-09-13",3,"Colorado St.",85,,"Weber State",143,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Brandon Chillar","brandon-chillar-1","[]","2003-09-13",2,"UCLA",102,,"Illinois",27,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Erik Coleman","erik-coleman-1","[]","2003-09-13",3,"Washington St.",106,"@","Colorado",98,"W",,,,,,,,,,,,,,,,,,,,,1,14,0,,,,,,,,,,,,,,,,,,,,
"Paul Cook","paul-cook-1","[]","2003-09-13",3,"Boston College",13,"@","Connecticut",3,"W",,,,,,,,,,,,,,,,,,,,,1,20,0,,,,,,,,,,,,,,,,,,,,
"James Cooper","james-cooper-2","[]","2003-09-13",3,"Michigan St.",32,,"Louisiana Tech",54,"L",,,,,,,,,,,,,,,,,,,,,1,6,0,,,,,,,,,,,,,,,,,,,,
"Almondo Curry","almondo-curry-1","[]","2003-09-13",3,"Virginia",24,"@","Western Michigan",82,"W",,,,,,,,,,,,,,,,,,,,,1,23,1,,,,,,,,,,,,,,,,,,,,
"Markus Curry","markus-curry-1","[]","2003-09-13",3,"Michigan",31,,"Notre Dame",70,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Jason David","jason-david-1","[]","2003-09-13",3,"Washington St.",106,"@","Colorado",98,"W",,,,,,,,,,,,,,,,,,,,,1,41,1,,,,,,,,,,,,,,,,,,,,
"A.J. Davis","aj-davis-1","['DB']","2003-09-13",3,"NC State",20,"@","Ohio St.",36,"L",,,,,,,,,,,,,,,,,,,,,1,17,0,,,,,,,,,,,,,,,,,,,,
"Shannon Davis","shannon-davis-1","[]","2003-09-13",3,"Kent State",77,,"Youngstown State",191,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Robert Douglas","robert-douglas-1","[]","2003-09-13",3,"Memphis",6,"@","Southern Miss",60,"L",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Jacob Elimimian","jacob-elimimian-1","[]","2003-09-13",3,"San Diego St.",90,"@","UTEP",62,"W",,,,,,,,,,,,,,,,,,,,,2,88,1,,,,,,,,,,,,,,,,,,,,
"Jamar Enzor","jamar-enzor-1","[]","2003-09-13",2,"Cincinnati",2,"@","West Virginia",50,"W",,,,,,,,,,,,,,,,,,,,,1,10,0,,,,,,,,,,,,,,,,,,,,
"Johnny Faulk","johnny-faulk-1","['DB']","2003-09-13",3,"Troy",129,"@","UAB",61,"W",,,,,,,,,,,,,,,,,,,,,1,12,0,,,,,,,,,,,,,,,,,,,,
"Alfred Fincher","alfred-fincher-1","[]","2003-09-13",3,"Connecticut",3,,"Boston College",13,"L",,,,,,,,,,,,,,,,,,,,,1,26,0,,,,,,,,,,,,,,,,,,,,
"Oliver Fletcher","oliver-fletcher-1","[]","2003-09-13",3,"Tulsa",12,,"Texas St.",128,"W",,,,,,,,,,,,,,,,,,,,,1,36,0,,,,,,,,,,,,,,,,,,,,
"Tony Franklin","tony-franklin-1","['DB']","2003-09-13",3,"Virginia",24,"@","Western Michigan",82,"W",,,,,,,,,,,,,,,,,,,,,1,45,1,,,,,,,,,,,,,1,20,20,0,,,,
"Richard Glover","richard-glover-1","[]","2003-09-13",3,"New Mexico State",69,"@","Oregon St.",100,"L",,,,,,,,,,,,,,,,,,,,,1,44,0,,,,,,,,,,,,,,,,,,,,
"Greg Golden","greg-golden-1","[]","2003-09-13",3,"NC State",20,"@","Ohio St.",36,"L",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,2,46,23,0,,,,
"Michael Harden","michael-harden-1","[]","2003-09-13",3,"Missouri",115,,"Eastern Illinois",202,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Rico Harris","rico-harris-1","['DB', 'LB']","2003-09-13",2,"SMU",8,"@","Baylor",41,"L",,,,,,,,,,,,,,,,,,,,,1,23,0,,,,,,,,,,,,,,,,,,,,
"A.J. Hawk","aj-hawk-1","['LB']","2003-09-13",3,"Ohio St.",36,,"NC State",20,"W",,,,,,,,,,,,,,,,,,,,,1,55,0,,,,,,,,,,,,,,,,,,,,
"Kevin Hobbs","kevin-hobbs-1","['DB']","2003-09-13",3,"Auburn",109,"@","Vanderbilt",120,"W",,,,,,,,,,,,,,,,,,,,,1,13,0,,,,,,,,,,,,,,,,,,,,
"Daven Holly","daven-holly-1","[]","2003-09-13",2,"Cincinnati",2,"@","West Virginia",50,"W",,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,
"Jermaine Hope","jermaine-hope-1","[]","2003-09-13",3,"Tulsa",12,,"Texas St.",128,"W",,,,,,,,,,,,,,,,,,,,,1,6,0,,,,,,,,,,,,,,,,,,,,
"Reuben Houston","reuben-houston-1","[]","2003-09-13",3,"Georgia Tech",17,"@","Florida St.",16,"L",,,,,,,,,,,,,,,,,,,,,1,47,0,,,,,,,,,,,,,,,,,,,,
"Brett Hudson","brett-hudson-1","[]","2003-09-13",2,"Arizona St.",96,,"Utah St.",93,"W",,,,,,,,,,,,,,,,,,,,,1,21,0,,,,,,,,,,,,,,,,,,,,
"Von Hutchins","von-hutchins-1","[]","2003-09-13",3,"Ole Miss",116,,"UL Monroe",130,"W",,,,,,,,,,,,,,,,,,,,,1,2,0,,,,,,,,,,,,,,,,,,,,
"Marc Jackson","marc-jackson-1","[]","2003-09-13",3,"Illinois",27,"@","UCLA",102,"L",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Travis Johnson","travis-johnson-1","['DB']","2003-09-13",3,"Ole Miss",116,,"UL Monroe",130,"W",,,,,,,,,,,,,,,,,,,,,1,45,1,,,,,,,,,,,,,,,,,,,,
"Nathan Jones","nathan-jones-1","[]","2003-09-13",3,"Rutgers",39,"@","Army",65,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Robert Jones","robert-jones-1","[]","2003-09-13",3,"Oklahoma St.",46,,"Missouri State",184,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,2,44,22,0,,,,
"Sean Jones","sean-jones-1","[]","2003-09-13",3,"Georgia",111,,"South Carolina",117,"W",,,,,,,,,,,,,,,,,,,,,2,11,0,,,,,,,,,,,,,,,,,,,,
"Shane Jones","shane-jones-1","[]","2003-09-13",2,"Arizona St.",96,,"Utah St.",93,"W",,,,,,,,,,,,,,,,,,,,,1,12,0,,,,,,,,,,,,,,,,,,,,
"Dawan Landry","dawan-landry-1","['DB']","2003-09-13",3,"Georgia Tech",17,"@","Florida St.",16,"L",,,,,,,,,,,,1,12,12,0,,,,,,1,26,0,,,,,,,,,,,,,,,,,,,,
"Laron Landry","laron-landry-1","['DB']","2003-09-13",3,"LSU",113,,"Western Illinois",190,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Buster Larkins","buster-larkins-1","['DB']","2003-09-13",3,"Indiana",28,,"Indiana State",183,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Jason Leach","jason-leach-1","[]","2003-09-13",3,"USC",103,,"Hawaii",87,"W",,,,,,,,,,,,,,,,,,,,,1,25,1,,,,,,,,,,,,,,,,,,,,
"Justin London","justin-london-1","['LB']","2003-09-13",2,"UCLA",102,,"Illinois",27,"W",,,,,,,,,,,,,,,,,,,,,1,20,0,,,,,,,,,,,,,,,,,,,,
"Roderick Maples","roderick-maples-1","[]","2003-09-13",3,"Michigan St.",32,,"Louisiana Tech",54,"L",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Marlin Maxwell","marlin-maxwell-1","['DB']","2003-09-13",3,"Central Michigan",75,,"Eastern Kentucky",203,"W",,,,,,,,,,,,,,,,,,,,,1,24,0,,,,,,,,,,,,,,,,,,,,
"Rickey McKenzie","rickey-mckenzie-1","[]","2003-09-13",3,"Akron",71,,"Eastern Michigan",76,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Brandon Mitchell","brandon-mitchell-1","['DB']","2003-09-13",3,"Ohio St.",36,,"NC State",20,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Medford Moorer","medford-moorer-1","[]","2003-09-13",3,"Colorado",98,,"Washington St.",106,"L",,,,,,,,,,,,,,,,,,,,,1,23,0,,,,,,,,,,,,,,,,,,,,
"Lamar Morgan","lamar-morgan-1","['DB']","2003-09-13",3,"Louisiana",126,,"Houston",5,"L",,,,,,,,,,,,,,,,,,,,,1,11,0,,,,,,,,,,,,,,,,,,,,
"Kent Nealy","kent-nealy-1","[]","2003-09-13",3,"East Carolina",4,"@","Miami (FL)",19,"L",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Dennis Poland","dennis-poland-1","[]","2003-09-13",3,"Air Force",83,,"North Texas",57,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
"Brodney Pool","brodney-pool-1","[]","2003-09-13",3,"Oklahoma",45,,"Fresno St.",86,"W",,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
