Player,Date,G,School,Loc,Opponent,WL,Punt Ret,Punt Ret Yds,Punt Ret Avg,Punt Ret TD,unique_id
Bradley McDougald,2011-10-22,7,Kansas,,Kansas State,L,1,15,15.0,0,bradley-mcdougald-1
Anthony McGhee,2011-10-22,7,Texas-El Paso,,Colorado State,W,2,15,7.5,0,anthony-mcghee-1
Griffin McNabb,2011-10-22,7,Utah,@,California,L,3,18,6.0,0,griffin-mcnabb-1
Danny Milligan,2011-10-22,7,Cincinnati,@,South Florida,W,1,0,0.0,0,danny-milligan-1
Stanley Morrison,2011-10-22,7,Utah State,,Louisiana Tech,L,1,0,0.0,0,stanley-morrison-1
Eric Page,2011-10-22,8,Toledo,,Miami (OH),W,2,9,4.5,0,eric-page-1
Marlon Pollard,2011-10-22,8,Eastern Michigan,,Western Michigan,W,1,13,13.0,0,marlon-pollard-1
Chris Potter,2011-10-22,7,Boise State,,Air Force,W,2,15,7.5,0,chris-potter-1
J.D. Ratliff,2011-10-22,7,Tulsa,@,Rice,W,1,4,4.0,0,jd-ratliff-1
Demarius Reed,2011-10-22,8,Eastern Michigan,,Western Michigan,W,2,3,1.5,0,demarius-reed-1
Bernard Reedy,2011-10-22,8,Toledo,,Miami (OH),W,1,10,10.0,0,bernard-reedy-1
Greg Reid,2011-10-22,7,Florida State,,Maryland,W,3,8,2.7,0,greg-reid-1
Nickell Robey,2011-10-22,7,Southern California,@,Notre Dame,W,1,9,9.0,0,nickell-robey-1
Eric Russell,2011-10-22,6,Middle Tennessee State,@,Florida Atlantic,W,1,11,11.0,0,eric-russell-1
Jeff Scott,2011-10-22,7,Mississippi,,Arkansas,L,1,0,0.0,0,jeff-scott-2
Jamill Smith,2011-10-22,8,Ball State,,Central Michigan,W,1,18,18.0,0,jamill-smith-1
Derrick Strozier,2011-10-22,8,Tulane,,Memphis,L,6,66,11.0,0,derrick-strozier-1
Darryl Surgent,2011-10-22,8,Louisiana,@,Western Kentucky,L,3,13,4.3,0,darryl-surgent-1
Dominique Terrell,2011-10-22,7,Virginia,,North Carolina State,L,2,10,5.0,0,dominique-terrell-1
Drew Terrell,2011-10-22,7,Stanford,,Washington,W,1,5,5.0,0,drew-terrell-1
Momo Thomas,2011-10-22,7,Colorado State,@,Texas-El Paso,L,2,39,19.5,0,momo-thomas-1
Kyle Van Noy,2011-10-22,8,Brigham Young,,Idaho State,W,1,31,31.0,0,kyle-van-noy-1
Marquel Wade,2011-10-22,7,Arkansas,@,Mississippi,W,1,7,7.0,0,marquel-wade-1
Jordan White,2011-10-22,8,Western Michigan,@,Eastern Michigan,L,1,0,0.0,0,jordan-white-1
Kasen Williams,2011-10-22,7,Washington,@,Stanford,L,1,13,13.0,0,kasen-williams-1
Kerwynn Williams,2011-10-22,7,Utah State,,Louisiana Tech,L,1,-3,-3.0,0,kerwynn-williams-1
Cody Wilson,2011-10-22,8,Central Michigan,@,Ball State,L,1,1,1.0,0,cody-wilson-1
Robert Woods,2011-10-22,7,Southern California,@,Notre Dame,W,2,29,14.5,0,robert-woods-1
Devon Wylie,2011-10-22,8,Fresno State,@,Nevada,L,2,-2,-1.0,0,devon-wylie-1
Devrin Young,2011-10-22,7,Tennessee,@,Alabama,L,1,11,11.0,0,devrin-young-1
Ed Young,2011-10-22,8,Buffalo,,Northern Illinois,L,2,3,1.5,0,ed-young-1
Austin Zouzalik,2011-10-22,7,Texas Tech,@,Oklahoma,W,1,22,22.0,0,austin-zouzalik-1
Justin Albert,2011-10-25,7,Troy,@,Florida International,L,2,4,2.0,0,justin-albert-1
T.Y. Hilton,2011-10-25,8,Florida International,,Troy,W,1,33,33.0,0,ty-hilton-1
Ronald Jones,2011-10-26,8,Pittsburgh,,Connecticut,W,2,13,6.5,0,ronald-jones-3
Cameron Saddler,2011-10-26,8,Pittsburgh,,Connecticut,W,1,2,2.0,0,cameron-saddler-1
Nick Williams,2011-10-26,8,Connecticut,@,Pittsburgh,L,2,36,18.0,0,nick-williams-1
Patrick Edwards,2011-10-27,8,Houston,,Rice,W,1,0,0.0,0,patrick-edwards-1
Damian Payne,2011-10-27,8,Houston,,Rice,W,1,2,2.0,0,damian-payne-1
Dominique Terrell,2011-10-27,8,Virginia,@,Miami (FL),W,1,2,2.0,0,dominique-terrell-1
J.D. Falslev,2011-10-28,9,Brigham Young,@,Texas Christian,L,2,69,34.5,1,jd-falslev-1
Ed Wesley,2011-10-28,8,Texas Christian,,Brigham Young,W,1,19,19.0,0,ed-wesley-1
Jared Abbrederis,2011-10-29,8,Wisconsin,@,Ohio State,L,3,6,2.0,0,jared-abbrederis-1
Ameer Abdullah,2011-10-29,8,Nebraska,,Michigan State,W,1,-4,-4.0,0,ameer-abdullah-1
Joe Adams,2011-10-29,8,Arkansas,@,Vanderbilt,W,2,9,4.5,0,joe-adams-1
Matt Aiken,2011-10-29,8,Navy,@,Notre Dame,L,1,1,1.0,0,matt-aiken-1
Keola Antolin,2011-10-29,8,Arizona,@,Washington,L,2,-2,-1.0,0,keola-antolin-1
Johnthan Banks,2011-10-29,8,Mississippi State,@,Kentucky,W,2,45,22.5,0,johnthan-banks-1
Bars,2011-10-29,9,Penn State,,Illinois,W,1,6,6.0,0,bars-1
Andre Booker,2011-10-29,9,Marshall,,Alabama-Birmingham,W,1,4,4.0,0,andre-booker-1
Quan Bray,2011-10-29,9,Auburn,,Mississippi,W,1,9,9.0,0,quan-bray-1
Leon Brooks,2011-10-29,8,Washington State,@,Oregon,L,1,5,5.0,0,leon-brooks-1
Charles Brown,2011-10-29,9,North Carolina,,Wake Forest,W,1,0,0.0,0,charles-brown-1
Justin Brown,2011-10-29,9,Penn State,,Illinois,W,5,26,5.2,0,justin-brown-1
Ryan Broyles,2011-10-29,8,Oklahoma,@,Kansas State,W,2,26,13.0,0,ryan-broyles-1
Randall Burden,2011-10-29,8,Kentucky,,Mississippi State,L,2,-1,-0.5,0,randall-burden-1
Tyler Cain,2011-10-29,8,Louisiana-Monroe,,Western Kentucky,L,1,10,10.0,0,tyler-cain-1
Michael Campanaro,2011-10-29,8,Wake Forest,@,North Carolina,L,1,0,0.0,0,michael-campanaro-1
Keenan Canty,2011-10-29,9,Colorado,@,Arizona State,L,1,2,2.0,0,keenan-canty-1
Eugene Cooper,2011-10-29,9,Bowling Green State,@,Kent State,L,3,31,10.3,0,eugene-cooper-1
Richard Crawford,2011-10-29,8,Southern Methodist,@,Tulsa,L,3,3,1.0,0,richard-crawford-1
Jamison Crowder,2011-10-29,8,Duke,,Virginia Tech,L,3,57,19.0,0,jamison-crowder-1
Jon Davis,2011-10-29,8,Air Force,@,New Mexico,W,1,40,40.0,0,jon-davis-2
Mike Edwards,2011-10-29,8,Texas-El Paso,,Southern Mississippi,L,3,6,2.0,0,mike-edwards-4
John Evans,2011-10-29,8,Western Kentucky,@,Louisiana-Monroe,W,3,4,1.3,0,john-evans-1
Dwayne Frampton,2011-10-29,8,Arkansas State,,North Texas,W,1,1,1.0,0,dwayne-frampton-1
David Frazier,2011-10-29,8,Miami (OH),,Buffalo,W,1,1,1.0,0,david-frazier-2
Jeremy Gallon,2011-10-29,8,Michigan,,Purdue,W,1,0,0.0,0,jeremy-gallon-1
T.J. Graham,2011-10-29,8,North Carolina State,@,Florida State,L,1,1,1.0,0,tj-graham-1
Waynelle Gravesande,2011-10-29,8,Purdue,@,Michigan,L,2,25,12.5,0,waynelle-gravesande-1
Andrew Guillot,2011-10-29,8,Louisiana Tech,,San Jose State,W,2,27,13.5,0,andrew-guillot-1
Jordan Hall,2011-10-29,8,Ohio State,,Wisconsin,W,5,7,1.4,0,jordan-hall-1
Scott Harding,2011-10-29,8,Hawaii,@,Idaho,W,2,17,8.5,0,scott-harding-1
Devon Hughes,2011-10-29,9,Buffalo,@,Miami (OH),L,1,2,2.0,0,devon-hughes-1
Mikel Hunter,2011-10-29,8,Air Force,@,New Mexico,W,1,10,10.0,0,mikel-hunter-1
Josh Jackson,2011-10-29,8,Army,,Fordham,W,3,1,0.3,0,josh-jackson-1
Justin Jackson,2011-10-29,8,Wake Forest,@,North Carolina,L,1,13,13.0,0,justin-jackson-4
Jordon James,2011-10-29,8,UCLA,,California,W,1,3,3.0,0,jordon-james-1
Michael Johnson,2011-10-29,7,Nevada-Las Vegas,,Colorado State,W,1,4,4.0,0,michael-johnson-8
Marvin Jones,2011-10-29,8,California,@,UCLA,L,3,9,3.0,0,marvin-jones-1
Ty Kirk,2011-10-29,8,New Mexico,,Air Force,L,1,3,3.0,0,ty-kirk-1
Jonathan Krause,2011-10-29,8,Vanderbilt,,Arkansas,L,2,1,0.5,0,jonathan-krause-1
Kenny Ladler,2011-10-29,8,Vanderbilt,,Arkansas,L,1,24,24.0,0,kenny-ladler-1
Tracy Lampley,2011-10-29,8,Southern Mississippi,@,Texas-El Paso,W,3,29,9.7,0,tracy-lampley-1
Ryan Lankford,2011-10-29,9,Illinois,@,Penn State,L,1,0,0.0,0,ryan-lankford-1
Todd Lee,2011-10-29,8,New Mexico State,,Nevada,L,1,34,34.0,0,todd-lee-1
Josh Lenz,2011-10-29,8,Iowa State,@,Texas Tech,W,1,2,2.0,0,josh-lenz-1
Lance Lewis,2011-10-29,8,East Carolina,,Tulane,W,2,59,29.5,0,lance-lewis-1
Keiwone Malone,2011-10-29,9,Memphis,@,Central Florida,L,1,-2,-2.0,0,keiwone-malone-1
Venric Mark,2011-10-29,8,Northwestern,@,Indiana,W,1,6,6.0,0,venric-mark-1
Keshawn Martin,2011-10-29,8,Michigan State,@,Nebraska,L,3,31,10.3,0,keshawn-martin-1
Rishard Matthews,2011-10-29,8,Nevada,@,New Mexico State,W,2,26,13.0,0,rishard-matthews-1
Leon McFadden,2011-10-29,7,San Diego State,,Wyoming,L,1,1,1.0,0,leon-mcfadden-1
Griffin McNabb,2011-10-29,8,Utah,,Oregon State,W,2,24,12.0,0,griffin-mcnabb-1
Chris McNeill,2011-10-29,7,Wyoming,@,San Diego State,W,1,14,14.0,0,chris-mcneill-1
Jamal Miles,2011-10-29,8,Arizona State,,Colorado,W,2,1,0.5,0,jamal-miles-1
Mike Naples,2011-10-29,8,Boston College,@,Maryland,W,1,0,0.0,0,mike-naples-2
Levi Norwood,2011-10-29,7,Baylor,@,Oklahoma State,L,1,3,3.0,0,levi-norwood-1
Jordon Paschal,2011-10-29,8,Louisville,,Syracuse,W,1,0,0.0,0,jordon-paschal-1
Avery Patterson,2011-10-29,8,Oregon,,Washington State,W,1,11,11.0,0,avery-patterson-1
Quinton Patton,2011-10-29,8,Louisiana Tech,,San Jose State,W,2,17,8.5,0,quinton-patton-1
Harry Peoples,2011-10-29,9,Louisiana,@,Middle Tennessee State,W,1,6,6.0,0,harry-peoples-1
A.J. Price,2011-10-29,8,Akron,,Central Michigan,L,3,21,7.0,0,aj-price-1
Scott Radcliff,2011-10-29,8,Louisville,,Syracuse,W,1,1,1.0,0,scott-radcliff-1
Chris Rainey,2011-10-29,8,Florida,N,Georgia,L,1,8,8.0,0,chris-rainey-1
J.D. Ratliff,2011-10-29,8,Tulsa,,Southern Methodist,W,2,7,3.5,0,jd-ratliff-1
Greg Reid,2011-10-29,8,Florida State,,North Carolina State,W,3,37,12.3,0,greg-reid-1
Josh Robinson,2011-10-29,8,Central Florida,,Memphis,W,1,36,36.0,0,josh-robinson-1
Eli Rogers,2011-10-29,8,Louisville,,Syracuse,W,2,33,16.5,0,eli-rogers-1
Ace Sanders,2011-10-29,8,South Carolina,@,Tennessee,W,1,3,3.0,0,ace-sanders-1
Ryan Shazier,2011-10-29,8,Ohio State,,Wisconsin,W,1,25,25.0,0,ryan-shazier-1
Jaxon Shipley,2011-10-29,7,Texas,,Kansas,W,2,6,3.0,0,jaxon-shipley-1
Derrick Strozier,2011-10-29,9,Tulane,@,East Carolina,L,2,40,20.0,0,derrick-strozier-1
Drew Terrell,2011-10-29,8,Stanford,@,Southern California,W,1,32,32.0,0,drew-terrell-1
Jemea Thomas,2011-10-29,9,Georgia Tech,,Clemson,W,1,7,7.0,0,jemea-thomas-1
Momo Thomas,2011-10-29,8,Colorado State,@,Nevada-Las Vegas,L,1,1,1.0,0,momo-thomas-1
Marquel Wade,2011-10-29,8,Arkansas,@,Vanderbilt,W,1,12,12.0,0,marquel-wade-1
Jordan White,2011-10-29,9,Western Michigan,,Ball State,W,2,18,9.0,0,jordan-white-1
Jackie Williams,2011-10-29,8,Alabama-Birmingham,@,Marshall,L,3,-4,-1.3,0,jackie-williams-1
Tyler Williams,2011-10-29,8,Akron,,Central Michigan,L,1,12,12.0,0,tyler-williams-1
Cody Wilson,2011-10-29,9,Central Michigan,@,Akron,W,1,1,1.0,0,cody-wilson-1
Robert Woods,2011-10-29,8,Southern California,,Stanford,L,2,22,11.0,0,robert-woods-1
J.J. Worton,2011-10-29,8,Central Florida,,Memphis,W,3,12,4.0,0,jj-worton-1
Ronnie Yell,2011-10-29,8,San Jose State,@,Louisiana Tech,L,2,32,16.0,0,ronnie-yell-1
Austin Zouzalik,2011-10-29,8,Texas Tech,,Iowa State,L,3,8,2.7,0,austin-zouzalik-1
Tommy Davis,2011-11-01,9,Northern Illinois,@,Toledo,W,1,0,0.0,0,tommy-davis-2
Lavon Brazill,2011-11-02,9,Ohio,,Temple,W,2,1,0.5,0,lavon-brazill-1
Matt Brown,2011-11-02,9,Temple,@,Ohio,L,1,-4,-4.0,0,matt-brown-1
David Frazier,2011-11-03,9,Miami (OH),,Akron,W,1,0,0.0,0,david-frazier-2
J.D. Ratliff,2011-11-03,9,Tulsa,@,Central Florida,W,1,8,8.0,0,jd-ratliff-1
Greg Reid,2011-11-03,9,Florida State,@,Boston College,W,2,0,0.0,0,greg-reid-1
Bobby Swigert,2011-11-03,9,Boston College,,Florida State,L,1,10,10.0,0,bobby-swigert-1
J.J. Worton,2011-11-03,9,Central Florida,,Tulsa,L,1,11,11.0,0,jj-worton-1
Logan Gray,2011-11-04,10,Colorado,,Southern California,L,1,3,3.0,0,logan-gray-1
Chris Humphrey,2011-11-04,9,Kent State,,Central Michigan,W,1,3,3.0,0,chris-humphrey-1
Billy Myler,2011-11-04,10,Central Michigan,@,Kent State,L,2,6,3.0,0,billy-myler-1
Luke Wollet,2011-11-04,9,Kent State,,Central Michigan,W,1,4,4.0,0,luke-wollet-1
Robert Woods,2011-11-04,9,Southern California,@,Colorado,W,2,3,1.5,0,robert-woods-1
Jared Abbrederis,2011-11-05,9,Wisconsin,,Purdue,W,2,25,12.5,0,jared-abbrederis-1
Ameer Abdullah,2011-11-05,9,Nebraska,,Northwestern,L,1,0,0.0,0,ameer-abdullah-1
Joe Adams,2011-11-05,9,Arkansas,,South Carolina,W,1,0,0.0,0,joe-adams-1
Justin Albert,2011-11-05,8,Troy,@,Navy,L,2,10,5.0,0,justin-albert-1
Keenan Allen,2011-11-05,9,California,,Washington State,W,2,20,10.0,0,keenan-allen-1
Johnthan Banks,2011-11-05,9,Mississippi State,,Tennessee-Martin,W,3,64,21.3,1,johnthan-banks-1
Odell Beckham Jr.,2011-11-05,9,Louisiana State,@,Alabama,W,1,0,0.0,0,odell-beckham-jr-1
Travis Benjamin,2011-11-05,9,Miami (FL),,Duke,W,1,3,3.0,0,travis-benjamin-1
D.J. Beshears,2011-11-05,9,Kansas,@,Iowa State,L,1,12,12.0,0,dj-beshears-1
Blake Bierman,2011-11-05,8,Florida Atlantic,,Arkansas State,L,1,0,0.0,0,blake-bierman-1
Greg Bird,2011-11-05,9,Utah,@,Arizona,W,1,7,7.0,0,greg-bird-1
Justin Blackmon,2011-11-05,9,Oklahoma State,,Kansas State,W,1,2,2.0,0,justin-blackmon-1
Brandon Boykin,2011-11-05,9,Georgia,,New Mexico State,W,2,19,9.5,0,brandon-boykin-1
Brandon Braxton,2011-11-05,9,Duke,@,Miami (FL),L,1,0,0.0,0,brandon-braxton-1
Charles Brown,2011-11-05,10,North Carolina,@,North Carolina State,L,1,3,3.0,0,charles-brown-1
Ryan Broyles,2011-11-05,9,Oklahoma,,Texas A&M,W,1,9,9.0,0,ryan-broyles-1
Chad Bumphis,2011-11-05,9,Mississippi State,,Tennessee-Martin,W,1,0,0.0,0,chad-bumphis-1
Mitch Burroughs,2011-11-05,8,Boise State,@,Nevada-Las Vegas,W,2,6,3.0,0,mitch-burroughs-1
Quandre Diggs,2011-11-05,8,Texas,,Texas Tech,W,2,32,16.0,0,quandre-diggs-1
Mike Edwards,2011-11-05,9,Hawaii,,Utah State,L,1,20,20.0,0,mike-edwards-3
Mike Edwards,2011-11-05,9,Texas-El Paso,@,Rice,L,1,5,5.0,0,mike-edwards-4
John Evans,2011-11-05,9,Western Kentucky,,Florida International,W,1,5,5.0,0,john-evans-1
Dwayne Frampton,2011-11-05,9,Arkansas State,@,Florida Atlantic,W,2,0,0.0,0,dwayne-frampton-1
Jeremy Gallon,2011-11-05,9,Michigan,@,Iowa,L,2,17,8.5,0,jeremy-gallon-1
T.J. Graham,2011-11-05,9,North Carolina State,,North Carolina,W,2,-4,-2.0,0,tj-graham-1
Waynelle Gravesande,2011-11-05,9,Purdue,@,Wisconsin,L,2,0,0.0,0,waynelle-gravesande-1
Scott Harding,2011-11-05,9,Hawaii,,Utah State,L,2,37,18.5,0,scott-harding-1
Dustin Harris,2011-11-05,9,Texas A&M,@,Oklahoma,L,2,43,21.5,0,dustin-harris-1
Sidney Hodge,2011-11-05,8,Nevada-Las Vegas,,Boise State,L,1,7,7.0,0,sidney-hodge-1
Tank Hopkins,2011-11-05,9,Hawaii,,Utah State,L,1,0,0.0,0,tank-hopkins-1
Bryon Hout,2011-11-05,8,Boise State,@,Nevada-Las Vegas,W,1,17,17.0,0,bryon-hout-1
Mario Hull,2011-11-05,9,Rice,,Texas-El Paso,W,2,7,3.5,0,mario-hull-1
Reggie Hunt,2011-11-05,9,Southern Mississippi,@,East Carolina,W,1,24,24.0,0,reggie-hunt-1
Micah Hyde,2011-11-05,9,Iowa,,Michigan,W,2,28,14.0,0,micah-hyde-1
Josh Jackson,2011-11-05,9,Army,@,Air Force,L,2,5,2.5,0,josh-jackson-1
Lovell Jackson,2011-11-05,9,Wake Forest,,Notre Dame,L,1,-2,-2.0,0,lovell-jackson-1
Michael Johnson,2011-11-05,8,Nevada-Las Vegas,,Boise State,L,1,1,1.0,0,michael-johnson-8
Marvin Jones,2011-11-05,9,California,,Washington State,W,1,14,14.0,0,marvin-jones-1
Jonathan Krause,2011-11-05,9,Vanderbilt,@,Florida,L,1,2,2.0,0,jonathan-krause-1
Tracy Lampley,2011-11-05,9,Southern Mississippi,@,East Carolina,W,3,77,25.7,1,tracy-lampley-1
Tyler Lockett,2011-11-05,9,Kansas State,@,Oklahoma State,L,1,6,6.0,0,tyler-lockett-1
Victor Marc,2011-11-05,8,South Florida,@,Rutgers,L,5,19,3.8,0,victor-marc-1
Keshawn Martin,2011-11-05,9,Michigan State,,Minnesota,W,1,11,11.0,0,keshawn-martin-1
Gene McCaskill,2011-11-05,9,Kentucky,,Mississippi,W,1,3,3.0,0,gene-mccaskill-1
Leon McFadden,2011-11-05,8,San Diego State,,New Mexico,W,3,13,4.3,0,leon-mcfadden-1
Griffin McNabb,2011-11-05,9,Utah,@,Arizona,W,1,14,14.0,0,griffin-mcnabb-1
Jamal Miles,2011-11-05,9,Arizona State,@,UCLA,L,1,0,0.0,0,jamal-miles-1
Danny Milligan,2011-11-05,8,Cincinnati,@,Pittsburgh,W,1,0,0.0,0,danny-milligan-1
Korvic Neat,2011-11-05,9,Mississippi,@,Kentucky,L,1,4,4.0,0,korvic-neat-1
Larry Parker,2011-11-05,8,San Diego State,,New Mexico,W,2,0,0.0,0,larry-parker-1
Quinton Patton,2011-11-05,9,Louisiana Tech,@,Fresno State,W,2,2,1.0,0,quinton-patton-1
Marlon Pollard,2011-11-05,9,Eastern Michigan,,Ball State,L,2,3,1.5,0,marlon-pollard-1
Chris Potter,2011-11-05,8,Boise State,@,Nevada-Las Vegas,W,2,19,9.5,0,chris-potter-1
Demarius Reed,2011-11-05,9,Eastern Michigan,,Ball State,L,1,6,6.0,0,demarius-reed-1
Steve Rene,2011-11-05,9,Syracuse,@,Connecticut,L,1,6,6.0,0,steve-rene-1
Eli Rogers,2011-11-05,9,Louisville,@,West Virginia,W,1,0,0.0,0,eli-rogers-1
Mohamed Sanu,2011-11-05,9,Rutgers,,South Florida,W,1,0,0.0,0,mohamed-sanu-1
Mike Shanahan,2011-11-05,9,Pittsburgh,,Cincinnati,L,1,9,9.0,0,mike-shanahan-1
Derrick Strozier,2011-11-05,10,Tulane,@,Southern Methodist,L,1,9,9.0,0,derrick-strozier-1
Darryl Surgent,2011-11-05,10,Louisiana,,Louisiana-Monroe,W,4,22,5.5,0,darryl-surgent-1
Dominique Terrell,2011-11-05,9,Virginia,@,Maryland,W,1,0,0.0,0,dominique-terrell-1
Danny Webster,2011-11-05,9,East Carolina,,Southern Mississippi,L,3,14,4.7,0,danny-webster-1
Ed Wesley,2011-11-05,9,Texas Christian,@,Wyoming,W,2,8,4.0,0,ed-wesley-1
Nick Williams,2011-11-05,9,Connecticut,,Syracuse,W,1,5,5.0,0,nick-williams-1
Anthony Wright,2011-11-05,9,Air Force,,Army,W,1,6,6.0,0,anthony-wright-3
Devrin Young,2011-11-05,9,Tennessee,,Middle Tennessee State,W,3,19,6.3,0,devrin-young-1
Perez Ashford,2011-11-08,10,Northern Illinois,@,Bowling Green State,W,1,0,0.0,0,perez-ashford-1
Tommy Davis,2011-11-08,10,Northern Illinois,@,Bowling Green State,W,1,12,12.0,0,tommy-davis-2
Jerry Booboo Gates,2011-11-08,10,Bowling Green State,,Northern Illinois,L,1,0,0.0,0,jerry-booboo-gates-1
Eric Page,2011-11-08,10,Toledo,,Western Michigan,W,1,1,1.0,0,eric-page-1
Matt Brown,2011-11-09,10,Temple,,Miami (OH),W,1,-3,-3.0,0,matt-brown-1
Nick Harwell,2011-11-09,10,Miami (OH),@,Temple,L,2,7,3.5,0,nick-harwell-1
Lavon Brazill,2011-11-10,10,Ohio,@,Central Michigan,W,4,36,9.0,0,lavon-brazill-1
Travis Carrie,2011-11-10,10,Ohio,@,Central Michigan,W,2,21,10.5,0,travis-carrie-1
Patrick Edwards,2011-11-10,10,Houston,@,Tulane,W,1,70,70.0,1,patrick-edwards-1
Damian Payne,2011-11-10,10,Houston,@,Tulane,W,2,81,40.5,1,damian-payne-1
Victor Marc,2011-11-11,9,South Florida,@,Syracuse,W,2,24,12.0,0,victor-marc-1
Joe Adams,2011-11-12,10,Arkansas,,Tennessee,W,1,60,60.0,1,joe-adams-1
Devin Aguilar,2011-11-12,10,Washington,@,Southern California,L,2,10,5.0,0,devin-aguilar-1
Matt Aiken,2011-11-12,10,Navy,@,Southern Methodist,W,4,10,2.5,0,matt-aiken-1
Justin Albert,2011-11-12,9,Troy,,North Texas,L,2,14,7.0,0,justin-albert-1
Luther Ambrose,2011-11-12,10,Louisiana-Monroe,,Middle Tennessee State,W,1,2,2.0,0,luther-ambrose-1
Antonio Andrews,2011-11-12,10,Western Kentucky,@,Louisiana State,L,1,0,0.0,0,antonio-andrews-1
Drew Astorino,2011-11-12,10,Penn State,,Nebraska,L,1,7,7.0,0,drew-astorino-1
Tavon Austin,2011-11-12,10,West Virginia,@,Cincinnati,W,3,50,16.7,0,tavon-austin-1
Odell Beckham Jr.,2011-11-12,10,Louisiana State,,Western Kentucky,W,2,9,4.5,0,odell-beckham-jr-1
Travis Benjamin,2011-11-12,10,Miami (FL),@,Florida State,L,2,17,8.5,0,travis-benjamin-1
D.J. Beshears,2011-11-12,10,Kansas,,Baylor,L,2,37,18.5,0,dj-beshears-1
Brandon Braxton,2011-11-12,10,Duke,@,Virginia,L,1,0,0.0,0,brandon-braxton-1
Justin Brown,2011-11-12,10,Penn State,,Nebraska,L,2,30,15.0,0,justin-brown-1
Michael Campanaro,2011-11-12,10,Wake Forest,@,Clemson,L,3,63,21.0,1,michael-campanaro-1
Josh Cooper,2011-11-12,10,Oklahoma State,@,Texas Tech,W,3,11,3.7,0,josh-cooper-2
Lamar Derego,2011-11-12,10,Arizona,@,Colorado,L,1,7,7.0,0,lamar-derego-1
Quandre Diggs,2011-11-12,9,Texas,@,Missouri,L,1,9,9.0,0,quandre-diggs-1
Jay Dudley,2011-11-12,10,Louisiana Tech,@,Mississippi,W,1,4,4.0,0,jay-dudley-1
Mike Edwards,2011-11-12,10,Texas-El Paso,,East Carolina,W,3,62,20.7,0,mike-edwards-4
J.D. Falslev,2011-11-12,10,Brigham Young,,Idaho,W,3,7,2.3,0,jd-falslev-1
Jonathan Faucher,2011-11-12,10,Florida International,,Florida Atlantic,W,1,8,8.0,0,jonathan-faucher-1
Tim Foley,2011-11-12,10,New Mexico,,Nevada-Las Vegas,W,2,2,1.0,0,tim-foley-2
Dwayne Frampton,2011-11-12,10,Arkansas State,,Louisiana,W,2,-13,-6.5,0,dwayne-frampton-1
E.J. Gaines,2011-11-12,10,Missouri,,Texas,W,1,3,3.0,0,ej-gaines-1
Jeremy Gallon,2011-11-12,10,Michigan,@,Illinois,W,4,62,15.5,0,jeremy-gallon-1
Jarvis Givens,2011-11-12,9,Florida Atlantic,@,Florida International,L,1,7,7.0,0,jarvis-givens-1
T.J. Graham,2011-11-12,10,North Carolina State,@,Boston College,L,1,4,4.0,0,tj-graham-1
Waynelle Gravesande,2011-11-12,10,Purdue,,Ohio State,W,3,0,0.0,0,waynelle-gravesande-1
Brandon Green,2011-11-12,10,Minnesota,,Wisconsin,L,1,-1,-1.0,0,brandon-green-1
Jordan Hall,2011-11-12,10,Ohio State,@,Purdue,L,1,4,4.0,0,jordan-hall-1
Scott Harding,2011-11-12,10,Hawaii,@,Nevada,L,2,15,7.5,0,scott-harding-1
John Hardy-Tuliau,2011-11-12,10,Hawaii,@,Nevada,L,1,15,15.0,1,john-hardy-tuliau-1
Dustin Harris,2011-11-12,10,Texas A&M,@,Kansas State,L,1,1,1.0,0,dustin-harris-1
Terry Hawthorne,2011-11-12,10,Illinois,,Michigan,L,1,6,6.0,0,terry-hawthorne-1
T.Y. Hilton,2011-11-12,10,Florida International,,Florida Atlantic,W,1,97,97.0,1,ty-hilton-1
Deandre Hopkins,2011-11-12,10,Clemson,,Wake Forest,W,1,3,3.0,0,deandre-hopkins-1
Chris Humphrey,2011-11-12,10,Kent State,@,Akron,W,2,8,4.0,0,chris-humphrey-1
Mikel Hunter,2011-11-12,10,Air Force,,Wyoming,L,1,4,4.0,0,mikel-hunter-1
Micah Hyde,2011-11-12,10,Iowa,,Michigan State,L,1,8,8.0,0,micah-hyde-1
Josh Jackson,2011-11-12,10,Army,N,Rutgers,L,1,14,14.0,0,josh-jackson-1
LaMichael James,2011-11-12,10,Oregon,@,Stanford,W,1,3,3.0,0,lamichael-james-1
Perry Jones,2011-11-12,10,Virginia,,Duke,W,1,21,21.0,0,perry-jones-1
Jonathan Krause,2011-11-12,10,Vanderbilt,,Kentucky,W,1,-3,-3.0,0,jonathan-krause-1
Ryan Lankford,2011-11-12,10,Illinois,,Michigan,L,1,2,2.0,0,ryan-lankford-1
Todd Lee,2011-11-12,10,New Mexico State,,Fresno State,W,1,18,18.0,0,todd-lee-1
Tony Logan,2011-11-12,10,Maryland,,Notre Dame,L,1,14,14.0,0,tony-logan-1
Keshawn Martin,2011-11-12,10,Michigan State,@,Iowa,W,2,18,9.0,0,keshawn-martin-1
Tyrann Mathieu,2011-11-12,10,Louisiana State,,Western Kentucky,W,2,39,19.5,0,tyrann-mathieu-1
Rishard Matthews,2011-11-12,9,Nevada,,Hawaii,W,2,17,8.5,0,rishard-matthews-1
Marquis Maze,2011-11-12,10,Alabama,@,Mississippi State,W,2,21,10.5,0,marquis-maze-1
