Player,Date,G,School,Loc,Opponent,WL,Tackle Solo,Tackle Assist,Tackle Tot,Tackle For Loss,Sack,unique_id
Andre Davis,2012-11-17,10,South Florida,@,Miami (FL),L,1,0,1,0.0,0.0,andre-davis-4
Andre Davis,2012-11-17,11,Buffalo,@,Massachusetts,W,1,1,2,0.0,0.0,andre-davis-5
Carl Davis,2012-11-17,11,Iowa,@,Michigan,L,0,1,1,0.0,0.0,carl-davis-3
Carlos Davis,2012-11-17,11,Mississippi,@,Louisiana State,L,0,1,1,0.0,0.0,carlos-davis-2
Chris Davis,2012-11-17,11,Troy,,Arkansas State,L,1,0,1,0.0,0.0,chris-davis-7
Chris Davis,2012-11-17,11,Auburn,,Alabama A&M,W,3,2,5,0.0,0.0,chris-davis-6
Cody Davis,2012-11-17,11,Texas Tech,@,Oklahoma State,L,4,1,5,1.0,0.0,cody-davis-1
Cortney Davis,2012-11-17,11,Louisiana-Monroe,,North Texas,W,0,1,1,0.0,0.0,cortney-davis-1
Dyshawn Davis,2012-11-17,11,Syracuse,@,Missouri,W,4,3,7,2.0,0.0,dyshawn-davis-1
Ja'Gared Davis,2012-11-17,11,Southern Methodist,@,Rice,L,7,3,10,2.5,1.0,jagared-davis-1
Jonathan Davis,2012-11-17,11,Central Florida,@,Tulsa,L,9,8,17,0.0,0.0,jonathan-davis-1
Kanorris Davis,2012-11-17,11,Troy,,Arkansas State,L,12,1,13,0.0,0.0,kanorris-davis-1
Kyle Davis,2012-11-17,11,Tulane,,East Carolina,L,2,1,3,0.0,0.0,kyle-davis-1
Rod Davis,2012-11-17,12,New Mexico,,Nevada,L,0,2,2,0.5,0.0,rod-davis-2
Tommy Davis,2012-11-17,11,Illinois,,Purdue,L,2,1,3,0.0,0.0,tommy-davis-2
Tony Davis,2012-11-17,11,Troy,,Arkansas State,L,0,2,2,0.0,0.0,tony-davis-2
Troy Davis,2012-11-17,11,Central Florida,@,Tulsa,L,3,5,8,0.0,0.0,troy-davis-2
Will Davis,2012-11-17,11,Utah State,@,Louisiana Tech,W,3,2,5,0.0,0.0,will-davis-2
Zach Davis,2012-11-17,11,Tulane,,East Carolina,L,8,6,14,0.0,0.0,zach-davis-2
Everette Dawkins,2012-11-17,11,Florida State,@,Maryland,W,2,0,2,0.0,0.0,everette-dawkins-1
Lamar Dawson,2012-11-17,11,Southern California,@,UCLA,L,3,3,6,0.0,0.0,lamar-dawson-1
Larry Dawson,2012-11-17,11,Kent State,@,Bowling Green State,W,0,1,1,0.0,0.0,larry-dawson-2
Derek Day,2012-11-17,11,Penn State,,Indiana,W,0,1,1,0.0,0.0,derek-day-1
Sheldon Day,2012-11-17,11,Notre Dame,,Wake Forest,W,3,2,5,0.0,0.0,sheldon-day-1
Dean,2012-11-17,11,Central Michigan,,Miami (OH),W,1,1,2,0.0,0.0,dean-1
Jase Dean,2012-11-17,11,Nebraska,,Minnesota,W,1,0,1,0.0,0.0,jase-dean-1
Donte Deayon,2012-11-17,11,Boise State,,Colorado State,W,1,1,2,0.0,0.0,donte-deayon-1
Alex Debniak,2012-11-17,11,Stanford,@,Oregon,W,0,1,1,0.0,0.0,alex-debniak-1
Blake Dees,2012-11-17,11,Texas Tech,@,Oklahoma State,L,1,0,1,0.0,0.0,blake-dees-1
David Deleon,2012-11-17,11,Miami (OH),@,Central Michigan,L,0,1,1,0.0,0.0,david-deleon-1
Jesse Della Valle,2012-11-17,11,Penn State,,Indiana,W,0,2,2,0.0,0.0,jesse-della-valle-1
Matt Dellinger,2012-11-17,11,Kent State,@,Bowling Green State,W,0,1,1,0.0,0.0,matt-dellinger-1
Kenny Demens,2012-11-17,11,Michigan,,Iowa,W,4,1,5,1.0,0.0,kenny-demens-1
Adam Dempsey,2012-11-17,10,Cincinnati,,Rutgers,L,0,1,1,0.0,0.0,adam-dempsey-1
Darqueze Dennard,2012-11-17,11,Michigan State,,Northwestern,L,5,2,7,1.0,0.0,darqueze-dennard-1
Ritchy Desir,2012-11-17,11,Syracuse,@,Missouri,W,3,0,3,0.0,0.0,ritchy-desir-1
Denzel Devall,2012-11-17,11,Alabama,,Western Carolina,W,1,2,3,0.0,0.0,denzel-devall-1
Siriki Diabate,2012-11-17,11,Syracuse,@,Missouri,W,2,1,3,1.0,0.0,siriki-diabate-1
Tyler Dickson,2012-11-17,11,Army,,Temple,L,1,0,1,0.0,0.0,tyler-dickson-1
Emmanuel Dieke,2012-11-17,11,Georgia Tech,,Duke,W,0,1,1,0.0,0.0,emmanuel-dieke-1
Tyler Dippel,2012-11-17,11,Wisconsin,,Ohio State,L,1,1,2,1.0,1.0,tyler-dippel-1
Ryan Disalvo,2012-11-17,11,San Jose State,,Brigham Young,W,1,0,1,0.0,0.0,ryan-disalvo-1
Steele Divitto,2012-11-17,11,Boston College,,Virginia Tech,L,2,1,3,0.0,0.0,steele-divitto-1
Ahmad Dixon,2012-11-17,10,Baylor,,Kansas State,W,9,1,10,0.0,0.0,ahmad-dixon-1
Barron Dixon,2012-11-17,11,Vanderbilt,,Tennessee,W,0,2,2,0.0,0.0,barron-dixon-1
Solomon Dixon,2012-11-17,11,Idaho,,Texas-San Antonio,L,1,0,1,0.0,0.0,solomon-dixon-1
Dwight Dobbins,2012-11-17,11,Tulsa,,Central Florida,W,1,0,1,0.0,0.0,dwight-dobbins-1
Jordan Dobrich,2012-11-17,11,Nevada,@,New Mexico,W,1,0,1,0.0,0.0,jordan-dobrich-1
Michael Doctor,2012-11-17,10,Oregon State,,California,W,2,3,5,1.5,0.0,michael-doctor-1
Seth Doege,2012-11-17,11,Texas Tech,@,Oklahoma State,L,1,0,1,0.0,0.0,seth-doege-1
Jake Dooley,2012-11-17,11,Kent State,@,Bowling Green State,W,2,1,3,0.0,0.0,jake-dooley-1
Josh Dooley,2012-11-17,11,Miami (OH),@,Central Michigan,L,0,2,2,0.0,0.0,josh-dooley-1
Vontarrius Dora,2012-11-17,11,Louisiana Tech,,Utah State,L,1,4,5,0.0,0.0,vontarrius-dora-1
Cory Dorris,2012-11-17,11,Tulsa,,Central Florida,W,1,2,3,1.0,1.0,cory-dorris-1
Lorenzo Doss,2012-11-17,11,Tulane,,East Carolina,L,1,1,2,0.0,0.0,lorenzo-doss-1
Jake Doughty,2012-11-17,11,Utah State,@,Louisiana Tech,W,11,7,18,1.0,0.0,jake-doughty-1
Mike Douglas,2012-11-17,11,Kentucky,,Samford,W,0,1,1,0.0,0.0,mike-douglas-1
Terrell Douglas,2012-11-17,11,Houston,@,Marshall,L,1,0,1,0.0,0.0,terrell-douglas-1
Rickey Dowdy,2012-11-17,11,North Carolina State,@,Clemson,L,5,3,8,1.0,0.0,rickey-dowdy-1
Jonathan Dowling,2012-11-17,11,Western Kentucky,@,Louisiana,L,6,0,6,0.0,0.0,jonathan-dowling-1
Josh Dowling-Fitzpat,2012-11-17,11,Navy,,Texas State,W,1,1,2,0.0,0.0,josh-dowling-fitzpat-1
Daniel Drake,2012-11-17,11,East Carolina,@,Tulane,W,2,3,5,0.0,0.0,daniel-drake-1
Jordan Drake,2012-11-17,11,Navy,,Texas State,W,1,2,3,0.0,0.0,jordan-drake-1
Darin Drakeford,2012-11-17,11,Maryland,,Florida State,L,2,2,4,0.0,0.0,darin-drakeford-1
Deven Drane,2012-11-17,10,Cincinnati,,Rutgers,L,3,2,5,1.0,0.0,deven-drane-1
Amos Draper,2012-11-17,11,Arkansas State,@,Troy,W,3,0,3,2.0,0.0,amos-draper-1
Ray Drew,2012-11-17,11,Georgia,,Georgia Southern,W,1,3,4,0.0,0.0,ray-drew-1
Denzel Drone,2012-11-17,11,Michigan State,,Northwestern,L,1,1,2,0.0,0.0,denzel-drone-1
Daniel Drummond,2012-11-17,11,Georgia Tech,,Duke,W,3,2,5,0.0,0.0,daniel-drummond-1
Kurtis Drummond,2012-11-17,11,Michigan State,,Northwestern,L,2,3,5,0.0,0.0,kurtis-drummond-1
Gregory Ducre,2012-11-17,11,Washington,@,Colorado,W,1,0,1,1.0,0.0,gregory-ducre-1
Trey Dudley-Giles,2012-11-17,11,Massachusetts,,Buffalo,L,4,3,7,0.5,0.0,trey-dudley-giles-1
Demetrius Dugar,2012-11-17,11,Northwestern,@,Michigan State,W,4,1,5,0.0,0.0,demetrius-dugar-1
E.J. Dunston,2012-11-17,11,Central Florida,@,Tulsa,L,2,1,3,0.0,0.0,ej-dunston-1
Rocky Duplessis,2012-11-17,11,Louisiana State,,Mississippi,W,1,0,1,0.0,0.0,rocky-duplessis-1
Alvin Dupree,2012-11-17,11,Kentucky,,Samford,W,5,3,8,2.0,2.0,alvin-dupree-1
Chrishawn Dupuy,2012-11-17,11,Miami (OH),@,Central Michigan,L,2,0,2,0.0,0.0,chrishawn-dupuy-1
Ben Durbin,2012-11-17,11,Iowa State,@,Kansas,W,0,1,1,0.0,0.0,ben-durbin-1
Kenneth Durden,2012-11-17,10,South Florida,@,Miami (FL),L,1,0,1,0.0,0.0,kenneth-durden-1
Trayion Durham,2012-11-17,11,Kent State,@,Bowling Green State,W,1,0,1,0.0,0.0,trayion-durham-1
Rob Dvoracek,2012-11-17,10,Temple,@,Army,W,1,2,3,1.0,1.0,rob-dvoracek-1
Leron Eaddy,2012-11-17,11,Central Michigan,,Miami (OH),W,1,0,1,0.0,0.0,leron-eaddy-1
Kony Ealy,2012-11-17,11,Missouri,,Syracuse,L,2,1,3,0.0,0.0,kony-ealy-1
Dominique Easley,2012-11-17,11,Florida,,Jacksonville State,W,0,1,1,0.5,0.5,dominique-easley-1
Terry Easmon,2012-11-17,12,Western Michigan,,Eastern Michigan,L,3,8,11,0.0,0.0,terry-easmon-1
Will Ebner,2012-11-17,11,Missouri,,Syracuse,L,1,2,3,0.0,0.0,will-ebner-1
Vincent Eddie,2012-11-17,11,Louisiana-Monroe,,North Texas,W,0,2,2,0.0,0.0,vincent-eddie-1
Kasim Edebali,2012-11-17,11,Boston College,,Virginia Tech,L,7,1,8,2.0,0.0,kasim-edebali-1
K.D. Edenfield,2012-11-17,11,Troy,,Arkansas State,L,1,0,1,0.0,0.0,kd-edenfield-1
Mario Edwards Jr.,2012-11-17,11,Florida State,@,Maryland,W,2,1,3,1.0,1.0,mario-edwards-jr-1
Eli Edwards,2012-11-17,11,Colorado State,@,Boise State,L,1,0,1,0.0,0.0,eli-edwards-1
Kip Edwards,2012-11-17,11,Missouri,,Syracuse,L,4,2,6,0.0,0.0,kip-edwards-1
Lavar Edwards,2012-11-17,11,Louisiana State,,Mississippi,W,3,1,4,1.0,1.0,lavar-edwards-1
Ryan Edwards,2012-11-17,11,Idaho,,Texas-San Antonio,L,0,1,1,0.0,0.0,ryan-edwards-1
Nosa Eguae,2012-11-17,11,Auburn,,Alabama A&M,W,1,0,1,0.0,0.0,nosa-eguae-1
Sam Eguavoen,2012-11-17,11,Texas Tech,@,Oklahoma State,L,3,2,5,0.5,0.0,sam-eguavoen-1
Max Ehlert,2012-11-17,12,Nevada-Las Vegas,,Wyoming,L,0,1,1,0.0,0.0,max-ehlert-1
Joey Ehrmann,2012-11-17,11,Wake Forest,@,Notre Dame,L,2,1,3,2.0,0.0,joey-ehrmann-1
Ifo Ekpre-Olomu,2012-11-17,11,Oregon,,Stanford,L,7,2,9,0.0,0.0,ifo-ekpre-olomu-1
Matt Elam,2012-11-17,11,Florida,,Jacksonville State,W,4,2,6,2.0,0.0,matt-elam-1
Alex Elkins,2012-11-17,10,Oklahoma State,,Texas Tech,W,3,1,4,0.0,0.0,alex-elkins-1
Deandre Elliott,2012-11-17,11,Colorado State,@,Boise State,L,0,1,1,0.0,0.0,deandre-elliott-1
Donte Elliott,2012-11-17,11,Boston College,,Virginia Tech,L,1,0,1,0.0,0.0,donte-elliott-1
Avery Ellis,2012-11-17,10,Temple,@,Army,W,2,0,2,0.0,0.0,avery-ellis-1
Justin Ellis,2012-11-17,11,Louisiana Tech,,Utah State,L,1,0,1,0.0,0.0,justin-ellis-1
Reggie Ellis,2012-11-17,12,New Mexico,,Nevada,L,1,1,2,0.0,0.0,reggie-ellis-1
Tyre Ellison,2012-11-17,12,California,@,Oregon State,L,2,0,2,0.0,0.0,tyre-ellison-1
Trae Elston,2012-11-17,11,Mississippi,@,Louisiana State,L,2,8,10,0.0,0.0,trae-elston-1
Ik Enemkpali,2012-11-17,11,Louisiana Tech,,Utah State,L,1,0,1,0.0,0.0,ik-enemkpali-1
Kirby Ennis,2012-11-17,11,Texas A&M,,Sam Houston State,W,0,1,1,0.0,0.0,kirby-ennis-1
E.J. Epperson,2012-11-17,11,Mississippi,@,Louisiana State,L,0,1,1,0.0,0.0,ej-epperson-1
Zac Epping,2012-11-17,11,Minnesota,@,Nebraska,L,0,1,1,0.0,0.0,zac-epping-1
Trevor Ermisch,2012-11-17,11,Arizona,@,Utah,W,2,0,2,0.0,0.0,trevor-ermisch-1
Durell Eskridge,2012-11-17,11,Syracuse,@,Missouri,W,4,1,5,0.0,0.0,durell-eskridge-1
Micah Eugene,2012-11-17,11,Louisiana State,,Mississippi,W,2,0,2,0.0,0.0,micah-eugene-1
Kaleb Eulls,2012-11-17,11,Mississippi State,,Arkansas,W,0,2,2,0.0,0.0,kaleb-eulls-1
Ciante Evans,2012-11-17,11,Nebraska,,Minnesota,W,6,0,6,1.0,1.0,ciante-evans-1
Jonathan Evans,2012-11-17,11,Auburn,,Alabama A&M,W,3,1,4,0.5,0.0,jonathan-evans-2
Josh Evans,2012-11-17,11,Florida,,Jacksonville State,W,2,5,7,1.5,0.5,josh-evans-1
Mike Evans,2012-11-17,11,Texas A&M,,Sam Houston State,W,1,0,1,0.0,0.0,mike-evans-4
Quinn Evans,2012-11-17,11,Northwestern,@,Michigan State,W,5,2,7,0.0,0.0,quinn-evans-1
Randall Evans,2012-11-17,11,Kansas State,@,Baylor,L,4,1,5,1.0,0.0,randall-evans-1
Deshazor Everett,2012-11-17,11,Texas A&M,,Sam Houston State,W,2,1,3,0.0,0.0,deshazor-everett-1
Kass Everett,2012-11-17,10,Oklahoma,@,West Virginia,W,0,1,1,0.0,0.0,kass-everett-1
Zach Ewan,2012-11-17,11,Wyoming,@,Nevada-Las Vegas,W,0,1,1,0.0,0.0,zach-ewan-1
Antone Exum,2012-11-17,11,Virginia Tech,@,Boston College,W,2,0,2,0.0,0.0,antone-exum-1
Nnamdi Ezenwa,2012-11-17,11,Purdue,@,Illinois,W,3,0,3,0.0,0.0,nnamdi-ezenwa-1
Nu'Uvali Fa'Apito,2012-11-17,11,Colorado State,@,Boise State,L,2,0,2,0.0,0.0,nuuvali-faapito-1
Mark Fackler,2012-11-17,11,Kent State,@,Bowling Green State,W,0,2,2,0.0,0.0,mark-fackler-1
Kyler Fackrell,2012-11-17,11,Utah State,@,Louisiana Tech,W,7,0,7,2.0,0.0,kyler-fackrell-1
Jacob Fagnano,2012-11-17,11,Penn State,,Indiana,W,2,1,3,0.0,0.0,jacob-fagnano-1
Cody Fajardo,2012-11-17,11,Nevada,@,New Mexico,W,1,0,1,0.0,0.0,cody-fajardo-1
Phillip Fajgenbaum,2012-11-17,11,Clemson,,North Carolina State,W,1,0,1,0.0,0.0,phillip-fajgenbaum-1
Nate Fakahafua,2012-11-17,11,Utah,,Arizona,L,1,2,3,0.0,0.0,nate-fakahafua-1
Maurice Falls,2012-11-17,11,East Carolina,@,Tulane,W,1,1,2,1.5,1.5,maurice-falls-1
Darryl Farley,2012-11-17,11,Tulane,,East Carolina,L,3,1,4,0.0,0.0,darryl-farley-1
Matthias Farley,2012-11-17,11,Notre Dame,,Wake Forest,W,2,2,4,0.0,0.0,matthias-farley-1
Lamarcus Farmer,2012-11-17,11,Alabama-Birmingham,,Memphis,L,3,0,3,0.0,0.0,lamarcus-farmer-1
Johnnie Farms,2012-11-17,11,Memphis,@,Alabama-Birmingham,W,1,0,1,1.0,1.0,johnnie-farms-1
Cole Farrand,2012-11-17,11,Maryland,,Florida State,L,3,5,8,0.0,0.0,cole-farrand-1
Dylan Farrington,2012-11-17,11,Kent State,@,Bowling Green State,W,1,1,2,0.0,0.0,dylan-farrington-2
Travis Feeney,2012-11-17,11,Washington,@,Colorado,W,10,0,10,1.0,1.0,travis-feeney-1
V.J. Fehoko,2012-11-17,11,Utah,,Arizona,L,1,3,4,0.5,0.0,vj-fehoko-1
Landon Feichter,2012-11-17,11,Purdue,@,Illinois,W,4,6,10,0.0,0.0,landon-feichter-1
Josh Fely,2012-11-17,11,Texas-El Paso,@,Southern Mississippi,W,3,1,4,0.0,0.0,josh-fely-1
Jiajuan Fennell,2012-11-17,10,Middle Tennessee State,@,South Alabama,W,0,3,3,0.0,0.0,jiajuan-fennell-1
Nantambu Fentress,2012-11-17,11,Miami (FL),,South Florida,W,1,1,2,0.0,0.0,nantambu-fentress-1
Ego Ferguson,2012-11-17,11,Louisiana State,,Mississippi,W,0,3,3,0.5,0.0,ego-ferguson-1
Rusty Fernando,2012-11-17,10,Oregon State,,California,W,1,2,3,0.0,0.0,rusty-fernando-1
Brian Fields,2012-11-17,12,Western Michigan,,Eastern Michigan,L,0,2,2,0.0,0.0,brian-fields-1
Roman Fields,2012-11-17,11,Kansas State,@,Baylor,L,1,0,1,0.0,0.0,roman-fields-1
Rudolf Fifita,2012-11-17,10,Oregon State,,California,W,0,1,1,0.0,0.0,rudolf-fifita-1
Lt Filiaga,2012-11-17,11,Utah,,Arizona,L,0,1,1,0.0,0.0,lt-filiaga-1
Bojay Filimoeatu,2012-11-17,11,Utah State,@,Louisiana Tech,W,1,1,2,1.0,1.0,bojay-filimoeatu-1
Alauna Finau,2012-11-17,11,Kansas State,@,Baylor,L,0,1,1,0.0,0.0,alauna-finau-1
Jarett Finau,2012-11-17,11,Washington,@,Colorado,W,1,0,1,0.0,0.0,jarett-finau-1
Thomas Finnie,2012-11-17,11,Miami (FL),,South Florida,W,2,1,3,0.0,0.0,thomas-finnie-1
Rob Fiscalini III,2012-11-17,11,San Jose State,,Brigham Young,W,0,1,1,0.0,0.0,rob-fiscalini-iii-1
Jake Fischer,2012-11-17,11,Arizona,@,Utah,W,4,4,8,1.0,0.0,jake-fischer-1
Sean Fisher,2012-11-17,11,Nebraska,,Minnesota,W,0,1,1,0.0,0.0,sean-fisher-1
Trent Fisher,2012-11-17,11,Auburn,,Alabama A&M,W,3,1,4,0.0,0.0,trent-fisher-1
Beau Fitte,2012-11-17,11,Louisiana Tech,,Utah State,L,0,1,1,0.0,0.0,beau-fitte-1
Sean Flaherty,2012-11-17,11,Boston College,,Virginia Tech,L,1,0,1,0.0,0.0,sean-flaherty-1
John Flanders,2012-11-17,11,Tulsa,,Central Florida,W,1,0,1,0.0,0.0,john-flanders-1
Davion Fleming,2012-11-17,11,Northwestern,@,Michigan State,W,0,1,1,0.0,0.0,davion-fleming-1
Marquis Flowers,2012-11-17,11,Arizona,@,Utah,W,7,4,11,1.0,0.0,marquis-flowers-1
Trey Flowers,2012-11-17,11,Arkansas,@,Mississippi State,L,2,4,6,2.5,1.0,trey-flowers-1
J.T. Floyd,2012-11-17,11,Michigan,,Iowa,W,2,0,2,0.0,0.0,jt-floyd-1
Shariff Floyd,2012-11-17,11,Florida,,Jacksonville State,W,2,1,3,0.0,0.0,shariff-floyd-1
Austin Flynn,2012-11-17,11,Arkansas,@,Mississippi State,L,0,1,1,0.0,0.0,austin-flynn-2
Tim Foley,2012-11-17,12,New Mexico,,Nevada,L,2,0,2,0.0,0.0,tim-foley-2
Nick Forbes,2012-11-17,12,California,@,Oregon State,L,1,0,1,0.0,0.0,nick-forbes-1
Brandon Ford,2012-11-17,11,Clemson,,North Carolina State,W,1,0,1,0.0,0.0,brandon-ford-1
Dacorris Ford,2012-11-17,11,Louisiana-Monroe,,North Texas,W,1,1,2,0.5,0.0,dacorris-ford-1
Dee Ford,2012-11-17,11,Auburn,,Alabama A&M,W,2,0,2,2.0,2.0,dee-ford-1
Maxx Forde,2012-11-17,11,Idaho,,Texas-San Antonio,L,2,0,2,0.0,0.0,maxx-forde-1
Aldrick Fordham,2012-11-17,11,South Carolina,,Wofford,W,1,0,1,0.0,0.0,aldrick-fordham-1
Josh Forrest,2012-11-17,11,Kentucky,,Samford,W,1,0,1,0.0,0.0,josh-forrest-1
Aaron Foster,2012-11-17,11,Bowling Green State,,Kent State,L,2,0,2,1.0,1.0,aaron-foster-1
Glenn Foster,2012-11-17,11,Illinois,,Purdue,L,1,1,2,0.0,0.0,glenn-foster-1
Marvin Foster,2012-11-17,11,Missouri,,Syracuse,L,1,1,2,0.0,0.0,marvin-foster-2
Tony Foster,2012-11-17,11,Duke,@,Georgia Tech,L,2,0,2,0.0,0.0,tony-foster-1
Dante Fowler Jr.,2012-11-17,11,Florida,,Jacksonville State,W,1,2,3,0.5,0.5,dante-fowler-jr-1
Dan Fox,2012-11-17,11,Notre Dame,,Wake Forest,W,1,2,3,0.0,0.0,dan-fox-1
Justin Foxx,2012-11-17,11,Duke,@,Georgia Tech,L,9,2,11,0.0,0.0,justin-foxx-1
C.J. France,2012-11-17,11,Duke,@,Georgia Tech,L,12,3,15,0.0,0.0,cj-france-1
A.J. Francis,2012-11-17,11,Maryland,,Florida State,L,0,1,1,0.0,0.0,aj-francis-1
Alex Francis,2012-11-17,11,Rice,,Southern Methodist,W,4,0,4,1.0,0.0,alex-francis-1
Josh Francis,2012-11-17,10,West Virginia,,Oklahoma,L,1,0,1,0.0,0.0,josh-francis-1
McKay Frandsen,2012-11-17,11,North Carolina State,@,Clemson,L,1,0,1,0.0,0.0,mckay-frandsen-1
Eric Franklin,2012-11-17,11,Maryland,,Florida State,L,4,4,8,0.0,0.0,eric-franklin-1
Johntel Franklin,2012-11-17,11,Texas A&M,,Sam Houston State,W,3,2,5,0.5,0.0,johntel-franklin-1
Larry Franklin,2012-11-17,11,Vanderbilt,,Tennessee,W,0,1,1,0.0,0.0,larry-franklin-2
Jerrold Frazier,2012-11-17,10,Middle Tennessee State,@,South Alabama,W,2,1,3,2.5,0.0,jerrold-frazier-1
Travis Frederick,2012-11-17,11,Wisconsin,,Ohio State,L,1,0,1,0.0,0.0,travis-frederick-1
Brye French,2012-11-17,11,Navy,,Texas State,W,4,4,8,0.0,0.0,brye-french-1
Drew Frey,2012-11-17,10,Cincinnati,,Rutgers,L,2,2,4,0.0,0.0,drew-frey-1
Eric Frohnapfel,2012-11-17,11,Marshall,,Houston,W,1,0,1,0.0,0.0,eric-frohnapfel-1
Kris Frost,2012-11-17,11,Auburn,,Alabama A&M,W,1,0,1,0.0,0.0,kris-frost-1
Alani Fua,2012-11-17,11,Brigham Young,@,San Jose State,L,1,1,2,0.0,0.0,alani-fua-1
Romney Fuga,2012-11-17,11,Brigham Young,@,San Jose State,L,0,1,1,0.0,0.0,romney-fuga-1
Garrett Fuhrman,2012-11-17,11,Rice,,Southern Methodist,W,2,0,2,0.0,0.0,garrett-fuhrman-1
Clay Fuller,2012-11-17,10,Baylor,,Kansas State,W,1,0,1,0.0,0.0,clay-fuller-1
Kyle Fuller,2012-11-17,11,Virginia Tech,@,Boston College,W,5,1,6,0.0,0.0,kyle-fuller-1
Josh Furman,2012-11-17,11,Michigan,,Iowa,W,2,1,3,0.0,0.0,josh-furman-1
Joe Gaglione,2012-11-17,11,Iowa,@,Michigan,L,1,0,1,0.0,0.0,joe-gaglione-1
Andrew Gaines,2012-11-17,11,Memphis,@,Alabama-Birmingham,W,2,0,2,0.0,0.0,andrew-gaines-1
E.J. Gaines,2012-11-17,11,Missouri,,Syracuse,L,3,2,5,0.0,0.0,ej-gaines-1
Jafus Gaines,2012-11-17,10,Texas State,@,Navy,L,1,0,1,0.0,0.0,jafus-gaines-1
James Gaines,2012-11-17,11,Miami (FL),,South Florida,W,2,1,3,0.0,0.0,james-gaines-1
Parrish Gaines,2012-11-17,11,Navy,,Texas State,W,3,1,4,0.0,0.0,parrish-gaines-1
Phillip Gaines,2012-11-17,11,Rice,,Southern Methodist,W,1,0,1,0.0,0.0,phillip-gaines-1
Rohan Gaines,2012-11-17,11,Arkansas,@,Mississippi State,L,5,4,9,0.0,0.0,rohan-gaines-1
Jake Ganus,2012-11-17,11,Alabama-Birmingham,,Memphis,L,1,0,1,0.0,0.0,jake-ganus-1
Desmond Gardiner,2012-11-17,11,Texas A&M,,Sam Houston State,W,1,0,1,0.0,0.0,desmond-gardiner-1
Ben Gardner,2012-11-17,11,Stanford,@,Oregon,W,1,1,2,1.0,0.0,ben-gardner-1
Chase Garnham,2012-11-17,11,Vanderbilt,,Tennessee,W,4,6,10,1.0,0.0,chase-garnham-1
Charles Garrett,2012-11-17,11,Nevada,@,New Mexico,W,0,1,1,0.0,0.0,charles-garrett-1
Justin Garrett,2012-11-17,11,Auburn,,Alabama A&M,W,2,0,2,0.0,0.0,justin-garrett-2
Keyarris Garrett,2012-11-17,11,Tulsa,,Central Florida,W,1,0,1,0.0,0.0,keyarris-garrett-1
Mark Garrick,2012-11-17,12,Nevada-Las Vegas,,Wyoming,L,2,2,4,1.0,1.0,mark-garrick-1
Terence Garvin,2012-11-17,10,West Virginia,,Oklahoma,L,5,2,7,1.5,0.0,terence-garvin-1
Shamiel Gary,2012-11-17,10,Oklahoma State,,Texas Tech,W,5,1,6,0.0,0.0,shamiel-gary-1
Leighton Gasque,2012-11-17,10,Middle Tennessee State,@,South Alabama,W,1,1,2,0.5,0.0,leighton-gasque-1
Bruce Gaston,2012-11-17,11,Purdue,@,Illinois,W,2,0,2,1.0,0.0,bruce-gaston-1
Ioane Gauta,2012-11-17,11,Washington State,@,Arizona State,L,1,3,4,0.0,0.0,ioane-gauta-1
Joey Gautney,2012-11-17,11,Louisiana-Monroe,,North Texas,W,3,2,5,0.0,0.0,joey-gautney-1
Jerrell Gavins,2012-11-17,11,Boise State,,Colorado State,W,1,0,1,1.0,0.0,jerrell-gavins-1
James Gayle,2012-11-17,11,Virginia Tech,@,Boston College,W,4,0,4,0.0,0.0,james-gayle-1
Clayton Geathers,2012-11-17,11,Central Florida,@,Tulsa,L,7,5,12,1.0,0.0,clayton-geathers-1
Kwame Geathers,2012-11-17,11,Georgia,,Georgia Southern,W,1,4,5,0.0,0.0,kwame-geathers-1
Jeremiah George,2012-11-17,11,Iowa State,@,Kansas,W,4,3,7,0.0,0.0,jeremiah-george-1
William Gholston,2012-11-17,11,Michigan State,,Northwestern,L,1,5,6,0.5,0.5,william-gholston-1
Le'Marcus Gibson,2012-11-17,10,Louisiana,,Western Kentucky,W,5,2,7,1.5,0.0,lemarcus-gibson-1
Ryne Giddins,2012-11-17,10,South Florida,@,Miami (FL),L,2,2,4,1.5,1.0,ryne-giddins-1
David Gilbert,2012-11-17,11,Wisconsin,,Ohio State,L,2,1,3,1.0,0.0,david-gilbert-1
Justin Gilbert,2012-11-17,10,Oklahoma State,,Texas Tech,W,3,1,4,0.0,0.0,justin-gilbert-1
Reggie Gilbert,2012-11-17,11,Arizona,@,Utah,W,1,0,1,0.0,0.0,reggie-gilbert-1
Darryl Gilchrist,2012-11-17,11,Western Kentucky,@,Louisiana,L,0,1,1,0.0,0.0,darryl-gilchrist-1
Justin Gildea,2012-11-17,10,Temple,@,Army,W,2,2,4,0.0,0.0,justin-gildea-1
Quinn Giles,2012-11-17,11,Louisiana Tech,,Utah State,L,3,1,4,0.0,0.0,quinn-giles-1
Trevor Gillette,2012-11-17,11,Rice,,Southern Methodist,W,0,1,1,0.0,0.0,trevor-gillette-1
Joe Gilliam,2012-11-17,11,Purdue,@,Illinois,W,6,1,7,1.5,1.0,joe-gilliam-1
Michael Gilliard,2012-11-17,11,Georgia,,Georgia Southern,W,0,1,1,0.0,0.0,michael-gilliard-1
Rodney Gillis,2012-11-17,10,Louisiana,,Western Kentucky,W,6,1,7,0.0,0.0,rodney-gillis-1
