Player,Date,G,School,Loc,Opponent,WL,Rec,Rec Yards,Rec Avg,Rec TD,unique_id
Henry Ruggs III,2018-11-03,9,Alabama,@,Louisiana State,W,4,55,13.8,1,henry-ruggs-iii-1
Darnell Salomon,2018-11-03,9,South Florida,,Tulane,L,3,60,20.0,0,darnell-salomon-1
Drew Sample,2018-11-03,10,Washington,,Stanford,W,2,19,9.5,1,drew-sample-1
Deebo Samuel,2018-11-03,8,South Carolina,@,Mississippi,W,3,17,5.7,0,deebo-samuel-1
Braylon Sanders,2018-11-03,9,Mississippi,,South Carolina,L,1,6,6.0,0,braylon-sanders-1
Geraud Sanders,2018-11-03,9,Air Force,@,Army,L,3,55,18.3,0,geraud-sanders-1
Miles Sanders,2018-11-03,9,Penn State,@,Michigan,L,1,9,9.0,0,miles-sanders-1
Mekhi Sargent,2018-11-03,9,Iowa,@,Purdue,L,4,33,8.3,0,mekhi-sargent-1
Joseph Saucier,2018-11-03,9,Air Force,@,Army,L,1,29,29.0,0,joseph-saucier-1
Sean Savoy,2018-11-03,8,Virginia Tech,,Boston College,L,1,3,3.0,0,sean-savoy-1
Cameron Scarlett,2018-11-03,9,Stanford,@,Washington,L,3,22,7.3,0,cameron-scarlett-1
Jordan Scarlett,2018-11-03,9,Florida,,Missouri,L,2,16,8.0,0,jordan-scarlett-1
Savon Scarver,2018-11-03,9,Utah State,@,Hawaii,W,1,5,5.0,0,savon-scarver-1
Dalton Schoen,2018-11-03,9,Kansas State,@,Texas Christian,L,4,42,10.5,0,dalton-schoen-1
Brenden Schooler,2018-11-03,9,Oregon,,UCLA,W,3,26,8.7,0,brenden-schooler-1
Anthony Schwartz,2018-11-03,9,Auburn,,Texas A&M,W,1,4,4.0,0,anthony-schwartz-1
George Scott III,2018-11-03,9,Louisiana Tech,@,Mississippi State,L,1,13,13.0,0,george-scott-iii-1
Anthony Scott,2018-11-03,8,East Carolina,,Memphis,L,1,-2,-2.0,0,anthony-scott-2
Darrius Scott,2018-11-03,9,Florida International,,Florida Atlantic,L,1,7,7.0,0,darrius-scott-1
Kam Scott,2018-11-03,9,Missouri,@,Florida,W,1,41,41.0,1,kam-scott-1
Zavier Scott,2018-11-03,9,Connecticut,@,Tulsa,L,4,22,5.5,0,zavier-scott-1
Qua Searcy,2018-11-03,9,Georgia Tech,@,North Carolina,W,1,86,86.0,1,qua-searcy-1
Mathew Sexton,2018-11-03,10,Eastern Michigan,,Central Michigan,W,5,15,3.0,0,mathew-sexton-1
Khalil Shakir,2018-11-03,9,Boise State,,Brigham Young,W,3,15,5.0,0,khalil-shakir-1
Gavin Sharp,2018-11-03,9,Texas-San Antonio,@,Alabama-Birmingham,L,2,42,21.0,0,gavin-sharp-1
Jason-Matthew Sharsh,2018-11-03,11,Hawaii,,Utah State,L,1,16,16.0,0,jason-matthew-sharsh-1
Zahneer Shuler,2018-11-03,9,New Mexico,,San Diego State,L,2,2,1.0,0,zahneer-shuler-1
Talon Shumway,2018-11-03,9,Brigham Young,@,Boise State,L,3,62,20.7,0,talon-shumway-1
Trevon Sidney,2018-11-03,9,Southern California,@,Oregon State,W,1,8,8.0,0,trevon-sidney-1
David Sills,2018-11-03,8,West Virginia,@,Texas,W,6,97,16.2,2,david-sills-1
T.J. Simmons,2018-11-03,8,West Virginia,@,Texas,W,2,8,4.0,0,tj-simmons-4
Tyler Simmons,2018-11-03,9,Georgia,@,Kentucky,W,1,3,3.0,0,tyler-simmons-2
Marcus Simms,2018-11-03,8,West Virginia,@,Texas,W,5,55,11.0,0,marcus-simms-1
Zak Simon,2018-11-03,10,Massachusetts,,Liberty,W,2,21,10.5,0,zak-simon-1
Demari Simpkins,2018-11-03,9,Utah,@,Arizona State,L,1,7,7.0,0,demari-simpkins-1
Steven Sims Jr.,2018-11-03,9,Kansas,,Iowa State,L,7,71,10.1,0,steven-sims-jr-1
Bryce Singleton,2018-11-03,9,Florida International,,Florida Atlantic,L,5,97,19.4,1,bryce-singleton-1
Ben Skowronek,2018-11-03,9,Northwestern,,Notre Dame,L,1,7,7.0,0,ben-skowronek-1
Darius Slayton,2018-11-03,9,Auburn,,Texas A&M,W,8,107,13.4,0,darius-slayton-1
Ricky Smalling,2018-11-03,9,Illinois,,Minnesota,W,4,86,21.5,1,ricky-smalling-1
Irv Smith Jr,2018-11-03,9,Alabama,@,Louisiana State,W,4,64,16.0,1,irv-smith-jr-1
Alfred Smith,2018-11-03,9,Louisiana Tech,@,Mississippi State,L,1,6,6.0,0,alfred-smith-1
B.J. Smith,2018-11-03,9,Troy,,Louisiana,W,2,27,13.5,0,bj-smith-1
Brandon Smith,2018-11-03,9,Iowa,@,Purdue,L,2,12,6.0,0,brandon-smith-11
Bryson Smith,2018-11-03,9,Houston,@,Southern Methodist,L,4,30,7.5,0,bryson-smith-1
Jaylen Smith,2018-11-03,9,Louisville,@,Clemson,L,5,63,12.6,0,jaylen-smith-1
Jeff Smith,2018-11-03,9,Boston College,@,Virginia Tech,W,1,1,1.0,0,jeff-smith-10
Kaden Smith,2018-11-03,9,Stanford,@,Washington,L,8,107,13.4,1,kaden-smith-1
Shi Smith,2018-11-03,8,South Carolina,@,Mississippi,W,3,82,27.3,0,shi-smith-1
Ihmir Smith-Marsette,2018-11-03,9,Iowa,@,Purdue,L,1,12,12.0,0,ihmir-smith-marsette-1
Tyler Snead,2018-11-03,8,East Carolina,,Memphis,L,4,50,12.5,1,tyler-snead-1
Benjamin Snell Jr.,2018-11-03,9,Kentucky,,Georgia,L,1,5,5.0,0,benjamin-snell-jr-1
Brandon Sowards,2018-11-03,9,Michigan State,@,Maryland,W,1,12,12.0,0,brandon-sowards-1
Devon Spalding,2018-11-03,10,Central Michigan,@,Eastern Michigan,L,6,36,6.0,0,devon-spalding-1
JD Spielman,2018-11-03,9,Nebraska,@,Ohio State,L,6,61,10.2,1,jd-spielman-1
Amon-Ra St. Brown,2018-11-03,9,Southern California,@,Oregon State,W,5,39,7.8,0,amon-ra-st-brown-1
Osiris St. Brown,2018-11-03,9,Stanford,@,Washington,L,1,8,8.0,0,osiris-st-brown-1
Dominic Stampley,2018-11-03,9,Illinois,,Minnesota,W,8,65,8.1,0,dominic-stampley-1
Malik Stanley,2018-11-03,9,South Alabama,@,Arkansas State,L,1,17,17.0,1,malik-stanley-1
Jace Sternberger,2018-11-03,9,Texas A&M,@,Auburn,L,3,59,19.7,0,jace-sternberger-1
Marquez Stevenson,2018-11-03,9,Houston,@,Southern Methodist,L,3,104,34.7,1,marquez-stevenson-1
Mekhi Stevenson,2018-11-03,9,Nevada-Las Vegas,,Fresno State,L,2,13,6.5,0,mekhi-stevenson-1
Darrell Stewart Jr.,2018-11-03,9,Michigan State,@,Maryland,W,3,24,8.0,0,darrell-stewart-jr-1
Jarrison Stewart,2018-11-03,9,Texas Christian,,Kansas State,W,5,54,10.8,0,jarrison-stewart-1
Josh Stewart,2018-11-03,9,Tulsa,,Connecticut,W,1,18,18.0,0,josh-stewart-3
Keylon Stokes,2018-11-03,9,Tulsa,,Connecticut,W,1,3,3.0,1,keylon-stokes-1
Jack Stoll,2018-11-03,9,Nebraska,@,Ohio State,L,3,17,5.7,0,jack-stoll-1
Dillon Stoner,2018-11-03,9,Oklahoma State,@,Baylor,L,4,60,15.0,0,dillon-stoner-1
Dontae Strickland,2018-11-03,9,Syracuse,@,Wake Forest,W,1,-1,-1.0,0,dontae-strickland-2
Devan Stubblefield,2018-11-03,11,Hawaii,,Utah State,L,3,55,18.3,1,devan-stubblefield-1
D.J. Stubbs,2018-11-03,8,Liberty,@,Massachusetts,L,2,15,7.5,0,dj-stubbs-1
JaCorey Sullivan,2018-11-03,10,Central Michigan,@,Eastern Michigan,L,3,18,6.0,0,jacorey-sullivan-1
Sage Surratt,2018-11-03,9,Wake Forest,,Syracuse,L,3,56,18.7,0,sage-surratt-1
Corey Sutton,2018-11-03,8,Appalachian State,@,Coastal Carolina,W,1,33,33.0,1,corey-sutton-2
Tommy Sweeney,2018-11-03,9,Boston College,@,Virginia Tech,W,4,61,15.3,0,tommy-sweeney-1
Kyle Sweet,2018-11-03,9,Washington State,,California,W,2,20,10.0,0,kyle-sweet-1
D'Andre Swift,2018-11-03,9,Georgia,@,Kentucky,W,3,18,6.0,0,dandre-swift-1
Will Swinney,2018-11-03,9,Clemson,,Louisville,W,1,8,8.0,1,will-swinney-1
Ron'Quavion Tarver,2018-11-03,9,Utah State,@,Hawaii,W,5,40,8.0,1,ronquavion-tarver-1
Patrick Taylor Jr.,2018-11-03,9,Memphis,@,East Carolina,W,1,1,1.0,0,patrick-taylor-jr-1
A.J. Taylor,2018-11-03,9,Wisconsin,,Rutgers,W,3,33,11.0,0,aj-taylor-1
Chris Taylor,2018-11-03,9,Duke,@,Miami (FL),W,1,1,1.0,0,chris-taylor-4
Jonathan Taylor,2018-11-03,9,Wisconsin,,Rutgers,W,1,30,30.0,0,jonathan-taylor-1
Tamorrion Terry,2018-11-03,9,Florida State,@,North Carolina State,L,5,142,28.4,2,tamorrion-terry-1
CT Thomas,2018-11-03,9,Boise State,,Brigham Young,W,2,41,20.5,0,ct-thomas-1
Deddrick Thomas,2018-11-03,9,Mississippi State,,Louisiana Tech,W,3,70,23.3,1,deddrick-thomas-1
Jeff Thomas,2018-11-03,9,Miami (FL),,Duke,L,4,15,3.8,0,jeff-thomas-6
Lexington Thomas,2018-11-03,9,Nevada-Las Vegas,,Fresno State,L,3,16,5.3,0,lexington-thomas-1
Thayer Thomas,2018-11-03,8,North Carolina State,,Florida State,W,2,14,7.0,0,thayer-thomas-1
Devin Thompkins,2018-11-03,9,Utah State,@,Hawaii,W,2,11,5.5,0,devin-thompkins-1
Darwin Thompson,2018-11-03,9,Utah State,@,Hawaii,W,2,37,18.5,0,darwin-thompson-1
Trevion Thompson,2018-11-03,9,Clemson,,Louisville,W,1,6,6.0,1,trevion-thompson-1
Noah Togiai,2018-11-03,9,Oregon State,,Southern California,L,2,16,8.0,1,noah-togiai-1
Kadarius Toney,2018-11-03,9,Florida,,Missouri,L,2,72,36.0,0,kadarius-toney-1
Austin Trammell,2018-11-03,10,Rice,,Texas-El Paso,L,8,112,14.0,2,austin-trammell-1
Carl Tucker,2018-11-03,8,North Carolina,,Georgia Tech,L,2,17,8.5,1,carl-tucker-1
A.J. Turner,2018-11-03,8,South Carolina,@,Mississippi,W,1,21,21.0,0,aj-turner-2
RJ Turner,2018-11-03,9,Louisiana-Monroe,,Georgia Southern,W,4,86,21.5,0,rj-turner-1
Tre Turner,2018-11-03,8,Virginia Tech,,Boston College,L,1,14,14.0,1,tre-turner-2
Caleb Twyford,2018-11-03,9,Texas State,@,Georgia State,W,2,18,9.0,0,caleb-twyford-1
Ky'Jon Tyler,2018-11-03,9,Coastal Carolina,,Appalachian State,L,3,39,13.0,0,kyjon-tyler-1
R.J. Tyler,2018-11-03,9,UNC Charlotte,@,Tennessee,L,1,6,6.0,0,rj-tyler-1
Reed Tyler,2018-11-03,9,Arkansas State,,South Alabama,W,1,4,4.0,0,reed-tyler-1
Xavier Ubosi,2018-11-03,9,Alabama-Birmingham,,Texas-San Antonio,W,3,72,24.0,2,xavier-ubosi-1
Anselem Umeh,2018-11-03,9,New Mexico,,San Diego State,L,1,12,12.0,1,anselem-umeh-1
John Ursua,2018-11-03,11,Hawaii,,Utah State,L,3,78,26.0,1,john-ursua-1
Josh Vann,2018-11-03,8,South Carolina,@,Mississippi,W,3,13,4.3,1,josh-vann-1
Shaq Vann,2018-11-03,10,Eastern Michigan,,Central Michigan,W,1,11,11.0,0,shaq-vann-1
T.J. Vasher,2018-11-03,9,Texas Tech,,Oklahoma,L,6,42,7.0,1,tj-vasher-1
Aaren Vaughns,2018-11-03,9,Utah State,@,Hawaii,W,2,24,12.0,0,aaren-vaughns-1
Tyler Vaughns,2018-11-03,9,Southern California,@,Oregon State,W,3,41,13.7,0,tyler-vaughns-1
Solomon Vault,2018-11-03,9,Northwestern,,Notre Dame,L,1,1,1.0,0,solomon-vault-1
Teddy Veal,2018-11-03,9,Louisiana Tech,@,Mississippi State,L,2,8,4.0,0,teddy-veal-1
CJ Verdell,2018-11-03,9,Oregon,,UCLA,W,4,38,9.5,0,cj-verdell-1
Binjimen Victor,2018-11-03,9,Ohio State,,Nebraska,W,1,10,10.0,0,binjimen-victor-1
Mydreon Vines,2018-11-03,8,East Carolina,,Memphis,L,5,37,7.4,0,mydreon-vines-1
Travis Vokolek,2018-11-03,9,Rutgers,@,Wisconsin,L,2,34,17.0,0,travis-vokolek-1
Jaylen Waddle,2018-11-03,9,Alabama,@,Louisiana State,W,4,44,11.0,0,jaylen-waddle-1
Tre Walker,2018-11-03,9,San Jose State,@,Wyoming,L,2,26,13.0,1,tre-walker-3
Tylan Wallace,2018-11-03,9,Oklahoma State,@,Baylor,L,8,122,15.3,1,tylan-wallace-1
Aston Walter,2018-11-03,10,Rice,,Texas-El Paso,L,1,37,37.0,0,aston-walter-1
Austin Walter,2018-11-03,10,Rice,,Texas-El Paso,L,4,104,26.0,0,austin-walter-1
Warren Wand,2018-11-03,9,Arkansas State,,South Alabama,W,3,23,7.7,0,warren-wand-1
Kade Waquespack,2018-11-03,9,Air Force,@,Army,L,1,2,2.0,0,kade-waquespack-1
Da'Leon Ward,2018-11-03,9,Texas Tech,,Oklahoma,L,5,74,14.8,1,daleon-ward-1
JoJo Ward,2018-11-03,11,Hawaii,,Utah State,L,3,33,11.0,0,jojo-ward-1
Aca'Cedric Ware,2018-11-03,9,Southern California,@,Oregon State,W,1,6,6.0,0,acacedric-ware-1
Kahale Warring,2018-11-03,9,San Diego State,@,New Mexico,W,5,61,12.2,1,kahale-warring-1
Jay'Shawn Washington,2018-11-03,8,Southern Mississippi,,Marshall,W,1,8,8.0,0,jayshawn-washington-1
Juwan Washington,2018-11-03,9,San Diego State,@,New Mexico,W,1,6,6.0,0,juwan-washington-1
Maurice Washington,2018-11-03,9,Nebraska,@,Ohio State,L,1,20,20.0,0,maurice-washington-2
Scotty Washington,2018-11-03,9,Wake Forest,,Syracuse,L,3,53,17.7,1,scotty-washington-1
Quez Watkins,2018-11-03,8,Southern Mississippi,,Marshall,W,5,79,15.8,1,quez-watkins-1
Tre Watson,2018-11-03,9,Texas,,West Virginia,L,2,35,17.5,1,tre-watson-2
Tyler Watts,2018-11-03,9,Texas State,@,Georgia State,W,2,72,36.0,0,tyler-watts-2
Jamarius Way,2018-11-03,9,South Alabama,@,Arkansas State,L,1,5,5.0,1,jamarius-way-1
Maurice Ways,2018-11-03,9,California,@,Washington State,L,3,46,15.3,0,maurice-ways-1
Mike Weber,2018-11-03,9,Ohio State,,Nebraska,W,1,9,9.0,0,mike-weber-1
Connor Wedington,2018-11-03,9,Stanford,@,Washington,L,3,30,10.0,0,connor-wedington-1
Trevon Wesco,2018-11-03,8,West Virginia,@,Texas,W,3,27,9.0,0,trevon-wesco-1
Antoine Wesley,2018-11-03,9,Texas Tech,,Oklahoma,L,12,199,16.6,0,antoine-wesley-1
Braeden West,2018-11-03,9,Southern Methodist,,Houston,W,2,16,8.0,0,braeden-west-1
Vic Wharton,2018-11-03,9,California,@,Washington State,L,4,47,11.8,0,vic-wharton-1
Cody White,2018-11-03,9,Michigan State,@,Maryland,W,2,20,10.0,0,cody-white-3
Hutch White,2018-11-03,9,Texas State,@,Georgia State,W,4,27,6.8,0,hutch-white-1
Kobay White,2018-11-03,9,Boston College,@,Virginia Tech,W,1,11,11.0,0,kobay-white-1
JaTarvious Whitlow,2018-11-03,9,Auburn,,Texas A&M,W,1,15,15.0,0,jatarvious-whitlow-1
Nate Wieting,2018-11-03,9,Iowa,@,Purdue,L,1,21,21.0,0,nate-wieting-1
Dee Wiggins,2018-11-03,9,Miami (FL),,Duke,L,1,8,8.0,0,dee-wiggins-1
Marcus Williams Jr.,2018-11-03,8,Appalachian State,@,Coastal Carolina,W,1,13,13.0,0,marcus-williams-12
Austin Williams,2018-11-03,9,Mississippi State,,Louisiana Tech,W,1,13,13.0,0,austin-williams-3
Bryce Williams,2018-11-03,9,Minnesota,@,Illinois,L,1,0,0.0,0,bryce-williams-4
Charles Williams,2018-11-03,9,Nevada-Las Vegas,,Fresno State,L,1,2,2.0,0,charles-williams-8
Devon Williams,2018-11-03,9,Southern California,@,Oregon State,W,3,77,25.7,1,devon-williams-2
Dexter Williams,2018-11-03,9,Notre Dame,@,Northwestern,W,1,13,13.0,0,dexter-williams-1
James Williams,2018-11-03,9,Washington State,,California,W,10,59,5.9,0,james-williams-13
John Williams,2018-11-03,9,Memphis,@,East Carolina,W,1,17,17.0,0,john-williams-16
Kyle Williams,2018-11-03,9,Arizona State,,Utah,W,3,22,7.3,0,kyle-williams-8
Malcolm Williams,2018-11-03,9,Coastal Carolina,,Appalachian State,L,5,32,6.4,0,malcolm-williams-4
Malik Williams,2018-11-03,8,Appalachian State,@,Coastal Carolina,W,1,5,5.0,0,malik-williams-2
Marcel Williams,2018-11-03,8,Marshall,@,Southern Mississippi,L,7,139,19.9,0,marcel-williams-2
Mike Williams,2018-11-03,9,Nebraska,@,Ohio State,L,2,21,10.5,0,mike-williams-25
Pooka Williams,2018-11-03,9,Kansas,,Iowa State,L,6,42,7.0,0,pooka-williams-1
Seth Williams,2018-11-03,9,Auburn,,Texas A&M,W,2,22,11.0,2,seth-williams-1
Takulve Williams,2018-11-03,9,Kansas,,Iowa State,L,1,15,15.0,0,takulve-williams-1
Trayveon Williams,2018-11-03,9,Texas A&M,@,Auburn,L,5,75,15.0,1,trayveon-williams-1
Tyson Williams,2018-11-03,8,South Carolina,@,Mississippi,W,3,105,35.0,0,tyson-williams-1
Damion Willis,2018-11-03,9,Troy,,Louisiana,W,10,213,21.3,1,damion-willis-1
Timothy Wilson Jr.,2018-11-03,9,San Diego State,@,New Mexico,W,3,63,21.0,0,timothy-wilson-jr-1
Andre Wilson,2018-11-03,9,Alabama-Birmingham,,Texas-San Antonio,W,1,39,39.0,0,andre-wilson-1
Caleb Wilson,2018-11-03,9,UCLA,@,Oregon,L,2,75,37.5,1,caleb-wilson-2
Colin Wilson,2018-11-03,9,Louisville,@,Clemson,L,1,2,2.0,0,colin-wilson-2
Michael Wilson,2018-11-03,9,Stanford,@,Washington,L,1,13,13.0,0,michael-wilson-3
Ontaria Wilson,2018-11-03,9,Florida State,@,North Carolina State,L,2,13,6.5,0,ontaria-wilson-1
Easop Winston,2018-11-03,9,Washington State,,California,W,7,92,13.1,1,easop-winston-1
Eli Wolf,2018-11-03,9,Tennessee,,UNC Charlotte,W,1,3,3.0,0,eli-wolf-1
Tre'shon Wolf,2018-11-03,9,Texas-El Paso,@,Rice,W,1,14,14.0,0,treshon-wolf-1
J.T. Wood,2018-11-03,8,Liberty,@,Massachusetts,L,1,16,16.0,0,jt-wood-1
Dominick Wood-Anderson,2018-11-03,9,Tennessee,,UNC Charlotte,W,3,53,17.7,0,dominick-wood-anderson-1
C.J. Worton,2018-11-03,9,Florida International,,Florida Atlantic,L,3,19,6.3,0,cj-worton-1
Terry Wright,2018-11-03,9,Purdue,,Iowa,W,6,146,24.3,3,terry-wright-2
Willie Wright,2018-11-03,9,Florida Atlantic,@,Florida International,W,1,35,35.0,0,willie-wright-4
Marquis Young,2018-11-03,10,Massachusetts,,Liberty,W,3,21,7.0,0,marquis-young-1
Michael Young,2018-11-03,9,Notre Dame,@,Northwestern,W,2,60,30.0,1,michael-young-2
Isaac Zico,2018-11-03,9,Purdue,,Iowa,W,5,74,14.8,1,isaac-zico-1
Mike Carrigan,2018-11-06,10,Kent State,@,Buffalo,L,2,13,6.5,1,mike-carrigan-1
Antwan Dixon,2018-11-06,10,Kent State,@,Buffalo,L,4,14,3.5,0,antwan-dixon-2
Adam Dulka,2018-11-06,10,Kent State,@,Buffalo,L,1,11,11.0,0,adam-dulka-2
Raekwon James,2018-11-06,10,Kent State,@,Buffalo,L,2,16,8.0,0,raekwon-james-1
Anthony Johnson,2018-11-06,10,Buffalo,,Kent State,W,3,26,8.7,1,anthony-johnson-13
Charlie Jones,2018-11-06,10,Buffalo,,Kent State,W,2,43,21.5,0,charlie-jones-7
Zac Lefebvre,2018-11-06,10,Buffalo,,Kent State,W,2,9,4.5,0,zac-lefebvre-1
Lon'kevious McFadden,2018-11-06,10,Kent State,@,Buffalo,L,2,4,2.0,0,lonkevious-mcfadden-1
K.J. Osborn,2018-11-06,10,Buffalo,,Kent State,W,1,31,31.0,0,kj-osborn-1
Kavious Price,2018-11-06,10,Kent State,@,Buffalo,L,3,25,8.3,0,kavious-price-1
Rodney Scott III,2018-11-06,10,Buffalo,,Kent State,W,1,11,11.0,0,rodney-scott-iii-1
Nate Becker,2018-11-07,10,Miami (OH),,Ohio,W,2,26,13.0,0,nate-becker-1
Jaylon Bester,2018-11-07,10,Miami (OH),,Ohio,W,1,7,7.0,0,jaylon-bester-1
Mitchell Brinkman,2018-11-07,10,Northern Illinois,,Toledo,W,2,24,12.0,0,mitchell-brinkman-1
D.J. Brown,2018-11-07,10,Northern Illinois,,Toledo,W,1,3,3.0,0,dj-brown-3
Isiah Cox,2018-11-07,10,Ohio,@,Miami (OH),L,1,25,25.0,0,isiah-cox-1
Tre Harbison,2018-11-07,10,Northern Illinois,,Toledo,W,1,4,4.0,0,tre-harbison-1
Andrew Homer,2018-11-07,10,Miami (OH),,Ohio,W,1,33,33.0,0,andrew-homer-1
Diontae Johnson,2018-11-07,10,Toledo,@,Northern Illinois,L,7,52,7.4,0,diontae-johnson-1
Jon'Vea Johnson,2018-11-07,10,Toledo,@,Northern Illinois,L,4,54,13.5,1,jonvea-johnson-1
Bryant Koback,2018-11-07,10,Toledo,@,Northern Illinois,L,1,4,4.0,0,bryant-koback-1
Corey Lersch,2018-11-07,10,Northern Illinois,,Toledo,W,2,35,17.5,1,corey-lersch-1
Luke Mayock,2018-11-07,10,Miami (OH),,Ohio,W,2,29,14.5,1,luke-mayock-1
Andrew Meyer,2018-11-07,10,Ohio,@,Miami (OH),L,3,34,11.3,1,andrew-meyer-1
Cameron Odom,2018-11-07,10,Ohio,@,Miami (OH),L,4,31,7.8,0,cameron-odom-1
A.J. Ouellette,2018-11-07,10,Ohio,@,Miami (OH),L,3,29,9.7,0,aj-ouellette-1
Desmond Phillips,2018-11-07,10,Toledo,@,Northern Illinois,L,1,9,9.0,0,desmond-phillips-1
Drew Rosi,2018-11-07,10,Toledo,@,Northern Illinois,L,2,16,8.0,0,drew-rosi-1
Shakif Seymour,2018-11-07,10,Toledo,@,Northern Illinois,L,2,10,5.0,0,shakif-seymour-1
Alonzo Smith,2018-11-07,10,Miami (OH),,Ohio,W,1,1,1.0,0,alonzo-smith-2
Jack Sorenson,2018-11-07,10,Miami (OH),,Ohio,W,4,36,9.0,0,jack-sorenson-1
Spencer Tears,2018-11-07,10,Northern Illinois,,Toledo,W,4,18,4.5,0,spencer-tears-1
Maurice Thomas,2018-11-07,10,Miami (OH),,Ohio,W,1,-7,-7.0,0,maurice-thomas-2
Art Thompkins,2018-11-07,10,Toledo,@,Northern Illinois,L,1,9,9.0,0,art-thompkins-1
Cody Thompson,2018-11-07,10,Toledo,@,Northern Illinois,L,8,110,13.8,0,cody-thompson-1
Cole Tucker,2018-11-07,10,Northern Illinois,,Toledo,W,1,13,13.0,0,cole-tucker-1
Jalen Walker,2018-11-07,10,Miami (OH),,Ohio,W,1,7,7.0,0,jalen-walker-2
Jauan Wesley,2018-11-07,10,Northern Illinois,,Toledo,W,2,34,17.0,0,jauan-wesley-1
Papi White,2018-11-07,10,Ohio,@,Miami (OH),L,5,44,8.8,1,papi-white-1
Kenny Young,2018-11-07,10,Miami (OH),,Ohio,W,7,67,9.6,0,kenny-young-2
Alex Bachman,2018-11-08,10,Wake Forest,@,North Carolina State,W,4,59,14.8,1,alex-bachman-1
Brandon Chapman,2018-11-08,10,Wake Forest,@,North Carolina State,W,1,8,8.0,0,brandon-chapman-1
Greg Dortch,2018-11-08,10,Wake Forest,@,North Carolina State,W,6,75,12.5,1,greg-dortch-1
Emeka Emezie,2018-11-08,9,North Carolina State,,Wake Forest,L,5,83,16.6,1,emeka-emezie-1
Jack Freudenthal,2018-11-08,10,Wake Forest,@,North Carolina State,W,1,32,32.0,1,jack-freudenthal-1
Kelvin Harmon,2018-11-08,9,North Carolina State,,Wake Forest,L,15,134,8.9,0,kelvin-harmon-1
Jakobi Meyers,2018-11-08,9,North Carolina State,,Wake Forest,L,10,117,11.7,0,jakobi-meyers-1
Ricky Person Jr.,2018-11-08,9,North Carolina State,,Wake Forest,L,1,2,2.0,0,ricky-person-jr-1
C.J. Riley,2018-11-08,9,North Carolina State,,Wake Forest,L,3,16,5.3,0,cj-riley-1
Sage Surratt,2018-11-08,10,Wake Forest,@,North Carolina State,W,8,109,13.6,0,sage-surratt-1
Thayer Thomas,2018-11-08,9,North Carolina State,,Wake Forest,L,1,22,22.0,0,thayer-thomas-1
Scotty Washington,2018-11-08,10,Wake Forest,@,North Carolina State,W,2,14,7.0,0,scotty-washington-1
Chatarius Atwell,2018-11-09,10,Louisville,@,Syracuse,L,1,11,11.0,0,chatarius-atwell-1
John Bates,2018-11-09,10,Boise State,,Fresno State,W,1,15,15.0,0,john-bates-1
Chase Blakley,2018-11-09,10,Boise State,,Fresno State,W,2,17,8.5,0,chase-blakley-1
Akilian Butler,2018-11-09,10,Boise State,,Fresno State,W,2,14,7.0,0,akilian-butler-1
Micky Crum,2018-11-09,10,Louisville,@,Syracuse,L,1,18,18.0,0,micky-crum-1
Jamal Custis,2018-11-09,10,Syracuse,,Louisville,W,2,14,7.0,0,jamal-custis-1
Jordan Davis,2018-11-09,10,Louisville,@,Syracuse,L,1,6,6.0,0,jordan-davis-6
Seth Dawkins,2018-11-09,10,Louisville,@,Syracuse,L,3,53,17.7,0,seth-dawkins-1
Dez Fitzpatrick,2018-11-09,10,Louisville,@,Syracuse,L,2,56,28.0,1,dez-fitzpatrick-1
Derrion Grim,2018-11-09,10,Fresno State,@,Boise State,L,4,57,14.3,0,derrion-grim-1
Hassan Hall,2018-11-09,10,Louisville,@,Syracuse,L,1,3,3.0,0,hassan-hall-1
Taj Harris,2018-11-09,10,Syracuse,,Louisville,W,6,58,9.7,0,taj-harris-1
Josh Hokit,2018-11-09,10,Fresno State,@,Boise State,L,1,22,22.0,0,josh-hokit-1
KeeSean Johnson,2018-11-09,10,Fresno State,@,Boise State,L,8,95,11.9,1,keesean-johnson-1
Nykeim Johnson,2018-11-09,10,Syracuse,,Louisville,W,1,65,65.0,1,nykeim-johnson-1
Jamire Jordan,2018-11-09,10,Fresno State,@,Boise State,L,1,6,6.0,0,jamire-jordan-1
Robert Mahone,2018-11-09,10,Boise State,,Fresno State,W,1,10,10.0,0,robert-mahone-1
Alexander Mattison,2018-11-09,10,Boise State,,Fresno State,W,3,15,5.0,0,alexander-mattison-1
Sean Modster,2018-11-09,10,Boise State,,Fresno State,W,5,63,12.6,0,sean-modster-1
Devonte Peete,2018-11-09,10,Louisville,@,Syracuse,L,1,18,18.0,0,devonte-peete-1
Ravian Pierce,2018-11-09,10,Syracuse,,Louisville,W,2,4,2.0,0,ravian-pierce-1
Jared Rice,2018-11-09,10,Fresno State,@,Boise State,L,3,43,14.3,0,jared-rice-1
A.J. Richardson,2018-11-09,10,Boise State,,Fresno State,W,5,66,13.2,0,aj-richardson-1
Sean Riley,2018-11-09,10,Syracuse,,Louisville,W,3,51,17.0,0,sean-riley-2
Ronnie Rivers,2018-11-09,10,Fresno State,@,Boise State,L,7,60,8.6,0,ronnie-rivers-1
Khalil Shakir,2018-11-09,10,Boise State,,Fresno State,W,4,59,14.8,1,khalil-shakir-1
Jaylen Smith,2018-11-09,10,Louisville,@,Syracuse,L,2,27,13.5,0,jaylen-smith-1
