Player,Date,G,School,Loc,Opponent,WL,unique_id,Int Ret,Int Ret Yds,Int TD,Pass Broken Up
Nick Sanchez,2006-11-04,9,Stanford,,Southern California,L,nick-sanchez-1,0.0,0.0,0.0,1.0
Jamarca Sanford,2006-11-04,10,Mississippi,,Northwestern State,W,jamarca-sanford-1,0.0,0.0,0.0,1.0
Skyler Sargent,2006-11-04,9,New Mexico State,,San Jose State,L,skyler-sargent-1,0.0,0.0,0.0,1.0
Kenny Scott,2006-11-04,9,Georgia Tech,@,North Carolina State,W,kenny-scott-1,0.0,0.0,0.0,1.0
Fletcher Session,2006-11-04,10,Texas Tech,,Baylor,W,fletcher-session-1,0.0,0.0,0.0,1.0
Brandon Siler,2006-11-04,9,Florida,@,Vanderbilt,W,brandon-siler-1,0.0,0.0,0.0,1.0
Carl Singleton,2006-11-04,9,Utah State,,Hawaii,L,carl-singleton-1,0.0,0.0,0.0,1.0
Antonio Smith,2006-11-04,10,Ohio State,@,Illinois,W,antonio-smith-1,0.0,0.0,0.0,1.0
Chris Smith,2006-11-04,10,Idaho,,Nevada,L,chris-smith-2,0.0,0.0,0.0,1.0
Emeri Spence,2006-11-04,9,Texas-El Paso,,Rice,L,emeri-spence-1,0.0,0.0,0.0,1.0
Anthony Spencer,2006-11-04,10,Purdue,@,Michigan State,W,anthony-spencer-1,0.0,0.0,0.0,1.0
Averell Spicer,2006-11-04,8,Southern California,@,Stanford,W,averell-spicer-1,0.0,0.0,0.0,1.0
Patrick St. Louis,2006-11-04,9,South Florida,,Pittsburgh,W,patrick-st-louis-1,0.0,0.0,0.0,1.0
Joe Stellmacher,2006-11-04,10,Wisconsin,,Penn State,W,joe-stellmacher-1,0.0,0.0,0.0,1.0
Craig Steltz,2006-11-04,9,Louisiana State,@,Tennessee,W,craig-steltz-1,0.0,0.0,0.0,2.0
Charles Stewart,2006-11-04,10,Michigan,,Ball State,W,charles-stewart-1,0.0,0.0,0.0,1.0
Brion Stokes,2006-11-04,9,Akron,,Bowling Green State,W,brion-stokes-1,0.0,0.0,0.0,1.0
Jermaine Strong,2006-11-04,9,North Carolina,@,Notre Dame,L,jermaine-strong-1,0.0,0.0,0.0,1.0
Jimmie Sutton,2006-11-04,9,North Carolina State,,Georgia Tech,L,jimmie-sutton-1,0.0,0.0,0.0,1.0
Riley Swanson,2006-11-04,9,Wake Forest,,Boston College,W,riley-swanson-1,0.0,0.0,0.0,2.0
Davanzo Tate,2006-11-04,9,Akron,,Bowling Green State,W,davanzo-tate-1,0.0,0.0,0.0,1.0
Joshua Taylor,2006-11-04,9,Utah State,,Hawaii,L,joshua-taylor-2,0.0,0.0,0.0,1.0
Curtis Terry,2006-11-04,10,Ohio State,@,Illinois,W,curtis-terry-1,0.0,0.0,0.0,1.0
Dennis Thornton,2006-11-04,9,Marshall,,Tulane,W,dennis-thornton-1,0.0,0.0,0.0,1.0
Bryant Tisdale,2006-11-04,9,Texas-El Paso,,Rice,L,bryant-tisdale-1,0.0,0.0,0.0,1.0
Morgan Trent,2006-11-04,10,Michigan,,Ball State,W,morgan-trent-1,0.0,0.0,0.0,1.0
Justin Tryon,2006-11-04,9,Arizona State,@,Oregon State,L,justin-tryon-1,0.0,0.0,0.0,1.0
Nick Varcadipane,2006-11-04,9,Western Michigan,,Miami (OH),W,nick-varcadipane-1,0.0,0.0,0.0,1.0
Jason Venson,2006-11-04,9,Central Florida,,East Carolina,L,jason-venson-1,0.0,0.0,0.0,1.0
Terrell Vinson,2006-11-04,10,Purdue,@,Michigan State,W,terrell-vinson-1,0.0,0.0,0.0,1.0
David Vobora,2006-11-04,10,Idaho,,Nevada,L,david-vobora-1,0.0,0.0,0.0,2.0
Terrry Washington,2006-11-04,10,Colorado,,Kansas State,L,terrry-washington-1,0.0,0.0,0.0,1.0
Jacoby Watkins,2006-11-04,9,North Carolina,@,Notre Dame,L,jacoby-watkins-1,0.0,0.0,0.0,1.0
Jeff Wheeler,2006-11-04,10,Kansas,@,Iowa State,W,jeff-wheeler-2,0.0,0.0,0.0,2.0
Philip Wheeler,2006-11-04,9,Georgia Tech,@,North Carolina State,W,philip-wheeler-1,0.0,0.0,0.0,1.0
Otis Wiley,2006-11-04,10,Michigan State,,Purdue,L,otis-wiley-1,0.0,0.0,0.0,1.0
Frank Wiwo,2006-11-04,10,Miami (OH),@,Western Michigan,L,frank-wiwo-1,0.0,0.0,0.0,1.0
Donovan Woods,2006-11-04,9,Oklahoma State,@,Texas,L,donovan-woods-1,0.0,0.0,0.0,2.0
Jahi Word-Daniels,2006-11-04,9,Georgia Tech,@,North Carolina State,W,jahi-word-daniels-1,0.0,0.0,0.0,2.0
Eric Wright,2006-11-04,9,Nevada-Las Vegas,,Texas Christian,L,eric-wright-1,0.0,0.0,0.0,1.0
T.J. Wright,2006-11-04,10,Ohio,@,Eastern Michigan,W,tj-wright-1,0.0,0.0,0.0,3.0
Willie Young,2006-11-04,9,North Carolina State,,Georgia Tech,L,willie-young-1,0.0,0.0,0.0,1.0
Jonathan Zenon,2006-11-04,9,Louisiana State,@,Tennessee,W,jonathan-zenon-1,0.0,0.0,0.0,2.0
Tokumbo Abanikanda,2006-11-05,9,Southern Mississippi,@,Memphis,W,tokumbo-abanikanda-1,0.0,0.0,0.0,1.0
Jasper Faulk,2006-11-05,9,Southern Mississippi,@,Memphis,W,jasper-faulk-1,0.0,0.0,0.0,4.0
Lakeitharun Ford,2006-11-05,9,Memphis,,Southern Mississippi,L,lakeitharun-ford-1,0.0,0.0,0.0,1.0
Robert Henderson,2006-11-05,9,Southern Mississippi,@,Memphis,W,robert-henderson-1,0.0,0.0,0.0,1.0
Caleb Hendrix,2006-11-05,9,Southern Mississippi,@,Memphis,W,caleb-hendrix-1,0.0,0.0,0.0,1.0
Brandon McDonald,2006-11-05,9,Memphis,,Southern Mississippi,L,brandon-mcdonald-1,0.0,0.0,0.0,1.0
Gerald McRath,2006-11-05,9,Southern Mississippi,@,Memphis,W,gerald-mcrath-1,0.0,0.0,0.0,1.0
Alton Starr,2006-11-05,9,Memphis,,Southern Mississippi,L,alton-starr-1,0.0,0.0,0.0,1.0
Walter Atkins,2006-11-07,10,Toledo,@,Northern Illinois,W,walter-atkins-1,0.0,0.0,0.0,2.0
Keenan Blalark,2006-11-07,10,Northern Illinois,,Toledo,L,keenan-blalark-1,0.0,0.0,0.0,1.0
Barry Church,2006-11-07,10,Toledo,@,Northern Illinois,W,barry-church-1,0.0,0.0,0.0,1.0
Greg Hay,2006-11-07,10,Toledo,@,Northern Illinois,W,greg-hay-1,0.0,0.0,0.0,1.0
Eric Heller,2006-11-07,10,Toledo,@,Northern Illinois,W,eric-heller-1,0.0,0.0,0.0,1.0
Tim McCarthy,2006-11-07,10,Northern Illinois,,Toledo,L,tim-mccarthy-1,0.0,0.0,0.0,1.0
Lester Richmond,2006-11-07,10,Toledo,@,Northern Illinois,W,lester-richmond-1,0.0,0.0,0.0,1.0
Craig Rusch,2006-11-07,10,Northern Illinois,,Toledo,L,craig-rusch-1,0.0,0.0,0.0,2.0
Eric Foster,2006-11-09,9,Rutgers,,Louisville,W,eric-foster-1,0.0,0.0,0.0,1.0
Quintero Frierson,2006-11-09,9,Rutgers,,Louisville,W,quintero-frierson-1,0.0,0.0,0.0,1.0
Ron Girault,2006-11-09,9,Rutgers,,Louisville,W,ron-girault-1,0.0,0.0,0.0,1.0
Mark Groza,2006-11-09,10,Akron,,Buffalo,W,mark-groza-1,0.0,0.0,0.0,1.0
Kendric Hawkins,2006-11-09,10,Buffalo,@,Akron,L,kendric-hawkins-1,0.0,0.0,0.0,1.0
Michael Medina,2006-11-09,11,Wyoming,@,Brigham Young,L,michael-medina-1,0.0,0.0,0.0,1.0
David Nixon,2006-11-09,10,Brigham Young,,Wyoming,W,david-nixon-1,0.0,0.0,0.0,2.0
Justin Robinson,2006-11-09,10,Brigham Young,,Wyoming,W,justin-robinson-1,0.0,0.0,0.0,1.0
Curtis Cutts,2006-11-10,10,Central Michigan,,Western Michigan,W,curtis-cutts-1,0.0,0.0,0.0,1.0
Louis Delmas,2006-11-10,10,Western Michigan,@,Central Michigan,L,louis-delmas-1,0.0,0.0,0.0,1.0
Joe Fleskoski,2006-11-10,10,Texas-El Paso,@,Alabama-Birmingham,W,joe-fleskoski-1,0.0,0.0,0.0,1.0
Durrell Fuqua,2006-11-10,10,Alabama-Birmingham,,Texas-El Paso,L,durrell-fuqua-1,0.0,0.0,0.0,1.0
Joe Henderson,2006-11-10,10,Alabama-Birmingham,,Texas-El Paso,L,joe-henderson-1,0.0,0.0,0.0,1.0
Calvin Hissong,2006-11-10,10,Central Michigan,,Western Michigan,W,calvin-hissong-1,0.0,0.0,0.0,1.0
Cortlin Johnson,2006-11-10,10,Alabama-Birmingham,,Texas-El Paso,L,cortlin-johnson-1,0.0,0.0,0.0,1.0
Austin Pritchard,2006-11-10,10,Western Michigan,@,Central Michigan,L,austin-pritchard-1,0.0,0.0,0.0,1.0
Kevin Sanders,2006-11-10,10,Alabama-Birmingham,,Texas-El Paso,L,kevin-sanders-1,0.0,0.0,0.0,1.0
Desman Stephen,2006-11-10,10,Western Michigan,@,Central Michigan,L,desman-stephen-1,0.0,0.0,0.0,1.0
Gaines Adams,2006-11-11,11,Clemson,,North Carolina State,W,gaines-adams-1,0.0,0.0,0.0,1.0
Jamar Adams,2006-11-11,11,Michigan,@,Indiana,W,jamar-adams-1,0.0,0.0,0.0,1.0
SirDarean Adams,2006-11-11,11,Michigan State,,Minnesota,L,sirdarean-adams-1,0.0,0.0,0.0,1.0
Luke Adkins,2006-11-11,10,Colorado State,@,Utah,L,luke-adkins-1,0.0,0.0,0.0,1.0
Rufus Alexander,2006-11-11,10,Oklahoma,,Texas Tech,W,rufus-alexander-1,0.0,0.0,0.0,1.0
Emery Allen,2006-11-11,10,Central Florida,@,Memphis,W,emery-allen-1,0.0,0.0,0.0,1.0
Josh Allen,2006-11-11,11,Vanderbilt,@,Kentucky,L,josh-allen-3,0.0,0.0,0.0,1.0
Devin Anderson,2006-11-11,11,Kansas State,,Texas,W,devin-anderson-1,0.0,0.0,0.0,1.0
Brandon Archer,2006-11-11,11,Kansas State,,Texas,W,brandon-archer-1,0.0,0.0,0.0,1.0
Cliff Avril,2006-11-11,11,Purdue,@,Illinois,W,cliff-avril-1,0.0,0.0,0.0,1.0
Christian Bass,2006-11-11,11,Washington State,@,Arizona State,L,christian-bass-1,0.0,0.0,0.0,1.0
Deante Battle,2006-11-11,11,Northwestern,,Ohio State,L,deante-battle-1,0.0,0.0,0.0,1.0
Pierre Bell,2006-11-11,10,East Carolina,,Marshall,W,pierre-bell-1,0.0,0.0,0.0,1.0
Fred Bennett,2006-11-11,10,South Carolina,@,Florida,L,fred-bennett-1,0.0,0.0,0.0,1.0
Alex Bernard,2006-11-11,10,New Mexico State,@,Fresno State,L,alex-bernard-1,0.0,0.0,0.0,1.0
Dan Bick,2006-11-11,11,Purdue,@,Illinois,W,dan-bick-1,0.0,0.0,0.0,1.0
Larry Birdine,2006-11-11,10,Oklahoma,,Texas Tech,W,larry-birdine-1,0.0,0.0,0.0,1.0
Tommy Blake,2006-11-11,9,Texas Christian,@,New Mexico,W,tommy-blake-1,0.0,0.0,0.0,1.0
Kyle Brady,2006-11-11,10,Utah,,Colorado State,W,kyle-brady-1,0.0,0.0,0.0,2.0
Eugene Bright,2006-11-11,11,Purdue,@,Illinois,W,eugene-bright-1,0.0,0.0,0.0,1.0
Brandon Brinkley,2006-11-11,11,Houston,@,Southern Methodist,W,brandon-brinkley-1,0.0,0.0,0.0,2.0
Arkeith Brown,2006-11-11,11,Texas A&M,,Nebraska,L,arkeith-brown-1,0.0,0.0,0.0,1.0
Larry Brown,2006-11-11,10,Oklahoma State,,Baylor,W,larry-brown-11,0.0,0.0,0.0,1.0
Melik Brown,2006-11-11,10,North Carolina,,Georgia Tech,L,melik-brown-1,0.0,0.0,0.0,1.0
Tarell Brown,2006-11-11,11,Texas,@,Kansas State,L,tarell-brown-1,0.0,0.0,0.0,1.0
Courtney Bryan,2006-11-11,10,New Mexico State,@,Fresno State,L,courtney-bryan-1,0.0,0.0,0.0,1.0
Nick Bunting,2006-11-11,10,Tulsa,,Rice,L,nick-bunting-1,0.0,0.0,0.0,1.0
Ezra Butler,2006-11-11,10,Nevada,,Utah State,W,ezra-butler-1,0.0,0.0,0.0,1.0
Joel Caldwell,2006-11-11,11,Vanderbilt,@,Kentucky,L,joel-caldwell-1,0.0,0.0,0.0,1.0
Ian Campbell,2006-11-11,11,Kansas State,,Texas,W,ian-campbell-1,0.0,0.0,0.0,1.0
Tommie Campbell,2006-11-11,10,Pittsburgh,@,Connecticut,L,tommie-campbell-1,0.0,0.0,0.0,1.0
Reggie Carrington,2006-11-11,10,Southern Methodist,,Houston,L,reggie-carrington-1,0.0,0.0,0.0,1.0
Matthew Castelo,2006-11-11,9,San Jose State,,Boise State,L,matthew-castelo-1,0.0,0.0,0.0,1.0
Erics Clark,2006-11-11,10,Nevada,,Utah State,W,erics-clark-1,0.0,0.0,0.0,1.0
Steven Cline,2006-11-11,11,Kansas State,,Texas,W,steven-cline-1,0.0,0.0,0.0,1.0
Duran Cooley,2006-11-11,11,Minnesota,@,Michigan State,W,duran-cooley-1,0.0,0.0,0.0,1.0
Greg Cooper,2006-11-11,11,Michigan State,,Minnesota,L,greg-cooper-1,0.0,0.0,0.0,1.0
Kennard Cox,2006-11-11,10,Pittsburgh,@,Connecticut,L,kennard-cox-1,0.0,0.0,0.0,1.0
Brian Cushing,2006-11-11,9,Southern California,,Oregon,W,brian-cushing-1,0.0,0.0,0.0,1.0
Weston Dacus,2006-11-11,10,Arkansas,,Tennessee,W,weston-dacus-1,0.0,0.0,0.0,1.0
Anthony Davis,2006-11-11,10,Wake Forest,@,Florida State,W,anthony-davis-5,0.0,0.0,0.0,1.0
Chris Davis,2006-11-11,10,Duke,@,Boston College,L,chris-davis-1,0.0,0.0,0.0,1.0
Tony Davis,2006-11-11,11,Penn State,,Temple,W,tony-davis-1,0.0,0.0,0.0,1.0
Vontae Davis,2006-11-11,11,Illinois,,Purdue,L,vontae-davis-1,0.0,0.0,0.0,1.0
Mark Dillard,2006-11-11,10,Louisiana Tech,@,Hawaii,L,mark-dillard-1,0.0,0.0,0.0,1.0
Reggie Doucet,2006-11-11,10,Middle Tennessee State,@,Arkansas State,W,reggie-doucet-1,0.0,0.0,0.0,1.0
Brandon Douglas,2006-11-11,10,Memphis,,Central Florida,L,brandon-douglas-2,0.0,0.0,0.0,1.0
Leger Douzable,2006-11-11,10,Central Florida,@,Memphis,W,leger-douzable-1,0.0,0.0,0.0,1.0
Van Eskridge,2006-11-11,10,East Carolina,,Marshall,W,van-eskridge-1,0.0,0.0,0.0,1.0
David Fatherly,2006-11-11,11,Temple,@,Penn State,L,david-fatherly-1,0.0,0.0,0.0,1.0
Joe Fields,2006-11-11,10,Syracuse,@,South Florida,L,joe-fields-1,0.0,0.0,0.0,1.0
Brandon Flowers,2006-11-11,10,Virginia Tech,,Kent State,W,brandon-flowers-1,0.0,0.0,0.0,3.0
Wilrey Fontenot,2006-11-11,10,Arizona,,California,W,wilrey-fontenot-1,0.0,0.0,0.0,2.0
Drew Fowler,2006-11-11,9,Air Force,,Notre Dame,L,drew-fowler-1,0.0,0.0,0.0,1.0
Kyle Fowler,2006-11-11,10,Central Florida,@,Memphis,W,kyle-fowler-1,0.0,0.0,0.0,1.0
Marcus Freeman,2006-11-11,11,Ohio State,@,Northwestern,W,marcus-freeman-2,0.0,0.0,0.0,1.0
C.J. Gaddis,2006-11-11,11,Clemson,,North Carolina State,W,cj-gaddis-1,0.0,0.0,0.0,1.0
Michael Ray Garvin,2006-11-11,10,Florida State,,Wake Forest,L,michael-ray-garvin-1,0.0,0.0,0.0,1.0
Josh Gattis,2006-11-11,10,Wake Forest,@,Florida State,W,josh-gattis-1,0.0,0.0,0.0,1.0
Anthony Germany,2006-11-11,10,Tulsa,,Rice,L,anthony-germany-1,0.0,0.0,0.0,2.0
Charles Godfrey,2006-11-11,11,Iowa,,Wisconsin,L,charles-godfrey-1,0.0,0.0,0.0,1.0
Ryan Gore,2006-11-11,11,Temple,@,Penn State,L,ryan-gore-1,0.0,0.0,0.0,1.0
Christopher Graham,2006-11-11,11,Michigan,@,Indiana,W,christopher-graham-2,0.0,0.0,0.0,1.0
Nick Graham,2006-11-11,10,Tulsa,,Rice,L,nick-graham-1,0.0,0.0,0.0,3.0
Michael Grandberry,2006-11-11,10,Memphis,,Central Florida,L,michael-grandberry-1,0.0,0.0,0.0,1.0
Larry Grant,2006-11-11,11,Ohio State,@,Northwestern,W,larry-grant-1,0.0,0.0,0.0,1.0
Tierre Green,2006-11-11,11,Nebraska,@,Texas A&M,W,tierre-green-1,0.0,0.0,0.0,1.0
Reggie Grigsby,2006-11-11,9,San Diego State,,Nevada-Las Vegas,W,reggie-grigsby-1,0.0,0.0,0.0,2.0
Cortney Grixby,2006-11-11,11,Nebraska,@,Texas A&M,W,cortney-grixby-1,0.0,0.0,0.0,1.0
Will Gulley,2006-11-11,11,Houston,@,Southern Methodist,W,will-gulley-1,0.0,0.0,0.0,2.0
Leon Hall,2006-11-11,11,Michigan,@,Indiana,W,leon-hall-1,0.0,0.0,0.0,3.0
Brandon Hampton,2006-11-11,10,California,@,Arizona,L,brandon-hampton-1,0.0,0.0,0.0,1.0
Torrance Hampton,2006-11-11,10,Louisiana Tech,@,Hawaii,L,torrance-hampton-1,0.0,0.0,0.0,1.0
Jonathan Harris,2006-11-11,10,Middle Tennessee State,@,Arkansas State,W,jonathan-harris-1,0.0,0.0,0.0,1.0
Brandon Harrison,2006-11-11,10,Stanford,@,Washington,W,brandon-harrison-2,0.0,0.0,0.0,2.0
Justin Harrison,2006-11-11,11,Illinois,,Purdue,L,justin-harrison-1,0.0,0.0,0.0,2.0
Nick Hawthrone,2006-11-11,10,Nevada,,Utah State,W,nick-hawthrone-1,0.0,0.0,0.0,1.0
Erin Henderson,2006-11-11,10,Maryland,,Miami (FL),W,erin-henderson-1,0.0,0.0,0.0,1.0
Ryan Henegan,2006-11-11,9,Connecticut,,Pittsburgh,W,ryan-henegan-1,0.0,0.0,0.0,1.0
Will Herring,2006-11-11,11,Auburn,,Georgia,L,will-herring-1,0.0,0.0,0.0,1.0
Bernard Hicks,2006-11-11,10,California,@,Arizona,L,bernard-hicks-1,0.0,0.0,0.0,1.0
Lendy Holmes,2006-11-11,10,Oklahoma,,Texas Tech,W,lendy-holmes-1,0.0,0.0,0.0,1.0
Chris Horton,2006-11-11,10,UCLA,,Oregon State,W,chris-horton-1,0.0,0.0,0.0,1.0
Daniel Howell,2006-11-11,11,Washington,,Stanford,L,daniel-howell-1,0.0,0.0,0.0,1.0
Daymeion Hughes,2006-11-11,10,California,@,Arizona,L,daymeion-hughes-1,0.0,0.0,0.0,1.0
Jack Ikegwuonu,2006-11-11,11,Wisconsin,@,Iowa,W,jack-ikegwuonu-1,0.0,0.0,0.0,2.0
Jervonte Jackson,2006-11-11,10,Florida Atlantic,,Troy,L,jervonte-jackson-1,0.0,0.0,0.0,1.0
Justin Jackson,2006-11-11,10,Nevada,,Utah State,W,justin-jackson-1,0.0,0.0,0.0,1.0
Tyson Jackson,2006-11-11,10,Louisiana State,,Alabama,W,tyson-jackson-1,0.0,0.0,0.0,2.0
Greg James,2006-11-11,9,Louisiana-Monroe,@,Florida International,W,greg-james-1,0.0,0.0,0.0,1.0
Ricky Jean-Francois,2006-11-11,10,Louisiana State,,Alabama,W,ricky-jean-francois-1,0.0,0.0,0.0,1.0
Josh Jenkins,2006-11-11,10,Florida Atlantic,,Troy,L,josh-jenkins-2,0.0,0.0,0.0,1.0
Mike Jenkins,2006-11-11,10,South Florida,,Syracuse,W,mike-jenkins-1,0.0,0.0,0.0,1.0
Charles Johnson,2006-11-11,11,Georgia,@,Auburn,W,charles-johnson-1,0.0,0.0,0.0,1.0
Josh Johnson,2006-11-11,10,Marshall,@,East Carolina,L,josh-johnson-2,0.0,0.0,0.0,1.0
Rodrick Johnson,2006-11-11,10,Oklahoma State,,Baylor,W,rodrick-johnson-1,0.0,0.0,0.0,1.0
Andre Jones,2006-11-11,11,Nebraska,@,Texas A&M,W,andre-jones-1,0.0,0.0,0.0,1.0
Dominic Jones,2006-11-11,11,Minnesota,@,Michigan State,W,dominic-jones-1,0.0,0.0,0.0,1.0
Quinton Jones,2006-11-11,10,Boise State,@,San Jose State,W,quinton-jones-1,0.0,0.0,0.0,1.0
Jameson Jordan,2006-11-11,9,Louisiana-Monroe,@,Florida International,W,jameson-jordan-1,0.0,0.0,0.0,1.0
Stanford Keglar,2006-11-11,11,Purdue,@,Illinois,W,stanford-keglar-1,0.0,0.0,0.0,1.0
Michael Klyce,2006-11-11,10,Arizona,,California,W,michael-klyce-1,0.0,0.0,0.0,1.0
Dane Krogstad,2006-11-11,10,Arizona,,California,W,dane-krogstad-1,0.0,0.0,0.0,1.0
Laron Landry,2006-11-11,10,Louisiana State,,Alabama,W,laron-landry-1,0.0,0.0,0.0,1.0
Patrick Lee,2006-11-11,11,Auburn,,Georgia,L,patrick-lee-1,0.0,0.0,0.0,1.0
J Leman,2006-11-11,11,Illinois,,Purdue,L,j-leman-1,0.0,0.0,0.0,2.0
Adam Leonard,2006-11-11,10,Hawaii,,Louisiana Tech,W,adam-leonard-1,0.0,0.0,0.0,1.0
Reggie Lewis,2006-11-11,10,Florida,,South Carolina,W,reggie-lewis-1,0.0,0.0,0.0,1.0
Roy Lewis,2006-11-11,11,Washington,,Stanford,L,roy-lewis-1,0.0,0.0,0.0,1.0
Blake Ligon,2006-11-11,10,New Mexico,,Texas Christian,L,blake-ligon-1,0.0,0.0,0.0,1.0
Trevard Lindley,2006-11-11,10,Kentucky,,Vanderbilt,W,trevard-lindley-1,0.0,0.0,0.0,1.0
Keenan Little,2006-11-11,10,Navy,@,Eastern Michigan,W,keenan-little-1,0.0,0.0,0.0,1.0
Marc Magro,2006-11-11,9,West Virginia,,Cincinnati,W,marc-magro-1,0.0,0.0,0.0,1.0
Kerry Major,2006-11-11,10,Wake Forest,@,Florida State,W,kerry-major-1,0.0,0.0,0.0,1.0
Brett Martin,2006-11-11,9,San Diego State,,Nevada-Las Vegas,W,brett-martin-1,0.0,0.0,0.0,1.0
Brian Mattison,2006-11-11,11,Iowa,,Wisconsin,L,brian-mattison-1,0.0,0.0,0.0,1.0
Vincent Mays,2006-11-11,9,Fresno State,,New Mexico State,W,vincent-mays-1,0.0,0.0,0.0,1.0
Terrell Maze,2006-11-11,9,San Diego State,,Nevada-Las Vegas,W,terrell-maze-1,0.0,0.0,0.0,1.0
Albert McClellan,2006-11-11,10,Marshall,@,East Carolina,L,albert-mcclellan-1,0.0,0.0,0.0,1.0
Deonto McCormick,2006-11-11,10,Duke,@,Boston College,L,deonto-mccormick-1,0.0,0.0,0.0,1.0
Brandon McDonald,2006-11-11,10,Memphis,,Central Florida,L,brandon-mcdonald-1,0.0,0.0,0.0,1.0
Ray McDonald,2006-11-11,10,Florida,,South Carolina,W,ray-mcdonald-1,0.0,0.0,0.0,1.0
T.J. McKay,2006-11-11,9,San Diego State,,Nevada-Las Vegas,W,tj-mckay-1,0.0,0.0,0.0,1.0
Justin McKinney,2006-11-11,11,Kansas State,,Texas,W,justin-mckinney-1,0.0,0.0,0.0,1.0
Kevin McLee,2006-11-11,9,West Virginia,,Cincinnati,W,kevin-mclee-1,0.0,0.0,0.0,1.0
Phillip Merling,2006-11-11,11,Clemson,,North Carolina State,W,phillip-merling-1,0.0,0.0,0.0,1.0
Will Meyers,2006-11-11,11,Indiana,,Michigan,L,will-meyers-1,0.0,0.0,0.0,1.0
Joshua Moore,2006-11-11,11,Kansas State,,Texas,W,joshua-moore-1,0.0,0.0,0.0,1.0
Keeven Moore,2006-11-11,10,Louisiana Tech,@,Hawaii,L,keeven-moore-1,0.0,0.0,0.0,1.0
Kyle Moore,2006-11-11,9,Southern California,,Oregon,W,kyle-moore-2,0.0,0.0,0.0,1.0
Demetrice Morley,2006-11-11,10,Tennessee,@,Arkansas,L,demetrice-morley-1,0.0,0.0,0.0,1.0
Jarvis Moss,2006-11-11,10,Florida,,South Carolina,W,jarvis-moss-1,0.0,0.0,0.0,1.0
Kendall Mouton,2006-11-11,9,Louisiana-Monroe,@,Florida International,W,kendall-mouton-1,0.0,0.0,0.0,1.0
Daniel Muir,2006-11-11,10,Kent State,@,Virginia Tech,L,daniel-muir-1,0.0,0.0,0.0,1.0
Captain Munnerlyn,2006-11-11,10,South Carolina,@,Florida,L,captain-munnerlyn-1,0.0,0.0,0.0,1.0
Johnell Neal,2006-11-11,10,Central Florida,@,Memphis,W,johnell-neal-1,0.0,0.0,0.0,2.0
Reggie Nelson,2006-11-11,10,Florida,,South Carolina,W,reggie-nelson-1,0.0,0.0,0.0,1.0
Brock Newton,2006-11-11,11,Texas A&M,,Nebraska,L,brock-newton-1,0.0,0.0,0.0,1.0
Syvelle Newton,2006-11-11,10,South Carolina,@,Florida,L,syvelle-newton-1,0.0,0.0,0.0,1.0
Bradley Niles,2006-11-11,10,Nevada-Las Vegas,@,San Diego State,L,bradley-niles-1,0.0,0.0,0.0,1.0
Steve Octavien,2006-11-11,11,Nebraska,@,Texas A&M,W,steve-octavien-1,0.0,0.0,0.0,1.0
Michael Okwo,2006-11-11,10,Stanford,@,Washington,W,michael-okwo-1,0.0,0.0,0.0,4.0
Leonard Peters,2006-11-11,10,Hawaii,,Louisiana Tech,W,leonard-peters-1,0.0,0.0,0.0,1.0
Jordan Peterson,2006-11-11,11,Texas A&M,,Nebraska,L,jordan-peterson-1,0.0,0.0,0.0,4.0
Nathan Peterson,2006-11-11,10,Oklahoma State,,Baylor,W,nathan-peterson-1,0.0,0.0,0.0,1.0
Brad Phillips,2006-11-11,11,Northwestern,,Ohio State,L,brad-phillips-1,0.0,0.0,0.0,1.0
Mike Phillips,2006-11-11,10,Pittsburgh,@,Connecticut,L,mike-phillips-2,0.0,0.0,0.0,1.0
Troy Pindell,2006-11-11,10,Florida Atlantic,,Troy,L,troy-pindell-1,0.0,0.0,0.0,1.0
Marcus Pittman,2006-11-11,9,Troy,@,Florida Atlantic,W,marcus-pittman-1,0.0,0.0,0.0,1.0
Paul Pratt,2006-11-11,10,Nevada,,Utah State,W,paul-pratt-1,0.0,0.0,0.0,1.0
Glover Quin,2006-11-11,10,New Mexico,,Texas Christian,L,glover-quin-1,0.0,0.0,0.0,1.0
Brian Raines,2006-11-11,10,Rice,@,Tulsa,W,brian-raines-1,0.0,0.0,0.0,1.0
Justin Rainey,2006-11-11,10,Middle Tennessee State,@,Arkansas State,W,justin-rainey-1,0.0,0.0,0.0,1.0
Derrick Richardson,2006-11-11,10,New Mexico State,@,Fresno State,L,derrick-richardson-1,0.0,0.0,0.0,1.0
Jay Richardson,2006-11-11,11,Ohio State,@,Northwestern,W,jay-richardson-1,0.0,0.0,0.0,1.0
Marcus Richardson,2006-11-11,9,Troy,@,Florida Atlantic,W,marcus-richardson-1,0.0,0.0,0.0,1.0
Spencer Ridenhour,2006-11-11,11,Penn State,,Temple,W,spencer-ridenhour-1,0.0,0.0,0.0,1.0
Roy Roberts,2006-11-11,10,Tulsa,,Rice,L,roy-roberts-1,0.0,0.0,0.0,1.0
Aaron Ross,2006-11-11,11,Texas,@,Kansas State,L,aaron-ross-1,0.0,0.0,0.0,1.0
Ryan Roussel,2006-11-11,9,Louisiana-Monroe,@,Florida International,W,ryan-roussel-1,0.0,0.0,0.0,1.0
Israel Route,2006-11-11,10,Tulane,,Southern Mississippi,L,israel-route-1,0.0,0.0,0.0,2.0
