Player,Date,G,School,Loc,Opponent,WL,Tackle Solo,Tackle Assist,Tackle Tot,Tackle For Loss,Sack,unique_id
Darius Hamilton,2014-11-29,12,Rutgers,@,Maryland,W,7,1,8,0.0,0.0,darius-hamilton-1
Justin Hamilton,2014-11-29,12,Louisiana,@,Troy,W,2,0,2,0.0,0.0,justin-hamilton-2
Beau Hankins,2014-11-29,12,Georgia Tech,@,Georgia,W,1,2,3,0.0,0.0,beau-hankins-1
Jordan Hanson,2014-11-29,12,Nevada,@,Nevada-Las Vegas,W,1,3,4,1.0,0.0,jordan-hanson-1
Forisse Hardin,2014-11-29,12,Indiana,,Purdue,W,4,1,5,2.0,0.0,forisse-hardin-1
Rodney Hardrick,2014-11-29,12,Oregon,@,Oregon State,W,2,1,3,0.0,0.0,rodney-hardrick-1
Eilar Hardy,2014-11-29,12,Notre Dame,@,Southern California,L,5,3,8,0.0,0.0,eilar-hardy-1
Mitchell Harger,2014-11-29,11,Iowa State,,West Virginia,L,1,0,1,0.0,0.0,mitchell-harger-1
Vernon Hargreaves III,2014-11-29,12,Florida,@,Florida State,L,3,0,3,0.0,0.0,vernon-hargreaves-iii-1
Jarrod Harper,2014-11-29,12,West Virginia,@,Iowa State,W,1,1,2,0.0,0.0,jarrod-harper-1
Brad Harrah,2014-11-29,11,Cincinnati,@,Temple,W,2,0,2,0.0,0.0,brad-harrah-1
Anthony Harrell,2014-11-29,12,Georgia Tech,@,Georgia,W,2,2,4,0.0,0.0,anthony-harrell-1
Charles Harris,2014-11-29,12,Memphis,,Connecticut,W,4,1,5,0.5,0.0,charles-harris-2
Darien Harris,2014-11-29,12,Michigan State,@,Penn State,W,2,1,3,0.0,0.0,darien-harris-1
Devyn Harris,2014-11-29,12,Wyoming,@,New Mexico,L,3,0,3,0.0,0.0,devyn-harris-1
Dondrell Harris,2014-11-29,12,Troy,,Louisiana,L,2,1,3,1.0,0.0,dondrell-harris-1
Marcell Harris,2014-11-29,12,Florida,@,Florida State,L,1,0,1,0.0,0.0,marcell-harris-1
Matthew Harris,2014-11-29,12,Northwestern,,Illinois,L,2,1,3,1.0,0.0,matthew-harris-1
Trent Harris,2014-11-29,12,Miami (FL),,Pittsburgh,L,0,1,1,0.0,0.0,trent-harris-1
Ishmael Harrison,2014-11-29,12,Texas-El Paso,,Middle Tennessee State,W,1,1,2,0.0,0.0,ishmael-harrison-1
Jamaris Hart,2014-11-29,12,Arkansas State,,New Mexico State,W,2,0,2,0.0,0.0,jamaris-hart-1
Terrell Hartsfield,2014-11-29,11,Cincinnati,@,Temple,W,2,1,3,0.5,0.0,terrell-hartsfield-1
Tajh Hasson,2014-11-29,13,Nevada-Las Vegas,,Nevada,L,3,1,4,0.0,0.0,tajh-hasson-1
Jason Hatcher,2014-11-29,12,Kentucky,@,Louisville,L,1,1,2,0.0,0.0,jason-hatcher-1
Dominique Hatfield,2014-11-29,12,Utah,@,Colorado,W,4,0,4,1.0,0.0,dominique-hatfield-1
Siale Hautau,2014-11-29,12,Oregon State,,Oregon,L,0,4,4,0.5,0.0,siale-hautau-1
Armond Hawkins,2014-11-29,12,Idaho,@,Appalachian State,L,4,1,5,0.0,0.0,armond-hawkins-1
Chris Hawkins,2014-11-29,12,Southern California,,Notre Dame,W,2,0,2,0.0,0.0,chris-hawkins-4
Bryant Hayes,2014-11-29,13,Utah State,@,Boise State,L,1,0,1,0.0,0.0,bryant-hayes-1
Jesse Hayes,2014-11-29,12,Wisconsin,,Minnesota,W,0,1,1,0.0,0.0,jesse-hayes-1
Will Hayes,2014-11-29,11,Temple,,Cincinnati,L,2,0,2,0.0,0.0,will-hayes-1
Marquis Haynes,2014-11-29,12,Mississippi,,Mississippi State,W,3,2,5,1.0,1.0,marquis-haynes-1
Joel Heath,2014-11-29,12,Michigan State,@,Penn State,W,1,1,2,0.0,0.0,joel-heath-1
Austin Heder,2014-11-29,12,Brigham Young,@,California,W,2,5,7,0.0,0.0,austin-heder-1
Ben Heeney,2014-11-29,12,Kansas,@,Kansas State,L,5,1,6,1.0,0.0,ben-heeney-1
Shawn Heffern,2014-11-29,12,Indiana,,Purdue,W,1,0,1,0.0,0.0,shawn-heffern-1
Matt Hegarty,2014-11-29,12,Notre Dame,@,Southern California,L,1,0,1,0.0,0.0,matt-hegarty-1
Jordan Heiderman,2014-11-29,12,Indiana,,Purdue,W,0,1,1,0.0,0.0,jordan-heiderman-1
Brock Hekking,2014-11-29,12,Nevada,@,Nevada-Las Vegas,W,2,3,5,0.0,0.0,brock-hekking-1
Grant Helm,2014-11-29,12,Florida Atlantic,,Old Dominion,L,1,0,1,0.0,0.0,grant-helm-1
David Helton,2014-11-29,12,Duke,,Wake Forest,W,3,3,6,1.5,0.5,david-helton-1
Greg Henderson,2014-11-29,12,Colorado,,Utah,L,3,0,3,0.0,0.0,greg-henderson-2
Khalid Henderson,2014-11-29,12,Kentucky,@,Louisville,L,1,0,1,0.0,0.0,khalid-henderson-1
Trayvon Henderson,2014-11-29,13,Hawaii,@,Fresno State,L,6,0,6,0.0,0.0,trayvon-henderson-1
Trey Hendrickson,2014-11-29,12,Florida Atlantic,,Old Dominion,L,2,1,3,0.0,0.0,trey-hendrickson-1
Cody Henessee,2014-11-29,12,Rice,@,Louisiana Tech,L,1,0,1,0.0,0.0,cody-henessee-1
Tom Hennessey,2014-11-29,12,Idaho,@,Appalachian State,L,1,2,3,0.0,0.0,tom-hennessey-1
Christian Henry,2014-11-29,12,Middle Tennessee State,@,Texas-El Paso,L,1,3,4,0.0,0.0,christian-henry-1
Dravon Henry,2014-11-29,12,West Virginia,@,Iowa State,W,2,2,4,0.0,0.0,dravon-henry-1
Willie Henry,2014-11-29,12,Michigan,@,Ohio State,L,1,0,1,0.0,0.0,willie-henry-1
Jimmy Herman,2014-11-29,12,Purdue,@,Indiana,L,5,3,8,0.0,0.0,jimmy-herman-1
Amarlo Herrera,2014-11-29,12,Georgia,,Georgia Tech,L,6,13,19,0.0,0.0,amarlo-herrera-1
Darreon Herring,2014-11-29,12,Vanderbilt,,Tennessee,L,3,0,3,0.0,0.0,darreon-herring-1
Warren Herring,2014-11-29,12,Wisconsin,,Minnesota,W,0,2,2,0.0,0.0,warren-herring-1
Dalton Herrington,2014-11-29,12,New Mexico State,@,Arkansas State,L,4,1,5,1.0,0.0,dalton-herrington-1
Calvin Heurtelou,2014-11-29,12,Miami (FL),,Pittsburgh,L,1,5,6,0.0,0.0,calvin-heurtelou-1
Christian Heyward,2014-11-29,12,San Diego State,,San Jose State,W,3,0,3,0.0,0.0,christian-heyward-2
Darian Hicks,2014-11-29,12,Michigan State,@,Penn State,W,0,1,1,0.0,0.0,darian-hicks-1
Mylan Hicks,2014-11-29,12,Michigan State,@,Penn State,W,1,0,1,0.0,0.0,mylan-hicks-1
B.J. Hill,2014-11-29,12,North Carolina State,@,North Carolina,W,1,2,3,1.0,0.0,bj-hill-3
Delano Hill,2014-11-29,12,Michigan,@,Ohio State,L,3,2,5,0.0,0.0,delano-hill-1
Lewis Hill,2014-11-29,12,New Mexico State,@,Arkansas State,L,4,0,4,0.0,0.0,lewis-hill-1
Malcolm Hill,2014-11-29,12,Rice,@,Louisiana Tech,L,2,0,2,0.0,0.0,malcolm-hill-1
Troy Hill,2014-11-29,12,Oregon,@,Oregon State,W,4,0,4,0.0,0.0,troy-hill-2
Darius Hillary,2014-11-29,12,Wisconsin,,Minnesota,W,1,2,3,0.0,0.0,darius-hillary-1
Mike Hilton,2014-11-29,12,Mississippi,,Mississippi State,W,6,0,6,0.0,0.0,mike-hilton-1
Deshane Hines,2014-11-29,13,Utah State,@,Boise State,L,0,2,2,0.0,0.0,deshane-hines-1
Toloa'I Ho Ching,2014-11-29,12,Brigham Young,@,California,W,1,0,1,0.0,0.0,toloai-ho-ching-1
Nate Hoff,2014-11-29,12,Indiana,,Purdue,W,1,0,1,0.0,0.0,nate-hoff-1
Bakari Hollier,2014-11-29,12,Memphis,,Connecticut,W,5,0,5,0.0,0.0,bakari-hollier-1
Gerod Holliman,2014-11-29,12,Louisville,,Kentucky,W,4,1,5,1.0,1.0,gerod-holliman-1
Mack Hollins,2014-11-29,12,North Carolina,,North Carolina State,L,3,0,3,0.0,0.0,mack-hollins-1
T.J. Holloman,2014-11-29,12,South Carolina,@,Clemson,L,3,4,7,1.0,0.0,tj-holloman-1
Delonte Hollowell,2014-11-29,12,Michigan,@,Ohio State,L,0,1,1,0.0,0.0,delonte-hollowell-1
Chris Holmes,2014-11-29,12,Duke,,Wake Forest,W,1,0,1,1.0,0.0,chris-holmes-2
Christian Holmes,2014-11-29,12,Mississippi State,@,Mississippi,L,0,3,3,0.0,0.0,christian-holmes-1
Tyler Holmes,2014-11-29,12,Kansas,@,Kansas State,L,1,0,1,0.0,0.0,tyler-holmes-2
Joshua Holsey,2014-11-29,12,Auburn,@,Alabama,L,1,0,1,0.0,0.0,joshua-holsey-1
Carnell Hopson,2014-11-29,12,Georgia State,,Texas State,L,2,1,3,0.0,0.0,carnell-hopson-1
Mike Horsey,2014-11-29,13,Nevada-Las Vegas,,Nevada,L,4,3,7,0.0,0.0,mike-horsey-1
Terenn Houk,2014-11-29,12,Brigham Young,@,California,W,1,0,1,0.0,0.0,terenn-houk-1
Sione Houma,2014-11-29,12,Michigan,@,Ohio State,L,0,1,1,0.0,0.0,sione-houma-1
Chase Hounshell,2014-11-29,12,Notre Dame,@,Southern California,L,1,1,2,0.0,0.0,chase-hounshell-1
A.J. Howard,2014-11-29,12,Appalachian State,,Idaho,W,1,0,1,0.0,0.0,aj-howard-1
Derek Howard,2014-11-29,12,Memphis,,Connecticut,W,3,0,3,0.0,0.0,derek-howard-1
Jamarcus Howard,2014-11-29,12,Middle Tennessee State,@,Texas-El Paso,L,1,0,1,0.0,0.0,jamarcus-howard-1
O.J. Howard,2014-11-29,12,Alabama,,Auburn,W,2,0,2,0.0,0.0,oj-howard-1
Ra'Zahn Howard,2014-11-29,12,Purdue,@,Indiana,L,1,0,1,0.0,0.0,razahn-howard-1
Tracy Howard,2014-11-29,12,Miami (FL),,Pittsburgh,L,0,1,1,0.0,0.0,tracy-howard-1
Xavien Howard,2014-11-29,11,Baylor,N,Texas Tech,W,4,0,4,0.0,0.0,xavien-howard-1
Gerald Howse,2014-11-29,12,Georgia State,,Texas State,L,0,1,1,0.0,0.0,gerald-howse-1
Alan Howze,2014-11-29,12,Southern Mississippi,,Alabama-Birmingham,L,1,0,1,0.0,0.0,alan-howze-1
Elliot Hoyte,2014-11-29,12,Boise State,,Utah State,W,0,2,2,0.5,0.5,elliot-hoyte-1
Parrish Huddlestone,2014-11-29,12,Alabama-Birmingham,@,Southern Mississippi,W,1,0,1,1.0,1.0,parrish-huddlestone-1
Andrew Hudson,2014-11-29,13,Washington,@,Washington State,W,3,2,5,1.5,1.5,andrew-hudson-2
Austin Hudson,2014-11-29,12,Wisconsin,,Minnesota,W,0,1,1,0.0,0.0,austin-hudson-2
Evan Hudson,2014-11-29,13,Washington,@,Washington State,W,2,1,3,0.5,0.5,evan-hudson-1
David Huey,2014-11-29,12,Georgia State,,Texas State,L,1,1,2,0.0,0.0,david-huey-1
Shaquille Huff,2014-11-29,12,Middle Tennessee State,@,Texas-El Paso,L,2,2,4,2.0,0.0,shaquille-huff-1
Brandon Hughes,2014-11-29,12,Fresno State,,Hawaii,W,1,1,2,0.0,0.0,brandon-hughes-4
Jay Hughes,2014-11-29,12,Mississippi State,@,Mississippi,L,3,0,3,0.0,0.0,jay-hughes-2
Mike Hughes,2014-11-29,13,Nevada-Las Vegas,,Nevada,L,1,1,2,0.0,0.0,mike-hughes-3
Travis Hughes,2014-11-29,12,North Carolina,,North Carolina State,L,0,4,4,0.5,0.0,travis-hughes-1
Farrington Huguenin,2014-11-29,12,Kentucky,@,Louisville,L,2,0,2,0.0,0.0,farrington-huguenin-1
Mike Hull,2014-11-29,12,Penn State,,Michigan State,L,7,6,13,1.5,0.0,mike-hull-3
Todd Hunt,2014-11-29,12,Fresno State,,Hawaii,W,3,0,3,2.0,1.0,todd-hunt-1
Michael Hunter,2014-11-29,12,Indiana,,Purdue,W,2,0,2,0.0,0.0,michael-hunter-1
Money Hunter,2014-11-29,12,Arkansas State,,New Mexico State,W,10,1,11,1.0,1.0,money-hunter-1
Tre Hunter,2014-11-29,12,Louisiana-Monroe,@,Georgia Southern,L,0,1,1,0.0,0.0,tre-hunter-1
Tyler Hunter,2014-11-29,12,Florida State,,Florida,W,3,1,4,0.0,0.0,tyler-hunter-1
Sese Ianu,2014-11-29,12,Utah,@,Colorado,W,1,0,1,0.0,0.0,sese-ianu-1
Derek Ibekwe,2014-11-29,12,New Mexico State,@,Arkansas State,L,6,2,8,0.0,0.0,derek-ibekwe-1
Martin Ifedi,2014-11-29,12,Memphis,,Connecticut,W,2,0,2,2.0,0.0,martin-ifedi-1
Jeremy Ioane,2014-11-29,12,Boise State,,Utah State,W,1,0,1,0.0,0.0,jeremy-ioane-1
Matt Ioannidis,2014-11-29,11,Temple,,Cincinnati,L,4,1,5,2.0,0.0,matt-ioannidis-1
Isaiah Irving,2014-11-29,12,San Jose State,@,San Diego State,L,2,1,3,1.0,1.0,isaiah-irving-1
Joey Ivie,2014-11-29,12,Florida,@,Florida State,L,0,1,1,0.0,0.0,joey-ivie-1
Adoree Jackson,2014-11-29,12,Southern California,,Notre Dame,W,2,1,3,0.0,0.0,adoree-jackson-1
Branden Jackson,2014-11-29,12,Texas Tech,N,Baylor,L,4,4,8,1.5,1.0,branden-jackson-1
Eddie Jackson,2014-11-29,12,Alabama,,Auburn,W,3,2,5,0.0,0.0,eddie-jackson-6
Edwin Jackson,2014-11-29,12,Georgia Southern,,Louisiana-Monroe,W,3,2,5,0.0,0.0,edwin-jackson-1
Frankie Jackson,2014-11-29,12,Arkansas State,,New Mexico State,W,2,1,3,0.0,0.0,frankie-jackson-1
Harvey Jackson,2014-11-29,12,Brigham Young,@,California,W,6,4,10,0.5,0.0,harvey-jackson-1
Joe Jackson,2014-11-29,12,North Carolina,,North Carolina State,L,0,1,1,0.0,0.0,joe-jackson-1
Lorenzo Jackson,2014-11-29,12,Louisiana-Monroe,@,Georgia Southern,L,4,2,6,1.0,0.0,lorenzo-jackson-1
Zachary Jackson,2014-11-29,12,Mississippi State,@,Mississippi,L,1,1,2,0.0,0.0,zachary-jackson-1
Dartez Jacobs,2014-11-29,12,Georgia State,,Texas State,L,2,0,2,0.0,0.0,dartez-jacobs-1
Davon Jacobs,2014-11-29,12,Rutgers,@,Maryland,W,2,1,3,0.0,0.0,davon-jacobs-1
Josh Jahlas,2014-11-29,11,Iowa State,,West Virginia,L,0,2,2,0.0,0.0,josh-jahlas-1
Tank Jakes,2014-11-29,12,Memphis,,Connecticut,W,7,2,9,0.5,0.0,tank-jakes-1
Mustafa Jalil,2014-11-29,12,California,,Brigham Young,L,2,6,8,0.0,0.0,mustafa-jalil-1
Adrian James,2014-11-29,12,Texas-El Paso,,Middle Tennessee State,W,3,0,3,1.0,0.0,adrian-james-1
Jaswha James,2014-11-29,12,Oregon State,,Oregon,L,0,1,1,0.0,0.0,jaswha-james-1
Ryan Janvion,2014-11-29,12,Wake Forest,@,Duke,L,3,8,11,0.0,0.0,ryan-janvion-1
Grady Jarrett,2014-11-29,12,Clemson,,South Carolina,W,1,0,1,0.0,0.0,grady-jarrett-1
Jimmy Jean,2014-11-29,12,Alabama-Birmingham,@,Southern Mississippi,W,7,2,9,0.0,0.0,jimmy-jean-2
Peniel Jean,2014-11-29,12,Wisconsin,,Minnesota,W,3,5,8,0.0,0.0,peniel-jean-1
A.J. Jefferson,2014-11-29,12,Mississippi State,@,Mississippi,L,1,0,1,0.0,0.0,aj-jefferson-2
Jalen Jefferson,2014-11-29,12,California,,Brigham Young,L,2,4,6,1.0,1.0,jalen-jefferson-1
Jordan Jenkins,2014-11-29,12,Georgia,,Georgia Tech,L,1,4,5,0.0,0.0,jordan-jenkins-2
Malik Jenkins,2014-11-29,12,Texas Tech,N,Baylor,L,2,0,2,0.0,0.0,malik-jenkins-1
Ryan Jenkins,2014-11-29,12,Tennessee,@,Vanderbilt,W,1,0,1,0.0,0.0,ryan-jenkins-1
Kimble Jensen,2014-11-29,13,Nevada-Las Vegas,,Nevada,L,1,0,1,0.0,0.0,kimble-jensen-1
Sean Jeppesen,2014-11-29,12,Georgia State,,Texas State,L,2,2,4,0.0,0.0,sean-jeppesen-1
Troy Jeter,2014-11-29,12,Southern Mississippi,,Alabama-Birmingham,L,0,1,1,0.0,0.0,troy-jeter-1
Jerrid Jeter-Gilmon,2014-11-29,12,Texas State,@,Georgia State,W,4,2,6,0.0,0.0,jerrid-jeter-gilmon-1
Jens Jeters,2014-11-29,12,Texas-San Antonio,,North Texas,W,5,2,7,0.0,0.0,jens-jeters-1
Alex Johnson,2014-11-29,12,Louisiana-Monroe,@,Georgia Southern,L,1,0,1,0.0,0.0,alex-johnson-3
Andrew Johnson,2014-11-29,12,Louisville,,Kentucky,W,1,0,1,0.0,0.0,andrew-johnson-4
C.J. Johnson,2014-11-29,12,Mississippi,,Mississippi State,W,4,2,6,1.5,1.0,cj-johnson-3
Chandler Johnson,2014-11-29,12,Utah,@,Colorado,W,1,0,1,0.0,0.0,chandler-johnson-1
Cory Johnson,2014-11-29,12,Kentucky,@,Louisville,L,0,1,1,0.0,0.0,cory-johnson-2
D.J Johnson,2014-11-29,12,Troy,,Louisiana,L,0,1,1,0.0,0.0,dj-johnson-7
Dakorey Johnson,2014-11-29,11,Kansas State,,Kansas,W,1,1,2,0.0,0.0,dakorey-johnson-2
David Johnson,2014-11-29,12,South Carolina,@,Clemson,L,1,3,4,0.0,0.0,david-johnson-10
Dezmond Johnson,2014-11-29,12,Duke,,Wake Forest,W,1,0,1,0.0,0.0,dezmond-johnson-1
Emmanuel Johnson,2014-11-29,12,Southern Mississippi,,Alabama-Birmingham,L,7,5,12,1.0,0.0,emmanuel-johnson-1
Garrett Johnson,2014-11-29,12,Kentucky,@,Louisville,L,1,0,1,0.0,0.0,garrett-johnson-3
Gerrand Johnson,2014-11-29,12,Louisiana-Monroe,@,Georgia Southern,L,2,9,11,0.5,0.5,gerrand-johnson-1
Isaiah Johnson,2014-11-29,12,Kansas,@,Kansas State,L,5,1,6,0.0,0.0,isaiah-johnson-3
Isaiah Johnson,2014-11-29,12,Georgia Tech,@,Georgia,W,6,4,10,2.0,0.0,isaiah-johnson-1
Isaiah Johnson,2014-11-29,12,Syracuse,@,Boston College,L,1,0,1,1.0,0.0,isaiah-johnson-2
Jabari Johnson,2014-11-29,12,Kentucky,@,Louisville,L,1,0,1,1.0,0.0,jabari-johnson-2
Jabral Johnson,2014-11-29,12,Oregon State,,Oregon,L,3,2,5,1.5,0.0,jabral-johnson-1
Jadar Johnson,2014-11-29,12,Clemson,,South Carolina,W,1,0,1,0.0,0.0,jadar-johnson-1
Jakob Johnson,2014-11-29,12,Tennessee,@,Vanderbilt,W,1,2,3,0.0,0.0,jakob-johnson-1
Jamal Johnson,2014-11-29,12,Georgia Southern,,Louisiana-Monroe,W,1,3,4,1.0,1.0,jamal-johnson-1
Javarie Johnson,2014-11-29,12,New Mexico,,Wyoming,W,1,2,3,0.5,0.0,javarie-johnson-1
Jeremiah Johnson,2014-11-29,12,Maryland,,Rutgers,L,6,2,8,1.0,0.0,jeremiah-johnson-2
Jonathan Johnson,2014-11-29,12,California,,Brigham Young,L,1,2,3,0.0,0.0,jonathan-johnson-3
Kawe Johnson,2014-11-29,12,New Mexico State,@,Arkansas State,L,1,0,1,0.0,0.0,kawe-johnson-1
Kendall Johnson,2014-11-29,12,Nevada,@,Nevada-Las Vegas,W,2,0,2,0.0,0.0,kendall-johnson-1
Kevin Johnson,2014-11-29,12,Wake Forest,@,Duke,L,1,0,1,0.0,0.0,kevin-johnson-7
Michael Johnson,2014-11-29,12,Louisiana-Monroe,@,Georgia Southern,L,3,8,11,0.5,0.5,michael-johnson-11
Najee Johnson,2014-11-29,13,Nevada-Las Vegas,,Nevada,L,0,1,1,0.0,0.0,najee-johnson-1
Stephan Johnson,2014-11-29,12,Texas State,@,Georgia State,W,1,0,1,0.0,0.0,stephan-johnson-1
Tedarian Johnson,2014-11-29,12,Kansas,@,Kansas State,L,3,0,3,0.0,0.0,tedarian-johnson-1
Tillman Johnson,2014-11-29,12,North Texas,@,Texas-San Antonio,L,1,1,2,0.0,0.0,tillman-johnson-1
Toby Johnson,2014-11-29,12,Georgia,,Georgia Tech,L,1,1,2,0.0,0.0,toby-johnson-1
Tony Johnson,2014-11-29,12,Louisiana Tech,,Rice,W,3,1,4,0.5,0.5,tony-johnson-7
Trae Johnson,2014-11-29,12,Louisiana,@,Troy,W,2,1,3,0.0,0.0,trae-johnson-2
Adaryan Jones,2014-11-29,12,New Mexico State,@,Arkansas State,L,6,0,6,0.0,0.0,adaryan-jones-1
Alvin Jones,2014-11-29,12,Texas-El Paso,,Middle Tennessee State,W,2,0,2,0.0,0.0,alvin-jones-2
Andre Jones,2014-11-29,11,Cincinnati,@,Temple,W,0,1,1,0.0,0.0,andre-jones-3
Chris Jones,2014-11-29,12,Mississippi State,@,Mississippi,L,2,0,2,0.0,0.0,chris-jones-8
Christion Jones,2014-11-29,12,Alabama,,Auburn,W,1,0,1,0.0,0.0,christion-jones-1
Cyrus Jones,2014-11-29,12,Alabama,,Auburn,W,6,2,8,0.0,0.0,cyrus-jones-1
Dalen Jones,2014-11-29,12,Fresno State,,Hawaii,W,1,10,11,0.0,0.0,dalen-jones-1
Dante Jones,2014-11-29,12,Appalachian State,,Idaho,W,0,3,3,0.0,0.0,dante-jones-3
Darius Jones,2014-11-29,12,Georgia Southern,,Louisiana-Monroe,W,6,0,6,0.0,0.0,darius-jones-4
Hakim Jones,2014-11-29,12,North Carolina State,@,North Carolina,W,1,2,3,0.0,0.0,hakim-jones-1
Jahmal Jones,2014-11-29,12,Middle Tennessee State,@,Texas-El Paso,L,0,2,2,0.0,0.0,jahmal-jones-1
James Jones,2014-11-29,12,North Texas,@,Texas-San Antonio,L,3,2,5,0.0,0.0,james-jones-12
Jonathan Jones,2014-11-29,12,Auburn,@,Alabama,L,5,0,5,1.0,0.0,jonathan-jones-3
Josh Jones,2014-11-29,12,North Carolina State,@,North Carolina,W,4,0,4,0.0,0.0,josh-jones-3
Kellen Jones,2014-11-29,12,Clemson,,South Carolina,W,3,0,3,0.0,0.0,kellen-jones-1
Lenny Jones,2014-11-29,12,Nevada,@,Nevada-Las Vegas,W,2,3,5,0.0,0.0,lenny-jones-1
Melvin Jones,2014-11-29,12,Memphis,,Connecticut,W,0,1,1,0.0,0.0,melvin-jones-1
Nazair Jones,2014-11-29,12,North Carolina,,North Carolina State,L,3,1,4,0.0,0.0,nazair-jones-1
P.J. Jones,2014-11-29,12,Mississippi State,@,Mississippi,L,1,2,3,0.0,0.0,pj-jones-1
Shaq Jones,2014-11-29,12,Alabama-Birmingham,@,Southern Mississippi,W,6,0,6,3.0,2.0,shaq-jones-1
Sidney Jones,2014-11-29,13,Washington,@,Washington State,W,1,0,1,1.0,0.0,sidney-jones-1
Taiwan Jones,2014-11-29,12,Michigan State,@,Penn State,W,1,1,2,0.0,0.0,taiwan-jones-1
Tevin Jones,2014-11-29,12,Georgia State,,Texas State,L,1,0,1,0.0,0.0,tevin-jones-2
Tony Jones,2014-11-29,12,Northwestern,,Illinois,L,1,0,1,0.0,0.0,tony-jones-1
Tyler Jones,2014-11-29,12,North Carolina State,@,North Carolina,W,1,0,1,0.0,0.0,tyler-jones-5
A.J. Jordan,2014-11-29,12,Wisconsin,,Minnesota,W,0,2,2,0.0,0.0,aj-jordan-1
Jayshawn Jordan,2014-11-29,12,Idaho,@,Appalachian State,L,1,1,2,0.0,0.0,jayshawn-jordan-1
Jerell Jordan,2014-11-29,11,Cincinnati,@,Temple,W,1,1,2,0.0,0.0,jerell-jordan-1
Junior Joseph,2014-11-29,11,Connecticut,@,Memphis,L,4,0,4,0.0,0.0,junior-joseph-1
Karl Joseph,2014-11-29,12,West Virginia,@,Iowa State,W,4,4,8,0.0,0.0,karl-joseph-1
Anthony Joyner,2014-11-29,12,New Mexico State,@,Arkansas State,L,1,0,1,0.0,0.0,anthony-joyner-1
Mitchell Juergens,2014-11-29,12,Brigham Young,@,California,W,1,0,1,0.0,0.0,mitchell-juergens-1
Ufomba Kamalu,2014-11-29,12,Miami (FL),,Pittsburgh,L,0,1,1,0.0,0.0,ufomba-kamalu-1
Tim Kamana,2014-11-29,12,Wyoming,@,New Mexico,L,2,0,2,0.0,0.0,tim-kamana-1
Elvis Kamana-Matagi,2014-11-29,13,Utah State,@,Boise State,L,1,0,1,0.0,0.0,elvis-kamana-matagi-1
George Katrib,2014-11-29,12,Southern California,,Notre Dame,W,0,2,2,0.0,0.0,george-katrib-1
Bronson Kaufusi,2014-11-29,12,Brigham Young,@,California,W,1,0,1,0.0,0.0,bronson-kaufusi-1
Teu Kautai,2014-11-29,12,Brigham Young,@,California,W,1,2,3,0.0,0.0,teu-kautai-1
Kevin Kavalec,2014-11-29,12,Boston College,,Syracuse,W,2,0,2,2.0,2.0,kevin-kavalec-1
Damontae Kazee,2014-11-29,12,San Diego State,,San Jose State,W,3,1,4,0.0,0.0,damontae-kazee-1
Jake Kearney,2014-11-29,12,California,,Brigham Young,L,0,1,1,0.0,0.0,jake-kearney-1
Jayron Kearse,2014-11-29,12,Clemson,,South Carolina,W,1,1,2,0.0,0.0,jayron-kearse-1
Eric Keena,2014-11-29,12,North Texas,@,Texas-San Antonio,L,1,0,1,0.0,0.0,eric-keena-1
Alex Keith,2014-11-29,12,Minnesota,@,Wisconsin,L,1,0,1,0.0,0.0,alex-keith-1
Luke Kellum,2014-11-29,12,Wyoming,@,New Mexico,L,2,1,3,0.0,0.0,luke-kellum-1
Darius Kelly,2014-11-29,12,Syracuse,@,Boston College,L,4,3,7,0.0,0.0,darius-kelly-1
Todd Kelly,2014-11-29,12,Tennessee,@,Vanderbilt,W,1,0,1,0.0,0.0,todd-kelly-1
Trevor Kelly,2014-11-29,12,California,,Brigham Young,L,0,3,3,0.0,0.0,trevor-kelly-1
Keith Kelsey,2014-11-29,12,Louisville,,Kentucky,W,6,4,10,1.0,1.0,keith-kelsey-1
Josh Keyes,2014-11-29,12,Boston College,,Syracuse,W,1,0,1,1.0,0.0,josh-keyes-1
Kenny Keys,2014-11-29,13,Nevada-Las Vegas,,Nevada,L,2,3,5,1.0,0.0,kenny-keys-1
Hau'oli Kikaha,2014-11-29,13,Washington,@,Washington State,W,2,2,4,0.5,0.5,hauoli-kikaha-2
Darius Kilgo,2014-11-29,12,Maryland,,Rutgers,L,2,0,2,0.0,0.0,darius-kilgo-1
Tim Kimbrough,2014-11-29,12,Georgia,,Georgia Tech,L,2,1,3,0.0,0.0,tim-kimbrough-1
Akeem King,2014-11-29,12,San Jose State,@,San Diego State,L,0,2,2,0.0,0.0,akeem-king-1
Brandon King,2014-11-29,12,Auburn,@,Alabama,L,1,0,1,0.0,0.0,brandon-king-6
Brian King,2014-11-29,12,Texas-San Antonio,,North Texas,W,5,0,5,0.0,0.0,brian-king-3
Kevin King,2014-11-29,13,Washington,@,Washington State,W,3,1,4,0.0,0.0,kevin-king-5
Macgarrett Kings Jr.,2014-11-29,12,Michigan State,@,Penn State,W,0,1,1,0.0,0.0,macgarrett-kings-jr-1
Raphael Kirby,2014-11-29,12,Miami (FL),,Pittsburgh,L,2,4,6,0.0,0.0,raphael-kirby-1
Andrae Kirk,2014-11-29,12,Florida Atlantic,,Old Dominion,L,3,9,12,0.0,0.0,andrae-kirk-1
Josh Kirkland,2014-11-29,12,Syracuse,@,Boston College,L,1,0,1,1.0,0.0,josh-kirkland-1
