Player,Date,G,School,Loc,Opponent,WL,Rec,Rec Yards,Rec Avg,Rec TD,unique_id
Rudy Carpenter,2005-11-25,11,Arizona State,,Arizona,W,1,-6,-6.0,0,rudy-carpenter-1
Jason Carter,2005-11-25,11,Texas A&M,,Texas,L,2,60,30.0,1,jason-carter-2
Hugh Charles,2005-11-25,11,Colorado,,Nebraska,L,1,8,8.0,0,hugh-charles-1
Quan Cosby,2005-11-25,11,Texas,@,Texas A&M,W,3,34,11.3,0,quan-cosby-1
Owen Daniels,2005-11-25,12,Wisconsin,@,Hawaii,W,1,8,8.0,0,owen-daniels-1
Craig Davis,2005-11-25,11,Louisiana State,,Arkansas,W,2,16,8.0,0,craig-davis-1
B.J. Dennard,2005-11-25,11,Arizona,@,Arizona State,L,3,35,11.7,0,bj-dennard-1
Ross Dickerson,2005-11-25,11,Hawaii,,Wisconsin,L,5,50,10.0,0,ross-dickerson-1
Early Doucet,2005-11-25,11,Louisiana State,,Arkansas,W,1,5,5.0,0,early-doucet-1
David Farmer,2005-11-25,11,Hawaii,,Wisconsin,L,1,2,2.0,0,david-farmer-1
Skyler Green,2005-11-25,11,Louisiana State,,Arkansas,W,3,45,15.0,0,skyler-green-1
Ryan Grice-Mullen,2005-11-25,11,Hawaii,,Wisconsin,L,11,139,12.6,0,ryan-grice-mullen-1
Derek Hagan,2005-11-25,11,Arizona State,,Arizona,W,4,47,11.8,0,derek-hagan-1
Ahmard Hall,2005-11-25,11,Texas,@,Texas A&M,W,2,39,19.5,1,ahmard-hall-1
Frantz Hardy,2005-11-25,11,Nebraska,@,Colorado,W,1,35,35.0,0,frantz-hardy-1
Jacob Hester,2005-11-25,11,Louisiana State,,Arkansas,W,2,9,4.5,0,jacob-hester-1
Jared Hicks,2005-11-25,11,Arkansas,@,Louisiana State,L,1,2,2.0,0,jared-hicks-1
Peyton Hillis,2005-11-25,11,Arkansas,@,Louisiana State,L,3,58,19.3,0,peyton-hillis-1
Nate Ilaoa,2005-11-25,11,Hawaii,,Wisconsin,L,2,23,11.5,0,nate-ilaoa-1
Anthony Johnson,2005-11-25,11,Arizona,@,Arizona State,L,3,23,7.7,0,anthony-johnson-1
Evan Judge,2005-11-25,11,Colorado,,Nebraska,L,3,34,11.3,0,evan-judge-1
Joe Klopfenstein,2005-11-25,11,Colorado,,Nebraska,L,3,26,8.7,0,joe-klopfenstein-1
Brandon Leone,2005-11-25,11,Texas A&M,,Texas,L,1,6,6.0,0,brandon-leone-1
Jamaal Lewis,2005-11-25,11,Arizona State,,Arizona,W,1,15,15.0,0,jamaal-lewis-1
Brandon Lopez,2005-11-25,11,Arizona,@,Arizona State,L,1,8,8.0,0,brandon-lopez-1
Darren McFadden,2005-11-25,11,Arkansas,@,Louisiana State,L,2,14,7.0,0,darren-mcfadden-1
Matt Miller,2005-11-25,11,Arizona State,,Arizona,W,2,36,18.0,0,matt-miller-2
Zach Miller,2005-11-25,11,Arizona State,,Arizona,W,2,61,30.5,0,zach-miller-1
Deqawn Mobley,2005-11-25,11,Texas A&M,,Texas,L,3,30,10.0,0,deqawn-mobley-1
Chad Mock,2005-11-25,11,Hawaii,,Wisconsin,L,5,69,13.8,0,chad-mock-1
Marcus Monk,2005-11-25,11,Arkansas,@,Louisiana State,L,3,79,26.3,0,marcus-monk-1
Grant Mulkey,2005-11-25,11,Nebraska,@,Colorado,W,3,49,16.3,0,grant-mulkey-1
Moey Mutz,2005-11-25,11,Arizona State,,Arizona,W,1,8,8.0,0,moey-mutz-1
Terrence Nunn,2005-11-25,11,Nebraska,@,Colorado,W,4,27,6.8,0,terrence-nunn-1
Jonathan Orr,2005-11-25,12,Wisconsin,@,Hawaii,W,3,60,20.0,2,jonathan-orr-1
Todd Peterson,2005-11-25,11,Nebraska,@,Colorado,W,3,54,18.0,0,todd-peterson-1
J. B. Phillips,2005-11-25,11,Nebraska,@,Colorado,W,3,21,7.0,0,j-b-phillips-1
Billy Pittman,2005-11-25,11,Texas,@,Texas A&M,W,1,11,11.0,0,billy-pittman-1
Terry Richardson,2005-11-25,11,Arizona State,,Arizona,W,2,38,19.0,0,terry-richardson-1
Cory Ross,2005-11-25,11,Nebraska,@,Colorado,W,9,129,14.3,1,cory-ross-1
Jordan Slye,2005-11-25,11,Hawaii,,Wisconsin,L,3,51,17.0,0,jordan-slye-1
Dusty Sprague,2005-11-25,11,Colorado,,Nebraska,L,5,37,7.4,0,dusty-sprague-1
Booker Stanley,2005-11-25,12,Wisconsin,@,Hawaii,W,2,19,9.5,0,booker-stanley-1
Syndric Steptoe,2005-11-25,11,Arizona,@,Arizona State,L,6,86,14.3,0,syndric-steptoe-1
Limas Sweed,2005-11-25,11,Texas,@,Texas A&M,W,3,32,10.7,0,limas-sweed-1
Nate Swift,2005-11-25,11,Nebraska,@,Colorado,W,4,77,19.3,1,nate-swift-1
Quinn Sypniewski,2005-11-25,11,Colorado,,Nebraska,L,1,19,19.0,0,quinn-sypniewski-1
Ramonce Taylor,2005-11-25,11,Texas,@,Texas A&M,W,1,9,9.0,0,ramonce-taylor-1
David Thomas,2005-11-25,11,Texas,@,Texas A&M,W,3,37,12.3,0,david-thomas-1
Lawrence Vickers,2005-11-25,11,Colorado,,Nebraska,L,2,5,2.5,0,lawrence-vickers-1
Justin Vincent,2005-11-25,11,Louisiana State,,Arkansas,W,1,5,5.0,0,justin-vincent-1
Cedric Washington,2005-11-25,11,Arkansas,@,Louisiana State,L,5,53,10.6,1,cedric-washington-1
Brandon White,2005-11-25,12,Wisconsin,@,Hawaii,W,2,39,19.5,0,brandon-white-1
Brandon Williams,2005-11-25,12,Wisconsin,@,Hawaii,W,2,58,29.0,0,brandon-williams-6
Patrick Williams,2005-11-25,11,Colorado,,Nebraska,L,5,30,6.0,0,patrick-williams-1
Brad Wood,2005-11-25,11,Arizona,@,Arizona State,L,2,13,6.5,0,brad-wood-1
Brandon Allen,2005-11-26,12,New Mexico State,,Utah State,L,3,35,11.7,1,brandon-allen-1
Aundrae Allison,2005-11-26,11,East Carolina,,Alabama-Birmingham,W,5,45,9.0,0,aundrae-allison-1
Ottowa Anderson,2005-11-26,11,Virginia,@,Miami (FL),L,1,42,42.0,0,ottowa-anderson-1
Matt Askew,2005-11-26,11,Idaho,@,San Jose State,L,2,15,7.5,0,matt-askew-1
Donnie Avery,2005-11-26,11,Houston,,Rice,W,3,45,15.0,0,donnie-avery-1
Ryan Babb,2005-11-26,11,Troy,,Middle Tennessee State,L,1,0,0.0,0,ryan-babb-1
Sean Bailey,2005-11-26,11,Georgia,@,Georgia Tech,W,1,21,21.0,0,sean-bailey-1
Dallas Baker,2005-11-26,11,Florida,,Florida State,W,3,38,12.7,1,dallas-baker-1
Toney Baker,2005-11-26,11,North Carolina State,,Maryland,W,1,0,0.0,0,toney-baker-1
Lance Ball,2005-11-26,11,Maryland,@,North Carolina State,L,1,6,6.0,0,lance-ball-1
Gary Banks,2005-11-26,11,Troy,,Middle Tennessee State,L,3,52,17.3,1,gary-banks-1
Josh Barnes,2005-11-26,11,Southern Mississippi,,Tulane,W,4,49,12.3,0,josh-barnes-1
Gary Barnidge,2005-11-26,10,Louisville,,Syracuse,W,2,55,27.5,0,gary-barnidge-1
Lamart Barrett,2005-11-26,11,North Carolina State,,Maryland,W,2,21,10.5,0,lamart-barrett-1
Connor Barwin,2005-11-26,11,Cincinnati,@,Rutgers,L,1,5,5.0,0,connor-barwin-1
Blade Bassler,2005-11-26,11,Houston,,Rice,W,1,7,7.0,0,blade-bassler-1
Butler Benton,2005-11-26,11,Cincinnati,@,Rutgers,L,2,12,6.0,0,butler-benton-1
Taye Biddle,2005-11-26,11,Mississippi,@,Mississippi State,L,4,66,16.5,1,taye-biddle-1
Damarius Bilbo,2005-11-26,11,Georgia Tech,,Georgia,L,3,25,8.3,0,damarius-bilbo-1
Darrell Blackman,2005-11-26,11,North Carolina State,,Maryland,W,1,12,12.0,0,darrell-blackman-1
Sherm Blaser,2005-11-26,12,Boise State,@,Louisiana Tech,W,1,10,10.0,1,sherm-blaser-1
Todd Blythe,2005-11-26,11,Iowa State,@,Kansas,L,5,86,17.2,1,todd-blythe-1
Jimmy Bohm,2005-11-26,11,Utah State,@,New Mexico State,W,1,3,3.0,0,jimmy-bohm-1
Ryan Bohm,2005-11-26,11,Utah State,@,New Mexico State,W,1,3,3.0,0,ryan-bohm-1
Shermar Bracey,2005-11-26,11,Arkansas State,@,North Texas,W,1,12,12.0,0,shermar-bracey-1
Mark Bradford,2005-11-26,11,Stanford,,Notre Dame,L,5,124,24.8,1,mark-bradford-1
Ahmad Bradshaw,2005-11-26,11,Marshall,@,Memphis,L,2,6,3.0,0,ahmad-bradshaw-1
Kendal Briles,2005-11-26,11,Houston,,Rice,W,2,17,8.5,0,kendal-briles-1
Josh Briscoe,2005-11-26,11,Tennessee,@,Kentucky,W,1,9,9.0,0,josh-briscoe-1
Blake Broadhurst,2005-11-26,11,Troy,,Middle Tennessee State,L,2,21,10.5,0,blake-broadhurst-1
Jimmy Brooks,2005-11-26,11,Mississippi,@,Mississippi State,L,1,10,10.0,0,jimmy-brooks-1
John Broussard,2005-11-26,11,San Jose State,,Idaho,W,2,70,35.0,2,john-broussard-1
Andre Brown,2005-11-26,11,North Carolina State,,Maryland,W,2,23,11.5,0,andre-brown-1
Charles Brown,2005-11-26,11,North Texas,,Arkansas State,L,1,2,2.0,0,charles-brown-2
Chris Brown,2005-11-26,11,Tennessee,@,Kentucky,W,2,25,12.5,0,chris-brown-5
Preston Brown,2005-11-26,11,Tulane,@,Southern Mississippi,L,4,80,20.0,0,preston-brown-2
Justine Buries,2005-11-26,12,New Mexico State,,Utah State,L,1,8,8.0,0,justine-buries-1
Keenan Burton,2005-11-26,11,Kentucky,,Tennessee,L,3,28,9.3,0,keenan-burton-1
Manuel Burton,2005-11-26,11,Arkansas State,@,North Texas,W,2,19,9.5,0,manuel-burton-1
Eric Butler,2005-11-26,11,Mississippi State,,Mississippi,W,1,16,16.0,0,eric-butler-2
Alexis Bwenge,2005-11-26,11,Kentucky,,Tennessee,L,2,8,4.0,0,alexis-bwenge-1
Emmanuel Byers,2005-11-26,11,Virginia,@,Miami (FL),L,1,4,4.0,0,emmanuel-byers-1
Anthony Cannon,2005-11-26,11,Tulane,@,Southern Mississippi,L,1,28,28.0,0,anthony-cannon-1
Jeff Carpenter,2005-11-26,12,Boise State,@,Louisiana Tech,W,2,13,6.5,0,jeff-carpenter-1
Greg Carr,2005-11-26,11,Florida State,@,Florida,L,1,45,45.0,0,greg-carr-1
Damion Carter,2005-11-26,11,Southern Mississippi,,Tulane,W,3,85,28.3,0,damion-carter-1
Donnie Carter,2005-11-26,11,Florida State,@,Florida,L,1,7,7.0,0,donnie-carter-1
Tate Casey,2005-11-26,11,Florida,,Florida State,W,1,33,33.0,0,tate-casey-1
Kenny Cattouse,2005-11-26,11,Troy,,Middle Tennessee State,L,2,38,19.0,0,kenny-cattouse-1
Terry Caulley,2005-11-26,10,Connecticut,,South Florida,W,1,12,12.0,0,terry-caulley-1
Brent Celek,2005-11-26,11,Cincinnati,@,Rutgers,L,5,54,10.8,1,brent-celek-1
Jackie Chambers,2005-11-26,10,South Florida,@,Connecticut,L,1,5,5.0,0,jackie-chambers-1
Josh Chamois,2005-11-26,11,Texas-El Paso,@,Southern Methodist,L,1,6,6.0,0,josh-chamois-1
Bobby Chase,2005-11-26,11,Southern Methodist,,Texas-El Paso,W,4,61,15.3,1,bobby-chase-1
Nicholas Chestnut,2005-11-26,11,Syracuse,@,Louisville,L,2,43,21.5,1,nicholas-chestnut-1
Paul Chiara,2005-11-26,11,Syracuse,@,Louisville,L,3,27,9.0,0,paul-chiara-1
Stephen Chicola,2005-11-26,10,Middle Tennessee State,@,Troy,W,9,86,9.6,0,stephen-chicola-1
Tashard Choice,2005-11-26,11,Georgia Tech,,Georgia,L,1,17,17.0,0,tashard-choice-1
Brian Clark,2005-11-26,11,North Carolina State,,Maryland,W,2,17,8.5,0,brian-clark-1
Nick Cleaver,2005-11-26,12,New Mexico State,,Utah State,L,1,40,40.0,0,nick-cleaver-1
Chico Cleveland,2005-11-26,11,Alabama-Birmingham,@,East Carolina,L,1,5,5.0,0,chico-cleveland-1
David Clowney,2005-11-26,11,Virginia Tech,,North Carolina,W,2,18,9.0,0,david-clowney-1
Patrick Cobbs,2005-11-26,11,North Texas,,Arkansas State,L,4,37,9.3,0,patrick-cobbs-1
Chester Coleman,2005-11-26,11,San Jose State,,Idaho,W,1,21,21.0,0,chester-coleman-1
James Coleman,2005-11-26,11,Florida State,@,Florida,L,1,6,6.0,0,james-coleman-1
Omarr Conner,2005-11-26,11,Mississippi State,,Mississippi,W,4,69,17.3,0,omarr-conner-1
Jhun Cook,2005-11-26,11,Alabama-Birmingham,@,East Carolina,L,7,72,10.3,0,jhun-cook-1
Tommy Cook,2005-11-26,11,Kentucky,,Tennessee,L,3,28,9.3,0,tommy-cook-1
George Cooper,2005-11-26,11,Georgia Tech,,Georgia,L,2,26,13.0,0,george-cooper-1
Jemalle Cornelius,2005-11-26,11,Florida,,Florida State,W,2,32,16.0,0,jemalle-cornelius-1
Jon Cornish,2005-11-26,11,Kansas,,Iowa State,W,2,20,10.0,0,jon-cornish-1
Mike Cox,2005-11-26,11,Georgia Tech,,Georgia,L,2,15,7.5,0,mike-cox-2
P.J. Daniels,2005-11-26,11,Georgia Tech,,Georgia,L,6,23,3.8,0,pj-daniels-1
Dantson Dareus,2005-11-26,11,Florida Atlantic,@,Florida International,L,1,14,14.0,0,dantson-dareus-1
Bryson Davis,2005-11-26,11,Mississippi State,,Mississippi,W,2,7,3.5,1,bryson-davis-1
Chris Davis,2005-11-26,11,Florida State,@,Florida,L,5,58,11.6,0,chris-davis-2
Damarcus Davis,2005-11-26,11,Tulane,@,Southern Mississippi,L,2,28,14.0,1,damarcus-davis-1
Draak Davis,2005-11-26,11,Kentucky,,Tennessee,L,2,0,0.0,0,draak-davis-1
Jon Davis,2005-11-26,11,Iowa State,@,Kansas,L,3,20,6.7,1,jon-davis-1
Vernon Davis,2005-11-26,11,Maryland,@,North Carolina State,L,8,108,13.5,1,vernon-davis-1
Yonus Davis,2005-11-26,11,San Jose State,,Idaho,W,1,-4,-4.0,0,yonus-davis-1
Calvin Dawson,2005-11-26,11,Louisiana-Monroe,,Louisiana,L,4,21,5.3,0,calvin-dawson-1
Levi Dejohnette,2005-11-26,11,Arkansas State,@,North Texas,W,3,35,11.7,0,levi-dejohnette-1
Mason Denham,2005-11-26,11,Louisiana-Monroe,,Louisiana,L,1,2,2.0,0,mason-denham-1
Jarett Dillard,2005-11-26,11,Rice,@,Houston,L,6,96,16.0,1,jarett-dillard-1
Paul Dombrowski,2005-11-26,12,New Mexico State,,Utah State,L,8,106,13.3,0,paul-dombrowski-1
Norris Drinkard,2005-11-26,11,Alabama-Birmingham,@,East Carolina,L,8,89,11.1,0,norris-drinkard-1
Diivory Edgecomb,2005-11-26,11,Florida Atlantic,@,Florida International,L,1,2,2.0,0,diivory-edgecomb-1
Marcus Edwards,2005-11-26,10,South Florida,@,Connecticut,L,1,41,41.0,0,marcus-edwards-2
Julius Eppinger,2005-11-26,10,Florida International,,Florida Atlantic,W,1,22,22.0,0,julius-eppinger-1
Mike Espy,2005-11-26,11,Mississippi,@,Mississippi State,L,5,43,8.6,0,mike-espy-1
De'Cody Fagg,2005-11-26,11,Florida State,@,Florida,L,5,68,13.6,1,decody-fagg-1
Jaron Fairman,2005-11-26,11,Fresno State,@,Nevada,L,1,31,31.0,0,jaron-fairman-1
Anthony Fasano,2005-11-26,11,Notre Dame,@,Stanford,W,3,19,6.3,0,anthony-fasano-1
Will Fausel,2005-11-26,11,Utah State,@,New Mexico State,W,2,20,10.0,0,will-fausel-1
Joe Fernandez,2005-11-26,11,Fresno State,@,Nevada,L,9,150,16.7,1,joe-fernandez-1
Dexton Fields,2005-11-26,11,Kansas,,Iowa State,W,1,15,15.0,1,dexton-fields-1
Jermaine Filer,2005-11-26,11,Marshall,@,Memphis,L,1,7,7.0,0,jermaine-filer-1
Derek Fine,2005-11-26,11,Kansas,,Iowa State,W,3,51,17.0,0,derek-fine-1
Marcus Fitzgerald,2005-11-26,11,Marshall,@,Memphis,L,2,16,8.0,0,marcus-fitzgerald-1
Nichiren Flowers,2005-11-26,11,Nevada,,Fresno State,W,2,24,12.0,1,nichiren-flowers-1
Austin Flynn,2005-11-26,11,Iowa State,@,Kansas,L,5,120,24.0,0,austin-flynn-1
Arian Foster,2005-11-26,11,Tennessee,@,Kentucky,W,5,44,8.8,0,arian-foster-1
Chris Foster,2005-11-26,11,Southern Methodist,,Texas-El Paso,W,1,8,8.0,0,chris-foster-1
Willie Foster,2005-11-26,11,Rutgers,,Cincinnati,W,2,51,25.5,0,willie-foster-1
Brandon Fractious,2005-11-26,11,East Carolina,,Alabama-Birmingham,W,1,5,5.0,0,brandon-fractious-1
Chris Francies,2005-11-26,11,Texas-El Paso,@,Southern Methodist,L,9,126,14.0,0,chris-francies-1
Luke Frazier,2005-11-26,11,Oklahoma State,@,Oklahoma,L,1,56,56.0,0,luke-frazier-1
Corey Fredrick,2005-11-26,11,Louisiana,@,Louisiana-Monroe,W,1,0,0.0,0,corey-fredrick-1
Ryan Gilbert,2005-11-26,11,Houston,,Rice,W,2,10,5.0,0,ryan-gilbert-1
Bobby Good,2005-11-26,11,East Carolina,,Alabama-Birmingham,W,5,104,20.8,2,bobby-good-1
Jason Goode,2005-11-26,11,Maryland,@,North Carolina State,L,2,12,6.0,0,jason-goode-1
Dominick Goodman,2005-11-26,11,Cincinnati,@,Rutgers,L,1,4,4.0,0,dominick-goodman-1
Charles Gordon,2005-11-26,11,Kansas,,Iowa State,W,2,20,10.0,0,charles-gordon-1
Clark Green,2005-11-26,11,Kansas,,Iowa State,W,1,3,3.0,0,clark-green-1
S.J. Green,2005-11-26,10,South Florida,@,Connecticut,L,3,67,22.3,1,sj-green-1
Keith Greer,2005-11-26,11,Idaho,@,San Jose State,L,1,0,0.0,0,keith-greer-1
Eugene Gross,2005-11-26,10,Middle Tennessee State,@,Troy,W,1,8,8.0,0,eugene-gross-1
Al Guidry,2005-11-26,11,San Jose State,,Idaho,W,1,2,2.0,0,al-guidry-1
Darrell Hackney,2005-11-26,11,Alabama-Birmingham,@,East Carolina,L,1,-2,-2.0,0,darrell-hackney-1
Andy Hall,2005-11-26,11,Rice,@,Houston,L,1,6,6.0,0,andy-hall-2
Tramain Hall,2005-11-26,11,North Carolina State,,Maryland,W,2,29,14.5,0,tramain-hall-1
Mike Hamilton,2005-11-26,11,Oklahoma State,@,Oklahoma,L,1,-4,-4.0,0,mike-hamilton-1
Jon Hamlett,2005-11-26,11,North Carolina,@,Virginia Tech,L,1,23,23.0,0,jon-hamlett-1
Cedric Hampton,2005-11-26,11,Alabama-Birmingham,@,East Carolina,L,1,26,26.0,0,cedric-hampton-1
Eugene Hampton,2005-11-26,11,Troy,,Middle Tennessee State,L,5,46,9.2,0,eugene-hampton-1
Chris Hannon,2005-11-26,11,Tennessee,@,Kentucky,W,2,29,14.5,1,chris-hannon-1
Wilbur Hargrove,2005-11-26,11,Marshall,@,Memphis,L,2,40,20.0,0,wilbur-hargrove-1
Robert Harmon,2005-11-26,11,North Texas,,Arkansas State,L,1,12,12.0,0,robert-harmon-1
Justin Harper,2005-11-26,11,Virginia Tech,,North Carolina,W,1,9,9.0,0,justin-harper-2
A.J. Harris,2005-11-26,12,New Mexico State,,Utah State,L,9,45,5.0,0,aj-harris-1
Clark Harris,2005-11-26,11,Rutgers,,Cincinnati,W,3,61,20.3,1,clark-harris-1
Kenneth Harris,2005-11-26,11,Georgia,@,Georgia Tech,W,1,10,10.0,0,kenneth-harris-1
Ryan Heacock,2005-11-26,11,Idaho,@,San Jose State,L,1,13,13.0,0,ryan-heacock-1
Tommy Henderson,2005-11-26,11,Rice,@,Houston,L,1,8,8.0,0,tommy-henderson-1
Marcus Henry,2005-11-26,11,Kansas,,Iowa State,W,3,45,15.0,0,marcus-henry-1
Phillip Henry,2005-11-26,11,East Carolina,,Alabama-Birmingham,W,6,88,14.7,0,phillip-henry-1
Taron Henry,2005-11-26,10,Middle Tennessee State,@,Troy,W,1,5,5.0,0,taron-henry-1
Matt Henshaw,2005-11-26,11,Florida State,@,Florida,L,1,16,16.0,0,matt-henshaw-1
Devin Hester,2005-11-26,11,Miami (FL),,Virginia,W,2,12,6.0,0,devin-hester-1
Stevie Hicks Jr.,2005-11-26,11,Iowa State,@,Kansas,L,1,2,2.0,0,stevie-hicks-jr-1
Johnnie Lee Higgins Jr.,2005-11-26,11,Texas-El Paso,@,Southern Methodist,L,3,45,15.0,0,johnnie-lee-higgins-jr-1
Patrick Higgins,2005-11-26,11,Arkansas State,@,North Texas,W,3,64,21.3,1,patrick-higgins-1
Cedric Hill,2005-11-26,10,South Florida,@,Connecticut,L,1,18,18.0,0,cedric-hill-1
Quadtrine Hill,2005-11-26,11,Miami (FL),,Virginia,W,7,42,6.0,0,quadtrine-hill-1
Moses Hinton,2005-11-26,10,Florida International,,Florida Atlantic,W,2,26,13.0,0,moses-hinton-1
Jahmeel Hobson,2005-11-26,12,New Mexico State,,Utah State,L,2,23,11.5,0,jahmeel-hobson-1
Johnathan Holland,2005-11-26,10,Louisiana Tech,,Boise State,L,5,70,14.0,0,johnathan-holland-1
Jesse Holley,2005-11-26,11,North Carolina,@,Virginia Tech,L,4,49,12.3,0,jesse-holley-1
Dionte' Holloway,2005-11-26,11,Utah State,@,New Mexico State,W,2,39,19.5,0,dionte-holloway-1
Glenn Holt,2005-11-26,11,Kentucky,,Tennessee,L,3,17,5.7,0,glenn-holt-1
Bobby Hoover,2005-11-26,11,Tulane,@,Southern Mississippi,L,1,6,6.0,0,bobby-hoover-1
Michael Horgan,2005-11-26,11,Stanford,,Notre Dame,L,1,4,4.0,0,michael-horgan-1
Robert Hubbard,2005-11-26,11,Nevada,,Fresno State,W,1,16,16.0,0,robert-hubbard-1
Cody Hull,2005-11-26,11,Southern Mississippi,,Tulane,W,2,6,3.0,0,cody-hull-1
Marty Humphrey,2005-11-26,11,Louisiana-Monroe,,Louisiana,L,1,15,15.0,0,marty-humphrey-1
Adam Hurst,2005-11-26,11,Southern Mississippi,,Tulane,W,1,5,5.0,0,adam-hurst-1
Josh Hyman,2005-11-26,11,Virginia Tech,,North Carolina,W,2,16,8.0,0,josh-hyman-1
Juaquin Iglesias,2005-11-26,11,Oklahoma,,Oklahoma State,W,3,26,8.7,1,juaquin-iglesias-1
Amarri Jackson,2005-11-26,10,South Florida,@,Connecticut,L,3,28,9.3,0,amarri-jackson-1
Brandon Jackson,2005-11-26,11,North Texas,,Arkansas State,L,1,10,10.0,0,brandon-jackson-3
Chad Jackson,2005-11-26,11,Florida,,Florida State,W,9,97,10.8,1,chad-jackson-1
Earnest Jackson,2005-11-26,11,Cincinnati,@,Rutgers,L,1,19,19.0,0,earnest-jackson-1
Patrick Jackson,2005-11-26,10,Louisiana Tech,,Boise State,L,3,0,0.0,0,patrick-jackson-1
Anthony James,2005-11-26,10,Louisiana Tech,,Boise State,L,4,34,8.5,0,anthony-james-1
Drisan James,2005-11-26,12,Boise State,@,Louisiana Tech,W,1,21,21.0,0,drisan-james-1
Jermaine Jamison,2005-11-26,11,Fresno State,@,Nevada,L,4,30,7.5,1,jermaine-jamison-1
Darnell Jenkins,2005-11-26,11,Miami (FL),,Virginia,W,2,17,8.5,0,darnell-jenkins-1
Adam Jennings,2005-11-26,11,Fresno State,@,Nevada,L,2,28,14.0,0,adam-jennings-1
Calvin Johnson,2005-11-26,11,Georgia Tech,,Georgia,L,2,14,7.0,1,calvin-johnson-1
Charlie Johnson,2005-11-26,11,Oklahoma State,@,Oklahoma,L,1,4,4.0,0,charlie-johnson-1
Chris Johnson,2005-11-26,11,Southern Mississippi,,Tulane,W,1,9,9.0,0,chris-johnson-7
Chris Johnson,2005-11-26,11,East Carolina,,Alabama-Birmingham,W,1,-1,-1.0,0,chris-johnson-1
Ian Johnson,2005-11-26,12,Boise State,@,Louisiana Tech,W,1,7,7.0,0,ian-johnson-1
James Johnson,2005-11-26,11,Georgia Tech,,Georgia,L,1,28,28.0,0,james-johnson-1
Manuel Johnson,2005-11-26,11,Oklahoma,,Oklahoma State,W,2,60,30.0,1,manuel-johnson-1
Charlie Jones,2005-11-26,11,Miami (FL),,Virginia,W,2,9,4.5,0,charlie-jones-2
James Jones,2005-11-26,11,San Jose State,,Idaho,W,1,11,11.0,0,james-jones-3
Kareem Jones,2005-11-26,11,Syracuse,@,Louisville,L,1,12,12.0,0,kareem-jones-1
Kejuan Jones,2005-11-26,11,Oklahoma,,Oklahoma State,W,1,1,1.0,0,kejuan-jones-1
Kevin Jones,2005-11-26,11,Arkansas State,@,North Texas,W,2,68,34.0,0,kevin-jones-2
Montrell Jones,2005-11-26,10,Louisville,,Syracuse,W,6,118,19.7,2,montrell-jones-1
Malcolm Kelly,2005-11-26,11,Oklahoma,,Oklahoma State,W,1,25,25.0,0,malcolm-kelly-1
Ryan Kennedy,2005-11-26,11,Southern Methodist,,Texas-El Paso,W,2,38,19.0,1,ryan-kennedy-2
Anthony Kimble,2005-11-26,11,Stanford,,Notre Dame,L,1,6,6.0,0,anthony-kimble-1
Brian King,2005-11-26,11,Tulane,@,Southern Mississippi,L,1,9,9.0,0,brian-king-1
Freddie King,2005-11-26,10,Louisiana Tech,,Boise State,L,2,20,10.0,0,freddie-king-1
Jeff King,2005-11-26,11,Virginia Tech,,North Carolina,W,1,1,1.0,1,jeff-king-1
Joe Kowalewski,2005-11-26,11,Syracuse,@,Louisville,L,1,7,7.0,0,joe-kowalewski-1
Kinsmon Lancaster,2005-11-26,11,Louisiana-Monroe,,Louisiana,L,1,14,14.0,0,kinsmon-lancaster-1
Robert Lane,2005-11-26,11,Mississippi,@,Mississippi State,L,3,22,7.3,1,robert-lane-1
Timothy Lane,2005-11-26,11,Syracuse,@,Louisville,L,2,19,9.5,0,timothy-lane-1
Brad Lau,2005-11-26,12,Boise State,@,Louisiana Tech,W,1,9,9.0,1,brad-lau-1
Shawn Lauzon,2005-11-26,11,Marshall,@,Memphis,L,1,9,9.0,0,shawn-lauzon-1
J.R. Lemon,2005-11-26,11,Stanford,,Notre Dame,L,3,27,9.0,0,jr-lemon-1
Brian Leonard,2005-11-26,11,Rutgers,,Cincinnati,W,6,53,8.8,0,brian-leonard-1
Reggie Lindsey,2005-11-26,11,Alabama-Birmingham,@,East Carolina,L,4,65,16.3,0,reggie-lindsey-1
Rafael Little,2005-11-26,11,Kentucky,,Tennessee,L,11,73,6.6,0,rafael-little-1
Lance Long,2005-11-26,11,Mississippi State,,Mississippi,W,1,6,6.0,0,lance-long-1
Devin Lowery,2005-11-26,11,Southern Methodist,,Texas-El Paso,W,1,4,4.0,0,devin-lowery-1
Rolly Lumbala,2005-11-26,11,Idaho,@,San Jose State,L,4,50,12.5,0,rolly-lumbala-1
Markus Manson,2005-11-26,11,Florida,,Florida State,W,1,0,0.0,0,markus-manson-1
Chris Marrow,2005-11-26,11,Texas-El Paso,@,Southern Methodist,L,7,63,9.0,2,chris-marrow-1
Vincent Marshall,2005-11-26,11,Houston,,Rice,W,6,125,20.8,1,vincent-marshall-1
Mike Mason,2005-11-26,11,North Carolina,@,Virginia Tech,L,2,16,8.0,0,mike-mason-1
Mohamed Massaquoi,2005-11-26,11,Georgia,@,Georgia Tech,W,6,71,11.8,0,mohamed-massaquoi-1
Wendell Mathis,2005-11-26,11,Fresno State,@,Nevada,L,1,4,4.0,0,wendell-mathis-1
Brandon McAnderson,2005-11-26,11,Kansas,,Iowa State,W,1,17,17.0,0,brandon-mcanderson-1
