Player,Date,G,School,Loc,Opponent,WL,Kick Ret,Kick Ret Yds,Kick Ret Avg,Kick Ret TD,unique_id
Amir Rasul,2017-11-11,9,Florida State,@,Clemson,L,3,58,19.3,0,amir-rasul-1
Warren Redix,2017-11-11,10,Texas-El Paso,@,North Texas,L,1,3,3.0,0,warren-redix-1
D.J Reed,2017-11-11,10,Kansas State,,West Virginia,L,1,8,8.0,0,dj-reed-2
Joe Reed,2017-11-11,10,Virginia,@,Louisville,L,7,152,21.7,0,joe-reed-4
Sean Riley,2017-11-11,10,Syracuse,,Wake Forest,L,5,121,24.2,0,sean-riley-2
Larry Rountree III,2017-11-11,10,Missouri,,Tennessee,W,2,46,23.0,0,larry-rountree-iii-1
Henry Ruggs III,2017-11-11,10,Alabama,@,Mississippi State,W,1,18,18.0,0,henry-ruggs-iii-1
Trever Ryen,2017-11-11,10,Iowa State,,Oklahoma State,L,1,28,28.0,0,trever-ryen-1
Traveon Samuel,2017-11-11,10,Louisville,,Virginia,W,2,45,22.5,0,traveon-samuel-1
C.J Sanders,2017-11-11,10,Notre Dame,@,Miami (FL),L,4,82,20.5,0,cj-sanders-1
Marcus Simms,2017-11-11,10,West Virginia,@,Kansas State,W,3,57,19.0,0,marcus-simms-1
Demari Simpkins,2017-11-11,10,Utah,,Washington State,L,1,53,53.0,0,demari-simpkins-1
Steven Sims Jr.,2017-11-11,10,Kansas,@,Texas,L,2,57,28.5,0,steven-sims-jr-1
Bryce Singleton,2017-11-11,9,Florida International,,Old Dominion,L,3,67,22.3,0,bryce-singleton-1
Quayvon Skanes,2017-11-11,10,Connecticut,@,Central Florida,L,6,116,19.3,0,quayvon-skanes-1
Glenn Smith,2017-11-11,9,Georgia State,@,Texas State,W,3,62,20.7,0,glenn-smith-2
Rodney Smith,2017-11-11,10,Minnesota,,Nebraska,W,3,135,45.0,1,rodney-smith-5
Trelon Smith,2017-11-11,10,Arizona State,@,UCLA,L,1,17,17.0,0,trelon-smith-1
JD Spielman,2017-11-11,10,Nebraska,@,Minnesota,L,7,150,21.4,0,jd-spielman-1
Marcelias Sutton,2017-11-11,10,Oklahoma,,Texas Christian,W,2,36,18.0,0,marcelias-sutton-1
Jahmmir Taylor,2017-11-11,10,South Alabama,,Arkansas State,W,2,29,14.5,0,jahmmir-taylor-1
Ambry Thomas,2017-11-11,10,Michigan,@,Maryland,W,2,31,15.5,0,ambry-thomas-1
Jeff Thomas,2017-11-11,9,Miami (FL),,Notre Dame,W,2,28,14.0,0,jeff-thomas-6
Derrick Tindal,2017-11-11,10,Wisconsin,,Iowa,W,3,64,21.3,0,derrick-tindal-1
Reginald Todd,2017-11-11,10,Mississippi State,,Alabama,L,4,77,19.3,0,reginald-todd-1
Austin Trammell,2017-11-11,10,Rice,,Southern Mississippi,L,4,61,15.3,0,austin-trammell-1
KaVontae Turpin,2017-11-11,10,Texas Christian,@,Oklahoma,L,1,56,56.0,0,kavontae-turpin-1
Ky'Jon Tyler,2017-11-11,10,Coastal Carolina,,Troy,L,5,152,30.4,0,kyjon-tyler-1
Dayton Valentine,2017-11-11,10,Kansas State,,West Virginia,L,1,12,12.0,0,dayton-valentine-1
Chuck Wade,2017-11-11,10,Wake Forest,@,Syracuse,W,3,72,24.0,0,chuck-wade-1
Jamauri Wakefield,2017-11-11,10,Vanderbilt,,Kentucky,L,4,97,24.3,0,jamauri-wakefield-1
Kell Walker,2017-11-11,10,Army,,Duke,W,4,84,21.0,0,kell-walker-1
Michael Walker,2017-11-11,10,Boston College,,North Carolina State,L,3,61,20.3,0,michael-walker-2
De'Vion Warren,2017-11-11,10,Arkansas,@,Louisiana State,L,4,95,23.8,0,devion-warren-1
Mike Warren,2017-11-11,10,Iowa State,,Oklahoma State,L,1,20,20.0,0,mike-warren-2
Quez Watkins,2017-11-11,10,Southern Mississippi,@,Rice,W,3,75,25.0,0,quez-watkins-1
Mike Weber,2017-11-11,10,Ohio State,,Michigan State,W,1,13,13.0,0,mike-weber-1
Braeden West,2017-11-11,10,Southern Methodist,@,Navy,L,7,139,19.9,0,braeden-west-1
Trevor White,2017-11-11,10,Baylor,N,Texas Tech,L,1,20,20.0,0,trevor-white-2
Kerrith Whyte,2017-11-11,10,Florida Atlantic,@,Louisiana Tech,W,2,128,64.0,1,kerrith-whyte-1
Avery Williams,2017-11-11,10,Boise State,@,Colorado State,W,3,63,21.0,0,avery-williams-6
Devonte Williams,2017-11-11,10,Indiana,@,Illinois,W,1,25,25.0,0,devonte-williams-1
Marcus Williams,2017-11-11,10,New Mexico,@,Texas A&M,L,1,6,6.0,0,marcus-williams-11
Cedric Wilson,2017-11-11,10,Boise State,@,Colorado State,W,1,28,28.0,0,cedric-wilson-3
Shaun Wilson,2017-11-11,10,Duke,@,Army,L,4,72,18.0,0,shaun-wilson-1
Brett Winnegan,2017-11-11,9,Texas-San Antonio,,Alabama-Birmingham,L,2,38,19.0,0,brett-winnegan-1
Ryan Wolpin,2017-11-11,10,Boise State,@,Colorado State,W,1,23,23.0,0,ryan-wolpin-1
Quentin Yontz,2017-11-11,10,Texas Tech,N,Baylor,W,1,22,22.0,0,quentin-yontz-1
Marquis Young,2017-11-11,10,Massachusetts,N,Maine,W,3,61,20.3,0,marquis-young-1
Zamore Zigler,2017-11-11,11,San Jose State,@,Nevada,L,2,39,19.5,0,zamore-zigler-1
Dorian Brown,2017-11-14,11,Ohio,@,Akron,L,2,69,34.5,0,dorian-brown-1
David Burroughs,2017-11-14,11,Ohio,@,Akron,L,1,22,22.0,0,david-burroughs-1
Mike Carrigan,2017-11-14,11,Kent State,,Central Michigan,L,5,102,20.4,0,mike-carrigan-1
Jerrod Davis,2017-11-14,11,Central Michigan,@,Kent State,W,4,206,51.5,1,jerrod-davis-1
Van Edwards Jr.,2017-11-14,11,Akron,,Ohio,W,5,82,16.4,0,van-edwards-jr-1
LaVonne Gauthney,2017-11-14,11,Akron,,Ohio,W,1,8,8.0,0,lavonne-gauthney-1
Trey Harrell,2017-11-14,11,Kent State,,Central Michigan,L,1,30,30.0,0,trey-harrell-1
Bryan Long Jr.,2017-11-14,11,Ohio,@,Akron,L,1,11,11.0,0,bryan-long-jr-1
Andrew Meyer,2017-11-14,11,Ohio,@,Akron,L,1,20,20.0,0,andrew-meyer-1
Sergio Bailey,2017-11-15,11,Eastern Michigan,@,Miami (OH),W,1,16,16.0,0,sergio-bailey-1
Blake Banham,2017-11-15,11,Eastern Michigan,@,Miami (OH),W,3,53,17.7,0,blake-banham-1
Chad Beebe,2017-11-15,11,Northern Illinois,,Western Michigan,W,4,111,27.8,0,chad-beebe-1
Jaylon Bester,2017-11-15,11,Miami (OH),,Eastern Michigan,L,6,119,19.8,0,jaylon-bester-1
D.J. Brown,2017-11-15,11,Northern Illinois,,Western Michigan,W,1,9,9.0,0,dj-brown-3
Leo Ekwoge,2017-11-15,11,Western Michigan,@,Northern Illinois,L,1,4,4.0,0,leo-ekwoge-1
Diontae Johnson,2017-11-15,11,Toledo,@,Bowling Green State,W,5,83,16.6,0,diontae-johnson-1
Darius Phillips,2017-11-15,11,Western Michigan,@,Northern Illinois,L,2,9,4.5,0,darius-phillips-1
Matthew Wilcox Jr.,2017-11-15,11,Bowling Green State,,Toledo,L,4,77,19.3,0,matthew-wilcox-jr-1
Malik Dunner,2017-11-16,11,Ball State,,Buffalo,L,3,59,19.7,0,malik-dunner-1
Tyree McCants,2017-11-16,10,South Florida,,Tulsa,W,2,56,28.0,0,tyree-mccants-1
K.J. Osborn,2017-11-16,11,Buffalo,@,Ball State,W,5,101,20.2,0,kj-osborn-1
Keylon Stokes,2017-11-16,11,Tulsa,@,South Florida,L,4,80,20.0,0,keylon-stokes-1
Darius Tice,2017-11-16,10,South Florida,,Tulsa,W,1,11,11.0,0,darius-tice-1
Desmond Anderson,2017-11-17,11,Middle Tennessee State,@,Western Kentucky,L,1,29,29.0,0,desmond-anderson-1
Cameron Echols-Luper,2017-11-17,11,Western Kentucky,,Middle Tennessee State,W,2,62,31.0,0,cameron-echols-luper-1
Ruben Garnett,2017-11-17,11,Middle Tennessee State,@,Western Kentucky,L,1,21,21.0,0,ruben-garnett-1
Elijah Lilly,2017-11-17,11,New Mexico,,Nevada-Las Vegas,L,5,130,26.0,0,elijah-lilly-1
Cody Scherff,2017-11-17,11,Nevada-Las Vegas,@,New Mexico,W,1,15,15.0,0,cody-scherff-1
Kylen Towner,2017-11-17,11,Western Kentucky,,Middle Tennessee State,W,2,42,21.0,0,kylen-towner-1
Marcus Williams,2017-11-17,11,New Mexico,,Nevada-Las Vegas,L,2,13,6.5,0,marcus-williams-11
Darren Woods Jr,2017-11-17,11,Nevada-Las Vegas,@,New Mexico,W,1,23,23.0,0,darren-woods-jr-1
Jonathan Adams Jr.,2017-11-18,9,Arkansas State,,Texas State,W,1,8,8.0,0,jonathan-adams-jr-1
Salvon Ahmed,2017-11-18,11,Washington,,Utah,W,2,50,25.0,0,salvon-ahmed-1
Garrett Amy,2017-11-18,11,Air Force,@,Boise State,L,1,8,8.0,0,garrett-amy-1
Alex Bachman,2017-11-18,11,Wake Forest,,North Carolina State,W,2,38,19.0,0,alex-bachman-1
Kawaan Baker,2017-11-18,11,South Alabama,@,Georgia Southern,L,2,40,20.0,0,kawaan-baker-1
Kalen Ballage,2017-11-18,11,Arizona State,@,Oregon State,W,1,28,28.0,0,kalen-ballage-1
Eno Benjamin,2017-11-18,11,Arizona State,@,Oregon State,W,2,42,21.0,0,eno-benjamin-1
Raheem Blackshear,2017-11-18,11,Rutgers,@,Indiana,L,3,65,21.7,0,raheem-blackshear-1
Taylor Boose,2017-11-18,11,Cincinnati,@,East Carolina,L,1,24,24.0,0,taylor-boose-1
Lynn Bowden Jr.,2017-11-18,11,Kentucky,@,Georgia,L,3,69,23.0,0,lynn-bowden-jr-1
Jaylin Bradley,2017-11-18,11,Nebraska,@,Penn State,L,3,81,27.0,0,jaylin-bradley-1
Jessie Britt,2017-11-18,11,Massachusetts,@,Brigham Young,W,1,17,17.0,0,jessie-britt-1
Darveon Brown,2017-11-18,9,Arkansas State,,Texas State,W,1,3,3.0,0,darveon-brown-1
Dre Brown,2017-11-18,11,Illinois,@,Ohio State,L,1,17,17.0,0,dre-brown-1
LD Brown,2017-11-18,11,Oklahoma State,,Kansas State,L,1,13,13.0,0,ld-brown-1
D.K. Buford,2017-11-18,11,Mississippi,,Texas A&M,L,3,53,17.7,0,dk-buford-1
Raymond Calais,2017-11-18,10,Louisiana,,New Mexico State,W,2,45,22.5,0,raymond-calais-1
Marquez Callaway,2017-11-18,11,Tennessee,,Louisiana State,L,1,0,0.0,0,marquez-callaway-1
Myles Campbell,2017-11-18,10,Georgia Southern,,South Alabama,W,1,16,16.0,0,myles-campbell-1
Stephen Carr,2017-11-18,12,Southern California,,UCLA,W,1,12,12.0,0,stephen-carr-2
Duke Carter IV,2017-11-18,10,Louisiana-Monroe,@,Auburn,L,1,9,9.0,0,duke-carter-iv-1
Kailon Carter,2017-11-18,11,Alabama-Birmingham,@,Florida,L,3,78,26.0,0,kailon-carter-1
Allen Cater,2017-11-18,11,North Carolina,,Western Carolina,W,1,13,13.0,0,allen-cater-1
Andrew Celis,2017-11-18,11,Nevada,@,San Diego State,L,2,51,25.5,0,andrew-celis-1
Ty Chandler,2017-11-18,11,Tennessee,,Louisiana State,L,1,16,16.0,0,ty-chandler-1
Keke Coutee,2017-11-18,11,Texas Tech,,Texas Christian,L,2,53,26.5,0,keke-coutee-1
Jaquis Dancy,2017-11-18,11,Louisiana Tech,@,Texas-El Paso,W,1,10,10.0,0,jaquis-dancy-1
Jomon Dotson,2017-11-18,11,Washington,,Utah,W,1,19,19.0,0,jomon-dotson-1
Aaron Duckworth,2017-11-18,10,Idaho,,Coastal Carolina,L,2,43,21.5,0,aaron-duckworth-1
Josh Ehambe,2017-11-18,11,Kansas,,Oklahoma,L,1,0,0.0,0,josh-ehambe-1
Nashon Ellerbe,2017-11-18,11,Rice,@,Old Dominion,L,1,32,32.0,0,nashon-ellerbe-1
Nolan Eriksen,2017-11-18,11,Air Force,@,Boise State,L,1,17,17.0,0,nolan-eriksen-1
Keelan Ewaliko,2017-11-18,11,Hawaii,@,Utah State,L,4,70,17.5,0,keelan-ewaliko-1
Lui Fa'amasino,2017-11-18,10,New Mexico State,@,Louisiana,L,1,6,6.0,0,lui-faamasino-1
Koa Farmer,2017-11-18,11,Penn State,,Nebraska,W,2,22,11.0,0,koa-farmer-1
Kendrick Foster,2017-11-18,11,Illinois,@,Ohio State,L,4,44,11.0,0,kendrick-foster-1
Tomon Fox,2017-11-18,11,North Carolina,,Western Carolina,W,1,10,10.0,0,tomon-fox-1
Zack Fraade,2017-11-18,10,Navy,@,Notre Dame,L,4,94,23.5,0,zack-fraade-1
Jake Funk,2017-11-18,11,Maryland,@,Michigan State,L,1,32,32.0,0,jake-funk-1
Reggie Gallaspy II,2017-11-18,11,North Carolina State,@,Wake Forest,L,1,11,11.0,0,reggie-gallaspy-ii-1
Richie Grant,2017-11-18,10,Central Florida,@,Temple,W,1,16,16.0,0,richie-grant-1
Tyler Hall,2017-11-18,11,Wyoming,,Fresno State,L,1,39,39.0,0,tyler-hall-2
Mecole Hardman,2017-11-18,11,Georgia,,Kentucky,W,2,61,30.5,0,mecole-hardman-1
Ajene Harris,2017-11-18,12,Southern California,,UCLA,W,1,20,20.0,0,ajene-harris-1
Camden Harrison,2017-11-18,11,Army,@,North Texas,L,1,24,24.0,0,camden-harrison-1
Xavier Hawkins,2017-11-18,11,Oregon State,,Arizona State,L,1,23,23.0,0,xavier-hawkins-1
Jeremiah Haydel,2017-11-18,11,Texas State,@,Arkansas State,L,2,28,14.0,0,jeremiah-haydel-1
Dominique Heath,2017-11-18,11,Kansas State,@,Oklahoma State,W,1,29,29.0,0,dominique-heath-1
Darrell Henderson,2017-11-18,10,Memphis,,Southern Methodist,W,4,116,29.0,0,darrell-henderson-1
Quadree Henderson,2017-11-18,11,Pittsburgh,@,Virginia Tech,L,1,20,20.0,0,quadree-henderson-1
Nick Heninger,2017-11-18,11,Utah,@,Washington,L,1,2,2.0,0,nick-heninger-1
Daiyan Henley,2017-11-18,11,Nevada,@,San Diego State,L,3,69,23.0,0,daiyan-henley-1
Connor Heyward,2017-11-18,11,Michigan State,,Maryland,W,1,21,21.0,0,connor-heyward-1
Artice Hobbs IV,2017-11-18,11,Army,@,North Texas,L,2,23,11.5,0,artice-hobbs-iv-1
Darnay Holmes,2017-11-18,11,UCLA,@,Southern California,L,4,102,25.5,0,darnay-holmes-1
Jerry Howard,2017-11-18,10,Georgia Tech,@,Duke,L,2,36,18.0,0,jerry-howard-2
Mike Hughes,2017-11-18,10,Central Florida,@,Temple,W,2,65,32.5,0,mike-hughes-4
Jason Huntley,2017-11-18,10,New Mexico State,@,Louisiana,L,3,131,43.7,1,jason-huntley-1
Noah Igbinoghene,2017-11-18,11,Auburn,,Louisiana-Monroe,W,3,56,18.7,0,noah-igbinoghene-1
Andy Isabella,2017-11-18,11,Massachusetts,@,Brigham Young,W,1,21,21.0,0,andy-isabella-1
Deon Jackson,2017-11-18,11,Duke,,Georgia Tech,W,1,15,15.0,0,deon-jackson-1
Derwin James,2017-11-18,10,Florida State,,Delaware State,W,1,28,28.0,0,derwin-james-1
Omahri Jarrett,2017-11-18,10,Georgia Tech,@,Duke,L,5,84,16.8,0,omahri-jarrett-1
Evan Johnson,2017-11-18,11,North Texas,,Army,W,6,130,21.7,0,evan-johnson-1
Freddie Johnson,2017-11-18,11,Temple,,Central Florida,L,1,40,40.0,0,freddie-johnson-2
Hayden Johnson,2017-11-18,11,Arkansas,,Mississippi State,L,1,7,7.0,0,hayden-johnson-1
Juwan Johnson,2017-11-18,11,Penn State,,Nebraska,W,1,7,7.0,0,juwan-johnson-1
Kevin Johnson,2017-11-18,11,Southern Methodist,@,Memphis,L,2,29,14.5,0,kevin-johnson-13
Nykeim Johnson,2017-11-18,11,Syracuse,@,Louisville,L,3,57,19.0,0,nykeim-johnson-1
Olabisi Johnson,2017-11-18,12,Colorado State,,San Jose State,W,1,23,23.0,0,olabisi-johnson-1
Ty Johnson,2017-11-18,11,Maryland,@,Michigan State,L,2,19,9.5,0,ty-johnson-1
Tyrell Johnson,2017-11-18,11,Arizona,@,Oregon,L,5,138,27.6,0,tyrell-johnson-2
Tony Jones Jr.,2017-11-18,11,Notre Dame,,Navy,W,1,2,2.0,0,tony-jones-jr-1
Velus Jones Jr.,2017-11-18,12,Southern California,,UCLA,W,2,85,42.5,0,velus-jones-jr-1
Deshaunte Jones,2017-11-18,11,Iowa State,@,Baylor,W,2,36,18.0,0,deshaunte-jones-1
Jaylon Jones,2017-11-18,11,Mississippi,,Texas A&M,L,1,26,26.0,0,jaylon-jones-1
Tim Jordan,2017-11-18,11,Tennessee,,Louisiana State,L,2,29,14.5,0,tim-jordan-2
Terry Juniel,2017-11-18,11,Texas-El Paso,,Louisiana Tech,L,1,53,53.0,0,terry-juniel-1
Ivory Kelly-Martin,2017-11-18,11,Iowa,,Purdue,L,1,17,17.0,0,ivory-kelly-martin-1
Christian Kirk,2017-11-18,11,Texas A&M,@,Mississippi,W,3,47,15.7,0,christian-kirk-1
John Leday,2017-11-18,10,Houston,@,Tulane,L,2,22,11.0,0,john-leday-1
Adarius Lemons,2017-11-18,10,Florida,,Alabama-Birmingham,W,1,33,33.0,0,adarius-lemons-1
Nick Lenners,2017-11-18,11,Kansas State,@,Oklahoma State,W,1,2,2.0,0,nick-lenners-1
Dana Levine,2017-11-18,11,Temple,,Central Florida,L,1,8,8.0,0,dana-levine-1
Aaron McAllister,2017-11-18,11,UNC Charlotte,@,Southern Mississippi,L,2,37,18.5,0,aaron-mcallister-1
Timothy McVey,2017-11-18,11,Air Force,@,Boise State,L,1,24,24.0,0,timothy-mcvey-1
Cody Mitchell,2017-11-18,11,Marshall,@,Texas-San Antonio,L,2,18,9.0,0,cody-mitchell-1
Chris Montgomery,2017-11-18,11,UNC Charlotte,@,Southern Mississippi,L,3,110,36.7,0,chris-montgomery-3
Nate Mullen,2017-11-18,11,UNC Charlotte,@,Southern Mississippi,L,1,34,34.0,0,nate-mullen-1
Charles Nelson,2017-11-18,11,Oregon,,Arizona,W,2,63,31.5,0,charles-nelson-2
Ryan Newsome,2017-11-18,11,Arizona State,@,Oregon State,W,1,5,5.0,0,ryan-newsome-1
Donevin O'Rielly,2017-11-18,11,Connecticut,N,Boston College,L,2,31,15.5,0,donevin-orielly-1
Mo Osling III,2017-11-18,11,UCLA,@,Southern California,L,1,19,19.0,0,mo-osling-iii-1
Jake Parker,2017-11-18,11,Texas Tech,,Texas Christian,L,1,11,11.0,0,jake-parker-1
Rashaad Penny,2017-11-18,11,San Diego State,,Nevada,W,2,131,65.5,1,rashaad-penny-1
Art Pierce,2017-11-18,11,Oregon State,,Arizona State,L,3,46,15.3,0,art-pierce-1
Darius Pinnix,2017-11-18,11,East Carolina,,Cincinnati,W,1,8,8.0,0,darius-pinnix-1
Brandon Polk,2017-11-18,11,Penn State,,Nebraska,W,2,55,27.5,0,brandon-polk-1
Tony Pollard,2017-11-18,10,Memphis,,Southern Methodist,W,1,34,34.0,0,tony-pollard-1
Byron Pringle,2017-11-18,11,Kansas State,@,Oklahoma State,W,3,114,38.0,1,byron-pringle-1
Jovonn Quillen,2017-11-18,11,Virginia Tech,,Pittsburgh,W,1,25,25.0,0,jovonn-quillen-1
Anthony Ratliff-Williams,2017-11-18,11,North Carolina,,Western Carolina,W,1,24,24.0,0,anthony-ratliff-williams-1
Jalen Reagor,2017-11-18,11,Texas Christian,@,Texas Tech,W,2,61,30.5,0,jalen-reagor-1
Joe Reed,2017-11-18,11,Virginia,@,Miami (FL),L,1,20,20.0,0,joe-reed-4
Sean Riley,2017-11-18,11,Syracuse,@,Louisville,L,4,96,24.0,0,sean-riley-2
Amari Rodgers,2017-11-18,11,Clemson,,Citadel,W,1,36,36.0,0,amari-rodgers-1
Larry Rountree III,2017-11-18,11,Missouri,@,Vanderbilt,W,4,75,18.8,0,larry-rountree-iii-1
Jaylen Samuels,2017-11-18,11,North Carolina State,@,Wake Forest,L,1,9,9.0,0,jaylen-samuels-1
C.J Sanders,2017-11-18,11,Notre Dame,,Navy,W,3,64,21.3,0,cj-sanders-1
Keala Santiago,2017-11-18,11,Hawaii,@,Utah State,L,1,26,26.0,0,keala-santiago-1
Cameron Scarlett,2017-11-18,11,Stanford,,California,W,2,51,25.5,0,cameron-scarlett-1
Ryan Schadler,2017-11-18,11,Kansas,,Oklahoma,L,4,81,20.3,0,ryan-schadler-1
Antjuan Simmons,2017-11-18,11,Michigan State,,Maryland,W,1,32,32.0,0,antjuan-simmons-1
Marcus Simms,2017-11-18,11,West Virginia,,Texas,L,3,78,26.0,0,marcus-simms-1
Demari Simpkins,2017-11-18,11,Utah,@,Washington,L,1,21,21.0,0,demari-simpkins-1
Quayvon Skanes,2017-11-18,11,Connecticut,N,Boston College,L,5,76,15.2,0,quayvon-skanes-1
Nick Smith,2017-11-18,11,North Texas,,Army,W,2,30,15.0,0,nick-smith-5
Rodney Smith,2017-11-18,11,Minnesota,@,Northwestern,L,4,56,14.0,0,rodney-smith-5
Shi Smith,2017-11-18,11,South Carolina,,Wofford,W,2,43,21.5,0,shi-smith-1
Ihmir Smith-Marsette,2017-11-18,11,Iowa,,Purdue,L,1,53,53.0,0,ihmir-smith-marsette-1
JD Spielman,2017-11-18,11,Nebraska,@,Penn State,L,1,23,23.0,0,jd-spielman-1
Deon Stewart,2017-11-18,11,Arkansas,,Mississippi State,L,1,12,12.0,0,deon-stewart-1
Blaise Taylor,2017-11-18,9,Arkansas State,,Texas State,W,1,7,7.0,0,blaise-taylor-1
Ambry Thomas,2017-11-18,11,Michigan,@,Wisconsin,L,2,37,18.5,0,ambry-thomas-1
Jeff Thomas,2017-11-18,10,Miami (FL),,Virginia,W,1,33,33.0,0,jeff-thomas-6
Derrick Tindal,2017-11-18,11,Wisconsin,,Michigan,W,3,45,15.0,0,derrick-tindal-1
Tyrick Tisdale,2017-11-18,11,Florida Atlantic,,Florida International,W,1,10,10.0,0,tyrick-tisdale-1
Reginald Todd,2017-11-18,11,Mississippi State,@,Arkansas,W,3,21,7.0,0,reginald-todd-1
John Trainor,2017-11-18,11,Army,@,North Texas,L,1,11,11.0,0,john-trainor-1
Maurice Trowell,2017-11-18,11,North Carolina State,@,Wake Forest,L,1,34,34.0,0,maurice-trowell-1
Israel Tucker,2017-11-18,11,Louisiana Tech,@,Texas-El Paso,W,1,20,20.0,0,israel-tucker-1
Calvin Tyler Jr.,2017-11-18,11,Oregon State,,Arizona State,L,2,41,20.5,0,calvin-tyler-jr-1
Naseir Upshur,2017-11-18,10,Florida State,,Delaware State,W,1,12,12.0,0,naseir-upshur-1
Chuck Wade,2017-11-18,11,Wake Forest,,North Carolina State,W,2,51,25.5,0,chuck-wade-1
Jamauri Wakefield,2017-11-18,11,Vanderbilt,,Missouri,L,5,101,20.2,0,jamauri-wakefield-1
Amechie Walker,2017-11-18,11,Iowa State,@,Baylor,W,1,19,19.0,0,amechie-walker-1
Kell Walker,2017-11-18,11,Army,@,North Texas,L,2,30,15.0,0,kell-walker-1
Michael Walker,2017-11-18,11,Boston College,N,Connecticut,W,2,56,28.0,0,michael-walker-2
Michael Warren II,2017-11-18,11,Cincinnati,@,East Carolina,L,4,96,24.0,0,michael-warren-ii-1
De'Vion Warren,2017-11-18,11,Arkansas,,Mississippi State,L,1,20,20.0,0,devion-warren-1
Juwan Washington,2017-11-18,11,San Diego State,,Nevada,W,3,53,17.7,0,juwan-washington-1
Quez Watkins,2017-11-18,11,Southern Mississippi,,UNC Charlotte,W,1,22,22.0,0,quez-watkins-1
Josh Weeks,2017-11-18,11,Texas-El Paso,,Louisiana Tech,L,1,5,5.0,0,josh-weeks-1
Braeden West,2017-11-18,11,Southern Methodist,@,Memphis,L,2,23,11.5,0,braeden-west-1
Trevor White,2017-11-18,11,Baylor,,Iowa State,L,2,44,22.0,0,trevor-white-2
Kerrith Whyte,2017-11-18,11,Florida Atlantic,,Florida International,W,2,63,31.5,0,kerrith-whyte-1
Avery Williams,2017-11-18,11,Boise State,,Air Force,W,2,48,24.0,0,avery-williams-6
Devonte Williams,2017-11-18,11,Indiana,,Rutgers,W,1,22,22.0,0,devonte-williams-1
Malcolm Williams,2017-11-18,11,Coastal Carolina,@,Idaho,W,1,44,44.0,0,malcolm-williams-4
Travon Williams,2017-11-18,11,Temple,,Central Florida,L,2,30,15.0,0,travon-williams-1
Trayveon Williams,2017-11-18,11,Texas A&M,@,Mississippi,W,1,20,20.0,0,trayveon-williams-1
Andre Wilson,2017-11-18,11,Alabama-Birmingham,@,Florida,L,1,18,18.0,0,andre-wilson-1
Shaun Wilson,2017-11-18,11,Duke,,Georgia Tech,W,2,47,23.5,0,shaun-wilson-1
Isaiah Wright,2017-11-18,11,Temple,,Central Florida,L,4,64,16.0,0,isaiah-wright-1
Zamore Zigler,2017-11-18,12,San Jose State,@,Colorado State,L,2,58,29.0,0,zamore-zigler-1
Isaiah Zuber,2017-11-18,11,Kansas State,@,Oklahoma State,W,2,15,7.5,0,isaiah-zuber-1
Blake Banham,2017-11-21,12,Eastern Michigan,,Bowling Green State,W,4,96,24.0,0,blake-banham-1
Mike Carrigan,2017-11-21,12,Kent State,@,Akron,L,1,23,23.0,0,mike-carrigan-1
Malik Dunner,2017-11-21,12,Ball State,,Miami (OH),L,1,4,4.0,0,malik-dunner-1
Van Edwards Jr.,2017-11-21,12,Akron,,Kent State,W,2,35,17.5,0,van-edwards-jr-1
Ian Eriksen,2017-11-21,12,Eastern Michigan,,Bowling Green State,W,2,17,8.5,0,ian-eriksen-1
Trey Harrell,2017-11-21,12,Kent State,@,Akron,L,1,16,16.0,0,trey-harrell-1
Markice Hurt Jr.,2017-11-21,12,Ball State,,Miami (OH),L,1,21,21.0,0,markice-hurt-jr-1
Nathan Monnin,2017-11-21,12,Kent State,@,Akron,L,1,0,0.0,0,nathan-monnin-1
Jared Murphy,2017-11-21,12,Miami (OH),@,Ball State,W,2,33,16.5,0,jared-murphy-1
Matthew Wilcox Jr.,2017-11-21,12,Bowling Green State,@,Eastern Michigan,L,5,121,24.2,0,matthew-wilcox-jr-1
Deddrick Thomas,2017-11-23,12,Mississippi State,,Mississippi,L,1,19,19.0,0,deddrick-thomas-1
Reginald Todd,2017-11-23,12,Mississippi State,,Mississippi,L,4,84,21.0,0,reginald-todd-1
Chris Barr,2017-11-24,11,South Florida,@,Central Florida,L,4,65,16.3,0,chris-barr-1
Chad Beebe,2017-11-24,12,Northern Illinois,@,Central Michigan,L,1,21,21.0,0,chad-beebe-1
Jamario Bell,2017-11-24,12,Arkansas,,Missouri,L,1,13,13.0,0,jamario-bell-1
Darryl Bonner,2017-11-24,11,Navy,@,Houston,L,1,2,2.0,0,darryl-bonner-1
Jaylin Bradley,2017-11-24,12,Nebraska,,Iowa,L,3,43,14.3,0,jaylin-bradley-1
D.J. Brown,2017-11-24,12,Northern Illinois,@,Central Michigan,L,1,24,24.0,0,dj-brown-3
Keke Coutee,2017-11-24,12,Texas Tech,@,Texas,W,1,22,22.0,0,keke-coutee-1
Antione Davis,2017-11-24,12,California,@,UCLA,L,3,55,18.3,0,antione-davis-1
Terence Dunlap,2017-11-24,11,Troy,,Texas State,W,1,27,27.0,0,terence-dunlap-1
Cameron Echols-Luper,2017-11-24,12,Western Kentucky,@,Florida International,L,3,67,22.3,0,cameron-echols-luper-1
Jamarl Eiland,2017-11-24,12,Buffalo,,Ohio,W,1,22,22.0,0,jamarl-eiland-1
Quinton Flowers,2017-11-24,11,South Florida,@,Central Florida,L,1,20,20.0,0,quinton-flowers-1
