Player,Date,G,School,Loc,Opponent,WL,Punt Ret,Punt Ret Yds,Punt Ret Avg,Punt Ret TD,unique_id
Ainias Smith,2019-10-19,7,Texas A&M,@,Mississippi,W,4,65,16.3,0,ainias-smith-1
Bryson Smith,2019-10-19,7,Houston,@,Connecticut,W,2,1,0.5,0,bryson-smith-1
Tyler Snead,2019-10-19,7,East Carolina,@,Central Florida,L,1,16,16.0,0,tyler-snead-1
Dimitri Stanley,2019-10-19,7,Colorado,@,Washington State,L,1,7,7.0,0,dimitri-stanley-1
Derek Stingley Jr.,2019-10-19,7,Louisiana State,@,Mississippi State,W,1,2,2.0,0,derek-stingley-jr-1
Keylon Stokes,2019-10-19,7,Tulsa,@,Cincinnati,L,1,4,4.0,0,keylon-stokes-1
Geno Stone,2019-10-19,7,Iowa,,Purdue,W,1,8,8.0,0,geno-stone-1
Dillon Stoner,2019-10-19,7,Oklahoma State,,Baylor,L,1,22,22.0,0,dillon-stoner-1
Freddie Swain,2019-10-19,8,Florida,@,South Carolina,W,1,6,6.0,0,freddie-swain-1
Kolby Taylor,2019-10-19,7,Oregon State,@,California,W,1,0,0.0,0,kolby-taylor-1
Kevin Terry,2019-10-19,7,Texas Tech,,Iowa State,L,1,0,0.0,0,kevin-terry-1
Maurice Thomas,2019-10-19,7,Miami (OH),,Northern Illinois,W,2,15,7.5,0,maurice-thomas-2
Thayer Thomas,2019-10-19,7,North Carolina State,@,Boston College,L,1,18,18.0,0,thayer-thomas-1
Cole Tucker,2019-10-19,7,Northern Illinois,@,Miami (OH),L,1,4,4.0,0,cole-tucker-1
Tyler Vaughns,2019-10-19,7,Southern California,,Arizona,W,3,19,6.3,0,tyler-vaughns-1
Jaylen Waddle,2019-10-19,7,Alabama,,Tennessee,W,2,35,17.5,0,jaylen-waddle-1
Devan Wade,2019-10-19,7,West Virginia,@,Oklahoma,L,1,0,0.0,0,devan-wade-1
Kobay White,2019-10-19,7,Boston College,,North Carolina State,W,1,8,8.0,0,kobay-white-1
Brayden Willis,2019-10-19,7,Oklahoma,,West Virginia,W,1,9,9.0,0,brayden-willis-1
Garrett Winn,2019-10-19,6,Navy,,South Florida,W,4,35,8.8,0,garrett-winn-1
Isaiah Wright,2019-10-19,7,Temple,@,Southern Methodist,L,1,-9,-9.0,0,isaiah-wright-1
Joshua Youngblood,2019-10-19,6,Kansas State,,Texas Christian,W,1,-2,-2.0,0,joshua-youngblood-1
James Proche,2019-10-24,8,Southern Methodist,@,Houston,W,1,20,20.0,0,james-proche-1
Bryson Smith,2019-10-24,8,Houston,,Southern Methodist,L,1,3,3.0,0,bryson-smith-1
Marquez Stevenson,2019-10-24,8,Houston,,Southern Methodist,L,1,13,13.0,0,marquez-stevenson-1
Amon-Ra St. Brown,2019-10-25,8,Southern California,@,Colorado,W,2,2,1.0,0,amon-ra-st-brown-1
Dimitri Stanley,2019-10-25,8,Colorado,,Southern California,L,1,-1,-1.0,0,dimitri-stanley-1
Jaylond Adams,2019-10-26,8,Southern Mississippi,@,Rice,W,1,2,2.0,0,jaylond-adams-1
Brandon Aiyuk,2019-10-26,8,Arizona State,@,UCLA,L,1,31,31.0,0,brandon-aiyuk-1
Maurice Alexander,2019-10-26,8,Florida International,@,Middle Tennessee State,L,1,9,9.0,0,maurice-alexander-2
Josh Ali,2019-10-26,8,Kentucky,,Missouri,W,3,29,9.7,0,josh-ali-1
Amad Anderson Jr.,2019-10-26,8,Purdue,,Illinois,L,1,7,7.0,0,amad-anderson-jr-1
Otis Anderson,2019-10-26,8,Central Florida,@,Temple,W,2,4,2.0,0,otis-anderson-1
Jackson Anthrop,2019-10-26,8,Purdue,,Illinois,L,2,31,15.5,0,jackson-anthrop-1
Daniel Bituli,2019-10-26,8,Tennessee,,South Carolina,W,1,29,29.0,1,daniel-bituli-1
Jake Bobo,2019-10-26,8,Duke,@,North Carolina,L,2,21,10.5,0,jake-bobo-1
Darrell Brown,2019-10-26,8,Old Dominion,,Florida Atlantic,L,1,0,0.0,0,darrell-brown-4
Rodjay Burns,2019-10-26,8,Louisville,,Virginia,W,1,34,34.0,0,rodjay-burns-1
Cedric Byrd,2019-10-26,8,Hawaii,@,New Mexico,W,2,12,6.0,0,cedric-byrd-1
Marquez Callaway,2019-10-26,8,Tennessee,,South Carolina,W,1,65,65.0,1,marquez-callaway-1
OJ Clark,2019-10-26,8,New Mexico State,@,Georgia Southern,L,1,1,1.0,0,oj-clark-1
Austin Conway,2019-10-26,8,Wyoming,,Nevada,W,5,57,11.4,0,austin-conway-1
Ron Cook Jr.,2019-10-26,8,Buffalo,,Central Michigan,W,1,15,15.0,0,ron-cook-jr-1
Dante Cousart,2019-10-26,8,Florida Atlantic,@,Old Dominion,W,2,41,20.5,0,dante-cousart-1
Roger Cray,2019-10-26,8,Western Kentucky,@,Marshall,L,2,17,8.5,0,roger-cray-1
Jaelon Darden,2019-10-26,8,North Texas,@,UNC Charlotte,L,1,-4,-4.0,0,jaelon-darden-1
Alvin Davis,2019-10-26,8,Akron,@,Northern Illinois,L,1,9,9.0,0,alvin-davis-4
Jahan Dotson,2019-10-26,8,Penn State,@,Michigan State,W,1,9,9.0,0,jahan-dotson-1
Romeo Doubs,2019-10-26,8,Nevada,@,Wyoming,L,2,1,0.5,0,romeo-doubs-1
Demetrius Douglas,2019-10-26,8,Minnesota,,Maryland,W,1,-7,-7.0,0,demetrius-douglas-2
B.J. Edmonds,2019-10-26,8,Arkansas State,,Texas State,W,3,35,11.7,0,bj-edmonds-1
Bryan Edwards,2019-10-26,8,South Carolina,@,Tennessee,L,1,6,6.0,0,bryan-edwards-1
Maurice Ffrench,2019-10-26,8,Pittsburgh,,Miami (FL),L,3,1,0.3,0,maurice-ffrench-1
Richaud Floyd,2019-10-26,8,Missouri,@,Kentucky,L,1,0,0.0,0,richaud-floyd-1
Justin Garrett,2019-10-26,7,Texas-El Paso,,Louisiana Tech,L,1,11,11.0,0,justin-garrett-3
Jacob Gasser,2019-10-26,8,Nevada-Las Vegas,,San Diego State,L,3,10,3.3,0,jacob-gasser-1
Kaylon Geiger,2019-10-26,7,Troy,@,Georgia State,L,1,5,5.0,0,kaylon-geiger-1
Demarcus Governor,2019-10-26,9,Central Michigan,@,Buffalo,L,1,0,0.0,0,demarcus-governor-1
Eric Gray,2019-10-26,8,Tennessee,,South Carolina,W,1,7,7.0,0,eric-gray-2
Rontavius Groves,2019-10-26,8,North Carolina,,Duke,W,1,0,0.0,0,rontavius-groves-1
KJ Hamler,2019-10-26,8,Penn State,@,Michigan State,W,1,6,6.0,0,kj-hamler-1
Travell Harris,2019-10-26,8,Washington State,@,Oregon,L,2,7,3.5,0,travell-harris-1
Thomas Hennigan,2019-10-26,7,Appalachian State,@,South Alabama,W,2,39,19.5,0,thomas-hennigan-1
Jevon Holland,2019-10-26,8,Oregon,,Washington State,W,1,8,8.0,0,jevon-holland-1
Jordan Holmes,2019-10-26,8,Illinois,@,Purdue,W,1,3,3.0,0,jordan-holmes-2
Raymond James,2019-10-26,8,Kent State,,Miami (OH),L,2,45,22.5,0,raymond-james-1
Jamarye Joiner,2019-10-26,8,Arizona,@,Stanford,L,3,23,7.7,0,jamarye-joiner-1
Amare Jones,2019-10-26,8,Tulane,@,Navy,L,2,16,8.0,0,amare-jones-1
Jamal Jones,2019-10-26,8,Arkansas State,,Texas State,W,1,2,2.0,0,jamal-jones-4
Talik Keaton,2019-10-26,8,Marshall,,Western Kentucky,W,2,17,8.5,0,talik-keaton-1
Billy Kemp,2019-10-26,8,Virginia,@,Louisville,L,2,3,1.5,0,billy-kemp-2
Wesley Kennedy III,2019-10-26,7,Georgia Southern,,New Mexico State,W,2,70,35.0,1,wesley-kennedy-iii-1
D.L. Knock,2019-10-26,8,Ohio,@,Ball State,W,2,2,1.0,0,dl-knock-1
CeeDee Lamb,2019-10-26,8,Oklahoma,@,Kansas State,L,2,22,11.0,0,ceedee-lamb-1
Michael Lawrence,2019-10-26,8,North Texas,@,UNC Charlotte,L,1,4,4.0,0,michael-lawrence-1
Riley Lees,2019-10-26,7,Northwestern,,Iowa,L,2,12,6.0,0,riley-lees-1
Nafees Lyon,2019-10-26,8,UNC Charlotte,,North Texas,W,1,-1,-1.0,0,nafees-lyon-1
Devin Maddox,2019-10-26,8,Toledo,,Eastern Michigan,W,1,6,6.0,0,devin-maddox-1
Jesse Matthews,2019-10-26,8,San Diego State,@,Nevada-Las Vegas,W,4,48,12.0,0,jesse-matthews-1
Tra Minter,2019-10-26,8,South Alabama,,Appalachian State,L,1,4,4.0,0,tra-minter-1
Dazz Newsome,2019-10-26,8,North Carolina,,Duke,W,2,-6,-3.0,0,dazz-newsome-1
Antonio Nunn,2019-10-26,8,Buffalo,,Central Michigan,W,1,16,16.0,0,antonio-nunn-1
Chux Nwabuko III,2019-10-26,8,Texas Tech,@,Kansas,L,2,5,2.5,0,chux-nwabuko-iii-1
Donovan Peoples-Jones,2019-10-26,8,Michigan,,Notre Dame,W,4,24,6.0,0,donovan-peoples-jones-1
Kyle Phillips,2019-10-26,8,UCLA,,Arizona State,W,1,38,38.0,0,kyle-phillips-4
Sean Riley,2019-10-26,8,Syracuse,@,Florida State,L,1,4,4.0,0,sean-riley-2
Ronnie Rivers,2019-10-26,7,Fresno State,,Colorado State,L,2,27,13.5,0,ronnie-rivers-1
Amari Rodgers,2019-10-26,8,Clemson,,Boston College,W,3,18,6.0,0,amari-rodgers-1
Isaiah Rodgers,2019-10-26,8,Massachusetts,,Connecticut,L,1,-5,-5.0,0,isaiah-rodgers-1
De'John Rogers,2019-10-26,8,New Mexico,,Hawaii,L,2,27,13.5,0,dejohn-rogers-1
Jake Rogers,2019-10-26,8,Bowling Green State,@,Western Michigan,L,1,0,0.0,0,jake-rogers-2
Justyn Ross,2019-10-26,8,Clemson,,Boston College,W,1,-6,-6.0,0,justyn-ross-1
K.J. Sails,2019-10-26,8,South Florida,@,East Carolina,W,2,24,12.0,0,kj-sails-1
Traveon Samuel,2019-10-26,8,Memphis,@,Tulsa,W,2,19,9.5,0,traveon-samuel-1
Demari Simpkins,2019-10-26,8,Utah,,California,W,1,8,8.0,0,demari-simpkins-1
Quayvon Skanes,2019-10-26,8,Connecticut,@,Massachusetts,W,1,1,1.0,0,quayvon-skanes-1
Ainias Smith,2019-10-26,8,Texas A&M,,Mississippi State,W,1,10,10.0,0,ainias-smith-1
Jake Smith,2019-10-26,8,Texas,@,Texas Christian,L,1,-7,-7.0,0,jake-smith-7
Tyler Snead,2019-10-26,8,East Carolina,,South Florida,L,1,13,13.0,0,tyler-snead-1
Brandon Sowards,2019-10-26,8,Michigan State,,Penn State,L,4,7,1.8,0,brandon-sowards-1
Derek Stingley Jr.,2019-10-26,8,Louisiana State,,Auburn,W,2,7,3.5,0,derek-stingley-jr-1
Dillon Stoner,2019-10-26,8,Oklahoma State,@,Iowa State,W,3,41,13.7,0,dillon-stoner-1
Andrew Strader,2019-10-26,8,Boston College,@,Clemson,L,2,39,19.5,0,andrew-strader-1
Maurice Thomas,2019-10-26,8,Miami (OH),@,Kent State,W,1,-1,-1.0,0,maurice-thomas-2
Trenton Thompson,2019-10-26,8,San Diego State,@,Nevada-Las Vegas,W,1,7,7.0,0,trenton-thompson-2
Austin Trammell,2019-10-26,8,Rice,,Southern Mississippi,L,2,13,6.5,0,austin-trammell-1
Cole Tucker,2019-10-26,8,Northern Illinois,,Akron,W,2,23,11.5,0,cole-tucker-1
Christian Tutt,2019-10-26,8,Auburn,@,Louisiana State,L,1,3,3.0,0,christian-tutt-1
Hutch White,2019-10-26,7,Texas State,@,Arkansas State,L,1,12,12.0,0,hutch-white-1
Kobay White,2019-10-26,8,Boston College,@,Clemson,L,1,0,0.0,0,kobay-white-1
Quavian White,2019-10-26,8,Georgia State,,Troy,W,1,5,5.0,0,quavian-white-1
Garrett Wilson,2019-10-26,8,Ohio State,,Wisconsin,W,1,23,23.0,0,garrett-wilson-2
Michael Wilson,2019-10-26,8,Stanford,,Arizona,W,1,-1,-1.0,0,michael-wilson-3
Dante Wright,2019-10-26,8,Colorado State,@,Fresno State,W,1,2,2.0,0,dante-wright-1
Isaiah Zuber,2019-10-26,8,Mississippi State,@,Texas A&M,L,1,2,2.0,0,isaiah-zuber-1
Thomas Hennigan,2019-10-31,8,Appalachian State,,Georgia Southern,L,3,-4,-1.3,0,thomas-hennigan-1
Wesley Kennedy III,2019-10-31,8,Georgia Southern,@,Appalachian State,W,1,15,15.0,0,wesley-kennedy-iii-1
Alec Sinkfield,2019-10-31,8,West Virginia,@,Baylor,L,1,0,0.0,0,alec-sinkfield-1
R.J. Sneed,2019-10-31,8,Baylor,,West Virginia,W,2,-16,-8.0,0,rj-sneed-1
Garrett Winn,2019-11-01,8,Navy,@,Connecticut,W,1,6,6.0,0,garrett-winn-1
Maurice Alexander,2019-11-02,9,Florida International,,Old Dominion,W,3,6,2.0,0,maurice-alexander-2
Jarion Anderson,2019-11-02,9,Tulsa,@,Tulane,L,1,-2,-2.0,0,jarion-anderson-1
Otis Anderson,2019-11-02,9,Central Florida,,Houston,W,1,26,26.0,0,otis-anderson-1
Calvin Austin III,2019-11-02,9,Memphis,,Southern Methodist,W,1,0,0.0,0,calvin-austin-iii-1
Elijah Benoit,2019-11-02,9,Central Florida,,Houston,W,1,-11,-11.0,0,elijah-benoit-1
Dominick Blaylock,2019-11-02,8,Georgia,N,Florida,W,1,7,7.0,0,dominick-blaylock-1
Isaiah Bolden,2019-11-02,9,Florida State,,Miami (FL),L,1,7,7.0,0,isaiah-bolden-1
Ahmarean Brown,2019-11-02,8,Georgia Tech,,Pittsburgh,L,1,0,0.0,0,ahmarean-brown-1
Brandon Brown,2019-11-02,10,Central Michigan,,Northern Illinois,W,1,4,4.0,0,brandon-brown-8
Will Brown,2019-11-02,9,Clemson,,Wofford,W,1,3,3.0,0,will-brown-2
Treylon Burks,2019-11-02,9,Arkansas,,Mississippi State,L,1,-1,-1.0,0,treylon-burks-1
Cedric Byrd,2019-11-02,9,Hawaii,,Fresno State,L,1,11,11.0,0,cedric-byrd-1
Marquez Callaway,2019-11-02,9,Tennessee,,Alabama-Birmingham,W,1,10,10.0,0,marquez-callaway-1
Perry Carter,2019-11-02,8,Louisiana-Monroe,,Arkansas State,L,1,-2,-2.0,0,perry-carter-2
Ron Cook Jr.,2019-11-02,9,Buffalo,@,Eastern Michigan,W,1,15,15.0,0,ron-cook-jr-1
Dante Cousart,2019-11-02,9,Florida Atlantic,@,Western Kentucky,W,4,21,5.3,0,dante-cousart-1
Jaelon Darden,2019-11-02,9,North Texas,,Texas-El Paso,W,1,1,1.0,0,jaelon-darden-1
Malik Dear,2019-11-02,9,Mississippi State,@,Arkansas,W,1,0,0.0,0,malik-dear-1
Romeo Doubs,2019-11-02,9,Nevada,,New Mexico,W,1,24,24.0,0,romeo-doubs-1
Dylan Drummond,2019-11-02,9,Eastern Michigan,,Buffalo,L,1,-2,-2.0,0,dylan-drummond-1
B.J. Edmonds,2019-11-02,9,Arkansas State,@,Louisiana-Monroe,W,4,27,6.8,0,bj-edmonds-1
Bryan Edwards,2019-11-02,9,South Carolina,,Vanderbilt,W,3,53,17.7,0,bryan-edwards-1
Maurice Ffrench,2019-11-02,9,Pittsburgh,@,Georgia Tech,W,5,57,11.4,0,maurice-ffrench-1
Chris Finke,2019-11-02,8,Notre Dame,,Virginia Tech,W,4,24,6.0,0,chris-finke-1
Aaron Fuller,2019-11-02,9,Washington,,Utah,L,1,2,2.0,0,aaron-fuller-1
Justin Garrett,2019-11-02,8,Texas-El Paso,@,North Texas,L,1,18,18.0,0,justin-garrett-3
Eric Garror,2019-11-02,8,Louisiana,,Texas State,W,3,29,9.7,0,eric-garror-1
Jacob Gasser,2019-11-02,9,Nevada-Las Vegas,@,Colorado State,L,2,12,6.0,0,jacob-gasser-1
Kaylon Geiger,2019-11-02,8,Troy,@,Coastal Carolina,L,1,3,3.0,0,kaylon-geiger-1
Aleva Hifo,2019-11-02,8,Brigham Young,@,Utah State,W,2,-1,-0.5,0,aleva-hifo-1
Tabari Hines,2019-11-02,8,North Carolina State,@,Wake Forest,L,1,11,11.0,0,tabari-hines-1
Kendall Hinton,2019-11-02,8,Wake Forest,,North Carolina State,W,3,30,10.0,0,kendall-hinton-1
Jordan Holmes,2019-11-02,9,Illinois,,Rutgers,W,4,33,8.3,0,jordan-holmes-2
Jerry Howard,2019-11-02,8,Georgia Tech,,Pittsburgh,L,1,17,17.0,0,jerry-howard-2
Jesiah Irish,2019-11-02,8,Oregon State,@,Arizona,W,1,11,11.0,0,jesiah-irish-1
Kirk Johnson,2019-11-02,8,Texas-San Antonio,@,Texas A&M,L,3,3,1.0,0,kirk-johnson-6
Willie Johnson,2019-11-02,9,Marshall,@,Rice,W,1,8,8.0,0,willie-johnson-5
Jamarye Joiner,2019-11-02,9,Arizona,,Oregon State,L,2,24,12.0,0,jamarye-joiner-1
Talik Keaton,2019-11-02,9,Marshall,@,Rice,W,1,0,0.0,0,talik-keaton-1
Billy Kemp,2019-11-02,9,Virginia,@,North Carolina,W,1,8,8.0,0,billy-kemp-2
Jeremiah Knight,2019-11-02,9,Akron,@,Bowling Green State,L,1,0,0.0,0,jeremiah-knight-1
Eric Lee Jr.,2019-11-02,9,Nebraska,@,Purdue,L,1,7,7.0,0,eric-lee-jr-1
Travis Levy,2019-11-02,9,Boston College,@,Syracuse,W,1,3,3.0,0,travis-levy-1
Rayshad Lewis,2019-11-02,9,Maryland,,Michigan,L,1,2,2.0,0,rayshad-lewis-2
Nafees Lyon,2019-11-02,9,UNC Charlotte,,Middle Tennessee State,W,3,45,15.0,0,nafees-lyon-1
Akyah Miranda,2019-11-02,9,Army,@,Air Force,L,2,-9,-4.5,0,akyah-miranda-1
Elijah Moore,2019-11-02,9,Mississippi,@,Auburn,L,1,55,55.0,0,elijah-moore-1
Jordan Nathan,2019-11-02,8,Utah State,,Brigham Young,L,1,0,0.0,0,jordan-nathan-1
Dazz Newsome,2019-11-02,9,North Carolina,,Virginia,L,1,20,20.0,0,dazz-newsome-1
K.J. Osborn,2019-11-02,9,Miami (FL),@,Florida State,W,3,44,14.7,0,kj-osborn-1
Donovan Peoples-Jones,2019-11-02,9,Michigan,@,Maryland,W,5,15,3.0,0,donovan-peoples-jones-1
Ben Peterson,2019-11-02,9,Air Force,,Army,W,1,2,2.0,0,ben-peterson-1
Kalil Pimpleton,2019-11-02,10,Central Michigan,,Northern Illinois,W,2,10,5.0,0,kalil-pimpleton-1
James Proche,2019-11-02,9,Southern Methodist,@,Memphis,L,1,11,11.0,0,james-proche-1
Jalen Reagor,2019-11-02,8,Texas Christian,@,Oklahoma State,L,1,7,7.0,0,jalen-reagor-1
Sean Riley,2019-11-02,9,Syracuse,,Boston College,L,1,5,5.0,0,sean-riley-2
Amari Rodgers,2019-11-02,9,Clemson,,Wofford,W,3,23,7.7,0,amari-rodgers-1
Isaiah Rodgers,2019-11-02,9,Massachusetts,,Liberty,L,1,19,19.0,0,isaiah-rodgers-1
De'John Rogers,2019-11-02,9,New Mexico,@,Nevada,L,3,33,11.0,0,dejohn-rogers-1
Jake Rogers,2019-11-02,9,Bowling Green State,,Akron,W,4,29,7.3,0,jake-rogers-2
Khalil Shakir,2019-11-02,8,Boise State,@,San Jose State,W,1,5,5.0,0,khalil-shakir-1
Demari Simpkins,2019-11-02,9,Utah,@,Washington,W,1,0,0.0,0,demari-simpkins-1
Ainias Smith,2019-11-02,9,Texas A&M,,Texas-San Antonio,W,2,25,12.5,0,ainias-smith-1
JD Spielman,2019-11-02,9,Nebraska,@,Purdue,L,1,4,4.0,0,jd-spielman-1
Amon-Ra St. Brown,2019-11-02,9,Southern California,,Oregon,L,1,5,5.0,0,amon-ra-st-brown-1
Dillon Stoner,2019-11-02,9,Oklahoma State,,Texas Christian,W,2,17,8.5,0,dillon-stoner-1
D.J. Stubbs,2019-11-02,9,Liberty,@,Massachusetts,W,3,13,4.3,0,dj-stubbs-1
Sage Surratt,2019-11-02,8,Wake Forest,,North Carolina State,W,1,-2,-2.0,0,sage-surratt-1
Austin Trammell,2019-11-02,9,Rice,,Marshall,L,2,4,2.0,0,austin-trammell-1
Christian Tutt,2019-11-02,9,Auburn,,Mississippi,W,1,1,1.0,0,christian-tutt-1
Ky'Jon Tyler,2019-11-02,8,Coastal Carolina,,Troy,W,1,13,13.0,0,kyjon-tyler-1
Hutch White,2019-11-02,8,Texas State,@,Louisiana,L,1,2,2.0,0,hutch-white-1
Luke Whittemore,2019-11-02,8,Troy,@,Coastal Carolina,L,1,1,1.0,0,luke-whittemore-1
Avery Williams,2019-11-02,8,Boise State,@,San Jose State,W,1,66,66.0,1,avery-williams-6
Marlon Williams,2019-11-02,9,Central Florida,,Houston,W,1,11,11.0,0,marlon-williams-5
Dante Wright,2019-11-02,9,Colorado State,,Nevada-Las Vegas,W,4,61,15.3,0,dante-wright-1
Avery Young,2019-11-02,9,Rutgers,@,Illinois,L,4,2,0.5,0,avery-young-2
Joshua Youngblood,2019-11-02,8,Kansas State,@,Kansas,W,3,10,3.3,0,joshua-youngblood-1
Kwincy Hall,2019-11-05,9,Kent State,@,Toledo,L,1,-1,-1.0,0,kwincy-hall-1
Devin Maddox,2019-11-05,9,Toledo,,Kent State,W,1,-3,-3.0,0,devin-maddox-1
Keith Mixon,2019-11-05,10,Western Michigan,,Ball State,W,2,4,2.0,0,keith-mixon-1
D.L. Knock,2019-11-06,9,Ohio,,Miami (OH),L,1,0,0.0,0,dl-knock-1
Maurice Thomas,2019-11-06,9,Miami (OH),@,Ohio,W,1,30,30.0,0,maurice-thomas-2
Isaiah Wright,2019-11-07,9,Temple,@,South Florida,W,1,1,1.0,0,isaiah-wright-1
Aaron Fuller,2019-11-08,10,Washington,@,Oregon State,W,3,30,10.0,0,aaron-fuller-1
Keylon Stokes,2019-11-08,10,Tulsa,,Central Florida,W,1,3,3.0,0,keylon-stokes-1
Jaylond Adams,2019-11-09,9,Southern Mississippi,,Alabama-Birmingham,W,2,8,4.0,0,jaylond-adams-1
Josh Ali,2019-11-09,9,Kentucky,,Tennessee,L,1,-1,-1.0,0,josh-ali-1
Grayland Arnold,2019-11-09,9,Baylor,@,Texas Christian,W,1,-4,-4.0,0,grayland-arnold-1
Chatarius Atwell,2019-11-09,9,Louisville,@,Miami (FL),L,1,-2,-2.0,0,chatarius-atwell-1
Nolan Bernat,2019-11-09,10,Illinois,@,Michigan State,W,1,-4,-4.0,0,nolan-bernat-1
Josh Blackwell,2019-11-09,9,Duke,,Notre Dame,L,2,5,2.5,0,josh-blackwell-1
Dominick Blaylock,2019-11-09,9,Georgia,,Missouri,W,4,34,8.5,0,dominick-blaylock-1
Treylon Burks,2019-11-09,10,Arkansas,,Western Kentucky,L,1,18,18.0,0,treylon-burks-1
Rodjay Burns,2019-11-09,9,Louisville,@,Miami (FL),L,1,4,4.0,0,rodjay-burns-1
Austin Conway,2019-11-09,9,Wyoming,@,Boise State,L,3,20,6.7,0,austin-conway-1
Max Cooper,2019-11-09,9,Iowa,@,Wisconsin,L,1,0,0.0,0,max-cooper-1
Ashtyn Davis,2019-11-09,9,California,,Washington State,W,1,14,14.0,0,ashtyn-davis-1
Romeo Doubs,2019-11-09,10,Nevada,@,San Diego State,W,3,47,15.7,0,romeo-doubs-1
Demetrius Douglas,2019-11-09,9,Minnesota,,Penn State,W,2,-1,-0.5,0,demetrius-douglas-2
Dontario Drummond,2019-11-09,10,Mississippi,,New Mexico State,W,1,1,1.0,0,dontario-drummond-1
Chris Finke,2019-11-09,9,Notre Dame,@,Duke,W,2,51,25.5,0,chris-finke-1
Justin Garrett,2019-11-09,9,Texas-El Paso,,UNC Charlotte,L,1,7,7.0,0,justin-garrett-3
Eric Gray,2019-11-09,10,Tennessee,@,Kentucky,W,1,5,5.0,0,eric-gray-2
Hezekiah Grimsley,2019-11-09,9,Virginia Tech,,Wake Forest,W,2,4,2.0,0,hezekiah-grimsley-1
KJ Hamler,2019-11-09,9,Penn State,@,Minnesota,L,1,-15,-15.0,0,kj-hamler-1
Cornell Hendrick Jr.,2019-11-09,10,Old Dominion,,Texas-San Antonio,L,2,6,3.0,0,cornell-hendrick-jr-1
Thomas Hennigan,2019-11-09,9,Appalachian State,@,South Carolina,W,1,4,4.0,0,thomas-hennigan-1
Aleva Hifo,2019-11-09,9,Brigham Young,,Liberty,W,1,-2,-2.0,0,aleva-hifo-1
Tabari Hines,2019-11-09,9,North Carolina State,,Clemson,L,1,0,0.0,0,tabari-hines-1
Kendall Hinton,2019-11-09,9,Wake Forest,@,Virginia Tech,L,2,12,6.0,0,kendall-hinton-1
Jordan Holmes,2019-11-09,10,Illinois,@,Michigan State,W,3,27,9.0,0,jordan-holmes-2
Kearis Jackson,2019-11-09,9,Georgia,,Missouri,W,1,5,5.0,0,kearis-jackson-1
Brandon Jones,2019-11-09,9,Texas,,Kansas State,W,1,53,53.0,0,brandon-jones-13
Sheldon Jones,2019-11-09,9,Texas-San Antonio,@,Old Dominion,W,2,8,4.0,0,sheldon-jones-1
Billy Kemp,2019-11-09,10,Virginia,,Georgia Tech,W,3,9,3.0,0,billy-kemp-2
CeeDee Lamb,2019-11-09,9,Oklahoma,,Iowa State,W,3,28,9.3,0,ceedee-lamb-1
Riley Lees,2019-11-09,9,Northwestern,,Purdue,L,1,8,8.0,0,riley-lees-1
Xavier Legette,2019-11-09,10,South Carolina,,Appalachian State,L,1,-1,-1.0,0,xavier-legette-1
Nafees Lyon,2019-11-09,10,UNC Charlotte,@,Texas-El Paso,W,1,2,2.0,0,nafees-lyon-1
D.J. Matthews,2019-11-09,10,Florida State,@,Boston College,W,1,-10,-10.0,0,dj-matthews-1
Jesse Matthews,2019-11-09,9,San Diego State,,Nevada,L,3,17,5.7,0,jesse-matthews-1
Tarique Milton,2019-11-09,9,Iowa State,@,Oklahoma,L,1,2,2.0,0,tarique-milton-1
Akyah Miranda,2019-11-09,10,Army,,Massachusetts,W,2,-8,-4.0,0,akyah-miranda-1
Ryan Montgomery,2019-11-09,9,Cincinnati,,Connecticut,W,5,30,6.0,0,ryan-montgomery-1
Elijah Moore,2019-11-09,10,Mississippi,,New Mexico State,W,2,13,6.5,0,elijah-moore-1
Jordan Nathan,2019-11-09,9,Utah State,@,Fresno State,W,1,8,8.0,0,jordan-nathan-1
Chux Nwabuko III,2019-11-09,9,Texas Tech,@,West Virginia,W,2,13,6.5,0,chux-nwabuko-iii-1
K.J. Osborn,2019-11-09,10,Miami (FL),,Louisville,W,2,36,18.0,0,kj-osborn-1
Joshua Paschal,2019-11-09,9,Kentucky,,Tennessee,L,1,2,2.0,0,joshua-paschal-1
James Proche,2019-11-09,10,Southern Methodist,,East Carolina,W,2,17,8.5,0,james-proche-1
Ronnie Rivers,2019-11-09,9,Fresno State,,Utah State,L,1,12,12.0,0,ronnie-rivers-1
Tayvion Robinson,2019-11-09,9,Virginia Tech,,Wake Forest,W,2,44,22.0,0,tayvion-robinson-1
Amari Rodgers,2019-11-09,10,Clemson,@,North Carolina State,W,2,8,4.0,0,amari-rodgers-1
Quayvon Skanes,2019-11-09,10,Connecticut,@,Cincinnati,L,1,11,11.0,0,quayvon-skanes-1
Brandon Sowards,2019-11-09,9,Michigan State,,Illinois,L,2,12,6.0,0,brandon-sowards-1
Amon-Ra St. Brown,2019-11-09,10,Southern California,@,Arizona State,W,3,26,8.7,0,amon-ra-st-brown-1
Derek Stingley Jr.,2019-11-09,9,Louisiana State,@,Alabama,W,2,19,9.5,0,derek-stingley-jr-1
Freddie Swain,2019-11-09,10,Florida,,Vanderbilt,W,4,16,4.0,0,freddie-swain-1
Jaylen Waddle,2019-11-09,9,Alabama,,Louisiana State,L,1,77,77.0,1,jaylen-waddle-1
