Player,Date,G,School,Loc,Opponent,WL,FR,FR Yds,FR TD,Fumble Forced,unique_id
Grayland Arnold,2017-10-14,6,Baylor,@,Oklahoma State,L,1,,,1,grayland-arnold-1
James Bailey,2017-10-14,6,Fresno State,,New Mexico,W,0,,,1,james-bailey-4
Dalton Baker,2017-10-14,6,Nevada-Las Vegas,@,Air Force,L,0,,,1,dalton-baker-1
Dee Baulkman,2017-10-14,6,North Texas,,Texas-San Antonio,W,0,,,1,dee-baulkman-1
Kalon Beverly,2017-10-14,7,Texas-El Paso,@,Southern Mississippi,L,0,,,1,kalon-beverly-1
Mat Boesen,2017-10-14,6,Texas Christian,@,Kansas State,W,0,,,1,mat-boesen-1
Juwuan Brown,2017-10-14,6,South Florida,,Cincinnati,W,1,,,1,juwuan-brown-1
Conner Cain,2017-10-14,6,Wyoming,@,Utah State,W,0,,,1,conner-cain-1
Malik Carney,2017-10-14,7,North Carolina,,Virginia,L,0,,,1,malik-carney-1
Cayson Collins,2017-10-14,7,North Carolina,,Virginia,L,1,,,1,cayson-collins-1
James Crawford,2017-10-14,6,Illinois,,Rutgers,L,2,,,1,james-crawford-3
Marcus Davenport,2017-10-14,5,Texas-San Antonio,@,North Texas,L,0,,,1,marcus-davenport-1
Ben DeLuca,2017-10-14,7,UNC Charlotte,@,Western Kentucky,L,1,,,1,ben-deluca-1
Josh Ehambe,2017-10-14,6,Kansas,@,Iowa State,L,0,,,1,josh-ehambe-1
DeShon Elliott,2017-10-14,6,Texas,N,Oklahoma,L,0,,,1,deshon-elliott-1
Rhashaun Epting,2017-10-14,6,New Mexico,@,Fresno State,L,0,,,1,rhashaun-epting-1
Rashaan Evans,2017-10-14,7,Alabama,,Arkansas,W,0,,,1,rashaan-evans-1
Jericho Flowers,2017-10-14,6,Nevada-Las Vegas,@,Air Force,L,0,,,1,jericho-flowers-1
Tomon Fox,2017-10-14,7,North Carolina,,Virginia,L,0,,,1,tomon-fox-1
Chris Frey,2017-10-14,6,Michigan State,@,Minnesota,W,0,,,1,chris-frey-1
Stanley Green,2017-10-14,6,Illinois,,Rutgers,L,0,,,1,stanley-green-2
Channing Hames,2017-10-14,6,Marshall,,Old Dominion,W,0,,,1,channing-hames-1
Jawuan Harris,2017-10-14,6,Rutgers,@,Illinois,W,0,,,1,jawuan-harris-1
LaDarius Harris,2017-10-14,6,Southern Mississippi,,Texas-El Paso,W,0,,,1,ladarius-harris-1
Tim Hart,2017-10-14,6,Memphis,,Navy,W,0,,,1,tim-hart-1
Armond Hawkins,2017-10-14,6,Idaho,,Appalachian State,L,1,,,1,armond-hawkins-1
Marquis Haynes,2017-10-14,6,Mississippi,,Vanderbilt,W,0,,,2,marquis-haynes-1
Farrell Hester II,2017-10-14,6,Nevada-Las Vegas,@,Air Force,L,2,,,1,farrell-hester-ii-1
Bryce Huff,2017-10-14,6,Memphis,,Navy,W,0,,,1,bryce-huff-1
Alvin Jones,2017-10-14,7,Texas-El Paso,@,Southern Mississippi,L,0,,,1,alvin-jones-2
Jaylon Jones,2017-10-14,6,Mississippi,,Vanderbilt,W,0,,,1,jaylon-jones-1
Jocquez Kalili,2017-10-14,6,Nevada-Las Vegas,@,Air Force,L,1,,,2,jocquez-kalili-1
Antwon Kincade,2017-10-14,6,Western Kentucky,,UNC Charlotte,W,0,,,1,antwon-kincade-1
Robert Knowles,2017-10-14,5,Miami (FL),,Georgia Tech,W,0,,,1,robert-knowles-1
Alani Latu,2017-10-14,6,Arizona State,,Washington,W,0,,,1,alani-latu-1
Ben LeRoy,2017-10-14,6,Northern Illinois,@,Buffalo,W,0,,,1,ben-leroy-1
Cameron Lewis,2017-10-14,7,Buffalo,,Northern Illinois,L,0,,,2,cameron-lewis-1
Kavika Luafatasaga,2017-10-14,6,Utah,@,Southern California,L,0,,,1,kavika-luafatasaga-1
Cassh Maluia,2017-10-14,6,Wyoming,@,Utah State,W,1,,,1,cassh-maluia-1
Kamal Martin,2017-10-14,6,Minnesota,,Michigan State,L,0,,,1,kamal-martin-1
Andrew Mikkelsen,2017-10-14,7,Brigham Young,@,Mississippi State,L,0,,,1,andrew-mikkelsen-1
Durrant Miles,2017-10-14,6,Boise State,@,San Diego State,W,0,,,1,durrant-miles-1
Jordan Miller,2017-10-14,7,Washington,@,Arizona State,L,0,,,1,jordan-miller-3
Chad Moore,2017-10-14,7,Ohio,@,Bowling Green State,W,0,,,1,chad-moore-1
Ahki Muhammad,2017-10-14,7,Nevada,@,Colorado State,L,0,,,1,ahki-muhammad-1
Lorenzo Neal,2017-10-14,6,Purdue,@,Wisconsin,L,1,,,1,lorenzo-neal-2
Tobenna Okeke,2017-10-14,6,Fresno State,,New Mexico,W,0,,,1,tobenna-okeke-1
Ogbonnia Okoronkwo,2017-10-14,6,Oklahoma,N,Texas,W,0,,,1,ogbonnia-okoronkwo-1
Isaiah Ossai,2017-10-14,8,San Jose State,@,Hawaii,L,0,,,1,isaiah-ossai-1
Tyree Owens,2017-10-14,7,East Carolina,@,Central Florida,L,0,,,1,tyree-owens-1
D.J. Palmore,2017-10-14,6,Navy,@,Memphis,L,0,,,1,dj-palmore-1
Livingston Paogofie,2017-10-14,7,Colorado State,,Nevada,W,0,,,1,livingston-paogofie-1
Chris Peace,2017-10-14,6,Virginia,@,North Carolina,W,0,,,1,chris-peace-1
Ronnell Perkins,2017-10-14,6,Missouri,@,Georgia,L,0,,,1,ronnell-perkins-1
Justin Phillips,2017-10-14,6,Oklahoma State,,Baylor,W,0,,,2,justin-phillips-2
Quentin Poling,2017-10-14,7,Ohio,@,Bowling Green State,W,1,,,1,quentin-poling-1
Steven Richardson,2017-10-14,6,Minnesota,,Michigan State,L,0,,,1,steven-richardson-1
Stephen Roberts,2017-10-14,7,Auburn,@,Louisiana State,L,0,,,1,stephen-roberts-2
Tim Roberts,2017-10-14,7,Buffalo,,Northern Illinois,L,0,,,1,tim-roberts-2
Darian Roseboro,2017-10-14,7,North Carolina State,@,Pittsburgh,W,0,,,1,darian-roseboro-1
Grant Ross,2017-10-14,6,Air Force,,Nevada-Las Vegas,W,0,,,1,grant-ross-1
Chapelle Russell,2017-10-14,7,Temple,,Connecticut,L,0,,,2,chapelle-russell-1
Dante Sawyer,2017-10-14,7,South Carolina,@,Tennessee,W,0,,,1,dante-sawyer-1
Thomas Schaffer,2017-10-14,7,Stanford,,Oregon,W,0,,,1,thomas-schaffer-1
Ayo Shogbonyo,2017-10-14,6,Illinois,,Rutgers,L,0,,,1,ayo-shogbonyo-1
Jeffery Simmons,2017-10-14,6,Mississippi State,,Brigham Young,W,0,,,1,jeffery-simmons-1
Braden Smith,2017-10-14,6,Wyoming,@,Utah State,W,0,,,1,braden-smith-3
Jeremy Smith,2017-10-14,7,Tulsa,,Houston,W,0,,,1,jeremy-smith-3
Sutton Smith,2017-10-14,6,Northern Illinois,@,Buffalo,W,0,,,1,sutton-smith-1
Isaac Stewart,2017-10-14,7,Louisville,,Boston College,L,0,,,1,isaac-stewart-1
Jordan Swann,2017-10-14,6,Connecticut,@,Temple,W,0,,,1,jordan-swann-1
Trent Tanking,2017-10-14,6,Kansas State,,Texas Christian,L,0,,,1,trent-tanking-1
Keir Thomas,2017-10-14,7,South Carolina,@,Tennessee,W,0,,,1,keir-thomas-1
Rashaad Townes,2017-10-14,6,Appalachian State,@,Idaho,W,0,,,1,rashaad-townes-1
Darius Wade,2017-10-14,7,Boston College,@,Louisville,W,0,,,1,darius-wade-1
Reggie Walker,2017-10-14,6,Kansas State,,Texas Christian,L,0,,,1,reggie-walker-2
Kyzir White,2017-10-14,6,West Virginia,,Texas Tech,W,0,,,1,kyzir-white-1
Kylan Wilborn,2017-10-14,6,Arizona,,UCLA,W,0,,,1,kylan-wilborn-1
Brandon Williams,2017-10-14,7,Buffalo,,Northern Illinois,L,0,,,1,brandon-williams-13
Johnny Williams,2017-10-14,6,New Mexico,@,Fresno State,L,0,,,1,johnny-williams-7
Daniel Wise,2017-10-14,6,Kansas,@,Iowa State,L,0,,,1,daniel-wise-1
Jaquan Yulee,2017-10-14,6,Marshall,,Old Dominion,W,0,,,1,jaquan-yulee-1
Darius Copeland,2017-10-15,7,Akron,@,Western Michigan,W,0,,,1,darius-copeland-1
Terrell Carter,2017-10-19,7,Memphis,@,Houston,W,0,,,1,terrell-carter-1
D'Juan Hines,2017-10-19,7,Houston,,Memphis,L,0,,,1,djuan-hines-1
Ja'Von Rolland-Jones,2017-10-19,6,Arkansas State,,Louisiana,W,0,,,1,javon-rolland-jones-1
Tito Windham,2017-10-19,7,Memphis,@,Houston,W,0,,,1,tito-windham-1
Omari Cobb,2017-10-20,7,Marshall,@,Middle Tennessee State,W,0,,,1,omari-cobb-1
Nicholas Coffey,2017-10-20,7,Western Kentucky,@,Old Dominion,W,0,,,1,nicholas-coffey-1
Marquis Couch,2017-10-20,7,Marshall,@,Middle Tennessee State,W,0,,,1,marquis-couch-1
Blake Dailey,2017-10-20,7,Air Force,@,Nevada,W,0,,,1,blake-dailey-1
Patrick Elsenbast,2017-10-20,8,Colorado State,@,New Mexico,W,0,,,1,patrick-elsenbast-1
Blake Keller,2017-10-20,7,Marshall,@,Middle Tennessee State,W,0,,,1,blake-keller-1
Elijah Moody,2017-10-20,8,Nevada,,Air Force,L,0,,,1,elijah-moody-1
Malik Reed,2017-10-20,8,Nevada,,Air Force,L,0,,,1,malik-reed-1
Travis Wilson,2017-10-20,8,Nevada,,Air Force,L,0,,,1,travis-wilson-6
Oshane Ximines,2017-10-20,7,Old Dominion,,Western Kentucky,L,0,,,2,oshane-ximines-1
Olasunkanmi Adeniyi,2017-10-21,7,Toledo,,Akron,W,0,,,1,olasunkanmi-adeniyi-1
Ikeem Allen,2017-10-21,8,Miami (OH),,Buffalo,W,0,,,1,ikeem-allen-1
Jeffrey Allison,2017-10-21,7,Fresno State,@,San Diego State,W,0,,,1,jeffrey-allison-1
Ugo Amadi,2017-10-21,8,Oregon,@,UCLA,L,0,,,1,ugo-amadi-1
Zayne Anderson,2017-10-21,8,Brigham Young,@,East Carolina,L,0,,,1,zayne-anderson-1
Dorance Armstrong Jr.,2017-10-21,7,Kansas,@,Texas Christian,L,0,,,1,dorance-armstrong-jr-1
Joe Bachie,2017-10-21,7,Michigan State,,Indiana,W,0,,,1,joe-bachie-1
Caleb Bailey,2017-10-21,8,Western Michigan,@,Eastern Michigan,W,0,,,1,caleb-bailey-1
JaQuan Bailey,2017-10-21,7,Iowa State,@,Texas Tech,W,0,,,1,jaquan-bailey-1
Bull Barge,2017-10-21,7,South Alabama,,Louisiana-Monroe,W,0,,,1,bull-barge-1
Jordan Bradford,2017-10-21,7,Louisiana Tech,,Southern Mississippi,L,0,,,1,jordan-bradford-1
Derrick Brown,2017-10-21,8,Auburn,@,Arkansas,W,0,,,1,derrick-brown-6
Sean Brown,2017-10-21,7,South Alabama,,Louisiana-Monroe,W,0,,,1,sean-brown-3
Sean Bunting,2017-10-21,8,Central Michigan,@,Ball State,W,1,,,1,sean-bunting-1
Jason Cabinda,2017-10-21,7,Penn State,,Michigan,W,0,,,1,jason-cabinda-1
Christian Campbell,2017-10-21,7,Penn State,,Michigan,W,0,,,1,christian-campbell-1
Trey Carter,2017-10-21,7,Oklahoma State,@,Texas,W,0,,,1,trey-carter-1
Steve Casali,2017-10-21,7,Massachusetts,,Georgia Southern,W,1,,,1,steve-casali-1
Chukwudi Chukwu,2017-10-21,8,Ohio,,Kent State,W,0,,,1,chukwudi-chukwu-1
Te'von Coney,2017-10-21,7,Notre Dame,,Southern California,W,1,,,1,tevon-coney-1
Carter Coughlin,2017-10-21,7,Minnesota,,Illinois,W,0,,,1,carter-coughlin-1
Maxx Crosby,2017-10-21,7,Eastern Michigan,,Western Michigan,L,0,,,1,maxx-crosby-1
Jon Cunningham,2017-10-21,8,Kent State,@,Ohio,L,0,,,1,jon-cunningham-1
Winston DeLattiboudere,2017-10-21,7,Minnesota,,Illinois,W,0,,,1,winston-delattiboudere-1
Ben DeLuca,2017-10-21,8,UNC Charlotte,,Alabama-Birmingham,W,1,,,1,ben-deluca-1
Mar'Sean Diggs,2017-10-21,7,Alabama-Birmingham,@,UNC Charlotte,L,0,,,1,marsean-diggs-1
Eric Dungey,2017-10-21,8,Syracuse,@,Miami (FL),L,0,,,1,eric-dungey-1
Javier Edwards,2017-10-21,8,Colorado,@,Washington State,L,0,,,1,javier-edwards-1
Duke Ejiofor,2017-10-21,7,Wake Forest,@,Georgia Tech,L,0,,,1,duke-ejiofor-1
DeShon Elliott,2017-10-21,7,Texas,,Oklahoma State,L,1,,,1,deshon-elliott-1
Jason Fao,2017-10-21,7,Nevada-Las Vegas,,Utah State,L,0,,,1,jason-fao-1
Tony Fields,2017-10-21,7,Indiana,@,Michigan State,L,1,,,1,tony-fields-2
Poona Ford,2017-10-21,7,Texas,,Oklahoma State,L,0,,,1,poona-ford-1
Trayshon Foster,2017-10-21,7,Northern Illinois,@,Bowling Green State,W,0,,,1,trayshon-foster-1
Marcell Frazier,2017-10-21,7,Missouri,,Idaho,W,0,,,1,marcell-frazier-1
Jeff Gemmell,2017-10-21,8,UNC Charlotte,,Alabama-Birmingham,W,0,,,1,jeff-gemmell-1
Greg Gooch,2017-10-21,7,Indiana,@,Michigan State,L,0,,,1,greg-gooch-1
Tae Hayes,2017-10-21,7,Appalachian State,,Coastal Carolina,W,0,,,1,tae-hayes-1
D.J. Henderson,2017-10-21,7,Tennessee,@,Alabama,L,0,,,1,dj-henderson-1
George Hicks,2017-10-21,8,Washington State,,Colorado,W,0,,,1,george-hicks-1
Trevon Hill,2017-10-21,7,Virginia Tech,,North Carolina,W,0,,,1,trevon-hill-1
Sha-Ki Holines,2017-10-21,7,Massachusetts,,Georgia Southern,W,0,,,1,sha-ki-holines-1
Jeff Holland,2017-10-21,8,Auburn,@,Arkansas,W,1,,,2,jeff-holland-1
Joshua Kaindoh,2017-10-21,6,Florida State,,Louisville,L,0,,,1,joshua-kaindoh-1
Jocquez Kalili,2017-10-21,7,Nevada-Las Vegas,,Utah State,L,0,,,1,jocquez-kalili-1
Arden Key,2017-10-21,8,Louisiana State,@,Mississippi,W,0,,,1,arden-key-1
David Konowalski,2017-10-21,8,Bowling Green State,,Northern Illinois,L,0,,,2,david-konowalski-1
Brett Kulka,2017-10-21,7,Maryland,@,Wisconsin,L,0,,,1,brett-kulka-1
Tedrick Lowery,2017-10-21,7,Massachusetts,,Georgia Southern,W,0,,,1,tedrick-lowery-1
Avonte Maddox,2017-10-21,8,Pittsburgh,@,Duke,W,0,,,1,avonte-maddox-1
Kamal Martin,2017-10-21,7,Minnesota,,Illinois,W,0,,,1,kamal-martin-1
Leighton McCarthy,2017-10-21,7,Florida Atlantic,,North Texas,W,0,,,1,leighton-mccarthy-1
Kishawn McClain,2017-10-21,7,North Texas,@,Florida Atlantic,L,0,,,1,kishawn-mcclain-1
Mark McLaurin,2017-10-21,7,Mississippi State,,Kentucky,W,0,,,1,mark-mclaurin-1
Chris Minter,2017-10-21,8,Tulsa,@,Connecticut,L,0,,,1,chris-minter-1
De'Andre Montgomery,2017-10-21,8,Miami (OH),,Buffalo,W,0,,,1,deandre-montgomery-1
Justin Moody,2017-10-21,7,Eastern Michigan,,Western Michigan,L,0,,,1,justin-moody-2
Brandon Moore,2017-10-21,6,Central Florida,@,Navy,W,1,,,1,brandon-moore-6
Chad Moore,2017-10-21,8,Ohio,,Kent State,W,0,,,1,chad-moore-1
Grant Morgan,2017-10-21,7,Arkansas,,Auburn,L,0,,,1,grant-morgan-1
Osa Odighizuwa,2017-10-21,7,UCLA,,Oregon,W,0,,,1,osa-odighizuwa-1
Joe Ostman,2017-10-21,8,Central Michigan,@,Ball State,W,0,,,1,joe-ostman-1
Steven Parker,2017-10-21,7,Oklahoma,@,Kansas State,W,1,,,1,steven-parker-1
Chris Peace,2017-10-21,7,Virginia,,Boston College,L,0,,,1,chris-peace-1
Isaiah Rodgers,2017-10-21,7,Massachusetts,,Georgia Southern,W,0,,,1,isaiah-rodgers-1
Malik Rucker,2017-10-21,8,Western Michigan,@,Eastern Michigan,W,0,,,1,malik-rucker-1
Colin Schooler,2017-10-21,7,Arizona,@,California,W,0,,,1,colin-schooler-1
Paxton Schrimsher,2017-10-21,7,Southern Mississippi,@,Louisiana Tech,W,0,,,1,paxton-schrimsher-1
Sutton Smith,2017-10-21,7,Northern Illinois,@,Bowling Green State,W,1,,1,1,sutton-smith-1
Tyler Taafe,2017-10-21,7,Toledo,,Akron,W,0,,,1,tyler-taafe-1
Derrick Tindal,2017-10-21,7,Wisconsin,,Maryland,W,0,,,1,derrick-tindal-1
Varnell Trent,2017-10-21,7,Iowa State,@,Texas Tech,W,0,,,1,varnell-trent-1
Mohelika Uasike,2017-10-21,8,Utah State,@,Nevada-Las Vegas,W,0,,,1,mohelika-uasike-1
Andrew Van Ginkel,2017-10-21,7,Wisconsin,,Maryland,W,0,,,1,andrew-van-ginkel-1
Kindle Vildor,2017-10-21,6,Georgia Southern,@,Massachusetts,L,0,,,1,kindle-vildor-1
Jaleel Wadood,2017-10-21,7,UCLA,,Oregon,W,0,,,1,jaleel-wadood-1
Roe Wilkins,2017-10-21,7,Rice,@,Texas-San Antonio,L,0,,,1,roe-wilkins-1
Bennett Williams,2017-10-21,7,Illinois,@,Minnesota,L,0,,,1,bennett-williams-1
Chucky Williams,2017-10-21,8,Louisville,@,Florida State,W,0,,,1,chucky-williams-1
Anthony Winbush,2017-10-21,7,Ball State,,Central Michigan,L,0,,,1,anthony-winbush-1
Brody Hoying,2017-10-26,8,Eastern Michigan,@,Northern Illinois,L,1,,,1,brody-hoying-1
Landry Payne,2017-10-26,8,Oregon State,,Stanford,L,0,,,1,landry-payne-1
Harrison Phillips,2017-10-26,8,Stanford,@,Oregon State,W,2,,,1,harrison-phillips-1
Kyle Rachwal,2017-10-26,8,Eastern Michigan,@,Northern Illinois,L,0,,,2,kyle-rachwal-1
Jeremy Reaves,2017-10-26,8,South Alabama,@,Georgia State,L,0,,,1,jeremy-reaves-1
Ike Spearman,2017-10-26,8,Eastern Michigan,@,Northern Illinois,L,0,,,1,ike-spearman-1
Jonathan Wilson,2017-10-27,8,Memphis,,Tulane,W,0,,,1,jonathan-wilson-1
Ali Ali-Musa,2017-10-28,8,Massachusetts,,Appalachian State,W,0,,,1,ali-ali-musa-1
Ugo Amadi,2017-10-28,9,Oregon,,Utah,W,1,,1,1,ugo-amadi-1
Zayne Anderson,2017-10-28,9,Brigham Young,,San Jose State,W,1,,,1,zayne-anderson-1
Dorance Armstrong Jr.,2017-10-28,8,Kansas,,Kansas State,L,0,,,1,dorance-armstrong-jr-1
DJ Beavers,2017-10-28,8,Washington,,UCLA,W,0,,,1,dj-beavers-1
Al-Rasheed Benton,2017-10-28,8,West Virginia,,Oklahoma State,L,0,,,1,al-rasheed-benton-1
Eric Boggs,2017-10-28,8,Appalachian State,@,Massachusetts,L,0,,,1,eric-boggs-1
Manny Bowen,2017-10-28,8,Penn State,@,Ohio State,L,0,,,1,manny-bowen-1
Jordan Brailford,2017-10-28,8,Oklahoma State,@,West Virginia,W,0,,,1,jordan-brailford-1
Justin Brandon,2017-10-28,9,Buffalo,@,Akron,L,0,,,1,justin-brandon-1
Austin Bryant,2017-10-28,8,Clemson,,Georgia Tech,W,0,,,1,austin-bryant-1
Chequan Burkett,2017-10-28,7,Central Florida,,Austin Peay,W,0,,,1,chequan-burkett-1
Zane Campbell,2017-10-28,8,Rutgers,@,Michigan,L,0,,,1,zane-campbell-1
Jermaine Carter Jr.,2017-10-28,8,Maryland,,Indiana,W,0,,,1,jermaine-carter-jr-1
Cayson Collins,2017-10-28,9,North Carolina,,Miami (FL),L,0,,,1,cayson-collins-1
Titus Davis,2017-10-28,7,Central Florida,,Austin Peay,W,0,,,1,titus-davis-2
Malik Demby,2017-10-28,8,New Mexico State,,Arkansas State,L,0,,,1,malik-demby-1
Andrew Dowell,2017-10-28,8,Michigan State,@,Northwestern,L,0,,,1,andrew-dowell-1
Brayden El-Bakri,2017-10-28,9,Brigham Young,,San Jose State,W,1,,,1,brayden-el-bakri-1
Brandon Ezell,2017-10-28,9,San Jose State,@,Brigham Young,L,0,,,1,brandon-ezell-1
Austin Faoliu,2017-10-28,9,Oregon,,Utah,W,0,,,1,austin-faoliu-1
Jerod Fernandez,2017-10-28,8,North Carolina State,@,Notre Dame,L,0,,,5,jerod-fernandez-1
Paddy Fisher,2017-10-28,8,Northwestern,,Michigan State,W,0,,,2,paddy-fisher-1
Tre Flowers,2017-10-28,8,Oklahoma State,@,West Virginia,W,0,,,1,tre-flowers-1
Rashaan Gaulden,2017-10-28,8,Tennessee,@,Kentucky,L,1,,,1,rashaan-gaulden-1
Ken Handy-Holly,2017-10-28,8,Minnesota,@,Iowa,L,1,,,1,ken-handy-holly-1
Willie Harvey,2017-10-28,8,Iowa State,,Texas Christian,W,0,,,1,willie-harvey-1
Marquis Haynes,2017-10-28,8,Mississippi,,Arkansas,L,0,,,1,marquis-haynes-1
Holton Hill,2017-10-28,8,Texas,@,Baylor,W,0,,,1,holton-hill-1
Joe Jackson,2017-10-28,7,Miami (FL),@,North Carolina,W,0,,,1,joe-jackson-3
Shane Johnson,2017-10-28,8,Coastal Carolina,,Texas State,L,0,,,1,shane-johnson-3
Tillman Johnson,2017-10-28,8,North Texas,,Old Dominion,W,0,,,1,tillman-johnson-1
Tyler Johnson,2017-10-28,8,Wisconsin,@,Illinois,W,0,,,1,tyler-johnson-2
Alvin Jones,2017-10-28,8,Texas-El Paso,,Texas-San Antonio,L,0,,,1,alvin-jones-2
Kendall Joseph,2017-10-28,8,Clemson,,Georgia Tech,W,0,,,1,kendall-joseph-1
Jayd Kirby,2017-10-28,8,Kansas State,@,Kansas,W,1,,,3,jayd-kirby-1
A.J. Krawczyk,2017-10-28,8,Texas State,@,Coastal Carolina,W,0,,,1,aj-krawczyk-1
Gabe Loyd,2017-10-28,8,Texas State,@,Coastal Carolina,W,0,,,1,gabe-loyd-1
Khalid McGee,2017-10-28,8,South Florida,,Houston,L,0,,,1,khalid-mcgee-1
Daletavious McGhee,2017-10-28,8,Minnesota,@,Iowa,L,0,,,3,daletavious-mcghee-1
Tyrique McGhee,2017-10-28,8,Georgia,N,Florida,W,0,,,1,tyrique-mcghee-1
Eric Mitchell,2017-10-28,7,Central Florida,,Austin Peay,W,0,,,1,eric-mitchell-2
Marcus Moore,2017-10-28,8,UCLA,@,Washington,L,0,,,1,marcus-moore-2
Charles Omenihu,2017-10-28,8,Texas,@,Baylor,W,0,,,1,charles-omenihu-1
Chris Orr,2017-10-28,8,Wisconsin,@,Illinois,W,0,,,1,chris-orr-2
Jake Parker,2017-10-28,8,Texas Tech,@,Oklahoma,L,0,,,1,jake-parker-1
Santos Ramirez,2017-10-28,8,Arkansas,@,Mississippi,W,1,,,1,santos-ramirez-1
Mook Reynolds,2017-10-28,8,Virginia Tech,,Duke,W,0,,,1,mook-reynolds-1
Galen Robinson,2017-10-28,8,Purdue,,Nebraska,L,0,,,1,galen-robinson-1
Anree Saint-Amour,2017-10-28,7,Georgia Tech,@,Clemson,L,0,,,1,anree-saint-amour-1
Christian Sam,2017-10-28,8,Arizona State,,Southern California,L,0,,,1,christian-sam-1
Antonio Simmons,2017-10-28,7,Georgia Tech,@,Clemson,L,0,,,1,antonio-simmons-1
Antonious Sims,2017-10-28,8,Appalachian State,@,Massachusetts,L,2,,,1,antonious-sims-1
Chad Smith,2017-10-28,8,Clemson,,Georgia Tech,W,0,,,1,chad-smith-5
Roquan Smith,2017-10-28,8,Georgia,N,Florida,W,0,,,1,roquan-smith-1
Robert Stanley,2017-10-28,8,Fresno State,,Nevada-Las Vegas,L,0,,,1,robert-stanley-1
Justin Strnad,2017-10-28,8,Wake Forest,,Louisville,W,0,,,1,justin-strnad-1
Khyiris Tonga,2017-10-28,9,Brigham Young,,San Jose State,W,0,,,1,khyiris-tonga-1
Kendal Vickers,2017-10-28,8,Tennessee,@,Kentucky,L,0,,,2,kendal-vickers-1
Jaleel Wadood,2017-10-28,8,UCLA,@,Washington,L,0,,,1,jaleel-wadood-1
Nigel Warrior,2017-10-28,8,Tennessee,@,Kentucky,L,1,,,1,nigel-warrior-1
Kyzir White,2017-10-28,8,West Virginia,,Oklahoma State,L,1,,,1,kyzir-white-1
Chucky Williams,2017-10-28,9,Louisville,@,Wake Forest,L,0,,,1,chucky-williams-1
Denzel Williams,2017-10-28,8,Old Dominion,@,North Texas,L,0,,,1,denzel-williams-1
Chase Winovich,2017-10-28,8,Michigan,,Rutgers,W,0,,,1,chase-winovich-1
Evan Worthington,2017-10-28,9,Colorado,,California,W,0,,,1,evan-worthington-1
Jalen Young,2017-10-28,8,Florida Atlantic,@,Western Kentucky,W,0,,,1,jalen-young-1
Clint Stephens,2017-10-31,9,Bowling Green State,@,Kent State,W,0,,,1,clint-stephens-1
Eric Assoua,2017-11-01,9,Western Michigan,,Central Michigan,L,0,,,1,eric-assoua-1
Darwyn Kelly,2017-11-01,9,Central Michigan,@,Western Michigan,W,1,,,1,darwyn-kelly-1
Aikeem Coleman,2017-11-02,9,Idaho,@,Troy,L,0,,,1,aikeem-coleman-1
Jeremiah Harris,2017-11-02,9,Eastern Michigan,,Ball State,W,0,,,1,jeremiah-harris-1
Jawuan Johnson,2017-11-02,9,Northern Illinois,@,Toledo,L,0,,,1,jawuan-johnson-1
Cedarius Rookard,2017-11-02,9,Troy,,Idaho,W,0,,,1,cedarius-rookard-1
Benny Walls,2017-11-02,9,Temple,,Navy,W,0,,,1,benny-walls-1
Anthony Winbush,2017-11-02,9,Ball State,@,Eastern Michigan,L,0,,,1,anthony-winbush-1
Davon Durant,2017-11-03,9,Marshall,@,Florida Atlantic,L,0,,,1,davon-durant-1
Mossi Johnson,2017-11-03,9,UCLA,@,Utah,L,0,,,1,mossi-johnson-1
Caleb Repp,2017-11-03,9,Utah,,UCLA,W,0,,,1,caleb-repp-1
Adonis Alexander,2017-11-04,9,Virginia Tech,@,Miami (FL),L,0,,,1,adonis-alexander-1
Devon Anderson,2017-11-04,10,Utah State,@,New Mexico,W,1,,,2,devon-anderson-1
DeAndre Applin,2017-11-04,8,Georgia State,@,Georgia Southern,W,0,,,1,deandre-applin-1
Damon Arnette,2017-11-04,9,Ohio State,@,Iowa,L,0,,,1,damon-arnette-1
Derrick Barnes,2017-11-04,9,Purdue,,Illinois,W,0,,,1,derrick-barnes-2
Mike Bell,2017-11-04,9,Fresno State,,Brigham Young,W,0,,,1,mike-bell-11
Ben Burr-Kirven,2017-11-04,9,Washington,,Oregon,W,0,,,1,ben-burr-kirven-1
Tevin Crews,2017-11-04,9,Alabama-Birmingham,,Rice,W,0,,,1,tevin-crews-1
Marcus Davenport,2017-11-04,8,Texas-San Antonio,@,Florida International,L,0,,,1,marcus-davenport-1
Will Dawkins,2017-11-04,9,Alabama-Birmingham,,Rice,W,0,,,1,will-dawkins-1
Vontae Diggs,2017-11-04,9,Connecticut,,South Florida,L,0,,,1,vontae-diggs-1
Jaylen Dunlap,2017-11-04,9,Illinois,@,Purdue,L,0,,,1,jaylen-dunlap-1
Tremaine Edmunds,2017-11-04,9,Virginia Tech,@,Miami (FL),L,0,,,1,tremaine-edmunds-1
Jericho Flowers,2017-11-04,9,Nevada-Las Vegas,,Hawaii,W,0,,,1,jericho-flowers-1
Zaire Franklin,2017-11-04,9,Syracuse,@,Florida State,L,0,,,1,zaire-franklin-1
Willie Gay,2017-11-04,9,Mississippi State,,Massachusetts,W,0,,,1,willie-gay-1
Frank Ginda,2017-11-04,10,San Jose State,,San Diego State,L,0,,,1,frank-ginda-1
Gerri Green,2017-11-04,9,Mississippi State,,Massachusetts,W,0,,,1,gerri-green-1
