Player,Date,G,School,Loc,Opponent,WL,Kick Ret,Kick Ret Yds,Kick Ret Avg,Kick Ret TD,unique_id
Andre Watson,2008-11-15,11,Southern Mississippi,,East Carolina,W,1,12,12.0,0,andre-watson-1
Mekell Wesley,2008-11-15,11,San Diego State,,Utah,L,2,45,22.5,0,mekell-wesley-1
Johnny White,2008-11-15,10,North Carolina,@,Maryland,L,3,80,26.7,0,johnny-white-1
Shun White,2008-11-15,10,Navy,,Notre Dame,L,2,19,9.5,0,shun-white-1
Benjamin Williams,2008-11-15,10,South Florida,,Rutgers,L,1,19,19.0,0,benjamin-williams-1
Chris Williams,2008-11-15,10,New Mexico State,@,Fresno State,L,2,126,63.0,1,chris-williams-2
Derrick Williams,2008-11-15,11,Penn State,,Indiana,W,1,27,27.0,0,derrick-williams-2
Khymest Williams,2008-11-15,10,Central Florida,@,Marshall,W,1,27,27.0,0,khymest-williams-1
Robert Williams,2008-11-15,11,Louisiana-Monroe,@,Mississippi,L,5,89,17.8,0,robert-williams-3
Stephen Willis,2008-11-15,11,Western Kentucky,,Middle Tennessee State,L,1,31,31.0,0,stephen-willis-1
Aaron Winchester,2008-11-15,11,Western Michigan,,Toledo,W,2,71,35.5,0,aaron-winchester-1
William Wright,2008-11-15,10,Arizona,@,Oregon,L,3,42,14.0,0,william-wright-1
Devon Wylie,2008-11-15,10,Fresno State,,New Mexico State,W,2,22,11.0,0,devon-wylie-1
Shawn Bayes,2008-11-18,11,Kent State,,Northern Illinois,L,7,177,25.3,0,shawn-bayes-1
Jason Schepler,2008-11-18,11,Northern Illinois,@,Kent State,W,3,41,13.7,0,jason-schepler-1
Taylor Bradley,2008-11-19,11,Central Michigan,,Ball State,L,2,33,16.5,0,taylor-bradley-1
Antonio Brown,2008-11-19,11,Central Michigan,,Ball State,L,3,60,20.0,0,antonio-brown-1
Torieal Gibson,2008-11-19,11,Ball State,@,Central Michigan,W,5,90,18.0,0,torieal-gibson-1
Travis Benjamin,2008-11-20,11,Miami (FL),@,Georgia Tech,L,2,32,16.0,0,travis-benjamin-1
Correy Earls,2008-11-20,11,Georgia Tech,,Miami (FL),W,1,5,5.0,0,correy-earls-1
Brandon Harris,2008-11-20,11,Miami (FL),@,Georgia Tech,L,4,78,19.5,0,brandon-harris-1
Ryan Hill,2008-11-20,11,Miami (FL),@,Georgia Tech,L,1,12,12.0,0,ryan-hill-1
Roddy Jones,2008-11-20,11,Georgia Tech,,Miami (FL),W,3,51,17.0,0,roddy-jones-1
Kylan Robinson,2008-11-20,11,Miami (FL),@,Georgia Tech,L,1,8,8.0,0,kylan-robinson-1
Dimitrous Chattman,2008-11-21,12,San Jose State,,Fresno State,L,2,12,6.0,0,dimitrous-chattman-1
Domonic Cook,2008-11-21,11,Buffalo,@,Bowling Green State,W,1,6,6.0,0,domonic-cook-1
Greg Harris,2008-11-21,11,Toledo,,Miami (OH),W,1,12,12.0,0,greg-harris-1
Ernest Jackson,2008-11-21,11,Buffalo,@,Bowling Green State,W,3,51,17.0,0,ernest-jackson-1
A.J. Jefferson,2008-11-21,11,Fresno State,@,San Jose State,W,1,37,37.0,0,aj-jefferson-1
Kenny Lewis,2008-11-21,11,Bowling Green State,,Buffalo,L,4,80,20.0,0,kenny-lewis-1
Naaman Roosevelt,2008-11-21,11,Buffalo,@,Bowling Green State,W,1,5,5.0,0,naaman-roosevelt-1
Brandon Rutley,2008-11-21,12,San Jose State,,Fresno State,L,2,67,33.5,0,brandon-rutley-1
Kenny Veal,2008-11-21,11,Toledo,,Miami (OH),W,1,16,16.0,0,kenny-veal-1
Chastin West,2008-11-21,11,Fresno State,@,San Jose State,W,1,11,11.0,0,chastin-west-1
Robbie Wilson,2008-11-21,11,Miami (OH),@,Toledo,L,4,84,21.0,0,robbie-wilson-1
Dustin Woods,2008-11-21,11,Miami (OH),@,Toledo,L,2,50,25.0,0,dustin-woods-1
Joe Adams,2008-11-22,11,Arkansas,@,Mississippi State,L,1,20,20.0,0,joe-adams-1
James Aldridge,2008-11-22,11,Notre Dame,,Syracuse,L,1,15,15.0,0,james-aldridge-1
Josh Allen,2008-11-22,11,Vanderbilt,,Tennessee,L,1,33,33.0,0,josh-allen-3
Geoff Amato,2008-11-22,11,Texas-El Paso,@,Houston,L,1,8,8.0,0,geoff-amato-1
Luther Ambrose,2008-11-22,12,Louisiana-Monroe,@,Florida International,W,1,26,26.0,0,luther-ambrose-1
Marcus Anderson,2008-11-22,11,New Mexico State,,Louisiana Tech,L,4,70,17.5,0,marcus-anderson-2
Vic Anderson,2008-11-22,11,Louisville,,West Virginia,L,1,17,17.0,0,vic-anderson-1
Antwon Bailey,2008-11-22,11,Syracuse,@,Notre Dame,W,1,2,2.0,0,antwon-bailey-1
Kama Bailey,2008-11-22,12,Idaho,@,Hawaii,L,3,115,38.3,0,kama-bailey-1
Brandon Banks,2008-11-22,12,Kansas State,,Iowa State,W,2,50,25.0,0,brandon-banks-1
Philip Beck,2008-11-22,11,Louisiana Tech,@,New Mexico State,W,1,38,38.0,0,philip-beck-1
Arrelious Benn,2008-11-22,12,Illinois,@,Northwestern,L,3,36,12.0,0,arrelious-benn-1
Will Blackwell,2008-11-22,11,Louisiana State,,Mississippi,L,1,4,4.0,0,will-blackwell-1
Jeff Blanchard,2008-11-22,11,Florida Atlantic,@,Arkansas State,L,3,40,13.3,0,jeff-blanchard-1
Brock Bolen,2008-11-22,11,Louisville,,West Virginia,L,1,13,13.0,0,brock-bolen-1
Wade Bonner,2008-11-22,11,Mississippi State,,Arkansas,W,1,17,17.0,0,wade-bonner-1
Michael Bowman,2008-11-22,11,East Carolina,@,Alabama-Birmingham,W,3,67,22.3,0,michael-bowman-1
Aaron Brown,2008-11-22,12,Texas Christian,,Air Force,W,1,26,26.0,0,aaron-brown-2
Devon Brown,2008-11-22,11,Wake Forest,,Boston College,L,3,63,21.0,0,devon-brown-1
Jeremy Bruce,2008-11-22,11,Akron,@,Ohio,L,1,13,13.0,0,jeremy-bruce-1
Travis Burks,2008-11-22,11,Tulane,@,Tulsa,L,1,25,25.0,0,travis-burks-1
Joe Burnett,2008-11-22,11,Central Florida,@,Memphis,W,3,61,20.3,0,joe-burnett-1
Justin Byers,2008-11-22,11,North Carolina State,@,North Carolina,W,1,14,14.0,0,justin-byers-1
Jorrick Calvin,2008-11-22,11,Troy,,Louisiana,W,1,18,18.0,0,jorrick-calvin-1
Bryson Carl,2008-11-22,11,Army,@,Rutgers,L,1,6,6.0,0,bryson-carl-1
Brandon Carlisle,2008-11-22,11,Alabama-Birmingham,,East Carolina,L,1,32,32.0,0,brandon-carlisle-1
Tyron Carrier,2008-11-22,11,Houston,,Texas-El Paso,W,4,78,19.5,0,tyron-carrier-1
Jalil Carter,2008-11-22,11,Akron,@,Ohio,L,2,26,13.0,0,jalil-carter-1
Jameson Carter,2008-11-22,11,Army,@,Rutgers,L,3,45,15.0,0,jameson-carter-1
O'Neill Chambers,2008-11-22,12,Brigham Young,@,Utah,L,4,92,23.0,0,oneill-chambers-1
Jason Chery,2008-11-22,11,Louisiana,@,Troy,L,7,145,20.7,0,jason-chery-1
Boubacar Cissoko,2008-11-22,12,Michigan,@,Ohio State,L,4,83,20.8,0,boubacar-cissoko-1
Chad Clemens,2008-11-22,11,Ohio,,Akron,W,1,4,4.0,0,chad-clemens-1
Austin Collie,2008-11-22,12,Brigham Young,@,Utah,L,4,134,33.5,0,austin-collie-1
Joe Easter,2008-11-22,11,Nevada,,Boise State,L,1,11,11.0,0,joe-easter-1
Taiwan Easterling,2008-11-22,11,Florida State,@,Maryland,W,1,29,29.0,0,taiwan-easterling-1
Taylor Echols,2008-11-22,11,Tulane,@,Tulsa,L,5,84,16.8,0,taylor-echols-1
Diivory Edgecomb,2008-11-22,11,Florida Atlantic,@,Arkansas State,L,2,31,15.5,0,diivory-edgecomb-1
Javier Estopinan,2008-11-22,11,Florida,,Citadel,W,1,6,6.0,0,javier-estopinan-1
Aaron Fenton,2008-11-22,11,Arkansas,@,Mississippi State,L,1,15,15.0,0,aaron-fenton-1
Josh Ferguson,2008-11-22,11,Texas-El Paso,@,Houston,L,2,37,18.5,0,josh-ferguson-2
Brian Fludd,2008-11-22,11,Nevada,,Boise State,L,1,25,25.0,0,brian-fludd-1
Junior Fonua,2008-11-22,12,Utah,,Brigham Young,W,1,27,27.0,0,junior-fonua-1
Frantrell Forrest,2008-11-22,11,Alabama-Birmingham,,East Carolina,L,2,23,11.5,0,frantrell-forrest-1
Vernon Frazier,2008-11-22,11,Texas-El Paso,@,Houston,L,1,16,16.0,0,vernon-frazier-1
Andrew Fritze,2008-11-22,11,Florida,,Citadel,W,1,14,14.0,0,andrew-fritze-1
Dontayo Gage,2008-11-22,11,Eastern Michigan,@,Temple,L,7,84,12.0,0,dontayo-gage-1
Chris Garrett,2008-11-22,11,Ohio,,Akron,W,3,180,60.0,1,chris-garrett-1
David Gilreath,2008-11-22,12,Wisconsin,,Cal Poly,W,5,60,12.0,0,david-gilreath-1
Mardy Gilyard,2008-11-22,11,Cincinnati,,Pittsburgh,W,3,66,22.0,0,mardy-gilyard-1
Marcell Gipson,2008-11-22,12,Wyoming,,Colorado State,L,1,7,7.0,0,marcell-gipson-1
T.J. Graham,2008-11-22,11,North Carolina State,@,North Carolina,W,1,41,41.0,0,tj-graham-1
Maurice Greer,2008-11-22,11,Troy,,Louisiana,W,1,16,16.0,0,maurice-greer-1
D.A. Griffin,2008-11-22,11,Memphis,,Central Florida,L,5,89,17.8,0,da-griffin-1
Ryan Hale,2008-11-22,11,Texas Tech,@,Oklahoma,L,1,18,18.0,0,ryan-hale-1
John Haley,2008-11-22,11,Temple,,Eastern Michigan,W,1,6,6.0,0,john-haley-1
Jewel Hampton,2008-11-22,12,Iowa,@,Minnesota,W,1,20,20.0,0,jewel-hampton-1
Greg Hardy,2008-11-22,10,Arkansas State,,Florida Atlantic,W,1,3,3.0,0,greg-hardy-1
Montel Harris,2008-11-22,11,Boston College,@,Wake Forest,W,4,100,25.0,0,montel-harris-1
Nic Harris,2008-11-22,11,Oklahoma,,Texas Tech,W,1,6,6.0,0,nic-harris-1
Victor Harris,2008-11-22,11,Virginia Tech,,Duke,W,1,15,15.0,0,victor-harris-1
Royce Hill,2008-11-22,11,North Texas,@,Middle Tennessee State,L,7,155,22.1,0,royce-hill-1
T.Y. Hilton,2008-11-22,10,Florida International,,Louisiana-Monroe,L,3,55,18.3,0,ty-hilton-1
Trindon Holliday,2008-11-22,11,Louisiana State,,Mississippi,L,3,44,14.7,0,trindon-holliday-1
Jay Hollingsworth,2008-11-22,11,Duke,@,Virginia Tech,L,1,10,10.0,0,jay-hollingsworth-1
Mike Holmes,2008-11-22,11,Syracuse,@,Notre Dame,W,5,94,18.8,0,mike-holmes-1
Delano Howell,2008-11-22,12,Stanford,@,California,L,1,20,20.0,0,delano-howell-1
Brandon James,2008-11-22,11,Florida,,Citadel,W,2,24,12.0,0,brandon-james-1
A.J. Jenkins,2008-11-22,12,Illinois,@,Northwestern,L,1,16,16.0,0,aj-jenkins-1
Damaris Johnson,2008-11-22,11,Tulsa,,Tulane,W,1,23,23.0,0,damaris-johnson-1
Dennis Johnson,2008-11-22,11,Arkansas,@,Mississippi State,L,3,30,10.0,0,dennis-johnson-1
Leonard Johnson,2008-11-22,12,Iowa State,@,Kansas State,L,6,115,19.2,0,leonard-johnson-1
Alvin Jordan,2008-11-22,12,Louisiana-Monroe,@,Florida International,W,1,6,6.0,0,alvin-jordan-1
Anthony Kimble,2008-11-22,12,Stanford,@,California,L,4,82,20.5,0,anthony-kimble-1
Malcolm Lane,2008-11-22,11,Hawaii,,Idaho,W,2,57,28.5,0,malcolm-lane-1
Detron Lewis,2008-11-22,11,Texas Tech,@,Oklahoma,L,1,27,27.0,0,detron-lewis-1
Greg Little,2008-11-22,11,North Carolina,,North Carolina State,L,2,48,24.0,0,greg-little-1
Phillip Livas,2008-11-22,11,Louisiana Tech,@,New Mexico State,W,2,30,15.0,0,phillip-livas-1
John Lubischer,2008-11-22,11,Central Florida,@,Memphis,W,1,3,3.0,0,john-lubischer-1
Darius Marshall,2008-11-22,11,Marshall,@,Rice,L,4,62,15.5,0,darius-marshall-1
Doug Martin,2008-11-22,11,Boise State,@,Nevada,W,1,21,21.0,0,doug-martin-1
Jordan Martin,2008-11-22,11,Temple,,Eastern Michigan,W,2,22,11.0,0,jordan-martin-1
Davion Mauldin,2008-11-22,12,San Diego State,,Nevada-Las Vegas,W,2,44,22.0,0,davion-mauldin-1
Princeton McCarty,2008-11-22,12,Idaho,@,Hawaii,L,4,79,19.8,0,princeton-mccarty-1
Jason McCourty,2008-11-22,11,Rutgers,,Army,W,1,20,20.0,0,jason-mccourty-1
Geoffrey McCullough,2008-11-22,11,Louisiana,@,Troy,L,1,13,13.0,0,geoffrey-mccullough-1
Omar McDonnaugh-Hale,2008-11-22,11,Temple,,Eastern Michigan,W,1,18,18.0,0,omar-mcdonnaugh-hale-1
Sam McGuffie,2008-11-22,12,Michigan,@,Ohio State,L,1,13,13.0,0,sam-mcguffie-1
Rodney McLeod,2008-11-22,11,Virginia,,Clemson,L,3,51,17.0,0,rodney-mcleod-1
Dashan Miller,2008-11-22,11,Akron,@,Ohio,L,1,8,8.0,0,dashan-miller-1
Gaston Miller,2008-11-22,11,Vanderbilt,,Tennessee,L,1,16,16.0,0,gaston-miller-1
Chase Minnifield,2008-11-22,11,Virginia,,Clemson,L,1,22,22.0,0,chase-minnifield-1
D.J. Moore,2008-11-22,11,Vanderbilt,,Tennessee,L,2,43,21.5,0,dj-moore-1
Devin Moore,2008-11-22,12,Wyoming,,Colorado State,L,2,35,17.5,0,devin-moore-1
John Mosure,2008-11-22,12,Colorado State,@,Wyoming,W,2,52,26.0,0,john-mosure-1
Jeff Moturi,2008-11-22,11,Texas-El Paso,@,Houston,L,3,73,24.3,0,jeff-moturi-1
Deon Murphy,2008-11-22,12,Kansas State,,Iowa State,W,1,15,15.0,0,deon-murphy-1
Michael Myers,2008-11-22,12,Colorado State,@,Wyoming,W,1,20,20.0,0,michael-myers-1
Kevin Norrell,2008-11-22,12,Washington State,,Washington,W,1,27,27.0,0,kevin-norrell-1
Martavious Odoms,2008-11-22,12,Michigan,@,Ohio State,L,2,43,21.5,0,martavious-odoms-1
Brad Ohrman,2008-11-22,11,Eastern Michigan,@,Temple,L,1,5,5.0,0,brad-ohrman-1
Joe Paolini,2008-11-22,11,Army,@,Rutgers,L,1,6,6.0,0,joe-paolini-1
Derek Pegues,2008-11-22,11,Mississippi State,,Arkansas,W,1,29,29.0,0,derek-pegues-1
Alonzo Phillips,2008-11-22,10,Florida International,,Louisiana-Monroe,L,2,47,23.5,0,alonzo-phillips-1
Chaz Powell,2008-11-22,12,Penn State,,Michigan State,W,1,25,25.0,0,chaz-powell-1
Taylor Price,2008-11-22,11,Ohio,,Akron,W,2,22,11.0,0,taylor-price-1
Deante' Purvis,2008-11-22,12,Nevada-Las Vegas,@,San Diego State,L,7,145,20.7,0,deante-purvis-1
Aubrey Quarles,2008-11-22,12,Kansas State,,Iowa State,W,1,18,18.0,0,aubrey-quarles-1
David Reed,2008-11-22,12,Utah,,Brigham Young,W,2,43,21.5,0,david-reed-1
Reggie Rembert,2008-11-22,12,Air Force,@,Texas Christian,L,5,90,18.0,0,reggie-rembert-1
Quinton Richardson,2008-11-22,11,Washington,@,Washington State,L,1,30,30.0,0,quinton-richardson-1
Dyrell Roberts,2008-11-22,11,Virginia Tech,,Duke,W,1,18,18.0,0,dyrell-roberts-1
Delmon Robinson,2008-11-22,11,Mississippi State,,Arkansas,W,2,17,8.5,0,delmon-robinson-1
Patrick Robinson,2008-11-22,11,Florida State,@,Maryland,W,1,29,29.0,0,patrick-robinson-1
James Rodgers,2008-11-22,11,Oregon State,@,Arizona,W,1,27,27.0,0,james-rodgers-1
Mark Rodgers,2008-11-22,10,West Virginia,@,Louisville,W,3,50,16.7,0,mark-rodgers-1
Dennis Rogan,2008-11-22,11,Tennessee,@,Vanderbilt,W,3,79,26.3,0,dennis-rogan-1
J.R. Rogers,2008-11-22,11,East Carolina,@,Alabama-Birmingham,W,1,36,36.0,0,jr-rogers-1
Bobby Rome,2008-11-22,11,North Carolina,,North Carolina State,L,2,22,11.0,0,bobby-rome-1
Jordy Rowland,2008-11-22,11,Texas Tech,@,Oklahoma,L,1,0,0.0,0,jordy-rowland-1
Demarco Sampson,2008-11-22,12,San Diego State,,Nevada-Las Vegas,W,2,32,16.0,0,demarco-sampson-1
Travis Shelton,2008-11-22,11,Temple,,Eastern Michigan,W,2,83,41.5,0,travis-shelton-1
Ja'Corey Shepherd,2008-11-22,11,Rice,,Marshall,W,3,64,21.3,0,jacorey-shepherd-1
Luke Shivers,2008-11-22,12,Texas Christian,,Air Force,W,1,5,5.0,0,luke-shivers-1
Stephen Simmons,2008-11-22,12,Northwestern,,Illinois,W,3,54,18.0,0,stephen-simmons-1
Chubb Small,2008-11-22,11,Marshall,@,Rice,L,2,1,0.5,0,chubb-small-1
Torrey Smith,2008-11-22,11,Maryland,,Florida State,L,5,106,21.2,0,torrey-smith-1
C.J. Spiller,2008-11-22,11,Clemson,@,Virginia,W,1,18,18.0,0,cj-spiller-1
Alex Square,2008-11-22,12,Colorado State,@,Wyoming,W,1,18,18.0,0,alex-square-1
Jordan Stephany,2008-11-22,11,Tulane,@,Tulsa,L,1,14,14.0,0,jordan-stephany-1
Paul Stephens,2008-11-22,10,Arkansas State,,Florida Atlantic,W,2,61,30.5,0,paul-stephens-1
Troy Stoudermire,2008-11-22,12,Minnesota,,Iowa,L,9,283,31.4,0,troy-stoudermire-1
Phillip Tanner,2008-11-22,11,Middle Tennessee State,,North Texas,W,3,139,46.3,1,phillip-tanner-1
Desmond Tardy,2008-11-22,12,Purdue,,Indiana,W,1,44,44.0,0,desmond-tardy-1
Golden Tate,2008-11-22,11,Notre Dame,,Syracuse,L,4,72,18.0,0,golden-tate-1
Kenny Tate,2008-11-22,11,Maryland,,Florida State,L,2,20,10.0,0,kenny-tate-1
Marcus Thigpen,2008-11-22,12,Indiana,@,Purdue,L,4,96,24.0,0,marcus-thigpen-1
Eric Thomas,2008-11-22,12,Indiana,@,Purdue,L,1,0,0.0,0,eric-thomas-1
Lamaar Thomas,2008-11-22,12,Ohio State,,Michigan,W,2,32,16.0,0,lamaar-thomas-1
Mike Thomas,2008-11-22,11,Arizona,,Oregon State,L,3,55,18.3,0,mike-thomas-9
Chaz Thompson,2008-11-22,11,Louisville,,West Virginia,L,2,20,10.0,0,chaz-thompson-1
Damian Thornton,2008-11-22,11,Duke,@,Virginia Tech,L,1,9,9.0,0,damian-thornton-1
Richard Torres,2008-11-22,11,Hawaii,,Idaho,W,1,25,25.0,0,richard-torres-1
Joe Tronzo,2008-11-22,11,Louisville,,West Virginia,L,1,6,6.0,0,joe-tronzo-1
Joe Tuzze,2008-11-22,11,Akron,@,Ohio,L,3,37,12.3,0,joe-tuzze-1
Aaron Valentin,2008-11-22,12,Purdue,,Indiana,W,2,58,29.0,0,aaron-valentin-1
Brandon Walker-Roby,2008-11-22,12,Indiana,@,Purdue,L,4,26,6.5,0,brandon-walker-roby-1
Jamar Wall,2008-11-22,11,Texas Tech,@,Oklahoma,L,6,116,19.3,0,jamar-wall-1
Mike Wallace,2008-11-22,11,Mississippi,@,Louisiana State,W,4,90,22.5,0,mike-wallace-1
Johnathan Warzeka,2008-11-22,12,Air Force,@,Texas Christian,L,2,39,19.5,0,johnathan-warzeka-1
C.J. Washington,2008-11-22,11,Wake Forest,,Boston College,L,2,26,13.0,0,cj-washington-1
Corey Welch,2008-11-22,11,Eastern Michigan,@,Temple,L,2,24,12.0,0,corey-welch-1
Johnny White,2008-11-22,11,North Carolina,,North Carolina State,L,1,27,27.0,0,johnny-white-1
A.J. Whitmore,2008-11-22,11,Tulsa,,Tulane,W,1,15,15.0,0,aj-whitmore-1
Bryan Williams,2008-11-22,11,Akron,@,Ohio,L,1,11,11.0,0,bryan-williams-1
Chris Williams,2008-11-22,11,New Mexico State,,Louisiana Tech,L,1,18,18.0,0,chris-williams-2
Derrick Williams,2008-11-22,12,Penn State,,Michigan State,W,2,29,14.5,0,derrick-williams-2
Keiland Williams,2008-11-22,11,Louisiana State,,Mississippi,L,1,17,17.0,0,keiland-williams-1
Robert Williams,2008-11-22,12,Louisiana-Monroe,@,Florida International,W,1,14,14.0,0,robert-williams-3
Glenn Winston,2008-11-22,12,Michigan State,@,Penn State,L,8,173,21.6,0,glenn-winston-1
Aundre Wright,2008-11-22,10,Pittsburgh,@,Cincinnati,L,5,105,21.0,0,aundre-wright-1
Dontavia Bogan,2008-11-23,11,South Florida,,Connecticut,W,2,135,67.5,0,dontavia-bogan-1
Cedric Hill,2008-11-23,11,South Florida,,Connecticut,W,2,28,14.0,0,cedric-hill-1
Jordan Todman,2008-11-23,11,Connecticut,@,South Florida,L,4,73,18.3,0,jordan-todman-1
Ricky Crider,2008-11-25,12,Northern Illinois,,Navy,L,4,79,19.8,0,ricky-crider-1
B.J. Hill,2008-11-25,12,Ball State,,Western Michigan,W,3,71,23.7,0,bj-hill-2
Corey James,2008-11-25,11,Navy,@,Northern Illinois,W,1,32,32.0,0,corey-james-1
Miquale Lewis,2008-11-25,12,Ball State,,Western Michigan,W,1,17,17.0,0,miquale-lewis-1
Brandon West,2008-11-25,12,Western Michigan,@,Ball State,L,1,40,40.0,0,brandon-west-1
Aaron Winchester,2008-11-25,12,Western Michigan,@,Ball State,L,6,127,21.2,0,aaron-winchester-1
Cyrus Gray,2008-11-27,12,Texas A&M,@,Texas,L,6,146,24.3,0,cyrus-gray-1
Nick Lamantia,2008-11-27,12,Texas A&M,@,Texas,L,1,1,1.0,0,nick-lamantia-1
Jordan Shipley,2008-11-27,12,Texas,,Texas A&M,W,1,14,14.0,0,jordan-shipley-1
Malcolm Williams,2008-11-27,12,Texas,,Texas A&M,W,1,11,11.0,0,malcolm-williams-1
Terrence Austin,2008-11-28,11,UCLA,@,Arizona State,L,6,131,21.8,0,terrence-austin-1
Jeremy Avery,2008-11-28,12,Boise State,,Fresno State,W,1,27,27.0,0,jeremy-avery-1
Shawn Bayes,2008-11-28,12,Kent State,@,Buffalo,W,3,52,17.3,0,shawn-bayes-1
Brandon Bolden,2008-11-28,12,Mississippi,,Mississippi State,W,1,14,14.0,0,brandon-bolden-1
Wade Bonner,2008-11-28,12,Mississippi State,@,Mississippi,L,1,16,16.0,0,wade-bonner-1
Michael Bowman,2008-11-28,12,East Carolina,,Texas-El Paso,W,3,111,37.0,0,michael-bowman-1
Taylor Bradley,2008-11-28,12,Central Michigan,@,Eastern Michigan,L,2,21,10.5,0,taylor-bradley-1
Antonio Brown,2008-11-28,12,Central Michigan,@,Eastern Michigan,L,3,44,14.7,0,antonio-brown-1
Kendrick Bruton,2008-11-28,12,Miami (OH),,Ohio,L,1,5,5.0,0,kendrick-bruton-1
Donald Buckram,2008-11-28,12,Texas-El Paso,@,East Carolina,L,4,63,15.8,0,donald-buckram-1
Maurice Cantrell,2008-11-28,12,Colorado,@,Nebraska,L,1,5,5.0,0,maurice-cantrell-1
Domonic Cook,2008-11-28,12,Buffalo,,Kent State,L,2,21,10.5,0,domonic-cook-1
Alfonzo Dennard,2008-11-28,12,Nebraska,,Colorado,W,1,29,29.0,0,alfonzo-dennard-1
Rashad Evans,2008-11-28,12,Fresno State,@,Boise State,L,1,18,18.0,0,rashad-evans-1
Aaron Fenton,2008-11-28,12,Arkansas,,Louisiana State,W,1,6,6.0,0,aaron-fenton-1
Josh Ferguson,2008-11-28,12,Texas-El Paso,@,East Carolina,L,3,79,26.3,0,josh-ferguson-2
L.J. Flintall,2008-11-28,12,Ohio,@,Miami (OH),W,1,17,17.0,0,lj-flintall-1
Dontayo Gage,2008-11-28,12,Eastern Michigan,,Central Michigan,W,3,37,12.3,0,dontayo-gage-1
Chris Garrett,2008-11-28,12,Ohio,@,Miami (OH),W,3,99,33.0,0,chris-garrett-1
Chris Givens,2008-11-28,12,Miami (OH),,Ohio,L,2,52,26.0,0,chris-givens-1
Landon Goodwell,2008-11-28,12,Texas-El Paso,@,East Carolina,L,1,10,10.0,0,landon-goodwell-1
Ryan Graves,2008-11-28,11,UCLA,@,Arizona State,L,1,28,28.0,0,ryan-graves-1
Trindon Holliday,2008-11-28,12,Louisiana State,@,Arkansas,L,3,124,41.3,0,trindon-holliday-1
Justin Hoskins,2008-11-28,12,Central Michigan,@,Eastern Michigan,L,2,28,14.0,0,justin-hoskins-1
Ernest Jackson,2008-11-28,12,Buffalo,,Kent State,L,1,33,33.0,0,ernest-jackson-1
A.J. Jefferson,2008-11-28,12,Fresno State,@,Boise State,L,4,74,18.5,0,aj-jefferson-1
Dennis Johnson,2008-11-28,12,Arkansas,,Louisiana State,W,6,103,17.2,0,dennis-johnson-1
Chad Jones,2008-11-28,12,Louisiana State,@,Arkansas,L,1,17,17.0,0,chad-jones-1
Nate Kimbrough,2008-11-28,11,Arizona State,,UCLA,W,3,55,18.3,0,nate-kimbrough-1
Ellis Lankster,2008-11-28,11,West Virginia,@,Pittsburgh,L,1,17,17.0,0,ellis-lankster-1
Thomas Lawson,2008-11-28,12,Nebraska,,Colorado,W,2,27,13.5,0,thomas-lawson-1
Kenny Lewis,2008-11-28,12,Bowling Green State,@,Toledo,W,2,58,29.0,0,kenny-lewis-1
Doug Martin,2008-11-28,12,Boise State,,Fresno State,W,2,58,29.0,0,doug-martin-1
LeSean McCoy,2008-11-28,11,Pittsburgh,,West Virginia,W,1,16,16.0,0,lesean-mccoy-1
Dashan Miller,2008-11-28,12,Akron,@,Temple,L,2,56,28.0,0,dashan-miller-1
Niles Paul,2008-11-28,12,Nebraska,,Colorado,W,3,87,29.0,0,niles-paul-1
Derek Pegues,2008-11-28,12,Mississippi State,@,Mississippi,L,1,14,14.0,0,derek-pegues-1
Rob Reiland,2008-11-28,12,Miami (OH),,Ohio,L,1,0,0.0,0,rob-reiland-1
Matt Ritter,2008-11-28,12,Ohio,@,Miami (OH),W,1,8,8.0,0,matt-ritter-1
Delmon Robinson,2008-11-28,12,Mississippi State,@,Mississippi,L,3,58,19.3,0,delmon-robinson-1
Mark Rodgers,2008-11-28,11,West Virginia,@,Pittsburgh,L,3,61,20.3,0,mark-rodgers-1
Jamal Schulters,2008-11-28,12,Temple,,Akron,W,1,12,12.0,0,jamal-schulters-1
Travis Shelton,2008-11-28,12,Temple,,Akron,W,1,14,14.0,0,travis-shelton-1
Kelvin Sheppard,2008-11-28,12,Louisiana State,@,Arkansas,L,1,19,19.0,0,kelvin-sheppard-1
Josh Smith,2008-11-28,12,Colorado,@,Nebraska,L,7,193,27.6,0,josh-smith-1
Robert Soleyjacks,2008-11-28,12,Texas-El Paso,@,East Carolina,L,1,19,19.0,0,robert-soleyjacks-1
Arnil Stallworth,2008-11-28,12,Mississippi State,@,Mississippi,L,2,32,16.0,0,arnil-stallworth-1
Brandon Stephens,2008-11-28,12,Miami (OH),,Ohio,L,2,27,13.5,0,brandon-stephens-1
Alex Taylor,2008-11-28,12,East Carolina,,Texas-El Paso,W,1,40,40.0,1,alex-taylor-1
Kenny Veal,2008-11-28,12,Toledo,,Bowling Green State,L,6,96,16.0,0,kenny-veal-1
Clarence Ward,2008-11-28,12,Texas-El Paso,@,East Carolina,L,2,28,14.0,0,clarence-ward-1
Corey Welch,2008-11-28,12,Eastern Michigan,,Central Michigan,W,3,76,25.3,0,corey-welch-1
Chastin West,2008-11-28,12,Fresno State,@,Boise State,L,5,105,21.0,0,chastin-west-1
Deanthony White,2008-11-28,12,Eastern Michigan,,Central Michigan,W,1,17,17.0,0,deanthony-white-1
