Player,Date,G,School,Loc,Opponent,WL,Rec,Rec Yards,Rec Avg,Rec TD,unique_id
Tavarious Davis,2003-10-25,8,Memphis,@,Tulane,W,2,50,25.0,1,tavarious-davis-1
Tramissian Davis,2003-10-25,8,Louisiana Tech,@,Nevada,W,4,92,23.0,1,tramissian-davis-1
Trinity Dawson,2003-10-25,8,Toledo,@,Ball State,L,3,8,2.7,0,trinity-dawson-1
Davin Dennis,2003-10-25,9,Kansas State,,Kansas,W,2,41,20.5,1,davin-dennis-1
Hershel Dennis,2003-10-25,8,Southern California,@,Washington,W,1,10,10.0,0,hershel-dennis-1
Tyson Devree,2003-10-25,8,Western Michigan,,Marshall,L,3,17,5.7,0,tyson-devree-1
Kwane Doster,2003-10-25,9,Vanderbilt,@,South Carolina,L,1,11,11.0,0,kwane-doster-1
Chris Douglas,2003-10-25,8,Duke,,North Carolina State,L,1,13,13.0,0,chris-douglas-1
Darrell Dowery,2003-10-25,9,Kent State,,Miami (OH),L,7,197,28.1,0,darrell-dowery-1
Maurice Drew,2003-10-25,8,UCLA,,Arizona State,W,1,-7,-7.0,0,maurice-drew-1
Jeremiah Drobney,2003-10-25,8,Kentucky,,Mississippi State,W,1,7,7.0,0,jeremiah-drobney-1
Theron Dudley,2003-10-25,8,Alabama-Birmingham,@,Georgia,L,5,23,4.6,0,theron-dudley-1
Chris Duncan,2003-10-25,8,New Mexico State,@,Louisiana-Monroe,W,1,44,44.0,0,chris-duncan-1
Dustin Dunning,2003-10-25,9,Vanderbilt,@,South Carolina,L,6,22,3.7,1,dustin-dunning-1
Biren Ealy,2003-10-25,8,Arizona,@,California,L,4,50,12.5,0,biren-ealy-1
Chris Easley,2003-10-25,8,Arkansas State,@,Utah State,L,1,32,32.0,0,chris-easley-1
Jerome Eason,2003-10-25,8,Utah State,,Arkansas State,W,2,59,29.5,1,jerome-eason-1
Justin Ebersole,2003-10-25,8,Louisiana-Monroe,,New Mexico State,L,1,2,2.0,1,justin-ebersole-1
Kyle Eckel,2003-10-25,8,Navy,,Delaware,L,2,49,24.5,0,kyle-eckel-1
Braylon Edwards,2003-10-25,9,Michigan,,Purdue,W,6,86,14.3,2,braylon-edwards-1
Brock Edwards,2003-10-25,8,Texas,@,Baylor,W,1,4,4.0,0,brock-edwards-1
Eric Edwards,2003-10-25,8,Louisiana State,,Auburn,W,2,31,15.5,0,eric-edwards-1
Brad Ekwerekwu,2003-10-25,8,Missouri,,Texas Tech,W,2,23,11.5,0,brad-ekwerekwu-1
Jared Ellerson,2003-10-25,9,Minnesota,@,Illinois,W,4,87,21.8,1,jared-ellerson-1
Ronnie Elliott,2003-10-25,8,Duke,,North Carolina State,L,1,5,5.0,0,ronnie-elliott-1
Tony Elliott,2003-10-25,8,Clemson,,North Carolina,W,1,13,13.0,0,tony-elliott-1
Eric Enard,2003-10-25,8,Texas,@,Baylor,W,1,6,6.0,0,eric-enard-1
Mike Espy,2003-10-25,8,Mississippi,,Arkansas,W,3,42,14.0,0,mike-espy-1
Greg Estandia,2003-10-25,8,Nevada-Las Vegas,,Brigham Young,L,1,10,10.0,0,greg-estandia-1
Tim Euhus,2003-10-25,8,Oregon State,@,Washington State,L,4,26,6.5,0,tim-euhus-1
Jonathan Evans,2003-10-25,8,Baylor,,Texas,L,1,14,14.0,0,jonathan-evans-1
Lee Evans,2003-10-25,9,Wisconsin,@,Northwestern,L,6,90,15.0,0,lee-evans-1
Markis Facyson,2003-10-25,8,Rutgers,@,Temple,W,1,31,31.0,0,markis-facyson-1
Kenny Farley,2003-10-25,8,Oregon State,@,Washington State,L,1,16,16.0,0,kenny-farley-1
Anthony Fasano,2003-10-25,7,Notre Dame,@,Boston College,L,4,48,12.0,0,anthony-fasano-1
C.J. Fayton,2003-10-25,7,Tennessee,@,Alabama,W,3,56,18.7,0,cj-fayton-1
Shaun Feldeisen,2003-10-25,9,Connecticut,,Akron,W,5,65,13.0,1,shaun-feldeisen-1
Tommy Ferrill,2003-10-25,8,Mississippi State,@,Kentucky,L,2,15,7.5,0,tommy-ferrill-1
David Fiefia,2003-10-25,8,Utah State,,Arkansas State,W,1,3,3.0,0,david-fiefia-1
Brian Fisher,2003-10-25,7,South Florida,@,Southern Mississippi,L,7,48,6.9,0,brian-fisher-1
Larry Fitzgerald,2003-10-25,7,Pittsburgh,,Syracuse,W,8,149,18.6,2,larry-fitzgerald-1
P.J. Fleck,2003-10-25,8,Northern Illinois,@,Bowling Green State,L,5,82,16.4,1,pj-fleck-1
Steve Fleming,2003-10-25,8,Arizona,@,California,L,4,31,7.8,1,steve-fleming-1
Tim Fleming,2003-10-25,8,Nevada,,Louisiana Tech,L,4,125,31.3,0,tim-fleming-1
Troy Fleming,2003-10-25,7,Tennessee,@,Alabama,W,4,28,7.0,1,troy-fleming-1
Zach Fletcher,2003-10-25,9,Alabama,,Tennessee,L,1,51,51.0,0,zach-fletcher-1
Matt Floberg,2003-10-25,8,Oregon,,Stanford,W,1,2,2.0,0,matt-floberg-1
Bill Flowers,2003-10-25,8,Mississippi,,Arkansas,W,1,9,9.0,0,bill-flowers-1
Nichiren Flowers,2003-10-25,8,Nevada,,Louisiana Tech,L,2,28,14.0,0,nichiren-flowers-1
Malcom Floyd,2003-10-25,8,Wyoming,@,San Diego State,L,14,120,8.6,1,malcom-floyd-1
Chris Francies,2003-10-25,8,Texas-El Paso,@,Hawaii,L,2,16,8.0,0,chris-francies-1
Carlos Francis,2003-10-25,8,Texas Tech,@,Missouri,L,8,126,15.8,2,carlos-francis-1
Charles Frederick,2003-10-25,8,Washington,,Southern California,L,4,57,14.3,0,charles-frederick-1
Dre Fulgham,2003-10-25,9,Alabama,,Tennessee,L,4,37,9.3,1,dre-fulgham-1
Cody Fuller,2003-10-25,8,Texas Tech,@,Missouri,L,1,5,5.0,0,cody-fuller-1
Skyler Fulton,2003-10-25,8,Arizona State,@,UCLA,L,5,44,8.8,0,skyler-fulton-1
Bruce Galbert,2003-10-25,8,Texas Christian,@,Houston,W,3,45,15.0,0,bruce-galbert-1
Chris Gamble,2003-10-25,8,Ohio State,@,Indiana,W,1,21,21.0,0,chris-gamble-1
Darren Garcia,2003-10-25,8,Memphis,@,Tulane,W,3,14,4.7,0,darren-garcia-1
Damien Gary,2003-10-25,8,Georgia,,Alabama-Birmingham,W,2,35,17.5,1,damien-gary-1
Kelvin German,2003-10-25,8,Middle Tennessee State,,North Texas,L,1,5,5.0,0,kelvin-german-1
Zach Gerstner,2003-10-25,9,Idaho,@,Louisiana,L,7,59,8.4,1,zach-gerstner-1
Ronnie Ghent,2003-10-25,8,Louisville,@,East Carolina,W,3,31,10.3,0,ronnie-ghent-1
Leonard Gibson,2003-10-25,8,Houston,,Texas Christian,L,1,9,9.0,0,leonard-gibson-1
Scott Gibson,2003-10-25,8,Central Michigan,@,Central Florida,L,1,30,30.0,0,scott-gibson-1
George Gillett,2003-10-25,8,Oregon State,@,Washington State,L,1,15,15.0,0,george-gillett-1
Tim Gilligan,2003-10-25,8,Boise State,,San Jose State,W,5,114,22.8,1,tim-gilligan-1
Aaron Givens,2003-10-25,8,Texas-El Paso,@,Hawaii,L,2,33,16.5,0,aaron-givens-1
Nehemiah Glover,2003-10-25,8,Texas Tech,@,Missouri,L,4,64,16.0,0,nehemiah-glover-1
Bobby Good,2003-10-25,8,East Carolina,,Louisville,L,5,28,5.6,0,bobby-good-1
Phil Goodman,2003-10-25,8,Temple,,Rutgers,L,2,38,19.0,0,phil-goodman-1
Charles Gordon,2003-10-25,8,Kansas,@,Kansas State,L,3,5,1.7,0,charles-gordon-1
Ryan Grant,2003-10-25,7,Notre Dame,@,Boston College,L,1,6,6.0,0,ryan-grant-1
Alec Greco,2003-10-25,8,Fresno State,,Rice,W,1,12,12.0,0,alec-greco-1
Clark Green,2003-10-25,8,Kansas,@,Kansas State,L,2,29,14.5,0,clark-green-1
Dejuan Green,2003-10-25,7,South Florida,@,Southern Mississippi,L,2,28,14.0,0,dejuan-green-1
Jermaine Green,2003-10-25,8,Washington State,,Oregon State,W,1,4,4.0,0,jermaine-green-1
Skyler Green,2003-10-25,8,Louisiana State,,Auburn,W,2,18,9.0,0,skyler-green-1
BenJarvus Green-Ellis,2003-10-25,8,Indiana,,Ohio State,L,1,3,3.0,0,benjarvus-green-ellis-1
Trey Griffin,2003-10-25,8,Southern Methodist,@,Tulsa,L,1,4,4.0,0,trey-griffin-1
Eugene Gross,2003-10-25,8,Middle Tennessee State,,North Texas,L,3,35,11.7,0,eugene-gross-1
Gregg Guenther,2003-10-25,8,Southern California,@,Washington,W,1,7,7.0,0,gregg-guenther-1
Anthony Hackett,2003-10-25,8,Ohio,@,Buffalo,L,3,37,12.3,0,anthony-hackett-1
D.J. Hackett,2003-10-25,8,Colorado,,Oklahoma,L,7,64,9.1,1,dj-hackett-1
Derek Hagan,2003-10-25,8,Arizona State,@,UCLA,L,4,37,9.3,0,derek-hagan-1
Marques Hagans,2003-10-25,8,Virginia,,Troy,W,1,9,9.0,0,marques-hagans-1
Chris Hale,2003-10-25,9,Brigham Young,@,Nevada-Las Vegas,W,6,63,10.5,0,chris-hale-1
Richard Hall,2003-10-25,7,Cincinnati,,Army,W,3,19,6.3,0,richard-hall-1
Roy Hall,2003-10-25,8,Ohio State,@,Indiana,W,1,12,12.0,0,roy-hall-1
Tramain Hall,2003-10-25,9,North Carolina State,@,Duke,W,8,142,17.8,3,tramain-hall-1
Ryan Hamby,2003-10-25,8,Ohio State,@,Indiana,W,2,6,3.0,0,ryan-hamby-1
Derrick Hamilton,2003-10-25,8,Clemson,,North Carolina,W,3,102,34.0,1,derrick-hamilton-1
Jon Hamlett,2003-10-25,8,North Carolina,@,Clemson,L,1,2,2.0,0,jon-hamlett-1
Eugene Hampton,2003-10-25,8,Troy,@,Virginia,L,5,61,12.2,0,eugene-hampton-1
Brandon Hancock,2003-10-25,8,Southern California,@,Washington,W,1,52,52.0,1,brandon-hancock-1
Chris Hannon,2003-10-25,7,Tennessee,@,Alabama,W,2,21,10.5,0,chris-hannon-1
Josh Hannum,2003-10-25,8,Penn State,@,Iowa,L,1,8,8.0,0,josh-hannum-1
Wilbur Hargrove,2003-10-25,8,Marshall,@,Western Michigan,W,1,15,15.0,0,wilbur-hargrove-1
Quentily Harmon,2003-10-25,8,Texas Christian,@,Houston,W,2,25,12.5,1,quentily-harmon-1
Justin Harper,2003-10-25,8,Central Michigan,@,Central Florida,L,3,50,16.7,0,justin-harper-1
Cliff Harrell,2003-10-25,8,Clemson,,North Carolina,W,1,6,6.0,0,cliff-harrell-1
Reggie Harrell,2003-10-25,8,Texas Christian,@,Houston,W,3,86,28.7,1,reggie-harrell-1
Clark Harris,2003-10-25,8,Rutgers,@,Temple,W,1,9,9.0,0,clark-harris-1
Gilbert Harris,2003-10-25,8,Arizona,@,California,L,1,6,6.0,0,gilbert-harris-1
Jamel Harris,2003-10-25,8,Temple,,Rutgers,L,2,47,23.5,0,jamel-harris-1
Steven Harris,2003-10-25,7,Arkansas,@,Mississippi,L,2,13,6.5,0,steven-harris-1
Ben Hartsock,2003-10-25,8,Ohio State,@,Indiana,W,1,7,7.0,0,ben-hartsock-1
Trandon Harvey,2003-10-25,8,Washington State,,Oregon State,W,2,25,12.5,0,trandon-harvey-1
Robert Haskins,2003-10-25,8,Louisville,@,East Carolina,W,2,12,6.0,0,robert-haskins-1
Mike Hass,2003-10-25,8,Oregon State,@,Washington State,L,3,106,35.3,1,mike-hass-1
Trey Haverty,2003-10-25,8,Texas Tech,@,Missouri,L,1,2,2.0,0,trey-haverty-1
Chris Hawkins,2003-10-25,9,North Carolina State,@,Duke,W,1,26,26.0,0,chris-hawkins-3
James Hawkins,2003-10-25,8,Bowling Green State,,Northern Illinois,W,2,40,20.0,1,james-hawkins-1
Kelvin Hayden,2003-10-25,9,Illinois,,Minnesota,L,3,93,31.0,0,kelvin-hayden-1
Alex Haynes,2003-10-25,8,Central Florida,,Central Michigan,W,8,95,11.9,0,alex-haynes-1
Kenny Hayter,2003-10-25,8,Texas Christian,@,Houston,W,1,10,10.0,0,kenny-hayter-1
Kevin Hazel,2003-10-25,7,Cincinnati,,Army,W,1,7,7.0,0,kevin-hazel-1
Andre Hemphill,2003-10-25,8,South Carolina,,Vanderbilt,W,1,9,9.0,0,andre-hemphill-1
Devery Henderson,2003-10-25,8,Louisiana State,,Auburn,W,6,101,16.8,2,devery-henderson-1
Taurean Henderson,2003-10-25,8,Texas Tech,@,Missouri,L,9,46,5.1,0,taurean-henderson-1
Caleb Hendrix,2003-10-25,7,Southern Mississippi,,South Florida,W,2,28,14.0,0,caleb-hendrix-1
Chris Henry,2003-10-25,8,Middle Tennessee State,,North Texas,L,4,33,8.3,0,chris-henry-2
Keron Henry,2003-10-25,9,Connecticut,,Akron,W,5,67,13.4,0,keron-henry-1
Matt Henshaw,2003-10-25,8,Florida State,,Wake Forest,W,2,58,29.0,0,matt-henshaw-1
Matt Herian,2003-10-25,8,Nebraska,,Iowa State,W,1,16,16.0,0,matt-herian-1
Noah Herron,2003-10-25,8,Northwestern,,Wisconsin,W,3,35,11.7,0,noah-herron-1
Stevie Hicks Jr.,2003-10-25,8,Iowa State,@,Nebraska,L,4,19,4.8,0,stevie-hicks-jr-1
Elgin Hicks,2003-10-25,7,South Florida,@,Southern Mississippi,L,3,20,6.7,0,elgin-hicks-1
Jarrett Hicks,2003-10-25,8,Texas Tech,@,Missouri,L,2,17,8.5,0,jarrett-hicks-1
Raymond Hicks,2003-10-25,8,Utah State,,Arkansas State,W,1,5,5.0,0,raymond-hicks-1
Johnnie Lee Higgins Jr.,2003-10-25,8,Texas-El Paso,@,Hawaii,L,1,9,9.0,0,johnnie-lee-higgins-jr-1
Hakim Hill,2003-10-25,8,Arizona State,@,UCLA,L,2,12,6.0,0,hakim-hill-1
Thomas Hill,2003-10-25,9,Kansas State,,Kansas,W,1,27,27.0,0,thomas-hill-1
Carlyle Holiday,2003-10-25,7,Notre Dame,@,Boston College,L,1,10,10.0,0,carlyle-holiday-1
Jesse Holley,2003-10-25,8,North Carolina,@,Clemson,L,1,0,0.0,0,jesse-holley-1
Warren Holloway,2003-10-25,8,Iowa,,Penn State,W,1,20,20.0,0,warren-holloway-1
Santonio Holmes,2003-10-25,8,Ohio State,@,Indiana,W,6,153,25.5,2,santonio-holmes-1
Jerrin Holt,2003-10-25,8,Middle Tennessee State,,North Texas,L,4,26,6.5,1,jerrin-holt-1
Kenley Horton,2003-10-25,8,Toledo,@,Ball State,L,1,4,4.0,0,kenley-horton-1
Aaron Hosack,2003-10-25,9,Minnesota,@,Illinois,W,3,112,37.3,1,aaron-hosack-1
Richard Hourigan,2003-10-25,8,East Carolina,,Louisville,L,2,52,26.0,0,richard-hourigan-1
Cedric Houston,2003-10-25,7,Tennessee,@,Alabama,W,1,12,12.0,0,cedric-houston-1
Ray Hudson,2003-10-25,9,Alabama,,Tennessee,L,3,26,8.7,0,ray-hudson-2
Terrance Hudson,2003-10-25,8,Toledo,@,Ball State,L,6,107,17.8,1,terrance-hudson-1
Luther Huggins,2003-10-25,8,Central Florida,,Central Michigan,W,3,21,7.0,0,luther-huggins-1
Maurice Humphrey,2003-10-25,8,Penn State,@,Iowa,L,3,15,5.0,0,maurice-humphrey-1
Tony Hunt,2003-10-25,8,Penn State,@,Iowa,L,1,-2,-2.0,0,tony-hunt-1
Sam Hurd,2003-10-25,8,Northern Illinois,@,Bowling Green State,L,2,17,8.5,0,sam-hurd-1
Lonnie Hurst,2003-10-25,9,Illinois,,Minnesota,L,3,35,11.7,0,lonnie-hurst-1
Ray Huston,2003-10-25,8,Ohio,@,Buffalo,L,1,28,28.0,1,ray-huston-1
Daniel Inferrera,2003-10-25,8,Hawaii,,Texas-El Paso,W,1,7,7.0,0,daniel-inferrera-1
Kyle Ingraham,2003-10-25,8,Purdue,@,Michigan,L,2,17,8.5,0,kyle-ingraham-1
Brian Ingram,2003-10-25,8,Ohio,@,Buffalo,L,1,6,6.0,0,brian-ingram-1
Damarcus Ingram,2003-10-25,7,San Jose State,@,Boise State,L,3,10,3.3,0,damarcus-ingram-1
Miquel Irvin,2003-10-25,9,Akron,@,Connecticut,L,1,7,7.0,0,miquel-irvin-1
Howard Jackson,2003-10-25,8,Texas-El Paso,@,Hawaii,L,1,8,8.0,0,howard-jackson-1
Steven Jackson,2003-10-25,8,Oregon State,@,Washington State,L,1,21,21.0,0,steven-jackson-3
Terrence Jackson,2003-10-25,8,Central Michigan,@,Central Florida,L,1,-6,-6.0,0,terrence-jackson-1
Tony Jackson,2003-10-25,8,Iowa,,Penn State,W,1,27,27.0,0,tony-jackson-2
Roshon Jacobs,2003-10-25,8,Louisiana-Monroe,,New Mexico State,L,2,41,20.5,0,roshon-jacobs-1
Kenny James,2003-10-25,8,Washington,,Southern California,L,3,31,10.3,0,kenny-james-1
Marcus James,2003-10-25,8,Missouri,,Texas Tech,W,1,16,16.0,0,marcus-james-1
Jermaine Jamison,2003-10-25,8,Fresno State,,Rice,W,1,5,5.0,0,jermaine-jamison-1
Craig Jarrett,2003-10-25,8,Bowling Green State,,Northern Illinois,W,1,44,44.0,0,craig-jarrett-2
Mike Jefferson,2003-10-25,8,Arizona,@,California,L,1,14,14.0,0,mike-jefferson-1
Tony Jeffery,2003-10-25,8,Texas,@,Baylor,W,1,4,4.0,0,tony-jeffery-1
Amir Jenkins,2003-10-25,8,Navy,,Delaware,L,1,12,12.0,0,amir-jenkins-1
Justin Jenkins,2003-10-25,8,Mississippi State,@,Kentucky,L,3,30,10.0,0,justin-jenkins-1
Michael Jenkins,2003-10-25,8,Ohio State,@,Indiana,W,2,18,9.0,0,michael-jenkins-1
Omar Jenkins,2003-10-25,7,Notre Dame,@,Boston College,L,4,35,8.8,1,omar-jenkins-1
Ronshay Jenkins,2003-10-25,8,New Mexico State,@,Louisiana-Monroe,W,2,27,13.5,0,ronshay-jenkins-1
Adam Jennings,2003-10-25,8,Fresno State,,Rice,W,1,8,8.0,0,adam-jennings-1
Greg Jennings,2003-10-25,8,Western Michigan,,Marshall,L,1,43,43.0,0,greg-jennings-1
Brandon Joe,2003-10-25,8,Ohio State,@,Indiana,W,1,18,18.0,0,brandon-joe-1
B.J. Johnson,2003-10-25,8,Texas,@,Baylor,W,4,39,9.8,0,bj-johnson-1
Earvin Johnson,2003-10-25,8,Nevada-Las Vegas,,Brigham Young,L,7,108,15.4,1,earvin-johnson-1
Glenn Johnson,2003-10-25,8,Indiana,,Ohio State,L,4,43,10.8,0,glenn-johnson-1
Kenneth Johnson,2003-10-25,7,Southern Mississippi,,South Florida,W,3,36,12.0,0,kenneth-johnson-1
Kerry Johnson,2003-10-25,8,Mississippi,,Arkansas,W,2,23,11.5,0,kerry-johnson-1
Lance Johnson,2003-10-25,8,Duke,,North Carolina State,L,2,12,6.0,0,lance-johnson-1
Michael Johnson,2003-10-25,8,Nevada-Las Vegas,,Brigham Young,L,3,26,8.7,0,michael-johnson-6
Moderick Johnson,2003-10-25,8,Kansas,@,Kansas State,L,2,15,7.5,0,moderick-johnson-1
Sam Johnson,2003-10-25,8,Rutgers,@,Temple,W,1,9,9.0,0,sam-johnson-1
Brandon Jones,2003-10-25,8,Oklahoma,@,Colorado,W,3,79,26.3,1,brandon-jones-3
Carlton Jones,2003-10-25,8,Army,@,Cincinnati,L,2,10,5.0,1,carlton-jones-2
David Jones,2003-10-25,8,Louisiana State,,Auburn,W,1,15,15.0,0,david-jones-2
Jared Jones,2003-10-25,7,Syracuse,@,Pittsburgh,L,3,16,5.3,0,jared-jones-1
Julius Jones,2003-10-25,7,Notre Dame,@,Boston College,L,2,10,5.0,0,julius-jones-1
Kejuan Jones,2003-10-25,8,Oklahoma,@,Colorado,W,3,23,7.7,0,kejuan-jones-1
Mark Jones,2003-10-25,7,Tennessee,@,Alabama,W,2,34,17.0,0,mark-jones-1
Tiger Jones,2003-10-25,8,Louisville,@,East Carolina,W,2,18,9.0,0,tiger-jones-1
Chris Jordan,2003-10-25,8,Washington State,,Oregon State,W,3,64,21.3,0,chris-jordan-1
Roger Jordan,2003-10-25,8,Northwestern,,Wisconsin,W,3,56,18.7,0,roger-jordan-1
Terrell Jordan,2003-10-25,8,Northwestern,,Wisconsin,W,1,17,17.0,0,terrell-jordan-1
Justin Jory,2003-10-25,9,Brigham Young,@,Nevada-Las Vegas,W,4,32,8.0,0,justin-jory-1
Keith Joseph,2003-10-25,8,Texas A&M,,Oklahoma State,L,2,33,16.5,0,keith-joseph-1
Tony Joseph,2003-10-25,8,New Mexico State,@,Louisiana-Monroe,W,1,4,4.0,0,tony-joseph-1
Joey Kaleikini,2003-10-25,8,Florida State,,Wake Forest,W,1,15,15.0,1,joey-kaleikini-1
Mike Karney,2003-10-25,8,Arizona State,@,UCLA,L,1,8,8.0,0,mike-karney-1
David Kashetta,2003-10-25,8,Boston College,,Notre Dame,W,2,41,20.5,1,david-kashetta-1
Dan Kause,2003-10-25,8,Oregon,,Stanford,W,1,7,7.0,0,dan-kause-1
Anthony Kiner,2003-10-25,8,Western Michigan,,Marshall,L,1,5,5.0,0,anthony-kiner-1
Joe Klopfenstein,2003-10-25,8,Colorado,,Oklahoma,L,2,26,13.0,0,joe-klopfenstein-1
Derrick Knight,2003-10-25,8,Boston College,,Notre Dame,W,3,23,7.7,0,derrick-knight-1
Matt Knueven,2003-10-25,9,Buffalo,,Ohio,W,1,58,58.0,1,matt-knueven-1
Kyle Koester,2003-10-25,7,Cincinnati,,Army,W,1,8,8.0,0,kyle-koester-1
Britton Komine,2003-10-25,8,Hawaii,,Texas-El Paso,W,2,76,38.0,0,britton-komine-1
Mark Kornfeld,2003-10-25,9,Illinois,,Minnesota,L,3,21,7.0,0,mark-kornfeld-1
Matt Kranchick,2003-10-25,8,Penn State,@,Iowa,L,4,64,16.0,0,matt-kranchick-1
Chance Kretschmer,2003-10-25,8,Nevada,,Louisiana Tech,L,3,23,7.7,0,chance-kretschmer-1
Anthony Krieg,2003-10-25,8,Baylor,,Texas,L,1,8,8.0,0,anthony-krieg-1
Jason Kukahiko,2003-10-25,9,Brigham Young,@,Nevada-Las Vegas,W,2,21,10.5,0,jason-kukahiko-1
Jimmy Labita,2003-10-25,9,Idaho,@,Louisiana,L,3,26,8.7,0,jimmy-labita-1
Jermaine Landrum,2003-10-25,8,Tulsa,,Southern Methodist,W,2,10,5.0,0,jermaine-landrum-1
B.J. Lane,2003-10-25,8,Bowling Green State,,Northern Illinois,W,2,8,4.0,0,bj-lane-1
Michael Larkin,2003-10-25,8,Miami (OH),@,Kent State,W,3,57,19.0,0,michael-larkin-1
Corey Larkins,2003-10-25,7,Tennessee,@,Alabama,W,1,0,0.0,0,corey-larkins-1
Tim Lassen,2003-10-25,9,Connecticut,,Akron,W,1,8,8.0,1,tim-lassen-1
Travis Latendresse,2003-10-25,8,Utah,,New Mexico,L,2,11,5.5,0,travis-latendresse-1
Kenan Lawhorne,2003-10-25,8,Central Michigan,@,Central Florida,L,1,9,9.0,1,kenan-lawhorne-1
Joe Lawson,2003-10-25,9,Kansas State,,Kansas,W,1,9,9.0,0,joe-lawson-1
Aaron Leak,2003-10-25,8,Troy,@,Virginia,L,1,24,24.0,0,aaron-leak-1
Mark Leflore,2003-10-25,8,Nebraska,,Iowa State,W,1,6,6.0,0,mark-leflore-1
J.R. Lemon,2003-10-25,6,Stanford,@,Oregon,L,1,21,21.0,0,jr-lemon-1
Brian Leonard,2003-10-25,8,Rutgers,@,Temple,W,9,84,9.3,1,brian-leonard-1
Larry Lester,2003-10-25,8,Boston College,,Notre Dame,W,1,5,5.0,0,larry-lester-1
Brian Lewis,2003-10-25,8,Indiana,,Ohio State,L,1,11,11.0,0,brian-lewis-1
Courtney Lewis,2003-10-25,8,Texas A&M,,Oklahoma State,L,1,1,1.0,0,courtney-lewis-1
Jacque Lewis,2003-10-25,8,North Carolina,@,Clemson,L,1,8,8.0,0,jacque-lewis-1
Jamaal Lewis,2003-10-25,8,Arizona State,@,UCLA,L,3,31,10.3,0,jamaal-lewis-1
Kemmie Lewis,2003-10-25,9,Louisiana,,Idaho,W,4,25,6.3,1,kemmie-lewis-1
Marcedes Lewis,2003-10-25,8,UCLA,,Arizona State,W,1,16,16.0,0,marcedes-lewis-1
Spencer Lewis,2003-10-25,8,Central Michigan,@,Central Florida,L,1,12,12.0,0,spencer-lewis-1
Thaddeus Lewis,2003-10-25,7,Cincinnati,,Army,W,1,8,8.0,0,thaddeus-lewis-1
Gabe Lindsay,2003-10-25,8,Oklahoma State,@,Texas A&M,W,1,14,14.0,0,gabe-lindsay-1
Damien Linson,2003-10-25,8,Central Michigan,@,Central Florida,L,1,6,6.0,0,damien-linson-1
Mike Liti,2003-10-25,8,Utah,,New Mexico,L,1,13,13.0,0,mike-liti-1
Ryan Loftin,2003-10-25,8,Oregon,,Stanford,W,1,25,25.0,0,ryan-loftin-1
Reggie Love,2003-10-25,8,Duke,,North Carolina State,L,4,41,10.3,1,reggie-love-1
Mike Lukac,2003-10-25,8,Penn State,@,Iowa,L,1,19,19.0,0,mike-lukac-1
Triandos Luke,2003-10-25,9,Alabama,,Tennessee,L,2,45,22.5,1,triandos-luke-1
Kregg Lumpkin,2003-10-25,8,Georgia,,Alabama-Birmingham,W,1,3,3.0,0,kregg-lumpkin-1
Scott Lunde,2003-10-25,8,Washington State,,Oregon State,W,8,110,13.8,2,scott-lunde-1
Trent Lundin,2003-10-25,8,Boise State,,San Jose State,W,2,24,12.0,0,trent-lundin-1
Wali Lundy,2003-10-25,8,Virginia,,Troy,W,2,20,10.0,0,wali-lundy-1
Kase Luzar,2003-10-25,8,Virginia,,Troy,W,2,8,4.0,0,kase-luzar-1
Jon Lyon,2003-10-25,8,Washington,,Southern California,L,1,10,10.0,0,jon-lyon-1
Johnnie Mack,2003-10-25,8,Texas Tech,@,Missouri,L,1,6,6.0,0,johnnie-mack-1
Cole Magner,2003-10-25,8,Bowling Green State,,Northern Illinois,W,7,100,14.3,0,cole-magner-1
Maurice Mann,2003-10-25,8,Nevada,,Louisiana Tech,L,4,60,15.0,0,maurice-mann-1
David Marrero,2003-10-25,6,Stanford,@,Oregon,L,1,0,0.0,0,david-marrero-1
Chris Marrow,2003-10-25,8,Texas-El Paso,@,Hawaii,L,4,58,14.5,0,chris-marrow-1
Vincent Marshall,2003-10-25,8,Houston,,Texas Christian,L,5,106,21.2,1,vincent-marshall-1
Astin Martin,2003-10-25,8,Toledo,@,Ball State,L,1,-3,-3.0,0,astin-martin-1
Ernest Mason,2003-10-25,9,Wisconsin,@,Northwestern,L,1,19,19.0,0,ernest-mason-1
Lamar Mason,2003-10-25,8,Army,@,Cincinnati,L,1,3,3.0,0,lamar-mason-1
Marcus Mason,2003-10-25,9,Illinois,,Minnesota,L,1,6,6.0,0,marcus-mason-1
Mike Mason,2003-10-25,8,North Carolina,@,Clemson,L,1,16,16.0,0,mike-mason-1
Tim Massaquoi,2003-10-25,9,Michigan,,Purdue,W,2,18,9.0,0,tim-massaquoi-1
Casey Mauch,2003-10-25,8,Texas-El Paso,@,Hawaii,L,1,8,8.0,0,casey-mauch-1
Marcus Maxwell,2003-10-25,8,Oregon,,Stanford,W,6,43,7.2,0,marcus-maxwell-1
Scott Mayle,2003-10-25,8,Ohio,@,Buffalo,L,1,5,5.0,0,scott-mayle-1
Geoff McArthur,2003-10-25,9,California,,Arizona,W,4,54,13.5,0,geoff-mcarthur-1
Cody McCarty,2003-10-25,8,Texas Christian,@,Houston,W,1,11,11.0,0,cody-mccarty-1
Bryan McClendon,2003-10-25,8,Georgia,,Alabama-Birmingham,W,3,37,12.3,0,bryan-mcclendon-1
Terry McClowry,2003-10-25,9,Connecticut,,Akron,W,1,5,5.0,0,terry-mcclowry-1
