Player,Date,G,School,Loc,Opponent,WL,Tackle Solo,Tackle Assist,Tackle Tot,Tackle For Loss,Sack,unique_id
Jordan Murray,2007-12-01,12,Army,@,Navy,L,9,7,16,0.0,0.0,jordan-murray-1
Shane Murray,2007-12-01,12,Pittsburgh,@,West Virginia,W,1,2,3,0.0,0.0,shane-murray-1
Joshua Muse,2007-12-01,12,Louisiana Tech,@,Nevada,L,3,0,3,0.0,0.0,joshua-muse-1
Joey Myers,2007-12-01,12,Florida International,,North Texas,W,1,0,1,0.0,0.0,joey-myers-1
Adam Myers-White,2007-12-01,13,Tennessee,N,Louisiana State,L,0,1,1,0.0,0.0,adam-myers-white-1
Johnell Neal,2007-12-01,13,Central Florida,,Tulsa,W,9,0,9,0.0,0.0,johnell-neal-1
Matt Nechak,2007-12-01,12,Navy,,Army,W,3,0,3,0.0,0.0,matt-nechak-1
Ryan Neeley,2007-12-01,12,Brigham Young,@,San Diego State,W,0,1,1,0.0,0.0,ryan-neeley-1
Brian Nelson,2007-12-01,12,North Texas,@,Florida International,L,0,1,1,0.0,0.0,brian-nelson-1
Cam Nelson,2007-12-01,12,Arizona,@,Arizona State,L,1,0,1,0.0,0.0,cam-nelson-1
Grant Nelson,2007-12-01,12,Brigham Young,@,San Diego State,W,2,0,2,0.0,0.0,grant-nelson-1
Terrel Nemons,2007-12-01,13,Tulsa,@,Central Florida,L,2,0,2,1.0,0.0,terrel-nemons-1
Brett Nenaber,2007-12-01,12,Arizona State,,Arizona,W,1,1,2,0.0,0.0,brett-nenaber-1
Nate Ness,2007-12-01,12,Arizona,@,Arizona State,L,7,0,7,1.0,0.0,nate-ness-1
Drake Nevis,2007-12-01,13,Louisiana State,N,Tennessee,W,0,1,1,0.0,0.0,drake-nevis-1
Myron Newberry,2007-12-01,12,Hawaii,,Washington,W,5,1,6,0.0,0.0,myron-newberry-1
Brad Newman,2007-12-01,13,Boston College,N,Virginia Tech,L,0,1,1,0.0,0.0,brad-newman-1
Quentin Newman,2007-12-01,12,Florida International,,North Texas,W,1,0,1,0.0,0.0,quentin-newman-1
Nate Nix,2007-12-01,12,Pittsburgh,@,West Virginia,W,0,1,1,0.0,0.0,nate-nix-1
David Nixon,2007-12-01,12,Brigham Young,@,San Diego State,W,0,1,1,0.0,0.0,david-nixon-1
Mike Nixon,2007-12-01,12,Arizona State,,Arizona,W,4,3,7,0.0,0.0,mike-nixon-1
Troy Nolan,2007-12-01,12,Arizona State,,Arizona,W,2,0,2,0.0,0.0,troy-nolan-1
Michael Norris,2007-12-01,12,UCLA,@,Southern California,L,0,1,1,0.0,0.0,michael-norris-1
Slade Norris,2007-12-01,12,Oregon State,@,Oregon,W,1,0,1,1.0,0.0,slade-norris-1
Latif Nurudeen,2007-12-01,12,North Texas,@,Florida International,L,1,0,1,0.0,0.0,latif-nurudeen-2
Ornan Nwansi,2007-12-01,12,San Diego State,,Brigham Young,L,3,0,3,0.0,0.0,ornan-nwansi-1
Emeka Okammor,2007-12-01,13,Central Florida,,Tulsa,W,1,1,2,0.0,0.0,emeka-okammor-1
Kevin Opoku,2007-12-01,12,Army,@,Navy,L,1,0,1,0.0,0.0,kevin-opoku-1
Nick Osborn,2007-12-01,12,San Diego State,,Brigham Young,L,2,1,3,1.0,0.0,nick-osborn-1
Garrett Palmer,2007-12-01,12,San Diego State,,Brigham Young,L,1,0,1,0.0,0.0,garrett-palmer-1
Ronnie Palmer,2007-12-01,12,Arizona,@,Arizona State,L,5,1,6,0.0,0.0,ronnie-palmer-1
Ashlyn Parker,2007-12-01,12,Florida International,,North Texas,W,4,1,5,0.0,0.0,ashlyn-parker-1
D.J. Parker,2007-12-01,13,Virginia Tech,N,Boston College,W,2,0,2,0.0,0.0,dj-parker-1
Jason Parker,2007-12-01,12,Arizona,@,Arizona State,L,3,0,3,1.0,0.0,jason-parker-2
Bryan Payton,2007-12-01,12,Oregon State,@,Oregon,W,1,1,2,0.0,0.0,bryan-payton-2
Jeremy Payton,2007-12-01,12,Arizona State,,Arizona,W,0,1,1,0.0,0.0,jeremy-payton-1
Erik Pedersen,2007-12-01,12,Hawaii,,Washington,W,1,0,1,0.0,0.0,erik-pedersen-1
Derick Pendergrass,2007-12-01,12,Troy,,Florida Atlantic,L,4,0,4,0.0,0.0,derick-pendergrass-1
Jarvis Penerton,2007-12-01,12,Florida International,,North Texas,W,2,1,3,0.0,0.0,jarvis-penerton-1
A.J. Penson,2007-12-01,12,North Texas,@,Florida International,L,1,1,2,1.0,0.0,aj-penson-1
Mike Phillips,2007-12-01,12,Pittsburgh,@,West Virginia,W,3,1,4,1.0,0.0,mike-phillips-2
Markenson Pierre,2007-12-01,12,Army,@,Navy,L,0,1,1,0.0,0.0,markenson-pierre-1
Kirston Pittman,2007-12-01,13,Louisiana State,N,Tennessee,W,0,1,1,0.0,0.0,kirston-pittman-1
Marcus Pittman,2007-12-01,12,Troy,,Florida Atlantic,L,0,1,1,0.0,0.0,marcus-pittman-1
Jean Pitts,2007-12-01,13,Central Michigan,N,Miami (OH),W,1,1,2,0.0,0.0,jean-pitts-1
Demarrio Pleasant,2007-12-01,13,Oklahoma,N,Missouri,W,0,1,1,0.0,0.0,demarrio-pleasant-1
Jon Plumstead,2007-12-01,12,Army,@,Navy,L,4,6,10,0.0,0.0,jon-plumstead-1
Tavious Polo,2007-12-01,12,Florida Atlantic,@,Troy,W,1,0,1,0.0,0.0,tavious-polo-1
Kelly Poppinga,2007-12-01,12,Brigham Young,@,San Diego State,W,4,2,6,0.0,0.0,kelly-poppinga-1
Dane Porlas,2007-12-01,12,Hawaii,,Washington,W,1,0,1,0.0,0.0,dane-porlas-1
Daniel Porter,2007-12-01,12,Louisiana Tech,@,Nevada,L,1,0,1,0.0,0.0,daniel-porter-1
Kevin Porter,2007-12-01,12,Nevada,,Louisiana Tech,W,3,2,5,0.0,0.0,kevin-porter-1
Ross Pospisil,2007-12-01,12,Navy,,Army,W,3,4,7,0.0,0.0,ross-pospisil-1
Carlton Powell,2007-12-01,13,Virginia Tech,N,Boston College,W,0,3,3,0.0,0.0,carlton-powell-1
Brandon Powers,2007-12-01,12,Oregon State,@,Oregon,W,1,0,1,0.0,0.0,brandon-powers-1
Paul Pratt,2007-12-01,12,Nevada,,Louisiana Tech,W,4,0,4,0.0,0.0,paul-pratt-1
Brian Price,2007-12-01,12,UCLA,@,Southern California,L,0,1,1,0.5,0.0,brian-price-1
Tyronne Pruitt,2007-12-01,13,Boston College,N,Virginia Tech,L,4,0,4,1.0,1.0,tyronne-pruitt-1
Charles Pugh,2007-12-01,12,West Virginia,,Pittsburgh,L,1,0,1,0.0,0.0,charles-pugh-1
Chris Pugh,2007-12-01,12,Louisiana Tech,@,Nevada,L,5,1,6,1.5,0.0,chris-pugh-1
Amani Purcell,2007-12-01,12,Hawaii,,Washington,W,0,2,2,0.5,0.0,amani-purcell-1
Ramone Randle,2007-12-01,12,Louisiana Tech,@,Nevada,L,1,0,1,0.0,0.0,ramone-randle-1
Sha'Reff Rashad,2007-12-01,13,Central Florida,,Tulsa,W,4,0,4,1.0,0.0,shareff-rashad-1
Caesar Rayford,2007-12-01,13,Washington,@,Hawaii,L,1,0,1,0.0,0.0,caesar-rayford-1
Sean Redwine,2007-12-01,13,Miami (OH),N,Central Michigan,L,3,0,3,0.0,0.0,sean-redwine-1
Nick Reed,2007-12-01,12,Oregon,,Oregon State,L,5,4,9,1.0,0.0,nick-reed-1
Jordan Reffett,2007-12-01,13,Washington,@,Hawaii,L,2,0,2,2.0,1.0,jordan-reffett-1
Scott Reider,2007-12-01,12,Navy,,Army,W,1,0,1,0.0,0.0,scott-reider-1
Matt Reidy,2007-12-01,13,Virginia Tech,N,Boston College,W,0,1,1,0.0,0.0,matt-reidy-1
Nick Reveiz,2007-12-01,13,Tennessee,N,Louisiana State,L,0,1,1,0.0,0.0,nick-reveiz-1
Anthony Reyes,2007-12-01,12,Arizona State,,Arizona,W,1,2,3,0.0,0.0,anthony-reyes-1
Antonio Reynolds,2007-12-01,13,Tennessee,N,Louisiana State,L,2,0,2,0.0,0.0,antonio-reynolds-1
Ryan Reynolds,2007-12-01,13,Oklahoma,N,Missouri,W,0,1,1,0.5,0.0,ryan-reynolds-2
Marcus Richardson,2007-12-01,12,Troy,,Florida Atlantic,L,4,1,5,0.0,0.0,marcus-richardson-1
Keith Rivers,2007-12-01,12,Southern California,,UCLA,W,2,1,3,1.0,0.0,keith-rivers-1
Dwight Roberson,2007-12-01,12,Oregon State,@,Oregon,W,2,0,2,0.0,0.0,dwight-roberson-1
Roy Roberts,2007-12-01,13,Tulsa,@,Central Florida,L,2,1,3,0.0,0.0,roy-roberts-1
Craig Robertson,2007-12-01,12,North Texas,@,Florida International,L,0,3,3,0.5,0.0,craig-robertson-1
Kory Robertson,2007-12-01,13,Virginia Tech,N,Boston College,W,1,0,1,0.0,0.0,kory-robertson-1
Dell Robinson,2007-12-01,12,Navy,,Army,W,1,0,1,0.0,0.0,dell-robinson-1
Erik Robinson,2007-12-01,12,Hawaii,,Washington,W,7,0,7,0.0,0.0,erik-robinson-1
Lowell Robinson,2007-12-01,12,Pittsburgh,@,West Virginia,W,1,0,1,0.0,0.0,lowell-robinson-1
Dennis Rogan,2007-12-01,13,Tennessee,N,Louisiana State,L,1,2,3,0.0,0.0,dennis-rogan-1
Breon Rogers,2007-12-01,13,Central Florida,,Tulsa,W,3,0,3,1.0,0.0,breon-rogers-1
Marquis Rolle,2007-12-01,12,Florida International,,North Texas,W,0,1,1,0.0,0.0,marquis-rolle-1
Roderick Rollins,2007-12-01,13,Boston College,N,Virginia Tech,L,2,0,2,0.0,0.0,roderick-rollins-1
Greg Romeus,2007-12-01,12,Pittsburgh,@,West Virginia,W,2,2,4,0.0,0.0,greg-romeus-1
Devin Ross,2007-12-01,12,Arizona,@,Arizona State,L,0,1,1,0.0,0.0,devin-ross-1
Garrett Rubio,2007-12-01,12,UCLA,@,Southern California,L,1,0,1,0.0,0.0,garrett-rubio-1
Matt Russi,2007-12-01,12,California,@,Stanford,L,1,0,1,0.0,0.0,matt-russi-1
Gustav Rydstedt,2007-12-01,12,Stanford,,California,W,0,1,1,0.0,0.0,gustav-rydstedt-1
Mike Samples,2007-12-01,12,Nevada,,Louisiana Tech,W,1,0,1,0.0,0.0,mike-samples-1
Nick Sanchez,2007-12-01,12,Stanford,,California,W,1,3,4,0.5,0.0,nick-sanchez-1
Luke Sanders,2007-12-01,13,Louisiana State,N,Tennessee,W,2,1,3,0.0,0.0,luke-sanders-1
Tommy Saunders,2007-12-01,13,Missouri,N,Oklahoma,L,1,0,1,0.0,0.0,tommy-saunders-1
E.J. Savannah,2007-12-01,13,Washington,@,Hawaii,L,7,1,8,2.0,1.0,ej-savannah-1
Damik Scafe,2007-12-01,13,Boston College,N,Virginia Tech,L,0,1,1,0.0,0.0,damik-scafe-1
Frank Scappaticci,2007-12-01,12,Army,@,Navy,L,4,2,6,1.0,0.0,frank-scappaticci-1
Craig Schaefer,2007-12-01,12,Navy,,Army,W,1,0,1,0.0,0.0,craig-schaefer-1
Bobby Seay,2007-12-01,13,Central Michigan,N,Miami (OH),W,1,2,3,0.0,0.0,bobby-seay-1
Shannon Sevor,2007-12-01,12,Nevada,,Louisiana Tech,W,0,1,1,0.0,0.0,shannon-sevor-1
Derek Shaw,2007-12-01,13,Oklahoma,N,Missouri,W,0,1,1,0.0,0.0,derek-shaw-1
Cameron Sheffield,2007-12-01,12,Troy,,Florida Atlantic,L,2,1,3,0.5,0.0,cameron-sheffield-1
Keith Shologan,2007-12-01,13,Central Florida,,Tulsa,W,1,0,1,0.0,0.0,keith-shologan-1
Chris Shula,2007-12-01,13,Miami (OH),N,Central Michigan,L,2,2,4,0.0,0.0,chris-shula-1
Jerzy Siewierski,2007-12-01,12,UCLA,@,Southern California,L,1,1,2,1.0,0.0,jerzy-siewierski-1
Jamie Silva,2007-12-01,13,Boston College,N,Virginia Tech,L,5,0,5,1.0,0.0,jamie-silva-1
Kenny D. Sims,2007-12-01,13,Tulsa,@,Central Florida,L,4,1,5,0.0,0.0,kenny-d-sims-1
Cergile Sincere,2007-12-01,12,Florida Atlantic,@,Troy,W,5,3,8,0.0,0.0,cergile-sincere-1
Lionell Singleton,2007-12-01,12,Florida International,,North Texas,W,3,0,3,0.0,0.0,lionell-singleton-1
Zerbin Singleton,2007-12-01,12,Navy,,Army,W,2,0,2,0.0,0.0,zerbin-singleton-1
Taylor Skaufel,2007-12-01,12,Stanford,,California,W,2,0,2,0.0,0.0,taylor-skaufel-1
Matt Slater,2007-12-01,12,UCLA,@,Southern California,L,0,1,1,0.0,0.0,matt-slater-1
Doug Slavonic,2007-12-01,12,West Virginia,,Pittsburgh,L,0,1,1,0.0,0.0,doug-slavonic-1
Corey Small,2007-12-01,12,Florida Atlantic,@,Troy,W,10,0,10,0.0,0.0,corey-small-1
Allan Smith,2007-12-01,13,Boston College,N,Virginia Tech,L,2,1,3,0.0,0.0,allan-smith-1
Andre Smith,2007-12-01,13,Virginia Tech,N,Boston College,W,0,1,1,0.0,0.0,andre-smith-2
Brady Smith,2007-12-01,13,Boston College,N,Virginia Tech,L,2,2,4,1.0,1.0,brady-smith-2
D'Anthony Smith,2007-12-01,12,Louisiana Tech,@,Nevada,L,6,0,6,1.0,1.0,danthony-smith-1
David Smith,2007-12-01,12,Arizona State,,Arizona,W,0,1,1,0.5,0.0,david-smith-1
Dorian Smith,2007-12-01,12,Oregon State,@,Oregon,W,4,7,11,0.0,0.0,dorian-smith-1
Reggie Smith,2007-12-01,13,Oklahoma,N,Missouri,W,2,2,4,0.5,0.0,reggie-smith-1
Spencer Smith,2007-12-01,12,Hawaii,,Washington,W,2,0,2,0.0,0.0,spencer-smith-1
Tad Smith,2007-12-01,12,California,@,Stanford,L,1,0,1,0.0,0.0,tad-smith-1
Toronto Smith,2007-12-01,12,Florida International,,North Texas,W,1,4,5,0.0,0.0,toronto-smith-1
Clinton Snyder,2007-12-01,12,Stanford,,California,W,6,1,7,2.5,1.0,clinton-snyder-1
Blaze Soares,2007-12-01,12,Hawaii,,Washington,W,3,0,3,1.0,0.0,blaze-soares-1
Jonathan Soto,2007-12-01,12,San Diego State,,Brigham Young,L,3,0,3,0.0,0.0,jonathan-soto-1
Irv Spencer,2007-12-01,12,Navy,,Army,W,4,1,5,1.0,0.0,irv-spencer-1
Neil Spencer,2007-12-01,12,San Diego State,,Brigham Young,L,2,0,2,0.0,0.0,neil-spencer-1
Robert St. Clair,2007-12-01,12,Florida Atlantic,@,Troy,W,2,1,3,0.5,0.5,robert-st-clair-1
Markell Staffieri,2007-12-01,12,Brigham Young,@,San Diego State,W,2,2,4,0.0,0.0,markell-staffieri-1
Eric Steimer,2007-12-01,12,Oregon,,Oregon State,L,0,1,1,0.0,0.0,eric-steimer-1
Craig Steltz,2007-12-01,13,Louisiana State,N,Tennessee,W,5,3,8,0.0,0.0,craig-steltz-1
Jordan Stephens,2007-12-01,12,Navy,,Army,W,1,1,2,0.0,0.0,jordan-stephens-1
Chris Stevens,2007-12-01,13,Washington,@,Hawaii,L,3,0,3,0.0,0.0,chris-stevens-1
Jordan Stevens,2007-12-01,13,Miami (OH),N,Central Michigan,L,1,1,2,0.0,0.0,jordan-stevens-1
Montey Stevenson,2007-12-01,12,North Texas,@,Florida International,L,3,3,6,3.0,1.0,montey-stevenson-1
Michael Stewart,2007-12-01,12,San Diego State,,Brigham Young,L,3,2,5,0.0,0.0,michael-stewart-4
Stryker Sulak,2007-12-01,13,Missouri,N,Oklahoma,L,2,2,4,0.0,0.0,stryker-sulak-1
Adrian Taylor,2007-12-01,13,Oklahoma,N,Missouri,W,0,1,1,0.0,0.0,adrian-taylor-1
Christian Taylor,2007-12-01,12,UCLA,@,Southern California,L,3,0,3,0.0,0.0,christian-taylor-1
Curtis Taylor,2007-12-01,13,Louisiana State,N,Tennessee,W,1,0,1,0.0,0.0,curtis-taylor-1
Daniel Te'o-Nesheim,2007-12-01,13,Washington,@,Hawaii,L,5,0,5,1.0,1.0,daniel-teo-nesheim-1
Darnell Terrell,2007-12-01,13,Missouri,N,Oklahoma,L,1,1,2,0.0,0.0,darnell-terrell-1
Darius Terry,2007-12-01,12,Navy,,Army,W,1,0,1,0.0,0.0,darius-terry-2
Eric Thatcher,2007-12-01,12,Pittsburgh,@,West Virginia,W,3,2,5,0.0,0.0,eric-thatcher-1
Issac Thomas,2007-12-01,12,North Texas,@,Florida International,L,1,3,4,0.5,0.0,issac-thomas-1
James Thomas,2007-12-01,12,West Virginia,,Pittsburgh,L,2,0,2,1.0,0.0,james-thomas-1
Terrell Thomas,2007-12-01,12,Southern California,,UCLA,W,2,2,4,1.0,0.0,terrell-thomas-1
Brandon Thompson,2007-12-01,12,Army,@,Navy,L,3,1,4,1.0,0.0,brandon-thompson-1
Syd'Quan Thompson,2007-12-01,12,California,@,Stanford,L,6,1,7,0.0,0.0,sydquan-thompson-1
Tyrice Thompson,2007-12-01,12,Arizona State,,Arizona,W,0,1,1,0.0,0.0,tyrice-thompson-1
Greg Thrasher,2007-12-01,12,Navy,,Army,W,4,1,5,1.0,0.0,greg-thrasher-1
Walter Thurmond III,2007-12-01,12,Oregon,,Oregon State,L,8,2,10,0.0,0.0,walter-thurmond-iii-1
Tyler Tkach,2007-12-01,12,Pittsburgh,@,West Virginia,W,1,0,1,0.0,0.0,tyler-tkach-1
Shawn Todd,2007-12-01,12,Troy,,Florida Atlantic,L,1,2,3,1.5,1.0,shawn-todd-1
Michael Toerper,2007-12-01,12,Pittsburgh,@,West Virginia,W,0,1,1,0.0,0.0,michael-toerper-1
Shane Torzy,2007-12-01,13,Central Michigan,N,Miami (OH),W,0,1,1,0.0,0.0,shane-torzy-1
Jordan Trimble,2007-12-01,12,Army,@,Navy,L,1,1,2,0.0,0.0,jordan-trimble-1
Justin Tryon,2007-12-01,12,Arizona State,,Arizona,W,6,1,7,0.0,0.0,justin-tryon-1
Trenton Tuiasosopo,2007-12-01,13,Washington,@,Hawaii,L,1,0,1,0.0,0.0,trenton-tuiasosopo-1
Kaniela Tuipulotu,2007-12-01,12,Arizona,@,Arizona State,L,1,0,1,0.0,0.0,kaniela-tuipulotu-1
A.J. Tuitele,2007-12-01,12,Oregon,,Oregon State,L,2,2,4,0.0,0.0,aj-tuitele-1
Will Tukuafu,2007-12-01,12,Oregon,,Oregon State,L,0,2,2,0.0,0.0,will-tukuafu-1
Trenard Turner,2007-12-01,12,Florida International,,North Texas,W,2,0,2,0.0,0.0,trenard-turner-1
Udeme Udofia,2007-12-01,12,Stanford,,California,W,2,0,2,1.0,0.0,udeme-udofia-1
Victor Ugenyi,2007-12-01,12,Army,@,Navy,L,3,2,5,0.5,0.0,victor-ugenyi-1
Greg Van Hoesen,2007-12-01,12,California,@,Stanford,L,1,5,6,0.0,0.0,greg-van-hoesen-1
Jeff Van Orsow,2007-12-01,12,Oregon State,@,Oregon,W,0,6,6,0.0,0.0,jeff-van-orsow-1
Rodney Van,2007-12-01,12,UCLA,@,Southern California,L,2,1,3,0.0,0.0,rodney-van-1
Luis Vasquez,2007-12-01,12,Arizona State,,Arizona,W,0,2,2,0.0,0.0,luis-vasquez-1
David Veikune,2007-12-01,12,Hawaii,,Washington,W,2,0,2,1.0,1.0,david-veikune-1
Ram Vela,2007-12-01,12,Navy,,Army,W,2,0,2,0.0,0.0,ram-vela-1
Jason Venson,2007-12-01,13,Central Florida,,Tulsa,W,1,1,2,0.0,0.0,jason-venson-1
Alterraun Verner,2007-12-01,12,UCLA,@,Southern California,L,7,1,8,0.0,0.0,alterraun-verner-1
Brent Vinson,2007-12-01,13,Tennessee,N,Louisiana State,L,1,1,2,0.0,0.0,brent-vinson-1
Kenny Viser,2007-12-01,12,Nevada,,Louisiana Tech,W,0,1,1,0.0,0.0,kenny-viser-1
Brad Walker,2007-12-01,12,Southern California,,UCLA,W,1,0,1,0.0,0.0,brad-walker-1
Devon Walker,2007-12-01,12,Nevada,,Louisiana Tech,W,2,0,2,0.0,0.0,devon-walker-1
Marcus Walker,2007-12-01,13,Oklahoma,N,Missouri,W,2,3,5,0.5,0.0,marcus-walker-1
Shalamar Walker,2007-12-01,12,Louisiana Tech,@,Nevada,L,2,0,2,0.0,0.0,shalamar-walker-1
Antonio Wallace,2007-12-01,13,Central Florida,,Tulsa,W,0,1,1,0.0,0.0,antonio-wallace-1
Michael Walsh,2007-12-01,12,Navy,,Army,W,4,4,8,2.0,0.0,michael-walsh-1
Jess Ward,2007-12-01,12,UCLA,@,Southern California,L,3,1,4,1.0,0.0,jess-ward-1
T.J. Ward,2007-12-01,12,Oregon,,Oregon State,L,2,0,2,0.0,0.0,tj-ward-1
Keala Watson,2007-12-01,12,Hawaii,,Washington,W,3,1,4,0.5,0.0,keala-watson-1
Reggie Weams,2007-12-01,13,Central Florida,,Tulsa,W,2,0,2,0.0,0.0,reggie-weams-1
Aaron Weathers,2007-12-01,12,North Texas,@,Florida International,L,3,0,3,0.0,0.0,aaron-weathers-1
Sean Weatherspoon,2007-12-01,13,Missouri,N,Oklahoma,L,3,6,9,0.5,0.0,sean-weatherspoon-1
Thomas Weber,2007-12-01,12,Arizona State,,Arizona,W,1,0,1,0.0,0.0,thomas-weber-1
Mannie Wellington,2007-12-01,12,Florida International,,North Texas,W,2,5,7,0.0,0.0,mannie-wellington-1
Chaz West,2007-12-01,13,Central Michigan,N,Miami (OH),W,7,3,10,0.5,0.0,chaz-west-1
Jody Whaley,2007-12-01,13,Tulsa,@,Central Florida,L,1,0,1,0.0,0.0,jody-whaley-1
Greg Whibbs,2007-12-01,12,Troy,,Florida Atlantic,L,1,0,1,0.0,0.0,greg-whibbs-1
Aaron Whittington,2007-12-01,12,UCLA,@,Southern California,L,0,1,1,0.0,0.0,aaron-whittington-1
Eric Wicks,2007-12-01,12,West Virginia,,Pittsburgh,L,4,4,8,0.0,0.0,eric-wicks-1
Nate Wilcox-Fogel,2007-12-01,12,Stanford,,California,W,0,1,1,0.0,0.0,nate-wilcox-fogel-1
Jerry Willette,2007-12-01,13,Boston College,N,Virginia Tech,L,0,1,1,0.0,0.0,jerry-willette-1
B.J. Williams,2007-12-01,12,San Diego State,,Brigham Young,L,1,1,2,0.0,0.0,bj-williams-1
Dan Williams,2007-12-01,13,Tennessee,N,Louisiana State,L,1,0,1,0.0,0.0,dan-williams-2
Darien Williams,2007-12-01,13,Oklahoma,N,Missouri,W,1,0,1,0.0,0.0,darien-williams-1
Ernest (Mick) Williams,2007-12-01,12,Pittsburgh,@,West Virginia,W,2,0,2,0.0,0.0,ernest-mick-williams-1
Jovon Williams,2007-12-01,12,Arizona State,,Arizona,W,1,0,1,0.0,0.0,jovon-williams-1
Larry Williams,2007-12-01,12,West Virginia,,Pittsburgh,L,0,1,1,0.0,0.0,larry-williams-1
Lorenzo Williams,2007-12-01,13,Missouri,N,Oklahoma,L,1,2,3,0.0,0.0,lorenzo-williams-1
Nate Williams,2007-12-01,13,Washington,@,Hawaii,L,5,1,6,0.0,0.0,nate-williams-2
Reed Williams,2007-12-01,12,West Virginia,,Pittsburgh,L,3,8,11,0.0,0.0,reed-williams-1
Sam Williams,2007-12-01,13,Central Michigan,N,Miami (OH),W,0,2,2,0.0,0.0,sam-williams-1
Tavares Williams,2007-12-01,12,Troy,,Florida Atlantic,L,5,2,7,0.0,0.0,tavares-williams-1
Thomas Williams,2007-12-01,12,Southern California,,UCLA,W,2,3,5,0.0,0.0,thomas-williams-1
Worrell Williams,2007-12-01,12,California,@,Stanford,L,3,0,3,0.0,0.0,worrell-williams-1
Deangelo Willingham,2007-12-01,13,Tennessee,N,Louisiana State,L,1,1,2,0.0,0.0,deangelo-willingham-1
Ellix Wilson,2007-12-01,13,Tennessee,N,Louisiana State,L,1,1,2,0.0,0.0,ellix-wilson-1
Jarvis Wilson,2007-12-01,12,Florida International,,North Texas,W,1,0,1,0.0,0.0,jarvis-wilson-1
Robbie Wilson,2007-12-01,13,Miami (OH),N,Central Michigan,L,2,3,5,0.0,0.0,robbie-wilson-1
Matt Wimsatt,2007-12-01,12,Navy,,Army,W,2,2,4,0.0,0.0,matt-wimsatt-1
D.J. Wolfe,2007-12-01,13,Oklahoma,N,Missouri,W,5,6,11,0.0,0.0,dj-wolfe-1
Al Woods,2007-12-01,13,Louisiana State,N,Tennessee,W,1,3,4,0.0,0.0,al-woods-2
Jason Worilds,2007-12-01,13,Virginia Tech,N,Boston College,W,0,1,1,0.0,0.0,jason-worilds-1
John Wright,2007-12-01,12,Army,@,Navy,L,1,2,3,0.0,0.0,john-wright-4
Shareece Wright,2007-12-01,12,Southern California,,UCLA,W,1,1,2,1.0,1.0,shareece-wright-1
Austin Yancy,2007-12-01,12,Stanford,,California,W,1,1,2,0.0,0.0,austin-yancy-1
Deon Young,2007-12-01,12,Louisiana Tech,@,Nevada,L,1,1,2,0.0,0.0,deon-young-1
Lawrence Young,2007-12-01,13,Central Florida,,Tulsa,W,3,3,6,1.0,1.0,lawrence-young-1
Jonathan Zenon,2007-12-01,13,Louisiana State,N,Tennessee,W,4,2,6,0.0,0.0,jonathan-zenon-1
Frank Zombo,2007-12-01,13,Central Michigan,N,Miami (OH),W,1,0,1,0.0,0.0,frank-zombo-1
Jon Alvarado,2007-12-20,13,Navy,N,Utah,L,2,0,2,0.0,0.0,jon-alvarado-1
Ketric Buffin,2007-12-20,13,Navy,N,Utah,L,1,3,4,0.0,0.0,ketric-buffin-1
Martail Burnett,2007-12-20,13,Utah,N,Navy,W,2,1,3,1.0,0.0,martail-burnett-1
Blake Carter,2007-12-20,13,Navy,N,Utah,L,6,2,8,0.0,0.0,blake-carter-2
Terrell Cole,2007-12-20,13,Utah,N,Navy,W,1,0,1,0.0,0.0,terrell-cole-1
Joe Dale,2007-12-20,13,Utah,N,Navy,W,8,4,12,0.0,0.0,joe-dale-1
Kenape Eliapo,2007-12-20,13,Utah,N,Navy,W,1,1,2,0.0,0.0,kenape-eliapo-1
Nate Frazier,2007-12-20,13,Navy,N,Utah,L,3,1,4,0.0,0.0,nate-frazier-1
Tony Haberer,2007-12-20,13,Navy,N,Utah,L,1,0,1,0.0,0.0,tony-haberer-1
Matt Humiston,2007-12-20,13,Navy,N,Utah,L,1,1,2,0.0,0.0,matt-humiston-1
Joe Jiannoni,2007-12-20,13,Utah,N,Navy,W,3,2,5,1.0,0.0,joe-jiannoni-1
Corey Johnson,2007-12-20,13,Navy,N,Utah,L,1,1,2,0.0,0.0,corey-johnson-2
Robert Johnson,2007-12-20,13,Utah,N,Navy,W,5,1,6,0.0,0.0,robert-johnson-4
Justin Jones,2007-12-20,13,Utah,N,Navy,W,2,0,2,0.0,0.0,justin-jones-2
Jamel King,2007-12-20,13,Utah,N,Navy,W,0,1,1,0.0,0.0,jamel-king-1
Rashawn King,2007-12-20,13,Navy,N,Utah,L,2,1,3,0.0,0.0,rashawn-king-1
Paul Kruger,2007-12-20,13,Utah,N,Navy,W,5,5,10,1.5,1.0,paul-kruger-1
Chris Kuhar-Pitters,2007-12-20,13,Navy,N,Utah,L,1,0,1,0.0,0.0,chris-kuhar-pitters-1
Gabe Long,2007-12-20,13,Utah,N,Navy,W,2,3,5,0.0,0.0,gabe-long-1
Brice McCain,2007-12-20,13,Utah,N,Navy,W,2,2,4,0.0,0.0,brice-mccain-1
Wyatt Middleton,2007-12-20,13,Navy,N,Utah,L,3,0,3,0.0,0.0,wyatt-middleton-1
Koa Misi,2007-12-20,13,Utah,N,Navy,W,6,3,9,0.0,0.0,koa-misi-1
Malakai Mokofisi,2007-12-20,13,Utah,N,Navy,W,1,0,1,0.0,0.0,malakai-mokofisi-1
Matt Nechak,2007-12-20,13,Navy,N,Utah,L,2,0,2,0.0,0.0,matt-nechak-1
