Player,Date,G,School,Loc,Opponent,WL,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,unique_id
Tremayne Kirkland,2005-10-15,7,Nevada-Las Vegas,@,Air Force,L,1,1,100.0,58,1,0,917.2,tremayne-kirkland-1
Brandon Kirsch,2005-10-15,6,Purdue,,Northwestern,L,37,58,63.8,360,0,2,109.0,brandon-kirsch-1
Joel Klatt,2005-10-15,6,Colorado,@,Texas,L,19,39,48.7,189,2,1,101.2,joel-klatt-1
Kevin Kolb,2005-10-15,6,Houston,,Memphis,L,25,44,56.8,386,1,0,138.0,kevin-kolb-1
Richard Kovalcheck,2005-10-15,6,Arizona,,Stanford,L,21,39,53.8,161,0,2,78.3,richard-kovalcheck-1
Matt Kubik,2005-10-15,5,Louisiana Tech,@,Nevada,L,13,39,33.3,161,1,1,71.3,matt-kubik-1
Chris Leak,2005-10-15,7,Florida,@,Louisiana State,L,11,30,36.7,107,0,0,66.6,chris-leak-1
Matt Leinart,2005-10-15,6,Southern California,@,Notre Dame,W,17,32,53.1,301,0,2,119.6,matt-leinart-1
Brian Luke,2005-10-15,6,Kansas,,Oklahoma,L,11,30,36.7,86,0,3,40.7,brian-luke-1
Wali Lundy,2005-10-15,6,Virginia,,Florida State,W,0,1,0.0,0,0,0,0.0,wali-lundy-1
Joey Lynch,2005-10-15,6,Ball State,,Toledo,L,10,18,55.6,65,1,2,82.0,joey-lynch-1
Marshawn Lynch,2005-10-15,7,California,,Oregon State,L,1,1,100.0,21,1,0,606.4,marshawn-lynch-1
Michael Machen,2005-10-15,6,Kent State,@,Navy,L,25,41,61.0,292,2,2,127.1,michael-machen-1
Clint Marks,2005-10-15,5,Middle Tennessee State,@,Florida Atlantic,W,11,18,61.1,116,0,1,104.1,clint-marks-1
Mike McGann,2005-10-15,7,Temple,,Miami (FL),L,0,3,0.0,0,0,0,0.0,mike-mcgann-1
Stephen McGee,2005-10-15,6,Texas A&M,,Oklahoma State,W,3,3,100.0,32,1,0,299.6,stephen-mcgee-1
Kole McKamey,2005-10-15,7,New Mexico,@,Wyoming,W,5,8,62.5,27,0,0,90.9,kole-mckamey-1
Reggie McNeal,2005-10-15,6,Texas A&M,,Oklahoma State,W,18,26,69.2,263,3,1,184.6,reggie-mcneal-1
Carl Meadows,2005-10-15,6,Troy,@,Louisiana-Monroe,L,0,5,0.0,0,0,1,-40.0,carl-meadows-1
Daniel Meager,2005-10-15,5,North Texas,@,Florida International,W,10,15,66.7,79,1,0,132.9,daniel-meager-1
Bret Meyer,2005-10-15,6,Iowa State,@,Missouri,L,16,25,64.0,169,0,1,112.8,bret-meyer-1
Steven Moffett,2005-10-15,6,Central Florida,@,Southern Mississippi,L,15,24,62.5,152,2,1,134.9,steven-moffett-1
Matt Moore,2005-10-15,6,Oregon State,@,California,W,21,34,61.8,196,0,3,92.5,matt-moore-1
Bernard Morris,2005-10-15,6,Marshall,,Alabama-Birmingham,W,14,28,50.0,99,1,1,84.3,bernard-morris-1
Tony Mortensen,2005-10-15,7,Minnesota,,Wisconsin,L,7,17,41.2,99,1,1,97.7,tony-mortensen-1
Chris Nelson,2005-10-15,7,New Mexico,@,Wyoming,W,8,14,57.1,91,0,0,111.7,chris-nelson-1
Seth Newton,2005-10-15,6,Oklahoma State,@,Texas A&M,L,1,1,100.0,13,0,0,209.2,seth-newton-1
Matt Nordgren,2005-10-15,6,Texas,,Colorado,W,1,3,33.3,1,0,0,36.1,matt-nordgren-1
Kevin O'Connell,2005-10-15,7,San Diego State,@,Utah,W,17,23,73.9,219,3,0,196.9,kevin-oconnell-2
Drew Olson,2005-10-15,6,UCLA,@,Washington State,W,31,43,72.1,338,5,1,171.8,drew-olson-1
Lamar Owens,2005-10-15,5,Navy,,Kent State,W,6,10,60.0,169,0,2,162.0,lamar-owens-2
Josh Padrick,2005-10-15,5,Florida International,,North Texas,L,20,32,62.5,243,1,2,124.1,josh-padrick-1
Curtis Painter,2005-10-15,6,Purdue,,Northwestern,L,3,7,42.9,18,0,0,64.5,curtis-painter-1
Tyler Palko,2005-10-15,7,Pittsburgh,,South Florida,W,15,21,71.4,203,3,0,199.8,tyler-palko-1
Terrance Parks,2005-10-15,6,Baylor,,Nebraska,L,2,6,33.3,22,0,2,-2.5,terrance-parks-1
Perry Patterson,2005-10-15,6,Syracuse,,Rutgers,L,13,24,54.2,167,0,0,112.6,perry-patterson-1
Al Pena,2005-10-15,6,Oklahoma State,@,Texas A&M,L,13,32,40.6,194,1,4,76.9,al-pena-1
Aaron Perez,2005-10-15,6,UCLA,@,Washington State,W,0,1,0.0,0,0,0,0.0,aaron-perez-1
Paul Pinegar,2005-10-15,5,Fresno State,,Utah State,W,10,17,58.8,138,2,1,154.1,paul-pinegar-1
James Pinkney,2005-10-15,6,East Carolina,@,Southern Methodist,W,15,22,68.2,225,0,1,145.0,james-pinkney-1
Quinton Porter,2005-10-15,7,Boston College,,Wake Forest,W,20,41,48.8,184,2,3,87.9,quinton-porter-1
Blake Powers,2005-10-15,6,Indiana,@,Iowa,L,37,57,64.9,360,2,1,126.0,blake-powers-1
Brady Quinn,2005-10-15,6,Notre Dame,,Southern California,L,19,35,54.3,264,1,1,121.4,brady-quinn-1
Cory Randolph,2005-10-15,7,Wake Forest,@,Boston College,L,21,33,63.6,193,1,0,122.8,cory-randolph-1
Michael Robinson,2005-10-15,7,Penn State,@,Michigan,L,19,34,55.9,239,0,1,109.0,michael-robinson-1
Jerad Romo,2005-10-15,7,Southern Methodist,,East Carolina,L,19,37,51.4,211,0,4,77.6,jerad-romo-1
Jeff Rowe,2005-10-15,6,Nevada,,Louisiana Tech,W,25,45,55.6,269,2,1,116.0,jeff-rowe-1
JaMarcus Russell,2005-10-15,5,Louisiana State,,Florida,W,14,22,63.6,236,2,2,165.6,jamarcus-russell-1
Matt Ryan,2005-10-15,7,Boston College,,Wake Forest,W,7,9,77.8,134,2,0,276.2,matt-ryan-1
Mike Schneider,2005-10-15,7,Duke,,Georgia Tech,L,0,2,0.0,0,0,0,0.0,mike-schneider-1
D.J. Shockley,2005-10-15,6,Georgia,@,Vanderbilt,W,15,30,50.0,298,3,1,159.8,dj-shockley-1
Brad Smith,2005-10-15,6,Missouri,,Iowa State,W,8,12,66.7,45,0,1,81.5,brad-smith-1
Kent Smith,2005-10-15,7,Central Michigan,,Ohio,W,15,24,62.5,228,2,0,169.8,kent-smith-1
Paul Smith,2005-10-15,7,Tulsa,@,Rice,W,16,21,76.2,199,1,1,162.0,paul-smith-2
Troy Smith,2005-10-15,6,Ohio State,,Michigan State,W,10,15,66.7,249,3,0,272.1,troy-smith-1
Micheal Spurlock,2005-10-15,6,Mississippi,,Alabama,L,19,32,59.4,210,1,1,118.6,micheal-spurlock-1
Isaiah Stanback,2005-10-15,6,Washington,@,Oregon,L,13,26,50.0,111,2,1,103.6,isaiah-stanback-1
Drew Stanton,2005-10-15,6,Michigan State,@,Ohio State,L,26,36,72.2,340,1,0,160.7,drew-stanton-1
John Stocco,2005-10-15,7,Wisconsin,@,Minnesota,W,15,26,57.7,235,1,0,146.3,john-stocco-1
Warren Suess,2005-10-15,6,Ball State,,Toledo,L,1,1,100.0,11,0,0,192.4,warren-suess-1
Adam Tafralis,2005-10-15,6,San Jose State,@,Boise State,L,9,16,56.3,95,2,0,147.4,adam-tafralis-1
Drew Tate,2005-10-15,7,Iowa,,Indiana,W,12,24,50.0,265,2,0,170.3,drew-tate-1
Zac Taylor,2005-10-15,6,Nebraska,@,Baylor,W,18,32,56.3,168,2,0,121.0,zac-taylor-1
Mike Teel,2005-10-15,6,Rutgers,@,Syracuse,W,13,27,48.1,203,2,2,120.9,mike-teel-1
Joe Tereshinski,2005-10-15,6,Georgia,@,Vanderbilt,W,0,2,0.0,0,0,0,0.0,joe-tereshinski-1
Taylor Tharp,2005-10-15,6,Boise State,,San Jose State,W,0,2,0.0,0,0,1,-100.0,taylor-tharp-1
Tiquan Underwood,2005-10-15,6,Rutgers,@,Syracuse,W,0,1,0.0,0,0,1,-200.0,tiquan-underwood-1
Joey Vincent,2005-10-15,7,New Mexico State,@,Hawaii,L,2,3,66.7,35,0,0,164.7,joey-vincent-1
Jerod Walker,2005-10-15,5,Utah State,@,Fresno State,L,2,5,40.0,30,1,0,156.4,jerod-walker-1
Drew Weatherford,2005-10-15,6,Florida State,@,Virginia,L,35,59,59.3,377,1,3,108.4,drew-weatherford-1
Andrew Wellock,2005-10-15,7,Eastern Michigan,@,Northern Illinois,L,0,1,0.0,0,0,0,0.0,andrew-wellock-1
Pat White,2005-10-15,7,West Virginia,,Louisville,W,5,11,45.5,49,0,0,82.9,pat-white-1
Drew Willy,2005-10-15,6,Buffalo,,Bowling Green State,L,10,22,45.5,113,0,2,70.4,drew-willy-1
Kyle Wright,2005-10-15,6,Miami (FL),@,Temple,W,9,10,90.0,196,4,0,386.6,kyle-wright-1
Jeremy Young,2005-10-15,5,Southern Mississippi,,Central Florida,W,1,2,50.0,1,0,0,54.2,jeremy-young-1
Vince Young,2005-10-15,6,Texas,,Colorado,W,25,29,86.2,336,2,0,206.3,vince-young-1
Jared Zabransky,2005-10-15,6,Boise State,,San Jose State,W,20,27,74.1,249,1,1,156.4,jared-zabransky-1
Julian Foster,2005-10-20,7,Troy,,Florida International,W,12,19,63.2,150,1,1,136.3,julian-foster-1
Sam Hollenbach,2005-10-20,7,Maryland,,Virginia Tech,L,14,30,46.7,158,1,2,88.6,sam-hollenbach-1
Josh Padrick,2005-10-20,6,Florida International,@,Troy,L,31,51,60.8,247,1,1,104.0,josh-padrick-1
Marcus Vick,2005-10-20,7,Virginia Tech,@,Maryland,W,14,23,60.9,211,0,3,111.8,marcus-vick-1
Dustin Almond,2005-10-21,6,Southern Mississippi,@,Alabama-Birmingham,W,18,33,54.5,247,3,0,147.4,dustin-almond-1
Darrell Hackney,2005-10-21,7,Alabama-Birmingham,,Southern Mississippi,L,29,42,69.0,407,3,1,169.3,darrell-hackney-1
Steven Moffett,2005-10-21,7,Central Florida,,Tulane,W,17,29,58.6,190,1,0,125.0,steven-moffett-1
Lester Ricard,2005-10-21,6,Tulane,@,Central Florida,L,27,47,57.4,360,3,4,125.8,lester-ricard-1
Kevin Smith,2005-10-21,7,Central Florida,,Tulane,W,1,1,100.0,12,1,0,530.8,kevin-smith-1
Erik Ainge,2005-10-22,6,Tennessee,@,Alabama,L,0,2,0.0,0,0,1,-100.0,erik-ainge-1
Donald Allen,2005-10-22,6,Louisiana Tech,,North Texas,W,1,5,20.0,0,0,0,20.0,donald-allen-1
Joel Armstrong,2005-10-22,6,Rice,,Navy,L,0,1,0.0,0,0,0,0.0,joel-armstrong-1
Zack Asack,2005-10-22,8,Duke,,Florida State,L,9,18,50.0,52,0,0,74.3,zack-asack-1
Maurice Avery,2005-10-22,7,Memphis,,East Carolina,W,10,14,71.4,117,0,0,141.6,maurice-avery-1
Joe Ayoob,2005-10-22,8,California,,Washington State,W,19,35,54.3,274,4,2,146.3,joe-ayoob-1
Matt Baker,2005-10-22,6,North Carolina,,Virginia,W,13,24,54.2,98,1,1,93.9,matt-baker-1
Jeff Ballard,2005-10-22,8,Texas Christian,@,Air Force,W,20,28,71.4,302,2,0,185.6,jeff-ballard-1
Brett Basanez,2005-10-22,7,Northwestern,@,Michigan State,W,24,30,80.0,331,2,0,194.7,brett-basanez-1
Antonio Bass,2005-10-22,8,Michigan,@,Iowa,W,1,1,100.0,13,0,0,209.2,antonio-bass-1
John Beck,2005-10-22,7,Brigham Young,@,Notre Dame,L,26,45,57.8,317,2,2,122.7,john-beck-1
Shawn Bell,2005-10-22,7,Baylor,@,Oklahoma,L,20,44,45.5,228,3,0,111.5,shawn-bell-1
Josh Betts,2005-10-22,7,Miami (OH),@,Eastern Michigan,W,23,43,53.5,252,2,2,108.8,josh-betts-1
Rhett Bomar,2005-10-22,7,Oklahoma,,Baylor,W,24,42,57.1,269,1,2,109.3,rhett-bomar-1
John David Booty,2005-10-22,7,Southern California,@,Washington,W,5,6,83.3,71,1,1,204.4,john-david-booty-1
Jovon Bouknight,2005-10-22,8,Wyoming,@,Colorado State,L,1,1,100.0,16,1,0,564.4,jovon-bouknight-1
Corey Bramlet,2005-10-22,8,Wyoming,@,Colorado State,L,24,38,63.2,296,3,2,144.1,corey-bramlet-1
Tom Brandstater,2005-10-22,6,Fresno State,@,Idaho,W,0,1,0.0,0,0,0,0.0,tom-brandstater-1
Tim Brasic,2005-10-22,7,Illinois,,Penn State,L,8,16,50.0,49,0,0,75.7,tim-brasic-1
Colt Brennan,2005-10-22,7,Hawaii,@,San Jose State,W,36,48,75.0,457,3,2,167.3,colt-brennan-1
Alex Brink,2005-10-22,7,Washington State,@,California,L,18,39,46.2,423,5,2,169.3,alex-brink-1
Brian Brohm,2005-10-22,7,Louisville,@,Cincinnati,W,21,26,80.8,303,2,0,204.0,brian-brohm-1
Dennis Brown,2005-10-22,7,Connecticut,,Rutgers,L,18,35,51.4,196,2,1,111.6,dennis-brown-1
Jon Brown,2005-10-22,7,Kent State,,Northern Illinois,L,5,10,50.0,59,0,1,79.6,jon-brown-1
Brian Calhoun,2005-10-22,8,Wisconsin,,Purdue,W,0,1,0.0,0,0,0,0.0,brian-calhoun-1
Hunter Cantwell,2005-10-22,7,Louisville,@,Cincinnati,W,0,1,0.0,0,0,0,0.0,hunter-cantwell-1
Shaun Carney,2005-10-22,8,Air Force,,Texas Christian,L,11,18,61.1,148,0,2,108.0,shaun-carney-1
Rudy Carpenter,2005-10-22,7,Arizona State,@,Stanford,L,19,25,76.0,304,3,1,209.7,rudy-carpenter-1
Rick Clausen,2005-10-22,6,Tennessee,@,Alabama,L,11,17,64.7,144,0,0,135.9,rick-clausen-1
Kellen Clemens,2005-10-22,8,Oregon,@,Arizona,W,10,18,55.6,187,1,1,150.0,kellen-clemens-1
Chase Clement,2005-10-22,6,Rice,,Navy,L,11,23,47.8,94,1,0,96.5,chase-clement-2
Patrick Cobbs,2005-10-22,6,North Texas,@,Louisiana Tech,L,1,1,100.0,33,1,0,707.2,patrick-cobbs-1
Omarr Conner,2005-10-22,7,Mississippi State,,Houston,L,14,31,45.2,84,0,0,67.9,omarr-conner-1
Brandon Cox,2005-10-22,7,Auburn,@,Louisiana State,L,16,40,40.0,221,1,0,94.7,brandon-cox-1
James Cox,2005-10-22,7,Colorado,,Kansas,W,2,3,66.7,7,0,0,86.3,james-cox-1
Brodie Croyle,2005-10-22,7,Alabama,,Tennessee,W,17,27,63.0,190,0,0,122.1,brodie-croyle-1
Jay Cutler,2005-10-22,8,Vanderbilt,@,South Carolina,L,27,49,55.1,339,1,1,115.9,jay-cutler-1
Zac Dahman,2005-10-22,7,Army,@,Akron,W,8,19,42.1,110,1,0,108.1,zac-dahman-1
Chase Daniel,2005-10-22,7,Missouri,,Nebraska,W,1,2,50.0,12,0,0,100.4,chase-daniel-1
Nick Davila,2005-10-22,7,Cincinnati,,Louisville,L,9,15,60.0,136,2,0,180.2,nick-davila-1
Jay Davis,2005-10-22,6,North Carolina State,@,Wake Forest,L,15,29,51.7,102,0,2,67.5,jay-davis-1
Joe Desanzo,2005-10-22,8,Temple,@,Clemson,L,3,6,50.0,21,0,0,79.4,joe-desanzo-1
Eric Deslauriers,2005-10-22,8,Eastern Michigan,,Miami (OH),L,0,1,0.0,0,0,0,0.0,eric-deslauriers-1
Michael Desormeaux,2005-10-22,7,Louisiana,@,Middle Tennessee State,W,14,25,56.0,138,0,0,102.4,michael-desormeaux-1
Curt Dukes,2005-10-22,8,Duke,,Florida State,L,0,1,0.0,0,0,1,-200.0,curt-dukes-1
Johnny Durocher,2005-10-22,7,Washington,,Southern California,L,7,11,63.6,69,0,0,116.3,johnny-durocher-1
Tyler Ebell,2005-10-22,6,Texas-El Paso,,Marshall,W,0,1,0.0,0,0,0,0.0,tyler-ebell-1
Trent Edwards,2005-10-22,6,Stanford,,Arizona State,W,19,27,70.4,303,3,0,201.3,trent-edwards-1
Danny Embick,2005-10-22,8,Florida Atlantic,@,Arkansas State,L,11,25,44.0,77,0,2,53.9,danny-embick-1
Chet Ervin,2005-10-22,7,Cincinnati,,Louisville,L,1,1,100.0,9,0,0,175.6,chet-ervin-1
Austen Everson,2005-10-22,7,Ohio,,Ball State,W,5,18,27.8,40,0,0,46.4,austen-everson-1
Allan Evridge,2005-10-22,7,Kansas State,,Texas A&M,L,23,44,52.3,357,3,2,133.8,allan-evridge-1
Joe Fields,2005-10-22,7,Syracuse,@,Pittsburgh,L,0,1,0.0,0,0,1,-200.0,joe-fields-1
Adam Fitch,2005-10-22,8,Air Force,,Texas Christian,L,0,4,0.0,0,0,0,0.0,adam-fitch-1
Luke Getsy,2005-10-22,7,Akron,,Army,L,21,45,46.7,188,0,1,77.3,luke-getsy-1
Bruce Gradkowski,2005-10-22,7,Toledo,,Buffalo,W,16,21,76.2,186,3,2,178.7,bruce-gradkowski-1
Dustin Grutza,2005-10-22,7,Cincinnati,,Louisville,L,9,24,37.5,75,1,1,69.2,dustin-grutza-1
Ryan Gunderson,2005-10-22,7,Oregon State,@,UCLA,L,7,9,77.8,51,0,0,125.4,ryan-gunderson-1
Marques Hagans,2005-10-22,7,Virginia,@,North Carolina,L,14,28,50.0,109,0,1,75.6,marques-hagans-1
Brian Hampton,2005-10-22,6,Navy,@,Rice,W,0,2,0.0,0,0,0,0.0,brian-hampton-1
Michael Harrington,2005-10-22,7,Idaho,,Fresno State,L,5,8,62.5,37,0,1,76.4,michael-harrington-1
Josh Harris,2005-10-22,6,Middle Tennessee State,,Louisiana,L,0,1,0.0,0,0,0,0.0,josh-harris-1
Ryan Hart,2005-10-22,7,Rutgers,@,Connecticut,W,5,11,45.5,94,3,0,207.2,ryan-hart-1
Chad Henne,2005-10-22,8,Michigan,@,Iowa,W,14,21,66.7,207,2,1,171.4,chad-henne-1
Tim Hiller,2005-10-22,7,Western Michigan,@,Bowling Green State,W,16,25,64.0,258,3,0,190.3,tim-hiller-1
Cody Hodges,2005-10-22,7,Texas Tech,@,Texas,L,42,64,65.6,369,2,1,121.2,cody-hodges-1
Justin Holland,2005-10-22,7,Colorado State,,Wyoming,W,20,37,54.1,419,4,1,179.4,justin-holland-1
Phil Horvath,2005-10-22,7,Northern Illinois,@,Kent State,W,10,16,62.5,121,2,0,167.3,phil-horvath-1
Brian Hoyer,2005-10-22,7,Michigan State,,Northwestern,L,4,8,50.0,57,0,0,109.9,brian-hoyer-1
Chad Huffman,2005-10-22,8,Texas Christian,@,Air Force,W,2,4,50.0,24,0,0,100.4,chad-huffman-1
Leon Jackson III,2005-10-22,6,Utah State,,Boise State,L,16,29,55.2,206,3,0,149.0,leon-jackson-iii-1
Earnest Jackson,2005-10-22,7,Cincinnati,,Louisville,L,1,1,100.0,15,0,0,226.0,earnest-jackson-1
Jarrod Jackson,2005-10-22,8,Nevada-Las Vegas,,Utah,L,29,54,53.7,356,3,2,120.0,jarrod-jackson-1
Omar Jacobs,2005-10-22,7,Bowling Green State,,Western Michigan,L,6,9,66.7,98,0,0,158.1,omar-jacobs-1
Brian Johnson,2005-10-22,8,Utah,@,Nevada-Las Vegas,W,20,29,69.0,264,3,0,179.6,brian-johnson-2
Robert Johnson,2005-10-22,7,Arkansas,@,Georgia,L,11,19,57.9,116,0,1,98.7,robert-johnson-1
Brandon Jones,2005-10-22,7,Ohio,,Ball State,W,1,5,20.0,11,0,0,38.5,brandon-jones-2
Tyler Jones,2005-10-22,8,Eastern Michigan,,Miami (OH),L,19,26,73.1,135,2,0,142.1,tyler-jones-1
Sam Keller,2005-10-22,7,Arizona State,@,Stanford,L,10,16,62.5,98,0,0,114.0,sam-keller-1
Tremayne Kirkland,2005-10-22,8,Nevada-Las Vegas,,Utah,L,1,2,50.0,15,0,0,113.0,tremayne-kirkland-1
Joel Klatt,2005-10-22,7,Colorado,,Kansas,W,16,27,59.3,193,4,0,168.2,joel-klatt-1
Kevin Kolb,2005-10-22,7,Houston,@,Mississippi State,W,20,29,69.0,218,1,0,143.5,kevin-kolb-1
Richard Kovalcheck,2005-10-22,7,Arizona,,Oregon,L,4,7,57.1,17,0,1,49.0,richard-kovalcheck-1
Matt Kubik,2005-10-22,6,Louisiana Tech,,North Texas,W,23,30,76.7,283,1,0,166.9,matt-kubik-1
Brady Leaf,2005-10-22,8,Oregon,@,Arizona,W,5,10,50.0,53,0,1,74.5,brady-leaf-1
Xavier Lee,2005-10-22,7,Florida State,@,Duke,W,10,17,58.8,100,2,0,147.1,xavier-lee-1
Matt Leinart,2005-10-22,7,Southern California,@,Washington,W,20,26,76.9,201,4,0,192.6,matt-leinart-1
Dante Love,2005-10-22,7,Ball State,@,Ohio,L,1,3,33.3,1,0,0,36.1,dante-love-1
Brian Luke,2005-10-22,7,Kansas,@,Colorado,L,1,5,20.0,2,0,0,23.4,brian-luke-1
Joey Lynch,2005-10-22,7,Ball State,@,Ohio,L,23,34,67.6,241,1,0,136.9,joey-lynch-1
Michael Machen,2005-10-22,7,Kent State,,Northern Illinois,L,10,21,47.6,43,0,1,55.3,michael-machen-1
Clint Marks,2005-10-22,6,Middle Tennessee State,,Louisiana,L,19,24,79.2,218,0,0,155.5,clint-marks-1
Ben Mauk,2005-10-22,8,Wake Forest,,North Carolina State,W,13,17,76.5,140,0,0,145.6,ben-mauk-1
Darren McFadden,2005-10-22,7,Arkansas,@,Georgia,L,0,1,0.0,0,0,0,0.0,darren-mcfadden-1
Graeme McFarland,2005-10-22,7,Indiana,,Ohio State,L,1,3,33.3,3,0,0,41.7,graeme-mcfarland-1
Mike McGann,2005-10-22,8,Temple,@,Clemson,L,23,38,60.5,298,1,1,129.8,mike-mcgann-1
Kole McKamey,2005-10-22,8,New Mexico,@,San Diego State,W,21,32,65.6,248,3,1,155.4,kole-mckamey-1
Reggie McNeal,2005-10-22,7,Texas A&M,@,Kansas State,W,15,31,48.4,136,1,1,89.4,reggie-mcneal-1
Daniel Meager,2005-10-22,6,North Texas,@,Louisiana Tech,L,8,18,44.4,60,1,0,90.8,daniel-meager-1
Bret Meyer,2005-10-22,7,Iowa State,,Oklahoma State,W,13,20,65.0,227,1,0,176.8,bret-meyer-1
Blake Mitchell,2005-10-22,7,South Carolina,,Vanderbilt,W,15,27,55.6,221,2,1,141.3,blake-mitchell-1
Matt Moore,2005-10-22,7,Oregon State,@,UCLA,L,14,25,56.0,279,2,2,160.1,matt-moore-1
Anthony Morelli,2005-10-22,8,Penn State,@,Illinois,W,1,2,50.0,23,0,0,146.6,anthony-morelli-1
Bernard Morris,2005-10-22,7,Marshall,@,Texas-El Paso,L,13,30,43.3,125,0,1,71.7,bernard-morris-1
Darren Mougey,2005-10-22,8,San Diego State,,New Mexico,L,0,1,0.0,0,0,1,-200.0,darren-mougey-1
Syvelle Newton,2005-10-22,7,South Carolina,,Vanderbilt,W,3,4,75.0,46,2,0,336.6,syvelle-newton-1
Dan Nicholson,2005-10-22,7,Northern Illinois,@,Kent State,W,2,4,50.0,35,0,0,123.5,dan-nicholson-1
Nick Noce,2005-10-22,7,Arkansas State,,Florida Atlantic,W,14,28,50.0,208,0,3,91.0,nick-noce-1
Kevin O'Connell,2005-10-22,8,San Diego State,,New Mexico,L,15,34,44.1,197,2,2,100.4,kevin-oconnell-2
Ben Olson,2005-10-22,7,UCLA,,Oregon State,W,0,1,0.0,0,0,0,0.0,ben-olson-1
Drew Olson,2005-10-22,7,UCLA,,Oregon State,W,16,24,66.7,262,6,0,240.9,drew-olson-1
Lamar Owens,2005-10-22,6,Navy,@,Rice,W,3,7,42.9,66,0,0,122.1,lamar-owens-2
Curtis Painter,2005-10-22,7,Purdue,@,Wisconsin,L,23,44,52.3,212,1,3,86.6,curtis-painter-1
Tyler Palko,2005-10-22,8,Pittsburgh,,Syracuse,W,18,28,64.3,201,1,1,129.2,tyler-palko-1
Jordan Palmer,2005-10-22,6,Texas-El Paso,,Marshall,W,17,25,68.0,215,3,1,171.8,jordan-palmer-1
Perry Patterson,2005-10-22,7,Syracuse,@,Pittsburgh,L,9,25,36.0,89,1,3,55.1,perry-patterson-1
Chris Pazan,2005-10-22,7,Illinois,,Penn State,L,10,15,66.7,84,1,2,109.0,chris-pazan-1
Al Pena,2005-10-22,7,Oklahoma State,@,Iowa State,L,24,40,60.0,203,0,4,82.6,al-pena-1
Matt Phillips,2005-10-22,6,North Texas,@,Louisiana Tech,L,1,4,25.0,6,0,2,-62.4,matt-phillips-1
Paul Pinegar,2005-10-22,6,Fresno State,@,Idaho,W,21,33,63.6,228,1,0,131.7,paul-pinegar-1
James Pinkney,2005-10-22,7,East Carolina,@,Memphis,L,26,46,56.5,297,3,0,132.3,james-pinkney-1
Blake Powers,2005-10-22,7,Indiana,,Ohio State,L,13,29,44.8,72,0,1,58.8,blake-powers-1
Will Proctor,2005-10-22,7,Clemson,,Temple,W,3,6,50.0,52,1,0,177.8,will-proctor-1
Curtis Pulley,2005-10-22,6,Kentucky,@,Mississippi,L,0,2,0.0,0,0,0,0.0,curtis-pulley-1
Brady Quinn,2005-10-22,7,Notre Dame,,Brigham Young,W,32,41,78.0,467,6,0,222.0,brady-quinn-1
Michael Robinson,2005-10-22,8,Penn State,@,Illinois,W,11,18,61.1,194,4,0,225.0,michael-robinson-1
Jerad Romo,2005-10-22,8,Southern Methodist,@,Tulsa,L,20,32,62.5,223,0,1,114.8,jerad-romo-1
JaMarcus Russell,2005-10-22,6,Louisiana State,,Auburn,W,16,33,48.5,190,1,0,106.8,jamarcus-russell-1
D.J. Shockley,2005-10-22,7,Georgia,,Arkansas,W,6,10,60.0,74,1,0,155.2,dj-shockley-1
Brad Smith,2005-10-22,7,Missouri,,Nebraska,W,21,36,58.3,234,1,1,116.5,brad-smith-1
Paul Smith,2005-10-22,8,Tulsa,,Southern Methodist,W,20,33,60.6,220,2,0,136.6,paul-smith-2
Troy Smith,2005-10-22,7,Ohio State,@,Indiana,W,14,23,60.9,226,1,1,149.1,troy-smith-1
Micheal Spurlock,2005-10-22,7,Mississippi,,Kentucky,W,19,38,50.0,198,1,0,102.5,micheal-spurlock-1
Isaiah Stanback,2005-10-22,7,Washington,,Southern California,L,14,18,77.8,201,1,0,189.9,isaiah-stanback-1
Drew Stanton,2005-10-22,7,Michigan State,,Northwestern,L,20,38,52.6,234,1,3,97.3,drew-stanton-1
John Stocco,2005-10-22,8,Wisconsin,,Purdue,W,15,26,57.7,217,2,1,145.5,john-stocco-1
Marcus Stone,2005-10-22,6,North Carolina State,@,Wake Forest,L,6,16,37.5,136,2,1,137.7,marcus-stone-1
Jason Swanson,2005-10-22,7,Kansas,@,Colorado,L,26,50,52.0,291,1,3,95.5,jason-swanson-1
Adam Tafralis,2005-10-22,7,San Jose State,,Hawaii,L,22,35,62.9,262,2,2,133.2,adam-tafralis-1
Drew Tate,2005-10-22,8,Iowa,,Michigan,L,27,39,69.2,288,2,1,143.1,drew-tate-1
Zac Taylor,2005-10-22,7,Nebraska,@,Missouri,L,22,43,51.2,281,2,2,112.1,zac-taylor-1
Mike Teel,2005-10-22,7,Rutgers,@,Connecticut,W,10,22,45.5,176,0,2,94.5,mike-teel-1
Joe Tereshinski,2005-10-22,7,Georgia,,Arkansas,W,5,9,55.6,91,0,1,118.3,joe-tereshinski-1
Taylor Tharp,2005-10-22,7,Boise State,@,Utah State,W,1,1,100.0,23,0,0,293.2,taylor-tharp-1
Marcus Thigpen,2005-10-22,7,Indiana,,Ohio State,L,1,1,100.0,20,0,0,268.0,marcus-thigpen-1
Willie Tuitama,2005-10-22,7,Arizona,,Oregon,L,18,34,52.9,182,2,1,111.4,willie-tuitama-1
Anthony Turner,2005-10-22,7,Bowling Green State,,Western Michigan,L,20,38,52.6,242,0,2,95.6,anthony-turner-1
