Player,Date,G,School,Loc,Opponent,WL,Kick Ret,Kick Ret Yds,Kick Ret Avg,Kick Ret TD,unique_id
Darryl Stonum,2009-10-17,7,Michigan,,Delaware State,W,1,28,28.0,0,darryl-stonum-1
Troy Stoudermire,2009-10-17,7,Minnesota,@,Penn State,L,3,45,15.0,0,troy-stoudermire-1
Jordan Sullen,2009-10-17,6,Tulane,,Houston,L,4,67,16.8,0,jordan-sullen-1
Golden Tate,2009-10-17,6,Notre Dame,,Southern California,L,3,62,20.7,0,golden-tate-1
Dexter Taylor,2009-10-17,6,Western Kentucky,,Louisiana,L,6,141,23.5,0,dexter-taylor-2
Jaycen Taylor,2009-10-17,7,Purdue,,Ohio State,W,1,15,15.0,0,jaycen-taylor-1
Jovonte Taylor,2009-10-17,6,Hawaii,@,Idaho,L,2,54,27.0,0,jovonte-taylor-1
Jared Tew,2009-10-17,7,Air Force,,Wyoming,W,1,19,19.0,0,jared-tew-1
Ben Thayer,2009-10-17,6,Eastern Michigan,,Kent State,L,2,10,5.0,0,ben-thayer-1
Damien Thigpen,2009-10-17,6,UCLA,,California,L,1,18,18.0,0,damien-thigpen-1
Bennie Thomas,2009-10-17,6,Southern Methodist,,Navy,L,1,0,0.0,0,bennie-thomas-1
Lamaar Thomas,2009-10-17,7,Ohio State,@,Purdue,L,4,79,19.8,0,lamaar-thomas-1
Michael Thomas,2009-10-17,7,Stanford,@,Arizona,L,2,77,38.5,0,michael-thomas-2
Ronnie Thornton,2009-10-17,7,Southern Mississippi,,Memphis,W,1,16,16.0,0,ronnie-thornton-1
Wayne Times,2009-10-17,6,Florida International,,Troy,L,2,61,30.5,0,wayne-times-1
Jordan Todman,2009-10-17,6,Connecticut,,Louisville,W,1,18,18.0,0,jordan-todman-1
Ronny Torres,2009-10-17,7,New Mexico State,@,Louisiana Tech,L,1,0,0.0,0,ronny-torres-1
Ryan Van Rensburg,2009-10-17,7,Vanderbilt,,Georgia,L,1,10,10.0,0,ryan-van-rensburg-1
Shane Vereen,2009-10-17,6,California,@,UCLA,W,2,46,23.0,0,shane-vereen-1
A.J. Wallace,2009-10-17,7,Penn State,,Minnesota,W,1,19,19.0,0,aj-wallace-1
James Washington,2009-10-17,7,North Carolina State,@,Boston College,L,5,124,24.8,0,james-washington-1
L.J. Washington,2009-10-17,6,Nevada,@,Utah State,W,1,0,0.0,0,lj-washington-1
Brandon Wegher,2009-10-17,7,Iowa,@,Wisconsin,W,2,57,28.5,0,brandon-wegher-1
Brandon West,2009-10-17,7,Western Michigan,,Central Michigan,L,7,117,16.7,0,brandon-west-1
Deanthony White,2009-10-17,6,Eastern Michigan,,Kent State,L,1,31,31.0,0,deanthony-white-1
Eric Williams,2009-10-17,7,Ball State,,Bowling Green State,L,4,117,29.3,0,eric-williams-1
Kerwynn Williams,2009-10-17,6,Utah State,,Nevada,L,6,118,19.7,0,kerwynn-williams-1
Roger Williams,2009-10-17,7,Bowling Green State,@,Ball State,W,3,72,24.0,0,roger-williams-3
Stacy Williams,2009-10-17,6,Baylor,@,Iowa State,L,2,42,21.0,0,stacy-williams-1
David Wilson,2009-10-17,7,Virginia Tech,@,Georgia Tech,L,2,50,25.0,0,david-wilson-1
Kendall Wright,2009-10-17,6,Baylor,@,Iowa State,L,1,8,8.0,0,kendall-wright-1
Austin Zouzalik,2009-10-17,7,Texas Tech,@,Nebraska,W,1,18,18.0,0,austin-zouzalik-1
Damaris Johnson,2009-10-21,7,Tulsa,@,Texas-El Paso,L,5,95,19.0,0,damaris-johnson-1
Marlon McClure,2009-10-21,7,Texas-El Paso,,Tulsa,W,4,100,25.0,0,marlon-mcclure-1
Kaipo Sarkissian,2009-10-21,7,Tulsa,@,Texas-El Paso,L,1,11,11.0,0,kaipo-sarkissian-1
Louis Givens,2009-10-22,7,Florida State,@,North Carolina,W,5,106,21.2,0,louis-givens-1
Greg Little,2009-10-22,7,North Carolina,,Florida State,L,3,61,20.3,0,greg-little-1
Greg Reid,2009-10-22,7,Florida State,@,North Carolina,W,1,22,22.0,0,greg-reid-1
Bobby Rome,2009-10-22,7,North Carolina,,Florida State,L,1,13,13.0,0,bobby-rome-1
Johnny White,2009-10-22,7,North Carolina,,Florida State,L,1,26,26.0,0,johnny-white-1
Damion Hunter,2009-10-23,8,Army,,Rutgers,L,6,133,22.2,0,damion-hunter-1
Joe Lefeged,2009-10-23,7,Rutgers,@,Army,W,2,58,29.0,0,joe-lefeged-1
Jahleel Addae,2009-10-24,8,Central Michigan,@,Bowling Green State,W,1,19,19.0,0,jahleel-addae-1
Bryant Allen,2009-10-24,8,Minnesota,@,Ohio State,L,3,45,15.0,0,bryant-allen-1
Moncell Allen,2009-10-24,7,Kentucky,,Louisiana-Monroe,W,2,7,3.5,0,moncell-allen-1
Luther Ambrose,2009-10-24,7,Louisiana-Monroe,@,Kentucky,L,3,89,29.7,0,luther-ambrose-1
Dri Archer,2009-10-24,8,Kent State,@,Ohio,W,2,31,15.5,0,dri-archer-1
Tavon Austin,2009-10-24,7,West Virginia,,Connecticut,W,2,118,59.0,1,tavon-austin-1
Terrence Austin,2009-10-24,7,UCLA,@,Arizona,L,4,111,27.8,0,terrence-austin-1
Kama Bailey,2009-10-24,8,Idaho,@,Nevada,L,2,22,11.0,0,kama-bailey-1
Mike Ball,2009-10-24,7,Nevada,,Idaho,W,2,52,26.0,0,mike-ball-1
Brandon Banks,2009-10-24,8,Kansas State,,Colorado,W,1,41,41.0,0,brandon-banks-1
D.J. Banks,2009-10-24,7,Tulane,@,Southern Mississippi,L,2,18,9.0,0,dj-banks-1
Garrett Barnas,2009-10-24,7,Northern Illinois,@,Miami (OH),W,1,15,15.0,0,garrett-barnas-1
Kenjon Barner,2009-10-24,7,Oregon,@,Washington,W,4,76,19.0,0,kenjon-barner-1
Brandon Barnett,2009-10-24,7,Arkansas,@,Mississippi,L,1,0,0.0,0,brandon-barnett-1
Dexter Barnett,2009-10-24,7,Alabama-Birmingham,@,Marshall,L,2,15,7.5,0,dexter-barnett-1
Stephen Barnett,2009-10-24,7,Tulane,@,Southern Mississippi,L,2,41,20.5,0,stephen-barnett-1
Arrelious Benn,2009-10-24,7,Illinois,@,Purdue,L,1,37,37.0,0,arrelious-benn-1
Leon Berry,2009-10-24,8,Mississippi State,,Florida,L,7,184,26.3,0,leon-berry-1
Dustin Blount,2009-10-24,7,Hawaii,,Boise State,L,2,30,15.0,0,dustin-blount-1
Dontavia Bogan,2009-10-24,7,South Florida,@,Pittsburgh,L,5,96,19.2,0,dontavia-bogan-1
Marell Booker,2009-10-24,7,Western Kentucky,@,Middle Tennessee State,L,2,53,26.5,0,marell-booker-1
Andrew Brewer,2009-10-24,8,Northwestern,,Indiana,W,1,24,24.0,0,andrew-brewer-1
Dezmon Briscoe,2009-10-24,7,Kansas,,Oklahoma,L,1,20,20.0,0,dezmon-briscoe-1
Jereme Brooks,2009-10-24,7,Utah,,Air Force,W,1,25,25.0,0,jereme-brooks-1
Antonio Brown,2009-10-24,8,Central Michigan,@,Bowling Green State,W,2,59,29.5,0,antonio-brown-1
Carlos Brown,2009-10-24,8,Michigan,,Penn State,L,2,47,23.5,0,carlos-brown-1
Davon Brown,2009-10-24,7,San Diego State,@,Colorado State,W,3,36,12.0,0,davon-brown-1
Matt Brown,2009-10-24,7,Temple,@,Toledo,W,3,110,36.7,0,matt-brown-1
Rick Burgess,2009-10-24,7,Florida,@,Mississippi State,W,1,8,8.0,0,rick-burgess-1
Chris Butler,2009-10-24,7,Southern Methodist,@,Houston,L,3,39,13.0,0,chris-butler-3
Jacques Caldwell,2009-10-24,7,Louisville,@,Cincinnati,L,4,105,26.3,0,jacques-caldwell-1
Tyron Carrier,2009-10-24,7,Houston,,Southern Methodist,W,4,159,39.8,1,tyron-carrier-1
Jalil Carter,2009-10-24,7,Akron,@,Syracuse,L,1,22,22.0,0,jalil-carter-1
Josh Carter,2009-10-24,7,Western Kentucky,@,Middle Tennessee State,L,1,0,0.0,0,josh-carter-1
O'Neill Chambers,2009-10-24,8,Brigham Young,,Texas Christian,L,4,90,22.5,0,oneill-chambers-1
Devonte Christopher,2009-10-24,7,Utah,,Air Force,W,4,98,24.5,0,devonte-christopher-1
Chase Clement,2009-10-24,7,Louisiana State,,Auburn,W,1,19,19.0,0,chase-clement-1
Travis Cobb,2009-10-24,7,Arizona,,UCLA,W,2,25,12.5,0,travis-cobb-1
Averin Collier,2009-10-24,7,Syracuse,,Akron,W,2,31,15.5,0,averin-collier-1
Dajuane Collins,2009-10-24,8,Toledo,,Temple,L,3,41,13.7,0,dajuane-collins-1
Graig Cooper,2009-10-24,7,Miami (FL),,Clemson,L,1,27,27.0,0,graig-cooper-1
Perrish Cox,2009-10-24,7,Oklahoma State,@,Baylor,W,1,7,7.0,0,perrish-cox-1
Aaron Crawford,2009-10-24,8,Texas Tech,,Texas A&M,L,1,1,1.0,0,aaron-crawford-1
Ricky Crider,2009-10-24,7,Northern Illinois,@,Miami (OH),W,2,54,27.0,0,ricky-crider-1
Chris Culliver,2009-10-24,8,South Carolina,,Vanderbilt,W,3,49,16.3,0,chris-culliver-1
Andrew Dailey,2009-10-24,8,Penn State,@,Michigan,W,1,8,8.0,0,andrew-dailey-1
J.J. Di Luigi,2009-10-24,8,Brigham Young,,Texas Christian,L,3,62,20.7,0,jj-di-luigi-1
Tandon Doss,2009-10-24,8,Indiana,@,Northwestern,L,2,33,16.5,0,tandon-doss-1
Andre Ellington,2009-10-24,7,Clemson,@,Miami (FL),W,2,30,15.0,0,andre-ellington-1
Mario Fannin,2009-10-24,8,Auburn,@,Louisiana State,L,1,14,14.0,0,mario-fannin-1
Ray Fisher,2009-10-24,8,Indiana,@,Northwestern,L,1,101,101.0,1,ray-fisher-1
Lyle Fitte,2009-10-24,7,Louisiana Tech,@,Utah State,L,3,47,15.7,0,lyle-fitte-1
L.J. Flintall,2009-10-24,8,Ohio,,Kent State,L,2,26,13.0,0,lj-flintall-1
Jacoby Ford,2009-10-24,7,Clemson,@,Miami (FL),W,2,18,9.0,0,jacoby-ford-1
Frantrell Forrest,2009-10-24,7,Alabama-Birmingham,@,Marshall,L,4,94,23.5,0,frantrell-forrest-1
Dominique Franks,2009-10-24,7,Oklahoma,@,Kansas,W,1,28,28.0,0,dominique-franks-1
Robbie Frey,2009-10-24,7,Connecticut,@,West Virginia,L,5,136,27.2,0,robbie-frey-1
C.J. Gable,2009-10-24,7,Southern California,,Oregon State,W,2,20,10.0,0,cj-gable-1
Kevin Gaddis,2009-10-24,8,Rice,,Central Florida,L,4,40,10.0,0,kevin-gaddis-1
Barry Gallup Jr.,2009-10-24,7,Notre Dame,,Boston College,W,1,1,1.0,0,barry-gallup-jr-1
Deleon Gause,2009-10-24,8,Boston College,@,Notre Dame,L,4,105,26.3,0,deleon-gause-1
Jerrell Gavins,2009-10-24,7,Boise State,@,Hawaii,W,1,49,49.0,0,jerrell-gavins-1
Desmond Gee,2009-10-24,7,Middle Tennessee State,,Western Kentucky,W,3,121,40.3,0,desmond-gee-1
Torieal Gibson,2009-10-24,8,Ball State,@,Eastern Michigan,W,5,59,11.8,0,torieal-gibson-1
Mardy Gilyard,2009-10-24,7,Cincinnati,,Louisville,W,3,129,43.0,0,mardy-gilyard-1
Tonny Glynn,2009-10-24,8,New Mexico State,,Fresno State,L,1,16,16.0,0,tonny-glynn-1
Jeramy Goodson,2009-10-24,8,Rice,,Central Florida,L,1,27,27.0,0,jeramy-goodson-1
Ray Graham,2009-10-24,8,Pittsburgh,,South Florida,W,1,18,18.0,0,ray-graham-1
Jesse Grandy,2009-10-24,7,Mississippi,,Arkansas,W,4,102,25.5,0,jesse-grandy-1
Terry Grant,2009-10-24,8,Alabama,,Tennessee,W,1,30,30.0,0,terry-grant-1
Alex Green,2009-10-24,7,Hawaii,,Boise State,L,1,17,17.0,0,alex-green-2
Gee Gee Greene,2009-10-24,8,Navy,,Wake Forest,W,1,17,17.0,0,gee-gee-greene-1
Lou Greenwood,2009-10-24,8,Colorado State,,San Diego State,L,2,35,17.5,0,lou-greenwood-1
Maurice Greer,2009-10-24,7,Troy,,North Texas,W,1,19,19.0,0,maurice-greer-1
Trent Guy,2009-10-24,7,Louisville,@,Cincinnati,L,2,36,18.0,0,trent-guy-1
Winston Guy,2009-10-24,7,Kentucky,,Louisiana-Monroe,W,1,0,0.0,0,winston-guy-1
Ryan Hale,2009-10-24,8,Texas Tech,,Texas A&M,L,1,5,5.0,0,ryan-hale-1
Jason Harmon,2009-10-24,6,Florida Atlantic,@,Louisiana,W,5,106,21.2,0,jason-harmon-1
Tyrell Hayden,2009-10-24,7,Western Kentucky,@,Middle Tennessee State,L,1,25,25.0,0,tyrell-hayden-1
Jerome Hayes,2009-10-24,8,Penn State,@,Michigan,W,1,20,20.0,0,jerome-hayes-1
Royce Hill,2009-10-24,7,North Texas,@,Troy,L,1,16,16.0,0,royce-hill-1
T.Y. Hilton,2009-10-24,7,Florida International,@,Arkansas State,L,1,40,40.0,0,ty-hilton-1
Trindon Holliday,2009-10-24,7,Louisiana State,,Auburn,W,1,4,4.0,0,trindon-holliday-1
Jamaal Jackson,2009-10-24,7,North Texas,@,Troy,L,3,114,38.0,0,jamaal-jackson-2
Lovell Jackson,2009-10-24,8,Wake Forest,@,Navy,L,3,60,20.0,0,lovell-jackson-1
Terrell Jackson,2009-10-24,8,Buffalo,@,Western Michigan,L,3,30,10.0,0,terrell-jackson-3
Brandon James,2009-10-24,7,Florida,@,Mississippi State,W,4,95,23.8,0,brandon-james-1
Mike James,2009-10-24,7,Miami (FL),,Clemson,L,2,32,16.0,0,mike-james-1
A.J. Jefferson,2009-10-24,7,Fresno State,@,New Mexico State,W,1,26,26.0,0,aj-jefferson-1
A.J. Jenkins,2009-10-24,7,Illinois,@,Purdue,L,2,45,22.5,0,aj-jenkins-1
Jerrel Jernigan,2009-10-24,7,Troy,,North Texas,W,2,46,23.0,0,jerrel-jernigan-1
A.J. Jimmerson,2009-10-24,8,Michigan State,,Iowa,L,2,31,15.5,0,aj-jimmerson-1
Dennis Johnson,2009-10-24,7,Arkansas,@,Mississippi,L,5,122,24.4,0,dennis-johnson-1
James Johnson,2009-10-24,8,Washington,,Oregon,L,5,96,19.2,0,james-johnson-7
Leonard Johnson,2009-10-24,8,Iowa State,@,Nebraska,W,1,21,21.0,0,leonard-johnson-1
Victor Johnson,2009-10-24,7,Oklahoma State,@,Baylor,W,1,13,13.0,0,victor-johnson-1
Derrell Johnson-Koulianos,2009-10-24,8,Iowa,@,Michigan State,W,2,48,24.0,0,derrell-johnson-koulianos-1
Mike Jones,2009-10-24,7,Syracuse,,Akron,W,1,23,23.0,0,mike-jones-1
Perry Jones,2009-10-24,7,Virginia,,Georgia Tech,L,1,10,10.0,0,perry-jones-1
Jeremy Kerley,2009-10-24,7,Texas Christian,@,Brigham Young,W,1,24,24.0,0,jeremy-kerley-1
Tracy Lampley,2009-10-24,8,Southern Mississippi,,Tulane,W,1,28,28.0,0,tracy-lampley-1
Kendial Lawrence,2009-10-24,7,Missouri,,Texas,L,2,32,16.0,0,kendial-lawrence-1
Javone Lawson,2009-10-24,7,Louisiana,,Florida Atlantic,L,2,49,24.5,0,javone-lawson-1
Louis Lee,2009-10-24,7,Louisiana,,Florida Atlantic,L,4,63,15.8,0,louis-lee-1
Dominick Legrande,2009-10-24,8,Boston College,@,Notre Dame,L,1,12,12.0,0,dominick-legrande-1
Luke Lippincott,2009-10-24,7,Nevada,,Idaho,W,1,25,25.0,0,luke-lippincott-1
Phillip Livas,2009-10-24,7,Louisiana Tech,@,Utah State,L,1,100,100.0,1,phillip-livas-1
Brian Lockridge,2009-10-24,7,Colorado,@,Kansas State,L,4,82,20.5,0,brian-lockridge-1
Mana Lolotai,2009-10-24,7,Hawaii,,Boise State,L,1,6,6.0,0,mana-lolotai-1
Rodney Lovett,2009-10-24,7,Louisiana-Monroe,@,Kentucky,L,2,12,6.0,0,rodney-lovett-1
Darian Mallary,2009-10-24,7,Florida International,@,Arkansas State,L,2,31,15.5,0,darian-mallary-1
Tim Marlowe,2009-10-24,7,Nebraska,,Iowa State,L,1,26,26.0,0,tim-marlowe-1
Keshawn Martin,2009-10-24,8,Michigan State,,Iowa,L,1,31,31.0,0,keshawn-martin-1
Jeravin Matthews,2009-10-24,8,Northwestern,,Indiana,W,4,74,18.5,0,jeravin-matthews-1
Davion Mauldin,2009-10-24,7,San Diego State,@,Colorado State,W,1,15,15.0,0,davion-mauldin-1
Al-Terek McBurse,2009-10-24,8,Purdue,,Illinois,W,1,26,26.0,0,al-terek-mcburse-1
Bryan McCann,2009-10-24,7,Southern Methodist,@,Houston,L,4,89,22.3,0,bryan-mccann-1
Bradley McDougald,2009-10-24,7,Kansas,,Oklahoma,L,3,71,23.7,0,bradley-mcdougald-1
Quincy McDuffie,2009-10-24,7,Central Florida,@,Rice,W,1,21,21.0,0,quincy-mcduffie-1
Curtis McNeal,2009-10-24,7,Southern California,,Oregon State,W,6,119,19.8,0,curtis-mcneal-1
Jamal Miles,2009-10-24,7,Arizona State,@,Stanford,L,7,140,20.0,0,jamal-miles-1
Dashan Miller,2009-10-24,7,Akron,@,Syracuse,L,4,191,47.8,1,dashan-miller-1
Marlin Miller,2009-10-24,7,Louisiana,,Florida Atlantic,L,2,36,18.0,0,marlin-miller-1
Chase Minnifield,2009-10-24,7,Virginia,,Georgia Tech,L,2,42,21.0,0,chase-minnifield-1
D.J. Monroe,2009-10-24,7,Texas,@,Missouri,W,2,49,24.5,0,dj-monroe-1
Dion Morton,2009-10-24,8,Colorado State,,San Diego State,L,4,106,26.5,0,dion-morton-1
Corey Mosley,2009-10-24,7,Virginia,,Georgia Tech,L,2,26,13.0,0,corey-mosley-1
Warren Norman,2009-10-24,8,Vanderbilt,@,South Carolina,L,1,99,99.0,1,warren-norman-1
David Oku,2009-10-24,7,Tennessee,@,Alabama,L,3,90,30.0,0,david-oku-1
Chris Owusu,2009-10-24,8,Stanford,,Arizona State,W,1,28,28.0,0,chris-owusu-1
Freddie Parham,2009-10-24,8,Southern Mississippi,,Tulane,W,1,22,22.0,0,freddie-parham-1
Niles Paul,2009-10-24,7,Nebraska,,Iowa State,L,2,54,27.0,0,niles-paul-1
Melvin Payne,2009-10-24,8,Ohio,,Kent State,L,3,8,2.7,0,melvin-payne-1
John Pettigrew,2009-10-24,8,Bowling Green State,,Central Michigan,L,1,18,18.0,0,john-pettigrew-1
Colter Phillips,2009-10-24,7,Virginia,,Georgia Tech,L,1,9,9.0,0,colter-phillips-1
Philip Pierre-Louis,2009-10-24,8,Auburn,@,Louisiana State,L,1,25,25.0,0,philip-pierre-louis-1
Kealoha Pilares,2009-10-24,7,Hawaii,,Boise State,L,1,20,20.0,0,kealoha-pilares-1
Troy Pollard,2009-10-24,7,Illinois,@,Purdue,L,2,37,18.5,0,troy-pollard-1
Chaz Powell,2009-10-24,8,Penn State,@,Michigan,W,2,71,35.5,0,chaz-powell-1
Jordan Poyer,2009-10-24,7,Oregon State,@,Southern California,L,1,70,70.0,0,jordan-poyer-1
Deante' Purvis,2009-10-24,8,Nevada-Las Vegas,@,New Mexico,W,4,92,23.0,0,deante-purvis-1
Bobby Rainey,2009-10-24,7,Western Kentucky,@,Middle Tennessee State,L,5,159,31.8,0,bobby-rainey-1
Chip Reeves,2009-10-24,7,Troy,,North Texas,W,1,29,29.0,0,chip-reeves-1
Reggie Rembert,2009-10-24,8,Air Force,@,Utah,L,3,54,18.0,0,reggie-rembert-1
Nu'Keese Richardson,2009-10-24,7,Tennessee,@,Alabama,L,2,52,26.0,0,nukeese-richardson-1
Theo Riddick,2009-10-24,7,Notre Dame,,Boston College,W,2,50,25.0,0,theo-riddick-1
James Rodgers,2009-10-24,7,Oregon State,@,Southern California,L,4,96,24.0,0,james-rodgers-1
Mark Rodgers,2009-10-24,7,West Virginia,,Connecticut,W,1,17,17.0,0,mark-rodgers-1
Jamal Rogers,2009-10-24,8,Miami (OH),,Northern Illinois,L,3,75,25.0,0,jamal-rogers-1
Naaman Roosevelt,2009-10-24,8,Buffalo,@,Western Michigan,L,1,11,11.0,0,naaman-roosevelt-1
Jeremy Ross,2009-10-24,7,California,,Washington State,W,2,75,37.5,0,jeremy-ross-1
Cameron Saddler,2009-10-24,8,Pittsburgh,,South Florida,W,1,21,21.0,0,cameron-saddler-1
Lorenzo Seaberry,2009-10-24,7,Eastern Michigan,,Ball State,L,1,14,14.0,0,lorenzo-seaberry-1
Johnny Sears,2009-10-24,7,Eastern Michigan,,Ball State,L,3,91,30.3,0,johnny-sears-1
Kelvin Sheppard,2009-10-24,7,Louisiana State,,Auburn,W,1,6,6.0,0,kelvin-sheppard-1
Jasper Simmons,2009-10-24,7,Missouri,,Texas,L,5,82,16.4,0,jasper-simmons-1
Gino Simone,2009-10-24,7,Washington State,@,California,L,1,19,19.0,0,gino-simone-1
David Sims,2009-10-24,8,Iowa State,@,Nebraska,W,1,14,14.0,0,david-sims-1
Ray Small,2009-10-24,8,Ohio State,,Minnesota,W,2,28,14.0,0,ray-small-1
Lee Smith,2009-10-24,8,Marshall,,Alabama-Birmingham,W,2,20,10.0,0,lee-smith-2
Lionel Smith,2009-10-24,7,Texas A&M,@,Texas Tech,W,3,59,19.7,0,lionel-smith-1
Orwin Smith,2009-10-24,8,Georgia Tech,@,Virginia,W,2,38,19.0,0,orwin-smith-1
Torrey Smith,2009-10-24,8,Maryland,@,Duke,L,3,72,24.0,0,torrey-smith-1
Bo Snelson,2009-10-24,8,Navy,,Wake Forest,W,1,12,12.0,0,bo-snelson-1
Frankie Solomon,2009-10-24,7,New Mexico,,Nevada-Las Vegas,L,3,57,19.0,0,frankie-solomon-1
Shawn Southward,2009-10-24,7,Troy,,North Texas,W,1,15,15.0,0,shawn-southward-1
C.J. Spiller,2009-10-24,7,Clemson,@,Miami (FL),W,3,125,41.7,1,cj-spiller-1
Eric Stephens,2009-10-24,8,Texas Tech,,Texas A&M,L,2,64,32.0,0,eric-stephens-1
Eric Stevens,2009-10-24,7,California,,Washington State,W,1,11,11.0,0,eric-stevens-1
Darryl Stonum,2009-10-24,8,Michigan,,Penn State,L,2,42,21.0,0,darryl-stonum-1
Troy Stoudermire,2009-10-24,8,Minnesota,@,Ohio State,L,4,46,11.5,0,troy-stoudermire-1
Lucas Swift,2009-10-24,8,Miami (OH),,Northern Illinois,L,2,28,14.0,0,lucas-swift-1
Dwight Tardy,2009-10-24,7,Washington State,@,California,L,5,93,18.6,0,dwight-tardy-1
Ben Tate,2009-10-24,8,Auburn,@,Louisiana State,L,1,18,18.0,0,ben-tate-1
Dexter Taylor,2009-10-24,7,Western Kentucky,@,Middle Tennessee State,L,2,34,17.0,0,dexter-taylor-2
Jovonte Taylor,2009-10-24,7,Hawaii,,Boise State,L,7,164,23.4,0,jovonte-taylor-1
Michael Thomas,2009-10-24,8,Stanford,,Arizona State,W,2,48,24.0,0,michael-thomas-2
Brandon Thompkins,2009-10-24,6,Arkansas State,,Florida International,W,3,66,22.0,0,brandon-thompkins-1
Wayne Times,2009-10-24,7,Florida International,@,Arkansas State,L,3,70,23.3,0,wayne-times-1
Keithen Valentine,2009-10-24,8,Kansas State,,Colorado,W,1,30,30.0,0,keithen-valentine-1
Ryan Van Rensburg,2009-10-24,8,Vanderbilt,@,South Carolina,L,2,8,4.0,0,ryan-van-rensburg-1
Justin Veltung,2009-10-24,8,Idaho,@,Nevada,L,2,47,23.5,0,justin-veltung-1
Demond Washington,2009-10-24,8,Auburn,@,Louisiana State,L,1,28,28.0,0,demond-washington-1
Kayvon Webster,2009-10-24,7,South Florida,@,Pittsburgh,L,2,21,10.5,0,kayvon-webster-1
Brandon Wegher,2009-10-24,8,Iowa,@,Michigan State,W,2,36,18.0,0,brandon-wegher-1
Corey Welch,2009-10-24,7,Eastern Michigan,,Ball State,L,1,18,18.0,0,corey-welch-1
Brandon West,2009-10-24,8,Western Michigan,,Buffalo,W,4,108,27.0,0,brandon-west-1
Bryant Williams,2009-10-24,7,New Mexico,,Nevada-Las Vegas,L,2,44,22.0,0,bryant-williams-1
Jeremy Williams,2009-10-24,7,Tulane,@,Southern Mississippi,L,3,29,9.7,0,jeremy-williams-1
Johnny Williams,2009-10-24,7,Duke,,Maryland,W,3,35,11.7,0,johnny-williams-1
Kerwynn Williams,2009-10-24,7,Utah State,,Louisiana Tech,W,3,90,30.0,0,kerwynn-williams-1
Morgan Williams,2009-10-24,8,Toledo,,Temple,L,3,113,37.7,1,morgan-williams-1
Roger Williams,2009-10-24,8,Bowling Green State,,Central Michigan,L,2,43,21.5,0,roger-williams-3
Stacy Williams,2009-10-24,7,Baylor,,Oklahoma State,L,3,76,25.3,0,stacy-williams-1
Aaron Winchester,2009-10-24,8,Western Michigan,,Buffalo,W,1,12,12.0,0,aaron-winchester-1
Carl Winston,2009-10-24,7,Washington State,@,California,L,1,21,21.0,0,carl-winston-1
Demaundray Woolridge,2009-10-24,8,Idaho,@,Nevada,L,1,3,3.0,0,demaundray-woolridge-1
William Wright,2009-10-24,7,Arizona,,UCLA,W,1,33,33.0,0,william-wright-1
Titus Young,2009-10-24,7,Boise State,@,Hawaii,W,1,14,14.0,0,titus-young-1
Brian Zematis,2009-10-24,8,Indiana,@,Northwestern,L,2,17,8.5,0,brian-zematis-1
Austin Zouzalik,2009-10-24,8,Texas Tech,,Texas A&M,L,1,16,16.0,0,austin-zouzalik-1
Dwayne Harris,2009-10-27,8,East Carolina,@,Memphis,W,5,105,21.0,0,dwayne-harris-1
Chris Hobbs,2009-10-27,8,Memphis,,East Carolina,L,4,127,31.8,0,chris-hobbs-1
Curtis Johnson,2009-10-27,8,Memphis,,East Carolina,L,1,16,16.0,0,curtis-johnson-1
Charles Brown,2009-10-29,8,North Carolina,@,Virginia Tech,W,1,20,20.0,0,charles-brown-1
Johnny White,2009-10-29,8,North Carolina,@,Virginia Tech,W,2,36,18.0,0,johnny-white-1
David Wilson,2009-10-29,8,Virginia Tech,,North Carolina,L,4,80,20.0,0,david-wilson-1
Tavon Austin,2009-10-30,8,West Virginia,@,South Florida,L,2,47,23.5,0,tavon-austin-1
Dontavia Bogan,2009-10-30,8,South Florida,,West Virginia,W,1,14,14.0,0,dontavia-bogan-1
Lindsey Lamar,2009-10-30,8,South Florida,,West Virginia,W,1,14,14.0,0,lindsey-lamar-1
Mark Rodgers,2009-10-30,8,West Virginia,@,South Florida,L,3,69,23.0,0,mark-rodgers-1
Michael Adams,2009-10-31,7,Arkansas State,@,Louisville,L,1,0,0.0,0,michael-adams-1
Jahleel Addae,2009-10-31,9,Central Michigan,@,Boston College,L,1,10,10.0,0,jahleel-addae-1
Luther Ambrose,2009-10-31,8,Louisiana-Monroe,@,Troy,L,6,108,18.0,0,luther-ambrose-1
Dri Archer,2009-10-31,9,Kent State,,Western Michigan,W,1,15,15.0,0,dri-archer-1
Seth Armbrust,2009-10-31,8,Arkansas,,Eastern Michigan,W,1,12,12.0,0,seth-armbrust-1
Terrence Austin,2009-10-31,8,UCLA,@,Oregon State,L,6,114,19.0,0,terrence-austin-1
Michael Avila,2009-10-31,7,San Jose State,@,Boise State,L,1,25,25.0,0,michael-avila-1
Edwin Baker,2009-10-31,9,Michigan State,@,Minnesota,L,1,19,19.0,0,edwin-baker-1
Mike Ball,2009-10-31,8,Nevada,,Hawaii,W,1,35,35.0,0,mike-ball-1
Brandon Banks,2009-10-31,9,Kansas State,@,Oklahoma,L,6,195,32.5,1,brandon-banks-1
Garrett Barnas,2009-10-31,8,Northern Illinois,,Akron,W,1,8,8.0,0,garrett-barnas-1
Kenjon Barner,2009-10-31,8,Oregon,,Southern California,W,1,77,77.0,0,kenjon-barner-1
