Player,Date,G,School,Loc,Opponent,WL,FR,FR Yds,FR TD,Fumble Forced,unique_id
Nigel Haikins,2014-10-11,6,Nevada,,Colorado State,L,0,,,1,nigel-haikins-1
Stefan Houston,2014-10-11,6,Marshall,,Middle Tennessee State,W,0,,,1,stefan-houston-1
Andrew Hudson,2014-10-11,6,Washington,@,California,W,0,,,1,andrew-hudson-2
Tyler Hunt,2014-10-11,6,Missouri,,Georgia,L,0,,,1,tyler-hunt-2
William Jackson,2014-10-11,6,Houston,@,Memphis,W,1,,,1,william-jackson-3
Tank Jakes,2014-10-11,6,Memphis,,Houston,L,1,,,1,tank-jakes-1
A.J. Johnson,2014-10-11,6,Tennessee,,Chattanooga,W,0,,,1,aj-johnson-5
J'Terius Jones,2014-10-11,7,Miami (OH),@,Akron,L,0,,,1,jterius-jones-1
James Kelly,2014-10-11,6,Army,,Rice,L,0,,,1,james-kelly-1
Josh Keyes,2014-10-11,6,Boston College,@,North Carolina State,W,0,,,1,josh-keyes-1
Hau'oli Kikaha,2014-10-11,6,Washington,@,California,W,0,,,1,hauoli-kikaha-2
Qushaun Lee,2014-10-11,6,Arkansas State,@,Georgia State,W,0,,,1,qushaun-lee-1
Richard Leonard,2014-10-11,7,Florida International,@,Texas-San Antonio,L,1,,,1,richard-leonard-1
Marcus Mallet,2014-10-11,5,Texas Christian,@,Baylor,L,0,,,1,marcus-mallet-1
Alonso McGee,2014-10-11,6,Alabama-Birmingham,,North Texas,W,0,,,1,alonso-mcgee-1
Jonathan McKnight,2014-10-11,6,Arizona,,Southern California,L,0,,,1,jonathan-mcknight-1
Darion Monroe,2014-10-11,6,Tulane,,Connecticut,W,2,,,1,darion-monroe-1
Michael Mudoh,2014-10-11,6,Tulsa,@,Temple,L,0,,,1,michael-mudoh-1
Jevon Neal,2014-10-11,7,Old Dominion,@,Texas-El Paso,L,0,,,1,jevon-neal-1
Jason Neill,2014-10-11,6,Texas-San Antonio,,Florida International,W,0,,,1,jason-neill-1
Mark Nzeocha,2014-10-11,6,Wyoming,@,Hawaii,L,1,,,1,mark-nzeocha-1
Pat O'Connor,2014-10-11,6,Eastern Michigan,,Buffalo,W,0,,,1,pat-oconnor-1
Shawn Oakman,2014-10-11,6,Baylor,,Texas Christian,W,0,,,1,shawn-oakman-1
Nmesoma Okafor,2014-10-11,6,Akron,,Miami (OH),W,0,,,2,nmesoma-okafor-1
Aarion Penton,2014-10-11,6,Missouri,,Georgia,L,0,,,1,aarion-penton-2
Garry Peters,2014-10-11,6,Clemson,,Louisville,W,0,,,1,garry-peters-1
Robert Priester,2014-10-11,6,Wyoming,@,Hawaii,L,0,,,1,robert-priester-1
Ryan Reid,2014-10-11,6,Baylor,,Texas Christian,W,0,,,1,ryan-reid-1
Michael Reynolds,2014-10-11,6,Kansas,,Oklahoma State,L,0,,,1,michael-reynolds-1
Steve Rhodes,2014-10-11,7,Middle Tennessee State,@,Marshall,L,0,,,1,steve-rhodes-2
Tyler Roberts,2014-10-11,6,Troy,,New Mexico State,W,0,,,1,tyler-roberts-1
Pete Robertson,2014-10-11,6,Texas Tech,,West Virginia,L,0,,,1,pete-robertson-1
A'Shawn Robinson,2014-10-11,6,Alabama,@,Arkansas,W,0,,,1,ashawn-robinson-1
Cody Robinson,2014-10-11,6,Louisiana-Monroe,@,Kentucky,L,0,,,1,cody-robinson-1
Jessie Rogers,2014-10-11,6,North Carolina,@,Notre Dame,L,0,,,1,jessie-rogers-1
Ja'Von Rolland-Jones,2014-10-11,6,Arkansas State,@,Georgia State,W,0,,,1,javon-rolland-jones-1
Graysen Schantz,2014-10-11,6,Rice,@,Army,W,0,,,1,graysen-schantz-1
Joe Schmidt,2014-10-11,6,Notre Dame,,North Carolina,W,0,,,1,joe-schmidt-1
Jameill Showers,2014-10-11,6,Texas-El Paso,,Old Dominion,W,0,,,1,jameill-showers-1
Robert Singletary,2014-10-11,6,Texas-San Antonio,,Florida International,W,1,,,2,robert-singletary-1
Tanzel Smart,2014-10-11,6,Tulane,,Connecticut,W,0,,,1,tanzel-smart-1
Jamal Stadom,2014-10-11,6,Troy,,New Mexico State,W,2,,,1,jamal-stadom-1
Jordan Sterns,2014-10-11,6,Oklahoma State,@,Kansas,W,0,,,1,jordan-sterns-1
Tanner Strickland,2014-10-11,6,Georgia State,,Arkansas State,L,0,,,1,tanner-strickland-1
Brian Sutton,2014-10-11,7,Bowling Green State,@,Ohio,W,0,,,1,brian-sutton-1
Thomas Teal,2014-10-11,7,North Carolina State,,Boston College,L,0,,,1,thomas-teal-1
Ron Thompson,2014-10-11,6,Syracuse,,Florida State,L,0,,,1,ron-thompson-1
Troy Timmerman,2014-10-11,6,Air Force,@,Utah State,L,1,,,1,troy-timmerman-1
Jacob Tyson,2014-10-11,6,Louisiana-Monroe,@,Kentucky,L,0,,,1,jacob-tyson-1
Triston Wade,2014-10-11,6,Texas-San Antonio,,Florida International,W,1,,,1,triston-wade-1
Brian Walker,2014-10-11,6,North Carolina,@,Notre Dame,L,0,,,1,brian-walker-3
Tony Washington,2014-10-11,6,Oregon,@,UCLA,W,0,,,1,tony-washington-2
Robert Welsh,2014-10-11,6,Syracuse,,Florida State,L,0,,,1,robert-welsh-1
Duke Wheeler,2014-10-11,6,Texas-San Antonio,,Florida International,W,1,,,1,duke-wheeler-1
Leonard Williams,2014-10-11,6,Southern California,@,Arizona,W,0,,,1,leonard-williams-1
Eric Wilson,2014-10-11,5,Cincinnati,@,Miami (FL),L,0,,,3,eric-wilson-5
Lo Wood,2014-10-11,7,Miami (OH),@,Akron,L,0,,,1,lo-wood-1
Connor Wujciak,2014-10-11,6,Boston College,@,North Carolina State,W,0,,,1,connor-wujciak-1
Trae Johnson,2014-10-14,6,Louisiana,@,Texas State,W,0,,,1,trae-johnson-2
David Mayo,2014-10-14,6,Texas State,,Louisiana,L,0,,,1,david-mayo-1
Edwin Delva,2014-10-16,6,Oregon State,,Utah,L,1,,,1,edwin-delva-1
Hunter Dimick,2014-10-16,6,Utah,@,Oregon State,W,0,,,1,hunter-dimick-1
Reggie Mitchell,2014-10-16,7,Pittsburgh,,Virginia Tech,W,0,,,2,reggie-mitchell-4
Donovan Riley,2014-10-16,7,Virginia Tech,@,Pittsburgh,L,0,,,1,donovan-riley-1
Justin Strong,2014-10-16,6,Oregon State,,Utah,L,0,,,1,justin-strong-1
Donte Deayon,2014-10-17,7,Boise State,,Fresno State,W,0,,,1,donte-deayon-1
Karl Mickelsen,2014-10-17,8,Fresno State,@,Boise State,L,0,,,1,karl-mickelsen-1
Efrem Oliphant,2014-10-17,7,Houston,,Temple,W,0,,,2,efrem-oliphant-1
Steven Taylor,2014-10-17,7,Houston,,Temple,W,1,,,1,steven-taylor-1
T.J. Thomas,2014-10-17,8,Fresno State,@,Boise State,L,0,,,1,tj-thomas-1
Jude Adjei-Barimah,2014-10-18,8,Bowling Green State,,Western Michigan,L,0,,,1,jude-adjei-barimah-1
Derek Akunne,2014-10-18,7,North Texas,,Southern Mississippi,L,0,,,1,derek-akunne-1
Matthew Bailey,2014-10-18,7,Tulane,@,Central Florida,L,0,,,1,matthew-bailey-1
Devin Bass,2014-10-18,8,Ohio,,Akron,W,0,,,1,devin-bass-1
Houston Bates,2014-10-18,7,Louisiana Tech,,Texas-San Antonio,W,0,,,1,houston-bates-1
Andrew Billings,2014-10-18,7,Baylor,@,West Virginia,L,0,,,1,andrew-billings-1
Quinton Bradley,2014-10-18,8,Idaho,,New Mexico State,W,0,,,1,quinton-bradley-1
Kentrell Brothers,2014-10-18,7,Missouri,@,Florida,W,0,,,1,kentrell-brothers-1
Dejon Brown,2014-10-18,6,Western Kentucky,@,Florida Atlantic,L,0,,,1,dejon-brown-1
Roman Buchanon,2014-10-18,6,South Alabama,,Georgia State,W,0,,,1,roman-buchanon-1
Blair Burns,2014-10-18,7,Wyoming,,San Jose State,L,1,,,1,blair-burns-1
Rodney Butler,2014-10-18,8,New Mexico State,@,Idaho,L,0,,,1,rodney-butler-1
Jeremy Cash,2014-10-18,7,Duke,,Virginia,W,0,,,1,jeremy-cash-2
Jonathan Celestin,2014-10-18,7,Minnesota,,Purdue,W,0,,,1,jonathan-celestin-1
Bryce Cheek,2014-10-18,7,Akron,@,Ohio,L,0,,,1,bryce-cheek-1
Trey Cheek,2014-10-18,7,California,,UCLA,L,0,,,1,trey-cheek-1
Patrick Choudja,2014-10-18,7,Nevada,@,Brigham Young,W,0,,,1,patrick-choudja-1
Kenneth Crawley,2014-10-18,7,Colorado,@,Southern California,L,0,,,1,kenneth-crawley-1
Kenya Dennis,2014-10-18,7,Missouri,@,Florida,W,0,,,1,kenya-dennis-1
Phillip Dukes,2014-10-18,7,South Carolina,,Furman,W,0,,,1,phillip-dukes-1
Sam Eguavoen,2014-10-18,7,Texas Tech,,Kansas,W,0,,,1,sam-eguavoen-1
Danny Ezechukwu,2014-10-18,8,Purdue,@,Minnesota,L,0,,,1,danny-ezechukwu-2
Scott Felix,2014-10-18,7,Southern California,,Colorado,W,0,,,1,scott-felix-1
Rashad Frazier,2014-10-18,6,Ohio State,,Rutgers,W,0,,,1,rashad-frazier-1
Christian French,2014-10-18,7,Oregon,,Washington,W,0,,,1,christian-french-1
Jack Gangwish,2014-10-18,7,Nebraska,@,Northwestern,W,0,,,1,jack-gangwish-1
Demarquis Gates,2014-10-18,7,Mississippi,,Tennessee,W,0,,,1,demarquis-gates-1
Tyler Gilbert,2014-10-18,7,Tulane,@,Central Florida,L,0,,,1,tyler-gilbert-2
Marquis Haynes,2014-10-18,7,Mississippi,,Tennessee,W,1,,,1,marquis-haynes-1
Trey Hendrickson,2014-10-18,7,Florida Atlantic,,Western Kentucky,W,0,,,1,trey-hendrickson-1
Martez Hester,2014-10-18,7,Ball State,@,Central Michigan,W,0,,,1,martez-hester-1
Amos Houston,2014-10-18,7,Eastern Michigan,@,Massachusetts,L,0,,,1,amos-houston-1
Branden Jackson,2014-10-18,7,Texas Tech,,Kansas,W,1,,,1,branden-jackson-1
Jordan Jenkins,2014-10-18,7,Georgia,N,Arkansas,W,0,,,1,jordan-jenkins-2
Kevin Johnson,2014-10-18,7,Eastern Michigan,@,Massachusetts,L,0,,,1,kevin-johnson-8
Derrick Jones,2014-10-18,7,Mississippi,,Tennessee,W,0,,,1,derrick-jones-3
Jarrell Jones,2014-10-18,8,Miami (OH),@,Northern Illinois,L,0,,,1,jarrell-jones-1
Jaquadrian Lewis,2014-10-18,7,Troy,,Appalachian State,L,0,,,2,jaquadrian-lewis-1
Antonio Longino,2014-10-18,6,Arizona State,,Stanford,W,0,,,1,antonio-longino-1
Jeff Luc,2014-10-18,6,Cincinnati,@,Southern Methodist,W,0,,,1,jeff-luc-1
Blake Martinez,2014-10-18,7,Stanford,@,Arizona State,L,0,,,2,blake-martinez-1
Ellis McCarthy,2014-10-18,7,UCLA,@,California,W,0,,,1,ellis-mccarthy-1
Justin McCay,2014-10-18,7,Kansas,@,Texas Tech,L,0,,,1,justin-mccay-1
T.J. Mutcherson,2014-10-18,7,Iowa State,@,Texas,L,0,,,1,tj-mutcherson-1
Yannick Ngakoue,2014-10-18,7,Maryland,,Iowa,W,0,,,1,yannick-ngakoue-1
Hardy Nickerson,2014-10-18,7,California,,UCLA,L,1,,,1,hardy-nickerson-1
Eric Patterson,2014-10-18,7,Ball State,@,Central Michigan,W,0,,,1,eric-patterson-3
Jamiyus Pittman,2014-10-18,6,Central Florida,,Tulane,W,0,,,1,jamiyus-pittman-1
Damarious Randall,2014-10-18,6,Arizona State,,Stanford,W,1,,,1,damarious-randall-1
Shane Ray,2014-10-18,7,Missouri,@,Florida,W,0,,,1,shane-ray-1
Brandon Reddish,2014-10-18,7,Syracuse,@,Wake Forest,W,0,,,1,brandon-reddish-1
Michael Reynolds,2014-10-18,7,Kansas,@,Texas Tech,L,0,,,1,michael-reynolds-1
Nick Rossi,2014-10-18,7,Akron,@,Ohio,L,1,,,1,nick-rossi-2
Trevon Roy,2014-10-18,7,New Mexico,@,Air Force,L,0,,,1,trevon-roy-1
Taylor Royster,2014-10-18,8,Bowling Green State,,Western Michigan,L,0,,,1,taylor-royster-1
Deandre Scott,2014-10-18,6,Arizona State,,Stanford,W,0,,,1,deandre-scott-2
Ian Seau,2014-10-18,7,Nevada,@,Brigham Young,W,0,,,1,ian-seau-1
Travis Seefeldt,2014-10-18,7,Utah State,@,Colorado State,L,0,,,1,travis-seefeldt-1
Blake Serpa,2014-10-18,8,Central Michigan,,Ball State,L,1,,,1,blake-serpa-1
D'Joun Smith,2014-10-18,7,Florida Atlantic,,Western Kentucky,W,0,,,1,djoun-smith-1
Darnell Smith,2014-10-18,7,Ball State,@,Central Michigan,W,0,,,1,darnell-smith-3
Geno Smith,2014-10-18,7,Alabama,,Texas A&M,W,0,,,1,geno-smith-2
Terrance Smith,2014-10-18,7,Florida State,,Notre Dame,W,0,,,1,terrance-smith-2
Osvaldo Sombo,2014-10-18,7,Appalachian State,@,Troy,W,0,,,1,osvaldo-sombo-1
Damian Swann,2014-10-18,7,Georgia,N,Arkansas,W,0,,,2,damian-swann-1
Toronto Thonas,2014-10-18,7,Appalachian State,@,Troy,W,0,,,1,toronto-thonas-1
Damarius Travis,2014-10-18,7,Minnesota,,Purdue,W,0,,,1,damarius-travis-1
Randy Uzoma,2014-10-18,7,Nevada,@,Brigham Young,W,0,,,1,randy-uzoma-1
Diaheem Watkins,2014-10-18,7,Alabama-Birmingham,@,Middle Tennessee State,L,0,,,1,diaheem-watkins-1
Damon Webb,2014-10-18,6,Ohio State,,Rutgers,W,0,,,1,damon-webb-1
Patrick Worstell,2014-10-18,7,California,,UCLA,L,0,,,1,patrick-worstell-1
Eddie Yarbrough,2014-10-18,7,Wyoming,,San Jose State,L,0,,,1,eddie-yarbrough-1
Ronald Zamort,2014-10-18,7,Western Michigan,@,Bowling Green State,W,1,,,1,ronald-zamort-1
Deon Bush,2014-10-23,8,Miami (FL),@,Virginia Tech,W,1,,,1,deon-bush-1
Tracy Howard,2014-10-23,8,Miami (FL),@,Virginia Tech,W,0,,,1,tracy-howard-1
Denzel Perryman,2014-10-23,8,Miami (FL),@,Virginia Tech,W,0,,,1,denzel-perryman-1
Graham Stewart,2014-10-23,7,Connecticut,@,East Carolina,L,0,,,1,graham-stewart-1
Todd Barr,2014-10-24,8,California,N,Oregon,L,0,,,1,todd-barr-1
Tyler Gray,2014-10-24,8,Boise State,,Brigham Young,W,0,,,1,tyler-gray-1
Nigel Harris,2014-10-24,8,South Florida,@,Cincinnati,L,0,,,1,nigel-harris-1
Terrell Hartsfield,2014-10-24,7,Cincinnati,,South Florida,W,0,,,1,terrell-hartsfield-1
Troy Hill,2014-10-24,8,Oregon,N,California,W,0,,,1,troy-hill-2
Torrodney Prevot,2014-10-24,8,Oregon,N,California,W,0,,,1,torrodney-prevot-1
Kendall Sawyer,2014-10-24,8,South Florida,@,Cincinnati,L,0,,,1,kendall-sawyer-1
Eric Wilson,2014-10-24,7,Cincinnati,,South Florida,W,0,,,1,eric-wilson-5
Stephone Anthony,2014-10-25,8,Clemson,,Syracuse,W,0,,,1,stephone-anthony-1
Eli Apple,2014-10-25,7,Ohio State,@,Penn State,W,0,,,1,eli-apple-1
Jomez Applewhite,2014-10-25,8,Southern Mississippi,,Louisiana Tech,L,0,,,1,jomez-applewhite-1
Tavaris Barnes,2014-10-25,8,Clemson,,Syracuse,W,0,,,1,tavaris-barnes-1
Kentrell Brice,2014-10-25,8,Louisiana Tech,@,Southern Mississippi,W,0,,,1,kentrell-brice-1
Valentino Coleman,2014-10-25,7,Kansas State,,Texas,W,0,,,1,valentino-coleman-1
Dyshawn Davis,2014-10-25,8,Syracuse,@,Clemson,L,1,,,1,dyshawn-davis-1
Paul Davis,2014-10-25,8,Georgia Tech,@,Pittsburgh,W,0,,,2,paul-davis-4
Toran Davis,2014-10-25,9,Ohio,@,Western Michigan,L,0,,,1,toran-davis-1
Gerald Dixon Jr.,2014-10-25,8,South Carolina,@,Auburn,L,0,,,1,gerald-dixon-jr-1
Laquintus Dowell,2014-10-25,7,Texas-El Paso,@,Texas-San Antonio,W,0,,,1,laquintus-dowell-1
Bruce Dukes,2014-10-25,8,Georgia State,,Georgia Southern,L,0,,,1,bruce-dukes-2
Sharif Finch,2014-10-25,7,Temple,@,Central Florida,L,1,,,1,sharif-finch-1
Jaylon Finner,2014-10-25,7,Rice,,North Texas,W,0,,,1,jaylon-finner-1
Charles Garrett,2014-10-25,8,Nevada,@,Hawaii,W,1,,,1,charles-garrett-1
Nick Gathrite,2014-10-25,7,Texas-El Paso,@,Texas-San Antonio,W,0,,,2,nick-gathrite-1
Jacoby Glenn,2014-10-25,7,Central Florida,,Temple,W,0,,,1,jacoby-glenn-1
Jamal Golden,2014-10-25,8,Georgia Tech,@,Pittsburgh,W,0,,,1,jamal-golden-1
Martez Hester,2014-10-25,8,Ball State,,Akron,W,0,,,1,martez-hester-1
Jermaine Holmes,2014-10-25,8,Marshall,,Florida Atlantic,W,0,,,1,jermaine-holmes-2
Alan Howze,2014-10-25,8,Southern Mississippi,,Louisiana Tech,L,0,,,1,alan-howze-1
Adoree Jackson,2014-10-25,8,Southern California,@,Utah,L,1,,,1,adoree-jackson-1
Troy Jeter,2014-10-25,8,Southern Mississippi,,Louisiana Tech,L,0,,,1,troy-jeter-1
Cory Johnson,2014-10-25,8,Kentucky,,Mississippi State,L,0,,,1,cory-johnson-2
Delando Johnson,2014-10-25,8,Toledo,,Massachusetts,W,0,,,1,delando-johnson-1
Isaiah Johnson,2014-10-25,8,Georgia Tech,@,Pittsburgh,W,1,,,1,isaiah-johnson-1
Jeremiah Johnson,2014-10-25,8,Maryland,@,Wisconsin,L,0,,,1,jeremiah-johnson-2
Najee Johnson,2014-10-25,8,Nevada-Las Vegas,@,Utah State,L,0,,,1,najee-johnson-1
Kent Kern,2014-10-25,9,Miami (OH),,Kent State,W,0,,,1,kent-kern-1
Terrell Lathan,2014-10-25,7,Texas Christian,,Texas Tech,W,0,,,1,terrell-lathan-1
William Lee,2014-10-25,8,Northern Illinois,@,Eastern Michigan,W,0,,,1,william-lee-3
Melvin Lewis,2014-10-25,8,Kentucky,,Mississippi State,L,0,,,1,melvin-lewis-1
Frankie Luvu,2014-10-25,8,Washington State,,Arizona,L,0,,,1,frankie-luvu-1
Ronald Martin,2014-10-25,9,Louisiana State,,Mississippi,W,0,,,1,ronald-martin-1
Praise Martin-Oguike,2014-10-25,7,Temple,@,Central Florida,L,0,,,1,praise-martin-oguike-1
Derek McCartney,2014-10-25,8,Colorado,,UCLA,L,0,,,1,derek-mccartney-1
Benardrick McKinney,2014-10-25,7,Mississippi State,@,Kentucky,W,1,,,1,benardrick-mckinney-1
Ladarrell McNeil,2014-10-25,8,Tennessee,,Alabama,L,0,,,1,ladarrell-mcneil-1
Laiu Moeakiola,2014-10-25,7,Arizona State,@,Washington,W,0,,,1,laiu-moeakiola-1
Ryan Murphy,2014-10-25,7,Oregon State,@,Stanford,L,0,,,1,ryan-murphy-2
Jalen Myrick,2014-10-25,8,Minnesota,@,Illinois,L,0,,,1,jalen-myrick-1
T.J. Neal,2014-10-25,8,Illinois,,Minnesota,W,0,,,1,tj-neal-1
Emmanuel Ogbah,2014-10-25,8,Oklahoma State,,West Virginia,L,0,,,1,emmanuel-ogbah-1
Josh Okonye,2014-10-25,8,Wake Forest,,Boston College,L,0,,,1,josh-okonye-1
Cody Prewitt,2014-10-25,8,Mississippi,@,Louisiana State,L,1,,,1,cody-prewitt-1
Reggie Ragland,2014-10-25,8,Alabama,@,Tennessee,W,0,,,1,reggie-ragland-1
Adam Redden,2014-10-25,8,Buffalo,,Central Michigan,L,1,,,1,adam-redden-1
Darryl Render,2014-10-25,8,Pittsburgh,,Georgia Tech,L,0,,,1,darryl-render-1
Joe Schobert,2014-10-25,7,Wisconsin,,Maryland,W,0,,,1,joe-schobert-1
Robert Seals,2014-10-25,7,Southern Methodist,,Memphis,L,0,,,1,robert-seals-1
D.T. Shackelford,2014-10-25,8,Mississippi,@,Louisiana State,L,0,,,1,dt-shackelford-1
D.J. Simon,2014-10-25,8,Old Dominion,@,Western Kentucky,L,0,,,1,dj-simon-1
Jordan Sparkman,2014-10-25,8,Nevada-Las Vegas,@,Utah State,L,0,,,1,jordan-sparkman-1
Richie Staton,2014-10-25,8,Old Dominion,@,Western Kentucky,L,0,,,1,richie-staton-1
Jake Stockman,2014-10-25,8,Buffalo,,Central Michigan,L,0,,,1,jake-stockman-1
Cameron Sutton,2014-10-25,8,Tennessee,,Alabama,L,0,,,1,cameron-sutton-1
Tre Tarpley,2014-10-25,8,Vanderbilt,@,Missouri,L,0,,,1,tre-tarpley-1
J.R. Tavai,2014-10-25,8,Southern California,@,Utah,L,0,,,1,jr-tavai-1
Earnest Thomas III,2014-10-25,8,Illinois,,Minnesota,W,0,,,1,earnest-thomas-iii-1
Cole Thomas,2014-10-25,7,Rice,,North Texas,W,0,,,1,cole-thomas-1
John Timu,2014-10-25,8,Washington,,Arizona State,L,0,,,1,john-timu-1
Nick Vigil,2014-10-25,8,Utah State,,Nevada-Las Vegas,W,0,,,1,nick-vigil-1
Leterrius Walton,2014-10-25,9,Central Michigan,@,Buffalo,W,0,,,1,leterrius-walton-1
Matthew Wells,2014-10-25,7,Mississippi State,@,Kentucky,W,0,,,2,matthew-wells-1
D.J. White,2014-10-25,8,Georgia Tech,@,Pittsburgh,W,0,,,1,dj-white-1
Antwione Williams,2014-10-25,8,Georgia Southern,@,Georgia State,W,0,,,1,antwione-williams-1
Leonard Williams,2014-10-25,8,Southern California,@,Utah,L,0,,,2,leonard-williams-1
Jarrod Wilson,2014-10-25,8,Michigan,@,Michigan State,L,0,,,1,jarrod-wilson-1
Scooby Wright,2014-10-25,7,Arizona,@,Washington State,W,0,,,3,scooby-wright-1
Matt Dobson,2014-10-30,9,Georgia Southern,,Troy,W,0,,,1,matt-dobson-1
Justice Ejike,2014-10-30,9,Georgia Southern,,Troy,W,0,,,1,justice-ejike-1
Daniel Warren,2014-10-30,9,Troy,@,Georgia Southern,L,1,,,1,daniel-warren-1
Jameis Winston,2014-10-30,8,Florida State,@,Louisville,W,0,,,1,jameis-winston-1
Ryan Coleman,2014-10-31,8,Memphis,,Tulsa,W,0,,,1,ryan-coleman-2
Michael Mudoh,2014-10-31,8,Tulsa,@,Memphis,L,0,,,1,michael-mudoh-1
Craig Suits,2014-10-31,8,Tulsa,@,Memphis,L,0,,,1,craig-suits-1
Brandon Alexander,2014-11-01,8,Central Florida,@,Connecticut,L,0,,,1,brandon-alexander-4
David Anaya,2014-11-01,8,New Mexico,@,Nevada-Las Vegas,W,0,,,1,david-anaya-1
Danny Anthrop,2014-11-01,9,Purdue,@,Nebraska,L,0,,,1,danny-anthrop-1
Chi Chi Ariguzo,2014-11-01,8,Northwestern,@,Iowa,L,0,,,1,chi-chi-ariguzo-1
Boye Aromire,2014-11-01,8,Temple,,East Carolina,W,1,,,1,boye-aromire-2
Deion Barnes,2014-11-01,8,Penn State,,Maryland,L,0,,,1,deion-barnes-1
Mikey Bart,2014-11-01,9,North Carolina,@,Miami (FL),L,0,,,1,mikey-bart-1
Samuel Benjamin,2014-11-01,8,Temple,,East Carolina,W,0,,,1,samuel-benjamin-1
Eric Boggs,2014-11-01,8,Appalachian State,,Georgia State,W,0,,,1,eric-boggs-1
Tra'Mayne Bondurant,2014-11-01,8,Arizona,@,UCLA,L,0,,,1,tramayne-bondurant-1
Dylan Bradley,2014-11-01,9,Southern Mississippi,@,Texas-El Paso,L,0,,,1,dylan-bradley-1
Cooper Brock,2014-11-01,8,Texas-El Paso,,Southern Mississippi,W,1,,,1,cooper-brock-1
Deon Bush,2014-11-01,9,Miami (FL),,North Carolina,W,0,,,1,deon-bush-1
Jermaine Carter Jr.,2014-11-01,9,Maryland,@,Penn State,W,0,,,1,jermaine-carter-jr-1
Terrell Chestnut,2014-11-01,9,West Virginia,,Texas Christian,L,1,35,1,1,terrell-chestnut-1
Olawale Dada,2014-11-01,8,Appalachian State,,Georgia State,W,0,,,1,olawale-dada-1
Erick Dargan,2014-11-01,9,Oregon,,Stanford,W,0,,,1,erick-dargan-1
Paul Davis,2014-11-01,9,Georgia Tech,,Virginia,W,0,,,1,paul-davis-4
Justin Decoud,2014-11-01,8,Air Force,@,Army,W,0,,,1,justin-decoud-1
Quandre Diggs,2014-11-01,9,Texas,@,Texas Tech,W,0,,,1,quandre-diggs-1
Bryson Echols,2014-11-01,9,Texas,@,Texas Tech,W,0,,,1,bryson-echols-1
Jerod Fernandez,2014-11-01,9,North Carolina State,@,Syracuse,W,0,,,1,jerod-fernandez-1
Josh Forrest,2014-11-01,9,Kentucky,@,Missouri,L,0,,,1,josh-forrest-1
Zaire Franklin,2014-11-01,9,Syracuse,,North Carolina State,L,0,,,1,zaire-franklin-1
Keshun Freeman,2014-11-01,9,Georgia Tech,,Virginia,W,0,,,1,keshun-freeman-1
Kris Frost,2014-11-01,8,Auburn,@,Mississippi,W,1,,,1,kris-frost-1
J.J. Gaines,2014-11-01,9,Texas Tech,,Texas,L,0,,,1,jj-gaines-1
Leighton Gasque,2014-11-01,9,Middle Tennessee State,,Brigham Young,L,0,,,1,leighton-gasque-1
Ryan Glasgow,2014-11-01,9,Michigan,,Indiana,W,1,,,1,ryan-glasgow-1
Chris Hackett,2014-11-01,8,Texas Christian,@,West Virginia,W,0,,,1,chris-hackett-1
Javon Hadley,2014-11-01,8,Connecticut,,Central Florida,W,0,,,1,javon-hadley-1
Charles Harris,2014-11-01,9,Missouri,,Kentucky,W,0,,,1,charles-harris-4
Maleki Harris,2014-11-01,8,South Alabama,@,Louisiana,L,1,,,1,maleki-harris-1
Great Ibe,2014-11-01,9,Eastern Michigan,,Central Michigan,L,0,,,1,great-ibe-2
Lorenzo Jackson,2014-11-01,8,Louisiana-Monroe,@,Texas A&M,L,0,,,1,lorenzo-jackson-1
Cory James,2014-11-01,9,Colorado State,@,San Jose State,W,0,,,1,cory-james-1
Dakorey Johnson,2014-11-01,8,Kansas State,,Oklahoma State,W,0,,,1,dakorey-johnson-2
Karl Joseph,2014-11-01,9,West Virginia,,Texas Christian,L,0,,,1,karl-joseph-1
Teu Kautai,2014-11-01,9,Brigham Young,@,Middle Tennessee State,W,0,,,1,teu-kautai-1
Derrick Kindred,2014-11-01,8,Texas Christian,@,West Virginia,W,1,,,1,derrick-kindred-1
Scott Lawyer,2014-11-01,9,Washington,@,Colorado,W,0,,,1,scott-lawyer-1
Qushaun Lee,2014-11-01,8,Arkansas State,@,Idaho,W,0,,,1,qushaun-lee-1
Cory Littleton,2014-11-01,9,Washington,@,Colorado,W,1,,,1,cory-littleton-1
Jake Love,2014-11-01,8,Kansas,@,Baylor,L,0,,,1,jake-love-1
John Lowdermilk,2014-11-01,8,Iowa,,Northwestern,W,0,,,1,john-lowdermilk-1
Praise Martin-Oguike,2014-11-01,8,Temple,,East Carolina,W,0,,,2,praise-martin-oguike-1
Juan Martinez,2014-11-01,9,Idaho,,Arkansas State,L,0,,,1,juan-martinez-1
Dasman McCullum,2014-11-01,9,Southern Mississippi,@,Texas-El Paso,L,0,,,1,dasman-mccullum-1
Adrian McDonald,2014-11-01,8,Houston,@,South Florida,W,0,,,1,adrian-mcdonald-1
James McFarland,2014-11-01,8,Texas Christian,@,West Virginia,W,0,,,1,james-mcfarland-1
Jonathan McNeal,2014-11-01,9,Nevada,,San Diego State,W,0,,,1,jonathan-mcneal-1
Steve Miller,2014-11-01,8,Ohio State,,Illinois,W,0,,,1,steve-miller-2
Derrick Moncrief,2014-11-01,8,Auburn,@,Mississippi,W,0,,,1,derrick-moncrief-1
Mason Monheim,2014-11-01,9,Illinois,@,Ohio State,L,0,,,1,mason-monheim-1
