"Player","Date","G","School","Loc","Opponent","WL","Tackle Solo","Tackle Assist","Tackle Tot","Tackle For Loss","Sack","unique_id"
"Xavier Preston","2017-10-07",5,"West Virginia","@","Texas Christian","L",5,0,5,0,0,"xavier-preston-1"
"Kaleb Prewett","2017-10-07",5,"Missouri","@","Kentucky","L",5,0,5,0,0,"kaleb-prewett-1"
"Billy Price","2017-10-07",6,"Ohio State",,"Maryland","W",1,0,1,0,0,"billy-price-1"
"Dwayne Price","2017-10-07",5,"Coastal Carolina",,"Georgia State","L",0,4,4,0,0,"dwayne-price-1"
"Jalen Price","2017-10-07",6,"East Carolina",,"Temple","L",0,1,1,0,0,"jalen-price-1"
"Kavious Price","2017-10-07",6,"Kent State","@","Northern Illinois","L",1,0,1,0,0,"kavious-price-1"
"Payton Prince","2017-10-07",6,"Tulsa","@","Tulane","L",0,1,1,0,0,"payton-prince-1"
"Baker Pritchard","2017-10-07",6,"Oregon State","@","Southern California","L",1,0,1,0,0,"baker-pritchard-1"
"Jeremiah Pritchard","2017-10-07",6,"Hawaii","@","Nevada","L",4,1,5,1,0,"jeremiah-pritchard-1"
"Jack Propst","2017-10-07",5,"Mississippi","@","Auburn","L",0,1,1,0,0,"jack-propst-1"
"Dru Prox","2017-10-07",5,"Kansas",,"Texas Tech","L",3,1,4,0,0,"dru-prox-1"
"Isaiah Pryor","2017-10-07",6,"Ohio State",,"Maryland","W",1,0,1,0,0,"isaiah-pryor-1"
"Larry Pryor","2017-10-07",6,"Texas A&M",,"Alabama","L",2,0,2,0,0,"larry-pryor-1"
"Jacob Pugh","2017-10-07",6,"Tulsa","@","Tulane","L",1,0,1,0,0,"jacob-pugh-2"
"Jacob Pugh","2017-10-07",4,"Florida State",,"Miami (FL)","L",2,0,2,0,0,"jacob-pugh-1"
"Jared Pulu","2017-10-07",6,"Washington",,"California","W",1,1,2,0,0,"jared-pulu-1"
"Raequan Purvis","2017-10-07",6,"East Carolina",,"Temple","L",0,1,1,0,0,"raequan-purvis-1"
"Jospeh Putu","2017-10-07",5,"Florida",,"Louisiana State","L",0,1,1,0,0,"jospeh-putu-1"
"Koby Quansah","2017-10-07",6,"Duke","@","Virginia","L",1,1,2,0,0,"koby-quansah-1"
"Shaquille Quarterman","2017-10-07",4,"Miami (FL)","@","Florida State","W",5,1,6,1,0,"shaquille-quarterman-1"
"Kyle Queiro","2017-10-07",5,"Northwestern",,"Penn State","L",2,3,5,1,0,"kyle-queiro-1"
"Jovonn Quillen","2017-10-07",6,"Virginia Tech","@","Boston College","W",0,1,1,0,0,"jovonn-quillen-1"
"Zach Quinn","2017-10-07",5,"Toledo",,"Eastern Michigan","W",2,0,2,0,0,"zach-quinn-1"
"Kyle Rachwal","2017-10-07",5,"Eastern Michigan","@","Toledo","L",1,2,3,0,0,"kyle-rachwal-1"
"Derrion Rakestraw","2017-10-07",6,"Colorado",,"Arizona","L",1,0,1,0,0,"derrion-rakestraw-1"
"Santos Ramirez","2017-10-07",5,"Arkansas","@","South Carolina","L",5,3,8,0,0,"santos-ramirez-1"
"Aaron Ramseur","2017-10-07",6,"East Carolina",,"Temple","L",6,5,11,0,0,"aaron-ramseur-1"
"Randy Ramsey","2017-10-07",5,"Arkansas","@","South Carolina","L",1,1,2,1,1,"randy-ramsey-1"
"Delvon Randall","2017-10-07",6,"Temple","@","East Carolina","W",4,1,5,0.5,0,"delvon-randall-1"
"Darryl Randolph","2017-10-07",6,"Middle Tennessee State",,"Florida International","W",1,0,1,0,0,"darryl-randolph-1"
"Kendall Randolph","2017-10-07",6,"Kentucky",,"Missouri","W",2,0,2,0,0,"kendall-randolph-1"
"Justin Rankin","2017-10-07",6,"Kent State","@","Northern Illinois","L",0,1,1,0,0,"justin-rankin-1"
"Taylor Rapp","2017-10-07",6,"Washington",,"California","W",3,0,3,1,0,"tyler-rapp-2"
"Labryan Ray","2017-10-07",6,"Alabama","@","Texas A&M","W",1,1,2,1,1,"labryan-ray-1"
"Christian Rector","2017-10-07",6,"Southern California",,"Oregon State","W",2,5,7,1,0.5,"christian-rector-1"
"Teo Redding","2017-10-07",6,"Bowling Green State","@","Miami (OH)","W",0,1,1,0,0,"teo-redding-1"
"Sheldrick Redwine","2017-10-07",4,"Miami (FL)","@","Florida State","W",0,1,1,0,0,"sheldrick-redwine-1"
"D.J Reed","2017-10-07",5,"Kansas State","@","Texas","L",2,1,3,0,0,"dj-reed-2"
"J.R. Reed","2017-10-07",6,"Georgia","@","Vanderbilt","W",3,1,4,0,0,"jr-reed-3"
"Malik Reed","2017-10-07",6,"Nevada",,"Hawaii","W",3,1,4,2,2,"malik-reed-1"
"Mason Reed","2017-10-07",5,"Texas Tech","@","Kansas","W",1,0,1,0,0,"mason-reed-1"
"David Reese","2017-10-07",5,"Florida",,"Louisiana State","L",5,7,12,1.5,1,"david-reese-3"
"Max Regan","2017-10-07",6,"Army","@","Rice","W",4,1,5,0,0,"max-regan-1"
"Chris Register","2017-10-07",6,"Clemson",,"Wake Forest","W",0,2,2,0,0,"chris-register-1"
"Hunter Register","2017-10-07",5,"Minnesota","@","Purdue","L",1,0,1,0,0,"hunter-register-1"
"Justin Reid","2017-10-07",6,"Stanford","@","Utah","W",5,2,7,1,0,"justin-reid-1"
"Kris Reid","2017-10-07",5,"Southern Mississippi","@","Texas-San Antonio","W",1,0,1,0,0,"kris-reid-1"
"Tony Reid","2017-10-07",6,"Miami (OH)",,"Bowling Green State","L",7,3,10,0,0,"tony-reid-1"
"Brian Reinke","2017-10-07",6,"Akron",,"Ball State","W",1,4,5,0,0,"brian-reinke-1"
"Tyshun Render","2017-10-07",6,"Middle Tennessee State",,"Florida International","W",1,2,3,0,0,"tyshun-render-1"
"Debione Renfro","2017-10-07",6,"Texas A&M",,"Alabama","L",1,1,2,1,0,"debione-renfro-1"
"Robert Revels III","2017-10-07",6,"Tulsa","@","Tulane","L",1,3,4,0,0,"robert-revels-iii-1"
"Elias Reynolds","2017-10-07",6,"Pittsburgh","@","Syracuse","L",3,1,4,0.5,0.5,"elias-reynolds-1"
"Mike Reynolds","2017-10-07",6,"Army","@","Rice","W",1,0,1,0,0,"mike-reynolds-3"
"Mook Reynolds","2017-10-07",6,"Virginia Tech","@","Boston College","W",4,5,9,0,0,"mook-reynolds-1"
"Anthony Rhone","2017-10-07",6,"Southern Methodist","@","Houston","L",3,3,6,0.5,0,"anthony-rhone-2"
"Giovanni Ricci","2017-10-07",6,"Western Michigan","@","Buffalo","W",1,0,1,0,0,"giovanni-ricci-1"
"Monty Rice","2017-10-07",6,"Georgia","@","Vanderbilt","W",2,0,2,0,0,"monty-rice-2"
"Kevin Richardson","2017-10-07",5,"Arkansas","@","South Carolina","L",1,2,3,0,0,"kevin-richardson-2"
"Steven Richardson","2017-10-07",5,"Minnesota","@","Purdue","L",2,0,2,0,0,"steven-richardson-1"
"Malik Ricks","2017-10-07",4,"Georgia State","@","Coastal Carolina","W",1,2,3,0,0,"malik-ricks-1"
"Draper Riley","2017-10-07",5,"Southern Mississippi","@","Texas-San Antonio","W",1,0,1,0,0,"draper-riley-1"
"Marcus Ripley","2017-10-07",6,"Texas State",,"Louisiana-Monroe","L",1,0,1,0,0,"marcus-ripley-1"
"Malcolm Roach","2017-10-07",5,"Texas",,"Kansas State","W",2,4,6,1,1,"malcolm-roach-1"
"Cam Roane","2017-10-07",6,"San Diego State","@","Nevada-Las Vegas","W",0,1,1,0,0,"cam-roane-1"
"Kevin Robbins","2017-10-07",6,"Ohio",,"Central Michigan","L",1,3,4,0,0,"kevin-robbins-2"
"Aaron Roberson","2017-10-07",6,"Louisiana Tech","@","Alabama-Birmingham","L",1,0,1,0,0,"aaron-roberson-3"
"Houston Robert","2017-10-07",6,"Rice",,"Army","L",1,0,1,0,0,"houston-robert-1"
"Owen Roberts","2017-10-07",7,"San Jose State",,"Fresno State","L",4,1,5,0,0,"owen-roberts-1"
"Stephen Roberts","2017-10-07",6,"Auburn",,"Mississippi","W",2,1,3,0,0,"stephen-roberts-2"
"Tim Roberts","2017-10-07",6,"Buffalo",,"Western Michigan","L",5,3,8,0,0,"tim-roberts-2"
"Amik Robertson","2017-10-07",6,"Louisiana Tech","@","Alabama-Birmingham","L",8,0,8,0,0,"amik-robertson-1"
"Reginald Robinson III","2017-10-07",6,"Tulsa","@","Tulane","L",2,0,2,0,0,"reginald-robinson-iii-1"
"Alton Robinson","2017-10-07",6,"Syracuse",,"Pittsburgh","W",2,3,5,1,1,"alton-robinson-1"
"Austrian Robinson","2017-10-07",5,"Mississippi","@","Auburn","L",1,2,3,0,0,"austrian-robinson-1"
"Curtis Robinson","2017-10-07",6,"Stanford","@","Utah","W",1,2,3,0.5,0,"curtis-robinson-1"
"Davondre Robinson","2017-10-07",6,"East Carolina",,"Temple","L",3,3,6,0,0,"davondre-robinson-1"
"Davonte Robinson","2017-10-07",6,"Kentucky",,"Missouri","W",1,0,1,0,0,"davonte-robinson-1"
"Delano Robinson","2017-10-07",6,"Southern Methodist","@","Houston","L",1,0,1,0,0,"delano-robinson-1"
"Galen Robinson","2017-10-07",5,"Purdue",,"Minnesota","W",1,3,4,0,0,"galen-robinson-1"
"Jacob Robinson","2017-10-07",5,"Indiana",,"Charleston Southern","W",1,0,1,1,1,"jacob-robinson-1"
"Jordan Robinson","2017-10-07",6,"Kent State","@","Northern Illinois","L",0,3,3,0.5,0,"jordan-robinson-1"
"Kahlil Robinson","2017-10-07",5,"Toledo",,"Eastern Michigan","W",1,2,3,0,0,"kahlil-robinson-1"
"Kenny Robinson","2017-10-07",5,"West Virginia","@","Texas Christian","L",1,0,1,0,0,"kenny-robinson-4"
"Malik Robinson","2017-10-07",6,"North Carolina",,"Notre Dame","L",0,2,2,0,0,"malik-robinson-1"
"Shemarr Robinson","2017-10-07",6,"Tulsa","@","Tulane","L",1,0,1,0,0,"shemarr-robinson-1"
"Tyree Robinson","2017-10-07",6,"Oregon",,"Washington State","L",3,0,3,0,0,"tyree-robinson-2"
"Quincy Roche","2017-10-07",6,"Temple","@","East Carolina","W",3,0,3,1,1,"quincy-roche-1"
"Julian Rochester","2017-10-07",6,"Georgia","@","Vanderbilt","W",0,1,1,0,0,"julian-rochester-1"
"Kordell Rodgers","2017-10-07",6,"Texas State",,"Louisiana-Monroe","L",2,0,2,0,0,"kordell-rodgers-1"
"Zeek Rodney","2017-10-07",6,"Wake Forest","@","Clemson","L",2,0,2,0,0,"zeek-rodney-1"
"Jacob Rogers","2017-10-07",6,"Auburn",,"Mississippi","W",0,1,1,0,0,"jacob-rogers-4"
"Justin Rogers","2017-10-07",6,"Texas-El Paso",,"Western Kentucky","L",1,1,2,0,0,"justin-rogers-2"
"Justus Rogers","2017-10-07",6,"Washington State","@","Oregon","W",1,2,3,0,0,"justus-rogers-1"
"Ed Rolle","2017-10-07",6,"UNC Charlotte",,"Marshall","L",0,4,4,0,0,"ed-rolle-1"
"Ezekiel Rose","2017-10-07",5,"West Virginia","@","Texas Christian","L",1,0,1,0,0,"ezekiel-rose-1"
"Ocie Rose","2017-10-07",6,"Florida Atlantic","@","Old Dominion","W",0,1,1,1,0,"ocie-rose-1"
"Dila Rosemond","2017-10-07",6,"Texas State",,"Louisiana-Monroe","L",6,4,10,0,0,"dila-rosemond-1"
"Willie Ross Jr.","2017-10-07",5,"Toledo",,"Eastern Michigan","W",0,1,1,0,0,"willie-ross-jr-1"
"Dominique Ross","2017-10-07",6,"North Carolina",,"Notre Dame","L",1,1,2,0,0,"dominique-ross-1"
"Grant Ross","2017-10-07",5,"Air Force","@","Navy","L",3,9,12,0,0,"grant-ross-1"
"Juwan Ross","2017-10-07",5,"Old Dominion",,"Florida Atlantic","L",3,2,5,0,0,"juwan-ross-1"
"Tavon Ross","2017-10-07",5,"Missouri","@","Kentucky","L",1,0,1,0,0,"tavon-ross-1"
"Ykili Ross","2017-10-07",6,"Southern California",,"Oregon State","W",3,0,3,0,0,"ykili-ross-1"
"Bobby Roundtree","2017-10-07",5,"Illinois","@","Iowa","L",2,0,2,0,0,"bobby-roundtree-1"
"Shane Roy","2017-10-07",6,"Pittsburgh","@","Syracuse","L",2,0,2,0,0,"shane-roy-1"
"Jonathan Rucker","2017-10-07",6,"Louisiana State","@","Florida","W",1,0,1,0,0,"jonathan-rucker-1"
"Malik Rucker","2017-10-07",6,"Western Michigan","@","Buffalo","W",1,2,3,0,0,"malik-rucker-1"
"David Rueth","2017-10-07",6,"Ball State","@","Akron","L",1,2,3,0.5,0,"david-rueth-1"
"Nick Ruffin","2017-10-07",6,"Auburn",,"Mississippi","W",5,2,7,0,0,"nick-ruffin-1"
"Asauni Rufus","2017-10-07",6,"Nevada",,"Hawaii","W",4,3,7,0.5,0,"asauni-rufus-1"
"Blake Rugraff","2017-10-07",6,"Oregon",,"Washington State","L",0,1,1,0,0,"blake-rugraff-1"
"Anthony Rush","2017-10-07",5,"Alabama-Birmingham",,"Louisiana Tech","W",2,0,2,0,0,"anthony-rush-1"
"Korey Rush","2017-10-07",6,"Nevada",,"Hawaii","W",0,2,2,0,0,"korey-rush-1"
"Fred Russ","2017-10-07",5,"Florida International","@","Middle Tennessee State","L",2,1,3,0,0,"fred-russ-1"
"Chapelle Russell","2017-10-07",6,"Temple","@","East Carolina","W",3,1,4,0,0,"chapelle-russell-1"
"Dontavius Russell","2017-10-07",6,"Auburn",,"Mississippi","W",0,1,1,0,0,"dontavius-russell-1"
"De'Monte Ruth","2017-10-07",5,"Iowa State","@","Oklahoma","W",3,1,4,0,0,"demonte-ruth-1"
"Brandon Rutt","2017-10-07",5,"Arizona","@","Colorado","W",2,4,6,1,1,"brandon-rutt-1"
"Jarid Ryan","2017-10-07",5,"Navy",,"Air Force","W",1,3,4,0,0,"jarid-ryan-1"
"Olive Sagapolu","2017-10-07",5,"Wisconsin","@","Nebraska","W",0,1,1,0,0,"olive-sagapolu-1"
"K.J. Sails","2017-10-07",6,"North Carolina",,"Notre Dame","L",1,1,2,0,0,"kj-sails-1"
"Newton Salisbury","2017-10-07",5,"Florida International","@","Middle Tennessee State","L",1,0,1,0,0,"newton-salisbury-1"
"Justin Sampson","2017-10-07",6,"Akron",,"Ball State","W",0,2,2,0.5,0.5,"justin-sampson-1"
"Stanford Samuels III","2017-10-07",4,"Florida State",,"Miami (FL)","L",0,1,1,0,0,"stanford-samuels-iii-1"
"Kayton Samuels","2017-10-07",6,"Syracuse",,"Pittsburgh","W",1,0,1,0,0,"kayton-samuels-1"
"Brian Sanders","2017-10-07",6,"Bowling Green State","@","Miami (OH)","W",1,0,1,0,0,"brian-sanders-1"
"D.J. Sanders","2017-10-07",6,"Middle Tennessee State",,"Florida International","W",4,2,6,0,0,"dj-sanders-1"
"Dominick Sanders","2017-10-07",6,"Georgia","@","Vanderbilt","W",1,1,2,1,0,"dominick-sanders-1"
"Ja'Mel Sanders","2017-10-07",5,"Air Force","@","Navy","L",2,5,7,0,0,"jamel-sanders-1"
"Joe Sanders","2017-10-07",5,"Northern Illinois",,"Kent State","W",0,2,2,0,0,"joe-sanders-2"
"Jeremy Sangster","2017-10-07",5,"Southern Mississippi","@","Texas-San Antonio","W",3,1,4,0,0,"jeremy-sangster-1"
"Keala Santiago","2017-10-07",6,"Hawaii","@","Nevada","L",0,1,1,0,0,"keala-santiago-1"
"Darnell Savage Jr.","2017-10-07",5,"Maryland","@","Ohio State","L",3,0,3,0,0,"darnell-savage-jr-1"
"Dante Sawyer","2017-10-07",6,"South Carolina",,"Arkansas","W",2,0,2,2,1,"dante-sawyer-1"
"Alonzo Saxton II","2017-10-07",6,"Duke","@","Virginia","L",4,3,7,0.5,0,"alonzo-saxton-ii-1"
"Tyler Sayles","2017-10-07",5,"Navy",,"Air Force","W",3,3,6,0.5,0,"tyler-sayles-1"
"Evan Sayner","2017-10-07",5,"Western Kentucky","@","Texas-El Paso","W",1,2,3,1,0,"evan-sayner-1"
"Tegray Scales","2017-10-07",5,"Indiana",,"Charleston Southern","W",4,1,5,1,0,"tegray-scales-1"
"Ryan Schadler","2017-10-07",5,"Kansas",,"Texas Tech","L",1,0,1,0,0,"ryan-schadler-1"
"Graysen Schantz","2017-10-07",6,"Rice",,"Army","L",3,3,6,0,0,"graysen-schantz-1"
"Jake Schlager","2017-10-07",6,"Colorado State","@","Utah State","W",3,2,5,0,0,"jake-schlager-1"
"Colin Schooler","2017-10-07",5,"Arizona","@","Colorado","W",4,2,6,1,1,"colin-schooler-1"
"Nick Schrage","2017-10-07",6,"Army","@","Rice","W",2,0,2,0,0,"nick-schrage-1"
"Paxton Schrimsher","2017-10-07",5,"Southern Mississippi","@","Texas-San Antonio","W",5,0,5,2,1,"paxton-schrimsher-1"
"Fred Schroeder","2017-10-07",6,"Ball State","@","Akron","L",1,2,3,1.5,0,"fred-schroeder-1"
"Gasetoto Schuster","2017-10-07",6,"Utah State",,"Colorado State","L",1,1,2,1,0,"gasetoto-schuster-1"
"Alex Schwab","2017-10-07",5,"Northern Illinois",,"Kent State","W",1,6,7,0.5,0,"alex-schwab-1"
"Ty Schwab","2017-10-07",6,"Boston College",,"Virginia Tech","L",4,4,8,1,1,"ty-schwab-1"
"Chauncey Scissum","2017-10-07",5,"Nevada-Las Vegas",,"San Diego State","L",3,2,5,0,0,"chauncey-scissum-1"
"Collin Scott","2017-10-07",6,"Louisiana Tech","@","Alabama-Birmingham","L",3,1,4,0,0,"collin-scott-1"
"Jamal Scott","2017-10-07",7,"San Jose State",,"Fresno State","L",6,2,8,0,0,"jamal-scott-1"
"Jordon Scott","2017-10-07",6,"Oregon",,"Washington State","L",2,0,2,1,1,"jordon-scott-1"
"Josiah Scott","2017-10-07",5,"Michigan State","@","Michigan","W",2,1,3,0,0,"josiah-scott-1"
"Nick Scott","2017-10-07",6,"Penn State","@","Northwestern","W",2,0,2,0,0,"nick-scott-1"
"Wesley Scott","2017-10-07",6,"Buffalo",,"Western Michigan","L",0,2,2,0,0,"wesley-scott-1"
"Hausia Sekona","2017-10-07",6,"Nevada",,"Hawaii","W",0,1,1,0,0,"hausia-sekona-1"
"Nick Seme","2017-10-07",6,"Ohio State",,"Maryland","W",0,2,2,0,0,"nick-seme-1"
"Tim Settle","2017-10-07",6,"Virginia Tech","@","Boston College","W",3,2,5,2,0,"tim-settle-1"
"Gabe Sewell","2017-10-07",6,"Nevada",,"Hawaii","W",2,2,4,0,0,"gabe-sewell-1"
"Nephi Sewell","2017-10-07",6,"Nevada",,"Hawaii","W",4,2,6,0,0,"nephi-sewell-1"
"Mathew Sexton","2017-10-07",5,"Eastern Michigan","@","Toledo","L",2,0,2,0,0,"mathew-sexton-1"
"Wyatt Shallman","2017-10-07",6,"Ohio",,"Central Michigan","L",1,4,5,1.5,1,"wyatt-shallman-1"
"Michael Shaw","2017-10-07",4,"Georgia State","@","Coastal Carolina","W",1,3,4,0,0,"michael-shaw-2"
"Tre Shaw","2017-10-07",6,"North Carolina",,"Notre Dame","L",0,2,2,0,0,"tre-shaw-1"
"Conor Sheehy","2017-10-07",5,"Wisconsin","@","Nebraska","W",0,1,1,0,0,"conor-sheehy-1"
"Donovan Sheffield","2017-10-07",6,"Vanderbilt",,"Georgia","L",0,1,1,0,0,"donovan-sheffield-1"
"Anthony Shegog","2017-10-07",6,"Virginia Tech","@","Boston College","W",0,1,1,0,0,"anthony-shegog-1"
"Duke Shelley","2017-10-07",5,"Kansas State","@","Texas","L",7,0,7,0,0,"duke-shelley-1"
"Taris Shenall","2017-10-07",5,"Tulane",,"Tulsa","W",1,0,1,0,0,"taris-shenall-1"
"Antonio Shenault","2017-10-07",5,"Minnesota","@","Purdue","L",3,0,3,0,0,"antonio-shenault-1"
"Brett Shepherd","2017-10-07",5,"Maryland","@","Ohio State","L",1,0,1,0,0,"brett-shepherd-1"
"Trent Sherfield","2017-10-07",6,"Vanderbilt",,"Georgia","L",0,1,1,0,0,"trent-sherfield-1"
"Jermaine Sheriff","2017-10-07",5,"Florida International","@","Middle Tennessee State","L",2,0,2,0,0,"jermaine-sheriff-1"
"Jordan Sherit","2017-10-07",5,"Florida",,"Louisiana State","L",2,4,6,1,0,"jordan-sherit-1"
"Dillon Sherman","2017-10-07",6,"Washington State","@","Oregon","W",2,1,3,1,1,"dillon-sherman-1"
"Ayo Shogbonyo","2017-10-07",5,"Illinois","@","Iowa","L",1,0,1,0,0,"ayo-shogbonyo-1"
"Adam Shuler II","2017-10-07",5,"West Virginia","@","Texas Christian","L",5,0,5,0,0,"adam-shuler-ii-1"
"Trent Sieg","2017-10-07",6,"Colorado State","@","Utah State","W",0,1,1,0,0,"trent-sieg-2"
"Josh Sills","2017-10-07",5,"West Virginia","@","Texas Christian","L",1,0,1,0,0,"josh-sills-1"
"Fermin Silva","2017-10-07",5,"Florida International","@","Middle Tennessee State","L",1,2,3,0,0,"fermin-silva-1"
"Jordan Silva","2017-10-07",6,"Nevada",,"Hawaii","W",1,0,1,1,1,"jordan-silva-1"
"Antjuan Simmons","2017-10-07",5,"Michigan State","@","Michigan","W",1,1,2,0,0,"antjuan-simmons-1"
"Isaiah Simmons","2017-10-07",6,"Clemson",,"Wake Forest","W",2,1,3,0,0,"isaiah-simmons-1"
"Markell Simmons","2017-10-07",5,"Texas Christian",,"West Virginia","W",1,0,1,0,0,"markell-simmons-1"
"Shane Simmons","2017-10-07",6,"Penn State","@","Northwestern","W",2,2,4,1,0,"shane-simmons-1"
"Dedrick Simpson","2017-10-07",6,"Texas-El Paso",,"Western Kentucky","L",1,2,3,1,1,"dedrick-simpson-1"
"Erik Simpson","2017-10-07",6,"Kent State","@","Northern Illinois","L",2,1,3,0,0,"erik-simpson-1"
"Antonious Sims","2017-10-07",5,"Appalachian State",,"New Mexico State","W",4,3,7,2,1,"antonious-sims-1"
"Bryce Singleton","2017-10-07",5,"Florida International","@","Middle Tennessee State","L",1,0,1,0,0,"bryce-singleton-1"
"Damon Singleton","2017-10-07",6,"Ball State","@","Akron","L",0,5,5,0.5,0.5,"damon-singleton-1"
"Deion Singleton","2017-10-07",6,"Washington State","@","Oregon","W",1,0,1,0,0,"deion-singleton-1"
"Cortez Sisco Jr.","2017-10-07",5,"Louisiana-Monroe","@","Texas State","W",1,2,3,0,0,"cortez-sisco-jr-1"
"James Skalski","2017-10-07",6,"Clemson",,"Wake Forest","W",1,0,1,0,0,"james-skalski-1"
"Ben Skowronek","2017-10-07",5,"Northwestern",,"Penn State","L",1,0,1,0,0,"ben-skowronek-1"
"Tatum Slack","2017-10-07",6,"Buffalo",,"Western Michigan","L",0,4,4,0,0,"tatum-slack-1"
"Logan Slaughter","2017-10-07",6,"Central Michigan","@","Ohio","W",0,1,1,0,0,"logan-slaughter-1"
"Chris Slayton","2017-10-07",6,"Syracuse",,"Pittsburgh","W",1,0,1,0,0,"chris-slayton-1"
"Joey Slye","2017-10-07",6,"Virginia Tech","@","Boston College","W",0,1,1,0,0,"joey-slye-1"
"Niko Small","2017-10-07",5,"Texas Christian",,"West Virginia","W",2,3,5,0,0,"niko-small-1"
"Albert Smalls","2017-10-07",5,"Northern Illinois",,"Kent State","W",2,0,2,0,0,"albert-smalls-1"
"Trent Smart","2017-10-07",6,"Ohio",,"Central Michigan","L",0,4,4,0.5,0,"trent-smart-1"
"Brad Smith","2017-10-07",5,"Toledo",,"Eastern Michigan","W",0,1,1,0,0,"brad-smith-8"
"Brandon Smith","2017-10-07",6,"Penn State","@","Northwestern","W",1,4,5,0,0,"brandon-smith-8"
"Caleb Smith","2017-10-07",6,"Colorado State","@","Utah State","W",2,0,2,1,1,"caleb-smith-3"
"Calvin Smith","2017-10-07",5,"Coastal Carolina",,"Georgia State","L",0,1,1,0,0,"calvin-smith-4"
"Cameron Smith","2017-10-07",6,"Southern California",,"Oregon State","W",3,2,5,0.5,0.5,"cameron-smith-3"
"Chad Smith","2017-10-07",6,"Clemson",,"Wake Forest","W",1,0,1,0,0,"chad-smith-5"
"D.J. Smith","2017-10-07",6,"South Carolina",,"Arkansas","W",1,0,1,0,0,"dj-smith-1"
"Desmon Smith","2017-10-07",5,"Texas Tech","@","Kansas","W",5,1,6,0,0,"desmon-smith-1"
"Emmanuel Smith","2017-10-07",6,"Vanderbilt",,"Georgia","L",4,2,6,0.5,0,"emmanuel-smith-1"
"Jamar Smith","2017-10-07",6,"Texas-El Paso",,"Western Kentucky","L",2,2,4,1,0,"jamar-smith-3"
"Jeremy Smith","2017-10-07",6,"Tulsa","@","Tulane","L",7,2,9,0,0,"jeremy-smith-3"
"Jerome Smith","2017-10-07",4,"Georgia State","@","Coastal Carolina","W",1,1,2,1,0,"jerome-smith-2"
"Jonathan Smith","2017-10-07",6,"North Carolina",,"Notre Dame","L",2,3,5,1,0,"jonathan-smith-5"
"Josh Smith","2017-10-07",6,"Vanderbilt",,"Georgia","L",1,1,2,0,0,"josh-smith-17"
"Kobe Smith","2017-10-07",6,"South Carolina",,"Arkansas","W",0,1,1,0,0,"kobe-smith-1"
"Korel Smith","2017-10-07",6,"Florida Atlantic","@","Old Dominion","W",2,1,3,0,0,"korel-smith-1"
"Marquis Smith","2017-10-07",6,"Cincinnati",,"Central Florida","L",3,0,3,0,0,"marquis-smith-2"
"Rashad Smith","2017-10-07",6,"Florida Atlantic","@","Old Dominion","W",3,3,6,1,1,"rashad-smith-3"
"Ray Smith","2017-10-07",6,"Boston College",,"Virginia Tech","L",2,2,4,0,0,"ray-smith-6"
"Ron Smith","2017-10-07",6,"San Diego State","@","Nevada-Las Vegas","W",2,1,3,0,0,"ron-smith-4"
"Roquan Smith","2017-10-07",6,"Georgia","@","Vanderbilt","W",4,3,7,0.5,0,"roquan-smith-1"
"Shannon Smith","2017-10-07",6,"Bowling Green State","@","Miami (OH)","W",1,2,3,0,0,"shannon-smith-2"
"Shemar Smith","2017-10-07",6,"Oregon State","@","Southern California","L",1,1,2,0,0,"shemar-smith-1"
"Sutton Smith","2017-10-07",5,"Northern Illinois",,"Kent State","W",4,6,10,4,3,"sutton-smith-1"
"T.J. Smith","2017-10-07",5,"Arkansas","@","South Carolina","L",2,0,2,1,0,"tj-smith-5"
"Van Smith","2017-10-07",6,"Clemson",,"Wake Forest","W",0,2,2,0,0,"van-smith-2"
"Charles Snowden","2017-10-07",5,"Virginia",,"Duke","W",1,0,1,1,1,"charles-snowden-2"
"Brandon Snyder","2017-10-07",6,"Iowa",,"Illinois","W",2,1,3,0,0,"brandon-snyder-1"
"Hunter Snyder","2017-10-07",6,"Florida Atlantic","@","Old Dominion","W",0,2,2,0.5,0,"hunter-snyder-1"
"Andrew Soroh","2017-10-07",6,"Florida Atlantic","@","Old Dominion","W",2,2,4,0.5,0,"andrew-soroh-1"
"Adam Sparks","2017-10-07",5,"Missouri","@","Kentucky","L",2,4,6,0,0,"adam-sparks-1"
"Breeland Speaks","2017-10-07",5,"Mississippi","@","Auburn","L",2,3,5,1,0,"breeland-speaks-1"
"Ike Spearman","2017-10-07",5,"Eastern Michigan","@","Toledo","L",2,4,6,0,0,"ike-spearman-1"
"Marcel Spears Jr.","2017-10-07",5,"Iowa State","@","Oklahoma","W",4,4,8,0,0,"marcel-spears-jr-1"
"Drake Spears","2017-10-07",6,"Western Michigan","@","Buffalo","W",2,2,4,0,0,"drake-spears-1"
"Austin Spence","2017-10-07",6,"Clemson",,"Wake Forest","W",1,0,1,0,0,"austin-spence-1"
"Shermarke Spence","2017-10-07",5,"Florida International","@","Middle Tennessee State","L",3,2,5,0,0,"shermarke-spence-1"
"Trey Spencer","2017-10-07",6,"Louisiana Tech","@","Alabama-Birmingham","L",1,0,1,0,0,"trey-spencer-1"
"Robert Spillane","2017-10-07",6,"Western Michigan","@","Buffalo","W",4,4,8,0,0,"robert-spillane-1"
"Arrion Springs","2017-10-07",6,"Oregon",,"Washington State","L",2,0,2,1,0,"arrion-springs-1"
