Player,Date,G,School,Loc,Opponent,WL,Rec,Rec Yards,Rec Avg,Rec TD,unique_id
Brandon Carswell,2011-09-03,1,Southern California,,Minnesota,W,2,23,11.5,0,brandon-carswell-1
Mario Carter,2011-09-03,1,North Carolina State,,Liberty,W,2,8,4.0,1,mario-carter-1
Raymond Carter,2011-09-03,1,Colorado State,@,New Mexico,W,3,17,5.7,0,raymond-carter-2
Willie Carter,2011-09-03,1,Tulsa,@,Oklahoma,L,5,135,27.0,0,willie-carter-1
Richie Casey,2011-09-03,1,Louisiana Tech,@,Southern Mississippi,L,2,15,7.5,0,richie-casey-1
Kyle Cefalo,2011-09-03,1,Colorado,@,Hawaii,L,2,15,7.5,0,kyle-cefalo-1
Dareyon Chance,2011-09-03,1,Western Michigan,@,Michigan,L,1,7,7.0,0,dareyon-chance-1
Orson Charles,2011-09-03,1,Georgia,,Boise State,L,6,109,18.2,1,orson-charles-1
Greg Childs,2011-09-03,1,Arkansas,,Missouri State,W,2,29,14.5,0,greg-childs-1
Jawon Chisholm,2011-09-03,1,Akron,@,Ohio State,L,3,10,3.3,0,jawon-chisholm-1
Alex Chisum,2011-09-03,1,Cincinnati,,Austin Peay,W,1,25,25.0,0,alex-chisum-1
B.J. Chitty,2011-09-03,1,Troy,@,Clemson,L,2,49,24.5,0,bj-chitty-1
Gerald Christian,2011-09-03,1,Florida,,Florida Atlantic,W,1,9,9.0,0,gerald-christian-1
Brennan Clay,2011-09-03,1,Oklahoma,,Tulsa,W,4,41,10.3,0,brennan-clay-1
Robert Clay,2011-09-03,1,New Mexico State,,Ohio,L,1,0,0.0,0,robert-clay-1
Lee Clubb,2011-09-03,1,Colorado State,@,New Mexico,W,2,3,1.5,0,lee-clubb-1
Danny Coale,2011-09-03,1,Virginia Tech,,Appalachian State,W,2,25,12.5,0,danny-coale-1
Marcus Coker,2011-09-03,1,Iowa,,Tennessee Tech,W,2,19,9.5,0,marcus-coker-1
Genesis Cole,2011-09-03,1,Tulsa,@,Oklahoma,L,1,4,4.0,0,genesis-cole-1
John Cole,2011-09-03,1,Vanderbilt,,Elon,W,1,9,9.0,0,john-cole-1
Derrick Coleman,2011-09-03,1,UCLA,@,Houston,L,1,7,7.0,0,derrick-coleman-1
D.J. Coles,2011-09-03,1,Virginia Tech,,Appalachian State,W,4,29,7.3,0,dj-coles-1
Brandin Cooks,2011-09-03,1,Oregon State,,Sacramento State,L,3,26,8.7,0,brandin-cooks-1
Josh Cooper,2011-09-03,1,Oklahoma State,,Louisiana,W,1,15,15.0,1,josh-cooper-2
Ben Cotton,2011-09-03,1,Nebraska,,Chattanooga,W,1,27,27.0,0,ben-cotton-1
Jared Crank,2011-09-03,1,Purdue,,Middle Tennessee State,W,1,2,2.0,1,jared-crank-1
Lennon Creer,2011-09-03,1,Louisiana Tech,@,Southern Mississippi,L,1,7,7.0,0,lennon-creer-1
Juron Criner,2011-09-03,1,Arizona,,Northern Arizona,W,6,151,25.2,1,juron-criner-1
Gino Crump,2011-09-03,1,Arizona,,Northern Arizona,W,5,43,8.6,1,gino-crump-1
Andy Cruse,2011-09-03,1,Miami (OH),@,Missouri,L,4,40,10.0,0,andy-cruse-1
Willie Culpepper,2011-09-03,1,Miami (OH),@,Missouri,L,1,3,3.0,0,willie-culpepper-1
Benny Cunningham,2011-09-03,1,Middle Tennessee State,@,Purdue,L,4,40,10.0,0,benny-cunningham-1
Akeem Daniels,2011-09-03,1,Northern Illinois,,Army,W,3,36,12.0,1,akeem-daniels-1
Orleans Darkwa,2011-09-03,1,Tulane,,Southeastern Louisiana,W,1,24,24.0,0,orleans-darkwa-1
Geremy Davis,2011-09-03,1,Connecticut,,Fordham,W,2,33,16.5,0,geremy-davis-1
Keenan Davis,2011-09-03,1,Iowa,,Tennessee Tech,W,2,30,15.0,0,keenan-davis-1
Marcus Davis,2011-09-03,1,Virginia Tech,,Appalachian State,W,3,140,46.7,2,marcus-davis-1
Mike Davis,2011-09-03,1,Texas,,Rice,W,3,115,38.3,0,mike-davis-2
Andre Debose,2011-09-03,1,Florida,,Florida Atlantic,W,3,32,10.7,0,andre-debose-1
Max Dedmond,2011-09-03,1,Indiana,N,Ball State,L,1,9,9.0,0,max-dedmond-1
Ryan Deehan,2011-09-03,1,Colorado,@,Hawaii,L,3,29,9.7,0,ryan-deehan-1
John Delahunt,2011-09-03,1,Connecticut,,Fordham,W,1,7,7.0,0,john-delahunt-1
Jeff Demps,2011-09-03,1,Florida,,Florida Atlantic,W,3,21,7.0,0,jeff-demps-1
Dylan Denso,2011-09-03,1,San Diego State,,Cal Poly,W,4,66,16.5,2,dylan-denso-1
Greg Dent,2011-09-03,1,Florida State,,Louisiana-Monroe,W,1,50,50.0,1,greg-dent-1
Zach Derby,2011-09-03,1,Iowa,,Tennessee Tech,W,1,5,5.0,0,zach-derby-1
J.J. Di Luigi,2011-09-03,1,Brigham Young,@,Mississippi,W,5,32,6.4,0,jj-di-luigi-1
Drew Dileo,2011-09-03,1,Michigan,,Western Michigan,W,1,3,3.0,0,drew-dileo-1
Edward Dilihunt,2011-09-03,1,Fresno State,N,California,L,3,22,7.3,1,edward-dilihunt-1
Josh Doctson,2011-09-03,1,Wyoming,,Weber State,W,1,6,6.0,0,josh-doctson-1
Nexon Dorvilus,2011-09-03,1,Florida Atlantic,@,Florida,L,3,55,18.3,0,nexon-dorvilus-1
Cornelius Douglas,2011-09-03,1,Texas Tech,,Texas State,W,2,15,7.5,0,cornelius-douglas-1
Ja'Terian Douglas,2011-09-03,1,Tulsa,@,Oklahoma,L,1,10,10.0,0,jaterian-douglas-1
Mario Dovell,2011-09-03,1,Ohio,@,New Mexico State,W,2,63,31.5,0,mario-dovell-1
Tevin Drake,2011-09-03,1,Western Michigan,@,Michigan,L,1,12,12.0,0,tevin-drake-1
Curtis Dukes,2011-09-03,1,Penn State,,Indiana State,W,1,1,1.0,0,curtis-dukes-1
William Dukes,2011-09-03,1,Florida Atlantic,@,Florida,L,1,4,4.0,0,william-dukes-1
Quinton Dunbar,2011-09-03,1,Florida,,Florida Atlantic,W,2,24,12.0,0,quinton-dunbar-1
Riley Dunlop,2011-09-03,1,Ohio,@,New Mexico State,W,1,7,7.0,1,riley-dunlop-1
Randall Dunn,2011-09-03,1,Virginia Tech,,Appalachian State,W,1,7,7.0,1,randall-dunn-1
Drake Dunsmore,2011-09-03,1,Northwestern,@,Boston College,W,2,10,5.0,0,drake-dunsmore-1
Trayion Durham,2011-09-03,1,Kent State,@,Alabama,L,1,7,7.0,0,trayion-durham-1
Henry Eaddy,2011-09-03,1,Washington State,,Idaho State,W,1,10,10.0,0,henry-eaddy-1
Luke Eakes,2011-09-03,1,Northern Illinois,,Army,W,1,13,13.0,1,luke-eakes-1
Jeremy Ebert,2011-09-03,1,Northwestern,@,Boston College,W,4,54,13.5,0,jeremy-ebert-1
Antavian Edison,2011-09-03,1,Purdue,,Middle Tennessee State,W,1,35,35.0,1,antavian-edison-1
Jahwan Edwards,2011-09-03,1,Ball State,N,Indiana,W,1,11,11.0,0,jahwan-edwards-1
Jyruss Edwards,2011-09-03,1,Louisiana-Monroe,@,Florida State,L,2,7,3.5,0,jyruss-edwards-1
Mike Edwards,2011-09-03,1,Texas-El Paso,,Stony Brook,W,7,85,12.1,0,mike-edwards-4
Patrick Edwards,2011-09-03,1,Houston,,UCLA,W,2,21,10.5,0,patrick-edwards-1
Kyle Efaw,2011-09-03,1,Boise State,@,Georgia,W,6,53,8.8,1,kyle-efaw-1
Michael Egnew,2011-09-03,1,Missouri,,Miami (OH),W,2,12,6.0,0,michael-egnew-1
Tyler Eifert,2011-09-03,1,Notre Dame,,South Florida,L,6,93,15.5,0,tyler-eifert-1
Andre Ellington,2011-09-03,1,Clemson,,Troy,W,3,7,2.3,0,andre-ellington-1
Gavin Ellis,2011-09-03,1,Troy,@,Clemson,L,1,8,8.0,0,gavin-ellis-1
Rhett Ellison,2011-09-03,1,Southern California,,Minnesota,W,3,22,7.3,0,rhett-ellison-1
Taylor Embree,2011-09-03,1,UCLA,@,Houston,L,5,60,12.0,0,taylor-embree-1
Quincy Enunwa,2011-09-03,1,Nebraska,,Chattanooga,W,4,58,14.5,0,quincy-enunwa-1
Tim Erjavec,2011-09-03,1,Kent State,@,Alabama,L,3,21,7.0,0,tim-erjavec-1
Zach Ertz,2011-09-03,1,Stanford,,San Jose State,W,2,25,12.5,1,zach-ertz-1
Gavin Escobar,2011-09-03,1,San Diego State,,Cal Poly,W,4,36,9.0,1,gavin-escobar-1
Rashad Evans,2011-09-03,1,Fresno State,N,California,L,5,15,3.0,0,rashad-evans-1
Shaquelle Evans,2011-09-03,1,UCLA,@,Houston,L,1,19,19.0,0,shaquelle-evans-1
Zane Fakes,2011-09-03,1,Ball State,N,Indiana,W,1,3,3.0,0,zane-fakes-1
J.D. Falslev,2011-09-03,1,Brigham Young,@,Mississippi,W,2,21,10.5,0,jd-falslev-1
Joseph Fauria,2011-09-03,1,UCLA,@,Houston,L,6,110,18.3,1,joseph-fauria-1
Josh Ferguson,2011-09-03,1,Illinois,,Arkansas State,W,1,4,4.0,0,josh-ferguson-3
Chris Fields,2011-09-03,1,Ohio State,,Akron,W,2,14,7.0,0,chris-fields-1
Demetrius Fields,2011-09-03,1,Northwestern,@,Boston College,W,2,27,13.5,0,demetrius-fields-1
Lyle Fitte,2011-09-03,1,Louisiana Tech,@,Southern Mississippi,L,1,4,4.0,0,lyle-fitte-1
Coby Fleener,2011-09-03,1,Stanford,,San Jose State,W,3,53,17.7,1,coby-fleener-1
Michael Floyd,2011-09-03,1,Notre Dame,,South Florida,L,12,154,12.8,2,michael-floyd-1
Willie Floyd,2011-09-03,1,Florida Atlantic,@,Florida,L,1,8,8.0,0,willie-floyd-1
Brandon Ford,2011-09-03,1,Clemson,,Troy,W,1,7,7.0,0,brandon-ford-1
Michael Ford,2011-09-03,1,Louisiana State,N,Oregon,W,1,4,4.0,0,michael-ford-2
Damian Fortner,2011-09-03,1,Florida Atlantic,@,Florida,L,2,7,3.5,0,damian-fortner-1
Donte Foster,2011-09-03,1,Ohio,@,New Mexico State,W,3,26,8.7,1,donte-foster-1
Reid Fragel,2011-09-03,1,Ohio State,,Akron,W,1,14,14.0,0,reid-fragel-1
Dwayne Frampton,2011-09-03,1,Arkansas State,@,Illinois,L,5,99,19.8,0,dwayne-frampton-1
Johnathan Franklin,2011-09-03,1,UCLA,@,Houston,L,2,17,8.5,0,johnathan-franklin-1
Trey Franks,2011-09-03,1,Oklahoma,,Tulsa,W,7,74,10.6,0,trey-franks-1
David Frazier,2011-09-03,1,Miami (OH),@,Missouri,L,6,55,9.2,0,david-frazier-2
Vernon Frazier,2011-09-03,1,Texas-El Paso,,Stony Brook,W,2,30,15.0,0,vernon-frazier-1
Devonta Freeman,2011-09-03,1,Florida State,,Louisiana-Monroe,W,1,8,8.0,0,devonta-freeman-1
Channing Fugate,2011-09-03,1,Tennessee,,Montana,W,3,17,5.7,0,channing-fugate-1
Tyler Futrell,2011-09-03,1,Ohio,@,New Mexico State,W,1,5,5.0,0,tyler-futrell-1
Tyler Gaffney,2011-09-03,1,Stanford,,San Jose State,W,2,12,6.0,0,tyler-gaffney-1
Jeremy Gallon,2011-09-03,1,Michigan,,Western Michigan,W,2,14,7.0,0,jeremy-gallon-1
Rickey Galvin,2011-09-03,1,Washington State,,Idaho State,W,2,19,9.5,0,rickey-galvin-1
Keyarris Garrett,2011-09-03,1,Tulsa,@,Oklahoma,L,1,4,4.0,0,keyarris-garrett-1
Taylor Gentry,2011-09-03,1,North Carolina State,,Liberty,W,4,32,8.0,0,taylor-gentry-1
Brandon Gibson,2011-09-03,1,Alabama,,Kent State,W,1,18,18.0,0,brandon-gibson-2
Torieal Gibson,2011-09-03,1,Ball State,N,Indiana,W,5,57,11.4,0,torieal-gibson-1
Austin Gillmore,2011-09-03,1,Colorado State,@,New Mexico,W,1,4,4.0,0,austin-gillmore-1
Crockett Gillmore,2011-09-03,1,Colorado State,@,New Mexico,W,4,52,13.0,1,crockett-gillmore-1
Chris Givens,2011-09-03,1,Miami (OH),@,Missouri,L,7,71,10.1,0,chris-givens-1
Crusoe Gongbay,2011-09-03,1,New Mexico,,Colorado State,L,2,-12,-6.0,0,crusoe-gongbay-1
Tyshon Goode,2011-09-03,1,Kent State,@,Alabama,L,3,15,5.0,0,tyshon-goode-1
Jimmy Gordon,2011-09-03,1,Buffalo,@,Pittsburgh,L,2,12,6.0,0,jimmy-gordon-1
Kelvin Grady,2011-09-03,1,Michigan,,Western Michigan,W,1,15,15.0,0,kelvin-grady-1
Chris Gragg,2011-09-03,1,Arkansas,,Missouri State,W,4,18,4.5,1,chris-gragg-1
Hubie Graham,2011-09-03,1,Pittsburgh,,Buffalo,W,3,50,16.7,0,hubie-graham-1
Ray Graham,2011-09-03,1,Pittsburgh,,Buffalo,W,2,6,3.0,0,ray-graham-1
T.J. Graham,2011-09-03,1,North Carolina State,,Liberty,W,1,7,7.0,0,tj-graham-1
Marcus Grant,2011-09-03,1,Iowa,,Tennessee Tech,W,1,12,12.0,0,marcus-grant-2
Ryan Grant,2011-09-03,1,Tulane,,Southeastern Louisiana,W,1,27,27.0,1,ryan-grant-2
Waynelle Gravesande,2011-09-03,1,Purdue,,Middle Tennessee State,W,2,23,11.5,0,waynelle-gravesande-1
Jamal Gray,2011-09-03,1,Middle Tennessee State,@,Purdue,L,1,9,9.0,0,jamal-gray-1
Brandon Green,2011-09-03,1,Minnesota,@,Southern California,L,1,12,12.0,1,brandon-green-1
Rashad Greene,2011-09-03,1,Florida State,,Louisiana-Monroe,W,1,28,28.0,1,rashad-greene-1
Lou Greenwood,2011-09-03,1,Colorado State,@,New Mexico,W,3,43,14.3,0,lou-greenwood-1
H.R. Greer,2011-09-03,1,Mississippi,,Brigham Young,L,1,0,0.0,0,hr-greer-1
Ryan Griffin,2011-09-03,1,Connecticut,,Fordham,W,3,97,32.3,1,ryan-griffin-1
Sterling Griffin,2011-09-03,1,South Florida,@,Notre Dame,W,8,75,9.4,0,sterling-griffin-1
Noel Grigsby,2011-09-03,1,San Jose State,@,Stanford,L,8,82,10.3,0,noel-grigsby-1
Xavier Grimble,2011-09-03,1,Southern California,,Minnesota,W,1,1,1.0,0,xavier-grimble-1
Kyle Griswould,2011-09-03,1,Middle Tennessee State,@,Purdue,L,1,15,15.0,0,kyle-griswould-1
Jerry Gross,2011-09-03,1,Ohio,@,New Mexico State,W,1,7,7.0,0,jerry-gross-1
David Gru,2011-09-03,1,Louisiana Tech,@,Southern Mississippi,L,1,2,2.0,0,david-gru-1
Andrew Guillot,2011-09-03,1,Louisiana Tech,@,Southern Mississippi,L,1,9,9.0,0,andrew-guillot-1
A.J. Guyton,2011-09-03,1,Central Florida,,Charleston Southern,W,1,20,20.0,0,aj-guyton-1
Jarred Haggins,2011-09-03,1,Florida State,,Louisiana-Monroe,W,5,28,5.6,0,jarred-haggins-1
Cobi Hamilton,2011-09-03,1,Arkansas,,Missouri State,W,3,38,12.7,0,cobi-hamilton-1
Ray Hamilton,2011-09-03,1,Iowa,,Tennessee Tech,W,1,15,15.0,0,ray-hamilton-1
Je'Ron Hamm,2011-09-03,1,Louisiana-Monroe,@,Florida State,L,2,22,11.0,0,jeron-hamm-1
Frankie Hammond Jr.,2011-09-03,1,Florida,,Florida Atlantic,W,2,27,13.5,0,frankie-hammond-jr-1
James Hanna,2011-09-03,1,Oklahoma,,Tulsa,W,2,46,23.0,0,james-hanna-1
Donte Harden,2011-09-03,1,Ohio,@,New Mexico State,W,1,2,2.0,0,donte-harden-1
Justin Hardy,2011-09-03,1,East Carolina,N,South Carolina,L,11,91,8.3,1,justin-hardy-1
Kendrick Hardy,2011-09-03,1,Southern Mississippi,,Louisiana Tech,W,3,5,1.7,0,kendrick-hardy-1
Chris Harper,2011-09-03,1,Kansas State,,Eastern Kentucky,W,4,61,15.3,1,chris-harper-2
D.J. Harper,2011-09-03,1,Boise State,@,Georgia,W,1,0,0.0,0,dj-harper-1
Alonzo Harris,2011-09-03,1,Louisiana,@,Oklahoma State,L,1,1,1.0,0,alonzo-harris-2
Derrick Harris,2011-09-03,1,East Carolina,N,South Carolina,L,1,4,4.0,0,derrick-harris-2
John Harris,2011-09-03,1,Texas,,Rice,W,1,10,10.0,0,john-harris-1
Michael Harrison,2011-09-03,1,Oklahoma State,,Louisiana,W,3,32,10.7,1,michael-harrison-1
Michael Hartvigson,2011-09-03,1,Washington,,Eastern Washington,W,2,5,2.5,0,michael-hartvigson-1
Brynn Harvey,2011-09-03,1,Central Florida,,Charleston Southern,W,2,9,4.5,0,brynn-harvey-1
Michael Hayes,2011-09-03,1,Houston,,UCLA,W,6,42,7.0,0,michael-hayes-1
Austin Haywood,2011-09-03,1,Oklahoma,,Tulsa,W,2,12,6.0,0,austin-haywood-1
Braylon Heard,2011-09-03,1,Nebraska,,Chattanooga,W,1,1,1.0,0,braylon-heard-1
Cooper Helfet,2011-09-03,1,Duke,,Richmond,L,2,14,7.0,0,cooper-helfet-1
Junior Hemingway,2011-09-03,1,Michigan,,Western Michigan,W,1,37,37.0,0,junior-hemingway-1
Brad Herman,2011-09-03,1,Iowa,,Tennessee Tech,W,2,25,12.5,0,brad-herman-1
Derrick Herman,2011-09-03,1,Mississippi,,Brigham Young,L,1,12,12.0,0,derrick-herman-1
Javontee Herndon,2011-09-03,1,Arkansas,,Missouri State,W,1,41,41.0,0,javontee-herndon-1
Robert Herron,2011-09-03,1,Wyoming,,Weber State,W,7,104,14.9,2,robert-herron-1
Ryan Hewitt,2011-09-03,1,Stanford,,San Jose State,W,2,15,7.5,1,ryan-hewitt-1
Erik Highsmith,2011-09-03,1,North Carolina,,James Madison,W,4,47,11.8,0,erik-highsmith-1
Austin Hill,2011-09-03,1,Arizona,,Northern Arizona,W,1,24,24.0,1,austin-hill-1
Ronnie Hillman,2011-09-03,1,San Diego State,,Cal Poly,W,2,2,1.0,0,ronnie-hillman-1
Cody Hoffman,2011-09-03,1,Brigham Young,@,Mississippi,W,1,9,9.0,0,cody-hoffman-1
Justin Hoffman,2011-09-03,1,Oregon,N,Louisiana State,L,2,22,11.0,0,justin-hoffman-1
Ray Holley,2011-09-03,1,Louisiana Tech,@,Southern Mississippi,L,1,6,6.0,0,ray-holley-1
Jay Hollingsworth,2011-09-03,1,Duke,,Richmond,L,1,4,4.0,0,jay-hollingsworth-1
Gabe Holmes,2011-09-03,1,Purdue,,Middle Tennessee State,W,1,11,11.0,0,gabe-holmes-1
Austin Holt,2011-09-03,1,Brigham Young,@,Mississippi,W,2,26,13.0,0,austin-holt-1
Deandre Hopkins,2011-09-03,1,Clemson,,Troy,W,4,35,8.8,0,deandre-hopkins-1
Aaron Horne,2011-09-03,1,Iowa State,,Northern Iowa,W,7,69,9.9,0,aaron-horne-2
Julian Horton,2011-09-03,1,Arkansas,,Missouri State,W,3,23,7.7,0,julian-horton-1
Justin Horton,2011-09-03,1,Oklahoma State,,Louisiana,W,1,56,56.0,0,justin-horton-1
Brent Hotard,2011-09-03,1,Rice,@,Texas,L,1,1,1.0,0,brent-hotard-1
Houston,2011-09-03,1,Indiana,N,Ball State,L,1,6,6.0,0,houston-2
Ryan Houston,2011-09-03,1,North Carolina,,James Madison,W,3,36,12.0,0,ryan-houston-1
Steven Howard,2011-09-03,1,North Carolina State,,Liberty,W,3,10,3.3,0,steven-howard-1
John Hubert,2011-09-03,1,Kansas State,,Eastern Kentucky,W,3,16,5.3,0,john-hubert-1
Josh Huff,2011-09-03,1,Oregon,N,Louisiana State,L,5,28,5.6,1,josh-huff-1
Devon Hughes,2011-09-03,1,Buffalo,@,Pittsburgh,L,1,9,9.0,0,devon-hughes-1
Kofi Hughes,2011-09-03,1,Indiana,N,Ball State,L,3,39,13.0,0,kofi-hughes-1
Adam Humphries,2011-09-03,1,Clemson,,Troy,W,1,7,7.0,0,adam-humphries-1
Justin Hunter,2011-09-03,1,Tennessee,,Montana,W,6,146,24.3,1,justin-hunter-1
Mikel Hunter,2011-09-03,1,Air Force,,South Dakota,W,1,55,55.0,1,mikel-hunter-1
Matthew Hurdle,2011-09-03,1,Kent State,@,Alabama,L,3,24,8.0,0,matthew-hurdle-1
Carlos Hyde,2011-09-03,1,Ohio State,,Akron,W,1,11,11.0,0,carlos-hyde-1
Taulib Ikharo,2011-09-03,1,Louisiana Tech,@,Southern Mississippi,L,2,19,9.5,0,taulib-ikharo-1
Joey Iosefa,2011-09-03,1,Hawaii,,Colorado,W,1,22,22.0,1,joey-iosefa-1
Frankie Jackson,2011-09-03,1,Arkansas State,@,Illinois,L,1,3,3.0,0,frankie-jackson-1
Kameel Jackson,2011-09-03,1,Oklahoma,,Tulsa,W,1,17,17.0,0,kameel-jackson-1
Terrell Jackson,2011-09-03,1,Buffalo,@,Pittsburgh,L,6,40,6.7,0,terrell-jackson-3
Chuck Jacobs,2011-09-03,1,Utah State,@,Auburn,L,2,-1,-0.5,0,chuck-jacobs-1
McKay Jacobson,2011-09-03,1,Brigham Young,@,Mississippi,W,2,25,12.5,0,mckay-jacobson-1
Jordan James,2011-09-03,1,Tulsa,@,Oklahoma,L,2,10,5.0,0,jordan-james-1
LaMichael James,2011-09-03,1,Oregon,N,Louisiana State,L,6,61,10.2,0,lamichael-james-1
Josh Jarboe,2011-09-03,1,Arkansas State,@,Illinois,L,5,58,11.6,0,josh-jarboe-2
Stanley Jean-Baptiste,2011-09-03,1,Nebraska,,Chattanooga,W,1,7,7.0,0,stanley-jean-baptiste-1
Tavarres Jefferson,2011-09-03,1,Middle Tennessee State,@,Purdue,L,7,61,8.7,0,tavarres-jefferson-1
Alshon Jeffery,2011-09-03,1,South Carolina,N,East Carolina,W,5,92,18.4,0,alshon-jeffery-1
A.J. Jenkins,2011-09-03,1,Illinois,,Arkansas State,W,11,148,13.5,1,aj-jenkins-1
Jordan Jenkins,2011-09-03,1,Oregon State,,Sacramento State,L,4,55,13.8,0,jordan-jenkins-1
Darius Jennings,2011-09-03,1,Virginia,,William & Mary,W,4,61,15.3,0,darius-jennings-1
Marcel Jensen,2011-09-03,1,Fresno State,N,California,L,1,15,15.0,0,marcel-jensen-1
Anthony Johnson,2011-09-03,1,Northern Illinois,,Army,W,2,32,16.0,0,anthony-johnson-6
Cody Johnson,2011-09-03,1,Texas,,Rice,W,1,4,4.0,0,cody-johnson-1
Corey Johnson,2011-09-03,1,Troy,@,Clemson,L,3,8,2.7,0,corey-johnson-3
James Johnson,2011-09-03,1,Washington,,Eastern Washington,W,4,29,7.3,1,james-johnson-7
Justin Johnson,2011-09-03,1,Houston,,UCLA,W,2,18,9.0,0,justin-johnson-1
Shontrelle Johnson,2011-09-03,1,Iowa State,,Northern Iowa,W,1,2,2.0,0,shontrelle-johnson-1
Jones,2011-09-03,1,Minnesota,@,Southern California,L,3,51,17.0,0,jones-5
Chandler Jones,2011-09-03,1,San Jose State,@,Stanford,L,3,24,8.0,0,chandler-jones-1
Christian Jones,2011-09-03,1,Northwestern,@,Boston College,W,2,39,19.5,0,christian-jones-2
Christion Jones,2011-09-03,1,Alabama,,Kent State,W,1,8,8.0,0,christion-jones-1
Domnique Jones,2011-09-03,1,Texas,,Rice,W,1,14,14.0,0,domnique-jones-1
Dwight Jones,2011-09-03,1,North Carolina,,James Madison,W,9,116,12.9,2,dwight-jones-1
Marvin Jones,2011-09-03,1,California,N,Fresno State,W,5,118,23.6,2,marvin-jones-1
Nick Jones,2011-09-03,1,South Carolina,N,East Carolina,W,1,3,3.0,0,nick-jones-2
Perry Jones,2011-09-03,1,Virginia,,William & Mary,W,2,17,8.5,0,perry-jones-1
T.J. Jones,2011-09-03,1,Notre Dame,,South Florida,L,6,58,9.7,0,tj-jones-2
Tebucky Jones,2011-09-03,1,Connecticut,,Fordham,W,1,7,7.0,0,tebucky-jones-2
Ty Jones,2011-09-03,1,Florida State,,Louisiana-Monroe,W,2,9,4.5,0,ty-jones-1
Andrew Joseph,2011-09-03,1,Louisiana,@,Oklahoma State,L,2,25,12.5,0,andrew-joseph-1
Bryan Kariya,2011-09-03,1,Brigham Young,@,Mississippi,W,2,13,6.5,0,bryan-kariya-1
Jared Karstetter,2011-09-03,1,Washington State,,Idaho State,W,2,24,12.0,0,jared-karstetter-1
Zack Kauth,2011-09-03,1,Air Force,,South Dakota,W,2,19,9.5,0,zack-kauth-1
Walter Kazee,2011-09-03,1,San Diego State,,Cal Poly,W,1,7,7.0,0,walter-kazee-1
Jermaine Kearse,2011-09-03,1,Washington,,Eastern Washington,W,1,8,8.0,0,jermaine-kearse-1
Donavon Kemp,2011-09-03,1,Texas-El Paso,,Stony Brook,W,4,114,28.5,1,donavon-kemp-1
Joe Kemp,2011-09-03,1,Tulane,,Southeastern Louisiana,W,4,83,20.8,0,joe-kemp-1
Wes Kemp,2011-09-03,1,Missouri,,Miami (OH),W,3,24,8.0,0,wes-kemp-1
Shawney Kersey,2011-09-03,1,Penn State,,Indiana State,W,1,9,9.0,0,shawney-kersey-1
Ray Keys,2011-09-03,1,Virginia,,William & Mary,W,1,14,14.0,0,ray-keys-1
Anthony Kincy,2011-09-03,1,Arkansas State,@,Illinois,L,1,14,14.0,0,anthony-kincy-1
Tavarres King,2011-09-03,1,Georgia,,Boise State,L,1,3,3.0,0,tavarres-king-1
Brandon Kinnie,2011-09-03,1,Nebraska,,Chattanooga,W,2,7,3.5,0,brandon-kinnie-1
Ty Kirk,2011-09-03,1,New Mexico,,Colorado State,L,3,20,6.7,0,ty-kirk-1
Sam Kirkland,2011-09-03,1,Kent State,@,Alabama,L,4,16,4.0,0,sam-kirkland-1
Randy Kitchens,2011-09-03,1,Rice,@,Texas,L,4,31,7.8,0,randy-kitchens-1
Ty Kittle,2011-09-03,1,Louisiana-Monroe,@,Florida State,L,1,6,6.0,0,ty-kittle-1
Kevin Koger,2011-09-03,1,Michigan,,Western Michigan,W,2,16,8.0,0,kevin-koger-1
Jonathan Krause,2011-09-03,1,Vanderbilt,,Elon,W,2,7,3.5,0,jonathan-krause-1
Klein Kubiak,2011-09-03,1,Rice,@,Texas,L,1,9,9.0,0,klein-kubiak-1
Eddie Lacy,2011-09-03,1,Alabama,,Kent State,W,3,76,25.3,0,eddie-lacy-1
Rhyne Ladrach,2011-09-03,1,Akron,@,Ohio State,L,1,5,5.0,0,rhyne-ladrach-1
Eric Lair,2011-09-03,1,Minnesota,@,Southern California,L,2,30,15.0,0,eric-lair-1
Lindsey Lamar,2011-09-03,1,South Florida,@,Notre Dame,W,2,3,1.5,0,lindsey-lamar-1
Tracy Lampley,2011-09-03,1,Southern Mississippi,,Louisiana Tech,W,4,64,16.0,0,tracy-lampley-1
Evan Landi,2011-09-03,1,South Florida,@,Notre Dame,W,3,14,4.7,1,evan-landi-1
Jarvis Landry,2011-09-03,1,Louisiana State,N,Oregon,W,1,3,3.0,0,jarvis-landry-1
Marlin Lane Jr.,2011-09-03,1,Tennessee,,Montana,W,2,16,8.0,1,marlin-lane-jr-1
Colin Larmond,2011-09-03,1,Boston College,,Northwestern,L,4,46,11.5,0,colin-larmond-1
Fitz Lassing,2011-09-03,1,Vanderbilt,,Elon,W,1,15,15.0,1,fitz-lassing-1
Latimer,2011-09-03,1,Indiana,N,Ball State,L,1,4,4.0,0,latimer-1
Marcus Lattimore,2011-09-03,1,South Carolina,N,East Carolina,W,3,33,11.0,0,marcus-lattimore-1
Marquise Law,2011-09-03,1,Colorado State,@,New Mexico,W,1,5,5.0,0,marquise-law-1
Chevaughn Lawrence,2011-09-03,1,Army,@,Northern Illinois,L,1,9,9.0,0,chevaughn-lawrence-1
Kendial Lawrence,2011-09-03,1,Missouri,,Miami (OH),W,1,2,2.0,0,kendial-lawrence-1
