Player,Date,G,School,Loc,Opponent,WL,Punt Ret,Punt Ret Yds,Punt Ret Avg,Punt Ret TD,unique_id
Levern Jacobs,2012-10-20,7,Maryland,,North Carolina State,L,1,3,3.0,0,levern-jacobs-1
Craig Johnson,2012-10-20,7,Louisiana Tech,,Idaho,W,1,14,14.0,0,craig-johnson-4
Josh Johnson,2012-10-20,7,Purdue,@,Ohio State,L,3,3,1.0,0,josh-johnson-3
Cyrus Jones,2012-10-20,7,Alabama,@,Tennessee,W,4,59,14.8,0,cyrus-jones-1
Jereme Jones,2012-10-20,7,South Alabama,,Florida Atlantic,W,1,4,4.0,0,jereme-jones-1
Jim Jones,2012-10-20,8,Texas-El Paso,,Tulane,W,1,10,10.0,0,jim-jones-4
Tony Jones,2012-10-20,8,Northwestern,,Nebraska,L,1,3,3.0,0,tony-jones-1
Travis Jones,2012-10-20,7,Florida Atlantic,@,South Alabama,L,4,27,6.8,0,travis-jones-2
Jonathan Krause,2012-10-20,7,Vanderbilt,,Auburn,W,1,2,2.0,0,jonathan-krause-1
Brent Leonard,2012-10-20,7,Louisiana-Monroe,@,Western Kentucky,W,1,3,3.0,0,brent-leonard-1
Evan Lewis,2012-10-20,7,Penn State,@,Iowa,W,2,2,1.0,0,evan-lewis-1
Ty Macarthur,2012-10-20,7,Air Force,,New Mexico,W,2,10,5.0,0,ty-macarthur-1
Keiwone Malone,2012-10-20,7,Memphis,,Central Florida,L,3,9,3.0,0,keiwone-malone-1
Venric Mark,2012-10-20,8,Northwestern,,Nebraska,L,2,21,10.5,0,venric-mark-1
Bradley McDougald,2012-10-20,7,Kansas,@,Oklahoma,L,1,12,12.0,0,bradley-mcdougald-1
Rhett McGowan,2012-10-20,7,Georgia,@,Kentucky,W,3,19,6.3,0,rhett-mcgowan-1
Sam McGuffie,2012-10-20,8,Rice,@,Tulsa,L,1,27,27.0,1,sam-mcguffie-1
Willie McNeal,2012-10-20,7,Western Kentucky,,Louisiana-Monroe,L,1,2,2.0,0,willie-mcneal-1
Charlie Moore,2012-10-20,6,Oklahoma State,,Iowa State,W,4,28,7.0,0,charlie-moore-1
Richard Morrison,2012-10-20,7,Arizona,,Washington,W,1,63,63.0,1,richard-morrison-1
Levi Norwood,2012-10-20,6,Baylor,@,Texas,L,1,-1,-1.0,0,levi-norwood-1
Dennis Parks,2012-10-20,8,Rice,@,Tulsa,L,1,6,6.0,0,dennis-parks-1
Demarius Reed,2012-10-20,7,Eastern Michigan,,Army,W,2,10,5.0,0,demarius-reed-1
Bernard Reedy,2012-10-20,8,Toledo,,Cincinnati,W,3,38,12.7,0,bernard-reedy-1
Roman Runner,2012-10-20,8,Idaho,@,Louisiana Tech,L,1,0,0.0,0,roman-runner-1
Ace Sanders,2012-10-20,8,South Carolina,@,Florida,L,2,1,0.5,0,ace-sanders-1
Jalen Saunders,2012-10-20,6,Oklahoma,,Kansas,W,1,0,0.0,0,jalen-saunders-1
A.J. Sebastiano,2012-10-20,8,Northern Illinois,@,Akron,W,4,20,5.0,0,aj-sebastiano-1
Khalek Shepherd,2012-10-20,8,Virginia,,Wake Forest,L,4,29,7.3,0,khalek-shepherd-1
Tommy Shuler,2012-10-20,7,Marshall,@,Southern Mississippi,W,1,5,5.0,0,tommy-shuler-1
Andre Sims,2012-10-20,8,Michigan State,@,Michigan,L,1,14,14.0,0,andre-sims-1
Jamill Smith,2012-10-20,8,Ball State,@,Central Michigan,W,1,19,19.0,0,jamill-smith-1
Rashard Smith,2012-10-20,7,North Carolina State,@,Maryland,W,6,24,4.0,0,rashard-smith-1
Andre Snipes-Booker,2012-10-20,7,Marshall,@,Southern Mississippi,W,2,10,5.0,0,andre-snipes-booker-1
Derrick Strozier,2012-10-20,7,Tulane,@,Texas-El Paso,L,1,5,5.0,0,derrick-strozier-1
Bobby Swigert,2012-10-20,7,Boston College,@,Georgia Tech,L,1,3,3.0,0,bobby-swigert-1
Drew Terrell,2012-10-20,7,Stanford,@,California,W,3,53,17.7,0,drew-terrell-1
Tramaine Thompson,2012-10-20,7,Kansas State,@,West Virginia,W,2,32,16.0,0,tramaine-thompson-1
Jack Tomlinson,2012-10-20,8,Ball State,@,Central Michigan,W,1,3,3.0,0,jack-tomlinson-1
Conner Vernon,2012-10-20,8,Duke,,North Carolina,W,1,18,18.0,0,conner-vernon-1
Tim Vizzi,2012-10-20,8,San Diego State,@,Nevada,W,1,8,8.0,0,tim-vizzi-1
Sammy Watkins,2012-10-20,7,Clemson,,Virginia Tech,W,2,11,5.5,0,sammy-watkins-1
Cameron Webb,2012-10-20,8,Utah State,,New Mexico State,W,3,48,16.0,0,cameron-webb-1
Khalid Wooten,2012-10-20,8,Nevada,,San Diego State,L,2,24,12.0,0,khalid-wooten-1
J.J. Worton,2012-10-20,7,Central Florida,@,Memphis,W,3,31,10.3,0,jj-worton-1
Ronnie Yell,2012-10-20,7,San Jose State,@,Texas-San Antonio,W,1,1,1.0,0,ronnie-yell-1
Devrin Young,2012-10-20,7,Tennessee,,Alabama,L,1,13,13.0,0,devrin-young-1
Rocky Hayes,2012-10-23,8,Arkansas State,@,Louisiana,W,2,-5,-2.5,0,rocky-hayes-1
Adam Humphries,2012-10-25,8,Clemson,@,Wake Forest,W,3,4,1.3,0,adam-humphries-1
Lovell Jackson,2012-10-25,8,Wake Forest,,Clemson,L,1,1,1.0,0,lovell-jackson-1
Ty Macarthur,2012-10-26,8,Air Force,,Nevada,W,1,11,11.0,0,ty-macarthur-1
Anthony McClung,2012-10-26,7,Cincinnati,@,Louisville,L,1,15,15.0,0,anthony-mcclung-1
Jared Abbrederis,2012-10-27,9,Wisconsin,,Michigan State,L,1,34,34.0,0,jared-abbrederis-1
Kenneth Acker,2012-10-27,0,Southern Methodist,,Memphis,,1,59,59.0,0,kenneth-acker-1
Bralon Addison,2012-10-27,8,Oregon,,Colorado,W,1,14,14.0,0,bralon-addison-1
Justin Albert,2012-10-27,8,Troy,@,Florida Atlantic,L,2,11,5.5,0,justin-albert-1
D.J. Banks,2012-10-27,8,Louisiana Tech,@,New Mexico State,W,4,25,6.3,0,dj-banks-1
A.J. Barker,2012-10-27,8,Minnesota,,Purdue,W,2,17,8.5,0,aj-barker-1
Brett Bartolone,2012-10-27,8,Washington State,@,Stanford,L,1,5,5.0,0,brett-bartolone-1
Giovani Bernard,2012-10-27,9,North Carolina,,North Carolina State,W,2,74,37.0,1,giovani-bernard-1
Quan Bray,2012-10-27,8,Auburn,,Texas A&M,L,1,10,10.0,0,quan-bray-1
Jerrel Brown,2012-10-27,8,New Mexico State,,Louisiana Tech,L,1,3,3.0,0,jerrel-brown-1
Matt Brown,2012-10-27,7,Temple,@,Pittsburgh,L,1,6,6.0,0,matt-brown-1
Ryan Burbrink,2012-10-27,9,Bowling Green State,,Eastern Michigan,W,2,16,8.0,0,ryan-burbrink-1
Ryan Clark,2012-10-27,8,Ohio,@,Miami (OH),L,4,27,6.8,0,ryan-clark-2
Andre Davis,2012-10-27,8,South Florida,,Syracuse,L,1,7,7.0,0,andre-davis-4
Imani Davis,2012-10-27,9,Akron,@,Central Michigan,L,3,24,8.0,0,imani-davis-1
Tommy Davis,2012-10-27,8,Illinois,,Indiana,L,2,0,0.0,0,tommy-davis-2
Skye Dawson,2012-10-27,8,Texas Christian,@,Oklahoma State,L,1,-4,-4.0,0,skye-dawson-1
Andre Debose,2012-10-27,8,Florida,N,Georgia,L,1,1,1.0,0,andre-debose-1
Chad Delaney,2012-10-27,8,Oregon,,Colorado,W,1,28,28.0,0,chad-delaney-1
Jesse Della Valle,2012-10-27,8,Penn State,,Ohio State,L,3,1,0.3,0,jesse-della-valle-1
Stefon Diggs,2012-10-27,8,Maryland,@,Boston College,L,2,11,5.5,0,stefon-diggs-1
Cordero Dixon,2012-10-27,8,Buffalo,,Toledo,L,1,8,8.0,0,cordero-dixon-1
Trey Dudley-Giles,2012-10-27,8,Massachusetts,@,Vanderbilt,L,1,11,11.0,0,trey-dudley-giles-1
Andy Erickson,2012-10-27,7,Texas State,@,San Jose State,L,1,54,54.0,0,andy-erickson-1
Durell Eskridge,2012-10-27,8,Syracuse,@,South Florida,W,1,13,13.0,0,durell-eskridge-1
Rashad Evans,2012-10-27,9,Fresno State,@,New Mexico,W,2,5,2.5,0,rashad-evans-1
Spiffy Evans,2012-10-27,8,Boston College,,Maryland,W,3,109,36.3,0,spiffy-evans-1
J.D. Falslev,2012-10-27,9,Brigham Young,@,Georgia Tech,W,3,9,3.0,0,jd-falslev-1
Tim Foley,2012-10-27,9,New Mexico,,Fresno State,L,2,1,0.5,0,tim-foley-2
Devin Fuller,2012-10-27,8,UCLA,@,Arizona State,W,1,0,0.0,0,devin-fuller-1
Jeremy Gallon,2012-10-27,8,Michigan,@,Nebraska,L,2,-3,-1.5,0,jeremy-gallon-1
Devonta Glover-Wright,2012-10-27,9,Utah State,@,Texas-San Antonio,W,1,7,7.0,0,devonta-glover-wright-1
Jamal Golden,2012-10-27,8,Georgia Tech,,Brigham Young,L,1,-1,-1.0,0,jamal-golden-1
Tony Grimes,2012-10-27,7,Hawaii,@,Colorado State,L,1,5,5.0,0,tony-grimes-1
Kyle Griswould,2012-10-27,8,Middle Tennessee State,,North Texas,W,2,9,4.5,0,kyle-griswould-1
Aaron Grubb,2012-10-27,8,Texas-San Antonio,,Utah State,L,1,-7,-7.0,0,aaron-grubb-1
Joe Hansley,2012-10-27,8,Colorado State,,Hawaii,W,2,80,40.0,0,joe-hansley-1
Scott Harding,2012-10-27,7,Hawaii,@,Colorado State,L,1,9,9.0,0,scott-harding-1
Carlos Harris,2012-10-27,8,North Texas,@,Middle Tennessee State,L,1,5,5.0,0,carlos-harris-1
Charles Henderson,2012-10-27,8,Utah,,California,W,2,2,1.0,0,charles-henderson-1
Khalif Herbin,2012-10-27,7,Temple,@,Pittsburgh,L,1,5,5.0,0,khalif-herbin-1
Ethan Hull,2012-10-27,8,Penn State,,Ohio State,L,1,14,14.0,0,ethan-hull-1
Tyler Hunter,2012-10-27,9,Florida State,,Duke,W,5,122,24.4,1,tyler-hunter-1
Cyrus Jones,2012-10-27,8,Alabama,,Mississippi State,W,1,4,4.0,0,cyrus-jones-1
Darius Jones,2012-10-27,7,Baylor,@,Iowa State,L,1,-1,-1.0,0,darius-jones-3
Marcus Jones,2012-10-27,8,Minnesota,,Purdue,W,1,21,21.0,0,marcus-jones-8
Travis Jones,2012-10-27,8,Florida Atlantic,,Troy,W,1,1,1.0,0,travis-jones-2
Tyris Jones,2012-10-27,9,Northwestern,,Iowa,W,1,23,23.0,0,tyris-jones-1
Jonathan Krause,2012-10-27,8,Vanderbilt,,Massachusetts,W,6,93,15.5,1,jonathan-krause-1
Brent Leonard,2012-10-27,8,Louisiana-Monroe,,South Alabama,W,2,26,13.0,0,brent-leonard-1
Tommylee Lewis,2012-10-27,9,Northern Illinois,@,Western Michigan,W,4,75,18.8,0,tommylee-lewis-1
Shawn Lynch,2012-10-27,8,Navy,@,East Carolina,W,3,21,7.0,0,shawn-lynch-1
Steven Manfro,2012-10-27,8,UCLA,@,Arizona State,W,1,-6,-6.0,0,steven-manfro-1
Bradley McDougald,2012-10-27,8,Kansas,,Texas,L,2,8,4.0,0,bradley-mcdougald-1
Willie McNeal,2012-10-27,8,Western Kentucky,@,Florida International,W,1,0,0.0,0,willie-mcneal-1
Jamal Miles,2012-10-27,8,Arizona State,,UCLA,L,2,25,12.5,0,jamal-miles-1
Keante Minor,2012-10-27,8,Arkansas,,Mississippi,L,2,6,3.0,0,keante-minor-1
Malcolm Mitchell,2012-10-27,8,Georgia,N,Florida,W,1,-2,-2.0,0,malcolm-mitchell-2
Darion Monroe,2012-10-27,8,Tulane,,Alabama-Birmingham,W,2,63,31.5,0,darion-monroe-1
Charlie Moore,2012-10-27,7,Oklahoma State,,Texas Christian,W,4,15,3.8,0,charlie-moore-1
Richard Morrison,2012-10-27,8,Arizona,,Southern California,W,1,4,4.0,0,richard-morrison-1
Marcus Murphy,2012-10-27,8,Missouri,,Kentucky,W,4,5,1.3,0,marcus-murphy-1
Korvic Neat,2012-10-27,8,Mississippi,@,Arkansas,W,2,10,5.0,0,korvic-neat-1
Dennis Parks,2012-10-27,9,Rice,,Southern Mississippi,W,2,10,5.0,0,dennis-parks-1
Cordarrelle Patterson,2012-10-27,8,Tennessee,@,South Carolina,L,1,-8,-8.0,0,cordarrelle-patterson-1
Chris Potter,2012-10-27,8,Boise State,@,Wyoming,W,2,46,23.0,0,chris-potter-1
Jordan Poyer,2012-10-27,7,Oregon State,@,Washington,L,1,0,0.0,0,jordan-poyer-1
Demarius Reed,2012-10-27,8,Eastern Michigan,@,Bowling Green State,L,2,-1,-0.5,0,demarius-reed-1
Bernard Reedy,2012-10-27,9,Toledo,@,Buffalo,W,1,-6,-6.0,0,bernard-reedy-1
Demarco Robinson,2012-10-27,9,Kentucky,@,Missouri,L,3,23,7.7,0,demarco-robinson-1
Mason Robinson,2012-10-27,8,Rutgers,,Kent State,L,2,3,1.5,0,mason-robinson-1
Marcus Rush,2012-10-27,9,Michigan State,@,Wisconsin,W,1,15,15.0,0,marcus-rush-1
Cameron Saddler,2012-10-27,8,Pittsburgh,,Temple,W,1,10,10.0,0,cameron-saddler-1
Ace Sanders,2012-10-27,9,South Carolina,,Tennessee,W,1,20,20.0,0,ace-sanders-1
Charles Sawyer,2012-10-27,8,Mississippi,@,Arkansas,W,1,37,37.0,0,charles-sawyer-1
Rene Siluano,2012-10-27,9,San Diego State,,Nevada-Las Vegas,W,1,2,2.0,0,rene-siluano-1
Andre Sims,2012-10-27,9,Michigan State,@,Wisconsin,W,2,0,0.0,0,andre-sims-1
Deontae Skinner,2012-10-27,8,Mississippi State,@,Alabama,L,1,0,0.0,0,deontae-skinner-1
Jamill Smith,2012-10-27,9,Ball State,@,Army,W,1,16,16.0,0,jamill-smith-1
Rashard Smith,2012-10-27,8,North Carolina State,@,North Carolina,L,2,1,0.5,0,rashard-smith-1
Roy Smith,2012-10-27,9,North Carolina,,North Carolina State,W,1,8,8.0,0,roy-smith-1
Nick Stoner,2012-10-27,8,Indiana,@,Illinois,W,1,0,0.0,0,nick-stoner-1
De'Anthony Thomas,2012-10-27,8,Oregon,,Colorado,W,2,70,35.0,1,deanthony-thomas-1
Alex Tillman,2012-10-27,8,Houston,,Texas-El Paso,W,1,1,1.0,0,alex-tillman-1
Wayne Times,2012-10-27,9,Florida International,,Western Kentucky,L,1,2,2.0,0,wayne-times-1
Kyle Van Noy,2012-10-27,9,Brigham Young,@,Georgia Tech,W,1,8,8.0,0,kyle-van-noy-1
Tim Vizzi,2012-10-27,9,San Diego State,,Nevada-Las Vegas,W,2,20,10.0,0,tim-vizzi-1
Will Watson,2012-10-27,9,Bowling Green State,,Eastern Michigan,W,1,0,0.0,0,will-watson-1
Cameron Webb,2012-10-27,9,Utah State,@,Texas-San Antonio,W,3,40,13.3,0,cameron-webb-1
Jackie Williams,2012-10-27,8,Alabama-Birmingham,@,Tulane,L,2,17,8.5,0,jackie-williams-1
Robert Woods,2012-10-27,8,Southern California,@,Arizona,L,3,0,0.0,0,robert-woods-1
Ronnie Yell,2012-10-27,8,San Jose State,,Texas State,W,2,5,2.5,0,ronnie-yell-1
Devrin Young,2012-10-27,8,Tennessee,@,South Carolina,L,1,3,3.0,0,devrin-young-1
Antonio Andrews,2012-11-01,9,Western Kentucky,,Middle Tennessee State,L,2,20,10.0,0,antonio-andrews-1
Phillip Dorsett,2012-11-01,9,Miami (FL),,Virginia Tech,W,3,-2,-0.7,0,phillip-dorsett-1
Tyler Futrell,2012-11-01,9,Ohio,,Eastern Michigan,W,1,38,38.0,0,tyler-futrell-1
Michael Holmes,2012-11-01,9,Virginia Tech,@,Miami (FL),L,2,-1,-0.5,0,michael-holmes-1
Kyshoen Jarrett,2012-11-01,9,Virginia Tech,@,Miami (FL),L,3,27,9.0,0,kyshoen-jarrett-1
Daz'Mond Patterson,2012-11-01,9,Ohio,,Eastern Michigan,W,2,28,14.0,0,dazmond-patterson-1
Demarius Reed,2012-11-01,9,Eastern Michigan,@,Ohio,L,1,3,3.0,0,demarius-reed-1
Gabriel Terry,2012-11-01,9,Miami (FL),,Virginia Tech,W,1,25,25.0,0,gabriel-terry-1
Cody Bruns,2012-11-02,9,Washington,@,California,W,2,38,19.0,0,cody-bruns-1
Chris Harper,2012-11-02,10,California,,Washington,L,1,-1,-1.0,0,chris-harper-3
Kenneth Acker,2012-11-03,9,Southern Methodist,@,Central Florida,L,1,4,4.0,0,kenneth-acker-1
Tavon Austin,2012-11-03,8,West Virginia,,Texas Christian,L,3,68,22.7,1,tavon-austin-1
Kevin Ayers,2012-11-03,9,Arizona State,@,Oregon State,L,1,4,4.0,0,kevin-ayers-1
D.J. Banks,2012-11-03,9,Louisiana Tech,,Texas-San Antonio,W,4,6,1.5,0,dj-banks-1
Brett Bartolone,2012-11-03,9,Washington State,@,Utah,L,1,2,2.0,0,brett-bartolone-1
Odell Beckham Jr.,2012-11-03,9,Louisiana State,,Alabama,L,3,16,5.3,0,odell-beckham-jr-1
Quan Bray,2012-11-03,9,Auburn,,New Mexico State,W,3,44,14.7,0,quan-bray-1
Corey Brown,2012-11-03,10,Ohio State,,Illinois,W,3,25,8.3,0,corey-brown-2
Jaron Brown,2012-11-03,9,Clemson,@,Duke,W,2,2,1.0,0,jaron-brown-1
Jerrel Brown,2012-11-03,9,New Mexico State,@,Auburn,L,1,0,0.0,0,jerrel-brown-1
Justin Brown,2012-11-03,8,Oklahoma,@,Iowa State,W,1,-1,-1.0,0,justin-brown-1
Matt Brown,2012-11-03,8,Temple,@,Louisville,L,2,39,19.5,0,matt-brown-1
Jalen Claiborne,2012-11-03,9,Wyoming,,Colorado State,W,1,29,29.0,0,jalen-claiborne-1
Andy Cruse,2012-11-03,9,Miami (OH),@,Buffalo,L,1,2,2.0,0,andy-cruse-1
Andre Davis,2012-11-03,9,South Florida,,Connecticut,W,1,5,5.0,0,andre-davis-4
Skye Dawson,2012-11-03,9,Texas Christian,@,West Virginia,W,3,7,2.3,0,skye-dawson-1
Ritchy Desir,2012-11-03,9,Syracuse,@,Cincinnati,L,4,13,3.3,0,ritchy-desir-1
Stefon Diggs,2012-11-03,9,Maryland,,Georgia Tech,L,1,14,14.0,0,stefon-diggs-1
Cordero Dixon,2012-11-03,9,Buffalo,,Miami (OH),W,1,8,8.0,0,cordero-dixon-1
Andy Erickson,2012-11-03,8,Texas State,@,Utah State,L,1,17,17.0,0,andy-erickson-1
Rashad Evans,2012-11-03,10,Fresno State,,Hawaii,W,2,2,1.0,0,rashad-evans-1
Spiffy Evans,2012-11-03,9,Boston College,@,Wake Forest,L,2,19,9.5,0,spiffy-evans-1
Lamarcus Farmer,2012-11-03,9,Alabama-Birmingham,@,Southern Mississippi,W,1,12,12.0,0,lamarcus-farmer-1
Tim Foley,2012-11-03,10,New Mexico,@,Nevada-Las Vegas,L,1,6,6.0,0,tim-foley-2
Dee Frieson,2012-11-03,10,Akron,@,Kent State,L,3,4,1.3,0,dee-frieson-1
Jeremy Gallon,2012-11-03,9,Michigan,@,Minnesota,W,2,3,1.5,0,jeremy-gallon-1
Dwayne Garrett,2012-11-03,10,San Diego State,@,Boise State,W,1,17,17.0,0,dwayne-garrett-1
T.J. Glover,2012-11-03,9,South Alabama,,Florida International,L,1,36,36.0,0,tj-glover-1
Randall Goforth,2012-11-03,9,UCLA,,Arizona,W,2,48,24.0,0,randall-goforth-1
Jamal Golden,2012-11-03,9,Georgia Tech,@,Maryland,W,4,56,14.0,0,jamal-golden-1
Scott Harding,2012-11-03,8,Hawaii,@,Fresno State,L,1,10,10.0,0,scott-harding-1
Justin Hardy,2012-11-03,10,East Carolina,,Houston,W,3,49,16.3,0,justin-hardy-1
Carlos Harris,2012-11-03,9,North Texas,,Arkansas State,L,1,4,4.0,0,carlos-harris-1
Terry Hawthorne,2012-11-03,9,Illinois,@,Ohio State,L,1,0,0.0,0,terry-hawthorne-1
Charles Henderson,2012-11-03,9,Utah,,Washington State,W,5,35,7.0,0,charles-henderson-1
Khalif Herbin,2012-11-03,8,Temple,@,Louisville,L,1,2,2.0,0,khalif-herbin-1
Jeremy Hester,2012-11-03,9,Southern Mississippi,,Alabama-Birmingham,L,1,8,8.0,0,jeremy-hester-1
Nate Holmes,2012-11-03,9,Arkansas,,Tulsa,W,3,37,12.3,0,nate-holmes-1
Adam Humphries,2012-11-03,9,Clemson,@,Duke,W,4,26,6.5,0,adam-humphries-1
Justin Hunter,2012-11-03,9,Tennessee,,Troy,W,2,5,2.5,0,justin-hunter-1
Micah Hyde,2012-11-03,9,Iowa,@,Indiana,L,1,8,8.0,0,micah-hyde-1
Lovell Jackson,2012-11-03,9,Wake Forest,,Boston College,W,1,12,12.0,0,lovell-jackson-1
Milton Knox,2012-11-03,10,Fresno State,,Hawaii,W,1,-2,-2.0,0,milton-knox-2
Jonathan Krause,2012-11-03,9,Vanderbilt,@,Kentucky,W,4,39,9.8,0,jonathan-krause-1
Evan Lewis,2012-11-03,9,Penn State,@,Purdue,W,2,23,11.5,0,evan-lewis-1
Jameon Lewis,2012-11-03,9,Mississippi State,,Texas A&M,L,1,13,13.0,0,jameon-lewis-1
Tommylee Lewis,2012-11-03,10,Northern Illinois,,Massachusetts,W,1,4,4.0,0,tommylee-lewis-1
Tyler Lockett,2012-11-03,9,Kansas State,,Oklahoma State,W,1,0,0.0,0,tyler-lockett-1
Keiwone Malone,2012-11-03,9,Memphis,@,Marshall,L,2,25,12.5,0,keiwone-malone-1
Tim Marlowe,2012-11-03,9,Nebraska,@,Michigan State,W,3,20,6.7,0,tim-marlowe-1
Anthony McClung,2012-11-03,8,Cincinnati,,Syracuse,W,2,2,1.0,0,anthony-mcclung-1
Jamal Miles,2012-11-03,9,Arizona State,@,Oregon State,L,3,22,7.3,0,jamal-miles-1
Danny Milligan,2012-11-03,8,Cincinnati,,Syracuse,W,1,17,17.0,0,danny-milligan-1
Malcolm Mitchell,2012-11-03,9,Georgia,,Mississippi,W,3,17,5.7,0,malcolm-mitchell-2
Darion Monroe,2012-11-03,9,Tulane,,Rice,L,1,0,0.0,0,darion-monroe-1
Richard Morrison,2012-11-03,9,Arizona,@,UCLA,L,1,2,2.0,0,richard-morrison-1
Marcus Murphy,2012-11-03,9,Missouri,@,Florida,L,2,22,11.0,0,marcus-murphy-1
Davonte' Neal,2012-11-03,9,Notre Dame,,Pittsburgh,W,1,0,0.0,0,davonte-neal-1
Korvic Neat,2012-11-03,9,Mississippi,@,Georgia,L,2,25,12.5,0,korvic-neat-1
Levi Norwood,2012-11-03,8,Baylor,,Kansas,W,2,-15,-7.5,0,levi-norwood-1
Dennis Parks,2012-11-03,10,Rice,@,Tulane,W,4,31,7.8,0,dennis-parks-1
Damian Payne,2012-11-03,9,Houston,@,East Carolina,L,1,0,0.0,0,damian-payne-1
Chris Potter,2012-11-03,9,Boise State,,San Diego State,L,3,16,5.3,0,chris-potter-1
Trent Pruitt,2012-11-03,9,Vanderbilt,@,Kentucky,W,1,5,5.0,0,trent-pruitt-1
Scott Radcliff,2012-11-03,9,Louisville,,Temple,W,2,3,1.5,0,scott-radcliff-1
Demarco Robinson,2012-11-03,10,Kentucky,,Vanderbilt,L,1,14,14.0,0,demarco-robinson-1
Cameron Saddler,2012-11-03,9,Pittsburgh,@,Notre Dame,L,2,38,19.0,0,cameron-saddler-1
De'Ante Saunders,2012-11-03,9,Florida,,Missouri,W,3,23,7.7,0,deante-saunders-1
A.J. Sebastiano,2012-11-03,10,Northern Illinois,,Massachusetts,W,2,12,6.0,0,aj-sebastiano-1
Khalek Shepherd,2012-11-03,9,Virginia,@,North Carolina State,W,1,-1,-1.0,0,khalek-shepherd-1
Andre Sims,2012-11-03,10,Michigan State,,Nebraska,L,1,10,10.0,0,andre-sims-1
Rashard Smith,2012-11-03,9,North Carolina State,,Virginia,L,3,56,18.7,0,rashard-smith-1
Andre Snipes-Booker,2012-11-03,9,Marshall,,Memphis,W,1,1,1.0,0,andre-snipes-booker-1
Kevin Steed,2012-11-03,9,Louisiana-Monroe,,Louisiana,L,1,5,5.0,0,kevin-steed-1
Nick Stoner,2012-11-03,9,Indiana,,Iowa,W,1,5,5.0,0,nick-stoner-1
Marcus Sullivan,2012-11-03,10,Nevada-Las Vegas,,New Mexico,W,2,5,2.5,0,marcus-sullivan-1
Drew Terrell,2012-11-03,9,Stanford,@,Colorado,W,5,20,4.0,0,drew-terrell-1
Gerald Thomas,2012-11-03,9,Colorado,,Stanford,L,2,12,6.0,0,gerald-thomas-1
Tramaine Thompson,2012-11-03,9,Kansas State,,Oklahoma State,W,1,39,39.0,0,tramaine-thompson-1
Wayne Times,2012-11-03,10,Florida International,@,South Alabama,W,2,14,7.0,0,wayne-times-1
Justin Veltung,2012-11-03,9,Idaho,,San Jose State,L,2,5,2.5,0,justin-veltung-1
Tim Vizzi,2012-11-03,10,San Diego State,@,Boise State,W,1,3,3.0,0,tim-vizzi-1
Trey Watts,2012-11-03,9,Tulsa,@,Arkansas,L,1,9,9.0,0,trey-watts-1
Cameron Webb,2012-11-03,10,Utah State,,Texas State,W,2,10,5.0,0,cameron-webb-1
Markus Wheaton,2012-11-03,8,Oregon State,,Arizona State,W,1,15,15.0,0,markus-wheaton-1
Cody Wilson,2012-11-03,9,Central Michigan,,Western Michigan,L,1,-7,-7.0,0,cody-wilson-1
J.J. Worton,2012-11-03,9,Central Florida,,Southern Methodist,W,3,29,9.7,0,jj-worton-1
Ronnie Yell,2012-11-03,9,San Jose State,@,Idaho,W,3,7,2.3,0,ronnie-yell-1
Austin Zouzalik,2012-11-03,9,Texas Tech,,Texas,L,2,41,20.5,0,austin-zouzalik-1
Jamill Smith,2012-11-06,10,Ball State,@,Toledo,W,1,13,13.0,0,jamill-smith-1
Jude Adjei-Barimah,2012-11-07,10,Bowling Green State,@,Ohio,W,1,11,11.0,0,jude-adjei-barimah-1
Ryan Clark,2012-11-07,10,Ohio,,Bowling Green State,L,4,-9,-2.3,0,ryan-clark-2
Brian Sutton,2012-11-07,10,Bowling Green State,@,Ohio,W,1,8,8.0,0,brian-sutton-1
Tyler Hunter,2012-11-08,10,Florida State,@,Virginia Tech,W,1,0,0.0,0,tyler-hunter-1
Kyshoen Jarrett,2012-11-08,10,Virginia Tech,,Florida State,L,2,10,5.0,0,kyshoen-jarrett-1
Brent Leonard,2012-11-08,10,Louisiana-Monroe,@,Arkansas State,L,2,20,10.0,0,brent-leonard-1
Cameron Saddler,2012-11-09,10,Pittsburgh,@,Connecticut,L,2,9,4.5,0,cameron-saddler-1
Nick Williams,2012-11-09,10,Connecticut,,Pittsburgh,W,4,80,20.0,1,nick-williams-1
Jared Abbrederis,2012-11-10,10,Wisconsin,@,Indiana,W,2,14,7.0,0,jared-abbrederis-1
Eric Adeyemi,2012-11-10,10,Kent State,@,Miami (OH),W,1,4,4.0,0,eric-adeyemi-2
Justin Albert,2012-11-10,10,Troy,,Navy,W,2,44,22.0,0,justin-albert-1
Antonio Andrews,2012-11-10,10,Western Kentucky,,Florida Atlantic,L,5,52,10.4,0,antonio-andrews-1
Tavon Austin,2012-11-10,9,West Virginia,@,Oklahoma State,L,2,12,6.0,0,tavon-austin-1
D.J. Banks,2012-11-10,10,Louisiana Tech,@,Texas State,W,1,21,21.0,0,dj-banks-1
Anthony Barr,2012-11-10,10,UCLA,@,Washington State,W,1,10,10.0,0,anthony-barr-1
Brett Bartolone,2012-11-10,10,Washington State,,UCLA,L,1,4,4.0,0,brett-bartolone-1
Odell Beckham Jr.,2012-11-10,10,Louisiana State,,Mississippi State,W,2,0,0.0,0,odell-beckham-jr-1
Giovani Bernard,2012-11-10,10,North Carolina,,Georgia Tech,L,2,2,1.0,0,giovani-bernard-1
