Player,Date,G,School,Loc,Opponent,WL,Rush Att,Rush Yard,Rush Avg,Rush TD,unique_id
Justin Holman,2016-11-26,12,Central Florida,@,South Florida,L,2,-8,-4.0,0,justin-holman-1
Gerald Holmes,2016-11-26,12,Michigan State,@,Penn State,L,6,23,3.8,0,gerald-holmes-1
Travis Homer,2016-11-26,12,Miami (FL),,Duke,W,2,9,4.5,0,travis-homer-1
Bart Houston,2016-11-26,12,Wisconsin,,Minnesota,W,3,-1,-0.3,0,bart-houston-1
Skyler Howard,2016-11-26,11,West Virginia,@,Iowa State,W,9,48,5.3,0,skyler-howard-1
Greg Howell,2016-11-26,12,Florida Atlantic,@,Middle Tennessee State,L,11,51,4.6,1,greg-howell-1
Joe Hubener,2016-11-26,11,Kansas State,,Kansas,W,5,7,1.4,1,joe-hubener-1
Lajuan Hunt,2016-11-26,12,Utah State,@,Brigham Young,L,5,12,2.4,0,lajuan-hunt-1
Jason Huntley,2016-11-26,11,New Mexico State,,Appalachian State,L,1,5,5.0,0,jason-huntley-1
Hayden Hurst,2016-11-26,12,South Carolina,@,Clemson,L,2,9,4.5,0,hayden-hurst-1
Jalen Hurts,2016-11-26,12,Alabama,,Auburn,W,12,37,3.1,1,jalen-hurts-1
Alec Ingold,2016-11-26,12,Wisconsin,,Minnesota,W,1,1,1.0,1,alec-ingold-1
Andy Isabella,2016-11-26,12,Massachusetts,@,Hawaii,L,1,12,12.0,0,andy-isabella-1
Willy Ivery,2016-11-26,12,North Texas,@,Texas-El Paso,L,13,98,7.5,1,willy-ivery-1
Adoree Jackson,2016-11-26,12,Southern California,,Notre Dame,W,1,12,12.0,0,adoree-jackson-1
Justin Jackson,2016-11-26,12,Northwestern,,Illinois,W,21,173,8.2,3,justin-jackson-5
Lamar Jackson,2016-11-26,12,Louisville,,Kentucky,L,25,171,6.8,2,lamar-jackson-1
Tre' Jackson,2016-11-26,12,Tulane,@,Connecticut,W,3,12,4.0,0,tre-jackson-1
Joshua Jacobs,2016-11-26,12,Alabama,,Auburn,W,5,32,6.4,0,joshua-jacobs-1
Soso Jamabo,2016-11-26,12,UCLA,@,California,L,1,8,8.0,0,soso-jamabo-1
Dontel James,2016-11-26,12,Fresno State,,San Jose State,L,12,42,3.5,1,dontel-james-1
Richie James,2016-11-26,12,Middle Tennessee State,,Florida Atlantic,W,22,207,9.4,3,richie-james-1
Nick Jeanty,2016-11-26,11,New Mexico State,,Appalachian State,L,2,-2,-1.0,0,nick-jeanty-1
Van Jefferson,2016-11-26,12,Mississippi,,Mississippi State,L,2,10,5.0,0,van-jefferson-1
Anthony Jennings,2016-11-26,11,Louisiana,,Arkansas State,W,14,-8,-0.6,0,anthony-jennings-1
Jauan Jennings,2016-11-26,12,Tennessee,@,Vanderbilt,L,1,2,2.0,0,jauan-jennings-1
Matt Johns,2016-11-26,12,Virginia,@,Virginia Tech,L,1,1,1.0,0,matt-johns-1
D'Ernest Johnson,2016-11-26,12,South Florida,,Central Florida,W,6,29,4.8,1,dernest-johnson-1
Jeremy Johnson,2016-11-26,12,Auburn,@,Alabama,L,2,-1,-0.5,0,jeremy-johnson-5
Kavika Johnson,2016-11-26,12,Texas-El Paso,,North Texas,W,1,-6,-6.0,0,kavika-johnson-1
Kerryon Johnson,2016-11-26,12,Auburn,@,Alabama,L,8,39,4.9,0,kerryon-johnson-1
Matt Johnson,2016-11-26,12,UNC Charlotte,@,Texas-San Antonio,L,2,6,3.0,0,matt-johnson-10
Quay Johnson,2016-11-26,12,East Carolina,@,Temple,L,1,4,4.0,0,quay-johnson-1
Ron Johnson,2016-11-26,12,Connecticut,,Tulane,L,1,3,3.0,0,ron-johnson-8
Stephen Johnson,2016-11-26,12,Kentucky,@,Louisville,W,8,83,10.4,0,stephen-johnson-8
Ty Johnson,2016-11-26,12,Maryland,,Rutgers,W,11,168,15.3,0,ty-johnson-1
Xavier Johnson,2016-11-26,11,South Alabama,@,Idaho,L,14,83,5.9,0,xavier-johnson-1
Cameron Johnston,2016-11-26,12,Ohio State,,Michigan,W,1,3,3.0,0,cameron-johnston-1
Aaron Jones,2016-11-26,12,Texas-El Paso,,North Texas,W,24,301,12.5,4,aaron-jones-6
Anthony Jones,2016-11-26,12,Florida International,@,Old Dominion,L,13,42,3.2,0,anthony-jones-8
Charles Jones,2016-11-26,11,Kansas State,,Kansas,W,5,7,1.4,0,charles-jones-4
Daniel Jones,2016-11-26,12,Duke,@,Miami (FL),L,14,15,1.1,0,daniel-jones-4
Davon Jones,2016-11-26,12,Boston College,@,Wake Forest,W,10,24,2.4,0,davon-jones-1
Markell Jones,2016-11-26,12,Purdue,@,Indiana,L,22,35,1.6,1,markell-jones-1
Ronald Jones,2016-11-26,12,Southern California,,Notre Dame,W,16,134,8.4,1,ronald-jones-4
Jamire Jordan,2016-11-26,12,Fresno State,,San Jose State,L,1,-9,-9.0,0,jamire-jordan-1
Lamar Jordan,2016-11-26,12,New Mexico,,Wyoming,W,12,176,14.7,1,lamar-jordan-1
Akeem Judd,2016-11-26,12,Mississippi,,Mississippi State,L,19,107,5.6,0,akeem-judd-1
Brad Kaaya,2016-11-26,12,Miami (FL),,Duke,W,1,2,2.0,0,brad-kaaya-1
Alvin Kamara,2016-11-26,12,Tennessee,@,Vanderbilt,L,10,69,6.9,2,alvin-kamara-1
John Kelly,2016-11-26,12,Tennessee,@,Vanderbilt,L,9,52,5.8,0,john-kelly-6
Jojo Kemp,2016-11-26,12,Kentucky,@,Louisville,W,10,32,3.2,0,jojo-kemp-1
Adrian Killins,2016-11-26,12,Central Florida,@,South Florida,L,5,1,0.2,0,adrian-killins-1
Jaxson Kincaide,2016-11-26,12,Nevada,@,Nevada-Las Vegas,W,8,23,2.9,0,jaxson-kincaide-1
Ke'aun Kinner,2016-11-26,12,Kansas,@,Kansas State,L,9,25,2.8,0,keaun-kinner-1
Marvin Kinsey,2016-11-26,12,Colorado State,@,San Diego State,W,14,61,4.4,1,marvin-kinsey-1
Keith Kirkwood,2016-11-26,12,Temple,,East Carolina,W,2,20,10.0,0,keith-kirkwood-1
DeShone Kizer,2016-11-26,12,Notre Dame,@,Southern California,L,11,-37,-3.4,1,deshone-kizer-1
Zach Kline,2016-11-26,12,Fresno State,,San Jose State,L,14,9,0.6,1,zach-kline-1
Trey Klock,2016-11-26,12,Georgia Tech,@,Georgia,W,1,0,0.0,0,trey-klock-1
Hasaan Klugh,2016-11-26,12,UNC Charlotte,@,Texas-San Antonio,L,3,-10,-3.3,0,hasaan-klugh-1
Richard Lagow,2016-11-26,12,Indiana,,Purdue,W,5,-36,-7.2,0,richard-lagow-1
Patrick Laird,2016-11-26,12,California,,UCLA,W,2,14,7.0,0,patrick-laird-2
Steven Lakalaka,2016-11-26,13,Hawaii,,Massachusetts,W,2,5,2.5,0,steven-lakalaka-1
Taylor Lamb,2016-11-26,12,Appalachian State,@,New Mexico State,W,10,71,7.1,2,taylor-lamb-1
Harvey Langi,2016-11-26,12,Brigham Young,,Utah State,W,6,23,3.8,0,harvey-langi-2
Brian Lankford-Johnson,2016-11-26,12,Purdue,@,Indiana,L,6,29,4.8,0,brian-lankford-johnson-1
Ray Lawry,2016-11-26,12,Old Dominion,,Florida International,W,24,194,8.1,3,ray-lawry-1
Ty Lee,2016-11-26,12,Middle Tennessee State,,Florida Atlantic,W,2,9,4.5,0,ty-lee-1
Mitch Leidner,2016-11-26,12,Minnesota,@,Wisconsin,L,16,46,2.9,1,mitch-leidner-1
Phillip Lindsay,2016-11-26,12,Colorado,,Utah,W,12,55,4.6,0,phillip-lindsay-1
Sekai Lindsay,2016-11-26,12,Massachusetts,@,Hawaii,L,4,14,3.5,0,sekai-lindsay-1
Tonny Lindsey,2016-11-26,12,Utah State,@,Brigham Young,L,8,47,5.9,0,tonny-lindsey-1
Matt Linehan,2016-11-26,11,Idaho,,South Alabama,W,5,21,4.2,0,matt-linehan-1
Sefo Liufau,2016-11-26,12,Colorado,,Utah,W,21,59,2.8,1,sefo-liufau-1
Bryce Love,2016-11-26,12,Stanford,,Rice,W,7,111,15.9,1,bryce-love-1
Paul Lucas,2016-11-26,12,Oregon State,,Oregon,W,1,7,7.0,0,paul-lucas-1
Wes Lunt,2016-11-26,12,Illinois,@,Northwestern,L,3,-24,-8.0,0,wes-lunt-1
Tueni Lupeamanu,2016-11-26,11,Idaho,,South Alabama,W,2,2,1.0,0,tueni-lupeamanu-1
Clinton Lynch,2016-11-26,12,Georgia Tech,@,Georgia,W,4,59,14.8,1,clinton-lynch-2
Jay MacIntyre,2016-11-26,12,Colorado,,Utah,W,1,3,3.0,0,jay-macintyre-1
Marlon Mack,2016-11-26,12,South Florida,,Central Florida,W,20,155,7.8,2,marlon-mack-1
Zack Mahoney,2016-11-26,12,Syracuse,@,Pittsburgh,L,13,49,3.8,2,zack-mahoney-1
Tanner Mangum,2016-11-26,12,Brigham Young,,Utah State,W,3,-12,-4.0,0,tanner-mangum-1
Quay Mann,2016-11-26,12,Duke,@,Miami (FL),L,3,9,3.0,0,quay-mann-1
Marcus Marshall,2016-11-26,12,Georgia Tech,@,Georgia,W,9,55,6.1,1,marcus-marshall-1
Robert Martin,2016-11-26,12,Rutgers,@,Maryland,L,14,73,5.2,1,robert-martin-2
Taylor Martin,2016-11-26,12,Kansas,@,Kansas State,L,3,11,3.7,0,taylor-martin-1
I'Tavius Mathers,2016-11-26,12,Middle Tennessee State,,Florida Atlantic,W,18,213,11.8,3,itavius-mathers-1
Kendrick Mathis,2016-11-26,12,San Diego State,,Colorado State,L,1,-4,-4.0,0,kendrick-mathis-1
Izzy Matthews,2016-11-26,12,Colorado State,@,San Diego State,W,14,104,7.4,2,izzy-matthews-1
Stedman Mayberry,2016-11-26,11,Texas State,,Troy,L,9,31,3.4,1,stedman-mayberry-1
Christian McCaffrey,2016-11-26,12,Stanford,,Rice,W,30,204,6.8,1,christian-mccaffrey-1
Ray-Ray McCloud,2016-11-26,12,Clemson,,South Carolina,W,2,3,1.5,0,ray-ray-mccloud-1
Taj McGowan,2016-11-26,12,Central Florida,@,South Florida,L,7,21,3.0,1,taj-mcgowan-1
Elijah McGuire,2016-11-26,11,Louisiana,,Arkansas State,W,10,27,2.7,0,elijah-mcguire-1
Kennedy McKoy,2016-11-26,11,West Virginia,@,Iowa State,W,2,1,0.5,1,kennedy-mckoy-1
Brandon Mcllwain,2016-11-26,12,South Carolina,@,Clemson,L,5,13,2.6,0,brandon-mcllwain-1
Marcus McMaryion,2016-11-26,12,Oregon State,,Oregon,W,11,81,7.4,0,marcus-mcmaryion-1
Travon McMillian,2016-11-26,12,Virginia Tech,,Virginia,W,5,32,6.4,0,travon-mcmillian-1
Malik McMorris,2016-11-26,12,California,,UCLA,W,2,4,2.0,1,malik-mcmorris-1
Richard McQuarley,2016-11-26,12,New Mexico,,Wyoming,W,15,121,8.1,3,richard-mcquarley-1
Trace McSorley,2016-11-26,12,Penn State,,Michigan State,W,10,13,1.3,0,trace-mcsorley-1
Fred Melifonwu,2016-11-26,12,San Diego State,,Colorado State,L,2,8,4.0,0,fred-melifonwu-1
Ryan Metz,2016-11-26,12,Texas-El Paso,,North Texas,W,3,43,14.3,0,ryan-metz-1
Sony Michel,2016-11-26,12,Georgia,,Georgia Tech,L,19,170,8.9,1,sony-michel-1
Dedrick Mills,2016-11-26,12,Georgia Tech,@,Georgia,W,7,24,3.4,1,dedrick-mills-1
McKenzie Milton,2016-11-26,12,Central Florida,@,South Florida,L,6,-8,-1.3,0,mckenzie-milton-1
Gardner Minshew,2016-11-26,12,East Carolina,@,Temple,L,5,-22,-4.4,0,gardner-minshew-1
Keith Mixon,2016-11-26,12,Mississippi State,@,Mississippi,W,1,3,3.0,0,keith-mixon-1
Taquan Mizzell,2016-11-26,12,Virginia,@,Virginia Tech,L,22,113,5.1,0,taquan-mizzell-1
David Montgomery,2016-11-26,12,Iowa State,,West Virginia,L,21,141,6.7,0,david-montgomery-1
Darnell Mooney,2016-11-26,12,Tulane,@,Connecticut,W,1,4,4.0,0,darnell-mooney-1
D.J. Moore,2016-11-26,12,Maryland,,Rutgers,W,3,26,8.7,0,dj-moore-3
Jalin Moore,2016-11-26,12,Appalachian State,@,New Mexico State,W,17,111,6.5,1,jalin-moore-1
Cameron Morgan,2016-11-26,11,Kansas State,,Kansas,W,1,11,11.0,0,cameron-morgan-1
Garet Morrell,2016-11-26,12,Marshall,,Western Kentucky,L,9,15,1.7,0,garet-morrell-1
Alec Morris,2016-11-26,12,North Texas,@,Texas-El Paso,L,5,-11,-2.2,0,alec-morris-1
Zack Moss,2016-11-26,12,Utah,@,Colorado,L,2,17,8.5,0,zack-moss-1
John Moten IV,2016-11-26,12,Northwestern,,Illinois,W,14,128,9.1,2,john-moten-iv-1
Brenden Motley,2016-11-26,12,Virginia Tech,,Virginia,W,5,32,6.4,0,brenden-motley-1
Kendrick Mouton,2016-11-26,11,Navy,@,Southern Methodist,W,2,11,5.5,1,kendrick-mouton-1
Khalfani Muhammad,2016-11-26,12,California,,UCLA,W,29,116,4.0,0,khalfani-muhammad-1
Kent Myers,2016-11-26,12,Utah State,@,Brigham Young,L,12,42,3.5,0,kent-myers-1
Ryan Nall,2016-11-26,12,Oregon State,,Oregon,W,31,155,5.0,4,ryan-nail-1
Tyler Natee,2016-11-26,12,Indiana,,Purdue,W,4,16,4.0,0,tyler-natee-1
Moe Neal,2016-11-26,12,Syracuse,@,Pittsburgh,L,8,91,11.4,1,moe-neal-1
Arkeel Newsome,2016-11-26,12,Connecticut,,Tulane,L,15,166,11.1,1,arkeel-newsome-1
Nicholas Norris,2016-11-26,12,Western Kentucky,@,Marshall,W,1,6,6.0,0,nicholas-norris-1
Kene Nwangwu,2016-11-26,12,Iowa State,,West Virginia,L,3,24,8.0,0,kene-nwangwu-1
Tyler O'Connor,2016-11-26,12,Michigan State,@,Penn State,L,8,-19,-2.4,0,tyler-oconnor-1
Dare Ogunbowale,2016-11-26,12,Wisconsin,,Minnesota,W,4,7,1.8,1,dare-ogunbowale-1
Bolu Olorunfunmi,2016-11-26,12,UCLA,@,California,L,3,6,2.0,0,bolu-olorunfunmi-1
Kevin Olsen,2016-11-26,12,UNC Charlotte,@,Texas-San Antonio,L,1,-11,-11.0,0,kevin-olsen-1
Kurt Palandech,2016-11-26,12,Nevada-Las Vegas,,Nevada,L,14,98,7.0,1,kurt-palandech-1
Jacob Park,2016-11-26,12,Iowa State,,West Virginia,L,5,3,0.6,0,jacob-park-1
Zach Pascal,2016-11-26,12,Old Dominion,,Florida International,W,2,27,13.5,0,zach-pascal-1
Jacques Patrick,2016-11-26,12,Florida State,,Florida,W,1,-2,-2.0,0,jacques-patrick-1
Shea Patterson,2016-11-26,12,Mississippi,,Mississippi State,L,13,73,5.6,0,shea-patterson-1
Irvine Paye,2016-11-26,12,Penn State,,Michigan State,W,1,7,7.0,0,irvine-paye-1
Jazz Peavy,2016-11-26,12,Wisconsin,,Minnesota,W,3,83,27.7,0,jazz-peavy-1
Jason Pellerin,2016-11-26,12,Mississippi,,Mississippi State,L,1,0,0.0,0,jason-pellerin-1
Rashaad Penny,2016-11-26,12,San Diego State,,Colorado State,L,4,15,3.8,0,rashaad-penny-1
Steven Peoples,2016-11-26,12,Virginia Tech,,Virginia,W,3,15,5.0,0,steven-peoples-1
Jabrill Peppers,2016-11-26,12,Michigan,@,Ohio State,L,4,4,1.0,0,jabrill-peppers-1
Lamical Perine,2016-11-26,11,Florida,@,Florida State,L,3,9,3.0,0,lamical-perine-1
Malcolm Perry,2016-11-26,11,Navy,@,Southern Methodist,W,1,13,13.0,0,malcolm-perry-1
Nathan Peterman,2016-11-26,12,Pittsburgh,,Syracuse,W,6,79,13.2,1,nathan-peterman-1
Martell Pettaway,2016-11-26,11,West Virginia,@,Iowa State,W,30,181,6.0,1,martell-pettaway-1
Kamryn Pettway,2016-11-26,12,Auburn,@,Alabama,L,12,17,1.4,0,kamryn-pettway-1
Cam Phillips,2016-11-26,12,Virginia Tech,,Virginia,W,1,4,4.0,0,cam-phillips-1
Ervin Phillips,2016-11-26,12,Syracuse,@,Pittsburgh,L,1,8,8.0,0,ervin-phillips-1
Kalif Phillips,2016-11-26,12,UNC Charlotte,@,Texas-San Antonio,L,9,12,1.3,0,kalif-phillips-1
Art Pierce,2016-11-26,12,Oregon State,,Oregon,W,7,72,10.3,0,art-pierce-1
Tyrell Pigrome,2016-11-26,12,Maryland,,Rutgers,W,1,28,28.0,1,tyrell-pigrome-1
Tony Pittman,2016-11-26,12,Marshall,,Western Kentucky,L,10,31,3.1,0,tony-pittman-2
Henry Poggi,2016-11-26,12,Michigan,@,Ohio State,L,1,4,4.0,0,henry-poggi-1
Kenny Potter,2016-11-26,12,San Jose State,@,Fresno State,W,17,70,4.1,0,kenny-potter-1
Brandon Powell,2016-11-26,11,Florida,@,Florida State,L,1,-2,-2.0,0,brandon-powell-1
Orion Prescott,2016-11-26,12,Texas-El Paso,,North Texas,W,1,3,3.0,0,orion-prescott-1
Eddie Printz,2016-11-26,11,Texas State,,Troy,L,5,19,3.8,0,eddie-printz-1
Donnel Pumphrey,2016-11-26,12,San Diego State,,Colorado State,L,18,53,2.9,1,donnel-pumphrey-1
Brandon Radcliff,2016-11-26,12,Louisville,,Kentucky,L,16,90,5.6,0,brandon-radcliff-1
T.J. Rahming,2016-11-26,12,Duke,@,Miami (FL),L,1,-1,-1.0,0,tj-rahming-1
Austin Ramesh,2016-11-26,12,Wisconsin,,Minnesota,W,1,3,3.0,0,austin-ramesh-1
Dion Ray,2016-11-26,11,Louisiana,,Arkansas State,W,5,11,2.2,0,dion-ray-1
Devine Redding,2016-11-26,12,Indiana,,Purdue,W,24,99,4.1,1,devine-redding-1
Joe Reed,2016-11-26,12,Virginia,@,Virginia Tech,L,1,0,0.0,0,joe-reed-4
D.J. Reid,2016-11-26,12,Virginia Tech,,Virginia,W,9,54,6.0,0,dj-reid-2
Giovanni Rescigno,2016-11-26,12,Rutgers,@,Maryland,L,14,-11,-0.8,0,giovanni-rescigno-1
Jalen Rhodes,2016-11-26,12,Texas-San Antonio,,UNC Charlotte,W,13,47,3.6,1,jalen-rhodes-1
Riley Ridley,2016-11-26,12,Georgia,,Georgia Tech,L,1,5,5.0,0,riley-ridley-1
Sean Riley,2016-11-26,12,Syracuse,@,Pittsburgh,L,1,6,6.0,0,sean-riley-2
Bug Rivera,2016-11-26,12,California,,UCLA,W,1,3,3.0,0,bug-rivera-1
Dallas Rivers,2016-11-26,12,Vanderbilt,,Tennessee,W,6,52,8.7,0,dallas-rivers-1
Malik Roberson,2016-11-26,12,San Jose State,@,Fresno State,W,2,18,9.0,0,malik-roberson-1
Andre Robinson,2016-11-26,12,Penn State,,Michigan State,W,3,32,10.7,1,andre-robinson-2
John Robinson-Woodgett,2016-11-26,12,Massachusetts,@,Hawaii,L,2,3,1.5,1,john-robinson-woodgett-1
Alex Rodriguez,2016-11-26,12,Indiana,,Purdue,W,3,11,3.7,0,alex-rodriguez-2
Sam Rogers,2016-11-26,12,Virginia Tech,,Virginia,W,15,105,7.0,2,sam-rogers-1
Daryl Rollins Davis,2016-11-26,11,Arkansas State,@,Louisiana,L,1,2,2.0,0,daryl-rollins-davis-1
Dishan Romine,2016-11-26,11,Navy,@,Southern Methodist,W,3,23,7.7,0,dishan-romine-1
Larry Rose III,2016-11-26,11,New Mexico State,,Appalachian State,L,11,34,3.1,0,larry-rose-iii-1
Malik Rosier,2016-11-26,12,Miami (FL),,Duke,W,1,46,46.0,0,malik-rosier-1
Josh Rounds,2016-11-26,12,Tulane,@,Connecticut,W,16,78,4.9,2,josh-rounds-1
Tyler Rouse,2016-11-26,12,Boston College,@,Wake Forest,W,1,27,27.0,0,tyler-rouse-2
Yannis Routsas,2016-11-26,12,Texas-San Antonio,,UNC Charlotte,W,1,-12,-12.0,0,yannis-routsas-1
Diocemy Saint Juste,2016-11-26,13,Hawaii,,Massachusetts,W,14,122,8.7,1,diocemy-saint-juste-1
Curtis Samuel,2016-11-26,12,Ohio State,,Michigan,W,7,54,7.7,1,curtis-samuel-1
Miles Sanders,2016-11-26,12,Penn State,,Michigan State,W,4,5,1.3,0,miles-sanders-1
Isaiah Saunders,2016-11-26,11,Idaho,,South Alabama,W,23,142,6.2,3,isaiah-saunders-1
Bo Scarbrough,2016-11-26,12,Alabama,,Auburn,W,17,90,5.3,0,bo-scarbrough-1
Jordan Scarlett,2016-11-26,11,Florida,@,Florida State,L,14,53,3.8,0,jordan-scarlett-1
Nick Schuessler,2016-11-26,12,Clemson,,South Carolina,W,3,-2,-0.7,0,nick-schuessler-1
LJ Scott,2016-11-26,12,Michigan State,@,Penn State,L,16,59,3.7,0,lj-scott-2
Ben Scruton,2016-11-26,13,Hawaii,,Massachusetts,W,1,14,14.0,0,ben-scruton-1
Qua Searcy,2016-11-26,12,Georgia Tech,@,Georgia,W,8,40,5.0,1,qua-searcy-1
Nick Sharga,2016-11-26,12,Temple,,East Carolina,W,3,20,6.7,0,nick-sharga-1
Bradrick Shaw,2016-11-26,12,Wisconsin,,Minnesota,W,7,20,2.9,0,bradrick-shaw-1
R.J. Shelton,2016-11-26,12,Michigan State,@,Penn State,L,3,15,5.0,0,rj-shelton-1
Ashton Shumpert,2016-11-26,12,Mississippi State,@,Mississippi,W,1,5,5.0,0,ashton-shumpert-1
Kyle Shurmur,2016-11-26,12,Vanderbilt,,Tennessee,W,1,-11,-11.0,0,kyle-shurmur-1
Justin Silmon,2016-11-26,11,Kansas State,,Kansas,W,2,4,2.0,0,justin-silmon-1
Darrius Sims,2016-11-26,12,Vanderbilt,,Tennessee,W,7,16,2.3,1,darrius-sims-1
Devin Singletary,2016-11-26,12,Florida Atlantic,@,Middle Tennessee State,L,29,235,8.1,3,devin-singletary-1
Tyler Siudzinski,2016-11-26,11,Texas State,,Troy,L,11,52,4.7,0,tyler-siudzinski-1
B.J. Smith,2016-11-26,11,Troy,@,Texas State,W,10,42,4.2,0,bj-smith-1
De'Veon Smith,2016-11-26,12,Michigan,@,Ohio State,L,21,60,2.9,0,deveon-smith-1
Jeff Smith,2016-11-26,12,Boston College,@,Wake Forest,W,5,6,1.2,0,jeff-smith-10
Jeremy Smith,2016-11-26,12,Louisville,,Kentucky,L,4,17,4.3,1,jeremy-smith-4
Rodney Smith,2016-11-26,12,Minnesota,@,Wisconsin,L,13,45,3.5,0,rodney-smith-5
Sawyer Smith,2016-11-26,11,Troy,@,Texas State,W,2,-5,-2.5,0,sawyer-smith-1
Dalton Sneed,2016-11-26,12,Nevada-Las Vegas,,Nevada,L,1,-7,-7.0,0,dalton-sneed-1
Benjamin Snell Jr.,2016-11-26,12,Kentucky,@,Louisville,W,11,51,4.6,1,benjamin-snell-jr-1
Wilton Speight,2016-11-26,12,Michigan,@,Ohio State,L,3,-17,-5.7,0,wilton-speight-1
Carter Stanley,2016-11-26,12,Kansas,@,Kansas State,L,10,52,5.2,0,carter-stanley-1
Jalen Starks,2016-11-26,12,UCLA,@,California,L,1,4,4.0,0,jalen-starks-1
Nate Starks,2016-11-26,12,UCLA,@,California,L,11,73,6.6,0,nate-starks-1
Andrew Stefanelli,2016-11-26,12,Maryland,,Rutgers,W,1,1,1.0,1,andrew-stefanelli-1
Brandon Stephens,2016-11-26,12,UCLA,@,California,L,1,2,2.0,0,brandon-stephens-2
Freddie Stevenson,2016-11-26,12,Florida State,,Florida,W,2,30,15.0,1,freddie-stevenson-1
Samuel Stewart,2016-11-26,12,Rice,@,Stanford,L,13,77,5.9,0,samuel-stewart-1
Dontae Strickland,2016-11-26,12,Syracuse,@,Pittsburgh,L,20,63,3.2,1,dontae-strickland-2
Dalton Sturm,2016-11-26,12,Texas-San Antonio,,UNC Charlotte,W,8,9,1.1,0,dalton-sturm-1
James Summers,2016-11-26,12,East Carolina,@,Temple,L,19,52,2.7,0,james-summers-1
Myles Swain,2016-11-26,11,Navy,@,Southern Methodist,W,2,7,3.5,0,myles-swain-1
Rod Talley,2016-11-26,12,South Carolina,@,Clemson,L,6,50,8.3,0,rod-talley-1
Anthony Taylor,2016-11-26,11,Texas State,,Troy,L,2,0,0.0,0,anthony-taylor-7
Damion Terry,2016-11-26,12,Michigan State,@,Penn State,L,4,13,3.3,0,damion-terry-1
Jahad Thomas,2016-11-26,12,Temple,,East Carolina,W,24,152,6.3,2,jahad-thomas-1
Justin Thomas,2016-11-26,12,Georgia Tech,@,Georgia,W,7,10,1.4,0,justin-thomas-3
Lexington Thomas,2016-11-26,12,Nevada-Las Vegas,,Nevada,L,4,10,2.5,0,lexington-thomas-1
Noel Thomas,2016-11-26,12,Connecticut,,Tulane,L,3,20,6.7,0,noel-thomas-1
Lazedrick Thompson,2016-11-26,12,Tulane,@,Connecticut,W,23,108,4.7,3,lazedrick-thompson-1
Clayton Thorson,2016-11-26,12,Northwestern,,Illinois,W,7,-21,-3.0,0,clayton-thorson-1
Patrick Towles,2016-11-26,12,Boston College,@,Wake Forest,W,10,13,1.3,0,patrick-towles-1
Marquez Trigg,2016-11-26,12,Western Kentucky,@,Marshall,W,3,12,4.0,0,marquez-trigg-1
A.J. Turner,2016-11-26,12,South Carolina,@,Clemson,L,8,15,1.9,0,aj-turner-2
Jackson Tyner,2016-11-26,12,Rice,@,Stanford,L,7,19,2.7,0,jackson-tyner-1
John Ursua,2016-11-26,13,Hawaii,,Massachusetts,W,2,-1,-0.5,0,john-ursua-1
Chad Voytik,2016-11-26,11,Arkansas State,@,Louisiana,L,4,6,1.5,0,chad-voytik-1
Quadraiz Wadley,2016-11-26,12,Texas-El Paso,,North Texas,W,5,24,4.8,0,quadraiz-wadley-1
Anthony Wales,2016-11-26,12,Western Kentucky,@,Marshall,W,13,110,8.5,2,anthony-wales-1
Tre Walker,2016-11-26,11,Navy,@,Southern Methodist,W,1,11,11.0,0,tre-walker-2
Mark Walton,2016-11-26,12,Miami (FL),,Duke,W,13,60,4.6,0,mark-walton-1
Warren Wand,2016-11-26,11,Arkansas State,@,Louisiana,L,11,35,3.2,1,warren-wand-1
Aca'Cedric Ware,2016-11-26,12,Southern California,,Notre Dame,W,2,8,4.0,0,acacedric-ware-1
Dalvin Warmack,2016-11-26,11,Kansas State,,Kansas,W,5,43,8.6,0,dalvin-warmack-1
Jay Warren,2016-11-26,12,Florida Atlantic,@,Middle Tennessee State,L,4,7,1.8,1,jay-warren-1
Mike Warren,2016-11-26,12,Iowa State,,West Virginia,L,2,-3,-1.5,0,mike-warren-2
David Washington,2016-11-26,12,Old Dominion,,Florida International,W,8,23,2.9,0,david-washington-4
Juwan Washington,2016-11-26,12,San Diego State,,Colorado State,L,6,92,15.3,1,juwan-washington-1
Robert Washington,2016-11-26,12,UNC Charlotte,@,Texas-San Antonio,L,3,6,2.0,0,robert-washington-2
Deshaun Watson,2016-11-26,12,Clemson,,South Carolina,W,5,19,3.8,0,deshaun-watson-1
Tre Watson,2016-11-26,12,California,,UCLA,W,17,78,4.6,0,tre-watson-2
Davis Webb,2016-11-26,12,California,,UCLA,W,1,-13,-13.0,0,davis-webb-1
Ralph Webb,2016-11-26,12,Vanderbilt,,Tennessee,W,21,114,5.4,2,ralph-webb-1
Mike Weber,2016-11-26,12,Ohio State,,Michigan,W,11,26,2.4,1,mike-weber-1
Delvin Weems,2016-11-26,12,Marshall,,Western Kentucky,L,2,8,4.0,0,delvin-weems-1
Ellijah Wellman,2016-11-26,11,West Virginia,@,Iowa State,W,3,13,4.3,0,ellijah-wellman-1
Braeden West,2016-11-26,12,Southern Methodist,,Navy,L,12,48,4.0,0,braeden-west-1
Terell West,2016-11-26,12,Middle Tennessee State,,Florida Atlantic,W,1,3,3.0,0,terell-west-1
Connor White,2016-11-26,11,Texas State,,Troy,L,11,15,1.4,0,connor-white-1
