Player,Date,G,School,Loc,Opponent,WL,FR,FR Yds,FR TD,Fumble Forced,unique_id
Beau Bell,2007-08-30,1,Nevada-Las Vegas,@,Utah State,W,0,0,0,2,beau-bell-1
Kareem Byrom,2007-08-30,1,Buffalo,@,Rutgers,L,0,0,0,1,kareem-byrom-1
Jeron Johnson,2007-08-30,1,Boise State,,Weber State,W,0,0,0,1,jeron-johnson-1
Ryan Manalac,2007-08-30,1,Cincinnati,,Southeast Missouri State,W,0,0,0,2,ryan-manalac-1
Lamar Myles,2007-08-30,1,Louisville,,Murray State,W,0,0,0,1,lamar-myles-1
Haruki Nakamura,2007-08-30,1,Cincinnati,,Southeast Missouri State,W,0,0,0,1,haruki-nakamura-1
Quinton Pointer,2007-08-30,1,Nevada-Las Vegas,@,Utah State,W,0,0,0,1,quinton-pointer-1
Andre Revels,2007-08-30,1,Cincinnati,,Southeast Missouri State,W,0,0,0,1,andre-revels-1
Deangelo Smith,2007-08-30,1,Cincinnati,,Southeast Missouri State,W,0,0,0,1,deangelo-smith-1
James Smith,2007-08-30,1,Iowa State,,Kent State,L,0,0,0,1,james-smith-3
Jesse Smith,2007-08-30,1,Iowa State,,Kent State,L,0,0,0,1,jesse-smith-1
Craig Steltz,2007-08-30,1,Louisiana State,@,Mississippi State,W,0,0,0,1,craig-steltz-1
Latarrius Thomas,2007-08-30,1,Louisville,,Murray State,W,0,0,0,1,latarrius-thomas-1
Terrance Banks,2007-08-31,1,Temple,,Navy,L,0,0,0,1,terrance-banks-1
Anthony Ferla,2007-08-31,1,Temple,,Navy,L,0,0,0,1,anthony-ferla-1
Husain Abdullah,2007-09-01,1,Washington State,@,Wisconsin,L,0,0,0,1,husain-abdullah-1
Audric Adger,2007-09-01,1,Florida International,@,Penn State,L,0,0,0,1,audric-adger-1
Winston Bowens,2007-09-01,1,Memphis,,Mississippi,L,0,0,0,1,winston-bowens-1
Navorro Bowman,2007-09-01,1,Penn State,,Florida International,W,0,0,0,1,navorro-bowman-1
Jerome Boyd,2007-09-01,1,Oregon,,Houston,W,0,0,0,1,jerome-boyd-1
Chris Bradwell,2007-09-01,1,Troy,@,Arkansas,L,0,0,0,1,chris-bradwell-1
Tyvon Branch,2007-09-01,1,Connecticut,@,Duke,W,0,0,0,1,tyvon-branch-1
Trey Brown,2007-09-01,1,UCLA,@,Stanford,W,0,0,0,1,trey-brown-1
Antoine Cason,2007-09-01,1,Arizona,@,Brigham Young,L,0,0,0,1,antoine-cason-1
Matthew Castelo,2007-09-01,1,San Jose State,@,Arizona State,L,0,0,0,1,matthew-castelo-1
Quentin Cotton,2007-09-01,1,East Carolina,@,Virginia Tech,L,0,0,0,1,quentin-cotton-1
Shawn Crable,2007-09-01,1,Michigan,,Appalachian State,L,0,0,0,1,shawn-crable-1
Dominique Criss,2007-09-01,1,Baylor,@,Texas Christian,L,0,0,0,1,dominique-criss-1
Jordon Dizon,2007-09-01,1,Colorado,N,Colorado State,W,0,0,0,1,jordon-dizon-1
Carlos Dunlap,2007-09-01,1,Florida,,Western Kentucky,W,0,0,0,1,carlos-dunlap-1
David Faaeteete,2007-09-01,1,Oregon,,Houston,W,0,0,0,1,david-faaeteete-1
Matt Featherston,2007-09-01,1,Texas A&M,,Montana State,W,0,0,0,1,matt-featherston-1
Larry Federoff,2007-09-01,1,Penn State,,Florida International,W,0,0,0,1,larry-federoff-1
Zack Follett,2007-09-01,1,California,,Tennessee,W,0,0,0,1,zack-follett-1
Trevor Ford,2007-09-01,1,Troy,@,Arkansas,L,0,0,0,1,trevor-ford-1
Keith Forestal,2007-09-01,1,Toledo,,Purdue,L,0,0,0,1,keith-forestal-1
Stanley Franks,2007-09-01,1,Idaho,@,Southern California,L,0,0,0,1,stanley-franks-1
Andrew Gachkar,2007-09-01,1,Missouri,N,Illinois,W,0,0,0,1,andrew-gachkar-1
Sidney Glover,2007-09-01,1,West Virginia,,Western Michigan,W,0,0,0,1,sidney-glover-1
Tyler Griffin,2007-09-01,1,Memphis,,Mississippi,L,0,0,0,1,tyler-griffin-2
Quentin Groves,2007-09-01,1,Auburn,,Kansas State,W,0,0,0,1,quentin-groves-1
Matthew Harper,2007-09-01,1,Oregon,,Houston,W,0,0,0,1,matthew-harper-1
Chris Harrington,2007-09-01,1,Texas A&M,,Montana State,W,0,0,0,1,chris-harrington-1
Nic Harris,2007-09-01,1,Oklahoma,,North Texas,W,0,0,0,1,nic-harris-1
Andre Hatchett,2007-09-01,1,Eastern Michigan,@,Pittsburgh,L,0,0,0,1,andre-hatchett-1
Maurice Holman,2007-09-01,1,North Texas,@,Oklahoma,L,0,0,0,1,maurice-holman-1
Evander Hood,2007-09-01,1,Missouri,N,Illinois,W,0,0,0,2,evander-hood-1
Greg Jackson,2007-09-01,1,Memphis,,Mississippi,L,0,0,0,1,greg-jackson-1
Michael Johnson,2007-09-01,1,Georgia Tech,@,Notre Dame,W,0,0,0,1,michael-johnson-2
Rashad Johnson,2007-09-01,1,Alabama,,Western Carolina,W,0,0,0,1,rashad-johnson-1
Steve Juedes,2007-09-01,1,Colorado State,N,Colorado,L,0,0,0,1,steve-juedes-1
Ezekial Knight,2007-09-01,1,Alabama,,Western Carolina,W,0,0,0,1,ezekial-knight-1
John Larson,2007-09-01,1,Kansas,,Central Michigan,W,0,0,0,1,john-larson-1
Boris Lee,2007-09-01,1,Troy,@,Arkansas,L,0,0,0,1,boris-lee-1
Patrick Lee,2007-09-01,1,Auburn,,Kansas State,W,0,0,0,1,patrick-lee-1
Sean Lee,2007-09-01,1,Penn State,,Florida International,W,0,0,0,1,sean-lee-1
Jamal Lewis,2007-09-01,1,Georgia Tech,@,Notre Dame,W,0,0,0,1,jamal-lewis-1
Brett Madsen,2007-09-01,1,New Mexico,@,Texas-El Paso,L,0,0,0,1,brett-madsen-1
Sen'Derrick Marks,2007-09-01,1,Auburn,,Kansas State,W,0,0,0,1,senderrick-marks-1
Boston McCornell,2007-09-01,1,Western Michigan,@,West Virginia,L,0,0,0,1,boston-mccornell-1
Justin McKinney,2007-09-01,1,Kansas State,@,Auburn,L,0,0,0,1,justin-mckinney-1
Greg Middleton,2007-09-01,1,Indiana,,Indiana State,W,0,0,0,1,greg-middleton-1
Robert Mitchell,2007-09-01,1,Florida International,@,Penn State,L,0,0,0,1,robert-mitchell-1
Keao Monteilh,2007-09-01,1,Hawaii,,Northern Colorado,W,0,0,0,1,keao-monteilh-1
Kyle Moore,2007-09-01,1,Southern California,,Idaho,W,0,0,0,1,kyle-moore-2
Devan Moylan,2007-09-01,1,Iowa,@,Northern Illinois,W,0,0,0,1,devan-moylan-1
Chima Nwachukwu,2007-09-01,1,Washington State,@,Wisconsin,L,0,0,0,1,chima-nwachukwu-1
Ollie Ogbu,2007-09-01,1,Penn State,,Florida International,W,0,0,0,1,ollie-ogbu-1
J.T. Owens,2007-09-01,1,Indiana,,Indiana State,W,0,0,0,1,jt-owens-1
Joe Pawelek,2007-09-01,1,Baylor,@,Texas Christian,L,0,0,0,1,joe-pawelek-1
Brian Raines,2007-09-01,1,Rice,,Nicholls State,L,0,0,0,1,brian-raines-1
Austin Randle,2007-09-01,1,Air Force,,South Carolina State,W,0,0,0,1,austin-randle-1
David Roach,2007-09-01,1,Texas Christian,,Baylor,W,0,0,0,1,david-roach-1
Nate Robinson,2007-09-01,1,Akron,,Army,W,0,0,0,1,nate-robinson-2
Lerue Rumph,2007-09-01,1,North Carolina State,,Central Florida,L,0,0,0,1,lerue-rumph-1
Tyrell Sales,2007-09-01,1,Penn State,,Florida International,W,0,0,0,1,tyrell-sales-1
Justin Sanders,2007-09-01,1,Illinois,N,Missouri,L,0,0,0,2,justin-sanders-1
Jamarca Sanford,2007-09-01,1,Mississippi,@,Memphis,W,0,0,0,1,jamarca-sanford-1
Rocky Savaiigaea,2007-09-01,1,Hawaii,,Northern Colorado,W,0,0,0,1,rocky-savaiigaea-1
George Selvie,2007-09-01,1,South Florida,,Elon,W,0,0,0,1,george-selvie-1
Andrew Sendejo,2007-09-01,1,Rice,,Nicholls State,L,0,0,0,1,andrew-sendejo-1
Adam Shamion,2007-09-01,1,Idaho,@,Southern California,L,0,0,0,1,adam-shamion-1
Alphonso Smith,2007-09-01,1,Wake Forest,@,Boston College,L,0,0,0,1,alphonso-smith-1
David Smith,2007-09-01,1,Arizona State,,San Jose State,W,0,0,0,1,david-smith-1
Toronto Smith,2007-09-01,1,Florida International,@,Penn State,L,0,0,0,1,toronto-smith-1
Scott Solomon,2007-09-01,1,Rice,,Nicholls State,L,0,0,0,1,scott-solomon-1
Brion Stokes,2007-09-01,1,Akron,,Army,W,0,0,0,1,brion-stokes-1
Mike Tashman,2007-09-01,1,Alabama-Birmingham,@,Michigan State,L,0,0,0,1,mike-tashman-1
Byron Tinker,2007-09-01,1,Marshall,@,Miami (FL),L,0,0,0,1,byron-tinker-1
Justin Trattou,2007-09-01,1,Florida,,Western Kentucky,W,0,0,0,1,justin-trattou-1
Demarcus Waldrop,2007-09-01,1,Alabama,,Western Carolina,W,0,0,0,1,demarcus-waldrop-1
Vance Walker,2007-09-01,1,Georgia Tech,@,Notre Dame,W,0,0,0,1,vance-walker-1
Sean Weatherspoon,2007-09-01,1,Missouri,N,Illinois,W,0,0,0,1,sean-weatherspoon-1
Julius Williams,2007-09-01,1,Connecticut,@,Duke,W,0,0,0,1,julius-williams-1
Worrell Williams,2007-09-01,1,California,,Tennessee,W,1,44,1,1,worrell-williams-1
C.J. Wilson,2007-09-01,1,Western Michigan,@,West Virginia,L,0,0,0,1,cj-wilson-3
C.J. Wilson,2007-09-01,1,East Carolina,@,Virginia Tech,L,0,0,0,1,cj-wilson-1
Ryan Hale,2007-09-03,1,Texas Tech,@,Southern Methodist,W,0,0,0,1,ryan-hale-1
Ryan Leonard,2007-09-03,1,Southern Methodist,,Texas Tech,L,0,0,0,1,ryan-leonard-1
Jock McKissic,2007-09-03,1,Clemson,,Florida State,W,0,0,0,1,jock-mckissic-1
Phillip Merling,2007-09-03,1,Clemson,,Florida State,W,0,0,0,1,phillip-merling-1
Neefy Moffett,2007-09-03,1,Florida State,@,Clemson,L,0,0,0,1,neefy-moffett-1
Mozell Axson,2007-09-06,2,Louisville,,Middle Tennessee State,W,0,0,0,1,mozell-axson-1
Maurice Mitchell,2007-09-06,2,Louisville,,Middle Tennessee State,W,0,0,0,1,maurice-mitchell-1
Roy Polite,2007-09-06,2,Middle Tennessee State,@,Louisville,L,0,0,0,1,roy-polite-1
Bradley Robinson,2007-09-06,2,Middle Tennessee State,@,Louisville,L,0,0,0,1,bradley-robinson-1
James Rodgers,2007-09-06,2,Oregon State,@,Cincinnati,L,0,0,0,1,james-rodgers-1
Matthew Sieverson,2007-09-06,2,Oregon State,@,Cincinnati,L,0,0,0,1,matthew-sieverson-1
Devin McCourty,2007-09-07,2,Rutgers,,Navy,W,0,0,0,1,devin-mccourty-1
Brandon Renkart,2007-09-07,2,Rutgers,,Navy,W,0,0,0,1,brandon-renkart-1
Kartay Agobottah,2007-09-08,2,North Texas,@,Southern Methodist,L,0,0,0,1,kartay-agobottah-1
Ben Alexander,2007-09-08,2,Idaho,,Cal Poly,W,0,0,0,1,ben-alexander-1
George Allen,2007-09-08,2,Florida Atlantic,@,Oklahoma State,L,0,0,0,1,george-allen-1
Nate Allen,2007-09-08,2,South Florida,@,Auburn,W,0,0,0,1,nate-allen-1
C.J. Bailey,2007-09-08,2,Southern Mississippi,@,Tennessee,L,0,0,0,1,cj-bailey-1
Antonio Baker,2007-09-08,2,Louisiana Tech,,Hawaii,L,0,0,0,1,antonio-baker-1
Adam Banks,2007-09-08,2,Duke,@,Virginia,L,0,0,0,1,adam-banks-1
Roderick Battle,2007-09-08,2,Georgia,,South Carolina,L,0,0,0,1,roderick-battle-1
Dusty Bear,2007-09-08,2,Western Kentucky,,West Virginia Tech,W,0,0,0,1,dusty-bear-1
E.J. Biggers,2007-09-08,2,Western Michigan,,Indiana,L,0,0,0,1,ej-biggers-1
Shane Bowen,2007-09-08,2,Georgia Tech,,Samford,W,0,0,0,1,shane-bowen-1
Brett Brackett,2007-09-08,2,Penn State,,Notre Dame,W,0,0,0,1,brett-brackett-1
Greg Brown,2007-09-08,2,Indiana,@,Western Michigan,W,0,0,0,1,greg-brown-7
Quaadir Brown,2007-09-08,2,Fresno State,@,Texas A&M,L,0,0,0,1,quaadir-brown-1
Titus Brown,2007-09-08,2,Mississippi State,@,Tulane,W,0,0,0,1,titus-brown-1
Caleb Campbell,2007-09-08,2,Army,,Rhode Island,W,0,0,0,1,caleb-campbell-1
Brandon Carlisle,2007-09-08,2,Alabama-Birmingham,@,Florida State,L,0,0,0,1,brandon-carlisle-1
Martin Channels,2007-09-08,2,Miami (OH),@,Minnesota,L,0,0,0,1,martin-channels-1
Marquise Charles,2007-09-08,2,Utah State,@,Wyoming,L,0,0,0,1,marquise-charles-1
Brock Christopher,2007-09-08,2,Missouri,@,Mississippi,W,0,0,0,1,brock-christopher-1
Tony Clark,2007-09-08,2,Georgia Tech,,Samford,W,0,0,0,1,tony-clark-1
Blake Collier,2007-09-08,2,Texas Tech,,Texas-El Paso,W,0,0,0,1,blake-collier-1
Bruce Davis,2007-09-08,2,UCLA,,Brigham Young,W,0,0,0,1,bruce-davis-1
Dorian Davis,2007-09-08,2,Tennessee,,Southern Mississippi,W,0,0,0,1,dorian-davis-1
Tim Davis,2007-09-08,2,Alabama-Birmingham,@,Florida State,L,0,0,0,1,tim-davis-3
Scott Derry,2007-09-08,2,Texas,,Texas Christian,W,0,0,0,1,scott-derry-1
James Dillard,2007-09-08,1,Tulane,,Mississippi State,L,0,0,0,1,james-dillard-1
Mike Dinard,2007-09-08,2,Northwestern,,Nevada,W,0,0,0,1,mike-dinard-1
Yamari Dixon,2007-09-08,2,Akron,@,Ohio State,L,0,0,0,1,yamari-dixon-1
Dallas Dobbs,2007-09-08,2,Boise State,@,Washington,L,0,0,0,1,dallas-dobbs-1
Anthony Felder,2007-09-08,2,California,@,Colorado State,W,0,0,0,1,anthony-felder-1
John Fletcher,2007-09-08,2,Wyoming,,Utah State,W,0,0,0,1,john-fletcher-1
Wallace Gilberry,2007-09-08,2,Alabama,@,Vanderbilt,W,0,0,0,1,wallace-gilberry-1
Austin Giles,2007-09-08,2,Boston College,,North Carolina State,W,0,0,0,1,austin-giles-1
John Haneline,2007-09-08,2,Bowling Green State,@,Michigan State,L,0,0,0,1,john-haneline-1
Chris Harrington,2007-09-08,2,Texas A&M,,Fresno State,W,0,0,0,1,chris-harrington-1
Dominique Harris,2007-09-08,2,Temple,,Buffalo,L,0,0,0,1,dominique-harris-1
Jamal Harris,2007-09-08,2,Minnesota,,Miami (OH),W,0,0,0,1,jamal-harris-1
Jonathan Harris,2007-09-08,2,San Jose State,@,Kansas State,L,0,0,0,1,jonathan-harris-2
Nic Harris,2007-09-08,2,Oklahoma,,Miami (FL),W,0,0,0,1,nic-harris-1
Kendric Hawkins,2007-09-08,2,Buffalo,@,Temple,W,0,0,0,1,kendric-hawkins-1
Geno Hayes,2007-09-08,2,Florida State,,Alabama-Birmingham,W,0,0,0,1,geno-hayes-1
David Haynes,2007-09-08,2,Southern Methodist,,North Texas,W,0,0,0,1,david-haynes-3
Mark Herzlich,2007-09-08,2,Boston College,,North Carolina State,W,0,0,0,1,mark-herzlich-1
Jimmie Holmes,2007-09-08,2,Mississippi State,@,Tulane,W,0,0,0,1,jimmie-holmes-1
Chris Horton,2007-09-08,2,UCLA,,Brigham Young,W,0,0,0,1,chris-horton-1
Lamarr Houston,2007-09-08,2,Texas,,Texas Christian,W,0,0,0,1,lamarr-houston-1
Larry Hutchinson,2007-09-08,2,Buffalo,@,Temple,W,0,0,0,2,larry-hutchinson-1
Kareem Jackson,2007-09-08,2,Alabama,@,Vanderbilt,W,0,0,0,1,kareem-jackson-1
Steve Johnson,2007-09-08,2,Iowa State,,Northern Iowa,L,0,0,0,1,steve-johnson-1
Chris Jones,2007-09-08,2,Rice,@,Baylor,L,0,0,0,1,chris-jones-2
Logan Kelley,2007-09-08,1,Tulane,,Mississippi State,L,0,0,0,1,logan-kelley-1
Ricardo Kemp,2007-09-08,2,Tennessee,,Southern Mississippi,W,0,0,0,1,ricardo-kemp-1
Alex Kube,2007-09-08,2,Northern Illinois,,Southern Illinois,L,0,0,0,1,alex-kube-1
Aaron Lavarias,2007-09-08,2,Idaho,,Cal Poly,W,0,0,0,1,aaron-lavarias-1
Andre Lewis,2007-09-08,2,Western Kentucky,,West Virginia Tech,W,0,0,0,1,andre-lewis-1
Antonio Lewis,2007-09-08,2,West Virginia,@,Marshall,W,0,0,0,1,antonio-lewis-1
Dominic Lewis,2007-09-08,2,Kentucky,,Kent State,W,0,0,0,1,dominic-lewis-1
John Malecki,2007-09-08,2,Pittsburgh,,Grambling State,W,0,0,0,1,john-malecki-1
Jerod Mayo,2007-09-08,2,Tennessee,,Southern Mississippi,W,0,0,0,1,jerod-mayo-1
Jameel McClain,2007-09-08,2,Syracuse,@,Iowa,L,0,0,0,1,jameel-mcclain-1
Leodis McKelvin,2007-09-08,2,Troy,@,Florida,L,1,36,0,1,leodis-mckelvin-1
Nevin McKenzie,2007-09-08,2,Tennessee,,Southern Mississippi,W,0,0,0,1,nevin-mckenzie-1
Clint McMillan,2007-09-08,2,Florida,,Troy,W,0,0,0,1,clint-mcmillan-1
Parris McNeal,2007-09-08,2,Akron,@,Ohio State,L,0,0,0,1,parris-mcneal-1
Jordan Meyers,2007-09-08,2,Ohio,@,Louisiana,W,0,0,0,1,jordan-meyers-1
Kevin Mims,2007-09-08,2,Northwestern,,Nevada,W,0,0,0,1,kevin-mims-1
Jordan Murray,2007-09-08,2,Army,,Rhode Island,W,0,0,0,1,jordan-murray-1
Siua Musika,2007-09-08,2,Idaho,,Cal Poly,W,0,0,0,2,siua-musika-1
Jared Norton,2007-09-08,2,Texas,,Texas Christian,W,0,0,0,1,jared-norton-1
Jamario O'Neal,2007-09-08,2,Ohio State,,Akron,W,0,0,0,1,jamario-oneal-1
Wesley Oglesby,2007-09-08,2,Duke,@,Virginia,L,0,0,0,1,wesley-oglesby-1
Brandon Ogletree,2007-09-08,2,Idaho,,Cal Poly,W,0,0,0,2,brandon-ogletree-2
Mark Parson,2007-09-08,2,Ohio,@,Louisiana,W,0,0,0,1,mark-parson-1
Jacob Patek,2007-09-08,2,Hawaii,@,Louisiana Tech,W,0,0,0,1,jacob-patek-1
Chris Phillips,2007-09-08,2,Indiana,@,Western Michigan,W,0,0,0,1,chris-phillips-1
Kenny Phillips,2007-09-08,2,Miami (FL),@,Oklahoma,L,0,0,0,1,kenny-phillips-1
Randy Phillips,2007-09-08,2,Miami (FL),@,Oklahoma,L,0,0,0,1,randy-phillips-1
Martavius Prince,2007-09-08,2,Southern Mississippi,@,Tennessee,L,0,0,0,1,martavius-prince-1
Marcus Richardson,2007-09-08,2,Troy,@,Florida,L,0,0,0,1,marcus-richardson-1
Jonal Saint-Dic,2007-09-08,2,Michigan State,,Bowling Green State,W,0,0,0,2,jonal-saint-dic-1
Derec Schmidgall,2007-09-08,2,Iowa State,,Northern Iowa,L,0,0,0,1,derec-schmidgall-1
Chris Shula,2007-09-08,2,Miami (OH),@,Minnesota,L,0,0,0,1,chris-shula-1
Cergile Sincere,2007-09-08,2,Florida Atlantic,@,Oklahoma State,L,0,0,0,1,cergile-sincere-1
Matt Slater,2007-09-08,2,UCLA,,Brigham Young,W,0,0,0,1,matt-slater-1
Jeff Smart,2007-09-08,2,Colorado,@,Arizona State,L,0,0,0,1,jeff-smart-1
D'Anthony Smith,2007-09-08,2,Louisiana Tech,,Hawaii,L,0,0,0,1,danthony-smith-1
Clay Stephens,2007-09-08,2,Western Kentucky,,West Virginia Tech,W,0,0,0,1,clay-stephens-1
Michael Tauiliili,2007-09-08,2,Duke,@,Virginia,L,0,0,0,1,michael-tauiliili-1
Hilee Taylor,2007-09-08,2,North Carolina,@,East Carolina,L,0,0,0,1,hilee-taylor-1
Brandon Thompson,2007-09-08,2,Army,,Rhode Island,W,0,0,0,1,brandon-thompson-1
Misi Tupe,2007-09-08,2,Texas A&M,,Fresno State,W,0,0,0,1,misi-tupe-1
C.J. Ugokwe,2007-09-08,2,Rice,@,Baylor,L,0,0,0,1,cj-ugokwe-1
David Vobora,2007-09-08,2,Idaho,,Cal Poly,W,0,0,0,1,david-vobora-1
Ryan Walters,2007-09-08,2,Colorado,@,Arizona State,L,0,0,0,1,ryan-walters-1
Nick Watkins,2007-09-08,2,Clemson,,Louisiana-Monroe,W,0,0,0,1,nick-watkins-1
Brian Wilkins,2007-09-08,2,Texas-El Paso,@,Texas Tech,L,0,0,0,1,brian-wilkins-1
Darryl Williams,2007-09-08,2,Colorado State,,California,L,0,0,0,1,darryl-williams-1
Doug Williams,2007-09-08,2,Akron,@,Ohio State,L,0,0,0,1,doug-williams-1
John Williams,2007-09-08,2,Oklahoma,,Miami (FL),W,0,0,0,1,john-williams-8
Johnny Williams,2007-09-08,2,Kentucky,,Kent State,W,0,0,0,1,johnny-williams-3
Paul Williams,2007-09-08,2,Texas Tech,,Texas-El Paso,W,0,0,0,1,paul-williams-1
Reed Williams,2007-09-08,2,West Virginia,@,Marshall,W,0,0,0,1,reed-williams-1
Roger Williams,2007-09-08,2,Florida State,,Alabama-Birmingham,W,0,0,0,1,roger-williams-1
Morris Wooten,2007-09-08,2,Arizona State,,Colorado,W,0,0,0,1,morris-wooten-1
Tom Zbikowski,2007-09-08,2,Notre Dame,@,Penn State,L,0,0,0,2,tom-zbikowski-1
Rick Costa,2007-09-13,3,Maryland,,West Virginia,L,0,0,0,1,rick-costa-1
John Rabold,2007-09-13,3,Air Force,,Texas Christian,W,0,0,0,1,john-rabold-1
Garrett Rybak,2007-09-13,3,Air Force,,Texas Christian,W,0,0,0,1,garrett-rybak-1
Chris Collins,2007-09-14,3,Oklahoma State,@,Troy,L,0,0,0,1,chris-collins-2
Josh Maxwell,2007-09-14,3,Troy,,Oklahoma State,W,0,0,0,1,josh-maxwell-1
Leodis McKelvin,2007-09-14,3,Troy,,Oklahoma State,W,0,0,0,1,leodis-mckelvin-1
Adekunle Akingba,2007-09-15,3,Buffalo,@,Penn State,L,0,0,0,1,adekunle-akingba-1
Rahim Alem,2007-09-15,3,Louisiana State,,Middle Tennessee State,W,0,0,0,1,rahim-alem-1
Chris Allen,2007-09-15,3,Ball State,@,Navy,W,0,0,0,1,chris-allen-1
Brett Alstatt,2007-09-15,3,Kansas State,,Missouri State,W,0,0,0,1,brett-alstatt-1
Larry Asante,2007-09-15,3,Nebraska,,Southern California,L,0,0,0,1,larry-asante-1
Patrick Bailey,2007-09-15,3,Duke,@,Northwestern,W,0,0,0,1,patrick-bailey-1
Mamoon Barbandi,2007-09-15,2,Houston,@,Tulane,W,0,0,0,1,mamoon-barbandi-1
Kevin Basped,2007-09-15,3,Nevada,,Nicholls State,W,0,0,0,1,kevin-basped-1
Nick Bates,2007-09-15,3,Fresno State,@,Oregon,L,0,0,0,1,nick-bates-1
Ted Bentler,2007-09-15,3,Army,@,Wake Forest,L,0,0,0,1,ted-bentler-2
Mark Berghuis,2007-09-15,3,Western Michigan,@,Missouri,L,0,0,0,1,mark-berghuis-1
Alvin Bowen,2007-09-15,3,Iowa State,,Iowa,W,0,0,0,1,alvin-bowen-1
Bryce Braaksma,2007-09-15,3,Iowa State,,Iowa,W,0,0,0,1,bryce-braaksma-1
Tim Brazzel,2007-09-15,3,Central Michigan,@,Purdue,L,0,0,0,1,tim-brazzel-1
A.J. Brown,2007-09-15,3,Syracuse,,Illinois,L,0,0,0,1,aj-brown-1
Antoine Brown,2007-09-15,3,Kentucky,,Louisville,W,0,0,0,1,antoine-brown-1
Isaac Brown,2007-09-15,3,Central Michigan,@,Purdue,L,0,0,0,1,isaac-brown-1
Scott Bryant,2007-09-15,3,Florida International,@,Miami (FL),L,0,0,0,1,scott-bryant-1
Ketric Buffin,2007-09-15,3,Navy,,Ball State,L,0,0,0,1,ketric-buffin-1
George Carter,2007-09-15,3,New Mexico,@,Arizona,W,0,0,0,1,george-carter-3
C.J. Cavness,2007-09-15,2,Houston,@,Tulane,W,0,0,0,1,cj-cavness-1
Chris Chamberlain,2007-09-15,2,Tulsa,,Brigham Young,W,0,0,0,1,chris-chamberlain-1
Patrick Chung,2007-09-15,3,Oregon,,Fresno State,W,0,0,0,1,patrick-chung-1
Landon Cohen,2007-09-15,3,Ohio,@,Virginia Tech,L,1,3,0,1,landon-cohen-1
Justin Cole,2007-09-15,3,San Jose State,@,Stanford,L,0,0,0,1,justin-cole-1
Terrell Cole,2007-09-15,3,Utah,,UCLA,W,0,0,0,1,terrell-cole-1
Antonio Coleman,2007-09-15,3,Auburn,,Mississippi State,L,0,0,0,1,antonio-coleman-1
Brandon Crawford,2007-09-15,3,Ball State,@,Navy,W,0,0,0,1,brandon-crawford-1
Charles Davis,2007-09-15,2,Tulsa,,Brigham Young,W,0,0,0,1,charles-davis-2
Tony Davis,2007-09-15,3,Penn State,,Buffalo,W,0,0,0,1,tony-davis-1
Dahna Deleston,2007-09-15,3,Connecticut,,Temple,W,0,0,0,1,dahna-deleston-1
Mark Dillard,2007-09-15,3,Louisiana Tech,@,California,L,0,0,0,1,mark-dillard-1
Ward Dobbs,2007-09-15,3,Wyoming,@,Boise State,L,0,0,0,1,ward-dobbs-1
Alonzo Dotson,2007-09-15,3,Oklahoma,,Utah State,W,0,0,0,1,alonzo-dotson-1
James Francis,2007-09-15,2,Houston,@,Tulane,W,0,0,0,1,james-francis-1
Joe Garcia,2007-09-15,3,Texas Tech,@,Rice,W,0,0,0,1,joe-garcia-3
Wilson Garrison,2007-09-15,2,Tulsa,,Brigham Young,W,0,0,0,1,wilson-garrison-1
Byron Garvin,2007-09-15,3,Kansas State,,Missouri State,W,0,0,0,1,byron-garvin-1
De'Mon Glanton,2007-09-15,3,Mississippi State,@,Auburn,W,0,0,0,1,demon-glanton-1
Trimane Goddard,2007-09-15,3,North Carolina,,Virginia,L,0,0,0,1,trimane-goddard-1
Brandon Graham,2007-09-15,3,Michigan,,Notre Dame,W,0,0,0,1,brandon-graham-1
Christopher Graham,2007-09-15,3,Michigan,,Notre Dame,W,0,0,0,1,christopher-graham-2
Marcus Griffin,2007-09-15,3,Texas,@,Central Florida,W,0,0,0,1,marcus-griffin-1
Ashton Hall,2007-09-15,3,Marshall,,New Hampshire,L,0,0,0,1,ashton-hall-1
Rodney Hardeway,2007-09-15,3,Louisiana,,McNeese State,L,0,0,0,1,rodney-hardeway-1
Matt Harding,2007-09-15,2,Tulane,,Houston,L,0,0,0,1,matt-harding-1
Quin Harris,2007-09-15,3,Louisiana Tech,@,California,L,0,0,0,1,quin-harris-1
Steven Harris,2007-09-15,3,Texas Tech,@,Rice,W,0,0,0,1,steven-harris-2
Marvin Haynes,2007-09-15,3,Fresno State,@,Oregon,L,0,0,0,1,marvin-haynes-1
Maurice Hill,2007-09-15,3,Toledo,@,Kansas,L,0,0,0,1,maurice-hill-1
Kevin Hogan,2007-09-15,3,Kent State,,Delaware State,W,0,0,0,1,kevin-hogan-1
Anthony Hoke,2007-09-15,3,Cincinnati,@,Miami (OH),W,0,0,0,1,anthony-hoke-1
Evander Hood,2007-09-15,3,Missouri,,Western Michigan,W,0,0,0,1,evander-hood-1
Daniel Howard,2007-09-15,3,Texas Tech,@,Rice,W,0,0,0,1,daniel-howard-1
Robert Johnson,2007-09-15,3,Utah,,UCLA,W,0,0,0,1,robert-johnson-4
Mike Juergens,2007-09-15,3,Wyoming,@,Boise State,L,0,0,0,1,mike-juergens-1
Tyrone King,2007-09-15,3,Alabama,,Arkansas,W,0,0,0,1,tyrone-king-1
