Player,Date,G,School,Loc,Opponent,WL,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,unique_id
Emory Jones,2019-10-05,6,Florida,,Auburn,W,5,7,71.4,28,0,0,105.0,emory-jones-1
Kedarian Jones,2019-10-05,5,Memphis,@,Louisiana-Monroe,W,0,1,0.0,0,0,0,0.0,kedarian-jones-1
Phil Jurkovec,2019-10-05,5,Notre Dame,,Bowling Green State,W,5,7,71.4,79,1,0,213.4,phil-jurkovec-1
Austin Kendall,2019-10-05,5,West Virginia,,Texas,L,31,46,67.4,367,3,4,138.5,austin-kendall-1
Lucas Krull,2019-10-05,6,Florida,,Auburn,W,1,1,100.0,4,0,0,133.6,lucas-krull-1
Johnny Langan,2019-10-05,5,Rutgers,,Maryland,L,13,25,52.0,163,0,2,90.8,johnny-langan-1
Brian Lewerke,2019-10-05,6,Michigan State,@,Ohio State,L,20,38,52.6,218,1,1,104.2,brian-lewerke-1
Kai Locksley,2019-10-05,5,Texas-El Paso,,Texas-San Antonio,L,2,8,25.0,41,0,0,68.1,kai-locksley-1
Jordan Love,2019-10-05,5,Utah State,@,Louisiana State,L,15,30,50.0,130,0,3,66.4,jordan-love-2
Grant Loy,2019-10-05,5,Bowling Green State,@,Notre Dame,L,13,25,52.0,106,0,1,79.6,grant-loy-1
Jake Luton,2019-10-05,5,Oregon State,@,UCLA,W,18,26,69.2,285,5,0,224.8,jake-luton-1
Adrian Martinez,2019-10-05,6,Nebraska,,Northwestern,W,13,20,65.0,145,0,0,125.9,adrian-martinez-2
Brian Maurer,2019-10-05,5,Tennessee,,Georgia,L,14,28,50.0,259,2,1,144.1,brian-maurer-1
Jordan McCloud,2019-10-05,5,South Florida,@,Connecticut,W,11,21,52.4,157,3,2,143.3,jordan-mccloud-1
Justice McCoy,2019-10-05,6,Colorado State,,San Diego State,L,0,2,0.0,0,0,2,-200.0,justice-mccoy-1
Justin McMillan,2019-10-05,5,Tulane,@,Army,W,15,21,71.4,201,1,0,167.5,justin-mcmillan-1
Graham Mertz,2019-10-05,5,Wisconsin,,Kent State,W,5,5,100.0,38,0,0,163.8,graham-mertz-1
Davis Mills,2019-10-05,6,Stanford,,Washington,W,21,30,70.0,293,1,0,163.0,davis-mills-1
Devon Modster,2019-10-05,6,California,@,Oregon,L,17,34,50.0,190,1,2,94.9,devon-modster-1
Steven Montez,2019-10-05,5,Colorado,,Arizona,L,28,42,66.7,299,1,0,134.3,steven-montez-1
David Moore,2019-10-05,6,Central Michigan,,Eastern Michigan,W,15,24,62.5,279,2,1,179.3,david-moore-1
Tanner Mordecai,2019-10-05,5,Oklahoma,@,Kansas,W,3,4,75.0,28,0,0,133.8,tanner-mordecai-1
James Morgan,2019-10-05,5,Florida International,,Massachusetts,W,19,31,61.3,263,2,0,153.8,james-morgan-1
Tanner Morgan,2019-10-05,5,Minnesota,,Illinois,W,9,17,52.9,155,3,1,176.0,tanner-morgan-2
Lowell Narcisse,2019-10-05,5,Texas-San Antonio,@,Texas-El Paso,W,6,14,42.9,46,1,0,94.0,lowell-narcisse-1
Riley Neal,2019-10-05,5,Vanderbilt,@,Mississippi,L,18,30,60.0,140,0,0,99.2,riley-neal-1
Tony Nicholson,2019-10-05,6,New Mexico State,,Liberty,L,0,1,0.0,0,0,0,0.0,tony-nicholson-1
Bo Nix,2019-10-05,6,Auburn,@,Florida,L,11,27,40.7,145,1,3,75.9,bo-nix-1
K.D. Nixon,2019-10-05,5,Colorado,,Arizona,L,1,1,100.0,38,1,0,749.2,kd-nixon-1
Patrick O'Brien,2019-10-05,6,Colorado State,,San Diego State,L,19,30,63.3,217,1,1,128.4,patrick-obrien-1
Aidan O'Connell,2019-10-05,5,Purdue,@,Penn State,L,1,1,100.0,4,0,0,133.6,aidan-oconnell-1
Asher O'Hara,2019-10-05,5,Middle Tennessee State,,Marshall,W,17,30,56.7,261,1,0,140.7,asher-ohara-1
Kenyon Oblad,2019-10-05,5,Nevada-Las Vegas,,Boise State,L,24,55,43.6,262,2,1,92.0,kenyon-oblad-1
Tyler Page,2019-10-05,6,Southern Methodist,,Tulsa,W,1,1,100.0,30,0,0,352.0,tyler-page-2
Austin Parker,2019-10-05,5,Duke,,Pittsburgh,L,0,1,0.0,0,0,0,0.0,austin-parker-2
Shea Patterson,2019-10-05,5,Michigan,,Iowa,W,14,26,53.8,147,0,1,93.6,shea-patterson-1
Josh Pederson,2019-10-05,5,Louisiana-Monroe,,Memphis,L,1,1,100.0,33,0,0,377.2,josh-pederson-1
Malcolm Perry,2019-10-05,4,Navy,,Air Force,W,5,7,71.4,144,0,0,244.2,malcolm-perry-1
N'Kosi Perry,2019-10-05,5,Miami (FL),,Virginia Tech,L,28,45,62.2,422,4,1,165.9,nkosi-perry-1
Brandon Peters,2019-10-05,5,Illinois,@,Minnesota,L,5,10,50.0,32,0,1,56.9,brandon-peters-1
Kenny Pickett,2019-10-05,6,Pittsburgh,@,Duke,W,29,48,60.4,268,3,2,119.6,kenny-pickett-1
Tyrell Pigrome,2019-10-05,5,Maryland,@,Rutgers,W,13,18,72.2,111,0,0,124.0,tyrell-pigrome-1
Drew Plitt,2019-10-05,5,Ball State,@,Northern Illinois,W,4,14,28.6,34,0,1,34.7,drew-plitt-1
John Rhys Plumlee,2019-10-05,6,Mississippi,,Vanderbilt,W,10,18,55.6,99,0,0,101.8,john-rhys-plumlee-1
Jack Plummer,2019-10-05,5,Purdue,@,Penn State,L,13,27,48.1,119,1,0,97.4,jack-plummer-1
Taylor Powell,2019-10-05,5,Missouri,,Troy,W,6,8,75.0,57,0,0,134.9,taylor-powell-1
Brock Purdy,2019-10-05,5,Iowa State,,Texas Christian,W,19,24,79.2,247,2,0,193.1,brock-purdy-1
Matt Robinson,2019-10-05,5,Illinois,@,Minnesota,L,15,29,51.7,125,0,0,87.9,matt-robinson-6
Nathan Rourke,2019-10-05,5,Ohio,@,Buffalo,W,12,19,63.2,155,0,1,121.2,nathan-rourke-1
Kirk Rygol,2019-10-05,5,South Florida,@,Connecticut,W,1,1,100.0,33,1,0,707.2,kirk-rygol-1
Spencer Sanders,2019-10-05,6,Oklahoma State,@,Texas Tech,L,22,37,59.5,290,2,3,126.9,spencer-sanders-1
Stone Smartt,2019-10-05,5,Old Dominion,,Western Kentucky,L,11,27,40.7,105,0,1,66.0,stone-smartt-1
Aiden Smith,2019-10-05,5,Northwestern,@,Nebraska,L,19,32,59.4,136,0,1,88.8,aiden-smith-1
Zach Smith,2019-10-05,5,Tulsa,@,Southern Methodist,L,23,41,56.1,346,4,3,144.5,zach-smith-6
Carter Stanley,2019-10-05,6,Kansas,,Oklahoma,L,18,28,64.3,230,3,0,168.6,carter-stanley-1
Nathan Stanley,2019-10-05,5,Iowa,@,Michigan,L,23,42,54.8,260,0,3,92.5,nathan-stanley-2
C Stevenson,2019-10-05,5,Air Force,@,Navy,L,1,1,100.0,41,0,0,444.4,c-stevenson-1
Tom Stewart,2019-10-05,6,Rice,@,Alabama-Birmingham,L,1,2,50.0,10,0,0,92.0,tom-stewart-1
Ty Storey,2019-10-05,5,Western Kentucky,@,Old Dominion,W,21,28,75.0,193,1,1,137.5,ty-storey-1
Khalil Tate,2019-10-05,5,Arizona,@,Colorado,W,31,41,75.6,404,3,1,177.6,khalil-tate-1
Skylar Thompson,2019-10-05,5,Kansas State,,Baylor,L,22,34,64.7,218,1,1,122.4,skylar-thompson-1
Kyle Trask,2019-10-05,6,Florida,,Auburn,W,19,31,61.3,234,2,0,146.0,kyle-trask-1
Kyle Vantrease,2019-10-05,6,Buffalo,,Ohio,L,16,23,69.6,197,2,0,170.2,kyle-vantrease-1
Noah Vedral,2019-10-05,6,Nebraska,,Northwestern,W,2,5,40.0,41,0,0,108.9,noah-vedral-1
Darius Wade,2019-10-05,5,Bowling Green State,@,Notre Dame,L,2,2,100.0,4,0,0,116.8,darius-wade-1
Deuce Wallace,2019-10-05,5,Vanderbilt,@,Mississippi,L,7,16,43.8,62,0,0,76.3,deuce-wallace-2
Chance Warren,2019-10-05,4,Navy,,Air Force,W,1,1,100.0,18,0,0,251.2,chance-warren-1
Jon Wassink,2019-10-05,6,Western Michigan,@,Toledo,L,25,51,49.0,303,2,1,107.9,jon-wassink-1
Gunnar Watson,2019-10-05,5,Troy,@,Missouri,L,5,9,55.6,58,0,0,109.7,gunnar-watson-1
Randall West,2019-10-05,6,Massachusetts,@,Florida International,L,2,5,40.0,11,0,0,58.5,randall-west-1
Brady White,2019-10-05,5,Memphis,@,Louisiana-Monroe,W,15,23,65.2,249,3,1,190.5,brady-white-1
Jackson White,2019-10-05,5,Marshall,@,Middle Tennessee State,L,2,2,100.0,11,0,0,146.2,jackson-white-1
Kaylan Wiggins,2019-10-05,5,Florida International,,Massachusetts,W,0,2,0.0,0,0,0,0.0,kaylan-wiggins-1
Jarren Williams,2019-10-05,5,Miami (FL),,Virginia Tech,L,4,7,57.1,47,0,3,27.8,jarren-williams-1
Aaron Young,2019-10-05,5,Duke,,Pittsburgh,L,0,1,0.0,0,0,1,-200.0,aaron-young-3
Levi Lewis,2019-10-09,6,Louisiana,,Appalachian State,L,13,24,54.2,131,1,0,113.8,levi-lewis-1
Zac Thomas,2019-10-09,5,Appalachian State,@,Louisiana,W,11,17,64.7,147,0,0,137.3,zac-thomas-2
Tommy Devito,2019-10-10,6,Syracuse,@,North Carolina State,L,29,39,74.4,300,1,0,147.4,tommy-devito-1
Caleb Evans,2019-10-10,6,Louisiana-Monroe,@,Texas State,W,18,33,54.5,225,0,1,105.8,caleb-evans-2
Bailey Hockman,2019-10-10,6,North Carolina State,,Syracuse,W,16,27,59.3,205,0,1,115.6,bailey-hockman-1
Gresch Jensen,2019-10-10,6,Texas State,,Louisiana-Monroe,L,16,30,53.3,170,0,0,100.9,gresch-jensen-1
Devin Leary,2019-10-10,6,North Carolina State,,Syracuse,W,1,3,33.3,23,0,0,97.7,devin-leary-1
Seamus O'Kelly,2019-10-10,6,Texas State,,Louisiana-Monroe,L,1,1,100.0,4,0,0,133.6,seamus-okelly-1
Thayer Thomas,2019-10-10,6,North Carolina State,,Syracuse,W,1,1,100.0,32,1,0,698.8,thayer-thomas-1
Tyler Vitt,2019-10-10,6,Texas State,,Louisiana-Monroe,L,3,8,37.5,72,1,1,129.4,tyler-vitt-1
Justin Herbert,2019-10-11,6,Oregon,,Colorado,W,18,32,56.3,261,2,0,145.4,justin-herbert-1
Sheriron Jones,2019-10-11,6,New Mexico,,Colorado State,L,8,17,47.1,89,0,1,79.3,sheriron-jones-1
Steven Montez,2019-10-11,6,Colorado,@,Oregon,L,19,34,55.9,131,0,4,64.7,steven-montez-1
Patrick O'Brien,2019-10-11,7,Colorado State,@,New Mexico,W,25,34,73.5,420,3,0,206.4,patrick-obrien-1
Bryce Perkins,2019-10-11,6,Virginia,@,Miami (FL),L,25,42,59.5,252,0,0,109.9,bryce-perkins-1
N'Kosi Perry,2019-10-11,6,Miami (FL),,Virginia,W,16,27,59.3,182,1,0,128.1,nkosi-perry-1
Tyler Shough,2019-10-11,6,Oregon,,Colorado,W,1,2,50.0,14,0,0,108.8,tyler-shough-1
Jack Abraham,2019-10-12,6,Southern Mississippi,,North Texas,W,29,36,80.6,421,3,0,206.3,jack-abraham-1
Josh Adkins,2019-10-12,7,New Mexico State,@,Central Michigan,L,24,40,60.0,263,3,1,135.0,josh-adkins-1
Ryan Agnew,2019-10-12,6,San Diego State,,Wyoming,W,21,32,65.6,209,2,0,141.1,ryan-agnew-1
Aaron Allen,2019-10-12,6,Louisiana Tech,,Massachusetts,W,2,2,100.0,49,1,0,470.8,aaron-allen-1
Jack Allison,2019-10-12,6,West Virginia,,Iowa State,L,18,24,75.0,140,1,1,129.4,jack-allison-1
Chatarius Atwell,2019-10-12,6,Louisville,@,Wake Forest,W,0,1,0.0,0,0,0,0.0,chatarius-atwell-1
Hank Bachmeier,2019-10-12,6,Boise State,,Hawaii,W,3,9,33.3,58,1,0,124.1,hank-bachmeier-1
Jason Bean,2019-10-12,6,North Texas,@,Southern Mississippi,L,3,6,50.0,39,1,1,126.3,jason-bean-1
Mike Beaudry,2019-10-12,6,Connecticut,@,Tulane,L,15,24,62.5,101,0,1,89.5,mike-beaudry-1
James Blackman,2019-10-12,6,Florida State,@,Clemson,L,9,23,39.1,66,0,2,45.8,james-blackman-1
Gerry Bohanon,2019-10-12,6,Baylor,,Texas Tech,W,0,1,0.0,0,0,0,0.0,gerry-bohanon-1
Ian Book,2019-10-12,6,Notre Dame,,Southern California,W,17,32,53.1,165,1,0,106.8,ian-book-1
Lynn Bowden Jr.,2019-10-12,6,Kentucky,,Arkansas,W,7,11,63.6,78,1,0,153.2,lynn-bowden-jr-1
Ross Bowers,2019-10-12,6,Northern Illinois,@,Ohio,W,23,39,59.0,338,1,1,135.1,ross-bowers-1
Carter Bradley,2019-10-12,6,Toledo,@,Bowling Green State,L,4,8,50.0,33,0,0,84.7,carter-bradley-1
Charlie Brewer,2019-10-12,6,Baylor,,Texas Tech,W,24,37,64.9,352,0,3,128.6,charlie-brewer-1
Chase Brice,2019-10-12,6,Clemson,,Florida State,W,5,9,55.6,35,0,0,88.2,chase-brice-1
Kelly Bryant,2019-10-12,6,Missouri,,Mississippi,W,23,35,65.7,329,1,1,148.4,kelly-bryant-1
Andrew Bunch,2019-10-12,7,Nebraska,@,Minnesota,L,1,6,16.7,13,0,0,34.9,andrew-bunch-2
Joe Burrow,2019-10-12,6,Louisiana State,,Florida,W,21,24,87.5,293,3,0,231.3,joe-burrow-1
Bryce Carpenter,2019-10-12,6,Coastal Carolina,,Georgia State,L,9,14,64.3,118,2,0,182.2,bryce-carpenter-1
Todd Centeio,2019-10-12,6,Temple,,Memphis,W,3,3,100.0,32,0,0,189.6,todd-centeio-1
Sean Chambers,2019-10-12,6,Wyoming,@,San Diego State,L,5,14,35.7,109,1,1,110.4,sean-chambers-1
Marcus Childers,2019-10-12,6,Northern Illinois,@,Ohio,W,1,1,100.0,3,0,0,125.2,marcus-childers-1
Sean Clifford,2019-10-12,6,Penn State,@,Iowa,W,12,24,50.0,117,1,0,104.7,sean-clifford-1
Jack Coan,2019-10-12,6,Wisconsin,,Michigan State,W,18,21,85.7,180,1,0,173.4,jack-coan-1
Evan Conley,2019-10-12,6,Louisville,@,Wake Forest,W,12,18,66.7,196,2,1,183.7,evan-conley-1
Chase Cord,2019-10-12,6,Boise State,,Hawaii,W,12,18,66.7,175,3,0,203.3,chase-cord-1
Chevan Cordeiro,2019-10-12,6,Hawaii,@,Boise State,L,3,9,33.3,74,1,1,116.8,chevan-cordeiro-1
Matt Corral,2019-10-12,7,Mississippi,@,Missouri,L,10,16,62.5,133,0,0,132.3,matt-corral-1
Isiah Cox,2019-10-12,6,Ohio,,Northern Illinois,L,0,1,0.0,0,0,0,0.0,isiah-cox-1
Dustin Crum,2019-10-12,6,Kent State,@,Akron,W,16,21,76.2,149,1,0,151.5,dustin-crum-1
Malik Cunningham,2019-10-12,6,Louisville,@,Wake Forest,W,5,6,83.3,99,2,0,331.9,malik-cunningham-1
Michael Curtis,2019-10-12,7,Massachusetts,@,Louisiana Tech,L,8,14,57.1,49,0,1,72.3,michael-curtis-2
Jayden Daniels,2019-10-12,6,Arizona State,,Washington State,W,26,36,72.2,363,3,0,184.4,jayden-daniels-1
Messiah deWeaver,2019-10-12,6,Old Dominion,@,Marshall,L,8,14,57.1,100,1,0,140.7,messiah-deweaver-1
Quinten Dormady,2019-10-12,7,Central Michigan,,New Mexico State,W,14,24,58.3,134,2,0,132.7,quinten-dormady-1
Jett Duffey,2019-10-12,6,Texas Tech,@,Baylor,L,31,42,73.8,362,1,2,144.5,jett-duffey-1
Jacob Eason,2019-10-12,7,Washington,@,Arizona,W,15,22,68.2,243,2,0,191.0,jacob-eason-1
Sam Ehlinger,2019-10-12,6,Texas,N,Oklahoma,L,26,38,68.4,210,0,0,114.8,sam-ehlinger-1
Dan Ellington,2019-10-12,6,Georgia State,@,Coastal Carolina,W,16,24,66.7,122,1,1,114.8,dan-ellington-1
Westin Elliott,2019-10-12,6,Louisiana Tech,,Massachusetts,W,1,3,33.3,16,0,1,11.5,westin-elliott-1
Travis Etienne,2019-10-12,6,Clemson,,Florida State,W,1,1,100.0,23,0,0,293.2,travis-etienne-1
Mason Fine,2019-10-12,6,North Texas,@,Southern Mississippi,L,11,25,44.0,217,3,1,148.5,mason-fine-1
Jake Fromm,2019-10-12,6,Georgia,,South Carolina,L,28,51,54.9,295,1,3,98.2,jake-fromm-1
Brett Gabbert,2019-10-12,6,Miami (OH),@,Western Michigan,L,26,45,57.8,260,0,3,93.0,brett-gabbert-1
Xavier Gaines,2019-10-12,6,Marshall,,Old Dominion,W,1,1,100.0,33,0,0,377.2,xavier-gaines-2
Tristan Gebbia,2019-10-12,6,Oregon State,,Utah,L,5,8,62.5,38,1,0,143.7,tristan-gebbia-1
Mike Glass III,2019-10-12,6,Eastern Michigan,,Ball State,L,20,34,58.8,283,1,3,120.8,mike-glass-iii-1
Anthony Gordon,2019-10-12,6,Washington State,@,Arizona State,L,44,64,68.8,466,3,0,145.4,anthony-gordon-2
James Graham,2019-10-12,6,Georgia Tech,@,Duke,L,15,35,42.9,206,1,0,101.7,james-graham-1
Isaiah Green,2019-10-12,6,Marshall,,Old Dominion,W,19,31,61.3,175,1,0,119.4,isaiah-green-2
Mitchell Guadagni,2019-10-12,6,Toledo,@,Bowling Green State,L,17,20,85.0,194,1,0,183.0,mitchell-guadagni-1
Jarrett Guarantano,2019-10-12,6,Tennessee,,Mississippi State,W,6,7,85.7,106,1,0,260.1,jarrett-guarantano-1
Grant Gunnell,2019-10-12,6,Arizona,,Washington,L,3,8,37.5,25,0,0,63.8,grant-gunnell-1
Jaren Hall,2019-10-12,6,Brigham Young,@,South Florida,L,15,23,65.2,148,1,0,133.6,jaren-hall-1
Donald Hammond III,2019-10-12,6,Air Force,,Fresno State,W,2,3,66.7,81,1,0,403.5,donald-hammond-iii-1
Adrian Hardy,2019-10-12,6,Louisiana Tech,,Massachusetts,W,0,1,0.0,0,0,0,0.0,adrian-hardy-1
Quentin Harris,2019-10-12,6,Duke,,Georgia Tech,W,11,20,55.0,176,0,0,128.9,quentin-harris-2
Sam Hartman,2019-10-12,6,Wake Forest,,Louisville,L,9,15,60.0,172,2,0,200.3,sam-hartman-1
Jaylon Henderson,2019-10-12,6,Boise State,,Hawaii,W,6,10,60.0,82,1,0,161.9,jaylon-henderson-2
Malik Henry,2019-10-12,6,Nevada,,San Jose State,W,22,37,59.5,352,1,2,137.5,malik-henry-3
Ben Hicks,2019-10-12,6,Arkansas,@,Kentucky,L,5,8,62.5,81,0,0,147.6,ben-hicks-1
Ryan Hilinski,2019-10-12,6,South Carolina,@,Georgia,W,15,20,75.0,116,1,0,140.2,ryan-hilinski-1
Logan Holgorsen,2019-10-12,6,Houston,,Cincinnati,L,0,2,0.0,0,0,1,-100.0,logan-holgorsen-1
Hendon Hooker,2019-10-12,6,Virginia Tech,,Rhode Island,W,16,27,59.3,261,3,0,177.1,hendon-hooker-1
Kelvin Hopkins Jr,2019-10-12,6,Army,@,Western Kentucky,L,5,12,41.7,71,1,0,118.9,kelvin-hopkins-jr-1
Alex Hornibrook,2019-10-12,6,Florida State,@,Clemson,L,8,12,66.7,84,1,1,136.3,alex-hornibrook-1
Keon Howard,2019-10-12,6,Tulane,,Connecticut,W,8,10,80.0,92,1,0,190.3,keon-howard-1
Tyler Huntley,2019-10-12,6,Utah,@,Oregon State,W,14,17,82.4,247,2,0,243.2,tyler-huntley-1
Jalen Hurts,2019-10-12,6,Oklahoma,N,Texas,W,16,28,57.1,235,3,1,155.9,jalen-hurts-1
Tyler Johnston III,2019-10-12,6,Alabama-Birmingham,@,Texas-San Antonio,W,17,26,65.4,294,2,1,178.1,tyler-johnston-iii-1
Emory Jones,2019-10-12,7,Florida,@,Louisiana State,L,1,3,33.3,1,1,0,146.1,emory-jones-1
Sheldon Jones,2019-10-12,6,Texas-San Antonio,,Alabama-Birmingham,L,0,1,0.0,0,0,0,0.0,sheldon-jones-1
Dakereon Joyner,2019-10-12,6,South Carolina,@,Georgia,W,6,12,50.0,39,0,0,77.3,dakereon-joyner-1
Brett Kean,2019-10-12,6,UNC Charlotte,@,Florida International,L,1,3,33.3,-1,0,0,30.5,brett-kean-1
Robbie Kelley,2019-10-12,6,Akron,,Kent State,L,0,1,0.0,0,0,0,0.0,robbie-kelley-1
Austin Kendall,2019-10-12,6,West Virginia,,Iowa State,L,1,1,100.0,9,0,0,175.6,austin-kendall-1
D.L. Knock,2019-10-12,6,Ohio,,Northern Illinois,L,1,1,100.0,2,1,0,446.8,dl-knock-1
Johnny Langan,2019-10-12,6,Rutgers,@,Indiana,L,5,13,38.5,1,0,0,39.1,johnny-langan-1
Line Latu,2019-10-12,6,Eastern Michigan,,Ball State,L,0,1,0.0,0,0,0,0.0,line-latu-1
Trevor Lawrence,2019-10-12,6,Clemson,,Florida State,W,17,25,68.0,170,3,1,156.7,trevor-lawrence-1
Brian Lewerke,2019-10-12,7,Michigan State,@,Wisconsin,L,7,16,43.8,53,0,1,59.1,brian-lewerke-1
Rocky Lombardi,2019-10-12,7,Michigan State,@,Wisconsin,L,5,14,35.7,66,0,1,61.0,rocky-lombardi-1
Josh Love,2019-10-12,6,San Jose State,@,Nevada,L,23,45,51.1,405,3,1,144.3,josh-love-1
Grant Loy,2019-10-12,6,Bowling Green State,,Toledo,W,14,21,66.7,185,1,1,146.9,grant-loy-1
Jake Luton,2019-10-12,6,Oregon State,,Utah,L,17,34,50.0,131,0,1,76.5,jake-luton-1
Branden Mack,2019-10-12,6,Temple,,Memphis,W,1,1,100.0,7,0,0,158.8,branden-mack-1
Brian Maurer,2019-10-12,6,Tennessee,,Mississippi State,W,4,7,57.1,61,0,2,73.2,brian-maurer-1
Jordan McCloud,2019-10-12,6,South Florida,,Brigham Young,W,7,14,50.0,72,1,1,102.5,jordan-mccloud-1
Cole McDonald,2019-10-12,6,Hawaii,@,Boise State,L,23,41,56.1,251,3,0,131.7,cole-mcdonald-1
Justin McMillan,2019-10-12,6,Tulane,,Connecticut,W,18,24,75.0,231,2,0,183.4,justin-mcmillan-1
Kellen Mond,2019-10-12,6,Texas A&M,,Alabama,L,24,42,57.1,264,2,0,125.7,kellen-mond-1
James Morgan,2019-10-12,6,Florida International,,UNC Charlotte,W,13,16,81.3,160,2,0,206.5,james-morgan-1
Tanner Morgan,2019-10-12,6,Minnesota,,Nebraska,W,8,13,61.5,128,1,0,169.6,tanner-morgan-2
Lowell Narcisse,2019-10-12,6,Texas-San Antonio,,Alabama-Birmingham,L,8,19,42.1,94,0,0,83.7,lowell-narcisse-1
Riley Neal,2019-10-12,6,Vanderbilt,,Nevada-Las Vegas,L,11,25,44.0,104,0,1,70.9,riley-neal-1
Kato Nelson,2019-10-12,6,Akron,,Kent State,L,17,28,60.7,202,0,0,121.3,kato-nelson-1
Jamie Newman,2019-10-12,6,Wake Forest,,Louisville,L,24,41,58.5,251,3,2,124.4,jamie-newman-1
Asher O'Hara,2019-10-12,6,Middle Tennessee State,@,Florida Atlantic,L,24,42,57.1,335,1,3,117.7,asher-ohara-1
Kenyon Oblad,2019-10-12,6,Nevada-Las Vegas,@,Vanderbilt,W,11,16,68.8,172,2,0,200.3,kenyon-oblad-1
Shea Patterson,2019-10-12,6,Michigan,@,Illinois,W,11,22,50.0,194,3,0,169.1,shea-patterson-1
Fred Payton,2019-10-12,6,Coastal Carolina,,Georgia State,L,10,17,58.8,99,0,0,107.7,fred-payton-1
Michael Penix Jr.,2019-10-12,6,Indiana,,Rutgers,W,20,29,69.0,282,3,1,177.9,michael-penix-jr-1
Lamical Perine,2019-10-12,7,Florida,@,Louisiana State,L,0,1,0.0,0,0,0,0.0,lamical-perine-1
Malcolm Perry,2019-10-12,5,Navy,@,Tulsa,W,2,4,50.0,9,0,0,68.9,malcolm-perry-1
Eli Peters,2019-10-12,6,Toledo,@,Bowling Green State,L,2,7,28.6,33,0,1,39.6,eli-peters-1
Taisun Phommachanh,2019-10-12,6,Clemson,,Florida State,W,1,3,33.3,4,0,0,44.5,taisun-phommachanh-1
Tyrell Pigrome,2019-10-12,6,Maryland,@,Purdue,L,21,39,53.8,218,0,2,90.5,tyrell-pigrome-1
Drew Plitt,2019-10-12,6,Ball State,@,Eastern Michigan,W,23,32,71.9,255,2,0,159.4,drew-plitt-1
John Rhys Plumlee,2019-10-12,7,Mississippi,@,Missouri,L,8,17,47.1,103,2,0,136.8,john-rhys-plumlee-1
Jack Plummer,2019-10-12,6,Purdue,,Maryland,W,33,41,80.5,420,3,0,190.7,jack-plummer-1
Brock Purdy,2019-10-12,6,Iowa State,@,West Virginia,W,19,30,63.3,229,1,1,131.8,brock-purdy-1
Peyton Ramsey,2019-10-12,6,Indiana,,Rutgers,W,4,6,66.7,15,0,0,87.7,peyton-ramsey-1
Jorge Reyna,2019-10-12,5,Fresno State,@,Air Force,L,20,27,74.1,209,2,1,156.1,jorge-reyna-1
Chris Reynolds,2019-10-12,6,UNC Charlotte,@,Florida International,L,6,10,60.0,114,1,0,188.8,chris-reynolds-1
Desmond Ridder,2019-10-12,6,Cincinnati,@,Houston,W,14,24,58.3,263,3,1,183.3,desmond-ridder-1
Matt Robinson,2019-10-12,6,Illinois,,Michigan,L,16,25,64.0,192,1,0,141.7,matt-robinson-6
Tayvion Robinson,2019-10-12,6,Virginia Tech,,Rhode Island,W,0,1,0.0,0,0,0,0.0,tayvion-robinson-1
Chris Robison,2019-10-12,6,Florida Atlantic,,Middle Tennessee State,W,15,30,50.0,145,1,0,101.6,chris-robison-1
Baylor Romney,2019-10-12,6,Brigham Young,@,South Florida,L,6,10,60.0,73,0,0,121.3,baylor-romney-1
Asim Rose,2019-10-12,6,Kentucky,,Arkansas,W,1,1,100.0,10,0,0,184.0,asim-rose-1
Nathan Rourke,2019-10-12,6,Ohio,,Northern Illinois,L,19,31,61.3,258,2,0,152.5,nathan-rourke-1
Anthony Russo,2019-10-12,6,Temple,,Memphis,W,20,33,60.6,224,2,0,137.6,anthony-russo-3
Jason Shelley,2019-10-12,6,Utah,@,Oregon State,W,0,1,0.0,0,0,0,0.0,jason-shelley-2
Garrett Shrader,2019-10-12,6,Mississippi State,@,Tennessee,L,5,10,50.0,79,1,1,129.4,garrett-shrader-1
Kedon Slovis,2019-10-12,6,Southern California,@,Notre Dame,L,24,35,68.6,255,2,0,148.6,kedon-slovis-1
Stone Smartt,2019-10-12,6,Old Dominion,@,Marshall,L,1,2,50.0,23,0,0,146.6,stone-smartt-1
Bryson Smith,2019-10-12,6,Houston,,Cincinnati,L,1,1,100.0,50,1,0,850.0,bryson-smith-1
J'mar Smith,2019-10-12,6,Louisiana Tech,,Massachusetts,W,16,28,57.1,239,3,0,164.2,jmar-smith-1
Zach Smith,2019-10-12,6,Tulsa,,Navy,L,23,49,46.9,254,1,0,97.2,zach-smith-6
Nathan Stanley,2019-10-12,6,Iowa,,Penn State,L,25,43,58.1,286,1,1,117.0,nathan-stanley-2
Nick Starkel,2019-10-12,6,Arkansas,@,Kentucky,L,7,19,36.8,41,0,0,55.0,nick-starkel-1
Tommy Stevens,2019-10-12,6,Mississippi State,@,Tennessee,L,6,11,54.5,67,0,2,69.3,tommy-stevens-1
Ty Storey,2019-10-12,6,Western Kentucky,,Army,W,21,30,70.0,140,0,0,109.2,ty-storey-1
Tua Tagovailoa,2019-10-12,6,Alabama,@,Texas A&M,W,21,34,61.8,293,4,1,167.1,tua-tagovailoa-1
Khalil Tate,2019-10-12,6,Arizona,,Washington,L,13,25,52.0,184,1,1,119.0,khalil-tate-1
