School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
Houston,5,2003-09-06,2,@,Michigan,31,L,3,50,-47,15,31,48.4,64,0,0,28,74,2.6,0,1,1,0,14,31,45.2,144,1,51,392,7.7,5,0,0,0,6
Idaho,133,2003-09-06,2,,Eastern Washington,132,L,5,8,-3,17,39,43.6,153,0,0,37,142,3.8,0,2,2,0,20,34,58.8,193,1,29,31,1.1,0,2,0,2,1
Illinois,27,2003-09-06,2,,Illinois State,182,W,49,22,27,16,24,66.7,207,4,1,41,254,6.2,1,0,1,6,33,56,58.9,385,2,29,126,4.3,0,2,0,2,2
Indiana,28,2003-09-06,2,@,Washington,105,L,13,38,-25,16,30,53.3,199,0,1,40,85,2.1,1,1,2,1,19,27,70.4,295,3,52,195,3.8,2,2,1,3,5
Iowa,29,2003-09-06,2,,Buffalo,74,W,56,7,49,12,19,63.2,150,2,0,45,292,6.5,4,0,0,8,7,19,36.8,58,0,56,227,4.1,1,2,1,3,1
Iowa St.,42,2003-09-06,2,,Ohio,80,W,48,20,28,14,27,51.9,252,2,0,51,271,5.3,4,0,0,6,12,22,54.5,237,1,38,167,4.4,2,2,0,2,3
Kansas,43,2003-09-06,2,,UNLV,92,W,46,24,22,22,31,71.0,270,3,1,48,276,5.8,1,1,2,5,17,30,56.7,177,0,35,244,7.0,3,0,2,2,3
Kansas St.,44,2003-09-06,3,,McNeese State,241,W,55,14,41,8,21,38.1,146,1,1,44,254,5.8,4,0,1,7,11,31,35.5,145,2,45,122,2.7,0,1,2,3,2
Kent State,77,2003-09-06,2,@,Pittsburgh,22,L,3,43,-40,12,28,42.9,88,0,1,36,73,2.0,0,1,2,0,20,36,55.6,320,4,45,202,4.5,1,1,0,1,5
Kentucky,112,2003-09-06,2,,Murray State,205,W,37,6,31,15,24,62.5,205,4,1,29,103,3.6,1,0,1,5,14,30,46.7,104,0,40,85,2.1,1,1,1,2,1
Louisiana,126,2003-09-06,2,,Louisiana Tech,54,L,3,34,-31,24,39,61.5,197,0,1,23,95,4.1,0,2,3,0,21,35,60.0,266,2,39,183,4.7,2,1,1,2,4
Louisiana Tech,54,2003-09-06,2,@,Louisiana,126,W,34,3,31,21,35,60.0,266,2,1,39,183,4.7,2,1,2,4,24,39,61.5,197,0,23,95,4.1,0,2,1,3,0
UL Monroe,130,2003-09-06,2,,Stephen F. Austin,246,L,21,23,-2,21,40,52.5,201,1,2,36,149,4.1,2,1,3,3,10,24,41.7,243,3,38,103,2.7,0,1,0,1,3
LSU,113,2003-09-06,2,@,Arizona,95,W,59,13,46,19,25,76.0,299,2,1,56,182,3.3,5,3,4,8,10,32,31.3,91,0,27,91,3.4,1,1,2,3,2
Marshall,55,2003-09-06,2,@,Tennessee,118,L,24,34,-10,23,34,67.6,294,3,1,31,88,2.8,0,0,1,3,21,33,63.6,235,3,40,223,5.6,1,0,1,1,4
Maryland,30,2003-09-06,2,@,Florida St.,16,L,10,35,-25,14,31,45.2,124,0,1,31,73,2.4,0,2,3,1,17,30,56.7,231,2,46,196,4.3,3,0,1,1,5
Memphis,6,2003-09-06,2,,Ole Miss,116,W,44,34,10,19,34,55.9,389,3,0,36,117,3.3,2,2,2,5,26,48,54.2,292,4,30,116,3.9,0,1,2,3,4
Miami (FL),19,2003-09-06,2,,Florida,110,W,38,33,5,27,41,65.9,340,2,2,30,114,3.8,2,2,4,5,18,27,66.7,219,1,39,178,4.6,2,0,1,1,4
Michigan,31,2003-09-06,2,,Houston,5,W,50,3,47,14,31,45.2,144,1,0,51,392,7.7,5,0,0,6,15,31,48.4,64,0,28,74,2.6,0,1,0,1,0
Michigan St.,32,2003-09-06,2,,Rutgers,39,W,44,28,16,21,34,61.8,351,3,2,40,134,3.4,0,1,3,5,14,31,45.2,266,2,36,-2,-0.1,1,0,2,2,4
Middle Tennessee,56,2003-09-06,2,@,Georgia,111,L,10,29,-19,18,25,72.0,173,1,0,27,67,2.5,0,1,1,1,25,35,71.4,317,0,36,150,4.2,3,0,0,0,3
Minnesota,33,2003-09-06,2,,Troy,129,W,48,7,41,11,18,61.1,176,1,2,55,292,5.3,4,0,2,6,10,31,32.3,64,0,40,125,3.1,1,2,0,2,1
Missouri,115,2003-09-06,2,@,Ball St.,72,W,35,7,28,18,29,62.1,171,1,0,47,290,6.2,4,0,0,5,23,34,67.6,203,1,28,41,1.5,0,0,0,0,1
Navy,7,2003-09-06,2,@,TCU,47,L,3,17,-14,7,15,46.7,75,0,1,54,132,2.4,0,1,2,0,14,20,70.0,173,0,45,161,3.6,2,2,1,3,2
Nebraska,34,2003-09-06,2,,Utah St.,93,W,31,7,24,12,17,70.6,132,0,0,64,273,4.3,3,2,2,3,17,35,48.6,178,1,23,60,2.6,0,2,1,3,1
Nevada,88,2003-09-06,2,@,Oregon,99,L,23,31,-8,17,42,40.5,244,2,2,30,57,1.9,1,0,2,3,13,28,46.4,211,3,41,188,4.6,0,2,0,2,4
New Mexico,89,2003-09-06,2,@,Texas Tech,49,L,28,42,-14,22,42,52.4,349,1,3,51,235,4.6,3,1,4,4,37,54,68.5,418,5,19,38,2.0,1,2,1,3,6
New Mexico State,69,2003-09-06,2,,West. New Mexico,417,W,48,3,45,12,17,70.6,175,1,1,58,290,5.0,6,1,2,7,13,28,46.4,120,0,23,58,2.5,0,0,1,1,0
North Carolina,21,2003-09-06,2,,Syracuse,23,L,47,49,-2,32,45,71.1,340,5,1,42,165,3.9,1,1,2,6,20,33,60.6,288,3,47,230,4.9,3,0,0,0,6
NC State,20,2003-09-06,2,@,Wake Forest,26,L,24,38,-14,38,49,77.6,433,3,2,25,78,3.1,0,0,2,3,9,11,81.8,173,0,50,202,4.0,4,0,0,0,5
North Texas,57,2003-09-06,2,,Baylor,41,W,52,14,38,9,15,60.0,124,0,1,47,327,7.0,6,1,2,7,19,29,65.5,183,1,33,85,2.6,1,3,3,6,2
Northern Illinois,79,2003-09-06,2,,Tennessee Tech,208,W,42,17,25,18,29,62.1,261,3,0,40,160,4.0,2,1,1,6,23,42,54.8,353,2,34,92,2.7,0,1,2,3,2
Northwestern,35,2003-09-06,2,,Air Force,83,L,21,22,-1,15,38,39.5,234,1,4,41,218,5.3,2,0,4,3,6,12,50.0,139,0,53,270,5.1,2,2,0,2,3
Notre Dame,70,2003-09-06,1,,Washington St.,106,W,29,26,3,21,34,61.8,149,1,1,45,167,3.7,1,3,4,2,22,39,56.4,274,2,31,55,1.8,0,2,1,3,3
Ohio,80,2003-09-06,2,@,Iowa St.,42,L,20,48,-28,12,22,54.5,237,1,0,38,167,4.4,2,2,2,3,14,27,51.9,252,2,51,271,5.3,4,0,0,0,6
Ohio St.,36,2003-09-06,2,,San Diego St.,90,W,16,13,3,5,20,25.0,76,0,1,37,120,3.2,0,1,2,1,24,41,58.5,188,1,26,28,1.1,0,2,2,4,1
Oklahoma,45,2003-09-06,2,@,Alabama,107,W,20,13,7,22,36,61.1,281,2,0,27,74,2.7,0,0,0,2,24,42,57.1,195,1,32,108,3.4,0,0,2,2,1
Oklahoma St.,46,2003-09-06,2,,Wyoming,94,W,48,24,24,19,33,57.6,260,0,0,50,334,6.7,5,0,0,6,17,38,44.7,306,3,29,75,2.6,0,0,0,0,3
Ole Miss,116,2003-09-06,2,@,Memphis,6,L,34,44,-10,26,48,54.2,292,4,2,30,116,3.9,0,1,3,4,19,34,55.9,389,3,36,117,3.3,2,2,0,2,5
Oregon,99,2003-09-06,2,,Nevada,88,W,31,23,8,13,28,46.4,211,3,0,41,188,4.6,0,2,2,4,17,42,40.5,244,2,30,57,1.9,1,0,2,2,3
Penn State,37,2003-09-06,2,,Boston College,13,L,14,27,-13,19,39,48.7,185,0,1,38,133,3.5,2,2,3,2,10,22,45.5,145,2,46,238,5.2,1,0,1,1,3
Pittsburgh,22,2003-09-06,1,,Kent State,77,W,43,3,40,20,36,55.6,320,4,0,45,202,4.5,1,1,1,5,12,28,42.9,88,0,36,73,2.0,0,1,1,2,0
Purdue,38,2003-09-06,1,,Bowling Green,73,L,26,27,-1,26,42,61.9,255,3,0,28,95,3.4,0,1,1,3,22,40,55.0,357,3,41,50,1.2,0,0,1,1,3
Rutgers,39,2003-09-06,2,@,Michigan St.,32,L,28,44,-16,14,31,45.2,266,2,2,36,-2,-0.1,1,0,2,4,21,34,61.8,351,3,40,134,3.4,0,1,2,3,5
San Diego St.,90,2003-09-06,2,@,Ohio St.,36,L,13,16,-3,24,41,58.5,188,1,2,26,28,1.1,0,2,4,1,5,20,25.0,76,0,37,120,3.2,0,1,1,2,1
San Jose St.,91,2003-09-06,3,@,Stanford,101,L,10,31,-21,28,67,41.8,261,0,1,16,9,0.6,1,1,2,1,24,45,53.3,293,2,41,164,4.0,2,1,2,3,4
South Carolina,117,2003-09-06,2,,Virginia,24,W,31,7,24,9,24,37.5,162,1,1,49,261,5.3,3,0,1,4,10,20,50.0,54,0,38,116,3.1,1,1,2,3,1
South Florida,9,2003-09-06,2,,Nicholls State,242,W,27,17,10,16,31,51.6,288,4,1,42,242,5.8,0,2,3,4,5,12,41.7,48,0,56,267,4.8,2,0,0,0,2
Stanford,101,2003-09-06,1,,San Jose St.,91,W,31,10,21,24,45,53.3,293,2,2,41,164,4.0,2,1,3,4,28,67,41.8,261,0,16,9,0.6,1,1,1,2,1
Syracuse,23,2003-09-06,1,@,North Carolina,21,W,49,47,2,20,33,60.6,288,3,0,47,230,4.9,3,0,0,6,32,45,71.1,340,5,42,165,3.9,1,1,1,2,6
Temple,10,2003-09-06,2,,Villanova,162,L,20,23,-3,18,28,64.3,264,1,0,46,94,2.0,1,1,1,2,28,37,75.7,347,2,31,53,1.7,0,2,0,2,2
Tennessee,118,2003-09-06,2,,Marshall,55,W,34,24,10,21,33,63.6,235,3,1,40,223,5.6,1,0,1,4,23,34,67.6,294,3,31,88,2.8,0,0,1,1,3
Texas A&M,119,2003-09-06,2,,Utah,104,W,28,26,2,12,18,66.7,145,1,0,38,223,5.9,3,3,3,4,18,40,45.0,210,1,57,205,3.6,3,3,0,3,4
TCU,47,2003-09-06,2,,Navy,7,W,17,3,14,14,20,70.0,173,0,1,45,161,3.6,2,2,3,2,7,15,46.7,75,0,54,132,2.4,0,1,1,2,0
Texas Tech,49,2003-09-06,2,,New Mexico,89,W,42,28,14,37,54,68.5,418,5,1,19,38,2.0,1,2,3,6,22,42,52.4,349,1,51,235,4.6,3,1,3,4,4
Toledo,81,2003-09-06,2,,Liberty,67,W,49,3,46,23,28,82.1,304,3,0,35,197,5.6,3,0,0,7,16,33,48.5,165,0,39,132,3.4,0,0,2,2,0
Troy,129,2003-09-06,2,@,Minnesota,33,L,7,48,-41,10,31,32.3,64,0,0,40,125,3.1,1,2,2,1,11,18,61.1,176,1,55,292,5.3,4,0,2,2,6
Tulane,11,2003-09-06,2,,Northwestern State,243,W,27,24,3,29,48,60.4,353,4,1,24,83,3.5,0,2,3,4,20,40,50.0,261,1,50,229,4.6,1,0,1,1,2
Tulsa,12,2003-09-06,2,@,Arkansas,108,L,13,45,-32,16,36,44.4,159,0,1,39,212,5.4,1,0,1,1,11,20,55.0,188,2,37,294,7.9,4,0,0,0,6
UCLA,102,2003-09-06,1,@,Colorado,98,L,14,16,-2,17,30,56.7,205,2,0,26,38,1.5,0,1,1,2,21,31,67.7,157,1,47,88,1.9,1,1,0,1,2
UNLV,92,2003-09-06,2,@,Kansas,43,L,24,46,-22,17,30,56.7,177,0,2,35,244,7.0,3,0,2,3,22,31,71.0,270,3,48,276,5.8,1,1,1,2,5
USC,103,2003-09-06,2,,BYU,66,W,35,18,17,19,34,55.9,235,3,3,33,71,2.2,1,0,3,5,29,46,63.0,313,1,26,46,1.8,0,2,3,5,1
Utah,104,2003-09-06,2,@,Texas A&M,119,L,26,28,-2,18,40,45.0,210,1,0,57,205,3.6,3,3,3,4,12,18,66.7,145,1,38,223,5.9,3,3,0,3,4
Utah St.,93,2003-09-06,2,@,Nebraska,34,L,7,31,-24,17,35,48.6,178,1,1,23,60,2.6,0,2,3,1,12,17,70.6,132,0,64,273,4.3,3,2,0,2,3
UTEP,62,2003-09-06,2,,Cal Poly,131,L,13,34,-21,13,25,52.0,141,2,2,36,115,3.2,0,3,5,2,12,21,57.1,239,2,53,222,4.2,1,1,0,1,4
Vanderbilt,120,2003-09-06,2,,Chattanooga,227,W,51,6,45,14,23,60.9,255,2,1,58,284,4.9,4,1,2,7,12,25,48.0,65,0,23,28,1.2,0,2,1,3,1
Virginia,24,2003-09-06,2,@,South Carolina,117,L,7,31,-24,10,20,50.0,54,0,2,38,116,3.1,1,1,3,1,9,24,37.5,162,1,49,261,5.3,3,0,1,1,4
Virginia Tech,25,2003-09-06,2,,James Madison,155,W,43,0,43,14,22,63.6,184,0,0,53,303,5.7,5,2,2,5,8,16,50.0,125,0,36,18,0.5,0,2,1,3,0
Wake Forest,26,2003-09-06,2,,NC State,20,W,38,24,14,9,11,81.8,173,0,0,50,202,4.0,4,0,0,5,38,49,77.6,433,3,25,78,3.1,0,0,2,2,3
Washington,105,2003-09-06,2,,Indiana,28,W,38,13,25,19,27,70.4,295,3,1,52,195,3.8,2,2,3,5,16,30,53.3,199,0,40,85,2.1,1,1,1,2,1
Washington St.,106,2003-09-06,2,@,Notre Dame,70,L,26,29,-3,22,39,56.4,274,2,1,31,55,1.8,0,2,3,3,21,34,61.8,149,1,45,167,3.7,1,3,1,4,2
West Virginia,50,2003-09-06,2,@,East Carolina,4,W,48,7,41,11,18,61.1,194,4,0,48,361,7.5,3,0,0,7,25,38,65.8,226,0,36,102,2.8,1,3,2,5,1
Western Michigan,82,2003-09-06,2,,William & Mary,163,W,56,24,32,27,39,69.2,489,6,1,31,149,4.8,2,2,3,8,19,32,59.4,191,3,42,158,3.8,0,0,1,1,3
Wisconsin,40,2003-09-06,2,,Akron,71,W,48,31,17,14,25,56.0,281,2,1,44,310,7.0,4,1,2,6,31,52,59.6,372,1,40,162,4.1,3,0,2,2,4
Wyoming,94,2003-09-06,2,@,Oklahoma St.,46,L,24,48,-24,17,38,44.7,306,3,0,29,75,2.6,0,0,0,3,19,33,57.6,260,0,50,334,6.7,5,0,0,0,6
California,97,2003-09-11,4,@,Utah,104,L,24,31,-7,19,32,59.4,246,2,0,34,119,3.5,1,3,3,3,18,28,64.3,136,0,48,200,4.2,4,2,0,2,4
Utah,104,2003-09-11,3,,California,97,W,31,24,7,18,28,64.3,136,0,0,48,200,4.2,4,2,2,4,19,32,59.4,246,2,34,119,3.5,1,3,0,3,3
Marshall,55,2003-09-12,3,,Toledo,81,L,17,24,-7,31,39,79.5,289,1,2,42,139,3.3,1,3,5,2,10,20,50.0,147,2,47,269,5.7,1,0,0,0,3
Toledo,81,2003-09-12,3,@,Marshall,55,W,24,17,7,10,20,50.0,147,2,0,47,269,5.7,1,0,0,3,31,39,79.5,289,1,42,139,3.3,1,3,2,5,2
Air Force,83,2003-09-13,3,,North Texas,57,W,34,21,13,10,16,62.5,156,3,1,60,271,4.5,1,3,4,4,13,22,59.1,215,1,35,45,1.3,2,1,2,3,3
Akron,71,2003-09-13,3,,Eastern Michigan,76,W,24,17,7,22,33,66.7,303,1,1,44,168,3.8,1,1,2,3,25,47,53.2,225,0,27,59,2.2,2,0,1,1,2
Alabama,107,2003-09-13,3,,Kentucky,112,W,27,17,10,14,27,51.9,198,0,1,53,266,5.0,3,0,1,3,15,24,62.5,169,1,23,26,1.1,1,0,0,0,2
Arizona,95,2003-09-13,3,,Oregon,99,L,10,48,-38,16,36,44.4,146,1,0,25,34,1.4,0,1,1,1,22,32,68.8,283,4,56,210,3.8,2,1,0,1,6
Arizona St.,96,2003-09-13,2,,Utah St.,93,W,26,16,10,20,37,54.1,277,2,1,37,161,4.4,1,3,4,4,26,54,48.1,308,1,35,65,1.9,1,0,3,3,2
Arkansas,108,2003-09-13,2,@,Texas,48,W,38,28,10,9,18,50.0,173,1,0,60,265,4.4,4,1,1,5,21,40,52.5,264,3,29,62,2.1,0,3,0,3,4
Arkansas St.,122,2003-09-13,3,,Southeast Missouri,206,W,21,3,18,13,22,59.1,211,1,1,40,101,2.5,2,0,1,3,24,40,60.0,200,0,23,59,2.6,0,0,2,2,0
Army,65,2003-09-13,2,,Rutgers,39,L,21,36,-15,24,48,50.0,251,1,1,30,55,1.8,2,3,4,3,17,26,65.4,250,3,45,177,3.9,1,1,1,2,5
Auburn,109,2003-09-13,3,@,Vanderbilt,120,W,45,7,38,17,26,65.4,264,2,0,54,219,4.1,4,0,0,6,11,23,47.8,124,1,35,97,2.8,0,2,1,3,1
Ball St.,72,2003-09-13,3,@,Pittsburgh,22,L,21,42,-21,19,30,63.3,192,3,0,37,92,2.5,0,0,0,3,19,33,57.6,285,3,36,188,5.2,3,0,0,0,6
Baylor,41,2003-09-13,3,,SMU,8,W,10,7,3,12,27,44.4,102,0,1,39,80,2.1,1,1,2,1,12,26,46.2,106,1,34,98,2.9,0,1,1,2,1
Boise St.,84,2003-09-13,2,@,Idaho,133,W,24,10,14,15,25,60.0,165,0,0,43,263,6.1,3,2,2,3,25,51,49.0,273,1,29,55,1.9,0,1,0,1,1
Boston College,13,2003-09-13,3,@,Connecticut,3,W,24,14,10,15,29,51.7,151,2,1,41,193,4.7,1,0,1,3,26,55,47.3,258,2,34,128,3.8,0,0,3,3,2
Bowling Green,73,2003-09-13,3,,Liberty,67,W,62,3,59,18,25,72.0,308,4,0,49,367,7.5,5,0,0,9,13,31,41.9,192,0,34,57,1.7,0,1,0,1,0
BYU,66,2003-09-13,3,@,New Mexico,89,W,10,7,3,20,37,54.1,172,1,0,29,136,4.7,0,0,0,1,11,24,45.8,141,0,48,171,3.6,1,1,0,1,1
Buffalo,74,2003-09-13,3,,Colgate,211,L,15,38,-23,13,24,54.2,124,0,0,37,119,3.2,2,1,1,2,19,29,65.5,263,2,54,358,6.6,3,0,0,0,5
Central Michigan,75,2003-09-13,3,,Eastern Kentucky,203,W,42,41,1,18,32,56.3,234,3,1,38,139,3.7,3,0,1,6,24,34,70.6,396,2,52,218,4.2,3,1,2,3,5
Cincinnati,2,2003-09-13,2,@,West Virginia,50,W,15,13,2,17,36,47.2,146,1,0,49,165,3.4,0,5,5,1,10,31,32.3,125,2,40,118,3.0,0,3,2,5,2
Clemson,14,2003-09-13,3,,Middle Tennessee,56,W,37,14,23,23,28,82.1,298,4,0,44,183,4.2,1,0,0,5,15,26,57.7,170,0,38,194,5.1,2,0,1,1,2
Colorado,98,2003-09-13,3,,Washington St.,106,L,26,47,-21,32,55,58.2,348,4,2,34,97,2.9,0,3,5,4,17,33,51.5,310,3,33,153,4.6,1,0,1,1,6
Colorado St.,85,2003-09-13,3,,Weber State,143,W,31,7,24,21,32,65.6,233,2,1,50,261,5.2,2,2,3,4,12,24,50.0,133,1,25,79,3.2,0,0,1,1,1
Connecticut,3,2003-09-13,3,,Boston College,13,L,14,24,-10,26,55,47.3,258,2,3,34,128,3.8,0,0,3,2,15,29,51.7,151,2,41,193,4.7,1,0,1,1,3
Duke,15,2003-09-13,3,,Rice,59,W,27,24,3,16,32,50.0,188,2,1,43,222,5.2,1,1,2,3,6,20,30.0,61,1,64,346,5.4,2,2,0,2,3
East Carolina,4,2003-09-13,3,@,Miami (FL),19,L,3,38,-35,16,24,66.7,126,0,2,36,103,2.9,0,3,5,0,17,27,63.0,226,2,37,223,6.0,2,1,1,2,5
Eastern Michigan,76,2003-09-13,3,@,Akron,71,L,17,24,-7,25,47,53.2,225,0,1,27,59,2.2,2,0,1,2,22,33,66.7,303,1,44,168,3.8,1,1,1,2,3
Florida,110,2003-09-13,3,,Florida A&M,175,W,63,3,60,17,22,77.3,227,2,1,45,309,6.9,7,1,2,9,15,32,46.9,93,0,46,175,3.8,0,2,1,3,0
Florida St.,16,2003-09-13,3,,Georgia Tech,17,W,14,13,1,15,30,50.0,160,1,2,32,91,2.8,1,1,3,2,12,25,48.0,128,0,39,112,2.9,1,2,1,3,1
Fresno St.,86,2003-09-13,3,@,Oklahoma,45,L,28,52,-24,20,31,64.5,142,2,1,22,123,5.6,2,0,1,4,26,38,68.4,344,4,48,212,4.4,3,0,0,0,7
Georgia,111,2003-09-13,3,,South Carolina,117,W,31,7,24,17,29,58.6,213,2,0,34,165,4.9,1,1,1,4,16,36,44.4,239,1,37,111,3.0,0,0,3,3,1
Georgia Tech,17,2003-09-13,3,@,Florida St.,16,L,13,14,-1,12,25,48.0,128,0,1,39,112,2.9,1,2,3,1,15,30,50.0,160,1,32,91,2.8,1,1,2,3,2
Hawaii,87,2003-09-13,2,@,USC,103,L,32,61,-29,40,67,59.7,399,4,2,16,63,3.9,0,1,3,4,18,26,69.2,254,2,33,164,5.0,4,2,0,2,8
Houston,5,2003-09-13,3,@,Louisiana,126,W,21,14,7,8,18,44.4,157,1,1,51,256,5.0,2,4,5,3,5,22,22.7,57,0,40,139,3.5,2,1,0,1,2
Idaho,133,2003-09-13,3,,Boise St.,84,L,10,24,-14,25,51,49.0,273,1,0,29,55,1.9,0,1,1,1,15,25,60.0,165,0,43,263,6.1,3,2,0,2,3
Illinois,27,2003-09-13,3,@,UCLA,102,L,3,6,-3,26,42,61.9,216,0,3,26,67,2.6,0,1,4,0,11,31,35.5,94,0,35,110,3.1,0,0,1,1,0
Indiana,28,2003-09-13,3,,Indiana State,183,W,33,3,30,12,20,60.0,146,0,0,49,196,4.0,4,1,1,4,17,27,63.0,189,0,37,105,2.8,0,2,1,3,0
Iowa,29,2003-09-13,3,@,Iowa St.,42,W,40,21,19,7,14,50.0,72,1,0,37,171,4.6,2,1,1,4,26,45,57.8,319,2,40,71,1.8,1,1,1,2,3
Iowa St.,42,2003-09-13,3,,Iowa,29,L,21,40,-19,26,45,57.8,319,2,1,40,71,1.8,1,1,2,3,7,14,50.0,72,1,37,171,4.6,2,1,0,1,4
Kansas,43,2003-09-13,3,@,Wyoming,94,W,42,35,7,13,16,81.3,295,4,0,40,162,4.1,1,0,0,6,33,46,71.7,328,4,36,179,5.0,1,2,0,2,5
Kansas St.,44,2003-09-13,4,,Massachusetts,68,W,38,7,31,18,28,64.3,255,1,3,50,235,4.7,4,1,4,5,14,27,51.9,164,1,30,27,0.9,0,1,0,1,1
Kent State,77,2003-09-13,3,,Youngstown State,191,W,16,13,3,11,23,47.8,124,0,2,65,282,4.3,1,1,3,1,10,20,50.0,114,1,41,180,4.4,1,3,1,4,2
Kentucky,112,2003-09-13,3,@,Alabama,107,L,17,27,-10,15,24,62.5,169,1,0,23,26,1.1,1,0,0,2,14,27,51.9,198,0,53,266,5.0,3,0,1,1,3
Louisiana,126,2003-09-13,3,,Houston,5,L,14,21,-7,5,22,22.7,57,0,0,40,139,3.5,2,1,1,2,8,18,44.4,157,1,51,256,5.0,2,4,1,5,3
Louisiana Tech,54,2003-09-13,3,@,Michigan St.,32,W,20,19,1,35,63,55.6,436,3,3,19,61,3.2,0,2,5,3,19,30,63.3,192,0,42,169,4.0,1,0,0,0,1
UL Monroe,130,2003-09-13,3,@,Ole Miss,116,L,14,59,-45,26,44,59.1,307,2,2,31,29,0.9,0,1,3,2,24,30,80.0,387,4,47,225,4.8,3,1,0,1,8
Louisville,18,2003-09-13,2,@,Syracuse,23,W,30,20,10,16,25,64.0,266,3,1,39,185,4.7,0,0,1,3,19,30,63.3,229,0,41,217,5.3,2,2,0,2,2
LSU,113,2003-09-13,3,,Western Illinois,190,W,35,7,28,23,32,71.9,305,4,0,43,152,3.5,1,3,3,5,17,39,43.6,195,1,25,13,0.5,0,0,3,3,1
Maryland,30,2003-09-13,3,,Citadel,228,W,61,0,61,17,27,63.0,283,1,0,53,282,5.3,5,0,0,7,3,20,15.0,47,0,31,90,2.9,0,0,1,1,0
Memphis,6,2003-09-13,3,@,Southern Miss,60,L,6,23,-17,16,36,44.4,182,0,3,39,192,4.9,0,3,6,0,7,25,28.0,102,0,49,205,4.2,2,2,1,3,3
Miami (FL),19,2003-09-13,3,,East Carolina,4,W,38,3,35,17,27,63.0,226,2,1,37,223,6.0,2,1,2,5,16,24,66.7,126,0,36,103,2.9,0,3,2,5,0
Miami (OH),78,2003-09-13,2,@,Northwestern,35,W,44,14,30,29,41,70.7,368,3,0,38,147,3.9,3,0,0,6,22,44,50.0,273,0,27,41,1.5,2,0,1,1,2
Michigan,31,2003-09-13,3,,Notre Dame,70,W,38,0,38,17,24,70.8,251,1,0,54,188,3.5,4,3,3,5,8,24,33.3,91,0,25,49,2.0,0,0,2,2,0
Michigan St.,32,2003-09-13,3,,Louisiana Tech,54,L,19,20,-1,19,30,63.3,192,0,0,42,169,4.0,1,0,0,1,35,63,55.6,436,3,19,61,3.2,0,2,3,5,3
Middle Tennessee,56,2003-09-13,3,@,Clemson,14,L,14,37,-23,15,26,57.7,170,0,1,38,194,5.1,2,0,1,2,23,28,82.1,298,4,44,183,4.2,1,0,0,0,5
Minnesota,33,2003-09-13,3,@,Ohio,80,W,42,20,22,9,15,60.0,146,1,1,50,269,5.4,5,1,2,6,14,22,63.6,123,0,52,222,4.3,3,1,1,2,3
Mississippi St.,114,2003-09-13,2,@,Tulane,11,L,28,31,-3,16,33,48.5,246,2,0,37,225,6.1,1,3,3,3,29,47,61.7,349,4,31,112,3.6,0,0,0,0,4
Missouri,115,2003-09-13,3,,Eastern Illinois,202,W,37,0,37,30,38,78.9,288,2,0,36,221,6.1,2,2,2,5,23,36,63.9,154,0,32,67,2.1,0,3,1,4,0
Nebraska,34,2003-09-13,3,,Penn State,37,W,18,10,8,4,6,66.7,60,0,1,72,337,4.7,1,1,2,1,16,33,48.5,159,0,21,44,2.1,1,1,1,2,1
New Mexico,89,2003-09-13,3,,BYU,66,L,7,10,-3,11,24,45.8,141,0,0,48,171,3.6,1,1,1,1,20,37,54.1,172,1,29,136,4.7,0,0,0,0,1
New Mexico State,69,2003-09-13,3,@,Oregon St.,100,L,16,28,-12,10,22,45.5,116,0,0,42,143,3.4,1,1,1,2,17,30,56.7,233,1,51,221,4.3,3,1,2,3,4
NC State,20,2003-09-13,3,@,Ohio St.,36,L,38,44,-6,36,52,69.2,315,4,2,30,21,0.7,1,1,3,5,26,36,72.2,273,4,32,44,1.4,2,2,3,5,6
North Texas,57,2003-09-13,3,@,Air Force,83,L,21,34,-13,13,22,59.1,215,1,2,35,45,1.3,2,1,3,3,10,16,62.5,156,3,60,271,4.5,1,3,1,4,4
Northwestern,35,2003-09-13,3,,Miami (OH),78,L,14,44,-30,22,44,50.0,273,0,1,27,41,1.5,2,0,1,2,29,41,70.7,368,3,38,147,3.9,3,0,0,0,6
Notre Dame,70,2003-09-13,2,@,Michigan,31,L,0,38,-38,8,24,33.3,91,0,2,25,49,2.0,0,0,2,0,17,24,70.8,251,1,54,188,3.5,4,3,0,3,5
Ohio,80,2003-09-13,3,,Minnesota,33,L,20,42,-22,14,22,63.6,123,0,1,52,222,4.3,3,1,2,3,9,15,60.0,146,1,50,269,5.4,5,1,1,2,6
Ohio St.,36,2003-09-13,3,,NC State,20,W,44,38,6,26,36,72.2,273,4,3,32,44,1.4,2,2,5,6,36,52,69.2,315,4,30,21,0.7,1,1,2,3,5
Oklahoma,45,2003-09-13,3,,Fresno St.,86,W,52,28,24,26,38,68.4,344,4,0,48,212,4.4,3,0,0,7,20,31,64.5,142,2,22,123,5.6,2,0,1,1,4
