School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
UL Monroe,130,2004-10-09,5,@,Idaho,133,W,16,14,2,13,24,54.2,139,1,0,33,117,3.5,1,1,1,2,25,35,71.4,210,2,31,83,2.7,0,0,1,1,2
LSU,113,2004-10-09,6,@,Florida,110,W,24,21,3,24,38,63.2,254,2,3,45,210,4.7,1,0,3,3,15,33,45.5,142,2,26,94,3.6,1,0,0,0,3
Marshall,55,2004-10-09,5,@,Ohio,80,W,16,13,3,20,35,57.1,170,0,1,28,109,3.9,0,2,3,1,21,38,55.3,236,1,37,76,2.1,0,0,1,1,1
Maryland,30,2004-10-09,5,,Georgia Tech,17,L,7,20,-13,11,23,47.8,74,0,0,38,8,0.2,1,0,0,1,11,22,50.0,197,1,43,131,3.0,1,0,0,0,2
Miami (OH),78,2004-10-09,6,,Kent State,77,W,47,27,20,19,29,65.5,308,3,0,38,116,3.1,2,0,0,5,28,44,63.6,361,4,36,58,1.6,0,3,1,4,4
Michigan,31,2004-10-09,6,,Minnesota,33,W,27,24,3,33,49,67.3,328,2,2,45,190,4.2,1,1,3,3,8,22,36.4,156,1,39,189,4.8,2,0,0,0,3
Michigan St.,32,2004-10-09,6,,Illinois,27,W,38,25,13,23,30,76.7,234,4,0,46,253,5.5,1,0,0,5,15,25,60.0,144,0,39,234,6.0,2,1,0,1,3
Middle Tennessee,56,2004-10-09,5,,Arkansas St.,122,W,45,17,28,30,34,88.2,447,4,0,36,104,2.9,2,0,0,6,19,29,65.5,251,1,37,144,3.9,1,2,3,5,2
Minnesota,33,2004-10-09,6,@,Michigan,31,L,24,27,-3,8,22,36.4,156,1,0,39,189,4.8,2,0,0,3,33,49,67.3,328,2,45,190,4.2,1,1,2,3,3
Mississippi St.,114,2004-10-09,6,,UAB,61,L,13,27,-14,10,20,50.0,99,1,0,43,225,5.2,0,1,1,1,13,19,68.4,150,2,40,164,4.1,0,0,0,0,3
Missouri,115,2004-10-09,5,@,Baylor,41,W,30,10,20,13,28,46.4,151,3,0,52,176,3.4,0,0,0,3,15,31,48.4,88,1,29,85,2.9,0,2,2,4,1
Nebraska,34,2004-10-09,5,@,Texas Tech,49,L,10,70,-60,15,42,35.7,199,1,5,37,93,2.5,0,2,7,1,47,61,77.0,451,6,15,72,4.8,4,0,1,1,10
Nevada,88,2004-10-09,6,@,Hawaii,87,L,26,48,-22,21,39,53.8,258,1,2,55,233,4.2,2,1,3,3,21,35,60.0,322,3,24,251,10.5,2,1,1,2,6
New Mexico,89,2004-10-09,6,@,Air Force,83,L,23,28,-5,9,22,40.9,119,0,1,41,140,3.4,1,0,1,3,4,9,44.4,95,0,53,239,4.5,4,0,0,0,4
New Mexico State,69,2004-10-09,6,,Louisiana,126,W,35,32,3,16,25,64.0,274,1,1,42,210,5.0,4,2,3,5,29,45,64.4,334,2,42,166,4.0,1,3,0,3,4
North Carolina,21,2004-10-09,6,,NC State,20,W,30,24,6,15,23,65.2,192,3,0,30,164,5.5,0,0,0,3,22,28,78.6,273,0,50,304,6.1,2,2,1,3,2
NC State,20,2004-10-09,5,@,North Carolina,21,L,24,30,-6,22,28,78.6,273,0,1,50,304,6.1,2,2,3,2,15,23,65.2,192,3,30,164,5.5,0,0,0,0,3
North Texas,57,2004-10-09,6,@,Utah St.,93,W,31,23,8,5,12,41.7,84,1,0,48,259,5.4,2,1,1,4,22,40,55.0,290,1,36,79,2.2,1,2,4,6,3
Northern Illinois,79,2004-10-09,6,@,Central Florida,1,W,30,28,2,17,30,56.7,202,1,3,44,205,4.7,1,0,3,3,25,33,75.8,272,2,36,51,1.4,1,1,1,2,4
Northwestern,35,2004-10-09,6,,Indiana,28,W,31,24,7,28,48,58.3,254,1,1,40,229,5.7,3,0,1,4,27,50,54.0,329,3,40,100,2.5,0,1,1,2,3
Notre Dame,70,2004-10-09,6,,Stanford,101,W,23,15,8,11,24,45.8,173,0,0,51,149,2.9,3,1,1,3,17,38,44.7,267,0,25,67,2.7,1,0,0,0,1
Ohio,80,2004-10-09,6,,Marshall,55,L,13,16,-3,21,38,55.3,236,1,1,37,76,2.1,0,0,1,1,20,35,57.1,170,0,28,109,3.9,0,2,1,3,1
Ohio St.,36,2004-10-09,5,,Wisconsin,40,L,13,24,-11,15,31,48.4,125,0,0,25,99,4.0,0,2,2,1,15,24,62.5,160,2,48,184,3.8,1,0,0,0,3
Oklahoma,45,2004-10-09,5,N,Texas,48,W,12,0,12,14,27,51.9,113,0,2,52,301,5.8,1,1,3,1,8,23,34.8,86,0,40,154,3.9,0,3,0,3,0
Oklahoma St.,46,2004-10-09,5,@,Colorado,98,W,42,14,28,8,11,72.7,193,3,1,43,236,5.5,2,0,1,6,28,46,60.9,318,1,30,129,4.3,1,1,2,3,2
Ole Miss,116,2004-10-09,6,@,South Carolina,117,W,31,28,3,20,34,58.8,236,1,0,45,178,4.0,3,1,1,4,15,33,45.5,349,2,39,142,3.6,2,1,0,1,4
Oregon,99,2004-10-09,5,@,Washington St.,106,W,41,38,3,36,56,64.3,437,3,0,46,209,4.5,3,3,3,6,13,36,36.1,231,3,26,143,5.5,1,1,2,3,5
Penn State,37,2004-10-09,6,,Purdue,38,L,13,20,-7,29,51,56.9,293,1,0,17,18,1.1,0,0,0,1,24,35,68.6,275,1,32,73,2.3,1,0,2,2,2
Pittsburgh,22,2004-10-09,5,@,Temple,10,W,27,22,5,14,19,73.7,234,1,0,37,126,3.4,2,0,0,3,30,45,66.7,314,3,38,144,3.8,0,0,0,0,3
Purdue,38,2004-10-09,5,@,Penn State,37,W,20,13,7,24,35,68.6,275,1,2,32,73,2.3,1,0,2,2,29,51,56.9,293,1,17,18,1.1,0,0,0,0,1
Rice,59,2004-10-09,5,,SMU,8,W,44,10,34,1,5,20.0,5,0,0,77,496,6.4,6,1,1,6,17,29,58.6,209,1,32,116,3.6,0,1,2,3,1
Rutgers,39,2004-10-09,5,@,Vanderbilt,120,W,37,34,3,31,40,77.5,344,2,1,27,49,1.8,3,2,3,5,14,21,66.7,260,1,40,136,3.4,2,1,0,1,4
San Diego St.,90,2004-10-09,5,@,Wyoming,94,L,10,20,-10,28,45,62.2,295,1,1,32,68,2.1,0,2,3,1,16,29,55.2,192,2,34,72,2.1,0,0,0,0,2
San Jose St.,91,2004-10-09,5,@,Washington,105,L,6,21,-15,7,9,77.8,22,0,0,42,111,2.6,0,0,0,0,7,16,43.8,75,0,53,259,4.9,3,0,2,2,3
SMU,8,2004-10-09,6,@,Rice,59,L,10,44,-34,17,29,58.6,209,1,2,32,116,3.6,0,1,3,1,1,5,20.0,5,0,77,496,6.4,6,1,0,1,6
South Carolina,117,2004-10-09,6,,Ole Miss,116,L,28,31,-3,15,33,45.5,349,2,0,39,142,3.6,2,1,1,4,20,34,58.8,236,1,45,178,4.0,3,1,0,1,4
Stanford,101,2004-10-09,5,@,Notre Dame,70,L,15,23,-8,17,38,44.7,267,0,0,25,67,2.7,1,0,0,1,11,24,45.8,173,0,51,149,2.9,3,1,0,1,3
Syracuse,23,2004-10-09,6,,Florida St.,16,L,13,17,-4,19,28,67.9,207,1,1,31,58,1.9,0,1,2,1,15,26,57.7,169,0,43,258,6.0,2,2,1,3,2
Temple,10,2004-10-09,6,,Pittsburgh,22,L,22,27,-5,30,45,66.7,314,3,0,38,144,3.8,0,0,0,3,14,19,73.7,234,1,37,126,3.4,2,0,0,0,3
Tennessee,118,2004-10-09,5,@,Georgia,111,W,19,14,5,12,22,54.5,150,2,0,47,127,2.7,0,2,2,2,19,41,46.3,209,1,29,56,1.9,1,1,0,1,2
Texas,48,2004-10-09,5,N,Oklahoma,45,L,0,12,-12,8,23,34.8,86,0,0,40,154,3.9,0,3,3,0,14,27,51.9,113,0,52,301,5.8,1,1,2,3,1
Texas A&M,119,2004-10-09,5,@,Iowa St.,42,W,34,3,31,19,31,61.3,257,4,0,37,162,4.4,1,0,0,5,18,43,41.9,161,0,42,142,3.4,0,0,2,2,0
Texas Tech,49,2004-10-09,6,,Nebraska,34,W,70,10,60,47,61,77.0,451,6,1,15,72,4.8,4,0,1,10,15,42,35.7,199,1,37,93,2.5,0,2,5,7,1
Toledo,81,2004-10-09,6,@,Western Michigan,82,W,59,33,26,25,29,86.2,299,3,0,64,350,5.5,5,1,1,8,24,43,55.8,363,4,17,34,2.0,0,2,3,5,4
Tulane,11,2004-10-09,4,@,East Carolina,4,L,25,27,-2,15,28,53.6,223,2,2,27,43,1.6,0,0,2,4,13,23,56.5,107,1,47,158,3.4,2,2,0,2,3
UAB,61,2004-10-09,5,@,Mississippi St.,114,W,27,13,14,13,19,68.4,150,2,0,40,164,4.1,0,0,0,3,10,20,50.0,99,1,43,225,5.2,0,1,0,1,1
Central Florida,1,2004-10-09,5,,Northern Illinois,79,L,28,30,-2,25,33,75.8,272,2,1,36,51,1.4,1,1,2,4,17,30,56.7,202,1,44,205,4.7,1,0,3,3,3
UCLA,102,2004-10-09,5,,Arizona,95,W,37,17,20,17,25,68.0,234,4,0,39,114,2.9,1,0,0,5,13,25,52.0,93,0,39,258,6.6,2,0,1,1,2
USC,103,2004-10-09,5,,California,97,W,23,17,6,15,25,60.0,164,2,1,25,41,1.6,0,0,1,2,29,35,82.9,267,1,44,157,3.6,1,3,0,3,2
Utah St.,93,2004-10-09,6,,North Texas,57,L,23,31,-8,22,40,55.0,290,1,4,36,79,2.2,1,2,6,3,5,12,41.7,84,1,48,259,5.4,2,1,0,1,4
UTEP,62,2004-10-09,5,@,Fresno St.,86,W,24,21,3,12,23,52.2,185,1,0,37,92,2.5,1,2,2,3,20,36,55.6,126,1,39,195,5.0,2,0,2,2,3
Vanderbilt,120,2004-10-09,5,,Rutgers,39,L,34,37,-3,14,21,66.7,260,1,0,40,136,3.4,2,1,1,4,31,40,77.5,344,2,27,49,1.8,3,2,1,3,5
Virginia Tech,25,2004-10-09,6,@,Wake Forest,26,W,17,10,7,12,18,66.7,119,1,0,50,210,4.2,1,2,2,2,15,26,57.7,208,0,41,139,3.4,1,0,1,1,1
Wake Forest,26,2004-10-09,6,,Virginia Tech,25,L,10,17,-7,15,26,57.7,208,0,1,41,139,3.4,1,0,1,1,12,18,66.7,119,1,50,210,4.2,1,2,0,2,2
Washington,105,2004-10-09,5,,San Jose St.,91,W,21,6,15,7,16,43.8,75,0,2,53,259,4.9,3,0,2,3,7,9,77.8,22,0,42,111,2.6,0,0,0,0,0
Washington St.,106,2004-10-09,5,,Oregon,99,L,38,41,-3,13,36,36.1,231,3,2,26,143,5.5,1,1,3,5,36,56,64.3,437,3,46,209,4.5,3,3,0,3,6
Western Michigan,82,2004-10-09,5,,Toledo,81,L,33,59,-26,24,43,55.8,363,4,3,17,34,2.0,0,2,5,4,25,29,86.2,299,3,64,350,5.5,5,1,0,1,8
Wisconsin,40,2004-10-09,6,@,Ohio St.,36,W,24,13,11,15,24,62.5,160,2,0,48,184,3.8,1,0,0,3,15,31,48.4,125,0,25,99,4.0,0,2,0,2,1
Wyoming,94,2004-10-09,5,,San Diego St.,90,W,20,10,10,16,29,55.2,192,2,0,34,72,2.1,0,0,0,2,28,45,62.2,295,1,32,68,2.1,0,2,1,3,1
Connecticut,3,2004-10-13,6,,West Virginia,50,L,19,31,-12,24,47,51.1,268,2,3,32,97,3.0,0,0,3,2,12,20,60.0,138,1,49,324,6.6,2,1,1,2,4
West Virginia,50,2004-10-13,6,@,Connecticut,3,W,31,19,12,12,20,60.0,138,1,1,49,324,6.6,2,1,2,4,24,47,51.1,268,2,32,97,3.0,0,0,3,3,2
Louisville,18,2004-10-14,5,@,Miami (FL),19,L,38,41,-3,24,36,66.7,293,3,1,41,214,5.2,2,1,2,5,25,37,67.6,308,3,33,123,3.7,1,0,1,1,5
Miami (FL),19,2004-10-14,5,,Louisville,18,W,41,38,3,25,37,67.6,308,3,1,33,123,3.7,1,0,1,5,24,36,66.7,293,3,41,214,5.2,2,1,1,2,5
TCU,47,2004-10-15,6,@,UAB,61,L,25,41,-16,24,38,63.2,343,1,0,41,115,2.8,2,0,0,3,15,24,62.5,337,5,33,136,4.1,0,0,1,1,5
UAB,61,2004-10-15,6,,TCU,47,W,41,25,16,15,24,62.5,337,5,1,33,136,4.1,0,0,1,5,24,38,63.2,343,1,41,115,2.8,2,0,0,0,3
Akron,71,2004-10-16,7,@,Central Florida,1,W,26,21,5,14,24,58.3,169,2,0,42,166,4.0,1,1,1,3,30,41,73.2,322,2,34,48,1.4,1,2,2,4,3
Alabama,107,2004-10-16,7,,Southern Miss,60,W,27,3,24,4,9,44.4,72,1,1,51,262,5.1,2,0,1,3,6,23,26.1,23,0,37,148,4.0,0,1,1,2,0
Arizona,95,2004-10-16,6,@,Oregon,99,L,14,28,-14,14,34,41.2,156,1,3,33,110,3.3,1,0,3,2,21,30,70.0,336,1,42,156,3.7,3,2,0,2,4
Arizona St.,96,2004-10-16,6,@,USC,103,L,7,45,-38,23,39,59.0,219,0,2,30,24,0.8,1,0,2,1,17,28,60.7,301,5,38,145,3.8,1,1,0,1,6
Arkansas,108,2004-10-16,6,@,Auburn,109,L,20,38,-18,14,29,48.3,209,3,0,29,128,4.4,0,0,0,3,17,20,85.0,297,3,47,225,4.8,2,1,1,2,5
Arkansas St.,122,2004-10-16,7,,Troy,129,W,13,9,4,11,23,47.8,114,1,0,40,124,3.1,0,0,0,1,6,19,31.6,73,1,46,176,3.8,0,2,1,3,1
Army,65,2004-10-16,6,@,South Florida,9,W,42,35,7,16,27,59.3,202,1,0,37,242,6.5,5,1,1,6,10,23,43.5,116,1,53,367,6.9,4,1,1,2,5
Auburn,109,2004-10-16,7,,Arkansas,108,W,38,20,18,17,20,85.0,297,3,1,47,225,4.8,2,1,2,5,14,29,48.3,209,3,29,128,4.4,0,0,0,0,3
Ball St.,72,2004-10-16,7,@,Bowling Green,73,L,13,51,-38,18,42,42.9,193,0,0,46,92,2.0,1,0,0,1,20,28,71.4,302,4,31,135,4.4,2,0,0,0,7
Baylor,41,2004-10-16,6,@,Nebraska,34,L,27,59,-32,25,40,62.5,300,2,1,38,100,2.6,1,1,2,3,13,20,65.0,342,5,42,169,4.0,3,0,0,0,8
Boise St.,84,2004-10-16,6,@,Tulsa,12,W,45,42,3,18,34,52.9,261,2,2,56,264,4.7,3,0,2,6,19,29,65.5,305,3,32,107,3.3,2,0,1,1,6
Boston College,13,2004-10-16,6,@,Pittsburgh,22,L,17,20,-3,32,53,60.4,367,2,0,32,56,1.8,0,2,2,2,12,27,44.4,131,0,42,177,4.2,2,1,0,1,2
Bowling Green,73,2004-10-16,6,,Ball St.,72,W,51,13,38,20,28,71.4,302,4,0,31,135,4.4,2,0,0,7,18,42,42.9,193,0,46,92,2.0,1,0,0,0,1
BYU,66,2004-10-16,7,,Wyoming,94,W,24,13,11,11,26,42.3,179,1,1,44,237,5.4,2,2,3,3,23,40,57.5,219,1,37,103,2.8,0,0,4,4,1
Buffalo,74,2004-10-16,7,,Miami (OH),78,L,7,25,-18,10,19,52.6,98,0,1,31,67,2.2,1,0,1,1,25,36,69.4,306,2,45,116,2.6,1,1,1,2,3
California,97,2004-10-16,5,,UCLA,102,W,45,28,17,19,30,63.3,260,4,0,43,290,6.7,2,1,1,6,20,36,55.6,299,4,30,79,2.6,0,1,0,1,4
Central Michigan,75,2004-10-16,6,@,Northern Illinois,79,L,10,42,-32,12,22,54.5,115,1,0,36,193,5.4,0,1,1,1,9,15,60.0,148,1,66,331,5.0,5,0,0,0,6
Clemson,14,2004-10-16,6,,Utah St.,93,W,35,6,29,15,24,62.5,179,0,2,48,200,4.2,4,0,2,5,16,31,51.6,159,0,30,-20,-0.7,1,0,1,1,1
Colorado,98,2004-10-16,6,,Iowa St.,42,W,19,14,5,18,34,52.9,163,1,3,34,141,4.1,0,0,3,1,16,33,48.5,239,1,47,164,3.5,0,3,1,4,2
Colorado St.,85,2004-10-16,6,@,San Diego St.,90,W,21,17,4,17,28,60.7,133,1,1,38,63,1.7,1,1,2,3,19,41,46.3,238,1,32,128,4.0,0,1,2,3,1
Duke,15,2004-10-16,6,@,Georgia Tech,17,L,7,24,-17,11,23,47.8,100,0,0,40,84,2.1,1,2,2,1,11,21,52.4,147,2,38,183,4.8,1,1,2,3,3
Eastern Michigan,76,2004-10-16,7,@,Western Michigan,82,W,35,31,4,14,36,38.9,229,3,1,34,200,5.9,1,1,2,4,29,48,60.4,338,4,37,75,2.0,0,2,2,4,4
Florida,110,2004-10-16,6,,Middle Tennessee,56,W,52,16,36,20,25,80.0,360,3,1,32,141,4.4,4,1,2,7,25,38,65.8,223,1,37,78,2.1,0,0,2,2,1
Florida A&M,175,2004-10-16,7,@,Virginia Tech,25,L,0,62,-62,19,38,50.0,139,0,3,37,60,1.6,0,2,5,0,13,21,61.9,173,4,54,310,5.7,3,1,0,1,8
Florida Atlantic,52,2004-10-16,5,@,Northern Colorado,138,W,39,24,15,18,33,54.5,307,2,0,36,151,4.2,2,1,1,4,18,31,58.1,298,2,38,33,0.9,1,0,1,1,3
Florida Intl,53,2004-10-16,4,@,UL Monroe,130,L,20,28,-8,25,48,52.1,217,1,2,22,41,1.9,0,1,3,2,25,41,61.0,303,2,36,89,2.5,1,0,1,1,4
Florida St.,16,2004-10-16,6,,Virginia,24,W,36,3,33,21,27,77.8,278,1,0,39,192,4.9,3,0,0,4,26,38,68.4,261,0,29,20,0.7,0,0,1,1,0
Georgia,111,2004-10-16,6,,Vanderbilt,120,W,33,3,30,18,26,69.2,254,2,1,47,273,5.8,2,1,2,4,13,23,56.5,134,0,30,53,1.8,0,0,0,0,0
Georgia Tech,17,2004-10-16,6,,Duke,15,W,24,7,17,11,21,52.4,147,2,2,38,183,4.8,1,1,3,3,11,23,47.8,100,0,40,84,2.1,1,2,0,2,1
Hawaii,87,2004-10-16,5,@,UTEP,62,L,20,51,-31,32,65,49.2,359,2,2,14,77,5.5,0,2,4,3,28,45,62.2,317,5,42,173,4.1,2,0,4,4,7
Idaho,133,2004-10-16,7,,Louisiana,126,W,38,25,13,21,28,75.0,197,1,0,41,250,6.1,3,0,0,5,21,49,42.9,339,2,38,183,4.8,1,1,2,3,3
Illinois,27,2004-10-16,7,,Michigan,31,L,19,30,-11,20,40,50.0,156,1,3,30,98,3.3,1,1,4,2,14,27,51.9,114,1,61,294,4.8,3,0,2,2,4
Iowa,29,2004-10-16,6,,Ohio St.,36,W,33,7,26,26,39,66.7,331,3,0,37,117,3.2,1,1,1,4,14,26,53.8,150,1,29,27,0.9,0,2,1,3,1
Iowa St.,42,2004-10-16,6,@,Colorado,98,L,14,19,-5,16,33,48.5,239,1,1,47,164,3.5,0,3,4,2,18,34,52.9,163,1,34,141,4.1,0,0,3,3,1
Kansas St.,44,2004-10-16,6,,Oklahoma,45,L,21,31,-10,21,41,51.2,246,1,0,25,1,0.0,1,3,3,3,20,31,64.5,256,4,44,149,3.4,0,0,1,1,4
Kent State,77,2004-10-16,7,,Marshall,55,L,17,27,-10,13,34,38.2,122,1,3,34,113,3.3,1,0,3,2,15,35,42.9,198,2,41,41,1.0,1,1,1,2,3
Kentucky,112,2004-10-16,6,,South Carolina,117,L,7,12,-5,22,35,62.9,171,0,1,35,80,2.3,1,3,4,1,9,16,56.3,105,1,43,213,5.0,0,3,2,5,1
Louisiana,126,2004-10-16,7,@,Idaho,133,L,25,38,-13,21,49,42.9,339,2,2,38,183,4.8,1,1,3,3,21,28,75.0,197,1,41,250,6.1,3,0,0,0,5
Louisiana Tech,54,2004-10-16,7,@,SMU,8,W,41,10,31,19,27,70.4,313,2,0,40,277,6.9,3,1,1,5,26,53,49.1,288,1,31,62,2.0,0,1,4,5,1
UL Monroe,130,2004-10-16,6,,Florida Intl,53,W,28,20,8,25,41,61.0,303,2,1,36,89,2.5,1,0,1,4,25,48,52.1,217,1,22,41,1.9,0,1,2,3,2
Marshall,55,2004-10-16,6,@,Kent State,77,W,27,17,10,15,35,42.9,198,2,1,41,41,1.0,1,1,2,3,13,34,38.2,122,1,34,113,3.3,1,0,3,3,2
Maryland,30,2004-10-16,6,,NC State,20,L,3,13,-10,7,19,36.8,24,0,0,37,67,1.8,0,0,0,0,13,30,43.3,208,0,45,95,2.1,1,1,0,1,1
Memphis,6,2004-10-16,6,,Tulane,11,W,49,24,25,23,31,74.2,226,3,1,42,257,6.1,3,1,2,7,16,35,45.7,231,3,34,90,2.6,0,0,1,1,3
Miami (OH),78,2004-10-16,7,@,Buffalo,74,W,25,7,18,25,36,69.4,306,2,1,45,116,2.6,1,1,2,3,10,19,52.6,98,0,31,67,2.2,1,0,1,1,1
Michigan,31,2004-10-16,7,@,Illinois,27,W,30,19,11,14,27,51.9,114,1,2,61,294,4.8,3,0,2,4,20,40,50.0,156,1,30,98,3.3,1,1,3,4,2
Michigan St.,32,2004-10-16,7,,Minnesota,33,W,51,17,34,21,32,65.6,312,3,2,52,324,6.2,3,1,3,6,11,33,33.3,211,2,29,102,3.5,0,0,2,2,2
Middle Tennessee,56,2004-10-16,6,@,Florida,110,L,16,52,-36,25,38,65.8,223,1,2,37,78,2.1,0,0,2,1,20,25,80.0,360,3,32,141,4.4,4,1,1,2,7
Minnesota,33,2004-10-16,7,@,Michigan St.,32,L,17,51,-34,11,33,33.3,211,2,2,29,102,3.5,0,0,2,2,21,32,65.6,312,3,52,324,6.2,3,1,2,3,6
Missouri,115,2004-10-16,6,@,Texas,48,L,20,28,-8,20,34,58.8,185,1,2,47,173,3.7,2,0,2,3,8,20,40.0,106,0,39,193,4.9,3,1,2,3,4
Navy,7,2004-10-16,6,N,Notre Dame,70,L,9,27,-18,3,6,50.0,44,0,0,61,216,3.5,1,1,1,1,11,20,55.0,130,0,44,204,4.6,3,0,0,0,3
Nebraska,34,2004-10-16,6,,Baylor,41,W,59,27,32,13,20,65.0,342,5,0,42,169,4.0,3,0,0,8,25,40,62.5,300,2,38,100,2.6,1,1,1,2,3
Nevada,88,2004-10-16,7,,Rice,59,W,35,10,25,16,32,50.0,168,1,2,42,192,4.6,4,0,2,5,7,16,43.8,57,0,53,268,5.1,1,1,1,2,1
New Mexico,89,2004-10-16,7,@,UNLV,92,W,24,20,4,14,27,51.9,92,1,0,50,284,5.7,2,0,0,3,17,33,51.5,206,2,36,156,4.3,0,4,2,6,2
North Carolina,21,2004-10-16,7,@,Utah,104,L,16,46,-30,16,34,47.1,173,0,1,27,48,1.8,2,1,2,2,31,40,77.5,381,4,46,288,6.3,2,1,1,2,6
NC State,20,2004-10-16,6,@,Maryland,30,W,13,3,10,13,30,43.3,208,0,0,45,95,2.1,1,1,1,1,7,19,36.8,24,0,37,67,1.8,0,0,0,0,0
Northern Illinois,79,2004-10-16,7,,Central Michigan,75,W,42,10,32,9,15,60.0,148,1,0,66,331,5.0,5,0,0,6,12,22,54.5,115,1,36,193,5.4,0,1,0,1,1
Notre Dame,70,2004-10-16,7,N,Navy,7,W,27,9,18,11,20,55.0,130,0,0,44,204,4.6,3,0,0,3,3,6,50.0,44,0,61,216,3.5,1,1,0,1,1
Ohio,80,2004-10-16,7,@,Toledo,81,L,13,31,-18,14,31,45.2,132,1,1,37,98,2.6,0,2,3,1,26,38,68.4,285,1,39,115,2.9,2,1,0,1,4
Ohio St.,36,2004-10-16,6,@,Iowa,29,L,7,33,-26,14,26,53.8,150,1,1,29,27,0.9,0,2,3,1,26,39,66.7,331,3,37,117,3.2,1,1,0,1,4
Oklahoma,45,2004-10-16,6,@,Kansas St.,44,W,31,21,10,20,31,64.5,256,4,1,44,149,3.4,0,0,1,4,21,41,51.2,246,1,25,1,0.0,1,3,0,3,3
Oklahoma St.,46,2004-10-16,6,,Texas A&M,119,L,20,36,-16,15,26,57.7,202,1,0,53,182,3.4,2,2,2,3,19,25,76.0,288,2,38,191,5.0,3,0,0,0,5
Ole Miss,116,2004-10-16,7,,Tennessee,118,L,17,21,-4,14,26,53.8,168,0,2,38,89,2.3,1,1,3,2,16,33,48.5,258,1,37,118,3.2,2,1,1,2,3
Oregon,99,2004-10-16,6,,Arizona,95,W,28,14,14,21,30,70.0,336,1,0,42,156,3.7,3,2,2,4,14,34,41.2,156,1,33,110,3.3,1,0,3,3,2
Oregon St.,100,2004-10-16,6,@,Washington,105,W,29,14,15,26,40,65.0,286,1,0,36,101,2.8,1,2,2,2,13,36,36.1,224,2,35,121,3.5,0,4,3,7,2
Pittsburgh,22,2004-10-16,6,,Boston College,13,W,20,17,3,12,27,44.4,131,0,0,42,177,4.2,2,1,1,2,32,53,60.4,367,2,32,56,1.8,0,2,0,2,2
Purdue,38,2004-10-16,6,,Wisconsin,40,L,17,20,-3,25,45,55.6,235,1,1,40,132,3.3,1,2,3,2,17,32,53.1,211,1,30,84,2.8,1,0,1,1,3
Rice,59,2004-10-16,6,@,Nevada,88,L,10,35,-25,7,16,43.8,57,0,1,53,268,5.1,1,1,2,1,16,32,50.0,168,1,42,192,4.6,4,0,2,2,5
Rutgers,39,2004-10-16,6,,Temple,10,W,16,6,10,18,31,58.1,193,1,4,32,90,2.8,0,1,5,1,21,39,53.8,219,0,41,141,3.4,0,2,2,4,0
San Diego St.,90,2004-10-16,6,,Colorado St.,85,L,17,21,-4,19,41,46.3,238,1,2,32,128,4.0,0,1,3,1,17,28,60.7,133,1,38,63,1.7,1,1,1,2,3
SMU,8,2004-10-16,7,,Louisiana Tech,54,L,10,41,-31,26,53,49.1,288,1,4,31,62,2.0,0,1,5,1,19,27,70.4,313,2,40,277,6.9,3,1,0,1,5
South Carolina,117,2004-10-16,7,@,Kentucky,112,W,12,7,5,9,16,56.3,105,1,2,43,213,5.0,0,3,5,1,22,35,62.9,171,0,35,80,2.3,1,3,1,4,1
South Florida,9,2004-10-16,5,,Army,65,L,35,42,-7,10,23,43.5,116,1,1,53,367,6.9,4,1,2,5,16,27,59.3,202,1,37,242,6.5,5,1,0,1,6
Southern Miss,60,2004-10-16,5,@,Alabama,107,L,3,27,-24,6,23,26.1,23,0,1,37,148,4.0,0,1,2,0,4,9,44.4,72,1,51,262,5.1,2,0,1,1,3
Stanford,101,2004-10-16,6,@,Washington St.,106,W,23,17,6,16,33,48.5,244,1,1,41,139,3.4,1,0,1,2,18,36,50.0,257,1,36,180,5.0,1,1,3,4,2
Temple,10,2004-10-16,7,@,Rutgers,39,L,6,16,-10,21,39,53.8,219,0,2,41,141,3.4,0,2,4,0,18,31,58.1,193,1,32,90,2.8,0,1,4,5,1
Tennessee,118,2004-10-16,6,@,Ole Miss,116,W,21,17,4,16,33,48.5,258,1,1,37,118,3.2,2,1,2,3,14,26,53.8,168,0,38,89,2.3,1,1,2,3,2
Texas,48,2004-10-16,6,,Missouri,115,W,28,20,8,8,20,40.0,106,0,2,39,193,4.9,3,1,3,4,20,34,58.8,185,1,47,173,3.7,2,0,2,2,3
Texas A&M,119,2004-10-16,6,@,Oklahoma St.,46,W,36,20,16,19,25,76.0,288,2,0,38,191,5.0,3,0,0,5,15,26,57.7,202,1,53,182,3.4,2,2,0,2,3
Toledo,81,2004-10-16,7,,Ohio,80,W,31,13,18,26,38,68.4,285,1,0,39,115,2.9,2,1,1,4,14,31,45.2,132,1,37,98,2.6,0,2,1,3,1
Troy,129,2004-10-16,6,@,Arkansas St.,122,L,9,13,-4,6,19,31.6,73,1,1,46,176,3.8,0,2,3,1,11,23,47.8,114,1,40,124,3.1,0,0,0,0,1
