School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
Boston College,13,2000-09-30,4,,Virginia Tech,25,L,34,48,-14,11,24,45.8,74,2,1,40,213,5.3,3,0,1,5,5,17,29.4,61,0,57,420,7.4,6,2,1,3,7
Bowling Green,73,2000-09-30,5,@,Kent State,77,W,18,11,7,13,21,61.9,111,0,1,43,124,2.9,1,2,3,2,27,53,50.9,285,0,32,38,1.2,0,0,3,3,1
BYU,66,2000-09-30,6,@,Syracuse,23,L,14,42,-28,24,44,54.5,272,2,0,21,21,1.0,0,1,1,2,10,12,83.3,228,2,50,224,4.5,4,0,0,0,6
Buffalo,74,2000-09-30,5,@,Marshall,55,L,14,47,-33,15,28,53.6,186,2,1,25,6,0.2,0,1,2,2,28,41,68.3,483,4,46,148,3.2,2,0,2,2,6
California,97,2000-09-30,4,,Washington St.,106,L,17,21,-4,11,31,35.5,89,1,1,46,149,3.2,1,1,2,2,15,24,62.5,238,1,36,41,1.1,1,2,0,2,2
Central Michigan,75,2000-09-30,5,@,Toledo,81,L,0,41,-41,14,24,58.3,125,0,0,24,43,1.8,0,2,2,0,15,26,57.7,146,0,56,311,5.6,5,0,1,1,5
Cincinnati,2,2000-09-30,5,@,Tulane,11,L,19,24,-5,18,32,56.3,195,1,2,52,155,3.0,0,1,3,1,22,35,62.9,299,2,30,119,4.0,1,0,2,2,3
Clemson,14,2000-09-30,5,@,Duke,15,W,52,22,30,12,23,52.2,212,2,0,57,315,5.5,5,1,1,7,16,35,45.7,168,0,31,67,2.2,3,0,1,1,3
Colorado,98,2000-09-30,4,,Kansas St.,44,L,21,44,-23,20,34,58.8,267,1,2,35,137,3.9,1,0,2,2,15,26,57.7,293,3,36,153,4.3,2,2,0,2,6
Colorado St.,85,2000-09-30,4,@,Nevada,88,W,45,14,31,16,29,55.2,185,1,3,55,318,5.8,4,0,3,6,15,31,48.4,253,2,28,58,2.1,0,1,0,1,2
Connecticut,3,2000-09-30,5,@,Louisville,18,L,22,41,-19,27,54,50.0,306,3,0,27,28,1.0,0,1,1,3,19,32,59.4,253,2,35,156,4.5,2,0,1,1,5
Duke,15,2000-09-30,5,,Clemson,14,L,22,52,-30,16,35,45.7,168,0,1,31,67,2.2,3,0,1,3,12,23,52.2,212,2,57,315,5.5,5,1,0,1,7
Eastern Michigan,76,2000-09-30,5,,Central Florida,1,L,10,31,-21,25,36,69.4,250,1,1,32,30,0.9,0,1,2,1,27,38,71.1,365,2,35,136,3.9,2,2,1,3,4
Florida,110,2000-09-30,5,@,Mississippi St.,114,L,35,47,-12,34,57,59.6,494,4,1,22,-78,-3.5,1,2,3,5,14,27,51.9,166,1,57,351,6.2,4,1,2,3,5
Georgia,111,2000-09-30,4,@,Arkansas,108,W,38,7,31,13,25,52.0,168,1,0,46,175,3.8,3,0,0,5,19,38,50.0,162,1,26,52,2.0,0,1,2,3,1
Georgia Tech,17,2000-09-30,5,@,North Carolina,21,W,42,28,14,21,30,70.0,238,2,2,40,134,3.4,3,0,2,6,17,31,54.8,388,3,37,89,2.4,1,0,2,2,4
Hawaii,87,2000-09-30,3,,Tulsa,12,L,14,24,-10,31,48,64.6,313,1,2,18,31,1.7,1,2,4,2,16,25,64.0,145,1,39,98,2.5,1,0,1,1,3
Houston,5,2000-09-30,5,,SMU,8,W,17,15,2,28,47,59.6,338,2,0,33,67,2.0,0,0,0,2,28,58,48.3,326,1,18,52,2.9,0,0,4,4,1
Idaho,133,2000-09-30,5,,Montana State,136,W,56,7,49,20,34,58.8,437,6,1,35,183,5.2,1,0,1,8,17,34,50.0,160,1,33,22,0.7,0,1,2,3,1
Illinois,27,2000-09-30,5,@,Minnesota,33,L,10,44,-34,18,43,41.9,178,1,2,30,82,2.7,0,2,4,1,10,17,58.8,182,0,64,364,5.7,4,2,0,2,5
Indiana,28,2000-09-30,4,,Iowa,29,W,45,33,12,9,22,40.9,111,1,0,53,433,8.2,5,1,1,6,30,47,63.8,380,4,34,152,4.5,0,1,0,1,4
Iowa,29,2000-09-30,5,@,Indiana,28,L,33,45,-12,30,47,63.8,380,4,0,34,152,4.5,0,1,1,4,9,22,40.9,111,1,53,433,8.2,5,1,0,1,6
Iowa St.,42,2000-09-30,4,@,Baylor,41,W,31,17,14,12,23,52.2,167,1,0,53,308,5.8,3,2,2,4,8,27,29.6,161,1,37,108,2.9,1,2,1,3,2
Kansas,43,2000-09-30,4,@,Oklahoma,45,L,16,34,-18,12,29,41.4,258,1,5,45,119,2.6,1,2,7,2,29,43,67.4,346,1,28,98,3.5,3,2,0,2,4
Kansas St.,44,2000-09-30,5,@,Colorado,98,W,44,21,23,15,26,57.7,293,3,0,36,153,4.3,2,2,2,6,20,34,58.8,267,1,35,137,3.9,1,0,2,2,2
Kent State,77,2000-09-30,5,,Bowling Green,73,L,11,18,-7,27,53,50.9,285,0,3,32,38,1.2,0,0,3,1,13,21,61.9,111,0,43,124,2.9,1,2,1,3,2
Kentucky,112,2000-09-30,5,@,Ole Miss,116,L,17,35,-18,17,42,40.5,192,1,3,24,39,1.6,1,0,3,2,15,25,60.0,238,2,46,179,3.9,2,1,0,1,4
Louisiana,126,2000-09-30,5,@,UAB,61,L,2,47,-45,15,38,39.5,118,0,0,28,-27,-1.0,0,2,2,0,8,16,50.0,129,0,53,290,5.5,4,0,2,2,5
UL Monroe,130,2000-09-30,5,,,,L,7,27,-20,28,59,47.5,278,0,2,20,51,2.6,1,2,4,1,14,26,53.8,144,1,44,176,4.0,2,0,0,0,3
Louisville,18,2000-09-30,4,,Connecticut,3,W,41,22,19,19,32,59.4,253,2,1,35,156,4.5,2,0,1,5,27,54,50.0,306,3,27,28,1.0,0,1,0,1,3
LSU,113,2000-09-30,5,,Tennessee,118,W,38,31,7,23,35,65.7,318,4,0,29,142,4.9,1,1,1,5,37,62,59.7,319,3,27,86,3.2,0,0,1,1,3
Marshall,55,2000-09-30,4,,Buffalo,74,W,47,14,33,28,41,68.3,483,4,2,46,148,3.2,2,0,2,6,15,28,53.6,186,2,25,6,0.2,0,1,1,2,2
Memphis,6,2000-09-30,5,@,Southern Miss,60,L,3,24,-21,23,38,60.5,161,0,3,36,67,1.9,0,0,3,0,15,31,48.4,163,0,32,99,3.1,1,2,0,2,2
Miami (FL),19,2000-09-30,4,@,Rutgers,39,W,64,6,58,17,23,73.9,296,3,0,54,261,4.8,4,1,1,9,19,42,45.2,153,1,27,4,0.1,0,2,3,5,1
Miami (OH),78,2000-09-30,5,@,Akron,71,L,20,37,-17,20,49,40.8,174,0,2,43,256,6.0,2,1,3,2,9,19,47.4,214,1,43,243,5.7,3,1,1,2,4
Michigan,31,2000-09-30,5,,Wisconsin,40,W,13,10,3,15,27,55.6,257,1,0,44,118,2.7,0,2,2,1,8,18,44.4,98,1,42,180,4.3,0,1,3,4,1
Michigan St.,32,2000-09-30,4,,Northwestern,35,L,17,37,-20,17,35,48.6,233,1,1,35,134,3.8,1,2,3,2,12,23,52.2,160,1,55,346,6.3,3,0,1,1,4
Minnesota,33,2000-09-30,5,,Illinois,27,W,44,10,34,10,17,58.8,182,0,0,64,364,5.7,4,2,2,5,18,43,41.9,178,1,30,82,2.7,0,2,2,4,1
Mississippi St.,114,2000-09-30,4,,Florida,110,W,47,35,12,14,27,51.9,166,1,2,57,351,6.2,4,1,3,5,34,57,59.6,494,4,22,-78,-3.5,1,2,1,3,5
Missouri,115,2000-09-30,4,@,Nebraska,34,L,24,42,-18,19,39,48.7,283,1,1,31,209,6.7,2,1,2,3,11,23,47.8,173,2,53,311,5.9,2,0,0,0,6
Navy,7,2000-09-30,4,,TCU,47,L,0,24,-24,2,6,33.3,8,0,0,41,112,2.7,0,0,0,0,15,18,83.3,192,2,51,197,3.9,1,0,0,0,3
Nebraska,34,2000-09-30,4,,Missouri,115,W,42,24,18,11,23,47.8,173,2,0,53,311,5.9,2,0,0,6,19,39,48.7,283,1,31,209,6.7,2,1,1,2,3
Nevada,88,2000-09-30,4,,Colorado St.,85,L,14,45,-31,15,31,48.4,253,2,0,28,58,2.1,0,1,1,2,16,29,55.2,185,1,55,318,5.8,4,0,3,3,6
New Mexico,89,2000-09-30,6,,Wyoming,94,W,45,10,35,11,16,68.8,121,3,1,64,308,4.8,2,0,1,6,17,26,65.4,209,0,27,47,1.7,1,2,1,3,1
New Mexico State,69,2000-09-30,4,@,UTEP,62,L,31,41,-10,13,29,44.8,153,2,1,44,355,8.1,2,2,3,4,16,28,57.1,237,2,45,228,5.1,3,1,0,1,5
North Carolina,21,2000-09-30,5,,Georgia Tech,17,L,28,42,-14,17,31,54.8,388,3,2,37,89,2.4,1,0,2,4,21,30,70.0,238,2,40,134,3.4,3,0,2,2,6
Northern Illinois,79,2000-09-30,4,@,Ball St.,72,W,43,14,29,9,16,56.3,236,3,0,50,192,3.8,3,1,1,6,17,24,70.8,170,2,42,66,1.6,0,3,0,3,2
Northwestern,35,2000-09-30,5,@,Michigan St.,32,W,37,17,20,12,23,52.2,160,1,1,55,346,6.3,3,0,1,4,17,35,48.6,233,1,35,134,3.8,1,2,1,3,2
Ohio,80,2000-09-30,5,@,Western Michigan,82,L,10,23,-13,4,8,50.0,116,1,1,49,177,3.6,0,2,3,1,23,33,69.7,332,1,37,138,3.7,1,3,2,5,2
Oklahoma,45,2000-09-30,4,,Kansas,43,W,34,16,18,29,43,67.4,346,1,0,28,98,3.5,3,2,2,4,12,29,41.4,258,1,45,119,2.6,1,2,5,7,2
Oklahoma St.,46,2000-09-30,4,@,Texas,48,L,7,42,-35,8,23,34.8,101,0,0,36,168,4.7,1,2,2,1,18,33,54.5,299,3,44,205,4.7,2,0,0,0,5
Ole Miss,116,2000-09-30,4,,Kentucky,112,W,35,17,18,15,25,60.0,238,2,0,46,179,3.9,2,1,1,4,17,42,40.5,192,1,24,39,1.6,1,0,3,3,2
Oregon,99,2000-09-30,5,,Washington,105,W,23,16,7,9,22,40.9,119,1,0,52,229,4.4,2,0,0,3,14,37,37.8,229,1,28,111,4.0,1,1,2,3,2
Oregon St.,100,2000-09-30,4,,USC,103,W,31,21,10,10,29,34.5,157,1,0,53,218,4.1,3,2,2,4,19,38,50.0,282,2,30,63,2.1,0,1,3,4,3
Penn State,37,2000-09-30,6,,Purdue,38,W,22,20,2,11,25,44.0,109,0,1,44,221,5.0,2,0,1,2,24,51,47.1,286,2,41,118,2.9,0,0,0,0,2
Purdue,38,2000-09-30,5,@,Penn State,37,L,20,22,-2,24,51,47.1,286,2,0,41,118,2.9,0,0,0,2,11,25,44.0,109,0,44,221,5.0,2,0,1,1,2
Rice,59,2000-09-30,5,@,San Jose St.,91,L,16,29,-13,8,16,50.0,107,0,0,63,191,3.0,2,0,0,2,26,42,61.9,373,1,31,121,3.9,3,1,2,3,4
Rutgers,39,2000-09-30,5,,Miami (FL),19,L,6,64,-58,19,42,45.2,153,1,3,27,4,0.1,0,2,5,1,17,23,73.9,296,3,54,261,4.8,4,1,0,1,9
San Jose St.,91,2000-09-30,5,,Rice,59,W,29,16,13,26,42,61.9,373,1,2,31,121,3.9,3,1,3,4,8,16,50.0,107,0,63,191,3.0,2,0,0,0,2
SMU,8,2000-09-30,5,@,Houston,5,L,15,17,-2,28,58,48.3,326,1,4,18,52,2.9,0,0,4,1,28,47,59.6,338,2,33,67,2.0,0,0,0,0,2
South Carolina,117,2000-09-30,5,@,Alabama,107,L,17,27,-10,20,44,45.5,264,2,3,32,85,2.7,0,1,4,2,19,32,59.4,204,0,33,146,4.4,3,0,2,2,3
South Florida,9,2000-09-30,5,,Troy,129,W,20,10,10,17,34,50.0,273,1,1,40,163,4.1,1,1,2,2,10,28,35.7,55,0,32,166,5.2,1,1,1,2,1
Southern Miss,60,2000-09-30,4,,Memphis,6,W,24,3,21,15,31,48.4,163,0,0,32,99,3.1,1,2,2,2,23,38,60.5,161,0,36,67,1.9,0,0,3,3,0
Stanford,101,2000-09-30,4,,Arizona,95,L,3,27,-24,14,32,43.8,177,0,2,30,68,2.3,0,4,6,0,12,23,52.2,198,1,46,192,4.2,1,2,1,3,3
Syracuse,23,2000-09-30,4,,BYU,66,W,42,14,28,10,12,83.3,228,2,0,50,224,4.5,4,0,0,6,24,44,54.5,272,2,21,21,1.0,0,1,0,1,2
Tennessee,118,2000-09-30,4,@,LSU,113,L,31,38,-7,37,62,59.7,319,3,1,27,86,3.2,0,0,1,3,23,35,65.7,318,4,29,142,4.9,1,1,0,1,5
Texas,48,2000-09-30,4,,Oklahoma St.,46,W,42,7,35,18,33,54.5,299,3,0,44,205,4.7,2,0,0,5,8,23,34.8,101,0,36,168,4.7,1,2,0,2,1
Texas A&M,119,2000-09-30,4,,Texas Tech,49,W,33,15,18,16,23,69.6,186,0,0,36,159,4.4,4,1,1,4,29,52,55.8,322,2,28,23,0.8,0,0,3,3,2
TCU,47,2000-09-30,4,@,Navy,7,W,24,0,24,15,18,83.3,192,2,0,51,197,3.9,1,0,0,3,2,6,33.3,8,0,41,112,2.7,0,0,0,0,0
Texas Tech,49,2000-09-30,5,@,Texas A&M,119,L,15,33,-18,29,52,55.8,322,2,3,28,23,0.8,0,0,3,2,16,23,69.6,186,0,36,159,4.4,4,1,0,1,4
Toledo,81,2000-09-30,5,,Central Michigan,75,W,41,0,41,15,26,57.7,146,0,1,56,311,5.6,5,0,1,5,14,24,58.3,125,0,24,43,1.8,0,2,0,2,0
Tulane,11,2000-09-30,4,,Cincinnati,2,W,24,19,5,22,35,62.9,299,2,2,30,119,4.0,1,0,2,3,18,32,56.3,195,1,52,155,3.0,0,1,2,3,1
Tulsa,12,2000-09-30,5,@,Hawaii,87,W,24,14,10,16,25,64.0,145,1,1,39,98,2.5,1,0,1,3,31,48,64.6,313,1,18,31,1.7,1,2,2,4,2
UAB,61,2000-09-30,4,,Louisiana,126,W,47,2,45,8,16,50.0,129,0,2,53,290,5.5,4,0,2,5,15,38,39.5,118,0,28,-27,-1.0,0,2,0,2,0
Central Florida,1,2000-09-30,5,@,Eastern Michigan,76,W,31,10,21,27,38,71.1,365,2,1,35,136,3.9,2,2,3,4,25,36,69.4,250,1,32,30,0.9,0,1,1,2,1
UCLA,102,2000-09-30,5,,Arizona St.,96,W,38,31,7,17,31,54.8,267,2,1,48,233,4.9,3,3,4,5,24,49,49.0,365,2,24,98,4.1,2,2,2,4,4
UNLV,92,2000-09-30,4,,Air Force,83,W,34,13,21,16,22,72.7,259,1,0,46,224,4.9,3,1,1,4,9,21,42.9,133,1,51,219,4.3,1,0,1,1,2
USC,103,2000-09-30,4,@,Oregon St.,100,L,21,31,-10,19,38,50.0,282,2,3,30,63,2.1,0,1,4,3,10,29,34.5,157,1,53,218,4.1,3,2,0,2,4
Utah,104,2000-09-30,5,@,Utah St.,93,W,35,14,21,9,15,60.0,186,0,1,59,278,4.7,5,1,2,5,19,43,44.2,230,1,19,52,2.7,0,0,3,3,1
Utah St.,93,2000-09-30,4,,Utah,104,L,14,35,-21,19,43,44.2,230,1,3,19,52,2.7,0,0,3,1,9,15,60.0,186,0,59,278,4.7,5,1,1,2,5
UTEP,62,2000-09-30,5,,New Mexico State,69,W,41,31,10,16,28,57.1,237,2,0,45,228,5.1,3,1,1,5,13,29,44.8,153,2,44,355,8.1,2,2,1,3,4
Vanderbilt,120,2000-09-30,5,@,Auburn,109,L,0,33,-33,15,34,44.1,87,0,0,29,65,2.2,0,0,0,0,16,33,48.5,227,3,33,154,4.7,0,0,1,1,4
Virginia,24,2000-09-30,5,@,Wake Forest,26,W,27,10,17,16,27,59.3,179,1,0,47,237,5.0,2,0,0,3,14,30,46.7,153,0,34,154,4.5,1,0,1,1,1
Virginia Tech,25,2000-09-30,4,@,Boston College,13,W,48,34,14,5,17,29.4,61,0,1,57,420,7.4,6,2,3,7,11,24,45.8,74,2,40,213,5.3,3,0,1,1,5
Wake Forest,26,2000-09-30,4,,Virginia,24,L,10,27,-17,14,30,46.7,153,0,1,34,154,4.5,1,0,1,1,16,27,59.3,179,1,47,237,5.0,2,0,0,0,3
Washington,105,2000-09-30,4,@,Oregon,99,L,16,23,-7,14,37,37.8,229,1,2,28,111,4.0,1,1,3,2,9,22,40.9,119,1,52,229,4.4,2,0,0,0,3
Washington St.,106,2000-09-30,4,@,California,97,W,21,17,4,15,24,62.5,238,1,0,36,41,1.1,1,2,2,2,11,31,35.5,89,1,46,149,3.2,1,1,1,2,2
Western Michigan,82,2000-09-30,5,,Ohio,80,W,23,10,13,23,33,69.7,332,1,2,37,138,3.7,1,3,5,2,4,8,50.0,116,1,49,177,3.6,0,2,1,3,1
Wisconsin,40,2000-09-30,5,@,Michigan,31,L,10,13,-3,8,18,44.4,98,1,3,42,180,4.3,0,1,4,1,15,27,55.6,257,1,44,118,2.7,0,2,0,2,1
Wyoming,94,2000-09-30,5,@,New Mexico,89,L,10,45,-35,17,26,65.4,209,0,1,27,47,1.7,1,2,3,1,11,16,68.8,121,3,64,308,4.8,2,0,1,1,6
Fresno St.,86,2000-10-05,4,@,Rice,59,W,27,24,3,20,31,64.5,220,3,2,34,179,5.3,0,2,4,3,4,13,30.8,61,0,58,306,5.3,3,2,0,2,3
Marshall,55,2000-10-05,5,,Western Michigan,82,L,10,30,-20,26,54,48.1,324,1,1,35,90,2.6,0,0,1,1,12,22,54.5,121,1,47,286,6.1,3,1,1,2,4
North Texas,57,2000-10-05,5,,Samford,232,W,41,6,35,5,10,50.0,72,3,0,50,262,5.2,2,0,0,6,9,16,56.3,92,0,52,166,3.2,1,3,1,4,1
Rice,59,2000-10-05,6,,Fresno St.,86,L,24,27,-3,4,13,30.8,61,0,0,58,306,5.3,3,2,2,3,20,31,64.5,220,3,34,179,5.3,0,2,2,4,3
Western Michigan,82,2000-10-05,6,@,Marshall,55,W,30,10,20,12,22,54.5,121,1,1,47,286,6.1,3,1,2,4,26,54,48.1,324,1,35,90,2.6,0,0,1,1,1
BYU,66,2000-10-06,7,,Utah St.,93,W,38,14,24,25,39,64.1,335,1,0,38,198,5.2,4,0,0,5,22,34,64.7,209,1,25,11,0.4,1,1,0,1,2
Utah St.,93,2000-10-06,5,@,BYU,66,L,14,38,-24,22,34,64.7,209,1,0,25,11,0.4,1,1,1,2,25,39,64.1,335,1,38,198,5.2,4,0,0,0,5
Air Force,83,2000-10-07,5,,Navy,7,W,27,13,14,6,13,46.2,101,0,1,47,135,2.9,3,0,1,3,11,23,47.8,140,0,57,108,1.9,1,2,0,2,1
Akron,71,2000-10-07,6,@,Bowling Green,73,W,27,21,6,17,27,63.0,259,3,0,34,85,2.5,0,0,0,4,15,24,62.5,185,2,50,159,3.2,1,0,1,1,3
Arizona,95,2000-10-07,5,@,USC,103,W,31,15,16,7,13,53.8,136,1,1,44,117,2.7,3,1,2,4,26,50,52.0,321,1,27,10,0.4,1,2,3,5,2
Arizona St.,96,2000-10-07,5,,California,97,W,30,10,20,12,32,37.5,420,3,1,44,146,3.3,1,1,2,4,14,32,43.8,135,0,40,255,6.4,1,3,0,3,1
Arkansas,108,2000-10-07,5,,UL Monroe,130,W,52,6,46,17,33,51.5,237,4,0,40,166,4.2,2,2,2,7,13,30,43.3,109,0,32,85,2.7,1,1,2,3,1
Arkansas St.,122,2000-10-07,6,@,Ole Miss,116,L,10,35,-25,11,26,42.3,79,1,2,24,113,4.7,0,0,2,1,24,33,72.7,251,3,41,163,4.0,2,1,2,3,5
Army,65,2000-10-07,5,@,New Mexico State,69,L,23,42,-19,12,28,42.9,144,0,4,47,235,5.0,3,0,4,3,10,16,62.5,101,1,52,202,3.9,2,0,0,0,6
Auburn,109,2000-10-07,6,@,Mississippi St.,114,L,10,17,-7,17,32,53.1,146,0,0,19,18,0.9,1,0,0,1,18,31,58.1,208,1,42,135,3.2,1,2,1,3,2
Ball St.,72,2000-10-07,5,@,Miami (OH),78,W,15,10,5,17,29,58.6,186,1,3,56,218,3.9,1,1,4,2,15,38,39.5,170,1,24,65,2.7,0,2,2,4,1
Baylor,41,2000-10-07,5,@,Texas Tech,49,L,0,28,-28,13,40,32.5,148,0,2,30,100,3.3,0,1,3,0,33,50,66.0,322,2,27,129,4.8,2,1,0,1,4
Boise St.,84,2000-10-07,5,@,Washington St.,106,L,35,42,-7,24,41,58.5,335,4,1,29,139,4.8,0,3,4,4,21,31,67.7,290,2,47,131,2.8,3,1,0,1,5
Boston College,13,2000-10-07,5,,Connecticut,3,W,55,3,52,15,22,68.2,274,2,0,51,361,7.1,4,0,0,7,20,40,50.0,215,0,26,49,1.9,0,1,2,3,0
Bowling Green,73,2000-10-07,6,,Akron,71,L,21,27,-6,15,24,62.5,185,2,1,50,159,3.2,1,0,1,3,17,27,63.0,259,3,34,85,2.5,0,0,0,0,4
Buffalo,74,2000-10-07,6,@,Ohio,80,L,20,42,-22,17,31,54.8,262,2,1,46,145,3.2,1,3,4,3,4,8,50.0,109,2,62,367,5.9,4,0,1,1,6
California,97,2000-10-07,5,@,Arizona St.,96,L,10,30,-20,14,32,43.8,135,0,0,40,255,6.4,1,3,3,1,12,32,37.5,420,3,44,146,3.3,1,1,1,2,4
Central Michigan,75,2000-10-07,6,,Kent State,77,L,21,24,-3,20,34,58.8,271,3,2,40,109,2.7,0,2,4,3,10,21,47.6,132,1,56,188,3.4,2,1,0,1,3
Cincinnati,2,2000-10-07,6,,Houston,5,W,48,31,17,15,25,60.0,268,2,2,52,262,5.0,4,2,4,6,31,44,70.5,326,1,29,77,2.7,3,1,1,2,4
Clemson,14,2000-10-07,6,,NC State,20,W,34,27,7,18,30,60.0,220,1,2,65,274,4.2,4,1,3,5,21,50,42.0,370,3,23,32,1.4,0,0,0,0,3
Colorado,98,2000-10-07,5,@,Texas A&M,119,W,26,19,7,15,25,60.0,239,1,0,42,112,2.7,2,2,2,3,28,45,62.2,291,1,36,71,2.0,1,0,0,0,2
Colorado St.,85,2000-10-07,5,,New Mexico,89,W,17,14,3,21,36,58.3,252,1,2,34,39,1.1,1,0,2,2,16,22,72.7,203,1,37,73,2.0,1,1,0,1,2
Connecticut,3,2000-10-07,6,@,Boston College,13,L,3,55,-52,20,40,50.0,215,0,2,26,49,1.9,0,1,3,0,15,22,68.2,274,2,51,361,7.1,4,0,0,0,7
East Carolina,4,2000-10-07,5,@,Memphis,6,L,10,17,-7,18,43,41.9,246,1,2,21,64,3.0,0,2,4,1,18,25,72.0,175,0,56,129,2.3,2,1,0,1,2
Eastern Michigan,76,2000-10-07,6,,Toledo,81,L,14,42,-28,14,22,63.6,106,2,2,26,66,2.5,0,1,3,2,16,26,61.5,123,1,58,281,4.8,4,0,0,0,6
Florida,110,2000-10-07,6,,LSU,113,W,41,9,32,21,32,65.6,298,3,0,34,175,5.1,2,0,0,5,19,38,50.0,249,1,29,92,3.2,0,0,4,4,1
Florida St.,16,2000-10-07,6,@,Miami (FL),19,L,24,27,-3,29,58,50.0,496,3,2,27,69,2.6,0,1,3,3,27,42,64.3,328,2,35,120,3.4,1,3,0,3,3
Georgia,111,2000-10-07,5,,Tennessee,118,W,21,10,11,8,18,44.4,134,0,0,51,146,2.9,3,3,3,3,18,32,56.3,136,0,32,112,3.5,1,1,2,3,1
Hawaii,87,2000-10-07,4,@,TCU,47,L,21,41,-20,18,44,40.9,266,3,0,16,118,7.4,0,2,2,3,7,17,41.2,91,0,71,393,5.5,5,1,1,2,5
Houston,5,2000-10-07,6,@,Cincinnati,2,L,31,48,-17,31,44,70.5,326,1,1,29,77,2.7,3,1,2,4,15,25,60.0,268,2,52,262,5.0,4,2,2,4,6
Idaho,133,2000-10-07,6,@,West Virginia,50,L,16,28,-12,35,50,70.0,365,2,4,48,89,1.9,0,0,4,2,12,30,40.0,131,1,34,116,3.4,2,1,1,2,4
Indiana,28,2000-10-07,5,@,Northwestern,35,L,33,52,-19,23,47,48.9,268,2,1,38,174,4.6,3,3,4,5,9,17,52.9,119,2,61,417,6.8,5,1,1,2,7
Iowa,29,2000-10-07,6,,Michigan St.,32,W,21,16,5,17,25,68.0,146,1,0,37,85,2.3,1,2,2,3,14,36,38.9,180,1,41,286,7.0,1,0,2,2,2
Iowa St.,42,2000-10-07,5,,Nebraska,34,L,27,49,-22,22,43,51.2,346,2,2,25,37,1.5,1,0,2,4,7,17,41.2,164,0,60,336,5.6,6,0,1,1,6
Kansas,43,2000-10-07,5,,Kansas St.,44,L,13,52,-39,10,23,43.5,128,0,1,46,103,2.2,2,2,3,2,14,22,63.6,258,1,49,210,4.3,6,0,1,1,7
Kansas St.,44,2000-10-07,6,@,Kansas,43,W,52,13,39,14,22,63.6,258,1,1,49,210,4.3,6,0,1,7,10,23,43.5,128,0,46,103,2.2,2,2,1,3,2
Kent State,77,2000-10-07,6,@,Central Michigan,75,W,24,21,3,10,21,47.6,132,1,0,56,188,3.4,2,1,1,3,20,34,58.8,271,3,40,109,2.7,0,2,2,4,3
Kentucky,112,2000-10-07,6,,South Carolina,117,L,17,20,-3,34,52,65.4,304,1,2,28,93,3.3,1,0,2,2,17,31,54.8,228,1,30,159,5.3,1,2,0,2,2
Louisiana,126,2000-10-07,6,,Tulane,11,L,37,38,-1,17,35,48.6,291,1,1,40,166,4.2,3,0,1,5,32,49,65.3,410,2,31,138,4.5,3,1,3,4,5
Louisiana Tech,54,2000-10-07,6,@,Middle Tennessee,56,L,21,49,-28,26,41,63.4,217,1,2,31,127,4.1,2,1,3,3,16,22,72.7,201,0,44,335,7.6,6,2,0,2,7
UL Monroe,130,2000-10-07,6,@,Arkansas,108,L,6,52,-46,13,30,43.3,109,0,2,32,85,2.7,1,1,3,1,17,33,51.5,237,4,40,166,4.2,2,2,0,2,7
Louisville,18,2000-10-07,5,@,UAB,61,W,38,17,21,21,30,70.0,227,4,1,39,107,2.7,1,0,1,5,12,30,40.0,187,1,35,38,1.1,1,1,3,4,2
LSU,113,2000-10-07,6,@,Florida,110,L,9,41,-32,19,38,50.0,249,1,4,29,92,3.2,0,0,4,1,21,32,65.6,298,3,34,175,5.1,2,0,0,0,5
Maryland,30,2000-10-07,5,@,Virginia,24,L,23,31,-8,14,34,41.2,207,2,2,31,109,3.5,0,0,2,3,12,20,60.0,222,1,59,263,4.5,3,2,2,4,4
Memphis,6,2000-10-07,6,,East Carolina,4,W,17,10,7,18,25,72.0,175,0,0,56,129,2.3,2,1,1,2,18,43,41.9,246,1,21,64,3.0,0,2,2,4,1
Miami (FL),19,2000-10-07,5,,Florida St.,16,W,27,24,3,27,42,64.3,328,2,0,35,120,3.4,1,3,3,3,29,58,50.0,496,3,27,69,2.6,0,1,2,3,3
Miami (OH),78,2000-10-07,6,,Ball St.,72,L,10,15,-5,15,38,39.5,170,1,2,24,65,2.7,0,2,4,1,17,29,58.6,186,1,56,218,3.9,1,1,3,4,2
Michigan,31,2000-10-07,6,@,Purdue,38,L,31,32,-1,26,35,74.3,256,3,0,29,174,6.0,1,1,1,4,32,45,71.1,286,2,43,244,5.7,2,0,1,1,4
Michigan St.,32,2000-10-07,5,@,Iowa,29,L,16,21,-5,14,36,38.9,180,1,2,41,286,7.0,1,0,2,2,17,25,68.0,146,1,37,85,2.3,1,2,0,2,3
Middle Tennessee,56,2000-10-07,5,,Louisiana Tech,54,W,49,21,28,16,22,72.7,201,0,0,44,335,7.6,6,2,2,7,26,41,63.4,217,1,31,127,4.1,2,1,2,3,3
