School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
Georgia,111,2019-09-21,4,,Notre Dame,70,W,23,17,6,20,26,76.9,187,1,0,31,154,5.0,1,3,,1,1,2,29,47,61.7,275,2,14,46,3.3,0,0,2,2,2
Georgia St.,125,2019-09-21,4,@,Texas St.,128,L,34,37,-3,24,40,60.0,219,3,1,53,204,3.8,1,5,1.0,2,3,4,16,25,64.0,129,0,50,221,4.4,3,0,0,0,4
Hawaii,87,2019-09-21,4,,Central Arkansas,237,W,35,16,19,25,32,78.1,300,4,1,22,117,5.3,0,4,1.0,3,4,5,29,52,55.8,189,1,23,146,6.3,1,0,1,1,2
Illinois,27,2019-09-21,4,,Nebraska,34,L,38,42,-4,9,23,39.1,78,1,1,38,221,5.8,4,13,2.0,0,1,5,22,34,64.7,327,3,64,363,5.7,3,4,0,4,6
Indiana,28,2019-09-21,4,,Connecticut,3,W,38,3,35,24,28,85.7,252,3,1,40,178,4.5,1,5,2.0,1,2,5,15,30,50.0,94,0,22,51,2.3,0,0,1,1,0
Iowa St.,42,2019-09-21,3,,UL Monroe,130,W,72,20,52,22,30,73.3,444,4,1,37,270,7.3,4,6,3.0,1,2,9,21,37,56.8,197,2,43,228,5.3,1,1,2,3,3
Kansas,43,2019-09-21,4,,West Virginia,50,L,24,29,-5,19,25,76.0,275,3,1,30,142,4.7,0,8,3.0,1,2,3,25,37,67.6,202,0,48,192,4.0,3,0,0,0,3
Kent State,77,2019-09-21,4,,Bowling Green,73,W,62,20,42,31,36,86.1,375,5,0,48,375,7.8,3,5,2.0,0,0,8,23,33,69.7,206,1,40,156,3.9,2,0,2,2,3
Kentucky,112,2019-09-21,4,@,Mississippi St.,114,L,13,28,-15,15,42,35.7,232,0,1,28,154,5.5,1,4,2.0,0,1,1,17,22,77.3,180,0,40,241,6.0,3,1,1,2,4
Liberty,67,2019-09-21,4,,Hampton,147,W,62,27,35,10,17,58.8,319,2,0,38,256,6.7,6,9,2.0,1,1,9,20,26,76.9,292,3,37,113,3.1,0,0,1,1,4
Louisiana,126,2019-09-21,4,@,Ohio,80,W,45,25,20,20,30,66.7,204,2,0,46,285,6.2,4,3,1.0,1,1,6,18,38,47.4,277,1,28,103,3.7,2,2,3,5,3
UL Monroe,130,2019-09-21,3,@,Iowa St.,42,L,20,72,-52,21,37,56.8,197,2,2,43,228,5.3,1,0,,1,3,3,22,30,73.3,444,4,37,270,7.3,4,1,1,2,9
Louisville,18,2019-09-21,4,@,Florida St.,16,L,24,35,-11,16,28,57.1,286,2,1,47,124,2.6,1,5,2.0,1,2,3,26,34,76.5,382,2,41,140,3.4,3,0,0,0,5
LSU,113,2019-09-21,4,@,Vanderbilt,120,W,66,38,28,26,38,68.4,418,6,1,36,181,5.0,2,9,3.0,1,2,9,19,39,48.7,229,1,34,145,4.3,2,0,2,2,5
Massachusetts,68,2019-09-21,4,,Coastal Carolina,123,L,28,62,-34,22,36,61.1,220,2,1,37,109,2.9,2,3,1.0,0,1,4,24,27,88.9,302,3,46,334,7.3,6,0,1,1,9
Miami (FL),19,2019-09-21,4,,Central Michigan,75,W,17,12,5,17,24,70.8,250,1,0,33,53,1.6,1,9,4.0,1,1,2,23,51,45.1,217,0,27,31,1.1,1,2,1,3,1
Miami (OH),78,2019-09-21,4,@,Ohio St.,36,L,5,76,-71,7,20,35.0,60,0,1,41,72,1.8,0,6,2.0,2,3,0,22,30,73.3,374,7,42,227,5.4,4,1,0,1,11
Michigan,31,2019-09-21,3,@,Wisconsin,40,L,14,35,-21,17,42,40.5,259,2,2,19,40,2.1,0,2,1.0,2,4,2,13,16,81.3,128,0,57,359,6.3,5,0,0,0,5
Michigan St.,32,2019-09-21,4,@,Northwestern,35,W,31,10,21,18,31,58.1,228,3,0,39,112,2.9,1,8,2.0,1,1,4,19,37,51.4,126,0,43,140,3.3,1,0,3,3,1
Mississippi St.,114,2019-09-21,4,,Kentucky,112,W,28,13,15,17,22,77.3,180,0,1,40,241,6.0,3,5,3.0,1,2,4,15,42,35.7,232,0,28,154,5.5,1,0,1,1,1
Missouri,115,2019-09-21,4,,South Carolina,117,W,34,14,20,19,33,57.6,227,2,1,54,194,3.6,0,5,4.0,1,2,4,19,41,46.3,255,1,24,16,0.7,1,2,1,3,2
Nebraska,34,2019-09-21,4,@,Illinois,27,W,42,38,4,22,34,64.7,327,3,0,64,363,5.7,3,9,2.0,4,4,6,9,23,39.1,78,1,38,221,5.8,4,0,1,1,5
Nevada,88,2019-09-21,4,@,UTEP,62,W,37,21,16,15,21,71.4,203,2,1,38,200,5.3,3,4,3.0,1,2,5,10,17,58.8,116,0,47,162,3.4,3,0,3,3,3
New Mexico,89,2019-09-21,3,,New Mexico State,69,W,55,52,3,16,28,57.1,355,3,1,51,243,4.8,3,3,2.0,0,1,7,30,47,63.8,335,3,34,154,4.5,4,0,1,1,7
New Mexico State,69,2019-09-21,4,@,New Mexico,89,L,52,55,-3,30,47,63.8,335,3,1,34,154,4.5,4,2,,0,1,7,16,28,57.1,355,3,51,243,4.8,3,0,1,1,7
North Carolina,21,2019-09-21,4,,Appalachian St.,121,L,31,34,-3,27,42,64.3,323,3,2,40,146,3.7,1,7,2.0,1,3,4,20,29,69.0,224,0,35,161,4.6,3,0,1,1,4
NC State,20,2019-09-21,4,,Ball St.,72,W,34,23,11,19,34,55.9,185,0,2,41,204,5.0,3,7,2.0,0,2,4,35,57,61.4,333,0,30,84,2.8,2,0,1,1,2
North Texas,57,2019-09-21,4,,UTSA,63,W,45,3,42,17,26,65.4,211,3,0,44,290,6.6,3,6,3.0,0,0,6,17,40,42.5,128,0,42,167,4.0,0,2,2,4,0
Northwestern,35,2019-09-21,3,,Michigan St.,32,L,10,31,-21,19,37,51.4,126,0,3,43,140,3.3,1,5,2.0,0,3,1,18,31,58.1,228,3,39,112,2.9,1,1,0,1,4
Notre Dame,70,2019-09-21,3,@,Georgia,111,L,17,23,-6,29,47,61.7,275,2,2,14,46,3.3,0,6,,0,2,2,20,26,76.9,187,1,31,154,5.0,1,1,0,1,2
Ohio,80,2019-09-21,4,,Louisiana,126,L,25,45,-20,18,38,47.4,277,1,3,28,103,3.7,2,4,2.0,2,5,3,20,30,66.7,204,2,46,285,6.2,4,1,0,1,6
Ohio St.,36,2019-09-21,4,,Miami (OH),78,W,76,5,71,22,30,73.3,374,7,0,42,227,5.4,4,13,5.0,1,1,11,7,20,35.0,60,0,41,72,1.8,0,2,1,3,0
Oklahoma St.,46,2019-09-21,4,@,Texas,48,L,30,36,-6,19,33,57.6,268,0,2,56,226,4.0,3,3,,0,2,3,20,28,71.4,281,4,43,217,5.0,1,2,1,3,5
Old Dominion,58,2019-09-21,3,@,Virginia,24,L,17,28,-11,16,26,61.5,206,1,1,44,64,1.5,1,5,2.0,0,1,2,15,24,62.5,175,1,29,69,2.4,2,0,0,0,4
Ole Miss,116,2019-09-21,4,,California,97,L,20,28,-8,29,48,60.4,348,0,0,38,177,4.7,2,5,4.0,0,0,2,24,36,66.7,373,4,33,60,1.8,0,0,1,1,4
Oregon,99,2019-09-21,4,@,Stanford,101,W,21,6,15,19,24,79.2,259,3,0,30,61,2.0,0,8,5.0,0,0,3,16,30,53.3,120,0,33,114,3.5,0,0,1,1,0
Pittsburgh,22,2019-09-21,4,,Central Florida,1,W,35,34,1,28,51,54.9,243,3,0,37,196,5.3,1,12,6.0,1,1,5,25,42,59.5,338,2,34,85,2.5,1,0,2,2,4
Rice,59,2019-09-21,4,,Baylor,41,L,13,21,-8,18,31,58.1,178,0,0,35,64,1.8,1,5,1.0,1,1,1,20,28,71.4,303,1,35,124,3.5,2,2,0,2,3
Rutgers,39,2019-09-21,3,,Boston College,13,L,16,30,-14,23,34,67.6,304,1,1,26,76,2.9,0,3,,1,2,1,13,26,50.0,159,0,61,272,4.5,4,0,0,0,4
San Diego St.,90,2019-09-21,4,,Utah St.,93,L,17,23,-6,20,37,54.1,281,2,1,46,91,2.0,0,6,,0,1,2,30,47,63.8,293,0,27,82,3.0,1,0,0,0,2
San Jose St.,91,2019-09-21,3,@,Arkansas,108,W,31,24,7,32,49,65.3,402,2,1,21,106,5.0,2,4,,0,1,4,28,50,56.0,356,3,32,131,4.1,0,0,5,5,3
SMU,8,2019-09-21,4,@,TCU,47,W,41,38,3,23,34,67.6,288,2,1,48,118,2.5,3,7,3.0,0,1,5,16,36,44.4,188,3,42,236,5.6,2,3,0,3,5
South Alabama,127,2019-09-21,4,@,UAB,61,L,3,35,-32,8,16,50.0,83,0,0,31,107,3.5,0,5,1.0,0,0,0,22,28,78.6,313,3,45,201,4.5,2,0,2,2,5
South Carolina,117,2019-09-21,4,@,Missouri,115,L,14,34,-20,19,41,46.3,255,1,1,24,16,0.7,1,7,2.0,2,3,2,19,33,57.6,227,2,54,194,3.6,0,1,1,2,4
Southern Miss,60,2019-09-21,4,@,Alabama,107,L,7,49,-42,17,26,65.4,174,1,1,32,52,1.6,0,8,1.0,1,2,1,20,25,80.0,338,5,35,176,5.0,2,0,1,1,7
Stanford,101,2019-09-21,4,,Oregon,99,L,6,21,-15,16,30,53.3,120,0,1,33,114,3.5,0,7,4.0,0,1,0,19,24,79.2,259,3,30,61,2.0,0,0,0,0,3
Syracuse,23,2019-09-21,4,,Western Michigan,82,W,52,33,19,27,35,77.1,287,4,0,47,258,5.5,3,6,3.0,2,2,7,23,46,50.0,356,2,34,201,5.9,3,3,1,4,5
Temple,10,2019-09-21,3,@,Buffalo,74,L,22,38,-16,25,51,49.0,258,3,3,23,31,1.3,0,7,1.0,1,4,3,9,15,60.0,62,0,58,217,3.7,4,1,1,2,5
Tennessee,118,2019-09-21,4,@,Florida,110,L,3,34,-31,14,28,50.0,151,0,3,27,88,3.3,0,3,2.0,1,4,0,24,34,70.6,313,2,37,128,3.5,2,1,2,3,4
Texas,48,2019-09-21,4,,Oklahoma St.,46,W,36,30,6,20,28,71.4,281,4,1,43,217,5.0,1,12,2.0,2,3,5,19,33,57.6,268,0,56,226,4.0,3,0,2,2,3
Texas A&M,119,2019-09-21,4,,Auburn,109,L,20,28,-8,31,49,63.3,335,2,0,21,56,2.7,0,8,1.0,1,1,2,13,21,61.9,106,2,41,195,4.8,2,0,0,0,4
TCU,47,2019-09-21,3,,SMU,8,L,38,41,-3,16,36,44.4,188,3,0,42,236,5.6,2,4,1.0,3,3,5,23,34,67.6,288,2,48,118,2.5,3,0,1,1,5
Texas St.,128,2019-09-21,4,,Georgia St.,125,W,37,34,3,16,25,64.0,129,0,0,50,221,4.4,3,7,2.0,0,0,4,24,40,60.0,219,3,53,204,3.8,1,2,1,3,4
Toledo,81,2019-09-21,3,@,Colorado St.,85,W,41,35,6,6,15,40.0,111,1,0,46,436,9.5,4,3,1.0,0,0,5,32,54,59.3,405,1,36,289,8.0,3,0,1,1,4
Troy,129,2019-09-21,3,@,Akron,71,W,35,7,28,29,39,74.4,215,3,1,56,270,4.8,2,4,2.0,0,1,5,16,32,50.0,203,1,18,39,2.2,0,1,1,2,1
Tulsa,12,2019-09-21,4,,Wyoming,94,W,24,21,3,25,50,50.0,354,2,0,43,83,1.9,1,4,1.0,1,1,3,10,32,31.3,214,1,34,143,4.2,2,1,0,1,3
UAB,61,2019-09-21,3,,South Alabama,127,W,35,3,32,22,28,78.6,313,3,2,45,201,4.5,2,8,5.0,0,2,5,8,16,50.0,83,0,31,107,3.5,0,0,0,0,0
Central Florida,1,2019-09-21,4,@,Pittsburgh,22,L,34,35,-1,25,42,59.5,338,2,2,34,85,2.5,1,5,1.0,0,2,4,28,51,54.9,243,3,37,196,5.3,1,1,0,1,5
UCLA,102,2019-09-21,4,@,Washington St.,106,W,67,63,4,25,38,65.8,507,5,1,37,150,4.1,2,4,2.0,0,1,9,41,61,67.2,570,9,21,150,7.1,0,4,2,6,9
Utah St.,93,2019-09-21,3,@,San Diego St.,90,W,23,17,6,30,47,63.8,293,0,0,27,82,3.0,1,10,4.0,0,0,2,20,37,54.1,281,2,46,91,2.0,0,0,1,1,2
UTEP,62,2019-09-21,3,,Nevada,88,L,21,37,-16,10,17,58.8,116,0,3,47,162,3.4,3,1,,0,3,3,15,21,71.4,203,2,38,200,5.3,3,1,1,2,5
UTSA,63,2019-09-21,4,@,North Texas,57,L,3,45,-42,17,40,42.5,128,0,2,42,167,4.0,0,7,,2,4,0,17,26,65.4,211,3,44,290,6.6,3,0,0,0,6
Vanderbilt,120,2019-09-21,3,,LSU,113,L,38,66,-28,19,39,48.7,229,1,2,34,145,4.3,2,6,2.0,0,2,5,26,38,68.4,418,6,36,181,5.0,2,1,1,2,9
Virginia,24,2019-09-21,4,,Old Dominion,58,W,28,17,11,15,24,62.5,175,1,0,29,69,2.4,2,11,6.0,0,0,4,16,26,61.5,206,1,44,64,1.5,1,0,1,1,2
Wake Forest,26,2019-09-21,4,,Elon,154,W,49,7,42,32,40,80.0,393,6,1,42,214,5.1,1,8,2.0,0,1,7,10,19,52.6,88,1,35,95,2.7,0,0,0,0,1
Washington,105,2019-09-21,4,@,BYU,66,W,45,19,26,24,28,85.7,290,3,1,39,187,4.8,1,4,2.0,1,2,6,26,42,61.9,277,1,27,79,2.9,1,2,1,3,2
Washington St.,106,2019-09-21,4,,UCLA,102,L,63,67,-4,41,61,67.2,570,9,2,21,150,7.1,0,5,1.0,4,6,9,25,38,65.8,507,5,37,150,4.1,2,0,1,1,9
West Virginia,50,2019-09-21,4,@,Kansas,43,W,29,24,5,25,37,67.6,202,0,0,48,192,4.0,3,4,2.0,0,0,3,19,25,76.0,275,3,30,142,4.7,0,1,1,2,3
Western Michigan,82,2019-09-21,4,@,Syracuse,23,L,33,52,-19,23,46,50.0,356,2,1,34,201,5.9,3,7,2.0,3,4,5,27,35,77.1,287,4,47,258,5.5,3,2,0,2,7
Wisconsin,40,2019-09-21,3,,Michigan,31,W,35,14,21,13,16,81.3,128,0,0,57,359,6.3,5,6,2.0,0,0,5,17,42,40.5,259,2,19,40,2.1,0,2,2,4,2
Wyoming,94,2019-09-21,4,@,Tulsa,12,L,21,24,-3,10,32,31.3,214,1,0,34,143,4.2,2,14,7.0,1,1,3,25,50,50.0,354,2,43,83,1.9,1,1,0,1,3
Memphis,6,2019-09-26,4,,Navy,7,W,35,23,12,14,18,77.8,196,3,0,25,105,4.2,1,8,2.0,1,1,5,6,13,46.2,82,1,66,291,4.4,2,1,1,2,3
Navy,7,2019-09-26,3,@,Memphis,6,L,23,35,-12,6,13,46.2,82,1,1,66,291,4.4,2,8,3.0,1,2,3,14,18,77.8,196,3,25,105,4.2,1,1,0,1,5
Air Force,83,2019-09-27,4,,San Jose St.,91,W,41,24,17,5,10,50.0,131,1,0,69,382,5.5,5,3,1.0,2,2,6,24,42,57.1,280,2,31,98,3.2,1,0,0,0,3
Arizona St.,96,2019-09-27,5,@,California,97,W,24,17,7,14,24,58.3,174,0,0,48,191,4.0,3,5,3.0,1,1,3,14,26,53.8,140,1,37,105,2.8,1,0,1,1,2
California,97,2019-09-27,5,,Arizona St.,96,L,17,24,-7,14,26,53.8,140,1,1,37,105,2.8,1,7,2.0,0,1,2,14,24,58.3,174,0,48,191,4.0,3,1,0,1,3
Duke,15,2019-09-27,4,@,Virginia Tech,25,W,45,10,35,21,28,75.0,188,3,0,41,234,5.7,3,3,1.0,0,0,6,8,20,40.0,120,1,43,139,3.2,0,1,1,2,1
Maryland,30,2019-09-27,4,,Penn State,37,L,0,59,-59,11,24,45.8,68,0,2,34,60,1.8,0,6,,1,3,0,29,40,72.5,421,3,40,201,5.0,5,0,1,1,8
Penn State,37,2019-09-27,4,@,Maryland,30,W,59,0,59,29,40,72.5,421,3,1,40,201,5.0,5,8,4.0,0,1,8,11,24,45.8,68,0,34,60,1.8,0,1,2,3,0
San Jose St.,91,2019-09-27,4,@,Air Force,83,L,24,41,-17,24,42,57.1,280,2,0,31,98,3.2,1,2,,0,0,3,5,10,50.0,131,1,69,382,5.5,5,2,0,2,6
Virginia Tech,25,2019-09-27,4,,Duke,15,L,10,45,-35,8,20,40.0,120,1,1,43,139,3.2,0,6,,1,2,1,21,28,75.0,188,3,41,234,5.7,3,0,0,0,6
Akron,71,2019-09-28,5,@,Massachusetts,68,L,29,37,-8,28,42,66.7,335,3,2,27,71,2.6,1,3,2.0,1,3,4,19,33,57.6,213,2,42,220,5.2,1,0,1,1,4
Alabama,107,2019-09-28,5,,Ole Miss,116,W,59,31,28,26,37,70.3,418,6,0,29,157,5.4,1,7,1.0,1,1,8,12,30,40.0,197,3,57,280,4.9,1,0,1,1,4
Appalachian St.,121,2019-09-28,4,,Coastal Carolina,123,W,56,37,19,19,24,79.2,246,2,1,40,184,4.6,5,4,2.0,0,1,8,20,31,64.5,240,2,35,153,4.4,3,0,1,1,5
Arizona,95,2019-09-28,4,,UCLA,102,W,20,17,3,29,44,65.9,352,1,0,30,99,3.3,1,5,2.0,0,0,2,22,42,52.4,228,1,43,217,5.0,1,0,1,1,2
Arkansas,108,2019-09-28,5,N,Texas A&M,119,L,27,31,-4,27,44,61.4,297,1,1,25,99,4.0,1,8,4.0,0,1,3,23,35,65.7,251,3,32,90,2.8,1,1,1,2,4
Arkansas St.,122,2019-09-28,5,@,Troy,129,W,50,43,7,26,36,72.2,455,4,2,34,103,3.0,1,7,3.0,2,4,6,34,58,58.6,367,4,33,145,4.4,1,1,1,2,5
Auburn,109,2019-09-28,5,,Mississippi St.,114,W,56,23,33,18,24,75.0,361,2,0,43,219,5.1,6,5,2.0,3,3,8,13,26,50.0,216,2,38,118,3.1,1,2,0,2,3
Baylor,41,2019-09-28,4,,Iowa St.,42,W,23,21,2,26,45,57.8,307,3,0,34,104,3.1,0,5,3.0,0,0,3,27,45,60.0,342,2,28,63,2.3,1,1,1,2,3
Boston College,13,2019-09-28,5,,Wake Forest,26,L,24,27,-3,22,31,71.0,281,3,2,44,252,5.7,0,6,2.0,1,3,3,21,33,63.6,243,2,54,197,3.6,1,0,1,1,3
BYU,66,2019-09-28,5,@,Toledo,81,L,21,28,-7,25,44,56.8,354,2,1,26,101,3.9,1,5,2.0,0,1,3,17,28,60.7,206,1,56,242,4.3,2,2,1,3,3
Buffalo,74,2019-09-28,5,@,Miami (OH),78,L,20,34,-14,7,20,35.0,89,1,2,49,309,6.3,2,6,1.0,2,4,3,8,18,44.4,120,1,55,145,2.6,2,0,0,0,4
Central Michigan,75,2019-09-28,5,@,Western Michigan,82,L,15,31,-16,33,48,68.8,330,1,2,32,107,3.3,1,6,,1,3,2,18,29,62.1,244,1,37,188,5.1,3,0,1,1,4
Charlotte,51,2019-09-28,5,,Florida Atlantic,52,L,27,45,-18,19,37,51.4,284,3,3,26,62,2.4,1,9,4.0,0,3,4,21,28,75.0,321,2,50,238,4.8,4,0,1,1,6
Cincinnati,2,2019-09-28,4,@,Marshall,55,W,52,14,38,21,26,80.8,295,4,0,51,230,4.5,3,5,2.0,1,1,7,11,30,36.7,131,0,29,125,4.3,2,0,0,0,2
Clemson,14,2019-09-28,5,@,North Carolina,21,W,21,20,1,18,30,60.0,206,1,0,31,125,4.0,2,9,3.0,1,1,3,15,27,55.6,144,2,36,146,4.1,0,0,0,0,2
Coastal Carolina,123,2019-09-28,5,@,Appalachian St.,121,L,37,56,-19,20,31,64.5,240,2,1,35,153,4.4,3,6,1.0,0,1,5,19,24,79.2,246,2,40,184,4.6,5,0,1,1,8
Colorado St.,85,2019-09-28,5,@,Utah St.,93,L,24,34,-10,14,30,46.7,217,0,0,35,79,2.3,2,2,1.0,3,3,3,17,33,51.5,204,2,54,242,4.5,0,2,2,4,4
Connecticut,3,2019-09-28,4,@,Central Florida,1,L,21,56,-35,23,36,63.9,281,3,2,40,145,3.6,0,5,2.0,2,4,3,21,30,70.0,377,4,37,230,6.2,3,1,0,1,8
East Carolina,4,2019-09-28,5,@,Old Dominion,58,W,24,21,3,8,21,38.1,202,2,2,36,107,3.0,0,11,4.0,1,3,3,20,30,66.7,203,0,42,90,2.1,2,1,2,3,2
Florida,110,2019-09-28,5,,Towson,161,W,38,0,38,24,28,85.7,262,3,0,32,160,5.0,2,8,4.0,0,0,5,18,32,56.3,183,0,27,89,3.3,0,1,2,3,0
Florida Atlantic,52,2019-09-28,5,@,Charlotte,51,W,45,27,18,21,28,75.0,321,2,1,50,238,4.8,4,8,3.0,0,1,6,19,37,51.4,284,3,26,62,2.4,1,0,3,3,4
Florida St.,16,2019-09-28,5,,NC State,20,W,31,13,18,29,40,72.5,316,3,0,32,53,1.7,1,6,2.0,0,0,4,28,52,53.8,282,1,28,88,3.1,0,2,0,2,1
Fresno St.,86,2019-09-28,4,@,New Mexico State,69,W,30,17,13,20,31,64.5,147,0,0,38,239,6.3,2,8,1.0,1,1,3,26,47,55.3,210,1,22,105,4.8,1,0,3,3,2
Georgia Southern,124,2019-09-28,4,,Louisiana,126,L,24,37,-13,6,12,50.0,37,0,0,56,215,3.8,2,2,,0,0,2,11,18,61.1,165,1,41,275,6.7,4,2,0,2,5
Georgia Tech,17,2019-09-28,4,@,Temple,10,L,2,24,-22,14,35,40.0,174,0,1,34,133,3.9,0,3,1.0,2,3,0,9,22,40.9,127,0,48,198,4.1,2,0,1,1,3
Hawaii,87,2019-09-28,5,@,Nevada,88,W,54,3,51,31,36,86.1,373,5,0,27,139,5.1,1,11,3.0,0,0,7,18,31,58.1,105,0,36,98,2.7,0,1,2,3,0
Houston,5,2019-09-28,5,@,North Texas,57,W,46,25,21,16,20,80.0,124,1,0,30,246,8.2,3,8,1.0,0,0,6,36,58,62.1,360,2,30,96,3.2,1,0,0,0,3
Indiana,28,2019-09-28,5,@,Michigan St.,32,L,31,40,-9,33,42,78.6,286,3,0,27,72,2.7,1,3,,1,1,4,18,36,50.0,300,3,33,145,4.4,1,0,0,0,5
Iowa,29,2019-09-28,4,,Middle Tennessee,56,W,48,3,45,20,29,69.0,293,2,0,51,351,6.9,4,5,2.0,0,0,6,17,27,63.0,136,0,24,80,3.3,0,0,0,0,0
Iowa St.,42,2019-09-28,4,@,Baylor,41,L,21,23,-2,27,45,60.0,342,2,1,28,63,2.3,1,8,3.0,1,2,3,26,45,57.8,307,3,34,104,3.1,0,0,0,0,3
Kansas,43,2019-09-28,5,@,TCU,47,L,14,51,-37,12,29,41.4,84,1,0,18,75,4.2,1,5,1.0,0,0,2,19,27,70.4,306,2,61,319,5.2,4,0,0,0,7
Kansas St.,44,2019-09-28,4,@,Oklahoma St.,46,L,13,26,-13,11,23,47.8,118,0,0,32,126,3.9,1,4,2.0,1,1,1,16,25,64.0,153,1,44,373,8.5,1,0,2,2,2
Kentucky,112,2019-09-28,5,@,South Carolina,117,L,7,24,-17,13,34,38.2,97,0,1,28,115,4.1,1,4,3.0,1,2,1,15,27,55.6,140,0,46,247,5.4,3,1,0,1,3
Liberty,67,2019-09-28,5,,New Mexico,89,W,17,10,7,24,36,66.7,306,2,0,30,161,5.4,0,4,,1,1,2,12,26,46.2,139,1,42,224,5.3,0,0,2,2,1
Louisiana,126,2019-09-28,5,@,Georgia Southern,124,W,37,24,13,11,18,61.1,165,1,0,41,275,6.7,4,6,3.0,2,2,5,6,12,50.0,37,0,56,215,3.8,2,0,0,0,2
Louisiana Tech,54,2019-09-28,5,@,Rice,59,W,23,20,3,21,39,53.8,210,1,0,22,84,3.8,2,6,1.0,0,0,3,16,26,61.5,148,0,47,204,4.3,2,0,1,1,2
UL Monroe,130,2019-09-28,4,,South Alabama,127,W,30,17,13,17,25,68.0,286,3,0,30,144,4.8,1,8,4.0,0,0,4,14,26,53.8,114,0,52,263,5.1,2,0,1,1,2
Marshall,55,2019-09-28,4,,Cincinnati,2,L,14,52,-38,11,30,36.7,131,0,0,29,125,4.3,2,5,2.0,0,0,2,21,26,80.8,295,4,51,230,4.5,3,1,0,1,7
Massachusetts,68,2019-09-28,5,,Akron,71,W,37,29,8,19,33,57.6,213,2,1,42,220,5.2,1,7,,0,1,4,28,42,66.7,335,3,27,71,2.6,1,1,2,3,4
Miami (OH),78,2019-09-28,5,,Buffalo,74,W,34,20,14,8,18,44.4,120,1,0,55,145,2.6,2,6,2.0,0,0,4,7,20,35.0,89,1,49,309,6.3,2,2,2,4,3
Michigan,31,2019-09-28,4,,Rutgers,39,W,52,0,52,20,27,74.1,335,2,1,41,141,3.4,5,6,2.0,0,1,7,17,24,70.8,106,0,28,48,1.7,0,1,0,1,0
Michigan St.,32,2019-09-28,5,,Indiana,28,W,40,31,9,18,36,50.0,300,3,0,33,145,4.4,1,7,1.0,0,0,5,33,42,78.6,286,3,27,72,2.7,1,1,0,1,4
Middle Tennessee,56,2019-09-28,4,@,Iowa,29,L,3,48,-45,17,27,63.0,136,0,0,24,80,3.3,0,5,2.0,0,0,0,20,29,69.0,293,2,51,351,6.9,4,0,0,0,6
Minnesota,33,2019-09-28,4,@,Purdue,38,W,38,31,7,21,22,95.5,396,4,0,34,92,2.7,1,6,2.0,0,0,5,27,49,55.1,291,2,33,123,3.7,2,0,2,2,4
Mississippi St.,114,2019-09-28,5,@,Auburn,109,L,23,56,-33,13,26,50.0,216,2,0,38,118,3.1,1,6,2.0,2,2,3,18,24,75.0,361,2,43,219,5.1,6,3,0,3,8
Nebraska,34,2019-09-28,5,,Ohio St.,36,L,7,48,-41,8,17,47.1,47,0,3,39,184,4.7,1,6,3.0,0,3,1,15,21,71.4,212,3,52,371,7.1,3,0,0,0,6
Nevada,88,2019-09-28,5,,Hawaii,87,L,3,54,-51,18,31,58.1,105,0,2,36,98,2.7,0,6,2.0,1,3,0,31,36,86.1,373,5,27,139,5.1,1,0,0,0,7
New Mexico,89,2019-09-28,4,@,Liberty,67,L,10,17,-7,12,26,46.2,139,1,2,42,224,5.3,0,4,2.0,0,2,1,24,36,66.7,306,2,30,161,5.4,0,1,0,1,2
New Mexico State,69,2019-09-28,5,,Fresno St.,86,L,17,30,-13,26,47,55.3,210,1,3,22,105,4.8,1,5,2.0,0,3,2,20,31,64.5,147,0,38,239,6.3,2,1,0,1,3
North Carolina,21,2019-09-28,5,,Clemson,14,L,20,21,-1,15,27,55.6,144,2,0,36,146,4.1,0,3,1.0,0,0,2,18,30,60.0,206,1,31,125,4.0,2,1,0,1,3
NC State,20,2019-09-28,5,@,Florida St.,16,L,13,31,-18,28,52,53.8,282,1,0,28,88,3.1,0,14,8.0,2,2,1,29,40,72.5,316,3,32,53,1.7,1,0,0,0,4
North Texas,57,2019-09-28,5,,Houston,5,L,25,46,-21,36,58,62.1,360,2,0,30,96,3.2,1,5,2.0,0,0,3,16,20,80.0,124,1,30,246,8.2,3,0,0,0,6
Northern Illinois,79,2019-09-28,4,@,Vanderbilt,120,L,18,24,-6,17,32,53.1,280,1,0,31,108,3.5,1,6,2.0,0,0,2,21,28,75.0,189,1,23,189,8.2,2,0,0,0,3
Northwestern,35,2019-09-28,4,@,Wisconsin,40,L,15,24,-9,18,41,43.9,158,1,1,41,97,2.4,1,3,1.0,2,3,2,15,24,62.5,113,0,33,133,4.0,1,1,1,2,3
Notre Dame,70,2019-09-28,4,,Virginia,24,W,35,20,15,17,25,68.0,165,0,0,35,178,5.1,4,13,8.0,1,1,5,30,43,69.8,334,2,29,4,0.1,0,3,2,5,2
