School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
Louisiana,126,2006-11-11,9,,North Texas,57,L,7,16,-9,17,29,58.6,168,1,0,32,40,1.3,0,8,1,1,1,1,9,16,56.3,128,2,49,119,2.4,0,0,1,1,2
Louisiana Tech,54,2006-11-11,10,@,Hawaii,87,L,17,61,-44,17,38,44.7,225,2,2,41,135,3.3,0,0,0,0,2,2,30,44,68.2,506,5,12,112,9.3,3,1,1,2,8
UL Monroe,130,2006-11-11,9,@,Florida Intl,53,W,35,0,35,15,18,83.3,184,2,0,47,162,3.4,2,7,3,2,2,5,19,36,52.8,200,0,21,10,0.5,0,2,1,3,0
LSU,113,2006-11-11,10,,Alabama,107,W,28,14,14,18,21,85.7,207,3,0,34,211,6.2,1,5,4,0,0,4,22,36,61.1,291,2,28,78,2.8,0,1,1,2,2
Marshall,55,2006-11-11,10,@,East Carolina,4,L,20,33,-13,25,46,54.3,305,1,1,14,35,2.5,2,12,5,2,3,3,23,31,74.2,310,2,40,74,1.9,1,2,0,2,3
Maryland,30,2006-11-11,10,,Miami (FL),19,W,14,13,1,11,16,68.8,202,2,0,21,56,2.7,0,5,1,0,0,2,14,27,51.9,140,1,46,180,3.9,0,1,1,2,1
Memphis,6,2006-11-11,10,,Central Florida,1,L,24,26,-2,28,43,65.1,287,3,0,19,78,4.1,0,2,0,0,0,3,19,28,67.9,319,2,44,148,3.4,0,0,0,0,2
Miami (FL),19,2006-11-11,10,@,Maryland,30,L,13,14,-1,14,27,51.9,140,1,1,46,180,3.9,0,4,1,1,2,1,11,16,68.8,202,2,21,56,2.7,0,0,0,0,2
Michigan,31,2006-11-11,11,@,Indiana,28,W,34,3,31,12,16,75.0,168,2,1,46,208,4.5,2,7,5,0,1,5,16,33,48.5,105,0,20,26,1.3,0,0,1,1,0
Michigan St.,32,2006-11-11,11,,Minnesota,33,L,18,31,-13,28,53,52.8,341,1,2,28,3,0.1,0,4,0,1,3,2,16,29,55.2,243,2,33,122,3.7,1,0,0,0,4
Middle Tennessee,56,2006-11-11,10,@,Arkansas St.,122,W,38,10,28,11,14,78.6,134,0,0,37,211,5.7,4,10,5,0,0,5,14,35,40.0,146,1,45,162,3.6,0,0,1,1,1
Minnesota,33,2006-11-11,11,@,Michigan St.,32,W,31,18,13,16,29,55.2,243,2,0,33,122,3.7,1,9,5,0,0,4,28,53,52.8,341,1,28,3,0.1,0,1,2,3,2
Navy,7,2006-11-11,10,@,Eastern Michigan,76,W,49,21,28,7,9,77.8,151,2,0,56,323,5.8,5,4,1,2,2,7,24,37,64.9,220,0,29,138,4.8,3,1,2,3,3
Nebraska,34,2006-11-11,11,@,Texas A&M,119,W,28,27,1,21,36,58.3,267,2,1,38,123,3.2,2,8,3,0,1,4,19,32,59.4,288,0,27,155,5.7,3,0,0,0,3
Nevada,88,2006-11-11,10,,Utah St.,93,W,42,0,42,12,20,60.0,140,1,0,44,202,4.6,5,7,2,2,2,6,9,21,42.9,82,0,38,125,3.3,0,0,3,3,0
New Mexico,89,2006-11-11,10,,TCU,47,L,21,27,-6,15,25,60.0,183,1,1,40,102,2.6,2,1,0,2,3,3,6,16,37.5,25,0,35,167,4.8,2,1,0,1,3
New Mexico State,69,2006-11-11,10,@,Fresno St.,86,L,18,23,-5,39,51,76.5,367,2,0,22,9,0.4,1,5,1,4,4,3,11,19,57.9,99,1,41,164,4.0,2,0,0,0,3
North Carolina,21,2006-11-11,10,,Georgia Tech,17,L,0,7,-7,13,34,38.2,156,0,2,23,55,2.4,0,3,1,0,2,0,10,24,41.7,78,0,44,143,3.3,1,1,1,2,1
NC State,20,2006-11-11,10,@,Clemson,14,L,14,20,-6,10,25,40.0,95,0,2,45,178,4.0,1,6,2,0,2,2,15,24,62.5,146,1,39,223,5.7,1,1,2,3,2
North Texas,57,2006-11-11,10,@,Louisiana,126,W,16,7,9,9,16,56.3,128,2,1,49,119,2.4,0,4,3,0,1,2,17,29,58.6,168,1,32,40,1.3,0,1,0,1,1
Northwestern,35,2006-11-11,11,,Ohio St.,36,L,10,54,-44,21,36,58.3,229,1,2,24,68,2.8,0,2,1,3,5,1,14,24,58.3,194,4,44,231,5.3,3,1,1,2,8
Notre Dame,70,2006-11-11,10,@,Air Force,83,W,39,17,22,14,19,73.7,207,4,0,27,176,6.5,1,7,2,0,0,6,14,19,73.7,205,2,60,200,3.3,0,0,0,0,2
Ohio St.,36,2006-11-11,11,@,Northwestern,35,W,54,10,44,14,24,58.3,194,4,1,44,231,5.3,3,4,3,1,2,8,21,36,58.3,229,1,24,68,2.8,0,3,2,5,1
Oklahoma,45,2006-11-11,10,,Texas Tech,49,W,34,24,10,24,31,77.4,309,2,1,36,139,3.9,2,3,2,3,4,4,26,48,54.2,250,2,11,31,2.8,0,0,1,1,3
Oklahoma St.,46,2006-11-11,10,,Baylor,41,W,66,24,42,13,15,86.7,123,2,0,54,387,7.2,5,5,2,0,0,9,24,41,58.5,262,2,21,93,4.4,1,3,3,6,3
Oregon,99,2006-11-11,10,@,USC,103,L,10,35,-25,30,48,62.5,256,1,1,40,102,2.6,0,2,1,1,2,1,17,28,60.7,213,1,27,130,4.8,4,0,3,3,5
Oregon St.,100,2006-11-11,10,@,UCLA,102,L,7,25,-18,17,29,58.6,175,0,0,34,85,2.5,1,4,1,4,4,1,12,23,52.2,126,2,36,136,3.8,0,1,1,2,2
Penn State,37,2006-11-11,11,,Temple,10,W,47,0,47,17,30,56.7,199,1,1,33,212,6.4,4,4,2,0,1,6,8,19,42.1,58,0,29,16,0.6,0,2,1,3,0
Pittsburgh,22,2006-11-11,10,@,Connecticut,3,L,45,46,-1,20,25,80.0,234,3,0,41,180,4.4,3,6,1,0,0,6,20,29,69.0,164,4,62,317,5.1,2,1,0,1,6
Purdue,38,2006-11-11,11,@,Illinois,27,W,42,31,11,20,42,47.6,229,1,1,38,202,5.3,4,6,2,1,2,6,8,29,27.6,95,0,42,316,7.5,3,4,1,5,3
Rice,59,2006-11-11,10,@,Tulsa,12,W,41,38,3,14,37,37.8,209,3,0,33,147,4.5,2,8,4,0,0,5,17,29,58.6,308,1,52,260,5.0,4,3,1,4,5
San Diego St.,90,2006-11-11,9,,UNLV,92,W,21,7,14,16,21,76.2,136,0,1,47,141,3.0,2,6,1,1,2,3,20,39,51.3,211,1,26,39,1.5,0,0,2,2,1
San Jose St.,91,2006-11-11,9,,Boise St.,84,L,20,23,-3,17,23,73.9,173,3,0,27,75,2.8,0,6,1,0,0,3,14,20,70.0,181,0,44,160,3.6,2,0,1,1,2
SMU,8,2006-11-11,10,,Houston,5,L,27,37,-10,23,36,63.9,299,3,0,35,44,1.3,0,7,4,2,2,3,12,21,57.1,147,1,48,357,7.4,4,1,0,1,5
South Carolina,117,2006-11-11,10,@,Florida,110,L,16,17,-1,24,34,70.6,275,0,0,28,135,4.8,2,7,3,0,0,2,19,29,65.5,254,1,32,147,4.6,1,0,1,1,2
South Florida,9,2006-11-11,10,,Syracuse,23,W,27,10,17,25,35,71.4,364,2,1,40,150,3.8,1,11,7,2,3,3,15,32,46.9,174,1,39,76,1.9,0,2,1,3,1
Southern Miss,60,2006-11-11,10,@,Tulane,11,W,31,3,28,17,25,68.0,167,0,0,50,226,4.5,3,9,3,1,1,4,4,16,25.0,42,0,32,43,1.3,0,1,1,2,0
Stanford,101,2006-11-11,10,@,Washington,105,W,20,3,17,11,20,55.0,206,1,0,35,20,0.6,0,4,2,0,0,2,11,44,25.0,122,0,28,39,1.4,0,0,3,3,0
Syracuse,23,2006-11-11,10,@,South Florida,9,L,10,27,-17,15,32,46.9,174,1,1,39,76,1.9,0,2,0,2,3,1,25,35,71.4,364,2,40,150,3.8,1,2,1,3,3
Temple,10,2006-11-11,11,@,Penn State,37,L,0,47,-47,8,19,42.1,58,0,1,29,16,0.6,0,9,0,2,3,0,17,30,56.7,199,1,33,212,6.4,4,0,1,1,6
Tennessee,118,2006-11-11,10,@,Arkansas,108,L,14,31,-17,16,34,47.1,174,2,1,29,92,3.2,0,8,0,0,1,2,11,16,68.8,166,2,45,259,5.8,2,1,0,1,4
Texas,48,2006-11-11,11,@,Kansas St.,44,L,42,45,-3,17,35,48.6,241,1,0,45,143,3.2,5,4,2,2,2,6,22,34,64.7,323,4,25,23,0.9,2,1,1,2,6
Texas A&M,119,2006-11-11,11,,Nebraska,34,L,27,28,-1,19,32,59.4,288,0,0,27,155,5.7,3,6,4,0,0,3,21,36,58.3,267,2,38,123,3.2,2,0,1,1,4
TCU,47,2006-11-11,9,@,New Mexico,89,W,27,21,6,6,16,37.5,25,0,0,35,167,4.8,2,9,5,1,1,3,15,25,60.0,183,1,40,102,2.6,2,2,1,3,3
Texas Tech,49,2006-11-11,11,@,Oklahoma,45,L,24,34,-10,26,48,54.2,250,2,1,11,31,2.8,0,2,1,0,1,3,24,31,77.4,309,2,36,139,3.9,2,3,1,4,4
Troy,129,2006-11-11,9,@,Florida Atlantic,52,W,24,17,7,20,29,69.0,325,3,1,39,129,3.3,0,6,2,1,2,3,24,37,64.9,312,2,27,35,1.3,0,0,2,2,2
Tulane,11,2006-11-11,10,,Southern Miss,60,L,3,31,-28,4,16,25.0,42,0,1,32,43,1.3,0,9,3,1,2,0,17,25,68.0,167,0,50,226,4.5,3,1,0,1,4
Tulsa,12,2006-11-11,10,,Rice,59,L,38,41,-3,17,29,58.6,308,1,1,52,260,5.0,4,4,3,3,4,5,14,37,37.8,209,3,33,147,4.5,2,0,0,0,5
Central Florida,1,2006-11-11,10,@,Memphis,6,W,26,24,2,19,28,67.9,319,2,0,44,148,3.4,0,3,1,0,0,2,28,43,65.1,287,3,19,78,4.1,0,0,0,0,3
UCLA,102,2006-11-11,10,,Oregon St.,100,W,25,7,18,12,23,52.2,126,2,1,36,136,3.8,0,10,5,1,2,2,17,29,58.6,175,0,34,85,2.5,1,4,0,4,1
UNLV,92,2006-11-11,10,@,San Diego St.,90,L,7,21,-14,20,39,51.3,211,1,2,26,39,1.5,0,4,0,0,2,1,16,21,76.2,136,0,47,141,3.0,2,1,1,2,3
USC,103,2006-11-11,9,,Oregon,99,W,35,10,25,17,28,60.7,213,1,3,27,130,4.8,4,9,5,0,3,5,30,48,62.5,256,1,40,102,2.6,0,1,1,2,1
Utah,104,2006-11-11,10,,Colorado St.,85,W,35,22,13,21,34,61.8,321,2,1,42,205,4.9,3,7,1,0,1,5,15,33,45.5,235,2,34,148,4.4,1,0,2,2,3
Utah St.,93,2006-11-11,10,@,Nevada,88,L,0,42,-42,9,21,42.9,82,0,3,38,125,3.3,0,7,3,0,3,0,12,20,60.0,140,1,44,202,4.6,5,2,0,2,6
Vanderbilt,120,2006-11-11,11,@,Kentucky,112,L,26,38,-12,23,37,62.2,446,1,2,30,175,5.8,3,6,4,2,4,4,29,43,67.4,450,4,37,147,4.0,1,1,0,1,5
Virginia Tech,25,2006-11-11,10,,Kent State,77,W,23,0,23,12,22,54.5,141,0,0,36,73,2.0,1,6,3,1,1,2,6,16,37.5,98,0,34,84,2.5,0,2,1,3,0
Wake Forest,26,2006-11-11,10,@,Florida St.,16,W,30,0,30,13,20,65.0,138,1,0,46,169,3.7,1,8,5,0,0,3,9,28,32.1,113,0,23,26,1.1,0,0,4,4,0
Washington,105,2006-11-11,11,,Stanford,101,L,3,20,-17,11,44,25.0,122,0,3,28,39,1.4,0,11,4,0,3,0,11,20,55.0,206,1,35,20,0.6,0,0,0,0,2
Washington St.,106,2006-11-11,11,@,Arizona St.,96,L,14,47,-33,15,32,46.9,165,2,2,19,27,1.4,0,8,4,0,2,2,16,29,55.2,366,3,49,196,4.0,2,1,1,2,5
West Virginia,50,2006-11-11,9,,Cincinnati,2,W,42,24,18,8,14,57.1,98,1,0,38,313,8.2,5,6,3,0,0,6,23,41,56.1,310,3,31,57,1.8,0,1,3,4,3
Wisconsin,40,2006-11-11,11,@,Iowa,29,W,24,21,3,17,24,70.8,228,2,0,44,143,3.3,1,1,0,2,2,3,10,31,32.3,170,3,19,134,7.1,0,0,1,1,3
Ball St.,72,2006-11-14,11,@,Toledo,81,W,20,17,3,15,31,48.4,212,2,0,34,144,4.2,0,9,3,0,0,2,14,27,51.9,152,1,40,226,5.7,1,1,0,1,2
Toledo,81,2006-11-14,11,,Ball St.,72,L,17,20,-3,14,27,51.9,152,1,0,40,226,5.7,1,5,0,1,1,2,15,31,48.4,212,2,34,144,4.2,0,0,0,0,2
Bowling Green,73,2006-11-15,11,,Miami (OH),78,L,7,9,-2,13,24,54.2,131,0,0,33,129,3.9,1,9,3,0,0,1,12,24,50.0,130,1,37,73,2.0,0,1,0,1,1
Miami (OH),78,2006-11-15,11,@,Bowling Green,73,W,9,7,2,12,24,50.0,130,1,0,37,73,2.0,0,5,2,1,1,1,13,24,54.2,131,0,33,129,3.9,1,0,0,0,1
Akron,71,2006-11-16,11,@,Ohio,80,L,7,17,-10,21,46,45.7,227,1,2,21,-4,-0.2,0,6,0,1,3,1,6,15,40.0,49,0,50,208,4.2,1,3,0,3,2
Ohio,80,2006-11-16,11,,Akron,71,W,17,7,10,6,15,40.0,49,0,0,50,208,4.2,1,8,0,3,3,2,21,46,45.7,227,1,21,-4,-0.2,0,1,2,3,1
Pittsburgh,22,2006-11-16,11,,West Virginia,50,L,27,45,-18,28,37,75.7,341,2,0,19,-1,-0.1,0,9,0,0,0,3,11,16,68.8,204,2,47,437,9.3,4,0,0,0,6
West Virginia,50,2006-11-16,10,@,Pittsburgh,22,W,45,27,18,11,16,68.8,204,2,0,47,437,9.3,4,9,8,0,0,6,28,37,75.7,341,2,19,-1,-0.1,0,0,0,0,3
Central Michigan,75,2006-11-17,11,@,Northern Illinois,79,L,10,31,-21,25,42,59.5,217,1,2,22,104,4.7,0,2,0,1,3,1,17,27,63.0,185,1,39,215,5.5,3,0,1,1,4
Eastern Michigan,76,2006-11-17,11,@,Kent State,77,L,6,14,-8,15,34,44.1,174,0,4,28,68,2.4,0,11,2,1,5,0,9,18,50.0,188,1,41,129,3.1,0,0,1,1,2
Kent State,77,2006-11-17,11,,Eastern Michigan,76,W,14,6,8,9,18,50.0,188,1,1,41,129,3.1,0,9,1,0,1,2,15,34,44.1,174,0,28,68,2.4,0,1,4,5,0
Northern Illinois,79,2006-11-17,11,,Central Michigan,75,W,31,10,21,17,27,63.0,185,1,1,39,215,5.5,3,6,1,0,1,4,25,42,59.5,217,1,22,104,4.7,0,1,2,3,1
Air Force,83,2006-11-18,10,,Utah,104,L,14,17,-3,16,22,72.7,218,1,0,41,116,2.8,1,5,1,0,0,2,24,38,63.2,236,0,35,119,3.4,2,0,0,0,2
Alabama,107,2006-11-18,12,,Auburn,109,L,15,22,-7,18,33,54.5,252,2,1,30,112,3.7,0,4,2,3,4,2,6,14,42.9,137,1,40,124,3.1,2,1,0,1,3
Arizona,95,2006-11-18,11,@,Oregon,99,W,37,10,27,9,14,64.3,133,2,0,45,230,5.1,2,3,0,0,0,4,25,45,55.6,183,0,26,163,6.3,1,2,4,6,1
Arizona St.,96,2006-11-18,11,,UCLA,102,L,12,24,-12,11,30,36.7,149,0,1,37,115,3.1,0,6,3,0,1,0,14,24,58.3,187,2,30,87,2.9,1,0,0,0,3
Arkansas,108,2006-11-18,11,@,Mississippi St.,114,W,28,14,14,9,18,50.0,128,2,1,38,128,3.4,0,5,0,0,1,4,15,36,41.7,201,1,30,154,5.1,1,0,2,2,2
Arkansas St.,122,2006-11-18,11,@,Troy,129,W,33,26,7,13,26,50.0,188,2,0,51,233,4.6,1,6,2,0,0,3,19,30,63.3,267,1,26,88,3.4,2,1,2,3,3
Army,65,2006-11-18,11,@,Notre Dame,70,L,9,41,-32,8,21,38.1,92,1,2,36,58,1.6,0,3,1,1,3,1,22,30,73.3,218,3,35,221,6.3,3,1,1,2,6
Auburn,109,2006-11-18,12,@,Alabama,107,W,22,15,7,6,14,42.9,137,1,0,40,124,3.1,2,5,2,1,1,3,18,33,54.5,252,2,30,112,3.7,0,3,1,4,2
Baylor,41,2006-11-18,12,,Oklahoma,45,L,10,36,-26,22,45,48.9,188,0,2,20,-48,-2.4,0,0,0,0,2,1,12,19,63.2,178,2,41,236,5.8,1,4,1,5,5
Boise St.,84,2006-11-18,11,,Utah St.,93,W,49,10,39,25,27,92.6,257,4,0,41,231,5.6,3,6,2,2,2,7,9,19,47.4,98,0,30,90,3.0,0,0,1,1,1
Boston College,13,2006-11-18,11,,Maryland,30,W,38,16,22,19,29,65.5,249,2,0,30,124,4.1,0,3,1,0,0,5,28,43,65.1,258,1,29,73,2.5,0,2,2,4,1
BYU,66,2006-11-18,11,,New Mexico,89,W,42,17,25,28,42,66.7,464,4,2,32,189,5.9,2,5,2,0,2,6,22,39,56.4,245,1,31,173,5.6,0,1,2,3,2
Buffalo,74,2006-11-18,11,@,Wisconsin,40,L,3,35,-32,6,23,26.1,107,0,1,28,52,1.9,0,6,3,3,4,0,16,27,59.3,308,2,42,128,3.0,3,2,1,3,5
California,97,2006-11-18,11,@,USC,103,L,9,23,-14,17,38,44.7,176,1,2,26,99,3.8,0,7,0,1,3,1,18,31,58.1,238,2,31,120,3.9,0,0,0,0,2
Cincinnati,2,2006-11-18,11,,Rutgers,39,W,30,11,19,11,15,73.3,277,1,0,46,125,2.7,1,6,1,3,3,3,21,42,50.0,238,0,21,50,2.4,1,0,4,4,1
Connecticut,3,2006-11-18,10,@,Syracuse,23,L,14,20,-6,21,33,63.6,196,2,3,39,70,1.8,0,7,3,0,3,2,9,19,47.4,143,1,39,163,4.2,1,1,0,1,2
Duke,15,2006-11-18,11,@,Georgia Tech,17,L,21,49,-28,19,33,57.6,237,2,2,26,41,1.6,1,7,0,2,4,3,13,25,52.0,248,5,42,214,5.1,2,0,2,2,7
East Carolina,4,2006-11-18,11,@,Rice,59,L,17,18,-1,10,17,58.8,83,1,2,35,218,6.2,1,6,3,0,2,2,23,45,51.1,279,1,37,179,4.8,1,0,2,2,2
Florida,110,2006-11-18,11,,Western Carolina,234,W,62,0,62,19,24,79.2,300,3,0,34,282,8.3,5,9,1,0,0,9,5,12,41.7,35,0,28,24,0.9,0,0,0,0,0
Florida Atlantic,52,2006-11-18,11,@,North Texas,57,W,17,16,1,12,25,48.0,107,0,0,38,132,3.5,1,6,1,0,0,2,11,18,61.1,84,0,40,254,6.4,1,1,3,4,1
Florida Intl,53,2006-11-18,10,,Louisiana,126,L,7,17,-10,17,32,53.1,137,1,1,19,53,2.8,0,8,3,0,1,1,8,20,40.0,84,0,55,270,4.9,2,1,1,2,2
Florida St.,16,2006-11-18,11,,Western Michigan,82,W,28,20,8,14,23,60.9,178,2,0,28,73,2.6,1,10,3,2,2,4,27,50,54.0,229,2,30,33,1.1,0,0,2,2,2
Fresno St.,86,2006-11-18,10,,Idaho,133,W,34,0,34,14,23,60.9,109,2,2,42,290,6.9,2,4,4,0,2,4,10,30,33.3,92,0,30,107,3.6,0,0,1,1,0
Georgia Tech,17,2006-11-18,11,,Duke,15,W,49,21,28,13,25,52.0,248,5,2,42,214,5.1,2,7,4,0,2,7,19,33,57.6,237,2,26,41,1.6,1,2,2,4,3
Hawaii,87,2006-11-18,11,,San Jose St.,91,W,54,17,37,29,40,72.5,417,5,1,26,151,5.8,2,10,5,1,2,7,7,17,41.2,110,0,38,82,2.2,2,2,1,3,2
Houston,5,2006-11-18,12,@,Memphis,6,W,23,20,3,19,24,79.2,166,2,0,49,205,4.2,0,6,2,2,2,2,13,27,48.1,114,0,35,135,3.9,1,1,2,3,2
Idaho,133,2006-11-18,11,@,Fresno St.,86,L,0,34,-34,10,30,33.3,92,0,1,30,107,3.6,0,6,0,0,1,0,14,23,60.9,109,2,42,290,6.9,2,0,2,2,4
Illinois,27,2006-11-18,12,@,Northwestern,35,L,16,27,-11,4,18,22.2,65,0,0,26,214,8.2,2,11,3,3,3,2,22,30,73.3,269,1,52,95,1.8,2,2,0,2,3
Indiana,28,2006-11-18,12,@,Purdue,38,L,19,28,-9,26,42,61.9,290,1,0,31,215,6.9,1,1,1,4,4,2,18,32,56.3,260,1,39,175,4.5,3,1,4,5,4
Iowa,29,2006-11-18,12,@,Minnesota,33,L,24,34,-10,27,38,71.1,364,2,4,36,182,5.1,1,2,1,1,5,3,18,30,60.0,267,2,42,192,4.6,3,0,1,1,5
Iowa St.,42,2006-11-18,12,,Missouri,115,W,21,16,5,15,27,55.6,153,1,1,48,196,4.1,2,5,3,0,1,3,29,44,65.9,310,1,24,90,3.8,1,1,0,1,2
Kansas,43,2006-11-18,11,,Kansas St.,44,W,39,20,19,11,23,47.8,108,0,2,36,247,6.9,2,9,4,2,4,4,23,44,52.3,244,0,30,118,3.9,1,3,3,6,2
Kansas St.,44,2006-11-18,12,@,Kansas,43,L,20,39,-19,23,44,52.3,244,0,3,30,118,3.9,1,5,2,3,6,2,11,23,47.8,108,0,36,247,6.9,2,2,2,4,4
Kentucky,112,2006-11-18,11,,UL Monroe,130,W,42,40,2,25,35,71.4,359,3,0,29,98,3.4,1,2,1,1,1,5,10,19,52.6,150,0,57,351,6.2,4,0,1,1,5
Louisiana,126,2006-11-18,10,@,Florida Intl,53,W,17,7,10,8,20,40.0,84,0,1,55,270,4.9,2,2,2,1,2,2,17,32,53.1,137,1,19,53,2.8,0,0,1,1,1
Louisiana Tech,54,2006-11-18,11,,Nevada,88,L,0,42,-42,14,27,51.9,168,0,2,33,163,4.9,0,5,1,2,4,0,13,23,56.5,196,1,42,213,5.1,5,1,1,2,6
UL Monroe,130,2006-11-18,10,@,Kentucky,112,L,40,42,-2,10,19,52.6,150,0,1,57,351,6.2,4,5,3,0,1,5,25,35,71.4,359,3,29,98,3.4,1,1,0,1,5
Louisville,18,2006-11-18,10,,South Florida,9,W,31,8,23,19,33,57.6,274,2,0,36,172,4.8,2,10,6,1,1,4,15,32,46.9,237,1,30,49,1.6,0,0,1,1,1
LSU,113,2006-11-18,11,,Ole Miss,116,W,23,20,3,20,36,55.6,223,3,0,31,85,2.7,0,7,4,1,1,3,9,20,45.0,95,1,44,100,2.3,1,1,0,1,2
Marshall,55,2006-11-18,11,,UTEP,62,W,49,21,28,5,15,33.3,135,1,1,48,259,5.4,6,5,5,1,2,7,34,48,70.8,386,1,21,15,0.7,2,2,3,5,3
Maryland,30,2006-11-18,11,@,Boston College,13,L,16,38,-22,28,43,65.1,258,1,2,29,73,2.5,0,3,0,2,4,1,19,29,65.5,249,2,30,124,4.1,0,0,0,0,5
Memphis,6,2006-11-18,11,,Houston,5,L,20,23,-3,13,27,48.1,114,0,2,35,135,3.9,1,8,7,1,3,2,19,24,79.2,166,2,49,205,4.2,0,2,0,2,2
Miami (FL),19,2006-11-18,11,@,Virginia,24,L,7,17,-10,11,18,61.1,152,1,1,29,111,3.8,0,12,5,1,2,1,23,33,69.7,217,0,42,132,3.1,2,0,0,0,2
Michigan,31,2006-11-18,12,@,Ohio St.,36,L,39,42,-3,21,35,60.0,267,2,0,30,130,4.3,3,4,1,0,0,5,29,41,70.7,316,4,29,187,6.4,2,2,1,3,6
Michigan St.,32,2006-11-18,12,@,Penn State,37,L,13,17,-4,30,62,48.4,291,1,0,15,14,0.9,0,7,3,0,0,1,17,37,45.9,220,2,39,105,2.7,0,4,0,4,2
Middle Tennessee,56,2006-11-18,11,@,South Carolina,117,L,7,52,-45,6,19,31.6,119,1,0,32,81,2.5,0,4,1,0,0,1,22,29,75.9,391,5,28,154,5.5,2,1,0,1,7
Minnesota,33,2006-11-18,12,,Iowa,29,W,34,24,10,18,30,60.0,267,2,1,42,192,4.6,3,1,1,0,1,5,27,38,71.1,364,2,36,182,5.1,1,1,4,5,3
Mississippi St.,114,2006-11-18,11,,Arkansas,108,L,14,28,-14,15,36,41.7,201,1,2,30,154,5.1,1,6,0,0,2,2,9,18,50.0,128,2,38,128,3.4,0,0,1,1,4
Missouri,115,2006-11-18,11,@,Iowa St.,42,L,16,21,-5,29,44,65.9,310,1,0,24,90,3.8,1,4,1,1,1,2,15,27,55.6,153,1,48,196,4.1,2,0,1,1,3
Navy,7,2006-11-18,11,,Temple,10,W,42,6,36,3,8,37.5,35,0,1,56,420,7.5,6,9,6,1,2,6,20,33,60.6,216,1,27,13,0.5,0,0,2,2,1
Nevada,88,2006-11-18,11,@,Louisiana Tech,54,W,42,0,42,13,23,56.5,196,1,1,42,213,5.1,5,2,2,1,2,6,14,27,51.9,168,0,33,163,4.9,0,2,2,4,0
New Mexico,89,2006-11-18,11,@,BYU,66,L,17,42,-25,22,39,56.4,245,1,2,31,173,5.6,0,1,1,1,3,2,28,42,66.7,464,4,32,189,5.9,2,0,2,2,6
North Carolina,21,2006-11-18,11,,NC State,20,W,23,9,14,8,15,53.3,137,0,0,41,123,3.0,1,7,4,1,1,2,22,41,53.7,261,0,27,80,3.0,0,1,3,4,0
NC State,20,2006-11-18,11,@,North Carolina,21,L,9,23,-14,22,41,53.7,261,0,3,27,80,3.0,0,6,1,1,4,0,8,15,53.3,137,0,41,123,3.0,1,1,0,1,2
North Texas,57,2006-11-18,11,,Florida Atlantic,52,L,16,17,-1,11,18,61.1,84,0,3,40,254,6.4,1,3,0,1,4,1,12,25,48.0,107,0,38,132,3.5,1,0,0,0,2
Northwestern,35,2006-11-18,12,,Illinois,27,W,27,16,11,22,30,73.3,269,1,0,52,95,1.8,2,4,3,2,2,3,4,18,22.2,65,0,26,214,8.2,2,3,0,3,2
Notre Dame,70,2006-11-18,11,,Army,65,W,41,9,32,22,30,73.3,218,3,1,35,221,6.3,3,8,3,1,2,6,8,21,38.1,92,1,36,58,1.6,0,1,2,3,1
Ohio St.,36,2006-11-18,12,,Michigan,31,W,42,39,3,29,41,70.7,316,4,1,29,187,6.4,2,5,4,2,3,6,21,35,60.0,267,2,30,130,4.3,3,0,0,0,5
Oklahoma,45,2006-11-18,11,@,Baylor,41,W,36,10,26,12,19,63.2,178,2,1,41,236,5.8,1,9,5,4,5,5,22,45,48.9,188,0,20,-48,-2.4,0,0,2,2,1
Oklahoma St.,46,2006-11-18,11,@,Texas Tech,49,L,24,30,-6,13,34,38.2,164,1,1,50,221,4.4,2,5,1,0,1,3,28,44,63.6,353,2,17,81,4.8,1,1,0,1,3
Ole Miss,116,2006-11-18,11,@,LSU,113,L,20,23,-3,9,20,45.0,95,1,0,44,100,2.3,1,6,3,1,1,2,20,36,55.6,223,3,31,85,2.7,0,1,0,1,3
Oregon,99,2006-11-18,11,,Arizona,95,L,10,37,-27,25,45,55.6,183,0,4,26,163,6.3,1,7,3,2,6,1,9,14,64.3,133,2,45,230,5.1,2,0,0,0,4
Oregon St.,100,2006-11-18,11,@,Stanford,101,W,30,7,23,16,25,64.0,177,2,0,47,208,4.4,1,6,5,0,0,3,9,26,34.6,125,0,21,85,4.0,1,1,1,2,1
Penn State,37,2006-11-18,12,,Michigan St.,32,W,17,13,4,17,37,45.9,220,2,0,39,105,2.7,0,4,3,4,4,2,30,62,48.4,291,1,15,14,0.9,0,0,0,0,1
Purdue,38,2006-11-18,12,,Indiana,28,W,28,19,9,18,32,56.3,260,1,4,39,175,4.5,3,7,1,1,5,4,26,42,61.9,290,1,31,215,6.9,1,4,0,4,2
Rice,59,2006-11-18,11,,East Carolina,4,W,18,17,1,23,45,51.1,279,1,2,37,179,4.8,1,8,1,0,2,2,10,17,58.8,83,1,35,218,6.2,1,0,2,2,2
