School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
Ball St.,72,2016-10-22,8,,Akron,71,L,25,35,-10,23,34,67.6,187,1,1,44,256,5.8,2,2,,0,1,3,28,41,68.3,352,3,30,177,5.9,2,1,0,1,5
Boston College,13,2016-10-22,7,,Syracuse,23,L,20,28,-8,7,20,35.0,64,0,1,40,223,5.6,1,8,5.0,1,2,2,32,38,84.2,434,3,33,99,3.0,1,2,1,3,4
Bowling Green,73,2016-10-22,8,,Miami (OH),78,L,26,40,-14,30,49,61.2,389,3,3,23,57,2.5,0,5,3.0,1,4,3,22,35,62.9,215,3,44,218,5.0,2,1,0,1,5
Buffalo,74,2016-10-22,7,@,Northern Illinois,79,L,7,44,-37,25,41,61.0,203,0,4,29,135,4.7,1,4,,0,4,1,16,30,53.3,199,1,51,312,6.1,4,0,1,1,6
Central Michigan,75,2016-10-22,8,@,Toledo,81,L,17,31,-14,19,33,57.6,247,1,1,23,97,4.2,1,6,1.0,1,2,2,23,32,71.9,264,4,37,140,3.8,0,0,0,0,4
Charlotte,51,2016-10-22,8,@,Marshall,55,W,27,24,3,17,31,54.8,203,0,1,47,191,4.1,3,7,3.0,0,1,3,32,46,69.6,262,2,24,88,3.7,1,1,1,2,3
Cincinnati,2,2016-10-22,7,,East Carolina,4,W,31,19,12,23,40,57.5,348,4,0,35,165,4.7,0,4,,0,0,4,28,43,65.1,283,2,44,221,5.0,0,1,2,3,2
Colorado,98,2016-10-22,8,@,Stanford,101,W,10,5,5,12,25,48.0,135,1,0,44,241,5.5,0,4,3.0,0,0,1,16,29,55.2,170,0,33,93,2.8,0,1,3,4,0
Colorado St.,85,2016-10-22,8,@,UNLV,92,W,42,23,19,21,28,75.0,237,2,0,50,230,4.6,4,3,,1,1,6,7,23,30.4,185,2,32,175,5.5,1,1,1,2,3
Connecticut,3,2016-10-22,8,,Central Florida,1,L,16,24,-8,18,35,51.4,242,0,0,45,171,3.8,1,5,1.0,0,0,1,29,45,64.4,317,3,30,83,2.8,0,0,0,0,3
East Carolina,4,2016-10-22,7,@,Cincinnati,2,L,19,31,-12,28,43,65.1,283,2,2,44,221,5.0,0,2,,1,3,2,23,40,57.5,348,4,35,165,4.7,0,0,0,0,4
Eastern Michigan,76,2016-10-22,8,@,Western Michigan,82,L,31,45,-14,29,45,64.4,319,1,1,30,142,4.7,3,4,1.0,1,2,4,29,35,82.9,398,3,38,163,4.3,3,1,1,2,6
Florida Intl,53,2016-10-22,8,,Louisiana Tech,54,L,24,44,-20,29,49,59.2,331,3,1,29,67,2.3,0,1,1.0,0,1,3,22,30,73.3,269,2,25,145,5.8,2,0,0,0,5
Fresno St.,86,2016-10-22,8,@,Utah St.,93,L,20,38,-18,27,44,61.4,205,1,0,39,114,2.9,1,3,,0,0,2,17,29,58.6,188,3,38,208,5.5,1,0,0,0,5
Georgia Southern,124,2016-10-22,7,@,New Mexico State,69,W,22,19,3,11,20,55.0,157,2,2,53,254,4.8,0,8,2.0,1,3,2,22,39,56.4,250,2,40,168,4.2,0,2,1,3,2
Georgia St.,125,2016-10-22,7,,Tennessee-Martin,209,W,31,6,25,8,16,50.0,119,1,2,39,166,4.3,1,5,,0,2,4,20,40,50.0,210,0,31,110,3.5,0,1,3,4,0
Hawaii,87,2016-10-22,8,@,Air Force,83,W,34,27,7,21,37,56.8,312,3,2,26,75,2.9,1,9,,0,2,4,1,10,10.0,20,0,87,389,4.5,3,2,1,3,3
Houston,5,2016-10-22,8,@,SMU,8,L,16,38,-22,21,33,63.6,241,2,0,35,62,1.8,0,3,,2,2,2,16,31,51.6,228,3,40,178,4.5,2,1,0,1,5
Idaho,133,2016-10-22,8,@,Appalachian St.,121,L,19,37,-18,26,41,63.4,294,1,3,26,63,2.4,0,6,3.0,0,3,1,20,25,80.0,246,1,35,139,4.0,2,1,0,1,4
Illinois,27,2016-10-22,7,@,Michigan,31,L,8,41,-33,4,15,26.7,95,1,1,23,77,3.3,0,8,2.0,1,2,1,20,28,71.4,291,2,59,270,4.6,3,1,0,1,5
Indiana,28,2016-10-22,7,@,Northwestern,35,L,14,24,-10,35,59,59.3,317,0,2,27,84,3.1,1,11,3.0,0,2,1,24,44,54.5,285,3,44,123,2.8,0,0,0,0,3
Iowa,29,2016-10-22,8,,Wisconsin,40,L,9,17,-8,17,33,51.5,153,0,0,27,83,3.1,0,2,2.0,0,0,0,15,25,60.0,256,1,48,167,3.5,1,1,0,1,2
Kansas,43,2016-10-22,7,,Oklahoma St.,46,L,20,44,-24,24,40,60.0,250,1,2,33,204,6.2,1,6,5.0,1,3,2,18,27,66.7,252,1,46,230,5.0,4,1,0,1,5
Kansas St.,44,2016-10-22,7,,Texas,48,W,24,21,3,20,27,74.1,171,1,1,49,240,4.9,2,6,3.0,2,3,3,17,24,70.8,222,2,36,133,3.7,1,0,0,0,3
Kent State,77,2016-10-22,8,,Ohio,80,L,10,14,-4,12,29,41.4,101,0,0,49,163,3.3,1,2,,0,0,1,11,19,57.9,127,0,36,208,5.8,2,2,1,3,2
Kentucky,112,2016-10-22,7,,Mississippi St.,114,W,40,38,2,17,33,51.5,292,2,0,44,262,6.0,1,5,,2,2,4,13,21,61.9,81,1,39,281,7.2,3,0,1,1,5
Louisiana,126,2016-10-22,7,@,Texas St.,128,W,27,3,24,18,22,81.8,165,1,1,48,236,4.9,2,9,3.0,0,1,3,20,28,71.4,142,0,36,79,2.2,0,1,1,2,0
Louisiana Tech,54,2016-10-22,8,@,Florida Intl,53,W,44,24,20,22,30,73.3,269,2,0,25,145,5.8,2,6,4.0,0,0,5,29,49,59.2,331,3,29,67,2.3,0,0,1,1,3
UL Monroe,130,2016-10-22,7,@,New Mexico,89,L,17,59,-42,12,22,54.5,120,1,2,41,115,2.8,1,2,,0,2,2,7,11,63.6,146,1,51,476,9.3,5,3,0,3,8
Louisville,18,2016-10-22,7,,NC State,20,W,54,13,41,21,36,58.3,390,3,0,44,163,3.7,3,8,1.0,2,2,6,16,36,44.4,236,2,25,14,0.6,0,0,3,3,2
LSU,113,2016-10-22,7,,Ole Miss,116,W,38,21,17,19,28,67.9,204,1,1,35,312,8.9,4,7,2.0,2,3,5,20,33,60.6,218,1,36,107,3.0,1,0,2,2,2
Marshall,55,2016-10-22,7,,Charlotte,51,L,24,27,-3,32,46,69.6,262,2,1,24,88,3.7,1,8,3.0,1,2,3,17,31,54.8,203,0,47,191,4.1,3,0,1,1,3
Maryland,30,2016-10-22,7,,Michigan St.,32,W,28,17,11,21,28,75.0,200,2,0,42,247,5.9,2,4,1.0,1,1,4,11,24,45.8,156,0,44,270,6.1,2,1,1,2,2
Massachusetts,68,2016-10-22,8,@,South Carolina,117,L,28,34,-6,20,42,47.6,247,3,2,37,142,3.8,1,5,2.0,2,4,4,17,26,65.4,201,2,44,194,4.4,3,2,0,2,5
Memphis,6,2016-10-22,7,@,Navy,7,L,28,42,-14,25,40,62.5,333,2,0,31,98,3.2,1,4,,1,1,4,3,4,75.0,85,2,74,447,6.0,4,1,0,1,6
Miami (OH),78,2016-10-22,8,@,Bowling Green,73,W,40,26,14,22,35,62.9,215,3,0,44,218,5.0,2,4,2.0,1,1,5,30,49,61.2,389,3,23,57,2.5,0,1,3,4,3
Michigan,31,2016-10-22,7,,Illinois,27,W,41,8,33,20,28,71.4,291,2,0,59,270,4.6,3,4,1.0,1,1,5,4,15,26.7,95,1,23,77,3.3,0,1,1,2,1
Michigan St.,32,2016-10-22,7,@,Maryland,30,L,17,28,-11,11,24,45.8,156,0,1,44,270,6.1,2,6,1.0,1,2,2,21,28,75.0,200,2,42,247,5.9,2,1,0,1,4
Middle Tennessee,56,2016-10-22,7,@,Missouri,115,W,51,45,6,24,42,57.1,284,4,0,39,316,8.1,2,2,2.0,0,0,6,20,40,50.0,281,2,64,348,5.4,4,2,0,2,6
Minnesota,33,2016-10-22,7,,Rutgers,39,W,34,32,2,11,19,57.9,156,0,1,53,243,4.6,3,6,4.0,1,2,4,23,40,57.5,222,3,36,150,4.2,0,1,2,3,4
Mississippi St.,114,2016-10-22,7,@,Kentucky,112,L,38,40,-2,13,21,61.9,81,1,1,39,281,7.2,3,5,1.0,0,1,5,17,33,51.5,292,2,44,262,6.0,1,2,0,2,4
Missouri,115,2016-10-22,7,,Middle Tennessee,56,L,45,51,-6,20,40,50.0,281,2,0,64,348,5.4,4,5,1.0,2,2,6,24,42,57.1,284,4,39,316,8.1,2,0,0,0,6
Navy,7,2016-10-22,6,,Memphis,6,W,42,28,14,3,4,75.0,85,2,0,74,447,6.0,4,6,4.0,1,1,6,25,40,62.5,333,2,31,98,3.2,1,1,0,1,4
Nebraska,34,2016-10-22,7,,Purdue,38,W,27,14,13,17,31,54.8,252,1,1,36,158,4.4,2,5,3.0,0,1,3,25,45,55.6,309,2,21,26,1.2,0,0,2,2,2
Nevada,88,2016-10-22,8,,Wyoming,94,L,34,42,-8,31,48,64.6,347,1,1,32,132,4.1,3,5,3.0,0,1,5,10,14,71.4,149,1,54,393,7.3,5,0,0,0,6
New Mexico,89,2016-10-22,7,,UL Monroe,130,W,59,17,42,7,11,63.6,146,1,0,51,476,9.3,5,7,5.0,3,3,8,12,22,54.5,120,1,41,115,2.8,1,0,2,2,2
New Mexico State,69,2016-10-22,7,,Georgia Southern,124,L,19,22,-3,22,39,56.4,250,2,1,40,168,4.2,0,12,4.0,2,3,2,11,20,55.0,157,2,53,254,4.8,0,1,2,3,2
North Carolina,21,2016-10-22,8,@,Virginia,24,W,35,14,21,24,31,77.4,310,3,0,36,178,4.9,2,7,3.0,2,2,5,22,45,48.9,143,1,39,110,2.8,1,1,0,1,2
NC State,20,2016-10-22,7,@,Louisville,18,L,13,54,-41,16,36,44.4,236,2,3,25,14,0.6,0,6,4.0,0,3,2,21,36,58.3,390,3,44,163,3.7,3,2,0,2,6
North Texas,57,2016-10-22,7,@,Army,65,W,35,18,17,9,17,52.9,118,1,1,33,202,6.1,3,6,1.0,0,1,5,7,21,33.3,94,0,67,302,4.5,2,3,4,7,2
Northern Illinois,79,2016-10-22,8,,Buffalo,74,W,44,7,37,16,30,53.3,199,1,1,51,312,6.1,4,5,2.0,0,1,6,25,41,61.0,203,0,29,135,4.7,1,0,4,4,1
Northwestern,35,2016-10-22,7,,Indiana,28,W,24,14,10,24,44,54.5,285,3,0,44,123,2.8,0,6,2.0,0,0,3,35,59,59.3,317,0,27,84,3.1,1,0,2,2,1
Ohio,80,2016-10-22,8,@,Kent State,77,W,14,10,4,11,19,57.9,127,0,1,36,208,5.8,2,8,3.0,2,3,2,12,29,41.4,101,0,49,163,3.3,1,0,0,0,1
Ohio St.,36,2016-10-22,7,@,Penn State,37,L,21,24,-3,28,43,65.1,245,1,0,40,168,4.2,1,6,1.0,0,0,2,8,23,34.8,154,1,33,165,5.0,1,1,0,1,3
Oklahoma,45,2016-10-22,7,@,Texas Tech,49,W,66,59,7,27,36,75.0,545,7,0,40,309,7.7,2,2,1.0,0,0,9,52,88,59.1,734,5,21,120,5.7,3,1,1,2,8
Oklahoma St.,46,2016-10-22,7,@,Kansas,43,W,44,20,24,18,27,66.7,252,1,0,46,230,5.0,4,3,,1,1,5,24,40,60.0,250,1,33,204,6.2,1,1,2,3,2
Old Dominion,58,2016-10-22,7,@,Western Kentucky,64,L,24,59,-35,19,34,55.9,263,2,1,23,67,2.9,1,2,,0,1,3,28,33,84.8,378,4,35,246,7.0,4,0,1,1,8
Ole Miss,116,2016-10-22,7,@,LSU,113,L,21,38,-17,20,33,60.6,218,1,2,36,107,3.0,1,10,2.0,0,2,2,19,28,67.9,204,1,35,312,8.9,4,2,1,3,5
Oregon St.,100,2016-10-22,7,@,Washington,105,L,17,41,-24,12,27,44.4,148,0,2,30,177,5.9,2,2,1.0,0,2,2,15,31,48.4,300,3,39,219,5.6,2,1,0,1,5
Penn State,37,2016-10-22,7,,Ohio St.,36,W,24,21,3,8,23,34.8,154,1,0,33,165,5.0,1,11,6.0,1,1,3,28,43,65.1,245,1,40,168,4.2,1,0,0,0,2
Purdue,38,2016-10-22,7,@,Nebraska,34,L,14,27,-13,25,45,55.6,309,2,2,21,26,1.2,0,10,1.0,0,2,2,17,31,54.8,252,1,36,158,4.4,2,0,1,1,3
Rice,59,2016-10-22,7,,Prairie View A&M,254,W,65,44,21,23,32,71.9,434,6,0,36,203,5.6,3,4,,0,0,9,18,29,62.1,278,2,32,179,5.6,3,0,2,2,6
Rutgers,39,2016-10-22,8,@,Minnesota,33,L,32,34,-2,23,40,57.5,222,3,2,36,150,4.2,0,3,,1,3,4,11,19,57.9,156,0,53,243,4.6,3,1,1,2,4
SMU,8,2016-10-22,7,,Houston,5,W,38,16,22,16,31,51.6,228,3,0,40,178,4.5,2,10,7.0,1,1,5,21,33,63.6,241,2,35,62,1.8,0,2,0,2,2
South Carolina,117,2016-10-22,7,,Massachusetts,68,W,34,28,6,17,26,65.4,201,2,0,44,194,4.4,3,6,1.0,2,2,5,20,42,47.6,247,3,37,142,3.8,1,2,2,4,4
Stanford,101,2016-10-22,7,,Colorado,98,L,5,10,-5,16,29,55.2,170,0,3,33,93,2.8,0,5,5.0,1,4,0,12,25,48.0,135,1,44,241,5.5,0,0,0,0,1
Syracuse,23,2016-10-22,8,@,Boston College,13,W,28,20,8,32,38,84.2,434,3,1,33,99,3.0,1,3,1.0,2,3,4,7,20,35.0,64,0,40,223,5.6,1,1,1,2,2
Texas,48,2016-10-22,7,@,Kansas St.,44,L,21,24,-3,17,24,70.8,222,2,0,36,133,3.7,1,6,2.0,0,0,3,20,27,74.1,171,1,49,240,4.9,2,2,1,3,3
Texas A&M,119,2016-10-22,7,@,Alabama,107,L,14,33,-19,14,31,45.2,164,2,1,38,114,3.0,0,12,3.0,1,2,2,15,25,60.0,164,2,57,287,5.0,1,0,2,2,4
TCU,47,2016-10-22,7,@,West Virginia,50,L,10,34,-24,18,31,58.1,148,1,1,29,152,5.2,0,10,5.0,2,3,1,16,23,69.6,231,4,48,158,3.3,0,0,0,0,4
Texas St.,128,2016-10-22,7,,Louisiana,126,L,3,27,-24,20,28,71.4,142,0,1,36,79,2.2,0,5,1.0,1,2,0,18,22,81.8,165,1,48,236,4.9,2,0,1,1,3
Texas Tech,49,2016-10-22,7,,Oklahoma,45,L,59,66,-7,52,88,59.1,734,5,1,21,120,5.7,3,3,,1,2,8,27,36,75.0,545,7,40,309,7.7,2,0,0,0,9
Toledo,81,2016-10-22,7,,Central Michigan,75,W,31,17,14,23,32,71.9,264,4,0,37,140,3.8,0,5,1.0,0,0,4,19,33,57.6,247,1,23,97,4.2,1,1,1,2,2
Tulane,11,2016-10-22,7,@,Tulsa,12,L,27,50,-23,3,19,15.8,37,0,0,49,355,7.2,4,6,1.0,1,1,4,14,23,60.9,236,3,58,330,5.7,3,2,0,2,6
Tulsa,12,2016-10-22,7,,Tulane,11,W,50,27,23,14,23,60.9,236,3,0,58,330,5.7,3,5,4.0,2,2,6,3,19,15.8,37,0,49,355,7.2,4,1,0,1,4
Central Florida,1,2016-10-22,7,@,Connecticut,3,W,24,16,8,29,45,64.4,317,3,0,30,83,2.8,0,5,1.0,0,0,3,18,35,51.4,242,0,45,171,3.8,1,0,0,0,1
UCLA,102,2016-10-22,8,,Utah,104,L,45,52,-7,40,71,56.3,464,5,4,16,46,2.9,1,11,5.0,1,5,6,12,24,50.0,179,0,49,360,7.3,5,1,1,2,6
UNLV,92,2016-10-22,8,,Colorado St.,85,L,23,42,-19,7,23,30.4,185,2,1,32,175,5.5,1,6,,1,2,3,21,28,75.0,237,2,50,230,4.6,4,1,0,1,6
Utah,104,2016-10-22,8,@,UCLA,102,W,52,45,7,12,24,50.0,179,0,1,49,360,7.3,5,8,2.0,1,2,6,40,71,56.3,464,5,16,46,2.9,1,1,4,5,6
Utah St.,93,2016-10-22,7,,Fresno St.,86,W,38,20,18,17,29,58.6,188,3,0,38,208,5.5,1,2,1.0,0,0,5,27,44,61.4,205,1,39,114,2.9,1,0,0,0,2
UTEP,62,2016-10-22,7,@,UTSA,63,W,52,49,3,16,24,66.7,285,4,0,38,159,4.2,3,8,2.0,1,1,7,21,37,56.8,247,4,52,278,5.3,2,0,1,1,6
UTSA,63,2016-10-22,7,,UTEP,62,L,49,52,-3,21,37,56.8,247,4,1,52,278,5.3,2,7,1.0,0,1,6,16,24,66.7,285,4,38,159,4.2,3,1,0,1,7
Vanderbilt,120,2016-10-22,8,,Tennessee State,207,W,35,17,18,15,24,62.5,143,1,0,42,358,8.5,4,5,3.0,0,0,5,19,30,63.3,285,2,23,125,5.4,0,1,1,2,2
Virginia,24,2016-10-22,7,,North Carolina,21,L,14,35,-21,22,45,48.9,143,1,0,39,110,2.8,1,4,2.0,1,1,2,24,31,77.4,310,3,36,178,4.9,2,2,0,2,5
Washington,105,2016-10-22,7,,Oregon St.,100,W,41,17,24,15,31,48.4,300,3,0,39,219,5.6,2,4,1.0,1,1,5,12,27,44.4,148,0,30,177,5.9,2,0,2,2,2
Washington St.,106,2016-10-22,7,@,Arizona St.,96,W,37,32,5,42,53,79.2,398,3,0,17,-38,-2.2,1,6,2.0,0,0,5,14,24,58.3,167,0,34,117,3.4,3,1,0,1,4
West Virginia,50,2016-10-22,6,,TCU,47,W,34,10,24,16,23,69.6,231,4,0,48,158,3.3,0,5,3.0,0,0,4,18,31,58.1,148,1,29,152,5.2,0,2,1,3,1
Western Kentucky,64,2016-10-22,8,,Old Dominion,58,W,59,24,35,28,33,84.8,378,4,1,35,246,7.0,4,4,,0,1,8,19,34,55.9,263,2,23,67,2.9,1,0,1,1,3
Western Michigan,82,2016-10-22,8,,Eastern Michigan,76,W,45,31,14,29,35,82.9,398,3,1,38,163,4.3,3,3,,1,2,6,29,45,64.4,319,1,30,142,4.7,3,1,1,2,4
Wisconsin,40,2016-10-22,7,@,Iowa,29,W,17,9,8,15,25,60.0,256,1,0,48,167,3.5,1,4,2.0,1,1,2,17,33,51.5,153,0,27,83,3.1,0,0,0,0,0
Wyoming,94,2016-10-22,7,@,Nevada,88,W,42,34,8,10,14,71.4,149,1,0,54,393,7.3,5,4,2.0,0,0,6,31,48,64.6,347,1,32,132,4.1,3,0,1,1,5
Akron,71,2016-10-27,9,@,Buffalo,74,L,20,41,-21,18,42,42.9,178,1,1,42,128,3.0,0,1,,0,1,2,7,21,33.3,140,1,42,378,9.0,4,0,1,1,5
Appalachian St.,121,2016-10-27,8,@,Georgia Southern,124,W,34,10,24,16,27,59.3,199,0,2,43,335,7.8,4,8,1.0,1,3,4,12,29,41.4,94,0,26,65,2.5,0,0,3,3,1
Buffalo,74,2016-10-27,8,,Akron,71,W,41,20,21,7,21,33.3,140,1,1,42,378,9.0,4,7,3.0,0,1,5,18,42,42.9,178,1,42,128,3.0,0,0,1,1,2
California,97,2016-10-27,8,@,USC,103,L,24,45,-21,34,53,64.2,333,2,1,30,142,4.7,1,1,1.0,1,2,3,18,25,72.0,231,5,48,398,8.3,1,2,1,3,6
Georgia Southern,124,2016-10-27,8,,Appalachian St.,121,L,10,34,-24,12,29,41.4,94,0,3,26,65,2.5,0,3,,0,3,1,16,27,59.3,199,0,43,335,7.8,4,1,2,3,4
Ohio,80,2016-10-27,9,@,Toledo,81,W,31,26,5,11,22,50.0,243,3,0,48,269,5.6,1,6,,1,1,4,32,46,69.6,438,3,29,122,4.2,0,1,1,2,3
Pittsburgh,22,2016-10-27,8,,Virginia Tech,25,L,36,39,-3,14,23,60.9,278,1,1,32,180,5.6,4,8,3.0,1,2,5,24,43,55.8,406,2,39,150,3.8,1,0,0,0,3
Toledo,81,2016-10-27,8,,Ohio,80,L,26,31,-5,32,46,69.6,438,3,1,29,122,4.2,0,9,3.0,1,2,3,11,22,50.0,243,3,48,269,5.6,1,1,0,1,4
USC,103,2016-10-27,8,,California,97,W,45,24,21,18,25,72.0,231,5,1,48,398,8.3,1,5,,2,3,6,34,53,64.2,333,2,30,142,4.7,1,1,1,2,3
Virginia Tech,25,2016-10-27,8,@,Pittsburgh,22,W,39,36,3,24,43,55.8,406,2,0,39,150,3.8,1,7,,0,0,3,14,23,60.9,278,1,32,180,5.6,4,1,1,2,5
Air Force,83,2016-10-28,8,@,Fresno St.,86,W,31,21,10,5,9,55.6,97,1,0,73,327,4.5,2,8,2.0,1,1,4,19,38,50.0,312,3,30,37,1.2,0,0,4,4,3
Fresno St.,86,2016-10-28,9,,Air Force,83,L,21,31,-10,19,38,50.0,312,3,4,30,37,1.2,0,5,1.0,0,4,3,5,9,55.6,97,1,73,327,4.5,2,1,0,1,4
Navy,7,2016-10-28,7,@,South Florida,9,L,45,52,-7,15,27,55.6,299,1,1,54,317,5.9,6,3,,0,1,7,20,30,66.7,217,2,44,412,9.4,5,1,0,1,7
San Diego St.,90,2016-10-28,8,@,Utah St.,93,W,40,13,27,4,10,40.0,14,1,0,57,400,7.0,2,6,3.0,0,0,4,11,26,42.3,181,1,28,71,2.5,1,1,1,2,2
South Florida,9,2016-10-28,9,,Navy,7,W,52,45,7,20,30,66.7,217,2,0,44,412,9.4,5,1,,1,1,7,15,27,55.6,299,1,54,317,5.9,6,0,1,1,7
Utah St.,93,2016-10-28,8,,San Diego St.,90,L,13,40,-27,11,26,42.3,181,1,1,28,71,2.5,1,5,2.0,1,2,2,4,10,40.0,14,1,57,400,7.0,2,0,0,0,4
Arizona,95,2016-10-29,8,,Stanford,101,L,10,34,-24,5,20,25.0,116,1,1,44,170,3.9,0,7,4.0,2,3,1,14,31,45.2,104,2,42,237,5.6,2,0,1,1,4
Arizona St.,96,2016-10-29,9,@,Oregon,99,L,35,54,-19,23,40,57.5,329,2,3,36,139,3.9,3,11,4.0,0,3,5,31,42,73.8,489,4,46,245,5.3,2,1,0,1,6
Arkansas St.,122,2016-10-29,7,,UL Monroe,130,W,51,10,41,24,41,58.5,316,5,0,31,118,3.8,2,11,3.0,0,0,7,14,29,48.3,162,0,42,174,4.1,1,0,2,2,1
Army,65,2016-10-29,8,@,Wake Forest,26,W,21,13,8,6,9,66.7,145,1,1,64,238,3.7,2,4,,1,2,3,23,43,53.5,220,1,23,123,5.3,0,0,3,3,1
Auburn,109,2016-10-29,8,@,Ole Miss,116,W,40,29,11,15,22,68.2,247,1,0,52,307,5.9,3,4,2.0,0,0,4,36,59,61.0,465,3,31,105,3.4,0,0,1,1,3
Baylor,41,2016-10-29,7,@,Texas,48,L,34,35,-1,14,28,50.0,226,2,1,68,398,5.9,2,8,3.0,1,2,4,12,21,57.1,291,2,51,257,5.0,2,1,1,2,4
Boise St.,84,2016-10-29,8,@,Wyoming,94,L,28,30,-2,23,36,63.9,328,1,1,27,159,5.9,3,2,,1,2,4,18,31,58.1,274,3,49,215,4.4,0,0,1,1,3
Boston College,13,2016-10-29,8,@,NC State,20,W,21,14,7,19,34,55.9,218,1,1,44,168,3.8,1,7,2.0,1,2,2,23,41,56.1,307,2,23,31,1.3,0,1,2,3,2
Central Michigan,75,2016-10-29,9,,Kent State,77,L,24,27,-3,20,43,46.5,244,2,3,30,105,3.5,0,9,2.0,1,4,3,10,18,55.6,102,1,42,228,5.4,2,1,1,2,3
Cincinnati,2,2016-10-29,8,@,Temple,10,L,13,34,-21,15,27,55.6,119,2,0,22,67,3.0,0,10,2.0,2,2,2,12,19,63.2,199,2,60,275,4.6,2,1,0,1,4
Clemson,14,2016-10-29,8,@,Florida St.,16,W,37,34,3,27,43,62.8,378,2,2,38,133,3.5,2,10,6.0,0,2,4,17,35,48.6,286,1,28,163,5.8,4,0,1,1,5
Connecticut,3,2016-10-29,9,@,East Carolina,4,L,3,41,-38,18,35,51.4,206,0,2,31,89,2.9,0,5,1.0,1,3,0,33,47,70.2,294,4,40,136,3.4,1,0,0,0,5
Duke,15,2016-10-29,8,@,Georgia Tech,17,L,35,38,-3,22,36,61.1,305,2,1,37,254,6.9,3,7,3.0,2,3,5,10,14,71.4,264,2,47,341,7.3,3,2,0,2,5
East Carolina,4,2016-10-29,8,,Connecticut,3,W,41,3,38,33,47,70.2,294,4,0,40,136,3.4,1,10,4.0,0,0,5,18,35,51.4,206,0,31,89,2.9,0,1,2,3,0
Eastern Michigan,76,2016-10-29,9,,Miami (OH),78,L,15,28,-13,23,39,59.0,328,2,1,23,33,1.4,0,3,1.0,0,1,2,15,23,65.2,175,1,43,230,5.3,3,1,0,1,4
Florida,110,2016-10-29,7,N,Georgia,111,W,24,10,14,15,25,60.0,131,1,1,48,100,2.1,2,8,2.0,0,1,3,15,33,45.5,143,1,19,21,1.1,0,0,0,0,1
Florida Atlantic,52,2016-10-29,8,,Western Kentucky,64,L,3,52,-49,15,34,44.1,77,0,1,33,125,3.8,0,6,3.0,1,2,0,16,25,64.0,393,5,45,268,6.0,2,1,0,1,7
Florida Intl,53,2016-10-29,9,,Middle Tennessee,56,L,35,42,-7,27,40,67.5,307,3,1,44,210,4.8,2,2,1.0,2,3,5,22,35,62.9,332,4,19,134,7.1,1,0,0,0,6
Florida St.,16,2016-10-29,8,,Clemson,14,L,34,37,-3,17,35,48.6,286,1,1,28,163,5.8,4,7,4.0,0,1,5,27,43,62.8,378,2,38,133,3.5,2,0,2,2,4
Georgia,111,2016-10-29,8,N,Florida,110,L,10,24,-14,15,33,45.5,143,1,0,19,21,1.1,0,7,3.0,0,0,1,15,25,60.0,131,1,48,100,2.1,2,0,1,1,3
Georgia St.,125,2016-10-29,8,@,South Alabama,127,L,10,13,-3,11,18,61.1,113,0,0,40,127,3.2,1,5,2.0,1,1,1,15,27,55.6,124,0,43,182,4.2,1,1,1,2,1
Georgia Tech,17,2016-10-29,8,,Duke,15,W,38,35,3,10,14,71.4,264,2,0,47,341,7.3,3,4,1.0,2,2,5,22,36,61.1,305,2,37,254,6.9,3,2,1,3,5
Hawaii,87,2016-10-29,9,,New Mexico,89,L,21,28,-7,16,28,57.1,173,0,0,40,125,3.1,3,5,,1,1,3,11,15,73.3,84,0,40,237,5.9,3,0,1,1,4
Houston,5,2016-10-29,9,,Central Florida,1,W,31,24,7,26,37,70.3,240,1,3,49,158,3.2,3,12,3.0,1,4,4,19,33,57.6,155,0,33,40,1.2,3,2,2,4,3
Illinois,27,2016-10-29,8,,Minnesota,33,L,17,40,-23,16,34,47.1,156,1,0,34,89,2.6,1,8,2.0,3,3,2,10,19,52.6,112,0,48,171,3.6,5,0,0,0,5
Indiana,28,2016-10-29,8,,Maryland,30,W,42,36,6,17,26,65.4,236,0,0,57,414,7.3,6,8,4.0,0,0,6,22,34,64.7,248,2,50,269,5.4,3,1,1,2,5
Iowa St.,42,2016-10-29,8,,Kansas St.,44,L,26,31,-5,24,43,55.8,339,2,1,31,154,5.0,1,8,,0,1,3,18,28,64.3,151,1,43,247,5.7,3,0,0,0,4
Kansas,43,2016-10-29,8,@,Oklahoma,45,L,3,56,-53,21,37,56.8,121,0,2,28,49,1.8,0,5,1.0,0,2,0,20,33,60.6,271,4,38,267,7.0,2,1,0,1,8
Kansas St.,44,2016-10-29,8,@,Iowa St.,42,W,31,26,5,18,28,64.3,151,1,0,43,247,5.7,3,3,2.0,0,0,4,24,43,55.8,339,2,31,154,5.0,1,0,1,1,3
Kent State,77,2016-10-29,9,@,Central Michigan,75,W,27,24,3,10,18,55.6,102,1,1,42,228,5.4,2,8,3.0,1,2,3,20,43,46.5,244,2,30,105,3.5,0,1,3,4,3
