School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
Arkansas St.,122,2002-09-07,3,,Tulsa,12,W,21,19,2,7,15,46.7,51,0,0,51,295,5.8,3,3,3,3,14,27,51.9,168,1,41,51,1.2,1,2,0,2,2
Army,65,2002-09-07,1,,Holy Cross,214,L,21,30,-9,24,41,58.5,206,0,0,39,258,6.6,3,5,5,3,13,25,52.0,131,1,33,178,5.4,0,0,0,0,2
Auburn,109,2002-09-07,2,,Western Carolina,234,W,56,0,56,21,30,70.0,276,2,0,49,345,7.0,6,1,1,8,26,45,57.8,175,0,25,86,3.4,0,1,1,2,0
Ball St.,72,2002-09-07,1,@,Missouri,115,L,6,41,-35,18,25,72.0,150,0,1,45,164,3.6,0,4,5,0,16,32,50.0,216,2,37,221,6.0,4,0,0,0,6
Baylor,41,2002-09-07,2,,Samford,232,W,50,12,38,14,25,56.0,266,2,0,44,280,6.4,5,1,1,7,17,28,60.7,211,1,29,57,2.0,1,1,1,2,2
Boise St.,84,2002-09-07,2,@,Arkansas,108,L,14,41,-27,25,39,64.1,331,2,3,26,27,1.0,0,4,7,2,11,24,45.8,128,3,48,217,4.5,1,1,1,2,5
Boston College,13,2002-09-07,2,,Stanford,101,W,34,27,7,22,36,61.1,260,1,3,39,139,3.6,3,1,4,4,17,27,63.0,244,1,37,65,1.8,1,2,1,3,3
Buffalo,74,2002-09-07,2,@,Rutgers,39,W,34,11,23,18,34,52.9,201,3,0,44,173,3.9,1,1,1,4,16,38,42.1,166,1,34,55,1.6,0,0,3,3,1
California,97,2002-09-07,2,,New Mexico State,69,W,34,13,21,19,32,59.4,180,2,0,31,120,3.9,2,1,1,4,16,26,61.5,161,1,51,169,3.3,0,2,0,2,1
Central Michigan,75,2002-09-07,2,,Wyoming,94,W,32,20,12,28,39,71.8,361,2,0,54,168,3.1,1,0,0,3,20,36,55.6,290,3,24,64,2.7,0,1,0,1,3
Clemson,14,2002-09-07,2,,Louisiana Tech,54,W,33,13,20,26,44,59.1,249,0,0,35,87,2.5,3,1,1,3,26,44,59.1,213,0,26,80,3.1,1,1,3,4,1
Colorado,98,2002-09-07,2,,San Diego St.,90,W,34,14,20,9,22,40.9,136,2,1,46,265,5.8,2,0,1,5,39,59,66.1,359,0,23,42,1.8,2,2,0,2,2
Colorado St.,85,2002-09-07,3,@,UCLA,102,L,19,30,-11,14,31,45.2,98,1,1,43,179,4.2,1,1,2,2,14,26,53.8,166,0,37,215,5.8,4,0,1,1,4
Connecticut,3,2002-09-07,2,,Georgia Tech,17,L,14,31,-17,15,32,46.9,185,2,1,34,64,1.9,0,1,2,2,14,21,66.7,189,0,43,226,5.3,4,1,0,1,4
Duke,15,2002-09-07,2,,Louisville,18,L,3,40,-37,15,34,44.1,153,0,0,26,22,0.8,0,0,0,0,24,35,68.6,260,3,40,192,4.8,1,2,2,4,5
East Carolina,4,2002-09-07,2,@,Wake Forest,26,L,22,27,-5,21,41,51.2,273,2,4,32,122,3.8,1,1,5,3,16,29,55.2,216,1,52,181,3.5,2,1,0,1,3
Eastern Michigan,76,2002-09-07,2,,Toledo,81,L,13,65,-52,16,31,51.6,191,1,5,37,169,4.6,1,2,7,2,11,17,64.7,207,2,56,303,5.4,6,0,0,0,9
Florida,110,2002-09-07,2,,Miami (FL),19,L,16,41,-25,19,45,42.2,191,0,2,36,163,4.5,1,0,2,2,16,33,48.5,202,4,46,306,6.7,0,0,3,3,5
Fresno St.,86,2002-09-07,3,@,Oregon,99,L,24,28,-4,16,37,43.2,201,2,2,29,109,3.8,1,0,2,3,19,34,55.9,303,1,48,104,2.2,2,1,1,2,3
Georgia Tech,17,2002-09-07,2,@,Connecticut,3,W,31,14,17,14,21,66.7,189,0,0,43,226,5.3,4,1,1,4,15,32,46.9,185,2,34,64,1.9,0,1,1,2,2
Houston,5,2002-09-07,2,,Tulane,11,L,13,34,-21,19,39,48.7,181,0,3,47,206,4.4,1,4,7,1,14,25,56.0,208,2,29,80,2.8,0,4,1,5,4
Idaho,133,2002-09-07,2,@,Washington St.,106,L,14,49,-35,33,49,67.3,267,2,1,34,51,1.5,0,1,2,2,16,22,72.7,277,3,33,240,7.3,4,1,1,2,7
Illinois,27,2002-09-07,2,@,Southern Miss,60,L,20,23,-3,13,33,39.4,163,0,2,42,171,4.1,0,0,2,2,14,26,53.8,171,1,45,201,4.5,2,1,0,1,3
Indiana,28,2002-09-07,2,@,Utah,104,L,13,40,-27,21,47,44.7,276,2,3,19,79,4.2,0,1,4,2,15,28,53.6,104,2,57,386,6.8,2,2,0,2,4
Iowa,29,2002-09-07,2,@,Miami (OH),78,W,29,24,5,18,27,66.7,256,1,0,40,188,4.7,2,1,1,3,33,51,64.7,343,3,17,14,0.8,0,0,1,1,3
Iowa St.,42,2002-09-07,3,,Tennessee Tech,208,W,58,6,52,14,22,63.6,253,4,1,43,223,5.2,1,0,1,7,17,34,50.0,154,1,33,51,1.5,0,2,1,3,1
Kansas,43,2002-09-07,2,@,UNLV,92,L,20,31,-11,22,42,52.4,225,1,0,34,69,2.0,1,0,0,2,12,24,50.0,144,1,47,291,6.2,3,0,0,0,4
Kansas St.,44,2002-09-07,2,,UL Monroe,130,W,68,0,68,13,18,72.2,222,3,0,49,263,5.4,5,0,0,10,9,31,29.0,127,0,27,33,1.2,0,1,1,2,0
Kent State,77,2002-09-07,2,@,Ohio St.,36,L,17,51,-34,17,35,48.6,187,2,2,45,171,3.8,0,0,2,2,19,25,76.0,268,2,22,144,6.5,2,2,0,2,6
Kentucky,112,2002-09-07,2,,UTEP,62,W,77,17,60,12,19,63.2,227,5,0,44,364,8.3,6,1,1,11,12,26,46.2,151,2,41,220,5.4,0,2,0,2,2
Louisiana,126,2002-09-07,2,,Minnesota,33,L,11,35,-24,12,27,44.4,98,0,2,25,35,1.4,0,1,3,1,18,27,66.7,246,4,44,212,4.8,1,1,0,1,5
Louisiana Tech,54,2002-09-07,2,@,Clemson,14,L,13,33,-20,26,44,59.1,213,0,3,26,80,3.1,1,1,4,1,26,44,59.1,249,0,35,87,2.5,3,1,0,1,3
UL Monroe,130,2002-09-07,2,@,Kansas St.,44,L,0,68,-68,9,31,29.0,127,0,1,27,33,1.2,0,1,2,0,13,18,72.2,222,3,49,263,5.4,5,0,0,0,10
Louisville,18,2002-09-07,2,@,Duke,15,W,40,3,37,24,35,68.6,260,3,2,40,192,4.8,1,2,4,5,15,34,44.1,153,0,26,22,0.8,0,0,0,0,0
LSU,113,2002-09-07,2,,Citadel,228,W,35,10,25,10,22,45.5,107,0,1,40,293,7.3,4,2,3,5,12,31,38.7,104,0,35,132,3.8,1,1,1,2,1
Maryland,30,2002-09-07,2,,Akron,71,W,44,14,30,10,19,52.6,118,1,0,50,209,4.2,3,0,0,5,20,35,57.1,237,2,34,82,2.4,0,1,3,4,2
Memphis,6,2002-09-07,2,@,Ole Miss,116,L,16,38,-22,20,38,52.6,271,2,1,20,18,0.9,0,1,2,2,14,30,46.7,174,3,42,214,5.1,1,0,0,0,5
Miami (FL),19,2002-09-07,2,@,Florida,110,W,41,16,25,16,33,48.5,202,4,3,46,306,6.7,0,0,3,5,19,45,42.2,191,0,36,163,4.5,1,0,2,2,2
Miami (OH),78,2002-09-07,2,,Iowa,29,L,24,29,-5,33,51,64.7,343,3,1,17,14,0.8,0,0,1,3,18,27,66.7,256,1,40,188,4.7,2,1,0,1,3
Michigan,31,2002-09-07,2,,Western Michigan,82,W,35,12,23,18,31,58.1,226,4,1,49,220,4.5,1,0,1,5,21,37,56.8,249,2,26,76,2.9,0,1,2,3,2
Michigan St.,32,2002-09-07,2,,Rice,59,W,27,10,17,16,27,59.3,213,3,0,32,58,1.8,0,0,0,3,4,11,36.4,27,0,53,216,4.1,1,2,2,4,1
Middle Tennessee,56,2002-09-07,2,@,Tennessee,118,L,3,26,-23,13,23,56.5,109,0,0,38,100,2.6,0,3,3,0,24,29,82.8,263,1,31,137,4.4,1,2,1,3,3
Minnesota,33,2002-09-07,2,@,Louisiana,126,W,35,11,24,18,27,66.7,246,4,0,44,212,4.8,1,1,1,5,12,27,44.4,98,0,25,35,1.4,0,1,2,3,1
Missouri,115,2002-09-07,2,,Ball St.,72,W,41,6,35,16,32,50.0,216,2,0,37,221,6.0,4,0,0,6,18,25,72.0,150,0,45,164,3.6,0,4,1,5,0
Navy,7,2002-09-07,2,,NC State,20,L,19,65,-46,2,9,22.2,33,0,0,54,243,4.5,3,3,3,3,11,18,61.1,328,5,40,171,4.3,2,0,0,0,9
Nebraska,34,2002-09-07,3,,Utah St.,93,W,44,13,31,8,15,53.3,130,2,0,54,288,5.3,4,2,2,6,19,44,43.2,251,1,30,70,2.3,0,0,3,3,1
New Mexico,89,2002-09-07,3,@,Air Force,83,L,31,38,-7,19,31,61.3,213,2,1,40,149,3.7,2,0,1,4,5,13,38.5,99,2,59,261,4.4,3,1,1,2,5
New Mexico State,69,2002-09-07,2,@,California,97,L,13,34,-21,16,26,61.5,161,1,0,51,169,3.3,0,2,2,1,19,32,59.4,180,2,31,120,3.9,2,1,0,1,4
North Carolina,21,2002-09-07,2,@,Syracuse,23,W,30,22,8,19,36,52.8,284,2,0,42,152,3.6,1,1,1,3,4,11,36.4,71,0,43,183,4.3,3,1,1,2,3
NC State,20,2002-09-07,3,@,Navy,7,W,65,19,46,11,18,61.1,328,5,0,40,171,4.3,2,0,0,9,2,9,22.2,33,0,54,243,4.5,3,3,0,3,3
North Texas,57,2002-09-07,2,,Nicholls State,242,W,23,0,23,3,7,42.9,43,0,0,42,232,5.5,3,0,0,3,3,10,30.0,27,0,49,149,3.0,0,1,2,3,0
Northern Illinois,79,2002-09-07,2,@,South Florida,9,L,6,37,-31,12,30,40.0,196,1,1,42,73,1.7,0,2,3,1,22,34,64.7,273,2,29,116,4.0,1,1,0,1,5
Northwestern,35,2002-09-07,2,,TCU,47,L,24,48,-24,16,35,45.7,169,1,1,44,106,2.4,1,6,7,3,14,25,56.0,267,1,49,174,3.6,4,1,0,1,6
Notre Dame,70,2002-09-07,2,,Purdue,38,W,24,17,7,7,22,31.8,50,0,0,45,153,3.4,0,1,1,3,14,30,46.7,171,0,38,147,3.9,1,3,1,4,2
Ohio,80,2002-09-07,2,,Northeastern,369,L,0,31,-31,9,17,52.9,81,0,2,38,60,1.6,0,3,5,0,7,19,36.8,82,1,50,217,4.3,1,2,0,2,4
Ohio St.,36,2002-09-07,2,,Kent State,77,W,51,17,34,19,25,76.0,268,2,0,22,144,6.5,2,2,2,6,17,35,48.6,187,2,45,171,3.8,0,0,2,2,2
Oklahoma,45,2002-09-07,2,,Alabama,107,W,37,27,10,21,38,55.3,306,2,0,23,-23,-1.0,2,1,1,5,17,35,48.6,192,0,45,96,2.1,2,2,1,3,3
Oklahoma St.,46,2002-09-07,2,,Northern Iowa,186,W,45,10,35,24,42,57.1,275,2,2,36,130,3.6,3,0,2,6,15,38,39.5,109,0,41,104,2.5,1,1,4,5,1
Ole Miss,116,2002-09-07,2,,Memphis,6,W,38,16,22,14,30,46.7,174,3,0,42,214,5.1,1,0,0,5,20,38,52.6,271,2,20,18,0.9,0,1,1,2,2
Oregon,99,2002-09-07,2,,Fresno St.,86,W,28,24,4,19,34,55.9,303,1,1,48,104,2.2,2,1,2,3,16,37,43.2,201,2,29,109,3.8,1,0,2,2,3
Pittsburgh,22,2002-09-07,2,,Texas A&M,119,L,12,14,-2,21,33,63.6,176,1,1,39,56,1.4,1,1,2,2,14,31,45.2,199,0,32,82,2.6,2,1,0,1,2
Purdue,38,2002-09-07,2,@,Notre Dame,70,L,17,24,-7,14,30,46.7,171,0,1,38,147,3.9,1,3,4,2,7,22,31.8,50,0,45,153,3.4,0,1,0,1,3
Rice,59,2002-09-07,2,@,Michigan St.,32,L,10,27,-17,4,11,36.4,27,0,2,53,216,4.1,1,2,4,1,16,27,59.3,213,3,32,58,1.8,0,0,0,0,3
Rutgers,39,2002-09-07,2,,Buffalo,74,L,11,34,-23,16,38,42.1,166,1,3,34,55,1.6,0,0,3,1,18,34,52.9,201,3,44,173,3.9,1,1,0,1,4
San Diego St.,90,2002-09-07,2,@,Colorado,98,L,14,34,-20,39,59,66.1,359,0,0,23,42,1.8,2,2,2,2,9,22,40.9,136,2,46,265,5.8,2,0,1,1,5
San Jose St.,91,2002-09-07,2,@,Washington,105,L,10,34,-24,21,36,58.3,236,0,2,33,35,1.1,1,1,3,1,22,35,62.9,347,3,37,152,4.1,0,2,1,3,4
SMU,8,2002-09-07,2,,Texas Tech,49,L,14,24,-10,10,23,43.5,144,1,2,49,227,4.6,1,0,2,2,33,52,63.5,374,3,26,114,4.4,0,0,2,2,3
South Carolina,117,2002-09-07,2,@,Virginia,24,L,21,34,-13,12,21,57.1,119,1,1,38,142,3.7,1,6,7,3,22,32,68.8,196,4,40,143,3.6,0,1,2,3,5
South Florida,9,2002-09-07,2,,Northern Illinois,79,W,37,6,31,22,34,64.7,273,2,0,29,116,4.0,1,1,1,5,12,30,40.0,196,1,42,73,1.7,0,2,1,3,1
Southern Miss,60,2002-09-07,2,,Illinois,27,W,23,20,3,14,26,53.8,171,1,0,45,201,4.5,2,1,1,3,13,33,39.4,163,0,42,171,4.1,0,0,2,2,2
Stanford,101,2002-09-07,1,@,Boston College,13,L,27,34,-7,17,27,63.0,244,1,1,37,65,1.8,1,2,3,3,22,36,61.1,260,1,39,139,3.6,3,1,3,4,4
Syracuse,23,2002-09-07,2,,North Carolina,21,L,22,30,-8,4,11,36.4,71,0,1,43,183,4.3,3,1,2,3,19,36,52.8,284,2,42,152,3.6,1,1,0,1,3
Tennessee,118,2002-09-07,2,,Middle Tennessee,56,W,26,3,23,24,29,82.8,263,1,1,31,137,4.4,1,2,3,3,13,23,56.5,109,0,38,100,2.6,0,3,0,3,0
Texas A&M,119,2002-09-07,2,@,Pittsburgh,22,W,14,12,2,14,31,45.2,199,0,0,32,82,2.6,2,1,1,2,21,33,63.6,176,1,39,56,1.4,1,1,1,2,2
TCU,47,2002-09-07,2,@,Northwestern,35,W,48,24,24,14,25,56.0,267,1,0,49,174,3.6,4,1,1,6,16,35,45.7,169,1,44,106,2.4,1,6,1,7,3
Texas Tech,49,2002-09-07,2,@,SMU,8,W,24,14,10,33,52,63.5,374,3,2,26,114,4.4,0,0,2,3,10,23,43.5,144,1,49,227,4.6,1,0,2,2,2
Toledo,81,2002-09-07,2,@,Eastern Michigan,76,W,65,13,52,11,17,64.7,207,2,0,56,303,5.4,6,0,0,9,16,31,51.6,191,1,37,169,4.6,1,2,5,7,2
Troy,129,2002-09-07,2,@,UAB,61,L,26,27,-1,19,37,51.4,204,0,1,52,223,4.3,3,3,4,3,13,22,59.1,137,1,30,84,2.8,0,3,0,3,3
Tulane,11,2002-09-07,2,@,Houston,5,W,34,13,21,14,25,56.0,208,2,1,29,80,2.8,0,4,5,4,19,39,48.7,181,0,47,206,4.4,1,4,3,7,1
Tulsa,12,2002-09-07,2,@,Arkansas St.,122,L,19,21,-2,14,27,51.9,168,1,0,41,51,1.2,1,2,2,2,7,15,46.7,51,0,51,295,5.8,3,3,0,3,3
UAB,61,2002-09-07,2,,Troy,129,W,27,26,1,13,22,59.1,137,1,0,30,84,2.8,0,3,3,3,19,37,51.4,204,0,52,223,4.3,3,3,1,4,3
Central Florida,1,2002-09-07,2,@,Arizona St.,96,L,13,46,-33,8,28,28.6,157,1,3,23,33,1.4,0,2,5,1,9,17,52.9,120,3,53,141,2.7,1,3,0,3,6
UCLA,102,2002-09-07,1,,Colorado St.,85,W,30,19,11,14,26,53.8,166,0,1,37,215,5.8,4,0,1,4,14,31,45.2,98,1,43,179,4.2,1,1,1,2,2
UNLV,92,2002-09-07,2,,Kansas,43,W,31,20,11,12,24,50.0,144,1,0,47,291,6.2,3,0,0,4,22,42,52.4,225,1,34,69,2.0,1,0,0,0,2
Utah,104,2002-09-07,2,,Indiana,28,W,40,13,27,15,28,53.6,104,2,0,57,386,6.8,2,2,2,4,21,47,44.7,276,2,19,79,4.2,0,1,3,4,2
Utah St.,93,2002-09-07,2,@,Nebraska,34,L,13,44,-31,19,44,43.2,251,1,3,30,70,2.3,0,0,3,1,8,15,53.3,130,2,54,288,5.3,4,2,0,2,6
UTEP,62,2002-09-07,2,@,Kentucky,112,L,17,77,-60,12,26,46.2,151,2,0,41,220,5.4,0,2,2,2,12,19,63.2,227,5,44,364,8.3,6,1,0,1,11
Vanderbilt,120,2002-09-07,2,,Furman,230,W,49,18,31,12,16,75.0,213,2,1,42,344,8.2,5,1,2,7,22,32,68.8,253,0,37,100,2.7,2,3,0,3,2
Virginia,24,2002-09-07,3,,South Carolina,117,W,34,21,13,22,32,68.8,196,4,2,40,143,3.6,0,1,3,5,12,21,57.1,119,1,38,142,3.7,1,6,1,7,3
Wake Forest,26,2002-09-07,2,,East Carolina,4,W,27,22,5,16,29,55.2,216,1,0,52,181,3.5,2,1,1,3,21,41,51.2,273,2,32,122,3.8,1,1,4,5,3
Washington,105,2002-09-07,2,,San Jose St.,91,W,34,10,24,22,35,62.9,347,3,1,37,152,4.1,0,2,3,4,21,36,58.3,236,0,33,35,1.1,1,1,2,3,1
Washington St.,106,2002-09-07,2,,Idaho,133,W,49,14,35,16,22,72.7,277,3,1,33,240,7.3,4,1,2,7,33,49,67.3,267,2,34,51,1.5,0,1,1,2,2
West Virginia,50,2002-09-07,2,@,Wisconsin,40,L,17,34,-17,17,36,47.2,219,0,0,39,180,4.6,2,1,1,2,18,28,64.3,291,2,45,156,3.5,3,0,0,0,5
Western Michigan,82,2002-09-07,2,@,Michigan,31,L,12,35,-23,21,37,56.8,249,2,2,26,76,2.9,0,1,3,2,18,31,58.1,226,4,49,220,4.5,1,0,1,1,5
Wisconsin,40,2002-09-07,3,,West Virginia,50,W,34,17,17,18,28,64.3,291,2,0,45,156,3.5,3,0,0,5,17,36,47.2,219,0,39,180,4.6,2,1,0,1,2
Wyoming,94,2002-09-07,2,@,Central Michigan,75,L,20,32,-12,20,36,55.6,290,3,0,24,64,2.7,0,1,1,3,28,39,71.8,361,2,54,168,3.1,1,0,0,0,3
Marshall,55,2002-09-12,2,@,Virginia Tech,25,L,21,47,-26,36,56,64.3,442,3,1,16,34,2.1,0,2,3,3,5,12,41.7,101,0,66,395,6.0,6,0,0,0,6
Virginia Tech,25,2002-09-12,3,,Marshall,55,W,47,21,26,5,12,41.7,101,0,0,66,395,6.0,6,0,0,6,36,56,64.3,442,3,16,34,2.1,0,2,1,3,3
Akron,71,2002-09-14,3,,Central Michigan,75,L,17,24,-7,23,33,69.7,287,2,1,30,87,2.9,0,0,1,2,21,33,63.6,227,0,59,242,4.1,3,2,1,3,3
Alabama,107,2002-09-14,3,,North Texas,57,W,33,7,26,14,19,73.7,198,0,2,58,336,5.8,4,1,3,4,10,19,52.6,91,1,37,50,1.4,0,2,0,2,1
Arizona,95,2002-09-14,2,,Utah,104,W,23,17,6,24,35,68.6,416,2,1,44,43,1.0,0,2,3,2,18,38,47.4,172,2,22,32,1.5,0,1,0,1,2
Arizona St.,96,2002-09-14,4,@,San Diego St.,90,W,39,28,11,14,32,43.8,258,4,0,30,107,3.6,0,2,2,5,32,61,52.5,516,3,34,58,1.7,0,4,1,5,3
Arkansas,108,2002-09-14,2,,South Florida,9,W,42,3,39,18,25,72.0,240,3,2,65,307,4.7,3,0,2,6,14,36,38.9,102,0,15,48,3.2,0,1,1,2,0
Arkansas St.,122,2002-09-14,4,@,Illinois,27,L,7,59,-52,14,32,43.8,195,1,0,36,118,3.3,0,0,0,1,20,24,83.3,310,4,47,290,6.2,3,0,0,0,8
Army,65,2002-09-14,2,@,Rutgers,39,L,0,44,-44,13,30,43.3,125,0,3,34,116,3.4,0,1,4,0,16,23,69.6,230,3,54,169,3.1,2,0,1,1,6
Auburn,109,2002-09-14,3,,Vanderbilt,120,W,31,6,25,14,20,70.0,154,0,0,37,224,6.1,2,1,1,4,13,24,54.2,127,0,42,163,3.9,0,2,2,4,0
Ball St.,72,2002-09-14,2,,Indiana State,183,W,23,21,2,20,27,74.1,150,0,0,45,185,4.1,3,0,0,3,12,18,66.7,258,2,31,147,4.7,1,1,1,2,3
Baylor,41,2002-09-14,3,@,New Mexico,89,L,0,23,-23,12,28,42.9,62,0,0,29,45,1.6,0,3,3,0,15,31,48.4,116,1,47,198,4.2,1,2,0,2,2
Boise St.,84,2002-09-14,3,@,Wyoming,94,W,35,13,22,20,29,69.0,204,0,0,46,227,4.9,4,2,2,5,22,43,51.2,211,1,31,125,4.0,1,0,2,2,2
Bowling Green,73,2002-09-14,2,,Missouri,115,W,51,28,23,18,33,54.5,375,2,1,50,202,4.0,3,0,1,6,28,50,56.0,334,2,30,55,1.8,2,0,1,1,4
BYU,66,2002-09-14,3,@,Nevada,88,L,28,31,-3,19,37,51.4,192,2,1,30,164,5.5,2,0,1,4,28,37,75.7,410,4,38,119,3.1,0,2,1,3,4
Buffalo,74,2002-09-14,3,,Connecticut,3,L,3,24,-21,11,31,35.5,123,0,1,25,45,1.8,0,0,1,0,18,30,60.0,242,1,47,187,4.0,2,0,0,0,3
California,97,2002-09-14,3,@,Michigan St.,32,W,46,22,24,20,35,57.1,246,3,1,36,135,3.8,1,0,1,5,20,38,52.6,265,3,30,87,2.9,0,3,2,5,3
Central Michigan,75,2002-09-14,3,@,Akron,71,W,24,17,7,21,33,63.6,227,0,1,59,242,4.1,3,2,3,3,23,33,69.7,287,2,30,87,2.9,0,0,1,1,2
Cincinnati,2,2002-09-14,2,,West Virginia,50,L,32,35,-3,20,32,62.5,275,2,0,37,137,3.7,2,2,2,4,16,24,66.7,189,1,55,334,6.1,4,1,0,1,5
Clemson,14,2002-09-14,3,,Georgia Tech,17,W,24,19,5,18,31,58.1,176,2,1,41,195,4.8,1,3,4,3,17,31,54.8,201,1,32,102,3.2,2,1,1,2,3
Colorado,98,2002-09-14,3,,USC,103,L,3,40,-37,2,13,15.4,24,0,1,35,37,1.1,0,1,2,0,22,31,71.0,244,1,41,181,4.4,4,1,0,1,6
Colorado St.,85,2002-09-14,4,,Louisville,18,W,36,33,3,16,31,51.6,264,0,2,45,205,4.6,3,2,4,4,22,41,53.7,294,1,32,72,2.3,3,1,1,2,5
Connecticut,3,2002-09-14,3,@,Buffalo,74,W,24,3,21,18,30,60.0,242,1,0,47,187,4.0,2,0,0,3,11,31,35.5,123,0,25,45,1.8,0,0,1,1,0
Duke,15,2002-09-14,3,@,Northwestern,35,L,21,26,-5,13,28,46.4,188,2,2,47,240,5.1,1,2,4,3,21,35,60.0,245,0,39,185,4.7,3,0,2,2,3
East Carolina,4,2002-09-14,3,,Tulane,11,W,24,20,4,8,18,44.4,92,0,0,47,226,4.8,3,0,0,3,31,49,63.3,236,0,40,107,2.7,2,0,1,1,2
Eastern Michigan,76,2002-09-14,3,,Southeast Missouri,206,W,35,32,3,25,38,65.8,254,4,0,29,153,5.3,1,0,0,5,26,36,72.2,309,2,37,166,4.5,2,0,0,0,4
Florida,110,2002-09-14,3,,Ohio,80,W,34,6,28,18,31,58.1,202,1,1,34,163,4.8,4,1,2,5,2,4,50.0,12,0,62,178,2.9,0,0,0,0,0
Florida St.,16,2002-09-14,3,@,Maryland,30,W,37,10,27,14,27,51.9,266,2,0,43,169,3.9,2,2,2,4,20,37,54.1,241,0,28,57,2.0,1,2,4,6,1
Georgia,111,2002-09-14,2,@,South Carolina,117,W,13,7,6,11,22,50.0,169,0,0,38,128,3.4,0,2,2,1,16,27,59.3,213,1,42,158,3.8,0,3,1,4,1
Georgia Tech,17,2002-09-14,3,@,Clemson,14,L,19,24,-5,17,31,54.8,201,1,1,32,102,3.2,2,1,2,3,18,31,58.1,176,2,41,195,4.8,1,3,1,4,3
Houston,5,2002-09-14,3,,Louisiana,126,W,36,17,19,11,27,40.7,182,2,0,43,199,4.6,2,2,2,4,23,44,52.3,284,1,25,78,3.1,1,2,1,3,2
Idaho,133,2002-09-14,3,@,Oregon,99,L,21,58,-37,30,45,66.7,280,2,1,44,124,2.8,1,2,3,3,11,25,44.0,238,2,35,165,4.7,5,0,0,0,7
Illinois,27,2002-09-14,3,,Arkansas St.,122,W,59,7,52,20,24,83.3,310,4,0,47,290,6.2,3,0,0,8,14,32,43.8,195,1,36,118,3.3,0,0,0,0,1
Indiana,28,2002-09-14,3,@,Kentucky,112,L,17,27,-10,13,38,34.2,234,1,2,43,160,3.7,0,1,3,2,19,32,59.4,183,3,35,144,4.1,0,0,1,1,4
Iowa,29,2002-09-14,3,,Iowa St.,42,L,31,36,-5,12,21,57.1,178,2,0,42,222,5.3,2,3,3,4,23,37,62.2,361,1,39,85,2.2,3,0,1,1,4
Iowa St.,42,2002-09-14,4,@,Iowa,29,W,36,31,5,23,37,62.2,361,1,1,39,85,2.2,3,0,1,4,12,21,57.1,178,2,42,222,5.3,2,3,0,3,4
Kansas,43,2002-09-14,3,,Missouri State,184,W,44,24,20,10,18,55.6,112,0,2,49,202,4.1,4,1,3,6,12,28,42.9,127,1,41,168,4.1,2,1,1,2,3
Kansas St.,44,2002-09-14,3,,Eastern Illinois,202,W,63,13,50,6,10,60.0,122,3,0,40,230,5.8,3,3,3,9,26,42,61.9,187,1,36,137,3.8,1,0,3,3,2
Kent State,77,2002-09-14,3,,Cal Poly,131,W,37,34,3,11,23,47.8,193,2,1,41,372,9.1,3,1,2,5,21,38,55.3,312,1,42,92,2.2,4,0,2,2,5
Kentucky,112,2002-09-14,3,,Indiana,28,W,27,17,10,19,32,59.4,183,3,1,35,144,4.1,0,0,1,4,13,38,34.2,234,1,43,160,3.7,0,1,2,3,2
Louisiana,126,2002-09-14,3,@,Houston,5,L,17,36,-19,23,44,52.3,284,1,1,25,78,3.1,1,2,3,2,11,27,40.7,182,2,43,199,4.6,2,2,0,2,4
Louisiana Tech,54,2002-09-14,3,,Tulsa,12,W,53,9,44,14,24,58.3,223,3,1,41,290,7.1,2,1,2,6,17,33,51.5,175,1,31,50,1.6,0,2,0,2,1
UL Monroe,130,2002-09-14,3,,McNeese State,241,L,19,24,-5,13,31,41.9,252,2,1,23,35,1.5,0,0,1,3,9,17,52.9,114,1,58,329,5.7,2,2,1,3,3
Louisville,18,2002-09-14,3,@,Colorado St.,85,L,33,36,-3,22,41,53.7,294,1,1,32,72,2.3,3,1,2,5,16,31,51.6,264,0,45,205,4.6,3,2,2,4,4
LSU,113,2002-09-14,3,,Miami (OH),78,W,33,7,26,15,26,57.7,215,3,0,45,207,4.6,0,1,1,3,22,34,64.7,195,1,17,29,1.7,0,0,1,1,1
Maryland,30,2002-09-14,3,,Florida St.,16,L,10,37,-27,20,37,54.1,241,0,4,28,57,2.0,1,2,6,1,14,27,51.9,266,2,43,169,3.9,2,2,0,2,4
Memphis,6,2002-09-14,3,@,Southern Miss,60,L,14,33,-19,9,19,47.4,153,1,1,34,130,3.8,1,1,2,2,17,25,68.0,168,1,56,356,6.4,3,0,1,1,4
Miami (FL),19,2002-09-14,3,@,Temple,10,W,44,21,23,24,39,61.5,365,2,0,37,112,3.0,4,2,2,6,12,18,66.7,101,1,37,121,3.3,2,2,0,2,3
Miami (OH),78,2002-09-14,3,@,LSU,113,L,7,33,-26,22,34,64.7,195,1,1,17,29,1.7,0,0,1,1,15,26,57.7,215,3,45,207,4.6,0,1,0,1,3
