School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
Colorado St.,85,2007-11-10,10,@,New Mexico,89,L,23,26,-3,13,19,68.4,221,2,0,53,178,3.4,0,8,3,0,0,2,21,29,72.4,211,2,31,120,3.9,0,1,0,1,2
Connecticut,3,2007-11-10,10,@,Cincinnati,2,L,3,27,-24,18,37,48.6,182,0,1,22,22,1.0,0,6,2,0,1,0,21,33,63.6,276,3,39,144,3.7,1,0,0,0,4
Duke,15,2007-11-10,10,,Georgia Tech,17,L,24,41,-17,12,29,41.4,122,1,0,28,24,0.9,1,9,2,1,1,3,11,25,44.0,218,2,52,259,5.0,3,1,1,2,5
East Carolina,4,2007-11-10,11,@,Marshall,55,L,7,26,-19,16,29,55.2,151,0,0,28,108,3.9,1,5,2,0,0,1,24,32,75.0,238,2,42,239,5.7,1,0,0,0,3
Florida,110,2007-11-10,10,@,South Carolina,117,W,51,31,20,22,32,68.8,304,2,1,48,233,4.9,5,4,2,2,3,7,26,44,59.1,316,1,26,68,2.6,3,2,1,3,4
Florida Atlantic,52,2007-11-10,9,,Arkansas St.,122,W,34,31,3,22,42,52.4,268,3,2,39,105,2.7,1,5,1,1,3,4,19,33,57.6,131,1,35,125,3.6,3,0,1,1,4
Florida St.,16,2007-11-10,10,@,Virginia Tech,25,L,21,40,-19,13,33,39.4,151,1,2,28,116,4.1,0,11,2,1,3,2,11,19,57.9,207,2,54,188,3.5,2,0,1,1,5
Fresno St.,86,2007-11-10,10,@,Hawaii,87,L,30,37,-7,15,26,57.7,209,3,0,44,182,4.1,0,5,4,1,1,4,29,40,72.5,410,2,24,137,5.7,2,1,1,2,4
Georgia,111,2007-11-10,10,,Auburn,109,W,45,20,25,11,19,57.9,237,2,1,43,180,4.2,4,7,3,1,2,6,14,30,46.7,133,1,35,83,2.4,1,0,4,4,2
Georgia Tech,17,2007-11-10,10,@,Duke,15,W,41,24,17,11,25,44.0,218,2,1,52,259,5.0,3,11,8,1,2,5,12,29,41.4,122,1,28,24,0.9,1,1,0,1,3
Hawaii,87,2007-11-10,9,,Fresno St.,86,W,37,30,7,29,40,72.5,410,2,1,24,137,5.7,2,6,5,1,2,4,15,26,57.7,209,3,44,182,4.1,0,1,0,1,4
Houston,5,2007-11-10,10,@,Tulsa,12,L,7,56,-49,15,24,62.5,126,0,3,43,198,4.6,1,3,2,2,5,1,15,28,53.6,313,5,46,202,4.4,3,1,0,1,8
Illinois,27,2007-11-10,11,@,Ohio St.,36,W,28,21,7,12,22,54.5,140,4,0,51,260,5.1,0,7,2,0,0,4,13,23,56.5,156,0,36,180,5.0,3,0,3,3,3
Indiana,28,2007-11-10,11,@,Northwestern,35,L,28,31,-3,18,28,64.3,204,2,1,27,94,3.5,1,3,0,1,2,4,27,34,79.4,291,2,46,165,3.6,1,0,3,3,4
Iowa,29,2007-11-10,11,,Minnesota,33,W,21,16,5,14,25,56.0,157,1,1,40,139,3.5,2,3,0,0,1,3,24,41,58.5,190,1,33,125,3.8,1,0,1,1,2
Iowa St.,42,2007-11-10,11,,Colorado,98,W,31,28,3,13,27,48.1,189,2,1,42,162,3.9,2,5,1,0,1,4,23,40,57.5,262,2,32,157,4.9,2,1,0,1,4
Kansas,43,2007-11-10,10,@,Oklahoma St.,46,W,43,28,15,28,41,68.3,362,3,0,36,167,4.6,2,7,2,0,0,5,22,37,59.5,276,2,37,195,5.3,2,3,1,4,4
Kansas St.,44,2007-11-10,10,@,Nebraska,34,L,31,73,-42,26,44,59.1,320,2,0,28,108,3.9,2,4,3,0,0,4,31,43,72.1,519,7,37,183,4.9,2,0,0,0,10
Kent State,77,2007-11-10,10,@,Northern Illinois,79,L,20,27,-7,21,42,50.0,159,1,1,39,204,5.2,1,9,0,1,2,2,21,29,72.4,275,2,54,235,4.4,1,1,2,3,3
Kentucky,112,2007-11-10,10,@,Vanderbilt,120,W,27,20,7,17,29,58.6,222,1,0,37,129,3.5,2,5,3,1,1,3,20,34,58.8,193,2,48,239,5.0,1,1,0,1,3
Louisiana,126,2007-11-10,10,@,Middle Tennessee,56,W,34,24,10,13,20,65.0,152,2,2,58,376,6.5,3,14,4,0,2,5,13,22,59.1,118,2,40,138,3.5,1,0,1,1,3
Louisiana Tech,54,2007-11-10,10,@,LSU,113,L,10,58,-48,20,39,51.3,189,1,2,35,67,1.9,0,5,2,3,5,1,16,30,53.3,274,4,40,321,8.0,3,0,2,2,7
UL Monroe,130,2007-11-10,10,,Grambling,251,W,28,14,14,16,23,69.6,178,1,2,53,212,4.0,3,7,5,2,4,4,14,33,42.4,169,1,24,-4,-0.2,0,0,2,2,2
LSU,113,2007-11-10,10,,Louisiana Tech,54,W,58,10,48,16,30,53.3,274,4,2,40,321,8.0,3,8,2,0,2,7,20,39,51.3,189,1,35,67,1.9,0,3,2,5,1
Marshall,55,2007-11-10,10,,East Carolina,4,W,26,7,19,24,32,75.0,238,2,0,42,239,5.7,1,5,3,0,0,3,16,29,55.2,151,0,28,108,3.9,1,0,0,0,1
Maryland,30,2007-11-10,10,,Boston College,13,W,42,35,7,21,27,77.8,337,3,0,40,135,3.4,2,5,4,0,0,5,33,56,58.9,421,3,27,45,1.7,2,0,2,2,5
Memphis,6,2007-11-10,10,@,Southern Miss,60,W,29,26,3,35,49,71.4,396,4,2,26,26,1.0,0,6,1,0,2,4,12,18,66.7,159,1,38,147,3.9,1,0,1,1,3
Miami (FL),19,2007-11-10,10,,Virginia,24,L,0,48,-48,9,21,42.9,94,0,3,39,95,2.4,0,11,2,2,5,0,20,25,80.0,288,1,39,130,3.3,4,0,1,1,6
Michigan,31,2007-11-10,11,@,Wisconsin,40,L,21,37,-16,14,41,34.1,273,3,3,25,47,1.9,0,2,0,0,3,3,14,28,50.0,245,1,52,232,4.5,3,1,0,1,4
Michigan St.,32,2007-11-10,11,@,Purdue,38,W,48,31,17,22,31,71.0,266,2,0,54,150,2.8,3,4,3,0,0,6,29,45,64.4,344,1,25,173,6.9,3,1,2,3,4
Middle Tennessee,56,2007-11-10,11,,Louisiana,126,L,24,34,-10,13,22,59.1,118,2,1,40,138,3.5,1,0,0,0,1,3,13,20,65.0,152,2,58,376,6.5,3,0,2,2,5
Minnesota,33,2007-11-10,11,@,Iowa,29,L,16,21,-5,24,41,58.5,190,1,1,33,125,3.8,1,7,3,0,1,2,14,25,56.0,157,1,40,139,3.5,2,0,1,1,3
Mississippi St.,114,2007-11-10,10,,Alabama,107,W,17,12,5,9,21,42.9,100,0,1,42,115,2.7,1,7,1,0,1,2,16,35,45.7,121,0,37,153,4.1,0,0,2,2,0
Missouri,115,2007-11-10,10,,Texas A&M,119,W,40,26,14,27,35,77.1,352,3,0,49,203,4.1,2,7,2,1,1,5,18,28,64.3,247,2,39,133,3.4,1,0,1,1,3
Navy,7,2007-11-10,10,@,North Texas,57,W,74,62,12,4,6,66.7,108,1,0,57,572,10.0,8,5,0,1,1,10,40,50,80.0,478,8,28,157,5.6,1,0,2,2,9
Nebraska,34,2007-11-10,11,,Kansas St.,44,W,73,31,42,31,43,72.1,519,7,0,37,183,4.9,2,8,4,0,0,10,26,44,59.1,320,2,28,108,3.9,2,0,0,0,4
New Mexico,89,2007-11-10,10,,Colorado St.,85,W,26,23,3,21,29,72.4,211,2,0,31,120,3.9,0,12,5,1,1,2,13,19,68.4,221,2,53,178,3.4,0,0,0,0,2
New Mexico State,69,2007-11-10,11,@,San Jose St.,91,L,17,51,-34,30,49,61.2,318,2,3,25,80,3.2,0,6,2,1,4,2,19,31,61.3,317,2,44,190,4.3,4,0,0,0,6
North Carolina,21,2007-11-10,10,@,NC State,20,L,27,31,-4,23,43,53.5,291,1,2,20,12,0.6,0,4,4,0,2,3,26,42,61.9,229,1,43,167,3.9,3,0,2,2,4
NC State,20,2007-11-10,10,,North Carolina,21,W,31,27,4,26,42,61.9,229,1,2,43,167,3.9,3,6,2,0,2,4,23,43,53.5,291,1,20,12,0.6,0,0,2,2,3
North Texas,57,2007-11-10,9,,Navy,7,L,62,74,-12,40,50,80.0,478,8,2,28,157,5.6,1,1,0,0,2,9,4,6,66.7,108,1,57,572,10.0,8,1,0,1,10
Northern Illinois,79,2007-11-10,10,,Kent State,77,W,27,20,7,21,29,72.4,275,2,2,54,235,4.4,1,10,4,1,3,3,21,42,50.0,159,1,39,204,5.2,1,1,1,2,2
Northwestern,35,2007-11-10,11,,Indiana,28,W,31,28,3,27,34,79.4,291,2,3,46,165,3.6,1,5,3,0,3,4,18,28,64.3,204,2,27,94,3.5,1,1,1,2,4
Notre Dame,70,2007-11-10,10,,Air Force,83,L,24,41,-17,22,40,55.0,246,3,0,38,58,1.5,0,4,0,2,2,3,10,16,62.5,120,2,63,285,4.5,2,2,0,2,5
Ohio St.,36,2007-11-10,11,,Illinois,27,L,21,28,-7,13,23,56.5,156,0,3,36,180,5.0,3,7,1,0,3,3,12,22,54.5,140,4,51,260,5.1,0,0,0,0,4
Oklahoma,45,2007-11-10,10,,Baylor,41,W,52,21,31,20,25,80.0,353,3,1,37,180,4.9,3,7,1,0,1,7,25,42,59.5,280,2,26,170,6.5,1,0,2,2,3
Oklahoma St.,46,2007-11-10,10,,Kansas,43,L,28,43,-15,22,37,59.5,276,2,1,37,195,5.3,2,4,1,3,4,4,28,41,68.3,362,3,36,167,4.6,2,0,0,0,5
Oregon St.,100,2007-11-10,10,,Washington,105,W,29,23,6,10,22,45.5,109,1,1,55,219,4.0,0,9,4,2,3,2,16,39,41.0,249,2,31,85,2.7,1,1,0,1,3
Penn State,37,2007-11-10,11,@,Temple,10,W,31,0,31,22,33,66.7,260,3,1,41,202,4.9,1,5,4,1,2,4,26,43,60.5,238,0,23,4,0.2,0,1,0,1,0
Purdue,38,2007-11-10,11,,Michigan St.,32,L,31,48,-17,29,45,64.4,344,1,2,25,173,6.9,3,7,1,1,3,4,22,31,71.0,266,2,54,150,2.8,3,0,0,0,6
Rice,59,2007-11-10,10,@,SMU,8,W,43,42,1,35,53,66.0,364,2,1,26,181,7.0,2,5,1,1,2,6,13,31,41.9,165,4,50,320,6.4,2,0,2,2,6
San Diego St.,90,2007-11-10,9,@,UNLV,92,W,38,30,8,17,23,73.9,196,2,1,26,122,4.7,1,8,2,0,1,5,18,29,62.1,207,3,49,275,5.6,1,0,1,1,4
San Jose St.,91,2007-11-10,10,,New Mexico State,69,W,51,17,34,19,31,61.3,317,2,0,44,190,4.3,4,8,3,0,0,6,30,49,61.2,318,2,25,80,3.2,0,1,3,4,2
SMU,8,2007-11-10,10,,Rice,59,L,42,43,-1,13,31,41.9,165,4,2,50,320,6.4,2,2,1,0,2,6,35,53,66.0,364,2,26,181,7.0,2,1,1,2,6
South Carolina,117,2007-11-10,11,,Florida,110,L,31,51,-20,26,44,59.1,316,1,1,26,68,2.6,3,3,0,2,3,4,22,32,68.8,304,2,48,233,4.9,5,2,1,3,7
South Florida,9,2007-11-10,10,@,Syracuse,23,W,41,10,31,19,28,67.9,236,2,1,56,346,6.2,3,7,2,0,1,5,21,38,55.3,276,1,17,15,0.9,0,2,2,4,1
Southern Miss,60,2007-11-10,10,,Memphis,6,L,26,29,-3,12,18,66.7,159,1,1,38,147,3.9,1,12,2,0,1,3,35,49,71.4,396,4,26,26,1.0,0,0,2,2,4
Stanford,101,2007-11-10,10,@,Washington St.,106,L,17,33,-16,22,40,55.0,263,0,2,47,113,2.4,2,7,1,1,3,2,32,47,68.1,449,1,31,112,3.6,1,3,0,3,3
Syracuse,23,2007-11-10,10,,South Florida,9,L,10,41,-31,21,38,55.3,276,1,2,17,15,0.9,0,2,0,2,4,1,19,28,67.9,236,2,56,346,6.2,3,0,1,1,5
Temple,10,2007-11-10,10,,Penn State,37,L,0,31,-31,26,43,60.5,238,0,0,23,4,0.2,0,7,1,1,1,0,22,33,66.7,260,3,41,202,4.9,1,1,1,2,4
Tennessee,118,2007-11-10,10,,Arkansas,108,W,34,13,21,12,25,48.0,128,2,0,43,151,3.5,1,5,2,0,0,4,15,29,51.7,162,0,36,127,3.5,1,0,3,3,1
Texas,48,2007-11-10,11,,Texas Tech,49,W,59,43,16,21,30,70.0,268,4,1,62,283,4.6,4,3,1,0,1,8,36,48,75.0,466,5,7,10,1.4,0,0,1,1,5
Texas A&M,119,2007-11-10,11,@,Missouri,115,L,26,40,-14,18,28,64.3,247,2,1,39,133,3.4,1,7,1,0,1,3,27,35,77.1,352,3,49,203,4.1,2,1,0,1,5
Texas Tech,49,2007-11-10,11,@,Texas,48,L,43,59,-16,36,48,75.0,466,5,1,7,10,1.4,0,7,1,0,1,5,21,30,70.0,268,4,62,283,4.6,4,0,1,1,8
Troy,129,2007-11-10,10,@,Western Kentucky,64,W,21,17,4,13,26,50.0,122,1,1,44,241,5.5,1,9,2,0,1,3,12,23,52.2,160,1,49,256,5.2,1,1,2,3,2
Tulane,11,2007-11-10,10,,UTEP,62,W,34,19,15,16,23,69.6,277,2,0,45,208,4.6,2,7,4,0,0,4,28,45,62.2,308,1,24,104,4.3,1,0,1,1,2
Tulsa,12,2007-11-10,10,,Houston,5,W,56,7,49,15,28,53.6,313,5,0,46,202,4.4,3,6,4,1,1,8,15,24,62.5,126,0,43,198,4.6,1,2,3,5,1
UAB,61,2007-11-10,10,,Central Florida,1,L,31,45,-14,20,41,48.8,175,3,2,35,168,4.8,1,6,1,0,2,4,12,20,60.0,104,1,52,402,7.7,5,0,1,1,6
Central Florida,1,2007-11-10,10,@,UAB,61,W,45,31,14,12,20,60.0,104,1,1,52,402,7.7,5,9,1,0,1,6,20,41,48.8,175,3,35,168,4.8,1,0,2,2,4
UCLA,102,2007-11-10,10,,Arizona St.,96,L,20,24,-4,14,29,48.3,181,0,1,33,119,3.6,1,10,6,1,2,2,16,31,51.6,200,1,45,152,3.4,2,2,0,2,3
UNLV,92,2007-11-10,10,,San Diego St.,90,L,30,38,-8,18,29,62.1,207,3,1,49,275,5.6,1,3,3,0,1,4,17,23,73.9,196,2,26,122,4.7,1,0,1,1,5
USC,103,2007-11-10,10,@,California,97,W,24,17,7,11,20,55.0,129,1,0,48,239,5.0,2,5,1,2,2,3,13,29,44.8,199,1,45,200,4.4,1,1,2,3,2
Utah,104,2007-11-10,10,,Wyoming,94,W,50,0,50,19,32,59.4,227,1,1,51,278,5.5,5,11,6,0,1,6,13,32,40.6,85,0,30,37,1.2,0,3,2,5,0
Utah St.,93,2007-11-10,10,,Boise St.,84,L,0,52,-52,12,24,50.0,154,0,3,30,82,2.7,0,7,1,1,4,0,28,32,87.5,294,2,45,190,4.2,4,1,0,1,7
UTEP,62,2007-11-10,10,@,Tulane,11,L,19,34,-15,28,45,62.2,308,1,1,24,104,4.3,1,5,1,0,1,2,16,23,69.6,277,2,45,208,4.6,2,0,0,0,4
Vanderbilt,120,2007-11-10,10,,Kentucky,112,L,20,27,-7,20,34,58.8,193,2,0,48,239,5.0,1,9,3,1,1,3,17,29,58.6,222,1,37,129,3.5,2,1,0,1,3
Virginia,24,2007-11-10,11,@,Miami (FL),19,W,48,0,48,20,25,80.0,288,1,1,39,130,3.3,4,7,4,0,1,6,9,21,42.9,94,0,39,95,2.4,0,2,3,5,0
Virginia Tech,25,2007-11-10,10,,Florida St.,16,W,40,21,19,11,19,57.9,207,2,1,54,188,3.5,2,6,0,0,1,5,13,33,39.4,151,1,28,116,4.1,0,1,2,3,2
Wake Forest,26,2007-11-10,10,@,Clemson,14,L,10,44,-34,24,35,68.6,204,0,1,37,82,2.2,1,6,2,0,1,1,27,36,75.0,266,3,34,145,4.3,1,0,0,0,5
Washington,105,2007-11-10,10,@,Oregon St.,100,L,23,29,-6,16,39,41.0,249,2,0,31,85,2.7,1,10,3,1,1,3,10,22,45.5,109,1,55,219,4.0,0,2,1,3,2
Washington St.,106,2007-11-10,10,,Stanford,101,W,33,17,16,32,47,68.1,449,1,0,31,112,3.6,1,7,4,3,3,3,22,40,55.0,263,0,47,113,2.4,2,1,2,3,2
Western Kentucky,64,2007-11-10,10,,Troy,129,L,17,21,-4,12,23,52.2,160,1,2,49,256,5.2,1,7,2,1,3,2,13,26,50.0,122,1,44,241,5.5,1,0,1,1,3
Wisconsin,40,2007-11-10,11,,Michigan,31,W,37,21,16,14,28,50.0,245,1,0,52,232,4.5,3,8,4,1,1,4,14,41,34.1,273,3,25,47,1.9,0,0,3,3,3
Wyoming,94,2007-11-10,10,@,Utah,104,L,0,50,-50,13,32,40.6,85,0,2,30,37,1.2,0,2,1,3,5,0,19,32,59.4,227,1,51,278,5.5,5,0,1,1,6
Ball St.,72,2007-11-13,11,,Toledo,81,W,41,20,21,14,20,70.0,265,3,0,41,181,4.4,3,5,0,0,0,6,20,34,58.8,203,1,39,214,5.5,1,0,2,2,2
Toledo,81,2007-11-13,11,@,Ball St.,72,L,20,41,-21,20,34,58.8,203,1,2,39,214,5.5,1,3,0,0,2,2,14,20,70.0,265,3,41,181,4.4,3,0,0,0,6
Akron,71,2007-11-14,11,@,Miami (OH),78,L,0,7,-7,12,34,35.3,116,0,2,36,100,2.8,0,4,0,1,3,0,16,31,51.6,189,0,37,131,3.5,0,1,3,4,1
Miami (OH),78,2007-11-14,11,,Akron,71,W,7,0,7,16,31,51.6,189,0,3,37,131,3.5,0,13,2,1,4,1,12,34,35.3,116,0,36,100,2.8,0,1,2,3,0
Arizona,95,2007-11-15,11,,Oregon,99,W,34,24,10,21,39,53.8,266,2,1,30,56,1.9,0,7,3,1,2,4,27,54,50.0,225,0,43,238,5.5,2,1,3,4,2
Arkansas St.,122,2007-11-15,11,,North Texas,57,W,31,27,4,26,53,49.1,313,2,2,31,167,5.4,2,5,1,0,2,4,22,30,73.3,160,0,43,221,5.1,3,1,1,2,3
North Texas,57,2007-11-15,10,@,Arkansas St.,122,L,27,31,-4,22,30,73.3,160,0,1,43,221,5.1,3,3,2,1,2,3,26,53,49.1,313,2,31,167,5.4,2,0,2,2,4
Oregon,99,2007-11-15,10,@,Arizona,95,L,24,34,-10,27,54,50.0,225,0,3,43,238,5.5,2,8,1,1,4,2,21,39,53.8,266,2,30,56,1.9,0,1,1,2,4
Central Michigan,75,2007-11-16,11,,Eastern Michigan,76,L,45,48,-3,26,37,70.3,246,1,1,25,231,9.2,5,6,0,1,2,6,26,36,72.2,227,1,49,214,4.4,6,0,1,1,7
Eastern Michigan,76,2007-11-16,12,@,Central Michigan,75,W,48,45,3,26,36,72.2,227,1,1,49,214,4.4,6,6,1,0,1,7,26,37,70.3,246,1,25,231,9.2,5,1,1,2,6
Hawaii,87,2007-11-16,10,@,Nevada,88,W,28,26,2,35,49,71.4,379,2,0,21,51,2.4,1,5,2,1,1,3,9,20,45.0,134,1,48,216,4.5,2,2,1,3,3
Nevada,88,2007-11-16,10,,Hawaii,87,L,26,28,-2,9,20,45.0,134,1,1,48,216,4.5,2,6,3,2,3,3,35,49,71.4,379,2,21,51,2.4,1,1,0,1,3
Air Force,83,2007-11-17,12,,San Diego St.,90,W,55,23,32,8,14,57.1,101,0,1,64,569,8.9,8,3,1,0,1,8,29,47,61.7,410,1,35,96,2.7,2,2,1,3,3
Alabama,107,2007-11-17,11,,UL Monroe,130,L,14,21,-7,21,31,67.7,246,1,2,35,163,4.7,1,13,2,2,4,2,14,24,58.3,161,1,44,121,2.8,2,0,0,0,3
Arkansas,108,2007-11-17,11,,Mississippi St.,114,W,45,31,14,15,18,83.3,223,5,0,45,206,4.6,0,8,2,0,0,6,29,51,56.9,421,4,31,80,2.6,0,1,4,5,4
Army,65,2007-11-17,11,,Tulsa,12,L,39,49,-10,26,38,68.4,328,3,1,43,163,3.8,2,3,1,0,1,5,24,34,70.6,425,3,40,197,4.9,4,1,0,1,7
Baylor,41,2007-11-17,12,,Oklahoma St.,46,L,14,45,-31,29,40,72.5,226,2,2,28,83,3.0,0,2,0,0,2,2,16,21,76.2,202,2,51,343,6.7,4,0,0,0,6
Boise St.,84,2007-11-17,11,,Idaho,133,W,58,14,44,26,37,70.3,405,6,0,36,151,4.2,2,11,2,0,0,8,12,29,41.4,212,0,44,136,3.1,2,1,0,1,2
Boston College,13,2007-11-17,11,@,Clemson,14,W,20,17,3,31,47,66.0,315,1,1,34,60,1.8,1,7,3,0,1,2,26,40,65.0,226,0,31,47,1.5,2,0,1,1,2
Bowling Green,73,2007-11-17,11,@,Buffalo,74,W,31,17,14,21,30,70.0,273,3,0,39,140,3.6,1,5,3,0,0,4,20,33,60.6,215,1,30,159,5.3,1,0,0,0,2
BYU,66,2007-11-17,10,@,Wyoming,94,W,35,10,25,28,40,70.0,362,3,0,36,135,3.8,2,6,3,0,0,5,24,40,60.0,268,0,24,9,0.4,1,0,1,1,1
Buffalo,74,2007-11-17,11,,Bowling Green,73,L,17,31,-14,20,33,60.6,215,1,0,30,159,5.3,1,8,2,0,0,2,21,30,70.0,273,3,39,140,3.6,1,0,0,0,4
California,97,2007-11-17,11,@,Washington,105,L,23,37,-14,20,28,71.4,236,3,1,27,147,5.4,0,3,3,2,3,3,7,19,36.8,108,1,56,334,6.0,3,0,0,0,4
Cincinnati,2,2007-11-17,11,,West Virginia,50,L,23,28,-5,19,34,55.9,323,2,0,30,84,2.8,1,0,0,2,2,3,13,19,68.4,140,0,61,295,4.8,4,2,1,3,4
Clemson,14,2007-11-17,11,,Boston College,13,L,17,20,-3,26,40,65.0,226,0,1,31,47,1.5,2,9,5,0,1,2,31,47,66.0,315,1,34,60,1.8,1,0,1,1,2
Colorado St.,85,2007-11-17,11,,Georgia Southern,124,W,42,34,8,13,16,81.3,244,3,0,43,263,6.1,3,5,0,2,2,6,14,22,63.6,160,0,60,349,5.8,4,1,0,1,4
Connecticut,3,2007-11-17,11,,Syracuse,23,W,30,7,23,16,24,66.7,213,1,0,49,185,3.8,2,4,4,0,0,4,15,38,39.5,120,1,32,135,4.2,0,1,2,3,1
Duke,15,2007-11-17,11,@,Notre Dame,70,L,7,28,-21,18,38,47.4,138,0,0,27,94,3.5,1,7,2,2,2,1,16,32,50.0,194,3,48,220,4.6,1,1,0,1,4
Florida,110,2007-11-17,11,,Florida Atlantic,52,W,59,20,39,26,38,68.4,346,3,1,31,155,5.0,4,9,3,0,1,8,20,38,52.6,309,1,36,75,2.1,1,1,0,1,2
Florida Atlantic,52,2007-11-17,10,@,Florida,110,L,20,59,-39,20,38,52.6,309,1,0,36,75,2.1,1,5,0,1,1,2,26,38,68.4,346,3,31,155,5.0,4,0,1,1,8
Florida Intl,53,2007-11-17,10,@,Louisiana,126,L,28,38,-10,11,19,57.9,127,2,0,42,264,6.3,2,2,1,1,1,4,16,19,84.2,177,1,54,289,5.4,4,2,0,2,5
Florida St.,16,2007-11-17,11,,Maryland,30,W,24,16,8,16,26,61.5,204,1,0,38,154,4.1,2,9,5,1,1,3,17,35,48.6,243,1,37,92,2.5,0,0,1,1,1
Georgia,111,2007-11-17,11,,Kentucky,112,W,24,13,11,12,22,54.5,99,0,2,49,184,3.8,3,7,5,2,4,3,24,42,57.1,268,1,29,29,1.0,0,0,1,1,1
Georgia Tech,17,2007-11-17,11,,North Carolina,21,W,27,25,2,15,26,57.7,260,3,0,44,178,4.0,0,8,4,4,4,3,21,35,60.0,283,1,35,79,2.3,1,1,0,1,2
Houston,5,2007-11-17,11,,Marshall,55,W,35,28,7,24,32,75.0,298,2,1,46,174,3.8,2,6,3,1,2,4,20,32,62.5,260,1,36,136,3.8,3,0,0,0,4
Idaho,133,2007-11-17,11,@,Boise St.,84,L,14,58,-44,12,29,41.4,212,0,0,44,136,3.1,2,6,2,1,1,2,26,37,70.3,405,6,36,151,4.2,2,0,0,0,8
Illinois,27,2007-11-17,12,,Northwestern,35,W,41,22,19,15,23,65.2,220,1,1,65,321,4.9,4,2,2,1,2,5,29,49,59.2,310,2,18,69,3.8,1,0,2,2,3
Indiana,28,2007-11-17,12,,Purdue,38,W,27,24,3,23,39,59.0,216,1,1,41,219,5.3,2,8,4,1,2,3,28,45,62.2,281,1,32,78,2.4,2,1,1,2,3
Iowa,29,2007-11-17,12,,Western Michigan,82,L,19,28,-9,20,38,52.6,249,3,2,32,148,4.6,0,5,0,1,3,3,26,45,57.8,367,3,35,122,3.5,0,0,0,0,3
Iowa St.,42,2007-11-17,12,@,Kansas,43,L,7,45,-38,24,43,55.8,182,0,1,26,52,2.0,1,3,1,0,1,1,30,35,85.7,354,5,37,212,5.7,1,0,0,0,6
Kansas,43,2007-11-17,11,,Iowa St.,42,W,45,7,38,30,35,85.7,354,5,0,37,212,5.7,1,7,1,0,0,6,24,43,55.8,182,0,26,52,2.0,1,0,1,1,1
Kansas St.,44,2007-11-17,11,,Missouri,115,L,32,49,-17,26,41,63.4,256,2,1,32,150,4.7,1,9,2,2,3,4,28,41,68.3,284,4,36,143,4.0,2,0,0,0,7
Kent State,77,2007-11-17,11,@,Temple,10,L,14,24,-10,11,27,40.7,76,0,4,23,48,2.1,1,14,5,0,4,2,18,27,66.7,191,1,55,184,3.3,1,1,0,1,2
Kentucky,112,2007-11-17,11,@,Georgia,111,L,13,24,-11,24,42,57.1,268,1,1,29,29,1.0,0,4,2,0,1,1,12,22,54.5,99,0,49,184,3.8,3,2,2,4,3
Louisiana,126,2007-11-17,11,,Florida Intl,53,W,38,28,10,16,19,84.2,177,1,0,54,289,5.4,4,6,2,2,2,5,11,19,57.9,127,2,42,264,6.3,2,1,0,1,4
Louisiana Tech,54,2007-11-17,11,,San Jose St.,91,W,27,23,4,22,36,61.1,261,3,1,38,152,4.0,0,4,1,1,2,3,28,47,59.6,369,1,26,105,4.0,1,2,0,2,2
UL Monroe,130,2007-11-17,11,@,Alabama,107,W,21,14,7,14,24,58.3,161,1,0,44,121,2.8,2,2,0,0,0,3,21,31,67.7,246,1,35,163,4.7,1,2,2,4,2
Louisville,18,2007-11-17,11,@,South Florida,9,L,17,55,-38,24,49,49.0,273,1,4,26,130,5.0,1,11,2,3,7,2,19,27,70.4,251,3,49,230,4.7,3,0,1,1,8
LSU,113,2007-11-17,11,@,Ole Miss,116,W,41,24,17,17,25,68.0,168,0,0,40,228,5.7,4,2,1,0,0,5,17,39,43.6,265,1,28,201,7.2,1,1,3,4,3
Marshall,55,2007-11-17,11,@,Houston,5,L,28,35,-7,20,32,62.5,260,1,0,36,136,3.8,3,5,0,0,0,4,24,32,75.0,298,2,46,174,3.8,2,1,1,2,4
Maryland,30,2007-11-17,11,@,Florida St.,16,L,16,24,-8,17,35,48.6,243,1,1,37,92,2.5,0,6,3,0,1,1,16,26,61.5,204,1,38,154,4.1,2,1,0,1,3
Memphis,6,2007-11-17,11,,UAB,61,W,25,9,16,14,28,50.0,298,0,0,43,265,6.2,2,3,0,0,0,2,25,39,64.1,233,0,30,105,3.5,1,0,2,2,1
Miami (FL),19,2007-11-17,11,@,Virginia Tech,25,L,14,44,-30,21,36,58.3,215,1,1,29,-2,-0.1,1,10,4,2,3,2,14,26,53.8,176,1,43,182,4.2,4,0,0,0,5
Michigan,31,2007-11-17,12,,Ohio St.,36,L,3,14,-11,12,37,32.4,76,0,0,24,15,0.6,0,8,0,0,0,0,7,13,53.8,50,0,59,229,3.9,2,0,1,1,2
Michigan St.,32,2007-11-17,12,,Penn State,37,W,35,31,4,17,22,77.3,280,4,2,39,145,3.7,1,5,0,1,3,5,16,37,43.2,188,1,40,167,4.2,3,0,0,0,4
