Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,Sk,Sk Yds,YPA,AYPA,unique_id
Kerry Collins,QB,27.339,2000-12-03,NFL,NYG,@,WAS,W 9-7,13,14,Sun,18,29,62.07,164,0,1,63.0,0,0,5.66,4.10,CollKe00
Brett Favre*,QB,31.054,2000-12-03,NFL,GNB,@,CHI,W 28-6,13,14,Sun,19,31,61.29,225,1,0,94.2,0,0,7.26,7.90,FavrBr00
Jay Fiedler,QB,28.340,2000-12-03,NFL,MIA,@,BUF,W 33-6,13,14,Sun,13,21,61.90,214,3,0,135.7,2,14,10.19,13.05,FiedJa00
Doug Flutie,QB,38.041,2000-12-03,NFL,BUF,,MIA,L 6-33,13,14,Sun,2,9,22.22,31,0,1,1.9,1,13,3.44,-1.56,FlutDo00
Gus Frerotte,QB,29.125,2000-12-03,NFL,DEN,@,NOR,W 38-23,13,14,Sun,11,16,68.75,201,1,0,132.3,1,1,12.56,13.81,FrerGu00
Rich Gannon,QB,34.349,2000-12-03,NFL,OAK,@,PIT,L 20-21,13,14,Sun,21,40,52.50,273,1,0,82.6,0,0,6.83,7.33,GannRi00
Jeff Garcia,QB,30.283,2000-12-03,NFL,SFO,@,SDG,W 45-17,13,14,Sun,18,32,56.25,323,2,0,111.8,2,7,10.09,11.34,GarcJe00
Jeff George,QB,32.361,2000-12-03,NFL,WAS,,NYG,L 7-9,13,14,Sun,10,18,55.56,143,1,0,100.0,0,0,7.94,9.06,GeorJe00
Kent Graham,QB,32.032,2000-12-03,NFL,PIT,,OAK,W 21-20,13,14,Sun,1,3,33.33,7,0,1,2.8,3,21,2.33,-12.67,GrahKe00
Mark Hartsell,QB,26.362,2000-12-03,NFL,CHI,,GNB,L 6-28,13,14,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,HartMa20
Brad Johnson,QB,32.081,2000-12-03,NFL,WAS,,NYG,L 7-9,13,14,Sun,14,29,48.28,126,0,2,31.7,2,8,4.34,1.24,JohnBr00
Doug Johnson,QB,23.037,2000-12-03,NFL,ATL,,SEA,L 10-30,14,14,Sun,17,33,51.52,233,1,2,59.3,4,29,7.06,4.94,JohnDo00
Rob Johnson,QB,27.260,2000-12-03,NFL,BUF,,MIA,L 6-33,13,14,Sun,6,18,33.33,44,0,2,2.8,5,26,2.44,-2.56,JohnRo00
Shaun King,QB,23.188,2000-12-03,NFL,TAM,,DAL,W 27-7,13,14,Sun,9,15,60.00,65,0,0,70.1,2,14,4.33,4.33,KingSh00
Jon Kitna,QB,28.073,2000-12-03,NFL,SEA,@,ATL,W 30-10,13,14,Sun,25,34,73.53,252,1,0,104.0,0,0,7.41,8.00,KitnJo00
Ryan Leaf,QB,24.202,2000-12-03,NFL,SDG,,SFO,L 17-45,13,14,Sun,24,47,51.06,266,1,4,39.8,2,12,5.66,2.26,LeafRy00
Peyton Manning,QB,24.254,2000-12-03,NFL,IND,@,NYJ,L 17-27,13,14,Sun,27,51,52.94,339,2,2,70.6,3,13,6.65,5.67,MannPe00
Jamie Martin,QB,30.299,2000-12-03,NFL,JAX,,CLE,W 48-0,13,14,Sun,1,2,50.00,53,0,0,95.8,0,0,26.50,26.50,MartJa00
Shane Matthews,QB,30.185,2000-12-03,NFL,CHI,,GNB,L 6-28,13,14,Sun,22,43,51.16,233,0,2,47.9,1,7,5.42,3.33,MattSh00
Donovan McNabb,QB,24.008,2000-12-03,NFL,PHI,,TEN,L 13-15,14,14,Sun,18,31,58.06,239,0,0,82.6,5,33,7.71,7.71,McNaDo00
Steve McNair,QB,27.293,2000-12-03,NFL,TEN,@,PHI,W 15-13,13,14,Sun,23,37,62.16,210,0,0,77.5,2,11,5.68,5.68,McNaSt00
Scott Mitchell,QB,32.336,2000-12-03,NFL,CIN,,ARI,W 24-13,13,14,Sun,11,23,47.83,109,1,1,58.1,1,3,4.74,3.65,MitcSc00
Neil O'Donnell,QB,34.153,2000-12-03,NFL,TEN,@,PHI,W 15-13,13,14,Sun,1,2,50.00,14,0,0,72.9,0,0,7.00,7.00,ODonNe00
Doug Pederson,QB,32.307,2000-12-03,NFL,CLE,@,JAX,L 0-48,14,14,Sun,1,1,100.00,8,0,0,100.0,1,7,8.00,8.00,PedeDo00
Jake Plummer,QB,25.350,2000-12-03,NFL,ARI,@,CIN,L 13-24,13,14,Sun,22,44,50.00,278,2,1,75.8,1,10,6.32,6.20,PlumJa00
Tim Rattay,QB,23.263,2000-12-03,NFL,SFO,@,SDG,W 45-17,13,14,Sun,1,1,100.00,-4,0,0,79.2,0,0,-4.00,-4.00,RattTi00
Kordell Stewart,QB,28.048,2000-12-03,NFL,PIT,,OAK,W 21-20,13,14,Sun,14,23,60.87,136,2,0,106.4,2,10,5.91,7.65,StewKo00
Vinny Testaverde,QB,37.020,2000-12-03,NFL,NYJ,,IND,W 27-17,13,14,Sun,26,41,63.41,295,2,1,91.0,2,15,7.20,7.07,TestVi00
Kevin Thompson,QB,23.129,2000-12-03,NFL,CLE,@,JAX,L 0-48,14,14,Sun,1,1,100.00,8,0,0,100.0,0,0,8.00,8.00,ThomKe00
Kurt Warner*,QB,29.164,2000-12-03,NFL,STL,@,CAR,L 3-16,13,14,Sun,18,36,50.00,189,0,4,26.0,2,10,5.25,0.25,WarnKu00
Anthony Wright,QB,24.293,2000-12-03,NFL,DAL,@,TAM,L 7-27,13,14,Sun,1,3,33.33,10,0,0,43.7,0,0,3.33,3.33,WrigAn00
Spergon Wynn,QB,22.115,2000-12-03,NFL,CLE,@,JAX,L 0-48,14,14,Sun,5,16,31.25,17,0,0,40.6,5,35,1.06,1.06,WynnSp00
Drew Bledsoe,QB,28.294,2000-12-04,NFL,NWE,,KAN,W 30-24,13,14,Mon,33,48,68.75,282,2,0,97.7,3,19,5.88,6.71,BledDr00
Elvis Grbac,QB,30.113,2000-12-04,NFL,KAN,@,NWE,L 24-30,13,14,Mon,25,46,54.35,350,3,1,91.8,0,0,7.61,7.93,GrbaEl00
Troy Aikman*,QB,34.019,2000-12-10,NFL,DAL,,WAS,W 32-13,14,15,Sun,2,3,66.67,16,0,0,79.9,0,0,5.33,5.33,AikmTr00
Charlie Batch,QB,26.005,2000-12-10,NFL,DET,@,GNB,L 13-26,14,15,Sun,17,33,51.52,190,0,3,31.1,0,0,5.76,1.67,BatcCh00
Steve Beuerlein,QB,35.278,2000-12-10,NFL,CAR,@,KAN,L 14-15,14,15,Sun,23,31,74.19,252,1,1,95.1,6,18,8.13,7.32,BeueSt00
Drew Bledsoe,QB,28.300,2000-12-10,NFL,NWE,@,CHI,L 17-24,14,15,Sun,25,46,54.35,225,2,0,82.2,3,18,4.89,5.76,BledDr00
Aaron Brooks,QB,24.261,2000-12-10,NFL,NOR,@,SFO,W 31-27,14,15,Sun,12,29,41.38,203,2,0,88.7,5,31,7.00,8.38,BrooAa00
Dave Brown,QB,30.289,2000-12-10,NFL,ARI,@,JAX,L 10-44,14,15,Sun,11,19,57.89,135,0,1,58.0,2,17,7.11,4.74,BrowDa00
Mark Brunell,QB,30.084,2000-12-10,NFL,JAX,,ARI,W 44-10,14,15,Sun,13,18,72.22,182,2,0,141.4,0,0,10.11,12.33,BrunMa00
Kerry Collins,QB,27.346,2000-12-10,NFL,NYG,,PIT,W 30-10,14,15,Sun,24,35,68.57,333,2,0,117.9,0,7,9.51,10.66,CollKe00
Daunte Culpepper,QB,23.317,2000-12-10,NFL,MIN,@,STL,L 29-40,14,15,Sun,21,33,63.64,221,3,0,113.3,4,13,6.70,8.52,CulpDa00
Trent Dilfer,QB,28.272,2000-12-10,NFL,BAL,,SDG,W 24-3,14,15,Sun,16,24,66.67,187,2,2,83.2,3,21,7.79,5.71,DilfTr00
Brett Favre*,QB,31.061,2000-12-10,NFL,GNB,,DET,W 26-13,14,15,Sun,15,36,41.67,208,1,1,58.6,2,6,5.78,5.08,FavrBr00
Jay Fiedler,QB,28.347,2000-12-10,NFL,MIA,,TAM,L 13-16,14,15,Sun,13,28,46.43,175,0,4,27.2,1,5,6.25,-0.18,FiedJa00
Gus Frerotte,QB,29.132,2000-12-10,NFL,DEN,,SEA,W 31-24,14,15,Sun,14,25,56.00,201,1,1,78.9,1,19,8.04,7.04,FrerGu00
Rich Gannon,QB,34.356,2000-12-10,NFL,OAK,,NYJ,W 31-7,14,15,Sun,11,23,47.83,161,2,1,82.0,2,11,7.00,6.78,GannRi00
Jeff Garcia,QB,30.290,2000-12-10,NFL,SFO,,NOR,L 27-31,14,15,Sun,25,38,65.79,305,2,2,86.0,2,17,8.03,6.71,GarcJe00
Jeff George,QB,33.002,2000-12-10,NFL,WAS,@,DAL,L 13-32,14,15,Sun,19,33,57.58,235,1,1,77.2,5,44,7.12,6.36,GeorJe00
Elvis Grbac,QB,30.119,2000-12-10,NFL,KAN,,CAR,W 15-14,14,15,Sun,31,44,70.45,315,1,2,79.3,0,0,7.16,5.57,GrbaEl00
Chris Greisen,QB,24.161,2000-12-10,NFL,ARI,@,JAX,L 10-44,14,15,Sun,4,7,57.14,46,1,0,116.7,2,15,6.57,9.43,GreiCh00
Kevin Johnson,WR,24.148,2000-12-10,NFL,CLE,,PHI,L 24-35,15,15,Sun,1,3,33.33,23,0,1,22.2,0,0,7.67,-7.33,JohnKe01
Shaun King,QB,23.195,2000-12-10,NFL,TAM,@,MIA,W 16-13,14,15,Sun,11,15,73.33,147,0,1,76.3,4,26,9.80,6.80,KingSh00
Jon Kitna,QB,28.080,2000-12-10,NFL,SEA,@,DEN,L 24-31,14,15,Sun,26,41,63.41,298,3,3,79.1,0,0,7.27,5.44,KitnJo00
Ryan Leaf,QB,24.209,2000-12-10,NFL,SDG,@,BAL,L 3-24,14,15,Sun,9,23,39.13,78,0,1,30.7,2,14,3.39,1.43,LeafRy00
Ray Lucas,QB,28.126,2000-12-10,NFL,NYJ,@,OAK,L 7-31,14,15,Sun,6,14,42.86,99,0,2,27.7,3,13,7.07,0.64,LucaRa00
Jamie Martin,QB,30.306,2000-12-10,NFL,JAX,,ARI,W 44-10,14,15,Sun,2,3,66.67,73,1,0,149.3,0,0,24.33,31.00,MartJa00
Shane Matthews,QB,30.192,2000-12-10,NFL,CHI,,NWE,W 24-17,14,15,Sun,22,27,81.48,239,2,0,128.2,1,2,8.85,10.33,MattSh00
Donovan McNabb,QB,24.015,2000-12-10,NFL,PHI,@,CLE,W 35-24,15,15,Sun,23,36,63.89,390,4,0,137.5,5,40,10.83,13.06,McNaDo00
Steve McNair,QB,27.300,2000-12-10,NFL,TEN,,CIN,W 35-3,14,15,Sun,16,26,61.54,229,3,0,128.5,2,14,8.81,11.12,McNaSt00
Scott Mitchell,QB,32.343,2000-12-10,NFL,CIN,@,TEN,L 3-35,14,15,Sun,12,26,46.15,131,0,0,61.5,4,20,5.04,5.04,MitcSc00
Neil O'Donnell,QB,34.160,2000-12-10,NFL,TEN,,CIN,W 35-3,14,15,Sun,6,6,100.00,93,1,0,158.3,0,0,15.50,18.83,ODonNe00
Doug Pederson,QB,32.314,2000-12-10,NFL,CLE,,PHI,L 24-35,15,15,Sun,29,40,72.50,309,1,2,82.2,3,15,7.73,5.98,PedeDo00
Chad Pennington,QB,24.167,2000-12-10,NFL,NYJ,@,OAK,L 7-31,14,15,Sun,2,5,40.00,67,1,0,127.1,1,4,13.40,17.40,PennCh01
Kordell Stewart,QB,28.055,2000-12-10,NFL,PIT,@,NYG,L 10-30,14,15,Sun,20,34,58.82,224,1,1,76.1,2,7,6.59,5.85,StewKo00
Vinny Testaverde,QB,37.027,2000-12-10,NFL,NYJ,@,OAK,L 7-31,14,15,Sun,14,25,56.00,149,0,2,40.2,1,8,5.96,2.36,TestVi00
Kurt Warner*,QB,29.171,2000-12-10,NFL,STL,,MIN,W 40-29,14,15,Sun,27,32,84.38,346,0,0,111.7,0,0,10.81,10.81,WarnKu00
Anthony Wright,QB,24.300,2000-12-10,NFL,DAL,,WAS,W 32-13,14,15,Sun,3,5,60.00,73,0,0,104.2,3,17,14.60,14.60,WrigAn00
Frank Wycheck,TE,29.057,2000-12-10,NFL,TEN,,CIN,W 35-3,14,15,Sun,1,1,100.00,23,0,0,118.7,0,0,23.00,23.00,WychFr00
Doug Flutie,QB,38.049,2000-12-11,NFL,BUF,@,IND,L 20-44,14,15,Mon,6,12,50.00,82,1,0,100.0,1,5,6.83,8.50,FlutDo00
Rob Johnson,QB,27.268,2000-12-11,NFL,BUF,@,IND,L 20-44,14,15,Mon,12,22,54.55,188,0,2,45.3,8,37,8.55,4.45,JohnRo00
Peyton Manning,QB,24.262,2000-12-11,NFL,IND,,BUF,W 44-20,14,15,Mon,13,24,54.17,132,0,0,70.1,2,16,5.50,5.50,MannPe00
Travis Brown,QB,23.152,2000-12-16,NFL,SEA,,OAK,W 27-24,15,16,Sat,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,BrowTr01
Jeff Feagles,P,34.284,2000-12-16,NFL,SEA,,OAK,W 27-24,15,16,Sat,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,FeagJe20
Rich Gannon,QB,34.362,2000-12-16,NFL,OAK,@,SEA,L 24-27,15,16,Sat,5,17,29.41,136,1,3,40.4,1,2,8.00,1.24,GannRi00
Jeff George,QB,33.008,2000-12-16,NFL,WAS,@,PIT,L 3-24,15,16,Sat,15,27,55.56,178,0,2,45.0,2,19,6.59,3.26,GeorJe00
Brad Johnson,QB,32.094,2000-12-16,NFL,WAS,@,PIT,L 3-24,15,16,Sat,3,5,60.00,53,0,0,96.2,1,5,10.60,10.60,JohnBr00
Jon Kitna,QB,28.086,2000-12-16,NFL,SEA,,OAK,W 27-24,15,16,Sat,19,30,63.33,177,2,1,87.8,3,24,5.90,5.73,KitnJo00
Kordell Stewart,QB,28.061,2000-12-16,NFL,PIT,,WAS,W 24-3,15,16,Sat,11,21,52.38,175,0,0,80.5,1,1,8.33,8.33,StewKo00
Charlie Batch,QB,26.012,2000-12-17,NFL,DET,@,NYJ,W 10-7,15,16,Sun,8,18,44.44,110,0,1,41.4,5,32,6.11,3.61,BatcCh00
Steve Beuerlein,QB,35.285,2000-12-17,NFL,CAR,,SDG,W 30-22,15,16,Sun,12,27,44.44,139,2,0,85.3,1,6,5.15,6.63,BeueSt00
Drew Bledsoe,QB,28.307,2000-12-17,NFL,NWE,@,BUF,W 13-10,15,16,Sun,13,26,50.00,156,0,0,68.7,1,14,6.00,6.00,BledDr00
Aaron Brooks,QB,24.268,2000-12-17,NFL,NOR,,ATL,W 23-7,15,16,Sun,24,35,68.57,285,0,0,93.2,1,4,8.14,8.14,BrooAa00
Mark Brunell,QB,30.091,2000-12-17,NFL,JAX,@,CIN,L 14-17,15,16,Sun,19,28,67.86,170,1,0,95.8,1,8,6.07,6.79,BrunMa00
Chris Chandler,QB,35.066,2000-12-17,NFL,ATL,@,NOR,L 7-23,15,16,Sun,4,10,40.00,81,0,1,29.6,1,5,8.10,3.60,ChanCh00
Kerry Collins,QB,27.353,2000-12-17,NFL,NYG,@,DAL,W 17-13,15,16,Sun,12,26,46.15,140,1,1,59.8,1,14,5.38,4.42,CollKe00
Daunte Culpepper,QB,23.324,2000-12-17,NFL,MIN,,GNB,L 28-33,15,16,Sun,23,38,60.53,335,3,1,104.6,1,3,8.82,9.21,CulpDa00
Trent Dilfer,QB,28.279,2000-12-17,NFL,BAL,@,ARI,W 13-7,15,16,Sun,12,22,54.55,70,0,1,41.9,4,33,3.18,1.14,DilfTr00
Brett Favre*,QB,31.068,2000-12-17,NFL,GNB,@,MIN,W 33-28,15,16,Sun,26,38,68.42,290,3,0,117.2,1,10,7.63,9.21,FavrBr00
Jay Fiedler,QB,28.354,2000-12-17,NFL,MIA,,IND,L 13-20,15,16,Sun,12,25,48.00,150,0,1,50.4,4,18,6.00,4.20,FiedJa00
Doug Flutie,QB,38.055,2000-12-17,NFL,BUF,,NWE,L 10-13,15,16,Sun,15,25,60.00,193,1,0,97.6,3,26,7.72,8.52,FlutDo00
Gus Frerotte,QB,29.139,2000-12-17,NFL,DEN,@,KAN,L 7-20,15,16,Sun,22,34,64.71,234,0,0,84.7,2,9,6.88,6.88,FrerGu00
Jeff Garcia,QB,30.297,2000-12-17,NFL,SFO,,CHI,W 17-0,15,16,Sun,36,44,81.82,402,2,0,119.9,4,23,9.14,10.05,GarcJe00
Elvis Grbac,QB,30.126,2000-12-17,NFL,KAN,,DEN,W 20-7,15,16,Sun,14,28,50.00,160,0,0,67.6,0,0,5.71,5.71,GrbaEl00
Jarious Jackson,QB,23.228,2000-12-17,NFL,DEN,@,KAN,L 7-20,15,16,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,JackJa01
Doug Johnson,QB,23.051,2000-12-17,NFL,ATL,@,NOR,L 7-23,15,16,Sun,5,10,50.00,45,0,1,22.9,4,22,4.50,0.00,JohnDo00
Rob Johnson,QB,27.274,2000-12-17,NFL,BUF,,NWE,L 10-13,15,16,Sun,1,3,33.33,4,0,0,42.4,1,2,1.33,1.33,JohnRo00
Ryan Leaf,QB,24.216,2000-12-17,NFL,SDG,@,CAR,L 22-30,15,16,Sun,23,43,53.49,259,2,1,77.6,1,1,6.02,5.91,LeafRy00
Jeff Lewis,QB,27.244,2000-12-17,NFL,CAR,,SDG,W 30-22,15,16,Sun,6,13,46.15,41,0,1,21.6,2,16,3.15,-0.31,LewiJe01
Peyton Manning,QB,24.268,2000-12-17,NFL,IND,@,MIA,W 20-13,15,16,Sun,21,28,75.00,206,1,0,107.1,1,11,7.36,8.07,MannPe00
Steve McNair,QB,27.307,2000-12-17,NFL,TEN,@,CLE,W 24-0,15,16,Sun,10,18,55.56,79,0,1,43.5,2,12,4.39,1.89,McNaSt00
Cade McNown,QB,23.340,2000-12-17,NFL,CHI,@,SFO,L 0-17,15,16,Sun,9,29,31.03,73,0,1,26.1,2,8,2.52,0.97,McNoCa00
Scott Mitchell,QB,32.350,2000-12-17,NFL,CIN,,JAX,W 17-14,15,16,Sun,10,22,45.45,171,0,1,53.4,4,14,7.77,5.73,MitcSc00
Neil O'Donnell,QB,34.167,2000-12-17,NFL,TEN,@,CLE,W 24-0,15,16,Sun,2,2,100.00,26,0,0,118.7,0,0,13.00,13.00,ODonNe00
Doug Pederson,QB,32.321,2000-12-17,NFL,CLE,,TEN,L 0-24,16,16,Sun,13,30,43.33,75,0,0,50.7,2,12,2.50,2.50,PedeDo00
Jake Plummer,QB,25.364,2000-12-17,NFL,ARI,,BAL,L 7-13,15,16,Sun,23,43,53.49,266,1,2,60.8,2,8,6.19,4.56,PlumJa00
Lamar Smith,RB,30.018,2000-12-17,NFL,MIA,,IND,L 13-20,15,16,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,SmitLa00
Vinny Testaverde,QB,37.034,2000-12-17,NFL,NYJ,,DET,L 7-10,15,16,Sun,21,36,58.33,194,0,1,61.6,1,5,5.39,4.14,TestVi00
Anthony Wright,QB,24.307,2000-12-17,NFL,DAL,,NYG,L 13-17,15,16,Sun,13,25,52.00,119,0,1,48.6,5,49,4.76,2.96,WrigAn00
Shaun King,QB,23.203,2000-12-18,NFL,TAM,,STL,W 38-35,15,16,Mon,18,38,47.37,256,2,2,65.2,2,15,6.74,5.42,KingSh00
Kurt Warner*,QB,29.179,2000-12-18,NFL,STL,@,TAM,L 35-38,15,16,Mon,20,32,62.50,316,2,3,77.1,2,18,9.88,6.91,WarnKu00
Mark Brunell,QB,30.097,2000-12-23,NFL,JAX,@,NYG,L 25-28,16,17,Sat,23,41,56.10,262,2,1,81.6,0,2,6.39,6.27,BrunMa00
Kerry Collins,QB,27.359,2000-12-23,NFL,NYG,,JAX,W 28-25,16,17,Sat,22,39,56.41,321,2,1,89.8,3,28,8.23,8.10,CollKe00
Doug Flutie,QB,38.061,2000-12-23,NFL,BUF,@,SEA,W 42-23,16,17,Sat,20,25,80.00,366,3,0,158.3,0,0,14.64,17.04,FlutDo00
Gus Frerotte,QB,29.145,2000-12-23,NFL,DEN,,SFO,W 38-9,16,17,Sat,18,29,62.07,205,1,0,94.8,3,11,7.07,7.76,FrerGu00
Jeff Garcia,QB,30.303,2000-12-23,NFL,SFO,@,DEN,L 9-38,16,17,Sat,18,40,45.00,188,1,1,57.1,6,42,4.70,4.08,GarcJe00
Brian Griese,QB,25.280,2000-12-23,NFL,DEN,,SFO,W 38-9,16,17,Sat,2,2,100.00,14,0,0,95.8,0,0,7.00,7.00,GrieBr00
Jon Kitna,QB,28.093,2000-12-23,NFL,SEA,,BUF,L 23-42,16,17,Sat,18,29,62.07,195,0,1,67.5,5,9,6.72,5.17,KitnJo00
Charlie Batch,QB,26.019,2000-12-24,NFL,DET,,CHI,L 20-23,16,17,Sun,7,15,46.67,81,1,0,85.7,1,6,5.40,6.73,BatcCh00
Jerome Bettis*,HB,28.312,2000-12-24,NFL,PIT,@,SDG,W 34-21,16,17,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,BettJe00
Steve Beuerlein,QB,35.292,2000-12-24,NFL,CAR,@,OAK,L 9-52,16,17,Sun,12,21,57.14,156,0,1,60.8,1,6,7.43,5.29,BeueSt00
Michael Bishop,QB,24.223,2000-12-24,NFL,NWE,,MIA,L 24-27,16,17,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,BishMi00
Drew Bledsoe,QB,28.314,2000-12-24,NFL,NWE,,MIA,L 24-27,16,17,Sun,18,34,52.94,312,2,2,79.5,1,1,9.18,7.71,BledDr00
Bubby Brister,QB,38.131,2000-12-24,NFL,MIN,@,IND,L 10-31,16,17,Sun,9,18,50.00,78,0,1,38.7,1,6,4.33,1.83,BrisBu00
Aaron Brooks,QB,24.275,2000-12-24,NFL,NOR,,STL,L 21-26,16,17,Sun,16,31,51.61,208,2,1,81.1,2,12,6.71,6.55,BrooAa00
Dave Brown,QB,30.303,2000-12-24,NFL,ARI,@,WAS,L 3-20,16,17,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,BrowDa00
Stoney Case,QB,28.170,2000-12-24,NFL,DET,,CHI,L 20-23,16,17,Sun,12,21,57.14,89,0,1,47.5,4,24,4.24,2.10,CaseSt00
Chris Chandler,QB,35.073,2000-12-24,NFL,ATL,,KAN,W 29-13,16,17,Sun,20,29,68.97,163,2,0,106.0,3,6,5.62,7.00,ChanCh00
Daunte Culpepper,QB,23.331,2000-12-24,NFL,MIN,@,IND,L 10-31,16,17,Sun,7,10,70.00,97,1,0,134.2,0,0,9.70,11.70,CulpDa00
Trent Dilfer,QB,28.286,2000-12-24,NFL,BAL,,NYJ,W 34-20,16,17,Sun,11,25,44.00,99,1,2,35.2,3,13,3.96,1.16,DilfTr00
Brett Favre*,QB,31.075,2000-12-24,NFL,GNB,,TAM,W 17-14,16,17,Sun,20,42,47.62,196,0,2,41.4,1,12,4.67,2.52,FavrBr00
Jay Fiedler,QB,28.361,2000-12-24,NFL,MIA,@,NWE,W 27-24,16,17,Sun,30,45,66.67,264,1,0,89.5,2,8,5.87,6.31,FiedJa00
Rich Gannon,QB,35.004,2000-12-24,NFL,OAK,,CAR,W 52-9,16,17,Sun,26,32,81.25,230,5,0,136.2,0,0,7.19,10.31,GannRi00
Elvis Grbac,QB,30.133,2000-12-24,NFL,KAN,@,ATL,L 13-29,16,17,Sun,18,32,56.25,230,1,0,89.3,4,20,7.19,7.81,GrbaEl00
Trent Green,QB,30.168,2000-12-24,NFL,STL,@,NOR,W 26-21,16,17,Sun,6,10,60.00,115,0,0,100.0,1,7,11.50,11.50,GreeTr00
Damon Huard,QB,27.168,2000-12-24,NFL,MIA,@,NWE,W 27-24,16,17,Sun,1,1,100.00,7,0,0,95.8,0,0,7.00,7.00,HuarDa00
Todd Husak,QB,22.171,2000-12-24,NFL,WAS,,ARI,W 20-3,16,17,Sun,2,2,100.00,-2,0,0,79.2,0,0,-1.00,-1.00,HusaTo20
Brad Johnson,QB,32.102,2000-12-24,NFL,WAS,,ARI,W 20-3,16,17,Sun,19,32,59.38,192,1,2,60.9,2,15,6.00,3.81,JohnBr00
Shaun King,QB,23.209,2000-12-24,NFL,TAM,@,GNB,L 14-17,16,17,Sun,21,42,50.00,237,1,0,75.2,5,32,5.64,6.12,KingSh00
Ryan Leaf,QB,24.223,2000-12-24,NFL,SDG,,PIT,L 21-34,16,17,Sun,15,29,51.72,171,1,1,66.9,6,31,5.90,5.03,LeafRy00
Jeff Lewis,QB,27.251,2000-12-24,NFL,CAR,@,OAK,L 9-52,16,17,Sun,10,16,62.50,79,0,0,74.7,1,11,4.94,4.94,LewiJe01
Peyton Manning,QB,24.275,2000-12-24,NFL,IND,,MIN,W 31-10,16,17,Sun,25,36,69.44,283,4,1,118.2,0,0,7.86,8.83,MannPe00
Shane Matthews,QB,30.206,2000-12-24,NFL,CHI,@,DET,W 23-20,16,17,Sun,14,18,77.78,123,0,0,95.1,1,2,6.83,6.83,MattSh00
Donovan McNabb,QB,24.029,2000-12-24,NFL,PHI,,CIN,W 16-7,16,17,Sun,23,40,57.50,198,1,1,68.5,2,15,4.95,4.33,McNaDo00
Cade McNown,QB,23.347,2000-12-24,NFL,CHI,@,DET,W 23-20,16,17,Sun,5,11,45.45,60,1,0,93.0,0,0,5.45,7.27,McNoCa00
Scott Mitchell,QB,32.357,2000-12-24,NFL,CIN,@,PHI,L 7-16,16,17,Sun,18,34,52.94,183,1,1,66.2,2,14,5.38,4.65,MitcSc00
Jake Plummer,QB,26.005,2000-12-24,NFL,ARI,@,WAS,L 3-20,16,17,Sun,14,31,45.16,144,0,3,19.5,1,3,4.65,0.29,PlumJa00
Kordell Stewart,QB,28.069,2000-12-24,NFL,PIT,@,SDG,W 34-21,16,17,Sun,16,32,50.00,190,1,2,52.9,2,5,5.94,3.75,StewKo00
Vinny Testaverde,QB,37.041,2000-12-24,NFL,NYJ,@,BAL,L 20-34,16,17,Sun,36,69,52.17,481,2,3,66.2,1,8,6.97,5.59,TestVi00
Kurt Warner*,QB,29.185,2000-12-24,NFL,STL,@,NOR,W 26-21,16,17,Sun,12,17,70.59,133,1,1,88.6,2,13,7.82,6.35,WarnKu00
Steve McNair,QB,27.315,2000-12-25,NFL,TEN,,DAL,W 31-0,16,17,Mon,17,23,73.91,188,1,2,76.0,0,0,8.17,5.13,McNaSt00
Neil O'Donnell,QB,34.175,2000-12-25,NFL,TEN,,DAL,W 31-0,16,17,Mon,3,10,30.00,28,0,0,39.6,0,0,2.80,2.80,ODonNe00
Anthony Wright,QB,24.315,2000-12-25,NFL,DAL,@,TEN,L 0-31,16,17,Mon,5,20,25.00,35,0,2,0.0,4,26,1.75,-2.75,WrigAn00
Aaron Brooks,QB,24.281,2000-12-30,NFL,NOR,,STL,W 31-28,17,18,Sat,16,29,55.17,266,4,1,111.5,2,15,9.17,10.38,BrooAa00
Jay Fiedler,QB,29.001,2000-12-30,NFL,MIA,,IND,W 23-17,17,18,Sat,19,34,55.88,185,1,3,44.4,2,9,5.44,2.06,FiedJa00
Peyton Manning,QB,24.281,2000-12-30,NFL,IND,@,MIA,L 17-23,17,18,Sat,17,32,53.13,194,1,0,82.0,0,0,6.06,6.69,MannPe00
Kurt Warner*,QB,29.191,2000-12-30,NFL,STL,@,NOR,L 28-31,17,18,Sat,24,40,60.00,365,3,3,83.9,2,15,9.13,7.25,WarnKu00
Tony Banks,QB,27.270,2000-12-31,NFL,BAL,,DEN,W 21-3,17,18,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,BankTo00
Trent Dilfer,QB,28.293,2000-12-31,NFL,BAL,,DEN,W 21-3,17,18,Sun,9,14,64.29,130,1,0,118.2,2,12,9.29,10.71,DilfTr00
