Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Rush Att,Rush Yard,Rush Avg,Rush TD,unique_id
Damon Huard,QB,26.100,1999-10-17,NFL,MIA,@,NWE,W 31-30,5,6,Sun,6,54,9.00,0,HuarDa00
Richard Huntley,RB,27.029,1999-10-17,NFL,PIT,@,CIN,W 17-3,6,6,Sun,4,18,4.50,0,HuntRi00
Edgerrin James,RB,21.077,1999-10-17,NFL,IND,@,NYJ,W 16-13,5,6,Sun,26,111,4.27,0,JameEd00
John Jett,P,30.340,1999-10-17,NFL,DET,,MIN,W 25-23,5,6,Sun,1,-8,-8.00,0,JettJo21
Brad Johnson,QB,31.034,1999-10-17,NFL,WAS,@,ARI,W 24-10,5,6,Sun,2,2,1.00,0,JohnBr00
J.J. Johnson,RB,25.180,1999-10-17,NFL,MIA,@,NWE,W 31-30,5,6,Sun,2,-2,-1.00,0,JohnJ.00
George Jones,RB,25.290,1999-10-17,NFL,CLE,@,JAX,L 7-24,6,6,Sun,1,-1,-1.00,0,JoneGe00
Napoleon Kaufman,RB,26.132,1999-10-17,NFL,OAK,@,BUF,W 20-14,6,6,Sun,12,72,6.00,0,KaufNa00
Terry Kirby,RB,29.270,1999-10-17,NFL,CLE,@,JAX,L 7-24,6,6,Sun,22,71,3.23,0,KirbTe00
Jon Kitna,QB,27.026,1999-10-17,NFL,SEA,@,SDG,L 10-13,5,6,Sun,1,0,0.00,0,KitnJo00
Rob Konrad,FB,22.339,1999-10-17,NFL,MIA,@,NWE,W 31-30,5,6,Sun,1,3,3.00,0,KonrRo00
Fred Lane,RB,24.041,1999-10-17,NFL,CAR,@,SFO,W 31-29,5,6,Sun,4,11,2.75,0,LaneFr00
Amp Lee,RB,28.016,1999-10-17,NFL,STL,@,ATL,W 41-13,5,6,Sun,3,3,1.00,0,LeexAm00
Dorsey Levens,RB,29.149,1999-10-17,NFL,GNB,@,DEN,L 10-31,5,6,Sun,10,12,1.20,1,LeveDo00
Jonathan Linton,FB,24.344,1999-10-17,NFL,BUF,,OAK,L 14-20,6,6,Sun,5,29,5.80,0,LintJo00
Ray Lucas,QB,27.072,1999-10-17,NFL,NYJ,,IND,L 13-16,6,6,Sun,3,14,4.67,0,LucaRa00
Joel Makovicka,FB,24.011,1999-10-17,NFL,ARI,,WAS,L 10-24,6,6,Sun,1,3,3.00,0,MakoJo00
Peyton Manning,QB,23.207,1999-10-17,NFL,IND,@,NYJ,W 16-13,5,6,Sun,2,-3,-1.50,0,MannPe00
Cecil Martin,FB,24.101,1999-10-17,NFL,PHI,@,CHI,W 20-16,6,6,Sun,1,0,0.00,0,MartCe00
Curtis Martin*,RB,26.169,1999-10-17,NFL,NYJ,,IND,L 13-16,6,6,Sun,23,128,5.57,0,MartCu00
Cade McNown,QB,22.278,1999-10-17,NFL,CHI,,PHI,L 16-20,6,6,Sun,4,23,5.75,0,McNoCa00
Natrone Means,RB,27.174,1999-10-17,NFL,SDG,,SEA,W 13-10,5,6,Sun,17,35,2.06,1,MeanNa00
Glyn Milburn,RB,28.240,1999-10-17,NFL,CHI,,PHI,L 16-20,6,6,Sun,1,4,4.00,0,MilbGl00
Brian Mitchell,RB,31.060,1999-10-17,NFL,WAS,@,ARI,W 24-10,5,6,Sun,1,9,9.00,0,MitcBr00
Adrian Murrell,RB,29.001,1999-10-17,NFL,ARI,,WAS,L 10-24,6,6,Sun,15,51,3.40,0,MurrAd00
Neil O'Donnell,QB,33.106,1999-10-17,NFL,TEN,@,NOR,W 24-21,6,6,Sun,5,4,0.80,0,ODonNe00
Ken Oxendine,RB,24.013,1999-10-17,NFL,ATL,,STL,L 13-41,6,6,Sun,9,32,3.56,0,OxenKe00
Bernie Parmalee,RB,32.031,1999-10-17,NFL,NYJ,,IND,L 13-16,6,6,Sun,3,14,4.67,0,ParmBe00
Doug Pederson,QB,31.259,1999-10-17,NFL,PHI,@,CHI,W 20-16,6,6,Sun,2,-2,-1.00,0,PedeDo00
Lawrence Phillips,RB,24.158,1999-10-17,NFL,SFO,,CAR,L 29-31,6,6,Sun,3,18,6.00,0,PhilLa00
Michael Pittman,RB,24.064,1999-10-17,NFL,ARI,,WAS,L 10-24,6,6,Sun,2,15,7.50,0,PittMi00
Stanley Pritchett,FB,25.299,1999-10-17,NFL,MIA,@,NWE,W 31-30,5,6,Sun,3,8,2.67,0,PritSt00
Ron Rivers,HB,27.338,1999-10-17,NFL,DET,,MIN,W 25-23,5,6,Sun,11,45,4.09,0,RiveRo00
Rashaan Salaam,RB,25.009,1999-10-17,NFL,CLE,@,JAX,L 7-24,6,6,Sun,1,2,2.00,0,SalaRa00
Daimon Shelton,FB,27.032,1999-10-17,NFL,JAX,,CLE,W 24-7,6,6,Sun,1,2,2.00,0,ShelDa00
Akili Smith,QB,24.057,1999-10-17,NFL,CIN,,PIT,L 3-17,6,6,Sun,3,7,2.33,0,SmitAk00
Antowain Smith,RB,27.217,1999-10-17,NFL,BUF,,OAK,L 14-20,6,6,Sun,5,57,11.40,1,SmitAn00
Lamar Smith,RB,28.322,1999-10-17,NFL,NOR,,TEN,L 21-24,5,6,Sun,2,16,8.00,0,SmitLa00
Robert Smith,RB,27.227,1999-10-17,NFL,MIN,@,DET,L 23-25,6,6,Sun,4,14,3.50,0,SmitRo00
Duce Staley,RB,24.232,1999-10-17,NFL,PHI,@,CHI,W 20-16,6,6,Sun,23,101,4.39,0,StalDu00
James Stewart,RB,27.294,1999-10-17,NFL,JAX,,CLE,W 24-7,6,6,Sun,23,58,2.52,1,StewJa00
Kordell Stewart,QB,27.001,1999-10-17,NFL,PIT,@,CIN,W 17-3,6,6,Sun,7,1,0.14,0,StewKo00
Mack Strong,FB,28.036,1999-10-17,NFL,SEA,@,SDG,L 10-13,5,6,Sun,1,0,0.00,0,StroMa00
Rodney Thomas,RB,26.201,1999-10-17,NFL,TEN,@,NOR,W 24-21,6,6,Sun,1,3,3.00,0,ThomRo00
Billy Joe Tolliver,QB,33.252,1999-10-17,NFL,NOR,,TEN,L 21-24,5,6,Sun,2,4,2.00,0,TollBi00
Kurt Warner*,QB,28.117,1999-10-17,NFL,STL,@,ATL,W 41-13,5,6,Sun,2,3,1.50,0,WarnKu00
Lamont Warren,RB,26.286,1999-10-17,NFL,NWE,,MIA,L 30-31,6,6,Sun,1,18,18.00,0,WarrLa00
Ricky Watters,RB,30.193,1999-10-17,NFL,SEA,@,SDG,L 10-13,5,6,Sun,21,54,2.57,0,WattRi00
Michael Westbrook,WR,27.102,1999-10-17,NFL,WAS,@,ARI,W 24-10,5,6,Sun,1,2,2.00,0,WestMi00
Tyrone Wheatley,RB,27.271,1999-10-17,NFL,OAK,@,BUF,W 20-14,6,6,Sun,25,97,3.88,2,WheaTy00
Moe Williams,RB,25.083,1999-10-17,NFL,MIN,@,DET,L 23-25,6,6,Sun,2,1,0.50,0,WillMo00
Ricky Williams,RB,22.149,1999-10-17,NFL,NOR,,TEN,L 21-24,5,6,Sun,17,35,2.06,0,WillRi00
Troy Aikman*,QB,32.331,1999-10-18,NFL,DAL,@,NYG,L 10-13,5,6,Mon,1,0,0.00,0,AikmTr00
Tiki Barber,RB,24.194,1999-10-18,NFL,NYG,,DAL,W 13-10,6,6,Mon,10,35,3.50,0,BarbTi00
Gary Brown,RB,30.109,1999-10-18,NFL,NYG,,DAL,W 13-10,6,6,Mon,10,23,2.30,0,BrowGa00
Kent Graham,QB,30.351,1999-10-18,NFL,NYG,,DAL,W 13-10,6,6,Mon,7,10,1.43,0,GrahKe00
Rocket Ismail,WR,29.334,1999-10-18,NFL,DAL,@,NYG,L 10-13,5,6,Mon,1,-7,-7.00,0,IsmaRa00
Emmitt Smith*,RB,30.156,1999-10-18,NFL,DAL,@,NYG,L 10-13,5,6,Mon,22,26,1.18,1,SmitEm00
Chris Warren,RB,31.267,1999-10-18,NFL,DAL,@,NYG,L 10-13,5,6,Mon,1,5,5.00,0,WarrCh00
Charles Way,FB,26.295,1999-10-18,NFL,NYG,,DAL,W 13-10,6,6,Mon,3,7,2.33,0,WayxCh00
Tony Banks,QB,26.199,1999-10-21,NFL,BAL,,KAN,L 8-35,6,7,Thu,2,6,3.00,0,BankTo00
Donnell Bennett,RB,27.037,1999-10-21,NFL,KAN,@,BAL,W 35-8,6,7,Thu,12,40,3.33,0,BennDo00
Stoney Case,QB,27.106,1999-10-21,NFL,BAL,,KAN,L 8-35,6,7,Thu,5,38,7.60,0,CaseSt00
Elvis Grbac,QB,29.069,1999-10-21,NFL,KAN,@,BAL,W 35-8,6,7,Thu,2,7,3.50,0,GrbaEl00
Jermaine Lewis,WR,25.005,1999-10-21,NFL,BAL,,KAN,L 8-35,6,7,Thu,1,2,2.00,0,LewiJe00
Bam Morris,RB,27.281,1999-10-21,NFL,KAN,@,BAL,W 35-8,6,7,Thu,16,70,4.38,1,MorrBa00
Errict Rhett,RB,28.314,1999-10-21,NFL,BAL,,KAN,L 8-35,6,7,Thu,19,59,3.11,1,RhetEr00
Rashaan Shehee,HB,24.123,1999-10-21,NFL,KAN,@,BAL,W 35-8,6,7,Thu,5,-5,-1.00,0,ShehRa00
Karim Abdul-Jabbar,RB,25.118,1999-10-24,NFL,CLE,@,STL,L 3-34,7,7,Sun,6,27,4.50,0,AbduKa00
Troy Aikman*,QB,32.337,1999-10-24,NFL,DAL,,WAS,W 38-20,6,7,Sun,1,1,1.00,1,AikmTr00
Terry Allen,RB,31.245,1999-10-24,NFL,NWE,,DEN,W 24-23,7,7,Sun,17,106,6.24,2,AlleTe00
Mike Alstott,FB,25.307,1999-10-24,NFL,TAM,,CHI,W 6-3,6,7,Sun,14,72,5.14,0,AlstMi00
Richie Anderson,FB,28.041,1999-10-24,NFL,NYJ,@,OAK,L 23-24,7,7,Sun,1,4,4.00,0,AndeRi00
John Avery,RB,23.286,1999-10-24,NFL,DEN,@,NWE,L 23-24,7,7,Sun,2,13,6.50,0,AverJo00
Tiki Barber,RB,24.200,1999-10-24,NFL,NYG,,NOR,W 31-3,7,7,Sun,1,9,9.00,0,BarbTi00
Michael Basnight,RB,22.051,1999-10-24,NFL,CIN,@,IND,L 10-31,7,7,Sun,11,26,2.36,0,BasnMi00
Charlie Batch,QB,24.323,1999-10-24,NFL,DET,@,CAR,W 24-9,6,7,Sun,5,13,2.60,0,BatcCh00
Fred Beasley,FB,25.036,1999-10-24,NFL,SFO,@,MIN,L 16-40,7,7,Sun,5,20,4.00,0,BeasFr00
Steve Beuerlein,QB,34.231,1999-10-24,NFL,CAR,,DET,L 9-24,6,7,Sun,2,16,8.00,0,BeueSt00
Tim Biakabutuka,RB,25.273,1999-10-24,NFL,CAR,,DET,L 9-24,6,7,Sun,9,10,1.11,0,BiakTi00
Jeff Blake,QB,28.324,1999-10-24,NFL,CIN,@,IND,L 10-31,7,7,Sun,1,12,12.00,0,BlakJe00
Drew Bledsoe,QB,27.252,1999-10-24,NFL,NWE,,DEN,W 24-23,7,7,Sun,3,-2,-0.67,0,BledDr00
Macey Brooks,WR,24.264,1999-10-24,NFL,CHI,@,TAM,L 3-6,7,7,Sun,1,7,7.00,0,BrooMa00
Reggie Brown,FB,26.120,1999-10-24,NFL,SEA,,BUF,W 26-16,6,7,Sun,1,2,2.00,0,BrowRe00
Isaac Bruce,WR,26.348,1999-10-24,NFL,STL,,CLE,W 34-3,6,7,Sun,1,6,6.00,0,BrucIs00
Kenny Bynum,RB,25.148,1999-10-24,NFL,SDG,,GNB,L 3-31,6,7,Sun,6,30,5.00,0,BynuKe00
Tony Carter,FB,27.062,1999-10-24,NFL,NWE,,DEN,W 24-23,7,7,Sun,1,6,6.00,0,CartTo00
Larry Centers,FB,31.145,1999-10-24,NFL,WAS,@,DAL,L 20-38,6,7,Sun,1,0,0.00,0,CentLa00
Cecil Collins,RB,22.339,1999-10-24,NFL,MIA,,PHI,W 16-13,6,7,Sun,26,97,3.73,0,CollCe00
Tim Couch,QB,22.085,1999-10-24,NFL,CLE,@,STL,L 3-34,7,7,Sun,2,50,25.00,0,CoucTi00
Zack Crockett,RB,26.326,1999-10-24,NFL,OAK,,NYJ,W 24-23,7,7,Sun,3,6,2.00,1,CrocZa00
Daunte Culpepper,QB,22.269,1999-10-24,NFL,MIN,,SFO,W 40-16,7,7,Sun,3,6,2.00,0,CulpDa00
Stephen Davis,RB,25.237,1999-10-24,NFL,WAS,@,DAL,L 20-38,6,7,Sun,14,62,4.43,0,DaviSt00
Trent Dilfer,QB,27.225,1999-10-24,NFL,TAM,,CHI,W 6-3,6,7,Sun,5,31,6.20,0,DilfTr00
Corey Dillon,RB,25.000,1999-10-24,NFL,CIN,@,IND,L 10-31,7,7,Sun,6,7,1.17,0,DillCo00
Warrick Dunn,RB,24.292,1999-10-24,NFL,TAM,,CHI,W 6-3,6,7,Sun,9,21,2.33,0,DunnWa00
Curtis Enis,RB,23.131,1999-10-24,NFL,CHI,@,TAM,L 3-6,7,7,Sun,20,69,3.45,0,EnisCu00
Kevin Faulk,RB,23.141,1999-10-24,NFL,NWE,,DEN,W 24-23,7,7,Sun,5,24,4.80,1,FaulKe00
Marshall Faulk*,RB,26.240,1999-10-24,NFL,STL,,CLE,W 34-3,6,7,Sun,16,133,8.31,1,FaulMa00
Terrell Fletcher,RB,26.040,1999-10-24,NFL,SDG,,GNB,L 3-31,6,7,Sun,1,1,1.00,0,FletTe00
William Floyd,FB,27.249,1999-10-24,NFL,CAR,,DET,L 9-24,6,7,Sun,3,-2,-0.67,0,FloyWi00
Doug Flutie,QB,37.001,1999-10-24,NFL,BUF,@,SEA,L 16-26,7,7,Sun,6,43,7.17,0,FlutDo00
Rich Gannon,QB,33.308,1999-10-24,NFL,OAK,,NYJ,W 24-23,7,7,Sun,5,60,12.00,0,GannRi00
Jeff Garcia,QB,29.242,1999-10-24,NFL,SFO,@,MIN,L 16-40,7,7,Sun,5,35,7.00,0,GarcJe00
Charlie Garner,RB,27.253,1999-10-24,NFL,SFO,@,MIN,L 16-40,7,7,Sun,10,27,2.70,0,GarnCh00
Olandis Gary,RB,24.159,1999-10-24,NFL,DEN,@,NWE,L 23-24,7,7,Sun,19,90,4.74,0,GaryOl00
Joe Germaine,QB,24.074,1999-10-24,NFL,STL,,CLE,W 34-3,6,7,Sun,2,-2,-1.00,0,GermJo00
Kent Graham,QB,30.357,1999-10-24,NFL,NYG,,NOR,W 31-3,7,7,Sun,3,9,3.00,1,GrahKe00
Ahman Green,RB,22.250,1999-10-24,NFL,SEA,,BUF,W 26-16,6,7,Sun,3,29,9.67,0,GreeAh00
Brian Griese,QB,24.220,1999-10-24,NFL,DEN,@,NWE,L 23-24,7,7,Sun,3,23,7.67,1,GrieBr00
Howard Griffith,FB,31.341,1999-10-24,NFL,DEN,@,NWE,L 23-24,7,7,Sun,2,7,3.50,0,GrifHo00
Matt Hasselbeck,QB,24.029,1999-10-24,NFL,GNB,@,SDG,W 31-3,6,7,Sun,2,12,6.00,0,HassMa00
Robert Hicks,T,24.341,1999-10-24,NFL,BUF,@,SEA,L 16-26,7,7,Sun,1,-2,-2.00,0,HickRo20
Greg Hill,RB,27.243,1999-10-24,NFL,DET,@,CAR,W 24-9,6,7,Sun,16,70,4.38,0,HillGr00
Ike Hilliard,WR,23.202,1999-10-24,NFL,NYG,,NOR,W 31-3,7,7,Sun,1,24,24.00,0,HillIk00
Leroy Hoard,RB,31.162,1999-10-24,NFL,MIN,,SFO,W 40-16,7,7,Sun,17,105,6.18,1,HoarLe00
Torry Holt,WR,23.141,1999-10-24,NFL,STL,,CLE,W 34-3,6,7,Sun,1,5,5.00,0,HoltTo00
Damon Huard,QB,26.107,1999-10-24,NFL,MIA,,PHI,W 16-13,6,7,Sun,6,12,2.00,0,HuarDa00
Sedrick Irvin,RB,21.208,1999-10-24,NFL,DET,@,CAR,W 24-9,6,7,Sun,5,9,1.80,1,IrviSe00
Rocket Ismail,WR,29.340,1999-10-24,NFL,DAL,,WAS,W 38-20,6,7,Sun,1,19,19.00,0,IsmaRa00
Edgerrin James,RB,21.084,1999-10-24,NFL,IND,,CIN,W 31-10,6,7,Sun,26,52,2.00,2,JameEd00
Brad Johnson,QB,31.041,1999-10-24,NFL,WAS,@,DAL,L 20-38,6,7,Sun,1,-1,-1.00,0,JohnBr00
J.J. Johnson,RB,25.187,1999-10-24,NFL,MIA,,PHI,W 16-13,6,7,Sun,5,35,7.00,1,JohnJ.00
LeShon Johnson,RB,28.282,1999-10-24,NFL,NYG,,NOR,W 31-3,7,7,Sun,18,36,2.00,0,JohnLe01
Napoleon Kaufman,RB,26.139,1999-10-24,NFL,OAK,,NYJ,W 24-23,7,7,Sun,7,33,4.71,0,KaufNa00
Terry Kirby,RB,29.277,1999-10-24,NFL,CLE,@,STL,L 3-34,7,7,Sun,6,12,2.00,0,KirbTe00
Jon Kitna,QB,27.033,1999-10-24,NFL,SEA,,BUF,W 26-16,6,7,Sun,6,4,0.67,0,KitnJo00
Erik Kramer,QB,34.352,1999-10-24,NFL,SDG,,GNB,L 3-31,6,7,Sun,3,3,1.00,0,KramEr00
Fred Lane,RB,24.048,1999-10-24,NFL,CAR,,DET,L 9-24,6,7,Sun,6,20,3.33,0,LaneFr00
Dorsey Levens,RB,29.156,1999-10-24,NFL,GNB,@,SDG,W 31-3,6,7,Sun,21,77,3.67,1,LeveDo00
Jonathan Linton,FB,24.351,1999-10-24,NFL,BUF,@,SEA,L 16-26,7,7,Sun,8,23,2.88,0,LintJo00
Nick Luchey,FB,22.208,1999-10-24,NFL,CIN,@,IND,L 10-31,7,7,Sun,4,18,4.50,0,WillNi00
Peyton Manning,QB,23.214,1999-10-24,NFL,IND,,CIN,W 31-10,6,7,Sun,2,5,2.50,0,MannPe00
Curtis Martin*,RB,26.176,1999-10-24,NFL,NYJ,@,OAK,L 23-24,7,7,Sun,26,123,4.73,0,MartCu00
Cade McNown,QB,22.285,1999-10-24,NFL,CHI,@,TAM,L 3-6,7,7,Sun,3,10,3.33,0,McNoCa00
Natrone Means,RB,27.181,1999-10-24,NFL,SDG,,GNB,L 3-31,6,7,Sun,12,28,2.33,0,MeanNa00
Eric Metcalf,WR,31.274,1999-10-24,NFL,CAR,,DET,L 9-24,6,7,Sun,1,17,17.00,0,MetcEr00
Rick Mirer,QB,29.219,1999-10-24,NFL,NYJ,@,OAK,L 23-24,7,7,Sun,6,14,2.33,1,MireRi00
Basil Mitchell,RB,24.047,1999-10-24,NFL,GNB,@,SDG,W 31-3,6,7,Sun,1,5,5.00,0,MitcBa00
Joe Montgomery,RB,23.138,1999-10-24,NFL,NYG,,NOR,W 31-3,7,7,Sun,14,28,2.00,1,MontJo00
Harold Morrow,FB,26.242,1999-10-24,NFL,MIN,,SFO,W 40-16,7,7,Sun,2,1,0.50,0,MorrHa00
Randy Moss*,WR,22.253,1999-10-24,NFL,MIN,,SFO,W 40-16,7,7,Sun,1,11,11.00,0,MossRa00
David Palmer,RB,26.339,1999-10-24,NFL,MIN,,SFO,W 40-16,7,7,Sun,2,7,3.50,0,PalmDa00
De'Mond Parker,RB,22.304,1999-10-24,NFL,GNB,@,SDG,W 31-3,6,7,Sun,4,35,8.75,0,ParkDe00
Doug Pederson,QB,31.266,1999-10-24,NFL,PHI,@,MIA,L 13-16,7,7,Sun,3,20,6.67,0,PedeDo00
Lawrence Phillips,RB,24.165,1999-10-24,NFL,SFO,@,MIN,L 16-40,7,7,Sun,1,0,0.00,0,PhilLa00
Marvin Powell,FB,23.140,1999-10-24,NFL,NOR,@,NYG,L 3-31,6,7,Sun,1,1,1.00,0,PoweMa00
Stanley Pritchett,FB,25.306,1999-10-24,NFL,MIA,,PHI,W 16-13,6,7,Sun,2,5,2.50,0,PritSt00
Mikhael Ricks,WR,24.344,1999-10-24,NFL,SDG,,GNB,L 3-31,6,7,Sun,1,4,4.00,0,RickMi00
Ron Rivers,HB,27.345,1999-10-24,NFL,DET,@,CAR,W 24-9,6,7,Sun,1,-2,-2.00,0,RiveRo00
Tom Rouen,P,31.137,1999-10-24,NFL,DEN,@,NWE,L 23-24,7,7,Sun,1,0,0.00,0,rouentom01
Leslie Shepherd,WR,29.355,1999-10-24,NFL,CLE,@,STL,L 3-34,7,7,Sun,1,5,5.00,0,ShepLe00
Akili Smith,QB,24.064,1999-10-24,NFL,CIN,@,IND,L 10-31,7,7,Sun,4,42,10.50,0,SmitAk00
Antowain Smith,RB,27.224,1999-10-24,NFL,BUF,@,SEA,L 16-26,7,7,Sun,10,34,3.40,0,SmitAn00
Emmitt Smith*,RB,30.162,1999-10-24,NFL,DAL,,WAS,W 38-20,6,7,Sun,24,80,3.33,1,SmitEm00
Lamar Smith,RB,28.329,1999-10-24,NFL,NOR,@,NYG,L 3-31,6,7,Sun,1,-5,-5.00,0,SmitLa00
Duce Staley,RB,24.239,1999-10-24,NFL,PHI,@,MIA,L 13-16,7,7,Sun,19,73,3.84,0,StalDu00
Tremayne Stephens,RB,23.191,1999-10-24,NFL,SDG,,GNB,L 3-31,6,7,Sun,4,10,2.50,0,StepTr00
Dwight Stone,WR,35.269,1999-10-24,NFL,NYJ,@,OAK,L 23-24,7,7,Sun,1,36,36.00,0,StonDw00
Chris Warren,RB,31.273,1999-10-24,NFL,DAL,,WAS,W 38-20,6,7,Sun,8,8,1.00,0,WarrCh00
Lamont Warren,RB,26.293,1999-10-24,NFL,NWE,,DEN,W 24-23,7,7,Sun,2,-1,-0.50,0,WarrLa00
Justin Watson,FB,24.290,1999-10-24,NFL,STL,,CLE,W 34-3,6,7,Sun,9,69,7.67,0,WatsJu00
Ricky Watters,RB,30.200,1999-10-24,NFL,SEA,,BUF,W 26-16,6,7,Sun,22,75,3.41,0,WattRi00
Tyrone Wheatley,RB,27.278,1999-10-24,NFL,OAK,,NYJ,W 24-23,7,7,Sun,8,18,2.25,0,WheaTy00
Moe Williams,RB,25.090,1999-10-24,NFL,MIN,,SFO,W 40-16,7,7,Sun,6,25,4.17,1,WillMo00
Ricky Williams,RB,22.156,1999-10-24,NFL,NOR,@,NYG,L 3-31,6,7,Sun,24,111,4.63,0,WillRi00
Danny Wuerffel,QB,25.150,1999-10-24,NFL,NOR,@,NYG,L 3-31,6,7,Sun,1,0,0.00,0,WuerDa00
Jerome Bettis*,RB,27.251,1999-10-25,NFL,PIT,,ATL,W 13-9,7,7,Mon,23,80,3.48,0,BettJe00
Chris Chandler,QB,34.013,1999-10-25,NFL,ATL,@,PIT,L 9-13,7,7,Mon,2,5,2.50,0,ChanCh00
Bob Christian,FB,30.345,1999-10-25,NFL,ATL,@,PIT,L 9-13,7,7,Mon,3,0,0.00,0,ChriBo00
Tim Dwight,WR,24.104,1999-10-25,NFL,ATL,@,PIT,L 9-13,7,7,Mon,2,8,4.00,0,DwigTi00
Byron Hanspard,RB,23.275,1999-10-25,NFL,ATL,@,PIT,L 9-13,7,7,Mon,4,6,1.50,0,HansBy00
Richard Huntley,RB,27.037,1999-10-25,NFL,PIT,,ATL,W 13-9,7,7,Mon,1,3,3.00,0,HuntRi00
Josh Miller,P,29.103,1999-10-25,NFL,PIT,,ATL,W 13-9,7,7,Mon,1,-9,-9.00,0,MillJo25
Ken Oxendine,RB,24.021,1999-10-25,NFL,ATL,@,PIT,L 9-13,7,7,Mon,14,30,2.14,0,OxenKe00
Kordell Stewart,QB,27.009,1999-10-25,NFL,PIT,,ATL,W 13-9,7,7,Mon,10,37,3.70,0,StewKo00
Karim Abdul-Jabbar,RB,25.125,1999-10-31,NFL,CLE,@,NOR,W 21-16,8,8,Sun,13,39,3.00,0,AbduKa00
Troy Aikman*,QB,32.344,1999-10-31,NFL,DAL,@,IND,L 24-34,7,8,Sun,1,1,1.00,0,AikmTr00
Terry Allen,RB,31.252,1999-10-31,NFL,NWE,@,ARI,W 27-3,8,8,Sun,21,88,4.19,0,AlleTe00
Mike Alstott,FB,25.314,1999-10-31,NFL,TAM,@,DET,L 3-20,7,8,Sun,10,32,3.20,0,AlstMi00
Tavian Banks,RB,25.256,1999-10-31,NFL,JAX,@,CIN,W 41-10,7,8,Sun,6,12,2.00,0,BankTa00
Tony Banks,QB,26.209,1999-10-31,NFL,BAL,,BUF,L 10-13,7,8,Sun,1,3,3.00,0,BankTo00
Tiki Barber,RB,24.207,1999-10-31,NFL,NYG,@,PHI,W 23-17,8,8,Sun,1,4,4.00,0,BarbTi00
Michael Basnight,RB,22.058,1999-10-31,NFL,CIN,,JAX,L 10-41,8,8,Sun,4,11,2.75,0,BasnMi00
Charlie Batch,QB,24.330,1999-10-31,NFL,DET,,TAM,W 20-3,7,8,Sun,5,15,3.00,0,BatcCh00
Donnell Bennett,RB,27.047,1999-10-31,NFL,KAN,,SDG,W 34-0,7,8,Sun,14,38,2.71,1,BennDo00
Edgar Bennett,RB,30.258,1999-10-31,NFL,CHI,@,WAS,L 22-48,8,8,Sun,2,6,3.00,0,BennEd00
Steve Beuerlein,QB,34.238,1999-10-31,NFL,CAR,@,ATL,L 20-27,7,8,Sun,3,8,2.67,1,BeueSt00
Jeff Blake,QB,28.331,1999-10-31,NFL,CIN,,JAX,L 10-41,8,8,Sun,2,10,5.00,0,BlakJe00
James Bostic,RB,27.232,1999-10-31,NFL,PHI,,NYG,L 17-23,8,8,Sun,1,2,2.00,0,BostJa00
Mark Brunell,QB,29.044,1999-10-31,NFL,JAX,@,CIN,W 41-10,7,8,Sun,2,11,5.50,0,BrunMa00
Kenny Bynum,RB,25.155,1999-10-31,NFL,SDG,@,KAN,L 0-34,7,8,Sun,12,55,4.58,0,BynuKe00
Tony Carter,FB,27.069,1999-10-31,NFL,NWE,@,ARI,W 27-3,8,8,Sun,2,6,3.00,0,CartTo00
Chris Chandler,QB,34.019,1999-10-31,NFL,ATL,,CAR,W 27-20,8,8,Sun,1,-1,-1.00,0,ChanCh00
Mike Cloud,RB,24.122,1999-10-31,NFL,KAN,,SDG,W 34-0,7,8,Sun,7,21,3.00,0,ClouMi00
Cecil Collins,RB,22.346,1999-10-31,NFL,MIA,@,OAK,W 16-9,7,8,Sun,15,49,3.27,1,CollCe00
Tim Couch,QB,22.092,1999-10-31,NFL,CLE,@,NOR,W 21-16,8,8,Sun,2,5,2.50,0,CoucTi00
Aaron Craver,FB,30.317,1999-10-31,NFL,NOR,,CLE,L 16-21,7,8,Sun,1,2,2.00,0,CravAa00
Stephen Davis,RB,25.244,1999-10-31,NFL,WAS,,CHI,W 48-22,7,8,Sun,12,143,11.92,2,DaviSt00
Corey Dillon,HB,25.007,1999-10-31,NFL,CIN,,JAX,L 10-41,8,8,Sun,14,32,2.29,0,DillCo00
Warrick Dunn,RB,24.299,1999-10-31,NFL,TAM,@,DET,L 3-20,7,8,Sun,9,33,3.67,0,DunnWa00
Jerry Ellison,RB,27.315,1999-10-31,NFL,NWE,@,ARI,W 27-3,8,8,Sun,1,8,8.00,0,ElliJe00
Bobby Engram,WR,26.297,1999-10-31,NFL,CHI,@,WAS,L 22-48,8,8,Sun,1,2,2.00,0,EngrBo00
Curtis Enis,RB,23.138,1999-10-31,NFL,CHI,@,WAS,L 22-48,8,8,Sun,19,56,2.95,0,EnisCu00
Charles Evans,FB,32.198,1999-10-31,NFL,BAL,,BUF,L 10-13,7,8,Sun,2,6,3.00,0,EvanCh00
Kevin Faulk,RB,23.148,1999-10-31,NFL,NWE,@,ARI,W 27-3,8,8,Sun,17,42,2.47,0,FaulKe00
Marshall Faulk*,RB,26.247,1999-10-31,NFL,STL,@,TEN,L 21-24,7,8,Sun,16,90,5.63,0,FaulMa00
Jay Fiedler,QB,27.306,1999-10-31,NFL,JAX,@,CIN,W 41-10,7,8,Sun,1,0,0.00,0,FiedJa00
Terrell Fletcher,RB,26.047,1999-10-31,NFL,SDG,@,KAN,L 0-34,7,8,Sun,3,7,2.33,0,FletTe00
