Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Fantasy Pts,PPR,DK Pts,FD Pts,Pass_cmp,Pass_att,Pass_yds,Pass_td,Pass_int,Run_att,Run_yds,Run_td,Rec,Rec_yds,Rec_td,Fmb,FGM,FGA,XPM,XPA,unique_id 
Rich Gannon,QB,37.002,2002-12-22,NFL,OAK,,DEN,W 28-16,15,16,Sun,16.74,16.7,17.7,16.7,18,27,201,1,0,5,7,1,0,0,0,0,,,,,GannRi00
Rod Gardner,WR,25.057,2002-12-22,NFL,WAS,,HOU,W 26-10,15,16,Sun,5.30,9.3,9.3,7.3,0,0,0,0,0,0,0,0,4,53,0,0,,,,,GardRo00
Charlie Garner,RB,30.312,2002-12-22,NFL,OAK,,DEN,W 28-16,15,16,Sun,21.20,29.2,29.2,25.2,0,0,0,0,0,7,61,0,8,91,1,0,,,,,GarnCh00
David Garrard,QB,24.311,2002-12-22,NFL,JAX,,TEN,L 10-28,15,16,Sun,8.32,8.3,8.3,8.3,6,13,43,1,0,5,26,0,0,0,0,0,,,,,GarrDa00
Trevor Gaylor,WR,25.049,2002-12-22,NFL,ATL,,DET,W 36-15,15,16,Sun,1.60,3.6,3.6,2.6,0,0,0,0,0,0,0,0,2,16,0,0,,,,,GaylTr00
Eddie George,RB,29.089,2002-12-22,NFL,TEN,@,JAX,W 28-10,15,16,Sun,20.80,21.8,21.8,21.3,0,0,0,0,0,21,89,2,1,-1,0,0,,,,,GeorEd00
John Gilmore,TE,23.092,2002-12-22,NFL,CHI,@,CAR,L 14-24,15,16,Sun,3.20,5.2,5.2,4.2,0,0,0,0,0,0,0,0,2,32,0,0,,,,,GilmJo00
Terry Glenn,WR,28.152,2002-12-22,NFL,GNB,,BUF,W 10-0,15,16,Sun,2.70,6.7,6.7,4.7,0,0,0,0,0,0,0,0,4,27,0,0,,,,,GlenTe00
Nick Goings,RB,24.330,2002-12-22,NFL,CAR,,CHI,W 24-14,15,16,Sun,3.60,5.6,5.6,4.6,0,0,0,0,0,6,17,0,2,19,0,0,,,,,GoinNi00
Tony Gonzalez*,TE,26.298,2002-12-22,NFL,KAN,,SDG,W 24-22,15,16,Sun,6.50,12.5,12.5,9.5,0,0,0,0,0,0,0,0,6,65,0,0,,,,,GonzTo00
Lamar Gordon,RB,22.349,2002-12-22,NFL,STL,@,SEA,L 10-30,15,16,Sun,2.60,4.6,4.6,3.6,0,0,0,0,0,0,0,0,2,26,0,0,,,,,GordLa00
Shayne Graham,K,25.013,2002-12-22,NFL,CAR,,CHI,W 24-14,15,16,Sun,6.00,6.0,,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,grahasha01
Ahman Green,RB,25.309,2002-12-22,NFL,GNB,,BUF,W 10-0,15,16,Sun,13.30,15.3,18.3,14.3,0,0,0,0,0,26,116,0,2,17,0,0,,,,,GreeAh00
Mike Green,FB/R,26.016,2002-12-22,NFL,TEN,@,JAX,W 28-10,15,16,Sun,1.30,1.3,1.3,1.3,0,0,0,0,0,5,13,0,0,0,0,0,,,,,GreeMi00
Trent Green,QB,32.166,2002-12-22,NFL,KAN,,SDG,W 24-22,15,16,Sun,24.78,24.8,28.8,25.8,23,36,337,3,1,4,13,0,0,0,0,0,,,,,GreeTr00
William Green,RB,23.005,2002-12-22,NFL,CLE,@,BAL,W 14-13,15,16,Sun,5.80,7.8,7.8,6.8,0,0,0,0,0,20,56,0,2,2,0,0,,,,,GreeWi01
John Hall,K,28.280,2002-12-22,NFL,NYJ,@,NWE,W 30-17,15,16,Sun,12.00,12.0,,13.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,hallxjoh01
Jason Hanson,K,32.188,2002-12-22,NFL,DET,@,ATL,L 15-36,15,16,Sun,1.00,1.0,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,hansojas01
Marvin Harrison*,WR,30.119,2002-12-22,NFL,IND,,NYG,L 27-44,15,16,Sun,18.80,28.8,31.8,23.8,0,0,0,0,0,0,0,0,10,128,1,0,,,,,HarrMa00
Matt Hasselbeck,QB,27.088,2002-12-22,NFL,SEA,,STL,W 30-10,15,16,Sun,14.92,14.9,18.9,14.9,20,32,303,1,0,3,8,0,0,0,0,0,,,,,HassMa00
Todd Heap,TE,22.281,2002-12-22,NFL,BAL,,CLE,L 13-14,15,16,Sun,6.10,13.1,13.1,9.6,0,0,0,0,0,0,0,0,7,61,0,0,,,,,HeapTo00
Travis Henry,RB,24.054,2002-12-22,NFL,BUF,@,GNB,L 0-10,15,16,Sun,3.70,4.7,5.7,4.2,0,0,0,0,0,20,46,0,1,11,0,0,,,,,HenrTr00
James Hodgins,FB,25.236,2002-12-22,NFL,STL,@,SEA,L 10-30,15,16,Sun,1.90,5.9,5.9,3.9,0,0,0,0,0,0,0,0,4,19,0,0,,,,,HodgJa00
Robert Holcombe,RB,27.011,2002-12-22,NFL,TEN,@,JAX,W 28-10,15,16,Sun,1.50,1.5,1.5,1.5,0,0,0,0,0,4,15,0,0,0,0,0,,,,,HolcRo00
Torry Holt,WR,26.200,2002-12-22,NFL,STL,@,SEA,L 10-30,15,16,Sun,15.20,24.2,24.2,19.7,0,0,0,0,0,0,0,0,9,92,1,0,,,,,HoltTo00
Joe Horn,WR,30.340,2002-12-22,NFL,NOR,@,CIN,L 13-20,15,16,Sun,6.40,12.4,12.4,9.4,0,0,0,0,0,0,0,0,6,64,0,0,,,,,HornJo00
T.J. Houshmandzadeh,WR-P,25.087,2002-12-22,NFL,CIN,,NOR,W 20-13,15,16,Sun,2.00,4.0,4.0,3.0,0,0,0,0,0,0,0,0,2,20,0,0,,,,,HousTJ00
Michael Husted,K,32.189,2002-12-22,NFL,KAN,,SDG,W 24-22,15,16,Sun,6.00,6.0,,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,hustemic01
Randy Hymes,WR,23.137,2002-12-22,NFL,BAL,,CLE,L 13-14,15,16,Sun,3.60,6.6,6.6,5.1,0,0,0,0,0,0,0,0,3,36,0,0,,,,,HymeRa00
Qadry Ismail,WR,32.044,2002-12-22,NFL,IND,,NYG,L 27-44,15,16,Sun,2.00,4.0,4.0,3.0,0,0,0,0,0,0,0,0,2,20,0,0,,,,,IsmaQa00
Darrell Jackson,WR,24.016,2002-12-22,NFL,SEA,,STL,W 30-10,15,16,Sun,13.10,17.1,17.1,15.1,0,0,0,0,0,0,0,0,4,71,1,0,,,,,JackDa00
Edgerrin James,RB,24.143,2002-12-22,NFL,IND,,NYG,L 27-44,15,16,Sun,1.50,4.5,4.5,3.0,0,0,0,0,0,10,13,0,3,2,0,0,,,,,JameEd00
Chad Johnson,WR,24.347,2002-12-22,NFL,CIN,,NOR,W 20-13,15,16,Sun,4.70,8.7,8.7,6.7,0,0,0,0,0,0,0,0,4,47,0,0,,,,,JohnCh01
Charles Johnson,WR,30.353,2002-12-22,NFL,BUF,@,GNB,L 0-10,15,16,Sun,2.20,3.2,3.2,2.7,0,0,0,0,0,0,0,0,1,22,0,0,,,,,JohnCh00
Kevin Johnson,WR,26.160,2002-12-22,NFL,CLE,@,BAL,W 14-13,15,16,Sun,4.40,9.4,9.4,6.9,0,0,0,0,0,0,0,0,5,44,0,0,,,,,JohnKe01
Leon Johnson,RB,28.162,2002-12-22,NFL,CHI,@,CAR,L 14-24,15,16,Sun,3.60,7.6,7.6,5.6,0,0,0,0,0,16,29,0,4,7,0,0,,,,,JohnLe00
Reggie Kelly,TE,25.303,2002-12-22,NFL,ATL,,DET,W 36-15,15,16,Sun,2.10,3.1,3.1,2.6,0,0,0,0,0,0,0,0,1,21,0,0,,,,,KellRe00
Eddie Kennison,X,29.336,2002-12-22,NFL,KAN,,SDG,W 24-22,15,16,Sun,7.20,12.2,12.2,9.7,0,0,0,0,0,2,2,0,5,70,0,0,,,,,KennEd00
Andre King,WR,29.026,2002-12-22,NFL,CLE,@,BAL,W 14-13,15,16,Sun,2.00,4.0,4.0,3.0,0,0,0,0,0,0,0,0,2,20,0,0,,,,,KingAn00
Jon Kitna,QB,30.092,2002-12-22,NFL,CIN,,NOR,W 20-13,15,16,Sun,5.30,5.3,8.3,7.3,20,40,190,1,2,2,-3,0,0,0,0,0,,,,,KitnJo00
Ashley Lelie,WR,22.309,2002-12-22,NFL,DEN,@,OAK,L 16-28,15,16,Sun,10.60,14.6,17.6,12.6,0,0,0,0,0,0,0,0,4,106,0,0,,,,,LeliAs00
Jamal Lewis,RB,23.115,2002-12-22,NFL,BAL,,CLE,L 13-14,15,16,Sun,10.30,11.3,14.3,10.8,0,0,0,0,0,21,100,0,1,3,0,0,,,,,LewiJa00
Rian Lindell,K,25.336,2002-12-22,NFL,SEA,,STL,W 30-10,15,16,Sun,12.00,12.0,,12.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,linderia01
Ryan Longwell,K,28.128,2002-12-22,NFL,GNB,,BUF,W 10-0,15,16,Sun,4.00,4.0,,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,longwrya01
Nick Luchey,FB,25.267,2002-12-22,NFL,CIN,,NOR,W 20-13,15,16,Sun,18.50,19.5,19.5,19.0,0,0,0,0,0,12,59,2,1,6,0,0,,,,,WillNi00
Stacey Mack,RB,27.179,2002-12-22,NFL,JAX,,TEN,L 10-28,15,16,Sun,4.30,7.3,7.3,5.8,0,0,0,0,0,9,28,0,3,15,0,0,,,,,MackSt00
Peyton Manning,QB,26.273,2002-12-22,NFL,IND,,NYG,L 27-44,15,16,Sun,24.60,24.6,29.6,26.6,30,46,365,3,2,0,0,0,0,0,0,0,,,,,MannPe00
Curtis Martin*,RB,29.235,2002-12-22,NFL,NYJ,@,NWE,W 30-17,15,16,Sun,10.90,11.9,14.9,11.4,0,0,0,0,0,26,106,0,1,3,0,0,,,,,MartCu00
Jamie Martin,QB,32.317,2002-12-22,NFL,STL,@,SEA,L 10-30,15,16,Sun,6.26,6.3,10.3,9.3,31,48,259,1,3,2,-1,0,0,0,0,0,,,,,MartJa00
Derrick Mason,WR,28.339,2002-12-22,NFL,TEN,@,JAX,W 28-10,15,16,Sun,11.60,17.6,17.6,14.6,0,0,0,0,0,0,0,0,6,56,1,0,,,,,MasoDe00
Deuce McAllister,RB,23.360,2002-12-22,NFL,NOR,@,CIN,L 13-20,15,16,Sun,2.60,2.6,2.6,2.6,0,0,0,0,0,15,26,0,0,0,0,0,,,,,McAlDe00
Ed McCaffrey,WR,34.127,2002-12-22,NFL,DEN,@,OAK,L 16-28,15,16,Sun,2.30,5.3,5.3,3.8,0,0,0,0,0,0,0,0,3,23,0,0,,,,,McCaEd00
Darnerien McCants,WR,26.005,2002-12-22,NFL,WAS,,HOU,W 26-10,15,16,Sun,5.00,8.0,8.0,6.5,0,0,0,0,0,0,0,0,3,50,0,0,,,,,McCaDa00
Quentin McCord,WR,24.179,2002-12-22,NFL,ATL,,DET,W 36-15,15,16,Sun,24.20,31.2,34.2,27.7,0,0,0,0,0,0,0,0,7,182,1,0,,,,,McCoQu00
Fred McCrary,FB,30.094,2002-12-22,NFL,SDG,@,KAN,L 22-24,15,16,Sun,6.30,7.3,7.3,6.8,0,0,0,0,0,0,0,0,1,3,1,0,,,,,McCrFr00
Mike McMahon,QB,23.317,2002-12-22,NFL,DET,@,ATL,L 15-36,15,16,Sun,12.46,12.5,15.5,15.5,11,33,149,2,3,2,25,0,0,0,0,0,,,,,McMaMi00
Steve McNair,QB,29.311,2002-12-22,NFL,TEN,@,JAX,W 28-10,15,16,Sun,14.40,14.4,14.4,14.4,13,21,115,1,0,8,58,0,0,0,0,0,,,,,McNaSt00
Itula Mili,TE,29.246,2002-12-22,NFL,SEA,,STL,W 30-10,15,16,Sun,2.10,3.1,3.1,2.6,0,0,0,0,0,0,0,0,1,21,0,0,,,,,MiliIt00
Billy Miller,TE,25.242,2002-12-22,NFL,HOU,@,WAS,L 10-26,15,16,Sun,3.00,6.0,6.0,4.5,0,0,0,0,0,0,0,0,3,30,0,0,,,,,MillBi00
Pete Mitchell,TE,31.074,2002-12-22,NFL,JAX,,TEN,L 10-28,15,16,Sun,1.60,2.6,2.6,2.1,0,0,0,0,0,0,0,0,1,16,0,0,,,,,MitcPe00
Joe Montgomery,RB,26.197,2002-12-22,NFL,CAR,,CHI,W 24-14,15,16,Sun,2.00,2.0,2.0,2.0,0,0,0,0,0,7,20,0,0,0,0,0,,,,,MontJo00
Dave Moore,TE,33.041,2002-12-22,NFL,BUF,@,GNB,L 0-10,15,16,Sun,1.40,3.4,3.4,2.4,0,0,0,0,0,0,0,0,2,14,0,0,,,,,MoorDa00
Quincy Morgan,WR,25.090,2002-12-22,NFL,CLE,@,BAL,W 14-13,15,16,Sun,5.00,8.0,8.0,6.5,0,0,0,0,0,0,0,0,3,50,0,0,,,,,MorgQu00
Santana Moss,WR/K,23.204,2002-12-22,NFL,NYJ,@,NWE,W 30-17,15,16,Sun,13.70,17.7,17.7,15.7,0,0,0,0,0,0,0,0,4,77,1,0,,,,,MossSa00
Eric Moulds,WR,29.158,2002-12-22,NFL,BUF,@,GNB,L 0-10,15,16,Sun,4.50,9.5,9.5,7.0,0,0,0,0,0,0,0,0,5,45,0,0,,,,,MoulEr00
Muhsin Muhammad,WR,29.231,2002-12-22,NFL,CAR,,CHI,W 24-14,15,16,Sun,8.20,13.2,13.2,10.7,0,0,0,0,0,0,0,0,5,22,1,0,,,,,MuhaMu00
James Mungro,RB,24.312,2002-12-22,NFL,IND,,NYG,L 27-44,15,16,Sun,2.10,2.1,2.1,2.1,0,0,0,0,0,8,21,0,0,0,0,0,,,,,MungJa00
Joe Nedney,PK,29.275,2002-12-22,NFL,TEN,@,JAX,W 28-10,15,16,Sun,4.00,4.0,,4.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,4,4,nednejoe01
Eric Parker,WR,23.252,2002-12-22,NFL,SDG,@,KAN,L 22-24,15,16,Sun,4.80,7.8,7.8,6.3,0,0,0,0,0,0,0,0,3,48,0,0,,,,,ParkEr00
David Patten,WR,28.125,2002-12-22,NFL,NWE,,NYJ,L 17-30,15,16,Sun,4.50,9.5,9.5,7.0,0,0,0,0,0,1,7,0,5,38,0,0,,,,,PattDa00
Rodney Peete,QB,36.281,2002-12-22,NFL,CAR,,CHI,W 24-14,15,16,Sun,8.76,8.8,9.8,8.8,18,35,179,1,0,3,-4,0,0,0,0,0,,,,,PeetRo00
Chad Pennington,QB,26.179,2002-12-22,NFL,NYJ,@,NWE,W 30-17,15,16,Sun,23.40,23.4,23.4,23.4,23,33,285,3,0,3,0,0,0,0,0,0,,,,,PennCh01
Marcus Pollard,TE,30.317,2002-12-22,NFL,IND,,NYG,L 27-44,15,16,Sun,6.90,11.9,11.9,9.4,0,0,0,0,0,0,0,0,5,69,0,0,,,,,PollMa00
Clinton Portis,RB,21.112,2002-12-22,NFL,DEN,@,OAK,L 16-28,15,16,Sun,11.70,12.7,12.7,12.2,0,0,0,0,0,12,52,1,1,5,0,0,,,,,PortCl00
Peerless Price,WR,26.056,2002-12-22,NFL,BUF,@,GNB,L 0-10,15,16,Sun,3.20,8.2,8.2,5.7,0,0,0,0,0,1,-7,0,5,39,0,0,,,,,PricPe00
Ricky Proehl,WR,34.290,2002-12-22,NFL,STL,@,SEA,L 10-30,15,16,Sun,2.20,5.2,5.2,3.7,0,0,0,0,0,0,0,0,3,22,0,0,,,,,ProeRi00
Patrick Ramsey,QB,23.311,2002-12-22,NFL,WAS,,HOU,W 26-10,15,16,Sun,15.50,15.5,15.5,15.5,14,31,190,2,0,3,-1,0,0,0,0,0,,,,,RamsPa00
Josh Reed,WR,22.235,2002-12-22,NFL,BUF,@,GNB,L 0-10,15,16,Sun,1.70,2.7,2.7,2.2,0,0,0,0,0,0,0,0,1,17,0,0,,,,,ReedJo01
Jerry Rice*,WR,40.070,2002-12-22,NFL,OAK,,DEN,W 28-16,15,16,Sun,2.50,5.5,5.5,4.0,0,0,0,0,0,0,0,0,3,25,0,0,,,,,RiceJe00
Jay Riemersma,TE,29.219,2002-12-22,NFL,BUF,@,GNB,L 0-10,15,16,Sun,3.10,6.1,6.1,4.6,0,0,0,0,0,0,0,0,3,31,0,0,,,,,RiemJa00
Koren Robinson,WR,22.278,2002-12-22,NFL,SEA,,STL,W 30-10,15,16,Sun,9.40,13.4,13.4,11.4,0,0,0,0,0,0,0,0,4,94,0,0,,,,,RobiKo00
Marcus Robinson,WR,27.298,2002-12-22,NFL,CHI,@,CAR,L 14-24,15,16,Sun,2.80,3.8,3.8,3.3,0,0,0,0,0,0,0,0,1,28,0,0,,,,,RobiMa00
Cory Schlesinger,FB,30.182,2002-12-22,NFL,DET,@,ATL,L 15-36,15,16,Sun,4.50,6.5,6.5,5.5,0,0,0,0,0,4,6,0,2,39,0,0,,,,,SchlCo00
Bill Schroeder,WR,31.347,2002-12-22,NFL,DET,@,ATL,L 15-36,15,16,Sun,6.00,8.0,8.0,7.0,0,0,0,0,0,0,0,0,2,60,0,0,,,,,SchrBi00
Shannon Sharpe*,TE,34.179,2002-12-22,NFL,DEN,@,OAK,L 16-28,15,16,Sun,8.40,15.4,15.4,11.9,0,0,0,0,0,0,0,0,7,84,0,0,,,,,SharSh00
Bobby Shaw,WR,27.243,2002-12-22,NFL,JAX,,TEN,L 10-28,15,16,Sun,5.00,9.0,9.0,7.0,0,0,0,0,0,0,0,0,4,50,0,0,,,,,ShawBo00
Jeremy Shockey,WR,22.126,2002-12-22,NFL,NYG,@,IND,W 44-27,15,16,Sun,9.60,16.6,20.6,13.1,0,0,0,0,0,0,0,0,7,116,0,0,,,,,ShocJe00
Antowain Smith,RB,30.283,2002-12-22,NFL,NWE,,NYJ,L 17-30,15,16,Sun,6.80,10.8,10.8,8.8,0,0,0,0,0,14,46,0,4,22,0,0,,,,,SmitAn00
Jimmy Smith,WR,33.316,2002-12-22,NFL,JAX,,TEN,L 10-28,15,16,Sun,7.40,10.4,10.4,8.9,0,0,0,0,0,0,0,0,3,14,1,0,,,,,SmitJi00
Rod Smith,WR,32.221,2002-12-22,NFL,DEN,@,OAK,L 16-28,15,16,Sun,6.40,11.4,11.4,8.9,0,0,0,0,0,0,0,0,5,64,0,0,,,,,SmitRo01
Steve Smith,WR,23.224,2002-12-22,NFL,CAR,,CHI,W 24-14,15,16,Sun,9.70,13.7,13.7,11.7,0,0,0,0,0,0,0,0,4,97,0,0,,,,,SmitSt01
Charles Stackhouse,FB,22.255,2002-12-22,NFL,NYG,@,IND,W 44-27,15,16,Sun,7.80,8.8,8.8,8.3,0,0,0,0,0,0,0,0,1,18,1,0,,,,,StacCh00
Donte' Stallworth,WR,22.042,2002-12-22,NFL,NOR,@,CIN,L 13-20,15,16,Sun,17.50,23.5,26.5,20.5,0,0,0,0,0,1,4,0,6,111,1,0,,,,,StalDo00
Jerramy Stevens,TE,23.039,2002-12-22,NFL,SEA,,STL,W 30-10,15,16,Sun,7.00,11.0,11.0,9.0,0,0,0,0,0,0,0,0,4,70,0,0,,,,,StevJe00
James Stewart,RB,30.360,2002-12-22,NFL,DET,@,ATL,L 15-36,15,16,Sun,10.40,13.4,13.4,11.9,0,0,0,0,0,12,34,0,3,10,1,0,,,,,StewJa00
Matt Stover,K,34.329,2002-12-22,NFL,BAL,,CLE,L 13-14,15,16,Sun,7.00,7.0,,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,stovemat01
Mack Strong,FB,31.102,2002-12-22,NFL,SEA,,STL,W 30-10,15,16,Sun,2.80,5.8,5.8,4.3,0,0,0,0,0,2,9,0,3,19,0,0,,,,,StroMa00
Chester Taylor,RB,23.091,2002-12-22,NFL,BAL,,CLE,L 13-14,15,16,Sun,1.00,2.0,2.0,1.5,0,0,0,0,0,1,10,0,1,0,0,0,,,,,TaylCh01
Fred Taylor,RB,26.329,2002-12-22,NFL,JAX,,TEN,L 10-28,15,16,Sun,2.40,4.4,4.4,3.4,0,0,0,0,0,3,17,0,2,7,0,0,,,,,TaylFr00
Travis Taylor,WR,24.267,2002-12-22,NFL,BAL,,CLE,L 13-14,15,16,Sun,11.90,14.9,14.9,13.4,0,0,0,0,0,3,20,0,3,39,1,0,,,,,TaylTr01
Derrius Thompson,WR,25.170,2002-12-22,NFL,WAS,,HOU,W 26-10,15,16,Sun,13.40,18.4,18.4,15.9,0,0,0,0,0,1,1,0,5,73,1,0,,,,,ThomDe00
LaDainian Tomlinson*,RB,23.182,2002-12-22,NFL,SDG,@,KAN,L 22-24,15,16,Sun,15.70,24.7,27.7,20.2,0,0,0,0,0,24,131,0,9,26,0,0,,,,,TomlLa00
Amani Toomer,WR,28.105,2002-12-22,NFL,NYG,@,IND,W 44-27,15,16,Sun,38.40,48.4,51.4,43.4,0,0,0,0,0,0,0,0,10,204,3,0,,,,,ToomAm00
Mike Vanderjagt,PK,32.273,2002-12-22,NFL,IND,,NYG,L 27-44,15,16,Sun,7.00,7.0,,7.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,vandemik01
Michael Vick,QB,22.179,2002-12-22,NFL,ATL,,DET,W 36-15,15,16,Sun,23.68,23.7,27.7,24.7,20,38,337,2,1,8,42,0,0,0,0,0,,,,,VickMi00
Adam Vinatieri,K,29.359,2002-12-22,NFL,NWE,,NYJ,L 17-30,15,16,Sun,5.00,5.0,,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,vinatada01
Troy Walters,WR,26.007,2002-12-22,NFL,IND,,NYG,L 27-44,15,16,Sun,5.10,8.1,8.1,6.6,0,0,0,0,0,1,16,0,3,35,0,0,,,,,WaltTr00
Peter Warrick,WR,25.186,2002-12-22,NFL,CIN,,NOR,W 20-13,15,16,Sun,13.10,20.1,20.1,16.6,0,0,0,0,0,0,0,0,7,71,1,0,,,,,WarrPe00
Kenny Watson,RB,24.284,2002-12-22,NFL,WAS,,HOU,W 26-10,15,16,Sun,11.20,12.2,15.2,11.7,0,0,0,0,0,20,110,0,1,2,0,0,,,,,WatsKe00
Reggie Wayne,WR,24.035,2002-12-22,NFL,IND,,NYG,L 27-44,15,16,Sun,22.40,28.4,31.4,25.4,0,0,0,0,0,0,0,0,6,104,2,0,,,,,WaynRe00
Jonathan Wells,RB,23.154,2002-12-22,NFL,HOU,@,WAS,L 10-26,15,16,Sun,3.90,4.9,4.9,4.4,0,0,0,0,0,15,33,0,1,6,0,0,,,,,WellJo00
Tyrone Wheatley,RB,30.337,2002-12-22,NFL,OAK,,DEN,W 28-16,15,16,Sun,6.10,6.1,6.1,6.1,0,0,0,0,0,18,61,0,0,0,0,0,,,,,WheaTy00
Dez White,WR,23.121,2002-12-22,NFL,CHI,@,CAR,L 14-24,15,16,Sun,20.10,22.1,22.1,21.1,0,0,0,0,0,0,0,0,2,81,2,0,,,,,WhitDe00
Jamel White,RB,25.314,2002-12-22,NFL,CLE,@,BAL,W 14-13,15,16,Sun,13.40,17.4,17.4,15.4,0,0,0,0,0,4,11,1,4,63,0,0,,,,,WhitJa00
Jeff Wilkins,K,30.247,2002-12-22,NFL,STL,@,SEA,L 10-30,15,16,Sun,4.00,4.0,,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,wilkijef01
Frank Wycheck,TE,31.069,2002-12-22,NFL,TEN,@,JAX,W 28-10,15,16,Sun,1.10,2.1,2.1,1.6,0,0,0,0,0,0,0,0,1,11,0,0,,,,,WychFr00
Mike Alstott,FB,29.002,2002-12-23,NFL,TAM,,PIT,L 7-17,15,16,Mon,1.20,2.2,3.2,1.7,0,0,0,0,0,5,28,0,1,4,0,0,,,,,AlstMi00
Jerome Bettis*,RB,30.310,2002-12-23,NFL,PIT,@,TAM,W 17-7,15,16,Mon,6.40,7.4,7.4,6.9,0,0,0,0,0,26,66,0,1,-2,0,0,,,,,BettJe00
Plaxico Burress,WR,25.133,2002-12-23,NFL,PIT,@,TAM,W 17-7,15,16,Mon,12.70,17.7,20.7,15.2,0,0,0,0,0,0,0,0,5,127,0,0,,,,,BurrPl00
Ken Dilger,TE,31.324,2002-12-23,NFL,TAM,,PIT,L 7-17,15,16,Mon,1.10,2.1,2.1,1.6,0,0,0,0,0,0,0,0,1,11,0,0,,,,,DilgKe00
Keyshawn Johnson,WR,30.154,2002-12-23,NFL,TAM,,PIT,L 7-17,15,16,Mon,19.20,27.2,30.2,23.2,0,0,0,0,0,0,0,0,8,132,1,0,,,,,JohnKe00
Rob Johnson,QB,29.280,2002-12-23,NFL,TAM,,PIT,L 7-17,15,16,Mon,8.86,8.9,9.9,8.9,12,18,159,1,0,1,5,0,0,0,0,0,,,,,JohnRo00
Joe Jurevicius,WR,28.000,2002-12-23,NFL,TAM,,PIT,L 7-17,15,16,Mon,2.80,4.8,4.8,3.8,0,0,0,0,0,0,0,0,2,28,0,0,,,,,JureJo00
Shaun King,QB,25.208,2002-12-23,NFL,TAM,,PIT,L 7-17,15,16,Mon,3.22,3.2,4.2,4.2,9,26,73,0,1,3,23,0,0,0,0,0,,,,,KingSh00
Dan Kreider,TE,25.287,2002-12-23,NFL,PIT,@,TAM,W 17-7,15,16,Mon,1.10,2.1,2.1,1.6,0,0,0,0,0,1,3,0,1,8,0,0,,,,,KreiDa00
Tommy Maddox,QB,31.112,2002-12-23,NFL,PIT,@,TAM,W 17-7,15,16,Mon,13.24,13.2,13.2,13.2,17,23,236,1,0,2,-2,0,0,0,0,0,,,,,MaddTo00
Keenan McCardell,WR,32.351,2002-12-23,NFL,TAM,,PIT,L 7-17,15,16,Mon,4.50,10.5,10.5,7.5,0,0,0,0,0,0,0,0,6,45,0,0,,,,,McCaKe00
Michael Pittman,RB,27.131,2002-12-23,NFL,TAM,,PIT,L 7-17,15,16,Mon,2.40,3.4,3.4,2.9,0,0,0,0,0,4,20,0,1,4,0,0,,,,,PittMi00
Antwaan Randle El,WR,23.128,2002-12-23,NFL,PIT,@,TAM,W 17-7,15,16,Mon,7.82,8.8,8.8,8.3,1,1,8,0,0,1,4,0,1,11,1,0,,,,,RandAn00
Jeff Reed,K,23.258,2002-12-23,NFL,PIT,@,TAM,W 17-7,15,16,Mon,5.00,5.0,,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,reedxjef01
Hines Ward,WR,26.290,2002-12-23,NFL,PIT,@,TAM,W 17-7,15,16,Mon,7.80,13.8,13.8,10.8,0,0,0,0,0,0,0,0,6,78,0,0,,,,,WardHi00
Amos Zereoue,RB,26.076,2002-12-23,NFL,PIT,@,TAM,W 17-7,15,16,Mon,2.10,5.1,6.1,3.6,0,0,0,0,0,5,23,0,3,18,0,0,,,,,ZereAm00
David Akers,K,28.019,2002-12-28,NFL,PHI,@,NYG,L 7-10,16,17,Sat,1.00,1.0,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,akersdav01
Tiki Barber,RB,27.265,2002-12-28,NFL,NYG,,PHI,W 10-7,16,17,Sat,21.60,29.6,35.6,25.6,0,0,0,0,0,32,203,0,8,73,0,0,,,,,BarbTi00
Derrick Blaylock,RB,23.127,2002-12-28,NFL,KAN,@,OAK,L 0-24,16,17,Sat,6.40,11.4,11.4,8.9,0,0,0,0,0,3,17,0,5,47,0,0,,,,,BlayDe00
Marc Boerigter,WR,24.238,2002-12-28,NFL,KAN,@,OAK,L 0-24,16,17,Sat,1.80,3.8,3.8,2.8,0,0,0,0,0,0,0,0,2,18,0,0,,,,,BoerMa00
Tim Brown*,WR,36.159,2002-12-28,NFL,OAK,,KAN,W 24-0,16,17,Sat,3.10,5.1,5.1,4.1,0,0,0,0,0,0,0,0,2,31,0,0,,,,,BrowTi00
Matt Bryant,PK,27.213,2002-12-28,NFL,NYG,,PHI,W 10-7,16,17,Sat,4.00,4.0,,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,bryanmat01
