Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Rush Att,Rush Yard,Rush Avg,Rush TD,unique_id
Josh McCown,QB,28.074,2007-09-16,NFL,OAK,@,DEN,L 20-23,2,2,Sun,2,28,14.00,0,McCoJo01
Willis McGahee,RB,25.330,2007-09-16,NFL,BAL,,NYJ,W 20-13,2,2,Sun,26,97,3.73,0,McGaWi00
Travis Minor,RB,28.078,2007-09-16,NFL,STL,,SFO,L 16-17,2,2,Sun,1,4,4.00,0,MinoTr00
Mewelde Moore,RB,25.054,2007-09-16,NFL,MIN,@,DET,L 17-20,2,2,Sun,6,50,8.33,0,MoorMe00
Sammy Morris,RB,30.177,2007-09-16,NFL,NWE,,SDG,W 38-14,2,2,Sun,10,51,5.10,1,MorrSa00
Sinorice Moss,WR,23.262,2007-09-16,NFL,NYG,,GNB,L 13-35,2,2,Sun,1,4,4.00,0,MossSi00
Moran Norris,FB,29.092,2007-09-16,NFL,SFO,@,STL,W 17-16,2,2,Sun,2,4,2.00,0,NorrMo00
Jerious Norwood,RB,24.049,2007-09-16,NFL,ATL,@,JAX,L 7-13,2,2,Sun,9,30,3.33,0,NorwJe00
J.T. O'Sullivan,QB,28.022,2007-09-16,NFL,DET,,MIN,W 20-17,2,2,Sun,2,-9,-4.50,0,OSulJ.00
Terrell Owens*,WR,33.283,2007-09-16,NFL,DAL,@,MIA,W 37-20,2,2,Sun,1,5,5.00,0,OwenTe00
Carson Palmer,QB,27.263,2007-09-16,NFL,CIN,@,CLE,L 45-51,2,2,Sun,2,10,5.00,0,PalmCa00
Willie Parker,HB,26.309,2007-09-16,NFL,PIT,,BUF,W 26-3,2,2,Sun,23,126,5.48,1,ParkWi00
Tab Perry,WR,25.239,2007-09-16,NFL,CIN,@,CLE,L 45-51,2,2,Sun,1,9,9.00,0,PerrTa00
Adrian Peterson,RB,28.077,2007-09-16,NFL,CHI,,KAN,W 20-10,2,2,Sun,2,9,4.50,0,PeteAd00
Adrian Peterson,RB,22.179,2007-09-16,NFL,MIN,@,DET,L 17-20,2,2,Sun,20,66,3.30,0,PeteAd01
Artose Pinner,RB,29.254,2007-09-16,NFL,ATL,@,JAX,L 7-13,2,2,Sun,1,0,0.00,0,PinnAr00
Michael Pittman,RB,32.033,2007-09-16,NFL,TAM,,NOR,W 31-14,2,2,Sun,5,18,3.60,0,PittMi00
Philip Rivers,QB,25.282,2007-09-16,NFL,SDG,@,NWE,L 14-38,2,2,Sun,1,6,6.00,0,RivePh00
Michael Robinson,RB,24.222,2007-09-16,NFL,SFO,@,STL,W 17-16,2,2,Sun,1,3,3.00,0,RobiMi00
Ben Roethlisberger,QB,25.198,2007-09-16,NFL,PIT,,BUF,W 26-3,2,2,Sun,1,10,10.00,0,RoetBe00
Tony Romo,QB,27.148,2007-09-16,NFL,DAL,@,MIA,W 37-20,2,2,Sun,4,36,9.00,0,RomoTo00
Cecil Sapp,FB,28.267,2007-09-16,NFL,DEN,,OAK,W 23-20,2,2,Sun,2,6,3.00,1,SappCe00
Matt Schaub,QB,26.083,2007-09-16,NFL,HOU,@,CAR,W 34-21,2,2,Sun,2,3,1.50,0,SchaMa00
Alex Smith,QB,23.132,2007-09-16,NFL,SFO,@,STL,W 17-16,2,2,Sun,2,-1,-0.50,0,SmitAl03
Musa Smith,RB,25.108,2007-09-16,NFL,BAL,,NYJ,W 20-13,2,2,Sun,3,8,2.67,0,SmitMu00
Mack Strong,FB,36.005,2007-09-16,NFL,SEA,@,ARI,L 20-23,2,2,Sun,3,10,3.33,0,StroMa00
Fred Taylor,RB,31.232,2007-09-16,NFL,JAX,,ATL,W 13-7,2,2,Sun,16,56,3.50,0,TaylFr00
Tyson Thompson,RB,26.118,2007-09-16,NFL,DAL,@,MIA,W 37-20,2,2,Sun,2,4,2.00,0,ThomTy00
LaDainian Tomlinson*,RB,28.085,2007-09-16,NFL,SDG,@,NWE,L 14-38,2,2,Sun,18,43,2.39,0,TomlLa00
Michael Turner,RB,25.215,2007-09-16,NFL,SDG,@,NWE,L 14-38,2,2,Sun,1,3,3.00,0,TurnMi00
Lawrence Vickers,FB,24.131,2007-09-16,NFL,CLE,,CIN,W 51-45,2,2,Sun,1,0,0.00,0,VickLa00
Bobby Wade,WR,26.203,2007-09-16,NFL,MIN,@,DET,L 17-20,2,2,Sun,1,-9,-9.00,0,WadeBo00
Javon Walker,WR,28.337,2007-09-16,NFL,DEN,,OAK,W 23-20,2,2,Sun,1,-1,-1.00,0,WalkJa00
Derrick Ward,RB,27.017,2007-09-16,NFL,NYG,,GNB,L 13-35,2,2,Sun,15,90,6.00,0,WardDe01
Leonard Weaver,FB,24.358,2007-09-16,NFL,SEA,@,ARI,L 20-23,2,2,Sun,1,6,6.00,0,WeavLe00
Wes Welker,WR,26.138,2007-09-16,NFL,NWE,,SDG,W 38-14,2,2,Sun,1,6,6.00,0,WelkWe00
LenDale White,RB,22.270,2007-09-16,NFL,TEN,,IND,L 20-22,2,2,Sun,15,64,4.27,1,WhitLe01
Cadillac Williams,RB,25.148,2007-09-16,NFL,TAM,,NOR,W 31-14,2,2,Sun,24,61,2.54,2,WillCa02
DeAngelo Williams,RB,24.144,2007-09-16,NFL,CAR,,HOU,L 21-34,2,2,Sun,8,31,3.88,0,WillDe02
Roy Williams,WR,25.270,2007-09-16,NFL,DET,,MIN,W 20-17,2,2,Sun,1,9,9.00,0,WillRo04
DeShawn Wynn,RB,23.342,2007-09-16,NFL,GNB,@,NYG,W 35-13,2,2,Sun,10,50,5.00,2,WynnDe00
Selvin Young,RB,23.350,2007-09-16,NFL,DEN,,OAK,W 23-20,2,2,Sun,3,43,14.33,0,YounSe00
Vince Young,QB,24.121,2007-09-16,NFL,TEN,,IND,L 20-22,2,2,Sun,5,53,10.60,0,YounVi00
Ladell Betts,RB,28.021,2007-09-17,NFL,WAS,@,PHI,W 20-12,2,2,Mon,6,14,2.33,0,BettLa00
Correll Buckhalter,RB,28.346,2007-09-17,NFL,PHI,,WAS,L 12-20,2,2,Mon,1,3,3.00,0,BuckCo00
Jason Campbell,QB,25.260,2007-09-17,NFL,WAS,@,PHI,W 20-12,2,2,Mon,6,39,6.50,0,CampJa00
Donovan McNabb,QB,30.296,2007-09-17,NFL,PHI,,WAS,L 12-20,2,2,Mon,2,15,7.50,0,McNaDo00
Clinton Portis,RB,26.016,2007-09-17,NFL,WAS,@,PHI,W 20-12,2,2,Mon,17,69,4.06,1,PortCl00
Mike Sellers,FB,32.058,2007-09-17,NFL,WAS,@,PHI,W 20-12,2,2,Mon,4,8,2.00,0,SellMi00
Brian Westbrook,RB,28.015,2007-09-17,NFL,PHI,,WAS,L 12-20,2,2,Mon,17,96,5.65,0,WestBr00
Joseph Addai,RB,24.143,2007-09-23,NFL,IND,@,HOU,W 30-24,3,3,Sun,22,72,3.27,2,AddaJo00
Shaun Alexander,RB,30.024,2007-09-23,NFL,SEA,,CIN,W 24-21,3,3,Sun,21,100,4.76,0,AlexSh00
Derek Anderson,QB,24.100,2007-09-23,NFL,CLE,@,OAK,L 24-26,3,3,Sun,2,12,6.00,1,AndeDe00
J.J. Arrington,RB,24.243,2007-09-23,NFL,ARI,@,BAL,L 23-26,3,3,Sun,2,3,1.50,0,ArriJ.00
Marion Barber,RB,24.105,2007-09-23,NFL,DAL,@,CHI,W 34-10,3,3,Sun,15,102,6.80,1,BarbMa01
Charlie Batch,QB,32.292,2007-09-23,NFL,PIT,,SFO,W 37-16,3,3,Sun,1,0,0.00,0,BatcCh00
Arnaz Battle,WR,27.213,2007-09-23,NFL,SFO,@,PIT,L 16-37,3,3,Sun,1,8,8.00,0,BattAr00
Mike Bell,RB,24.153,2007-09-23,NFL,DEN,,JAX,L 14-23,3,3,Sun,1,-4,-4.00,0,BellMi00
Tatum Bell,HB,26.205,2007-09-23,NFL,DET,@,PHI,L 21-56,3,3,Sun,5,20,4.00,0,BellTa00
Michael Bennett,RB,29.041,2007-09-23,NFL,KAN,,MIN,W 13-10,3,3,Sun,4,7,1.75,0,BennMi00
Cedric Benson,RB,24.269,2007-09-23,NFL,CHI,,DAL,L 10-34,3,3,Sun,16,46,2.88,1,BensCe00
Ladell Betts,RB,28.027,2007-09-23,NFL,WAS,,NYG,L 17-24,3,3,Sun,7,9,1.29,0,BettLa00
Kyle Boller,QB,26.098,2007-09-23,NFL,BAL,,ARI,W 26-23,3,3,Sun,1,2,2.00,0,BollKy00
Tom Brady,QB,30.051,2007-09-23,NFL,NWE,,BUF,W 38-7,3,3,Sun,1,2,2.00,0,BradTo00
Ronnie Brown,RB,25.285,2007-09-23,NFL,MIA,@,NYJ,L 28-31,3,3,Sun,23,112,4.87,2,BrowRo05
Correll Buckhalter,RB,28.352,2007-09-23,NFL,PHI,,DET,W 56-21,3,3,Sun,7,43,6.14,1,BuckCo00
Brian Calhoun,RB,23.138,2007-09-23,NFL,DET,@,PHI,L 21-56,3,3,Sun,2,13,6.50,0,CalhBr00
Jason Campbell,QB,25.266,2007-09-23,NFL,WAS,,NYG,L 17-24,3,3,Sun,4,12,3.00,0,CampJa00
David Carr,QB,28.064,2007-09-23,NFL,CAR,@,ATL,W 27-20,3,3,Sun,2,-1,-0.50,0,CarrDa00
Michael Clayton,WR,24.345,2007-09-23,NFL,TAM,,STL,W 24-3,3,3,Sun,2,2,1.00,0,ClayMi00
Jameel Cook,FB,28.227,2007-09-23,NFL,HOU,,IND,L 24-30,3,3,Sun,5,15,3.00,0,CookJa00
Josh Cribbs,WR,24.106,2007-09-23,NFL,CLE,@,OAK,L 24-26,3,3,Sun,1,7,7.00,0,CribJo01
Jay Cutler,QB,24.147,2007-09-23,NFL,DEN,,JAX,L 14-23,3,3,Sun,2,-1,-0.50,0,CutlJa00
Najeh Davenport,RB,28.227,2007-09-23,NFL,PIT,,SFO,W 37-16,3,3,Sun,5,47,9.40,1,DaveNa00
Jake Delhomme,QB,32.256,2007-09-23,NFL,CAR,@,ATL,W 27-20,3,3,Sun,2,1,0.50,0,DelhJa00
Reuben Droughns,RB,29.033,2007-09-23,NFL,NYG,@,WAS,W 24-17,3,3,Sun,3,3,1.00,2,DrouRe00
Eddie Drummond,WR,27.164,2007-09-23,NFL,KAN,,MIN,W 13-10,3,3,Sun,1,-3,-3.00,0,DrumEd00
Warrick Dunn,RB,32.261,2007-09-23,NFL,ATL,,CAR,L 20-27,3,3,Sun,11,55,5.00,0,DunnWa00
Trent Edwards,QB,23.328,2007-09-23,NFL,BUF,@,NWE,L 7-38,3,3,Sun,1,0,0.00,0,EdwaTr01
Heath Evans,RB,28.267,2007-09-23,NFL,NWE,,BUF,W 38-7,3,3,Sun,4,12,3.00,0,EvanHe00
Justin Fargas,RB,27.241,2007-09-23,NFL,OAK,,CLE,W 26-24,3,3,Sun,8,50,6.25,0,FargJu00
Kevin Faulk,RB,31.110,2007-09-23,NFL,NWE,,BUF,W 38-7,3,3,Sun,2,14,7.00,0,FaulKe00
Brett Favre*,QB,37.348,2007-09-23,NFL,GNB,,SDG,W 31-24,3,3,Sun,2,1,0.50,0,FavrBr00
DeShaun Foster,RB,27.256,2007-09-23,NFL,CAR,@,ATL,W 27-20,3,3,Sun,20,122,6.10,1,FostDe00
Samkon Gado,RB,24.314,2007-09-23,NFL,HOU,,IND,L 24-30,3,3,Sun,6,12,2.00,1,GadoSa00
Jeff Garcia,QB,37.211,2007-09-23,NFL,TAM,,STL,W 24-3,3,3,Sun,3,3,1.00,0,GarcJe00
David Garrard,QB,29.221,2007-09-23,NFL,JAX,@,DEN,W 23-14,3,3,Sun,12,52,4.33,0,GarrDa00
Frank Gore,RB,24.132,2007-09-23,NFL,SFO,@,PIT,L 16-37,3,3,Sun,14,39,2.79,0,GoreFr00
Earnest Graham,RB,27.251,2007-09-23,NFL,TAM,,STL,W 24-3,3,3,Sun,8,75,9.38,2,GrahEa00
Ryan Grant,RB,24.288,2007-09-23,NFL,GNB,,SDG,W 31-24,3,3,Sun,3,10,3.33,0,GranRy00
Ahman Green,RB,30.219,2007-09-23,NFL,HOU,,IND,L 24-30,3,3,Sun,4,5,1.25,0,GreeAh00
Skyler Green,WR,23.011,2007-09-23,NFL,CIN,@,SEA,L 21-24,3,3,Sun,1,1,1.00,0,GreeSk20
Rex Grossman,QB,27.031,2007-09-23,NFL,CHI,,DAL,L 10-34,3,3,Sun,1,12,12.00,0,GrosRe00
Joey Harrington,QB,28.337,2007-09-23,NFL,ATL,,CAR,L 20-27,3,3,Sun,1,4,4.00,0,HarrJo00
Matt Hasselbeck,QB,31.363,2007-09-23,NFL,SEA,,CIN,W 24-21,3,3,Sun,3,-1,-0.33,0,HassMa00
Travis Henry,RB,28.329,2007-09-23,NFL,DEN,,JAX,L 14-23,3,3,Sun,11,35,3.18,1,HenrTr00
T.J. Houshmandzadeh,WR,29.362,2007-09-23,NFL,CIN,@,SEA,L 21-24,3,3,Sun,1,3,3.00,0,HousTJ00
Damon Huard,QB,34.076,2007-09-23,NFL,KAN,,MIN,W 13-10,3,3,Sun,2,4,2.00,0,HuarDa00
Tony Hunt,RB,21.303,2007-09-23,NFL,PHI,,DET,W 56-21,3,3,Sun,4,1,0.25,1,HuntTo01
Brandon Jackson,RB,21.356,2007-09-23,NFL,GNB,,SDG,W 31-24,3,3,Sun,6,22,3.67,1,JackBr00
Steven Jackson,RB,24.063,2007-09-23,NFL,STL,@,TAM,L 3-24,3,3,Sun,30,115,3.83,0,JackSt00
Edgerrin James,RB,29.053,2007-09-23,NFL,ARI,@,BAL,L 23-26,3,3,Sun,10,57,5.70,0,JameEd00
Jeremi Johnson,FB,27.019,2007-09-23,NFL,CIN,@,SEA,L 21-24,3,3,Sun,1,12,12.00,0,JohnJe00
Larry Johnson,RB,27.308,2007-09-23,NFL,KAN,,MIN,W 13-10,3,3,Sun,24,42,1.75,0,JohnLa00
Rudi Johnson,HB,27.357,2007-09-23,NFL,CIN,@,SEA,L 21-24,3,3,Sun,17,9,0.53,0,JohnRu00
Greg Jones,FB,26.137,2007-09-23,NFL,JAX,@,DEN,W 23-14,3,3,Sun,1,4,4.00,1,JoneGr01
Jacoby Jones,WR,23.074,2007-09-23,NFL,HOU,,IND,L 24-30,3,3,Sun,1,3,3.00,0,JoneJa03
Julius Jones,RB,26.040,2007-09-23,NFL,DAL,@,CHI,W 34-10,3,3,Sun,7,26,3.71,0,JoneJu01
Kevin Jones,RB,25.033,2007-09-23,NFL,DET,@,PHI,L 21-56,3,3,Sun,3,5,1.67,1,JoneKe02
Thomas Jones,RB,29.035,2007-09-23,NFL,NYJ,,MIA,W 31-28,3,3,Sun,25,110,4.40,0,JoneTh00
Maurice Jones-Drew,RB/K,22.184,2007-09-23,NFL,JAX,@,DEN,W 23-14,3,3,Sun,15,37,2.47,0,DrewMa00
LaMont Jordan,RB,28.316,2007-09-23,NFL,OAK,,CLE,W 26-24,3,3,Sun,29,121,4.17,1,JordLa00
Zak Keasey,FB,25.125,2007-09-23,NFL,SFO,@,PIT,L 16-37,3,3,Sun,2,4,2.00,0,KeasZa20
Kenton Keith,RB,27.071,2007-09-23,NFL,IND,@,HOU,W 30-24,3,3,Sun,7,20,2.86,0,KeitKe00
Jon Kitna,QB,35.002,2007-09-23,NFL,DET,@,PHI,L 21-56,3,3,Sun,1,1,1.00,0,KitnJo00
Michael Koenen,P,25.072,2007-09-23,NFL,ATL,,CAR,L 20-27,3,3,Sun,1,0,0.00,0,koenemic01
Kevin Kolb,QB,23.030,2007-09-23,NFL,PHI,,DET,W 56-21,3,3,Sun,3,-2,-0.67,0,KolbKe00
Matt Leinart,QB,24.135,2007-09-23,NFL,ARI,@,BAL,L 23-26,3,3,Sun,1,2,2.00,0,LeinMa00
Brian Leonard,RB,23.232,2007-09-23,NFL,STL,@,TAM,L 3-24,3,3,Sun,4,21,5.25,0,LeonBr00
Jamal Lewis,RB,28.025,2007-09-23,NFL,CLE,@,OAK,L 24-26,3,3,Sun,15,56,3.73,0,LewiJa00
Marshawn Lynch,RB,21.154,2007-09-23,NFL,BUF,@,NWE,L 7-38,3,3,Sun,20,74,3.70,1,LyncMa00
Eli Manning,QB,26.263,2007-09-23,NFL,NYG,@,WAS,W 24-17,3,3,Sun,1,-1,-1.00,0,MannEl00
Laurence Maroney,RB,22.230,2007-09-23,NFL,NWE,,BUF,W 38-7,3,3,Sun,19,103,5.42,0,MaroLa00
Josh McCown,QB,28.081,2007-09-23,NFL,OAK,,CLE,W 26-24,3,3,Sun,4,15,3.75,0,McCoJo01
Willis McGahee,RB,25.337,2007-09-23,NFL,BAL,,ARI,W 26-23,3,3,Sun,21,98,4.67,0,McGaWi00
Donovan McNabb,QB,30.302,2007-09-23,NFL,PHI,,DET,W 56-21,3,3,Sun,3,7,2.33,0,McNaDo00
Steve McNair,QB,34.221,2007-09-23,NFL,BAL,,ARI,W 26-23,3,3,Sun,3,14,4.67,0,McNaSt00
Mewelde Moore,RB,25.061,2007-09-23,NFL,MIN,@,KAN,L 10-13,3,3,Sun,4,21,5.25,0,MoorMe00
Sammy Morris,RB,30.184,2007-09-23,NFL,NWE,,BUF,W 38-7,3,3,Sun,12,46,3.83,1,MorrSa00
Santana Moss,WR,28.114,2007-09-23,NFL,WAS,,NYG,L 17-24,3,3,Sun,1,2,2.00,0,MossSa00
Lorenzo Neal,FB,36.270,2007-09-23,NFL,SDG,@,GNB,L 24-31,3,3,Sun,1,0,0.00,0,NealLo00
Dennis Northcutt,WR,29.275,2007-09-23,NFL,JAX,@,DEN,W 23-14,3,3,Sun,2,9,4.50,0,NortDe00
Jerious Norwood,RB,24.056,2007-09-23,NFL,ATL,,CAR,L 20-27,3,3,Sun,6,32,5.33,0,NorwJe00
Carson Palmer,QB,27.270,2007-09-23,NFL,CIN,@,SEA,L 21-24,3,3,Sun,1,-1,-1.00,0,PalmCa00
Willie Parker,HB,26.316,2007-09-23,NFL,PIT,,SFO,W 37-16,3,3,Sun,24,133,5.54,0,ParkWi00
Chad Pennington,QB,31.089,2007-09-23,NFL,NYJ,,MIA,W 31-28,3,3,Sun,4,-1,-0.25,1,PennCh01
Adrian Peterson,RB,28.084,2007-09-23,NFL,CHI,,DAL,L 10-34,3,3,Sun,6,17,2.83,0,PeteAd00
Adrian Peterson,RB,22.186,2007-09-23,NFL,MIN,@,KAN,L 10-13,3,3,Sun,25,102,4.08,1,PeteAd01
Michael Pittman,RB,32.040,2007-09-23,NFL,TAM,,STL,W 24-3,3,3,Sun,7,56,8.00,0,PittMi00
Clinton Portis,RB,26.022,2007-09-23,NFL,WAS,,NYG,L 17-24,3,3,Sun,14,60,4.29,1,PortCl00
Antwaan Randle El,WR,28.037,2007-09-23,NFL,WAS,,NYG,L 17-24,3,3,Sun,1,-1,-1.00,0,RandAn00
Philip Rivers,QB,25.289,2007-09-23,NFL,SDG,@,GNB,L 24-31,3,3,Sun,1,-1,-1.00,0,RivePh00
Michael Robinson,RB,24.229,2007-09-23,NFL,SFO,@,PIT,L 16-37,3,3,Sun,2,8,4.00,0,RobiMi00
Ben Roethlisberger,QB,25.205,2007-09-23,NFL,PIT,,SFO,W 37-16,3,3,Sun,1,18,18.00,0,RoetBe00
Cecil Sapp,FB,28.274,2007-09-23,NFL,DEN,,JAX,L 14-23,3,3,Sun,1,12,12.00,0,SappCe00
Matt Schaub,QB,26.090,2007-09-23,NFL,HOU,,IND,L 24-30,3,3,Sun,1,5,5.00,0,SchaMa00
Marcel Shipp,RB,29.046,2007-09-23,NFL,ARI,@,BAL,L 23-26,3,3,Sun,1,-1,-1.00,0,ShipMa00
Alex Smith,QB,23.139,2007-09-23,NFL,SFO,@,PIT,L 16-37,3,3,Sun,3,32,10.67,0,SmitAl03
Brad Smith,QB,23.285,2007-09-23,NFL,NYJ,,MIA,W 31-28,3,3,Sun,2,14,7.00,0,SmitBr01
Musa Smith,RB,25.115,2007-09-23,NFL,BAL,,ARI,W 26-23,3,3,Sun,5,15,3.00,0,SmitMu00
Steve Smith,WR,28.134,2007-09-23,NFL,CAR,@,ATL,W 27-20,3,3,Sun,1,6,6.00,0,SmitSt01
Thomas Tapeh,FB,27.179,2007-09-23,NFL,PHI,,DET,W 56-21,3,3,Sun,3,14,4.67,0,TapeTh00
Fred Taylor,RB,31.239,2007-09-23,NFL,JAX,@,DEN,W 23-14,3,3,Sun,17,84,4.94,0,TaylFr00
Tyson Thompson,RB,26.125,2007-09-23,NFL,DAL,@,CHI,W 34-10,3,3,Sun,3,3,1.00,0,ThomTy00
LaDainian Tomlinson*,RB,28.092,2007-09-23,NFL,SDG,@,GNB,L 24-31,3,3,Sun,22,62,2.82,0,TomlLa00
Michael Turner,RB,25.222,2007-09-23,NFL,SDG,@,GNB,L 24-31,3,3,Sun,4,12,3.00,0,TurnMi00
Javon Walker,WR,28.344,2007-09-23,NFL,DEN,,JAX,L 14-23,3,3,Sun,1,-2,-2.00,0,WalkJa00
Derrick Ward,RB,27.024,2007-09-23,NFL,NYG,@,WAS,W 24-17,3,3,Sun,26,94,3.62,0,WardDe01
Hines Ward,FL,31.199,2007-09-23,NFL,PIT,,SFO,W 37-16,3,3,Sun,1,7,7.00,0,WardHi00
Leon Washington,RB-K,25.025,2007-09-23,NFL,NYJ,,MIA,W 31-28,3,3,Sun,7,18,2.57,0,WashLe00
Kenny Watson,HB,29.194,2007-09-23,NFL,CIN,@,SEA,L 21-24,3,3,Sun,9,60,6.67,1,WatsKe00
Leonard Weaver,FB,25.000,2007-09-23,NFL,SEA,,CIN,W 24-21,3,3,Sun,1,3,3.00,0,WeavLe00
Brian Westbrook,RB,28.021,2007-09-23,NFL,PHI,,DET,W 56-21,3,3,Sun,14,110,7.86,2,WestBr00
Cadillac Williams,RB,25.155,2007-09-23,NFL,TAM,,STL,W 24-3,3,3,Sun,12,46,3.83,1,WillCa02
DeAngelo Williams,RB,24.151,2007-09-23,NFL,CAR,@,ATL,W 27-20,3,3,Sun,11,47,4.27,0,WillDe02
Cedrick Wilson,WR,28.280,2007-09-23,NFL,PIT,,SFO,W 37-16,3,3,Sun,1,0,0.00,0,WilsCe00
Dwayne Wright,RB,24.113,2007-09-23,NFL,BUF,@,NWE,L 7-38,3,3,Sun,6,36,6.00,0,WrigDw01
Jason Wright,RB,25.073,2007-09-23,NFL,CLE,@,OAK,L 24-26,3,3,Sun,1,13,13.00,0,WrigJa01
DeShawn Wynn,RB,23.349,2007-09-23,NFL,GNB,,SDG,W 31-24,3,3,Sun,2,9,4.50,0,WynnDe00
Selvin Young,RB,23.357,2007-09-23,NFL,DEN,,JAX,L 14-23,3,3,Sun,2,7,3.50,0,YounSe00
Drew Brees,QB,28.252,2007-09-24,NFL,NOR,,TEN,L 14-31,3,3,Mon,1,9,9.00,0,BreeDr00
Chris Brown,RB,26.160,2007-09-24,NFL,TEN,@,NOR,W 31-14,3,3,Mon,11,38,3.45,0,BrowCh03
Reggie Bush,RB,22.206,2007-09-24,NFL,NOR,,TEN,L 14-31,3,3,Mon,7,15,2.14,2,BushRe00
Mike Karney,FB,26.080,2007-09-24,NFL,NOR,,TEN,L 14-31,3,3,Mon,1,-1,-1.00,0,KarnMi00
Deuce McAllister,RB,28.271,2007-09-24,NFL,NOR,,TEN,L 14-31,3,3,Mon,4,5,1.25,0,McAlDe00
Aaron Stecker,RB,31.315,2007-09-24,NFL,NOR,,TEN,L 14-31,3,3,Mon,3,6,2.00,0,StecAa00
LenDale White,RB,22.278,2007-09-24,NFL,TEN,@,NOR,W 31-14,3,3,Mon,17,50,2.94,1,WhitLe01
Roydell Williams,WR,26.194,2007-09-24,NFL,TEN,@,NOR,W 31-14,3,3,Mon,1,-11,-11.00,0,WillRo05
Vince Young,QB,24.129,2007-09-24,NFL,TEN,@,NOR,W 31-14,3,3,Mon,5,21,4.20,0,YounVi00
Joseph Addai,RB,24.150,2007-09-30,NFL,IND,,DEN,W 38-20,4,4,Sun,19,136,7.16,1,AddaJo00
Shaun Alexander,RB,30.031,2007-09-30,NFL,SEA,@,SFO,W 23-3,4,4,Sun,25,78,3.12,0,AlexSh00
Derek Anderson,QB,24.107,2007-09-30,NFL,CLE,,BAL,W 27-13,4,4,Sun,3,0,0.00,0,AndeDe00
Marion Barber,RB,24.112,2007-09-30,NFL,DAL,,STL,W 35-7,4,4,Sun,8,50,6.25,0,BarbMa01
Tatum Bell,HB,26.212,2007-09-30,NFL,DET,,CHI,W 37-27,4,4,Sun,11,46,4.18,0,BellTa00
Michael Bennett,RB,29.048,2007-09-30,NFL,KAN,@,SDG,W 30-16,4,4,Sun,1,6,6.00,0,BennMi00
Cedric Benson,RB,24.276,2007-09-30,NFL,CHI,@,DET,L 27-37,4,4,Sun,15,50,3.33,0,BensCe00
Jon Bradley,FB,26.260,2007-09-30,NFL,DET,,CHI,W 37-27,4,4,Sun,1,3,3.00,0,BradJo20
Ronnie Brown,RB,25.292,2007-09-30,NFL,MIA,,OAK,L 17-35,4,4,Sun,15,134,8.93,1,BrowRo05
Correll Buckhalter,RB,28.359,2007-09-30,NFL,PHI,@,NYG,L 3-16,4,4,Sun,17,103,6.06,0,BuckCo00
Marc Bulger,QB,30.178,2007-09-30,NFL,STL,@,DAL,L 7-35,4,4,Sun,1,-2,-2.00,0,BulgMa00
David Carr,QB,28.071,2007-09-30,NFL,CAR,,TAM,L 7-20,4,4,Sun,5,28,5.60,0,CarrDa00
Jesse Chatman,RB,28.008,2007-09-30,NFL,MIA,,OAK,L 17-35,4,4,Sun,3,2,0.67,0,ChatJe00
Jameel Cook,FB,28.234,2007-09-30,NFL,HOU,@,ATL,L 16-26,4,4,Sun,2,6,3.00,0,CookJa00
Jerricho Cotchery,WR,25.106,2007-09-30,NFL,NYJ,@,BUF,L 14-17,4,4,Sun,1,-2,-2.00,0,CotcJe00
Josh Cribbs,WR,24.113,2007-09-30,NFL,CLE,,BAL,W 27-13,4,4,Sun,1,2,2.00,0,CribJo01
Daunte Culpepper,QB,30.245,2007-09-30,NFL,OAK,@,MIA,W 35-17,4,4,Sun,7,28,4.00,3,CulpDa00
Jay Cutler,QB,24.154,2007-09-30,NFL,DEN,@,IND,L 20-38,4,4,Sun,2,11,5.50,1,CutlJa00
Najeh Davenport,RB,28.234,2007-09-30,NFL,PIT,@,ARI,L 14-21,4,4,Sun,2,15,7.50,0,DaveNa00
Craig Davis,WR,21.363,2007-09-30,NFL,SDG,,KAN,L 16-30,4,4,Sun,1,4,4.00,0,DaviCr00
Ron Dayne,RB,29.200,2007-09-30,NFL,HOU,@,ATL,L 16-26,4,4,Sun,15,62,4.13,0,DaynRo00
Donald Driver,WR,32.240,2007-09-30,NFL,GNB,@,MIN,W 23-16,4,4,Sun,1,-1,-1.00,0,DrivDo00
Reuben Droughns,RB,29.040,2007-09-30,NFL,NYG,,PHI,W 16-3,4,4,Sun,5,8,1.60,0,DrouRe00
Jeff Dugan,FB,26.175,2007-09-30,NFL,MIN,,GNB,L 16-23,4,4,Sun,1,3,3.00,0,DugaJe00
Warrick Dunn,RB,32.268,2007-09-30,NFL,ATL,,HOU,W 26-16,4,4,Sun,18,62,3.44,0,DunnWa00
Trent Edwards,QB,23.335,2007-09-30,NFL,BUF,,NYJ,W 17-14,4,4,Sun,1,-1,-1.00,0,EdwaTr01
Justin Fargas,RB,27.248,2007-09-30,NFL,OAK,@,MIA,W 35-17,4,4,Sun,22,179,8.14,0,FargJu00
Brett Favre*,QB,37.355,2007-09-30,NFL,GNB,@,MIN,W 23-16,4,4,Sun,4,1,0.25,0,FavrBr00
DeShaun Foster,RB,27.263,2007-09-30,NFL,CAR,,TAM,L 7-20,4,4,Sun,15,64,4.27,0,FostDe00
Jeff Garcia,QB,37.218,2007-09-30,NFL,TAM,@,CAR,W 20-7,4,4,Sun,4,10,2.50,1,GarcJe00
