Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,Sk,Sk Yds,YPA,AYPA,unique_id
Tom Brady,QB,25.127,2002-12-08,NFL,NWE,,BUF,W 27-17,13,14,Sun,15,27,55.56,183,2,0,101.3,0,0,6.78,8.26,BradTo00
Drew Brees,QB,23.327,2002-12-08,NFL,SDG,,OAK,L 7-27,13,14,Sun,22,41,53.66,239,0,3,40.6,2,13,5.83,2.54,BreeDr00
Aaron Brooks,QB,26.259,2002-12-08,NFL,NOR,@,BAL,W 37-25,13,14,Sun,9,25,36.00,123,1,0,65.9,2,17,4.92,5.72,BrooAa00
Mark Brunell,QB,32.082,2002-12-08,NFL,JAX,,CLE,L 20-21,13,14,Sun,10,14,71.43,73,1,0,107.1,3,19,5.21,6.64,BrunMa00
David Carr,QB,23.140,2002-12-08,NFL,HOU,@,PIT,W 24-6,13,14,Sun,3,10,30.00,33,0,0,40.8,4,23,3.30,3.30,CarrDa00
Kerry Collins,QB,29.343,2002-12-08,NFL,NYG,@,WAS,W 27-21,13,14,Sun,17,31,54.84,212,2,0,97.8,1,7,6.84,8.13,CollKe00
Todd Collins,QB,31.033,2002-12-08,NFL,KAN,,STL,W 49-10,13,14,Sun,1,1,100.00,16,0,0,118.7,0,0,16.00,16.00,CollTo00
Tim Couch,QB,25.130,2002-12-08,NFL,CLE,@,JAX,W 21-20,13,14,Sun,21,35,60.00,264,2,2,78.8,3,20,7.54,6.11,CoucTi00
Daunte Culpepper,QB,25.314,2002-12-08,NFL,MIN,@,GNB,L 22-26,13,14,Sun,15,28,53.57,136,1,1,64.0,3,11,4.86,3.96,CulpDa00
Jake Delhomme,QB,27.332,2002-12-08,NFL,NOR,@,BAL,W 37-25,13,14,Sun,7,8,87.50,103,0,0,118.7,0,0,12.88,12.88,DelhJa00
Brett Favre*,QB,33.059,2002-12-08,NFL,GNB,,MIN,W 26-22,13,14,Sun,22,32,68.75,214,2,1,95.1,1,10,6.69,6.53,FavrBr00
A.J. Feeley,QB,25.206,2002-12-08,NFL,PHI,@,SEA,W 27-20,13,14,Sun,21,35,60.00,190,2,1,81.8,0,0,5.43,5.29,FeelA.00
Rich Gannon,QB,36.353,2002-12-08,NFL,OAK,@,SDG,W 27-7,13,14,Sun,26,41,63.41,328,0,0,88.3,1,2,8.00,8.00,GannRi00
Jeff Garcia,QB,32.287,2002-12-08,NFL,SFO,@,DAL,W 31-27,13,14,Sun,36,55,65.45,276,3,0,95.7,1,0,5.02,6.11,GarcJe00
Trent Green,QB,32.152,2002-12-08,NFL,KAN,,STL,W 49-10,13,14,Sun,10,15,66.67,100,1,0,107.6,1,3,6.67,8.00,GreeTr00
Brian Griese,QB,27.265,2002-12-08,NFL,DEN,@,NYJ,L 13-19,13,14,Sun,28,37,75.68,266,1,1,92.8,2,8,7.19,6.51,GrieBr00
Joey Harrington,QB,24.048,2002-12-08,NFL,DET,@,ARI,L 20-23,13,14,Sun,20,37,54.05,152,1,0,73.3,0,0,4.11,4.65,HarrJo00
Matt Hasselbeck,QB,27.074,2002-12-08,NFL,SEA,,PHI,L 20-27,13,14,Sun,24,45,53.33,223,2,3,54.2,4,28,4.96,2.84,HassMa00
Chad Hutchinson,QB,25.290,2002-12-08,NFL,DAL,,SFO,L 27-31,13,14,Sun,11,28,39.29,147,0,2,26.9,0,0,5.25,2.04,HutcCh00
Brad Johnson,QB,34.086,2002-12-08,NFL,TAM,,ATL,W 34-10,13,14,Sun,23,31,74.19,276,4,0,140.6,1,5,8.90,11.48,JohnBr00
Jon Kitna,QB,30.078,2002-12-08,NFL,CIN,@,CAR,L 31-52,13,14,Sun,25,37,67.57,295,2,0,109.6,4,38,7.97,9.05,KitnJo00
Dorsey Levens,RB,32.201,2002-12-08,NFL,PHI,@,SEA,W 27-20,13,14,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,LeveDo00
Tommy Maddox,QB,31.097,2002-12-08,NFL,PIT,,HOU,L 6-24,13,14,Sun,30,57,52.63,325,0,2,55.1,6,32,5.70,4.12,MaddTo00
Peyton Manning,QB,26.259,2002-12-08,NFL,IND,@,TEN,L 17-27,13,14,Sun,26,42,61.90,297,1,3,61.3,1,0,7.07,4.33,MannPe00
Jamie Martin,QB,32.303,2002-12-08,NFL,STL,@,KAN,L 10-49,13,14,Sun,24,35,68.57,218,1,2,70.9,6,48,6.23,4.23,MartJa00
Mike McMahon,QB,23.303,2002-12-08,NFL,DET,@,ARI,L 20-23,13,14,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,McMaMi00
Steve McNair,QB,29.297,2002-12-08,NFL,TEN,,IND,W 27-17,13,14,Sun,19,23,82.61,237,1,0,124.1,1,8,10.30,11.17,McNaSt00
Rodney Peete,QB,36.267,2002-12-08,NFL,CAR,,CIN,W 52-31,13,14,Sun,21,29,72.41,319,3,1,128.4,0,0,11.00,11.52,PeetRo00
Chad Pennington,QB,26.165,2002-12-08,NFL,NYJ,,DEN,W 19-13,13,14,Sun,19,30,63.33,244,1,0,99.9,3,27,8.13,8.80,PennCh01
Jake Plummer,QB,27.354,2002-12-08,NFL,ARI,,DET,W 23-20,13,14,Sun,24,43,55.81,228,2,1,76.5,6,48,5.30,5.19,PlumJa00
Patrick Ramsey,QB,23.297,2002-12-08,NFL,WAS,,NYG,L 21-27,13,14,Sun,12,27,44.44,204,1,0,82.9,1,11,7.56,8.30,RamsPa00
Antwaan Randle El,WR,23.113,2002-12-08,NFL,PIT,,HOU,L 6-24,13,14,Sun,1,1,100.00,1,0,0,79.2,0,0,1.00,1.00,RandAn00
James Stewart,RB,30.346,2002-12-08,NFL,DET,@,ARI,L 20-23,13,14,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,StewJa00
Michael Vick,QB,22.165,2002-12-08,NFL,ATL,@,TAM,L 10-34,13,14,Sun,12,25,48.00,125,1,1,59.6,1,6,5.00,4.00,VickMi00
Danny Wuerffel,QB,28.195,2002-12-08,NFL,WAS,,NYG,L 21-27,13,14,Sun,13,19,68.42,159,0,1,72.0,5,37,8.37,6.00,WuerDa00
Henry Burris,QB,27.188,2002-12-09,NFL,CHI,@,MIA,L 9-27,13,14,Mon,1,3,33.33,6,1,0,81.9,0,0,2.00,8.67,BurrHe00
Chris Chandler,QB,37.058,2002-12-09,NFL,CHI,@,MIA,L 9-27,13,14,Mon,7,17,41.18,86,0,2,17.9,1,6,5.06,-0.24,ChanCh00
Jay Fiedler,QB,30.345,2002-12-09,NFL,MIA,,CHI,W 27-9,13,14,Mon,15,29,51.72,196,1,1,70.5,1,8,6.76,5.90,FiedJa00
Jim Miller,QB,31.303,2002-12-09,NFL,CHI,@,MIA,L 9-27,13,14,Mon,3,12,25.00,9,0,1,4.9,1,7,0.75,-3.00,MillJi00
Jeff Blake,QB,32.011,2002-12-15,NFL,BAL,@,HOU,W 23-19,14,15,Sun,18,30,60.00,228,2,0,106.0,0,0,7.60,8.93,BlakJe00
Drew Bledsoe,QB,30.304,2002-12-15,NFL,BUF,,SDG,W 20-13,14,15,Sun,11,33,33.33,107,0,0,43.4,2,6,3.24,3.24,BledDr00
Drew Brees,QB,23.334,2002-12-15,NFL,SDG,@,BUF,L 13-20,14,15,Sun,13,24,54.17,148,0,0,72.9,3,20,6.17,6.17,BreeDr00
Aaron Brooks,QB,26.266,2002-12-15,NFL,NOR,,MIN,L 31-32,14,15,Sun,21,33,63.64,255,2,0,107.5,4,34,7.73,8.94,BrooAa00
Mark Brunell,QB,32.089,2002-12-15,NFL,JAX,@,CIN,W 29-15,14,15,Sun,19,28,67.86,223,3,0,127.5,3,11,7.96,10.11,BrunMa00
Marc Bulger,QB,25.254,2002-12-15,NFL,STL,,ARI,W 30-28,14,15,Sun,24,40,60.00,319,2,2,81.1,2,19,7.98,6.73,BulgMa00
David Carr,QB,23.147,2002-12-15,NFL,HOU,,BAL,L 19-23,14,15,Sun,19,34,55.88,196,0,2,48.2,2,14,5.76,3.12,CarrDa00
Chris Chandler,QB,37.064,2002-12-15,NFL,CHI,,NYJ,W 20-13,14,15,Sun,22,27,81.48,177,0,0,94.0,3,16,6.56,6.56,ChanCh00
Kerry Collins,QB,29.350,2002-12-15,NFL,NYG,,DAL,W 37-7,14,15,Sun,13,27,48.15,190,0,0,71.5,0,0,7.04,7.04,CollKe00
Tim Couch,QB,25.137,2002-12-15,NFL,CLE,,IND,L 23-28,14,15,Sun,21,35,60.00,287,2,0,105.3,4,34,8.20,9.34,CoucTi00
Daunte Culpepper,QB,25.321,2002-12-15,NFL,MIN,@,NOR,W 32-31,14,15,Sun,26,36,72.22,312,2,0,116.9,3,19,8.67,9.78,CulpDa00
Brett Favre*,QB,33.066,2002-12-15,NFL,GNB,@,SFO,W 20-14,14,15,Sun,25,33,75.76,201,1,0,100.7,1,3,6.09,6.70,FavrBr00
A.J. Feeley,QB,25.213,2002-12-15,NFL,PHI,,WAS,W 34-21,14,15,Sun,16,28,57.14,220,2,1,91.4,2,10,7.86,7.68,FeelA.00
Jay Fiedler,QB,30.351,2002-12-15,NFL,MIA,,OAK,W 23-17,14,15,Sun,21,32,65.63,237,1,0,98.0,3,24,7.41,8.03,FiedJa00
Doug Flutie,QB,40.053,2002-12-15,NFL,SDG,@,BUF,L 13-20,14,15,Sun,3,11,27.27,64,0,0,51.3,0,0,5.82,5.82,FlutDo00
Rich Gannon,QB,36.360,2002-12-15,NFL,OAK,@,MIA,L 17-23,14,15,Sun,17,31,54.84,204,1,1,72.5,5,42,6.58,5.77,GannRi00
Jeff Garcia,QB,32.294,2002-12-15,NFL,SFO,,GNB,L 14-20,14,15,Sun,19,34,55.88,156,1,1,65.3,0,0,4.59,3.85,GarcJe00
Trent Green,QB,32.159,2002-12-15,NFL,KAN,@,DEN,L 24-31,14,15,Sun,18,42,42.86,310,2,0,84.4,1,1,7.38,8.33,GreeTr00
Brian Griese,QB,27.272,2002-12-15,NFL,DEN,,KAN,W 31-24,14,15,Sun,18,26,69.23,297,1,1,104.2,2,12,11.42,10.46,GrieBr00
Joey Harrington,QB,24.055,2002-12-15,NFL,DET,,TAM,L 20-23,14,15,Sun,0,1,0.00,0,0,0,39.6,1,10,0.00,0.00,HarrJo00
Matt Hasselbeck,QB,27.081,2002-12-15,NFL,SEA,@,ATL,W 30-24,14,15,Sun,22,31,70.97,298,1,0,112.0,2,0,9.61,10.26,HassMa00
Chad Hutchinson,QB,25.297,2002-12-15,NFL,DAL,@,NYG,L 7-37,14,15,Sun,16,40,40.00,161,1,2,39.7,3,24,4.03,2.28,HutcCh00
Brad Johnson,QB,34.093,2002-12-15,NFL,TAM,@,DET,W 23-20,14,15,Sun,24,41,58.54,253,0,0,76.6,0,0,6.17,6.17,JohnBr00
Jon Kitna,QB,30.085,2002-12-15,NFL,CIN,,JAX,L 15-29,14,15,Sun,22,42,52.38,258,0,1,61.4,3,23,6.14,5.07,KitnJo00
Tommy Maddox,QB,31.104,2002-12-15,NFL,PIT,,CAR,W 30-14,14,15,Sun,20,33,60.61,209,1,1,76.5,2,12,6.33,5.58,MaddTo00
Peyton Manning,QB,26.266,2002-12-15,NFL,IND,@,CLE,W 28-23,14,15,Sun,20,34,58.82,277,2,1,92.4,1,3,8.15,8.00,MannPe00
Mike McMahon,QB,23.310,2002-12-15,NFL,DET,,TAM,L 20-23,14,15,Sun,10,21,47.62,158,1,1,69.1,0,0,7.52,6.33,McMaMi00
Jesse Palmer,QB,24.071,2002-12-15,NFL,NYG,,DAL,W 37-7,14,15,Sun,3,4,75.00,30,0,0,95.8,0,0,7.50,7.50,PalmJe00
Rodney Peete,QB,36.274,2002-12-15,NFL,CAR,@,PIT,L 14-30,14,15,Sun,14,27,51.85,112,1,0,74.9,4,27,4.15,4.89,PeetRo00
Chad Pennington,QB,26.172,2002-12-15,NFL,NYJ,@,CHI,L 13-20,14,15,Sun,22,33,66.67,207,1,0,93.9,1,7,6.27,6.88,PennCh01
Jake Plummer,QB,27.361,2002-12-15,NFL,ARI,@,STL,L 28-30,14,15,Sun,17,27,62.96,258,2,1,103.6,1,9,9.56,9.37,PlumJa00
Patrick Ramsey,QB,23.304,2002-12-15,NFL,WAS,@,PHI,L 21-34,14,15,Sun,23,35,65.71,213,3,0,110.8,2,7,6.09,7.80,RamsPa00
Antwaan Randle El,WR,23.120,2002-12-15,NFL,PIT,,CAR,W 30-14,14,15,Sun,1,1,100.00,6,0,0,91.7,0,0,6.00,6.00,RandAn00
Michael Vick,QB,22.172,2002-12-15,NFL,ATL,,SEA,L 24-30,14,15,Sun,21,38,55.26,240,2,2,70.1,2,17,6.32,5.00,VickMi00
Chris Weinke,QB,30.137,2002-12-15,NFL,CAR,@,PIT,L 14-30,14,15,Sun,3,7,42.86,14,0,1,10.7,2,18,2.00,-4.43,WeinCh00
Tom Brady,QB,25.135,2002-12-16,NFL,NWE,@,TEN,L 7-24,14,15,Mon,14,29,48.28,134,0,1,47.2,3,17,4.62,3.07,BradTo00
Rohan Davey,QB,24.246,2002-12-16,NFL,NWE,@,TEN,L 7-24,14,15,Mon,1,2,50.00,3,0,0,56.2,0,0,1.50,1.50,DaveRo01
Steve McNair,QB,29.305,2002-12-16,NFL,TEN,,NWE,W 24-7,14,15,Mon,11,24,45.83,136,0,1,46.5,2,9,5.67,3.79,McNaSt00
Daunte Culpepper,QB,25.327,2002-12-21,NFL,MIN,,MIA,W 20-17,15,16,Sat,20,29,68.97,244,0,2,65.9,4,18,8.41,5.31,CulpDa00
A.J. Feeley,QB,25.219,2002-12-21,NFL,PHI,@,DAL,W 27-3,15,16,Sat,19,33,57.58,253,1,2,66.9,1,8,7.67,5.55,FeelA.00
Jay Fiedler,QB,30.357,2002-12-21,NFL,MIA,@,MIN,L 17-20,15,16,Sat,15,21,71.43,177,2,1,108.6,1,7,8.43,8.19,FiedJa00
Jeff Garcia,QB,32.300,2002-12-21,NFL,SFO,@,ARI,W 17-14,15,16,Sat,23,39,58.97,256,1,1,76.4,1,4,6.56,5.92,GarcJe00
Chad Hutchinson,QB,25.303,2002-12-21,NFL,DAL,,PHI,L 3-27,15,16,Sat,15,24,62.50,128,0,1,59.0,7,50,5.33,3.46,HutcCh00
Randy Moss*,WR,25.311,2002-12-21,NFL,MIN,,MIA,W 20-17,15,16,Sat,1,1,100.00,13,1,0,158.3,0,0,13.00,33.00,MossRa00
Jake Plummer,QB,28.002,2002-12-21,NFL,ARI,,SFO,L 14-17,15,16,Sat,16,26,61.54,109,2,1,80.4,5,33,4.19,4.00,PlumJa00
Richie Anderson,FB,31.100,2002-12-22,NFL,NYJ,@,NWE,W 30-17,15,16,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,AndeRi00
Steve Beuerlein,QB,37.290,2002-12-22,NFL,DEN,@,OAK,L 16-28,15,16,Sun,13,28,46.43,234,0,1,60.7,4,26,8.36,6.75,BeueSt00
Jeff Blake,QB,32.018,2002-12-22,NFL,BAL,,CLE,L 13-14,15,16,Sun,16,28,57.14,143,1,1,68.0,2,14,5.11,4.21,BlakJe00
Drew Bledsoe,QB,30.311,2002-12-22,NFL,BUF,@,GNB,L 0-10,15,16,Sun,18,36,50.00,179,0,2,41.3,6,37,4.97,2.47,BledDr00
Tom Brady,QB,25.141,2002-12-22,NFL,NWE,,NYJ,L 17-30,15,16,Sun,19,37,51.35,133,1,1,57.6,2,14,3.59,2.92,BradTo00
Drew Brees,QB,23.341,2002-12-22,NFL,SDG,@,KAN,L 22-24,15,16,Sun,26,40,65.00,242,2,0,98.1,1,7,6.05,7.05,BreeDr00
Aaron Brooks,QB,26.273,2002-12-22,NFL,NOR,@,CIN,L 13-20,15,16,Sun,16,38,42.11,203,1,0,68.2,3,26,5.34,5.87,BrooAa00
Mark Brunell,QB,32.096,2002-12-22,NFL,JAX,,TEN,L 10-28,15,16,Sun,12,23,52.17,114,0,1,48.1,3,17,4.96,3.00,BrunMa00
Marc Bulger,QB,25.261,2002-12-22,NFL,STL,@,SEA,L 10-30,15,16,Sun,1,1,100.00,11,0,0,112.5,1,8,11.00,11.00,BulgMa00
Henry Burris,QB,27.201,2002-12-22,NFL,CHI,@,CAR,L 14-24,15,16,Sun,8,22,36.36,50,1,0,60.0,2,15,2.27,3.18,BurrHe00
David Carr,QB,23.154,2002-12-22,NFL,HOU,@,WAS,L 10-26,15,16,Sun,12,31,38.71,112,0,1,36.0,3,13,3.61,2.16,CarrDa00
Chris Chandler,QB,37.071,2002-12-22,NFL,CHI,@,CAR,L 14-24,15,16,Sun,7,8,87.50,113,1,0,158.3,2,17,14.13,16.63,ChanCh00
Kerry Collins,QB,29.357,2002-12-22,NFL,NYG,@,IND,W 44-27,15,16,Sun,23,29,79.31,366,4,0,158.3,0,0,12.62,15.38,CollKe00
Tim Couch,QB,25.144,2002-12-22,NFL,CLE,@,BAL,W 14-13,15,16,Sun,22,31,70.97,209,1,1,86.6,2,16,6.74,5.94,CoucTi00
Brett Favre*,QB,33.073,2002-12-22,NFL,GNB,,BUF,W 10-0,15,16,Sun,15,33,45.45,114,1,2,39.2,2,10,3.45,1.33,FavrBr00
Rich Gannon,QB,37.002,2002-12-22,NFL,OAK,,DEN,W 28-16,15,16,Sun,18,27,66.67,201,1,0,101.0,4,15,7.44,8.19,GannRi00
David Garrard,QB,24.311,2002-12-22,NFL,JAX,,TEN,L 10-28,15,16,Sun,6,13,46.15,43,1,0,80.0,1,1,3.31,4.85,GarrDa00
Trent Green,QB,32.166,2002-12-22,NFL,KAN,,SDG,W 24-22,15,16,Sun,23,36,63.89,337,3,1,110.5,3,14,9.36,9.78,GreeTr00
Brian Griese,QB,27.279,2002-12-22,NFL,DEN,@,OAK,L 16-28,15,16,Sun,7,15,46.67,48,0,2,14.7,2,13,3.20,-2.80,GrieBr00
Matt Hasselbeck,QB,27.088,2002-12-22,NFL,SEA,,STL,W 30-10,15,16,Sun,20,32,62.50,303,1,0,104.0,2,11,9.47,10.09,HassMa00
Jon Kitna,QB,30.092,2002-12-22,NFL,CIN,,NOR,W 20-13,15,16,Sun,20,40,50.00,190,1,2,51.0,2,7,4.75,3.00,KitnJo00
Peyton Manning,QB,26.273,2002-12-22,NFL,IND,,NYG,L 27-44,15,16,Sun,30,46,65.22,365,3,2,93.1,2,16,7.93,7.28,MannPe00
Jamie Martin,QB,32.317,2002-12-22,NFL,STL,@,SEA,L 10-30,15,16,Sun,31,48,64.58,259,1,3,59.3,1,8,5.40,3.00,MartJa00
Mike McMahon,QB,23.317,2002-12-22,NFL,DET,@,ATL,L 15-36,15,16,Sun,11,33,33.33,149,2,3,31.0,3,28,4.52,1.64,McMaMi00
Steve McNair,QB,29.311,2002-12-22,NFL,TEN,@,JAX,W 28-10,15,16,Sun,13,21,61.90,115,1,0,92.4,0,0,5.48,6.43,McNaSt00
Neil O'Donnell,QB,36.172,2002-12-22,NFL,TEN,@,JAX,W 28-10,15,16,Sun,1,1,100.00,8,0,0,100.0,0,0,8.00,8.00,ODonNe00
Rodney Peete,QB,36.281,2002-12-22,NFL,CAR,,CHI,W 24-14,15,16,Sun,18,35,51.43,179,1,0,75.8,3,14,5.11,5.69,PeetRo00
Chad Pennington,QB,26.179,2002-12-22,NFL,NYJ,@,NWE,W 30-17,15,16,Sun,23,33,69.70,285,3,0,126.5,0,0,8.64,10.45,PennCh01
Patrick Ramsey,QB,23.311,2002-12-22,NFL,WAS,,HOU,W 26-10,15,16,Sun,14,31,45.16,190,2,0,86.8,0,0,6.13,7.42,RamsPa00
Michael Vick,QB,22.179,2002-12-22,NFL,ATL,,DET,W 36-15,15,16,Sun,20,38,52.63,337,2,1,89.5,1,1,8.87,8.74,VickMi00
Rob Johnson,QB,29.280,2002-12-23,NFL,TAM,,PIT,L 7-17,15,16,Mon,12,18,66.67,159,1,0,113.0,5,24,8.83,9.94,JohnRo00
Shaun King,QB,25.208,2002-12-23,NFL,TAM,,PIT,L 7-17,15,16,Mon,9,26,34.62,73,0,1,27.4,1,5,2.81,1.08,KingSh00
Tommy Maddox,QB,31.112,2002-12-23,NFL,PIT,@,TAM,W 17-7,15,16,Mon,17,23,73.91,236,1,0,120.9,2,11,10.26,11.13,MaddTo00
Antwaan Randle El,WR,23.128,2002-12-23,NFL,PIT,@,TAM,W 17-7,15,16,Mon,1,1,100.00,8,0,0,100.0,0,0,8.00,8.00,RandAn00
Kerry Collins,QB,29.363,2002-12-28,NFL,NYG,,PHI,W 10-7,16,17,Sat,25,35,71.43,256,1,1,89.7,1,8,7.31,6.60,CollKe00
A.J. Feeley,QB,25.226,2002-12-28,NFL,PHI,@,NYG,L 7-10,16,17,Sat,13,25,52.00,150,0,1,53.7,1,6,6.00,4.20,FeelA.00
Rich Gannon,QB,37.008,2002-12-28,NFL,OAK,,KAN,W 24-0,16,17,Sat,7,14,50.00,79,1,0,91.1,1,5,5.64,7.07,GannRi00
Trent Green,QB,32.172,2002-12-28,NFL,KAN,@,OAK,L 0-24,16,17,Sat,15,32,46.88,137,0,1,46.0,1,5,4.28,2.88,GreeTr00
James Allen,RB,27.276,2002-12-29,NFL,HOU,,TEN,L 3-13,16,17,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,AlleJa00
Steve Beuerlein,QB,37.297,2002-12-29,NFL,DEN,,ARI,W 37-7,16,17,Sun,16,24,66.67,203,2,0,120.7,2,12,8.46,10.13,BeueSt00
Jeff Blake,QB,32.025,2002-12-29,NFL,BAL,@,PIT,L 31-34,16,17,Sun,19,26,73.08,336,2,2,108.7,3,28,12.92,11.00,BlakJe00
Drew Bledsoe,QB,30.318,2002-12-29,NFL,BUF,,CIN,W 27-9,16,17,Sun,23,31,74.19,231,1,0,105.7,2,6,7.45,8.10,BledDr00
Marty Booker,WR,26.151,2002-12-29,NFL,CHI,,TAM,L 0-15,16,17,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,BookMa00
Tom Brady,QB,25.148,2002-12-29,NFL,NWE,,MIA,W 27-24,16,17,Sun,25,44,56.82,221,1,1,68.5,1,5,5.02,4.45,BradTo00
Drew Brees,QB,23.348,2002-12-29,NFL,SDG,,SEA,L 28-31,16,17,Sun,27,49,55.10,332,3,1,88.1,3,26,6.78,7.08,BreeDr00
Aaron Brooks,QB,26.280,2002-12-29,NFL,NOR,,CAR,L 6-10,16,17,Sun,12,31,38.71,145,0,2,26.9,3,18,4.68,1.77,BrooAa00
Henry Burris,QB,27.208,2002-12-29,NFL,CHI,,TAM,L 0-15,16,17,Sun,7,19,36.84,78,0,4,10.3,1,4,4.11,-5.37,BurrHe00
Reche Caldwell,WR,23.276,2002-12-29,NFL,SDG,,SEA,L 28-31,16,17,Sun,1,1,100.00,20,0,0,118.7,0,0,20.00,20.00,CaldRe00
David Carr,QB,23.161,2002-12-29,NFL,HOU,,TEN,L 3-13,16,17,Sun,21,40,52.50,214,0,1,57.7,3,18,5.35,4.23,CarrDa00
Tim Couch,QB,25.151,2002-12-29,NFL,CLE,,ATL,W 24-16,16,17,Sun,7,11,63.64,68,0,1,43.0,0,0,6.18,2.09,CoucTi00
Daunte Culpepper,QB,25.335,2002-12-29,NFL,MIN,@,DET,W 38-36,16,17,Sun,21,29,72.41,312,2,1,115.9,3,16,10.76,10.59,CulpDa00
Brett Favre*,QB,33.080,2002-12-29,NFL,GNB,@,NYJ,L 17-42,16,17,Sun,16,33,48.48,172,1,1,61.7,1,7,5.21,4.45,FavrBr00
Jay Fiedler,QB,31.000,2002-12-29,NFL,MIA,@,NWE,L 24-27,16,17,Sun,11,25,44.00,110,1,0,70.4,2,7,4.40,5.20,FiedJa00
David Garrard,QB,24.318,2002-12-29,NFL,JAX,@,IND,L 13-20,16,17,Sun,13,26,50.00,135,0,0,65.4,3,23,5.19,5.19,GarrDa00
Matt Hasselbeck,QB,27.095,2002-12-29,NFL,SEA,@,SDG,W 31-28,16,17,Sun,36,53,67.92,449,2,2,90.8,3,21,8.47,7.53,HassMa00
Kelly Holcomb,QB,29.173,2002-12-29,NFL,CLE,,ATL,W 24-16,16,17,Sun,7,14,50.00,86,1,2,53.6,3,25,6.14,1.14,HolcKe00
Chad Hutchinson,QB,25.311,2002-12-29,NFL,DAL,@,WAS,L 14-20,16,17,Sun,12,23,52.17,189,1,1,76.2,5,41,8.22,7.13,HutcCh00
Rob Johnson,QB,29.286,2002-12-29,NFL,TAM,@,CHI,W 15-0,16,17,Sun,16,25,64.00,134,0,0,77.7,5,23,5.36,5.36,JohnRo00
Jon Kitna,QB,30.099,2002-12-29,NFL,CIN,@,BUF,L 9-27,16,17,Sun,19,35,54.29,241,0,2,52.2,2,8,6.89,4.31,KitnJo00
Tommy Maddox,QB,31.118,2002-12-29,NFL,PIT,,BAL,W 34-31,16,17,Sun,20,30,66.67,194,2,2,79.0,4,18,6.47,4.80,MaddTo00
Peyton Manning,QB,26.280,2002-12-29,NFL,IND,,JAX,W 20-13,16,17,Sun,20,28,71.43,146,1,0,95.2,0,0,5.21,5.93,MannPe00
Josh McCown,QB,23.178,2002-12-29,NFL,ARI,@,DEN,L 7-37,16,17,Sun,3,6,50.00,21,0,1,18.7,2,23,3.50,-4.00,McCoJo01
Mike McMahon,QB,23.324,2002-12-29,NFL,DET,,MIN,L 36-38,16,17,Sun,19,44,43.18,293,3,3,60.1,0,0,6.66,4.95,McMaMi00
Steve McNair,QB,29.318,2002-12-29,NFL,TEN,@,HOU,W 13-3,16,17,Sun,8,22,36.36,148,0,0,60.4,2,11,6.73,6.73,McNaSt00
David Patten,WR,28.132,2002-12-29,NFL,NWE,,MIA,W 27-24,16,17,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,PattDa00
Doug Pederson,QB,34.332,2002-12-29,NFL,GNB,@,NYJ,L 17-42,16,17,Sun,6,8,75.00,43,1,0,126.6,0,0,5.38,7.88,PedeDo00
Rodney Peete,QB,36.288,2002-12-29,NFL,CAR,@,NOR,W 10-6,16,17,Sun,19,30,63.33,203,1,2,66.4,2,13,6.77,4.43,PeetRo00
Chad Pennington,QB,26.186,2002-12-29,NFL,NYJ,,GNB,W 42-17,16,17,Sun,17,24,70.83,196,4,0,134.7,1,2,8.17,11.50,PennCh01
Jake Plummer,QB,28.010,2002-12-29,NFL,ARI,@,DEN,L 7-37,16,17,Sun,13,27,48.15,132,1,0,74.9,1,7,4.89,5.63,PlumJa00
Patrick Ramsey,QB,23.318,2002-12-29,NFL,WAS,,DAL,W 20-14,16,17,Sun,17,31,54.84,209,0,2,49.0,1,8,6.74,3.84,RamsPa00
Cory Sauter,QB,28.038,2002-12-29,NFL,CHI,,TAM,L 0-15,16,17,Sun,6,9,66.67,59,0,0,85.0,0,0,6.56,6.56,SautCo00
Vinny Testaverde,QB,39.046,2002-12-29,NFL,NYJ,,GNB,W 42-17,16,17,Sun,1,1,100.00,14,0,0,118.7,0,0,14.00,14.00,TestVi00
Michael Vick,QB,22.186,2002-12-29,NFL,ATL,@,CLE,L 16-24,16,17,Sun,17,40,42.50,240,1,1,60.4,2,14,6.00,5.38,VickMi00
Chris Weinke,QB,30.151,2002-12-29,NFL,CAR,@,NOR,W 10-6,16,17,Sun,1,2,50.00,0,0,0,56.2,1,2,0.00,0.00,WeinCh00
Frank Wycheck,TE,31.076,2002-12-29,NFL,TEN,@,HOU,W 13-3,16,17,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,WychFr00
Scott Covington,QB,26.347,2002-12-30,NFL,STL,,SFO,W 31-20,16,17,Mon,2,5,40.00,7,0,0,47.9,2,16,1.40,1.40,CoviSc00
Jeff Garcia,QB,32.309,2002-12-30,NFL,SFO,@,STL,L 20-31,16,17,Mon,2,3,66.67,16,0,0,79.9,0,0,5.33,5.33,GarcJe00
