Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Fantasy Pts,PPR,DK Pts,FD Pts,Pass_cmp,Pass_att,Pass_yds,Pass_td,Pass_int,Run_att,Run_yds,Run_td,Rec,Rec_yds,Rec_td,Fmb,FGM,FGA,XPM,XPA,unique_id 
Travis Minor,RB,25.179,2004-12-26,NFL,MIA,,CLE,W 10-7,15,16,Sun,3.40,5.4,5.4,4.4,0,0,0,0,0,6,30,0,2,4,0,0,,,,,MinoTr00
Dave Moore,TE,35.045,2004-12-26,NFL,TAM,,CAR,L 20-37,15,16,Sun,1.00,2.0,2.0,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,,MoorDa00
Maurice Morris,RB,25.025,2004-12-26,NFL,SEA,,ARI,W 24-21,15,16,Sun,1.30,2.3,2.3,1.8,0,0,0,0,0,1,10,0,1,3,0,0,,,,,MorrMa00
Sammy Morris,RB,27.278,2004-12-26,NFL,MIA,,CLE,W 10-7,15,16,Sun,7.40,10.4,10.4,8.9,0,0,0,0,0,17,69,0,3,5,0,0,,,,,MorrSa00
Santana Moss,WR,25.208,2004-12-26,NFL,NYJ,,NWE,L 7-23,15,16,Sun,9.20,11.2,11.2,10.2,0,0,0,0,0,0,0,0,2,32,1,0,,,,,MossSa00
Eric Moulds,WR,31.162,2004-12-26,NFL,BUF,@,SFO,W 41-7,15,16,Sun,8.20,16.2,16.2,12.2,0,0,0,0,0,1,1,0,8,81,0,0,,,,,MoulEr00
Muhsin Muhammad,WR,31.235,2004-12-26,NFL,CAR,@,TAM,W 37-20,15,16,Sun,23.40,31.4,34.4,27.4,0,0,0,0,0,1,-1,0,8,115,2,0,,,,,MuhaMu00
James Mungro,RB,26.317,2004-12-26,NFL,IND,,SDG,W 34-31,15,16,Sun,6.30,7.3,7.3,6.8,0,0,0,0,0,0,0,0,1,3,1,0,,,,,MungJa00
Dennis Northcutt,WR,27.004,2004-12-26,NFL,CLE,@,MIA,L 7-10,15,16,Sun,17.40,21.4,24.4,19.4,0,0,0,0,0,0,0,0,4,114,1,0,,,,,NortDe00
Kassim Osgood,WR,24.220,2004-12-26,NFL,SDG,@,IND,L 31-34,15,16,Sun,4.30,6.3,6.3,5.3,0,0,0,0,0,0,0,0,2,43,0,0,,,,,OsgoKa00
Eric Parker,WR,25.256,2004-12-26,NFL,SDG,@,IND,L 31-34,15,16,Sun,16.30,23.3,26.3,19.8,0,0,0,0,0,0,0,0,7,103,1,0,,,,,ParkEr00
Patrick Pass,FB,26.361,2004-12-26,NFL,NWE,@,NYJ,W 23-7,15,16,Sun,4.90,9.9,9.9,7.4,0,0,0,0,0,4,17,0,5,32,0,0,,,,,PassPa00
Jerome Pathon,WR,29.010,2004-12-26,NFL,NOR,,ATL,W 26-13,15,16,Sun,4.90,7.9,7.9,6.4,0,0,0,0,0,0,0,0,3,49,0,0,,,,,PathJe00
Chad Pennington,QB,28.183,2004-12-26,NFL,NYJ,,NWE,L 7-23,15,16,Sun,8.78,8.8,11.8,10.8,22,36,252,1,2,3,7,0,0,0,0,0,,,,,PennCh01
Michael Pittman,RB,29.134,2004-12-26,NFL,TAM,,CAR,L 20-37,15,16,Sun,5.40,8.4,8.4,6.9,0,0,0,0,0,10,41,0,3,13,0,0,,,,,PittMi00
Clinton Portis,RB,23.116,2004-12-26,NFL,WAS,@,DAL,L 10-13,15,16,Sun,3.20,3.2,3.2,3.2,0,0,0,0,0,10,32,0,0,0,0,0,,,,,PortCl00
Peerless Price,WR,28.060,2004-12-26,NFL,ATL,@,NOR,L 13-26,15,16,Sun,4.90,10.9,10.9,7.9,0,0,0,0,0,0,0,0,6,49,0,0,,,,,PricPe00
Neil Rackers,K,28.132,2004-12-26,NFL,ARI,@,SEA,L 21-24,15,16,Sun,3.00,3.0,,3.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,3,3,rackenei01
Patrick Ramsey,QB,25.316,2004-12-26,NFL,WAS,@,DAL,L 10-13,15,16,Sun,6.52,6.5,8.5,8.5,19,29,158,1,2,1,2,0,0,0,0,0,,,,,RamsPa00
Antwaan Randle El,WR,25.131,2004-12-26,NFL,PIT,,BAL,W 20-7,15,16,Sun,3.50,6.5,7.5,5.0,0,0,0,0,0,0,0,0,3,55,0,0,,,,,RandAn00
Jeff Reed,K,25.261,2004-12-26,NFL,PIT,,BAL,W 20-7,15,16,Sun,8.00,8.0,,9.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,reedxjef01
Josh Reed,WR,24.239,2004-12-26,NFL,BUF,@,SFO,W 41-7,15,16,Sun,1.10,3.1,3.1,2.1,0,0,0,0,0,0,0,0,2,11,0,0,,,,,ReedJo01
Dominic Rhodes,RB,25.344,2004-12-26,NFL,IND,,SDG,W 34-31,15,16,Sun,7.90,7.9,7.9,7.9,0,0,0,0,0,2,19,0,0,0,0,0,,,,,RhodDo00
Alan Ricard,FB,27.344,2004-12-26,NFL,BAL,@,PIT,L 7-20,15,16,Sun,1.30,3.3,3.3,2.3,0,0,0,0,0,0,0,0,2,13,0,0,,,,,RicaAl00
Ben Roethlisberger,QB,22.299,2004-12-26,NFL,PIT,,BAL,W 20-7,15,16,Sun,15.94,15.9,16.9,16.9,14,19,221,2,1,2,11,0,0,0,0,0,,,,,RoetBe00
Robert Royal,TE,25.225,2004-12-26,NFL,WAS,@,DAL,L 10-13,15,16,Sun,6.50,7.5,7.5,7.0,0,0,0,0,0,0,0,0,1,5,1,0,,,,,RoyaRo00
Matt Schaub,QB,23.184,2004-12-26,NFL,ATL,@,NOR,L 13-26,15,16,Sun,5.62,5.6,7.6,7.6,17,41,188,0,2,4,21,0,0,0,0,0,,,,,SchaMa00
Matt Schobel,TE,26.052,2004-12-26,NFL,CIN,,NYG,W 23-22,15,16,Sun,1.30,2.3,2.3,1.8,0,0,0,0,0,0,0,0,1,13,0,0,,,,,SchoMa00
Mike Seidman,TE,23.319,2004-12-26,NFL,CAR,@,TAM,W 37-20,15,16,Sun,7.60,9.6,9.6,8.6,0,0,0,0,0,0,0,0,2,16,1,0,,,,,SeidMi00
Jeremy Shockey,TE,24.130,2004-12-26,NFL,NYG,@,CIN,L 22-23,15,16,Sun,6.40,12.4,12.4,9.4,0,0,0,0,0,0,0,0,6,64,0,0,,,,,ShocJe00
Emmitt Smith*,RB,35.225,2004-12-26,NFL,ARI,@,SEA,L 21-24,15,16,Sun,6.50,6.5,6.5,6.5,0,0,0,0,0,23,65,0,0,0,0,0,,,,,SmitEm00
Jimmy Smith,WR,35.321,2004-12-26,NFL,JAX,,HOU,L 0-21,15,16,Sun,1.70,3.7,3.7,2.7,0,0,0,0,0,0,0,0,2,17,0,0,,,,,SmitJi00
Jonathan Smith,WR,23.028,2004-12-26,NFL,BUF,@,SFO,W 41-7,15,16,Sun,1.10,2.1,2.1,1.6,0,0,0,0,0,0,0,0,1,11,0,0,,,,,SmitJo00
Jerald Sowell,FB,30.340,2004-12-26,NFL,NYJ,,NWE,L 7-23,15,16,Sun,1.50,3.5,3.5,2.5,0,0,0,0,0,0,0,0,2,15,0,0,,,,,SoweJe00
Donte' Stallworth,WR,24.046,2004-12-26,NFL,NOR,,ATL,W 26-13,15,16,Sun,12.20,14.2,14.2,13.2,0,0,0,0,0,1,0,0,2,62,1,0,,,,,StalDo00
Aaron Stecker,RB,29.043,2004-12-26,NFL,NOR,,ATL,W 26-13,15,16,Sun,2.00,2.0,2.0,2.0,0,0,0,0,0,5,20,0,0,0,0,0,,,,,StecAa00
Brandon Stokley,WR,28.186,2004-12-26,NFL,IND,,SDG,W 34-31,15,16,Sun,18.30,25.3,28.3,21.8,0,0,0,0,0,0,0,0,7,123,1,0,,,,,StokBr00
Matt Stover,K,36.334,2004-12-26,NFL,BAL,@,PIT,L 7-20,15,16,Sun,1.00,1.0,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,stovemat01
Lee Suggs,RB,24.137,2004-12-26,NFL,CLE,@,MIA,L 7-10,15,16,Sun,12.70,13.7,17.7,13.2,0,0,0,0,0,38,143,0,1,4,0,0,,,,,SuggLe00
Reggie Swinton,WR,29.155,2004-12-26,NFL,DET,,CHI,W 19-13,15,16,Sun,4.20,6.2,6.2,5.2,0,0,0,0,0,0,0,0,2,42,0,0,,,,,SwinRe00
Chester Taylor,RB,25.095,2004-12-26,NFL,BAL,@,PIT,L 7-20,15,16,Sun,3.30,5.3,5.3,4.3,0,0,0,0,0,3,17,0,2,16,0,0,,,,,TaylCh01
David Terrell,WR,29.171,2004-12-26,NFL,CHI,@,DET,L 13-19,15,16,Sun,1.00,3.0,3.0,2.0,0,0,0,0,0,0,0,0,2,10,0,0,,,,,TerrDa00
Vinny Testaverde,QB,41.043,2004-12-26,NFL,DAL,,WAS,W 13-10,15,16,Sun,12.76,12.8,13.8,13.8,23,39,234,1,1,3,14,0,0,0,0,0,,,,,TestVi00
Derrius Thompson,WR,27.174,2004-12-26,NFL,MIA,,CLE,W 10-7,15,16,Sun,9.40,11.4,11.4,10.4,0,0,0,0,0,0,0,0,2,34,1,0,,,,,ThomDe00
LaDainian Tomlinson*,RB,25.186,2004-12-26,NFL,SDG,@,IND,L 31-34,15,16,Sun,29.60,34.6,34.6,32.1,0,0,0,0,0,21,81,1,5,95,1,0,,,,,TomlLa00
Amani Toomer,WR,30.109,2004-12-26,NFL,NYG,@,CIN,L 22-23,15,16,Sun,3.50,6.5,6.5,5.0,0,0,0,0,0,0,0,0,3,35,0,0,,,,,ToomAm00
Jerame Tuman,TE,28.277,2004-12-26,NFL,PIT,,BAL,W 20-7,15,16,Sun,8.60,10.6,10.6,9.6,0,0,0,0,0,0,0,0,2,26,1,0,,,,,TumaJe00
David Tyree,WR,24.358,2004-12-26,NFL,NYG,@,CIN,L 22-23,15,16,Sun,3.50,5.5,5.5,4.5,0,0,0,0,0,0,0,0,2,35,0,0,,,,,TyreDa00
Mike Vanderjagt,K,34.277,2004-12-26,NFL,IND,,SDG,W 34-31,15,16,Sun,14.00,14.0,,14.0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,2,vandemik01
Adam Vinatieri,K,31.364,2004-12-26,NFL,NWE,@,NYJ,W 23-7,15,16,Sun,11.00,11.0,,11.0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,2,vinatada01
Bobby Wade,WR,23.305,2004-12-26,NFL,CHI,@,DET,L 13-19,15,16,Sun,3.80,7.8,7.8,5.8,0,0,0,0,0,1,11,0,4,27,0,0,,,,,WadeBo00
Kevin Walter,WR,23.144,2004-12-26,NFL,CIN,,NYG,W 23-22,15,16,Sun,1.00,2.0,2.0,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,,WaltKe00
Hines Ward,FL,28.293,2004-12-26,NFL,PIT,,BAL,W 20-7,15,16,Sun,1.60,4.6,4.6,3.1,0,0,0,0,0,1,-5,0,3,21,0,0,,,,,WardHi00
Kelley Washington,WR,25.127,2004-12-26,NFL,CIN,,NYG,W 23-22,15,16,Sun,1.30,2.3,2.3,1.8,0,0,0,0,0,0,0,0,1,13,0,0,,,,,WashKe00
Kenny Watson,HB,26.288,2004-12-26,NFL,CIN,,NYG,W 23-22,15,16,Sun,2.80,3.8,3.8,3.3,0,0,0,0,0,2,7,0,1,21,0,0,,,,,WatsKe00
Reggie Wayne,WR,26.039,2004-12-26,NFL,IND,,SDG,W 34-31,15,16,Sun,6.10,9.1,9.1,7.6,0,0,0,0,0,0,0,0,3,61,0,0,,,,,WaynRe00
Jonathan Wells,RB,25.158,2004-12-26,NFL,HOU,@,JAX,W 21-0,15,16,Sun,3.40,3.4,3.4,3.4,0,0,0,0,0,5,34,0,0,0,0,0,,,,,WellJo00
Boo Williams,TE,25.187,2004-12-26,NFL,NOR,,ATL,W 26-13,15,16,Sun,2.10,3.1,3.1,2.6,0,0,0,0,0,0,0,0,1,21,0,0,,,,,WillBo00
Domanick Williams,RB,24.086,2004-12-26,NFL,HOU,@,JAX,W 21-0,15,16,Sun,24.90,28.9,31.9,26.9,0,0,0,0,0,31,158,1,4,31,0,0,,,,,DaviDo01
Roy Williams,WR,23.006,2004-12-26,NFL,DET,,CHI,W 19-13,15,16,Sun,3.30,6.3,6.3,4.8,0,0,0,0,0,0,0,0,3,33,0,0,,,,,WillRo04
Shaud Williams,RB,24.085,2004-12-26,NFL,BUF,@,SFO,W 41-7,15,16,Sun,15.20,16.2,16.2,15.7,0,0,0,0,0,17,93,1,1,-1,0,0,,,,,WillSh01
Cedrick Wilson,WR,26.009,2004-12-26,NFL,SFO,,BUF,L 7-41,15,16,Sun,1.80,2.8,2.8,2.3,0,0,0,0,0,0,0,0,1,18,0,0,,,,,WilsCe00
Jason Witten,TE,22.234,2004-12-26,NFL,DAL,,WAS,W 13-10,15,16,Sun,5.00,11.0,11.0,8.0,0,0,0,0,0,0,0,0,6,50,0,0,,,,,WittJa00
Rashaun Woods,WR,24.070,2004-12-26,NFL,SFO,,BUF,L 7-41,15,16,Sun,1.70,2.7,2.7,2.2,0,0,0,0,0,0,0,0,1,17,0,0,,,,,WoodRa00
Isaac Bruce,WR,32.047,2004-12-27,NFL,STL,,PHI,W 20-7,15,16,Mon,15.80,23.8,23.8,19.8,0,0,0,0,0,0,0,0,8,98,1,0,,,,,BrucIs00
Marc Bulger,QB,27.266,2004-12-27,NFL,STL,,PHI,W 20-7,15,16,Mon,13.70,13.7,13.7,13.7,20,27,225,1,0,3,7,0,0,0,0,0,,,,,BulgMa00
Kevin Curtis,WR,26.163,2004-12-27,NFL,STL,,PHI,W 20-7,15,16,Mon,1.50,3.5,4.5,2.5,0,0,0,0,0,0,0,0,2,35,0,0,,,,,CurtKe00
Marshall Faulk*,RB,31.305,2004-12-27,NFL,STL,,PHI,W 20-7,15,16,Mon,5.40,5.4,5.4,5.4,0,0,0,0,0,17,54,0,0,0,0,0,,,,,FaulMa00
Torry Holt,WR,28.205,2004-12-27,NFL,STL,,PHI,W 20-7,15,16,Mon,7.50,14.5,14.5,11.0,0,0,0,0,0,0,0,0,7,75,0,0,,,,,HoltTo00
Steven Jackson,RB,21.158,2004-12-27,NFL,STL,,PHI,W 20-7,15,16,Mon,20.80,20.8,23.8,20.8,0,0,0,0,0,24,148,1,0,0,0,0,,,,,JackSt00
Dorsey Levens,RB,34.220,2004-12-27,NFL,PHI,@,STL,L 7-20,15,16,Mon,6.70,7.7,7.7,7.2,0,0,0,0,0,10,44,0,1,23,0,0,,,,,LeveDo00
Reno Mahe,RB,24.207,2004-12-27,NFL,PHI,@,STL,L 7-20,15,16,Mon,2.20,3.2,3.2,2.7,0,0,0,0,0,6,17,0,1,5,0,0,,,,,MaheRe00
Donovan McNabb,QB,28.032,2004-12-27,NFL,PHI,@,STL,L 7-20,15,16,Mon,5.44,5.4,5.4,5.4,3,3,36,1,0,0,0,0,0,0,0,0,,,,,McNaDo00
Freddie Mitchell,WR,26.029,2004-12-27,NFL,PHI,@,STL,L 7-20,15,16,Mon,8.80,10.8,10.8,9.8,0,0,0,0,0,0,0,0,2,28,1,0,,,,,MitcFr00
Thomas Tapeh,FB,24.274,2004-12-27,NFL,PHI,@,STL,L 7-20,15,16,Mon,2.80,4.8,4.8,3.8,0,0,0,0,0,2,13,0,2,15,0,0,,,,,TapeTh00
Jeff Wilkins,K,32.252,2004-12-27,NFL,STL,,PHI,W 20-7,15,16,Mon,8.00,8.0,,8.0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,2,2,wilkijef01
Sam Aiken,WR,24.019,2005-01-02,NFL,BUF,,PIT,L 24-29,16,17,Sun,5.20,9.2,9.2,7.2,0,0,0,0,0,0,0,0,4,52,0,0,,,,,AikeSa00
David Akers,K,30.024,2005-01-02,NFL,PHI,,CIN,L 10-38,16,17,Sun,4.00,4.0,,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,akersdav01
Shaun Alexander,RB,27.125,2005-01-02,NFL,SEA,,ATL,W 28-26,16,17,Sun,15.50,17.5,17.5,16.5,0,0,0,0,0,19,80,1,2,15,0,0,,,,,AlexSh00
Stephen Alexander,TE,29.056,2005-01-02,NFL,DET,@,TEN,L 19-24,16,17,Sun,6.60,12.6,12.6,9.6,0,0,0,0,0,0,0,0,6,66,0,0,,,,,AlexSt00
Mike Alstott,FB,31.012,2005-01-02,NFL,TAM,@,ARI,L 7-12,16,17,Sun,1.40,3.4,3.4,2.4,0,0,0,0,0,1,-1,0,2,15,0,0,,,,,AlstMi00
Morten Andersen*,K,44.136,2005-01-02,NFL,MIN,@,WAS,L 18-21,16,17,Sun,4.00,4.0,,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,andermor01
Gary Anderson,K,45.170,2005-01-02,NFL,TEN,,DET,W 24-19,16,17,Sun,6.00,6.0,,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,andergar02
Obafemi Ayanbadejo,FB,29.303,2005-01-02,NFL,ARI,,TAM,W 12-7,16,17,Sun,3.60,5.6,5.6,4.6,0,0,0,0,0,6,31,0,2,5,0,0,,,,,AyanOb00
Chris Baker,TE,25.045,2005-01-02,NFL,NYJ,@,STL,L 29-32,16,17,Sun,6.80,7.8,7.8,7.3,0,0,0,0,0,0,0,0,1,8,1,0,,,,,BakeCh00
Tiki Barber,RB,29.270,2005-01-02,NFL,NYG,,DAL,W 28-24,16,17,Sun,23.60,26.6,26.6,25.1,0,0,0,0,0,24,95,1,3,21,1,0,,,,,BarbTi00
Kevan Barlow,RB,25.361,2005-01-02,NFL,SFO,@,NWE,L 7-21,16,17,Sun,11.40,13.4,16.4,12.4,0,0,0,0,0,25,103,0,2,11,0,0,,,,,BarlKe00
Mike Bartrum,TE,34.193,2005-01-02,NFL,PHI,,CIN,L 10-38,16,17,Sun,2.70,5.7,5.7,4.2,0,0,0,0,0,0,0,0,3,27,0,0,,,,,BartMi00
Anthony Becht,TE,27.147,2005-01-02,NFL,NYJ,@,STL,L 29-32,16,17,Sun,1.40,2.4,2.4,1.9,0,0,0,0,0,0,0,0,1,14,0,0,,,,,BechAn00
Tatum Bell,RB,23.306,2005-01-02,NFL,DEN,,IND,W 33-14,16,17,Sun,10.70,12.7,12.7,11.7,0,0,0,0,0,16,91,0,2,16,0,0,,,,,BellTa00
Drew Bennett,WR,26.129,2005-01-02,NFL,TEN,,DET,W 24-19,16,17,Sun,11.00,13.0,13.0,12.0,0,0,0,0,0,0,0,0,2,50,1,0,,,,,BennDr00
Michael Bennett,RB,26.142,2005-01-02,NFL,MIN,@,WAS,L 18-21,16,17,Sun,4.30,7.3,7.3,5.8,0,0,0,0,0,8,19,0,3,24,0,0,,,,,BennMi00
Eddie Berlin,WR,26.354,2005-01-02,NFL,TEN,,DET,W 24-19,16,17,Sun,1.10,2.1,2.1,1.6,0,0,0,0,0,0,0,0,1,11,0,0,,,,,BerlEd00
Bernard Berrian,WR,24.006,2005-01-02,NFL,CHI,,GNB,L 14-31,16,17,Sun,2.50,4.5,4.5,3.5,0,0,0,0,0,1,2,0,2,23,0,0,,,,,BerrBe00
Ladell Betts,RB,25.128,2005-01-02,NFL,WAS,,MIN,W 21-18,16,17,Sun,18.30,19.3,22.3,18.8,0,0,0,0,0,26,118,1,1,5,0,0,,,,,BettLa00
Jeff Blake,QB,34.029,2005-01-02,NFL,PHI,,CIN,L 10-38,16,17,Sun,5.40,5.4,6.4,6.4,14,23,85,1,1,0,0,0,0,0,0,0,,,,,BlakJe00
Drew Bledsoe,QB,32.323,2005-01-02,NFL,BUF,,PIT,L 24-29,16,17,Sun,3.56,3.6,5.6,4.6,16,30,189,0,1,1,0,0,0,0,0,0,,,,,BledDr00
Anquan Boldin,X-WR,24.091,2005-01-02,NFL,ARI,,TAM,W 12-7,16,17,Sun,3.10,6.1,6.1,4.6,0,0,0,0,0,0,0,0,3,31,0,0,,,,,BoldAn00
Kyle Boller,QB,23.199,2005-01-02,NFL,BAL,,MIA,W 30-23,16,17,Sun,11.88,11.9,11.9,11.9,14,27,142,1,0,4,22,0,0,0,0,0,,,,,BollKy00
Corey Bradford,WR,29.025,2005-01-02,NFL,HOU,,CLE,L 14-22,16,17,Sun,2.40,4.4,4.4,3.4,0,0,0,0,0,0,0,0,2,24,0,0,,,,,BradCo00
Tom Brady,QB,27.152,2005-01-02,NFL,NWE,,SFO,W 21-7,16,17,Sun,13.34,13.3,15.3,14.3,22,30,226,2,1,1,3,0,0,0,0,0,,,,,BradTo00
Deion Branch,WR,25.168,2005-01-02,NFL,NWE,,SFO,W 21-7,16,17,Sun,8.20,11.2,11.2,9.7,0,0,0,0,0,0,0,0,3,22,1,0,,,,,BranDe00
Doug Brien,K,34.039,2005-01-02,NFL,NYJ,@,STL,L 29-32,16,17,Sun,11.00,11.0,,12.0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,2,briendou01
Aaron Brooks,QB,28.284,2005-01-02,NFL,NOR,@,CAR,W 21-18,16,17,Sun,13.74,13.7,13.7,13.7,14,24,216,1,0,5,11,0,0,0,0,0,,,,,BrooAa00
Isaac Bruce,WR,32.053,2005-01-02,NFL,STL,,NYJ,W 32-29,16,17,Sun,12.60,17.6,18.6,15.1,0,1,0,0,0,0,0,0,5,86,1,0,,,,,BrucIs00
Antonio Bryant,WR,23.299,2005-01-02,NFL,CLE,@,HOU,W 22-14,16,17,Sun,8.70,15.7,15.7,12.2,0,0,0,0,0,0,0,0,7,87,0,0,,,,,BryaAn00
Shawn Bryson,RB,28.043,2005-01-02,NFL,DET,@,TEN,L 19-24,16,17,Sun,8.10,17.1,17.1,12.6,0,0,0,0,0,5,18,0,9,63,0,0,,,,,BrysSh00
Marc Bulger,QB,27.272,2005-01-02,NFL,STL,,NYJ,W 32-29,16,17,Sun,26.60,26.6,31.6,28.6,29,39,450,3,2,1,6,0,0,0,0,0,,,,,BulgMa00
Nate Burleson,WR,23.136,2005-01-02,NFL,MIN,@,WAS,L 18-21,16,17,Sun,4.90,8.9,8.9,6.9,0,0,0,0,0,0,0,0,4,49,0,0,,,,,BurlNa00
Steve Bush,FB,30.182,2005-01-02,NFL,SFO,@,NWE,L 7-21,16,17,Sun,7.00,9.0,9.0,8.0,0,0,0,0,0,0,0,0,2,10,1,0,,,,,BushSt00
John Carney,K,40.257,2005-01-02,NFL,NOR,@,CAR,W 21-18,16,17,Sun,3.00,3.0,,3.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,3,3,carnejoh01
David Carr,QB,25.165,2005-01-02,NFL,HOU,,CLE,L 14-22,16,17,Sun,11.36,11.4,11.4,11.4,15,25,114,1,0,5,28,0,0,0,0,0,,,,,CarrDa00
Chris Chambers,WR,26.143,2005-01-02,NFL,MIA,@,BAL,L 23-30,16,17,Sun,20.60,24.6,27.6,22.6,0,0,0,0,0,0,0,0,4,146,1,0,,,,,ChamCh00
Antonio Chatman,WR/K,25.325,2005-01-02,NFL,GNB,@,CHI,W 31-14,16,17,Sun,1.20,2.2,2.2,1.7,0,0,0,0,0,0,0,0,1,12,0,0,,,,,ChatAn00
Wayne Chrebet,WR,31.141,2005-01-02,NFL,NYJ,@,STL,L 29-32,16,17,Sun,1.80,3.8,3.8,2.8,0,0,0,0,0,0,0,0,2,18,0,0,,,,,ChreWa00
Desmond Clark,TE,27.257,2005-01-02,NFL,CHI,,GNB,L 14-31,16,17,Sun,2.00,5.0,5.0,3.5,0,0,0,0,0,0,0,0,3,20,0,0,,,,,ClarDe00
Michael Clayton,WR,22.081,2005-01-02,NFL,TAM,@,ARI,L 7-12,16,17,Sun,14.60,16.6,16.6,15.6,0,0,0,0,0,0,0,0,2,86,1,0,,,,,ClayMi00
Cedric Cobbs,RB,23.359,2005-01-02,NFL,NWE,,SFO,W 21-7,16,17,Sun,2.00,2.0,2.0,2.0,0,0,0,0,0,5,20,0,0,0,0,0,,,,,CobbCe00
Keary Colbert,WR,22.226,2005-01-02,NFL,CAR,,NOR,L 18-21,16,17,Sun,3.90,5.9,5.9,4.9,0,0,0,0,0,0,0,0,2,39,0,0,,,,,ColbKe00
Laveranues Coles,WR,27.004,2005-01-02,NFL,WAS,,MIN,W 21-18,16,17,Sun,4.30,7.3,7.3,5.8,0,0,0,0,0,1,6,0,3,37,0,0,,,,,ColeLa00
Curtis Conway,WR,33.355,2005-01-02,NFL,SFO,@,NWE,L 7-21,16,17,Sun,4.40,8.4,8.4,6.4,0,0,0,0,0,0,0,0,4,44,0,0,,,,,ConwCu00
Chris Cooley,HB,22.175,2005-01-02,NFL,WAS,,MIN,W 21-18,16,17,Sun,8.40,11.4,11.4,9.9,0,0,0,0,0,0,0,0,3,24,1,0,,,,,CoolCh00
Jerricho Cotchery,WR-K,22.200,2005-01-02,NFL,NYJ,@,STL,L 29-32,16,17,Sun,7.50,9.5,9.5,8.5,0,0,0,0,0,0,0,0,2,15,0,0,,,,,CotcJe00
Patrick Crayton,WR,25.270,2005-01-02,NFL,DAL,@,NYG,L 24-28,16,17,Sun,3.80,8.8,9.8,7.3,0,1,0,0,1,0,0,0,5,58,0,0,,,,,CrayPa00
Zack Crockett,FB,32.031,2005-01-02,NFL,OAK,,JAX,L 6-13,16,17,Sun,14.60,17.6,20.6,16.1,0,0,0,0,0,21,134,0,3,12,0,0,,,,,CrocZa00
Daunte Culpepper,QB,27.340,2005-01-02,NFL,MIN,@,WAS,L 18-21,16,17,Sun,24.36,24.4,24.4,24.4,27,44,299,2,0,2,24,0,0,0,0,0,,,,,CulpDa00
Billy Cundiff,K,24.278,2005-01-02,NFL,DAL,@,NYG,L 24-28,16,17,Sun,10.00,10.0,,12.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,cundibil01
Kevin Curtis,WR,26.169,2005-01-02,NFL,STL,,NYJ,W 32-29,16,17,Sun,9.90,15.9,15.9,12.9,0,0,0,0,0,0,0,0,6,99,0,0,,,,,CurtKe00
Phil Dawson,K,29.345,2005-01-02,NFL,CLE,@,HOU,W 22-14,16,17,Sun,16.00,16.0,,18.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,dawsophi01
Jake Delhomme,QB,29.358,2005-01-02,NFL,CAR,,NOR,L 18-21,16,17,Sun,18.28,18.3,23.3,18.3,24,50,307,2,0,0,0,0,0,0,0,0,,,,,DelhJa00
Koy Detmer,QB,31.181,2005-01-02,NFL,PHI,,CIN,L 10-38,16,17,Sun,2.08,2.1,5.1,4.1,17,31,202,0,2,0,0,0,0,0,0,0,,,,,DetmKo00
Corey Dillon,RB,30.070,2005-01-02,NFL,NWE,,SFO,W 21-7,16,17,Sun,17.40,18.4,22.4,17.9,0,0,0,0,0,14,116,1,1,18,0,0,,,,,DillCo00
Darnell Dinkins,TE,27.348,2005-01-02,NFL,BAL,,MIA,W 30-23,16,17,Sun,2.50,4.5,4.5,3.5,0,0,0,0,0,0,0,0,2,25,0,0,,,,,DinkDa00
Ken Dorsey,QB,23.255,2005-01-02,NFL,SFO,@,NWE,L 7-21,16,17,Sun,11.56,11.6,11.6,11.6,18,29,189,1,0,0,0,0,0,0,0,0,,,,,DorsKe00
Donald Driver,WR,29.335,2005-01-02,NFL,GNB,@,CHI,W 31-14,16,17,Sun,3.90,4.9,4.9,4.4,0,0,0,0,0,1,-9,0,1,48,0,0,,,,,DrivDo00
Reuben Droughns,RB,26.134,2005-01-02,NFL,DEN,,IND,W 33-14,16,17,Sun,7.60,7.6,7.6,7.6,0,0,0,0,0,15,76,0,0,0,0,0,,,,,DrouRe00
T.J. Duckett,RB,23.320,2005-01-02,NFL,ATL,@,SEA,L 26-28,16,17,Sun,6.30,7.3,7.3,6.8,0,0,0,0,0,8,52,0,1,11,0,0,,,,,DuckT.00
