Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,Sk,Sk Yds,YPA,AYPA,unique_id
Jon Kitna,QB,31.070,2003-11-30,NFL,CIN,@,PIT,W 24-20,12,13,Sun,18,32,56.25,271,3,0,115.5,1,5,8.47,10.34,KitnJo00
Byron Leftwich,QB,23.320,2003-11-30,NFL,JAX,,TAM,W 17-10,12,13,Sun,20,34,58.82,224,2,0,98.2,0,0,6.59,7.76,LeftBy00
Tommy Maddox,QB,32.089,2003-11-30,NFL,PIT,,CIN,L 20-24,12,13,Sun,28,42,66.67,313,1,1,86.7,5,34,7.45,6.86,MaddTo00
Peyton Manning,QB,27.251,2003-11-30,NFL,IND,,NWE,L 34-38,12,13,Sun,29,48,60.42,278,4,1,95.7,2,6,5.79,6.52,MannPe00
Donovan McNabb,QB,27.005,2003-11-30,NFL,PHI,@,CAR,W 25-16,12,13,Sun,18,26,69.23,182,1,1,85.7,3,23,7.00,6.04,McNaDo00
Rick Mirer,QB,33.256,2003-11-30,NFL,OAK,,DEN,L 8-22,12,13,Sun,13,30,43.33,153,0,0,59.4,2,11,5.10,5.10,MireRi00
Jake Plummer,QB,28.346,2003-11-30,NFL,DEN,@,OAK,W 22-8,12,13,Sun,11,20,55.00,105,1,1,65.6,3,11,5.25,4.00,PlumJa00
Tim Rattay,QB,26.260,2003-11-30,NFL,SFO,@,BAL,L 6-44,12,13,Sun,3,7,42.86,46,0,0,65.2,0,0,6.57,6.57,RattTi00
Kordell Stewart,QB,31.045,2003-11-30,NFL,CHI,,ARI,W 28-3,12,13,Sun,22,37,59.46,284,2,0,101.6,3,16,7.68,8.76,StewKo00
Alex Van Pelt,QB,33.213,2003-11-30,NFL,BUF,@,NYG,W 24-7,12,13,Sun,2,5,40.00,23,0,0,54.6,1,7,4.60,4.60,VanPAl00
Michael Vick,QB,23.157,2003-11-30,NFL,ATL,@,HOU,L 13-17,12,13,Sun,8,11,72.73,60,0,0,85.4,1,2,5.45,5.45,VickMi00
Anthony Wright,QB,27.289,2003-11-30,NFL,BAL,,SFO,W 44-6,12,13,Sun,14,25,56.00,177,2,1,88.2,1,12,7.08,6.88,WrigAn00
Steve McNair,QB,30.290,2003-12-01,NFL,TEN,@,NYJ,L 17-24,12,13,Mon,21,35,60.00,272,2,2,79.7,2,9,7.77,6.34,McNaSt00
Chad Pennington,QB,27.158,2003-12-01,NFL,NYJ,,TEN,W 24-17,12,13,Mon,18,23,78.26,231,2,2,101.3,2,8,10.04,7.87,PennCh01
Jeff Blake,QB,33.003,2003-12-07,NFL,ARI,@,SFO,L 14-50,13,14,Sun,8,20,40.00,59,0,1,27.1,1,15,2.95,0.70,BlakJe00
Drew Bledsoe,QB,31.296,2003-12-07,NFL,BUF,,NYJ,W 17-6,13,14,Sun,9,15,60.00,72,1,1,66.5,2,19,4.80,3.13,BledDr00
Tom Brady,QB,26.126,2003-12-07,NFL,NWE,,MIA,W 12-0,13,14,Sun,16,31,51.61,163,0,0,67.0,3,13,5.26,5.26,BradTo00
Aaron Brooks,QB,27.258,2003-12-07,NFL,NOR,,TAM,L 7-14,13,14,Sun,20,30,66.67,238,1,0,101.8,7,36,7.93,8.60,BrooAa00
Quincy Carter,QB,26.055,2003-12-07,NFL,DAL,@,PHI,L 10-36,13,14,Sun,15,24,62.50,93,1,2,49.5,3,18,3.88,0.96,CartQu00
Kerry Collins,QB,30.342,2003-12-07,NFL,NYG,,WAS,L 7-20,13,14,Sun,5,14,35.71,62,0,1,20.5,1,8,4.43,1.21,CollKe00
Daunte Culpepper,QB,26.313,2003-12-07,NFL,MIN,,SEA,W 34-7,13,14,Sun,21,33,63.64,274,3,0,120.0,1,2,8.30,10.12,CulpDa00
Jake Delhomme,QB,28.331,2003-12-07,NFL,CAR,@,ATL,L 14-20,13,14,Sun,13,25,52.00,153,1,2,50.9,1,12,6.12,3.32,DelhJa00
Brett Favre*,QB,34.058,2003-12-07,NFL,GNB,,CHI,W 34-21,13,14,Sun,22,33,66.67,210,1,1,81.6,0,0,6.36,5.61,FavrBr00
Jay Fiedler,QB,31.343,2003-12-07,NFL,MIA,@,NWE,L 0-12,13,14,Sun,13,31,41.94,111,0,2,25.1,5,45,3.58,0.68,FiedJa00
Doug Flutie,QB,41.045,2003-12-07,NFL,SDG,@,DET,W 14-7,13,14,Sun,17,25,68.00,244,2,1,109.4,0,0,9.76,9.56,FlutDo00
Jeff Garcia,QB,33.286,2003-12-07,NFL,SFO,,ARI,W 50-14,13,14,Sun,19,28,67.86,252,4,0,135.7,1,3,9.00,11.86,GarcJe00
Trent Green,QB,33.151,2003-12-07,NFL,KAN,@,DEN,L 27-45,13,14,Sun,34,47,72.34,397,1,0,104.7,3,16,8.45,8.87,GreeTr00
Joey Harrington,QB,25.047,2003-12-07,NFL,DET,,SDG,L 7-14,13,14,Sun,26,46,56.52,208,1,0,75.3,,,4.52,4.96,HarrJo00
Matt Hasselbeck,QB,28.073,2003-12-07,NFL,SEA,@,MIN,L 7-34,13,14,Sun,17,34,50.00,218,0,2,46.0,3,16,6.41,3.76,HassMa00
Tim Hasselbeck,QB,25.245,2003-12-07,NFL,WAS,@,NYG,W 20-7,13,14,Sun,13,19,68.42,154,2,0,128.0,2,16,8.11,10.21,HassTi00
Brad Johnson,QB,35.085,2003-12-07,NFL,TAM,@,NOR,W 14-7,13,14,Sun,20,34,58.82,213,2,1,84.6,1,6,6.26,6.12,JohnBr00
Jon Kitna,QB,31.077,2003-12-07,NFL,CIN,@,BAL,L 13-31,13,14,Sun,23,31,74.19,214,1,2,76.5,6,46,6.90,4.65,KitnJo00
Byron Leftwich,QB,23.327,2003-12-07,NFL,JAX,,HOU,W 27-0,13,14,Sun,18,29,62.07,194,1,0,93.2,1,12,6.69,7.38,LeftBy00
Tommy Maddox,QB,32.096,2003-12-07,NFL,PIT,,OAK,W 27-7,13,14,Sun,19,28,67.86,266,1,1,95.2,0,0,9.50,8.61,MaddTo00
Peyton Manning,QB,27.258,2003-12-07,NFL,IND,@,TEN,W 29-27,13,14,Sun,22,34,64.71,228,0,0,83.9,2,4,6.71,6.71,MannPe00
Josh McCown,QB,24.156,2003-12-07,NFL,ARI,@,SFO,L 14-50,13,14,Sun,11,20,55.00,120,2,0,106.2,2,13,6.00,8.00,McCoJo01
Donovan McNabb,QB,27.012,2003-12-07,NFL,PHI,,DAL,W 36-10,13,14,Sun,18,34,52.94,240,3,0,105.0,2,12,7.06,8.82,McNaDo00
Steve McNair,QB,30.296,2003-12-07,NFL,TEN,,IND,L 27-29,13,14,Sun,22,38,57.89,235,2,0,93.6,1,1,6.18,7.24,McNaSt00
Rick Mirer,QB,33.263,2003-12-07,NFL,OAK,@,PIT,L 7-27,13,14,Sun,10,25,40.00,68,0,2,14.6,4,29,2.72,-0.88,MireRi00
Chris Mohr,P,37.210,2003-12-07,NFL,ATL,,CAR,W 20-14,13,14,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,MohrCh20
Jesse Palmer,QB,25.063,2003-12-07,NFL,NYG,,WAS,L 7-20,13,14,Sun,7,11,63.64,83,0,0,86.6,5,37,7.55,7.55,PalmJe00
Chad Pennington,QB,27.164,2003-12-07,NFL,NYJ,@,BUF,L 6-17,13,14,Sun,15,29,51.72,155,0,1,53.1,5,28,5.34,3.79,PennCh01
Jake Plummer,QB,28.353,2003-12-07,NFL,DEN,,KAN,W 45-27,13,14,Sun,20,29,68.97,238,1,0,105.2,0,0,8.21,8.90,PlumJa00
Dave Ragone,QB,24.065,2003-12-07,NFL,HOU,@,JAX,L 0-27,13,14,Sun,11,23,47.83,71,0,1,36.7,3,17,3.09,1.13,RagoDa00
Tim Rattay,QB,26.267,2003-12-07,NFL,SFO,,ARI,W 50-14,13,14,Sun,1,1,100.00,15,0,0,118.7,0,0,15.00,15.00,RattTi00
Bill Schroeder,WR,32.332,2003-12-07,NFL,DET,,SDG,L 7-14,13,14,Sun,0,1,0.00,0,0,0,39.6,,,0.00,0.00,SchrBi00
Kordell Stewart,QB,31.052,2003-12-07,NFL,CHI,@,GNB,L 21-34,13,14,Sun,17,40,42.50,256,1,3,41.2,3,25,6.40,3.53,StewKo00
Michael Vick,QB,23.164,2003-12-07,NFL,ATL,,CAR,W 20-14,13,14,Sun,16,33,48.48,179,0,1,52.5,3,23,5.42,4.06,VickMi00
Anthony Wright,QB,27.296,2003-12-07,NFL,BAL,,CIN,W 31-13,13,14,Sun,8,19,42.11,145,1,2,46.9,2,15,7.63,3.95,WrigAn00
Marc Bulger,QB,26.247,2003-12-08,NFL,STL,@,CLE,W 26-20,13,14,Mon,22,36,61.11,223,1,1,76.5,3,13,6.19,5.50,BulgMa00
Tim Couch,QB,26.130,2003-12-08,NFL,CLE,,STL,L 20-26,13,14,Mon,6,9,66.67,98,1,0,140.0,,17,10.89,13.11,CoucTi00
Kelly Holcomb,QB,30.152,2003-12-08,NFL,CLE,,STL,L 20-26,13,14,Mon,10,17,58.82,80,1,2,50.7,2,14,4.71,0.59,HolcKe00
Bryan Barker,P,39.169,2003-12-14,NFL,WAS,,DAL,L 0-27,14,15,Sun,1,1,100.00,3,0,0,79.2,0,0,3.00,3.00,BarkBr20
Drew Bledsoe,QB,31.303,2003-12-14,NFL,BUF,@,TEN,L 26-28,14,15,Sun,17,30,56.67,168,2,0,94.9,3,16,5.60,6.93,BledDr00
Todd Bouman,QB,31.135,2003-12-14,NFL,NOR,,NYG,W 45-7,14,15,Sun,2,4,50.00,19,0,0,63.5,1,7,4.75,4.75,BoumTo00
Brant Boyer,WLB,32.170,2003-12-14,NFL,CLE,@,DEN,L 20-23,14,15,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,BoyeBr20
Tom Brady,QB,26.133,2003-12-14,NFL,NWE,,JAX,W 27-13,14,15,Sun,22,34,64.71,228,2,0,103.6,2,16,6.71,7.88,BradTo00
Drew Brees,QB,24.333,2003-12-14,NFL,SDG,,GNB,L 21-38,14,15,Sun,28,48,58.33,363,2,1,87.4,2,27,7.56,7.46,BreeDr00
Aaron Brooks,QB,27.265,2003-12-14,NFL,NOR,,NYG,W 45-7,14,15,Sun,26,35,74.29,296,5,0,138.8,0,0,8.46,11.31,BrooAa00
Marc Bulger,QB,26.253,2003-12-14,NFL,STL,,SEA,W 27-22,14,15,Sun,20,32,62.50,236,2,1,92.7,1,6,7.38,7.22,BulgMa00
Quincy Carter,QB,26.062,2003-12-14,NFL,DAL,@,WAS,W 27-0,14,15,Sun,10,24,41.67,108,1,0,69.4,3,4,4.50,5.33,CartQu00
Todd Collins,QB,32.039,2003-12-14,NFL,KAN,,DET,W 45-17,14,15,Sun,5,7,71.43,31,0,0,80.1,0,0,4.43,4.43,CollTo00
Tim Couch,QB,26.136,2003-12-14,NFL,CLE,@,DEN,L 20-23,14,15,Sun,8,18,44.44,181,2,1,94.9,,8,10.06,9.78,CoucTi00
Daunte Culpepper,QB,26.320,2003-12-14,NFL,MIN,@,CHI,L 10-13,14,15,Sun,24,34,70.59,222,1,1,85.7,2,7,6.53,5.79,CulpDa00
Jake Delhomme,QB,28.338,2003-12-14,NFL,CAR,@,ARI,W 20-17,14,15,Sun,20,32,62.50,236,1,1,82.3,1,5,7.38,6.59,DelhJa00
Brett Favre*,QB,34.065,2003-12-14,NFL,GNB,@,SDG,W 38-21,14,15,Sun,23,33,69.70,278,4,1,122.2,0,0,8.42,9.48,FavrBr00
Jeff Garcia,QB,33.293,2003-12-14,NFL,SFO,@,CIN,L 38-41,14,15,Sun,26,33,78.79,344,2,0,130.3,1,13,10.42,11.64,GarcJe00
Trent Green,QB,33.158,2003-12-14,NFL,KAN,,DET,W 45-17,14,15,Sun,20,25,80.00,341,3,0,158.3,0,0,13.64,16.04,GreeTr00
Rex Grossman,QB,23.113,2003-12-14,NFL,CHI,,MIN,W 13-10,14,15,Sun,13,30,43.33,157,0,0,60.0,1,12,5.23,5.23,GrosRe00
Joey Harrington,QB,25.054,2003-12-14,NFL,DET,@,KAN,L 17-45,14,15,Sun,20,36,55.56,197,1,1,68.9,,,5.47,4.78,HarrJo00
Matt Hasselbeck,QB,28.080,2003-12-14,NFL,SEA,@,STL,L 22-27,14,15,Sun,21,37,56.76,246,1,1,74.8,2,15,6.65,5.97,HassMa00
Tim Hasselbeck,QB,25.252,2003-12-14,NFL,WAS,,DAL,L 0-27,14,15,Sun,6,26,23.08,56,0,4,0.0,1,4,2.15,-4.77,HassTi00
Brock Huard,QB,27.243,2003-12-14,NFL,IND,,ATL,W 38-7,14,15,Sun,1,1,100.00,9,0,0,104.2,1,3,9.00,9.00,HuarBr00
Frisman Jackson,WR,24.185,2003-12-14,NFL,CLE,@,DEN,L 20-23,14,15,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,JackFr01
Brad Johnson,QB,35.092,2003-12-14,NFL,TAM,,HOU,W 16-3,14,15,Sun,17,28,60.71,237,0,0,87.9,0,0,8.46,8.46,JohnBr00
Doug Johnson,QB,26.048,2003-12-14,NFL,ATL,@,IND,L 7-38,14,15,Sun,3,6,50.00,19,0,0,56.9,0,0,3.17,3.17,JohnDo00
Jon Kitna,QB,31.084,2003-12-14,NFL,CIN,,SFO,W 41-38,14,15,Sun,18,25,72.00,189,2,0,120.2,2,21,7.56,9.16,KitnJo00
Byron Leftwich,QB,23.334,2003-12-14,NFL,JAX,@,NWE,L 13-27,14,15,Sun,21,40,52.50,288,1,2,63.3,1,6,7.20,5.45,LeftBy00
Tommy Maddox,QB,32.103,2003-12-14,NFL,PIT,@,NYJ,L 0-6,14,15,Sun,16,38,42.11,137,0,0,52.2,0,0,3.61,3.61,MaddTo00
Peyton Manning,QB,27.265,2003-12-14,NFL,IND,,ATL,W 38-7,14,15,Sun,25,30,83.33,290,5,0,146.5,1,9,9.67,13.00,MannPe00
Josh McCown,QB,24.163,2003-12-14,NFL,ARI,,CAR,L 17-20,14,15,Sun,14,25,56.00,172,0,1,60.7,5,26,6.88,5.08,McCoJo01
Rick Mirer,QB,33.270,2003-12-14,NFL,OAK,,BAL,W 20-12,14,15,Sun,16,35,45.71,186,1,0,71.8,0,0,5.31,5.89,MireRi00
Dennis Northcutt,WR,25.357,2003-12-14,NFL,CLE,@,DEN,L 20-23,14,15,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,NortDe00
Jesse Palmer,QB,25.070,2003-12-14,NFL,NYG,@,NOR,L 7-45,14,15,Sun,15,26,57.69,140,1,0,85.4,3,10,5.38,6.15,PalmJe00
Chad Pennington,QB,27.171,2003-12-14,NFL,NYJ,,PIT,W 6-0,14,15,Sun,15,25,60.00,144,0,0,76.1,0,0,5.76,5.76,PennCh01
Jake Plummer,QB,28.360,2003-12-14,NFL,DEN,,CLE,W 23-20,14,15,Sun,22,36,61.11,269,0,1,72.6,3,17,7.47,6.22,PlumJa00
Dave Ragone,QB,24.072,2003-12-14,NFL,HOU,@,TAM,L 3-16,14,15,Sun,9,17,52.94,64,0,0,61.9,5,22,3.76,3.76,RagoDa00
Michael Vick,QB,23.171,2003-12-14,NFL,ATL,@,IND,L 7-38,14,15,Sun,6,19,31.58,47,0,1,19.0,4,37,2.47,0.11,VickMi00
Billy Volek,QB,27.230,2003-12-14,NFL,TEN,,BUF,W 28-26,14,15,Sun,26,41,63.41,295,2,0,101.2,4,32,7.20,8.17,VoleBi00
Anthony Wright,QB,27.303,2003-12-14,NFL,BAL,@,OAK,L 12-20,14,15,Sun,12,27,44.44,193,1,1,65.8,3,23,7.15,6.22,WrigAn00
Jay Fiedler,QB,31.351,2003-12-15,NFL,MIA,,PHI,L 27-34,14,15,Mon,21,40,52.50,240,0,2,50.0,2,19,6.00,3.75,FiedJa00
Donovan McNabb,QB,27.020,2003-12-15,NFL,PHI,@,MIA,W 34-27,14,15,Mon,15,27,55.56,236,0,1,69.4,1,0,8.74,7.07,McNaDo00
Freddie Mitchell,WR,25.017,2003-12-15,NFL,PHI,@,MIA,W 34-27,14,15,Mon,1,1,100.00,25,1,0,158.3,0,0,25.00,45.00,MitcFr00
Tom Brady,QB,26.139,2003-12-20,NFL,NWE,@,NYJ,W 21-16,15,16,Sat,15,25,60.00,138,2,0,101.7,0,0,5.52,7.12,BradTo00
Daunte Culpepper,QB,26.326,2003-12-20,NFL,MIN,,KAN,W 45-20,15,16,Sat,20,29,68.97,260,3,1,117.0,2,14,8.97,9.48,CulpDa00
David Givens,WR,23.126,2003-12-20,NFL,NWE,@,NYJ,W 21-16,15,16,Sat,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,GiveDa00
Trent Green,QB,33.164,2003-12-20,NFL,KAN,@,MIN,L 20-45,15,16,Sat,18,38,47.37,224,0,2,44.2,0,0,5.89,3.53,GreeTr00
Brad Johnson,QB,35.098,2003-12-20,NFL,TAM,,ATL,L 28-30,15,16,Sat,34,48,70.83,346,4,4,84.2,0,0,7.21,5.13,JohnBr00
Randy Moss*,WR,26.310,2003-12-20,NFL,MIN,,KAN,W 45-20,15,16,Sat,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,MossRa00
Chad Pennington,QB,27.177,2003-12-20,NFL,NYJ,,NWE,L 16-21,15,16,Sat,24,43,55.81,229,0,5,31.2,4,17,5.33,0.09,PennCh01
Michael Vick,QB,23.177,2003-12-20,NFL,ATL,@,TAM,W 30-28,15,16,Sat,8,15,53.33,119,2,0,119.2,0,0,7.93,10.60,VickMi00
Richie Anderson,FB,32.099,2003-12-21,NFL,DAL,,NYG,W 19-3,15,16,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,AndeRi00
Drew Bledsoe,QB,31.310,2003-12-21,NFL,BUF,,MIA,L 3-20,15,16,Sun,12,24,50.00,114,0,1,46.2,6,51,4.75,2.88,BledDr00
Kyle Boller,QB,22.187,2003-12-21,NFL,BAL,@,CLE,W 35-0,15,16,Sun,1,1,100.00,10,0,0,108.3,0,0,10.00,10.00,BollKy00
Drew Brees,QB,24.340,2003-12-21,NFL,SDG,@,PIT,L 24-40,15,16,Sun,16,26,61.54,198,1,2,65.9,1,5,7.62,4.92,BreeDr00
Aaron Brooks,QB,27.272,2003-12-21,NFL,NOR,@,JAX,L 19-20,15,16,Sun,22,38,57.89,296,2,0,100.3,1,7,7.79,8.84,BrooAa00
Travis Brown,QB,26.157,2003-12-21,NFL,BUF,,MIA,L 3-20,15,16,Sun,3,4,75.00,41,0,0,107.3,0,0,10.25,10.25,BrowTr01
Marc Bulger,QB,26.260,2003-12-21,NFL,STL,,CIN,W 27-10,15,16,Sun,24,38,63.16,229,2,1,86.4,1,1,6.03,5.89,BulgMa00
David Carr,QB,24.153,2003-12-21,NFL,HOU,,TEN,L 24-27,15,16,Sun,17,34,50.00,242,1,2,58.7,1,7,7.12,5.06,CarrDa00
Quincy Carter,QB,26.069,2003-12-21,NFL,DAL,,NYG,W 19-3,15,16,Sun,17,25,68.00,240,1,0,112.1,3,18,9.60,10.40,CartQu00
Tim Couch,QB,26.143,2003-12-21,NFL,CLE,,BAL,L 0-35,15,16,Sun,17,33,51.52,163,0,1,53.0,,30,4.94,3.58,CoucTi00
Jake Delhomme,QB,28.345,2003-12-21,NFL,CAR,,DET,W 20-14,15,16,Sun,29,35,82.86,260,2,1,104.8,0,0,7.43,7.29,DelhJa00
Trent Dilfer,QB,31.283,2003-12-21,NFL,SEA,,ARI,W 28-10,15,16,Sun,2,3,66.67,11,1,1,72.9,0,0,3.67,-4.67,DilfTr00
Jay Fiedler,QB,31.357,2003-12-21,NFL,MIA,@,BUF,W 20-3,15,16,Sun,8,17,47.06,46,1,1,48.9,2,9,2.71,1.24,FiedJa00
Doug Flutie,QB,41.059,2003-12-21,NFL,SDG,@,PIT,L 24-40,15,16,Sun,5,10,50.00,42,0,0,61.2,1,7,4.20,4.20,FlutDo00
Jeff Garcia,QB,33.300,2003-12-21,NFL,SFO,@,PHI,W 31-28,15,16,Sun,15,29,51.72,225,2,0,100.5,2,14,7.76,9.14,GarcJe00
Rod Gardner,WR,26.056,2003-12-21,NFL,WAS,@,CHI,L 24-27,15,16,Sun,1,2,50.00,36,1,0,135.4,0,0,18.00,28.00,GardRo00
Rex Grossman,QB,23.120,2003-12-21,NFL,CHI,,WAS,W 27-24,15,16,Sun,19,32,59.38,249,2,1,91.8,2,11,7.78,7.63,GrosRe00
Joey Harrington,QB,25.061,2003-12-21,NFL,DET,@,CAR,L 14-20,15,16,Sun,3,8,37.50,17,0,0,45.8,,,2.13,2.13,HarrJo00
Matt Hasselbeck,QB,28.087,2003-12-21,NFL,SEA,,ARI,W 28-10,15,16,Sun,17,24,70.83,179,1,1,88.7,2,10,7.46,6.42,HassMa00
Tim Hasselbeck,QB,25.259,2003-12-21,NFL,WAS,@,CHI,L 24-27,15,16,Sun,16,25,64.00,209,2,0,116.9,1,3,8.36,9.96,HassTi00
Jon Kitna,QB,31.091,2003-12-21,NFL,CIN,@,STL,L 10-27,15,16,Sun,16,29,55.17,202,1,3,49.0,3,15,6.97,3.00,KitnJo00
Byron Leftwich,QB,23.341,2003-12-21,NFL,JAX,,NOR,W 20-19,15,16,Sun,9,17,52.94,131,1,2,58.3,1,0,7.71,3.59,LeftBy00
Tommy Maddox,QB,32.110,2003-12-21,NFL,PIT,,SDG,W 40-24,15,16,Sun,11,18,61.11,160,3,0,129.6,2,9,8.89,12.22,MaddTo00
Peyton Manning,QB,27.272,2003-12-21,NFL,IND,,DEN,L 17-31,15,16,Sun,12,23,52.17,146,0,0,72.0,2,10,6.35,6.35,MannPe00
Josh McCown,QB,24.170,2003-12-21,NFL,ARI,@,SEA,L 10-28,15,16,Sun,25,40,62.50,274,1,0,91.0,8,54,6.85,7.35,McCoJo01
Mike McMahon,QB,24.316,2003-12-21,NFL,DET,@,CAR,L 14-20,15,16,Sun,4,11,36.36,36,0,1,8.1,1,0,3.27,-0.82,McMaMi00
Donovan McNabb,QB,27.026,2003-12-21,NFL,PHI,,SFO,L 28-31,15,16,Sun,17,27,62.96,238,1,2,72.8,5,33,8.81,6.22,McNaDo00
Steve McNair,QB,30.310,2003-12-21,NFL,TEN,@,HOU,W 27-24,15,16,Sun,17,36,47.22,268,2,1,79.4,0,0,7.44,7.31,McNaSt00
Jesse Palmer,QB,25.077,2003-12-21,NFL,NYG,@,DAL,L 3-19,15,16,Sun,18,32,56.25,190,0,0,73.7,5,31,5.94,5.94,PalmJe00
Jake Plummer,QB,29.002,2003-12-21,NFL,DEN,@,IND,W 31-17,15,16,Sun,14,17,82.35,238,1,1,113.8,0,0,14.00,12.53,PlumJa00
Antwaan Randle El,WR,24.126,2003-12-21,NFL,PIT,,SDG,W 40-24,15,16,Sun,1,1,100.00,9,0,0,104.2,0,0,9.00,9.00,RandAn00
Anthony Wright,QB,27.310,2003-12-21,NFL,BAL,@,CLE,W 35-0,15,16,Sun,10,18,55.56,90,1,1,64.6,3,17,5.00,3.61,WrigAn00
Brett Favre*,QB,34.073,2003-12-22,NFL,GNB,@,OAK,W 41-7,15,16,Mon,22,30,73.33,399,4,0,154.9,1,7,13.30,15.97,FavrBr00
Rob Johnson,QB,30.279,2003-12-22,NFL,OAK,,GNB,L 7-41,15,16,Mon,6,13,46.15,54,0,1,25.8,1,6,4.15,0.69,JohnRo00
Tee Martin,QB,25.150,2003-12-22,NFL,OAK,,GNB,L 7-41,15,16,Mon,4,5,80.00,55,0,0,112.5,1,5,11.00,11.00,MartTe00
Rick Mirer,QB,33.278,2003-12-22,NFL,OAK,,GNB,L 7-41,15,16,Mon,12,23,52.17,114,0,1,48.1,3,18,4.96,3.00,MireRi00
Drew Bledsoe,QB,31.316,2003-12-27,NFL,BUF,@,NWE,L 0-31,16,17,Sat,12,29,41.38,83,0,1,34.7,3,21,2.86,1.31,BledDr00
Tom Brady,QB,26.146,2003-12-27,NFL,NWE,,BUF,W 31-0,16,17,Sat,21,32,65.63,204,4,0,122.9,2,14,6.38,8.88,BradTo00
Travis Brown,QB,26.163,2003-12-27,NFL,BUF,@,NWE,L 0-31,16,17,Sat,11,14,78.57,119,0,1,72.3,1,7,8.50,5.29,BrowTr01
Koy Detmer,QB,30.175,2003-12-27,NFL,PHI,@,WAS,W 31-7,16,17,Sat,1,2,50.00,7,0,0,58.3,0,0,3.50,3.50,DetmKo00
Jeff Garcia,QB,33.306,2003-12-27,NFL,SFO,,SEA,L 17-24,16,17,Sat,22,38,57.89,248,2,1,84.1,3,17,6.53,6.39,GarcJe00
Gibran Hamdan,QB,22.322,2003-12-27,NFL,WAS,,PHI,L 7-31,16,17,Sat,1,2,50.00,7,0,0,58.3,1,2,3.50,3.50,HamdGi00
Matt Hasselbeck,QB,28.093,2003-12-27,NFL,SEA,@,SFO,W 24-17,16,17,Sat,24,37,64.86,315,2,2,87.1,1,10,8.51,7.16,HassMa00
Tim Hasselbeck,QB,25.265,2003-12-27,NFL,WAS,,PHI,L 7-31,16,17,Sat,21,32,65.63,192,0,1,68.7,4,16,6.00,4.59,HassTi00
Damon Huard,QB,30.171,2003-12-27,NFL,NWE,,BUF,W 31-0,16,17,Sat,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,HuarDa00
Donovan McNabb,QB,27.032,2003-12-27,NFL,PHI,@,WAS,W 31-7,16,17,Sat,23,32,71.88,242,3,0,124.7,0,0,7.56,9.44,McNaDo00
Drew Brees,QB,24.347,2003-12-28,NFL,SDG,,OAK,W 21-14,16,17,Sun,15,28,53.57,97,1,0,73.1,3,23,3.46,4.18,BreeDr00
Aaron Brooks,QB,27.279,2003-12-28,NFL,NOR,,DAL,W 13-7,16,17,Sun,15,32,46.88,243,1,0,83.2,2,10,7.59,8.22,BrooAa00
Marc Bulger,QB,26.267,2003-12-28,NFL,STL,@,DET,L 20-30,16,17,Sun,18,31,58.06,170,1,1,70.6,4,40,5.48,4.68,BulgMa00
David Carr,QB,24.160,2003-12-28,NFL,HOU,,IND,L 17-20,16,17,Sun,13,23,56.52,105,0,1,50.1,0,0,4.57,2.61,CarrDa00
Quincy Carter,QB,26.076,2003-12-28,NFL,DAL,@,NOR,L 7-13,16,17,Sun,27,47,57.45,290,1,3,56.2,3,23,6.17,3.72,CartQu00
Chris Chandler,QB,38.077,2003-12-28,NFL,CHI,@,KAN,L 3-31,16,17,Sun,6,17,35.29,81,0,0,51.3,3,23,4.76,4.76,ChanCh00
Todd Collins,QB,32.053,2003-12-28,NFL,KAN,,CHI,W 31-3,16,17,Sun,3,3,100.00,41,0,0,118.7,0,0,13.67,13.67,CollTo00
Tim Couch,QB,26.150,2003-12-28,NFL,CLE,@,CIN,W 22-14,16,17,Sun,9,18,50.00,115,0,0,70.4,,,6.39,6.39,CoucTi00
Daunte Culpepper,QB,26.334,2003-12-28,NFL,MIN,@,ARI,L 17-18,16,17,Sun,18,28,64.29,197,1,1,82.0,1,5,7.04,6.14,CulpDa00
Jake Delhomme,QB,28.352,2003-12-28,NFL,CAR,@,NYG,W 37-24,16,17,Sun,16,30,53.33,191,2,1,81.4,5,50,6.37,6.20,DelhJa00
Brett Favre*,QB,34.079,2003-12-28,NFL,GNB,,DEN,W 31-3,16,17,Sun,12,21,57.14,116,1,1,68.8,2,14,5.52,4.33,FavrBr00
Jay Fiedler,QB,31.364,2003-12-28,NFL,MIA,,NYJ,W 23-21,16,17,Sun,21,29,72.41,328,1,1,106.7,2,12,11.31,10.45,FiedJa00
Trent Green,QB,33.172,2003-12-28,NFL,KAN,,CHI,W 31-3,16,17,Sun,19,27,70.37,162,1,1,82.6,1,8,6.00,5.07,GreeTr00
Rex Grossman,QB,23.127,2003-12-28,NFL,CHI,@,KAN,L 3-31,16,17,Sun,6,10,60.00,31,0,0,65.0,1,18,3.10,3.10,GrosRe00
