Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Int Ret,Int Ret Yds,Int Ret TD,Pass Broken Up,unique_id
Corey Chavous,RCB,25.286,2001-10-28,NFL,ARI,@,DAL,L 3-17,6,7,Sun,,,,1,ChavCo00
Nate Clements,RCB,21.320,2001-10-28,NFL,BUF,@,SDG,L 24-27,6,7,Sun,0,0,0,2,ClemNa99
Charlie Clemons,MLB,29.116,2001-10-28,NFL,NOR,@,STL,W 34-31,6,7,Sun,0,0,0,1,ClemCh22
Dexter Coakley,WLB,29.008,2001-10-28,NFL,DAL,,ARI,W 17-3,6,7,Sun,1,10,1,1,CoakDe00
Marcus Coleman,RCB,27.157,2001-10-28,NFL,NYJ,@,CAR,W 13-12,7,7,Sun,,,,2,ColeMa20
Brian Dawkins*,FS,28.015,2001-10-28,NFL,PHI,,OAK,L 10-20,6,7,Sun,,,,1,DawkBr00
Anthony Dorsett,FS,28.044,2001-10-28,NFL,OAK,@,PHI,W 20-10,6,7,Sun,,,,1,DorsAn20
Greg Ellis,LDE,26.075,2001-10-28,NFL,DAL,,ARI,W 17-3,6,7,Sun,,,,1,ElliGr20
Doug Evans,RCB,31.168,2001-10-28,NFL,CAR,,NYJ,L 12-13,7,7,Sun,1,49,0,2,EvanDo21
Terry Fair,RCB,25.100,2001-10-28,NFL,DET,,CIN,L 27-31,6,7,Sun,,,,2,FairTe20
James Farrior,RLB,26.295,2001-10-28,NFL,NYJ,@,CAR,W 13-12,7,7,Sun,,,,1,FarrJa99
Bryce Fisher,DT,24.169,2001-10-28,NFL,BUF,@,SDG,L 24-27,6,7,Sun,0,0,0,1,FishBr20
Arturo Freeman,FS,25.001,2001-10-28,NFL,MIA,@,SEA,W 24-20,6,7,Sun,,,,1,FreeAr20
Byron Frisch,DE,24.315,2001-10-28,NFL,DAL,,ARI,W 17-3,6,7,Sun,,,,1,FrisBy20
Aaron Glenn,LCB,29.104,2001-10-28,NFL,NYJ,@,CAR,W 13-12,7,7,Sun,1,22,0,3,GlenAa00
Walt Harris,CB,27.079,2001-10-28,NFL,CHI,,SFO,W 37-31,6,7,Sun,,,,1,HarrWa21
Duane Hawthorne,LCB,25.063,2001-10-28,NFL,DAL,,ARI,W 17-3,6,7,Sun,1,6,0,2,HawtDu20
Kim Herring,FS,26.048,2001-10-28,NFL,STL,,NOR,L 31-34,7,7,Sun,,,,1,HerrKi20
Darren Howard,LDE,24.343,2001-10-28,NFL,NOR,@,STL,W 34-31,6,7,Sun,1,37,0,1,HowaDa21
Dexter Jackson,FS,24.092,2001-10-28,NFL,TAM,,MIN,W 41-14,6,7,Sun,1,0,0,2,JackDe20
Tory James,CB,28.163,2001-10-28,NFL,OAK,@,PHI,W 20-10,6,7,Sun,,,,2,JameTo99
Sammy Knight,SS,26.048,2001-10-28,NFL,NOR,@,STL,W 34-31,6,7,Sun,2,34,0,2,KnigSa00
Kenard Lang,RDT,26.270,2001-10-28,NFL,WAS,,NYG,W 35-21,7,7,Sun,,,,2,LangKe20
Keith Lyle,S,29.194,2001-10-28,NFL,WAS,,NYG,W 35-21,7,7,Sun,1,0,0,1,LyleKe20
Kevin Mathis,LCB,27.182,2001-10-28,NFL,NOR,@,STL,W 34-31,6,7,Sun,1,23,0,1,MathKe20
Chris McAlister,RCB,24.136,2001-10-28,NFL,BAL,,JAX,W 18-17,7,7,Sun,,,,1,McAlCh00
Ed McDaniel,WLB,32.247,2001-10-28,NFL,MIN,@,TAM,L 14-41,7,7,Sun,,,,1,McDaEd00
Willie McGinest,OLB,29.321,2001-10-28,NFL,NWE,@,DEN,L 20-31,7,7,Sun,0,0,0,1,McGiWi00
Chester McGlockton,LDT,32.042,2001-10-28,NFL,DEN,,NWE,W 31-20,7,7,Sun,,,,1,McGlCh00
Ryan McNeil,RCB,31.024,2001-10-28,NFL,SDG,,BUF,W 27-24,7,7,Sun,,,,1,McNeRy20
Ray Mickens,CB,28.297,2001-10-28,NFL,NYJ,@,CAR,W 13-12,7,7,Sun,,,,2,MickRa20
Mike Minter,SS,27.286,2001-10-28,NFL,CAR,,NYJ,L 12-13,7,7,Sun,1,30,0,1,MintMi21
John Mobley,WLB,28.018,2001-10-28,NFL,DEN,,NWE,W 31-20,7,7,Sun,,,,1,MoblJo20
Damon Moore,SS,25.043,2001-10-28,NFL,PHI,,OAK,L 10-20,6,7,Sun,,,,1,MoorDa20
Hardy Nickerson,MLB,36.057,2001-10-28,NFL,JAX,@,BAL,L 17-18,6,7,Sun,1,0,0,3,NickHa00
Brandon Noble,NT,27.201,2001-10-28,NFL,DAL,,ARI,W 17-3,6,7,Sun,0,0,0,1,NoblBr20
Deltha O'Neal,LCB,24.271,2001-10-28,NFL,DEN,,NWE,W 31-20,7,7,Sun,2,31,0,4,ONeaDe00
Chris Oldham,S,33.002,2001-10-28,NFL,NOR,@,STL,W 34-31,6,7,Sun,,,,1,OldhCh20
John Parrella,RDT,31.340,2001-10-28,NFL,SDG,,BUF,W 27-24,7,7,Sun,,,,1,ParrJo20
Jason Perry,FS,25.088,2001-10-28,NFL,SDG,,BUF,W 27-24,7,7,Sun,1,37,1,1,PerrJa21
Ahmed Plummer,LCB,25.216,2001-10-28,NFL,SFO,@,CHI,L 31-37,6,7,Sun,1,0,0,1,PlumAh20
Tommy Polley,LB,23.283,2001-10-28,NFL,STL,,NOR,L 31-34,7,7,Sun,,,,1,PollTo21
Ron Rice,SS,28.353,2001-10-28,NFL,DET,,CIN,L 27-31,6,7,Sun,1,8,0,2,RiceRo21
Tyrone Robertson,DT,22.074,2001-10-28,NFL,BUF,@,SDG,L 24-27,6,7,Sun,,,,1,RobeTy20
Mark Roman,LCB,24.216,2001-10-28,NFL,CIN,@,DET,W 31-27,7,7,Sun,,,,1,RomaMa20
Lance Schulters,SS,26.154,2001-10-28,NFL,SFO,@,CHI,L 31-37,6,7,Sun,,,,1,SchuLa00
Kurt Schulz,S,32.320,2001-10-28,NFL,DET,,CIN,L 27-31,6,7,Sun,1,3,0,1,SchuKu20
Junior Seau*,WLB,32.282,2001-10-28,NFL,SDG,,BUF,W 27-24,7,7,Sun,0,0,0,1,SeauJu00
Jason Sehorn,RCB,30.196,2001-10-28,NFL,NYG,@,WAS,L 21-35,7,7,Sun,,,,1,SehoJa20
Justin Smith,RDE,22.028,2001-10-28,NFL,CIN,@,DET,W 31-27,7,7,Sun,1,21,0,3,SmitJu20
Otis Smith,RCB,36.006,2001-10-28,NFL,NWE,@,DEN,L 20-31,7,7,Sun,,,,1,SmitOt20
Shawn Springs,LCB,26.231,2001-10-28,NFL,SEA,,MIA,L 20-24,6,7,Sun,,,,1,SpriSh00
Markus Steele,SLB,22.096,2001-10-28,NFL,DAL,,ARI,W 17-3,6,7,Sun,,,,1,SteeMa20
Matt Stevens,S,28.136,2001-10-28,NFL,NWE,@,DEN,L 20-31,7,7,Sun,1,9,0,1,StevMa22
Dana Stubblefield,RDT,30.348,2001-10-28,NFL,SFO,@,CHI,L 31-37,6,7,Sun,,,,1,StubDa00
Patrick Surtain,LCB,25.131,2001-10-28,NFL,MIA,@,SEA,W 24-20,6,7,Sun,,,,2,SurtPa00
Bobby Taylor,RCB,27.304,2001-10-28,NFL,PHI,,OAK,L 10-20,6,7,Sun,,,,1,TaylBo00
George Teague,FS,30.252,2001-10-28,NFL,DAL,,ARI,W 17-3,6,7,Sun,,,,1,TeagGe20
Adalius Thomas,DE,24.071,2001-10-28,NFL,BAL,,JAX,W 18-17,7,7,Sun,,,,1,ThomAd00
Kiwaukee Thomas,CB,24.131,2001-10-28,NFL,JAX,@,BAL,L 17-18,6,7,Sun,,,,1,ThomKi20
Lester Towns,MLB,24.061,2001-10-28,NFL,CAR,,NYJ,L 12-13,7,7,Sun,1,0,0,1,TownLe20
James Trapp,CB,31.304,2001-10-28,NFL,BAL,,JAX,W 18-17,7,7,Sun,0,0,0,1,TrapJa20
Brian Urlacher*,MLB,23.156,2001-10-28,NFL,CHI,,SFO,W 37-31,6,7,Sun,1,9,0,1,UrlaBr00
Troy Vincent,LCB,30.142,2001-10-28,NFL,PHI,,OAK,L 10-20,6,7,Sun,,,,1,VincTr00
Fred Wakefield,LDE,23.041,2001-10-28,NFL,ARI,@,DAL,L 3-17,6,7,Sun,0,0,0,1,WakeFr00
Denard Walker,RCB,28.080,2001-10-28,NFL,DEN,,NWE,W 31-20,7,7,Sun,2,39,1,2,WalkDe20
Aeneas Williams*,LCB,33.272,2001-10-28,NFL,STL,,NOR,L 31-34,7,7,Sun,,,,3,WillAe00
Darryl Williams,FS,31.293,2001-10-28,NFL,CIN,@,DET,W 31-27,7,7,Sun,1,16,0,1,WillDa03
Willie Williams,RCB,30.306,2001-10-28,NFL,SEA,,MIA,L 20-24,6,7,Sun,2,0,0,2,WillWi21
Adrian Wilson,DB,22.016,2001-10-28,NFL,ARI,@,DAL,L 3-17,6,7,Sun,1,36,0,1,WilsAd99
Charles Woodson,CB,25.021,2001-10-28,NFL,OAK,@,PHI,W 20-10,6,7,Sun,,,,1,WoodCh00
Rod Woodson*,FS,36.232,2001-10-28,NFL,BAL,,JAX,W 18-17,7,7,Sun,,,,1,WoodRo01
Kenny Wright,RCB,24.044,2001-10-28,NFL,MIN,@,TAM,L 14-41,7,7,Sun,,,,2,WrigKe20
Brent Alexander,FS,30.111,2001-10-29,NFL,PIT,,TEN,W 34-7,6,7,Mon,1,0,0,1,AlexBr20
Kendrick Clancy,NT,23.042,2001-10-29,NFL,PIT,,TEN,W 34-7,6,7,Mon,1,3,0,1,ClanKe20
Andre Dyson,LCB,22.157,2001-10-29,NFL,TEN,@,PIT,L 7-34,6,7,Mon,,,,1,DysoAn20
Jason Gildon,LOLB,29.090,2001-10-29,NFL,PIT,,TEN,W 34-7,6,7,Mon,0,0,0,1,GildJa00
Chad Scott,LCB,27.053,2001-10-29,NFL,PIT,,TEN,W 34-7,6,7,Mon,,,,3,ScotCh20
Deshea Townsend,CB,26.051,2001-10-29,NFL,PIT,,TEN,W 34-7,6,7,Mon,,,,1,TownDe20
Dewayne Washington,RCB,28.306,2001-10-29,NFL,PIT,,TEN,W 34-7,6,7,Mon,,,,1,WashDe20
Donnie Abraham,CB,28.027,2001-11-04,NFL,TAM,@,GNB,L 20-21,7,8,Sun,1,46,0,1,AbraDo00
Brent Alexander,FS,30.117,2001-11-04,NFL,PIT,,BAL,L 10-13,7,8,Sun,1,4,0,1,AlexBr20
Champ Bailey*,LCB,23.135,2001-11-04,NFL,WAS,,SEA,W 27-14,8,8,Sun,1,0,0,2,BailCh00
Robert Bailey,CB,33.062,2001-11-04,NFL,DET,@,SFO,L 13-21,7,8,Sun,1,74,1,1,BailRo20
Ronde Barber,RCB,26.211,2001-11-04,NFL,TAM,@,GNB,L 20-21,7,8,Sun,,,,3,BarbRo00
Micheal Barrow,MLB,31.199,2001-11-04,NFL,NYG,,DAL,W 27-24,8,8,Sun,0,0,0,1,BarrMi20
William Bartee,LCB,24.132,2001-11-04,NFL,KAN,@,SDG,W 25-20,8,8,Sun,,,,1,BartWi20
Jay Bellamy,FS,29.119,2001-11-04,NFL,NOR,,NYJ,L 9-16,7,8,Sun,1,0,0,2,BellJa22
Peter Boulware,LB,26.321,2001-11-04,NFL,BAL,@,PIT,W 13-10,8,8,Sun,0,0,0,1,BoulPe00
Brant Boyer,LB,30.130,2001-11-04,NFL,CLE,@,CHI,L 21-27,7,8,Sun,1,8,0,1,BoyeBr20
Derrick Brooks*,WLB,28.200,2001-11-04,NFL,TAM,@,GNB,L 20-21,7,8,Sun,,,,1,BrooDe00
Courtney Brown,RDE,23.263,2001-11-04,NFL,CLE,@,CHI,L 21-27,7,8,Sun,0,0,0,2,BrowCo22
Mike Brown,FS,23.264,2001-11-04,NFL,CHI,,CLE,W 27-21,7,8,Sun,1,16,1,1,BrowMi99
Ray Buchanan,LCB,30.036,2001-11-04,NFL,ATL,,NWE,L 10-24,7,8,Sun,,,,3,BuchRa00
Brentson Buckner,LDT,30.035,2001-11-04,NFL,CAR,@,MIA,L 6-23,8,8,Sun,0,0,0,1,BuckBr20
Rob Burnett,LDE,34.069,2001-11-04,NFL,BAL,@,PIT,W 13-10,8,8,Sun,,,,1,BurnRo00
Jeff Burris,LCB,29.150,2001-11-04,NFL,IND,@,BUF,W 30-14,7,8,Sun,,,,1,BurrJe20
James Cannida,NT,26.305,2001-11-04,NFL,TAM,@,GNB,L 20-21,7,8,Sun,,,,1,CannJa20
Andre Carter,RDE,22.176,2001-11-04,NFL,SFO,,DET,W 21-13,7,8,Sun,,,,1,CartAn20
Nate Clements,RCB,21.327,2001-11-04,NFL,BUF,,IND,L 14-30,7,8,Sun,0,0,0,1,ClemNa99
Dexter Coakley,WLB,29.015,2001-11-04,NFL,DAL,@,NYG,L 24-27,7,8,Sun,1,29,1,1,CoakDe00
Tay Cody,LCB,24.029,2001-11-04,NFL,SDG,,KAN,L 20-25,8,8,Sun,1,3,0,2,CodyTa20
Marcus Coleman,RCB,27.164,2001-11-04,NFL,NYJ,@,NOR,W 16-9,8,8,Sun,,,,1,ColeMa20
Ray Crockett,CB,34.303,2001-11-04,NFL,KAN,@,SDG,W 25-20,8,8,Sun,,,,1,CrocRa20
Phillip Daniels,RDE,28.245,2001-11-04,NFL,CHI,,CLE,W 27-21,7,8,Sun,0,0,0,1,DaniPh20
Donovin Darius,SS,26.084,2001-11-04,NFL,JAX,@,TEN,L 24-28,7,8,Sun,,,,1,DariDo20
Brian Dawkins*,FS,28.022,2001-11-04,NFL,PHI,@,ARI,W 21-7,7,8,Sun,,,,1,DawkBr00
Jamie Duncan,MLB,26.107,2001-11-04,NFL,TAM,@,GNB,L 20-21,7,8,Sun,1,9,0,1,DuncJa20
Andre Dyson,LCB,22.163,2001-11-04,NFL,TEN,,JAX,W 28-24,7,8,Sun,,,,2,DysoAn20
Donnie Edwards,ROLB,28.212,2001-11-04,NFL,KAN,@,SDG,W 25-20,8,8,Sun,,,,1,EdwaDo20
Mario Edwards,RCB,25.338,2001-11-04,NFL,DAL,@,NYG,L 24-27,7,8,Sun,1,71,1,1,EdwaMa20
Shaun Ellis,LDE,24.133,2001-11-04,NFL,NYJ,@,NOR,W 16-9,8,8,Sun,0,0,0,1,ElliSh00
Terry Fair,RCB,25.107,2001-11-04,NFL,DET,@,SFO,L 13-21,7,8,Sun,,,,1,FairTe20
Rob Fredrickson,RLB,30.175,2001-11-04,NFL,ARI,,PHI,L 7-21,7,8,Sun,,,,1,FredRo20
Arturo Freeman,S,25.008,2001-11-04,NFL,MIA,,CAR,W 23-6,7,8,Sun,0,0,0,1,FreeAr20
Aaron Glenn,LCB,29.111,2001-11-04,NFL,NYJ,@,NOR,W 16-9,8,8,Sun,1,0,0,2,GlenAa00
Michael Green,S,24.333,2001-11-04,NFL,CHI,,CLE,W 27-21,7,8,Sun,,,,1,GreeMi20
Rodney Harrison,SS,28.324,2001-11-04,NFL,SDG,,KAN,L 20-25,8,8,Sun,,,,1,HarrRo01
Duane Hawthorne,LCB,25.070,2001-11-04,NFL,DAL,@,NYG,L 24-27,7,8,Sun,,,,1,HawtDu20
Anthony Henry,DB,25.001,2001-11-04,NFL,CLE,@,CHI,L 21-27,7,8,Sun,,,,1,HenrAn20
Raion Hill,SS,25.063,2001-11-04,NFL,BUF,,IND,L 14-30,7,8,Sun,,,,1,HillRa20
Warrick Holdman,WLB,25.347,2001-11-04,NFL,CHI,,CLE,W 27-21,7,8,Sun,,,,1,HoldWa20
Chris Hudson,FS,30.029,2001-11-04,NFL,ATL,,NWE,L 10-24,7,8,Sun,,,,1,HudsCh20
Dexter Jackson,FS,24.099,2001-11-04,NFL,TAM,@,GNB,L 20-21,7,8,Sun,0,0,0,1,JackDe20
Raymond Jackson,DB,28.260,2001-11-04,NFL,CLE,@,CHI,L 21-27,7,8,Sun,1,0,0,1,JackRa22
Ellis Johnson,RDT,28.005,2001-11-04,NFL,IND,@,BUF,W 30-14,7,8,Sun,,,,1,JohnEl20
Ted Johnson,ILB,28.335,2001-11-04,NFL,NWE,@,ATL,W 24-10,8,8,Sun,,,,1,JohnTe20
Dhani Jones,LB,23.255,2001-11-04,NFL,NYG,,DAL,W 27-24,8,8,Sun,1,14,0,1,JoneDh20
Brian Kelly,LCB,25.294,2001-11-04,NFL,TAM,@,GNB,L 20-21,7,8,Sun,,,,1,KellBr21
Kenard Lang,RDT,26.277,2001-11-04,NFL,WAS,,SEA,W 27-14,8,8,Sun,0,0,0,1,LangKe20
Kwamie Lassiter,FS,31.336,2001-11-04,NFL,ARI,,PHI,L 7-21,7,8,Sun,1,0,0,1,LassKw20
Ty Law*,LCB,27.267,2001-11-04,NFL,NWE,@,ATL,W 24-10,8,8,Sun,,,,1,LawxTy00
Mo Lewis,LLB,32.014,2001-11-04,NFL,NYJ,@,NOR,W 16-9,8,8,Sun,1,17,0,1,LewiMo00
Earl Little,SS,28.239,2001-11-04,NFL,CLE,@,CHI,L 21-27,7,8,Sun,1,0,0,1,LittEa20
Todd Lyght,LCB,32.268,2001-11-04,NFL,DET,@,SFO,L 13-21,7,8,Sun,1,0,0,1,LyghTo00
Rick Lyle,DE,30.251,2001-11-04,NFL,NYJ,@,NOR,W 16-9,8,8,Sun,,,,1,LyleRi20
Sam Madison,RCB,27.195,2001-11-04,NFL,MIA,,CAR,W 23-6,7,8,Sun,,,,1,MadiSa00
Steve Martin,NT,27.157,2001-11-04,NFL,NYJ,@,NOR,W 16-9,8,8,Sun,,,,1,MartSt21
Chris McAlister,RCB,24.143,2001-11-04,NFL,BAL,@,PIT,W 13-10,8,8,Sun,,,,1,McAlCh00
Tod McBride,CB,25.282,2001-11-04,NFL,GNB,,TAM,W 21-20,7,8,Sun,0,0,0,1,McBrTo20
Mike McKenzie,LCB,25.192,2001-11-04,NFL,GNB,,TAM,W 21-20,7,8,Sun,,,,3,McKeMi20
Ryan McNeil,RCB,31.031,2001-11-04,NFL,SDG,,KAN,L 20-25,8,8,Sun,,,,1,McNeRy20
Ray Mickens,CB,28.304,2001-11-04,NFL,NYJ,@,NOR,W 16-9,8,8,Sun,,,,1,MickRa20
Mike Minter,SS,27.293,2001-11-04,NFL,CAR,@,MIA,L 6-23,8,8,Sun,,,,2,MintMi21
Donald Mitchell,CB,24.325,2001-11-04,NFL,TEN,,JAX,W 28-24,7,8,Sun,,,,1,MitcDo20
Damon Moore,SS,25.050,2001-11-04,NFL,PHI,@,ARI,W 21-7,7,8,Sun,1,2,0,1,MoorDa20
Dat Nguyen,MLB,26.040,2001-11-04,NFL,DAL,@,NYG,L 24-27,7,8,Sun,,,,1,NguyDa20
Mike Peterson,ROLB,25.140,2001-11-04,NFL,IND,@,BUF,W 30-14,7,8,Sun,0,0,0,1,PeteMi20
Anthony Pleasant,RDE,33.281,2001-11-04,NFL,NWE,@,ATL,W 24-10,8,8,Sun,0,0,0,1,PleaAn20
Ahmed Plummer,LCB,25.223,2001-11-04,NFL,SFO,,DET,W 21-13,7,8,Sun,,,,1,PlumAh20
Ike Reese,LB,28.019,2001-11-04,NFL,PHI,@,ARI,W 21-7,7,8,Sun,,,,1,ReesIk99
Bryan Robinson,LDE,27.135,2001-11-04,NFL,CHI,,CLE,W 27-21,7,8,Sun,,,,1,RobiBr20
Tyrone Rogers,DL,27.240,2001-11-04,NFL,CLE,@,CHI,L 21-27,7,8,Sun,,,,1,RogeTy20
Samari Rolle,RCB,25.086,2001-11-04,NFL,TEN,,JAX,W 28-24,7,8,Sun,1,0,0,1,RollSa00
Orpheus Roye,RDT,28.287,2001-11-04,NFL,CLE,@,CHI,L 21-27,7,8,Sun,,,,1,RoyeOr20
Orlando Ruff,MLB,25.037,2001-11-04,NFL,SDG,,KAN,L 20-25,8,8,Sun,,,,1,RuffOr20
Aaron Schobel,RDE,24.064,2001-11-04,NFL,BUF,,IND,L 14-30,7,8,Sun,,,,1,SchoAa99
Lance Schulters,SS,26.161,2001-11-04,NFL,SFO,,DET,W 21-13,7,8,Sun,,,,1,SchuLa00
Jason Sehorn,RCB,30.203,2001-11-04,NFL,NYG,,DAL,W 27-24,8,8,Sun,1,0,0,2,SehoJa20
Sam Shade,SS,28.143,2001-11-04,NFL,WAS,,SEA,W 27-14,8,8,Sun,1,9,0,1,ShadSa20
Darren Sharper,FS,26.001,2001-11-04,NFL,GNB,,TAM,W 21-20,7,8,Sun,,,,1,SharDa00
Brandon Short,OLB,24.116,2001-11-04,NFL,NYG,,DAL,W 27-24,8,8,Sun,1,21,0,1,ShorBr20
Darrin Smith,RLB,31.203,2001-11-04,NFL,NOR,,NYJ,L 9-16,7,8,Sun,,,,1,SmitDa22
Mark Smith,DT,27.068,2001-11-04,NFL,CLE,@,CHI,L 21-27,7,8,Sun,,,,1,SmitMa20
Otis Smith,RCB,36.013,2001-11-04,NFL,NWE,@,ATL,W 24-10,8,8,Sun,1,17,0,2,SmitOt20
Shawn Springs,LCB,26.238,2001-11-04,NFL,SEA,@,WAS,L 14-27,7,8,Sun,,,,1,SpriSh00
Duane Starks,LCB,27.165,2001-11-04,NFL,BAL,@,PIT,W 13-10,8,8,Sun,,,,1,StarDu20
Marcus Stroud,DT,23.132,2001-11-04,NFL,JAX,@,TEN,L 24-28,7,8,Sun,,,,1,StroMa01
Patrick Surtain,LCB,25.138,2001-11-04,NFL,MIA,,CAR,W 23-6,7,8,Sun,1,29,1,3,SurtPa00
Jason Taylor*,RDE,27.064,2001-11-04,NFL,MIA,,CAR,W 23-6,7,8,Sun,0,0,0,1,TaylJa03
David Terrell,FS,26.119,2001-11-04,NFL,WAS,,SEA,W 27-14,8,8,Sun,1,0,0,1,TerrDa21
Jeff Ulbrich,RILB,24.260,2001-11-04,NFL,SFO,,DET,W 21-13,7,8,Sun,,,,1,UlbrJe20
Troy Vincent,LCB,30.149,2001-11-04,NFL,PHI,@,ARI,W 21-7,7,8,Sun,,,,3,VincTr00
Mike Vrabel,LB,26.082,2001-11-04,NFL,NWE,@,ATL,W 24-10,8,8,Sun,0,0,0,1,VrabMi20
Fred Wakefield,LDE,23.048,2001-11-04,NFL,ARI,,PHI,L 7-21,7,8,Sun,,,,1,WakeFr00
Brian Walker,SS,29.157,2001-11-04,NFL,MIA,,CAR,W 23-6,7,8,Sun,,,,2,WalkBr21
Eric Warfield,RCB,25.246,2001-11-04,NFL,KAN,@,SDG,W 25-20,8,8,Sun,,,,1,WarfEr20
Gerard Warren,LDT,23.102,2001-11-04,NFL,CLE,@,CHI,L 21-27,7,8,Sun,,,,2,WarrGe20
Ted Washington,LDT,33.205,2001-11-04,NFL,CHI,,CLE,W 27-21,7,8,Sun,,,,1,WashTe01
Jason Webster,RCB,24.057,2001-11-04,NFL,SFO,,DET,W 21-13,7,8,Sun,,,,1,WebsJa20
Marcellus Wiley,LDE,26.339,2001-11-04,NFL,SDG,,KAN,L 20-25,8,8,Sun,0,0,0,1,WileMa00
Jay Williams,DE,30.022,2001-11-04,NFL,CAR,@,MIA,L 6-23,8,8,Sun,1,0,0,1,WillJa26
Josh Williams,LDT,25.087,2001-11-04,NFL,IND,@,BUF,W 30-14,7,8,Sun,,,,2,WillJo30
Tyrone Williams,RCB,28.157,2001-11-04,NFL,GNB,,TAM,W 21-20,7,8,Sun,,,,1,WillTy20
Willie Williams,RCB,30.313,2001-11-04,NFL,SEA,@,WAS,L 14-27,7,8,Sun,1,24,0,1,WillWi21
Adrian Wilson,DB,22.023,2001-11-04,NFL,ARI,,PHI,L 7-21,7,8,Sun,0,0,0,1,WilsAd99
Jerome Woods,FS,28.232,2001-11-04,NFL,KAN,@,SDG,W 25-20,8,8,Sun,1,25,0,1,WoodJe00
Peppi Zellner,RDE,26.235,2001-11-04,NFL,DAL,@,NYG,L 24-27,7,8,Sun,,,,1,ZellPe20
Bertrand Berry,DE,26.082,2001-11-05,NFL,DEN,@,OAK,L 28-38,8,8,Mon,,,,1,BerrBe99
Grady Jackson,DT,28.288,2001-11-05,NFL,OAK,,DEN,W 38-28,7,8,Mon,0,0,0,1,JackGr20
Tory James,CB,28.171,2001-11-05,NFL,OAK,,DEN,W 38-28,7,8,Mon,1,0,0,3,JameTo99
John Mobley,OLB,28.026,2001-11-05,NFL,DEN,@,OAK,L 28-38,8,8,Mon,,,,1,MoblJo20
Kavika Pittman,DE,27.027,2001-11-05,NFL,DEN,@,OAK,L 28-38,8,8,Mon,,,,1,PittKa20
William Thomas,OLB,33.084,2001-11-05,NFL,OAK,,DEN,W 38-28,7,8,Mon,1,33,0,1,ThomWi00
Charles Woodson,CB,25.029,2001-11-05,NFL,OAK,,DEN,W 38-28,7,8,Mon,,,,1,WoodCh00
Brent Alexander,FS,30.124,2001-11-11,NFL,PIT,@,CLE,W 15-12,8,9,Sun,,,,2,AlexBr20
Will Allen,LCB,23.098,2001-11-11,NFL,NYG,@,ARI,W 17-10,9,9,Sun,1,0,0,1,AlleWi20
Ronde Barber,RCB,26.218,2001-11-11,NFL,TAM,@,DET,W 20-17,8,9,Sun,2,2,0,4,BarbRo00
Idrees Bashir,FS,22.339,2001-11-11,NFL,IND,,MIA,L 24-27,8,9,Sun,,,,1,BashId20
Aaron Beasley,RCB,28.127,2001-11-11,NFL,JAX,,CIN,W 30-13,8,9,Sun,1,0,0,2,BeasAa20
Rogers Beckett,FS,24.284,2001-11-11,NFL,SDG,@,DEN,L 16-26,9,9,Sun,,,,1,BeckRo20
Jay Bellamy,FS,29.126,2001-11-11,NFL,NOR,@,SFO,L 27-28,8,9,Sun,,,,1,BellJa22
Tony Brackens,RDE,26.320,2001-11-11,NFL,JAX,,CIN,W 30-13,8,9,Sun,0,0,0,1,BracTo00
Zack Bronson,FS,27.287,2001-11-11,NFL,SFO,,NOR,W 28-27,8,9,Sun,,,,1,BronZa20
Keith Brooking,MLB,26.012,2001-11-11,NFL,ATL,,DAL,W 20-13,8,9,Sun,1,8,0,1,BrooKe00
Courtney Brown,RDE,23.270,2001-11-11,NFL,CLE,,PIT,L 12-15,8,9,Sun,,,,1,BrowCo22
Eric Brown,FS,26.236,2001-11-11,NFL,DEN,,SDG,W 26-16,9,9,Sun,,,,1,BrowEr21
Mike Brown,FS,23.271,2001-11-11,NFL,CHI,,GNB,L 12-20,8,9,Sun,1,0,0,1,BrowMi99
Fernando Bryant,LCB,24.230,2001-11-11,NFL,JAX,,CIN,W 30-13,8,9,Sun,,,,2,BryaFe20
Ray Buchanan,LCB,30.043,2001-11-11,NFL,ATL,,DAL,W 20-13,8,9,Sun,,,,2,BuchRa00
Tom Burke,RDE,25.030,2001-11-11,NFL,ARI,,NYG,L 10-17,8,9,Sun,,,,1,BurkTo20
Shane Burton,LDT,27.297,2001-11-11,NFL,NYJ,,KAN,W 27-7,9,9,Sun,1,0,0,2,BurtSh20
George Coghill,S,31.226,2001-11-11,NFL,DEN,,SDG,W 26-16,9,9,Sun,1,0,0,1,CoghGe20
Marcus Coleman,RCB,27.171,2001-11-11,NFL,NYJ,,KAN,W 27-7,9,9,Sun,1,5,0,1,ColeMa20
Ray Crockett,LCB,34.310,2001-11-11,NFL,KAN,@,NYJ,L 7-27,9,9,Sun,,,,1,CrocRa20
Donovin Darius,SS,26.091,2001-11-11,NFL,JAX,,CIN,W 30-13,8,9,Sun,,,,1,DariDo20
Brian Dawkins*,FS,28.029,2001-11-11,NFL,PHI,,MIN,W 48-17,8,9,Sun,,,,1,DawkBr00
Na'il Diggs,WLB,23.126,2001-11-11,NFL,GNB,@,CHI,W 20-12,8,9,Sun,,,,1,DiggNa20
Jamie Duncan,MLB,26.114,2001-11-11,NFL,TAM,@,DET,W 20-17,8,9,Sun,0,0,0,1,DuncJa20
Donnie Edwards,ROLB,28.219,2001-11-11,NFL,KAN,@,NYJ,L 7-27,9,9,Sun,,,,1,EdwaDo20
