Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,XP Made,XP Att,XP %,FG Made,FG Att,FG %,2PM,Sfty,TD,Pts,unique_id
Robbie Gould,K,28.006,2010-12-12,NFL,CHI,,NWE,L 7-36,13,14,Sun,1,1,100.0,,,,,,0,1,gouldrob01
Shayne Graham,K,33.003,2010-12-12,NFL,NWE,@,CHI,W 36-7,13,14,Sun,3,4,75.0,3,3,100.0,,,0,12,grahasha01
Garrett Hartley,K,24.210,2010-12-12,NFL,NOR,,STL,W 31-13,13,14,Sun,4,4,100.0,1,1,100.0,,,0,7,HartGa00
Stephen Hauschka,K,25.166,2010-12-12,NFL,DEN,@,ARI,L 13-43,13,14,Sun,1,1,100.0,2,3,66.7,,,0,7,HausSt00
Sebastian Janikowski,K,32.285,2010-12-12,NFL,OAK,@,JAX,L 31-38,13,14,Sun,4,4,100.0,1,1,100.0,,,0,7,janikseb01
Nate Kaeding,K,28.261,2010-12-12,NFL,SDG,,KAN,W 31-0,13,14,Sun,4,4,100.0,1,1,100.0,,,0,7,kaedinat01
John Kasay,K,41.046,2010-12-12,NFL,CAR,,ATL,L 10-31,13,14,Sun,1,1,100.0,1,1,100.0,,,0,4,kasayjoh01
Rian Lindell,K,33.326,2010-12-12,NFL,BUF,,CLE,W 13-6,13,14,Sun,1,1,100.0,2,2,100.0,,,0,7,linderia01
Olindo Mare,K,37.189,2010-12-12,NFL,SEA,@,SFO,L 21-40,13,14,Sun,3,3,100.0,,1,0.0,,,0,3,marexoli01
Dave Rayner,K,28.047,2010-12-12,NFL,DET,,GNB,W 7-3,13,14,Sun,1,1,100.0,,1,0.0,,,0,1,raynedav01
Jeff Reed,K,31.247,2010-12-12,NFL,SFO,,SEA,W 40-21,13,14,Sun,4,4,100.0,4,4,100.0,,,0,16,reedxjef01
Josh Scobee,PK,28.172,2010-12-12,NFL,JAX,,OAK,W 38-31,13,14,Sun,5,5,100.0,1,1,100.0,,,0,8,scobejos01
Clint Stitser,K,25.207,2010-12-12,NFL,CIN,@,PIT,L 7-23,13,14,Sun,1,1,100.0,,,,,,0,1,StitCl00
Shaun Suisham,K,28.348,2010-12-12,NFL,PIT,,CIN,W 23-7,13,14,Sun,2,2,100.0,3,3,100.0,,,0,11,suishsha01
Billy Cundiff,K,30.258,2010-12-13,NFL,BAL,@,HOU,W 34-28,13,14,Mon,4,4,100.0,,,,,,0,4,cundibil01
Neil Rackers,K,34.119,2010-12-13,NFL,HOU,,BAL,L 28-34,13,14,Mon,2,2,100.0,2,3,66.7,,,0,8,rackenei01
Lawrence Tynes,PK,32.224,2010-12-13,NFL,NYG,@,MIN,W 21-3,13,14,Mon,3,3,100.0,,,,,,0,3,tyneslaw01
Nate Kaeding,K,28.265,2010-12-16,NFL,SDG,,SFO,W 34-7,14,15,Thu,4,4,100.0,2,2,100.0,,,0,10,kaedinat01
Jeff Reed,K,31.251,2010-12-16,NFL,SFO,@,SDG,L 7-34,14,15,Thu,1,1,100.0,,,,,,0,1,reedxjef01
David Akers,K,36.010,2010-12-19,NFL,PHI,@,NYG,W 38-31,14,15,Sun,5,5,100.0,1,1,100.0,,,0,8,akersdav01
Connor Barth,K,24.252,2010-12-19,NFL,TAM,,DET,L 20-23,14,15,Sun,2,2,100.0,2,2,100.0,,,0,8,barthco01
Rob Bironas,K,32.324,2010-12-19,NFL,TEN,,HOU,W 31-17,14,15,Sun,4,4,100.0,1,1,100.0,,,0,7,bironrob01
Josh Brown,K,31.234,2010-12-19,NFL,STL,,KAN,L 13-27,14,15,Sun,1,1,100.0,2,2,100.0,,,0,7,brownjos01
Matt Bryant,K,35.204,2010-12-19,NFL,ATL,@,SEA,W 34-18,14,15,Sun,4,4,100.0,2,2,100.0,,,0,10,bryanmat01
David Buehler,K,23.317,2010-12-19,NFL,DAL,,WAS,W 33-30,14,15,Sun,3,3,100.0,4,5,80.0,,,0,15,BuehDa44
Dan Carpenter,K,25.024,2010-12-19,NFL,MIA,,BUF,L 14-17,14,15,Sun,2,2,100.0,,4,0.0,,,0,2,CarpDa44
Mason Crosby,K,26.107,2010-12-19,NFL,GNB,@,NWE,L 27-31,14,15,Sun,3,3,100.0,2,2,100.0,,,0,9,CrosMa20
Billy Cundiff,K,30.264,2010-12-19,NFL,BAL,,NOR,W 30-24,14,15,Sun,3,3,100.0,3,3,100.0,,,0,12,cundibil01
Phil Dawson,K,35.330,2010-12-19,NFL,CLE,@,CIN,L 17-19,14,15,Sun,2,2,100.0,1,1,100.0,,,0,5,dawsophi01
Nick Folk,K,26.044,2010-12-19,NFL,NYJ,@,PIT,W 22-17,14,15,Sun,2,2,100.0,2,2,100.0,,,0,8,FolkNi20
Graham Gano,K,23.254,2010-12-19,NFL,WAS,@,DAL,L 30-33,14,15,Sun,2,2,100.0,,,,,,0,2,GanoGr44
Shayne Graham,K,33.010,2010-12-19,NFL,NWE,,GNB,W 31-27,14,15,Sun,4,4,100.0,1,1,100.0,,,0,7,grahasha01
Garrett Hartley,K,24.217,2010-12-19,NFL,NOR,@,BAL,L 24-30,14,15,Sun,3,3,100.0,1,1,100.0,,,0,6,HartGa00
Stephen Hauschka,K,25.173,2010-12-19,NFL,DEN,@,OAK,L 23-39,14,15,Sun,2,2,100.0,3,3,100.0,,,0,11,HausSt00
Sebastian Janikowski,K,32.292,2010-12-19,NFL,OAK,,DEN,W 39-23,14,15,Sun,4,4,100.0,3,3,100.0,,,0,13,janikseb01
John Kasay,K,41.053,2010-12-19,NFL,CAR,,ARI,W 19-12,14,15,Sun,1,1,100.0,4,4,100.0,,,0,13,kasayjoh01
Rian Lindell,K,33.333,2010-12-19,NFL,BUF,@,MIA,W 17-14,14,15,Sun,2,2,100.0,1,1,100.0,,,0,5,linderia01
Olindo Mare,K,37.196,2010-12-19,NFL,SEA,,ATL,L 18-34,14,15,Sun,1,1,100.0,1,1,100.0,,,0,4,marexoli01
Neil Rackers,K,34.125,2010-12-19,NFL,HOU,@,TEN,L 17-31,14,15,Sun,2,2,100.0,1,1,100.0,,,0,5,rackenei01
Dave Rayner,K,28.054,2010-12-19,NFL,DET,@,TAM,W 23-20,14,15,Sun,2,2,100.0,3,3,100.0,,,0,11,raynedav01
Josh Scobee,PK,28.179,2010-12-19,NFL,JAX,@,IND,L 24-34,14,15,Sun,3,3,100.0,1,1,100.0,,,0,6,scobejos01
Clint Stitser,K,25.214,2010-12-19,NFL,CIN,,CLE,W 19-17,14,15,Sun,1,1,100.0,4,4,100.0,,,0,13,StitCl00
Ryan Succop,K,24.091,2010-12-19,NFL,KAN,@,STL,W 27-13,14,15,Sun,3,3,100.0,2,2,100.0,,,0,9,SuccRy44
Shaun Suisham,K,28.355,2010-12-19,NFL,PIT,,NYJ,L 17-22,14,15,Sun,2,2,100.0,1,1,100.0,,,0,5,suishsha01
Lawrence Tynes,PK,32.230,2010-12-19,NFL,NYG,,PHI,L 31-38,14,15,Sun,4,4,100.0,1,1,100.0,,,0,7,tyneslaw01
Adam Vinatieri,K,37.356,2010-12-19,NFL,IND,,JAX,W 34-24,14,15,Sun,4,4,100.0,2,2,100.0,,,0,10,vinatada01
Robbie Gould,K,28.014,2010-12-20,NFL,CHI,@,MIN,W 40-14,14,15,Mon,4,4,100.0,4,4,100.0,,,0,16,gouldrob01
Ryan Longwell,K,36.126,2010-12-20,NFL,MIN,,CHI,L 14-40,14,15,Mon,2,2,100.0,,,,,,0,2,longwrya01
Shaun Suisham,K,28.359,2010-12-23,NFL,PIT,,CAR,W 27-3,15,16,Thu,3,3,100.0,2,3,66.7,,,0,9,suishsha01
David Buehler,K,23.323,2010-12-25,NFL,DAL,@,ARI,L 26-27,15,16,Sat,2,3,66.7,2,2,100.0,,,0,8,BuehDa44
Jay Feely,K,34.216,2010-12-25,NFL,ARI,,DAL,W 27-26,15,16,Sat,3,3,100.0,2,3,66.7,,,0,9,feelyjay01
Connor Barth,K,24.259,2010-12-26,NFL,TAM,,SEA,W 38-15,15,16,Sun,5,5,100.0,1,2,50.0,,,0,8,barthco01
Rob Bironas,K,32.331,2010-12-26,NFL,TEN,@,KAN,L 14-34,15,16,Sun,2,2,100.0,,,,,,0,2,bironrob01
Josh Brown,K,31.241,2010-12-26,NFL,STL,,SFO,W 25-17,15,16,Sun,2,2,100.0,3,3,100.0,,,0,11,brownjos01
Dan Carpenter,K,25.031,2010-12-26,NFL,MIA,,DET,L 27-34,15,16,Sun,3,3,100.0,2,2,100.0,,,0,9,CarpDa44
Mason Crosby,K,26.114,2010-12-26,NFL,GNB,,NYG,W 45-17,15,16,Sun,6,6,100.0,1,1,100.0,,,0,9,CrosMa20
Billy Cundiff,K,30.271,2010-12-26,NFL,BAL,@,CLE,W 20-10,15,16,Sun,2,2,100.0,2,2,100.0,,,0,8,cundibil01
Phil Dawson,K,35.337,2010-12-26,NFL,CLE,,BAL,L 10-20,15,16,Sun,1,1,100.0,1,1,100.0,,,0,4,dawsophi01
Nick Folk,K,26.051,2010-12-26,NFL,NYJ,@,CHI,L 34-38,15,16,Sun,4,4,100.0,2,2,100.0,,,0,10,FolkNi20
Graham Gano,K,23.261,2010-12-26,NFL,WAS,@,JAX,W 20-17,15,16,Sun,2,2,100.0,2,2,100.0,,,0,8,GanoGr44
Robbie Gould,K,28.020,2010-12-26,NFL,CHI,,NYJ,W 38-34,15,16,Sun,5,5,100.0,1,2,50.0,,,0,8,gouldrob01
Shayne Graham,K,33.017,2010-12-26,NFL,NWE,@,BUF,W 34-3,15,16,Sun,4,4,100.0,2,2,100.0,,,0,10,grahasha01
Stephen Hauschka,K,25.180,2010-12-26,NFL,DEN,,HOU,W 24-23,15,16,Sun,3,3,100.0,1,1,100.0,,,0,6,HausSt00
Sebastian Janikowski,K,32.299,2010-12-26,NFL,OAK,,IND,L 26-31,15,16,Sun,2,2,100.0,4,5,80.0,,,0,14,janikseb01
Nate Kaeding,K,28.275,2010-12-26,NFL,SDG,@,CIN,L 20-34,15,16,Sun,2,2,100.0,2,2,100.0,,,0,8,kaedinat01
Olindo Mare,K,37.203,2010-12-26,NFL,SEA,@,TAM,L 15-38,15,16,Sun,1,1,100.0,,,,,,0,1,marexoli01
Neil Rackers,K,34.132,2010-12-26,NFL,HOU,@,DEN,L 23-24,15,16,Sun,2,2,100.0,3,3,100.0,,,0,11,rackenei01
Dave Rayner,K,28.061,2010-12-26,NFL,DET,@,MIA,W 34-27,15,16,Sun,4,4,100.0,2,2,100.0,,,0,10,raynedav01
Jeff Reed,K,31.261,2010-12-26,NFL,SFO,@,STL,L 17-25,15,16,Sun,2,2,100.0,1,2,50.0,,,0,5,reedxjef01
Josh Scobee,PK,28.186,2010-12-26,NFL,JAX,,WAS,L 17-20,15,16,Sun,2,2,100.0,1,2,50.0,,,0,5,scobejos01
Clint Stitser,K,25.221,2010-12-26,NFL,CIN,,SDG,W 34-20,15,16,Sun,4,5,80.0,,,,,,0,4,StitCl00
Ryan Succop,K,24.098,2010-12-26,NFL,KAN,,TEN,W 34-14,15,16,Sun,4,4,100.0,2,3,66.7,,,0,10,SuccRy44
Lawrence Tynes,K,32.237,2010-12-26,NFL,NYG,@,GNB,L 17-45,15,16,Sun,2,2,100.0,1,1,100.0,,,0,5,tyneslaw01
Adam Vinatieri,K,37.363,2010-12-26,NFL,IND,@,OAK,W 31-26,15,16,Sun,4,4,100.0,1,1,100.0,,,0,7,vinatada01
Matt Bryant,K,35.212,2010-12-27,NFL,ATL,,NOR,L 14-17,15,16,Mon,2,2,100.0,,,,,,0,2,bryanmat01
Garrett Hartley,K,24.225,2010-12-27,NFL,NOR,@,ATL,W 17-14,15,16,Mon,2,2,100.0,1,1,100.0,,,0,5,HartGa00
David Akers,K,36.019,2010-12-28,NFL,PHI,,MIN,L 14-24,15,16,Tue,2,2,100.0,,1,0.0,,,0,2,akersdav01
Ryan Longwell,K,36.134,2010-12-28,NFL,MIN,@,PHI,W 24-14,15,16,Tue,3,3,100.0,1,1,100.0,,,0,6,longwrya01
David Akers,K,36.024,2011-01-02,NFL,PHI,,DAL,L 13-14,16,17,Sun,1,1,100.0,2,2,100.0,,,0,7,akersdav01
Connor Barth,K,24.266,2011-01-02,NFL,TAM,@,NOR,W 23-13,16,17,Sun,2,2,100.0,3,3,100.0,,,0,11,barthco01
Rob Bironas,K,32.338,2011-01-02,NFL,TEN,@,IND,L 20-23,16,17,Sun,2,2,100.0,2,3,66.7,,,0,8,bironrob01
Matt Bryant,K,35.218,2011-01-02,NFL,ATL,,CAR,W 31-10,16,17,Sun,4,4,100.0,1,1,100.0,,,0,7,bryanmat01
David Buehler,K,23.331,2011-01-02,NFL,DAL,@,PHI,W 14-13,16,17,Sun,2,2,100.0,,1,0.0,,,0,2,BuehDa44
Dan Carpenter,K,25.038,2011-01-02,NFL,MIA,@,NWE,L 7-38,16,17,Sun,1,1,100.0,,1,0.0,,,0,1,CarpDa44
Mason Crosby,K,26.121,2011-01-02,NFL,GNB,,CHI,W 10-3,16,17,Sun,1,1,100.0,1,1,100.0,,,0,4,CrosMa20
Billy Cundiff,K,30.278,2011-01-02,NFL,BAL,,CIN,W 13-7,16,17,Sun,1,1,100.0,2,2,100.0,,,0,7,cundibil01
Jay Feely,K,34.224,2011-01-02,NFL,ARI,@,SFO,L 7-38,16,17,Sun,1,1,100.0,,,,,,0,1,feelyjay01
Nick Folk,K,26.058,2011-01-02,NFL,NYJ,,BUF,W 38-7,16,17,Sun,5,5,100.0,1,1,100.0,,,0,8,FolkNi20
Graham Gano,K,23.268,2011-01-02,NFL,WAS,,NYG,L 14-17,16,17,Sun,2,2,100.0,,1,0.0,,,0,2,GanoGr44
Shayne Graham,K,33.024,2011-01-02,NFL,NWE,,MIA,W 38-7,16,17,Sun,5,5,100.0,1,1,100.0,,,0,8,grahasha01
Garrett Hartley,K,24.231,2011-01-02,NFL,NOR,,TAM,L 13-23,16,17,Sun,1,1,100.0,2,2,100.0,,,0,7,HartGa00
Stephen Hauschka,K,25.187,2011-01-02,NFL,DEN,,SDG,L 28-33,16,17,Sun,4,4,100.0,,,,,,0,4,HausSt00
Sebastian Janikowski,K,32.306,2011-01-02,NFL,OAK,@,KAN,W 31-10,16,17,Sun,4,4,100.0,1,1,100.0,,,0,7,janikseb01
Nate Kaeding,K,28.282,2011-01-02,NFL,SDG,@,DEN,W 33-28,16,17,Sun,3,3,100.0,4,5,80.0,,,0,15,kaedinat01
John Kasay,K,41.067,2011-01-02,NFL,CAR,@,ATL,L 10-31,16,17,Sun,1,1,100.0,1,1,100.0,,,0,4,kasayjoh01
Rian Lindell,K,33.347,2011-01-02,NFL,BUF,@,NYJ,L 7-38,16,17,Sun,1,1,100.0,,,,,,0,1,linderia01
Ryan Longwell,K,36.139,2011-01-02,NFL,MIN,@,DET,L 13-20,16,17,Sun,1,1,100.0,2,2,100.0,,,0,7,longwrya01
Olindo Mare,K,37.210,2011-01-02,NFL,SEA,,STL,W 16-6,16,17,Sun,1,1,100.0,3,3,100.0,,,0,10,marexoli01
Neil Rackers,K,34.139,2011-01-02,NFL,HOU,,JAX,W 34-17,16,17,Sun,4,4,100.0,2,2,100.0,,,0,10,rackenei01
Dave Rayner,K,28.068,2011-01-02,NFL,DET,,MIN,W 20-13,16,17,Sun,2,2,100.0,2,2,100.0,,,0,8,raynedav01
Jeff Reed,K,31.268,2011-01-02,NFL,SFO,,ARI,W 38-7,16,17,Sun,5,5,100.0,1,1,100.0,,,0,8,reedxjef01
Josh Scobee,PK,28.193,2011-01-02,NFL,JAX,@,HOU,L 17-34,16,17,Sun,2,2,100.0,1,2,50.0,,,0,5,scobejos01
Clint Stitser,K,25.228,2011-01-02,NFL,CIN,@,BAL,L 7-13,16,17,Sun,1,1,100.0,,1,0.0,,,0,1,StitCl00
Ryan Succop,K,24.105,2011-01-02,NFL,KAN,,OAK,L 10-31,16,17,Sun,1,1,100.0,1,1,100.0,,,0,4,SuccRy44
Shaun Suisham,K,29.004,2011-01-02,NFL,PIT,@,CLE,W 41-9,16,17,Sun,5,5,100.0,2,2,100.0,,,0,11,suishsha01
Lawrence Tynes,K,32.244,2011-01-02,NFL,NYG,@,WAS,W 17-14,16,17,Sun,2,2,100.0,1,2,50.0,,,0,5,tyneslaw01
Adam Vinatieri,K,38.005,2011-01-02,NFL,IND,,TEN,W 23-20,16,17,Sun,2,2,100.0,3,3,100.0,,,0,11,vinatada01
Nick Folk,K,26.064,2011-01-08,NFL,NYJ,@,IND,W 17-16,17,18,Sat,2,2,100.0,1,1,100.0,,,0,5,FolkNi20
Garrett Hartley,K,24.237,2011-01-08,NFL,NOR,@,SEA,L 36-41,17,18,Sat,3,3,100.0,3,3,100.0,,,0,12,HartGa00
Olindo Mare,K,37.216,2011-01-08,NFL,SEA,,NOR,W 41-36,17,18,Sat,5,5,100.0,2,2,100.0,,,0,11,marexoli01
Adam Vinatieri,K,38.011,2011-01-08,NFL,IND,,NYJ,L 16-17,17,18,Sat,1,1,100.0,3,3,100.0,,,0,10,vinatada01
David Akers,K,36.031,2011-01-09,NFL,PHI,,GNB,L 16-21,17,18,Sun,1,1,100.0,1,3,33.3,,,0,4,akersdav01
Mason Crosby,K,26.128,2011-01-09,NFL,GNB,@,PHI,W 21-16,17,18,Sun,3,3,100.0,,,,,,0,3,CrosMa20
Billy Cundiff,K,30.285,2011-01-09,NFL,BAL,@,KAN,W 30-7,17,18,Sun,3,3,100.0,3,3,100.0,,,0,12,cundibil01
Ryan Succop,K,24.112,2011-01-09,NFL,KAN,,BAL,L 7-30,17,18,Sun,1,1,100.0,,,,,,0,1,SuccRy44
Matt Bryant,K,35.231,2011-01-15,NFL,ATL,,GNB,L 21-48,17,19,Sat,3,3,100.0,,,,,,0,3,bryanmat01
Mason Crosby,K,26.134,2011-01-15,NFL,GNB,@,ATL,W 48-21,18,19,Sat,6,6,100.0,2,3,66.7,,,0,12,CrosMa20
Billy Cundiff,K,30.291,2011-01-15,NFL,BAL,@,PIT,L 24-31,18,19,Sat,3,3,100.0,1,1,100.0,,,0,6,cundibil01
Shaun Suisham,K,29.017,2011-01-15,NFL,PIT,,BAL,W 31-24,17,19,Sat,4,4,100.0,1,2,50.0,,,0,7,suishsha01
Nick Folk,K,26.072,2011-01-16,NFL,NYJ,@,NWE,W 28-21,18,19,Sun,4,4,100.0,,1,0.0,,,0,4,FolkNi20
Robbie Gould,K,28.041,2011-01-16,NFL,CHI,,SEA,W 35-24,17,19,Sun,5,5,100.0,,,,,,0,5,gouldrob01
Shayne Graham,K,33.038,2011-01-16,NFL,NWE,,NYJ,L 21-28,17,19,Sun,1,1,100.0,2,2,100.0,,,0,7,grahasha01
Olindo Mare,K,37.224,2011-01-16,NFL,SEA,@,CHI,L 24-35,18,19,Sun,3,3,100.0,1,1,100.0,,,0,6,marexoli01
Mason Crosby,K,26.142,2011-01-23,NFL,GNB,@,CHI,W 21-14,19,20,Sun,3,3,100.0,,,,,,0,3,CrosMa20
Nick Folk,K,26.079,2011-01-23,NFL,NYJ,@,PIT,L 19-24,19,20,Sun,2,2,100.0,1,1,100.0,,,0,5,FolkNi20
Robbie Gould,K,28.048,2011-01-23,NFL,CHI,,GNB,L 14-21,18,20,Sun,2,2,100.0,,,,,,0,2,gouldrob01
Shaun Suisham,K,29.025,2011-01-23,NFL,PIT,,NYJ,W 24-19,18,20,Sun,3,3,100.0,1,1,100.0,,,0,6,suishsha01
Mason Crosby,K,26.156,2011-02-06,NFL,GNB,N,PIT,W 31-25,20,21,Sun,4,4,100.0,1,1,100.0,,,0,7,CrosMa20
Shaun Suisham,K,29.039,2011-02-06,NFL,PIT,N,GNB,L 25-31,19,21,Sun,2,2,100.0,1,2,50.0,,,0,5,suishsha01
