Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Rush Att,Rush Yard,Rush Avg,Rush TD,unique_id
Chad Morton,RB,23.187,2000-10-08,NFL,NOR,@,CHI,W 31-10,5,6,Sun,3,-3,-1.00,0,MortCh00
Adrian Murrell,RB,29.358,2000-10-08,NFL,WAS,@,PHI,W 17-14,6,6,Sun,2,14,7.00,0,MurrAd00
Terrell Owens*,WR,26.306,2000-10-08,NFL,SFO,,OAK,L 28-34,6,6,Sun,1,4,4.00,0,OwenTe00
Michael Pittman,RB,25.055,2000-10-08,NFL,ARI,,CLE,W 29-21,5,6,Sun,16,107,6.69,0,PittMi00
Jake Plummer,QB,25.294,2000-10-08,NFL,ARI,,CLE,W 29-21,5,6,Sun,7,-1,-0.14,0,PlumJa00
Travis Prentice,RB,23.305,2000-10-08,NFL,CLE,@,ARI,L 21-29,6,6,Sun,28,97,3.46,3,PrenTr00
Stanley Pritchett,RB,26.291,2000-10-08,NFL,PHI,,WAS,L 14-17,6,6,Sun,1,3,3.00,0,PritSt00
J.R. Redmond,RB,23.010,2000-10-08,NFL,NWE,,IND,W 24-16,6,6,Sun,14,45,3.21,0,RedmJ.00
Akili Smith,QB,25.048,2000-10-08,NFL,CIN,,TEN,L 14-23,5,6,Sun,3,33,11.00,0,SmitAk00
Lamar Smith,HB,29.314,2000-10-08,NFL,MIA,,BUF,W 22-13,6,6,Sun,24,62,2.58,0,SmitLa00
James Stewart,HB,28.286,2000-10-08,NFL,DET,,GNB,W 31-24,6,6,Sun,20,56,2.80,0,StewJa00
Kordell Stewart,QB,27.358,2000-10-08,NFL,PIT,@,NYJ,W 20-3,5,6,Sun,6,33,5.50,0,StewKo00
J.J. Stokes,WR,28.002,2000-10-08,NFL,SFO,,OAK,L 28-34,6,6,Sun,1,6,6.00,0,StokJ.00
Fred Taylor,RB,24.255,2000-10-08,NFL,JAX,,BAL,L 10-15,6,6,Sun,17,54,3.18,1,TaylFr00
Rodney Thomas,RB,27.192,2000-10-08,NFL,TEN,@,CIN,W 23-14,5,6,Sun,3,5,1.67,0,ThomRo00
Thurman Thomas*,RB,34.145,2000-10-08,NFL,MIA,,BUF,W 22-13,6,6,Sun,7,24,3.43,0,ThomTh00
James Thrash,WR,25.163,2000-10-08,NFL,WAS,@,PHI,W 17-14,6,6,Sun,2,41,20.50,0,ThraJa00
Dedric Ward,WR,26.009,2000-10-08,NFL,NYJ,,PIT,L 3-20,5,6,Sun,1,12,12.00,0,WardDe00
Ricky Watters,RB,31.184,2000-10-08,NFL,SEA,@,CAR,L 3-26,6,6,Sun,10,63,6.30,0,WattRi00
Tyrone Wheatley,RB,28.263,2000-10-08,NFL,OAK,@,SFO,W 34-28,5,6,Sun,15,50,3.33,1,WheaTy00
Jamel White,RB,23.240,2000-10-08,NFL,CLE,@,ARI,L 21-29,6,6,Sun,2,6,3.00,0,WhitJa00
Terrence Wilkins,WR,25.071,2000-10-08,NFL,IND,@,NWE,L 16-24,5,6,Sun,1,2,2.00,0,WilkTe00
Ricky Williams,RB,23.140,2000-10-08,NFL,NOR,@,CHI,W 31-10,5,6,Sun,30,128,4.27,1,WillRi00
Jon Witman,FB,28.129,2000-10-08,NFL,PIT,@,NYJ,W 20-3,5,6,Sun,2,3,1.50,0,WitmJo00
Mike Alstott,FB,26.293,2000-10-09,NFL,TAM,@,MIN,L 23-30,6,6,Mon,6,10,1.67,0,AlstMi00
Daunte Culpepper,QB,23.255,2000-10-09,NFL,MIN,,TAM,W 30-23,5,6,Mon,7,35,5.00,1,CulpDa00
Warrick Dunn,RB,25.278,2000-10-09,NFL,TAM,@,MIN,L 23-30,6,6,Mon,10,32,3.20,0,DunnWa00
Jacquez Green,WR,24.268,2000-10-09,NFL,TAM,@,MIN,L 23-30,6,6,Mon,1,-1,-1.00,0,GreeJa00
Shaun King,QB,23.133,2000-10-09,NFL,TAM,@,MIN,L 23-30,6,6,Mon,3,22,7.33,1,KingSh00
Robert Smith,RB,28.219,2000-10-09,NFL,MIN,,TAM,W 30-23,5,6,Mon,22,81,3.68,0,SmitRo00
Moe Williams,RB,26.075,2000-10-09,NFL,MIN,,TAM,W 30-23,5,6,Mon,1,-1,-1.00,0,WillMo00
Troy Aikman*,QB,33.329,2000-10-15,NFL,DAL,@,NYG,L 14-19,6,7,Sun,2,7,3.50,0,AikmTr00
David Akers,K,25.311,2000-10-15,NFL,PHI,@,ARI,W 33-14,7,7,Sun,1,15,15.00,0,akersdav01
Shaun Alexander,RB,23.046,2000-10-15,NFL,SEA,,IND,L 24-37,7,7,Sun,5,20,4.00,0,AlexSh00
James Allen,RB,25.201,2000-10-15,NFL,CHI,,MIN,L 16-28,7,7,Sun,22,71,3.23,1,AlleJa00
Kimble Anders,RB,34.035,2000-10-15,NFL,KAN,,OAK,L 17-20,6,7,Sun,4,8,2.00,0,AndeKi00
Jamal Anderson,RB,28.015,2000-10-15,NFL,ATL,@,STL,L 29-45,7,7,Sun,14,64,4.57,1,AndeJa00
Mike Anderson,RB,27.024,2000-10-15,NFL,DEN,,CLE,W 44-10,7,7,Sun,20,103,5.15,1,AndeMi00
Richie Anderson,FB,29.032,2000-10-15,NFL,NYJ,@,NWE,W 34-17,6,7,Sun,3,10,3.33,0,AndeRi00
Darnell Autry,RB,24.118,2000-10-15,NFL,PHI,@,ARI,W 33-14,7,7,Sun,20,64,3.20,1,AutrDa00
Obafemi Ayanbadejo,FB,25.224,2000-10-15,NFL,BAL,@,WAS,L 3-10,7,7,Sun,1,4,4.00,0,AyanOb00
Tony Banks,QB,27.193,2000-10-15,NFL,BAL,@,WAS,L 3-10,7,7,Sun,2,18,9.00,0,BankTo00
Tiki Barber,RB,25.191,2000-10-15,NFL,NYG,,DAL,W 19-14,7,7,Sun,9,73,8.11,0,BarbTi00
Fred Beasley,FB,26.027,2000-10-15,NFL,SFO,@,GNB,L 28-31,7,7,Sun,1,5,5.00,0,BeasFr00
Brandon Bennett,HB,27.255,2000-10-15,NFL,CIN,@,PIT,L 0-15,6,7,Sun,2,5,2.50,0,BennBr00
Jerome Bettis*,RB,28.242,2000-10-15,NFL,PIT,,CIN,W 15-0,6,7,Sun,29,101,3.48,0,BettJe00
Steve Beuerlein,QB,35.222,2000-10-15,NFL,CAR,@,NOR,L 6-24,6,7,Sun,1,2,2.00,0,BeueSt00
Tim Biakabutuka,RB,26.265,2000-10-15,NFL,CAR,@,NOR,L 6-24,6,7,Sun,10,5,0.50,0,BiakTi00
Jeff Blake,QB,29.316,2000-10-15,NFL,NOR,,CAR,W 24-6,6,7,Sun,4,9,2.25,0,BlakJe00
Drew Bledsoe,QB,28.244,2000-10-15,NFL,NWE,,NYJ,L 17-34,7,7,Sun,2,16,8.00,1,BledDr00
David Boston,WR,22.057,2000-10-15,NFL,ARI,,PHI,L 14-33,6,7,Sun,1,-17,-17.00,0,BostDa00
Shawn Bryson,RB,23.330,2000-10-15,NFL,BUF,,SDG,W 27-24,6,7,Sun,9,22,2.44,0,BrysSh00
Tony Carter,FB,28.053,2000-10-15,NFL,NWE,,NYJ,L 17-34,7,7,Sun,2,7,3.50,0,CartTo00
Wayne Chrebet,WR,27.062,2000-10-15,NFL,NYJ,@,NWE,W 34-17,6,7,Sun,2,5,2.50,0,ChreWa00
Mike Cloud,RB,25.106,2000-10-15,NFL,KAN,,OAK,L 17-20,6,7,Sun,3,7,2.33,0,ClouMi00
Kerry Collins,QB,27.290,2000-10-15,NFL,NYG,,DAL,W 19-14,7,7,Sun,3,22,7.33,0,CollKe00
Tim Couch,QB,23.076,2000-10-15,NFL,CLE,@,DEN,L 10-44,7,7,Sun,1,-1,-1.00,0,CoucTi00
Daunte Culpepper,QB,23.261,2000-10-15,NFL,MIN,@,CHI,W 28-16,6,7,Sun,4,15,3.75,0,CulpDa00
Stephen Davis,RB,26.228,2000-10-15,NFL,WAS,,BAL,W 10-3,7,7,Sun,21,91,4.33,1,DaviSt00
Ron Dayne,RB,22.215,2000-10-15,NFL,NYG,,DAL,W 19-14,7,7,Sun,21,108,5.14,1,DaynRo00
Corey Dillon,HB,25.357,2000-10-15,NFL,CIN,@,PIT,L 0-15,6,7,Sun,15,36,2.40,0,DillCo00
Kevin Faulk,RB,24.132,2000-10-15,NFL,NWE,,NYJ,L 17-34,7,7,Sun,9,26,2.89,1,FaulKe00
Marshall Faulk*,RB,27.232,2000-10-15,NFL,STL,,ATL,W 45-29,6,7,Sun,25,208,8.32,1,FaulMa00
Brett Favre*,QB,31.005,2000-10-15,NFL,GNB,,SFO,W 31-28,7,7,Sun,3,35,11.67,0,FavrBr00
Jermaine Fazande,RB,25.275,2000-10-15,NFL,SDG,@,BUF,L 24-27,7,7,Sun,19,51,2.68,1,FazaJe00
Terrell Fletcher,RB,27.031,2000-10-15,NFL,SDG,@,BUF,L 24-27,7,7,Sun,2,0,0.00,0,FletTe00
William Floyd,FB,28.241,2000-10-15,NFL,CAR,@,NOR,L 6-24,6,7,Sun,1,3,3.00,0,FloyWi00
Gus Frerotte,QB,29.076,2000-10-15,NFL,DEN,,CLE,W 44-10,7,7,Sun,1,-1,-1.00,0,FrerGu00
Rich Gannon,QB,34.300,2000-10-15,NFL,OAK,@,KAN,W 20-17,6,7,Sun,8,38,4.75,0,GannRi00
Jeff Garcia,QB,30.234,2000-10-15,NFL,SFO,@,GNB,L 28-31,7,7,Sun,4,6,1.50,0,GarcJe00
Charlie Garner,RB,28.245,2000-10-15,NFL,SFO,@,GNB,L 28-31,7,7,Sun,14,84,6.00,0,GarnCh00
Kent Graham,QB,31.349,2000-10-15,NFL,PIT,,CIN,W 15-0,6,7,Sun,2,4,2.00,0,GrahKe00
Ahman Green,RB,23.242,2000-10-15,NFL,GNB,,SFO,W 31-28,7,7,Sun,11,40,3.64,2,GreeAh00
Brian Griese,QB,25.211,2000-10-15,NFL,DEN,,CLE,W 44-10,7,7,Sun,1,14,14.00,0,GrieBr00
Jim Harbaugh,QB,36.297,2000-10-15,NFL,SDG,@,BUF,L 24-27,7,7,Sun,5,1,0.20,0,HarbJi00
Raymont Harris,RB,29.297,2000-10-15,NFL,DEN,,CLE,W 44-10,7,7,Sun,8,22,2.75,0,HarrRa00
Skip Hicks,RB,26.002,2000-10-15,NFL,WAS,,BAL,W 10-3,7,7,Sun,3,7,2.33,0,HickSk00
Robert Holcombe,RB,24.309,2000-10-15,NFL,STL,,ATL,W 45-29,6,7,Sun,3,12,4.00,0,HolcRo00
Priest Holmes,RB,27.008,2000-10-15,NFL,BAL,@,WAS,L 3-10,7,7,Sun,4,25,6.25,0,HolmPr00
Brock Huard,QB,24.183,2000-10-15,NFL,SEA,,IND,L 24-37,7,7,Sun,3,21,7.00,0,HuarBr00
Richard Huntley,RB,28.027,2000-10-15,NFL,PIT,,CIN,W 15-0,6,7,Sun,1,-2,-2.00,0,HuntRi00
Edgerrin James,RB,22.075,2000-10-15,NFL,IND,@,SEA,W 37-24,6,7,Sun,38,219,5.76,3,JameEd00
Brad Johnson,QB,32.032,2000-10-15,NFL,WAS,,BAL,W 10-3,7,7,Sun,4,-4,-1.00,0,JohnBr00
Rob Johnson,QB,27.211,2000-10-15,NFL,BUF,,SDG,W 27-24,6,7,Sun,3,3,1.00,0,JohnRo00
Thomas Jones,RB,22.057,2000-10-15,NFL,ARI,,PHI,L 14-33,6,7,Sun,3,35,11.67,0,JoneTh00
Napoleon Kaufman,RB,27.130,2000-10-15,NFL,OAK,@,KAN,W 20-17,6,7,Sun,10,47,4.70,0,KaufNa00
Curtis Keaton,HB,23.363,2000-10-15,NFL,CIN,@,PIT,L 0-15,6,7,Sun,3,12,4.00,0,KeatCu00
Dorsey Levens,RB,30.147,2000-10-15,NFL,GNB,,SFO,W 31-28,7,7,Sun,17,57,3.35,1,LeveDo00
Jamal Lewis,RB,21.047,2000-10-15,NFL,BAL,@,WAS,L 3-10,7,7,Sun,16,34,2.13,0,LewiJa00
Jermaine Lewis,WR,25.365,2000-10-15,NFL,BAL,@,WAS,L 3-10,7,7,Sun,1,11,11.00,0,LewiJe00
Mo Lewis,LOLB,30.360,2000-10-15,NFL,NYJ,@,NWE,W 34-17,6,7,Sun,1,3,3.00,0,LewiMo00
Jonathan Linton,RB,25.343,2000-10-15,NFL,BUF,,SDG,W 27-24,6,7,Sun,8,10,1.25,0,LintJo00
Peyton Manning,QB,24.205,2000-10-15,NFL,IND,@,SEA,W 37-24,6,7,Sun,1,0,0.00,0,MannPe00
Cecil Martin,FB,25.099,2000-10-15,NFL,PHI,@,ARI,W 33-14,7,7,Sun,1,13,13.00,0,MartCe00
Curtis Martin*,RB,27.167,2000-10-15,NFL,NYJ,@,NWE,W 34-17,6,7,Sun,34,143,4.21,3,MartCu00
Fred McAfee,RB,32.117,2000-10-15,NFL,NOR,,CAR,W 24-6,6,7,Sun,1,40,40.00,0,McAfFr00
Donovan McNabb,QB,23.325,2000-10-15,NFL,PHI,@,ARI,W 33-14,7,7,Sun,7,35,5.00,1,McNaDo00
Cade McNown,QB,23.277,2000-10-15,NFL,CHI,,MIN,L 16-28,7,7,Sun,4,27,6.75,0,McNoCa00
Brian Mitchell,RB,32.058,2000-10-15,NFL,PHI,@,ARI,W 33-14,7,7,Sun,3,16,5.33,0,MitcBr00
Frank Moreau,RB,24.036,2000-10-15,NFL,KAN,,OAK,L 17-20,6,7,Sun,7,18,2.57,0,MoreFr00
Moses Moreno,QB,25.040,2000-10-15,NFL,SDG,@,BUF,L 24-27,7,7,Sun,1,0,0.00,0,MoreMo00
Sammy Morris,FB,23.206,2000-10-15,NFL,BUF,,SDG,W 27-24,6,7,Sun,8,60,7.50,1,MorrSa00
Michael Pittman,RB,25.062,2000-10-15,NFL,ARI,,PHI,L 14-33,6,7,Sun,8,37,4.63,0,PittMi00
Jake Plummer,QB,25.301,2000-10-15,NFL,ARI,,PHI,L 14-33,6,7,Sun,2,43,21.50,0,PlumJa00
Travis Prentice,RB,23.312,2000-10-15,NFL,CLE,@,DEN,L 10-44,7,7,Sun,6,27,4.50,0,PrenTr00
Stanley Pritchett,RB,26.298,2000-10-15,NFL,PHI,@,ARI,W 33-14,7,7,Sun,6,29,4.83,1,PritSt00
Neil Rackers,K,24.060,2000-10-15,NFL,CIN,@,PIT,L 0-15,6,7,Sun,1,-5,-5.00,0,rackenei01
J.R. Redmond,RB,23.017,2000-10-15,NFL,NWE,,NYJ,L 17-34,7,7,Sun,1,2,2.00,0,RedmJ.00
Tony Richardson,FB,28.303,2000-10-15,NFL,KAN,,OAK,L 17-20,6,7,Sun,5,25,5.00,0,RichTo00
Akili Smith,QB,25.055,2000-10-15,NFL,CIN,@,PIT,L 0-15,6,7,Sun,3,24,8.00,0,SmitAk00
Emmitt Smith*,RB,31.153,2000-10-15,NFL,DAL,@,NYG,L 14-19,6,7,Sun,19,61,3.21,1,SmitEm00
Maurice Smith,RB,24.038,2000-10-15,NFL,ATL,@,STL,L 29-45,7,7,Sun,2,-3,-1.50,0,SmitMa00
Robert Smith,RB,28.225,2000-10-15,NFL,MIN,@,CHI,W 28-16,6,7,Sun,23,170,7.39,1,SmitRo00
Rod Smith,WR,30.153,2000-10-15,NFL,DEN,,CLE,W 44-10,7,7,Sun,1,8,8.00,0,SmitRo01
Terrelle Smith,FB,22.217,2000-10-15,NFL,NOR,,CAR,W 24-6,6,7,Sun,4,22,5.50,0,SmitTe00
Travis Taylor,WR,22.199,2000-10-15,NFL,BAL,@,WAS,L 3-10,7,7,Sun,1,-1,-1.00,0,TaylTr01
Vinny Testaverde,QB,36.337,2000-10-15,NFL,NYJ,@,NWE,W 34-17,6,7,Sun,3,3,1.00,0,TestVi00
Robert Thomas,FB,25.319,2000-10-15,NFL,DAL,@,NYG,L 14-19,6,7,Sun,1,4,4.00,0,ThomRo02
James Thrash,WR,25.170,2000-10-15,NFL,WAS,,BAL,W 10-3,7,7,Sun,1,7,7.00,0,ThraJa00
Kurt Warner*,QB,29.115,2000-10-15,NFL,STL,,ATL,W 45-29,6,7,Sun,1,1,1.00,0,WarnKu00
Chris Warren,RB,32.265,2000-10-15,NFL,DAL,@,NYG,L 14-19,6,7,Sun,5,4,0.80,0,WarrCh00
Peter Warrick,WR,23.118,2000-10-15,NFL,CIN,@,PIT,L 0-15,6,7,Sun,2,48,24.00,0,WarrPe00
Justin Watson,RB,25.282,2000-10-15,NFL,STL,,ATL,W 45-29,6,7,Sun,2,6,3.00,1,WatsJu00
Ricky Watters,RB,31.191,2000-10-15,NFL,SEA,,IND,L 24-37,7,7,Sun,8,24,3.00,0,WattRi00
Tyrone Wheatley,RB,28.270,2000-10-15,NFL,OAK,@,KAN,W 20-17,6,7,Sun,15,76,5.07,0,WheaTy00
Moe Williams,RB,26.081,2000-10-15,NFL,MIN,@,CHI,W 28-16,6,7,Sun,2,6,3.00,0,WillMo00
Ricky Williams,RB,23.147,2000-10-15,NFL,NOR,,CAR,W 24-6,6,7,Sun,38,144,3.79,2,WillRi00
Spergon Wynn,QB,22.066,2000-10-15,NFL,CLE,@,DEN,L 10-44,7,7,Sun,2,12,6.00,0,WynnSp00
Mark Brunell,QB,30.029,2000-10-16,NFL,JAX,@,TEN,L 13-27,7,7,Mon,3,18,6.00,0,BrunMa00
Eddie George,RB,27.022,2000-10-16,NFL,TEN,,JAX,W 27-13,6,7,Mon,29,167,5.76,1,GeorEd00
Anthony Johnson,RB,32.357,2000-10-16,NFL,JAX,@,TEN,L 13-27,7,7,Mon,2,9,4.50,1,JohnAn00
Steve McNair,QB,27.245,2000-10-16,NFL,TEN,,JAX,W 27-13,6,7,Mon,6,4,0.67,0,McNaSt00
Shyrone Stith,RB,22.197,2000-10-16,NFL,JAX,@,TEN,L 13-27,7,7,Mon,1,4,4.00,0,StitSh00
Fred Taylor,RB,24.263,2000-10-16,NFL,JAX,@,TEN,L 13-27,7,7,Mon,20,112,5.60,0,TaylFr00
Rodney Thomas,RB,27.200,2000-10-16,NFL,TEN,,JAX,W 27-13,6,7,Mon,3,4,1.33,0,ThomRo00
Mike Alstott,FB,26.303,2000-10-19,NFL,TAM,,DET,L 14-28,7,8,Thu,6,30,5.00,0,AlstMi00
Charlie Batch,QB,25.319,2000-10-19,NFL,DET,@,TAM,W 28-14,7,8,Thu,3,16,5.33,0,BatcCh00
Mario Bates,RB,27.277,2000-10-19,NFL,DET,@,TAM,W 28-14,7,8,Thu,3,24,8.00,0,BateMa00
Warrick Dunn,RB,25.288,2000-10-19,NFL,TAM,,DET,L 14-28,7,8,Thu,8,46,5.75,0,DunnWa00
Larry Foster,WR,23.347,2000-10-19,NFL,DET,@,TAM,W 28-14,7,8,Thu,1,15,15.00,0,FostLa00
Shaun King,QB,23.143,2000-10-19,NFL,TAM,,DET,L 14-28,7,8,Thu,5,33,6.60,0,KingSh00
Johnnie Morton,WR,29.012,2000-10-19,NFL,DET,@,TAM,W 28-14,7,8,Thu,1,-1,-1.00,0,MortJo00
James Stewart,RB,28.297,2000-10-19,NFL,DET,@,TAM,W 28-14,7,8,Thu,29,116,4.00,3,StewJa00
Shaun Alexander,RB,23.053,2000-10-22,NFL,SEA,@,OAK,L 3-31,8,8,Sun,9,29,3.22,0,AlexSh00
James Allen,RB,25.208,2000-10-22,NFL,CHI,@,PHI,L 9-13,8,8,Sun,21,87,4.14,0,AlleJa00
Kimble Anders,RB,34.042,2000-10-22,NFL,KAN,,STL,W 54-34,7,8,Sun,13,102,7.85,2,AndeKi00
Jamal Anderson,RB,28.022,2000-10-22,NFL,ATL,,NOR,L 19-21,8,8,Sun,17,75,4.41,0,AndeJa00
Mike Anderson,RB,27.031,2000-10-22,NFL,DEN,@,CIN,L 21-31,8,8,Sun,19,92,4.84,1,AndeMi00
Darnell Autry,RB,24.125,2000-10-22,NFL,PHI,,CHI,W 13-9,8,8,Sun,14,37,2.64,0,AutrDa00
Tony Banks,QB,27.200,2000-10-22,NFL,BAL,,TEN,L 6-14,8,8,Sun,4,13,3.25,0,BankTo00
Fred Beasley,FB,26.034,2000-10-22,NFL,SFO,@,CAR,L 16-34,8,8,Sun,3,7,2.33,0,BeasFr00
Brandon Bennett,HB,27.262,2000-10-22,NFL,CIN,,DEN,W 31-21,7,8,Sun,7,19,2.71,1,BennBr00
Jerome Bettis*,HB,28.249,2000-10-22,NFL,PIT,,CLE,W 22-0,7,8,Sun,33,105,3.18,1,BettJe00
Steve Beuerlein,QB,35.229,2000-10-22,NFL,CAR,,SFO,W 34-16,7,8,Sun,2,3,1.50,0,BeueSt00
Tim Biakabutuka,RB,26.272,2000-10-22,NFL,CAR,,SFO,W 34-16,7,8,Sun,19,85,4.47,0,BiakTi00
Michael Bishop,QB,24.160,2000-10-22,NFL,NWE,@,IND,L 23-30,8,8,Sun,3,3,1.00,0,BishMi00
Jeff Blake,QB,29.323,2000-10-22,NFL,NOR,@,ATL,W 21-19,7,8,Sun,6,26,4.33,0,BlakJe00
Drew Bledsoe,QB,28.251,2000-10-22,NFL,NWE,@,IND,L 23-30,8,8,Sun,3,4,1.33,1,BledDr00
Mark Brunell,QB,30.035,2000-10-22,NFL,JAX,,WAS,L 16-35,8,8,Sun,2,12,6.00,0,BrunMa00
Shawn Bryson,RB,23.337,2000-10-22,NFL,BUF,@,MIN,L 27-31,7,8,Sun,11,72,6.55,0,BrysSh00
Tony Carter,FB,28.060,2000-10-22,NFL,NWE,@,IND,L 23-30,8,8,Sun,2,10,5.00,0,CartTo00
Larry Centers,RB,32.143,2000-10-22,NFL,WAS,@,JAX,W 35-16,8,8,Sun,1,1,1.00,0,CentLa00
KaRon Coleman,RB,22.153,2000-10-22,NFL,DEN,@,CIN,L 21-31,8,8,Sun,10,34,3.40,0,ColeKa00
Daunte Culpepper,QB,23.268,2000-10-22,NFL,MIN,,BUF,W 31-27,7,8,Sun,6,29,4.83,0,CulpDa00
Randall Cunningham,QB,37.209,2000-10-22,NFL,DAL,,ARI,W 48-7,7,8,Sun,2,-1,-0.50,0,CunnRa00
Stephen Davis,RB,26.235,2000-10-22,NFL,WAS,@,JAX,W 35-16,8,8,Sun,24,114,4.75,2,DaviSt00
Koy Detmer,QB,27.109,2000-10-22,NFL,PHI,,CHI,W 13-9,8,8,Sun,1,8,8.00,0,DetmKo00
Trent Dilfer,QB,28.223,2000-10-22,NFL,BAL,,TEN,L 6-14,8,8,Sun,2,12,6.00,0,DilfTr00
Corey Dillon,HB,25.364,2000-10-22,NFL,CIN,,DEN,W 31-21,7,8,Sun,22,278,12.64,2,DillCo00
Troy Edwards,WR,23.198,2000-10-22,NFL,PIT,,CLE,W 22-0,7,8,Sun,1,-2,-2.00,0,EdwaTr00
Kevin Faulk,RB,24.139,2000-10-22,NFL,NWE,@,IND,L 23-30,8,8,Sun,12,41,3.42,0,FaulKe00
Marshall Faulk*,RB,27.239,2000-10-22,NFL,STL,@,KAN,L 34-54,7,8,Sun,17,67,3.94,1,FaulMa00
William Floyd,FB,28.248,2000-10-22,NFL,CAR,,SFO,W 34-16,7,8,Sun,2,2,1.00,0,FloyWi00
Doug Flutie,QB,37.365,2000-10-22,NFL,BUF,@,MIN,L 27-31,7,8,Sun,1,8,8.00,0,FlutDo00
Chris Fuamatu-Ma'afala,FB,23.232,2000-10-22,NFL,PIT,,CLE,W 22-0,7,8,Sun,1,20,20.00,0,FuamCh00
Rich Gannon,QB,34.307,2000-10-22,NFL,OAK,,SEA,W 31-3,7,8,Sun,3,14,4.67,0,GannRi00
Jeff Garcia,QB,30.241,2000-10-22,NFL,SFO,@,CAR,L 16-34,8,8,Sun,2,12,6.00,0,GarcJe00
Charlie Garner,RB,28.252,2000-10-22,NFL,SFO,@,CAR,L 16-34,8,8,Sun,10,87,8.70,0,GarnCh00
Eddie George,RB,27.028,2000-10-22,NFL,TEN,@,BAL,W 14-6,7,8,Sun,1,4,4.00,0,GeorEd00
Elvis Grbac,QB,30.070,2000-10-22,NFL,KAN,,STL,W 54-34,7,8,Sun,3,-4,-1.33,0,GrbaEl00
Trent Green,QB,30.105,2000-10-22,NFL,STL,@,KAN,L 34-54,7,8,Sun,1,-2,-2.00,0,GreeTr00
Brian Griese,QB,25.218,2000-10-22,NFL,DEN,@,CIN,L 21-31,8,8,Sun,3,16,5.33,0,GrieBr00
Chris Hetherington,FB,27.330,2000-10-22,NFL,CAR,,SFO,W 34-16,7,8,Sun,1,4,4.00,0,HethCh00
Skip Hicks,RB,26.009,2000-10-22,NFL,WAS,@,JAX,W 35-16,8,8,Sun,3,2,0.67,0,HickSk00
Robert Holcombe,RB,24.316,2000-10-22,NFL,STL,@,KAN,L 34-54,7,8,Sun,1,1,1.00,0,HolcRo00
Priest Holmes,RB,27.015,2000-10-22,NFL,BAL,,TEN,L 6-14,8,8,Sun,6,30,5.00,0,HolmPr00
Brad Hoover,RB,23.346,2000-10-22,NFL,CAR,,SFO,W 34-16,7,8,Sun,1,4,4.00,0,HoovBr00
Brock Huard,QB,24.190,2000-10-22,NFL,SEA,@,OAK,L 3-31,8,8,Sun,1,4,4.00,0,HuarBr00
Richard Huntley,RB,28.034,2000-10-22,NFL,PIT,,CLE,W 22-0,7,8,Sun,4,5,1.25,0,HuntRi00
Rocket Ismail,WR,30.339,2000-10-22,NFL,DAL,,ARI,W 48-7,7,8,Sun,1,11,11.00,0,IsmaRa00
Edgerrin James,RB,22.082,2000-10-22,NFL,IND,,NWE,W 30-23,7,8,Sun,20,124,6.20,1,JameEd00
Thomas Jones,RB,22.064,2000-10-22,NFL,ARI,@,DAL,L 7-48,7,8,Sun,11,50,4.55,0,JoneTh00
Randy Jordan,RB,30.138,2000-10-22,NFL,OAK,,SEA,W 31-3,7,8,Sun,3,2,0.67,0,JordRa00
Napoleon Kaufman,RB,27.137,2000-10-22,NFL,OAK,,SEA,W 31-3,7,8,Sun,6,34,5.67,0,KaufNa00
Eddie Kennison,WR,27.276,2000-10-22,NFL,CHI,@,PHI,L 9-13,8,8,Sun,1,23,23.00,0,KennEd00
Jon Kitna,QB,28.031,2000-10-22,NFL,SEA,@,OAK,L 3-31,8,8,Sun,5,9,1.80,0,KitnJo00
Jamal Lewis,RB,21.054,2000-10-22,NFL,BAL,,TEN,L 6-14,8,8,Sun,17,58,3.41,0,LewiJa00
Jonathan Linton,RB,25.350,2000-10-22,NFL,BUF,@,MIN,L 27-31,7,8,Sun,2,9,4.50,0,LintJo00
Joel Makovicka,FB,25.016,2000-10-22,NFL,ARI,@,DAL,L 7-48,7,8,Sun,1,2,2.00,0,MakoJo00
Cecil Martin,FB,25.106,2000-10-22,NFL,PHI,,CHI,W 13-9,8,8,Sun,1,4,4.00,0,MartCe00
Donovan McNabb,QB,23.332,2000-10-22,NFL,PHI,,CHI,W 13-9,8,8,Sun,5,25,5.00,0,McNaDo00
Steve McNair,QB,27.251,2000-10-22,NFL,TEN,@,BAL,W 14-6,7,8,Sun,7,33,4.71,0,McNaSt00
Cade McNown,QB,23.284,2000-10-22,NFL,CHI,@,PHI,L 9-13,8,8,Sun,1,2,2.00,0,McNoCa00
Jim Miller,QB,29.256,2000-10-22,NFL,CHI,@,PHI,L 9-13,8,8,Sun,2,2,1.00,0,MillJi00
Brian Mitchell,RB,32.065,2000-10-22,NFL,PHI,,CHI,W 13-9,8,8,Sun,2,2,1.00,0,MitcBr00
Scott Mitchell,QB,32.294,2000-10-22,NFL,CIN,,DEN,W 31-21,7,8,Sun,2,8,4.00,0,MitcSc00
Frank Moreau,RB,24.043,2000-10-22,NFL,KAN,,STL,W 54-34,7,8,Sun,4,6,1.50,1,MoreFr00
Sammy Morris,RB,23.213,2000-10-22,NFL,BUF,@,MIN,L 27-31,7,8,Sun,14,31,2.21,1,MorrSa00
Dennis Northcutt,WR,22.305,2000-10-22,NFL,CLE,@,PIT,L 0-22,8,8,Sun,1,-3,-3.00,0,NortDe00
