Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,Sk,Sk Yds,YPA,AYPA,unique_id
Cade McNown,QB,22.327,1999-12-05,NFL,CHI,,GNB,L 19-35,13,13,Sun,1,3,33.33,3,0,0,42.4,0,0,1.00,1.00,McNoCa00
Neil O'Donnell,QB,33.155,1999-12-05,NFL,TEN,@,BAL,L 14-41,12,13,Sun,3,5,60.00,27,0,0,74.6,1,8,5.40,5.40,ODonNe00
Jake Plummer,QB,24.351,1999-12-05,NFL,ARI,,PHI,W 21-17,12,13,Sun,20,37,54.05,179,1,1,65.0,1,6,4.84,4.16,PlumJa00
Frank Sanders,WR,26.291,1999-12-05,NFL,ARI,,PHI,W 21-17,12,13,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,SandFr00
Kurt Warner*,QB,28.166,1999-12-05,NFL,STL,@,CAR,W 34-21,12,13,Sun,22,31,70.97,351,3,2,113.8,1,5,11.32,10.35,WarnKu00
Danny Wuerffel,QB,25.192,1999-12-05,NFL,NOR,@,ATL,L 12-35,12,13,Sun,15,30,50.00,127,0,2,33.6,5,32,4.23,1.23,WuerDa00
Jeff George,QB,31.363,1999-12-06,NFL,MIN,@,TAM,L 17-24,12,13,Mon,26,45,57.78,271,1,2,64.2,4,25,6.02,4.47,GeorJe00
Shaun King,QB,22.191,1999-12-06,NFL,TAM,,MIN,W 24-17,12,13,Mon,11,19,57.89,93,2,1,83.9,2,6,4.89,4.63,KingSh00
Rich Gannon,QB,33.354,1999-12-09,NFL,OAK,@,TEN,L 14-21,13,14,Thu,20,28,71.43,273,1,1,99.3,4,20,9.75,8.86,GannRi00
Steve McNair,QB,26.298,1999-12-09,NFL,TEN,,OAK,W 21-14,13,14,Thu,12,20,60.00,114,0,1,55.0,2,11,5.70,3.45,McNaSt00
Troy Aikman*,QB,33.021,1999-12-12,NFL,DAL,,PHI,W 20-10,13,14,Sun,22,40,55.00,242,1,0,81.5,1,17,6.05,6.55,AikmTr00
Tony Banks,QB,26.251,1999-12-12,NFL,BAL,@,PIT,W 31-24,13,14,Sun,8,26,30.77,268,3,0,109.1,4,26,10.31,12.62,BankTo00
Jerome Bettis*,RB,27.299,1999-12-12,NFL,PIT,,BAL,L 24-31,13,14,Sun,1,1,100.00,21,1,0,158.3,0,0,21.00,41.00,BettJe00
Steve Beuerlein,QB,34.280,1999-12-12,NFL,CAR,@,GNB,W 33-31,13,14,Sun,29,42,69.05,373,3,0,120.4,1,5,8.88,10.31,BeueSt00
Jeff Blake,QB,29.008,1999-12-12,NFL,CIN,,CLE,W 44-28,14,14,Sun,11,22,50.00,176,1,0,92.2,0,0,8.00,8.91,BlakJe00
Drew Bledsoe,QB,27.301,1999-12-12,NFL,NWE,@,IND,L 15-20,13,14,Sun,31,44,70.45,379,1,1,94.8,5,35,8.61,8.05,BledDr00
Chris Chandler,QB,34.061,1999-12-12,NFL,ATL,@,SFO,L 7-26,13,14,Sun,8,18,44.44,95,0,1,38.0,3,21,5.28,2.78,ChanCh00
Kerry Collins,QB,26.347,1999-12-12,NFL,NYG,@,BUF,W 19-17,13,14,Sun,23,44,52.27,240,1,1,66.5,0,0,5.45,4.89,CollKe00
Tim Couch,QB,22.134,1999-12-12,NFL,CLE,@,CIN,L 28-44,14,14,Sun,16,28,57.14,239,2,2,79.3,3,16,8.54,6.75,CoucTi00
Scott Covington,QB,23.329,1999-12-12,NFL,CIN,,CLE,W 44-28,14,14,Sun,1,1,100.00,4,0,0,83.3,0,0,4.00,4.00,CoviSc00
Ty Detmer,QB,32.043,1999-12-12,NFL,CLE,@,CIN,L 28-44,14,14,Sun,6,13,46.15,89,1,0,94.7,0,0,6.85,8.38,DetmTy00
Brett Favre*,QB,30.063,1999-12-12,NFL,GNB,,CAR,L 31-33,13,14,Sun,26,38,68.42,302,2,1,98.8,2,19,7.95,7.82,FavrBr00
Doug Flutie,QB,37.050,1999-12-12,NFL,BUF,,NYG,L 17-19,13,14,Sun,15,32,46.88,184,1,1,62.5,3,23,5.75,4.97,FlutDo00
Gus Frerotte,QB,28.134,1999-12-12,NFL,DET,@,TAM,L 16-23,13,14,Sun,23,44,52.27,241,0,1,59.0,4,31,5.48,4.45,FrerGu00
Jeff Garcia,QB,29.291,1999-12-12,NFL,SFO,,ATL,W 26-7,13,14,Sun,16,24,66.67,160,0,0,85.4,2,16,6.67,6.67,GarcJe00
Jeff George,QB,32.004,1999-12-12,NFL,MIN,@,KAN,L 28-31,13,14,Sun,13,23,56.52,190,2,0,112.6,4,39,8.26,10.00,GeorJe00
Tony Graziani,QB,25.354,1999-12-12,NFL,ATL,@,SFO,L 7-26,13,14,Sun,1,9,11.11,11,0,0,39.6,2,18,1.22,1.22,GrazTo00
Elvis Grbac,QB,29.121,1999-12-12,NFL,KAN,,MIN,W 31-28,13,14,Sun,19,29,65.52,215,2,0,110.6,2,8,7.41,8.79,GrbaEl00
Jim Harbaugh,QB,35.354,1999-12-12,NFL,SDG,@,SEA,W 19-16,13,14,Sun,20,35,57.14,229,0,1,65.1,1,7,6.54,5.26,HarbJi00
Damon Huard,QB,26.156,1999-12-12,NFL,MIA,@,NYJ,L 20-28,13,14,Sun,6,7,85.71,75,1,0,150.9,0,0,10.71,13.57,HuarDa00
Brad Johnson,QB,31.090,1999-12-12,NFL,WAS,,ARI,W 28-3,13,14,Sun,17,31,54.84,191,2,2,68.1,2,11,6.16,4.55,JohnBr00
Shaun King,QB,22.197,1999-12-12,NFL,TAM,,DET,W 23-16,13,14,Sun,23,37,62.16,297,2,1,94.1,3,26,8.03,7.89,KingSh00
Jon Kitna,QB,27.082,1999-12-12,NFL,SEA,,SDG,L 16-19,13,14,Sun,25,40,62.50,285,1,1,81.8,3,14,7.13,6.50,KitnJo00
Ray Lucas,QB,27.128,1999-12-12,NFL,NYJ,,MIA,W 28-20,13,14,Sun,22,38,57.89,230,2,0,93.1,1,5,6.05,7.11,LucaRa00
Peyton Manning,QB,23.263,1999-12-12,NFL,IND,,NWE,W 20-15,13,14,Sun,15,27,55.56,186,2,0,101.8,1,8,6.89,8.37,MannPe00
Dan Marino*,QB,38.088,1999-12-12,NFL,MIA,@,NYJ,L 20-28,13,14,Sun,19,40,47.50,188,0,2,40.4,2,17,4.70,2.45,MariDa00
Donovan McNabb,QB,23.017,1999-12-12,NFL,PHI,@,DAL,L 10-20,14,14,Sun,7,17,41.18,49,0,1,24.4,3,14,2.88,0.24,McNaDo00
Doug Pederson,QB,31.315,1999-12-12,NFL,PHI,@,DAL,L 10-20,14,14,Sun,8,12,66.67,108,1,0,122.9,0,0,9.00,10.67,PedeDo00
Jake Plummer,QB,24.358,1999-12-12,NFL,ARI,@,WAS,L 3-28,13,14,Sun,15,32,46.88,147,0,3,21.2,5,27,4.59,0.38,PlumJa00
Steve Stenstrom,QB,27.354,1999-12-12,NFL,SFO,,ATL,W 26-7,13,14,Sun,1,2,50.00,9,0,0,62.5,0,0,4.50,4.50,StenSt00
Kordell Stewart,QB,27.057,1999-12-12,NFL,PIT,,BAL,L 24-31,13,14,Sun,1,1,100.00,0,0,0,79.2,0,0,0.00,0.00,StewKo00
Billy Joe Tolliver,QB,33.308,1999-12-12,NFL,NOR,,STL,L 14-30,13,14,Sun,12,28,42.86,188,1,3,38.1,6,44,6.71,2.61,TollBi00
Mike Tomczak,QB,37.050,1999-12-12,NFL,PIT,,BAL,L 24-31,13,14,Sun,22,41,53.66,249,2,0,88.4,5,27,6.07,7.05,TomcMi00
Kurt Warner*,QB,28.173,1999-12-12,NFL,STL,@,NOR,W 30-14,13,14,Sun,21,31,67.74,346,2,1,113.1,1,10,11.16,11.00,WarnKu00
Mark Brunell,QB,29.087,1999-12-13,NFL,JAX,,DEN,W 27-24,13,14,Mon,11,25,44.00,115,0,0,57.9,3,11,4.60,4.60,BrunMa00
Brian Griese,QB,24.270,1999-12-13,NFL,DEN,@,JAX,L 24-27,13,14,Mon,21,33,63.64,275,2,2,84.8,1,7,8.33,6.82,GrieBr00
Steve Beuerlein,QB,34.286,1999-12-18,NFL,CAR,,SFO,W 41-24,14,15,Sat,27,38,71.05,368,4,0,136.7,1,6,9.68,11.79,BeueSt00
Jeff Garcia,QB,29.297,1999-12-18,NFL,SFO,@,CAR,L 24-41,14,15,Sat,29,46,63.04,303,2,1,87.5,2,6,6.59,6.48,GarcJe00
Elvis Grbac,QB,29.127,1999-12-18,NFL,KAN,,PIT,W 35-19,14,15,Sat,12,22,54.55,149,2,0,106.1,1,4,6.77,8.59,GrbaEl00
Mike Tomczak,QB,37.056,1999-12-18,NFL,PIT,@,KAN,L 19-35,14,15,Sat,23,46,50.00,278,2,4,47.2,2,9,6.04,3.00,TomcMi00
Troy Aikman*,QB,33.028,1999-12-19,NFL,DAL,,NYJ,L 21-22,14,15,Sun,12,28,42.86,158,1,2,43.5,1,6,5.64,3.14,AikmTr00
Tony Banks,QB,26.258,1999-12-19,NFL,BAL,,NOR,W 31-8,14,15,Sun,24,36,66.67,298,3,3,85.2,4,16,8.28,6.19,BankTo00
Charlie Batch,QB,25.014,1999-12-19,NFL,DET,@,CHI,L 10-28,14,15,Sun,6,10,60.00,95,0,0,91.7,2,14,9.50,9.50,BatcCh00
Drew Bledsoe,QB,27.308,1999-12-19,NFL,NWE,@,PHI,L 9-24,14,15,Sun,23,49,46.94,331,0,4,35.3,6,43,6.76,3.08,BledDr00
Mark Brunell,QB,29.093,1999-12-19,NFL,JAX,@,CLE,W 24-14,14,15,Sun,21,33,63.64,267,1,1,86.3,1,6,8.09,7.33,BrunMa00
Stoney Case,QB,27.165,1999-12-19,NFL,BAL,,NOR,W 31-8,14,15,Sun,0,3,0.00,0,0,1,0.0,1,8,0.00,-15.00,CaseSt00
Kerry Collins,QB,26.354,1999-12-19,NFL,NYG,@,STL,L 10-31,14,15,Sun,21,37,56.76,273,1,2,66.6,2,12,7.38,5.49,CollKe00
Tim Couch,QB,22.141,1999-12-19,NFL,CLE,,JAX,L 14-24,15,15,Sun,10,16,62.50,86,0,0,76.6,4,32,5.38,5.38,CoucTi00
Koy Detmer,QB,26.167,1999-12-19,NFL,PHI,,NWE,W 24-9,15,15,Sun,10,29,34.48,181,3,2,62.6,0,0,6.24,5.21,DetmKo00
Ty Detmer,QB,32.050,1999-12-19,NFL,CLE,,JAX,L 14-24,15,15,Sun,13,24,54.17,153,1,0,87.7,2,12,6.38,7.21,DetmTy00
Doug Flutie,QB,37.057,1999-12-19,NFL,BUF,@,ARI,W 31-21,14,15,Sun,21,32,65.63,239,2,2,82.7,2,22,7.47,5.91,FlutDo00
Gus Frerotte,QB,28.141,1999-12-19,NFL,DET,@,CHI,L 10-28,14,15,Sun,17,30,56.67,158,0,3,31.7,1,3,5.27,0.77,FrerGu00
Rich Gannon,QB,33.364,1999-12-19,NFL,OAK,,TAM,W 45-0,14,15,Sun,15,26,57.69,141,1,0,85.6,1,3,5.42,6.19,GannRi00
Tony Graziani,QB,25.361,1999-12-19,NFL,ATL,@,TEN,L 17-30,14,15,Sun,6,14,42.86,73,0,1,29.8,1,11,5.21,2.00,GrazTo00
Brian Griese,QB,24.276,1999-12-19,NFL,DEN,,SEA,W 36-30,14,15,Sun,20,39,51.28,180,2,2,59.8,2,10,4.62,3.33,GrieBr00
Jim Harbaugh,QB,35.361,1999-12-19,NFL,SDG,@,MIA,L 9-12,14,15,Sun,20,40,50.00,178,0,0,62.3,5,18,4.45,4.45,HarbJi00
Billy Joe Hobert,QB,28.345,1999-12-19,NFL,NOR,@,BAL,L 8-31,14,15,Sun,0,3,0.00,0,0,0,39.6,0,0,0.00,0.00,HobeBi00
Bobby Hoying,QB,27.090,1999-12-19,NFL,OAK,,TAM,W 45-0,14,15,Sun,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,HoyiBo00
Brad Johnson,QB,31.097,1999-12-19,NFL,WAS,@,IND,L 21-24,14,15,Sun,16,30,53.33,237,1,0,90.6,4,29,7.90,8.57,JohnBr00
Danny Kanell,QB,26.028,1999-12-19,NFL,ATL,@,TEN,L 17-30,14,15,Sun,18,29,62.07,237,2,2,82.1,1,8,8.17,6.45,KaneDa00
Shaun King,QB,22.204,1999-12-19,NFL,TAM,@,OAK,L 0-45,14,15,Sun,17,29,58.62,142,0,1,57.0,4,39,4.90,3.34,KingSh00
Terry Kirby,RB,29.333,1999-12-19,NFL,CLE,,JAX,L 14-24,15,15,Sun,1,1,100.00,2,0,0,79.2,0,0,2.00,2.00,KirbTe00
Jon Kitna,QB,27.089,1999-12-19,NFL,SEA,@,DEN,L 30-36,14,15,Sun,22,42,52.38,278,2,0,89.2,3,28,6.62,7.57,KitnJo00
Ray Lucas,QB,27.135,1999-12-19,NFL,NYJ,@,DAL,W 22-21,14,15,Sun,20,34,58.82,229,2,1,86.5,0,0,6.74,6.59,LucaRa00
Peyton Manning,QB,23.270,1999-12-19,NFL,IND,,WAS,W 24-21,14,15,Sun,23,37,62.16,298,2,1,94.2,1,7,8.05,7.92,MannPe00
Dan Marino*,QB,38.095,1999-12-19,NFL,MIA,,SDG,W 12-9,14,15,Sun,22,36,61.11,241,0,0,80.9,2,10,6.69,6.69,MariDa00
Steve McNair,QB,26.308,1999-12-19,NFL,TEN,,ATL,W 30-17,14,15,Sun,15,29,51.72,216,1,0,87.7,2,9,7.45,8.14,McNaSt00
Cade McNown,QB,22.341,1999-12-19,NFL,CHI,,DET,W 28-10,14,15,Sun,27,36,75.00,301,4,2,113.3,2,9,8.36,8.08,McNoCa00
Jake Plummer,QB,25.000,1999-12-19,NFL,ARI,,BUF,L 21-31,14,15,Sun,11,30,36.67,119,1,1,46.4,2,11,3.97,3.13,PlumJa00
Billy Joe Tolliver,QB,33.315,1999-12-19,NFL,NOR,@,BAL,L 8-31,14,15,Sun,16,35,45.71,207,1,3,38.6,2,15,5.91,2.63,TollBi00
Tom Tupa,P,33.316,1999-12-19,NFL,NYJ,@,DAL,W 22-21,14,15,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,TupaTo20
Kurt Warner*,QB,28.180,1999-12-19,NFL,STL,,NYG,W 31-10,14,15,Sun,18,32,56.25,319,2,0,111.3,1,0,9.97,11.22,WarnKu00
Danny Wuerffel,QB,25.206,1999-12-19,NFL,NOR,@,BAL,L 8-31,14,15,Sun,5,11,45.45,45,0,1,19.1,0,0,4.09,0.00,WuerDa00
Frank Wycheck,TE,28.066,1999-12-19,NFL,TEN,,ATL,W 30-17,14,15,Sun,1,1,100.00,61,1,0,158.3,0,0,61.00,81.00,WychFr00
Brett Favre*,QB,30.071,1999-12-20,NFL,GNB,@,MIN,L 20-24,14,15,Mon,22,39,56.41,229,0,2,52.2,4,26,5.87,3.56,FavrBr00
Jeff George,QB,32.012,1999-12-20,NFL,MIN,,GNB,W 24-20,14,15,Mon,16,29,55.17,258,2,0,108.1,1,29,8.90,10.28,GeorJe00
Matt Hasselbeck,QB,24.086,1999-12-20,NFL,GNB,@,MIN,L 20-24,14,15,Mon,1,1,100.00,9,1,0,143.7,0,0,9.00,29.00,HassMa00
Troy Aikman*,QB,33.033,1999-12-24,NFL,DAL,@,NOR,L 24-31,15,16,Fri,23,39,58.97,246,2,2,73.2,0,0,6.31,5.03,AikmTr00
Jake Delhomme,QB,24.348,1999-12-24,NFL,NOR,,DAL,W 31-24,15,16,Fri,16,27,59.26,278,2,1,103.6,3,29,10.30,10.11,DelhJa00
Ricky Williams,HB,22.217,1999-12-24,NFL,NOR,,DAL,W 31-24,15,16,Fri,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,WillRi00
Charlie Batch,QB,25.020,1999-12-25,NFL,DET,,DEN,L 7-17,15,16,Sat,21,40,52.50,267,1,0,82.0,5,25,6.68,7.18,BatcCh00
Brian Griese,QB,24.282,1999-12-25,NFL,DEN,@,DET,W 17-7,15,16,Sat,22,30,73.33,171,1,1,84.2,1,6,5.70,4.87,GrieBr00
Tony Banks,QB,26.265,1999-12-26,NFL,BAL,,CIN,W 22-0,15,16,Sun,15,33,45.45,187,1,1,61.0,1,6,5.67,4.91,BankTo00
Steve Beuerlein,QB,34.294,1999-12-26,NFL,CAR,@,PIT,L 20-30,15,16,Sun,18,35,51.43,263,2,1,83.4,1,7,7.51,7.37,BeueSt00
Jeff Blake,QB,29.022,1999-12-26,NFL,CIN,@,BAL,L 0-22,15,16,Sun,20,37,54.05,187,0,2,45.7,7,39,5.05,2.62,BlakJe00
Drew Bledsoe,QB,27.315,1999-12-26,NFL,NWE,,BUF,L 10-13,15,16,Sun,10,21,47.62,101,0,0,61.8,6,34,4.81,4.81,BledDr00
Mark Brunell,QB,29.100,1999-12-26,NFL,JAX,@,TEN,L 14-41,15,16,Sun,4,11,36.36,95,0,1,30.5,1,6,8.64,4.55,BrunMa00
Chris Chandler,QB,34.075,1999-12-26,NFL,ATL,,ARI,W 37-14,15,16,Sun,14,23,60.87,230,1,0,109.0,0,0,10.00,10.87,ChanCh00
Kerry Collins,QB,26.361,1999-12-26,NFL,NYG,,MIN,L 17-34,15,16,Sun,31,51,60.78,297,1,1,75.4,5,29,5.82,5.33,CollKe00
Ty Detmer,QB,32.057,1999-12-26,NFL,CLE,,IND,L 28-29,16,16,Sun,15,26,57.69,173,1,0,90.7,0,0,6.65,7.42,DetmTy00
Brett Favre*,QB,30.077,1999-12-26,NFL,GNB,@,TAM,L 10-29,15,16,Sun,25,48,52.08,234,1,2,55.4,1,3,4.88,3.42,FavrBr00
Jay Fiedler,QB,27.362,1999-12-26,NFL,JAX,@,TEN,L 14-41,15,16,Sun,8,22,36.36,101,0,2,13.6,3,18,4.59,0.50,FiedJa00
Doug Flutie,QB,37.064,1999-12-26,NFL,BUF,@,NWE,W 13-10,15,16,Sun,22,35,62.86,212,0,0,79.7,3,6,6.06,6.06,FlutDo00
Rich Gannon,QB,34.006,1999-12-26,NFL,OAK,@,SDG,L 20-23,15,16,Sun,16,33,48.48,266,1,1,73.5,3,18,8.06,7.30,GannRi00
Jeff Garcia,QB,29.305,1999-12-26,NFL,SFO,,WAS,L 20-26,15,16,Sun,17,29,58.62,168,1,1,72.2,0,0,5.79,4.93,GarcJe00
Jeff George,QB,32.018,1999-12-26,NFL,MIN,@,NYG,W 34-17,15,16,Sun,10,21,47.62,185,0,2,38.9,1,8,8.81,4.52,GeorJe00
Elvis Grbac,QB,29.135,1999-12-26,NFL,KAN,@,SEA,L 14-23,15,16,Sun,22,42,52.38,254,2,3,57.0,4,24,6.05,3.79,GrbaEl00
Jim Harbaugh,QB,36.003,1999-12-26,NFL,SDG,,OAK,W 23-20,15,16,Sun,23,36,63.89,325,2,1,99.9,4,32,9.03,8.89,HarbJi00
Brad Johnson,QB,31.104,1999-12-26,NFL,WAS,@,SFO,W 26-20,15,16,Sun,32,47,68.09,471,2,1,105.9,3,17,10.02,9.91,JohnBr00
Paul Justin,QB,31.221,1999-12-26,NFL,STL,,CHI,W 34-12,15,16,Sun,3,7,42.86,27,0,0,53.9,0,0,3.86,3.86,JustPa00
Shaun King,QB,22.211,1999-12-26,NFL,TAM,,GNB,W 29-10,15,16,Sun,17,30,56.67,133,1,1,65.0,0,0,4.43,3.60,KingSh00
Jon Kitna,QB,27.096,1999-12-26,NFL,SEA,,KAN,W 23-14,15,16,Sun,18,30,60.00,216,2,0,104.3,3,9,7.20,8.53,KitnJo00
Peyton Manning,QB,23.277,1999-12-26,NFL,IND,@,CLE,W 29-28,15,16,Sun,27,43,62.79,276,0,0,81.2,0,0,6.42,6.42,MannPe00
Shane Matthews,QB,29.208,1999-12-26,NFL,CHI,@,STL,L 12-34,15,16,Sun,23,39,58.97,266,2,1,86.1,0,0,6.82,6.69,MattSh00
Steve McNair,QB,26.315,1999-12-26,NFL,TEN,,JAX,W 41-14,15,16,Sun,23,33,69.70,291,5,0,136.5,0,0,8.82,11.85,McNaSt00
Cade McNown,QB,22.348,1999-12-26,NFL,CHI,@,STL,L 12-34,15,16,Sun,9,16,56.25,125,0,1,55.5,4,26,7.81,5.00,McNoCa00
Randy Moss*,WR,22.316,1999-12-26,NFL,MIN,@,NYG,W 34-17,15,16,Sun,1,1,100.00,27,1,0,158.3,0,0,27.00,47.00,MossRa00
Neil O'Donnell,QB,33.176,1999-12-26,NFL,TEN,,JAX,W 41-14,15,16,Sun,3,6,50.00,37,0,0,69.4,0,0,6.17,6.17,ODonNe00
Jake Plummer,QB,25.007,1999-12-26,NFL,ARI,@,ATL,L 14-37,15,16,Sun,15,26,57.69,217,0,2,52.9,1,5,8.35,4.88,PlumJa00
Jerry Rice*,WR,37.074,1999-12-26,NFL,SFO,,WAS,L 20-26,15,16,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,RiceJe00
Mark Royals,P,34.187,1999-12-26,NFL,TAM,,GNB,W 29-10,15,16,Sun,1,1,100.00,17,0,0,118.7,0,0,17.00,17.00,RoyaMa20
Mike Tomczak,QB,37.064,1999-12-26,NFL,PIT,,CAR,W 30-20,15,16,Sun,13,23,56.52,94,1,1,62.6,1,12,4.09,3.00,TomcMi00
Kurt Warner*,QB,28.187,1999-12-26,NFL,STL,,CHI,W 34-12,15,16,Sun,24,35,68.57,334,3,1,115.7,0,0,9.54,9.97,WarnKu00
Ray Lucas,QB,27.143,1999-12-27,NFL,NYJ,@,MIA,W 38-31,15,16,Mon,11,23,47.83,190,3,0,115.9,1,1,8.26,10.87,LucaRa00
Dan Marino*,QB,38.103,1999-12-27,NFL,MIA,,NYJ,L 31-38,15,16,Mon,29,52,55.77,322,3,3,69.6,0,0,6.19,4.75,MariDa00
Troy Aikman*,QB,33.042,2000-01-02,NFL,DAL,,NYG,W 26-18,16,17,Sun,23,32,71.88,288,2,0,120.3,0,0,9.00,10.25,AikmTr00
Tony Banks,QB,26.272,2000-01-02,NFL,BAL,@,NWE,L 3-20,16,17,Sun,18,26,69.23,163,0,1,69.9,4,28,6.27,4.54,BankTo00
Charlie Batch,QB,25.028,2000-01-02,NFL,DET,@,MIN,L 17-24,16,17,Sun,17,24,70.83,161,1,0,103.0,3,20,6.71,7.54,BatcCh00
Steve Beuerlein,QB,34.301,2000-01-02,NFL,CAR,,NOR,W 45-13,16,17,Sun,22,41,53.66,322,5,0,119.1,6,34,7.85,10.29,BeueSt00
Jeff Blake,QB,29.029,2000-01-02,NFL,CIN,@,JAX,L 7-24,16,17,Sun,13,23,56.52,141,0,2,38.5,3,15,6.13,2.22,BlakJe00
Drew Bledsoe,QB,27.322,2000-01-02,NFL,NWE,,BAL,W 20-3,16,17,Sun,15,25,60.00,108,1,1,66.7,2,6,4.32,3.32,BledDr00
Troy Brown,WR,28.184,2000-01-02,NFL,NWE,,BAL,W 20-3,16,17,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,BrowTr00
Stoney Case,QB,27.179,2000-01-02,NFL,BAL,@,NWE,L 3-20,16,17,Sun,8,14,57.14,88,0,1,46.1,3,29,6.29,3.07,CaseSt00
Kerry Collins,QB,27.003,2000-01-02,NFL,NYG,@,DAL,L 18-26,16,17,Sun,30,47,63.83,316,1,1,81.5,1,8,6.72,6.19,CollKe00
Jake Delhomme,QB,24.357,2000-01-02,NFL,NOR,@,CAR,L 13-45,16,17,Sun,26,49,53.06,243,1,4,39.8,3,13,4.96,1.69,DelhJa00
Brett Favre*,QB,30.084,2000-01-02,NFL,GNB,,ARI,W 49-24,16,17,Sun,21,34,61.76,311,2,1,99.0,2,12,9.15,9.00,FavrBr00
Jay Fiedler,QB,28.004,2000-01-02,NFL,JAX,,CIN,W 24-7,16,17,Sun,28,39,71.79,317,1,0,104.3,2,12,8.13,8.64,FiedJa00
Gus Frerotte,QB,28.155,2000-01-02,NFL,DET,@,MIN,L 17-24,16,17,Sun,14,22,63.64,180,1,1,85.4,4,35,8.18,7.05,FrerGu00
Rich Gannon,QB,34.013,2000-01-02,NFL,OAK,@,KAN,W 41-38,16,17,Sun,25,47,53.19,324,3,2,78.7,4,22,6.89,6.26,GannRi00
Jeff George,QB,32.025,2000-01-02,NFL,MIN,,DET,W 24-17,16,17,Sun,14,24,58.33,275,1,2,77.6,5,33,11.46,8.54,GeorJe00
Joe Germaine,QB,24.144,2000-01-02,NFL,STL,@,PHI,L 31-38,16,17,Sun,9,16,56.25,136,1,2,65.6,3,23,8.50,4.13,GermJo00
Elvis Grbac,QB,29.142,2000-01-02,NFL,KAN,,OAK,L 38-41,16,17,Sun,20,39,51.28,243,3,0,96.4,1,3,6.23,7.77,GrbaEl00
Brian Griese,QB,24.290,2000-01-02,NFL,DEN,,SDG,L 6-12,16,17,Sun,23,46,50.00,211,0,0,62.9,4,20,4.59,4.59,GrieBr00
Jim Harbaugh,QB,36.010,2000-01-02,NFL,SDG,@,DEN,W 12-6,16,17,Sun,12,19,63.16,115,0,2,40.4,2,7,6.05,1.32,HarbJi00
Damon Huard,QB,26.177,2000-01-02,NFL,MIA,@,WAS,L 10-21,16,17,Sun,18,29,62.07,162,1,1,74.2,3,10,5.59,4.72,HuarDa00
Brad Johnson,QB,31.111,2000-01-02,NFL,WAS,,MIA,W 21-10,16,17,Sun,7,11,63.64,75,0,0,83.5,0,0,6.82,6.82,JohnBr00
Rob Johnson,QB,26.290,2000-01-02,NFL,BUF,,IND,W 31-6,16,17,Sun,24,32,75.00,287,2,0,122.8,0,0,8.97,10.22,JohnRo00
Shaun King,QB,22.218,2000-01-02,NFL,TAM,@,CHI,W 20-6,16,17,Sun,18,24,75.00,178,1,0,109.4,1,3,7.42,8.25,KingSh00
Jon Kitna,QB,27.103,2000-01-02,NFL,SEA,@,NYJ,L 9-19,16,17,Sun,21,45,46.67,237,0,2,44.4,1,4,5.27,3.27,KitnJo00
Ray Lucas,QB,27.149,2000-01-02,NFL,NYJ,,SEA,W 19-9,16,17,Sun,15,26,57.69,211,0,2,51.9,0,0,8.12,4.65,LucaRa00
Peyton Manning,QB,23.284,2000-01-02,NFL,IND,@,BUF,L 6-31,16,17,Sun,18,29,62.07,163,0,0,77.2,0,0,5.62,5.62,MannPe00
Dan Marino*,QB,38.109,2000-01-02,NFL,MIA,@,WAS,L 10-21,16,17,Sun,11,24,45.83,118,0,1,43.4,0,0,4.92,3.04,MariDa00
Donovan McNabb,QB,23.038,2000-01-02,NFL,PHI,,STL,W 38-31,16,17,Sun,15,32,46.88,179,3,2,69.7,3,23,5.59,4.66,McNaDo00
Steve McNair,QB,26.322,2000-01-02,NFL,TEN,@,PIT,W 47-36,16,17,Sun,9,11,81.82,107,1,0,137.5,0,0,9.73,11.55,McNaSt00
Cade McNown,QB,22.355,2000-01-02,NFL,CHI,,TAM,L 6-20,16,17,Sun,20,42,47.62,196,0,1,51.3,2,10,4.67,3.60,McNoCa00
Moses Moreno,QB,24.119,2000-01-02,NFL,SDG,@,DEN,W 12-6,16,17,Sun,5,7,71.43,78,0,0,108.0,1,3,11.14,11.14,MoreMo00
Neil O'Donnell,QB,33.183,2000-01-02,NFL,TEN,@,PIT,W 47-36,16,17,Sun,6,12,50.00,109,2,1,86.5,2,13,9.08,8.67,ODonNe00
Rodney Peete,QB,33.292,2000-01-02,NFL,WAS,,MIA,W 21-10,16,17,Sun,6,9,66.67,99,2,0,143.1,2,9,11.00,15.44,PeetRo00
Jake Plummer,QB,25.014,2000-01-02,NFL,ARI,@,GNB,L 24-49,16,17,Sun,35,57,61.40,396,2,3,72.0,3,12,6.95,5.28,PlumJa00
Deion Sanders*,RCB,32.146,2000-01-02,NFL,DAL,,NYG,W 26-18,16,17,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,SandDe00
