Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Kick Ret,Kick Ret Yds,Kick Ret YPA,Kick Ret TD,unique_id
Cordarrelle Patterson,WR,22.287,2013-12-29,NFL,MIN,,DET,W 14-13,16,17,Sun,3,51,17.00,0,PattCo00
Isaiah Pead,RB,24.015,2013-12-29,NFL,STL,@,SEA,L 9-27,16,17,Sun,2,54,27.00,0,PeadIs00
Cedric Peerman,HB,27.080,2013-12-29,NFL,CIN,,BAL,W 34-17,16,17,Sun,1,26,26.00,0,PeerCe00
Jeremy Ross,WR,25.288,2013-12-29,NFL,DET,@,MIN,L 13-14,16,17,Sun,1,20,20.00,0,RossJe01
Brad Smith,WR,30.017,2013-12-29,NFL,PHI,@,DAL,W 24-22,16,17,Sun,1,11,11.00,0,SmitBr01
Darren Sproles,RB,30.192,2013-12-29,NFL,NOR,,TAM,W 42-17,16,17,Sun,1,22,22.00,0,SproDa00
Jacob Tamme,TE,28.289,2013-12-29,NFL,DEN,@,OAK,W 34-14,16,17,Sun,1,0,0.00,0,TammJa00
Brandon Tate,WR,26.085,2013-12-29,NFL,CIN,,BAL,W 34-17,16,17,Sun,3,79,26.33,0,TateBr00
Marcus Thigpen,RB,27.228,2013-12-29,NFL,MIA,,NYJ,L 7-20,16,17,Sun,3,38,12.67,0,ThigMa00
Jordan Todman,RB,23.308,2013-12-29,NFL,JAX,@,IND,L 10-30,16,17,Sun,2,50,25.00,0,TodmJo00
Shane Vereen,RB,24.241,2013-12-29,NFL,NWE,,BUF,W 34-20,16,17,Sun,2,44,22.00,0,VereSh00
Leon Washington,RB,31.122,2013-12-29,NFL,TEN,,HOU,W 16-10,16,17,Sun,2,54,27.00,0,WashLe00
Eric Weems,WR/K,28.178,2013-12-29,NFL,CHI,,GNB,L 28-33,16,17,Sun,1,0,0.00,0,WeemEr00
Nick Williams,WR,23.036,2013-12-29,NFL,WAS,@,NYG,L 6-20,16,17,Sun,5,93,18.60,0,WillNi02
LaVon Brazill,WR,24.295,2014-01-04,NFL,IND,,KAN,W 45-44,17,18,Sat,3,90,30.00,0,BrazLa00
Quintin Demps,S,28.189,2014-01-04,NFL,KAN,@,IND,L 44-45,17,18,Sat,7,187,26.71,0,DempQu99
Brad Smith,WR,30.023,2014-01-04,NFL,PHI,,NOR,L 24-26,17,18,Sat,5,124,24.80,0,SmitBr01
Darren Sproles,RB,30.198,2014-01-04,NFL,NOR,@,PHI,W 26-24,17,18,Sat,4,98,24.50,0,SproDa00
Kahlil Bell,RB,27.026,2014-01-05,NFL,GNB,,SFO,L 20-23,17,18,Sun,1,18,18.00,0,BellKa00
Randall Cobb,WR,23.136,2014-01-05,NFL,GNB,,SFO,L 20-23,17,18,Sun,4,87,21.75,0,CobbRa00
LaMichael James,RB,24.075,2014-01-05,NFL,SFO,@,GNB,W 23-20,17,18,Sun,3,78,26.00,0,JameLa00
Cedric Peerman,HB,27.087,2014-01-05,NFL,CIN,,SDG,L 10-27,17,18,Sun,1,23,23.00,0,PeerCe00
Brandon Tate,WR,26.092,2014-01-05,NFL,CIN,,SDG,L 10-27,17,18,Sun,5,128,25.60,0,TateBr00
Danny Woodhead,RB,28.345,2014-01-05,NFL,SDG,@,CIN,W 27-10,17,18,Sun,1,23,23.00,0,WoodDa02
Doug Baldwin,WR,25.112,2014-01-11,NFL,SEA,,NOR,W 23-15,17,19,Sat,1,21,21.00,0,BaldDo00
LeGarrette Blount,RB,27.037,2014-01-11,NFL,NWE,,IND,W 43-22,17,19,Sat,2,37,18.50,0,BlouLe00
Darren Sproles,RB,30.205,2014-01-11,NFL,NOR,@,SEA,L 15-23,18,19,Sat,2,43,21.50,0,SproDa00
Griff Whalen,WR,23.316,2014-01-11,NFL,IND,@,NWE,L 22-43,18,19,Sat,1,16,16.00,0,WhalGr00
Kenjon Barner,RB,23.259,2014-01-12,NFL,CAR,,SFO,L 10-23,17,19,Sun,1,16,16.00,0,BarnKe00
Ted Ginn,WR,28.275,2014-01-12,NFL,CAR,,SFO,L 10-23,17,19,Sun,3,62,20.67,0,GinnTe00
Trindon Holliday,WR,27.260,2014-01-12,NFL,DEN,,SDG,W 24-17,17,19,Sun,3,77,25.67,0,HollTr00
Doug Baldwin,WR,25.120,2014-01-19,NFL,SEA,,SFO,W 23-17,18,20,Sun,3,109,36.33,0,BaldDo00
Trindon Holliday,WR,27.267,2014-01-19,NFL,DEN,,NWE,W 26-16,18,20,Sun,1,4,4.00,0,HollTr00
LaMichael James,RB,24.089,2014-01-19,NFL,SFO,@,SEA,L 17-23,19,20,Sun,4,92,23.00,0,JameLa00
Percy Harvin,WR,25.250,2014-02-02,NFL,SEA,N,DEN,W 43-8,19,21,Sun,1,87,87.00,1,HarvPe00
Trindon Holliday,WR,27.281,2014-02-02,NFL,DEN,N,SEA,L 8-43,19,21,Sun,5,105,21.00,0,HollTr00
Golden Tate,WR,25.184,2014-02-02,NFL,SEA,N,DEN,W 43-8,19,21,Sun,1,20,20.00,0,TateGo00
