Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Kick Ret,Kick Ret Yds,Kick Ret YPA,Kick Ret TD,unique_id
Jared DeVries,DE,28.184,2004-12-12,NFL,DET,@,GNB,L 13-16,13,14,Sun,1,5,5.00,0,DeVrJa20
Reuben Droughns,RB,26.113,2004-12-12,NFL,DEN,,MIA,W 20-17,13,14,Sun,1,17,17.00,0,DrouRe00
Eric Edwards,TE,24.130,2004-12-12,NFL,ARI,,SFO,L 28-31,13,14,Sun,1,13,13.00,0,EdwaEr00
Robert Ferguson,WR,24.361,2004-12-12,NFL,GNB,,DET,W 16-13,13,14,Sun,1,15,15.00,0,FergRo00
Frisman Jackson,WR,25.183,2004-12-12,NFL,CLE,@,BUF,L 7-37,13,14,Sun,1,22,22.00,0,JackFr01
Bethel Johnson,WR,25.305,2004-12-12,NFL,NWE,,CIN,W 35-28,13,14,Sun,5,109,21.80,0,JohnBe00
Bryant Johnson,WR,23.280,2004-12-12,NFL,ARI,,SFO,L 28-31,13,14,Sun,3,58,19.33,0,JohnBr02
ReShard Lee,RB,24.061,2004-12-12,NFL,DAL,,NOR,L 13-27,13,14,Sun,4,103,25.75,0,LeexRe00
Fred McAfee,RB,36.175,2004-12-12,NFL,NOR,@,DAL,W 27-13,13,14,Sun,1,11,11.00,0,McAfFr00
Terrence McGee,LCB,24.059,2004-12-12,NFL,BUF,,CLE,W 37-7,13,14,Sun,2,36,18.00,0,McGeTe99
Mewelde Moore,RB,22.141,2004-12-12,NFL,MIN,,SEA,L 23-27,13,14,Sun,1,30,30.00,0,MoorMe00
Maurice Morris,RB,25.011,2004-12-12,NFL,SEA,@,MIN,W 27-23,13,14,Sun,5,122,24.40,0,MorrMa00
J.J. Moses,WR,25.091,2004-12-12,NFL,HOU,,IND,L 14-23,13,14,Sun,3,71,23.67,0,MoseJ.00
James Mungro,RB,26.303,2004-12-12,NFL,IND,@,HOU,W 23-14,13,14,Sun,1,20,20.00,0,MungJa00
Lorenzo Neal,FB,33.351,2004-12-12,NFL,SDG,,TAM,W 31-24,13,14,Sun,1,12,12.00,0,NealLo00
Stanley Pritchett,FB,30.356,2004-12-12,NFL,ATL,,OAK,W 35-10,13,14,Sun,1,2,2.00,0,PritSt00
J.R. Redmond,RB,27.075,2004-12-12,NFL,OAK,@,ATL,L 10-35,13,14,Sun,4,69,17.25,0,RedmJ.00
J.R. Reed,S,22.305,2004-12-12,NFL,PHI,@,WAS,W 17-14,13,14,Sun,3,45,15.00,0,ReedJ.20
Dominic Rhodes,RB,25.330,2004-12-12,NFL,IND,@,HOU,W 23-14,13,14,Sun,1,21,21.00,0,RhodDo00
Allen Rossum,CB,29.051,2004-12-12,NFL,ATL,,OAK,W 35-10,13,14,Sun,1,22,22.00,0,RossAl99
Cliff Russell,WR,25.308,2004-12-12,NFL,CIN,@,NWE,L 28-35,13,14,Sun,4,94,23.50,0,RussCl00
B.J. Sams,RB,24.044,2004-12-12,NFL,BAL,,NYG,W 37-14,13,14,Sun,2,45,22.50,0,SamsB.00
Aaron Shea,TE,28.007,2004-12-12,NFL,CLE,@,BUF,L 7-37,13,14,Sun,1,13,13.00,0,SheaAa00
Ian Smart,RB,24.288,2004-12-12,NFL,TAM,@,SDG,L 24-31,13,14,Sun,5,106,21.20,0,SmarIa00
Aaron Stecker,RB,29.029,2004-12-12,NFL,NOR,@,DAL,W 27-13,13,14,Sun,3,55,18.33,0,StecAa00
John Stone,WR,25.158,2004-12-12,NFL,OAK,@,ATL,L 10-35,13,14,Sun,1,20,20.00,0,StonJo00
Reggie Swinton,WR,29.141,2004-12-12,NFL,DET,@,GNB,L 13-16,13,14,Sun,3,82,27.33,0,SwinRe00
Ike Taylor,CB,24.221,2004-12-12,NFL,PIT,,NYJ,W 17-6,13,14,Sun,1,12,12.00,0,TaylIk20
Derrick Ward,RB,24.104,2004-12-12,NFL,NYG,@,BAL,L 14-37,13,14,Sun,7,177,25.29,0,WardDe01
Todd Washington,C,28.146,2004-12-12,NFL,HOU,,IND,L 14-23,13,14,Sun,2,27,13.50,0,WashTo20
Kenny Watson,HB,26.274,2004-12-12,NFL,CIN,@,NWE,L 28-35,13,14,Sun,1,14,14.00,0,WatsKe00
Wes Welker,KR,23.225,2004-12-12,NFL,MIA,@,DEN,L 17-20,13,14,Sun,4,97,24.25,0,WelkWe00
Jimmy Williams,CB,25.277,2004-12-12,NFL,SFO,@,ARI,W 31-28,13,14,Sun,2,43,21.50,0,WillJi22
Troy Fleming,FB,24.073,2004-12-13,NFL,TEN,,KAN,L 38-49,13,14,Mon,1,15,15.00,0,FlemTr00
Dante Hall,WR,26.103,2004-12-13,NFL,KAN,@,TEN,W 49-38,13,14,Mon,5,116,23.20,0,HallDa00
Chris Horn,WR,27.153,2004-12-13,NFL,KAN,@,TEN,W 49-38,13,14,Mon,2,28,14.00,0,HornCh00
Jason McAddley,WR,25.138,2004-12-13,NFL,TEN,,KAN,L 38-49,13,14,Mon,7,133,19.00,0,McAdJa00
Arnaz Battle,WR,24.300,2004-12-18,NFL,SFO,,WAS,L 16-26,14,15,Sat,2,38,19.00,0,BattAr00
Brandon Bennett,RB,31.319,2004-12-18,NFL,CAR,@,ATL,L 31-34,14,15,Sat,4,72,18.00,0,BennBr00
Ladell Betts,RB,25.113,2004-12-18,NFL,WAS,@,SFO,W 26-16,14,15,Sat,2,42,21.00,0,BettLa00
Jamall Broussard,WR,23.121,2004-12-18,NFL,CAR,@,ATL,L 31-34,14,15,Sat,1,16,16.00,0,BrouJa20
Ricardo Colclough,CB,21.083,2004-12-18,NFL,PIT,@,NYG,W 33-30,14,15,Sat,3,67,22.33,0,ColcRi20
DeAngelo Hall,CB,21.029,2004-12-18,NFL,ATL,,CAR,W 34-31,14,15,Sat,1,48,48.00,0,HallDe99
Maurice Hicks,RB,26.149,2004-12-18,NFL,SFO,,WAS,L 16-26,14,15,Sat,1,10,10.00,0,HickMa00
Willie Ponder,WR,24.308,2004-12-18,NFL,NYG,,PIT,L 30-33,14,15,Sat,8,259,32.38,1,PondWi00
Allen Rossum,CB,29.057,2004-12-18,NFL,ATL,,CAR,W 34-31,14,15,Sat,5,140,28.00,0,RossAl99
Ike Taylor,CB,24.227,2004-12-18,NFL,PIT,@,NYG,W 33-30,14,15,Sat,3,60,20.00,0,TaylIk20
Jimmy Williams,CB,25.283,2004-12-18,NFL,SFO,,WAS,L 16-26,14,15,Sat,1,15,15.00,0,WillJi22
Cedrick Wilson,WR,26.001,2004-12-18,NFL,SFO,,WAS,L 16-26,14,15,Sat,4,102,25.50,0,WilsCe00
David Allen,RB,26.314,2004-12-19,NFL,JAX,@,GNB,W 28-25,14,15,Sun,1,22,22.00,0,AlleDa00
Richard Alston,WR,24.029,2004-12-19,NFL,CLE,,SDG,L 0-21,14,15,Sun,3,42,14.00,0,AlstRi20
Obafemi Ayanbadejo,FB,29.289,2004-12-19,NFL,ARI,,STL,W 31-7,14,15,Sun,1,14,14.00,0,AyanOb00
Jerry Azumah,CB,27.109,2004-12-19,NFL,CHI,,HOU,L 5-24,14,15,Sun,3,59,19.67,0,AzumJe00
Kelly Campbell,WR,24.149,2004-12-19,NFL,MIN,@,DET,W 28-27,14,15,Sun,2,35,17.50,0,CampKe00
Terrance Copper,WR,22.282,2004-12-19,NFL,DAL,@,PHI,L 7-12,14,15,Sun,3,55,18.33,0,CoppTe00
Jerricho Cotchery,WR,22.186,2004-12-19,NFL,NYJ,,SEA,W 37-14,14,15,Sun,2,39,19.50,0,CotcJe00
Najeh Davenport,RB,25.315,2004-12-19,NFL,GNB,,JAX,L 25-28,14,15,Sun,1,16,16.00,0,DaveNa00
Robert Ferguson,WR,25.002,2004-12-19,NFL,GNB,,JAX,L 25-28,14,15,Sun,4,78,19.50,0,FergRo00
London Fletcher,MLB,29.214,2004-12-19,NFL,BUF,@,CIN,W 33-17,14,15,Sun,1,21,21.00,0,FletLo20
Doug Gabriel,WR,24.114,2004-12-19,NFL,OAK,,TEN,W 40-35,14,15,Sun,3,36,12.00,0,GabrDo00
Jabar Gaffney,WR,24.018,2004-12-19,NFL,HOU,@,CHI,W 24-5,14,15,Sun,1,4,4.00,0,GaffJa00
Earnest Graham,RB,24.339,2004-12-19,NFL,TAM,,NOR,L 17-21,14,15,Sun,1,17,17.00,0,GrahEa00
Dante Hall,WR,26.109,2004-12-19,NFL,KAN,,DEN,W 45-17,14,15,Sun,3,111,37.00,1,HallDa00
Arlen Harris,RB,24.241,2004-12-19,NFL,STL,@,ARI,L 7-31,14,15,Sun,4,86,21.50,0,HarrAr00
Frisman Jackson,WR,25.190,2004-12-19,NFL,CLE,,SDG,L 0-21,14,15,Sun,1,14,14.00,0,JackFr01
Jarret Johnson,DE,23.127,2004-12-19,NFL,BAL,@,IND,L 10-20,14,15,Sun,1,6,6.00,0,JohnJa23
Greg Jones,RB,23.224,2004-12-19,NFL,JAX,@,GNB,W 28-25,14,15,Sun,3,47,15.67,0,JoneGr01
LaMont Jordan,RB-K,26.038,2004-12-19,NFL,NYJ,,SEA,W 37-14,14,15,Sun,1,11,11.00,0,JordLa00
Eddie Kennison,WR,31.334,2004-12-19,NFL,KAN,,DEN,W 45-17,14,15,Sun,1,36,36.00,0,KennEd00
Michael Lewis,WR,33.035,2004-12-19,NFL,NOR,@,TAM,W 21-17,14,15,Sun,1,22,22.00,0,LewiMi00
Triandos Luke,WR,22.361,2004-12-19,NFL,DEN,@,KAN,L 17-45,14,15,Sun,8,155,19.38,0,LukeTr00
Jason McAddley,WR,25.144,2004-12-19,NFL,TEN,@,OAK,L 35-40,14,15,Sun,5,152,30.40,0,McAdJa00
Fred McAfee,RB,36.182,2004-12-19,NFL,NOR,@,TAM,W 21-17,14,15,Sun,1,16,16.00,0,McAfFr00
Terrence McGee,LCB,24.066,2004-12-19,NFL,BUF,@,CIN,W 33-17,14,15,Sun,2,60,30.00,0,McGeTe99
R.W. McQuarters,FS,27.364,2004-12-19,NFL,CHI,,HOU,L 5-24,14,15,Sun,1,9,9.00,0,McQuR.20
Mewelde Moore,RB,22.148,2004-12-19,NFL,MIN,@,DET,W 28-27,14,15,Sun,3,59,19.67,0,MoorMe00
Maurice Morris,RB,25.018,2004-12-19,NFL,SEA,@,NYJ,L 14-37,14,15,Sun,7,131,18.71,0,MorrMa00
J.J. Moses,WR,25.098,2004-12-19,NFL,HOU,@,CHI,W 24-5,14,15,Sun,1,19,19.00,0,MoseJ.00
Adrian Peterson,RB,25.171,2004-12-19,NFL,CHI,,HOU,L 5-24,14,15,Sun,2,39,19.50,0,PeteAd00
J.R. Redmond,RB,27.082,2004-12-19,NFL,OAK,,TEN,W 40-35,14,15,Sun,2,34,17.00,0,RedmJ.00
J.R. Reed,S,22.312,2004-12-19,NFL,PHI,,DAL,W 12-7,14,15,Sun,2,44,22.00,0,ReedJ.20
Dominic Rhodes,RB,25.337,2004-12-19,NFL,IND,,BAL,W 20-10,14,15,Sun,2,51,25.50,0,RhodDo00
Cliff Russell,WR,25.315,2004-12-19,NFL,CIN,,BUF,L 17-33,14,15,Sun,3,56,18.67,0,RussCl00
B.J. Sams,RB,24.051,2004-12-19,NFL,BAL,@,IND,L 10-20,14,15,Sun,4,123,30.75,0,SamsB.00
Josh Scobey,RB,25.008,2004-12-19,NFL,ARI,,STL,W 31-7,14,15,Sun,1,19,19.00,0,ScobJo00
Ian Smart,RB,24.295,2004-12-19,NFL,TAM,,NOR,L 17-21,14,15,Sun,2,44,22.00,0,SmarIa00
Aaron Stecker,RB,29.036,2004-12-19,NFL,NOR,@,TAM,W 21-17,14,15,Sun,1,98,98.00,1,StecAa00
Reggie Swinton,WR,29.148,2004-12-19,NFL,DET,,MIN,L 27-28,14,15,Sun,4,83,20.75,0,SwinRe00
Kenny Watson,HB,26.281,2004-12-19,NFL,CIN,,BUF,L 17-33,14,15,Sun,3,53,17.67,0,WatsKe00
Willie Whitehead,DE/D,31.328,2004-12-19,NFL,NOR,@,TAM,W 21-17,14,15,Sun,1,12,12.00,0,WhitWi23
Kevin Faulk,RB,28.198,2004-12-20,NFL,NWE,@,MIA,L 28-29,14,15,Mon,4,73,18.25,0,FaulKe00
Patrick Pass,FB,26.355,2004-12-20,NFL,NWE,@,MIA,L 28-29,14,15,Mon,1,22,22.00,0,PassPa00
David Patten,WR,30.123,2004-12-20,NFL,NWE,@,MIA,L 28-29,14,15,Mon,1,16,16.00,0,PattDa00
Wes Welker,KR,23.233,2004-12-20,NFL,MIA,,NWE,W 29-28,14,15,Mon,5,139,27.80,0,WelkWe00
Kelly Campbell,WR,24.154,2004-12-24,NFL,MIN,,GNB,L 31-34,15,16,Fri,3,110,36.67,0,CampKe00
Antonio Chatman,WR/K,25.316,2004-12-24,NFL,GNB,@,MIN,W 34-31,15,16,Fri,4,137,34.25,0,ChatAn00
Najeh Davenport,RB,25.320,2004-12-24,NFL,GNB,@,MIN,W 34-31,15,16,Fri,1,13,13.00,0,DaveNa00
Mewelde Moore,RB,22.153,2004-12-24,NFL,MIN,,GNB,L 31-34,15,16,Fri,2,42,21.00,0,MoorMe00
Doug Gabriel,WR,24.120,2004-12-25,NFL,OAK,@,KAN,L 30-31,15,16,Sat,5,123,24.60,0,GabrDo00
Dante Hall,WR,26.115,2004-12-25,NFL,KAN,,OAK,W 31-30,15,16,Sat,6,175,29.17,0,HallDa00
Chris Hetherington,FB,32.028,2004-12-25,NFL,OAK,@,KAN,L 30-31,15,16,Sat,1,23,23.00,0,HethCh00
Triandos Luke,WR,23.001,2004-12-25,NFL,DEN,@,TEN,W 37-16,15,16,Sat,4,96,24.00,0,LukeTr00
Jason McAddley,WR,25.150,2004-12-25,NFL,TEN,,DEN,L 16-37,15,16,Sat,8,154,19.25,0,McAdJa00
David Allen,RB,26.321,2004-12-26,NFL,JAX,,HOU,L 0-21,15,16,Sun,2,45,22.50,0,AlleDa00
Richard Alston,WR,24.036,2004-12-26,NFL,CLE,@,MIA,L 7-10,15,16,Sun,3,51,17.00,0,AlstRi20
Jerry Azumah,RCB,27.116,2004-12-26,NFL,CHI,@,DET,L 13-19,15,16,Sun,3,51,17.00,0,AzumJe00
Ladell Betts,RB,25.121,2004-12-26,NFL,WAS,@,DAL,L 10-13,15,16,Sun,3,58,19.33,0,BettLa00
Keary Colbert,WR,22.219,2004-12-26,NFL,CAR,@,TAM,W 37-20,15,16,Sun,1,11,11.00,0,ColbKe00
Ricardo Colclough,CB,21.091,2004-12-26,NFL,PIT,,BAL,W 20-7,15,16,Sun,1,25,25.00,0,ColcRi20
Terrance Copper,WR,22.289,2004-12-26,NFL,DAL,,WAS,W 13-10,15,16,Sun,2,26,13.00,0,CoppTe00
Jerricho Cotchery,WR-K,22.193,2004-12-26,NFL,NYJ,,NWE,L 7-23,15,16,Sun,5,97,19.40,0,CotcJe00
Torrie Cox,CB,24.058,2004-12-26,NFL,TAM,,CAR,L 20-37,15,16,Sun,5,111,22.20,0,CoxxTo21
Darnell Dinkins,TE,27.341,2004-12-26,NFL,BAL,@,PIT,L 7-20,15,16,Sun,1,7,7.00,0,DinkDa00
Tim Dwight,WR,29.166,2004-12-26,NFL,SDG,@,IND,L 31-34,15,16,Sun,5,104,20.80,0,DwigTi00
Jabar Gaffney,WR,24.025,2004-12-26,NFL,HOU,@,JAX,W 21-0,15,16,Sun,1,27,27.00,0,GaffJa00
Maurice Hicks,RB,26.157,2004-12-26,NFL,SFO,,BUF,L 7-41,15,16,Sun,7,91,13.00,0,HickMa00
Brad Hoover,FB,28.045,2004-12-26,NFL,CAR,@,TAM,W 37-20,15,16,Sun,1,16,16.00,0,HoovBr00
Kevin Kasper,WR,27.003,2004-12-26,NFL,NWE,@,NYJ,W 23-7,15,16,Sun,1,21,21.00,0,KaspKe00
Reggie Kelly,TE,27.308,2004-12-26,NFL,CIN,,NYG,W 23-22,15,16,Sun,1,14,14.00,0,KellRe00
Michael Lewis,WR,33.042,2004-12-26,NFL,NOR,,ATL,W 26-13,15,16,Sun,3,122,40.67,1,LewiMi00
Fred McAfee,RB,36.189,2004-12-26,NFL,NOR,,ATL,W 26-13,15,16,Sun,1,22,22.00,0,McAfFr00
Terrence McGee,LCB,24.073,2004-12-26,NFL,BUF,@,SFO,W 41-7,15,16,Sun,1,36,36.00,0,McGeTe99
Maurice Morris,RB,25.025,2004-12-26,NFL,SEA,,ARI,W 24-21,15,16,Sun,3,63,21.00,0,MorrMa00
Patrick Pass,FB,26.361,2004-12-26,NFL,NWE,@,NYJ,W 23-7,15,16,Sun,1,17,17.00,0,PassPa00
Willie Ponder,WR,24.316,2004-12-26,NFL,NYG,@,CIN,L 22-23,15,16,Sun,5,121,24.20,0,PondWi00
Ricky Proehl,WR,36.294,2004-12-26,NFL,CAR,@,TAM,W 37-20,15,16,Sun,1,27,27.00,0,ProeRi00
Jacques Reeves,CB,22.079,2004-12-26,NFL,DAL,,WAS,W 13-10,15,16,Sun,1,19,19.00,0,ReevJa20
Dominic Rhodes,RB,25.344,2004-12-26,NFL,IND,,SDG,W 34-31,15,16,Sun,6,236,39.33,1,RhodDo00
Jamal Robertson,RB,27.351,2004-12-26,NFL,CAR,@,TAM,W 37-20,15,16,Sun,1,36,36.00,0,RobeJa00
Allen Rossum,CB,29.065,2004-12-26,NFL,ATL,@,NOR,L 13-26,15,16,Sun,5,110,22.00,0,RossAl99
Cliff Russell,WR,25.322,2004-12-26,NFL,CIN,,NYG,W 23-22,15,16,Sun,4,113,28.25,0,RussCl00
B.J. Sams,RB,24.058,2004-12-26,NFL,BAL,@,PIT,L 7-20,15,16,Sun,3,75,25.00,0,SamsB.00
Cory Schlesinger,FB,32.186,2004-12-26,NFL,DET,,CHI,W 19-13,15,16,Sun,1,23,23.00,0,SchlCo00
Josh Scobey,RB,25.015,2004-12-26,NFL,ARI,@,SEA,L 21-24,15,16,Sun,4,106,26.50,0,ScobJo00
Jonathan Smith,WR,23.028,2004-12-26,NFL,BUF,@,SFO,W 41-7,15,16,Sun,1,28,28.00,0,SmitJo00
Tony Stewart,TE,25.139,2004-12-26,NFL,CIN,,NYG,W 23-22,15,16,Sun,1,5,5.00,0,StewTo00
Reggie Swinton,WR,29.155,2004-12-26,NFL,DET,,CHI,W 19-13,15,16,Sun,2,64,32.00,0,SwinRe00
Ike Taylor,CB,24.235,2004-12-26,NFL,PIT,,BAL,W 20-7,15,16,Sun,1,10,10.00,0,TaylIk20
LaBrandon Toefield,RB,24.093,2004-12-26,NFL,JAX,,HOU,L 0-21,15,16,Sun,1,19,19.00,0,ToefLa00
Michael Turner,HB,22.317,2004-12-26,NFL,SDG,@,IND,L 31-34,15,16,Sun,1,18,18.00,0,TurnMi00
Troy Walters,WR,28.011,2004-12-26,NFL,IND,,SDG,W 34-31,15,16,Sun,1,16,16.00,0,WaltTr00
Wes Welker,KR,23.239,2004-12-26,NFL,MIA,,CLE,W 10-7,15,16,Sun,2,48,24.00,0,WelkWe00
Dewayne White,LDE,25.068,2004-12-26,NFL,TAM,,CAR,L 20-37,15,16,Sun,1,9,9.00,0,WhitDe20
Cedrick Wilson,WR,26.009,2004-12-26,NFL,SFO,,BUF,L 7-41,15,16,Sun,1,15,15.00,0,WilsCe00
Aveion Cason,RB,25.168,2004-12-27,NFL,STL,,PHI,W 20-7,15,16,Mon,2,53,26.50,0,CasoAv00
Roderick Hood,CB,23.085,2004-12-27,NFL,PHI,@,STL,L 7-20,15,16,Mon,3,84,28.00,0,HoodRo20
J.R. Reed,S,22.320,2004-12-27,NFL,PHI,@,STL,L 7-20,15,16,Mon,2,53,26.50,0,ReedJ.20
Roc Alexander,CB,23.101,2005-01-02,NFL,DEN,,IND,W 33-14,16,17,Sun,1,18,18.00,0,AlexRo21
David Allen,RB,26.328,2005-01-02,NFL,JAX,@,OAK,W 13-6,16,17,Sun,3,57,19.00,0,AlleDa00
Jerry Azumah,DB,27.123,2005-01-02,NFL,CHI,,GNB,L 14-31,16,17,Sun,5,106,21.20,0,AzumJe00
Bernard Berrian,WR,24.006,2005-01-02,NFL,CHI,,GNB,L 14-31,16,17,Sun,1,15,15.00,0,BerrBe00
Antonio Brown,WR,26.305,2005-01-02,NFL,WAS,,MIN,W 21-18,16,17,Sun,1,66,66.00,0,BrowAn01
Robb Butler,CB,23.110,2005-01-02,NFL,SDG,,KAN,W 24-17,16,17,Sun,2,35,17.50,0,ButlRo20
Kelly Campbell,WR,24.163,2005-01-02,NFL,MIN,@,WAS,L 18-21,16,17,Sun,2,43,21.50,0,CampKe00
Aveion Cason,RB,25.174,2005-01-02,NFL,STL,,NYJ,W 32-29,16,17,Sun,7,164,23.43,0,CasoAv00
Terrance Copper,WR,22.296,2005-01-02,NFL,DAL,@,NYG,L 24-28,16,17,Sun,2,40,20.00,0,CoppTe00
Jerricho Cotchery,WR-K,22.200,2005-01-02,NFL,NYJ,@,STL,L 29-32,16,17,Sun,5,196,39.20,1,CotcJe00
Torrie Cox,CB,24.065,2005-01-02,NFL,TAM,@,ARI,L 7-12,16,17,Sun,2,80,40.00,0,CoxxTo21
Matt Cushing,TE,29.184,2005-01-02,NFL,PIT,@,BUF,W 29-24,16,17,Sun,1,20,20.00,0,CushMa00
Heath Evans,FB,26.003,2005-01-02,NFL,SEA,,ATL,W 28-26,16,17,Sun,1,21,21.00,0,EvanHe00
Doug Gabriel,WR,24.128,2005-01-02,NFL,OAK,,JAX,L 6-13,16,17,Sun,3,50,16.67,0,GabrDo00
Dante Hall,WR,26.123,2005-01-02,NFL,KAN,@,SDG,L 17-24,16,17,Sun,5,85,17.00,0,HallDa00
Maurice Hicks,RB,26.164,2005-01-02,NFL,SFO,@,NWE,L 7-21,16,17,Sun,3,67,22.33,0,HickMa00
Roderick Hood,LCB,23.091,2005-01-02,NFL,PHI,,CIN,L 10-38,16,17,Sun,2,19,9.50,0,HoodRo20
Brad Hoover,FB,28.052,2005-01-02,NFL,CAR,,NOR,L 18-21,16,17,Sun,1,14,14.00,0,HoovBr00
Bethel Johnson,WR,25.326,2005-01-02,NFL,NWE,,SFO,W 21-7,16,17,Sun,2,50,25.00,0,JohnBe00
Chris Kelsay,LDE,25.063,2005-01-02,NFL,BUF,,PIT,L 24-29,16,17,Sun,1,14,14.00,0,KelsCh21
Andre King,WR,31.037,2005-01-02,NFL,CLE,@,HOU,W 22-14,16,17,Sun,1,24,24.00,0,KingAn00
Travis Kirschke,DT,30.118,2005-01-02,NFL,PIT,@,BUF,W 29-24,16,17,Sun,1,13,13.00,0,KirsTr20
Michael Lewis,WR,33.049,2005-01-02,NFL,NOR,@,CAR,W 21-18,16,17,Sun,1,19,19.00,0,LewiMi00
Triandos Luke,WR,23.009,2005-01-02,NFL,DEN,,IND,W 33-14,16,17,Sun,1,20,20.00,0,LukeTr00
Reno Mahe,RB,24.213,2005-01-02,NFL,PHI,,CIN,L 10-38,16,17,Sun,1,8,8.00,0,MaheRe00
Brandon Manumaleuna,TE,24.364,2005-01-02,NFL,STL,,NYJ,W 32-29,16,17,Sun,1,0,0.00,0,ManuBr00
Jason McAddley,WR,25.158,2005-01-02,NFL,TEN,,DET,W 24-19,16,17,Sun,4,80,20.00,0,McAdJa00
Fred McAfee,RB,36.196,2005-01-02,NFL,NOR,@,CAR,W 21-18,16,17,Sun,1,7,7.00,0,McAfFr00
Terrence McGee,LCB,24.080,2005-01-02,NFL,BUF,,PIT,L 24-29,16,17,Sun,6,135,22.50,0,McGeTe99
Mewelde Moore,RB,22.162,2005-01-02,NFL,MIN,@,WAS,L 18-21,16,17,Sun,2,42,21.00,0,MoorMe00
Maurice Morris,RB,25.032,2005-01-02,NFL,SEA,,ATL,W 28-26,16,17,Sun,3,54,18.00,0,MorrMa00
Sammy Morris,HB,27.285,2005-01-02,NFL,MIA,@,BAL,L 23-30,16,17,Sun,1,27,27.00,0,MorrSa00
J.J. Moses,WR,25.112,2005-01-02,NFL,HOU,,CLE,L 14-22,16,17,Sun,7,148,21.14,0,MoseJ.00
James Mungro,RB,26.324,2005-01-02,NFL,IND,@,DEN,L 14-33,16,17,Sun,1,24,24.00,0,MungJa00
Josh Parry,FB,26.272,2005-01-02,NFL,PHI,,CIN,L 10-38,16,17,Sun,2,24,12.00,0,ParrJo00
Willie Ponder,WR,24.323,2005-01-02,NFL,NYG,,DAL,W 28-24,16,17,Sun,2,35,17.50,0,PondWi00
J.R. Reed,FS,22.326,2005-01-02,NFL,PHI,,CIN,L 10-38,16,17,Sun,2,45,22.50,0,ReedJ.20
Jacques Reeves,CB,22.086,2005-01-02,NFL,DAL,@,NYG,L 24-28,16,17,Sun,3,25,8.33,0,ReevJa20
Dominic Rhodes,RB,25.351,2005-01-02,NFL,IND,@,DEN,L 14-33,16,17,Sun,6,164,27.33,0,RhodDo00
Marcellus Rivers,TE,26.068,2005-01-02,NFL,NYG,,DAL,W 28-24,16,17,Sun,1,8,8.00,0,RiveMa00
Jamal Robertson,RB,27.358,2005-01-02,NFL,CAR,,NOR,L 18-21,16,17,Sun,3,99,33.00,0,RobeJa00
Allen Rossum,CB,29.072,2005-01-02,NFL,ATL,@,SEA,L 26-28,16,17,Sun,4,75,18.75,0,RossAl99
Cliff Russell,WR,25.329,2005-01-02,NFL,CIN,@,PHI,W 38-10,16,17,Sun,1,22,22.00,0,RussCl00
B.J. Sams,RB,24.065,2005-01-02,NFL,BAL,,MIA,W 30-23,16,17,Sun,4,78,19.50,0,SamsB.00
Cecil Sapp,RB,26.010,2005-01-02,NFL,DEN,,IND,W 33-14,16,17,Sun,1,34,34.00,0,SappCe00
Josh Scobey,RB,25.022,2005-01-02,NFL,ARI,,TAM,W 12-7,16,17,Sun,2,41,20.50,0,ScobJo00
Mike Sellers,HB,29.165,2005-01-02,NFL,WAS,,MIN,W 21-18,16,17,Sun,1,12,12.00,0,SellMi00
Aaron Stecker,RB,29.050,2005-01-02,NFL,NOR,@,CAR,W 21-18,16,17,Sun,2,32,16.00,0,StecAa00
Tony Stewart,TE,25.146,2005-01-02,NFL,CIN,@,PHI,W 38-10,16,17,Sun,1,10,10.00,0,StewTo00
Reggie Swinton,WR,29.162,2005-01-02,NFL,DET,@,TEN,L 19-24,16,17,Sun,3,69,23.00,0,SwinRe00
Ike Taylor,CB,24.242,2005-01-02,NFL,PIT,@,BUF,W 29-24,16,17,Sun,2,34,17.00,0,TaylIk20
James Thrash,WR,29.249,2005-01-02,NFL,WAS,,MIN,W 21-18,16,17,Sun,1,36,36.00,0,ThraJa00
Andrae Thurman,WR,24.069,2005-01-02,NFL,GNB,@,CHI,W 31-14,16,17,Sun,3,59,19.67,0,ThurAn00
Stephen Trejo,FB,27.043,2005-01-02,NFL,DET,@,TEN,L 19-24,16,17,Sun,1,2,2.00,0,TrejSt00
Derrick Ward,RB,24.125,2005-01-02,NFL,NYG,,DAL,W 28-24,16,17,Sun,2,37,18.50,0,WardDe01
Kenny Watson,HB,26.295,2005-01-02,NFL,CIN,@,PHI,W 38-10,16,17,Sun,1,16,16.00,0,WatsKe00
Wes Welker,KR,23.246,2005-01-02,NFL,MIA,@,BAL,L 23-30,16,17,Sun,7,210,30.00,1,WelkWe00
Cedrick Wilson,WR,26.016,2005-01-02,NFL,SFO,@,NWE,L 7-21,16,17,Sun,1,30,30.00,0,WilsCe00
Aveion Cason,RB,25.180,2005-01-08,NFL,STL,@,SEA,W 27-20,17,17,Sat,5,101,20.20,0,CasoAv00
Jerricho Cotchery,WR-K,22.206,2005-01-08,NFL,NYJ,@,SDG,W 20-17,17,17,Sat,3,66,22.00,0,CotcJe00
Tim Dwight,WR,29.179,2005-01-08,NFL,SDG,,NYJ,L 17-20,17,17,Sat,5,85,17.00,0,DwigTi00
Maurice Morris,RB,25.038,2005-01-08,NFL,SEA,,STL,L 20-27,17,17,Sat,6,109,18.17,0,MorrMa00
